
[00:00:00.000 --> 00:00:03.640]  各位弟兄姊妹 各位朋友 聖誕快樂
[00:03:27.160 --> 00:03:30.640]  中國的寓言說「愚公移山」
[00:03:30.640 --> 00:03:34.040]  或者是現代的移山填海的技術
[00:03:34.040 --> 00:03:38.880]  這些工程都是能夠將山挪開的
[00:03:38.880 --> 00:03:41.960]  最近新西蘭北島東岸附近的白島
[00:03:41.960 --> 00:03:44.600]  又叫做懷特島的活火山
[00:03:44.600 --> 00:03:46.800]  在星期一突然爆發
[00:03:46.800 --> 00:03:48.840]  導致大量傷亡
[00:03:48.840 --> 00:03:52.080]  這個山就靠不住了
[00:03:52.080 --> 00:03:55.480]  即使山可以被挪開
[00:03:55.480 --> 00:03:58.320]  神的慈愛都不會離開
[00:03:58.320 --> 00:04:00.400]  祂是創造宇宙萬物
[00:04:00.400 --> 00:04:07.080]  包括創造大山、小山的耶和華
[00:04:07.080 --> 00:04:08.840]  神說的說話
[00:04:08.840 --> 00:04:11.600]  祂說就算這些大山、小山可以挪開
[00:04:11.600 --> 00:04:15.400]  祂的愛都不會離開
[00:04:15.400 --> 00:04:16.920]  祂是有大能的神
[00:04:16.920 --> 00:04:19.200]  亦是憐憫人的主
[00:04:19.200 --> 00:04:20.560]  我們要記住
[00:04:20.560 --> 00:04:23.000]  神的本質是愛
[00:04:23.000 --> 00:04:24.560]  這是祂的屬性
[00:04:24.560 --> 00:04:26.720]  即是說是祂性格的一部份
[00:04:26.720 --> 00:04:29.280]  是不會被情感所動搖的
[00:04:29.280 --> 00:04:31.080]  神是主動去愛人
[00:04:31.080 --> 00:04:33.680]  不需要人去引起祂的愛
[00:04:33.680 --> 00:04:34.800]  人就不是了
[00:04:34.800 --> 00:04:38.320]  我們可能做些事吸引人去愛自己
[00:04:38.320 --> 00:04:43.920]  但是神本身的本質是愛
[00:04:43.920 --> 00:04:44.800]  祂主動去愛人
[00:04:44.800 --> 00:04:48.840]  不需要人去做些事引起祂的愛
[00:04:48.840 --> 00:04:50.720]  所以神愛人的證據
[00:04:50.720 --> 00:04:52.480]  第一樣就是聖經
[00:04:52.480 --> 00:04:53.760]  神自己的說話
[00:04:53.760 --> 00:04:56.960]  神親自說:祂愛你
[00:04:56.960 --> 00:04:59.040]  第二個證據
[00:04:59.040 --> 00:05:02.200]  大家想不想到是甚麼?
[00:05:02.200 --> 00:05:05.000]  其實剛才我們唱的詩歌也有
[00:05:05.000 --> 00:05:07.800]  領事的弟兄也跟我們思想過
[00:05:07.800 --> 00:05:13.160]  是神的兒子來到這個世間為罪人死
[00:05:13.160 --> 00:05:15.960]  在《羅馬書八章》第38至39節
[00:05:15.960 --> 00:05:18.040]  剛才主席也跟我們讀出過
[00:05:18.040 --> 00:05:22.040]  「因為我深信無論是死是生
[00:05:22.040 --> 00:05:25.240]  是天使是掌權的
[00:05:25.240 --> 00:05:27.960]  是有能的是現在的事
[00:05:27.960 --> 00:05:29.560]  是將來的事
[00:05:29.560 --> 00:05:32.280]  是高處的是低處的
[00:05:32.280 --> 00:05:34.200]  是別的受造之物
[00:05:34.200 --> 00:05:37.080]  都不能叫我們與神的愛隔絕
[00:05:37.080 --> 00:05:42.600]  這愛是在我們的主基督耶穌裡的」
[00:05:42.600 --> 00:05:46.360]  在《哥倫多前書》第15章3至4節
[00:05:46.360 --> 00:05:48.680]  那裏說「基督照聖經所說
[00:05:48.680 --> 00:05:51.120]  為我們的罪死了
[00:05:51.120 --> 00:05:52.720]  而且埋葬了
[00:05:52.720 --> 00:05:56.920]  又照聖經所說第三天復活了」
[00:05:56.920 --> 00:05:59.920]  原來世界上的人都犯了罪
[00:05:59.920 --> 00:06:02.160]  只有耶穌基督為我們死
[00:06:02.160 --> 00:06:05.240]  代我們付上救贖的代價
[00:06:05.240 --> 00:06:09.960]  我們才可以得蒙神的恩典
[00:06:09.960 --> 00:06:14.200]  所以這證明了神愛人
[00:06:14.200 --> 00:06:17.560]  神的兒子為罪人死
[00:06:17.560 --> 00:06:19.880]  還有《羅馬書》第5章第8節說
[00:06:19.880 --> 00:06:22.920]  「唯有基督在我們還作罪人的時候
[00:06:22.920 --> 00:06:24.360]  為我們死
[00:06:24.360 --> 00:06:28.560]  神的愛就在此向我們顯明了」
[00:06:28.560 --> 00:06:29.800]  很清楚地說到
[00:06:29.800 --> 00:06:33.240]  耶穌基督在我們還做罪人的時候為我們死
[00:06:33.240 --> 00:06:36.520]  這個事實就是神愛的證據
[00:06:36.520 --> 00:06:40.920]  神的愛就向我們顯明了
[00:06:40.920 --> 00:06:42.400]  我成為一個基督徒
[00:06:42.400 --> 00:06:44.480]  也是因為神的愛
[00:06:44.480 --> 00:06:46.800]  我記得我缺志信主的時候
[00:06:46.800 --> 00:06:50.160]  沒有想過天堂和地獄的事
[00:06:50.160 --> 00:06:52.720]  跟大家分享一下我的得救見證
[00:06:52.720 --> 00:06:56.040]  好像沒什麼機會跟大家分享
[00:06:56.040 --> 00:06:59.960]  我自小出生於一個無神論的家庭
[00:06:59.960 --> 00:07:03.120]  自小爸爸媽媽教導我
[00:07:03.120 --> 00:07:05.360]  人是要靠自己的
[00:07:05.360 --> 00:07:08.000]  什麼都是靠自己努力的
[00:07:08.000 --> 00:07:10.160]  所以是不需要求神問卜
[00:07:10.160 --> 00:07:13.320]  不需要倚靠鬼神
[00:07:13.320 --> 00:07:15.960]  但我有時心裡就會問
[00:07:15.960 --> 00:07:19.440]  這個世界是怎麼來的呢?
[00:07:19.440 --> 00:07:22.640]  人死了之後會去哪裡呢?
[00:07:22.640 --> 00:07:26.320]  我小學的時候就想這些人生的問題
[00:07:26.320 --> 00:07:30.840]  中學時我進了一間基督教學校讀書
[00:07:30.840 --> 00:07:33.080]  所有的老師都是基督徒
[00:07:33.080 --> 00:07:38.200]  他們經常引導同學一起思考人生和信仰的問題
[00:07:38.200 --> 00:07:40.800]  使我很好奇
[00:07:40.800 --> 00:07:44.280]  在中一下學期的宗教周活動裡
[00:07:44.280 --> 00:07:47.440]  有一位講員講到神的愛
[00:07:47.440 --> 00:07:51.320]  其中一節金句深深打動著我
[00:07:51.320 --> 00:07:54.640]  就是羅馬書第五章第八節
[00:07:54.640 --> 00:07:59.680]  唯有基督在我們還作罪人的時候為我們死
[00:07:59.680 --> 00:08:04.160]  神的愛就在此向我們顯明了
[00:08:04.160 --> 00:08:07.600]  一直以來我在父母和長輩親戚眼中
[00:08:07.600 --> 00:08:10.080]  都是一個很乖的小朋友
[00:08:10.080 --> 00:08:13.360]  我在學校成績好、操行好
[00:08:13.360 --> 00:08:16.000]  都得過不少獎項
[00:08:16.000 --> 00:08:19.720]  我在家裡就會主動做家務
[00:08:19.720 --> 00:08:23.200]  因為我認為只要我乖、有好的表現
[00:08:23.200 --> 00:08:27.200]  我就會獲得父母的寵愛和讚賞
[00:08:27.200 --> 00:08:30.560]  我在學校乖、用心讀書、有好的成績
[00:08:30.560 --> 00:08:35.400]  我就會得到老師的寵愛和讚賞
[00:08:35.400 --> 00:08:41.400]  我希望以我的好行為來贊取他們對我的愛
[00:08:41.400 --> 00:08:45.000]  但是神的愛令我很驚訝
[00:08:45.000 --> 00:08:49.640]  祂竟然讓祂的獨生子為我們死
[00:08:49.640 --> 00:08:57.120]  而且還在我們還作罪人的時候為我們死
[00:08:57.120 --> 00:09:00.160]  我有什麼值得神去愛呢?
[00:09:00.160 --> 00:09:05.080]  表面的好行為不能掩蓋自己內心的罪
[00:09:05.080 --> 00:09:09.480]  我都會疾到、貪心
[00:09:09.480 --> 00:09:12.840]  我比我弟弟做更多家務
[00:09:12.840 --> 00:09:14.720]  但是我覺得爸爸很偏心
[00:09:14.720 --> 00:09:18.320]  愛我弟弟多過愛我
[00:09:18.320 --> 00:09:20.800]  當我覺得我做那麼多事
[00:09:20.800 --> 00:09:23.280]  但都得不到父母更多的愛
[00:09:23.280 --> 00:09:26.440]  我就會疾到
[00:09:26.440 --> 00:09:29.200]  我又貪心學校裡所種美麗的花
[00:09:29.200 --> 00:09:30.280]  我看到花很美
[00:09:30.280 --> 00:09:35.880]  於是我就偷偷摘了來據為己有
[00:09:35.880 --> 00:09:38.760]  神的愛令我震撼的地方是
[00:09:38.760 --> 00:09:43.720]  我不需要用好行為來贊取祂對我的愛
[00:09:43.720 --> 00:09:49.080]  祂願意照我的本相無條件地接納我
[00:09:49.080 --> 00:09:52.040]  就是當我還作罪人的時候
[00:09:52.040 --> 00:09:54.160]  祂為我死
[00:09:54.160 --> 00:09:56.520]  因著神對我這份愛
[00:09:56.520 --> 00:09:58.600]  我憑信心去接受
[00:09:58.600 --> 00:10:03.520]  就有權並做神的兒女
[00:10:03.520 --> 00:10:06.760]  信主之後心裡充滿了喜樂
[00:10:06.760 --> 00:10:11.320]  因為我尋找到人生的意義和方向
[00:10:11.320 --> 00:10:14.600]  罪的重擔都脫落
[00:10:14.600 --> 00:10:16.520]  心靈輕散
[00:10:16.520 --> 00:10:19.840]  我知道有一位神祂很愛我
[00:10:19.840 --> 00:10:21.080]  這位愛我的神
[00:10:21.080 --> 00:10:25.280]  每一天每一天引導我陪伴我
[00:10:25.280 --> 00:10:28.520]  叫我跟隨祂的腳踵行
[00:10:28.520 --> 00:10:32.680]  我不再疾到我弟弟能夠得到爸爸寵愛
[00:10:32.680 --> 00:10:35.720]  因為我也很愛我的弟弟
[00:10:35.720 --> 00:10:38.880]  我也為了能夠欣賞神所創造美麗的花朵
[00:10:38.880 --> 00:10:44.600]  和各樣美善的恩賜來讚美祂
[00:10:44.600 --> 00:10:47.240]  當認識到自己多麼不可愛
[00:10:47.240 --> 00:10:50.360]  而神仍然憐憫私持愛
[00:10:50.360 --> 00:10:57.440]  我就知道神的愛有多偉大
[00:10:57.440 --> 00:10:58.760]  如果在座當中
[00:10:58.760 --> 00:11:01.960]  有還未接受耶穌基督救恩的朋友
[00:11:01.960 --> 00:11:03.960]  我向你發出邀請
[00:11:03.960 --> 00:11:06.080]  我懇請你打開你的心
[00:11:06.080 --> 00:11:07.640]  張開你的手
[00:11:07.640 --> 00:11:10.080]  接受主耶穌做你的救主
[00:11:10.080 --> 00:11:12.280]  得享神的愛
[00:11:12.280 --> 00:11:13.640]  真是很好的
[00:11:13.640 --> 00:11:18.280]  這是我的見證
[00:11:18.280 --> 00:11:21.640]  我們看到神愛的證據
[00:11:21.640 --> 00:11:24.840]  首先是聖經裡面神自己親自說
[00:11:24.840 --> 00:11:30.080]  第二就是耶穌基督為罪人死的事實
[00:11:30.080 --> 00:11:33.560]  但是說神的愛永在
[00:11:33.560 --> 00:11:35.360]  沒錯 神很愛我
[00:11:35.360 --> 00:11:37.920]  但好像是過去式
[00:11:37.920 --> 00:11:40.440]  現在我又感受不到神很愛我
[00:11:40.440 --> 00:11:43.720]  怎樣證明神的愛沒有離開呢?
[00:11:43.720 --> 00:11:47.560]  我感受不到神的愛怎麼辦呢?
[00:11:47.560 --> 00:11:51.200]  很多時候信徒在逆境當中
[00:11:51.200 --> 00:11:53.440]  生活有不如意的時候
[00:11:53.440 --> 00:11:57.880]  就會懷疑神是否仍然愛我呢?
[00:11:57.880 --> 00:12:02.920]  面對好像一座座大山小山的困難
[00:12:02.920 --> 00:12:05.960]  還有很多很多的苦難
[00:12:05.960 --> 00:12:09.680]  到底神的愛有沒有離開呢?
[00:12:09.680 --> 00:12:12.000]  剛才我們看過《羅馬書》的經文
[00:12:12.000 --> 00:12:13.200]  主席也跟我們讀出過
[00:12:13.200 --> 00:12:15.320]  《羅馬書》第八章說到
[00:12:15.320 --> 00:12:20.360]  有患難 患難是外在環境的困難
[00:12:20.360 --> 00:12:22.160]  我聽到不少大英姐妹跟我說
[00:12:22.160 --> 00:12:25.040]  今年下半年香港經濟很差
[00:12:25.040 --> 00:12:27.480]  不過明年還會更差
[00:12:27.480 --> 00:12:29.800]  大家要有心理準備
[00:12:29.800 --> 00:12:33.080]  這些是一些外在環境的困難
[00:12:33.080 --> 00:12:35.440]  我們可能要面對
[00:12:35.440 --> 00:12:36.880]  患難 困苦
[00:12:36.880 --> 00:12:40.120]  困苦是內心那種悲傷 那種掙扎
[00:12:40.120 --> 00:12:42.360]  有時不同的價值觀
[00:12:42.360 --> 00:12:46.440]  在內心內心掙扎 令我們覺得困苦
[00:12:46.440 --> 00:12:49.880]  逼迫是指因為信仰而受到的苦害
[00:12:49.880 --> 00:12:53.160]  我們不知道香港信徒何時會面對逼迫
[00:12:53.160 --> 00:12:55.480]  但我們知道在世界不同的地方
[00:12:55.480 --> 00:12:59.120]  也有信徒面對逼迫
[00:12:59.120 --> 00:13:00.920]  飢餓和赤身怒體
[00:13:00.920 --> 00:13:04.200]  是指基本的生活需要得不到滿足
[00:13:04.200 --> 00:13:06.800]  溫飽也成問題
[00:13:06.800 --> 00:13:08.440]  危險和刀劍
[00:13:08.440 --> 00:13:11.400]  很害怕 危險和刀劍令人很害怕
[00:13:11.400 --> 00:13:15.000]  好像早前我們在香港也不敢出夜街
[00:13:15.000 --> 00:13:16.560]  好像很害怕
[00:13:16.560 --> 00:13:19.360]  又沒有車可以搭 很徬徨
[00:13:19.360 --> 00:13:21.720]  危險和刀劍
[00:13:21.720 --> 00:13:22.600]  但保羅說
[00:13:22.600 --> 00:13:27.400]  這一切都不能夠使我們跟基督的愛隔絕
[00:13:27.400 --> 00:13:29.400]  還有其他東西
[00:13:29.400 --> 00:13:30.920]  亦提到
[00:13:30.920 --> 00:13:32.440]  是死是生
[00:13:32.440 --> 00:13:34.040]  是天使是掌權
[00:13:34.040 --> 00:13:36.680]  現在的事將來的事等等
[00:13:36.680 --> 00:13:39.680]  死大部份人都怕死
[00:13:39.680 --> 00:13:43.200]  死是人在塵世裡最後一個的經歷
[00:13:43.200 --> 00:13:47.480]  過了這個階段就甚麼都沒有了
[00:13:47.480 --> 00:13:50.320]  生亦有些人覺得是困難的
[00:13:50.320 --> 00:13:52.760]  特別對一些想自殺的人來說
[00:13:52.760 --> 00:13:55.920]  他覺得要逃避生存
[00:13:55.920 --> 00:13:59.000]  所以寧願自殺了斷自己的生命
[00:13:59.000 --> 00:14:00.800]  但無論是死是生
[00:14:00.800 --> 00:14:03.120]  是天使和掌權的
[00:14:03.120 --> 00:14:06.800]  天使和掌權是知道靈界要毀壞我們的勢力
[00:14:06.800 --> 00:14:10.800]  特別這個天使是知道墮落了的魔鬼
[00:14:10.800 --> 00:14:13.040]  靈界要毀壞我們的勢力
[00:14:13.040 --> 00:14:14.440]  天使和掌權
[00:14:14.440 --> 00:14:16.200]  是現在的事是將來的事
[00:14:16.200 --> 00:14:17.880]  包括所有東西
[00:14:17.880 --> 00:14:20.000]  是高處是低處的能力
[00:14:20.000 --> 00:14:23.000]  和所有的受造之物
[00:14:23.000 --> 00:14:28.600]  都不能夠使我們跟神的愛隔絕
[00:14:28.600 --> 00:14:30.960]  不能夠叫我們跟神的愛隔絕
[00:14:30.960 --> 00:14:32.320]  隔絕的意思是分開
[00:14:32.320 --> 00:14:34.200]  不會叫我們跟神的愛分開
[00:14:34.200 --> 00:14:37.800]  因為這個愛是在我們主基督耶穌裏面
[00:14:37.800 --> 00:14:40.400]  我們有主基督耶穌成為我們的救主
[00:14:40.400 --> 00:14:45.960]  我們就不會跟神的愛分開
[00:14:45.960 --> 00:14:50.440]  不過仍然有信徒只能夠在頭腦上認知
[00:14:50.440 --> 00:14:51.680]  神很愛我
[00:14:51.680 --> 00:14:56.560]  但內心卻感受不到神的愛
[00:14:56.560 --> 00:14:57.960]  我們要明白
[00:14:57.960 --> 00:14:59.680]  感受不到的東西
[00:14:59.680 --> 00:15:01.920]  不代表它不存在
[00:15:01.920 --> 00:15:06.720]  很多時候小朋友都不能感受到父母的愛
[00:15:06.720 --> 00:15:10.680]  但不能否認父母愛他們
[00:15:10.680 --> 00:15:12.520]  我們要小心
[00:15:12.520 --> 00:15:15.200]  不要讓仇敵欺控我們
[00:15:15.200 --> 00:15:18.640]  以為神不愛我們
[00:15:18.640 --> 00:15:20.640]  我們的仇敵撒旦
[00:15:20.640 --> 00:15:22.440]  常常會欺控人
[00:15:22.440 --> 00:15:26.440]  叫人懷疑神的愛
[00:15:26.440 --> 00:15:30.880]  耶穌基督都曾經面對這種事態
[00:15:30.880 --> 00:15:33.280]  在《馬太福音》第四章
[00:15:33.280 --> 00:15:36.800]  記載耶穌禁食四十晝夜
[00:15:36.800 --> 00:15:41.520]  祂就肚餓了
[00:15:41.520 --> 00:15:43.320]  撒旦上前來
[00:15:43.320 --> 00:15:44.600]  如何試探祂?
[00:15:44.600 --> 00:15:49.200]  記不記得祂問耶穌什麼?
[00:15:49.200 --> 00:15:51.120]  「你若是神的兒子
[00:15:51.120 --> 00:15:56.760]  可以吩咐這些石頭變成食物」
[00:15:56.760 --> 00:15:59.360]  其實祂的意思不是叫耶穌
[00:15:59.360 --> 00:16:02.920]  吩咐這些石頭變成食物
[00:16:02.920 --> 00:16:04.120]  祂是說
[00:16:04.120 --> 00:16:06.760]  「你若是神的兒子
[00:16:06.760 --> 00:16:10.840]  為什麼你要捱餓?」
[00:16:10.840 --> 00:16:13.640]  接著還有很多挑戰給予耶穌
[00:16:13.640 --> 00:16:16.840]  叫祂在墊頂跳下去
[00:16:16.840 --> 00:16:19.000]  「你若是神的兒子
[00:16:19.000 --> 00:16:25.480]  為什麼要走艱苦的十字架道路?」
[00:16:25.480 --> 00:16:30.720]  今天魔鬼或許都欺控你
[00:16:30.720 --> 00:16:33.680]  對你說
[00:16:33.680 --> 00:16:36.080]  「神如果愛你
[00:16:36.080 --> 00:16:41.160]  你為什麼落到這麼悲慘的境況?」
[00:16:41.160 --> 00:16:42.560]  「神如果愛你
[00:16:42.560 --> 00:16:44.920]  為什麼你勞心勞力地侍奉
[00:16:44.920 --> 00:16:50.280]  會受到人誤解?」
[00:16:50.280 --> 00:16:54.000]  我們如何對付魔鬼這種欺控?
[00:16:54.000 --> 00:16:56.080]  我們要警醒禱告
[00:16:56.080 --> 00:16:59.280]  警醒禱告免得被魔鬼欺控
[00:16:59.280 --> 00:17:01.560]  撒旦會用很多錯誤的道理
[00:17:01.560 --> 00:17:05.200]  一些似是而非的道理欺騙我們
[00:17:05.200 --> 00:17:06.760]  他不用告訴你
[00:17:06.760 --> 00:17:08.120]  「神不愛你了
[00:17:08.120 --> 00:17:10.360]  神的愛離開了你」
[00:17:10.360 --> 00:17:12.120]  他只是叫你懷疑
[00:17:12.120 --> 00:17:14.560]  「神如果愛你
[00:17:14.560 --> 00:17:17.440]  你怎麼會面對這些困難?」
[00:17:17.440 --> 00:17:19.000]  「神如果愛你
[00:17:19.000 --> 00:17:22.600]  為什麼你會有苦難?」
[00:17:22.600 --> 00:17:24.080]  所以我們要小心
[00:17:24.080 --> 00:17:25.360]  要警醒禱告
[00:17:25.360 --> 00:17:28.560]  免得被魔鬼欺控我們
[00:17:28.560 --> 00:17:29.800]  最近我收到一封
[00:17:29.800 --> 00:17:33.600]  從創界地區宣教士寄來的代禱信
[00:17:33.600 --> 00:17:36.120]  他分享了一個見證
[00:17:36.120 --> 00:17:38.560]  他說有一個當地傳道童工
[00:17:38.560 --> 00:17:40.640]  他嘗試和他聯絡
[00:17:40.640 --> 00:17:43.680]  竟然那次要花了三天的時間才聯絡到
[00:17:43.680 --> 00:17:46.560]  以現在的聯絡技術沒理由這麼久
[00:17:46.560 --> 00:17:49.200]  原來這幾天他都在路上
[00:17:49.200 --> 00:17:52.960]  前後趕了六千多公里的路
[00:17:52.960 --> 00:17:55.800]  他沒有解釋六千多公里有多遠
[00:17:55.800 --> 00:17:57.040]  不過我自己想
[00:17:57.040 --> 00:17:58.920]  如果以一輛私家車
[00:17:58.920 --> 00:18:01.160]  以時速六十公里來行走
[00:18:01.160 --> 00:18:03.280]  六千多公里可能要開車
[00:18:03.280 --> 00:18:06.400]  開了一百多個小時的車程
[00:18:06.400 --> 00:18:10.880]  所以這個當地童工在趕路
[00:18:10.880 --> 00:18:14.040]  所以沒有留意到什麼消息
[00:18:14.040 --> 00:18:16.400]  到聯絡到他的時候才發覺
[00:18:16.400 --> 00:18:20.240]  原來這個當地童工的媽媽生病
[00:18:20.240 --> 00:18:21.480]  住在醫院
[00:18:21.480 --> 00:18:23.480]  而且正在等待做手術
[00:18:23.480 --> 00:18:26.160]  所以趕著去看他
[00:18:26.160 --> 00:18:28.520]  他說去年我們去探訪他的時候
[00:18:28.520 --> 00:18:31.080]  他的教會連接受到打擊
[00:18:31.080 --> 00:18:34.560]  首先當地政府人員恐嚇他們
[00:18:34.560 --> 00:18:38.600]  使得一些信徒不敢再回來參加教會聚會
[00:18:38.600 --> 00:18:43.600]  後來有人趁他們回鄉去探親的幾個星期
[00:18:43.600 --> 00:18:45.960]  去搞亂信徒的信心
[00:18:45.960 --> 00:18:50.080]  差不多一半人離開了教會
[00:18:50.080 --> 00:18:54.400]  你想想一半人離開教會都元氣大傷
[00:18:54.400 --> 00:18:55.920]  過了沒多久
[00:18:55.920 --> 00:18:57.560]  有些不知什麼人來
[00:18:57.560 --> 00:19:01.640]  迫使房東不再租地方給他們住
[00:19:01.640 --> 00:19:05.800]  甚至在寒冷的冬天斷水斷電
[00:19:05.800 --> 00:19:09.480]  使他們沒辦法不離開
[00:19:09.480 --> 00:19:10.640]  很感恩
[00:19:10.640 --> 00:19:14.720]  他說這個當地童工和他的妻子沒有氣餒
[00:19:14.720 --> 00:19:17.440]  仍然記住神的愛
[00:19:17.440 --> 00:19:21.440]  神也安排他們很快找到地方住
[00:19:21.440 --> 00:19:27.720]  繼續照顧剩下來的信徒和無道的朋友
[00:19:27.720 --> 00:19:30.400]  孫教士分享到他們適時的探訪
[00:19:30.400 --> 00:19:33.760]  剛好是他們受到最嚴厲攻擊的時候
[00:19:33.760 --> 00:19:35.560]  神差派他們陪伴
[00:19:35.560 --> 00:19:40.760]  就好像雪中送炭給他們溫暖
[00:19:40.760 --> 00:19:44.920]  我都想和大家分享一個我自己的見證
[00:19:44.920 --> 00:19:47.280]  我在申請進入神學院
[00:19:47.280 --> 00:19:49.080]  準備接受裝備
[00:19:49.080 --> 00:19:53.880]  做全時間侍奉的傳道人的時候
[00:19:53.880 --> 00:19:56.480]  有很多手續頁版
[00:19:56.480 --> 00:20:00.640]  當時除了要參加筆試和面試之外
[00:20:00.640 --> 00:20:03.360]  神學院還要求每一位準神學生
[00:20:03.360 --> 00:20:05.720]  去醫院驗身
[00:20:05.720 --> 00:20:07.880]  在我的驗身過程裡
[00:20:07.880 --> 00:20:11.320]  發覺我膝蓋的半月板有問題
[00:20:11.320 --> 00:20:13.960]  需要進一步檢查
[00:20:13.960 --> 00:20:18.080]  後來確定要做手術處理
[00:20:18.080 --> 00:20:23.080]  做完手術後的康復需要一段時間
[00:20:23.080 --> 00:20:24.480]  所以九月開課的時候
[00:20:24.480 --> 00:20:28.280]  我還要拿著拐杖入學
[00:20:28.280 --> 00:20:30.880]  當時有些教委弟兄姊妹
[00:20:30.880 --> 00:20:33.200]  甚至我的長輩都勸我
[00:20:33.200 --> 00:20:35.680]  不要在那年進入神學院
[00:20:35.680 --> 00:20:40.400]  遲一點、看清楚、考慮清楚
[00:20:40.400 --> 00:20:42.680]  但我內心有神的催迫
[00:20:42.680 --> 00:20:46.160]  亦有神在聖經的話語給我應許
[00:20:46.160 --> 00:20:50.280]  在《創世紀》第三章第十五節
[00:20:50.280 --> 00:20:53.680]  神說「受敵要傷我的腳
[00:20:53.680 --> 00:20:56.200]  但我要傷他的頭」
