
[00:00:00.000 --> 00:00:19.020]  (祈禮)
[00:02:54.360 --> 00:02:58.240]  差不多等於一個紅磡體育館坐滿的人
[00:02:58.240 --> 00:03:03.360]  所以你可以想像那種人數的那種爆炸性的增長
[00:03:03.360 --> 00:03:04.960]  真的很驚人
[00:03:04.960 --> 00:03:07.160]  而且還沒有說完
[00:03:07.160 --> 00:03:10.520]  因為聖經剛才我們念到第四十七節裡面
[00:03:10.520 --> 00:03:15.280]  還說 上帝把人數天天的增加給他們
[00:03:15.280 --> 00:03:16.720]  所以人還沒有停啊
[00:03:16.720 --> 00:03:18.960]  還有繼續有人進到教會裡面
[00:03:18.960 --> 00:03:21.680]  所以我們真的很羨慕這樣的一個教會
[00:03:21.680 --> 00:03:23.280]  你看這個教會
[00:03:23.280 --> 00:03:26.680]  那個時候那個教會連建築物都沒有的
[00:03:26.680 --> 00:03:28.800]  在家裡面播餅
[00:03:28.800 --> 00:03:30.640]  在店裡面敬拜
[00:03:30.640 --> 00:03:32.200]  大家分小組
[00:03:32.200 --> 00:03:34.120]  但是人數不斷的增加
[00:03:34.120 --> 00:03:37.240]  一天三千 然後天天有人來
[00:03:37.240 --> 00:03:39.320]  我們覺得真的很羨慕
[00:03:39.320 --> 00:03:43.880]  播餅啊 吃頓飯就人來了
[00:03:43.880 --> 00:03:47.160]  所以我們覺得這個教會真的是讓我們要想
[00:03:47.160 --> 00:03:50.280]  為什麼它有這樣的爆炸力
[00:03:50.280 --> 00:03:53.160]  為什麼這個教會那麼好
[00:03:53.160 --> 00:03:54.760]  它的秘訣在哪裡
[00:03:54.760 --> 00:03:56.680]  我們今天試試看
[00:03:56.680 --> 00:03:59.360]  深入一點去研究一下
[00:03:59.360 --> 00:04:00.800]  那我也做了一個功課
[00:04:00.800 --> 00:04:02.960]  所以我先做了一個研究
[00:04:02.960 --> 00:04:06.880]  我告訴你我的研究的過程跟心路歷史
[00:04:06.880 --> 00:04:09.800]  我告訴你我最初要問這個問題的時候
[00:04:09.800 --> 00:04:11.120]  我相信跟大家一樣
[00:04:11.120 --> 00:04:15.480]  就是說為什麼那是突然間那麼多人信主
[00:04:15.480 --> 00:04:18.880]  肯定最集結的原因在身邊告訴我們
[00:04:18.880 --> 00:04:22.640]  就是他們那些人就聽了彼得的演講
[00:04:22.640 --> 00:04:25.480]  或者彼得的講道
[00:04:25.480 --> 00:04:29.040]  所以我覺得肯定的其中在彼得的講道裡面
[00:04:29.040 --> 00:04:30.600]  一定有一個原因
[00:04:30.600 --> 00:04:35.480]  所以我就專心的去好好的看彼得的講道
[00:04:35.480 --> 00:04:37.680]  他的講教為什麼那麼厲害
[00:04:37.680 --> 00:04:40.880]  講完了以後有三千人要信主
[00:04:40.880 --> 00:04:45.120]  所以幸虧聖經也在《洗頭行傳》
[00:04:45.120 --> 00:04:47.960]  第二章十四節到三十六節
[00:04:47.960 --> 00:04:53.840]  就記載了基本上彼得的講道的內容
[00:04:53.840 --> 00:04:57.040]  那麼我告訴你我的心路熱情是怎樣
[00:04:57.040 --> 00:05:00.520]  我一去看這個講道
[00:05:00.520 --> 00:05:03.240]  看完了彼得的講道
[00:05:03.240 --> 00:05:07.680]  我心裡面有一點覺得很不同
[00:05:07.680 --> 00:05:10.520]  聖經剛才不是說三十七節
[00:05:10.520 --> 00:05:13.200]  那些人聽完了彼得的講道以後
[00:05:13.200 --> 00:05:16.320]  他們就覺得雜心對不對
[00:05:16.320 --> 00:05:17.440]  很雜心
[00:05:17.440 --> 00:05:19.080]  就跟彼得說怎麼辦
[00:05:19.080 --> 00:05:22.000]  我們要慰改了
[00:05:22.000 --> 00:05:24.600]  那麼我坦白說我看完了彼得的講道
[00:05:24.600 --> 00:05:27.280]  我也不覺得什麼雜心
[00:05:27.280 --> 00:05:30.840]  差不多嘛還是一般的講道
[00:05:30.840 --> 00:05:33.080]  你明白我的困惑在哪裡
[00:05:33.080 --> 00:05:35.320]  那麼我覺得我肯定有點問題
[00:05:35.320 --> 00:05:36.480]  人家那麼雜心
[00:05:36.480 --> 00:05:38.480]  為什麼不雜呢
[00:05:38.480 --> 00:05:40.880]  是吧沒有反應的
[00:05:40.880 --> 00:05:45.280]  問題肯定是一定要找出來
[00:05:45.280 --> 00:05:47.640]  那麼我就花了很多時間在研究這個講道
[00:05:47.640 --> 00:05:50.040]  今天我沒時間慢慢研究這個講道
[00:05:50.040 --> 00:05:52.720]  那麼研究的講道也是想這個問題
[00:05:52.720 --> 00:05:54.280]  最後我找到了一些
[00:05:54.280 --> 00:05:58.080]  你看看是不是合理的一個回答
[00:05:58.080 --> 00:06:00.440]  我看你看完了彼得的講道
[00:06:00.440 --> 00:06:03.120]  也一般都沒有什麼雜心的感覺
[00:06:03.120 --> 00:06:05.640]  那麼首先我們覺得這個很
[00:06:05.640 --> 00:06:09.360]  很真實的一個很實際的原因
[00:06:09.360 --> 00:06:14.840]  因為那些當時候聽講大的人是猶太人
[00:06:14.840 --> 00:06:16.840]  對不對我們是中國人
[00:06:16.840 --> 00:06:20.480]  我們有不同的歷史也不同的文化
[00:06:20.480 --> 00:06:22.800]  那麼如果我是猶太人的話
[00:06:22.800 --> 00:06:26.320]  我相信應該我也相信的
[00:06:26.320 --> 00:06:27.320]  為什麼呢
[00:06:27.320 --> 00:06:31.360]  因為你如果留意彼得的講家裡面講什麼
[00:06:31.360 --> 00:06:32.440]  這個講家很簡單
[00:06:32.440 --> 00:06:34.520]  但是那個理論很清楚的
[00:06:34.520 --> 00:06:38.840]  彼得首先引用舊約聖經先知的話
[00:06:38.840 --> 00:06:42.040]  上帝怎麼透過先知跟猶太人說
[00:06:42.040 --> 00:06:45.480]  說什麼預言將來的彼夏亞要來
[00:06:45.480 --> 00:06:47.720]  上帝的得勝者要來
[00:06:47.720 --> 00:06:50.160]  祂之子要來到這個世界
[00:06:50.160 --> 00:06:51.760]  拯救以色列人
[00:06:51.760 --> 00:06:54.840]  那麼對以色列人來說這個是大事
[00:06:54.840 --> 00:06:59.840]  以色列人最痛苦的悖劇就是他們斷了國
[00:06:59.840 --> 00:07:02.120]  對吧大家知道舊約的歷史
[00:07:02.120 --> 00:07:07.800]  先後給巴比倫、亞蘇斷了國
[00:07:07.800 --> 00:07:12.040]  從此以後以色列人猶太人就沒有國家了
[00:07:12.040 --> 00:07:15.520]  對於他們來說是個民主的最大悖劇
[00:07:15.520 --> 00:07:20.760]  而這個悖劇已經在萬國當地拋來拋去給人家欺負
[00:07:20.760 --> 00:07:24.240]  所以猶太人心裡面就一個盼望
[00:07:24.240 --> 00:07:28.520]  當他們被欺負他們很痛苦的時候
[00:07:28.520 --> 00:07:29.400]  他們不失望
[00:07:29.400 --> 00:07:33.440]  因為舊約向帝接著先知告訴他們說
[00:07:33.440 --> 00:07:36.400]  將來我要再來這個世界
[00:07:36.400 --> 00:07:39.240]  我們再來就是這個彼夏亞要來的時候
[00:07:39.240 --> 00:07:41.440]  就把你們重新拯救回來
[00:07:41.440 --> 00:07:43.760]  以後你要重新回到耶路撒冷
[00:07:43.760 --> 00:07:47.080]  一個聖明的國家就重新興旺起來
[00:07:47.080 --> 00:07:51.440]  所以這個可以說是猶太人最大的一個盼望
[00:07:51.440 --> 00:07:54.680]  彼得就從這裡開始
[00:07:54.680 --> 00:07:59.000]  然後彼得跟著下去講一個很重要的信息
[00:07:59.000 --> 00:08:03.840]  他說你知道預言說的彼夏亞一定要來
[00:08:03.840 --> 00:08:07.120]  我們等了差不多四百幾年了
[00:08:07.120 --> 00:08:08.040]  還沒有來
[00:08:08.040 --> 00:08:10.320]  但是現在我告訴你
[00:08:10.320 --> 00:08:12.720]  彼夏亞已經來了
[00:08:12.720 --> 00:08:14.400]  我們等候了好多年
[00:08:14.400 --> 00:08:16.880]  幾百年的彼夏亞唯一的盼望
[00:08:16.880 --> 00:08:19.080]  我們民族的盼望來了
[00:08:19.080 --> 00:08:23.560]  那個就是那斯拉人耶穌
[00:08:23.560 --> 00:08:26.800]  我們是等待著彼夏亞已經來了
[00:08:26.800 --> 00:08:31.320]  不過糟糕了你把他釘死了
[00:08:31.320 --> 00:08:34.400]  他等了那麼多年唯一的盼望來了
[00:08:34.400 --> 00:08:36.400]  但是你還把他釘死了
[00:08:36.400 --> 00:08:38.680]  你們真的有罪啊
[00:08:38.680 --> 00:08:41.920]  你們真的做幹了這樣的事情
[00:08:41.920 --> 00:08:44.320]  所以看到如果你是個猶太人
[00:08:44.320 --> 00:08:46.480]  聽的時候心裡面就炸心了
[00:08:46.480 --> 00:08:48.920]  對啊我們盼望唯一的盼望
[00:08:48.920 --> 00:08:51.120]  等了那麼多年現在真的來了
[00:08:51.120 --> 00:08:52.880]  但是我們把他殺掉了
[00:08:52.880 --> 00:08:54.440]  但是彼得跟著說
[00:08:54.440 --> 00:08:56.960]  但是上帝顯示了他的大能
[00:08:56.960 --> 00:08:58.920]  透過耶穌基督的復活
[00:08:58.920 --> 00:09:00.080]  講了兩次
[00:09:00.080 --> 00:09:01.960]  那個耶穌基督的復活
[00:09:01.960 --> 00:09:03.640]  告訴我們說這個彼夏亞
[00:09:03.640 --> 00:09:04.680]  不但是真的
[00:09:04.680 --> 00:09:06.120]  而且他有大能
[00:09:06.120 --> 00:09:08.200]  給我們永恆的盼望
[00:09:08.200 --> 00:09:11.280]  所以你們一定要重新回歸
[00:09:11.280 --> 00:09:13.160]  我們的上帝
[00:09:13.160 --> 00:09:14.320]  相信耶穌
[00:09:14.320 --> 00:09:16.240]  這個就是彼得的信息
[00:09:16.240 --> 00:09:17.640]  所以我看到這裡就說
[00:09:17.640 --> 00:09:19.680]  我的想像如果我是一個猶太人
[00:09:19.680 --> 00:09:22.400]  我大概也覺得很炸心對不對
[00:09:22.400 --> 00:09:23.720]  因為我的民族的盼望
[00:09:23.720 --> 00:09:25.520]  給我下手殺了
[00:09:25.520 --> 00:09:27.680]  然後這個罪在我身上
[00:09:27.680 --> 00:09:31.480]  然後我們求上帝赦免我們
[00:09:31.480 --> 00:09:33.360]  這個就是悔改
[00:09:33.360 --> 00:09:36.240]  炸心那種的感覺
[00:09:36.240 --> 00:09:38.800]  我們覺得真的
[00:09:38.800 --> 00:09:40.360]  一個人的屬靈的生命
[00:09:40.360 --> 00:09:43.840]  一個信仰能夠有突破
[00:09:43.840 --> 00:09:47.040]  肯定需要一種炸心的生命
[00:09:47.040 --> 00:09:48.200]  你不炸心
[00:09:48.200 --> 00:09:50.640]  覺得我還是好好的沒什麼的
[00:09:50.640 --> 00:09:54.840]  那麼你的生命沒有這種反彈的力量
[00:09:54.840 --> 00:09:56.240]  那麼我還沒有完啊
[00:09:56.240 --> 00:09:57.040]  我這麼說
[00:09:57.040 --> 00:09:59.400]  那麼我現在我不是猶太人
[00:09:59.400 --> 00:10:01.760]  那麼我怎麼可以有炸心
[00:10:01.760 --> 00:10:04.120]  如果我還沒有這個炸心的話
[00:10:04.120 --> 00:10:07.720]  有沒有一個更廣闊一點的理由
[00:10:07.720 --> 00:10:10.160]  把我放到這個場景裡面
[00:10:10.160 --> 00:10:11.880]  但是我不是猶太人
[00:10:11.880 --> 00:10:14.400]  我也同樣可以能夠炸心
[00:10:14.400 --> 00:10:16.520]  為什麼我不炸心
[00:10:16.520 --> 00:10:17.160]  我不炸心
[00:10:17.160 --> 00:10:20.800]  但是我心裡面就不能夠有悔改性
[00:10:20.800 --> 00:10:22.040]  沒有悔改性
[00:10:22.040 --> 00:10:24.240]  一個教會一個個人的靈命
[00:10:24.240 --> 00:10:26.520]  怎麼可以有一種突破
[00:10:26.520 --> 00:10:28.200]  有這種爆炸性的改變
[00:10:28.200 --> 00:10:28.840]  是不是
[00:10:28.840 --> 00:10:31.000]  你覺得還是蠻好的
[00:10:31.000 --> 00:10:32.280]  那麼怎麼可以有改變
[00:10:32.280 --> 00:10:33.680]  不需要改變啊
[00:10:33.680 --> 00:10:35.480]  每個禮拜就是這樣來一下
[00:10:35.480 --> 00:10:36.920]  重返然後又回去
[00:10:36.920 --> 00:10:38.480]  生命沒什麼改變
[00:10:38.480 --> 00:10:40.680]  怎麼可以有炸心的
[00:10:40.680 --> 00:10:45.000]  然後我的在卡裡面有兩個很重要的原則
[00:10:45.000 --> 00:10:46.080]  不大大是猶太人
[00:10:46.080 --> 00:10:48.200]  所有基督包括你跟我
[00:10:48.200 --> 00:10:49.440]  都有聆聽的
[00:10:49.440 --> 00:10:52.200]  我的寫在我的那個大綱裡面
[00:10:52.200 --> 00:10:54.440]  那麼第一個我發覺
[00:10:54.440 --> 00:10:57.520]  彼得的長將裡面很重要的
[00:10:57.520 --> 00:11:02.360]  屬靈的炸心的秘訣
[00:11:02.360 --> 00:11:07.080]  就是回到聖經神的話
[00:11:07.080 --> 00:11:08.640]  向地的話
[00:11:08.640 --> 00:11:09.320]  彼得很清楚
[00:11:09.320 --> 00:11:11.840]  一開始就引用向地的話
[00:11:11.840 --> 00:11:16.040]  所以彼得說我們要回到向地的話裡面
[00:11:16.040 --> 00:11:19.200]  看看向地對我們的要求是什麼
[00:11:19.200 --> 00:11:22.480]  看看向地的標準是什麼
[00:11:22.480 --> 00:11:25.240]  有時候我們覺得我們生命還不錯啊
[00:11:25.240 --> 00:11:26.720]  我為什麼要改變啊
[00:11:26.720 --> 00:11:29.040]  我不需要什麼悔改啊
[00:11:29.040 --> 00:11:31.440]  兩個禮拜前我跟一個姐妹談的時候
[00:11:31.440 --> 00:11:32.480]  她也很坦白
[00:11:32.480 --> 00:11:33.880]  但是她告訴我說
[00:11:33.880 --> 00:11:36.520]  人家晚上睡覺以前就要認罪了
[00:11:36.520 --> 00:11:39.120]  但是我覺得沒什麼可以認的
[00:11:39.120 --> 00:11:41.160]  不錯啊我覺得自己
[00:11:41.160 --> 00:11:42.840]  那麼她說怎麼辦
[00:11:42.840 --> 00:11:44.080]  我有點尷尬
[00:11:44.080 --> 00:11:45.520]  作為物色
[00:11:45.520 --> 00:11:47.080]  面對這樣的姐妹
[00:11:47.080 --> 00:11:48.800]  她說我不覺得我自己有罪
[00:11:48.800 --> 00:11:50.280]  我也不需要什麼悔改
[00:11:50.280 --> 00:11:51.480]  沒什麼可以讓你罪
[00:11:51.480 --> 00:11:52.760]  你叫我怎麼辦
[00:11:52.760 --> 00:11:54.800]  我也很坦白告訴她
[00:11:54.800 --> 00:11:57.320]  我也不知道怎麼辦
[00:11:57.320 --> 00:11:58.440]  不過這個問題
[00:11:58.440 --> 00:12:00.960]  我最後也不是說了幾句
[00:12:00.960 --> 00:12:05.160]  我說不過這個問題可能就是標準的問題
[00:12:05.160 --> 00:12:08.720]  要看你跟誰來比較對不對
[00:12:08.720 --> 00:12:11.360]  而如果我們平面的跟其他人來比較
[00:12:11.360 --> 00:12:13.040]  有些比到你更差的人比較
[00:12:13.040 --> 00:12:15.360]  你覺得肯定是非常好的
[00:12:15.360 --> 00:12:17.520]  你的標準降低了嘛
[00:12:17.520 --> 00:12:18.280]  對不對
[00:12:18.280 --> 00:12:20.160]  你沒有看向地的標準
[00:12:20.160 --> 00:12:21.560]  所以我要勸他
[00:12:21.560 --> 00:12:23.040]  就是好像彼得一樣
[00:12:23.040 --> 00:12:26.440]  回到聖經裡面看看向地的要求的時候
[00:12:26.440 --> 00:12:28.240]  你肯定的話覺得自己
[00:12:28.240 --> 00:12:30.920]  跟向地的要求有個差距
[00:12:30.920 --> 00:12:32.800]  你心裡面就覺得恐懼
[00:12:32.800 --> 00:12:34.720]  你心裡面就覺得雜心
[00:12:34.720 --> 00:12:35.960]  那麼以前其他人比較
[00:12:35.960 --> 00:12:38.080]  當然不雜心了對不對
[00:12:38.080 --> 00:12:39.800]  你覺得我還不錯啊
[00:12:39.800 --> 00:12:41.200]  我每個禮拜都來重發
[00:12:41.200 --> 00:12:42.640]  還有奉獻對不對
[00:12:42.640 --> 00:12:43.880]  比那個人好多了
[00:12:43.880 --> 00:12:45.840]  當然一年來兩次
[00:12:45.840 --> 00:12:48.600]  復活節聖誕節來兩次
[00:12:48.600 --> 00:12:49.360]  我一個禮拜
[00:12:49.360 --> 00:12:51.400]  那個一年來五十二次
[00:12:51.400 --> 00:12:52.800]  我比他好對不對
[00:12:52.800 --> 00:12:53.920]  你這樣看的時候
[00:12:53.920 --> 00:12:56.320]  你覺得不需要雜心嗎
[00:12:56.320 --> 00:12:58.960]  但是如果我進到聖經裡面
[00:12:58.960 --> 00:13:00.440]  20世紀30世紀
[00:13:00.440 --> 00:13:02.320]  有一個神經家叫巴德
[00:13:02.320 --> 00:13:03.280]  Coward
[00:13:03.280 --> 00:13:05.040]  他講那句話很有意思的
[00:13:05.040 --> 00:13:07.760]  他說如果你有膽量
[00:13:07.760 --> 00:13:10.000]  真傢伙進到聖經
[00:13:10.000 --> 00:13:11.280]  向地的話裡面
[00:13:11.280 --> 00:13:13.480]  去看看祂對你的要求
[00:13:13.480 --> 00:13:17.320]  認真的去比對你自己的生命的話
[00:13:17.320 --> 00:13:19.120]  你肯定在聖經裡面
[00:13:19.120 --> 00:13:22.920]  每次都發現一個新的世界
[00:13:22.920 --> 00:13:25.760]  A new world in the Bible
[00:13:25.760 --> 00:13:27.440]  他講那句話很有意思
[00:13:27.440 --> 00:13:29.520]  所以有時候我們看聖經的時候
[00:13:29.520 --> 00:13:32.440]  沒有好好地認真的看
[00:13:32.440 --> 00:13:34.960]  沒有把上帝的話語放在這裡
[00:13:34.960 --> 00:13:36.440]  認真的看
[00:13:36.440 --> 00:13:41.040]  弟兄姐妹我從1994年的年
[00:13:41.040 --> 00:13:42.640]  我重新再看聖經
[00:13:42.640 --> 00:13:44.480]  生命有一個很大的改變
[00:13:44.480 --> 00:13:45.480]  從那個時候開始
[00:13:45.480 --> 00:13:49.120]  我差不多所有的講道的崇拜的
[00:13:49.120 --> 00:13:51.200]  我都看著聖經來講
[00:13:51.200 --> 00:13:52.760]  不是我想的那個意念
[00:13:52.760 --> 00:13:55.080]  把聖經來支持我的看法
[00:13:55.080 --> 00:13:56.560]  我不是用這種方法
[00:13:56.560 --> 00:13:58.120]  我每次都拿一段聖經
[00:13:58.120 --> 00:14:01.280]  然後這個真傢伙的進到聖經裡面
[00:14:01.280 --> 00:14:03.760]  看看祂是怎麼講的
[00:14:03.760 --> 00:14:05.440]  如果你認真的這樣伺候
[00:14:05.440 --> 00:14:08.320]  你不可能不擇心弟兄姐妹
[00:14:08.320 --> 00:14:11.600]  你看到譬如說大家很熟悉的
[00:14:11.600 --> 00:14:14.080]  《帖撒諾黎加前書》第五章那裡
[00:14:14.080 --> 00:14:15.760]  講到解誡之情
[00:14:15.760 --> 00:14:19.400]  他說我們要常常喜樂
[00:14:19.400 --> 00:14:25.520]  凡事謝恩不助的禱告三句話
[00:14:25.520 --> 00:14:27.040]  如果我們有記錯的話
[00:14:27.040 --> 00:14:33.200]  《帖撒諾黎加前書》第五章的十六、十七、十八節
[00:14:33.200 --> 00:14:35.120]  那三節很短的話
[00:14:35.120 --> 00:14:37.800]  但是你認真地看看
[00:14:37.800 --> 00:14:42.120]  上帝要求我們不助的禱告
[00:14:42.120 --> 00:14:44.000]  不停的禱告
[00:14:44.000 --> 00:14:47.880]  那麼三次的禱告是什麼時間?
[00:14:47.880 --> 00:14:48.800]  對不對?
[00:14:48.800 --> 00:14:52.520]  我們發覺我們的禱告不是不助的禱告
[00:14:52.520 --> 00:14:55.720]  凡事謝恩
[00:14:55.720 --> 00:14:57.800]  面對所有的事情
[00:14:57.800 --> 00:15:00.280]  你都懂得感謝
[00:15:00.280 --> 00:15:02.640]  有時候你要感謝我知道
[00:15:02.640 --> 00:15:05.960]  但是你病的時候你要感謝嗎?
[00:15:05.960 --> 00:15:09.440]  你的孩子考試不合集了
[00:15:09.440 --> 00:15:11.080]  不行了
[00:15:11.080 --> 00:15:13.680]  你打稻的時候你感謝嗎?
[00:15:13.680 --> 00:15:15.920]  如果你真的面對這樣的挑戰的時候
[00:15:15.920 --> 00:15:19.560]  你知道聖經裡面上帝要求的
[00:15:19.560 --> 00:15:23.400]  跟我們的狀態還有差了很大的距離
[00:15:23.400 --> 00:15:24.520]  從這個對比
[00:15:24.520 --> 00:15:26.480]  我們心裡面就覺得擇心了
[00:15:26.480 --> 00:15:29.360]  不行了
[00:15:29.360 --> 00:15:31.400]  我還差很遠
[00:15:31.400 --> 00:15:34.720]  把標準放到上帝的標準
[00:15:34.720 --> 00:15:36.320]  從上帝的話語裡
[00:15:36.320 --> 00:15:37.320]  因為我們聖子們
[00:15:37.320 --> 00:15:40.280]  我們更多地回到上帝的話語裡面
[00:15:40.280 --> 00:15:41.840]  認認真真地念
[00:15:41.840 --> 00:15:44.200]  不單單是在主日學裡面念一下
[00:15:44.200 --> 00:15:47.640]  不單單是我們要查經的時候看一下
[00:15:47.640 --> 00:15:50.600]  把它念到我們的生命裡面
[00:15:50.600 --> 00:15:52.040]  你的生命就可以擇心了
[00:15:52.040 --> 00:15:53.200]  彼得是這樣的
[00:15:53.200 --> 00:15:55.880]  把你是人帶回上帝的話語裡面
[00:15:55.880 --> 00:15:57.440]  你聽聽上帝說
[00:15:57.440 --> 00:15:58.600]  上帝說過
[00:15:58.600 --> 00:16:02.040]  永明下壓要來他真的來
[00:16:02.040 --> 00:16:03.720]  他來了就是拯救你們
[00:16:03.720 --> 00:16:06.560]  但是是你們把他殺掉
[00:16:06.560 --> 00:16:08.320]  多麼的可怕
[00:16:08.320 --> 00:16:10.000]  心的慘
[00:16:10.000 --> 00:16:11.040]  所以我說
[00:16:11.040 --> 00:16:14.880]  我們能夠在上帝的標準上帝的話裡面
[00:16:14.880 --> 00:16:16.840]  重新面對
[00:16:16.840 --> 00:16:18.800]  The new world in the Bible
[00:16:18.800 --> 00:16:20.720]  上帝裡面的新的世界
[00:16:20.720 --> 00:16:23.680]  夠膽的讓這個世界來挑戰你
[00:16:23.680 --> 00:16:26.080]  你的生命肯定有法
[00:16:26.080 --> 00:16:27.000]  這個第一個
[00:16:27.000 --> 00:16:28.600]  第二個呢
[00:16:28.600 --> 00:16:30.040]  彼得的講將裡面
[00:16:30.040 --> 00:16:32.920]  不單單談到上帝的話語的標準
[00:16:32.920 --> 00:16:33.960]  他的真理
[00:16:33.960 --> 00:16:37.160]  而且他也講到上帝說了
[00:16:37.160 --> 00:16:38.880]  然後他的做法
[00:16:38.880 --> 00:16:40.960]  他說彼下壓要來
[00:16:40.960 --> 00:16:42.200]  真的來
[00:16:42.200 --> 00:16:45.440]  他說這個彼下壓是代表了他自己的達能
[00:16:45.440 --> 00:16:47.600]  他證明了耶穌真的復活了
[00:16:47.600 --> 00:16:50.600]  所以你看到上帝的手是那麼的奇妙
[00:16:50.600 --> 00:16:52.240]  那麼的真實
[00:16:52.240 --> 00:16:54.240]  我告訴你我
[00:16:54.240 --> 00:16:56.320]  發覺第二個秘訣
[00:16:56.320 --> 00:16:59.760]  就是常常留心留意
[00:16:59.760 --> 00:17:03.960]  上帝在你跟我的人生的體驗當中
[00:17:03.960 --> 00:17:05.920]  的際遇所發生的事實上
[00:17:05.920 --> 00:17:07.280]  他的手在動
[00:17:07.280 --> 00:17:11.920]  他是在幹什麼
[00:17:11.920 --> 00:17:13.520]  耶穌會的唱法人
[00:17:13.520 --> 00:17:15.000]  十六世紀的
[00:17:15.000 --> 00:17:16.520]  一個
[00:17:16.520 --> 00:17:18.080]  屬靈的老師
[00:17:18.080 --> 00:17:20.240]  講了兩句話
[00:17:20.240 --> 00:17:21.320]  應該可以說
[00:17:21.320 --> 00:17:23.960]  一個屬靈的人是怎樣的屬靈
[00:17:23.960 --> 00:17:25.480]  一個屬靈的人兩個標準
[00:17:25.480 --> 00:17:26.680]  第一
[00:17:26.680 --> 00:17:29.720]  這個人是他在心裡面常常聽到
[00:17:29.720 --> 00:17:32.280]  上帝跟他有對話
[00:17:32.280 --> 00:17:35.560]  Hearing God in his heart
[00:17:35.560 --> 00:17:36.800]  然後第二
[00:17:36.800 --> 00:17:39.480]  他在每天的生活的遭遇當中
[00:17:39.480 --> 00:17:40.960]  大小的事實上
[00:17:40.960 --> 00:17:43.120]  都看見上帝的手
[00:17:43.120 --> 00:17:46.240]  Seeing God in all things
[00:17:46.240 --> 00:17:47.400]  這個很有意思
[00:17:47.400 --> 00:17:48.680]  這個人是屬靈的人
[00:17:48.680 --> 00:17:51.480]  屬靈的人在心裡面常常聽到上帝的話
[00:17:51.480 --> 00:17:53.160]  我們說
[00:17:53.160 --> 00:17:56.520]  多念上帝的話到上聖經的話成為你
