
[00:00:00.000 --> 00:00:03.160]  有人做過一個這樣的研究
[00:10:38.760 --> 00:10:40.760]  說主呀主呀
[00:10:40.760 --> 00:10:42.760]  給我們開門
[00:10:42.760 --> 00:10:44.760]  他卻回答說
[00:10:44.760 --> 00:10:46.760]  我實在告訴你們
[00:10:46.760 --> 00:10:48.760]  我不認識你們
[00:10:48.760 --> 00:10:50.760]  這裡有兩個觀察
[00:10:50.760 --> 00:10:51.760]  第一個就是
[00:10:51.760 --> 00:10:54.760]  似乎聰明和愚拙的分別
[00:10:54.760 --> 00:10:56.760]  是否在新郎回來之前
[00:10:56.760 --> 00:10:59.760]  你有沒有預備足夠的油
[00:10:59.760 --> 00:11:00.760]  但問題是
[00:11:00.760 --> 00:11:02.760]  第二個觀察就是
[00:11:02.760 --> 00:11:05.760]  其實新郎回來之前
[00:11:05.760 --> 00:11:08.760]  你怎樣分辨究竟是聰明和愚拙呢
[00:11:08.760 --> 00:11:10.760]  是分不到的
[00:11:10.760 --> 00:11:12.760]  新郎還沒回來之前
[00:11:12.760 --> 00:11:14.760]  我怎樣知道夠不夠油
[00:11:14.760 --> 00:11:16.760]  大家都是猜一猜
[00:11:16.760 --> 00:11:17.760]  直至什麼呢
[00:11:17.760 --> 00:11:19.760]  我們經常說moment of truth
[00:11:19.760 --> 00:11:21.760]  那個試驗的時刻
[00:11:21.760 --> 00:11:22.760]  來到的時候
[00:11:22.760 --> 00:11:24.760]  你才知道
[00:11:24.760 --> 00:11:25.760]  所以預備的時候
[00:11:25.760 --> 00:11:27.760]  其實你不知道的
[00:11:27.760 --> 00:11:28.760]  你不知道誰是聰明
[00:11:28.760 --> 00:11:29.760]  誰是愚拙的
[00:11:29.760 --> 00:11:32.760]  但預備的過程就非常重要
[00:11:32.760 --> 00:11:33.760]  預備的過程裏面
[00:11:33.760 --> 00:11:35.760]  可能那些愚拙在笑
[00:11:35.760 --> 00:11:37.760]  那些聰明的
[00:11:37.760 --> 00:11:39.760]  搞這麼多事幹什麼
[00:11:39.760 --> 00:11:42.760]  茶姐你預備這麼多事幹什麼
[00:11:42.760 --> 00:11:43.760]  用不著這麼認真
[00:11:43.760 --> 00:11:45.760]  你預備那些油
[00:11:45.760 --> 00:11:46.760]  又要整個瓶子重一點
[00:11:46.760 --> 00:11:48.760]  又要拿多點東西
[00:11:48.760 --> 00:11:50.760]  其實是不是多此一舉呢
[00:11:50.760 --> 00:11:51.760]  他自己想一想
[00:11:51.760 --> 00:11:54.760]  我自己可能夠呢
[00:11:54.760 --> 00:11:56.760]  我預備那些都可能夠
[00:11:56.760 --> 00:11:58.760]  到時不夠
[00:11:58.760 --> 00:12:00.760]  就問他借
[00:12:00.760 --> 00:12:01.760]  他幫我預備
[00:12:01.760 --> 00:12:02.760]  他幫我拿
[00:12:02.760 --> 00:12:03.760]  不就更好
[00:12:03.760 --> 00:12:05.760]  以為自己很厲害
[00:12:05.760 --> 00:12:08.760]  但是世界上有一樣東西
[00:12:08.760 --> 00:12:10.760]  就是人算不如天算
[00:12:10.760 --> 00:12:13.760]  他怎樣都猜不到自己猜錯了
[00:12:13.760 --> 00:12:14.760]  是什麼呢
[00:12:14.760 --> 00:12:16.760]  他猜不到新郎
[00:12:16.760 --> 00:12:18.760]  竟然遲了這麼多回來
[00:12:18.760 --> 00:12:19.760]  他猜不到
[00:12:19.760 --> 00:12:20.760]  想著不夠油
[00:12:20.760 --> 00:12:22.760]  就問他借
[00:12:22.760 --> 00:12:24.760]  他說不好意思
[00:12:24.760 --> 00:12:26.760]  我只是夠自己用
[00:12:26.760 --> 00:12:27.760]  他猜不到
[00:12:27.760 --> 00:12:28.760]  他想著會遇多
[00:12:28.760 --> 00:12:29.760]  猜不到
[00:12:29.760 --> 00:12:30.760]  他猜不到
[00:12:30.760 --> 00:12:32.760]  新郎很不關門
[00:12:32.760 --> 00:12:33.760]  遲不關門
[00:12:33.760 --> 00:12:35.760]  等他們買油的時候才關門
[00:12:35.760 --> 00:12:37.760]  他更加猜不到
[00:12:37.760 --> 00:12:39.760]  拋門的時候會開門
[00:12:39.760 --> 00:12:41.760]  裡面的主人說
[00:12:41.760 --> 00:12:42.760]  你貴姓啊
[00:12:42.760 --> 00:12:43.760]  不認識你
[00:12:43.760 --> 00:12:45.760]  你哪位啊
[00:12:45.760 --> 00:12:46.760]  猜不到
[00:12:46.760 --> 00:12:48.760]  但是聖經說得很清楚
[00:12:48.760 --> 00:12:49.760]  耶穌一定回來
[00:12:49.760 --> 00:12:51.760]  但是不知道什麼時候回來
[00:12:51.760 --> 00:12:56.760]  我們活在一個不可知的世代
[00:12:56.760 --> 00:12:57.760]  我們等
[00:12:57.760 --> 00:13:00.760]  但是不知道等到什麼時候
[00:13:00.760 --> 00:13:01.760]  弟兄姊妹
[00:13:01.760 --> 00:13:03.760]  你用什麼態度去等呢
[00:13:03.760 --> 00:13:07.760]  似乎聰明和愚拙的分別是什麼
[00:13:07.760 --> 00:13:09.760]  是你等的態度
[00:13:09.760 --> 00:13:10.760]  你看看愚拙的同類
[00:13:10.760 --> 00:13:11.760]  他們有沒有預備
[00:13:11.760 --> 00:13:12.760]  他們有預備
[00:13:12.760 --> 00:13:14.760]  但是他們預備的態度
[00:13:14.760 --> 00:13:16.760]  是馬馬虎虎
[00:13:16.760 --> 00:13:17.760]  求求其其
[00:13:17.760 --> 00:13:19.760]  何必這麼認真
[00:13:19.760 --> 00:13:22.760]  可能我們也聽過
[00:13:22.760 --> 00:13:24.760]  這些態度
[00:13:24.760 --> 00:13:27.760]  我這麼年輕
[00:13:27.760 --> 00:13:29.760]  何必這麼快去信仰
[00:13:29.760 --> 00:13:30.760]  這麼認真
[00:13:30.760 --> 00:13:33.760]  何必這麼快去認識神
[00:13:33.760 --> 00:13:35.760]  何必這麼快去認識真理
[00:13:35.760 --> 00:13:36.760]  其實玩夠了
[00:13:36.760 --> 00:13:37.760]  幾十年之後
[00:13:37.760 --> 00:13:39.760]  玩夠我才回來
[00:13:39.760 --> 00:13:41.760]  再認真也不遲
[00:13:41.760 --> 00:13:42.760]  又反過來
[00:13:42.760 --> 00:13:43.760]  我都一百年多了
[00:13:43.760 --> 00:13:44.760]  什麼都聽過了
[00:13:44.760 --> 00:13:45.760]  什麼都看過了
[00:13:45.760 --> 00:13:47.760]  何必這麼認真
[00:13:47.760 --> 00:13:48.760]  還要這麼認真
[00:13:48.760 --> 00:13:50.760]  不是吧
[00:13:50.760 --> 00:13:54.760]  這些就是一些態度
[00:13:54.760 --> 00:14:00.760]  一個資深的牧者和情緒專家
[00:14:00.760 --> 00:14:02.760]  斯卡澤羅牧師
[00:14:02.760 --> 00:14:07.760]  曾經羅列過八個屬靈成長的障礙
[00:14:07.760 --> 00:14:09.760]  這些可能都是我們
[00:14:09.760 --> 00:14:12.760]  等候耶穌回來的時候的態度
[00:14:12.760 --> 00:14:13.760]  一些參考
[00:14:13.760 --> 00:14:14.760]  他說什麼呢
[00:14:14.760 --> 00:14:16.760]  這八個屬靈成長的障礙
[00:14:16.760 --> 00:14:18.760]  屬靈生命成長的障礙是什麼呢
[00:14:18.760 --> 00:14:21.760]  第一個是以神之名遠離神
[00:14:21.760 --> 00:14:22.760]  就是什麼呢
[00:14:22.760 --> 00:14:24.760]  其實他說一些例子
[00:14:24.760 --> 00:14:27.760]  用聖經來批評人
[00:14:27.760 --> 00:14:30.760]  用聖經來合理化自己不當的行為
[00:14:30.760 --> 00:14:32.760]  這是以神之名遠離神
[00:14:32.760 --> 00:14:33.760]  另外就是
[00:14:33.760 --> 00:14:36.760]  怎樣處理自己內裡的情緒
[00:14:36.760 --> 00:14:37.760]  有些人就壓抑
[00:14:37.760 --> 00:14:39.760]  不會表達的
[00:14:39.760 --> 00:14:40.760]  被迫站在那裡
[00:14:40.760 --> 00:14:41.760]  看什麼時候爆出來
[00:14:41.760 --> 00:14:43.760]  第三就是
[00:14:43.760 --> 00:14:47.760]  和原生家庭沒有關係去否認這件事
[00:14:47.760 --> 00:14:49.760]  第四是侍奉的心態
[00:14:49.760 --> 00:14:51.760]  侍奉是博人認同
[00:14:51.760 --> 00:14:52.760]  博人的掌聲
[00:14:52.760 --> 00:14:55.760]  多於發自神對你的愛
[00:14:55.760 --> 00:14:59.760]  第五就是逃避屬靈上的衝突
[00:14:59.760 --> 00:15:03.760]  第六掩飾自己的失敗軟弱
[00:15:03.760 --> 00:15:05.760]  第七不承認自己的限制
[00:15:05.760 --> 00:15:07.760]  當自己是超人
[00:15:07.760 --> 00:15:13.760]  第八經常在道德的高地去審判批評人
[00:15:13.760 --> 00:15:15.760]  這些都是一些態度
[00:15:15.760 --> 00:15:18.760]  我們怎樣面對這些屬靈成長的障礙
[00:15:18.760 --> 00:15:23.760]  也都顯示我們究竟用什麼態度去等候耶穌回來
[00:15:23.760 --> 00:15:25.760]  在這個比喻跟我們說
[00:15:25.760 --> 00:15:27.760]  如果我們不預備好
[00:15:27.760 --> 00:15:28.760]  突然間有一天
[00:15:28.760 --> 00:15:30.760]  你不知道耶穌什麼時候回來
[00:15:30.760 --> 00:15:32.760]  但是祂突然間出現的時候
[00:15:32.760 --> 00:15:34.760]  你就手足無措
[00:15:34.760 --> 00:15:35.760]  手忙腳亂
[00:15:35.760 --> 00:15:37.760]  我們再看聰明的人
[00:15:37.760 --> 00:15:39.760]  聰明的同類
[00:15:39.760 --> 00:15:43.760]  他都知道我們今天活在一個不可知的世代
[00:15:43.760 --> 00:15:47.760]  但是他們的態度是非常認真
[00:15:47.760 --> 00:15:49.760]  在他們的崗位裡面做得最好
[00:15:49.760 --> 00:15:52.760]  你留意這五個聰明的同類
[00:15:52.760 --> 00:15:54.760]  跟其他的同類都一樣
[00:15:54.760 --> 00:15:56.760]  大家都睡著了
[00:15:56.760 --> 00:15:59.760]  但是你留意耶穌從來都沒有責備
[00:15:59.760 --> 00:16:00.760]  為什麼你睡著了
[00:16:00.760 --> 00:16:01.760]  為什麼你睡著了
[00:16:01.760 --> 00:16:02.760]  沒有
[00:16:02.760 --> 00:16:07.760]  他說其實我相信這一群聰明的同類
[00:16:07.760 --> 00:16:10.760]  他們是有不同的精神狀況
[00:16:10.760 --> 00:16:12.760]  有不同的體魄
[00:16:12.760 --> 00:16:13.760]  有不同的體力
[00:16:13.760 --> 00:16:16.760]  但是他們都覺是睡著之前
[00:16:16.760 --> 00:16:20.760]  用盡他們一切的方法做到最好
[00:16:20.760 --> 00:16:21.760]  然後睡著了
[00:16:21.760 --> 00:16:23.760]  就是說什麼
[00:16:23.760 --> 00:16:25.760]  我們今天都在日光之下
[00:16:25.760 --> 00:16:28.760]  神給我們不同的處境
[00:16:28.760 --> 00:16:29.760]  可能大家都不同
[00:16:29.760 --> 00:16:33.760]  但是你在日光之下神給你的處境裡面
[00:16:33.760 --> 00:16:35.760]  你做到最好
[00:16:35.760 --> 00:16:39.760]  之前最近有幾位等姐妹跟我有些分享
[00:16:39.760 --> 00:16:43.760]  有一位弟兄在之前一段時間
[00:16:43.760 --> 00:16:46.760]  晚上四點鐘跟他太太
[00:16:46.760 --> 00:16:50.760]  飛的去醫院見他親戚的最後一面
[00:16:50.760 --> 00:16:55.760]  但是偏偏的士大佬車錯地方
[00:16:55.760 --> 00:16:57.760]  去錯地方
[00:16:57.760 --> 00:16:59.760]  平時你就一定會
[00:16:59.760 --> 00:17:00.760]  怎麼搞的
[00:17:00.760 --> 00:17:01.760]  我見他親戚最後一面
[00:17:01.760 --> 00:17:02.760]  分了別真
[00:17:02.760 --> 00:17:04.760]  你還去錯地方
[00:17:04.760 --> 00:17:06.760]  通常就會發瘋
[00:17:06.760 --> 00:17:08.760]  會罵我怪責
[00:17:08.760 --> 00:17:12.760]  但是這位弟兄見到這個的士司機
[00:17:12.760 --> 00:17:14.760]  知道是這樣就很內疚
[00:17:14.760 --> 00:17:16.760]  本來他不壞
[00:17:16.760 --> 00:17:20.760]  本來普通人一定會罵人
[00:17:20.760 --> 00:17:23.760]  但是他反而去祝福這位司機
[00:17:23.760 --> 00:17:24.760]  去鼓勵他
[00:17:24.760 --> 00:17:27.760]  這個就是在我們有限的處境
[00:17:27.760 --> 00:17:29.760]  我們這麼小的處境裡面
[00:17:29.760 --> 00:17:32.760]  可以將祝福帶給人做到最好
