
[00:00:00.000 --> 00:00:03.000]  記得在自己小時候
[00:03:36.640 --> 00:03:38.640]  我相信我們的天上的爸爸
[00:03:38.640 --> 00:03:42.240]  同樣也希望我們時時刻刻和他們溝通
[00:03:42.240 --> 00:03:43.640]  與他們同行
[00:03:43.640 --> 00:03:47.440]  當然我們天上的爸爸也很謙卑
[00:03:47.440 --> 00:03:50.240]  有些人經常忘記他
[00:03:50.240 --> 00:03:53.440]  常常靠自己忽視他
[00:03:53.440 --> 00:03:55.440]  但當萬一遇上危機
[00:03:55.440 --> 00:03:56.640]  絕望的時候
[00:03:56.640 --> 00:03:57.840]  也會想起神
[00:03:57.840 --> 00:03:59.240]  也會祈禱
[00:03:59.240 --> 00:04:00.840]  我們的神也不會這麼小器
[00:04:00.840 --> 00:04:03.040]  也會接受的
[00:04:03.040 --> 00:04:06.240]  所以我相信我們天父最痛心
[00:04:06.240 --> 00:04:09.840]  就是當人到了一個絕境裡
[00:04:09.840 --> 00:04:13.840]  但仍然是橫著不轉向他的時候
[00:04:13.840 --> 00:04:19.040]  仍然堅持倚仗自己的能力和聰明
[00:04:19.040 --> 00:04:19.840]  這樣做
[00:04:19.840 --> 00:04:25.240]  我相信是最令我們天上的爸爸所痛心
[00:04:25.240 --> 00:04:26.640]  真的會這樣嗎?
[00:04:26.640 --> 00:04:30.440]  是的,我們熟悉舊約裡的以色列文
[00:04:30.440 --> 00:04:31.840]  他們就是這樣
[00:04:31.840 --> 00:04:36.040]  常常忘記這位天上爸爸的後恩
[00:04:36.040 --> 00:04:37.040]  今天這篇詩篇
[00:04:37.040 --> 00:04:41.840]  也成為我們很好的提醒和學習
[00:04:41.840 --> 00:04:45.240]  在此時也想和大家祈禱
[00:04:45.240 --> 00:04:47.440]  七天上父
[00:04:47.440 --> 00:04:51.240]  求祢用祢的話語來光照我們
[00:04:51.240 --> 00:04:55.240]  求祢也賜我們有聰明的智慧
[00:04:55.240 --> 00:04:57.440]  去明白祢的話語
[00:04:57.440 --> 00:04:59.240]  藉著這篇經文
[00:04:59.240 --> 00:05:00.440]  這篇詩篇
[00:05:00.440 --> 00:05:03.440]  去提醒我們每一個神
[00:05:03.440 --> 00:05:05.640]  祢就是那位主權
[00:05:05.640 --> 00:05:07.840]  永遠都高高在上
[00:05:07.840 --> 00:05:10.640]  權能大能的天父
[00:05:10.640 --> 00:05:14.240]  願我們也學習一個依靠祢的心
[00:05:14.240 --> 00:05:16.640]  求祢也提醒我們
[00:05:16.640 --> 00:05:17.840]  多謝您聽我們的祈禱
[00:05:17.840 --> 00:05:20.040]  奉教主耶穌的聖名祈求
[00:05:20.040 --> 00:05:22.840]  阿們
[00:05:22.840 --> 00:05:24.440]  如果我們看回這篇詩篇
[00:05:24.440 --> 00:05:26.240]  可能有些人最熟悉
[00:05:26.240 --> 00:05:27.840]  可能未看過二十篇
[00:05:27.840 --> 00:05:30.840]  全篇都有機會看到第七節
[00:05:30.840 --> 00:05:34.040]  這節可能比較熟悉
[00:05:34.040 --> 00:05:36.640]  有些人可能之前聽過
[00:05:36.640 --> 00:05:39.040]  因為說到有人靠車
[00:05:39.040 --> 00:05:40.840]  不過剛才想起可能莫生說得好一點
[00:05:40.840 --> 00:05:42.640]  中文老師教一下
[00:05:42.640 --> 00:05:44.840]  有人靠車有人靠馬
[00:05:44.840 --> 00:05:46.440]  但我們要提到耶和華
[00:05:46.440 --> 00:05:48.640]  我們神的名
[00:05:48.640 --> 00:05:50.640]  所以不少人都會認為
[00:05:50.640 --> 00:05:52.640]  詩篇二十篇
[00:05:52.640 --> 00:05:56.440]  原本一篇是說到君王出戰之前
[00:05:56.440 --> 00:05:59.640]  會中為他捉土的一篇詩篇
[00:05:59.640 --> 00:06:01.640]  如果是真的話
[00:06:01.640 --> 00:06:02.840]  相信這一篇
[00:06:02.840 --> 00:06:04.040]  都不應該是一些
[00:06:04.040 --> 00:06:07.840]  出去主動去攻打人的一篇詩篇
[00:06:07.840 --> 00:06:09.840]  因為你會看到詩篇一開始
[00:06:09.840 --> 00:06:11.440]  提到一些他所說的
[00:06:11.440 --> 00:06:13.240]  再遭難的日子
[00:06:13.240 --> 00:06:15.040]  之後第五第六第九
[00:06:15.040 --> 00:06:16.440]  都有一些的救恩
[00:06:16.440 --> 00:06:18.840]  一些拯救的字眼出現
[00:06:18.840 --> 00:06:20.440]  所以我相信這一篇
[00:06:20.440 --> 00:06:22.040]  都是一篇極其量
[00:06:22.040 --> 00:06:24.840]  是當一個國家受到攻擊的時候
[00:06:24.840 --> 00:06:26.840]  君王要出來領兵
[00:06:26.840 --> 00:06:29.240]  去保衛我們家園國家
[00:06:29.240 --> 00:06:31.840]  的一篇所唱的詩篇
[00:06:31.840 --> 00:06:33.640]  後來這篇詩篇
[00:06:33.640 --> 00:06:35.240]  就被列入
[00:06:35.240 --> 00:06:36.640]  時時都可以頌唱的
[00:06:36.640 --> 00:06:39.640]  這一國的詩篇種類的裏面
[00:06:39.640 --> 00:06:41.640]  所以我們看到他的信息
[00:06:41.640 --> 00:06:43.840]  已經不再單單為戰爭的時候
[00:06:43.840 --> 00:06:44.840]  才來頌唱
[00:06:44.840 --> 00:06:45.840]  這篇的詩篇
[00:06:45.840 --> 00:06:47.840]  也都適合提醒會眾
[00:06:47.840 --> 00:06:48.640]  即是說
[00:06:48.640 --> 00:06:50.240]  國家也好
[00:06:50.240 --> 00:06:51.640]  個人也好
[00:06:51.640 --> 00:06:53.640]  當面對危難的時候
[00:06:53.640 --> 00:06:56.840]  我們都要去依靠我們的耶和華心
[00:06:56.840 --> 00:06:58.440]  要知道只有耶和華
[00:06:58.440 --> 00:07:00.840]  才能夠真正地幫助
[00:07:00.840 --> 00:07:03.240]  和拯救我們
[00:07:03.240 --> 00:07:04.440]  在詩篇二十篇
[00:07:04.440 --> 00:07:07.240]  其實可以分成前後兩段
[00:07:07.240 --> 00:07:09.240]  一至四段是第一段
[00:07:09.240 --> 00:07:11.840]  是一個祝禱的頌唱
[00:07:11.840 --> 00:07:14.240]  五至九節是第二段
[00:07:14.240 --> 00:07:17.040]  是一個信心依靠的回應
[00:07:17.040 --> 00:07:19.440]  我們看到雖然這裏只有九節
[00:07:19.440 --> 00:07:21.640]  但是結構是很緊扣
[00:07:21.640 --> 00:07:23.440]  有前後呼應的
[00:07:23.440 --> 00:07:25.640]  譬如我們看看第一段的呼應經文
[00:07:25.640 --> 00:07:26.840]  就好像剛才我提過
[00:07:26.840 --> 00:07:28.040]  一個糟爛的日子
[00:07:28.040 --> 00:07:29.640]  在第一節上
[00:07:29.640 --> 00:07:32.440]  這個和時間性有關的詞彙
[00:07:32.440 --> 00:07:34.640]  就是呼應著第九節下的
[00:07:34.640 --> 00:07:37.640]  「我們呼求的時候」這一句
[00:07:37.640 --> 00:07:40.040]  大衛就是正正在他糟爛的日子
[00:07:40.040 --> 00:07:41.240]  去呼求神
[00:07:41.240 --> 00:07:43.040]  而從經文也都知道
[00:07:43.040 --> 00:07:44.640]  神什麼回應
[00:07:44.640 --> 00:07:46.040]  祂是會應運
[00:07:46.040 --> 00:07:49.040]  應運的意思就是誰聽禱告的
[00:07:49.040 --> 00:07:51.240]  當神誰聽了禱告之後
[00:07:51.240 --> 00:07:54.640]  而祂也都會施行祂的拯救
[00:07:54.640 --> 00:07:57.640]  另外呼應就是在第一節下
[00:07:57.640 --> 00:07:59.440]  有高舉這個字
[00:07:59.440 --> 00:08:01.840]  就是呼應著第八節那裏出現的
[00:08:01.840 --> 00:08:04.040]  「起來立得正直」
[00:08:04.040 --> 00:08:06.640]  都是和神的拯救有關
[00:08:06.640 --> 00:08:08.440]  因為高舉這個字
[00:08:08.440 --> 00:08:09.640]  其實它在這裏說到
[00:08:09.640 --> 00:08:11.240]  高舉祈求的人
[00:08:11.240 --> 00:08:12.840]  而祈求祂的人
[00:08:12.840 --> 00:08:15.240]  我相信就是這篇的作者
[00:08:15.240 --> 00:08:17.240]  詩篇的作者就是大衛
[00:08:17.240 --> 00:08:19.840]  高舉這個字原文的意思是指
[00:08:19.840 --> 00:08:22.640]  將人安放在一個高處
[00:08:22.640 --> 00:08:25.440]  以致敵人不能夠接近他
[00:08:25.440 --> 00:08:27.440]  所以是有一個保護
[00:08:27.440 --> 00:08:29.440]  拯救的意思
[00:08:29.440 --> 00:08:32.840]  正正對應著第八節那裏
[00:08:32.840 --> 00:08:34.240]  神祈求的人
[00:08:34.240 --> 00:08:36.040]  可以神令到祈求祂的人
[00:08:36.040 --> 00:08:39.040]  能夠起來並立得正直
[00:08:39.040 --> 00:08:41.240]  所以你看到這兩個動詞
[00:08:41.240 --> 00:08:43.240]  前後的出現
[00:08:43.240 --> 00:08:46.040]  而也都表達同一個意象
[00:08:46.040 --> 00:08:48.240]  描寫人都是從地面
[00:08:48.240 --> 00:08:49.640]  或者低處
[00:08:49.640 --> 00:08:51.640]  不易被提升起來
[00:08:51.640 --> 00:08:56.040]  神要建立所有祂所祈求祂的人
[00:08:56.040 --> 00:08:57.040]  另外還有
[00:08:57.040 --> 00:08:59.640]  第二節的聖所石安
[00:08:59.640 --> 00:09:01.640]  這些都是一些地方
[00:09:01.640 --> 00:09:06.640]  呼應著從祂的聖天上
[00:09:06.640 --> 00:09:08.040]  即是第六節出現的
[00:09:08.040 --> 00:09:11.040]  這些都是指到神出處的地方
[00:09:11.040 --> 00:09:13.240]  另外同樣在第二節
[00:09:13.240 --> 00:09:14.640]  都有出現救助
[00:09:14.640 --> 00:09:15.440]  堅固
[00:09:15.440 --> 00:09:17.640]  亦都是對應著第六節
[00:09:17.640 --> 00:09:20.640]  同樣上下節都出現了救護這兩個字
[00:09:20.640 --> 00:09:22.640]  這些字詞彙
[00:09:22.640 --> 00:09:26.040]  都是有幫助拯救的意思
[00:09:26.040 --> 00:09:27.840]  最後還有第四節
[00:09:27.840 --> 00:09:29.440]  呼應著第五節
[00:09:29.440 --> 00:09:30.840]  前者是一個祝願
[00:09:30.840 --> 00:09:33.040]  願神成就王的一切計劃
[00:09:33.040 --> 00:09:34.840]  後者就是回應說
[00:09:34.840 --> 00:09:37.640]  願神成就所祝願的
[00:09:37.640 --> 00:09:41.040]  我們看到這個對稱
[00:09:41.040 --> 00:09:43.040]  這麼呼應的一個結構
[00:09:43.040 --> 00:09:44.840]  是祈求神應允
[00:09:44.840 --> 00:09:47.240]  拯救作為開始和結束
[00:09:47.240 --> 00:09:49.040]  並且以信心肯定
[00:09:49.040 --> 00:09:50.840]  神的救恩和德性
[00:09:50.840 --> 00:09:52.840]  放在這首詩的中間
[00:09:52.840 --> 00:09:53.840]  我們看到
[00:09:53.840 --> 00:09:55.040]  可以令到這個詩篇
[00:09:55.040 --> 00:09:56.640]  非常連貫
[00:09:56.640 --> 00:09:58.640]  而且可以深深地表達
[00:09:58.640 --> 00:10:02.040]  人對神的倚靠和信賴
[00:10:02.040 --> 00:10:05.840]  如果我們再多了解這個詩篇
[00:10:05.840 --> 00:10:09.640]  可以用另一個角度去看
[00:10:09.640 --> 00:10:13.640]  就是從它的頌唱的編排來看
[00:10:13.640 --> 00:10:15.040]  當然我們會想
[00:10:15.040 --> 00:10:16.640]  頌唱的編排
[00:10:16.640 --> 00:10:18.240]  這裡只有一些詞
[00:10:18.240 --> 00:10:19.640]  如果這首是詩篇
[00:10:19.640 --> 00:10:22.840]  歌詞也沒有譜
[00:10:22.840 --> 00:10:24.840]  我們知道
[00:10:24.840 --> 00:10:26.240]  你們通常都失傳了
[00:10:26.240 --> 00:10:27.640]  詩篇裡的曲譜
[00:10:27.640 --> 00:10:28.840]  或者沒有看到編曲
[00:10:28.840 --> 00:10:30.440]  但原來我們可以
[00:10:30.440 --> 00:10:32.240]  從細讀它的內容
[00:10:32.240 --> 00:10:35.440]  來估計到它是怎樣的編曲
[00:10:35.440 --> 00:10:37.840]  我們估計到這篇詩篇
[00:10:37.840 --> 00:10:41.040]  大概有三方面的人來頌唱
[00:10:41.040 --> 00:10:43.040]  在座的弟兄姊妹
[00:10:43.040 --> 00:10:45.240]  不知道你的想像力有多大
[00:10:45.240 --> 00:10:47.440]  試試在你的腦裡
[00:10:47.440 --> 00:10:48.640]  有一個圖像化
[00:10:48.640 --> 00:10:49.840]  有一個景象出來
[00:10:49.840 --> 00:10:50.640]  試試
[00:10:51.040 --> 00:10:52.040]  首先
[00:10:52.040 --> 00:10:53.840]  唱歌的人是哪位呢?
[00:10:53.840 --> 00:10:58.440]  原來我們想像是一位詩班長
[00:10:58.440 --> 00:11:00.440]  大概是代表著
[00:11:00.440 --> 00:11:02.440]  回眾向我們的君王
[00:11:02.440 --> 00:11:05.440]  來唱出詩篇這一至四節
[00:11:05.440 --> 00:11:06.840]  是一個竹圖
[00:11:06.840 --> 00:11:10.040]  所以這四節的「李」字
[00:11:10.040 --> 00:11:12.040]  是指君王
[00:11:12.040 --> 00:11:15.040]  唱完這個竹圖之後
[00:11:15.040 --> 00:11:18.040]  接著大概也相信是另一班人
[00:11:18.040 --> 00:11:19.440]  不過這個就不是一個
[00:11:19.440 --> 00:11:20.640]  剛才唱了一個獨奏
[00:11:20.640 --> 00:11:23.040]  接著是一班詩班員
[00:11:23.040 --> 00:11:25.040]  所以在經文所見到
[00:11:25.040 --> 00:11:27.840]  第四節和第五節的「我們」出現了
[00:11:27.840 --> 00:11:30.040]  這一班就是一班詩班員
[00:11:30.040 --> 00:11:31.840]  是代表著君王回應
[00:11:31.840 --> 00:11:35.040]  這個詩班長的竹圖
[00:11:35.040 --> 00:11:37.440]  他當時可能是向著天
[00:11:37.440 --> 00:11:39.040]  或者向著會中
[00:11:39.040 --> 00:11:41.840]  總之他的對象就是向神唱出
[00:11:41.840 --> 00:11:44.640]  「我們要因祢的救恩跨城」
[00:11:44.640 --> 00:11:47.640]  「要奉我們神的名樹立聖旗」
[00:11:47.640 --> 00:11:51.640]  然後就面向著這一位的詩班長唱
[00:11:51.640 --> 00:11:55.240]  「願耶和華成就你一切所求的」
[00:11:55.240 --> 00:11:58.040]  接著第五節上的「你」
[00:11:58.040 --> 00:11:59.040]  這裡是指
[00:11:59.040 --> 00:12:01.040]  我們看到其實是指神
[00:12:01.040 --> 00:12:02.640]  而第五節下的「你」
[00:12:02.640 --> 00:12:05.040]  他是指這一位的詩班長
[00:12:05.040 --> 00:12:06.840]  所以他其實是唱著唱著
[00:12:06.840 --> 00:12:09.640]  轉變了還要唱的對象
[00:12:09.640 --> 00:12:12.640]  這種方法是有些變化
[00:12:12.640 --> 00:12:14.240]  其實我們稍後看第九節
[00:12:14.240 --> 00:12:16.240]  也有類似的情況
[00:12:16.640 --> 00:12:18.640]  接著另一個
[00:12:18.640 --> 00:12:20.240]  剛才我說有三方面
[00:12:20.240 --> 00:12:21.240]  第三個出現了
[00:12:21.240 --> 00:12:23.840]  這個可能是另一個詩班長
[00:12:23.840 --> 00:12:27.040]  也可能是詩班另外一個的代表
[00:12:27.040 --> 00:12:28.240]  也是獨唱
[00:12:28.240 --> 00:12:29.240]  solo這樣
[00:12:29.240 --> 00:12:33.040]  他是代表著王向頭一個的詩班長
[00:12:33.040 --> 00:12:34.440]  唱出第六節
[00:12:34.440 --> 00:12:35.840]  繼續回應說
[00:12:35.840 --> 00:12:39.240]  「現在我知道耶和華救護他的受高者」
[00:12:39.240 --> 00:12:41.640]  「必從他的聖天上應允他」
[00:12:41.640 --> 00:12:44.440]  「用右手的能力救護他」
[00:12:44.440 --> 00:12:47.840]  最後又輪到那些詩班唱了
[00:12:47.840 --> 00:12:50.840]  唱出剛才第五節那些詩班
[00:12:50.840 --> 00:12:52.640]  唱出七至九節
[00:12:52.640 --> 00:12:57.040]  他大概也是面向天
[00:12:57.040 --> 00:12:59.440]  或者面向會眾
[00:12:59.440 --> 00:13:01.640]  因為他的對象也是向神唱
[00:13:01.640 --> 00:13:04.040]  他說「有人靠車有人靠馬」
[00:13:04.040 --> 00:13:05.840]  「但我們要提到耶和華」
[00:13:05.840 --> 00:13:06.840]  「我們神的名」
[00:13:06.840 --> 00:13:09.240]  「他們都屈身撲倒」
[00:13:09.240 --> 00:13:11.840]  「我們卻起來立得正直」
[00:13:11.840 --> 00:13:14.040]  「求耶和華施行拯救」
[00:13:14.040 --> 00:13:17.840]  然後再向王唱出第九節下面
[00:13:17.840 --> 00:13:19.840]  總結這一篇詩篇
[00:13:19.840 --> 00:13:21.440]  不過我們看到
[00:13:21.440 --> 00:13:23.640]  原本這裡和合本的翻譯
[00:13:23.640 --> 00:13:24.840]  可能不是太完整
[00:13:24.840 --> 00:13:26.040]  原來原文的意思
[00:13:26.040 --> 00:13:27.840]  如果這樣解釋會比較好
[00:13:27.840 --> 00:13:28.640]  適合一些
[00:13:28.640 --> 00:13:30.240]  我會讀出來
[00:13:30.240 --> 00:13:31.840]  「王願他」
[00:13:31.840 --> 00:13:34.840]  「他」是指耶和華神
[00:13:34.840 --> 00:13:37.240]  「願他在我呼求的日子」
[00:13:37.240 --> 00:13:39.240]  「應允我們」
[00:13:39.240 --> 00:13:42.240]  這一種呼應的頌唱方法
[00:13:42.240 --> 00:13:45.240]  不單止是我們剛才想像得很好
[00:13:45.240 --> 00:13:46.640]  我們看到整個圖
[00:13:46.640 --> 00:13:48.640]  嘩!很好聽
[00:13:48.640 --> 00:13:50.040]  很多變化
[00:13:50.040 --> 00:13:52.640]  這一種不單止令詩歌
[00:13:52.640 --> 00:13:53.440]  好像沒那麼悶
[00:13:53.440 --> 00:13:54.640]  有些變化
[00:13:54.640 --> 00:13:56.640]  也是一種促進和表明
[00:13:56.640 --> 00:14:00.640]  一個國家當面對一些外敵的侵襲
[00:14:00.640 --> 00:14:02.640]  或者遇到困難的時候
[00:14:02.640 --> 00:14:04.240]  看到整個畫面
[00:14:04.240 --> 00:14:06.240]  就是一個均民同心
[00:14:06.240 --> 00:14:08.840]  以靠神的景象
[00:14:08.840 --> 00:14:11.240]  我們從結構方面去看完
[00:14:11.240 --> 00:14:12.840]  去了解這篇詩篇
[00:14:12.840 --> 00:14:16.240]  我們又嘗試在詩篇內的內容的重點
[00:14:16.240 --> 00:14:19.240]  去更多了解這篇詩篇
[00:14:19.240 --> 00:14:23.240]  從而學習詩人大衛的信心
[00:14:23.240 --> 00:14:27.040]  這篇詩篇其中一個很大的特點
[00:14:27.040 --> 00:14:30.040]  就是多次提到神的名字
[00:14:30.040 --> 00:14:34.640]  這是這位作者的親身經歷
[00:14:34.640 --> 00:14:37.640]  他真的感受到這位稱為耶和華
[00:14:37.640 --> 00:14:42.240]  也是雅各臣多麼有能力的臣
[00:14:42.240 --> 00:14:46.640]  只要信靠他必能夠得勝
[00:14:46.640 --> 00:14:50.440]  所以無時無刻不可以不提這位臣的名字
[00:14:50.440 --> 00:14:52.840]  這代表著對臣的信靠
[00:14:52.840 --> 00:14:57.240]  而臣的名字也成為這篇詩篇的重點
[00:14:57.240 --> 00:14:59.640]  貫穿整篇詩篇
[00:14:59.640 --> 00:15:03.240]  當國家危難的時候
[00:15:03.240 --> 00:15:04.640]  作為王的大衛
[00:15:04.640 --> 00:15:08.040]  是不會忘記耶和華就是他的寶像
[00:15:08.040 --> 00:15:09.440]  所以第一節就說
[00:15:09.440 --> 00:15:13.040]  「願耶和華在你再遭難的日子應允你
[00:15:13.040 --> 00:15:15.840]  願名為雅各臣高舉你」
[00:15:15.840 --> 00:15:19.640]  在此耶和華和雅各臣是雙平衡
[00:15:19.640 --> 00:15:23.040]  所以基本上可以說是同義詞
[00:15:23.040 --> 00:15:26.840]  不過當我們對神有不同的稱呼時
[00:15:26.840 --> 00:15:28.840]  其實很多時候是表示
[00:15:28.840 --> 00:15:31.240]  所看到的著重點所不同
[00:15:31.240 --> 00:15:32.840]  當提到神的時候
[00:15:32.840 --> 00:15:36.840]  著重點就是想到神的主權和大能
[00:15:36.840 --> 00:15:38.640]  而耶和華這個字
[00:15:38.640 --> 00:15:40.840]  就會比較令人想多一點
[00:15:40.840 --> 00:15:43.240]  這位的神和他的選民
[00:15:43.240 --> 00:15:46.840]  就是這群以色列民之間的立約關係
[00:15:46.840 --> 00:15:51.440]  而這位神固然會按他的公義施行審判
[00:15:51.440 --> 00:15:56.040]  但也會很著意按他的慈愛施行拯救
[00:15:56.040 --> 00:15:59.640]  因為耶和華是一位守約斯慈愛的神
[00:15:59.640 --> 00:16:03.640]  他的慈愛從他的救恩也可以彰顯出來
[00:16:03.640 --> 00:16:05.640]  至於雅各的神
[00:16:05.640 --> 00:16:07.440]  我們都不陌生這個字
[00:16:07.440 --> 00:16:08.840]  如果我們數一下救約
[00:16:08.840 --> 00:16:10.440]  都超過十幾次
[00:16:10.440 --> 00:16:12.240]  大概有十五次出現
[00:16:12.240 --> 00:16:15.440]  而且多數都在詩篇裏面找得到
[00:16:15.440 --> 00:16:16.640]  而出現的地方
[00:16:16.640 --> 00:16:20.840]  經常都是和神的拯救和幫助有關
[00:16:20.840 --> 00:16:24.240]  今天我們信徒的家庭
[00:16:24.240 --> 00:16:27.440]  有沒有常常提到我們神的名字呢?
[00:16:27.440 --> 00:16:31.440]  有時候我們去探訪家房的時候
[00:16:31.440 --> 00:16:35.840]  喜歡看看整間屋的一些佈置裝飾
[00:16:35.840 --> 00:16:40.840]  不少基督徒的家庭都擺放了一個牌片
[00:16:40.840 --> 00:16:42.840]  或者掛牆的掛飾
[00:16:42.840 --> 00:16:45.240]  寫著「基督是我家之主」
[00:16:45.240 --> 00:16:47.240]  其實我們家裏也有一張
[00:16:47.240 --> 00:16:52.040]  但希望這個不是單單只是一個掛在那裏的飾物
[00:16:52.040 --> 00:16:55.040]  而是真是我們每一個的立願
[00:16:55.040 --> 00:16:57.840]  尤其是今天是父親節
[00:16:57.840 --> 00:17:00.640]  所以更加要特別提一提
[00:17:00.640 --> 00:17:03.840]  作為一家之主的父親大人
[00:17:03.840 --> 00:17:05.840]  就更加要注意這一點
[00:17:05.840 --> 00:17:08.640]  這個究竟是你的立願
[00:17:08.640 --> 00:17:12.840]  還是你放在屋上的一個裝飾
