
[00:00:00.000 --> 00:00:05.120]  最近這幾個月我們經常聽到一個詞語
[00:06:11.240 --> 00:06:13.240]  好
[00:06:13.240 --> 00:06:18.040]  我們看三十二章二十二至三十二節這一段
[00:06:18.040 --> 00:06:23.440]  今天分開三段的經文跟你一齊看
[00:06:23.440 --> 00:06:26.040]  首先看了頭那兩節
[00:06:26.040 --> 00:06:30.040]  都請你們幫我讀這兩節的經文出來
[00:06:30.040 --> 00:06:31.440]  一二三
[00:06:31.440 --> 00:06:48.040]  好 謝謝
[00:06:48.040 --> 00:06:53.840]  這兩節的經文介紹了這一段經文的背景
[00:06:53.840 --> 00:06:56.240]  有人物時間地點
[00:06:56.240 --> 00:06:59.040]  時間是甚麼時候
[00:06:59.040 --> 00:07:00.440]  夜漫漫
[00:07:00.440 --> 00:07:01.640]  夜間
[00:07:01.640 --> 00:07:05.440]  經文講到地點在哪裏
[00:07:05.440 --> 00:07:08.040]  瓦博渡口
[00:07:08.040 --> 00:07:12.240]  你當它是一個碼頭
[00:07:12.240 --> 00:07:15.640]  人物當然有主角有瓦角
[00:07:15.640 --> 00:07:17.240]  他太太 婢女
[00:07:17.240 --> 00:07:20.440]  和他十一個孩子
[00:07:20.440 --> 00:07:22.240]  經文提到
[00:07:22.240 --> 00:07:24.840]  如果你認識瓦角
[00:07:24.840 --> 00:07:26.840]  這個人物
[00:07:26.840 --> 00:07:30.840]  我不知道你會用甚麼形容詞來形容他
[00:07:30.840 --> 00:07:35.440]  或者你最深刻的是他一些甚麼事跡
[00:07:35.440 --> 00:07:37.440]  有沒有一些想起
[00:07:37.440 --> 00:07:40.840]  譬如一碗紅豆湯
[00:07:40.840 --> 00:07:44.240]  他用一碗紅豆湯來騙了甚麼
[00:07:44.240 --> 00:07:46.040]  長子的命份
[00:07:46.040 --> 00:07:50.440]  還有他挺有辦法的
[00:07:50.440 --> 00:07:52.840]  他騙了
[00:07:52.840 --> 00:07:54.040]  不要說騙了
[00:07:54.040 --> 00:07:55.840]  他用一些計謀
[00:07:55.840 --> 00:08:01.040]  他令到羊變成有班有點
[00:08:01.040 --> 00:08:01.840]  歸他
[00:08:01.840 --> 00:08:04.640]  然後他可以離開他的外父
[00:08:04.640 --> 00:08:11.240]  和他的老婆 家眷一起去其他地方生活
[00:08:11.240 --> 00:08:14.240]  這個人很聰明 很有計謀
[00:08:14.240 --> 00:08:18.640]  大概你會想到這些
[00:08:18.640 --> 00:08:22.840]  講多一點他的背景
[00:08:22.840 --> 00:08:26.240]  其實這件事件的發生
[00:08:26.240 --> 00:08:30.440]  其實是有少許故事
[00:08:30.440 --> 00:08:33.640]  在31章有提到
[00:08:33.640 --> 00:08:35.040]  發生甚麼事
[00:08:35.040 --> 00:08:37.440]  為何他要晚上起床
[00:08:37.440 --> 00:08:41.040]  你有甚麼情況下會晚上起床
[00:08:41.040 --> 00:08:45.240]  除了急尿 看球多
[00:08:45.240 --> 00:08:48.240]  男孩看球多
[00:08:48.240 --> 00:08:51.240]  女孩應該少一點
[00:08:51.240 --> 00:08:55.640]  不知道女孩有甚麼機會晚上起床
[00:08:55.640 --> 00:08:59.040]  沒有 去廁所 大家都想起
[00:08:59.040 --> 00:09:04.440]  但為何他晚上起床
[00:09:04.440 --> 00:09:06.640]  他當然不是去看球
[00:09:06.640 --> 00:09:08.440]  當時年代沒有球看
[00:09:08.440 --> 00:09:09.440]  他發生甚麼事
[00:09:09.440 --> 00:09:13.440]  其實他被耳掃追殺
[00:09:13.440 --> 00:09:17.840]  當時他哥哥要追殺他
[00:09:17.840 --> 00:09:21.040]  所以他要逃跑
[00:09:21.040 --> 00:09:22.840]  但不僅如此
[00:09:22.840 --> 00:09:25.240]  其實他逃避他哥哥追殺
[00:09:25.240 --> 00:09:33.640]  再之前他剛剛才解決了他和他外父的那筆帳
[00:09:33.640 --> 00:09:35.840]  詳情我不說了
[00:09:35.840 --> 00:09:38.240]  時間關係你們回去慢慢看
[00:09:38.240 --> 00:09:39.240]  他逃跑
[00:09:39.240 --> 00:09:41.240]  他為了逃避他哥哥而逃跑
[00:09:41.240 --> 00:09:42.640]  但他逃跑之前
[00:09:42.640 --> 00:09:47.440]  他和他外父才剛剛解決了
[00:09:47.440 --> 00:09:50.040]  他外父放他一馬讓他走
[00:09:50.040 --> 00:09:54.840]  你想像一下他當時的心理狀態是怎樣
[00:09:54.840 --> 00:09:58.240]  精神狀態或各樣
[00:09:58.240 --> 00:10:00.440]  其實很累很緊張
[00:10:00.440 --> 00:10:05.240]  其實他就是這樣的狀態
[00:10:05.240 --> 00:10:12.040]  當時正正是面對人生一個很危險的威脅
[00:10:12.040 --> 00:10:18.640]  因為他即將和他積惡多年的哥哥正面交鋒
[00:10:18.640 --> 00:10:25.440]  所以他要帶著他最寶貴的家人
[00:10:25.440 --> 00:10:27.840]  最重要的財產
[00:10:27.840 --> 00:10:32.240]  就要過河去逃命
[00:10:32.240 --> 00:10:36.040]  其實「瓦博渡口」
[00:10:36.040 --> 00:10:41.840]  「瓦博」這個名字和「瓦國」有少許關連
[00:10:41.840 --> 00:10:45.640]  在《直經文》想和你們說一下這個字
[00:10:45.640 --> 00:10:47.640]  其實「瓦博」和「瓦國」
[00:10:47.640 --> 00:10:52.640]  這兩個字的原文有三個音是一樣的
[00:10:52.640 --> 00:10:58.040]  其實作者在玩一個文字遊戲
[00:10:58.040 --> 00:10:59.240]  為什麼我這樣說呢?
[00:10:59.240 --> 00:11:02.040]  首先解釋了「瓦博」這個字的意思
[00:11:02.040 --> 00:11:06.240]  「瓦博」這個字的意思其實有一個倒空的意思
[00:11:06.240 --> 00:11:09.040]  即是將杯水倒出來的意思
[00:11:09.040 --> 00:11:10.640]  倒空
[00:11:10.640 --> 00:11:14.440]  其實作者在這裡很想玩一個文字遊戲
[00:11:14.440 --> 00:11:16.040]  或者一個暗示
[00:11:16.040 --> 00:11:20.440]  暗示什麼呢?暗示以下下來
[00:11:20.440 --> 00:11:22.840]  「瓦博」將要面對的
[00:11:22.840 --> 00:11:26.040]  就是他人生的一次大倒空
[00:11:26.040 --> 00:11:29.840]  他過往始著很多計謀
[00:11:29.840 --> 00:11:34.040]  或者他現在生於這個年代
[00:11:34.040 --> 00:11:37.240]  可能他就是一個精算師
[00:11:37.240 --> 00:11:38.840]  計算過了
[00:11:38.840 --> 00:11:40.840]  什麼都是
[00:11:40.840 --> 00:11:42.840]  Everything under control
[00:11:42.840 --> 00:11:44.840]  Under his control
[00:11:44.840 --> 00:11:47.240]  「瓦博」就是一個這樣的人
[00:11:47.240 --> 00:11:51.440]  但是他發覺什麼渣拿都沒有
[00:11:51.440 --> 00:11:55.440]  他要倒空他的所有
[00:11:55.440 --> 00:11:58.040]  這個地方、這個過程
[00:11:58.040 --> 00:12:01.640]  令到「瓦博」的人生不再一樣
[00:12:01.640 --> 00:12:03.040]  究竟發生了什麼呢?
[00:12:03.040 --> 00:12:04.640]  我們繼續看下去
[00:12:04.640 --> 00:12:07.240]  24和25節
[00:12:07.240 --> 00:12:08.840]  又是請你們幫我讀一下
[00:12:08.840 --> 00:12:10.840]  1、2、3
[00:12:15.840 --> 00:12:17.840]  好,謝謝
[00:12:17.840 --> 00:12:23.840]  這兩節經文也是我想跟大家說的第一點
[00:12:23.840 --> 00:12:25.840]  是今晚訊息的第一點
[00:12:25.840 --> 00:12:27.840]  剛才那個是一個背景
[00:12:27.840 --> 00:12:30.840]  第一點還記得我想說什麼嗎?
[00:12:30.840 --> 00:12:32.840]  這段經文給我們看到的
[00:12:32.840 --> 00:12:34.840]  就是今晚訊息的第一點
[00:12:34.840 --> 00:12:36.840]  「瓦博、瓦博」
[00:12:36.840 --> 00:12:38.840]  「瓦博」是什麼意思呢?
[00:12:38.840 --> 00:12:40.840]  「瓦博」是一個暗示
[00:12:40.840 --> 00:12:42.840]  「瓦博」是一個暗示
[00:12:42.840 --> 00:12:44.840]  這段經文給我們看到什麼呢?
[00:12:44.840 --> 00:12:48.840]  受傷是有神的許可的
[00:12:48.840 --> 00:12:50.840]  為什麼呢?
[00:12:50.840 --> 00:12:52.840]  神不是慈愛的嗎?
[00:12:52.840 --> 00:12:54.840]  神不是很看顧祂的子民嗎?
[00:12:54.840 --> 00:12:57.840]  為什麼我們會受傷呢?
[00:12:57.840 --> 00:13:00.840]  為什麼神會容許我們經歷一些不開心
[00:13:00.840 --> 00:13:03.840]  我們不願意發生的事呢?
[00:13:03.840 --> 00:13:06.840]  這兩節經文說什麼呢?
[00:13:06.840 --> 00:13:11.840]  這兩節經文說到瓦博遇到一個神秘人
[00:13:11.840 --> 00:13:15.840]  這個神秘人其實就是上帝派來的使者
[00:13:15.840 --> 00:13:19.840]  他跟瓦博摔跤直到黎明
[00:13:19.840 --> 00:13:24.840]  我不知道你們之前有沒有看過這段經文
[00:13:24.840 --> 00:13:29.840]  如果我邀請你們今晚再去仔細看這段經文的時候
[00:13:29.840 --> 00:13:32.840]  我不知道你們會想
[00:13:32.840 --> 00:13:34.840]  有什麼想問
[00:13:34.840 --> 00:13:37.840]  看到這段經文有沒有問題想問
[00:13:37.840 --> 00:13:41.840]  失驚無神如何走出來
[00:13:41.840 --> 00:13:43.840]  還有呢?
[00:13:43.840 --> 00:13:48.840]  為什麼突然間有這麼多問題
[00:13:48.840 --> 00:13:50.840]  失驚無神走出來
[00:13:50.840 --> 00:13:54.840]  還要晚上打架
[00:13:54.840 --> 00:13:58.840]  失架就是你當他是摔角
[00:13:58.840 --> 00:14:01.840]  跟他打過
[00:14:01.840 --> 00:14:05.840]  當我邀請你們去想的時候
[00:14:05.840 --> 00:14:10.840]  我想大家也是正常人問這些問題
[00:14:10.840 --> 00:14:13.840]  真的很有問題
[00:14:13.840 --> 00:14:16.840]  為什麼突然間整個人走出來
[00:14:16.840 --> 00:14:19.840]  是那個人做主動的
[00:14:19.840 --> 00:14:22.840]  瓦博是被動的
[00:14:22.840 --> 00:14:24.840]  我們經常看到這裡
[00:14:24.840 --> 00:14:27.840]  問了這些問題我們就會塞在這裡
[00:14:27.840 --> 00:14:30.840]  但是我想跟你們說
[00:14:30.840 --> 00:14:33.840]  原來摔角這個字在原文裡
[00:14:33.840 --> 00:14:35.840]  除了是摔角
[00:14:35.840 --> 00:14:38.840]  還可以解作擁抱
[00:14:38.840 --> 00:14:40.840]  你會說
[00:14:40.840 --> 00:14:42.840]  這樣也可以?
[00:14:42.840 --> 00:14:43.840]  我不相信
[00:14:43.840 --> 00:14:47.840]  這些笑是覺得特別有趣還是很難以置信
[00:14:47.840 --> 00:14:48.840]  我也不知道
[00:14:48.840 --> 00:14:50.840]  好像很生命一樣
[00:14:50.840 --> 00:14:52.840]  我也是依書直說
[00:14:52.840 --> 00:14:55.840]  並無虛言
[00:14:55.840 --> 00:14:57.840]  如果我這樣去理解的話
[00:14:57.840 --> 00:15:00.840]  我們就會看到另一個畫面
[00:15:00.840 --> 00:15:05.840]  這個人不是想傷害他
[00:15:05.840 --> 00:15:07.840]  如果有個人走過來
[00:15:07.840 --> 00:15:09.840]  看你不順眼
[00:15:09.840 --> 00:15:10.840]  打你兩拳
[00:15:10.840 --> 00:15:13.840]  他很明顯是想傷害你
[00:15:13.840 --> 00:15:14.840]  為什麼這麼開心
[00:15:14.840 --> 00:15:17.840]  是不是做過這些事
[00:15:17.840 --> 00:15:23.840]  給你們看一些很溫馨的圖片
[00:15:23.840 --> 00:15:25.840]  如果你說擁抱
[00:15:25.840 --> 00:15:27.840]  你會想起什麼
[00:15:27.840 --> 00:15:29.840]  很溫暖
[00:15:29.840 --> 00:15:31.840]  什麼時候有人會擁抱你
[00:15:31.840 --> 00:15:34.840]  或者什麼時候你會去擁抱別人
[00:15:34.840 --> 00:15:36.840]  你不會跟那個人有仇
[00:15:36.840 --> 00:15:38.840]  你會去擁抱他
[00:15:38.840 --> 00:15:39.840]  對嗎
[00:15:39.840 --> 00:15:41.840]  正常來說
[00:15:41.840 --> 00:15:44.840]  譬如舉個例子
[00:15:44.840 --> 00:15:48.840]  你覺得他很需要你支持他
[00:15:48.840 --> 00:15:51.840]  很需要你安慰他
[00:15:51.840 --> 00:15:53.840]  你會過去擁抱他
[00:15:53.840 --> 00:15:55.840]  如果他在低谷的時候
[00:15:55.840 --> 00:15:58.840]  或者他很久沒見了
[00:15:58.840 --> 00:16:03.840]  你很想表達你的關心
[00:16:03.840 --> 00:16:07.840]  想來擁抱我的組員
[00:16:07.840 --> 00:16:10.840]  還要有心形
[00:16:10.840 --> 00:16:16.840]  你就會去做一個這樣的動作
[00:16:16.840 --> 00:16:20.840]  如果用這個角度去看
[00:16:20.840 --> 00:16:22.840]  你就會發覺很不一樣
[00:16:22.840 --> 00:16:32.840]  原來不是有意想弄到雅各受傷
[00:16:32.840 --> 00:16:36.840]  不是出於一個不懷好意的動機
[00:16:36.840 --> 00:16:43.840]  而是他看到雅各的處境
[00:16:43.840 --> 00:16:49.840]  他很想跟他一起掙扎
[00:16:49.840 --> 00:16:52.840]  這種掙扎是帶著愛的
[00:16:52.840 --> 00:16:55.840]  不是帶著傷害的
[00:16:55.840 --> 00:16:57.840]  天使來
[00:16:57.840 --> 00:16:59.840]  那個使者來到
[00:16:59.840 --> 00:17:01.840]  其實不是想攻擊他
[00:17:01.840 --> 00:17:06.840]  不是想令他身體受傷
[00:17:06.840 --> 00:17:07.840]  受損
[00:17:07.840 --> 00:17:09.840]  令他終身殘廢
[00:17:09.840 --> 00:17:11.840]  不是這樣的意思
[00:17:11.840 --> 00:17:17.840]  當我們明白了這一點的時候
[00:17:17.840 --> 00:17:20.840]  我們可以繼續看下去
[00:17:20.840 --> 00:17:23.840]  我問你們第二個問題
[00:17:23.840 --> 00:17:25.840]  剛才的疑點
[00:17:25.840 --> 00:17:26.840]  或者疑惑
[00:17:26.840 --> 00:17:28.840]  可以先帶著嗎
[00:17:28.840 --> 00:17:32.840]  就算你覺得擁抱很好笑也好
[00:17:32.840 --> 00:17:33.840]  第一個問題是
[00:17:33.840 --> 00:17:34.840]  誰會贏呢
[00:17:34.840 --> 00:17:38.840]  這場摔角比賽裏面
[00:17:38.840 --> 00:17:39.840]  天使
[00:17:39.840 --> 00:17:40.840]  雅各
[00:17:40.840 --> 00:17:41.840]  有人答天使
[00:17:41.840 --> 00:17:43.840]  有人答雅各
[00:17:43.840 --> 00:17:45.840]  沒有人贏
[00:17:45.840 --> 00:17:48.840]  這個答案很超級
[00:17:48.840 --> 00:17:50.840]  沒有人贏
[00:17:50.840 --> 00:17:53.840]  究竟誰會贏呢
[00:17:53.840 --> 00:17:56.840]  二十五節說什麼
[00:17:56.840 --> 00:17:58.840]  那人見自己什麼
[00:17:58.840 --> 00:18:00.840]  勝不過他
[00:18:00.840 --> 00:18:05.840]  那就是應該是雅各贏
[00:18:05.840 --> 00:18:07.840]  是不是應該
[00:18:07.840 --> 00:18:12.840]  但是二十五節的下半節說什麼
[00:18:12.840 --> 00:18:14.840]  摸他的大腿
[00:18:14.840 --> 00:18:15.840]  大腿窩
[00:18:15.840 --> 00:18:17.840]  我特意寫成英文
[00:18:17.840 --> 00:18:21.840]  Hip socket在後面
[00:18:21.840 --> 00:18:23.840]  不過還是大腿
[00:18:23.840 --> 00:18:27.840]  大概是坐在神經線的位置
[00:18:27.840 --> 00:18:33.840]  那個天使摸了雅各的大腿窩
[00:18:33.840 --> 00:18:34.840]  後面那裏
[00:18:34.840 --> 00:18:35.840]  一下
[00:18:35.840 --> 00:18:36.840]  然後雅各就
[00:18:36.840 --> 00:18:40.840]  咬柴
[00:18:40.840 --> 00:18:43.840]  究竟是誰贏呢
[00:18:43.840 --> 00:18:45.840]  事實就是雅各
[00:18:45.840 --> 00:18:47.840]  好像在一場
[00:18:47.840 --> 00:18:50.840]  當他們在咬瘦瓜
[00:18:50.840 --> 00:18:53.840]  在一場咬瘦瓜大賽裏
[00:18:53.840 --> 00:18:55.840]  他就不夠
[00:18:55.840 --> 00:18:56.840]  怎麼說
[00:18:56.840 --> 00:18:58.840]  侍者不夠力
[00:18:58.840 --> 00:19:01.840]  但是好像又被雅各
[00:19:01.840 --> 00:19:03.840]  反敗為勝
[00:19:03.840 --> 00:19:05.840]  但是又好像雅各贏了
[00:19:05.840 --> 00:19:07.840]  但是天使又好像
[00:19:07.840 --> 00:19:09.840]  又好像令他受傷
[00:19:09.840 --> 00:19:10.840]  總之
[00:19:10.840 --> 00:19:13.840]  看起來就好像不知道誰贏
[00:19:13.840 --> 00:19:15.840]  還是有沒有人贏
[00:19:15.840 --> 00:19:17.840]  但是我想說一件事
[00:19:17.840 --> 00:19:21.840]  當中如果有人做了爸爸媽媽
[00:19:21.840 --> 00:19:22.840]  就知道了
[00:19:22.840 --> 00:19:24.840]  或者你幻想你在街上
[00:19:24.840 --> 00:19:28.840]  或者曾經看過一些綜藝節目
[00:19:28.840 --> 00:19:30.840]  總有一些爸爸和兒子
[00:19:30.840 --> 00:19:35.840]  玩一些超人和怪獸的打架遊戲
[00:19:35.840 --> 00:19:37.840]  通常是爸爸贏還是兒子贏
[00:19:37.840 --> 00:19:39.840]  先問問一個爸爸
[00:19:39.840 --> 00:19:41.840]  有沒有和兒子
[00:19:41.840 --> 00:19:43.840]  未夠大
[00:19:43.840 --> 00:19:44.840]  未夠大
[00:19:44.840 --> 00:19:45.840]  大一點才玩
[00:19:45.840 --> 00:19:48.840]  那你想一下
[00:19:48.840 --> 00:19:50.840]  如果爸爸和兒子玩
[00:19:50.840 --> 00:19:54.840]  這個超人怪獸打架大賽
[00:19:54.840 --> 00:19:55.840]  通常是誰贏呢
[00:19:55.840 --> 00:19:57.840]  通常
[00:19:57.840 --> 00:19:59.840]  為什麼
[00:19:59.840 --> 00:20:00.840]  爸爸讓
[00:20:00.840 --> 00:20:03.840]  有個姐妹就說了
[00:20:03.840 --> 00:20:04.840]  她說為什麼
[00:20:04.840 --> 00:20:07.840]  因為爸爸會讓賽
[00:20:07.840 --> 00:20:09.840]  這件事很重要
[00:20:09.840 --> 00:20:10.840]  如果爸爸不讓賽
[00:20:10.840 --> 00:20:14.840]  後果會怎樣
[00:20:14.840 --> 00:20:20.840]  被媽媽罵
[00:20:20.840 --> 00:20:21.840]  我沒有小朋友
[00:20:21.840 --> 00:20:22.840]  所以我想不到這一點
[00:20:22.840 --> 00:20:25.840]  我只想如果爸爸不讓賽
[00:20:25.840 --> 00:20:27.840]  小朋友會哭很久
[00:20:27.840 --> 00:20:30.840]  小朋友會有點累
[00:20:30.840 --> 00:20:33.840]  我這些很明顯是沒有像媽媽的
[00:20:33.840 --> 00:20:34.840]  所以我不知道
[00:20:34.840 --> 00:20:36.840]  如果生了個兒子會怎樣
[00:20:36.840 --> 00:20:39.840]  如果我老公不讓賽
