
[00:00:00.000 --> 00:00:05.840]  今天知道剛才的經文是講今天的港獨
[00:01:48.280 --> 00:01:49.640]  去作出改變
[00:01:49.640 --> 00:01:52.360]  這叫做積極勉強
[00:01:52.360 --> 00:01:54.240]  因為明知好
[00:01:54.240 --> 00:01:55.040]  不想做
[00:01:55.040 --> 00:01:57.840]  都要做
[00:01:57.840 --> 00:02:01.680]  有時我自己都會這樣
[00:02:01.680 --> 00:02:05.960]  我自己放假是怎樣過的
[00:02:05.960 --> 00:02:08.640]  當然都要做一點家務
[00:02:08.640 --> 00:02:09.960]  雖然都很不想做
[00:02:09.960 --> 00:02:11.600]  都是要做的
[00:02:11.600 --> 00:02:14.160]  多數時候就是
[00:02:14.160 --> 00:02:15.520]  在家休息
[00:02:15.520 --> 00:02:17.240]  在家睡覺
[00:02:17.240 --> 00:02:18.000]  吃東西
[00:02:18.000 --> 00:02:20.720]  看電視
[00:02:20.720 --> 00:02:21.920]  不過
[00:02:21.920 --> 00:02:23.480]  不可以的
[00:02:23.480 --> 00:02:25.840]  經常已經坐在辦公室
[00:02:25.840 --> 00:02:28.720]  又經常沒什麼活動
[00:02:28.720 --> 00:02:29.600]  休息
[00:02:29.600 --> 00:02:30.720]  你還是這樣
[00:02:30.720 --> 00:02:32.600]  不可以的
[00:02:32.600 --> 00:02:35.320]  於是我就要積極勉強自己
[00:02:35.320 --> 00:02:37.760]  不要在家休息
[00:02:37.760 --> 00:02:39.520]  怎樣都要走出街
[00:02:39.520 --> 00:02:40.640]  活動一下
[00:02:40.640 --> 00:02:43.440]  活動一下肢體
[00:02:43.440 --> 00:02:44.720]  所以有時下雨
[00:02:44.720 --> 00:02:46.160]  更加被自己說
[00:02:46.160 --> 00:02:47.120]  還是不要出去
[00:02:47.120 --> 00:02:48.680]  下雨
[00:02:48.680 --> 00:02:49.720]  但我不行
[00:02:49.720 --> 00:02:51.240]  我說一定要
[00:02:51.240 --> 00:02:52.600]  怎樣都要
[00:02:52.600 --> 00:02:54.200]  拿下去
[00:02:54.200 --> 00:02:55.520]  勉強自己
[00:02:55.520 --> 00:02:57.280]  這個勉強是好的
[00:02:57.280 --> 00:02:59.480]  這就叫積極勉強
[00:02:59.480 --> 00:03:01.840]  而今天我們經文裏面
[00:03:01.840 --> 00:03:04.160]  做出積極勉強的
[00:03:04.160 --> 00:03:05.320]  不是人
[00:03:05.320 --> 00:03:06.760]  而是神
[00:03:06.760 --> 00:03:08.280]  他不是勉強自己
[00:03:08.280 --> 00:03:09.240]  而是
[00:03:09.240 --> 00:03:12.120]  我想都有少少勉強自己
[00:03:12.120 --> 00:03:14.520]  不過最大部分我見到
[00:03:14.520 --> 00:03:18.680]  他好像在積極勉強摩西
[00:03:18.680 --> 00:03:20.760]  為什麼這樣說呢
[00:03:20.760 --> 00:03:23.600]  剛才我們看的第三章第七節開始
[00:03:23.600 --> 00:03:27.360]  就是摩西和神對話的開始
[00:03:27.360 --> 00:03:28.880]  剛才讀的經文
[00:03:28.880 --> 00:03:30.440]  大家如果有留意
[00:03:30.440 --> 00:03:32.480]  就是說
[00:03:32.480 --> 00:03:33.560]  兩個方面
[00:03:33.560 --> 00:03:35.200]  神和摩西
[00:03:35.200 --> 00:03:38.640]  神就很想摩西做一些事
[00:03:38.640 --> 00:03:43.160]  摩西就很不想做
[00:03:43.160 --> 00:03:47.680]  並且三番四次的推搪
[00:03:47.680 --> 00:03:52.520]  直到上帝正所謂發火
[00:03:52.520 --> 00:03:53.440]  發火之後
[00:03:53.440 --> 00:03:56.200]  他才懂得
[00:03:56.200 --> 00:03:59.400]  照上帝的吩咐去做
[00:03:59.400 --> 00:04:02.640]  這些就是我說的積極勉強
[00:04:02.640 --> 00:04:03.440]  不過
[00:04:03.440 --> 00:04:05.600]  究竟勉強去做什麼呢
[00:04:05.600 --> 00:04:07.960]  就是上帝很想摩西
[00:04:07.960 --> 00:04:09.760]  摩西很不想做的是什麼
[00:04:09.760 --> 00:04:10.840]  就是說
[00:04:10.840 --> 00:04:13.800]  要他回去埃及
[00:04:13.800 --> 00:04:14.840]  埃及應該是
[00:04:14.840 --> 00:04:16.400]  埃及
[00:04:16.400 --> 00:04:18.440]  就是去見法老
[00:04:18.440 --> 00:04:20.840]  然後領以色列人
[00:04:20.840 --> 00:04:24.920]  出這個圍爐的地方
[00:04:24.920 --> 00:04:27.000]  我們要留意
[00:04:27.000 --> 00:04:29.760]  剛才我們不是讀完三章四章
[00:04:29.760 --> 00:04:30.760]  因為很長
[00:04:30.760 --> 00:04:35.520]  我們也將一些經文簡略過
[00:04:35.520 --> 00:04:37.760]  這兩章都是用來描寫
[00:04:37.760 --> 00:04:41.040]  神怎樣去呼召摩西
[00:04:41.040 --> 00:04:43.320]  所以有些猶太學者
[00:04:43.320 --> 00:04:44.800]  就認為這件事
[00:04:44.800 --> 00:04:49.640]  你見文字上好像兩章就完成了
[00:04:49.640 --> 00:04:52.120]  實在經過的時間
[00:04:52.120 --> 00:04:53.600]  不是這麼簡單的
[00:04:53.600 --> 00:04:54.920]  不是三言兩語的
[00:04:54.920 --> 00:04:55.680]  你想想
[00:04:55.680 --> 00:04:57.600]  摩西領法版十屆
[00:04:57.600 --> 00:04:59.920]  上山也要四十天
[00:04:59.920 --> 00:05:02.120]  他說這裡應該不止的
[00:05:02.120 --> 00:05:04.120]  你不要說一時三刻
[00:05:04.120 --> 00:05:07.240]  可能幾天的對話
[00:05:07.240 --> 00:05:08.920]  不過
[00:05:08.920 --> 00:05:12.840]  時間的長短不是我們今天要關注的地方
[00:05:12.840 --> 00:05:14.280]  不過要留意的就是
[00:05:14.280 --> 00:05:16.720]  我發覺當我去讀的時候
[00:05:16.720 --> 00:05:17.560]  我發覺有些東西
[00:05:17.560 --> 00:05:19.680]  原來我們都不是很清楚
[00:05:19.680 --> 00:05:21.840]  不是很明白
[00:05:21.840 --> 00:05:25.440]  上帝是不是真的叫積極勉強呢?
[00:05:25.440 --> 00:05:28.800]  為什麼要這樣去做呢?
[00:05:28.800 --> 00:05:32.800]  在開始去看之前
[00:05:32.800 --> 00:05:35.360]  我們有一點背景交代
[00:05:35.360 --> 00:05:39.320]  究竟摩西當時是怎樣的呢?
[00:05:39.320 --> 00:05:45.360]  當時他已經是八十歲的年紀了
[00:05:45.360 --> 00:05:50.040]  他在四十歲的時候
[00:05:50.040 --> 00:05:54.840]  他在埃及殺了埃及人
[00:05:54.840 --> 00:05:56.960]  因為被人知道了
[00:05:56.960 --> 00:05:59.040]  被自己的族人知道了
[00:05:59.040 --> 00:06:02.440]  於是就要逃走了
[00:06:02.440 --> 00:06:06.720]  從埃及去到米顛的曠野
[00:06:06.720 --> 00:06:10.040]  還在那裡娶妻生子
[00:06:10.040 --> 00:06:11.600]  成為一個牧羊人
[00:06:11.600 --> 00:06:14.000]  就這樣過了四十年
[00:06:14.000 --> 00:06:18.200]  去到他那天已經八十歲了
[00:06:18.200 --> 00:06:23.400]  神就在荊棘和火焰裡面向摩西顯現
[00:06:23.400 --> 00:06:27.000]  要差派摩西帶領以色列人出埃及
[00:06:27.000 --> 00:06:31.440]  救他們出這個遺牢的生活
[00:06:31.440 --> 00:06:34.520]  當神這樣發出呼召之後
[00:06:34.520 --> 00:06:38.520]  神就開始用各種各樣的理由
[00:06:38.520 --> 00:06:42.040]  去拒絕接受這個呼召
[00:06:42.040 --> 00:06:44.720]  第三章他講了兩個理由
[00:06:44.720 --> 00:06:47.160]  第四章又講了兩個理由
[00:06:47.160 --> 00:06:50.440]  共有四個理由去推辭
[00:06:50.440 --> 00:06:51.840]  哪四個啊?
[00:06:51.840 --> 00:06:53.920]  我是誰啊?
[00:06:53.920 --> 00:06:58.360]  我怎麼可以去見法老啊?
[00:06:58.360 --> 00:07:01.120]  第二個
[00:07:01.120 --> 00:07:01.720]  神
[00:07:01.720 --> 00:07:02.760]  貴姓啊
[00:07:02.760 --> 00:07:03.920]  你是哪位啊?
[00:07:03.920 --> 00:07:05.920]  我連你是哪位
[00:07:05.920 --> 00:07:07.480]  我都說不出
[00:07:07.480 --> 00:07:11.200]  我怎麼去和你做事呢?
[00:07:11.200 --> 00:07:12.680]  第三
[00:07:12.680 --> 00:07:14.880]  就是說
[00:07:14.880 --> 00:07:21.120]  以色列人怎麼會聽我講呢?
[00:07:21.120 --> 00:07:23.160]  他們不會信我的
[00:07:23.160 --> 00:07:25.120]  第四
[00:07:25.120 --> 00:07:26.880]  我的口才真的不是很好
[00:07:26.880 --> 00:07:28.160]  不是能言善辯
[00:07:28.160 --> 00:07:31.360]  而是絕口笨舌
[00:07:31.360 --> 00:07:34.640]  我怎麼可能去完成呢?
[00:07:34.640 --> 00:07:37.840]  我是說服不了人的
[00:07:37.840 --> 00:07:40.360]  我是誰啊?
[00:07:40.360 --> 00:07:42.520]  神你是誰我都不知道
[00:07:42.520 --> 00:07:44.760]  猶太人不會信我的
[00:07:44.760 --> 00:07:46.120]  我沒有口才
[00:07:46.120 --> 00:07:47.520]  我說服不了人的
[00:07:47.520 --> 00:07:52.640]  我做不來的這份工作
[00:07:52.640 --> 00:07:55.080]  那究竟
[00:07:55.080 --> 00:07:59.000]  這裡很多學者都在爭辯
[00:07:59.000 --> 00:08:04.160]  究竟摩西這些是正當的理由
[00:08:04.160 --> 00:08:09.160]  還是只是一些推搪的藉口呢?
[00:08:09.160 --> 00:08:12.880]  有很多不同的去研究
[00:08:12.880 --> 00:08:14.680]  不過在我來講
[00:08:14.680 --> 00:08:16.720]  我覺得
[00:08:16.720 --> 00:08:20.880]  摩西的反應都很正常
[00:08:20.880 --> 00:08:24.880]  是人之常情
[00:08:24.880 --> 00:08:26.280]  想深一層
[00:08:26.280 --> 00:08:31.520]  要領一班族人出埃及
[00:08:31.520 --> 00:08:35.600]  他對著的是一個什麼樣的權勢?
[00:08:35.600 --> 00:08:38.040]  他要將以色列人
[00:08:38.040 --> 00:08:41.680]  從法老的手裡
[00:08:41.680 --> 00:08:44.280]  或者當時的強國
[00:08:44.280 --> 00:08:47.680]  這個強權
[00:08:47.680 --> 00:08:50.960]  這個埃及的政權
[00:08:50.960 --> 00:08:53.680]  搶走出來
[00:08:53.680 --> 00:08:55.280]  不過你想想
[00:08:55.280 --> 00:08:56.880]  這麼多年
[00:08:56.880 --> 00:08:58.520]  這一班人
[00:08:58.520 --> 00:09:03.800]  是成為埃及的廉價勞工
[00:09:03.800 --> 00:09:07.200]  他們走了誰去做事?
[00:09:07.200 --> 00:09:08.440]  最近是吧?
[00:09:08.440 --> 00:09:09.360]  菲傭
[00:09:09.360 --> 00:09:11.120]  遲些添證的
[00:09:11.120 --> 00:09:12.480]  嘩 很多聲音
[00:09:12.480 --> 00:09:14.160]  很多人已經覺得
[00:09:14.160 --> 00:09:14.960]  不行了
[00:09:14.960 --> 00:09:17.120]  政府你快點跟他說
[00:09:17.120 --> 00:09:21.760]  這樣我們就搞不定了
[00:09:21.760 --> 00:09:23.280]  有免費的勞工
[00:09:23.280 --> 00:09:26.280]  怎麼會這麼輕易放手?
[00:09:26.280 --> 00:09:27.960]  正所謂
[00:09:27.960 --> 00:09:29.480]  在咀嚼的肥豬肉
[00:09:29.480 --> 00:09:31.960]  怎麼可以被你搶走?
[00:09:31.960 --> 00:09:33.640]  而且你想深一層
[00:09:33.640 --> 00:09:35.960]  現在世界都是這樣的
[00:09:35.960 --> 00:09:38.160]  遠在美國
[00:09:38.160 --> 00:09:39.640]  說了槍管
[00:09:39.640 --> 00:09:40.760]  很多年了
[00:09:40.760 --> 00:09:43.000]  槍枝管制
[00:09:43.000 --> 00:09:46.000]  最近經常發生
[00:09:46.000 --> 00:09:49.920]  用槍去射人
[00:09:49.920 --> 00:09:52.680]  到處殺人
[00:09:52.680 --> 00:09:55.600]  到現在都沒有
[00:09:55.600 --> 00:09:59.800]  法例都未能夠去改
[00:09:59.800 --> 00:10:01.640]  是因為什麼?
[00:10:01.640 --> 00:10:05.240]  是因為有一班既得利益者
[00:10:05.240 --> 00:10:07.280]  那班軍火商
[00:10:07.280 --> 00:10:09.640]  阻撓
[00:10:09.640 --> 00:10:10.840]  你一管
[00:10:10.840 --> 00:10:12.080]  他就沒生意
[00:10:12.080 --> 00:10:14.760]  或者他減少生意
[00:10:14.760 --> 00:10:16.600]  不要說他們這麼遠
[00:10:16.600 --> 00:10:18.960]  香港
[00:10:18.960 --> 00:10:20.760]  住屋問題
[00:10:20.760 --> 00:10:21.600]  牽涉
[00:10:21.600 --> 00:10:22.360]  是什麼?
[00:10:22.360 --> 00:10:24.120]  房地產
[00:10:24.120 --> 00:10:27.440]  多少利益的關係
[00:10:27.440 --> 00:10:28.440]  又或者
[00:10:28.440 --> 00:10:30.360]  的士
[00:10:30.360 --> 00:10:32.680]  我們說忍一下Uber
[00:10:32.680 --> 00:10:33.840]  不用等車這麼慘
[00:10:33.840 --> 00:10:36.080]  經常被人拒載
[00:10:36.080 --> 00:10:37.040]  都不行
[00:10:37.040 --> 00:10:39.360]  又有聲音拒絕
[00:10:39.360 --> 00:10:40.640]  不是了
[00:10:40.640 --> 00:10:42.000]  醫生
[00:10:42.000 --> 00:10:43.560]  我們現在不夠醫生
[00:10:43.560 --> 00:10:45.320]  你不知道排急症
[00:10:45.320 --> 00:10:47.040]  開手術都說要
[00:10:47.040 --> 00:10:48.320]  等等等三個小時
[00:10:48.320 --> 00:10:49.080]  開了個洞
[00:10:49.080 --> 00:10:51.240]  然後走了
[00:10:51.240 --> 00:10:54.080]  我為什麼不可以多點的
[00:10:54.080 --> 00:10:55.240]  醫生
[00:10:55.240 --> 00:10:56.120]  引入
[00:10:56.120 --> 00:10:57.800]  訓練多點
[00:10:57.800 --> 00:10:58.960]  你這麼容易
[00:10:58.960 --> 00:11:00.120]  有人
[00:11:00.120 --> 00:11:03.120]  有既得的專業群
[00:11:03.120 --> 00:11:03.800]  全體
[00:11:03.800 --> 00:11:04.880]  他們說
[00:11:04.880 --> 00:11:07.600]  不想這樣
[00:11:07.600 --> 00:11:08.520]  因為
[00:11:08.520 --> 00:11:09.600]  原來
[00:11:09.600 --> 00:11:10.760]  這些改革
[00:11:10.760 --> 00:11:12.120]  或者改變
[00:11:12.120 --> 00:11:13.720]  會動搖一些
[00:11:13.720 --> 00:11:17.400]  或者一些人的既得的利益
[00:11:17.400 --> 00:11:18.480]  真是
[00:11:18.480 --> 00:11:19.880]  動一點點
[00:11:19.880 --> 00:11:20.720]  都難
[00:11:20.720 --> 00:11:23.680]  叫寸步都難行
[00:11:23.680 --> 00:11:25.400]  帶領埃及
[00:11:25.400 --> 00:11:29.240]  帶領埃及的奴隸
[00:11:29.240 --> 00:11:31.480]  出埃及
[00:11:31.480 --> 00:11:33.440]  你想想
[00:11:33.440 --> 00:11:34.560]  那種
[00:11:34.560 --> 00:11:37.200]  牽涉的神經
[00:11:37.200 --> 00:11:38.480]  多麼大
[00:11:38.480 --> 00:11:41.080]  摩西對這個任命
[00:11:41.080 --> 00:11:43.240]  這個使命充滿疑懼
[00:11:43.240 --> 00:11:46.320]  懷疑自己能不能夠升任
[00:11:46.320 --> 00:11:48.120]  我們可以稍微知道
[00:11:48.120 --> 00:11:49.360]  理解一下他
[00:11:49.360 --> 00:11:51.240]  真是難的
[00:11:51.240 --> 00:11:51.960]  是不是
[00:11:51.960 --> 00:11:53.320]  動一點點都這麼難
[00:11:53.320 --> 00:11:54.880]  何況
[00:11:54.880 --> 00:11:57.200]  要動這麼大班的
[00:11:57.200 --> 00:12:00.560]  勞動力呢
[00:12:00.560 --> 00:12:05.680]  而對著的是這個強權
[00:12:05.680 --> 00:12:07.720]  不僅如此
[00:12:07.720 --> 00:12:09.960]  外來的阻力
[00:12:09.960 --> 00:12:14.800]  摩西他自己都曾經有過很不愉快的經驗
[00:12:14.800 --> 00:12:16.040]  就在40年前
[00:12:16.040 --> 00:12:18.040]  當他40歲
[00:12:18.040 --> 00:12:20.040]  一個壯年的時期
[00:12:20.040 --> 00:12:21.600]  他曾經
[00:12:21.600 --> 00:12:26.240]  為他自己的族人抱打不平
[00:12:26.240 --> 00:12:30.640]  打死了一個埃及人
[00:12:30.640 --> 00:12:33.880]  不僅得不到族人的
[00:12:33.880 --> 00:12:35.840]  愛戴
[00:12:35.840 --> 00:12:36.840]  明白
[00:12:36.840 --> 00:12:38.680]  反而
[00:12:38.680 --> 00:12:40.600]  被他們在那裡
[00:12:40.600 --> 00:12:43.760]  指指點點
[00:12:43.760 --> 00:12:44.840]  他們
[00:12:44.840 --> 00:12:48.360]  當他勸架的時候他見族人自己在那裡
[00:12:48.360 --> 00:12:49.600]  打架的時候
[00:12:49.600 --> 00:12:50.920]  他去勸架
[00:12:50.920 --> 00:12:53.200]  那些人就說
[00:12:53.200 --> 00:12:55.520]  誰
[00:12:55.520 --> 00:12:57.560]  立你做我們的
[00:12:57.560 --> 00:13:00.000]  領袖和審判官
[00:13:00.000 --> 00:13:02.240]  你以為很厲害
[00:13:02.240 --> 00:13:03.760]  你殺了人
[00:13:03.760 --> 00:13:06.800]  你以為這樣就可以做我們的領袖
[00:13:06.800 --> 00:13:10.480]  我們的審判官
[00:13:10.480 --> 00:13:13.000]  那個拒絕真是很大
[00:13:13.000 --> 00:13:14.920]  可能他都沒有這樣的想法
[00:13:14.920 --> 00:13:15.800]  不過
[00:13:15.800 --> 00:13:17.160]  好心
[00:13:17.160 --> 00:13:19.440]  不一定有好報
[00:13:19.440 --> 00:13:21.720]  有好的動機
[00:13:21.720 --> 00:13:23.640]  都可以被人誤會
[00:13:23.640 --> 00:13:25.680]  被人反對
[00:13:25.680 --> 00:13:30.280]  我想他心裡面受的那種受傷
[00:13:30.280 --> 00:13:31.560]  都挺重的
[00:13:31.560 --> 00:13:32.480]  所以
[00:13:32.480 --> 00:13:34.240]  他其中一個理由就是
[00:13:34.240 --> 00:13:37.000]  我的族人怎麼會相信我
[00:13:37.000 --> 00:13:38.800]  試過了
[00:13:38.800 --> 00:13:39.880]  為他做一些事
[00:13:39.880 --> 00:13:40.960]  他接受嗎
[00:13:40.960 --> 00:13:45.280]  他們不接受嗎
[00:13:45.280 --> 00:13:46.320]  對了
[00:13:46.320 --> 00:13:51.680]  摩西本來是一個由埃及公主收養的王子
[00:13:51.680 --> 00:13:53.560]  有不錯的教育
[00:13:53.560 --> 00:13:56.760]  對自己的民族都滿有熱心
[00:13:56.760 --> 00:13:59.200]  曾經滿有熱心
[00:13:59.200 --> 00:14:02.560]  很想幫助自己的同胞
[00:14:02.560 --> 00:14:04.760]  當年還是熱血
[00:14:04.760 --> 00:14:06.840]  中年
[00:14:06.840 --> 00:14:08.240]  現在是什麼
[00:14:08.240 --> 00:14:10.000]  八十歲了
[00:14:10.000 --> 00:14:12.480]  進入老年
[00:14:12.480 --> 00:14:17.280]  並且到遠離了文明
[00:14:17.280 --> 00:14:19.240]  只是去到曠野
[00:14:19.240 --> 00:14:21.000]  躲藏了四十年
[00:14:21.000 --> 00:14:25.320]  見樣多過見人
[00:14:25.320 --> 00:14:27.880]  過著這些生活的時候
[00:14:27.880 --> 00:14:30.240]  想深一層也是
[00:14:30.240 --> 00:14:32.520]  可能真是
[00:14:32.520 --> 00:14:34.360]  說話都少
[00:14:34.360 --> 00:14:35.760]  口才不是很好
[00:14:35.760 --> 00:14:39.320]  理解的
[00:14:39.320 --> 00:14:41.280]  不過又有人這麼說
[00:14:41.280 --> 00:14:44.240]  摩西對著神
[00:14:44.240 --> 00:14:48.120]  之後又對著埃及的法老
[00:14:48.120 --> 00:14:49.720]  一點都不怯場
[00:14:49.720 --> 00:14:51.440]  你看他
[00:14:51.440 --> 00:14:52.400]  這麼多話說
[00:14:52.400 --> 00:14:55.040]  口才都挺靈敏的
[00:14:55.040 --> 00:14:57.960]  挺流暢的
[00:14:57.960 --> 00:15:02.600]  都不覺得他絕口笨舌
[00:15:02.600 --> 00:15:04.160]  無論如何
[00:15:04.160 --> 00:15:06.880]  可能是他自己的感覺
[00:15:06.880 --> 00:15:08.280]  我不行的
[00:15:08.280 --> 00:15:09.560]  為什麼會這樣
[00:15:09.560 --> 00:15:11.440]  因為四十年前
[00:15:11.440 --> 00:15:13.200]  受到的挫敗
[00:15:13.200 --> 00:15:14.800]  他要落荒而逃
[00:15:14.800 --> 00:15:19.280]  對自己人生實在他不抱什麼希望
[00:15:19.280 --> 00:15:20.680]  可能只是說
[00:15:20.680 --> 00:15:22.080]  好了
[00:15:22.080 --> 00:15:23.800]  沒有人不要我
[00:15:23.800 --> 00:15:25.880]  我族人都拒絕我
[00:15:25.880 --> 00:15:28.640]  我就來到這個曠野
[00:15:28.640 --> 00:15:30.680]  荒蕪之地
[00:15:30.680 --> 00:15:35.080]  就這樣過我牧羊人的生活
[00:15:35.080 --> 00:15:37.280]  做個閒人
[00:15:37.280 --> 00:15:43.240]  直到見主面的時候
[00:15:43.240 --> 00:15:46.800]  而這個時候進入八十歲了
[00:15:46.800 --> 00:15:49.920]  想著一生都是這樣
[00:15:49.920 --> 00:15:52.920]  不需要怎樣的改變
[00:15:52.920 --> 00:15:56.600]  突然神竟然跟他說
[00:15:56.600 --> 00:15:57.560]  喂
[00:15:57.560 --> 00:15:59.760]  回埃及
[00:15:59.760 --> 00:16:01.600]  帶領以色列人走了
[00:16:01.600 --> 00:16:04.320]  做件大事
[00:16:04.320 --> 00:16:05.240]  你想一下
[00:16:05.240 --> 00:16:06.600]  摩西可能會想
[00:16:06.600 --> 00:16:09.400]  這不是我的計劃
[00:16:09.400 --> 00:16:11.160]  我們想得不好
[00:16:11.160 --> 00:16:11.920]  上帝
[00:16:11.920 --> 00:16:12.720]  早點吧
[00:16:12.720 --> 00:16:14.480]  我四十歲的時候
[00:16:14.480 --> 00:16:16.480]  你又不告訴我
[00:16:16.480 --> 00:16:17.840]  我去做
[00:16:17.840 --> 00:16:20.240]  我到時候有心有力
[00:16:20.240 --> 00:16:21.680]  現在
[00:16:21.680 --> 00:16:23.560]  八十歲了
[00:16:23.560 --> 00:16:27.000]  我那慣隱居的生活
[00:16:27.000 --> 00:16:28.240]  在曠野
[00:16:28.240 --> 00:16:29.640]  隨便我吧
[00:16:29.640 --> 00:16:31.560]  好像有些
[00:16:31.560 --> 00:16:34.720]  可能我們的弟兄姊妹都會這樣
[00:16:34.720 --> 00:16:36.120]  坐在教會
[00:16:36.120 --> 00:16:37.200]  一個角落
[00:16:37.200 --> 00:16:38.040]  然後叫人
[00:16:38.040 --> 00:16:39.640]  你不要來找我
[00:16:39.640 --> 00:16:41.560]  總之當我隱形
[00:16:41.560 --> 00:16:43.720]  我在這裡
[00:16:43.720 --> 00:16:46.760]  過我的餘生
[00:16:46.760 --> 00:16:47.960]  就可以了
[00:16:47.960 --> 00:16:49.200]  隨便我吧
[00:16:49.200 --> 00:16:50.680]  隨便我
[00:16:50.680 --> 00:16:54.280]  頹廢一下
[00:16:54.280 --> 00:16:57.560]  當摩西提出他四個理由
[00:16:57.560 --> 00:17:00.840]  去推遲的時候
[00:17:00.840 --> 00:17:04.000]  應該來說
[00:17:04.000 --> 00:17:07.920]  神實在是否覺得
[00:17:07.920 --> 00:17:09.440]  這是藉口呢
[00:17:09.440 --> 00:17:11.560]  我覺得不是
[00:17:11.560 --> 00:17:13.840]  為什麼這麼說
[00:17:13.840 --> 00:17:16.440]  實在我覺得
[00:17:16.440 --> 00:17:18.280]  神都覺得
[00:17:18.280 --> 00:17:19.840]  祂所想的事
[00:17:19.840 --> 00:17:21.640]  祂所關注
[00:17:21.640 --> 00:17:22.440]  擔心的事
[00:17:22.440 --> 00:17:23.680]  都是有理由的
[00:17:23.680 --> 00:17:24.680]  所以祂怎樣
[00:17:24.680 --> 00:17:28.400]  所以神都很有耐性
[00:17:28.400 --> 00:17:31.520]  一樣一樣跟祂解決
[00:17:31.520 --> 00:17:33.080]  祂說不行的事
[00:17:33.080 --> 00:17:34.560]  祂都去幫祂
[00:17:34.560 --> 00:17:36.040]  你想想
[00:17:36.040 --> 00:17:37.520]  很多的沮喪恐懼
[00:17:37.520 --> 00:17:38.320]  不安
[00:17:38.320 --> 00:17:39.920]  一些的挫敗
[00:17:39.920 --> 00:17:42.160]  上帝都接納的
[00:17:42.160 --> 00:17:43.400]  不會說不准
[00:17:43.400 --> 00:17:45.320]  不准感覺這件事
[00:17:45.320 --> 00:17:46.240]  是可以的
[00:17:46.240 --> 00:17:46.960]  祂知道的
[00:17:46.960 --> 00:17:47.920]  不過祂
[00:17:47.920 --> 00:17:51.040]  上帝要幫助摩西去面對
[00:17:51.040 --> 00:17:54.520]  和消除這一切的恐懼
[00:17:54.520 --> 00:17:56.600]  和這些障礙
[00:17:56.600 --> 00:18:00.640]  障礙祂繼續的去
[00:18:00.640 --> 00:18:04.600]  完成祂人生的使命
[00:18:04.600 --> 00:18:09.400]  不過在當時的摩西來說
[00:18:09.400 --> 00:18:11.680]  祂又是怎樣想的呢
[00:18:11.680 --> 00:18:12.800]  說了四個
