
[00:00:00.000 --> 00:00:02.000]  耶穌看着他說
[00:04:03.500 --> 00:04:05.500]  爲什麼呢
[00:04:05.500 --> 00:04:07.500]  因爲
[00:04:07.500 --> 00:04:09.500]  接着我們看到
[00:04:09.500 --> 00:04:11.500]  西門就說
[00:04:11.500 --> 00:04:13.500]  夫子啊
[00:04:13.500 --> 00:04:17.500]  整晚打魚都打不到什麼
[00:04:17.500 --> 00:04:19.500]  大家要留意
[00:04:19.500 --> 00:04:21.500]  爲什麼對於彼得
[00:04:21.500 --> 00:04:23.500]  當時有這樣的回應呢
[00:04:23.500 --> 00:04:25.500]  因爲實在耶穌好像一個外行人
[00:04:25.500 --> 00:04:27.500]  領導一個內行人一樣
[00:04:27.500 --> 00:04:29.500]  因爲耶穌只不過是一個木匠的兒子
[00:04:29.500 --> 00:04:31.500]  鬥木他最厲害
[00:04:31.500 --> 00:04:33.500]  在很多人的心中
[00:04:33.500 --> 00:04:37.500]  但是彼得是一個專業的漁夫
[00:04:37.500 --> 00:04:41.500]  我相信是一個家族的漁夫
[00:04:41.500 --> 00:04:43.500]  叫他開到水深之處
[00:04:43.500 --> 00:04:45.500]  爲什麼會有這麼大的問題呢
[00:04:45.500 --> 00:04:47.500]  因爲原來白天
[00:04:47.500 --> 00:04:49.500]  打魚的人可能知道
[00:04:49.500 --> 00:04:53.500]  原來白天應該在淺水打魚
[00:04:53.500 --> 00:04:55.500]  因爲有陽光
[00:04:55.500 --> 00:04:57.500]  水就向着光去遊
[00:04:57.500 --> 00:05:01.500]  所以沒有人在白天去深水
[00:05:01.500 --> 00:05:03.500]  想拿多點魚就應該去淺水
[00:05:03.500 --> 00:05:05.500]  所以在這裏的時候
[00:05:05.500 --> 00:05:07.500]  難怪彼得
[00:05:07.500 --> 00:05:09.500]  當時西門有這樣的反應
[00:05:09.500 --> 00:05:11.500]  昨天晚上我們打魚
[00:05:11.500 --> 00:05:13.500]  水深打不到
[00:05:13.500 --> 00:05:15.500]  現在又再叫我們去
[00:05:15.500 --> 00:05:17.500]  不是我們要在淺水裏面打嗎
[00:05:17.500 --> 00:05:19.500]  不過西門當時就說
[00:05:19.500 --> 00:05:21.500]  大衣從你的話
[00:05:21.500 --> 00:05:23.500]  我們就下網了
[00:05:23.500 --> 00:05:25.500]  這裏是表達什麼呢
[00:05:25.500 --> 00:05:27.500]  當時西門
[00:05:27.500 --> 00:05:29.500]  放下自己的經驗
[00:05:29.500 --> 00:05:31.500]  放下自己的意見
[00:05:31.500 --> 00:05:33.500]  於是就跟着去做
[00:05:33.500 --> 00:05:35.500]  我們看見
[00:05:35.500 --> 00:05:37.500]  第六第七節開始
[00:05:37.500 --> 00:05:39.500]  當他下網之後
[00:05:39.500 --> 00:05:41.500]  甚至兩艘船都放不下
[00:05:41.500 --> 00:05:43.500]  甚至
[00:05:43.500 --> 00:05:45.500]  聖經說
[00:05:45.500 --> 00:05:47.500]  船要下沉
[00:05:47.500 --> 00:05:49.500]  多到多少呢
[00:05:49.500 --> 00:05:51.500]  這種順服
[00:05:51.500 --> 00:05:53.500]  帶來很意外的收穫
[00:05:53.500 --> 00:05:55.500]  在裏面
[00:05:55.500 --> 00:05:57.500]  不是停在這裏
[00:05:57.500 --> 00:05:59.500]  聖經不是停在這裏
[00:05:59.500 --> 00:06:01.500]  精彩的
[00:06:01.500 --> 00:06:03.500]  第八節
[00:06:03.500 --> 00:06:05.500]  下面
[00:06:05.500 --> 00:06:07.500]  當西門
[00:06:07.500 --> 00:06:09.500]  讓他看見
[00:06:09.500 --> 00:06:11.500]  這件事之後
[00:06:11.500 --> 00:06:13.500]  他就
[00:06:13.500 --> 00:06:15.500]  立刻俯伏
[00:06:15.500 --> 00:06:17.500]  在耶穌的室前
[00:06:17.500 --> 00:06:19.500]  就說
[00:06:19.500 --> 00:06:21.500]  主啊
[00:06:21.500 --> 00:06:23.500]  離開我
[00:06:23.500 --> 00:06:25.500]  我是個罪人
[00:06:25.500 --> 00:06:27.500]  在這裏我們看到
[00:06:27.500 --> 00:06:29.500]  西門可算是一個
[00:06:29.500 --> 00:06:31.500]  對屬靈的事非常敏感
[00:06:31.500 --> 00:06:33.500]  當他見到這件事
[00:06:33.500 --> 00:06:35.500]  所有人都很驚訝
[00:06:35.500 --> 00:06:37.500]  他已經進一步
[00:06:37.500 --> 00:06:41.500]  看到耶穌基督的神聖的彰顯
[00:06:41.500 --> 00:06:43.500]  所以他怎樣呢
[00:06:43.500 --> 00:06:45.500]  他突然發覺自己
[00:06:45.500 --> 00:06:47.500]  好像滿身醉污
[00:06:47.500 --> 00:06:49.500]  覺得自己很不配
[00:06:49.500 --> 00:06:51.500]  主啊你離開我
[00:06:51.500 --> 00:06:53.500]  因爲我是一個罪人
[00:06:53.500 --> 00:06:55.500]  宣告自己有罪
[00:06:55.500 --> 00:06:57.500]  這個情景
[00:06:57.500 --> 00:06:59.500]  不知道你有沒有想起
[00:06:59.500 --> 00:07:01.500]  有一個很相似
[00:07:01.500 --> 00:07:03.500]  有一個仙子
[00:07:03.500 --> 00:07:05.500]  以賽亞
[00:07:05.500 --> 00:07:07.500]  當他面對神的
[00:07:07.500 --> 00:07:09.500]  聖潔的時候
[00:07:09.500 --> 00:07:11.500]  他就覺得自己很不配
[00:07:11.500 --> 00:07:15.500]  接下來我們看到
[00:07:15.500 --> 00:07:17.500]  就是耶穌
[00:07:17.500 --> 00:07:19.500]  他對西門說
[00:07:19.500 --> 00:07:21.500]  你不用怕
[00:07:21.500 --> 00:07:23.500]  從今以後你要得人
[00:07:23.500 --> 00:07:25.500]  所以我們叫他
[00:07:25.500 --> 00:07:27.500]  他是
[00:07:27.500 --> 00:07:29.500]  得人的愚夫
[00:07:29.500 --> 00:07:31.500]  裏面如果我們看
[00:07:31.500 --> 00:07:33.500]  馬可福音的時候
[00:07:33.500 --> 00:07:35.500]  在當時裏面
[00:07:35.500 --> 00:07:37.500]  耶穌說來你跟隨我
[00:07:37.500 --> 00:07:39.500]  我要叫你什麼
[00:07:39.500 --> 00:07:41.500]  得人於得於
[00:07:41.500 --> 00:07:43.500]  所以我們叫彼得
[00:07:43.500 --> 00:07:45.500]  得人的愚夫
[00:07:45.500 --> 00:07:47.500]  在當時裏面
[00:07:47.500 --> 00:07:49.500]  西門彼得的反應是什麼
[00:07:49.500 --> 00:07:51.500]  馬上就
[00:07:51.500 --> 00:07:53.500]  將他們的船
[00:07:53.500 --> 00:07:55.500]  停在一邊
[00:07:55.500 --> 00:07:57.500]  撇下所有的
[00:07:57.500 --> 00:07:59.500]  跟隨耶穌
[00:07:59.500 --> 00:08:01.500]  在當中裏面
[00:08:01.500 --> 00:08:03.500]  馬可福音用了兩個字
[00:08:03.500 --> 00:08:05.500]  令我們
[00:08:05.500 --> 00:08:07.500]  很深刻
[00:08:07.500 --> 00:08:09.500]  立刻
[00:08:09.500 --> 00:08:11.500]  不是要想很久
[00:08:11.500 --> 00:08:13.500]  他立刻就跟隨耶穌
[00:08:13.500 --> 00:08:15.500]  這個讓我想起
[00:08:15.500 --> 00:08:17.500]  我媽媽
[00:08:17.500 --> 00:08:19.500]  我媽媽是怎麼信主
[00:08:19.500 --> 00:08:21.500]  跟隨耶穌的呢
[00:08:21.500 --> 00:08:23.500]  在我未出世的時候
[00:08:23.500 --> 00:08:25.500]  我媽媽就由
[00:08:25.500 --> 00:08:27.500]  一個鄰居
[00:08:27.500 --> 00:08:29.500]  帶她去禮拜堂聽道
[00:08:29.500 --> 00:08:31.500]  她第一次聽道
[00:08:31.500 --> 00:08:33.500]  當時裏面
[00:08:33.500 --> 00:08:35.500]  牧師就說
[00:08:35.500 --> 00:08:37.500]  我們要離棄偶像
[00:08:37.500 --> 00:08:39.500]  歸向真神
[00:08:39.500 --> 00:08:41.500]  當時我媽媽
[00:08:41.500 --> 00:08:43.500]  就在那個時候
[00:08:43.500 --> 00:08:45.500]  她就決志信耶穌
[00:08:45.500 --> 00:08:47.500]  她就聽到牧師這個呼召
[00:08:47.500 --> 00:08:49.500]  她說
[00:08:49.500 --> 00:08:51.500]  因爲我經常聽到
[00:08:51.500 --> 00:08:53.500]  她跟我們的親戚朋友說
[00:08:53.500 --> 00:08:55.500]  經常說她信耶穌的經歷
[00:08:55.500 --> 00:08:57.500]  她說
[00:08:57.500 --> 00:08:59.500]  我心裏就覺得
[00:08:59.500 --> 00:09:01.500]  我要認罪
[00:09:01.500 --> 00:09:03.500]  要信耶穌
[00:09:03.500 --> 00:09:05.500]  所以在那個時候
[00:09:05.500 --> 00:09:07.500]  她第一次回禮拜堂
[00:09:07.500 --> 00:09:09.500]  第一次聽道
[00:09:09.500 --> 00:09:11.500]  第一次信耶穌
[00:09:11.500 --> 00:09:13.500]  直到今天
[00:09:13.500 --> 00:09:15.500]  她不時向親人說
[00:09:15.500 --> 00:09:17.500]  你們要信耶穌
[00:09:17.500 --> 00:09:19.500]  要離棄偶像
[00:09:19.500 --> 00:09:21.500]  要歸向真神
[00:09:21.500 --> 00:09:23.500]  很簡單
[00:09:23.500 --> 00:09:25.500]  直到今天
[00:09:25.500 --> 00:09:27.500]  她仍然
[00:09:27.500 --> 00:09:29.500]  因爲這個
[00:09:29.500 --> 00:09:31.500]  與耶穌的相遇
[00:09:31.500 --> 00:09:33.500]  跟隨耶穌
[00:09:33.500 --> 00:09:35.500]  跟到今天
[00:09:35.500 --> 00:09:37.500]  不單止這樣
[00:09:37.500 --> 00:09:39.500]  我媽媽跟隨耶穌之後
[00:09:39.500 --> 00:09:41.500]  她真的很勇敢
[00:09:41.500 --> 00:09:43.500]  在我印象中
[00:09:43.500 --> 00:09:45.500]  我媽媽挺兇的
[00:09:45.500 --> 00:09:47.500]  但我媽媽
[00:09:47.500 --> 00:09:49.500]  信耶穌之後
[00:09:49.500 --> 00:09:51.500]  回到家
[00:09:51.500 --> 00:09:53.500]  第一件事
[00:09:53.500 --> 00:09:55.500]  就跟她奶奶說
[00:09:55.500 --> 00:09:57.500]  我媽媽說
[00:09:57.500 --> 00:09:59.500]  我
[00:09:59.500 --> 00:10:01.500]  信了耶穌
[00:10:01.500 --> 00:10:05.500]  我以後
[00:10:05.500 --> 00:10:07.500]  都不會拜神
[00:10:07.500 --> 00:10:09.500]  因爲那些是偶像
[00:10:09.500 --> 00:10:15.500]  如果你是一個
[00:10:15.500 --> 00:10:17.500]  很有威嚴的奶奶
[00:10:17.500 --> 00:10:19.500]  她會否肯認呢
[00:10:19.500 --> 00:10:23.500]  我聽我媽媽說
[00:10:23.500 --> 00:10:25.500]  因爲我不知道
[00:10:25.500 --> 00:10:27.500]  她對親戚朋友說
[00:10:27.500 --> 00:10:29.500]  真的很奇怪
[00:10:29.500 --> 00:10:31.500]  我奶奶竟然說
[00:10:31.500 --> 00:10:33.500]  你信了耶穌
[00:10:33.500 --> 00:10:35.500]  那你不要拜
[00:10:35.500 --> 00:10:37.500]  這個
[00:10:37.500 --> 00:10:39.500]  是多麼的感恩
[00:10:39.500 --> 00:10:41.500]  當她願意
[00:10:41.500 --> 00:10:43.500]  很堅決地
[00:10:43.500 --> 00:10:45.500]  信耶穌
[00:10:45.500 --> 00:10:47.500]  爲我們開路
[00:10:47.500 --> 00:10:49.500]  求主幫助我們
[00:10:49.500 --> 00:10:51.500]  讓我們明白
[00:10:51.500 --> 00:10:53.500]  今天我們來跟隨耶穌
[00:10:53.500 --> 00:10:55.500]  我們要
[00:10:55.500 --> 00:10:57.500]  除了要
[00:10:57.500 --> 00:10:59.500]  去明白我們自己
[00:10:59.500 --> 00:11:01.500]  一個罪人之外
[00:11:01.500 --> 00:11:03.500]  我們要擺上我們的信心
[00:11:03.500 --> 00:11:05.500]  讓祂撇下所有
[00:11:05.500 --> 00:11:07.500]  可能我們都說我們不行
[00:11:07.500 --> 00:11:09.500]  但你怎樣
[00:11:09.500 --> 00:11:11.500]  在我媽媽的見證裏
[00:11:11.500 --> 00:11:13.500]  她就是這麼單純
[00:11:13.500 --> 00:11:15.500]  不應該做
[00:11:15.500 --> 00:11:17.500]  她就不做了
[00:11:17.500 --> 00:11:19.500]  就告訴她的奶奶
[00:11:19.500 --> 00:11:21.500]  神是一個
[00:11:21.500 --> 00:11:23.500]  沒有恩典的神
[00:11:23.500 --> 00:11:25.500]  彼得
[00:11:25.500 --> 00:11:27.500]  他和耶穌初遇
[00:11:27.500 --> 00:11:29.500]  的時候
[00:11:29.500 --> 00:11:31.500]  就建立了這個關係
[00:11:31.500 --> 00:11:33.500]  他的跟從
[00:11:33.500 --> 00:11:35.500]  是一個單純的信心
[00:11:35.500 --> 00:11:37.500]  去跟從
[00:11:37.500 --> 00:11:39.500]  當他跟從了耶穌之後
[00:11:39.500 --> 00:11:41.500]  耶穌就讓他
[00:11:41.500 --> 00:11:43.500]  去經歷他自己
[00:11:43.500 --> 00:11:45.500]  所以跟從了耶穌之後
[00:11:45.500 --> 00:11:47.500]  我們需要
[00:11:47.500 --> 00:11:49.500]  去經歷主
[00:11:49.500 --> 00:11:51.500]  我們下一章的power point
[00:11:51.500 --> 00:11:53.500]  我們要
[00:11:53.500 --> 00:11:55.500]  經歷主自己
[00:11:55.500 --> 00:11:57.500]  有人說
[00:11:57.500 --> 00:11:59.500]  有些人就這樣說
[00:11:59.500 --> 00:12:01.500]  爲什麼你聽了這麼久都不信耶穌
[00:12:01.500 --> 00:12:03.500]  他就說
[00:12:03.500 --> 00:12:05.500]  我都沒什麼像你們這樣的經歷
[00:12:05.500 --> 00:12:07.500]  我要等到我有經歷
[00:12:07.500 --> 00:12:09.500]  我就信耶穌了
[00:12:09.500 --> 00:12:11.500]  彼得裏面是什麼
[00:12:11.500 --> 00:12:13.500]  信了耶穌
[00:12:13.500 --> 00:12:15.500]  然後經歷是什麼
[00:12:15.500 --> 00:12:17.500]  一路一路來
[00:12:17.500 --> 00:12:19.500]  我們看見
[00:12:19.500 --> 00:12:23.500]  彼得他自己
[00:12:23.500 --> 00:12:25.500]  寫了兩卷書
[00:12:25.500 --> 00:12:27.500]  就是彼得前書
[00:12:27.500 --> 00:12:29.500]  和彼得後書
[00:12:29.500 --> 00:12:31.500]  在彼得的
[00:12:31.500 --> 00:12:33.500]  後書第一章裏面
[00:12:33.500 --> 00:12:35.500]  他講到
[00:12:35.500 --> 00:12:37.500]  他自己親眼見過
[00:12:37.500 --> 00:12:39.500]  耶穌的威榮
[00:12:39.500 --> 00:12:41.500]  親自聽見
[00:12:41.500 --> 00:12:43.500]  從天上而來的
[00:12:43.500 --> 00:12:45.500]  聲音
[00:12:45.500 --> 00:12:47.500]  到底是什麼事
[00:12:47.500 --> 00:12:49.500]  我們一起來看看
[00:12:49.500 --> 00:12:51.500]  馬太福音
[00:12:51.500 --> 00:12:53.500]  就是說到
[00:12:53.500 --> 00:12:55.500]  耶穌
[00:12:55.500 --> 00:12:57.500]  知道自己將要離世
[00:12:57.500 --> 00:12:59.500]  的時候
[00:12:59.500 --> 00:13:01.500]  他讓彼得
[00:13:01.500 --> 00:13:03.500]  雅各約翰
[00:13:03.500 --> 00:13:05.500]  他們先來一個很獨特的
[00:13:05.500 --> 00:13:07.500]  經歷
[00:13:07.500 --> 00:13:09.500]  一些很深刻的經歷
[00:13:09.500 --> 00:13:11.500]  其實是幫助我們的信心
[00:13:11.500 --> 00:13:13.500]  幫助我們
[00:13:13.500 --> 00:13:17.500]  在遇到困難的時候
[00:13:17.500 --> 00:13:19.500]  遇到一個大艱難的時候
[00:13:19.500 --> 00:13:21.500]  我們可以
[00:13:21.500 --> 00:13:23.500]  面對
[00:13:23.500 --> 00:13:25.500]  所以這個經歷
[00:13:25.500 --> 00:13:27.500]  是耶穌特意來給
[00:13:27.500 --> 00:13:29.500]  我們經常說的彼得雅各約翰
[00:13:29.500 --> 00:13:31.500]  這三個耶穌所愛的門徒
[00:13:31.500 --> 00:13:33.500]  在當時裏面
[00:13:33.500 --> 00:13:35.500]  耶穌將要知道
[00:13:35.500 --> 00:13:37.500]  自己釘十字架
[00:13:37.500 --> 00:13:39.500]  所以就帶了這三個
[00:13:39.500 --> 00:13:41.500]  他愛的門徒
[00:13:41.500 --> 00:13:43.500]  上山
[00:13:43.500 --> 00:13:45.500]  在那裏發生了一件事
[00:13:45.500 --> 00:13:47.500]  聖經的題目叫
[00:13:47.500 --> 00:13:49.500]  登山變像
[00:13:49.500 --> 00:13:51.500]  就是說到
[00:13:51.500 --> 00:13:53.500]  當時彼得他們三個
[00:13:53.500 --> 00:13:55.500]  看到他的臉
[00:13:55.500 --> 00:13:57.500]  光度像日頭那樣光
[00:13:57.500 --> 00:13:59.500]  光度像日頭那樣光
[00:13:59.500 --> 00:14:01.500]  是什麼意思
[00:14:01.500 --> 00:14:03.500]  很難直觀的
[00:14:03.500 --> 00:14:05.500]  會不會看着太陽
[00:14:05.500 --> 00:14:07.500]  看不到的
[00:14:07.500 --> 00:14:09.500]  這種經歷對於他們來說
[00:14:09.500 --> 00:14:11.500]  是非常之深刻
[00:14:11.500 --> 00:14:13.500]  另外
[00:14:13.500 --> 00:14:15.500]  看到耶穌的衣服
[00:14:15.500 --> 00:14:17.500]  好像潔白如光
[00:14:17.500 --> 00:14:19.500]  不僅如此
[00:14:19.500 --> 00:14:21.500]  聖經說
[00:14:21.500 --> 00:14:23.500]  在那時候
[00:14:23.500 --> 00:14:25.500]  他不僅見到耶穌
[00:14:25.500 --> 00:14:27.500]  並且
[00:14:27.500 --> 00:14:29.500]  見到摩世
[00:14:29.500 --> 00:14:31.500]  見到爾尼亞
[00:14:31.500 --> 00:14:33.500]  和耶穌聊天
[00:14:33.500 --> 00:14:35.500]  他們顯然聊天
[00:14:35.500 --> 00:14:37.500]  如果你置身其中
[00:14:37.500 --> 00:14:39.500]  這個經歷深不深刻
[00:14:39.500 --> 00:14:41.500]  很深刻
[00:14:41.500 --> 00:14:43.500]  所以
[00:14:43.500 --> 00:14:45.500]  第四節
[00:14:45.500 --> 00:14:47.500]  彼得對耶穌說
[00:14:47.500 --> 00:14:49.500]  大家一起讀
[00:14:49.500 --> 00:14:51.500]  主啊
[00:14:51.500 --> 00:14:53.500]  我們在這裏真好
[00:14:53.500 --> 00:14:55.500]  真好
[00:14:57.500 --> 00:14:59.500]  他對耶穌說
[00:14:59.500 --> 00:15:01.500]  如果你願意
[00:15:01.500 --> 00:15:03.500]  我就在這裏爲你搭三座棚
[00:15:03.500 --> 00:15:05.500]  一座爲你
[00:15:05.500 --> 00:15:07.500]  一座爲摩世
[00:15:07.500 --> 00:15:09.500]  一座爲爾尼亞
[00:15:09.500 --> 00:15:11.500]  不要再下山了
[00:15:11.500 --> 00:15:13.500]  實在太好了
[00:15:13.500 --> 00:15:15.500]  讓我們可以這樣經歷你
[00:15:15.500 --> 00:15:17.500]  在說話之間
[00:15:17.500 --> 00:15:19.500]  忽然有一朵光明的雲彩
[00:15:19.500 --> 00:15:21.500]  遮住他們
[00:15:21.500 --> 00:15:23.500]  而且有聲音
[00:15:23.500 --> 00:15:25.500]  從雲彩裏面出來說
[00:15:25.500 --> 00:15:27.500]  一起讀
[00:15:27.500 --> 00:15:29.500]  這是我的愛子
[00:15:29.500 --> 00:15:31.500]  我所喜悅的
[00:15:31.500 --> 00:15:33.500]  你們要聽他
[00:15:33.500 --> 00:15:35.500]  哇
[00:15:35.500 --> 00:15:39.500]  這句話
[00:15:39.500 --> 00:15:41.500]  大家是否
[00:15:41.500 --> 00:15:43.500]  也似曾
[00:15:43.500 --> 00:15:45.500]  聽過
[00:15:45.500 --> 00:15:47.500]  是什麼
[00:15:47.500 --> 00:15:49.500]  在耶穌受浸的時候
[00:15:49.500 --> 00:15:51.500]  天父
[00:15:51.500 --> 00:15:53.500]  也說
[00:15:53.500 --> 00:15:55.500]  我的愛子
[00:15:55.500 --> 00:15:57.500]  我所喜悅的
[00:15:57.500 --> 00:15:59.500]  所以對於彼得來說
[00:15:59.500 --> 00:16:01.500]  這個經歷
[00:16:01.500 --> 00:16:03.500]  我相信在他這麼衆多的經歷中
[00:16:03.500 --> 00:16:05.500]  是最深刻的
[00:16:05.500 --> 00:16:07.500]  深刻的經歷
[00:16:07.500 --> 00:16:09.500]  對於跟隨主
[00:16:09.500 --> 00:16:11.500]  侍奉主的人
[00:16:11.500 --> 00:16:13.500]  是需要的
[00:16:13.500 --> 00:16:15.500]  因爲今天很多時候
[00:16:15.500 --> 00:16:17.500]  我們都會說
[00:16:17.500 --> 00:16:19.500]  你信耶穌這麼久
[00:16:19.500 --> 00:16:21.500]  有沒有經歷過主
[00:16:21.500 --> 00:16:23.500]  有沒有
[00:16:23.500 --> 00:16:25.500]  有些很深刻的經歷
[00:16:25.500 --> 00:16:27.500]  你會經常說
[00:16:27.500 --> 00:16:29.500]  深刻
[00:16:29.500 --> 00:16:31.500]  我們知道
[00:16:31.500 --> 00:16:33.500]  每個人經歷主
[00:16:33.500 --> 00:16:35.500]  都有很多不同的方法
[00:16:35.500 --> 00:16:37.500]  神都按照我們特別的特質
[00:16:37.500 --> 00:16:39.500]  給我們不同的經歷
[00:16:39.500 --> 00:16:43.500]  對於我來說
[00:16:43.500 --> 00:16:45.500]  深刻的經歷是什麼
[00:16:45.500 --> 00:16:49.500]  我留意到
[00:16:49.500 --> 00:16:51.500]  神在我身上
[00:16:51.500 --> 00:16:55.500]  用了一個方法
[00:16:55.500 --> 00:16:57.500]  也不願意
[00:16:57.500 --> 00:16:59.500]  人人都是這樣
[00:16:59.500 --> 00:17:01.500]  在我身上
[00:17:01.500 --> 00:17:03.500]  神就用了不同的病
[00:17:03.500 --> 00:17:07.500]  讓我去經歷
[00:17:07.500 --> 00:17:09.500]  祂自己
[00:17:09.500 --> 00:17:11.500]  其實我很小的時候
