
[00:00:00.000 --> 00:00:01.800]  這個禮拜的主題是
[00:02:17.800 --> 00:02:19.200]  在我們學校
[00:02:19.200 --> 00:02:21.000]  在我們的工作
[00:02:21.000 --> 00:02:21.800]  在我們教會
[00:02:21.800 --> 00:02:22.800]  在我們的社區
[00:02:22.800 --> 00:02:25.400]  我們究竟可以實際怎樣去做
[00:02:25.400 --> 00:02:29.200]  可以做出去回應神這樣的要求呢
[00:02:30.200 --> 00:02:32.000]  我們首先安靜我們自己的心
[00:02:32.000 --> 00:02:33.200]  我們去禱告
[00:02:33.200 --> 00:02:34.600]  我們低頭祈禱
[00:02:34.600 --> 00:02:51.400]  親愛的天父上帝
[00:02:51.400 --> 00:02:52.600]  我們再一次求祢
[00:02:52.600 --> 00:02:55.000]  幫助我們
[00:02:55.000 --> 00:02:58.200]  我們去到神的私人寶座面前
[00:02:59.400 --> 00:03:01.200]  求神祢用祢的說話
[00:03:01.200 --> 00:03:03.800]  親自教導我們
[00:03:03.800 --> 00:03:09.200]  聖靈啊,求祢引導我們的心
[00:03:09.200 --> 00:03:11.600]  打開我們的眼
[00:03:11.600 --> 00:03:12.800]  打開我們的耳朵
[00:03:12.800 --> 00:03:16.200]  幫我們開放我們的心
[00:03:16.200 --> 00:03:18.200]  恭聽神祢自己的說話
[00:03:18.200 --> 00:03:20.400]  怎樣引導我們,教導我們
[00:03:20.400 --> 00:03:22.600]  在我們生活當中
[00:03:22.600 --> 00:03:24.600]  怎樣去榮耀祢的名
[00:03:24.600 --> 00:03:26.400]  怎樣去跟從祢
[00:03:26.400 --> 00:03:28.400]  帶領我們這段時間
[00:03:28.400 --> 00:03:30.400]  去禱告奉耶穌基督的聖名
[00:03:30.400 --> 00:03:31.400]  阿們
[00:03:31.400 --> 00:03:37.400]  首先第一件事
[00:03:37.400 --> 00:03:40.400]  為甚麼神會在六章八節
[00:03:40.400 --> 00:03:43.400]  向猶太人提出這個要求呢
[00:03:43.400 --> 00:03:46.400]  剛才我們讀了一段經文
[00:03:46.400 --> 00:03:49.400]  我們會看到是做甚麼事情呢
[00:03:49.400 --> 00:03:51.400]  當時先知尼加
[00:03:51.400 --> 00:03:55.400]  他的信息是針對當時猶太人
[00:03:55.400 --> 00:03:57.400]  他的罪行和不義
[00:03:58.400 --> 00:04:00.400]  這些猶太人表面上
[00:04:00.400 --> 00:04:01.400]  好像很敬虔
[00:04:01.400 --> 00:04:04.400]  這些所謂他們說是神的子民
[00:04:04.400 --> 00:04:07.400]  他們表面上好像很信神
[00:04:07.400 --> 00:04:09.400]  很跟從神一樣
[00:04:09.400 --> 00:04:12.400]  實際他們裏面已經很腐敗墮落
[00:04:12.400 --> 00:04:14.400]  先知尼加
[00:04:14.400 --> 00:04:17.400]  一而再用他的信息
[00:04:17.400 --> 00:04:20.400]  譴責當時社會的環境很敗壞
[00:04:20.400 --> 00:04:21.400]  有錢的人
[00:04:21.400 --> 00:04:23.400]  日日夜夜想甚麼呢
[00:04:23.400 --> 00:04:25.400]  就想用甚麼方法可以更加有錢
[00:04:25.400 --> 00:04:29.400]  怎樣去壓榨其他窮人的財產
[00:04:29.400 --> 00:04:30.400]  吞併他們
[00:04:30.400 --> 00:04:32.400]  政府的人
[00:04:32.400 --> 00:04:35.400]  他們都不會維持公義法律
[00:04:35.400 --> 00:04:38.400]  政府是很受污染
[00:04:38.400 --> 00:04:40.400]  賄賂
[00:04:40.400 --> 00:04:42.400]  而做很多不同的事
[00:04:42.400 --> 00:04:44.400]  所以當時他們有冤案
[00:04:44.400 --> 00:04:47.400]  都不會找政府的官員求助
[00:04:47.400 --> 00:04:49.400]  因為大部份都是賄賂的人
[00:04:49.400 --> 00:04:52.400]  賄賂我想起其實早陣子
[00:04:52.400 --> 00:04:53.400]  如果你們有知道
[00:04:53.400 --> 00:04:56.400]  其實馬來西亞早年大選
[00:04:56.400 --> 00:04:57.400]  知不知道
[00:04:57.400 --> 00:04:59.400]  是大翻天
[00:04:59.400 --> 00:05:01.400]  因為過去很多年
[00:05:01.400 --> 00:05:03.400]  在上那些都是賄賂的
[00:05:03.400 --> 00:05:06.400]  所以我聽馬來西亞的人說
[00:05:06.400 --> 00:05:08.400]  這次他們很齊心地
[00:05:08.400 --> 00:05:10.400]  一起推翻了舊的統治
[00:05:10.400 --> 00:05:11.400]  換一個新的
[00:05:11.400 --> 00:05:13.400]  希望整個國家在賄賂裏面
[00:05:13.400 --> 00:05:15.400]  重新有一個新的開始
[00:05:15.400 --> 00:05:17.400]  會有一個廉潔的政府
[00:05:17.400 --> 00:05:19.400]  在當時來說
[00:05:19.400 --> 00:05:23.400]  整個社會賄賂很嚴重
[00:05:23.400 --> 00:05:25.400]  甚至做商人的
[00:05:25.400 --> 00:05:27.400]  他們的稱
[00:05:27.400 --> 00:05:29.400]  去買東西的稱
[00:05:29.400 --> 00:05:30.400]  都是騙人的
[00:05:30.400 --> 00:05:32.400]  加了工在裏面
[00:05:32.400 --> 00:05:34.400]  所以你想想
[00:05:34.400 --> 00:05:35.400]  在當時這個環境
[00:05:35.400 --> 00:05:36.400]  貧苦的人
[00:05:36.400 --> 00:05:39.400]  只會更加沒有被人保護
[00:05:39.400 --> 00:05:40.400]  沒有社會的保障
[00:05:40.400 --> 00:05:42.400]  更加被人騙多兩錢重
[00:05:42.400 --> 00:05:44.400]  這個社會
[00:05:44.400 --> 00:05:45.400]  你想想怎樣期待
[00:05:45.400 --> 00:05:47.400]  會有誠實、忠心呢
[00:05:47.400 --> 00:05:48.400]  很難
[00:05:49.400 --> 00:05:51.400]  甚至在這個社會裏面生活
[00:05:51.400 --> 00:05:53.400]  很多人對這個社會
[00:05:53.400 --> 00:05:55.400]  對當權的人
[00:05:55.400 --> 00:05:57.400]  都不會有信心
[00:05:57.400 --> 00:05:59.400]  整個的社會
[00:05:59.400 --> 00:06:01.400]  是很頹廢的
[00:06:01.400 --> 00:06:03.400]  加上在宗教上面
[00:06:03.400 --> 00:06:04.400]  發生什麼事情
[00:06:04.400 --> 00:06:05.400]  在宗教上面
[00:06:05.400 --> 00:06:07.400]  當時一班宗教的領袖
[00:06:07.400 --> 00:06:10.400]  帶頭墮落
[00:06:10.400 --> 00:06:12.400]  宗教的領袖
[00:06:12.400 --> 00:06:14.400]  貪錢貪財
[00:06:14.400 --> 00:06:16.400]  作為一個牧師
[00:06:16.400 --> 00:06:18.400]  有時我都覺得很尷尬
[00:06:18.400 --> 00:06:20.400]  有時上網看新聞
[00:06:20.400 --> 00:06:22.400]  哪一間教會
[00:06:22.400 --> 00:06:24.400]  或者哪一些神職人員
[00:06:24.400 --> 00:06:27.400]  為了財為了色
[00:06:27.400 --> 00:06:30.400]  而上了一些新聞的頭條
[00:06:30.400 --> 00:06:32.400]  有時我們看這個世界
[00:06:32.400 --> 00:06:34.400]  很多的都很多的
[00:06:34.400 --> 00:06:36.400]  宗教的人帶頭
[00:06:36.400 --> 00:06:37.400]  貪婪
[00:06:37.400 --> 00:06:38.400]  違背上帝的旨意
[00:06:38.400 --> 00:06:40.400]  在當時來說是很腐敗的
[00:06:40.400 --> 00:06:42.400]  他們做很多
[00:06:42.400 --> 00:06:43.400]  他們一樣
[00:06:43.400 --> 00:06:44.400]  他們敬拜的時候
[00:06:44.400 --> 00:06:45.400]  會做很多儀式
[00:06:45.400 --> 00:06:47.400]  還很誇張
[00:06:47.400 --> 00:06:49.400]  有很多不同的禮節
[00:06:49.400 --> 00:06:52.400]  但是背後
[00:06:52.400 --> 00:06:54.400]  他們卻是一邊做這些儀式
[00:06:54.400 --> 00:06:55.400]  一邊做很多犯罪
[00:06:55.400 --> 00:06:56.400]  很多欺壓
[00:06:56.400 --> 00:06:57.400]  很多欺騙
[00:06:57.400 --> 00:06:58.400]  甚至有些人
[00:06:58.400 --> 00:06:59.400]  藉著這些儀式
[00:06:59.400 --> 00:07:01.400]  是找飯吃
[00:07:01.400 --> 00:07:02.400]  我們知道我們的神
[00:07:02.400 --> 00:07:04.400]  不是喜歡這些的
[00:07:04.400 --> 00:07:07.400]  我們的神是喜愛他的人民
[00:07:07.400 --> 00:07:09.400]  聽神的話
[00:07:09.400 --> 00:07:10.400]  神不只是喜歡
[00:07:10.400 --> 00:07:12.400]  我們拿一些祭品來
[00:07:12.400 --> 00:07:14.400]  燒了給神
[00:07:14.400 --> 00:07:15.400]  神就是喜歡這一樣
[00:07:15.400 --> 00:07:16.400]  外在的東西
[00:07:16.400 --> 00:07:18.400]  神是喜歡我們
[00:07:18.400 --> 00:07:21.400]  用心去跟從他
[00:07:21.400 --> 00:07:23.400]  在尼加書
[00:07:23.400 --> 00:07:25.400]  六章一至五節這裡說
[00:07:25.400 --> 00:07:27.400]  耶和華問他的百姓
[00:07:27.400 --> 00:07:33.400]  耶和華問他的百姓
[00:07:33.400 --> 00:07:35.400]  是第五節
[00:07:35.400 --> 00:07:38.400]  我們一起讀好不好
[00:07:38.400 --> 00:07:40.400]  預備一二三
[00:07:40.400 --> 00:07:41.400]  我的百姓啊
[00:07:41.400 --> 00:07:46.400]  你們當追念摩訶王巴納所設的謀
[00:07:46.400 --> 00:07:50.400]  和比爾的兒子巴蘭回答他的話
[00:07:50.400 --> 00:07:54.400]  並你們從伐廷到吉格所遇見的事
[00:07:54.400 --> 00:07:58.400]  好使你們知道耶和華公義的作為
[00:07:58.400 --> 00:08:00.400]  耶和華的要求
[00:08:00.400 --> 00:08:02.400]  第四節這裡這樣說
[00:08:02.400 --> 00:08:04.400]  我曾將你們從埃及地領出來
[00:08:04.400 --> 00:08:06.400]  從作奴僕之家救贖你
[00:08:06.400 --> 00:08:12.400]  我也差遣摩西亞倫和米利安在你面前行很多事情
[00:08:12.400 --> 00:08:14.400]  這裡為什麼神會這樣說
[00:08:14.400 --> 00:08:17.400]  神是很想這群以色列人
[00:08:17.400 --> 00:08:21.400]  能夠透過以往耶和華神和以色列人這一群的歷史
[00:08:21.400 --> 00:08:23.400]  神過去怎樣對以色列人
[00:08:23.400 --> 00:08:25.400]  那份愛是怎樣
[00:08:25.400 --> 00:08:28.400]  以致希望以色列人現在懂得悔改
[00:08:28.400 --> 00:08:31.400]  懂得心存感恩而去信服
[00:08:31.400 --> 00:08:34.400]  神也和以色列人說
[00:08:34.400 --> 00:08:36.400]  我的百姓
[00:08:36.400 --> 00:08:38.400]  我向你們做了什麼
[00:08:38.400 --> 00:08:40.400]  我在什麼時嘗試你們厭煩
[00:08:40.400 --> 00:08:42.400]  你可以向我證明
[00:08:42.400 --> 00:08:46.400]  這裡反過來問這群以色列人
[00:08:46.400 --> 00:08:48.400]  發生什麼事
[00:08:48.400 --> 00:08:51.400]  我做過什麼令你們現在這樣
[00:08:51.400 --> 00:08:54.400]  當然我們知道不是神做過什麼
[00:08:54.400 --> 00:08:58.400]  神是用他的慈愛慈情愛所一直愛著以色列人
[00:08:58.400 --> 00:09:00.400]  反而我們這裡見到以色列人
[00:09:00.400 --> 00:09:02.400]  他不聽話
[00:09:02.400 --> 00:09:04.400]  他的博弈
[00:09:04.400 --> 00:09:09.400]  雖然神很想告訴他們
[00:09:09.400 --> 00:09:11.400]  一直怎樣對他們
[00:09:11.400 --> 00:09:13.400]  這群以色列人怎樣回答神
[00:09:13.400 --> 00:09:16.400]  第六節第七節
[00:09:16.400 --> 00:09:18.400]  我們請弟兄幫我們讀
[00:09:18.400 --> 00:09:20.400]  預備一二三
[00:09:32.400 --> 00:09:44.400]  (排灣族族語)
[00:09:44.400 --> 00:09:46.400]  弟兄姊妹
[00:09:46.400 --> 00:09:48.400]  這群以色列人好像不錯
[00:09:48.400 --> 00:09:50.400]  當神這樣跟他們說的時候
[00:09:50.400 --> 00:09:52.400]  他說我朝見神
[00:09:52.400 --> 00:09:53.400]  我跪拜神
[00:09:53.400 --> 00:09:54.400]  我獻祭給神
[00:09:54.400 --> 00:09:56.400]  我願意獻很多祭給神
[00:09:56.400 --> 00:09:58.400]  獻什麼祭
[00:09:58.400 --> 00:10:03.400]  你留意他們不是普通的初生牛毒
[00:10:03.400 --> 00:10:06.400]  是獻一歲的牛毒為反祭
[00:10:06.400 --> 00:10:08.400]  為什麼要強調一歲
[00:10:08.400 --> 00:10:13.400]  原來一歲那些是當時最貴最矜貴的牛
[00:10:13.400 --> 00:10:15.400]  他們要不不獻
[00:10:15.400 --> 00:10:17.400]  一獻就獻最矜貴的給神
[00:10:17.400 --> 00:10:19.400]  第二
[00:10:19.400 --> 00:10:21.400]  他們的膏油
[00:10:21.400 --> 00:10:23.400]  膏油也是很貴的
[00:10:23.400 --> 00:10:26.400]  他用無數的膏油獻給神
[00:10:26.400 --> 00:10:28.400]  多麼多多貴的神
[00:10:28.400 --> 00:10:30.400]  我們都願意獻給你
[00:10:30.400 --> 00:10:32.400]  甚至他說
[00:10:32.400 --> 00:10:37.400]  難道我們要獻我們的長子為祭
[00:10:37.400 --> 00:10:41.400]  如果你們知道當時獻長子為祭
[00:10:41.400 --> 00:10:43.400]  不是以色列人的傳統
[00:10:43.400 --> 00:10:45.400]  是當時迦南地其他偶像
[00:10:45.400 --> 00:10:46.400]  拜偶像的傳統
[00:10:46.400 --> 00:10:48.400]  將他們的頭身或者長子
[00:10:48.400 --> 00:10:51.400]  成為活祭獻給他們的偶像
[00:10:51.400 --> 00:10:54.400]  成為他們人生裡
[00:10:54.400 --> 00:10:58.400]  最大最大的犧牲的獻祭
[00:10:58.400 --> 00:11:00.400]  這群以色列人
[00:11:00.400 --> 00:11:02.400]  他們不是想將自己的長子獻出來
[00:11:02.400 --> 00:11:05.400]  而是問是不是我也要這樣去做
[00:11:05.400 --> 00:11:07.400]  看到嗎
[00:11:07.400 --> 00:11:10.400]  這群以色列人表面上好像很偉大
[00:11:10.400 --> 00:11:11.400]  這麼闊綽
[00:11:11.400 --> 00:11:15.400]  什麼都願意獻出來給神
[00:11:15.400 --> 00:11:21.400]  但是神怎麼回答他們呢
[00:11:21.400 --> 00:11:25.400]  我很想和你們分享一個故事
[00:11:25.400 --> 00:11:28.400]  真正想要的
[00:11:28.400 --> 00:11:30.400]  有一個爸爸
[00:11:30.400 --> 00:11:33.400]  他是一個很努力的爸爸
[00:11:33.400 --> 00:11:35.400]  這個爸爸他一直
[00:11:35.400 --> 00:11:39.400]  由他年青到年老退休
[00:11:39.400 --> 00:11:42.400]  他都很努力很辛勤去工作
[00:11:42.400 --> 00:11:44.400]  甚至年中都無休
[00:11:44.400 --> 00:11:45.400]  為什麼
[00:11:45.400 --> 00:11:47.400]  因為他知道
[00:11:47.400 --> 00:11:49.400]  他家裡的子女他太太
[00:11:49.400 --> 00:11:51.400]  很需要在金錢上
[00:11:51.400 --> 00:11:54.400]  給最好的東西給她的家庭
[00:11:54.400 --> 00:11:56.400]  以致他盡他人生最大的努力
[00:11:56.400 --> 00:12:00.400]  一直在青春可以做得到的日子
[00:12:00.400 --> 00:12:01.400]  賺得到錢的日子裡
[00:12:01.400 --> 00:12:03.400]  拼命地去賺錢
[00:12:03.400 --> 00:12:05.400]  回來給他們的家庭
[00:12:05.400 --> 00:12:06.400]  的而且確
[00:12:06.400 --> 00:12:09.400]  他一家衣食無憂
[00:12:09.400 --> 00:12:12.400]  甚至比起其他很多的人
[00:12:12.400 --> 00:12:14.400]  好很多
[00:12:14.400 --> 00:12:18.400]  自小他們不需要為任何物質的東西而煩惱
[00:12:19.400 --> 00:12:23.400]  但當這個爸爸退休了
[00:12:23.400 --> 00:12:24.400]  他的子女都長大了
[00:12:24.400 --> 00:12:27.400]  有孫子了
[00:12:27.400 --> 00:12:29.400]  但這個爸爸他發現
[00:12:29.400 --> 00:12:32.400]  為什麼我退休之後
[00:12:32.400 --> 00:12:36.400]  我的子女我的孫子和我這麼疏離
[00:12:36.400 --> 00:12:37.400]  過時過節
[00:12:37.400 --> 00:12:38.400]  不要說平日
[00:12:38.400 --> 00:12:41.400]  過時過節為什麼都不來找我
[00:12:41.400 --> 00:12:42.400]  每一次都是我叫他們
[00:12:42.400 --> 00:12:46.400]  他們才來找我的
[00:12:46.400 --> 00:12:50.400]  這個爸爸開始想想我這麼多年為這個家庭去努力
[00:12:50.400 --> 00:12:55.400]  為什麼我現在換成這樣呢
[00:12:55.400 --> 00:12:57.400]  結果有一次
[00:12:57.400 --> 00:12:58.400]  他就找他的兒子
[00:12:58.400 --> 00:13:00.400]  問他的兒子
[00:13:00.400 --> 00:13:04.400]  為什麼現在會這樣
[00:13:04.400 --> 00:13:08.400]  你知道兒子怎麼回答嗎
[00:13:08.400 --> 00:13:09.400]  兒子很感謝爸爸
[00:13:09.400 --> 00:13:11.400]  很欣賞爸爸很多年
[00:13:11.400 --> 00:13:13.400]  為家庭的辛勞付出
[00:13:13.400 --> 00:13:18.400]  兒子是很清楚的
[00:13:18.400 --> 00:13:21.400]  但兒子更加跟爸爸說
[00:13:21.400 --> 00:13:24.400]  我自小就有很多東西
[00:13:24.400 --> 00:13:29.400]  但我感覺到自小只有媽媽沒有爸爸
[00:13:29.400 --> 00:13:30.400]  這個不是你給我們的
[00:13:30.400 --> 00:13:34.400]  不是我們最想要的東西
[00:13:34.400 --> 00:13:36.400]  看到嗎
[00:13:36.400 --> 00:13:38.400]  爸爸一生很努力
[00:13:38.400 --> 00:13:40.400]  其實我們都很欣賞這個爸爸
[00:13:40.400 --> 00:13:41.400]  但他付出的東西
[00:13:41.400 --> 00:13:43.400]  未必是兒子最需要的東西
[00:13:43.400 --> 00:13:45.400]  真正需要的東西
[00:13:45.400 --> 00:13:50.400]  兒子需要的是跟他一起的成長
[00:13:50.400 --> 00:13:51.400]  那種關係
[00:13:51.400 --> 00:13:52.400]  那種愛
[00:13:52.400 --> 00:13:58.400]  讓兒子經歷到爸爸給他們生命的那種愛
[00:13:58.400 --> 00:14:00.400]  弟兄姊妹
[00:14:00.400 --> 00:14:03.400]  今天神想我們怎麼樣呢
[00:14:03.400 --> 00:14:05.400]  我們一起再讀第八節
[00:14:05.400 --> 00:14:06.400]  一二三
[00:14:11.400 --> 00:14:14.400]  他向你所要的是什麼呢
[00:14:14.400 --> 00:14:16.400]  只要你行公義
[00:14:16.400 --> 00:14:17.400]  好憐憫
[00:14:17.400 --> 00:14:19.400]  全謙卑的心
[00:14:19.400 --> 00:14:22.400]  與你的神同行
[00:14:22.400 --> 00:14:23.400]  我們有時候會知道
[00:14:23.400 --> 00:14:25.400]  牧師舊約就是這樣
[00:14:25.400 --> 00:14:26.400]  舊約說很多條例
[00:14:26.400 --> 00:14:29.400]  就是我們要獻祭給神
[00:14:29.400 --> 00:14:30.400]  以表示我們贖罪
[00:14:30.400 --> 00:14:32.400]  表示我們對神的心
[00:14:32.400 --> 00:14:34.400]  是沒錯
[00:14:34.400 --> 00:14:35.400]  但神這裡更加清楚
[00:14:35.400 --> 00:14:38.400]  告訴一群以色列人聽
[00:14:38.400 --> 00:14:42.400]  我不是這麼膚淺的
[00:14:42.400 --> 00:14:47.400]  我不是只要你表面的東西
[00:14:47.400 --> 00:14:51.400]  我是要你內裡的心
[00:14:51.400 --> 00:14:53.400]  行公義
[00:14:53.400 --> 00:14:54.400]  好憐憫
[00:14:54.400 --> 00:14:55.400]  怎樣可以行公義
[00:14:55.400 --> 00:14:56.400]  怎樣可以好憐憫呢
[00:14:56.400 --> 00:14:57.400]  是從你的心開始
[00:14:57.400 --> 00:14:59.400]  你有這樣的心
[00:14:59.400 --> 00:15:01.400]  你才能夠從心而發
[00:15:01.400 --> 00:15:03.400]  愛在做到這些東西
[00:15:03.400 --> 00:15:07.400]  以致你能夠謙卑自己跟神一起去生活
[00:15:07.400 --> 00:15:10.400]  這才是神真正想要的東西
[00:15:10.400 --> 00:15:11.400]  弟兄姊妹
[00:15:11.400 --> 00:15:14.400]  神是要求我們從心裡
[00:15:14.400 --> 00:15:19.400]  與祂有關係
[00:15:19.400 --> 00:15:22.400]  這是一個有關係的神
[00:15:22.400 --> 00:15:24.400]  這個神不是一個很軟的
[00:15:24.400 --> 00:15:27.400]  我們只是頭腦上知道祂是神
[00:15:27.400 --> 00:15:28.400]  這個神是很樂意
[00:15:28.400 --> 00:15:35.400]  與你建立個人相愛的關係的神
[00:15:35.400 --> 00:15:39.400]  第二
[00:15:39.400 --> 00:15:42.400]  我們會看看
[00:15:42.400 --> 00:15:43.400]  行公義好憐憫
[00:15:43.400 --> 00:15:45.400]  傳謙卑的心與神同行
[00:15:45.400 --> 00:15:47.400]  對我們今天作為基督徒
[00:15:47.400 --> 00:15:49.400]  有什麼意思呢
[00:15:49.400 --> 00:15:52.400]  玩個遊戲
[00:15:52.400 --> 00:15:53.400]  看看這幅圖畫
[00:15:53.400 --> 00:15:58.400]  有什麼亮點
[00:15:58.400 --> 00:16:04.400]  看到嗎
[00:16:04.400 --> 00:16:07.400]  看到什麼
[00:16:07.400 --> 00:16:09.400]  對了
[00:16:09.400 --> 00:16:10.400]  很中間
[00:16:10.400 --> 00:16:12.400]  很中間其實有隻狼
[00:16:12.400 --> 00:16:17.400]  這個狼是披著羊皮的狼
[00:16:17.400 --> 00:16:19.400]  如果我們在後面看
[00:16:19.400 --> 00:16:20.400]  上面看
[00:16:20.400 --> 00:16:21.400]  旁邊看
[00:16:21.400 --> 00:16:23.400]  可能也看到是一隻羊
[00:16:23.400 --> 00:16:25.400]  但這樣圖畫顯示出來
[00:16:25.400 --> 00:16:29.400]  它內裡真是一隻狼
[00:16:29.400 --> 00:16:33.400]  披著羊皮的狼
[00:16:33.400 --> 00:16:35.400]  兄弟姐妹
[00:16:35.400 --> 00:16:38.400]  今天在你身邊
[00:16:38.400 --> 00:16:40.400]  在我們教會
[00:16:40.400 --> 00:16:46.400]  有沒有披著羊皮的狼呢
[00:16:46.400 --> 00:16:49.400]  甚至我自己
[00:16:49.400 --> 00:16:50.400]  你自己
[00:16:50.400 --> 00:16:55.400]  全部都是一隻披著羊皮的狼
[00:16:55.400 --> 00:16:57.400]  星期日
[00:16:57.400 --> 00:16:58.400]  假期
[00:16:58.400 --> 00:16:59.400]  holiday
[00:16:59.400 --> 00:17:00.400]  holiday
[00:17:00.400 --> 00:17:01.400]  是一個聖日
[00:17:01.400 --> 00:17:03.400]  我們大家很用心
[00:17:03.400 --> 00:17:05.400]  早上很早起床
[00:17:05.400 --> 00:17:06.400]  有些人六點多
[00:17:06.400 --> 00:17:07.400]  七點多
[00:17:07.400 --> 00:17:08.400]  八點多起床
[00:17:08.400 --> 00:17:11.400]  九點鐘來到這裡崇拜
[00:17:11.400 --> 00:17:12.400]  不是很多
[00:17:12.400 --> 00:17:14.400]  現今社會不是很多人
[00:17:14.400 --> 00:17:15.400]  可以這麼早
[00:17:15.400 --> 00:17:17.400]  出來一齊崇拜
[00:17:17.400 --> 00:17:18.400]  多好
[00:17:18.400 --> 00:17:23.400]  多用心
[00:17:23.400 --> 00:17:24.400]  很多人
[00:17:24.400 --> 00:17:25.400]  我們在座當中
[00:17:25.400 --> 00:17:28.400]  我們都有很多不同崗位的侍奉
[00:17:28.400 --> 00:17:31.400]  我們做很多不同的侍奉
[00:17:31.400 --> 00:17:32.400]  很好
[00:17:32.400 --> 00:17:33.400]  很熱心
[00:17:33.400 --> 00:17:34.400]  為教會
[00:17:34.400 --> 00:17:37.400]  為團契
[00:17:37.400 --> 00:17:39.400]  你做很多的事
[00:17:39.400 --> 00:17:47.400]  甚至你會奉獻很多的金錢
[00:17:47.400 --> 00:17:52.400]  神喜不喜歡
[00:17:52.400 --> 00:17:58.400]  神滿不滿意呢
[00:17:58.400 --> 00:18:01.400]  今天我們在星期一至星期六
[00:18:01.400 --> 00:18:05.400]  我們在教會以外的時間
[00:18:05.400 --> 00:18:10.400]  我們是一隻羊還是一隻狼呢
[00:18:10.400 --> 00:18:13.400]  我們是不是仍然是屬於主的羊呢
[00:18:13.400 --> 00:18:14.400]  當然是
[00:18:14.400 --> 00:18:15.400]  神愛我們
[00:18:15.400 --> 00:18:16.400]  我們當然是主的羊
[00:18:16.400 --> 00:18:18.400]  但是你活出的
