
[00:00:00.000 --> 00:00:03.000]  在開始靜悼之前,我們同心地祈禱
[00:07:40.720 --> 00:07:43.080]  巴基斯坦
[00:07:43.080 --> 00:07:45.320]  利比亞
[00:07:45.320 --> 00:07:48.800]  索馬里
[00:07:48.800 --> 00:07:52.040]  這些地方
[00:07:52.040 --> 00:08:00.120]  只要你們表達相信耶穌
[00:08:00.120 --> 00:08:01.760]  叛教的時間
[00:08:01.760 --> 00:08:04.720]  離開回教的信仰
[00:08:04.720 --> 00:08:06.200]  不單單是個人
[00:08:06.200 --> 00:08:08.160]  甚至是家庭
[00:08:08.160 --> 00:08:12.480]  甚至可能成為本族的人
[00:08:12.480 --> 00:08:14.320]  來毀敵
[00:08:14.320 --> 00:08:15.680]  在世界各處
[00:08:15.680 --> 00:08:19.320]  發生的基督徒被迫害、捉拿、搶掠、監禁
[00:08:19.320 --> 00:08:24.080]  殺害、教堂被破壞、侵佔、拆毀
[00:08:24.080 --> 00:08:25.960]  我們見到好像
[00:08:25.960 --> 00:08:27.960]  在這個情境裏面
[00:08:27.960 --> 00:08:29.440]  我們所信仰的神
[00:08:29.440 --> 00:08:31.920]  好像不聞不問
[00:08:31.920 --> 00:08:34.200]  袖手旁觀
[00:08:34.200 --> 00:08:35.680]  有時見到好像
[00:08:35.680 --> 00:08:37.400]  在迫害裏面
[00:08:37.400 --> 00:08:38.720]  這些信徒就這樣
[00:08:38.720 --> 00:08:40.440]  就是殉道了
[00:08:40.440 --> 00:08:44.760]  但好像神沒有甚麼回應
[00:08:44.760 --> 00:08:48.440]  甚或來發聲
[00:08:48.440 --> 00:08:50.960]  在這段經文裏面
[00:08:50.960 --> 00:08:55.440]  我們看到希伯來書引用信心的偉人
[00:08:55.440 --> 00:08:58.000]  先行者亞伯
[00:08:58.000 --> 00:09:00.880]  他在這個獻祭的事件裏面
[00:09:00.880 --> 00:09:01.840]  經文裏面說
[00:09:01.840 --> 00:09:03.800]  希伯來書第十一章第四節
[00:09:03.800 --> 00:09:05.680]  亞伯因著信
[00:09:05.680 --> 00:09:07.080]  獻祭於神
[00:09:07.080 --> 00:09:09.760]  比該人所獻的更美
[00:09:09.760 --> 00:09:13.560]  因此便得了輕易的見證
[00:09:13.560 --> 00:09:16.840]  就是神指他的禮物作的見證
[00:09:16.840 --> 00:09:18.160]  他雖然死了
[00:09:18.160 --> 00:09:22.240]  卻因著信仍舊說話
[00:09:22.240 --> 00:09:30.720]  在這裏為亞伯做一個最終的平反
[00:09:30.720 --> 00:09:32.120]  這個信心的偉人
[00:09:32.120 --> 00:09:33.960]  榜首在這個亞伯
[00:09:33.960 --> 00:09:37.040]  不單止在這段經文希伯來書
[00:09:37.040 --> 00:09:38.760]  我們見到
[00:09:38.760 --> 00:09:42.320]  在這個《約翰一書》三章十二節
[00:09:42.320 --> 00:09:44.960]  使徒約翰也說
[00:09:44.960 --> 00:09:49.360]  來讚許亞伯的行為是善的
[00:09:49.360 --> 00:09:52.000]  該人的行為是惡的
[00:09:52.000 --> 00:09:55.000]  在《馬太福音》二十三章三十五節
[00:09:55.000 --> 00:09:57.000]  耶穌親口來說
[00:09:57.000 --> 00:10:01.040]  亞伯是一個義人
[00:10:01.040 --> 00:10:03.280]  該人獻祭不蒙月立
[00:10:03.280 --> 00:10:08.280]  就大怒將亞伯殺了
[00:10:08.280 --> 00:10:10.280]  亞伯在他的生命裏
[00:10:10.280 --> 00:10:12.240]  有甚麼值得我們效法
[00:10:12.240 --> 00:10:13.680]  或者在這段經文
[00:10:13.680 --> 00:10:16.240]  你都可以叫我們有甚麼學習
[00:10:16.240 --> 00:10:19.520]  我們有兩個重點
[00:10:19.520 --> 00:10:22.840]  就是亞伯為聖經的人物
[00:10:22.840 --> 00:10:28.000]  他是一個以神為首的生命
[00:10:28.000 --> 00:10:31.280]  甚麼是以神為首的生命呢?
[00:10:31.280 --> 00:10:36.400]  他是看重天上的財寶
[00:10:36.400 --> 00:10:42.240]  如果我們翻開去《創世紀》第四章二到五節的時間
[00:10:42.240 --> 00:10:44.760]  時間關係由我來讀出
[00:10:44.760 --> 00:10:47.160]  以新譜及譯本
[00:10:47.160 --> 00:10:50.360]  就是《創世紀》第四章二到五節
[00:10:50.360 --> 00:10:51.440]  經文裏面這樣說
[00:10:51.440 --> 00:10:54.440]  「我下此長大,亞伯成了牧羊人
[00:10:54.440 --> 00:10:57.280]  該人則耕種土地
[00:10:57.280 --> 00:10:59.560]  到了收割的時間
[00:10:59.560 --> 00:11:04.000]  該人拿了一些自己的穀物獻給神
[00:11:04.000 --> 00:11:06.560]  亞伯也帶來他的禮物
[00:11:06.560 --> 00:11:12.760]  就是他羊群中最好的投生羊群
[00:11:12.760 --> 00:11:15.440]  神遇納了亞伯和他的禮物
[00:11:15.440 --> 00:11:19.240]  卻不接受該人和他的禮物
[00:11:19.240 --> 00:11:22.120]  這使該人非常氣憤
[00:11:22.120 --> 00:11:25.440]  十分沮喪」
[00:11:25.440 --> 00:11:27.480]  我們明顯看到
[00:11:27.480 --> 00:11:29.400]  他們兩者的不同
[00:11:29.400 --> 00:11:33.680]  就是該人拿了一些自己的穀物獻給神
[00:11:33.680 --> 00:11:35.440]  亞伯也帶來了
[00:11:35.440 --> 00:11:36.640]  他帶來的是甚麼呢?
[00:11:36.640 --> 00:11:41.520]  是羊群中最好的投生羊群
[00:11:41.520 --> 00:11:44.800]  明顯是有差別的
[00:11:44.800 --> 00:11:46.600]  該人又帶來了
[00:11:46.600 --> 00:11:54.280]  但可能擺明不是最好的
[00:11:54.280 --> 00:11:58.600]  而亞伯
[00:11:58.600 --> 00:12:05.520]  他將最好的投生羊群獻上
[00:12:05.520 --> 00:12:08.040]  甚麼是最好的?
[00:12:08.040 --> 00:12:14.160]  他將羊群中精心細選
[00:12:14.160 --> 00:12:15.280]  不是隨便
[00:12:15.280 --> 00:12:18.800]  亦不是用情用性
[00:12:18.800 --> 00:12:25.560]  去得罪、講句
[00:12:25.560 --> 00:12:27.680]  這是真實的例子
[00:12:27.680 --> 00:12:31.360]  我相信牧師在教會
[00:12:31.360 --> 00:12:34.000]  甚至在神學院也試過很多
[00:12:34.000 --> 00:12:36.240]  有些弟兄姊妹打來問
[00:12:36.240 --> 00:12:40.560]  「我有家具、有電器」
[00:12:40.560 --> 00:12:45.680]  「有甚麼送給教會?」
[00:12:45.680 --> 00:12:48.920]  但其實是甚麼呢?
[00:12:48.920 --> 00:12:52.640]  那些是他們不想要的
[00:12:52.640 --> 00:12:57.120]  他們覺得是沒用或多餘
[00:12:57.120 --> 00:12:59.880]  丟掉後又覺得好像很浪費
[00:12:59.880 --> 00:13:00.560]  又怎樣呢?
[00:13:00.560 --> 00:13:02.760]  帶來教會、神學院
[00:13:02.760 --> 00:13:07.400]  又可以覺得奉獻給神
[00:13:07.400 --> 00:13:09.560]  或奉獻給神學院、奉獻給教會
[00:13:09.560 --> 00:13:11.920]  多好呢?
[00:13:11.920 --> 00:13:14.480]  又可以借美其名
[00:13:14.480 --> 00:13:16.840]  拿出來奉獻
[00:13:16.840 --> 00:13:24.120]  但又可以處理多餘、不要的事
[00:13:24.120 --> 00:13:25.480]  而亞伯又怎樣呢?
[00:13:25.480 --> 00:13:29.800]  去拿上一些是最好的
[00:13:29.800 --> 00:13:36.200]  同時是投生的借據
[00:13:36.200 --> 00:13:40.040]  甚麼是投生呢?
[00:13:40.040 --> 00:13:42.160]  即是第一胎
[00:13:42.160 --> 00:13:44.880]  或者是生畜
[00:13:44.880 --> 00:13:49.760]  但不代表有第一胎、有第二胎
[00:13:49.760 --> 00:13:53.280]  獻上後可以怎樣呢?
[00:13:53.280 --> 00:14:03.320]  這隻畜生或其生畜
[00:14:03.320 --> 00:14:07.600]  有機會不再生產
[00:14:07.600 --> 00:14:09.280]  獻上後又怎樣呢?
[00:14:09.280 --> 00:14:11.440]  就沒有了
[00:14:11.440 --> 00:14:14.960]  這是一個信心的呈現
[00:14:14.960 --> 00:14:19.760]  並不只是後來《摩西五經》裏說
[00:14:19.760 --> 00:14:24.800]  即是以色列人被贖的一個規條
[00:14:24.800 --> 00:14:26.440]  我們同時可以見到
[00:14:26.440 --> 00:14:31.160]  甚麼是以神為首的生命是自發的
[00:14:31.160 --> 00:14:33.600]  這並不是聖經所說
[00:14:33.600 --> 00:14:38.120]  要求亞伯獻上
[00:14:38.120 --> 00:14:40.600]  當時並沒有律法
[00:14:40.600 --> 00:14:44.160]  並沒有這樣記載要求
[00:14:44.160 --> 00:14:55.120]  而是亞伯心甘情願、自願地獻上
[00:14:55.120 --> 00:14:59.000]  這是先於律法的獻上
[00:14:59.000 --> 00:15:03.720]  我記得以下一番說話
[00:15:03.720 --> 00:15:07.400]  到現在我都成為有效的提醒
[00:15:07.400 --> 00:15:12.880]  話說某一年慶祝母親節
[00:15:12.880 --> 00:15:15.120]  我母親便出聲
[00:15:15.120 --> 00:15:18.640]  「今天是甚麼日子?」
[00:15:18.640 --> 00:15:20.840]  我還要大懵
[00:15:20.840 --> 00:15:22.640]  「今天是甚麼日子?」
[00:15:22.640 --> 00:15:24.440]  她說「你看看日曆」
[00:15:24.440 --> 00:15:26.520]  「我看日曆是甚麼日子?」
[00:15:26.520 --> 00:15:28.560]  「你看看今天第幾個星期」
[00:15:28.560 --> 00:15:31.320]  「是的」
[00:15:31.320 --> 00:15:33.320]  「然後又怎樣?」
[00:15:33.320 --> 00:15:40.080]  她說「我們還要三催四請」
[00:15:40.080 --> 00:15:41.400]  「還要怎樣?」
[00:15:41.400 --> 00:15:45.000]  「需要我去擺位置嗎?」
[00:15:45.000 --> 00:15:48.040]  「開茶等你們下來」
[00:15:48.040 --> 00:15:51.560]  我立即全都醒了
[00:15:51.560 --> 00:15:54.200]  免得受皮肉之苦
[00:15:54.200 --> 00:15:56.000]  當時還小
[00:15:56.000 --> 00:16:00.120]  她說「母親,真是母親」
[00:16:00.120 --> 00:16:03.720]  「是有母的母」
[00:16:03.720 --> 00:16:07.720]  「要叫到你們出聲」
[00:16:07.720 --> 00:16:10.400]  「還要死死氣氣」
[00:16:10.400 --> 00:16:13.120]  她說,簡直是爆滿
[00:16:13.120 --> 00:16:16.640]  「你不要來了」
[00:16:16.640 --> 00:16:21.480]  自此以後,我們便很記得那個日子
[00:16:21.480 --> 00:16:25.000]  我們看到以神為首的生命
[00:16:25.000 --> 00:16:28.600]  是看中天上的財寶
[00:16:28.600 --> 00:16:32.320]  是先於律法的獻上
[00:16:32.320 --> 00:16:35.600]  阿伯的生命讓我們學習的
[00:16:35.600 --> 00:16:38.960]  是一個超凡的信心
[00:16:38.960 --> 00:16:41.960]  甚麼是超凡的信心?
[00:16:41.960 --> 00:16:46.400]  當阿伯來面對哥人
[00:16:46.400 --> 00:16:50.800]  借他哥哥的迫害的時間
[00:16:50.800 --> 00:16:55.240]  他沒有口出惡言
[00:16:55.240 --> 00:16:58.280]  同時我們見到當時所讀的經文
[00:16:58.280 --> 00:17:02.960]  在《創世紀》第四章二到五節的時間
[00:17:02.960 --> 00:17:05.640]  哥人是非常生氣
[00:17:05.640 --> 00:17:08.960]  第六節的阿伯的經文說到
[00:17:08.960 --> 00:17:14.720]  神如何提示、暗示、甚至警告哥人
[00:17:14.720 --> 00:17:19.880]  要小心控制他的嫉妒和憤怒
[00:17:19.880 --> 00:17:28.440]  明顯,神是知道哥人的憤怒
[00:17:28.440 --> 00:17:31.440]  而作為弟弟的阿伯
[00:17:31.440 --> 00:17:35.720]  他知不知道呢?當然知道
[00:17:35.720 --> 00:17:41.880]  他會否因著哥哥的嫉妒
[00:17:41.880 --> 00:17:44.480]  而停止這份獻上?
[00:17:44.480 --> 00:17:47.040]  他會否見到時移世易
[00:17:47.040 --> 00:17:49.720]  因著這樣的情景
[00:17:49.720 --> 00:17:56.440]  暫時停止或獻上次要的母
[00:17:56.440 --> 00:17:59.840]  他仍然堅持他的初心
[00:17:59.840 --> 00:18:04.680]  他相信神會伸張正義
[00:18:04.680 --> 00:18:09.640]  神有一個終極的審判
[00:18:09.640 --> 00:18:15.280]  惟疑受迫害,他不口出惡言
[00:18:15.280 --> 00:18:18.360]  他不會怨天尤人
[00:18:18.360 --> 00:18:21.440]  他深信他在這一刻
[00:18:21.440 --> 00:18:25.360]  忠言黑暗,好似掌權
[00:18:25.360 --> 00:18:27.760]  他仍然將他的生命
[00:18:27.760 --> 00:18:31.360]  交託那位公義的主
[00:18:31.360 --> 00:18:34.080]  在人看來
[00:18:34.080 --> 00:18:38.440]  耶穌的死是失敗的
[00:18:38.440 --> 00:18:41.960]  因為在人看來
[00:18:41.960 --> 00:18:46.440]  耶穌所帶領的這幾個革命
[00:18:46.440 --> 00:18:48.880]  好似失敗來告終
[00:18:48.880 --> 00:18:52.560]  在人當時的人眼中
[00:18:52.560 --> 00:18:58.000]  這位拉比十位教主都被判死刑
[00:18:58.000 --> 00:19:01.280]  以極刑來結束
[00:19:01.280 --> 00:19:04.880]  但我們從神的角度
[00:19:04.880 --> 00:19:11.760]  看回這是特性
[00:19:11.760 --> 00:19:14.560]  看似是失敗
[00:19:14.560 --> 00:19:19.160]  但神有一個終極的審判
[00:19:19.160 --> 00:19:25.240]  我們看到下巴他的超凡的信心
[00:19:25.240 --> 00:19:33.080]  他以生命來活出信仰
[00:19:33.080 --> 00:19:37.960]  甚麼為之叫以生命來活出信仰?
[00:19:37.960 --> 00:19:44.120]  因為他帶有信心的行動
[00:19:44.120 --> 00:19:49.320]  信不是只有一張嘴
[00:19:49.320 --> 00:19:54.640]  而是有實際的行動來表現出來
[00:19:54.640 --> 00:19:58.160]  就是透過他來獻祭給神
[00:19:58.160 --> 00:20:01.600]  透過他所獻的更美
[00:20:01.600 --> 00:20:03.200]  神可以接納他
[00:20:03.200 --> 00:20:09.200]  指著他的禮物來所作的見證
[00:20:09.200 --> 00:20:14.720]  神可以閱納下巴
[00:20:14.720 --> 00:20:17.120]  不單只是閱納下巴
[00:20:17.120 --> 00:20:19.760]  經文裏面剛才說
[00:20:19.760 --> 00:20:24.680]  神是閱納下巴和他的禮物
[00:20:24.680 --> 00:20:29.920]  卻不接受個人和他的禮物
[00:20:29.920 --> 00:20:32.400]  是因為下巴這個人
[00:20:32.400 --> 00:20:36.240]  以至他的禮物來被接納
[00:20:36.240 --> 00:20:39.200]  是因為他生命的質素
[00:20:39.200 --> 00:20:44.720]  用來合乎達到神的標準
[00:20:44.720 --> 00:20:48.240]  而那個人為何達不到神的標準?
[00:20:48.240 --> 00:20:51.880]  是因為當他被拒絕
[00:20:51.880 --> 00:20:56.160]  或者他覺得神不選擇他的禮物時
[00:20:56.160 --> 00:20:58.200]  他覺得氣憤難平
[00:20:58.200 --> 00:21:00.200]  產生這個疾度
[00:21:00.200 --> 00:21:10.080]  以至這種生命的狀況被神不接納
[00:21:10.080 --> 00:21:15.560]  下巴並沒有因為神閱納
[00:21:15.560 --> 00:21:20.280]  選擇他的禮物而沾沾自喜
[00:21:20.280 --> 00:21:23.400]  他繼續來堅持
[00:21:23.400 --> 00:21:27.080]  繼續來做他應該做的事
[00:21:27.080 --> 00:21:36.040]  以生命來活出信仰
[00:21:36.040 --> 00:21:41.480]  今日我們做分前輔導的時間
[00:21:41.480 --> 00:21:48.200]  其中一個會做的主題就是有關於財政管理
[00:21:48.200 --> 00:21:51.200]  而去講財政管理的時間
[00:21:51.200 --> 00:21:55.280]  其中一個課題我們會牽涉十一奉獻
[00:21:55.280 --> 00:21:58.000]  這對新人會出聲
[00:21:58.000 --> 00:22:00.480]  十對都會出聲
[00:22:00.480 --> 00:22:07.280]  他說我們都入不敷支
[00:22:07.280 --> 00:22:10.840]  組織一個家庭
[00:22:10.840 --> 00:22:15.800]  借去婚禮籌備
[00:22:15.800 --> 00:22:18.880]  甚至可能要搬出來各樣
[00:22:18.880 --> 00:22:22.200]  已經一大筆的洗費
[00:22:22.200 --> 00:22:28.440]  他說實際真的做不到
[00:22:28.440 --> 00:22:30.920]  在這個年代裏面
[00:22:30.920 --> 00:22:38.400]  我們面對一個信仰的考驗
[00:22:38.400 --> 00:22:41.680]  我們借去侍奉
[00:22:41.680 --> 00:22:46.720]  同樣面對一個挑戰和困難
[00:22:46.720 --> 00:22:49.880]  我記得聶牧師你們說
[00:22:49.880 --> 00:22:53.080]  我們希望我們回來崇拜的時間
[00:22:53.080 --> 00:22:55.760]  遲一天是怎樣?
[00:22:55.760 --> 00:22:58.360]  我們借去有好的休息
[00:22:58.360 --> 00:23:00.600]  早一點回來
[00:23:00.600 --> 00:23:02.320]  希望我們坐在這裏
[00:23:02.320 --> 00:23:04.480]  先預備心靈
[00:23:04.480 --> 00:23:08.200]  我們來進入敬拜
[00:23:08.200 --> 00:23:15.520]  其實這正正是挑戰我們怎樣來回應
[00:23:15.520 --> 00:23:17.520]  這些是很真實
[00:23:17.520 --> 00:23:19.160]  很細微
[00:23:19.160 --> 00:23:29.560]  同時是說我們用生命來活出信仰
[00:23:29.560 --> 00:23:31.400]  希伯來書的作者
[00:23:31.400 --> 00:23:33.840]  來勉勵我們
[00:23:33.840 --> 00:23:36.320]  去到借信心偉人的榜
[00:23:36.320 --> 00:23:40.360]  或者借清單之後
[00:23:40.360 --> 00:23:43.440]  這十八個信心偉人之後
[00:23:43.440 --> 00:23:47.200]  在希伯來書上一章三十九到四十節這樣說
[00:23:47.200 --> 00:23:52.200]  所有這些人都藉著信得了清他
[00:23:52.200 --> 00:23:56.000]  卻還沒有得著所應許
[00:23:56.000 --> 00:24:00.760]  因為神已經為我們預備了更美的事
[00:24:00.760 --> 00:24:06.120]  使他們若不跟我們一起就不能圓全
[00:24:06.120 --> 00:24:09.440]  這個希伯來書十一章三十九到四十節
[00:24:09.440 --> 00:24:11.480]  新譯本的翻譯
[00:24:11.480 --> 00:24:16.360]  使他們若不跟我們一起就不能圓全
[00:24:16.360 --> 00:24:18.920]  這個就好像一份請簡
[00:24:18.920 --> 00:24:23.520]  去邀請我們同樣得到這份禮物
[00:24:23.520 --> 00:24:25.840]  他們已經完成了
[00:24:25.840 --> 00:24:27.800]  神去期待我們
[00:24:27.800 --> 00:24:37.200]  都同樣好像他們一樣得到獎賞
[00:24:37.200 --> 00:24:39.600]  神的故事
[00:24:39.600 --> 00:24:41.200]  我們的故事
[00:24:41.200 --> 00:24:43.680]  這些信心偉人的事蹟
[00:24:43.680 --> 00:24:47.680]  先賢的先信交織在一起
[00:24:47.680 --> 00:24:51.600]  鼓勵我們重寫我們的故事
[00:24:51.600 --> 00:24:56.360]  成為一個新的故事
[00:24:56.360 --> 00:25:01.160]  今天是到我們
[00:25:01.160 --> 00:25:06.280]  是容讓我們來效法
[00:25:06.280 --> 00:25:10.480]  容讓我們去站穩在信仰的裏面
[00:25:10.480 --> 00:25:16.040]  容讓我們來效法有一個品格
[00:25:16.040 --> 00:25:22.440]  有一個信心表徵的生活
[00:25:22.440 --> 00:25:28.640]  容讓我們來到生命留下榜樣
[00:25:28.640 --> 00:25:32.160]  就是叫到好像我們的後輩
[00:25:32.160 --> 00:25:35.880]  看到這些信心的偉人一樣
[00:25:35.880 --> 00:25:39.920]  希望當我們的子女
[00:25:39.920 --> 00:25:44.000]  當我們借去下一輩的人
[00:25:44.000 --> 00:25:46.800]  讀到我們的事蹟的時間
[00:25:46.800 --> 00:25:53.400]  他們好像看到一個信心的榜樣
[00:25:53.400 --> 00:25:57.080]  就是這份好像一封的戰信
[00:25:57.080 --> 00:25:59.880]  推薦我們
[00:25:59.880 --> 00:26:02.600]  就是戰予其他人
[00:26:02.600 --> 00:26:07.800]  這個人怎樣效法追隨耶穌
[00:26:07.800 --> 00:26:10.360]  希伯來書十一章
[00:26:10.360 --> 00:26:16.560]  將這份簡選擺在我們面前
[00:26:16.560 --> 00:26:19.240]  恩爵信
[00:26:19.240 --> 00:26:22.680]  這十八個信心的偉人
[00:26:22.680 --> 00:26:27.080]  完成了他們歷史的使命
