
[00:00:00.000 --> 00:00:02.000]  各位定姊妹 早安
[00:06:44.000 --> 00:06:47.000]  去參與在教會的侍奉
[00:06:47.000 --> 00:06:48.000]  因為百多人的教會
[00:06:48.000 --> 00:06:49.000]  哪有可能分這麼多team
[00:06:49.000 --> 00:06:50.000]  沒有的了
[00:06:50.000 --> 00:06:51.000]  你只有一team
[00:06:51.000 --> 00:06:52.000]  敬拜隊只有一team
[00:06:52.000 --> 00:06:55.000]  每個星期都是那班人
[00:06:55.000 --> 00:06:56.000]  在台上去服侍
[00:06:56.000 --> 00:07:00.000]  每次都是輪著不同的組去參與
[00:07:00.000 --> 00:07:03.000]  所以在一個這樣的環境裏
[00:07:03.000 --> 00:07:05.000]  我們就不自覺地
[00:07:05.000 --> 00:07:08.000]  將信仰的根基
[00:07:08.000 --> 00:07:11.000]  去到很好的去建立
[00:07:11.000 --> 00:07:14.000]  我們不是很自然地
[00:07:14.000 --> 00:07:17.000]  喜歡讀聖經和祈禱
[00:07:17.000 --> 00:07:19.000]  當我們看著這本聖經的時候
[00:07:19.000 --> 00:07:20.000]  很多字
[00:07:20.000 --> 00:07:22.000]  尤其是在今天這個世代裏面
[00:07:22.000 --> 00:07:24.000]  當我們看見這麼多字的時候
[00:07:24.000 --> 00:07:25.000]  看著看著就會不覺
[00:07:25.000 --> 00:07:27.000]  那就欺騙了
[00:07:27.000 --> 00:07:29.000]  究竟我們怎樣去到
[00:07:29.000 --> 00:07:34.000]  真的能夠可以按著神的要求
[00:07:34.000 --> 00:07:36.000]  我們必須要將這個行為要求
[00:07:36.000 --> 00:07:39.000]  變成基督徒必須遵守的規定
[00:07:39.000 --> 00:07:42.000]  繼而變成生活的習慣
[00:07:42.000 --> 00:07:44.000]  否則很多時候我們只會
[00:07:44.000 --> 00:07:47.000]  信著自己的喜好來決定做不做
[00:07:47.000 --> 00:07:50.000]  或者要運用很大的意志力
[00:07:50.000 --> 00:07:53.000]  才能迫自己偶然做一下
[00:07:53.000 --> 00:07:54.000]  如果是這樣的話
[00:07:54.000 --> 00:07:58.000]  我們仍然未建立一個穩定的基督徒生活
[00:07:58.000 --> 00:08:00.000]  先是律法
[00:08:00.000 --> 00:08:02.000]  後是因典
[00:08:02.000 --> 00:08:04.000]  先是規矩
[00:08:04.000 --> 00:08:05.000]  後是自由
[00:08:05.000 --> 00:08:08.000]  如果我們沒有經過律法訓練的因典
[00:08:08.000 --> 00:08:10.000]  這個只不過是一個廉價的因典
[00:08:10.000 --> 00:08:13.000]  如果我們沒有格守到規矩的自由
[00:08:13.000 --> 00:08:17.000]  我們只不過是在放縱情慾的自由
[00:08:17.000 --> 00:08:19.000]  沒錯我們在聖經裏面
[00:08:19.000 --> 00:08:23.000]  看到很多有關於上帝對神兒女的旨意
[00:08:23.000 --> 00:08:25.000]  如果我們沒有一個願意
[00:08:25.000 --> 00:08:27.000]  一個約束自己的心
[00:08:27.000 --> 00:08:29.000]  縱使我們去多看聖經
[00:08:29.000 --> 00:08:31.000]  我們的生命可能和一個
[00:08:31.000 --> 00:08:33.000]  未信主的人都是一樣
[00:08:33.000 --> 00:08:37.000]  真理是不能夠改變生命
[00:08:37.000 --> 00:08:41.000]  唯有我們願意將真理去到應用的時候
[00:08:41.000 --> 00:08:44.000]  我們的生命才能夠改變
[00:08:44.000 --> 00:08:46.000]  這班以色列民
[00:08:46.000 --> 00:08:47.000]  當他們認罪悔改之後
[00:08:47.000 --> 00:08:48.000]  第一個的改變
[00:08:48.000 --> 00:08:50.000]  就是要從一個不受約束
[00:08:50.000 --> 00:08:55.000]  變成一個願意受約束的境況裏面
[00:08:55.000 --> 00:08:56.000]  第二個的改變
[00:08:56.000 --> 00:08:59.000]  就是他們決定和這個世界有所不同
[00:08:59.000 --> 00:09:01.000]  三十節到三十一節裏面這樣說
[00:09:01.000 --> 00:09:03.000]  並不將我們的女兒
[00:09:03.000 --> 00:09:05.000]  嫁給這地的居民
[00:09:05.000 --> 00:09:06.000]  也不為我們的兒子
[00:09:06.000 --> 00:09:08.000]  娶他們的女兒
[00:09:08.000 --> 00:09:12.000]  這地的居民若在安息日或什麼聖日
[00:09:12.000 --> 00:09:15.000]  帶了貨物或糧食來賣給我們
[00:09:15.000 --> 00:09:17.000]  我們必不買
[00:09:17.000 --> 00:09:19.000]  在這裏說了兩件事
[00:09:19.000 --> 00:09:22.000]  第一件是和他們的後代婚姻有關
[00:09:22.000 --> 00:09:26.000]  當我們來看以色列民舊約的時代
[00:09:26.000 --> 00:09:30.000]  以色列人都犯上了和異族通婚的罪
[00:09:30.000 --> 00:09:33.000]  因為他們和外邦人通婚
[00:09:33.000 --> 00:09:35.000]  使得以色列人跟從了配偶
[00:09:35.000 --> 00:09:40.000]  誣拜偶像而遠離了上帝
[00:09:40.000 --> 00:09:42.000]  這次經文也有另一件
[00:09:42.000 --> 00:09:44.000]  也是關乎他們日常生活
[00:09:44.000 --> 00:09:49.000]  神規定在每一個州裏面都要有安息日
[00:09:49.000 --> 00:09:51.000]  主要的目的是要去榮耀神
[00:09:51.000 --> 00:09:55.000]  享受休息幫助別人宣告真理
[00:09:55.000 --> 00:09:57.000]  設立安息日主要就是
[00:09:57.000 --> 00:09:59.000]  要去榮耀神的一個日子
[00:09:59.000 --> 00:10:02.000]  讓以色列人能夠去敬拜神
[00:10:02.000 --> 00:10:08.000]  所以神禁止他們在安息日裏面進行買賣
[00:10:08.000 --> 00:10:10.000]  在現實生活裏面
[00:10:10.000 --> 00:10:12.000]  可能很多時候我們都在上帝
[00:10:12.000 --> 00:10:18.000]  和金錢利益安逸裏面去做一個抉擇
[00:10:18.000 --> 00:10:22.000]  我們必須去審查一下自己的工作
[00:10:22.000 --> 00:10:25.000]  留意一下我們自己敬拜的生活
[00:10:25.000 --> 00:10:31.000]  到底有沒有將神放在我們手裏呢
[00:10:31.000 --> 00:10:33.000]  約翰一書二章十五節
[00:10:33.000 --> 00:10:35.000]  我們一起去讀這一節的經文
[00:10:35.000 --> 00:10:36.000]  預備起
[00:10:36.000 --> 00:10:40.000]  不要愛世界和世界上的事
[00:10:40.000 --> 00:10:42.000]  人若愛世界
[00:10:42.000 --> 00:10:45.000]  愛父的心就不在他裏面了
[00:10:45.000 --> 00:10:50.000]  世界怎樣來到去侵害神的子民
[00:10:50.000 --> 00:10:53.000]  世界搶走了神的子民
[00:10:53.000 --> 00:10:55.000]  搶走了他們的空間
[00:10:55.000 --> 00:10:57.000]  搶走了他們的家庭生活
[00:10:57.000 --> 00:10:59.000]  搶走了他們空餘的時間
[00:10:59.000 --> 00:11:02.000]  甚至搶走他們的休息時間
[00:11:02.000 --> 00:11:06.000]  叫他們沒有時間去留給神
[00:11:06.000 --> 00:11:07.000]  頂姐妹
[00:11:07.000 --> 00:11:11.000]  這一刻我們面對的世界是甚麼呢
[00:11:11.000 --> 00:11:14.000]  每個人的世界可能都不一樣
[00:11:14.000 --> 00:11:16.000]  一件事可能不會搶走這個人
[00:11:16.000 --> 00:11:19.000]  但卻可能會搶走另一個人
[00:11:19.000 --> 00:11:24.000]  所以我們每個人都有自己的世界要去對付
[00:11:24.000 --> 00:11:27.000]  我們若果要跟從主
[00:11:27.000 --> 00:11:30.000]  必須要撇下這些世界的事
[00:11:30.000 --> 00:11:34.000]  因為這些事情佔據了我們的生命
[00:11:34.000 --> 00:11:38.000]  和我們的生命結連了一個
[00:11:38.000 --> 00:11:41.000]  真的離棄了神的一個關係
[00:11:41.000 --> 00:11:43.000]  我們若果去愛世界的事
[00:11:43.000 --> 00:11:44.000]  經文告訴我們
[00:11:44.000 --> 00:11:50.000]  愛父的心就不在我們裏面了
[00:11:50.000 --> 00:11:52.000]  第三種的改變
[00:11:52.000 --> 00:11:55.000]  是要因此去待人
[00:11:55.000 --> 00:11:57.000]  在三十一節裏面這樣說
[00:11:57.000 --> 00:12:00.000]  每逢第七年必不耕種
[00:12:00.000 --> 00:12:03.000]  凡欠我們的債必不追討
[00:12:03.000 --> 00:12:05.000]  原文的翻譯
[00:12:05.000 --> 00:12:08.000]  用這一句說話會更加貼切
[00:12:08.000 --> 00:12:15.000]  我們必放棄第七年的出產或任何的債務
[00:12:15.000 --> 00:12:19.000]  農田在第七年是不會耕種
[00:12:19.000 --> 00:12:22.000]  這個是屬於一個休耕的條例
[00:12:22.000 --> 00:12:25.000]  這個條例是要幫助以色列人
[00:12:25.000 --> 00:12:29.000]  宣告神是土地的擁有者
[00:12:29.000 --> 00:12:31.000]  土地是屬於神
[00:12:31.000 --> 00:12:35.000]  很有型地提醒以色列民
[00:12:35.000 --> 00:12:39.000]  他們所耕的土地不是他們個人的產業
[00:12:39.000 --> 00:12:43.000]  神將這個土地只不過是託付給他們
[00:12:43.000 --> 00:12:46.000]  他們是要向神交賬
[00:12:46.000 --> 00:12:51.000]  而放棄債務是屬於一個寬恕的條例
[00:12:51.000 --> 00:12:56.000]  用這種方式來顯示神的憐憫
[00:12:56.000 --> 00:13:01.000]  在尼西米當時著手解決社會貧窮的問題
[00:13:01.000 --> 00:13:08.000]  他就在第五章裏面提倡不要向弟兄取離
[00:13:08.000 --> 00:13:14.000]  就是將寬恕的精神表達出來
[00:13:14.000 --> 00:13:18.000]  免債是因為這群人是我們的弟兄姊妹
[00:13:18.000 --> 00:13:23.000]  他們背後的精神就是相信我們這位神就是慷慨富足的神
[00:13:23.000 --> 00:13:26.000]  當我們願意來召集神的吩咐來做的時候
[00:13:26.000 --> 00:13:32.000]  神必定用其他的方法去供應我們的需要
[00:13:32.000 --> 00:13:37.000]  以色列人在上帝納約的內容裏面將這一條特別提出來
[00:13:37.000 --> 00:13:43.000]  原因是因為當時願意在別人的困難的時候提供幫助的人
[00:13:43.000 --> 00:13:47.000]  實在是太少甚至乎是沒有
[00:13:47.000 --> 00:13:50.000]  他們在上帝認罪悔改的時候
[00:13:50.000 --> 00:13:55.000]  他們看見上帝怎樣去飽得上帝的恩典之後
[00:13:55.000 --> 00:13:59.000]  卻是缺乏恩慈來對待別人
[00:13:59.000 --> 00:14:03.000]  所以這個是他們深深體會需要改變的地方
[00:14:03.000 --> 00:14:12.000]  安息年的規定就是要人學習怎樣用更多的恩慈來對待別人
[00:14:12.000 --> 00:14:18.000]  一個懂得恩慈的人他懂得給予別人恩典
[00:14:18.000 --> 00:14:21.000]  縱使對方本來是不應得
[00:14:21.000 --> 00:14:27.000]  他是因為神的愛的緣故他願意去寬待對方
[00:14:27.000 --> 00:14:32.000]  記得起初我參與一些長者的服務裏面
[00:14:32.000 --> 00:14:35.000]  我曾經遇上過一位這樣的婆婆
[00:14:35.000 --> 00:14:39.000]  她讓我明白怎樣在生命裏面行出恩慈
[00:14:39.000 --> 00:14:43.000]  這種主動顧念對方的需要這個愛
[00:14:43.000 --> 00:14:47.000]  表面上這位婆婆她三代同堂
[00:14:47.000 --> 00:14:52.000]  她和她的兒子和她的媳婦和她的孫一起住在一起
[00:14:52.000 --> 00:14:56.000]  其實就不愁晚年成為一個孤獨的老人家
[00:14:56.000 --> 00:15:00.000]  但實際上她早就被兒子一家疏離
[00:15:00.000 --> 00:15:03.000]  同一屋簷下這個婆婆
[00:15:03.000 --> 00:15:07.000]  她好像成為一個互不相干的租客一樣
[00:15:07.000 --> 00:15:12.000]  這個媳婦買了洗衣機不讓婆婆用
[00:15:12.000 --> 00:15:16.000]  所以婆婆每天都要用手去洗自己的衣服
[00:15:16.000 --> 00:15:22.000]  而她的兒子從來都不會去為婆婆預備三餐的食物
[00:15:22.000 --> 00:15:28.000]  婆婆每天只能夠在房裏用電飯煲去預備一些簡單的飯菜
[00:15:28.000 --> 00:15:34.000]  其實婆婆為了打點自己生活的能力是相當之有限
[00:15:34.000 --> 00:15:41.000]  操勞的生活令她本來已經患有心臟病、糖尿病、血壓高這些身體的問題變得更加差
[00:15:41.000 --> 00:15:43.000]  面對這麼苛刻的對待
[00:15:43.000 --> 00:15:45.000]  婆婆從無介懷
[00:15:45.000 --> 00:15:52.000]  從未試過向社工來到去講一句埋怨兒子的半句話
[00:15:52.000 --> 00:15:55.000]  她的女兒當看見這個時候
[00:15:55.000 --> 00:15:57.000]  她真的看不過眼
[00:15:57.000 --> 00:15:59.000]  很想來到去接走婆婆
[00:15:59.000 --> 00:16:01.000]  但這位婆婆仍然忍耐
[00:16:01.000 --> 00:16:04.000]  從沒想過離開
[00:16:04.000 --> 00:16:07.000]  當大家都不明白為什麼婆婆要啞忍的時候
[00:16:07.000 --> 00:16:12.000]  對這個婆婆來說原來是出於一個主動的選擇
[00:16:12.000 --> 00:16:15.000]  因為她顧念她這位兒子
[00:16:15.000 --> 00:16:20.000]  原來都是患了一些長期病患而失去了工作能力
[00:16:20.000 --> 00:16:24.000]  為了很想來到去保住這個公屋單位
[00:16:24.000 --> 00:16:30.000]  也為了這個兒子早出晚歸工作的太太面前保留一點面子
[00:16:30.000 --> 00:16:34.000]  在那一刻我領悟到原來要培育恩慈
[00:16:34.000 --> 00:16:36.000]  才有一個要訣
[00:16:36.000 --> 00:16:41.000]  就是我們不要求自己心中的主觀公義
[00:16:41.000 --> 00:16:43.000]  試問婆婆公書教學
[00:16:43.000 --> 00:16:45.000]  將這個兒子撫育成人
[00:16:45.000 --> 00:16:48.000]  但最後這個兒子卻毫不顧念他
[00:16:48.000 --> 00:16:50.000]  是不是公義呢?
[00:16:50.000 --> 00:16:53.000]  而眼前被主觀公義遮蔽的人
[00:16:53.000 --> 00:16:57.000]  就好像婆婆的女兒和每一個去接觸這個婆婆的社工一樣
[00:16:57.000 --> 00:17:02.000]  只會勸婆婆放棄快點離開多求自己的益處
[00:17:02.000 --> 00:17:05.000]  唯有沒有計較的這個婆婆
[00:17:05.000 --> 00:17:12.000]  她才能夠留下來繼續用愛護來守護她的兒子
[00:17:12.000 --> 00:17:16.000]  試問寬恕一個過分多的人容易
[00:17:16.000 --> 00:17:19.000]  還是過分少的人容易
[00:17:19.000 --> 00:17:22.000]  我一個有罪的人得罪你的人容易
[00:17:22.000 --> 00:17:26.000]  還是我一個沒有得罪過你的人容易
[00:17:26.000 --> 00:17:28.000]  我們終於明白到
[00:17:28.000 --> 00:17:32.000]  釋懷首先我們要去寬恕別人
[00:17:32.000 --> 00:17:34.000]  當我們要寬恕別人的時候就要有恩慈
[00:17:34.000 --> 00:17:37.000]  而要恩慈其中一個先決
[00:17:37.000 --> 00:17:40.000]  我們必須要放下主觀的公義
[00:17:40.000 --> 00:17:44.000]  因為審判公義的權柄並不是在你和我的手裏
[00:17:44.000 --> 00:17:47.000]  審判公義的權柄在上帝的手裏
[00:17:47.000 --> 00:17:51.000]  唯有當我們放下追求個人公義的私心
[00:17:51.000 --> 00:17:54.000]  我們才能夠結出恩慈的果子
[00:17:54.000 --> 00:17:59.000]  令愛心得以完全
[00:17:59.000 --> 00:18:01.000]  第四的部分
[00:18:01.000 --> 00:18:05.000]  在這班以色列民在誓約結尾的宣誓
[00:18:05.000 --> 00:18:07.000]  是一個最長的一段
[00:18:07.000 --> 00:18:10.000]  由三十二到三十九節
[00:18:10.000 --> 00:18:14.000]  每一節裏面都用了「我們神的殿」
[00:18:14.000 --> 00:18:18.000]  除了在三十五節用了「耶和華的殿」
[00:18:18.000 --> 00:18:20.000]  其實都是相同的意思
[00:18:20.000 --> 00:18:23.000]  在這段經文裏面涵蓋了一連串
[00:18:23.000 --> 00:18:27.000]  令人刮目相看的應許
[00:18:27.000 --> 00:18:33.000]  以不同的方式去支援神的事工
[00:18:33.000 --> 00:18:36.000]  亦都提供了一個基督徒奉獻
[00:18:36.000 --> 00:18:40.000]  一個很重要的見解
[00:18:40.000 --> 00:18:42.000]  在三十二節裏面
[00:18:42.000 --> 00:18:45.000]  我們整段經文三十二至三十九節
[00:18:45.000 --> 00:18:47.000]  有兩個字我們要特別留意
[00:18:47.000 --> 00:18:53.000]  三十二節裏面「每年各人捐銀一赦赫勒」三分之一
[00:18:53.000 --> 00:18:59.000]  赦赫勒就是當時量度的一個量度重量的單位
[00:18:59.000 --> 00:19:02.000]  在中文聖經翻譯為「捐」這個字
[00:19:02.000 --> 00:19:05.000]  其實和中文的意義是不一樣
[00:19:05.000 --> 00:19:07.000]  中文「捐」這個字
[00:19:07.000 --> 00:19:11.000]  表達出來就好像有一種很隨意的意思
[00:19:11.000 --> 00:19:13.000]  開心的時候我就捐
[00:19:13.000 --> 00:19:15.000]  不開心的時候就不捐
[00:19:15.000 --> 00:19:19.000]  因為捐得樂意的人是神所喜愛的
[00:19:19.000 --> 00:19:20.000]  有人會這樣理解
[00:19:20.000 --> 00:19:22.000]  如果我經常都不樂意
[00:19:22.000 --> 00:19:25.000]  那我就可以經常都不用捐了
[00:19:25.000 --> 00:19:32.000]  但這個字在聖經希伯來原文的意思並不是這樣
[00:19:32.000 --> 00:19:34.000]  這個字的原文Natan
[00:19:34.000 --> 00:19:38.000]  意思的翻譯應該是「交」這個字
[00:19:38.000 --> 00:19:42.000]  即是說不拿出來不可以的意思
[00:19:42.000 --> 00:19:46.000]  並不是剛才所說的那種很隨意的意思
[00:19:46.000 --> 00:19:48.000]  而另一個字我們要留意
[00:19:48.000 --> 00:19:50.000]  在這一段的經文
[00:19:50.000 --> 00:19:53.000]  三十四、三十五、三十六、三十七、三十九節都有出現
[00:19:53.000 --> 00:19:56.000]  就是奉獻的「奉」字
[00:19:56.000 --> 00:19:58.000]  中文用「奉」來翻譯這個字
[00:19:58.000 --> 00:20:00.000]  好像有一點的嚴肅
[00:20:00.000 --> 00:20:03.000]  特別「奉」好像是一些較為低位的人
[00:20:03.000 --> 00:20:08.000]  將一些物件呈送給一些地位高的人所用的字
[00:20:08.000 --> 00:20:11.000]  而希伯來原文這個字
[00:20:11.000 --> 00:20:15.000]  其實是一個很日常的用字
[00:20:15.000 --> 00:20:18.000]  在三十一節其實就已經用了
[00:20:18.000 --> 00:20:20.000]  三十一節裏面這樣說
[00:20:20.000 --> 00:20:22.000]  「這地的居民若在安息也」
[00:20:22.000 --> 00:20:23.000]  「或甚麼聖日」
