
[00:00:00.000 --> 00:00:03.640]  更聯絡後書第八章第九節一同來唸
[00:04:22.260 --> 00:04:25.980]  魔鬼試探耶穌說要他把石頭變成什麼?
[00:04:25.980 --> 00:04:28.300]  麪包
[00:04:28.300 --> 00:04:30.260]  魔鬼要試探他什麼?
[00:04:30.260 --> 00:04:33.940]  就讓耶穌懷疑神的供應
[00:04:33.940 --> 00:04:35.820]  所以可能神沒辦法供應你
[00:04:35.820 --> 00:04:37.620]  你最好自己變一下吧
[00:04:37.620 --> 00:04:39.580]  把石頭變成麪包自己喫一下吧
[00:04:39.580 --> 00:04:42.900]  恐怕上帝不見得會供應你哦
[00:04:42.900 --> 00:04:45.380]  第二個試探魔鬼怎麼試探他呢?
[00:04:45.380 --> 00:04:49.660]  魔鬼要他從一個高山上跳下來
[00:04:49.660 --> 00:04:50.860]  魔鬼要試探他
[00:04:50.860 --> 00:04:54.740]  讓耶穌懷疑神是不是能保護他
[00:04:54.740 --> 00:04:56.340]  神能保護你嗎?
[00:04:56.340 --> 00:04:59.500]  神真的是這樣一位偉大的神嗎?
[00:04:59.500 --> 00:05:02.420]  第三個試探魔鬼要顯明
[00:05:02.420 --> 00:05:06.060]  實際上是榮華給耶穌看
[00:05:06.060 --> 00:05:08.300]  魔鬼要耶穌懷疑什麼呢?
[00:05:08.300 --> 00:05:11.260]  魔鬼要耶穌懷疑神的美善
[00:05:11.260 --> 00:05:14.180]  神真的會把最好的給你嗎?
[00:05:14.180 --> 00:05:15.420]  恐怕不會哦
[00:05:15.420 --> 00:05:17.020]  恐怕你自己去爭取
[00:05:17.020 --> 00:05:18.740]  你自己去爭取世界上一切榮華
[00:05:18.740 --> 00:05:21.540]  上帝不會把最好的給你啊
[00:05:21.540 --> 00:05:25.500]  感謝主因着耶穌基督在曠野的禱告
[00:05:25.500 --> 00:05:28.100]  四十晝夜的禱告
[00:05:28.100 --> 00:05:32.900]  使他有力量抵擋魔鬼撒旦一切的試探
[00:05:32.900 --> 00:05:34.220]  Amen
[00:05:34.220 --> 00:05:35.780]  我就想今天魔鬼撒旦
[00:05:35.780 --> 00:05:38.620]  不也是從我們生活各個層面
[00:05:38.620 --> 00:05:41.060]  在試探我們在攻擊我們嗎?
[00:05:41.060 --> 00:05:45.340]  想想看如果連主耶穌都必須面對魔鬼撒旦的試探
[00:05:45.340 --> 00:05:47.380]  那何況我們呢?
[00:05:47.380 --> 00:05:50.100]  魔鬼撒旦豈不更在生活各個領域
[00:05:50.100 --> 00:05:52.700]  試探攻擊我們嗎?
[00:05:52.700 --> 00:05:55.580]  你知道魔鬼撒旦試探我們是永遠有三個步驟
[00:05:55.580 --> 00:05:57.820]  三步曲我叫做
[00:05:57.820 --> 00:05:58.900]  第一個
[00:05:58.900 --> 00:06:02.420]  他一定叫我們懷疑真的有神嗎?
[00:06:02.420 --> 00:06:05.140]  神真的存在嗎?
[00:06:05.140 --> 00:06:05.620]  第二個
[00:06:05.620 --> 00:06:06.980]  如果神真的存在
[00:06:06.980 --> 00:06:09.540]  他愛我嗎?
[00:06:09.540 --> 00:06:12.220]  他關心我嗎?
[00:06:12.220 --> 00:06:12.900]  第三個
[00:06:12.900 --> 00:06:14.500]  就算神真的存在
[00:06:14.500 --> 00:06:15.700]  就算神愛我
[00:06:15.700 --> 00:06:18.660]  他幫得了我嗎?
[00:06:18.660 --> 00:06:20.220]  面對我現在的問題
[00:06:20.220 --> 00:06:23.340]  他解決得了我的問題嗎?
[00:06:23.340 --> 00:06:25.060]  魔鬼試探你就是三步曲
[00:06:25.060 --> 00:06:25.940]  上帝存在
[00:06:25.940 --> 00:06:26.700]  他真的有嗎?
[00:06:26.700 --> 00:06:28.820]  他真的存在嗎?
[00:06:28.820 --> 00:06:30.420]  他愛我嗎?
[00:06:30.420 --> 00:06:33.300]  他幫得了我嗎?
[00:06:33.300 --> 00:06:34.980]  這不就在我們心中最大的懷疑
[00:06:34.980 --> 00:06:36.620]  最大的問題嗎?
[00:06:36.620 --> 00:06:40.340]  多少時候仇敵就是這樣來攻擊我們試探我們
[00:06:40.340 --> 00:06:40.940]  第二個
[00:06:40.940 --> 00:06:43.660]  這是爲什麼我們需要禱告的原因
[00:06:43.660 --> 00:06:47.100]  屬於說我們要警醒禱告
[00:06:47.100 --> 00:06:49.860]  免得我們入了迷惑
[00:06:49.860 --> 00:06:52.300]  我們太容易落入迷惑當中
[00:06:52.300 --> 00:06:54.380]  所以主持人要警醒禱告
[00:06:54.380 --> 00:06:55.340]  爲什麼要禱告?
[00:06:55.340 --> 00:07:01.500]  因爲禱告能夠幫助我們重新把我們眼目定睛在神的身上
[00:07:01.500 --> 00:07:04.900]  禱告能夠幫助我們打開我們的眼睛
[00:07:04.900 --> 00:07:07.780]  看見神的同在嗎?
[00:07:07.780 --> 00:07:11.460]  否則的話我們看來看去只會看見環境
[00:07:11.460 --> 00:07:15.180]  我們看來看去只會看見我們生活的愁苦
[00:07:15.180 --> 00:07:20.500]  我們只看見這些生活的難關讓我們心中沮喪
[00:07:20.500 --> 00:07:22.020]  這就好像耶穌基督復活以後
[00:07:22.020 --> 00:07:24.380]  你還只有兩個門徒
[00:07:24.380 --> 00:07:26.060]  再往一馬霧屍的路上走
[00:07:26.060 --> 00:07:27.300]  記得嗎?
[00:07:27.300 --> 00:07:29.420]  他們非常的愁苦
[00:07:29.420 --> 00:07:30.940]  爲什麼愁苦?
[00:07:30.940 --> 00:07:32.740]  因爲耶穌死了
[00:07:32.740 --> 00:07:35.460]  而且不知道耶穌現在在哪裏
[00:07:35.460 --> 00:07:36.980]  聽說耶穌的墳墓空了
[00:07:36.980 --> 00:07:38.260]  但耶穌在哪裏也不知道
[00:07:38.260 --> 00:07:40.740]  所以非常的愁苦
[00:07:40.740 --> 00:07:42.300]  正在很愁苦的時候
[00:07:42.300 --> 00:07:46.900]  聖經說復活的主耶穌就靠近他們
[00:07:46.900 --> 00:07:48.420]  耶穌還問他們說
[00:07:48.420 --> 00:07:51.180]  你們爲什麼愁苦啊?
[00:07:51.180 --> 00:07:55.900]  這兩個人看到復活的耶穌竟然沒有認出耶穌
[00:07:55.900 --> 00:07:59.980]  就把心中的愁苦一直講一直講一直講
[00:07:59.980 --> 00:08:01.020]  我常講爲什麼看不出
[00:08:01.020 --> 00:08:03.820]  爲什麼沒有認出耶穌呢?
[00:08:03.820 --> 00:08:05.820]  我告訴你爲什麼沒有認出耶穌
[00:08:05.820 --> 00:08:08.500]  就是因爲心中太愁苦了
[00:08:08.500 --> 00:08:10.420]  當你心中愁苦的時候
[00:08:10.420 --> 00:08:12.780]  你是逢人就講
[00:08:12.780 --> 00:08:14.340]  你也不知道我是誰
[00:08:14.340 --> 00:08:14.940]  也不知道
[00:08:14.940 --> 00:08:15.860]  就太愁苦
[00:08:15.860 --> 00:08:18.460]  你眼目就看見你的愁苦
[00:08:18.460 --> 00:08:21.820]  你卻沒有看見主的同在
[00:08:21.820 --> 00:08:23.900]  多少時候你心中的愁苦
[00:08:23.900 --> 00:08:26.100]  常常讓你的眼目盲目
[00:08:26.100 --> 00:08:30.460]  看不見原來神的同在就在這裏
[00:08:30.460 --> 00:08:32.780]  神從來沒有離開過你
[00:08:32.780 --> 00:08:34.740]  多少時候我們眼目就是看見愁苦
[00:08:34.740 --> 00:08:36.140]  越來越沮喪
[00:08:36.140 --> 00:08:39.180]  卻看不見神的同在
[00:08:39.180 --> 00:08:39.620]  跟你們說
[00:08:39.620 --> 00:08:41.220]  其實神的同在永遠沒有離開你
[00:08:41.220 --> 00:08:44.820]  你也跟他說
[00:08:44.820 --> 00:08:49.820]  多少時候我們落入到苦澀埋怨迷惑當中
[00:08:49.820 --> 00:08:53.980]  最主要原因就是因爲沒有禱告
[00:08:53.980 --> 00:08:56.820]  事實上越是在你艱難的時刻
[00:08:56.820 --> 00:09:00.500]  越是你需要禱告的時刻
[00:09:00.500 --> 00:09:03.140]  第二你可知道我們的神
[00:09:03.140 --> 00:09:08.300]  是比你所遇見一切的問題更加偉大的嗎
[00:09:08.300 --> 00:09:13.780]  祂是比你現在所遇到的試探更加偉大的神
[00:09:13.780 --> 00:09:17.660]  因爲祂可以幫助你勝過一切的試探
[00:09:17.660 --> 00:09:20.660]  祂是比你所陷入一切的罪惡裏面
[00:09:20.660 --> 00:09:22.460]  祂是更偉大的神
[00:09:22.460 --> 00:09:24.100]  因爲祂是你的救主
[00:09:24.100 --> 00:09:27.380]  祂能夠將你從罪惡中拯救出來
[00:09:27.380 --> 00:09:31.140]  祂是比你所遇見一切的疾病更偉大的神
[00:09:31.140 --> 00:09:33.220]  因爲耶穌是一致的救主
[00:09:33.220 --> 00:09:36.620]  因祂所受的鞭傷可以叫你得到醫治
[00:09:36.620 --> 00:09:39.780]  祂是比你一生當中所落入最大的失敗
[00:09:39.780 --> 00:09:41.100]  祂是更偉大的神
[00:09:41.100 --> 00:09:44.900]  因爲唯有祂能夠將你生命當中重新翻轉過來
[00:09:44.900 --> 00:09:47.700]  祂是使你反敗爲勝的上帝
[00:09:47.700 --> 00:09:48.940]  祂能使你得勝
[00:09:48.940 --> 00:09:51.180]  得勝有餘
[00:09:51.180 --> 00:09:54.940]  所以在這樣一個聖誕節的期間求神幫助我們
[00:09:54.940 --> 00:09:57.380]  花時間在神面前禱告
[00:09:57.380 --> 00:10:00.620]  特別在這充滿危機的時代
[00:10:00.620 --> 00:10:02.300]  要來禱告
[00:10:02.300 --> 00:10:06.460]  因爲既然耶穌是爲你而來
[00:10:06.460 --> 00:10:09.660]  你可知道耶穌是爲你而來的嗎?
[00:10:09.660 --> 00:10:13.020]  你確定耶穌是爲你而來的嗎?
[00:10:13.020 --> 00:10:16.860]  都不確定
[00:10:16.860 --> 00:10:19.660]  既然耶穌是爲你而來的
[00:10:19.660 --> 00:10:21.380]  Amen
[00:10:21.380 --> 00:10:24.580]  既然耶穌在你身上是有得勝的計劃的
[00:10:24.580 --> 00:10:25.980]  Amen
[00:10:25.980 --> 00:10:31.260]  那你就一定要藉着禱告來經歷神了嗎?
[00:10:31.260 --> 00:10:33.180]  聖經當中我們看見
[00:10:33.180 --> 00:10:38.100]  多少的神蹟都是因爲人緊緊抓住神所帶來的結果
[00:10:38.100 --> 00:10:39.980]  那個血肉的婦人
[00:10:39.980 --> 00:10:41.900]  就是緊緊抓住耶穌
[00:10:41.900 --> 00:10:44.380]  就算耶穌的衣裳的穗子
[00:10:44.380 --> 00:10:46.300]  祂緊緊抓住
[00:10:46.300 --> 00:10:48.220]  祂就得到醫治
[00:10:48.220 --> 00:10:51.060]  那個巴迪買那個蝦子
[00:10:51.060 --> 00:10:53.180]  祂大聲呼喊
[00:10:53.180 --> 00:10:55.780]  別人叫祂不要開口
[00:10:55.780 --> 00:10:57.820]  祂都大聲呼喊
[00:10:57.820 --> 00:11:00.100]  祂緊緊抓住神
[00:11:00.100 --> 00:11:03.020]  祂就從蝦眼當中得到醫治
[00:11:03.020 --> 00:11:03.980]  Hallelujah
[00:11:03.980 --> 00:11:08.380]  禱告是勝過你環境最好的辦法
[00:11:08.380 --> 00:11:10.340]  跟你朋友說禱告是勝過環境最好的辦法
[00:11:10.340 --> 00:11:13.260]  我跟他說
[00:11:13.260 --> 00:11:14.420]  所以第一個
[00:11:14.420 --> 00:11:16.380]  這是一個禱告的時刻
[00:11:16.380 --> 00:11:18.700]  無論你說面對的環境是如何
[00:11:18.700 --> 00:11:21.380]  都帶到神面前來禱告
[00:11:21.380 --> 00:11:22.260]  第二
[00:11:22.260 --> 00:11:23.580]  這是一個關懷的時刻
[00:11:23.580 --> 00:11:26.900]  跟你朋友說這是關懷的時刻
[00:11:26.900 --> 00:11:29.540]  菲律賓書第二章第四節到第五節這裏說
[00:11:29.540 --> 00:11:30.020]  保羅說
[00:11:30.020 --> 00:11:32.860]  個人不要單顧自己的事也要顧別人的事
[00:11:32.860 --> 00:11:37.020]  你們當以基督耶穌的心爲心
[00:11:37.020 --> 00:11:40.380]  你們當以基督耶穌的心爲心
[00:11:40.380 --> 00:11:42.540]  什麼是基督的心呢?
[00:11:42.540 --> 00:11:44.060]  耶穌來到這個世界上
[00:11:44.060 --> 00:11:49.740]  其實就是向我們需要的人去伸出他幫助的手
[00:11:49.740 --> 00:11:52.660]  他看見我們在生命當中的軟弱
[00:11:52.660 --> 00:11:54.980]  他看見我們生命中的貧窮
[00:11:54.980 --> 00:11:59.180]  他來到這個世界上成全了救恩
[00:11:59.180 --> 00:12:02.620]  就讓我們從貧窮要變成富足
[00:12:02.620 --> 00:12:05.620]  從軟弱變成剛強
[00:12:05.620 --> 00:12:10.220]  所以聖誕節你要經歷神最好的方法
[00:12:10.220 --> 00:12:17.100]  就是實際的去把愛傳給你身旁周圍的人
[00:12:17.100 --> 00:12:18.740]  就從你家人開始
[00:12:18.740 --> 00:12:20.300]  很簡單
[00:12:20.300 --> 00:12:23.780]  你的家人需要你的關懷
[00:12:23.780 --> 00:12:29.660]  做丈夫的不要再忽略你的妻子
[00:12:29.660 --> 00:12:31.580]  多不阿們啊弟兄們
[00:12:31.580 --> 00:12:37.140]  做丈夫的不要忽略你的妻子
[00:12:37.140 --> 00:12:40.500]  想想看你的妻子爲這個家庭擺上多少
[00:12:40.500 --> 00:12:42.380]  這麼多年來付出這麼多
[00:12:42.380 --> 00:12:44.300]  默默的擺上
[00:12:44.300 --> 00:12:47.780]  我們真的要爲我們的妻子常常感謝神
[00:12:47.780 --> 00:12:48.660]  在假期的時候
[00:12:48.660 --> 00:12:49.820]  反正不需要上班
[00:12:49.820 --> 00:12:51.580]  不需要加班
[00:12:51.580 --> 00:12:54.260]  花點時間陪陪她吧
[00:12:54.260 --> 00:12:57.020]  喝個咖啡喝個茶談談心吧
[00:12:57.020 --> 00:12:59.500]  聽聽她講話吧
[00:12:59.500 --> 00:13:00.580]  不要嫌她囉嗦
[00:13:00.580 --> 00:13:03.020]  聽聽吧
[00:13:03.020 --> 00:13:08.220]  你們幫幫她做做家事
[00:13:08.220 --> 00:13:10.140]  讓她休息一下
[00:13:10.140 --> 00:13:12.500]  不要老是說愛在心裏口難開
[00:13:12.500 --> 00:13:14.860]  總要用各樣的方法
[00:13:14.860 --> 00:13:18.940]  把你心中對她的關心表達一下
[00:13:18.940 --> 00:13:22.220]  趁着假期就表達一下
[00:13:22.220 --> 00:13:26.740]  做妻子的也不要再埋怨你的丈夫
[00:13:26.740 --> 00:13:28.300]  阿們
[00:13:28.300 --> 00:13:31.180]  不要在天上埋怨
[00:13:31.180 --> 00:13:32.940]  體貼她一下吧
[00:13:32.940 --> 00:13:35.900]  想想她在工作上這麼多的壓力
[00:13:35.900 --> 00:13:37.140]  無論是中年危機
[00:13:37.140 --> 00:13:37.860]  壯年危機
[00:13:37.860 --> 00:13:39.500]  老年危機
[00:13:39.500 --> 00:13:41.180]  反正男人心裏充滿一大堆
[00:13:41.180 --> 00:13:42.260]  她不承認的壓力
[00:13:42.260 --> 00:13:44.060]  我告訴你
[00:13:44.060 --> 00:13:45.500]  鼓勵她一下
[00:13:45.500 --> 00:13:47.260]  稱讚她一下
[00:13:47.260 --> 00:13:48.500]  你知道對男人來講
[00:13:48.500 --> 00:13:49.620]  沒有一個人的稱讚
[00:13:49.620 --> 00:13:53.180]  比妻子的稱讚更加重要
[00:13:53.180 --> 00:13:55.100]  做父母的也是一樣
[00:13:55.100 --> 00:13:57.660]  你看見你孩子的需要嗎
[00:13:57.660 --> 00:14:00.340]  他們渴望被你接納
[00:14:00.340 --> 00:14:02.780]  他們渴望被你瞭解
[00:14:02.780 --> 00:14:05.260]  多少時候我們看見父母跟兒女之間
[00:14:05.260 --> 00:14:07.540]  最大的衝突就是這裏
[00:14:07.540 --> 00:14:08.780]  不是我們不愛他們
[00:14:08.780 --> 00:14:10.500]  非常愛他們
[00:14:10.500 --> 00:14:11.860]  只是我們習慣了
[00:14:11.860 --> 00:14:14.860]  只是關心我們所關心的事情
[00:14:14.860 --> 00:14:16.980]  卻很少去了解跟關心
[00:14:16.980 --> 00:14:19.340]  他們所關心的事情
[00:14:19.340 --> 00:14:20.620]  有些時候
[00:14:20.620 --> 00:14:22.220]  其實父母兒女之間
[00:14:22.220 --> 00:14:25.420]  就是多一點的接納
[00:14:25.420 --> 00:14:27.860]  少一點的期望
[00:14:27.860 --> 00:14:29.780]  你就發現你跟他們的關係
[00:14:29.780 --> 00:14:31.900]  就能夠重新建立在一起
[00:14:31.900 --> 00:14:32.740]  Amen
[00:14:32.740 --> 00:14:33.700]  跟我一起來說
[00:14:33.700 --> 00:14:34.740]  多一點接納
[00:14:34.740 --> 00:14:35.700]  少一點期望
[00:14:35.700 --> 00:14:36.620]  你跟他說
[00:14:36.620 --> 00:14:40.380]  大家一起來說
[00:14:40.380 --> 00:14:41.980]  做兒女的也是一樣
[00:14:41.980 --> 00:14:45.620]  也讓我們更多的體會父母的愛吧
[00:14:45.620 --> 00:14:48.020]  有時候當你在人世間
[00:14:48.020 --> 00:14:49.900]  經歷到世界上所有的愛
[00:14:49.900 --> 00:14:51.220]  都叫你失望的時候
[00:14:51.220 --> 00:14:51.700]  我告訴你
[00:14:51.700 --> 00:14:53.860]  至終還是父母的愛
[00:14:53.860 --> 00:14:55.380]  是存到永遠的
[00:14:55.380 --> 00:14:56.140]  Amen
[00:14:56.140 --> 00:14:57.540]  要紀念你的父母
[00:14:57.540 --> 00:14:58.820]  無論如何
[00:14:58.820 --> 00:15:01.460]  紀念你父母親對你的愛
[00:15:01.460 --> 00:15:03.380]  不但是關心你的家人
[00:15:03.380 --> 00:15:05.100]  同樣教會的弟兄姐妹
[00:15:05.100 --> 00:15:08.060]  也需要我們彼此來關懷跟扶持
[00:15:08.060 --> 00:15:09.060]  我常覺得今天神
[00:15:09.060 --> 00:15:11.020]  把我們放在這個屬靈大家庭裏面
[00:15:11.020 --> 00:15:13.860]  我們真的是何等寶貴的恩典
[00:15:13.860 --> 00:15:16.420]  當我們面對生活各樣的壓力
[00:15:16.420 --> 00:15:18.260]  面對心中的難處的時候
[00:15:18.260 --> 00:15:19.900]  我們可以彼此的分享
[00:15:19.900 --> 00:15:21.740]  彼此的扶持
[00:15:21.740 --> 00:15:23.940]  其實在人生的旅途當中
[00:15:23.940 --> 00:15:26.340]  無論環境有多麼困難
[00:15:26.340 --> 00:15:27.020]  我告訴你
[00:15:27.020 --> 00:15:30.100]  總是有路可以走得下去的
[00:15:30.100 --> 00:15:34.100]  中國話說天無絕人之路
[00:15:34.100 --> 00:15:36.860]  但問題是你要怎麼走過去
[00:15:36.860 --> 00:15:39.420]  你可以悲悲慘慘的走過去
[00:15:39.420 --> 00:15:41.140]  你也可以有一批弟兄姐妹
[00:15:41.140 --> 00:15:44.700]  彼此扶持相隨而過
[00:15:44.700 --> 00:15:45.860]  你就會發現
[00:15:45.860 --> 00:15:49.380]  分享的喜樂是加倍
[00:15:49.380 --> 00:15:52.700]  分擔的重擔是減半的
[00:15:52.700 --> 00:15:54.580]  當我們能夠彼此的扶持
[00:15:54.580 --> 00:15:56.940]  伸出關懷的手的時候
[00:15:56.940 --> 00:15:58.300]  我們就能夠一起走過
[00:15:58.300 --> 00:16:00.700]  人生的高山低谷
[00:16:00.700 --> 00:16:02.540]  你發現人生的旅程
[00:16:02.540 --> 00:16:07.020]  是看起來比想象的容易多了
[00:16:07.020 --> 00:16:07.940]  在教會里面
[00:16:07.940 --> 00:16:10.900]  我們就是學習彼此的扶持
[00:16:10.900 --> 00:16:11.940]  不但教會里面這樣
[00:16:11.940 --> 00:16:13.900]  對我們生活周圍的人
[00:16:13.900 --> 00:16:16.460]  我們也應當伸出關懷的手
[00:16:16.460 --> 00:16:17.980]  我們常說
[00:16:17.980 --> 00:16:20.020]  要向周圍人傳福音
[00:16:20.020 --> 00:16:21.740]  在聖誕節我覺得
[00:16:21.740 --> 00:16:23.340]  最簡單傳福音的方法
[00:16:23.340 --> 00:16:25.180]  就是跟身旁周圍人說
[00:16:25.180 --> 00:16:26.820]  聖誕快樂
[00:16:26.820 --> 00:16:28.820]  耶穌愛你
[00:16:28.820 --> 00:16:30.900]  別的時候不方便講
[00:16:30.900 --> 00:16:31.620]  可是聖誕節
[00:16:31.620 --> 00:16:33.900]  是屬於耶穌基督的節日
[00:16:33.900 --> 00:16:34.500]  我再一次說
[00:16:34.500 --> 00:16:37.580]  聖誕節屬於耶穌基督的節日
[00:16:37.580 --> 00:16:38.500]  無論別人怎麼說
[00:16:38.500 --> 00:16:39.460]  祝你聖誕快樂
[00:16:39.460 --> 00:16:40.260]  做基督徒的
[00:16:40.260 --> 00:16:41.540]  我們都應當選擇說
[00:16:41.540 --> 00:16:45.540]  聖誕快樂
[00:16:45.540 --> 00:16:47.500]  你一定要選擇說聖誕快樂
[00:16:47.500 --> 00:16:48.580]  所以爲什麼我們有一個看板
