
[00:00:00.000 --> 00:00:03.040]  歡迎大家來到我們的「週六崇拜」
[00:02:46.760 --> 00:02:49.560]  我不知道你星期四那天有沒有出門
[00:02:49.560 --> 00:02:51.400]  我去了桑黎
[00:02:51.400 --> 00:02:55.200]  我記得回來的時候有幾滴雨
[00:02:55.200 --> 00:02:57.120]  但是被迫著迫著
[00:02:57.120 --> 00:03:02.400]  不知道等到什麼時候會突然間爆發
[00:03:02.400 --> 00:03:03.400]  被迫著迫著
[00:03:03.400 --> 00:03:06.440]  迫到什麼時候會突然間爆炸
[00:03:06.440 --> 00:03:08.080]  你們知不知道?
[00:03:08.080 --> 00:03:11.160]  答案是下個星期日
[00:03:11.160 --> 00:03:13.360]  下個星期日是什麼日子?
[00:03:13.360 --> 00:03:17.400]  下個星期日是聖靈降臨節
[00:03:17.400 --> 00:03:21.000]  敬靈將會來到這個世界
[00:03:21.000 --> 00:03:26.760]  耶穌升天是為著聖靈降臨在我們當中
[00:03:26.760 --> 00:03:29.040]  去到下個星期日的時候
[00:03:29.040 --> 00:03:31.680]  上帝整盤的救恩計劃
[00:03:31.680 --> 00:03:35.560]  會揭示在眾人的眼前
[00:03:35.560 --> 00:03:36.920]  耶穌基督來了
[00:03:36.920 --> 00:03:38.720]  祂為我們誕生
[00:03:38.720 --> 00:03:40.560]  祂為罪人而誕生
[00:03:40.560 --> 00:03:42.240]  祂為罪人受死
[00:03:42.240 --> 00:03:43.880]  祂為罪人復活
[00:03:43.880 --> 00:03:45.800]  祂為罪人升天
[00:03:45.800 --> 00:03:46.560]  還沒完
[00:03:46.560 --> 00:03:48.840]  祂要再次降臨
[00:03:48.840 --> 00:03:53.480]  通過祂的聖靈降臨在這個世界上
[00:03:53.480 --> 00:03:56.120]  接著《哲學行傳》第一章第八節這樣說
[00:03:56.120 --> 00:03:58.320]  「但聖靈降臨在你們身上
[00:03:58.320 --> 00:04:01.040]  你們就必得著能力
[00:04:01.040 --> 00:04:04.440]  要在耶路撒冷、猶大全地、撒瑪利亞
[00:04:04.440 --> 00:04:09.160]  直到地極作我的見證」
[00:04:09.160 --> 00:04:11.520]  這是教會的使命
[00:04:11.520 --> 00:04:12.360]  是基督教會
[00:04:12.360 --> 00:04:15.080]  每一個基督教會都要承擔的使命
[00:04:15.080 --> 00:04:16.640]  這是一個怎樣的使命
[00:04:16.640 --> 00:04:19.000]  如果你有讀過《馬太福音》第28章
[00:04:19.000 --> 00:04:20.320]  你會知道很多人都告訴你
[00:04:20.320 --> 00:04:21.960]  這是一個大使命
[00:04:21.960 --> 00:04:24.320]  是一個巨大的使命
[00:04:24.320 --> 00:04:25.680]  世界有多大
[00:04:25.680 --> 00:04:28.200]  使命就有多大
[00:04:28.200 --> 00:04:29.560]  從另一個角度來說
[00:04:29.560 --> 00:04:30.960]  這是一個大使命
[00:04:30.960 --> 00:04:33.080]  耶穌基督給我們的是一個大使命
[00:04:33.080 --> 00:04:37.080]  不單止因為使命的範圍大
[00:04:37.080 --> 00:04:42.600]  而是因為頒佈使命的君王耶穌極其偉大
[00:04:42.600 --> 00:04:47.200]  是一個大君王所頒佈的使命
[00:04:47.200 --> 00:04:49.360]  就是因為耶穌這麼偉大
[00:04:49.360 --> 00:04:54.680]  使命也都是這麼偉大
[00:04:54.680 --> 00:04:58.280]  今天我要和你帶去一個舊約的聖經裏面
[00:04:58.280 --> 00:04:59.840]  在我讀這篇
[00:04:59.840 --> 00:05:01.400]  講這篇道的當中
[00:05:01.400 --> 00:05:04.000]  我想給多一個名字它
[00:05:04.000 --> 00:05:04.920]  另外一個使命
[00:05:04.920 --> 00:05:07.840]  這個使命叫做安息的使命
[00:05:07.840 --> 00:05:09.320]  我們的使命是什麼
[00:05:09.320 --> 00:05:13.080]  我們的使命要將一個真正的安息
[00:05:13.080 --> 00:05:17.360]  帶入一個不安的世界
[00:05:17.360 --> 00:05:19.600]  我不知道你今天有沒有覺得
[00:05:19.600 --> 00:05:21.320]  有一點不安
[00:05:21.320 --> 00:05:23.560]  是不是已經因為踏入六月
[00:05:23.560 --> 00:05:26.000]  接著有一個重要的日子即將到來
[00:05:26.000 --> 00:05:28.520]  於是你覺得有一點不安
[00:05:28.520 --> 00:05:31.120]  如果你覺得不安的話
[00:05:31.120 --> 00:05:33.840]  這個福音是為你而來的
[00:05:33.840 --> 00:05:34.960]  你說不是的林牧師
[00:05:34.960 --> 00:05:37.720]  我其實覺得非常之安穩
[00:05:37.720 --> 00:05:40.080]  我一點都不覺得不安
[00:05:40.080 --> 00:05:40.520]  不要緊
[00:05:40.520 --> 00:05:42.560]  如果你覺得你非常之安穩
[00:05:42.560 --> 00:05:44.400]  這個福音都是為你而來的
[00:05:44.400 --> 00:05:46.800]  這個福音會令你不安
[00:05:46.800 --> 00:05:47.520]  你不信的話
[00:05:47.520 --> 00:05:52.000]  你留下六點半我們講地獄
[00:05:52.000 --> 00:05:55.440]  這個地獄會令你不安
[00:05:55.440 --> 00:06:02.200]  以至你可以最終得到上帝的安息
[00:06:02.200 --> 00:06:04.040]  像我們一個大使命
[00:06:04.040 --> 00:06:06.760]  像我們一個不安息的使命
[00:06:06.760 --> 00:06:08.840]  將安息帶到這個世界
[00:06:08.840 --> 00:06:11.120]  但我還想多給他一個名字
[00:06:11.120 --> 00:06:13.200]  這個使命還有另外一個名字
[00:06:13.200 --> 00:06:16.920]  一個英文名叫做Manu Mission
[00:06:16.920 --> 00:06:18.120]  有沒有見過這個字
[00:06:18.120 --> 00:06:19.000]  Manu Mission
[00:06:19.000 --> 00:06:20.240]  有沒有見過這個字
[00:06:20.240 --> 00:06:25.400]  你知不知道這個字的意思是什麼
[00:06:25.400 --> 00:06:27.520]  可能我們當中有個弟兄會說
[00:06:27.520 --> 00:06:29.720]  林牧師哪裡有這個字的
[00:06:29.720 --> 00:06:32.680]  一看就知道你給一個謎語我們猜
[00:06:32.680 --> 00:06:34.120]  什麼Manu Mission
[00:06:34.120 --> 00:06:37.320]  明明就是Manu Mission
[00:06:37.320 --> 00:06:39.760]  你說的是萬聯的使命
[00:06:39.760 --> 00:06:42.520]  我也是一個球迷
[00:06:42.520 --> 00:06:45.000]  我知道我們那隊球隊是很不濟的
[00:06:45.000 --> 00:06:48.040]  我知道我們球隊今年的暑假要有一個使命
[00:06:48.040 --> 00:06:50.080]  就是重建我們的球會
[00:06:50.080 --> 00:06:51.720]  重振雄風
[00:06:51.720 --> 00:06:54.000]  你說的是這個意思
[00:06:54.000 --> 00:06:55.160]  如果你這樣想的話
[00:06:55.160 --> 00:06:56.440]  你真是很有創意
[00:06:56.440 --> 00:06:58.440]  不過完全答錯線
[00:06:58.440 --> 00:07:01.480]  原來這個世界真的有個字叫做Manu Mission
[00:07:01.480 --> 00:07:02.320]  是一個英文字
[00:07:02.320 --> 00:07:07.600]  但是這個英文字是由兩個拉丁文的字所組成
[00:07:07.600 --> 00:07:10.800]  Manu的意思是守
[00:07:10.800 --> 00:07:13.440]  然後Mission是由Mission來
[00:07:13.440 --> 00:07:15.320]  所謂Mission就是差遣
[00:07:15.320 --> 00:07:16.760]  擁守差遣
[00:07:16.760 --> 00:07:19.360]  說的是一個奴隸的釋放
[00:07:19.360 --> 00:07:22.480]  Manu Mission是說奴隸被釋放
[00:07:22.480 --> 00:07:25.400]  就是我們今天要讀的那段聖經
[00:07:25.400 --> 00:07:28.360]  生命記第十五章第十二至十八節
[00:07:28.360 --> 00:07:30.040]  說的是Manu Mission
[00:07:30.040 --> 00:07:34.200]  說的是一個奴隸被釋放
[00:07:34.200 --> 00:07:37.600]  也是一個奴隸被差遣
[00:07:37.600 --> 00:07:38.600]  我們正在讀的
[00:07:38.600 --> 00:07:40.640]  我們將要讀的是舊約的聖經
[00:07:40.640 --> 00:07:42.560]  但是我們正在讀的是一個影子
[00:07:42.560 --> 00:07:45.360]  這個影子是指向最終的實體
[00:07:45.360 --> 00:07:47.560]  最終的實體
[00:07:47.560 --> 00:07:54.120]  不是說一個身體上的奴役
[00:07:54.120 --> 00:07:59.440]  而是說一個最終的綑綁
[00:07:59.440 --> 00:08:01.160]  每一個相信耶穌基督的人
[00:08:01.160 --> 00:08:06.560]  最終都是被上帝的手所釋放
[00:08:06.560 --> 00:08:07.680]  我們被釋放
[00:08:07.680 --> 00:08:10.120]  我們被差遣
[00:08:10.120 --> 00:08:16.440]  以致我們可以高舉耶穌基督的十字架
[00:08:16.440 --> 00:08:19.320]  所以今天我們會由舊約聖經開始
[00:08:19.320 --> 00:08:24.840]  但是我想帶你由舊約去到最終的新約
[00:08:24.840 --> 00:08:27.320]  由生命記中的奴役釋放
[00:08:27.320 --> 00:08:29.880]  帶你去到新約聖經裡面
[00:08:29.880 --> 00:08:34.120]  十字架的拯救與差遣
[00:08:34.120 --> 00:08:37.440]  我想跟你說這段聖經不是我選的
[00:08:37.440 --> 00:08:39.680]  是黃牧師選的
[00:08:39.680 --> 00:08:41.480]  我記得我開始看這段聖經的時候
[00:08:41.480 --> 00:08:43.120]  真的想哭
[00:08:43.120 --> 00:08:44.440]  怎麼說呢
[00:08:44.440 --> 00:08:45.560]  怎麼說是命
[00:08:45.560 --> 00:08:46.480]  怎麼說福音
[00:08:46.480 --> 00:08:49.960]  怎麼在今天我們接受新會友裡面
[00:08:49.960 --> 00:08:55.440]  說一篇道是跟他們有些關係的呢
[00:08:55.440 --> 00:08:57.120]  那時候很痛哭
[00:08:57.120 --> 00:08:59.000]  但我越是研讀這段聖經
[00:08:59.000 --> 00:09:02.120]  越是發覺原來上帝真的為我們度身訂做
[00:09:02.120 --> 00:09:05.760]  這段聖經真的正適合今天
[00:09:05.760 --> 00:09:09.600]  正適合我們將要加入教會的新的大兄姐妹
[00:09:09.600 --> 00:09:11.360]  正適合遲些十二月
[00:09:11.360 --> 00:09:13.560]  我們有另外一班大兄姐妹準備
[00:09:13.560 --> 00:09:15.600]  會受洗或者過會
[00:09:15.600 --> 00:09:17.080]  來我們教會
[00:09:17.080 --> 00:09:22.840]  也是適合我們所有的人
[00:09:22.840 --> 00:09:27.480]  凡想將自己放在上帝面前的人
[00:09:27.480 --> 00:09:30.760]  凡願意加入教會
[00:09:30.760 --> 00:09:33.000]  加入使命的人
[00:09:33.000 --> 00:09:38.960]  這段聖經原來是為我們度身訂做
[00:09:38.960 --> 00:09:40.400]  在你還不明白之前
[00:09:40.400 --> 00:09:44.040]  我要帶你回去很古舊的從前
[00:09:44.040 --> 00:09:47.360]  我想帶你回去生命記
[00:09:47.360 --> 00:09:51.520]  生命記是聖經裡面第五本書
[00:09:51.520 --> 00:09:52.800]  生命記是說什麼
[00:09:52.800 --> 00:09:55.120]  生命記是什麼來的
[00:09:55.120 --> 00:09:58.720]  英文Deuteronomy其實是希臘文那裡來的
[00:09:58.720 --> 00:10:00.280]  希臘文那裡說
[00:10:00.280 --> 00:10:02.640]  Deuter and Noma
[00:10:02.640 --> 00:10:06.360]  這兩個字是代表了第二個律法
[00:10:06.360 --> 00:10:07.520]  如果你去讀中文
[00:10:07.520 --> 00:10:08.320]  有人這樣說的
[00:10:08.320 --> 00:10:09.880]  中文是生命記
[00:10:09.880 --> 00:10:13.640]  其實意思就是重新界明
[00:10:13.640 --> 00:10:16.080]  再重覆一次的界明
[00:10:16.080 --> 00:10:18.320]  所謂重覆一次的界明
[00:10:18.320 --> 00:10:22.120]  說的當然就是十誡
[00:10:22.120 --> 00:10:23.720]  你記得對於以色列人來說
[00:10:23.720 --> 00:10:24.960]  對於基督徒來說
[00:10:24.960 --> 00:10:31.080]  十誡是我們最忠心上帝所頒佈他自己的心意
[00:10:31.080 --> 00:10:34.560]  你將十誡擴大或者將十誡切細
[00:10:34.560 --> 00:10:35.680]  你會得到什麼
[00:10:35.680 --> 00:10:38.480]  你會得到界明、律例、典章
[00:10:38.480 --> 00:10:40.080]  界明、律例、典章
[00:10:40.080 --> 00:10:43.560]  在生命記裡面不斷重覆的是界明、律例、典章
[00:10:43.560 --> 00:10:45.760]  但是所有的界明、律例、典章
[00:10:45.760 --> 00:10:46.640]  都從哪裡來的
[00:10:46.640 --> 00:10:49.520]  是十誡那裡來的
[00:10:49.520 --> 00:10:53.920]  生命記帶我們回到出埃及記
[00:10:53.920 --> 00:10:57.080]  如果你之前有聽我講出埃及記的講座
[00:10:57.080 --> 00:10:58.880]  你知道我給了一個題目
[00:10:58.880 --> 00:10:59.840]  出埃及記
[00:10:59.840 --> 00:11:03.120]  就不單單是上帝怎樣拯救他們
[00:11:03.120 --> 00:11:04.520]  從奴役出來這麼簡單
[00:11:04.520 --> 00:11:08.160]  出埃及記是一個偶像之家的逃生記
[00:11:08.160 --> 00:11:10.800]  上帝將以色列人從偶像之家
[00:11:10.800 --> 00:11:14.880]  在埃及那裡拯救出來
[00:11:14.880 --> 00:11:16.480]  從這個角度來講
[00:11:16.480 --> 00:11:18.640]  上帝拯救了他們之後
[00:11:18.640 --> 00:11:19.520]  給了十誡
[00:11:19.520 --> 00:11:20.240]  十誡是什麼
[00:11:20.240 --> 00:11:23.960]  十誡是逃避偶像的手冊
[00:11:23.960 --> 00:11:26.960]  你怎麼可以逃避偶像
[00:11:26.960 --> 00:11:28.040]  埃及的偶像
[00:11:28.040 --> 00:11:29.680]  你怎麼可以逃避這個世界
[00:11:29.680 --> 00:11:33.600]  原來十誡就是那個手冊
[00:11:33.600 --> 00:11:37.600]  上帝不單止給了一個逃避偶像的手冊
[00:11:37.600 --> 00:11:41.640]  上帝更讓以色列人在西乃山山腳下面留了一年
[00:11:41.640 --> 00:11:43.280]  在那裡他給了另外一本書
[00:11:43.280 --> 00:11:45.520]  他們叫做利未記
[00:11:45.520 --> 00:11:47.480]  如果你之前有聽過我的講座
[00:11:47.480 --> 00:11:52.120]  我利未記的題目可以說是聖結君王保衛者
[00:11:52.120 --> 00:11:53.280]  通過利未
[00:11:53.280 --> 00:11:57.080]  上帝啟示了他一個怎樣聖結的上帝
[00:11:57.080 --> 00:12:01.600]  他不像其他的假偶像假神
[00:12:01.600 --> 00:12:04.120]  你不可以敬拜其他的偶像
[00:12:04.120 --> 00:12:05.160]  其他的假神
[00:12:05.160 --> 00:12:07.600]  你必須要唯獨敬拜上帝
[00:12:07.600 --> 00:12:12.400]  因為他是聖結的上帝
[00:12:12.400 --> 00:12:14.400]  經過了這一年的預備
[00:12:14.400 --> 00:12:19.120]  於是他們可以起行朝向應許之地
[00:12:19.120 --> 00:12:21.360]  接著帶我們去到第四本書
[00:12:21.360 --> 00:12:22.680]  叫做《文素記》
[00:12:22.680 --> 00:12:24.400]  《文素記》是講什麼
[00:12:24.400 --> 00:12:27.480]  是曠野中的大半形
[00:12:27.480 --> 00:12:31.320]  以色列人其實幾個月就可以進入迦南美地
[00:12:31.320 --> 00:12:33.320]  幾個月就可以進入應許之地
[00:12:33.320 --> 00:12:37.800]  然而結果《文素記》一寫就寫了40年
[00:12:37.800 --> 00:12:40.800]  因為以色列在曠野大半役
[00:12:40.800 --> 00:12:44.680]  他們已經去到臨門那一腳
[00:12:44.680 --> 00:12:47.000]  不能進入應許之地
[00:12:47.000 --> 00:12:49.120]  因為他們的不順
[00:12:49.120 --> 00:12:51.640]  於是上帝處罰他們
[00:12:51.640 --> 00:12:57.440]  叫他們凡20歲以上的人全部要死在曠野裏面
[00:12:57.440 --> 00:13:01.720]  在曠野裏面浮游了38年
[00:13:01.720 --> 00:13:03.920]  於是凡20歲以上的全部死了
[00:13:03.920 --> 00:13:10.440]  現在剩下的是第二代
[00:13:10.440 --> 00:13:13.360]  於是在這樣的情況之下
[00:13:13.360 --> 00:13:16.440]  摩西第二次再頒布這些
[00:13:16.440 --> 00:13:20.360]  界命律例典章給第二代
[00:13:20.360 --> 00:13:21.880]  當時如果你知道背景
[00:13:21.880 --> 00:13:25.400]  就是摩西是進不了迦南地的
[00:13:25.400 --> 00:13:30.080]  摩西在約旦河外的維延就是生命紀
[00:13:30.080 --> 00:13:34.560]  於是摩西要交棒給約書
[00:13:34.560 --> 00:13:37.040]  交棒之前他的維延
[00:13:37.040 --> 00:13:41.400]  他再一次將界命律例典章
[00:13:41.400 --> 00:13:45.720]  呈現在第二代的以色列人面前
[00:13:45.720 --> 00:13:51.160]  這是生死之間的一個全息律法
[00:13:51.160 --> 00:13:55.120]  他不是跟你說停鋪直敘
[00:13:55.120 --> 00:13:58.200]  再跟你說一次香港的法例是這樣
[00:13:58.200 --> 00:14:04.240]  他是在說一個生死之間的選擇
[00:14:04.240 --> 00:14:07.280]  如果你將整個生命紀的中心
[00:14:07.280 --> 00:14:09.080]  用兩個字來代表
[00:14:09.080 --> 00:14:11.160]  就是choose life
[00:14:11.160 --> 00:14:12.560]  選擇生命
[00:14:12.560 --> 00:14:15.040]  選擇順服上帝
[00:14:15.040 --> 00:14:17.680]  選擇跟隨耶和華
[00:14:17.680 --> 00:14:19.640]  choose life
[00:14:19.640 --> 00:14:23.680]  一個完全感情澎湃的一個維延
[00:14:23.680 --> 00:14:26.560]  一個維足
[00:14:26.560 --> 00:14:32.520]  於是這樣以色列人就要進入迦南之地
[00:14:32.520 --> 00:14:35.960]  而摩西卻死在約旦河外
[00:14:35.960 --> 00:14:38.200]  我們要看的這段聖經
[00:14:38.200 --> 00:14:40.960]  可以說是界命律例典章裏面
[00:14:40.960 --> 00:14:46.520]  一個很少很少的一塊東西
[00:14:46.520 --> 00:14:48.520]  但我想你慢慢去看到
[00:14:48.520 --> 00:14:50.920]  這個很少很少的一塊
[00:14:50.920 --> 00:14:53.880]  有多偉大和有多榮耀
[00:14:53.880 --> 00:14:57.400]  如何指向將來
[00:14:57.400 --> 00:15:00.560]  上帝為我們預備榮耀的福音
[00:15:00.560 --> 00:15:02.400]  我帶你一起去看
[00:15:02.400 --> 00:15:07.200]  生命紀第十五章第十二節
[00:15:07.200 --> 00:15:12.200]  「李大興宗若有一個希伯來男人或希伯來女人賣給你
[00:15:12.200 --> 00:15:13.960]  以服侍你六年
[00:15:13.960 --> 00:15:19.440]  到了第七年就要讓他自由的離開你」
[00:15:19.440 --> 00:15:21.440]  我在說這個希伯來人
[00:15:21.440 --> 00:15:23.400]  可能是自己人是以色列人
[00:15:23.400 --> 00:15:28.320]  這個人如果有一個自己的男人或女人
[00:15:28.320 --> 00:15:29.920]  有一個自己的弟兄
[00:15:29.920 --> 00:15:32.080]  有一個自己的姐妹
[00:15:32.080 --> 00:15:35.240]  他結果要賣他自己給你
[00:15:35.240 --> 00:15:37.080]  如果你看回上文下理的時候
[00:15:37.080 --> 00:15:38.000]  你會發現
[00:15:38.000 --> 00:15:41.960]  通常是因為債務的問題
[00:15:41.960 --> 00:15:45.240]  可能有些天災人禍的理由
[00:15:45.240 --> 00:15:47.360]  於是這個人要借錢
[00:15:47.360 --> 00:15:48.920]  借錢還不到
[00:15:48.920 --> 00:15:52.520]  於是他變賣了所有的家產
[00:15:52.520 --> 00:15:54.360]  什麼都賣了
[00:15:54.360 --> 00:15:57.480]  最後仍然沒辦法償還債務
[00:15:57.480 --> 00:15:59.040]  於是怎樣呢
[00:15:59.040 --> 00:16:01.520]  只有賣身
[00:16:01.520 --> 00:16:03.280]  當你讀這個故事的時候
[00:16:03.280 --> 00:16:05.080]  當你讀這節聖經的時候
[00:16:05.080 --> 00:16:06.000]  從某個角度來說
[00:16:06.000 --> 00:16:09.720]  你覺得這個人很不幸地成為了別人的奴役
[00:16:09.720 --> 00:16:18.080]  很不幸地成為了一個別人的奴隸
[00:16:18.080 --> 00:16:19.280]  但是從另一個角度來說
[00:16:19.280 --> 00:16:23.040]  你有沒有發覺這個人其實只需要打六年工
[00:16:23.040 --> 00:16:24.400]  從另一個角度來說
[00:16:24.400 --> 00:16:27.280]  這個人只是幫人打六年工
[00:16:27.280 --> 00:16:29.840]  很快就過去了
[00:16:29.840 --> 00:16:34.040]  是你現在做了公理堂裡面的阿四
[00:16:34.040 --> 00:16:34.720]  不要緊
[00:16:34.720 --> 00:16:37.160]  六年之後他一定會放你的
[00:16:37.160 --> 00:16:38.160]  沒問題的
[00:16:38.160 --> 00:16:40.600]  但是我想你再從另一個角度看
[00:16:40.600 --> 00:16:44.400]  我想你再從另一個更深的層次去明白
[00:16:44.400 --> 00:16:46.200]  這個解明是什麼呢
[00:16:46.200 --> 00:16:48.240]  就是當你什麼都沒有了
[00:16:48.240 --> 00:16:50.080]  走投無路之際
[00:16:50.080 --> 00:16:54.640]  上帝安排了有人收留你
[00:16:54.640 --> 00:16:55.560]  你明白嗎
[00:16:55.560 --> 00:16:56.920]  這個解明告訴你
[00:16:56.920 --> 00:16:59.560]  當你走投無路的時候
[00:16:59.560 --> 00:17:02.120]  上帝已經頒佈了一個命令
[00:17:02.120 --> 00:17:05.080]  就是你有一個自己人
[00:17:05.080 --> 00:17:05.880]  都是以色列人
[00:17:05.880 --> 00:17:10.200]  他必須要收留照顧你
[00:17:10.200 --> 00:17:12.560]  讓你有瓦遮頭
[00:17:12.560 --> 00:17:14.480]  讓你有工作可以做
[00:17:14.480 --> 00:17:17.920]  讓你可以休養生息
[00:17:17.920 --> 00:17:23.200]  這是一個何等奇妙的解明律例典章
[00:17:23.200 --> 00:17:27.040]  是何等的恩典慈愛
[00:17:27.040 --> 00:17:28.880]  不是賣身的律例
[00:17:28.880 --> 00:17:30.520]  而是救命的解明
[00:17:30.520 --> 00:17:32.400]  你看不看到
[00:17:32.400 --> 00:17:36.000]  是耶和華自己的慈愛的彰顯
[00:17:36.000 --> 00:17:37.600]  但是還沒完
[00:17:37.600 --> 00:17:38.160]  還沒完
[00:17:38.160 --> 00:17:39.480]  於是你六年
[00:17:39.480 --> 00:17:40.440]  你已經走投無路
[00:17:40.440 --> 00:17:41.880]  什麼都沒有了的時候
[00:17:41.880 --> 00:17:42.600]  有人收留你
[00:17:42.600 --> 00:17:43.440]  收留了你六年
[00:17:43.440 --> 00:17:44.280]  六年之後你怎樣呢
[00:17:44.280 --> 00:17:45.880]  你得到自由
[00:17:45.880 --> 00:17:49.280]  六年之後他讓你自由離開的時候
[00:17:49.280 --> 00:17:52.280]  不可讓他空手而去
[00:17:52.280 --> 00:17:55.640]  要從你的羊群和牆壓走
[00:17:55.640 --> 00:17:58.640]  池中取一些慷慨地送給他
[00:17:58.640 --> 00:18:01.240]  不單止六年之後重獲自由
[00:18:01.240 --> 00:18:04.560]  你還又吃又拿
[00:18:04.560 --> 00:18:08.240]  你的老闆還要大排筵席
[00:18:08.240 --> 00:18:09.200]  送你走
[00:18:09.200 --> 00:18:13.320]  還要給你很多禮物去走
[00:18:13.320 --> 00:18:15.160]  如果你看過一些社會學家
[00:18:15.160 --> 00:18:17.880]  對於奴隸制度的研究
[00:18:17.880 --> 00:18:18.560]  你就知道
[00:18:18.560 --> 00:18:20.320]  當奴隸被釋放的時候
[00:18:20.320 --> 00:18:22.520]  其實很大制
[00:18:22.520 --> 00:18:23.920]  因為他一輩子都做奴隸
[00:18:23.920 --> 00:18:25.000]  突然間不做奴隸
[00:18:25.000 --> 00:18:26.880]  都不知道做什麼好
[00:18:26.880 --> 00:18:28.560]  而他什麼都沒有
[00:18:28.560 --> 00:18:29.440]  什麼都沒有錢
[00:18:29.440 --> 00:18:30.200]  沒有資源
[00:18:30.200 --> 00:18:32.320]  什麼都沒有的情況之下
[00:18:32.320 --> 00:18:33.280]  你放了他
[00:18:33.280 --> 00:18:35.600]  其實他很快又要向人借錢
[00:18:35.600 --> 00:18:37.200]  很快又要債務纏身
[00:18:37.200 --> 00:18:39.360]  很快又做回一個奴隸
[00:18:39.360 --> 00:18:41.360]  美國的黑奴制度就是這樣的
[00:18:41.360 --> 00:18:42.480]  當你法律上
[00:18:42.480 --> 00:18:43.640]  你說他要釋放
[00:18:43.640 --> 00:18:45.160]  釋放了之後是沒有用的
[00:18:45.160 --> 00:18:48.440]  因為那些黑奴沒有其他東西可以做
[00:18:48.440 --> 00:18:49.920]  也沒有任何的資源
[00:18:49.920 --> 00:18:54.000]  結果他都是回到白人那裡打工
[00:18:54.000 --> 00:18:56.760]  雖然他再不是一個奴隸的名字
[00:18:56.760 --> 00:18:59.680]  但實質上他就是繼續成為一個奴隸
[00:18:59.680 --> 00:19:01.480]  但這個解命就漂亮了
[00:19:01.480 --> 00:19:04.320]  這個解命是非常之美善的律法
[00:19:04.320 --> 00:19:05.200]  他說你走的時候
[00:19:05.200 --> 00:19:08.720]  你要給他很多的資源
[00:19:08.720 --> 00:19:16.000]  以致他有時間去選擇他將來的路
[00:19:16.000 --> 00:19:17.280]  不過
[00:19:17.280 --> 00:19:20.920]  不過當你仔細去讀一下
