
[00:00:00.000 --> 00:00:06.600]  今日想同大家講到呢個題目叫做「使徒的真面目」
[00:21:16.800 --> 00:21:18.800]  我哋睇到原來話
[00:21:18.800 --> 00:21:23.800]  保羅唔係話識時靈人呀唔好論斷呀唔好成呀唔好指
[00:21:23.800 --> 00:21:26.800]  即係唔論斷還唔論斷
[00:21:26.800 --> 00:21:30.800]  就唔係話講不分青紅皂白呀嗰啲咁嘅嘢
[00:21:30.800 --> 00:21:33.800]  但係而係話我哋唔去
[00:21:33.800 --> 00:21:37.800]  將一件事係當係一錘定音講話
[00:21:37.800 --> 00:21:41.800]  呢啲係某某人係好某某人係壞
[00:21:41.800 --> 00:21:44.800]  呢個係上帝面前自有判斷
[00:21:44.800 --> 00:21:46.800]  但係我哋自己作為
[00:21:46.800 --> 00:21:49.800]  我哋自己嚟講我哋就係喺面前嚟到係去
[00:21:49.800 --> 00:21:53.800]  等待上帝對佢委託嘅人
[00:21:53.800 --> 00:21:57.800]  喺時候滿足嘅時候嚟到係去作出一啲嘅判斷
[00:21:57.800 --> 00:22:01.800]  而保羅喺度亦都提及到呢啲嘅人
[00:22:01.800 --> 00:22:05.800]  都會係因著佢哋受委託嘅事
[00:22:05.800 --> 00:22:10.800]  而係會得著上帝嘅稱頌
[00:22:10.800 --> 00:22:17.800]  原來使徒最終要負責嘅係上帝自己
[00:22:17.800 --> 00:22:20.800]  而上帝亦都係會按著每一個人
[00:22:20.800 --> 00:22:23.800]  喺佢面前有幾多嘅忠心
[00:22:23.800 --> 00:22:25.800]  嚟到係去稱讚佢哋
[00:22:25.800 --> 00:22:28.800]  咁其實呢一個概念
[00:22:28.800 --> 00:22:31.800]  係有一個將來末世審判嘅概念
[00:22:31.800 --> 00:22:35.800]  亦都承接返之前我哋睇第三章
[00:22:35.800 --> 00:22:39.800]  提及到無論係耕種嘅比喻
[00:22:39.800 --> 00:22:44.800]  或者係建築嗰個嘅比喻
[00:22:44.800 --> 00:22:46.800]  如果大家唔記得可以睇返第三章
[00:22:46.800 --> 00:22:50.800]  即係講到種好咗啲嘢
[00:22:50.800 --> 00:22:53.800]  或者係個樓起好咗畀火試驗過
[00:22:53.800 --> 00:22:56.800]  佢哋已經survive到啦 存在到啦
[00:22:56.800 --> 00:22:59.800]  咁樣上帝係會因著呢啲嘅事
[00:22:59.800 --> 00:23:02.800]  嚟到係去有獎賞
[00:23:02.800 --> 00:23:05.800]  我哋睇見原來我哋人唔係話
[00:23:05.800 --> 00:23:09.800]  我哋做自己嘅嘢嚟到係去
[00:23:09.800 --> 00:23:10.800]  為自己負責
[00:23:10.800 --> 00:23:12.800]  一人做事一人當
[00:23:12.800 --> 00:23:14.800]  咁樣嚟到係去做
[00:23:14.800 --> 00:23:19.800]  上帝最終會因著我哋做嘢嚟到係去肯定
[00:23:19.800 --> 00:23:22.800]  透過佢嘅稱讚嚟到係肯定
[00:23:22.800 --> 00:23:25.800]  如果你係忠心係會得著上帝嘅肯定
[00:23:25.800 --> 00:23:27.800]  咁樣引申到就係話
[00:23:27.800 --> 00:23:29.800]  如果你要諗
[00:23:29.800 --> 00:23:33.800]  即係講賺得全世界嘅稱讚都好
[00:23:33.800 --> 00:23:37.800]  但係最終我哋得唔到上帝嘅稱讚
[00:23:37.800 --> 00:23:40.800]  其實係一件最大件嘅事
[00:23:40.800 --> 00:23:43.800]  最不濟嘅事
[00:23:43.800 --> 00:23:49.800]  基於四章呢度第一至到第五節第四節
[00:23:49.800 --> 00:23:54.800]  上帝對佢嘅僕人對佢嘅管家嘅呢個中心嘅要求呢
[00:23:54.800 --> 00:23:57.800]  上帝點樣嘅判斷佢
[00:23:57.800 --> 00:24:00.800]  保羅提醒佢哋就係話唔好
[00:24:00.800 --> 00:24:04.800]  提醒佢哋就係話上帝係最終判斷嗰個
[00:24:04.800 --> 00:24:07.800]  喺呢段期間我哋唔好互相嘅論斷
[00:24:07.800 --> 00:24:10.800]  互相嘅嚟到係去踐踏
[00:24:10.800 --> 00:24:15.800]  因為未來嘅事自然有上帝嚟到係去顯露出嚟
[00:24:15.800 --> 00:24:17.800]  嚟到係上判
[00:24:17.800 --> 00:24:19.800]  回過頭嚟講我哋就係話
[00:24:19.800 --> 00:24:25.800]  我哋唔係話某某人帶領我信主傳福音
[00:24:25.800 --> 00:24:27.800]  我欠咗佢
[00:24:27.800 --> 00:24:31.800]  呢個恩典係因為佢傳畀我先知
[00:24:31.800 --> 00:24:34.800]  於是我哋就話佢講啲咩啱嘅
[00:24:34.800 --> 00:24:37.800]  某某牧師因為佢講嘅道
[00:24:37.800 --> 00:24:39.800]  報道會我聽佢信主
[00:24:39.800 --> 00:24:41.800]  佢講嘅係啱嘅
[00:24:41.800 --> 00:24:42.800]  佢啱哂嘅
[00:24:42.800 --> 00:24:44.800]  而係保羅喺呢度就係話
[00:24:44.800 --> 00:24:46.800]  按照保羅嘅教導就係話
[00:24:46.800 --> 00:24:49.800]  某啲嘅傳道人向我個人傳福音也好
[00:24:49.800 --> 00:24:50.800]  或者係
[00:24:50.800 --> 00:24:53.800]  港獨會領導我信主
[00:24:53.800 --> 00:24:57.800]  佢哋都係源於出於對主嘅中心
[00:24:57.800 --> 00:24:58.800]  佢哋嗰個嘅
[00:24:58.800 --> 00:25:03.800]  結果佢哋嗰個中國係點樣上帝自然有
[00:25:03.800 --> 00:25:05.800]  判斷
[00:25:05.800 --> 00:25:07.800]  正如好似
[00:25:07.800 --> 00:25:09.800]  我諗我哋作為一個環基督徒
[00:25:09.800 --> 00:25:12.800]  我哋都要成日提醒自己
[00:25:12.800 --> 00:25:14.800]  即係
[00:25:14.800 --> 00:25:16.800]  百多二百年前
[00:25:16.800 --> 00:25:17.800]  當福音呀
[00:25:17.800 --> 00:25:20.800]  由西方傳入教會嘅時候
[00:25:20.800 --> 00:25:23.800]  好多人因此嚟到係開始有接觸福音呀咁樣
[00:25:23.800 --> 00:25:25.800]  我哋又唔好睇話
[00:25:25.800 --> 00:25:28.800]  我哋好似欠咗啲西人啲咩嘢咁樣
[00:25:28.800 --> 00:25:30.800]  欠咗佢哋
[00:25:30.800 --> 00:25:34.800]  於是呢我哋於是睇愛國的月光特別圓嘅
[00:25:34.800 --> 00:25:38.800]  西人嘅教會一定係好過華人教會呀咁樣
[00:25:38.800 --> 00:25:41.800]  咁我哋發展到今日我哋睇到唔係啦
[00:25:41.800 --> 00:25:43.800]  西方教會都有好多嘅嘢
[00:25:43.800 --> 00:25:45.800]  問題係
[00:25:45.800 --> 00:25:47.800]  判斷一間教會好與好
[00:25:47.800 --> 00:25:48.800]  唔好
