
[00:00:00.000 --> 00:00:04.560]  好,我們讀一下今天我們要講到的經文
[00:02:43.960 --> 00:02:48.560]  向他顯現,聖經說耶穌向你顯現四十天這麼久
[00:02:48.560 --> 00:02:52.720]  而且述說神國的事,跟著耶穌升天
[00:02:52.720 --> 00:02:56.360]  所以大家要了解這個,如果真的看了這段經文
[00:02:56.360 --> 00:03:00.080]  門徒在這個時候,真是一個人驚魂未定的
[00:03:00.080 --> 00:03:05.240]  都不知道發生什麼事,蛤?死了耶穌?蛤?耶穌復活?
[00:03:05.240 --> 00:03:09.960]  所以門徒在這個時候,他心裡面應該是很百感交集的
[00:03:09.960 --> 00:03:13.360]  門徒問了一個問題,也是很重要的,在這個時候
[00:03:13.360 --> 00:03:17.680]  門徒問,他說神啊,耶穌啊,祢復興以色列國
[00:03:17.680 --> 00:03:21.600]  是不是這個時候呢?門徒在問什麼呢?
[00:03:21.600 --> 00:03:23.760]  他說,耶穌,既然祢可以死而復活
[00:03:23.760 --> 00:03:28.920]  我們現在以色列國,我們是被統治的,被羅馬統治的
[00:03:28.920 --> 00:03:32.440]  是不是推翻這個政權呢?是不是這個時候呢?
[00:03:32.440 --> 00:03:35.520]  我的人民,我的百姓,可能門徒是想著這些
[00:03:35.520 --> 00:03:40.560]  想著地上這個國度,想著他覺得重要的,需要的東西
[00:03:40.560 --> 00:03:44.560]  但是耶穌將他整個焦點轉變了
[00:03:44.560 --> 00:03:49.360]  他問,是不是這個時候呢?耶穌就直接回答他
[00:03:49.360 --> 00:03:52.400]  這個時候是你不知道的
[00:03:52.400 --> 00:03:54.880]  耶穌沒有說可以,沒有說不可以
[00:03:54.880 --> 00:03:58.400]  不過他說復興以色列國,不是你可以知道的
[00:03:58.400 --> 00:04:02.200]  我們看回聖經裡面,主後七十年
[00:04:02.200 --> 00:04:06.960]  猶太人就起義,就去抵抗那個羅馬政府
[00:04:06.960 --> 00:04:10.880]  結果又被打敗,聖殿被燒
[00:04:10.880 --> 00:04:19.160]  大家知道,跟著以色列國亡國,到1948年神跡地復國
[00:04:19.160 --> 00:04:21.640]  但是門徒是不知道的,已經離世了
[00:04:21.640 --> 00:04:23.960]  只是說,我想分享的就是
[00:04:23.960 --> 00:04:26.400]  當門徒問,可能是他最關注的
[00:04:26.400 --> 00:04:28.480]  他覺得,耶穌說,既然祢是神
[00:04:28.480 --> 00:04:30.960]  祢是死而復活的神,祢是不是做這件事呢?
[00:04:30.960 --> 00:04:33.640]  祢是不是為我們做這件事,是不是現在這個時候呢?
[00:04:33.640 --> 00:04:36.560]  耶穌都沒有提這件事
[00:04:36.560 --> 00:04:38.440]  耶穌說一件事,第八節
[00:04:38.440 --> 00:04:40.560]  他說,但聖靈降臨在身上
[00:04:40.560 --> 00:04:44.920]  你就不在能力,再耶路撒冷猶太傳遞撒瑪利亞
[00:04:44.920 --> 00:04:48.720]  直到日日作見證,你們要為我作見證
[00:04:48.720 --> 00:04:51.040]  剛才我們敬拜都說,更新
[00:04:51.040 --> 00:04:54.200]  好像我們的思想,我們關注的事
[00:04:54.200 --> 00:04:57.000]  甚至我們覺得重要的事
[00:04:57.000 --> 00:05:01.200]  神都還沒為我們,現在馬上成就、成全
[00:05:01.200 --> 00:05:04.000]  我們怎樣自處呢?我們應該怎樣做呢?
[00:05:04.000 --> 00:05:07.240]  聖經說,這個時候神會做
[00:05:07.240 --> 00:05:10.640]  我就在想,可能我們關心的家,主啊,祢是復活的主
[00:05:10.640 --> 00:05:12.680]  不如叫家裡快點信主
[00:05:12.680 --> 00:05:16.800]  不如叫這件事,我工作這個難題快點解決
[00:05:16.800 --> 00:05:20.040]  香港或者世界各地的政治、各個情況
[00:05:20.040 --> 00:05:22.160]  宗教的情況,你可不可以改變呢?
[00:05:22.160 --> 00:05:24.560]  好像都是沒變的
[00:05:24.560 --> 00:05:27.400]  我想他們繼續生活的時候,去見證主
[00:05:27.400 --> 00:05:31.760]  在以色列國,他們其實都遭受很多困難
[00:05:31.760 --> 00:05:33.400]  是沒改變的
[00:05:33.400 --> 00:05:36.720]  在政治、在生活、在宗教上好像都沒什麼改變
[00:05:36.720 --> 00:05:38.640]  但神要他們做一件事
[00:05:38.640 --> 00:05:43.280]  將他們從地上的角度去關注神的角度
[00:05:43.280 --> 00:05:47.160]  擴展神的角度,建立神的家,建立教會
[00:05:47.160 --> 00:05:50.840]  大家知道這裡40天
[00:05:50.840 --> 00:05:54.800]  上面那個說,第3節說到40天在說神的國的事
[00:05:54.800 --> 00:05:57.960]  即是耶穌關注什麼呢?神關注什麼呢?
[00:05:57.960 --> 00:06:00.800]  就是關注神國的事,祂在說神國的事
[00:06:00.800 --> 00:06:03.880]  是真正這個世界能夠改變
[00:06:03.880 --> 00:06:05.920]  能夠得到安慰的就是耶穌
[00:06:05.920 --> 00:06:07.760]  祂才能夠幫助我們
[00:06:07.760 --> 00:06:08.400]  是不是?
[00:06:08.400 --> 00:06:12.480]  你不是政治改變,不是社會有什麼改變你就可以的
[00:06:12.480 --> 00:06:14.520]  其實是真的需要耶穌的
[00:06:14.520 --> 00:06:16.880]  所以我們從這裡去看
[00:06:16.880 --> 00:06:19.360]  神叫我們整個生命去專注
[00:06:19.360 --> 00:06:23.000]  其實我們一信了主,我們就應該朝著這個方向
[00:06:23.000 --> 00:06:25.960]  生命要改變,我們的角度觀要改變
[00:06:25.960 --> 00:06:27.320]  所以這裡說更新是什麼?
[00:06:27.320 --> 00:06:29.640]  更新他的世界觀、角度觀
[00:06:29.640 --> 00:06:32.440]  他現在看這個世界,是不是你可以改變這個世界
[00:06:32.440 --> 00:06:34.760]  是不是改變我的國家,復興我的國家呢?
[00:06:34.760 --> 00:06:37.720]  其實神說他要復興他的國度
[00:06:37.720 --> 00:06:40.920]  他要做的是神的國度,不是地上的國度
[00:06:40.920 --> 00:06:42.320]  所以求主幫我們
[00:06:42.320 --> 00:06:44.640]  有什麼我們要更新的
[00:06:44.640 --> 00:06:47.720]  其實我們的心思意念、人生觀、價值觀
[00:06:47.720 --> 00:06:50.960]  你看到門徒跟著被拆牌
[00:06:50.960 --> 00:06:53.920]  我們活著在這段時間
[00:06:53.920 --> 00:06:57.160]  上一次分享的是黃金時間,是搶救的時間
[00:06:57.160 --> 00:06:59.640]  是完成神的託付的時間
[00:06:59.640 --> 00:07:04.720]  看少恆傳一直看,你就看到教會被建立起來
[00:07:04.720 --> 00:07:06.720]  神的國度就被擴展
[00:07:06.720 --> 00:07:10.760]  這裡說要去到地極作我的見證
[00:07:10.760 --> 00:07:13.360]  講見證重不重要?
[00:07:13.360 --> 00:07:15.240]  重要的,見證什麼呢?
[00:07:15.240 --> 00:07:18.960]  其實你看聖經裡面,他跟著就是見證耶穌的復活
[00:07:18.960 --> 00:07:20.960]  當我們傳福音,當你要講的
[00:07:20.960 --> 00:07:23.520]  是不是要見證耶穌就是神的兒子?
[00:07:23.520 --> 00:07:25.560]  耶穌就是復活的主
[00:07:25.560 --> 00:07:28.040]  聖經說,不只是說耶穌釘十字架
[00:07:28.040 --> 00:07:29.960]  只是釘十字架是不夠的
[00:07:29.960 --> 00:07:34.280]  如果耶穌死了沒有復活,我們仍然在罪裡面
[00:07:34.280 --> 00:07:37.760]  如果耶穌死了沒有復活,我們就為神妄作見證
[00:07:37.760 --> 00:07:39.080]  不真實的
[00:07:39.080 --> 00:07:43.360]  因為神沒有叫耶穌復活,所以耶穌復活重不重要?
[00:07:43.360 --> 00:07:44.880]  重要的
[00:07:44.880 --> 00:07:49.280]  我們去傳福音的時候,講到這個,我們心裡面都是很興奮的
[00:07:49.280 --> 00:07:51.560]  一講到耶穌復活這一刻,耶穌就是誰?
[00:07:51.560 --> 00:07:52.960]  是生命的主
[00:07:52.960 --> 00:07:56.760]  祂就是生命的源頭,祂自己可以知道什麼時候死的
[00:07:56.760 --> 00:07:58.280]  又知道什麼時候活的
[00:07:58.280 --> 00:08:01.720]  我們沒有人去知道的,是不是?
[00:08:01.720 --> 00:08:05.280]  自己知道嗎?知道什麼時候死的嗎?不知道的
[00:08:05.280 --> 00:08:08.360]  我奶奶,多謝張姐她去探望
[00:08:08.360 --> 00:08:11.960]  我奶奶,我這兩年去探望她,她經常都問一件問題
[00:08:11.960 --> 00:08:14.920]  為什麼我還沒死?
[00:08:14.920 --> 00:08:17.160]  她真的想死
[00:08:17.160 --> 00:08:20.200]  她覺得差不多了,這麼大年紀了
[00:08:20.200 --> 00:08:23.640]  我說奶奶,我都為你祈禱了
[00:08:23.640 --> 00:08:26.360]  這個時候是我們不知道的
[00:08:26.360 --> 00:08:29.560]  好像這裡是我們不知道的,不過總有一天會的
[00:08:29.560 --> 00:08:33.560]  她不是很悲觀的,她覺得為什麼又死不去
[00:08:33.560 --> 00:08:38.520]  現在又不太能走,因為年紀大了,九十幾歲了
[00:08:38.520 --> 00:08:41.720]  我說交給主吧,主在最好的時間
[00:08:41.720 --> 00:08:43.960]  所以有時候世事就是這樣
[00:08:43.960 --> 00:08:45.800]  有些想活,活不了多久
[00:08:45.800 --> 00:08:48.200]  有些想死,還沒死得住
[00:08:48.200 --> 00:08:51.200]  我跟奶奶說,行了,我神的時候是最好的
[00:08:51.200 --> 00:08:54.800]  你就告訴神,耶穌最好的時候,你就接我回去吧
[00:08:54.800 --> 00:08:58.200]  最重要是你知不知道要離開世界去哪裡,祂就知道
[00:08:58.200 --> 00:08:59.480]  祂是信主的
[00:08:59.480 --> 00:09:00.680]  多謝主
[00:09:00.680 --> 00:09:03.280]  弟妹們,耶穌死而復活是很重要的
[00:09:03.280 --> 00:09:06.960]  因為耶穌死而復活,聖靈就會降臨
[00:09:06.960 --> 00:09:08.400]  我們的生命就會改變
[00:09:08.400 --> 00:09:09.960]  祂真是救世主
[00:09:09.960 --> 00:09:13.440]  所以我們全部去見證,就是見證神
[00:09:13.440 --> 00:09:17.800]  耶穌是復活的,因為耶穌不復活是沒有盼望的
[00:09:17.800 --> 00:09:20.440]  我們去見證很多人的生命
[00:09:20.440 --> 00:09:22.920]  家庭,很多的破碎
[00:09:22.920 --> 00:09:29.320]  我們去年祈禱,水深火熱的家庭
[00:09:29.320 --> 00:09:33.120]  其實真正可以救祂的,真是耶穌
[00:09:33.120 --> 00:09:36.920]  就算經濟改變,就算政策改變
[00:09:36.920 --> 00:09:38.920]  社會有些改變,其實都幫不到祂
[00:09:38.920 --> 00:09:41.120]  祂生命裡面真的需要主
[00:09:41.120 --> 00:09:43.720]  所以求主幫我們
[00:09:43.720 --> 00:09:48.320]  這裡說見證,不單止說到耶穌復活升天
[00:09:48.320 --> 00:09:51.200]  祂是生命的主
[00:09:51.200 --> 00:09:53.840]  而且這裡說見證,就是我們經歷神的
[00:09:53.840 --> 00:09:56.320]  這裡說的是親眼見到耶穌的人
[00:09:56.320 --> 00:09:59.320]  他經歷到神的人,門徒,使徒
[00:09:59.320 --> 00:10:04.920]  他們見證,他們耶穌在他們生命裡面的工作,更生
[00:10:04.920 --> 00:10:07.920]  你看聖經裡面有幾個例子
[00:10:07.920 --> 00:10:09.920]  譬如井旁的婦人
[00:10:09.920 --> 00:10:14.720]  井旁的婦人,她經歷到耶穌和她對話,講道
[00:10:14.720 --> 00:10:16.520]  接著她就回到村裡面說
[00:10:16.520 --> 00:10:18.120]  我遇到好似彌賽亞
[00:10:18.120 --> 00:10:20.920]  結果,整條村信了主
[00:10:20.920 --> 00:10:22.720]  她就邀請耶穌去她的村裡面
[00:10:22.720 --> 00:10:24.920]  她聽到耶穌講道,見到耶穌
[00:10:24.920 --> 00:10:28.520]  她整條村信了主,厲害吧
[00:10:28.520 --> 00:10:31.520]  還有格拉森被鬼扶的
[00:10:31.520 --> 00:10:34.520]  格拉森被鬼扶的,就是趕鬼入蛛群
[00:10:34.520 --> 00:10:36.520]  就是邪靈去到蛛群裡面
[00:10:36.520 --> 00:10:39.320]  這個人復活的時候,他想跟著耶穌
[00:10:39.320 --> 00:10:41.520]  耶穌說,你不要跟著我,你去
[00:10:41.520 --> 00:10:43.320]  你去告訴述說什麼呢
[00:10:43.320 --> 00:10:47.520]  這裡說,述說神為你做的何等大的事
[00:10:47.520 --> 00:10:49.520]  是怎樣憐憫你,憐恤你
[00:10:49.520 --> 00:10:50.920]  你就告訴他們
[00:10:50.920 --> 00:10:58.320]  結果這個人就去了第加玻利十個城去見證神
[00:10:58.320 --> 00:11:00.320]  見證很重要,真人真事很重要
[00:11:00.320 --> 00:11:01.720]  是不是有力量?
[00:11:01.720 --> 00:11:05.520]  真人真事是最重要的
[00:11:05.520 --> 00:11:08.520]  上幾個禮拜,我們講完道
[00:11:08.520 --> 00:11:12.720]  我們上一次講到,為神盡一個力
[00:11:12.720 --> 00:11:14.720]  你多走一步
[00:11:14.720 --> 00:11:18.520]  我們嘉誠區的碧珊姐妹
[00:11:18.520 --> 00:11:22.520]  她遇到她的鄰居,她的女兒進了醫院
[00:11:22.520 --> 00:11:25.120]  結果她叫我們去探望她
[00:11:25.120 --> 00:11:29.520]  她是怎樣信主的這個鄰居,真厲害
[00:11:29.520 --> 00:11:32.520]  她是十幾年前,看《恩與子聖》
[00:11:32.520 --> 00:11:34.520]  在電視那裡
[00:11:34.520 --> 00:11:39.520]  她從小就見到靈界
[00:11:39.520 --> 00:11:41.520]  幾歲就開始見到靈界
[00:11:41.520 --> 00:11:45.520]  她問過家人,我見到這些東西
[00:11:45.520 --> 00:11:47.520]  家人說,就是這樣,沒什麼
[00:11:47.520 --> 00:11:49.520]  她從小見到就不怕
[00:11:49.520 --> 00:11:53.520]  但是她是道教的,在家裡成長
[00:11:53.520 --> 00:11:57.520]  她一路成長就是這樣去拜,去信這些
[00:11:57.520 --> 00:12:00.520]  直到十幾年前,她看電視,看《恩與子聖》
[00:12:00.520 --> 00:12:03.520]  她就在電視裡跟著決志信耶穌
[00:12:03.520 --> 00:12:06.520]  帶著女兒一起決志信耶穌
[00:12:06.520 --> 00:12:07.520]  是不是很厲害?
[00:12:07.520 --> 00:12:09.520]  接著就不拜了
[00:12:09.520 --> 00:12:10.520]  哇,很厲害
[00:12:10.520 --> 00:12:13.520]  不過這十幾年,她信了主
[00:12:13.520 --> 00:12:15.520]  但是女兒在十幾年前又跌倒
[00:12:15.520 --> 00:12:19.520]  她說那些住在大埔區的
[00:12:19.520 --> 00:12:22.520]  很多人祭祀,在那裡拜,裝香
[00:12:22.520 --> 00:12:23.520]  在那裡跌倒
[00:12:23.520 --> 00:12:26.520]  跌倒之後,她女兒就開始性情大變
[00:12:26.520 --> 00:12:30.520]  又不出街,又很自卑,諸如此類
[00:12:30.520 --> 00:12:33.520]  總之就說了很多話,就好像很奇怪
[00:12:33.520 --> 00:12:40.520]  她說身體又開始有變化
[00:12:40.520 --> 00:12:42.520]  她說靈界會騷擾她的,她的媽媽
[00:12:42.520 --> 00:12:45.520]  她說她知道,因為她小時候也見過
[00:12:45.520 --> 00:12:47.520]  她就不怕,她就不出聲
[00:12:47.520 --> 00:12:50.520]  但是她女兒是感覺到的
[00:12:50.520 --> 00:12:53.520]  她女兒都覺得很不舒服,怎樣怎樣
[00:12:53.520 --> 00:12:55.520]  就是這樣,她們這樣經歷了
[00:12:55.520 --> 00:12:58.520]  信了主,又告訴教會,又告訴別人
[00:12:58.520 --> 00:13:01.520]  有靈界,教會又覺得沒什麼,都不是
[00:13:01.520 --> 00:13:04.520]  她就覺得很慘,不知道怎麼辦
[00:13:04.520 --> 00:13:08.520]  十幾年,直到剛剛,上幾個禮拜
[00:13:08.520 --> 00:13:12.520]  碧山姐妹知道,我就去探望她
[00:13:12.520 --> 00:13:14.520]  她就說,如果沒人幫她
[00:13:14.520 --> 00:13:18.520]  她就可能找道教那些,去搞定她
[00:13:18.520 --> 00:13:20.520]  可能要回頭
[00:13:20.520 --> 00:13:23.520]  我們快點去探望她,還不快點去探望她
[00:13:23.520 --> 00:13:25.520]  探望她就為她祈禱,聽她這樣說
[00:13:25.520 --> 00:13:27.520]  我就為她祈禱
[00:13:27.520 --> 00:13:29.520]  我看她又不是什麼邪靈彰顯那些
[00:13:29.520 --> 00:13:31.520]  也不是那些
[00:13:31.520 --> 00:13:34.520]  但是她這樣說,我覺得也是
[00:13:34.520 --> 00:13:38.520]  總之有你沒你,教她認罪祈禱
[00:13:38.520 --> 00:13:41.520]  切斷祈禱,洗洗底
[00:13:41.520 --> 00:13:44.520]  有病醫病,沒病就醫病
[00:13:44.520 --> 00:13:47.520]  總之祈禱,你祈禱沒問題
[00:13:47.520 --> 00:13:49.520]  總之想起就祈禱
[00:13:49.520 --> 00:13:52.520]  有垃圾就掃掉,沒就掃多一下
[00:13:52.520 --> 00:13:55.520]  沒問題,有菌的就清潔
[00:13:55.520 --> 00:13:58.520]  一比九就九,沒就擦多一次地
[00:13:58.520 --> 00:14:00.520]  就教她祈禱,我叫她祈禱
[00:14:00.520 --> 00:14:02.520]  就教她祈禱
[00:14:02.520 --> 00:14:05.520]  我們又帶女兒一起祈禱
[00:14:05.520 --> 00:14:07.520]  女兒又很開心,有人去探望她
[00:14:07.520 --> 00:14:09.520]  她說,這個媽媽真的很好笑
[00:14:09.520 --> 00:14:11.520]  她說,哎呀,多謝你們去探望我們
[00:14:11.520 --> 00:14:13.520]  多謝你們相信我們
[00:14:13.520 --> 00:14:15.520]  我十幾年了,我放了心去十幾年
[00:14:15.520 --> 00:14:17.520]  沒人相信我們,很失望
[00:14:17.520 --> 00:14:19.520]  都說沒靈界,沒事搞
[00:14:19.520 --> 00:14:21.520]  沒事搞我們
[00:14:21.520 --> 00:14:23.520]  那就不是了,總之為她祈禱
[00:14:23.520 --> 00:14:25.520]  祈禱之後,我們前兩天去探望她
[00:14:25.520 --> 00:14:27.520]  跟Calvin去探望她
[00:14:27.520 --> 00:14:29.520]  探望她,就問她
[00:14:29.520 --> 00:14:32.520]  她說,你走了那天
[00:14:32.520 --> 00:14:34.520]  我們祈禱那天
[00:14:34.520 --> 00:14:36.520]  她晚上,靈界很大聲
[00:14:36.520 --> 00:14:38.520]  她說,經常都聽到那些
[00:14:38.520 --> 00:14:40.520]  道教,佛教的歌
[00:14:40.520 --> 00:14:42.520]  引誘她去唱
[00:14:42.520 --> 00:14:44.520]  她經常都好像叫她要回頭
[00:14:44.520 --> 00:14:46.520]  她說,那晚很厲害
[00:14:46.520 --> 00:14:48.520]  很大聲
[00:14:48.520 --> 00:14:50.520]  我說,那你怎樣
[00:14:50.520 --> 00:14:52.520]  那你說的,奉耶穌基督的名字
[00:14:52.520 --> 00:14:54.520]  我就奉耶穌基督的名字
[00:14:54.520 --> 00:14:56.520]  叫她離開,走
[00:14:56.520 --> 00:14:58.520]  她以前
[00:14:58.520 --> 00:15:00.520]  被迷惑
[00:15:00.520 --> 00:15:02.520]  被欺騙,她說見到
[00:15:02.520 --> 00:15:04.520]  無所謂的,她說,她不怕的
[00:15:04.520 --> 00:15:06.520]  可以去,我說不是的,你要叫她走
[00:15:06.520 --> 00:15:08.520]  你可以叫她走,她說叫她走
[00:15:08.520 --> 00:15:10.520]  我說,那怎樣,你睡不睡得到
[00:15:10.520 --> 00:15:12.520]  她說,睡得到,我不理她
[00:15:12.520 --> 00:15:14.520]  我就睡,就理她
[00:15:14.520 --> 00:15:16.520]  那第二天呢,她說第二天沒有了
[00:15:16.520 --> 00:15:18.520]  到我們去探望她,都沒有了
[00:15:18.520 --> 00:15:20.520]  那我們就問一下女兒
[00:15:20.520 --> 00:15:22.520]  小妹去探望她的女兒
[00:15:22.520 --> 00:15:24.520]  問一下女兒,女兒也是同樣說
[00:15:24.520 --> 00:15:26.520]  同一個晚上,就是我們走了那一晚
[00:15:26.520 --> 00:15:28.520]  她全身都很不舒服
[00:15:28.520 --> 00:15:30.520]  很辛苦
[00:15:30.520 --> 00:15:32.520]  但過了那一晚,沒事了
[00:15:32.520 --> 00:15:34.520]  她說呢
[00:15:34.520 --> 00:15:36.520]  她媽媽這樣說的,很開心地說
[00:15:36.520 --> 00:15:38.520]  我的女兒變了
[00:15:38.520 --> 00:15:40.520]  她現在開朗了很多
[00:15:40.520 --> 00:15:42.520]  她現在幫那些護士
[00:15:42.520 --> 00:15:44.520]  跟人家聊天這樣
[00:15:44.520 --> 00:15:46.520]  她十幾年沒有出去
[00:15:46.520 --> 00:15:48.520]  那個人很抑鬱
[00:15:48.520 --> 00:15:50.520]  就是不開心
[00:15:50.520 --> 00:15:52.520]  你是不是神很真實
[00:15:52.520 --> 00:15:54.520]  是不是
[00:15:54.520 --> 00:15:56.520]  給點掌聲給主
[00:15:56.520 --> 00:15:58.520]  (掌聲)
[00:15:58.520 --> 00:16:00.520]  你說真人真事的見證
[00:16:00.520 --> 00:16:02.520]  重要嗎
[00:16:02.520 --> 00:16:04.520]  很重要的,真人真事是很重要的
[00:16:04.520 --> 00:16:06.520]  因為這個才見到神真不真實
[00:16:06.520 --> 00:16:08.520]  就是在你的生命裏面
[00:16:08.520 --> 00:16:10.520]  他就會見到神真是真實的
[00:16:10.520 --> 00:16:12.520]  小學行傳也是
[00:16:12.520 --> 00:16:14.520]  他們見到這班無學的小民
[00:16:14.520 --> 00:16:16.520]  為什麼這班門徒
[00:16:16.520 --> 00:16:18.520]  為什麼忽然間變成這樣
[00:16:18.520 --> 00:16:20.520]  聖經說是聖靈降臨在他們身上
[00:16:20.520 --> 00:16:22.520]  他們就會由泰泉地
[00:16:22.520 --> 00:16:24.520]  到耶路撒冷,一直到地極
[00:16:24.520 --> 00:16:26.520]  去到不同的領域,不同的地域裏面
[00:16:26.520 --> 00:16:28.520]  見證神,見證神是真的
[00:16:28.520 --> 00:16:30.520]  領子妹,我們其實
[00:16:30.520 --> 00:16:32.520]  我們要被差派的
[00:16:32.520 --> 00:16:34.520]  就是要出去見證神
[00:16:34.520 --> 00:16:36.520]  說出這個真理
[00:16:36.520 --> 00:16:38.520]  說出耶穌就是神的兒子
[00:16:38.520 --> 00:16:40.520]  就是死而復活的神,為我們赦罪
[00:16:40.520 --> 00:16:42.520]  赦給我們罪,與他和好的神
[00:16:42.520 --> 00:16:44.520]  也都會說
[00:16:44.520 --> 00:16:46.520]  神在我們生命裏面怎樣改變
[00:16:46.520 --> 00:16:48.520]  我記得我初信主的時候
[00:16:48.520 --> 00:16:50.520]  我要奉獻
[00:16:50.520 --> 00:16:52.520]  我是聽到見證
[00:16:52.520 --> 00:16:54.520]  是很大鼓勵的
[00:16:54.520 --> 00:16:56.520]  因為那時候我要讀神學
[00:16:56.520 --> 00:16:58.520]  那也是
[00:16:58.520 --> 00:17:00.520]  按人來說誇張一點
[00:17:00.520 --> 00:17:02.520]  我信了兩個月
[00:17:02.520 --> 00:17:04.520]  我就準備不做了
[00:17:04.520 --> 00:17:06.520]  我要全時間侍奉了
[00:17:06.520 --> 00:17:08.520]  我記得還回到教會
[00:17:08.520 --> 00:17:10.520]  不是慈廣堂,那時候是宣道會
[00:17:10.520 --> 00:17:12.520]  我跟弟兄說
[00:17:12.520 --> 00:17:14.520]  弟兄我準備全時間侍奉了
[00:17:14.520 --> 00:17:16.520]  弟兄就看著我一句聲
[00:17:16.520 --> 00:17:18.520]  你想清楚
[00:17:18.520 --> 00:17:20.520]  是不是真的
[00:17:20.520 --> 00:17:22.520]  我心想
[00:17:22.520 --> 00:17:24.520]  我覺得是
[00:17:24.520 --> 00:17:26.520]  我不知道為什麼
[00:17:26.520 --> 00:17:28.520]  我去神學院的下令會
[00:17:28.520 --> 00:17:30.520]  我就坐在那裏
[00:17:30.520 --> 00:17:32.520]  就開始敬拜
[00:17:32.520 --> 00:17:34.520]  我不知道在做什麼
[00:17:34.520 --> 00:17:36.520]  他一彈就哭了
[00:17:36.520 --> 00:17:38.520]  很奇妙,很奇怪
[00:17:38.520 --> 00:17:40.520]  總之就哭了
[00:17:40.520 --> 00:17:42.520]  總之一想起神的愛就不停地哭
[00:17:42.520 --> 00:17:44.520]  然後就好像講道一樣
[00:17:44.520 --> 00:17:46.520]  講完就開始讀聖經
[00:17:46.520 --> 00:17:48.520]  一直哭
[00:17:48.520 --> 00:17:50.520]  哭到講完為止
[00:17:50.520 --> 00:17:52.520]  他講什麼我都不知道
[00:17:52.520 --> 00:17:54.520]  我還以為自己有精神病
[00:17:54.520 --> 00:17:56.520]  慘了,耶穌怎麼會這樣
