
[00:00:00.000 --> 00:00:03.000]  鄭英梓,每天早晨,主內平安
[00:02:08.000 --> 00:02:12.000]  這個禱文包含了有六個的願
[00:02:12.000 --> 00:02:14.000]  這六個的願分為兩類
[00:02:14.000 --> 00:02:16.000]  或者分為兩部分
[00:02:16.000 --> 00:02:19.000]  第一類是第九到第十節
[00:02:19.000 --> 00:02:21.000]  是願你
[00:02:21.000 --> 00:02:23.000]  譬如我們看的時候
[00:02:23.000 --> 00:02:25.000]  願人都尊你的名為性
[00:02:25.000 --> 00:02:26.000]  願你的國能
[00:02:26.000 --> 00:02:27.000]  願你的旨意
[00:02:27.000 --> 00:02:30.000]  行在地上如同行在天上
[00:02:30.000 --> 00:02:32.000]  開始的部分就是講到
[00:02:32.000 --> 00:02:36.000]  主要或者焦點放在哪裡呢?
[00:02:36.000 --> 00:02:37.000]  放在神的身上
[00:02:37.000 --> 00:02:38.000]  你看這個你
[00:02:38.000 --> 00:02:40.000]  是神的你
[00:02:40.000 --> 00:02:44.000]  讓人的禱告是聚焦在神
[00:02:44.000 --> 00:02:46.000]  和神的事情
[00:02:46.000 --> 00:02:48.000]  神的主權那裡
[00:02:48.000 --> 00:02:50.000]  還有第二類的願
[00:02:50.000 --> 00:02:52.000]  就是願我們
[00:02:52.000 --> 00:02:54.000]  譬如耶穌的飲食今天賜給我們
[00:02:54.000 --> 00:02:56.000]  免我們的債
[00:02:56.000 --> 00:02:59.000]  和不叫我們遇見試探
[00:02:59.000 --> 00:03:01.000]  這三個後面的願
[00:03:01.000 --> 00:03:02.000]  是講到聚焦在什麼?
[00:03:02.000 --> 00:03:04.000]  是我們
[00:03:04.000 --> 00:03:05.000]  人的需要那裡
[00:03:05.000 --> 00:03:10.000]  是講到在地上的事情
[00:03:10.000 --> 00:03:11.000]  這個次序
[00:03:11.000 --> 00:03:14.000]  先聚焦在神的身上
[00:03:14.000 --> 00:03:17.000]  然後再聚焦在人的身上
[00:03:17.000 --> 00:03:18.000]  去想起
[00:03:18.000 --> 00:03:20.000]  大家很熟悉的大解明
[00:03:20.000 --> 00:03:22.000]  我當將兩篇
[00:03:22.000 --> 00:03:24.000]  兩段的經文放在一起去看的時候
[00:03:24.000 --> 00:03:25.000]  我們發覺
[00:03:25.000 --> 00:03:28.000]  馬太福音第二十二章三十七到三十九節
[00:03:28.000 --> 00:03:29.000]  請我們一起讀
[00:03:29.000 --> 00:03:31.000]  螢幕上的經文
[00:03:31.000 --> 00:03:34.000]  你要盡心盡性盡義
[00:03:34.000 --> 00:03:36.000]  愛主你的神
[00:03:36.000 --> 00:03:38.000]  這是解明中的第一
[00:03:38.000 --> 00:03:40.000]  這是最大的
[00:03:40.000 --> 00:03:41.000]  其次也相逢
[00:03:41.000 --> 00:03:44.000]  就是要愛人如己
[00:03:44.000 --> 00:03:46.000]  當兩段的經文放在一起
[00:03:46.000 --> 00:03:47.000]  去看的時候
[00:03:47.000 --> 00:03:48.000]  一相比之下
[00:03:48.000 --> 00:03:49.000]  我們發覺
[00:03:49.000 --> 00:03:52.000]  兩段的經文有一個很相似的地方
[00:03:52.000 --> 00:03:55.000]  就是先聚焦在神的身上
[00:03:55.000 --> 00:03:57.000]  然後再聚焦在人的身上
[00:03:57.000 --> 00:03:58.000]  這段的經文
[00:03:58.000 --> 00:04:01.000]  大解明不是盡心盡性盡義
[00:04:01.000 --> 00:04:03.000]  愛主你的神
[00:04:03.000 --> 00:04:06.000]  講的是先講愛神
[00:04:06.000 --> 00:04:10.000]  然後再講愛人如己
[00:04:10.000 --> 00:04:13.000]  才是講人
[00:04:13.000 --> 00:04:16.000]  主祖文這樣的格式
[00:04:16.000 --> 00:04:17.000]  耶穌基督想提醒我們
[00:04:17.000 --> 00:04:18.000]  就是在這裡
[00:04:18.000 --> 00:04:20.000]  我們在我們的祈禱裡面
[00:04:20.000 --> 00:04:24.000]  我們應該以父的事為念
[00:04:24.000 --> 00:04:25.000]  是先行
[00:04:25.000 --> 00:04:30.000]  然後才思念地上的事
[00:04:30.000 --> 00:04:31.000]  請姐妹
[00:04:31.000 --> 00:04:33.000]  或者可以想一下
[00:04:33.000 --> 00:04:34.000]  反省一下過去
[00:04:34.000 --> 00:04:36.000]  在你的祈禱裡面
[00:04:36.000 --> 00:04:39.000]  你是以什麼的事為念呢
[00:04:39.000 --> 00:04:40.000]  我想很多時候
[00:04:40.000 --> 00:04:42.000]  我們會為自己祈禱
[00:04:42.000 --> 00:04:44.000]  求神幫我們怎麼樣
[00:04:44.000 --> 00:04:46.000]  求神可以賜予我們什麼
[00:04:46.000 --> 00:04:47.000]  求神怎樣去醫治我們的病
[00:04:47.000 --> 00:04:51.000]  我們總是以人的需要先行
[00:04:51.000 --> 00:04:53.000]  又或者我們有時候會闊一點
[00:04:53.000 --> 00:04:56.000]  我們會為身邊的弟兄姐妹
[00:04:56.000 --> 00:04:58.000]  朋友 親戚 同事
[00:04:58.000 --> 00:04:59.000]  所認識的人
[00:04:59.000 --> 00:05:01.000]  去祈禱
[00:05:01.000 --> 00:05:03.000]  又或者有時候我們透過弟兄姐妹
[00:05:03.000 --> 00:05:05.000]  知道弟兄姐妹的朋友
[00:05:05.000 --> 00:05:07.000]  雖然我們不認識他
[00:05:07.000 --> 00:05:09.000]  但是知道他有需要的時候
[00:05:09.000 --> 00:05:13.000]  我們又會在禱告裡面紀念他
[00:05:13.000 --> 00:05:14.000]  又或者再闊一點
[00:05:14.000 --> 00:05:19.000]  我們都會為香港很多的情況來禱告
[00:05:19.000 --> 00:05:21.000]  甚至我們為整個世界
[00:05:21.000 --> 00:05:26.000]  一些不同的情況來禱告
[00:05:26.000 --> 00:05:28.000]  這些都是需要的
[00:05:28.000 --> 00:05:29.000]  都是重要的
[00:05:29.000 --> 00:05:30.000]  都是在禱告裡面
[00:05:30.000 --> 00:05:34.000]  我們可以向神祈求的
[00:05:34.000 --> 00:05:38.000]  只不過在主教和我們的禱文
[00:05:38.000 --> 00:05:39.000]  為了方便
[00:05:39.000 --> 00:05:41.000]  我今天仍然用主禱文
[00:05:41.000 --> 00:05:44.000]  主禱文裡面所提醒我們
[00:05:44.000 --> 00:05:46.000]  耶穌基督向我們所展現的
[00:05:46.000 --> 00:05:51.000]  就是原來我們是先要紀念神的事
[00:05:51.000 --> 00:05:54.000]  先聚焦在神的身上
[00:05:54.000 --> 00:06:01.000]  然後我們先開始聚焦在人的身上
[00:06:01.000 --> 00:06:05.000]  我們今天需要去求神
[00:06:05.000 --> 00:06:08.000]  不過很多時候我們不是要求神
[00:06:08.000 --> 00:06:11.000]  我們是要求神
[00:06:11.000 --> 00:06:12.000]  寫法是一樣的
[00:06:12.000 --> 00:06:16.000]  是要求神和要求神
[00:06:16.000 --> 00:06:17.000]  當你用不同的語調
[00:06:17.000 --> 00:06:20.000]  不同的強調的聲音來讀的時候
[00:06:20.000 --> 00:06:23.000]  這兩個心態就完全不一樣了
[00:06:23.000 --> 00:06:25.000]  一個是我們來到神的面前
[00:06:25.000 --> 00:06:28.000]  向祂祈求去克恩
[00:06:28.000 --> 00:06:30.000]  另一個是我們要求神
[00:06:30.000 --> 00:06:31.000]  我們要神
[00:06:31.000 --> 00:06:35.000]  好像為我們做一些事情命令神一樣
[00:06:35.000 --> 00:06:37.000]  為了要滿足我們的需要
[00:06:37.000 --> 00:06:42.000]  為了要滿足我們的心思意念
[00:06:42.000 --> 00:06:45.000]  但願意主禱文一開始的時候
[00:06:45.000 --> 00:06:48.000]  整個鋪排給我們看到的
[00:06:48.000 --> 00:06:50.000]  提醒就是我們的祈禱裡面
[00:06:50.000 --> 00:06:52.000]  我們需要明白神的心意
[00:06:52.000 --> 00:06:55.000]  我們不是要神站在我們那邊
[00:06:55.000 --> 00:06:57.000]  而是我們要明白神的心意
[00:06:57.000 --> 00:07:02.000]  我們要知道是不是我們自己站在神那邊
[00:07:02.000 --> 00:07:04.000]  這是很重要的
[00:07:04.000 --> 00:07:05.000]  有一句英文的說話
[00:07:05.000 --> 00:07:07.000]  我覺得說得非常之好
[00:07:07.000 --> 00:07:09.000]  這句話大致上說
[00:07:09.000 --> 00:07:11.000]  神是不會改變的
[00:07:11.000 --> 00:07:14.000]  神的計劃也不會改變
[00:07:14.000 --> 00:07:19.000]  但是祈禱卻可以改變我們和神的關係
[00:07:19.000 --> 00:07:26.000]  祈禱也能夠改變我們
[00:07:26.000 --> 00:07:29.000]  正因為禱告能夠改變我們
[00:07:29.000 --> 00:07:31.000]  所以我們需要去祈禱
[00:07:31.000 --> 00:07:34.000]  正因為我們不再聚焦
[00:07:34.000 --> 00:07:38.000]  首先聚焦在人的需要上面
[00:07:38.000 --> 00:07:40.000]  我們就明白
[00:07:40.000 --> 00:07:46.000]  我們神在當中藉著祈禱去改變我們
[00:07:46.000 --> 00:07:50.000]  讓我們更明白祂的心意
[00:07:50.000 --> 00:07:53.000]  主禱文第一句的說話是
[00:07:53.000 --> 00:07:58.000]  我們在天上的父
[00:07:58.000 --> 00:08:01.000]  在舊約聖經曾經有十四處的經文
[00:08:01.000 --> 00:08:06.000]  以一個父子的關係來形容神和以色列民族
[00:08:06.000 --> 00:08:09.000]  譬如在《出拉夾記》第四章二十二節那裡說
[00:08:09.000 --> 00:08:10.000]  你要對法老說
[00:08:10.000 --> 00:08:12.000]  耶和華這樣說
[00:08:12.000 --> 00:08:14.000]  以色列是我的兒子
[00:08:14.000 --> 00:08:17.000]  是我的長子
[00:08:17.000 --> 00:08:20.000]  又或者在大家所熟悉的詩篇裡面
[00:08:20.000 --> 00:08:23.000]  詩篇一百零三篇第十三節那裡說
[00:08:23.000 --> 00:08:25.000]  父親怎樣憐恤他的兒女
[00:08:25.000 --> 00:08:32.000]  耶和華也怎樣憐恤敬畏他的人
[00:08:32.000 --> 00:08:35.000]  在這個關係裡面我們看到
[00:08:35.000 --> 00:08:39.000]  人和神是以一個父和子
[00:08:39.000 --> 00:08:43.000]  或者父和女的關係
[00:08:43.000 --> 00:08:46.000]  但是當我們打開福音書
[00:08:46.000 --> 00:08:48.000]  新約福音書裡面耶穌的祈禱
[00:08:48.000 --> 00:08:51.000]  耶穌就親自曾經多次
[00:08:51.000 --> 00:08:55.000]  直接向父神來稱呼
[00:08:55.000 --> 00:08:57.000]  譬如在《馬太福音》十一章二十五節那裡
[00:08:57.000 --> 00:08:58.000]  那時耶穌說
[00:08:58.000 --> 00:09:02.000]  父啊天地的主
[00:09:02.000 --> 00:09:05.000]  又或者耶穌基督釘在十字架上面
[00:09:05.000 --> 00:09:07.000]  祂曾經說
[00:09:07.000 --> 00:09:09.000]  父啊赦免他們
[00:09:09.000 --> 00:09:11.000]  因為他們所作的
[00:09:11.000 --> 00:09:15.000]  他們不曉得
[00:09:15.000 --> 00:09:18.000]  耶穌每一次祈禱
[00:09:18.000 --> 00:09:24.000]  祂都直接稱呼神為父
[00:09:24.000 --> 00:09:28.000]  這個不單止好像舊約說是一個關係
[00:09:28.000 --> 00:09:31.000]  更是一個稱呼
[00:09:31.000 --> 00:09:34.000]  神學家J.I.Pecker曾經這樣說
[00:09:34.000 --> 00:09:36.000]  他說耶穌的教導裡面
[00:09:36.000 --> 00:09:40.000]  能夠顯出新約和舊約最大的分別
[00:09:40.000 --> 00:09:44.000]  又或者顯出基督徒和猶太教徒
[00:09:44.000 --> 00:09:46.000]  最大的分別
[00:09:46.000 --> 00:09:50.000]  都總結在父親的稱呼裡面
[00:09:50.000 --> 00:09:55.000]  都總結在父親的稱呼裡面
[00:09:55.000 --> 00:09:57.000]  意思是什麼呢?
[00:09:57.000 --> 00:09:59.000]  當我們看耶穌在這個禱文裡面
[00:09:59.000 --> 00:10:01.000]  所用父親這個字的時候
[00:10:01.000 --> 00:10:04.000]  我們知道這個不是一個很公式化的字
[00:10:04.000 --> 00:10:06.000]  因為我們看回原文、蘭文
[00:10:06.000 --> 00:10:09.000]  那個阿爸
[00:10:09.000 --> 00:10:12.000]  那個意思是什麼人會用呢?
[00:10:12.000 --> 00:10:16.000]  其實日常小孩對爸爸一個很親暱
[00:10:16.000 --> 00:10:22.000]  一個很親密又很寶貴的關係稱呼
[00:10:22.000 --> 00:10:23.000]  不是隨便的
[00:10:23.000 --> 00:10:25.000]  但是來來去去這麼真誠
[00:10:25.000 --> 00:10:28.000]  這麼天真和無阻隔
[00:10:28.000 --> 00:10:29.000]  就好像今天裡面
[00:10:29.000 --> 00:10:33.000]  很小的小孩叫一聲Daddy
[00:10:33.000 --> 00:10:36.000]  Daddy填在心裡
[00:10:36.000 --> 00:10:38.000]  就顯出那種珍貴
[00:10:38.000 --> 00:10:42.000]  就顯出那個關係的獨特性
[00:10:42.000 --> 00:10:44.000]  原來耶穌基督在祈禱裡面
[00:10:44.000 --> 00:10:46.000]  一開始教導我們
[00:10:46.000 --> 00:10:48.000]  教導我們說我們在天上的父
[00:10:48.000 --> 00:10:51.000]  透過耶穌基督我們去明白
[00:10:51.000 --> 00:10:58.000]  門徒和神進入了一個既親密又獨特的關係
[00:10:58.000 --> 00:11:02.000]  也是一個身份的表達
[00:11:02.000 --> 00:11:07.000]  這個關係就是一個真正父和子女的關係
[00:11:07.000 --> 00:11:09.000]  也都是因為這個關係
[00:11:09.000 --> 00:11:15.000]  我們才有資格去紀念神家的事
[00:11:15.000 --> 00:11:18.000]  如果你和他其他一家人
[00:11:18.000 --> 00:11:21.000]  人家家人的事關你什麼事
[00:11:21.000 --> 00:11:23.000]  唯有我們和神之間
[00:11:23.000 --> 00:11:27.000]  有一個真正父和子的關係的時候
[00:11:27.000 --> 00:11:28.000]  我們就有資格
[00:11:28.000 --> 00:11:32.000]  我們有這樣的身份去明白
[00:11:32.000 --> 00:11:36.000]  去了解去關心神家的事
[00:11:36.000 --> 00:11:38.000]  也都是因為這個關係
[00:11:38.000 --> 00:11:44.000]  我們不再是那些只是很冰冷的去持守律法的人
[00:11:44.000 --> 00:11:46.000]  而是在這個父和子的關係裡面
[00:11:46.000 --> 00:11:48.000]  我們開始明白到
[00:11:48.000 --> 00:11:50.000]  去親自去嘗到
[00:11:50.000 --> 00:11:54.000]  在一個溫暖和沒有愛的關係裡面
[00:11:54.000 --> 00:11:56.000]  我們享受到什麼是愛
[00:11:56.000 --> 00:11:58.000]  我們享受到什麼是接納
[00:11:58.000 --> 00:11:59.000]  什麼是包容
[00:11:59.000 --> 00:12:01.000]  什麼是寬恕
[00:12:01.000 --> 00:12:05.000]  什麼是保護
[00:12:05.000 --> 00:12:10.000]  這是我們信仰上面很重要的一個關係
[00:12:10.000 --> 00:12:13.000]  我們所熟悉的蔡元文醫生
[00:12:13.000 --> 00:12:14.000]  蔡醫
[00:12:14.000 --> 00:12:17.000]  很多時候他都用什麼來形容這個世代
[00:12:17.000 --> 00:12:19.000]  他說是一個沒有父親
[00:12:19.000 --> 00:12:21.000]  或者是父親缺席
[00:12:21.000 --> 00:12:25.000]  一個fatherless的一個世代裡面
[00:12:25.000 --> 00:12:26.000]  意思就是說
[00:12:26.000 --> 00:12:28.000]  今天很多父親因為要生活
[00:12:28.000 --> 00:12:30.000]  所以他出去了工作
[00:12:30.000 --> 00:12:31.000]  沒有這樣的心理
[00:12:31.000 --> 00:12:32.000]  沒有這樣的餘暇
[00:12:32.000 --> 00:12:34.000]  沒有這樣的時間
[00:12:34.000 --> 00:12:37.000]  在家裡面發揮作父親的功能
[00:12:37.000 --> 00:12:40.000]  又因為家庭上的單親
[00:12:40.000 --> 00:12:41.000]  或者是種種的原因
[00:12:41.000 --> 00:12:46.000]  父親沒有辦法去完成他的責任
[00:12:46.000 --> 00:12:48.000]  但是感謝主
[00:12:48.000 --> 00:12:51.000]  藉著我們在天上的父
[00:12:51.000 --> 00:12:53.000]  這句這麼簡單的說話
[00:12:53.000 --> 00:12:58.000]  祂讓我們能夠在父神裡面
[00:12:58.000 --> 00:13:01.000]  去親身經歷
[00:13:01.000 --> 00:13:02.000]  親身享受
[00:13:02.000 --> 00:13:10.000]  親身享受了這麼寶貴的一個關係
[00:13:10.000 --> 00:13:14.000]  這個關係是一個很珍貴
[00:13:14.000 --> 00:13:19.000]  又是很尊貴的一個身份
[00:13:19.000 --> 00:13:21.000]  在頭三個願裡面
[00:13:21.000 --> 00:13:22.000]  第一個願是
[00:13:22.000 --> 00:13:26.000]  願人都尊你的名為姓
[00:13:26.000 --> 00:13:28.000]  在舊約經文裡面
[00:13:28.000 --> 00:13:30.000]  名不單只是一個普通的名
[00:13:30.000 --> 00:13:33.000]  更加是大有意思的
[00:13:33.000 --> 00:13:35.000]  耶和華以勒
[00:13:35.000 --> 00:13:37.000]  大家記不記得為什麼
[00:13:37.000 --> 00:13:40.000]  是耶和華必預備
[00:13:40.000 --> 00:13:44.000]  耶和華尼西為什麼
[00:13:44.000 --> 00:13:47.000]  是耶和華是我的星期
[00:13:47.000 --> 00:13:50.000]  耶和華沙龍為什麼
[00:13:50.000 --> 00:13:53.000]  是耶和華賜平安
[00:13:53.000 --> 00:13:58.000]  每一個名都含有一個更深層的意義在後面
[00:13:58.000 --> 00:14:02.000]  其實我們不應該太陌生
[00:14:02.000 --> 00:14:06.000]  因為聖經裡面滿佈著一些名字
[00:14:06.000 --> 00:14:08.000]  其實中國人也不應該是陌生的
[00:14:08.000 --> 00:14:12.000]  因為我們說最重要不要改錯名字
[00:14:12.000 --> 00:14:14.000]  因為我們很著重那個名字
[00:14:14.000 --> 00:14:16.000]  我們希望父母改一個名字給子女
[00:14:16.000 --> 00:14:19.000]  就是希望子女因為這樣
[00:14:19.000 --> 00:14:22.000]  有一個這樣的心思驗裡面
[00:14:22.000 --> 00:14:26.000]  按照他自己的名字來生活
[00:14:26.000 --> 00:14:31.000]  這個成為他人生的指標
[00:14:31.000 --> 00:14:34.000]  尊你的名為姓
[00:14:34.000 --> 00:14:38.000]  是傳統供應神稱呼的一個形式
[00:14:38.000 --> 00:14:41.000]  就好像在《耳塞俠史》第29章第23節那裡說
[00:14:41.000 --> 00:14:43.000]  他們必尊我的名為姓
[00:14:43.000 --> 00:14:47.000]  必尊雅各的聖者為姓
[00:14:47.000 --> 00:14:52.000]  這個剛好和《利未記》第22章第23節是一個相反
[00:14:52.000 --> 00:14:55.000]  那裡說你們不可褻瀆我的姓名
[00:14:55.000 --> 00:14:57.000]  原來尊神的名為姓
[00:14:57.000 --> 00:15:02.000]  就剛好和褻瀆神的名是剛好相反
[00:15:02.000 --> 00:15:05.000]  尊神的名為姓意思就是說
[00:15:05.000 --> 00:15:07.000]  以神為中心
[00:15:07.000 --> 00:15:09.000]  將一切的榮耀重贊歸還給神
[00:15:09.000 --> 00:15:12.000]  而不是歸還給人
[00:15:12.000 --> 00:15:15.000]  是以神為生命的主
[00:15:15.000 --> 00:15:18.000]  就好像彼得前書第3章第15節那裡說
[00:15:18.000 --> 00:15:25.000]  只要心裡尊主基督為姓
[00:15:25.000 --> 00:15:28.000]  願人都尊你的名為姓
[00:15:28.000 --> 00:15:30.000]  也含有另外一個意思
[00:15:30.000 --> 00:15:33.000]  就是希望世界上有更多的人認識神
[00:15:33.000 --> 00:15:35.000]  有更多的人尊主為大
[00:15:35.000 --> 00:15:37.000]  更多的人仰望神
[00:15:37.000 --> 00:15:38.000]  信靠神
[00:15:38.000 --> 00:15:43.000]  以祂為生命的聖者
[00:15:43.000 --> 00:15:45.000]  不過我們要記得
[00:15:45.000 --> 00:15:49.000]  這個不單只是一句的禱文
[00:15:49.000 --> 00:15:51.000]  不單只是一個口號
[00:15:51.000 --> 00:15:55.000]  不單只是口說出來一樣的一句話
[00:15:55.000 --> 00:16:01.000]  更重要的是必須要加上我們的行動
[00:16:01.000 --> 00:16:04.000]  馬丁路德這樣提醒我們
[00:16:04.000 --> 00:16:06.000]  他說如果我們希望主的名為姓
[00:16:06.000 --> 00:16:09.000]  我們就必須在我們日常生活裡面
[00:16:09.000 --> 00:16:12.000]  能夠見證、能夠榮耀祂
[00:16:12.000 --> 00:16:15.000]  我們不能單單口中說
[00:16:15.000 --> 00:16:17.000]  祈禱的時候說願祢的名為姓
[00:16:17.000 --> 00:16:18.000]  這樣就算了
[00:16:18.000 --> 00:16:20.000]  好像說了就算了
[00:16:20.000 --> 00:16:22.000]  而是我們必須要配合
[00:16:22.000 --> 00:16:24.000]  我們的生命、我們的行動
[00:16:24.000 --> 00:16:28.000]  去見證、去尊神的名為姓
[00:16:28.000 --> 00:16:30.000]  當說到這裡
[00:16:30.000 --> 00:16:32.000]  使我想起耶穌基督
[00:16:32.000 --> 00:16:36.000]  在祂在世上最後一段人生路的時候
[00:16:36.000 --> 00:16:40.000]  當祂騎著路進入耶路撒冷城之後
[00:16:40.000 --> 00:16:42.000]  祂說了一番說話
[00:16:42.000 --> 00:16:44.000]  或者我們一起讀螢幕上
[00:16:44.000 --> 00:16:48.000]  約翰福音第十二章二十七到二十八節
[00:16:48.000 --> 00:16:49.000]  請
[00:16:49.000 --> 00:16:51.000]  我現在心裡憂愁
[00:16:51.000 --> 00:16:53.000]  我說什麼才好呢
[00:16:53.000 --> 00:16:56.000]  父啊,救我脫離這時候
[00:16:56.000 --> 00:16:59.000]  但我原是為這時候來的
[00:16:59.000 --> 00:17:03.000]  父啊,願祢榮耀祢的名
[00:17:03.000 --> 00:17:09.000]  耶穌基督當時為什麼會在心裡憂愁
[00:17:09.000 --> 00:17:11.000]  我想大家都會很明白
[00:17:11.000 --> 00:17:14.000]  因為耶穌基督祂的時候到了
[00:17:14.000 --> 00:17:18.000]  祂將要踏上各國他山這條受苦之路
[00:17:18.000 --> 00:17:21.000]  所以祂說我說什麼好呢
[00:17:21.000 --> 00:17:23.000]  但感謝主
[00:17:23.000 --> 00:17:25.000]  當祂向父神說祈求
[00:17:25.000 --> 00:17:28.000]  求父神去救祂脫離
[00:17:28.000 --> 00:17:33.000]  這個時候去免受一切那種痛苦的時候
[00:17:33.000 --> 00:17:39.000]  祂記得原來祂來世上原是為這個緣故
[00:17:39.000 --> 00:17:42.000]  也是時候來到了
[00:17:42.000 --> 00:17:43.000]  所以祂接著說
[00:17:43.000 --> 00:17:48.000]  父啊,願祢榮耀祢的名
[00:17:48.000 --> 00:17:52.000]  耶穌基督向我們展現的就是
[00:17:52.000 --> 00:17:54.000]  願祢榮耀祢的名的意思
[00:17:54.000 --> 00:17:57.000]  就是耶穌基督願意釘身在十字架
[00:17:57.000 --> 00:18:01.000]  被羞辱,被鞭打,受著各樣的痛苦
[00:18:01.000 --> 00:18:08.000]  是用行動,用毀身來去尊主的名為性
[00:18:08.000 --> 00:18:12.000]  所以弟兄姊妹
[00:18:12.000 --> 00:18:17.000]  當我們去說願人都尊祢的名為性
[00:18:17.000 --> 00:18:21.000]  請你不要只是口順相變這樣說出來
[00:18:21.000 --> 00:18:24.000]  而是一個生命的毀身
[00:18:24.000 --> 00:18:26.000]  就好像在《馬達福音》
[00:18:26.000 --> 00:18:30.000]  當說到這個炎和光的教導的時候
[00:18:30.000 --> 00:18:32.000]  經文說
[00:18:32.000 --> 00:18:34.000]  《馬達福音》第五章第十六節說
[00:18:34.000 --> 00:18:37.000]  叫人看見我們的好行為
[00:18:37.000 --> 00:18:38.000]  就怎樣
[00:18:38.000 --> 00:18:43.000]  便將榮耀歸給天上的父
[00:18:43.000 --> 00:18:47.000]  主祖文第二個願
[00:18:47.000 --> 00:18:51.000]  是願祢的國降臨
[00:18:51.000 --> 00:18:55.000]  當我們看回當時猶太人
[00:18:55.000 --> 00:18:57.000]  在耶穌的時代的猶太人
[00:18:57.000 --> 00:19:02.000]  我們就知道當時的猶太人是多麼渴望彌賽亞的來臨
[00:19:02.000 --> 00:19:05.000]  多麼渴望救世主的來臨的時候
[00:19:05.000 --> 00:19:08.000]  以至他在羅馬政權所統治之下
[00:19:08.000 --> 00:19:11.000]  被逼迫,被迫害,生活艱苦之下
[00:19:11.000 --> 00:19:14.000]  在一個不公義,不公平的管轄之下
[00:19:14.000 --> 00:19:17.000]  有一個新的國度來臨
[00:19:17.000 --> 00:19:24.000]  他們多麼希望彌賽亞來了之後
[00:19:24.000 --> 00:19:26.000]  一個新的國度實現之後
[00:19:26.000 --> 00:19:30.000]  人就能夠在公平和公義裡面生活
[00:19:30.000 --> 00:19:33.000]  能夠安居樂業
[00:19:33.000 --> 00:19:37.000]  這個正正就是舊約彌賽亞神學
[00:19:37.000 --> 00:19:39.000]  一個很核心的主題
