
[00:00:00.000 --> 00:00:04.000]  按照教會的傳統,章林祈有四個主日
[00:02:27.000 --> 00:02:33.000]  即是它是在歷史上看到上帝的旨意和作為
[00:02:33.000 --> 00:02:38.000]  甚至是在一個政治的處境裏面來講
[00:02:38.000 --> 00:02:42.000]  即是裏面有講阿俠司王等等
[00:02:42.000 --> 00:02:47.000]  其實是一個很現實的歷史和政治的處境
[00:02:47.000 --> 00:02:49.000]  如果我們套用今天來說
[00:02:49.000 --> 00:02:54.000]  它是在一個很現實的生活的處境裏面來跟我們講說話
[00:02:54.000 --> 00:02:57.000]  你這樣去看,去明白
[00:02:57.000 --> 00:03:00.000]  究竟上帝怎樣跟我們講說話呢?
[00:03:00.000 --> 00:03:08.000]  阿俠司王是在主前的七百三十六年至七百一十六年的期間
[00:03:08.000 --> 00:03:14.000]  當時的社會環境是怎樣呢?
[00:03:14.000 --> 00:03:19.000]  亞述國是一個很強大的國家
[00:03:19.000 --> 00:03:21.000]  一直壯大
[00:03:21.000 --> 00:03:28.000]  它是在影響或者威脅鄰近的地方
[00:03:28.000 --> 00:03:30.000]  其實當時有幾個大的帝國
[00:03:30.000 --> 00:03:33.000]  下面有埃及,上面有亞述
[00:03:33.000 --> 00:03:39.000]  就好像我們今天那些超級強國
[00:03:39.000 --> 00:03:42.000]  它在威脅周邊的國家
[00:03:42.000 --> 00:03:49.000]  當時以色列的北部敘利亞和以色列國
[00:03:49.000 --> 00:03:54.000]  以色列國當時是分裂了猶太和以色列的兩個國家
[00:03:54.000 --> 00:03:56.000]  就好像今天的南北韓
[00:03:56.000 --> 00:04:04.000]  敘利亞和以色列國覺得要抵抗亞述的威脅
[00:04:04.000 --> 00:04:06.000]  就結盟
[00:04:06.000 --> 00:04:10.000]  結盟的時候它就想和猶太國一起
[00:04:10.000 --> 00:04:14.000]  如果不是的話,猶太國在下面
[00:04:14.000 --> 00:04:17.000]  你頂著上面,下面就來
[00:04:17.000 --> 00:04:19.000]  那就很麻煩
[00:04:19.000 --> 00:04:24.000]  結盟的時候就想顯示給亞述國
[00:04:24.000 --> 00:04:25.000]  你不要教我
[00:04:25.000 --> 00:04:28.000]  我們不是小的,我們也有力量
[00:04:28.000 --> 00:04:32.000]  就想去猶太國
[00:04:32.000 --> 00:04:34.000]  當時猶太國就恰似做皇帝
[00:04:34.000 --> 00:04:36.000]  就不是太想是這樣
[00:04:36.000 --> 00:04:40.000]  你敬酒不喝就罰酒
[00:04:40.000 --> 00:04:44.000]  就想來打猶太國
[00:04:44.000 --> 00:04:47.000]  如果你有聖經,你回到
[00:04:47.000 --> 00:04:51.000]  《爾策亞書》第七章
[00:04:51.000 --> 00:04:53.000]  我們不會看太多
[00:04:53.000 --> 00:04:56.000]  如果想研究就自己看聖經
[00:04:56.000 --> 00:05:00.000]  第六節,第七章的第六節
[00:05:00.000 --> 00:05:06.000]  我們要想攻擊猶太,擾亂它,攻破它,來歸我們
[00:05:06.000 --> 00:05:11.000]  在其中立他比勒的兒子為王
[00:05:11.000 --> 00:05:15.000]  主耶和華如此說,這是必站立不住也不得成就
[00:05:15.000 --> 00:05:17.000]  當時他們有一個計謀
[00:05:17.000 --> 00:05:19.000]  廢了現在的阿赫斯王
[00:05:19.000 --> 00:05:22.000]  就立另外一個做傀儡王
[00:05:22.000 --> 00:05:28.000]  我們一起,敘利亞,以色列和猶太
[00:05:28.000 --> 00:05:33.000]  結盟了,有一個強大的聯邦就可以頂住它
[00:05:33.000 --> 00:05:37.000]  猶太王阿赫斯當然不想
[00:05:37.000 --> 00:05:40.000]  始終要被人威脅
[00:05:40.000 --> 00:05:42.000]  他怎麼想呢?
[00:05:42.000 --> 00:05:45.000]  亞述那麼遠都威脅不到我
[00:05:45.000 --> 00:05:49.000]  不如我和亞述講和,我投靠亞述
[00:05:49.000 --> 00:05:51.000]  亞述保護我
[00:05:51.000 --> 00:05:55.000]  以色列和敘利亞就不敢動我
[00:05:55.000 --> 00:05:57.000]  有這樣的一個盤算
[00:05:57.000 --> 00:06:01.000]  簡單來說,找一個更強大或更兇的人
[00:06:01.000 --> 00:06:04.000]  本來這個人有可能威脅他
[00:06:04.000 --> 00:06:08.000]  現在他沒有威脅我,不如我找他來幫我
[00:06:08.000 --> 00:06:11.000]  頂住敘利亞和以色列
[00:06:11.000 --> 00:06:14.000]  搞這個問題
[00:06:14.000 --> 00:06:19.000]  上帝透過以賽亞斯子和阿赫斯說
[00:06:19.000 --> 00:06:23.000]  你不要這樣做
[00:06:23.000 --> 00:06:27.000]  第四節說
[00:06:27.000 --> 00:06:32.000]  你要謹慎,要鎮定,不要害怕
[00:06:32.000 --> 00:06:35.000]  不要因為這樣而害怕
[00:06:35.000 --> 00:06:41.000]  我會幫你解決這個問題
[00:06:41.000 --> 00:06:45.000]  你要鎮定,不要害怕
[00:06:45.000 --> 00:06:53.000]  果然上帝也出手平息了當時的事情
[00:06:53.000 --> 00:06:58.000]  但是這種政治環境上的張力沒有停止
[00:06:58.000 --> 00:07:00.000]  不斷地延續
[00:07:00.000 --> 00:07:12.000]  最後,猶大王阿赫斯找了亞述來幫忙
[00:07:12.000 --> 00:07:14.000]  投靠他
[00:07:14.000 --> 00:07:19.000]  最後亦被亞述鎖滅了
[00:07:19.000 --> 00:07:25.000]  這段聖經就穿插在這種歷史處境當中
[00:07:25.000 --> 00:07:32.000]  上帝對阿赫斯說
[00:07:32.000 --> 00:07:39.000]  你要向耶和華求一個預兆
[00:07:39.000 --> 00:07:45.000]  我給你一個證明,我會幫你
[00:07:45.000 --> 00:07:48.000]  阿赫斯說,我不求
[00:07:48.000 --> 00:07:50.000]  我不試探耶和華
[00:07:50.000 --> 00:07:53.000]  但其實他知道如果他求的時候
[00:07:53.000 --> 00:07:55.000]  又得到這個預兆
[00:07:55.000 --> 00:07:58.000]  他就沒有推搪的藉口
[00:07:58.000 --> 00:08:04.000]  所以以賽亞十三節有一個責備
[00:08:04.000 --> 00:08:08.000]  聽大衛家,你使人厭煩起小事
[00:08:08.000 --> 00:08:11.000]  你還使我神厭煩嗎?
[00:08:11.000 --> 00:08:13.000]  你用一個藉口去推搪
[00:08:13.000 --> 00:08:16.000]  上帝告訴你,我會給你一個保證
[00:08:16.000 --> 00:08:18.000]  阿赫斯說,我不需要什麼保證
[00:08:18.000 --> 00:08:19.000]  他不去求
[00:08:19.000 --> 00:08:23.000]  其實他想行自己的選擇,就去做
[00:08:23.000 --> 00:08:27.000]  這個時候就出現了我們今天讀的最主要經文
[00:08:27.000 --> 00:08:31.000]  因此主要給你們一個預兆
[00:08:31.000 --> 00:08:38.000]  「汗臘必有同女懷孕生子,給他起名叫爾瑪奈尼」
[00:08:38.000 --> 00:08:40.000]  是這樣出現的
[00:08:40.000 --> 00:08:47.000]  這就是爾瑪奈尼第一次出現的時機
[00:08:47.000 --> 00:08:52.000]  什麼意思呢?
[00:08:52.000 --> 00:08:58.000]  到後來,其實沒有一個歷史的人物出現
[00:08:58.000 --> 00:09:02.000]  就是保護了猶太國
[00:09:02.000 --> 00:09:04.000]  打敗了亞述
[00:09:04.000 --> 00:09:08.000]  猶太國一直都沒有事
[00:09:08.000 --> 00:09:10.000]  並不是這樣的
[00:09:10.000 --> 00:09:12.000]  他們一直都很顛沛
[00:09:12.000 --> 00:09:16.000]  直至到耶穌基督降生
[00:09:16.000 --> 00:09:18.000]  耶穌基督降生的時候
[00:09:18.000 --> 00:09:21.000]  又再提這個出來
[00:09:21.000 --> 00:09:24.000]  要給他起名叫爾瑪奈尼
[00:09:24.000 --> 00:09:28.000]  直至以前未到,現在都到了,大概七、八年
[00:09:28.000 --> 00:09:31.000]  耶穌來到,這個就是爾瑪奈尼
[00:09:31.000 --> 00:09:37.000]  這個就是能夠保障猶太國的平安和平
[00:09:37.000 --> 00:09:40.000]  其實耶穌出生的時代
[00:09:40.000 --> 00:09:44.000]  和阿克斯的時代是很相似的
[00:09:44.000 --> 00:09:51.000]  就是猶太國在一個羅馬的政權底下被統治
[00:09:51.000 --> 00:09:56.000]  而猶太人不斷想如何擺脫他
[00:09:56.000 --> 00:09:59.000]  如何推翻他
[00:09:59.000 --> 00:10:02.000]  所以他們對尼賽亞的期望
[00:10:02.000 --> 00:10:05.000]  不是我們今天基督徒一般想說的話
[00:10:05.000 --> 00:10:10.000]  我們求一個心靈上、靈性上的救主
[00:10:10.000 --> 00:10:13.000]  我們求一個政治上的尼賽亞
[00:10:13.000 --> 00:10:15.000]  一個強而有力的人
[00:10:15.000 --> 00:10:16.000]  民族的人
[00:10:16.000 --> 00:10:20.000]  帶領我們可以推翻羅馬的政府
[00:10:20.000 --> 00:10:22.000]  然後我們可以自主自立
[00:10:22.000 --> 00:10:23.000]  是這樣的
[00:10:23.000 --> 00:10:26.000]  所以耶穌一直都被人推他作王
[00:10:26.000 --> 00:10:30.000]  如果我們比較熟悉這段歷史的話
[00:10:30.000 --> 00:10:32.000]  我們就會知道
[00:10:32.000 --> 00:10:36.000]  所以當說到耶穌基督是這個爾瑪奈尼的時候
[00:10:36.000 --> 00:10:38.000]  在當時的猶太人來說
[00:10:38.000 --> 00:10:44.000]  他們的理解就是這個能夠帶領他們
[00:10:44.000 --> 00:10:50.000]  有能力去推翻羅馬政權的人
[00:10:50.000 --> 00:10:53.000]  事實上耶穌也沒有這樣做
[00:10:53.000 --> 00:10:56.000]  耶穌從來都沒有這樣做
[00:10:56.000 --> 00:11:02.000]  為什麼爾瑪奈尼又實現在耶穌基督的身上呢?
[00:11:02.000 --> 00:11:07.000]  這是我們要去思想的一個問題
[00:11:07.000 --> 00:11:16.000]  如果我們說聖經裏面的預兆或者預表
[00:11:16.000 --> 00:11:19.000]  其實它都有它現實的處境
[00:11:19.000 --> 00:11:25.000]  就是說當以賽亞叫阿俠師去祈禱的時候
[00:11:25.000 --> 00:11:28.000]  說上帝要給你一個預兆
[00:11:28.000 --> 00:11:32.000]  這個預兆沒理由等到七百年之後才出現
[00:11:32.000 --> 00:11:36.000]  而在阿俠師的時代是沒有發生過的
[00:11:36.000 --> 00:11:39.000]  對阿俠師來說是沒有意思的
[00:11:39.000 --> 00:11:42.000]  沒有意義的
[00:11:42.000 --> 00:11:44.000]  在阿俠師的時代
[00:11:44.000 --> 00:11:47.000]  究竟上帝是叫他做些什麼
[00:11:47.000 --> 00:11:49.000]  或者給他什麼呢?
[00:11:49.000 --> 00:11:51.000]  他說我要給你一個預兆
[00:11:51.000 --> 00:11:54.000]  就是看看哪有同女懷孕生子
[00:11:54.000 --> 00:11:57.000]  給他起名叫爾瑪奈尼
[00:11:57.000 --> 00:12:00.000]  那是不是說在阿俠師的時候
[00:12:00.000 --> 00:12:03.000]  有一個明君出現
[00:12:03.000 --> 00:12:08.000]  或者在阿俠師的王朝裏面
[00:12:08.000 --> 00:12:12.000]  有一個很英明的人
[00:12:12.000 --> 00:12:18.000]  或者上帝要興起一個人去保護猶太國呢?
[00:12:18.000 --> 00:12:21.000]  事實上我剛才說了是沒有的
[00:12:21.000 --> 00:12:26.000]  為什麼又說耶穌基督就是這個爾瑪奈尼呢?
[00:12:26.000 --> 00:12:28.000]  耶穌基督
[00:12:28.000 --> 00:12:30.000]  我們今天是基督徒
[00:12:30.000 --> 00:12:33.000]  就覺得上帝要我們同情上帝
[00:12:33.000 --> 00:12:41.000]  對猶太人來說不是這樣的一回事
[00:12:41.000 --> 00:12:47.000]  兩次出現的爾瑪奈尼
[00:12:47.000 --> 00:12:49.000]  都是前面寫的
[00:12:49.000 --> 00:12:53.000]  必有同女懷孕生子
[00:12:53.000 --> 00:12:56.000]  我們後面就做了兩幅掛畫
[00:12:56.000 --> 00:12:59.000]  一幅中文一幅英文
[00:12:59.000 --> 00:13:01.000]  你們要看見一個嬰孩
[00:13:01.000 --> 00:13:03.000]  包著布臥在馬槽裏
[00:13:03.000 --> 00:13:12.000]  那就是給你們的記號
[00:13:12.000 --> 00:13:15.000]  在今年的聖誕
[00:13:15.000 --> 00:13:23.000]  我對這個體會更加確實一點
[00:13:23.000 --> 00:13:24.000]  嬰孩
[00:13:24.000 --> 00:13:28.000]  因為我多了一個嬰孩
[00:13:28.000 --> 00:13:35.000]  在靈命素做的學習裏
[00:13:35.000 --> 00:13:37.000]  或者靈修學
[00:13:37.000 --> 00:13:39.000]  或者講述靈神學
[00:13:39.000 --> 00:13:42.000]  裏面有一個很重要的主題
[00:13:42.000 --> 00:13:47.000]  就是要去學仗耶穌基督
[00:13:47.000 --> 00:13:49.000]  學仗耶穌基督
[00:13:49.000 --> 00:13:53.000]  學什麼呢?
[00:13:53.000 --> 00:13:57.000]  不是學他怎樣去呼風喚雨
[00:13:57.000 --> 00:14:02.000]  移開山,向海面行走
[00:14:02.000 --> 00:14:06.000]  我們學耶穌基督去受苦
[00:14:06.000 --> 00:14:09.000]  背起十字架
[00:14:09.000 --> 00:14:12.000]  這也是一個很重要的向導
[00:14:12.000 --> 00:14:15.000]  在靈修神學裏面
[00:14:15.000 --> 00:14:21.000]  學仗耶穌是學他的謙卑和受苦
[00:14:21.000 --> 00:14:24.000]  所以十字架是基督教裏面
[00:14:24.000 --> 00:14:29.000]  一個很重要的標記
[00:14:29.000 --> 00:14:32.000]  更加清晰一點或者具體一點
[00:14:32.000 --> 00:14:35.000]  學什麼呢?
[00:14:35.000 --> 00:14:39.000]  學習耶穌基督的純真
[00:14:39.000 --> 00:14:42.000]  學習祂的善良
[00:14:42.000 --> 00:14:46.000]  學習祂對上帝的信靠
[00:14:46.000 --> 00:14:49.000]  學習祂的信服
[00:14:49.000 --> 00:14:55.000]  去學習怎樣做一個無能者
[00:14:55.000 --> 00:14:58.000]  我們只會學習做一個有能者
[00:14:58.000 --> 00:15:02.000]  怎樣去學習做一個無能者呢?
[00:15:02.000 --> 00:15:08.000]  在靈修裏面有一個叫做無能者的大能
[00:15:08.000 --> 00:15:12.000]  好像很矛盾,無能者怎會有大能呢?
[00:15:12.000 --> 00:15:16.000]  但在整個我們基督徒的信仰裏面
[00:15:16.000 --> 00:15:22.000]  我們不是要懲治一種剛性的能力
[00:15:22.000 --> 00:15:25.000]  你強,我比你更強
[00:15:25.000 --> 00:15:28.000]  你惡,我比你更惡
[00:15:28.000 --> 00:15:32.000]  你聰明,我比你更聰明
[00:15:32.000 --> 00:15:35.000]  是反向的
[00:15:35.000 --> 00:15:38.000]  十字架是很清楚的表達
[00:15:38.000 --> 00:15:42.000]  我們知道很清楚的表達
[00:15:42.000 --> 00:15:45.000]  學習做一個無能者
[00:15:45.000 --> 00:15:49.000]  是一個很顛覆的想法
[00:15:49.000 --> 00:15:55.000]  無能者的大能
[00:15:55.000 --> 00:15:59.000]  耶穌是徹底放棄祂自己的能力
[00:15:59.000 --> 00:16:02.000]  甘願被掛在木頭上
[00:16:02.000 --> 00:16:06.000]  完全沒有反抗
[00:16:06.000 --> 00:16:14.000]  祂是一個完全放棄的無能者
[00:16:14.000 --> 00:16:17.000]  有兩個記號很重要
[00:16:17.000 --> 00:16:20.000]  一個記號就是十字架的記號
[00:16:20.000 --> 00:16:23.000]  但聖誕節是讓我們看到另外一個記號
[00:16:23.000 --> 00:16:26.000]  就是鷹鞋
[00:16:26.000 --> 00:16:30.000]  後面有一個鷹鞋
[00:16:30.000 --> 00:16:35.000]  你們看見一個鷹鞋包著布臥在馬槽裏
[00:16:35.000 --> 00:16:42.000]  那就是給你們的記號
[00:16:42.000 --> 00:16:48.000]  上帝來到人的世界
[00:16:48.000 --> 00:16:50.000]  祂用什麼形態來到人的世界
[00:16:50.000 --> 00:16:54.000]  告訴人這個就是我
[00:16:54.000 --> 00:17:00.000]  是一個寶寶
[00:17:00.000 --> 00:17:08.000]  當牧羊人去見到的是創天造地的主
[00:17:08.000 --> 00:17:11.000]  那個就是道成肉身的神
[00:17:11.000 --> 00:17:14.000]  那個神是什麼樣的形狀呢
[00:17:14.000 --> 00:17:20.000]  一個寶寶
[00:17:20.000 --> 00:17:24.000]  就是一個寶寶
[00:17:24.000 --> 00:17:31.000]  一個完全的無能者
[00:17:31.000 --> 00:17:34.000]  我的孫一出生的時候
[00:17:34.000 --> 00:17:36.000]  幾個小時我就見到他
[00:17:36.000 --> 00:17:39.000]  一個麵粉那樣
[00:17:39.000 --> 00:17:41.000]  完全是一個無能者
[00:17:41.000 --> 00:17:45.000]  到今天還是一個無能者
[00:17:45.000 --> 00:17:51.000]  鷹鞋是一個絕對的無能者
[00:17:51.000 --> 00:17:58.000]  但是他是一個絕對的大能者
[00:17:58.000 --> 00:18:04.000]  今天我們一家人被他搞得亂七八糟
[00:18:04.000 --> 00:18:10.000]  他叫一聲,我女兒都聽不到
[00:18:10.000 --> 00:18:14.000]  他叫一聲,我女兒馬上跑過去
[00:18:14.000 --> 00:18:16.000]  很厲害的
[00:18:16.000 --> 00:18:20.000]  這裏真的有一個生命的密碼在這裏
[00:18:20.000 --> 00:18:25.000]  我們做父母的,我們大人有愛心
[00:18:25.000 --> 00:18:29.000]  我們去幫他,我們去做事
[00:18:29.000 --> 00:18:33.000]  你體會過就知道不是這樣一回事
[00:18:33.000 --> 00:18:38.000]  他在寶寶床那裏就指揮了你們
[00:18:38.000 --> 00:18:40.000]  你以前教訓到天歌
[00:18:40.000 --> 00:18:44.000]  現在他叫一聲你就要起來
[00:18:44.000 --> 00:18:46.000]  他簡直是一種能力叫你的
[00:18:46.000 --> 00:18:48.000]  不是開玩笑的
[00:18:48.000 --> 00:18:50.000]  你沒做過你不知道
[00:18:50.000 --> 00:18:52.000]  我雖然是隔一代
[00:18:52.000 --> 00:18:55.000]  感覺到他那種威力
[00:18:55.000 --> 00:19:05.000]  寶寶是很厲害的
[00:19:05.000 --> 00:19:08.000]  你體會到的時候
[00:19:08.000 --> 00:19:12.000]  他和我們的生命是一種緊密的聯繫
[00:19:12.000 --> 00:19:23.000]  他是影響著他身邊其他的人
[00:19:23.000 --> 00:19:25.000]  包括我的傭人
[00:19:25.000 --> 00:19:31.000]  看到他也有很多很多的反應
[00:19:31.000 --> 00:19:34.000]  這是一種能力
[00:19:34.000 --> 00:19:39.000]  這種能力是從他的生命散發出來
[00:19:39.000 --> 00:19:40.000]  我又笑,他又笑
[00:19:40.000 --> 00:19:44.000]  為甚麼他笑得特別吸引呢
[00:19:44.000 --> 00:19:46.000]  真是不同的
[00:19:46.000 --> 00:19:48.000]  你見過小寶寶笑
[00:19:48.000 --> 00:19:54.000]  他那種笑是很吸引人的
[00:19:54.000 --> 00:19:56.000]  好像一個寶寶
[00:19:56.000 --> 00:20:04.000]  上帝是用一個寶寶的形態來到人類當中
[00:20:04.000 --> 00:20:06.000]  很特別的
[00:20:06.000 --> 00:20:08.000]  我們從來都沒有想過
[00:20:08.000 --> 00:20:11.000]  我們以為上帝是一個大能者來到我們當中
[00:20:11.000 --> 00:20:13.000]  英雄般來到我們當中
[00:20:13.000 --> 00:20:17.000]  他是一個寶寶般來到我們當中
[00:20:17.000 --> 00:20:19.000]  他是一個無能者
[00:20:19.000 --> 00:20:21.000]  兩個記號
[00:20:21.000 --> 00:20:26.000]  一個生,一個死
[00:20:26.000 --> 00:20:32.000]  都是無能者
[00:20:32.000 --> 00:20:40.000]  耶穌是一個永遠的寶寶
[00:20:40.000 --> 00:20:46.000]  耶穌怎麼會是一個永遠的寶寶呢
[00:20:46.000 --> 00:20:52.000]  映星成龍寫過一本自傳
[00:20:52.000 --> 00:20:55.000]  那本自傳叫做
[00:20:55.000 --> 00:20:58.000]  他被人幫他寫的讚稿
[00:20:58.000 --> 00:21:05.000]  叫做《還末有長大就老了》
[00:21:05.000 --> 00:21:06.000]  即是我都未長大就老了
[00:21:06.000 --> 00:21:09.000]  有少少自嘲的
[00:21:09.000 --> 00:21:11.000]  戲弱的成份
[00:21:11.000 --> 00:21:20.000]  這個名字真的改得很聰明
[00:21:20.000 --> 00:21:26.000]  如果我們將這個名字少少地調轉來說
[00:21:26.000 --> 00:21:29.000]  已經老了
[00:21:29.000 --> 00:21:34.000]  我還是一個寶寶
[00:21:34.000 --> 00:21:36.000]  我覺得如果能夠這樣去寫一本書
[00:21:36.000 --> 00:21:40.000]  寫一個自傳
[00:21:40.000 --> 00:21:43.000]  非常之好
[00:21:43.000 --> 00:21:46.000]  耶穌是一個永遠的寶寶
[00:21:46.000 --> 00:21:48.000]  祂不是沒有長大
[00:21:48.000 --> 00:21:50.000]  但祂長大之後
[00:21:50.000 --> 00:21:56.000]  祂沒有失去祂的純真
[00:21:56.000 --> 00:21:58.000]  沒有
[00:21:58.000 --> 00:22:02.000]  沒有失去祂的良善
[00:22:02.000 --> 00:22:07.000]  沒有失去祂對上帝的信靠
[00:22:07.000 --> 00:22:12.000]  沒有失去祂對上帝的信服
[00:22:12.000 --> 00:22:15.000]  祂就好像一個寶寶一樣
[00:22:15.000 --> 00:22:18.000]  我們看看我們的主耶穌基督
[00:22:18.000 --> 00:22:20.000]  在祂行走的時候
[00:22:20.000 --> 00:22:27.000]  祂就好像一個寶寶一樣那麼純潔
[00:22:27.000 --> 00:22:29.000]  寶寶一樣那麼良善
[00:22:29.000 --> 00:22:31.000]  寶寶一樣那麼信靠
[00:22:31.000 --> 00:22:33.000]  寶寶一樣那麼信服
[00:22:33.000 --> 00:22:35.000]  是沒有少到的
[00:22:35.000 --> 00:22:38.000]  祂在長大之後就不見了
[00:22:38.000 --> 00:22:40.000]  越來越老跡
[00:22:40.000 --> 00:22:42.000]  越來越裝模作樣
[00:22:42.000 --> 00:22:44.000]  越來越說什麼
[00:22:44.000 --> 00:22:46.000]  沒有
[00:22:46.000 --> 00:22:49.000]  耶穌沒有
[00:22:49.000 --> 00:22:55.000]  耶穌吸引力在這裡
[00:22:55.000 --> 00:22:57.000]  我們看到祂是一個大能者
[00:22:57.000 --> 00:23:00.000]  但同時或者更加應該看到
[00:23:00.000 --> 00:23:04.000]  祂是一個無能者
[00:23:04.000 --> 00:23:06.000]  上帝叫祂怎樣
[00:23:06.000 --> 00:23:09.000]  祂就怎樣
[00:23:09.000 --> 00:23:13.000]  完全這樣信服的
[00:23:13.000 --> 00:23:17.000]  這個是極之美麗
[00:23:17.000 --> 00:23:19.000]  極之美麗
[00:23:19.000 --> 00:23:25.000]  極之可貴的一個生命
[00:23:25.000 --> 00:23:30.000]  我們時常都想到我們要用能力去解決問題
[00:23:30.000 --> 00:23:33.000]  就好像阿俠師那樣
[00:23:33.000 --> 00:23:35.000]  我們要用能力去解決問題
[00:23:35.000 --> 00:23:37.000]  上帝就透過耶穌來跟他說
[00:23:37.000 --> 00:23:40.000]  你要看看一個寶寶
[00:23:40.000 --> 00:23:45.000]  這個寶寶對祂那種純真
[00:23:45.000 --> 00:23:46.000]  祂那種良善
[00:23:46.000 --> 00:23:47.000]  祂那種信靠
[00:23:47.000 --> 00:23:48.000]  祂那種信服
[00:23:48.000 --> 00:23:51.000]  祂的父母怎會不理祂呢
[00:23:51.000 --> 00:23:52.000]  你如果對我
[00:23:52.000 --> 00:23:54.000]  好像一個寶寶那樣信靠我
[00:23:54.000 --> 00:23:56.000]  我怎會不理你呢
[00:23:56.000 --> 00:23:58.000]  召喚祂
[00:23:58.000 --> 00:24:00.000]  你不要去倚靠亞述
[00:24:00.000 --> 00:24:04.000]  好,你信靠我了
[00:24:04.000 --> 00:24:09.000]  但阿俠師做不到一個別別
[00:24:09.000 --> 00:24:11.000]  耶穌基督
[00:24:11.000 --> 00:24:14.000]  祂呼召我們
[00:24:14.000 --> 00:24:15.000]  祂迴轉
[00:24:15.000 --> 00:24:20.000]  就是一個小孩子
[00:24:20.000 --> 00:24:27.000]  你信靠上帝
[00:24:27.000 --> 00:24:31.000]  要相信上帝與我們同在
[00:24:31.000 --> 00:24:36.000]  這個就是祂對我們的召喚
[00:24:36.000 --> 00:24:39.000]  以瑪麗莉是一個應許
[00:24:39.000 --> 00:24:42.000]  亦都是一個召喚
[00:24:42.000 --> 00:24:46.000]  上帝給我們的救恩
[00:24:46.000 --> 00:24:47.000]  或者給我們的恩典
[00:24:47.000 --> 00:24:50.000]  從來不是六合彩色的
[00:24:50.000 --> 00:24:52.000]  一打開就中了
[00:24:52.000 --> 00:24:55.000]  錢就一大堆
[00:24:55.000 --> 00:24:58.000]  是一種召喚
[00:24:58.000 --> 00:25:04.000]  召喚我們的生命要歸向祂
[00:25:04.000 --> 00:25:07.000]  成為一個寶寶
[00:25:07.000 --> 00:25:11.000]  上帝怎會不去擁抱這個寶寶呢
[00:25:11.000 --> 00:25:15.000]  上帝怎會不與祂同在呢
[00:25:15.000 --> 00:25:16.000]  我們經常說
[00:25:16.000 --> 00:25:17.000]  現在世人不跟我們了
[00:25:17.000 --> 00:25:19.000]  長大了
