
[00:00:00.000 --> 00:00:04.100]  大英姊妹平安 我們再一次低頭禱告
[00:03:40.100 --> 00:03:43.220]  所以明白了
[00:03:43.220 --> 00:03:48.620]  接著他就說 你們若真與基督一同復活
[00:03:48.620 --> 00:03:50.900]  那是什麼意思呢?
[00:03:50.900 --> 00:03:54.540]  有真就可能有假 是不是?
[00:03:54.540 --> 00:03:58.780]  如果沒有假就不需要講真 是不是?
[00:03:58.780 --> 00:04:03.220]  就是說 我們要明白我們的信仰
[00:04:03.220 --> 00:04:08.380]  那個真實性是要活出來的
[00:04:08.380 --> 00:04:12.180]  如果只是聽基督的偉大 基督的超越
[00:04:12.180 --> 00:04:16.580]  那些當然是很有意思
[00:04:16.580 --> 00:04:22.540]  但是那個怎樣在你的生命當中活出來
[00:04:22.540 --> 00:04:26.140]  那個才是信仰真實的成份
[00:04:26.140 --> 00:04:32.500]  我們的信仰永遠是有實踐的那一部份
[00:04:32.500 --> 00:04:34.380]  你星期天做基督徒
[00:04:34.380 --> 00:04:36.580]  當然可能你回到教會的時候
[00:04:36.580 --> 00:04:40.740]  唱詩 敬拜 見到朋友 可能是會很開心
[00:04:40.740 --> 00:04:44.940]  但是我們信仰更加講求星期天以外
[00:04:44.940 --> 00:04:47.260]  星期一至星期六
[00:04:47.260 --> 00:04:52.900]  那一種的生活究竟是不是跟我們的信仰符合
[00:04:52.900 --> 00:04:59.180]  是不是能夠活出基督在我們裏面的那個內在的特質呢?
[00:04:59.180 --> 00:05:05.340]  那個叫真與基督一同復活
[00:05:05.340 --> 00:05:08.860]  而更加在這裏你也看到
[00:05:08.860 --> 00:05:10.460]  在當他這樣講的時候
[00:05:10.460 --> 00:05:15.100]  保羅說 你們若真與基督一同復活的時候
[00:05:15.100 --> 00:05:16.540]  當然我們信耶穌
[00:05:16.540 --> 00:05:21.660]  我們知道基督的救恩是我們同主同死同復活 是不是?
[00:05:21.660 --> 00:05:26.020]  但是就有一個問題
[00:05:26.020 --> 00:05:31.580]  原來什麼時候可以同主同死同復活呢?
[00:05:31.580 --> 00:05:32.900]  有人就會想
[00:05:32.900 --> 00:05:37.580]  當我死了之後 我上天堂 回天家
[00:05:37.580 --> 00:05:40.780]  那我就復活了 有復活的身體 是不是?
[00:05:40.780 --> 00:05:44.060]  那就跟基督一同復活
[00:05:44.060 --> 00:05:46.420]  但是是不是這樣呢?
[00:05:46.420 --> 00:05:48.580]  當然不是 在這裏講
[00:05:48.580 --> 00:05:50.860]  因為這個是現在
[00:05:50.860 --> 00:05:53.020]  他說 你們若真與基督一同復活
[00:05:53.020 --> 00:05:55.140]  所以復活的生命
[00:05:55.140 --> 00:05:58.460]  那個復活生命的性質 那個quality
[00:05:58.460 --> 00:06:07.820]  是現在信的人在我們現在今生當中去經歷
[00:06:07.820 --> 00:06:13.380]  接著他就去解釋 究竟一個有復活生命的人
[00:06:13.380 --> 00:06:17.140]  究竟是怎樣生活的呢?
[00:06:17.140 --> 00:06:18.380]  第二節他說
[00:06:18.380 --> 00:06:24.380]  所以你們要思念上面的事 不要思念地上的事
[00:06:24.380 --> 00:06:27.460]  他就做了一個分野
[00:06:27.460 --> 00:06:29.700]  似乎當然你就明白到
[00:06:29.700 --> 00:06:32.300]  思念上面的事 就是天上面的事
[00:06:32.300 --> 00:06:35.260]  就是屬靈的事 就是屬神的事 是不是?
[00:06:35.260 --> 00:06:36.620]  那地上的事是什麼事呢?
[00:06:36.620 --> 00:06:38.340]  那就是可能是地上的事
[00:06:38.340 --> 00:06:42.140]  就是可能是我們平時的生活
[00:06:42.140 --> 00:06:45.460]  肉體罪惡的事情
[00:06:45.460 --> 00:06:46.820]  那些是地上的事
[00:06:46.820 --> 00:06:50.420]  很容易我們都明白到有這樣的分野
[00:06:50.420 --> 00:06:53.780]  天上面的事就是屬靈的事 神的事
[00:06:53.780 --> 00:06:57.700]  地上面的事就是物質的事
[00:06:57.700 --> 00:07:00.780]  平時瑣碎的事情 是不是?
[00:07:00.780 --> 00:07:04.420]  很容易我們就會有這樣的分野
[00:07:04.420 --> 00:07:08.380]  但是我就有一個問題
[00:07:08.380 --> 00:07:13.300]  如果天上面的事就是屬靈的事 就是屬神的事
[00:07:13.300 --> 00:07:16.900]  地上面的事就是屬地的事
[00:07:16.900 --> 00:07:20.740]  譬如可能平時上班 上學
[00:07:20.740 --> 00:07:25.140]  平時生活那些東西 鎖匙那些 地上的事的時候
[00:07:25.140 --> 00:07:28.580]  如果這樣分的時候
[00:07:28.580 --> 00:07:34.140]  那我每天所思念天上的事 真的是很有限的 是不是?
[00:07:34.140 --> 00:07:35.940]  你每天
[00:07:35.940 --> 00:07:38.860]  坦白講 如果你還沒有退休的時候
[00:07:38.860 --> 00:07:42.420]  一個人除了睡覺之外
[00:07:42.420 --> 00:07:45.580]  最多的時間是做什麼的呢?
[00:07:45.580 --> 00:07:49.500]  是上班 在一個現代人來說 是不是?
[00:07:49.500 --> 00:07:55.420]  你見家人都沒有見你公司那些同事那麼多時間 很多時
[00:07:55.420 --> 00:07:58.140]  因為你見家人的時間 除非你算上睡覺
[00:07:58.140 --> 00:08:00.660]  但是你已經睡了覺 睡覺都不算的時候
[00:08:00.660 --> 00:08:05.140]  你減回可能見公司的時間更長的
[00:08:05.140 --> 00:08:07.820]  那你說思念地上的事就是說
[00:08:07.820 --> 00:08:11.860]  地上的事就是上班 上學那些東西的時候
[00:08:11.860 --> 00:08:16.260]  那我真是誠實地面對自己的時候
[00:08:16.260 --> 00:08:20.100]  那我思念天上的事 真的是很有限的 是不是?
[00:08:20.100 --> 00:08:22.700]  但是保羅是不是究竟在講這件事呢?
[00:08:22.700 --> 00:08:25.740]  是不是教導這件事呢?
[00:08:25.740 --> 00:08:28.380]  如果是這樣的時候 我怎樣能夠做一個
[00:08:28.380 --> 00:08:30.580]  我又想去親近神
[00:08:30.580 --> 00:08:33.420]  做一個復活的生命 活在我裏面
[00:08:33.420 --> 00:08:35.780]  但是我又那麼有限
[00:08:35.780 --> 00:08:37.820]  我沒理由不上班的
[00:08:37.820 --> 00:08:40.220]  我沒理由平時做的事情不做的
[00:08:40.220 --> 00:08:41.860]  譬如有些媽媽
[00:08:41.860 --> 00:08:43.740]  那些小孩還很小的 在家裏
[00:08:43.740 --> 00:08:46.860]  那些真的是七成二十四的工作
[00:08:46.860 --> 00:08:48.940]  真是睡都沒得睡的
[00:08:48.940 --> 00:08:52.940]  那小孩是不是地上的事還是天上的事呢?
[00:08:52.940 --> 00:08:57.220]  如果說地上的事就全佔了 是不是?
[00:08:57.220 --> 00:09:00.220]  不知道你有沒有問過這個問題
[00:09:00.220 --> 00:09:02.300]  可能你心裏面很想親近神多一些
[00:09:02.300 --> 00:09:04.700]  你說我都很想思念天上的事
[00:09:04.700 --> 00:09:09.260]  但是我有太多地上的責任
[00:09:09.260 --> 00:09:16.180]  那些地上的事好像將我扯住
[00:09:16.180 --> 00:09:20.300]  變成生活上很大張力
[00:09:20.300 --> 00:09:22.420]  不知道你有沒有這樣的問題
[00:09:22.420 --> 00:09:25.260]  或者這樣的掙扎呢?
[00:09:25.260 --> 00:09:26.780]  我記得我最初做基督徒的時候
[00:09:26.780 --> 00:09:30.180]  其實我都有的
[00:09:30.180 --> 00:09:35.500]  我想如果神的事是那麼值得去追求
[00:09:35.500 --> 00:09:39.500]  那麼值得全人的生命擺上
[00:09:39.500 --> 00:09:42.580]  我讀書也是 你知道在香港讀書的
[00:09:42.580 --> 00:09:45.100]  那時候要考會考
[00:09:45.100 --> 00:09:48.060]  考完會考 我那個年代要考A level
[00:09:48.060 --> 00:09:49.500]  然後才有得讀大學
[00:09:49.500 --> 00:09:54.620]  早上由自修室開門
[00:09:54.620 --> 00:09:58.620]  那時候臨考之前的一個月 一個多兩個月
[00:09:58.620 --> 00:10:01.060]  自修室開門 學校就不用上學的了
[00:10:01.060 --> 00:10:02.500]  因為給你自己讀書的
[00:10:02.500 --> 00:10:05.700]  自修室開門就已經進去了
[00:10:05.700 --> 00:10:09.700]  在那裡自修室關門才回家的
[00:10:09.700 --> 00:10:11.900]  那你說我讀書的時候思念天上的事
[00:10:11.900 --> 00:10:14.420]  還是思念地上的事呢?
[00:10:14.420 --> 00:10:16.220]  那些數啊 那些formula啊
[00:10:16.220 --> 00:10:17.820]  那些當然是地上的事了
[00:10:17.820 --> 00:10:20.820]  在天上面不用算的了
[00:10:20.820 --> 00:10:24.740]  那不是很矛盾?
[00:10:24.740 --> 00:10:25.860]  那我又想愛神
[00:10:25.860 --> 00:10:28.780]  你知道啦 可能我回教會的時候
[00:10:28.780 --> 00:10:30.940]  那些哥哥姐姐就跟我說
[00:10:30.940 --> 00:10:34.180]  做基督徒讀書都很重要的
[00:10:34.180 --> 00:10:35.180]  那你讀好書
[00:10:35.180 --> 00:10:37.420]  如果你讀書又讀得不好
[00:10:37.420 --> 00:10:41.820]  那你就是失見證 是不是?
[00:10:41.820 --> 00:10:47.260]  就是父母說你經常回教會讀書讀到鬼五馬六
[00:10:47.260 --> 00:10:50.460]  那都不是很好 是不是?
[00:10:50.460 --> 00:10:51.860]  那究竟怎樣分呢?
[00:10:51.860 --> 00:10:52.940]  怎樣為之天上的事
[00:10:52.940 --> 00:10:55.580]  怎樣為之地上的事呢?
[00:10:55.580 --> 00:10:58.420]  表面來講 每個人都知道
[00:10:58.420 --> 00:11:00.740]  天上的事就是屬神
[00:11:00.740 --> 00:11:04.340]  永恆那些事情 是不是?
[00:11:04.340 --> 00:11:07.340]  地上的事就是生活那些事情 是不是?
[00:11:07.340 --> 00:11:09.740]  罪惡那些不用說了 是不是?
[00:11:09.740 --> 00:11:10.860]  每個人都知道
[00:11:10.860 --> 00:11:11.900]  但是怎樣分呢?
[00:11:11.900 --> 00:11:14.620]  或者怎樣去實踐呢?
[00:11:14.620 --> 00:11:16.300]  我相信保羅在這裡
[00:11:16.300 --> 00:11:21.540]  其實在講天上和地上的事的對比的時候
[00:11:21.540 --> 00:11:25.740]  其實不是好像我剛才所講
[00:11:25.740 --> 00:11:31.740]  天上的就是不貼地的事
[00:11:31.740 --> 00:11:37.740]  地上的就是很瑣碎勞碌生活上的事
[00:11:37.740 --> 00:11:39.540]  我覺得不是這樣
[00:11:39.540 --> 00:11:44.460]  因為我記得保羅在《羅馬書》那裡
[00:11:44.460 --> 00:11:46.340]  他曾經這樣講
[00:11:46.340 --> 00:11:54.260]  他說「你們或吃或喝都要為榮耀神而行」
[00:11:54.260 --> 00:11:56.740]  記得嗎?
[00:11:56.740 --> 00:11:59.460]  保羅在《羅馬書》第十二章一節說
[00:11:59.460 --> 00:12:01.780]  「你們要心意根深而變化
[00:12:01.780 --> 00:12:04.380]  叫你們測驗何謂神的善良
[00:12:04.380 --> 00:12:07.100]  純全可喜悅的旨意」
[00:12:07.100 --> 00:12:09.220]  你測驗神的善良
[00:12:09.220 --> 00:12:12.260]  神的旨意在你的生命當中
[00:12:12.260 --> 00:12:17.300]  是不是只是在你回教會 侍奉 屬靈 讀聖經的時候
[00:12:17.300 --> 00:12:20.500]  才測驗神的善良 純全可喜悅的旨意呢?
[00:12:20.500 --> 00:12:21.740]  是不是?
[00:12:21.740 --> 00:12:23.780]  當然不是
[00:12:23.780 --> 00:12:29.020]  當中一定包括我的人生計劃
[00:12:29.020 --> 00:12:34.060]  我怎樣去計劃我在地上的一生所用的
[00:12:34.060 --> 00:12:36.460]  比如我每天用我的時間
[00:12:36.460 --> 00:12:39.220]  我和什麼人來交往
[00:12:39.220 --> 00:12:43.460]  我人生的目標
[00:12:43.460 --> 00:12:45.940]  這些這樣去想的時候
[00:12:45.940 --> 00:12:49.220]  似乎天上的事和屬地上的事
[00:12:49.220 --> 00:12:53.700]  就不是這樣易分化來分的
[00:12:53.700 --> 00:13:00.580]  其實天上的事是包括了地上的事
[00:13:00.580 --> 00:13:03.260]  是不是?
[00:13:03.260 --> 00:13:08.660]  地上的事沒有什麼比吃飯 喝水 睡覺更平凡
[00:13:08.660 --> 00:13:11.340]  或吃或喝
[00:13:11.340 --> 00:13:14.660]  沒有人說這些不是地上的事
[00:13:14.660 --> 00:13:16.420]  沒有人比這些平凡
[00:13:16.420 --> 00:13:18.460]  但是這些這麼平凡的事
[00:13:18.460 --> 00:13:25.300]  可以昇華 將天上的觀念涵蓋在其中的時候
[00:13:25.300 --> 00:13:29.860]  你們或是或學 都是為榮耀神
[00:13:29.860 --> 00:13:31.820]  弟子們你明白嗎?
[00:13:31.820 --> 00:13:33.820]  原來就是這樣
[00:13:33.820 --> 00:13:37.700]  我們不是將天上和地上劃分
[00:13:37.700 --> 00:13:40.740]  所以有些基督徒可能在教會就很熱心
[00:13:40.740 --> 00:13:43.020]  做工就很隨意
[00:13:43.020 --> 00:13:44.300]  這樣不對勁
[00:13:44.300 --> 00:13:46.260]  但是另外也相反
[00:13:46.260 --> 00:13:48.700]  做工就很熱心 回教會就很隨意
[00:13:48.700 --> 00:13:50.300]  這樣當然也不行
[00:13:50.300 --> 00:13:51.460]  但其實原來不是這樣
[00:13:51.460 --> 00:13:56.420]  原來一個思念天上的事的人
[00:13:56.420 --> 00:14:05.580]  其實因為天上的事是包括了我們整個人生
[00:14:05.580 --> 00:14:07.740]  菠蘿華叫我們不要思念地上的事
[00:14:07.740 --> 00:14:08.860]  意思就是說
[00:14:08.860 --> 00:14:10.740]  我們不要只是思念地上的事
[00:14:10.740 --> 00:14:17.420]  好像地上的 只是在地上的生物這樣生存
[00:14:17.420 --> 00:14:20.340]  我們是有另外更高的層次
[00:14:20.340 --> 00:14:22.020]  而那個更高的層次不是說
[00:14:22.020 --> 00:14:27.300]  取消了你不需要在地上的生活
[00:14:27.300 --> 00:14:29.580]  你上班很好的
[00:14:29.580 --> 00:14:33.460]  在你的工作當中當然做好你的本份
[00:14:33.460 --> 00:14:35.020]  但是當你做的時候
[00:14:35.020 --> 00:14:37.700]  你是為了榮耀神而做
[00:14:37.700 --> 00:14:39.140]  去見證神而做
[00:14:39.140 --> 00:14:40.380]  當沒有人看到的時候
[00:14:40.380 --> 00:14:45.700]  你仍然是很有見證地做好你的職份
[00:14:45.700 --> 00:14:50.300]  這個就是用思念天上的事的角度
[00:14:50.300 --> 00:14:53.500]  來做地上的事
[00:14:53.500 --> 00:14:56.180]  你吃東西
[00:14:56.180 --> 00:14:59.060]  你有時候會吃
[00:14:59.060 --> 00:15:01.180]  有時候有需要的時候
[00:15:01.180 --> 00:15:03.780]  你禱告 你禁食
[00:15:03.780 --> 00:15:05.220]  吃東西這麼簡單
[00:15:05.220 --> 00:15:08.260]  你都不是只是為了滿足自己的禱福
[00:15:08.260 --> 00:15:12.300]  而去決定吃不吃
[00:15:12.300 --> 00:15:15.100]  而是你是用天上的事的角度
[00:15:15.100 --> 00:15:20.540]  來決定你怎樣活出地上的事情
[00:15:20.540 --> 00:15:22.260]  你人生的計劃
[00:15:22.260 --> 00:15:23.860]  譬如我那時候 我想
[00:15:23.860 --> 00:15:26.500]  我計劃的時候 我要
[00:15:26.500 --> 00:15:28.900]  我很想 當然讀好的書的時候
[00:15:28.900 --> 00:15:30.700]  我讀大學
[00:15:30.700 --> 00:15:32.980]  但是我想我人生的目標
[00:15:32.980 --> 00:15:35.820]  我是想去榮耀神
[00:15:35.820 --> 00:15:37.900]  我那時候想去做一個老師
[00:15:37.900 --> 00:15:39.260]  因為我覺得
[00:15:39.260 --> 00:15:41.060]  如果我去做老師的時候
[00:15:41.060 --> 00:15:43.380]  我可以帶人信耶穌
[00:15:43.380 --> 00:15:45.660]  當然後來神有祂的計劃
[00:15:45.660 --> 00:15:48.060]  我從來沒有做過老師
[00:15:48.060 --> 00:15:49.860]  神有祂自己的計劃
[00:15:49.860 --> 00:15:52.020]  但是在我
[00:15:52.020 --> 00:15:53.020]  那時候還不知道
[00:15:53.020 --> 00:15:54.380]  我計劃我的人生的時候
[00:15:54.380 --> 00:15:56.420]  我都是用天上的角度來去想
[00:15:56.420 --> 00:15:58.220]  我不是只是為了賺錢
[00:15:58.220 --> 00:16:00.260]  我不是為了看哪份工作
[00:16:00.260 --> 00:16:03.540]  是會在地上有很大的成就
[00:16:03.540 --> 00:16:05.380]  我是想我的生命
[00:16:05.380 --> 00:16:07.900]  怎樣在屬靈的角度
[00:16:07.900 --> 00:16:09.460]  在屬天的角度
[00:16:09.460 --> 00:16:11.900]  來去為神所用
[00:16:11.900 --> 00:16:15.580]  這個就是思念天上的事
[00:16:15.580 --> 00:16:16.820]  思念天上的事
[00:16:16.820 --> 00:16:20.900]  包括涵蓋了你生活的每一個範疇
[00:16:20.900 --> 00:16:22.420]  一個復活的人
[00:16:22.420 --> 00:16:25.340]  就是他就不是一個
[00:16:25.340 --> 00:16:26.780]  如果一個沒有復活的人
[00:16:26.780 --> 00:16:28.660]  就只是思念地上的事的時候
[00:16:28.660 --> 00:16:29.820]  譬如他找工作的計劃
[00:16:29.820 --> 00:16:31.860]  就是想哪裏賺得錢多
[00:16:31.860 --> 00:16:33.700]  哪裏晉升機會好
[00:16:33.700 --> 00:16:39.860]  哪裏福利多
[00:16:39.860 --> 00:16:41.580]  是不是?
[00:16:41.580 --> 00:16:43.580]  這個是很正常的
[00:16:43.580 --> 00:16:46.740]  我不是這樣想
[00:16:46.740 --> 00:16:48.420]  不正確不是
[00:16:48.420 --> 00:16:51.740]  但是在想那些之餘
[00:16:51.740 --> 00:16:54.500]  你多了一個復活的人
[00:16:54.500 --> 00:16:56.900]  是多了另外一個層次
[00:16:56.900 --> 00:16:59.140]  多了另外一個層次
[00:16:59.140 --> 00:17:00.460]  就是你更加會想
[00:17:00.460 --> 00:17:01.860]  在那個工作那裏
[00:17:01.860 --> 00:17:03.940]  會不會阻礙我和神的關係
[00:17:03.940 --> 00:17:06.780]  還是去增進我和神的關係
[00:17:06.780 --> 00:17:07.900]  在那個工作那裏
[00:17:07.900 --> 00:17:10.340]  我是可以更加被神所用
[00:17:10.340 --> 00:17:12.700]  去帶領人
[00:17:12.700 --> 00:17:17.780]  去天國的事可以更加來去擴展
[00:17:17.780 --> 00:17:20.900]  還是有阻礙呢?
[00:17:20.900 --> 00:17:22.180]  是不是?
[00:17:22.180 --> 00:17:23.980]  這個就是保祿的意思
[00:17:23.980 --> 00:17:27.940]  我們要思念天上的事情
[00:17:27.940 --> 00:17:34.820]  我們是腳踏實地這樣去生活的
[00:17:34.820 --> 00:17:35.860]  你信了耶穌
[00:17:35.860 --> 00:17:37.700]  你不會說靈氣逼人
[00:17:37.700 --> 00:17:40.500]  現在走路都好像飄飄
[00:17:40.500 --> 00:17:43.620]  好像以前古代會傾功那些人那樣
[00:17:43.620 --> 00:17:47.300]  就是因為我們的心想在天上
[00:17:47.300 --> 00:17:48.860]  你一樣是這麼踏實
[00:17:48.860 --> 00:17:52.860]  你一樣是逐步逐步走你的人生的路
[00:17:52.860 --> 00:17:54.660]  但是在走的時候
[00:17:54.660 --> 00:18:00.500]  你的眼、你的心是看著天
[00:18:00.500 --> 00:18:02.300]  你是向著天
[00:18:02.300 --> 00:18:04.540]  因為我們是屬天的人
[00:18:04.540 --> 00:18:09.660]  我們是復活的人
[00:18:09.660 --> 00:18:12.740]  接著保祿繼續來解釋
[00:18:12.740 --> 00:18:16.180]  因為你們已經死了
[00:18:16.180 --> 00:18:18.180]  因為信耶穌的人
[00:18:18.180 --> 00:18:21.260]  舊有的生命已經死去
[00:18:21.260 --> 00:18:22.700]  舊有的生命已經死去
[00:18:22.700 --> 00:18:27.460]  這個不是一個將來式
[00:18:27.460 --> 00:18:29.300]  你說我現在三更半夜還沒死
[00:18:29.300 --> 00:18:30.780]  我到了將來才死
[00:18:30.780 --> 00:18:32.500]  不是 它是已經死去
[00:18:32.500 --> 00:18:35.420]  這個是一個過去式
[00:18:35.420 --> 00:18:36.620]  為什麼呢?
[00:18:36.620 --> 00:18:39.220]  因為當我們信耶穌的時候
[00:18:39.220 --> 00:18:43.700]  我們的生命是聯於耶穌基督
[00:18:43.700 --> 00:18:45.180]  我們是
[00:18:45.180 --> 00:18:46.140]  你信耶穌的時候
[00:18:46.140 --> 00:18:48.940]  你知不知道你是做了一個認同
[00:18:48.940 --> 00:18:50.700]  簽了一個合約
[00:18:50.700 --> 00:18:53.900]  那個認同、那個合約就是說
[00:18:53.900 --> 00:18:56.980]  主耶穌 你死在十字架
[00:18:56.980 --> 00:19:01.540]  我的命就等同你的命
[00:19:01.540 --> 00:19:03.220]  所以因為你的死
[00:19:03.220 --> 00:19:04.980]  我的舊人都是死
[00:19:04.980 --> 00:19:06.220]  因為你的復活
[00:19:06.220 --> 00:19:08.900]  所以我有新人復活在我裡面
[00:19:08.900 --> 00:19:10.980]  有復活的生命
[00:19:10.980 --> 00:19:12.940]  是一個這樣的聯合
[00:19:12.940 --> 00:19:14.860]  是一個這樣的合約
[00:19:14.860 --> 00:19:18.460]  是一個這樣的關係
[00:19:18.460 --> 00:19:21.740]  復活的信仰
[00:19:21.740 --> 00:19:25.020]  就帶來我們有復活的生活
[00:19:25.020 --> 00:19:27.420]  復活的生命
[00:19:27.420 --> 00:19:31.100]  我們復活的信仰不是一個將來的合約
[00:19:31.100 --> 00:19:35.900]  是一個現在已經是生效的
[00:19:35.900 --> 00:19:38.940]  一個的現實
[00:19:38.940 --> 00:19:42.420]  所以我說你們已經死了
[00:19:42.420 --> 00:19:44.460]  如果你不死的時候
[00:19:44.460 --> 00:19:50.100]  你信耶穌和未信耶穌之前那種生活的態度
[00:19:50.100 --> 00:19:52.260]  那種人生的目標
[00:19:52.260 --> 00:19:54.660]  那種你想要得到的東西
[00:19:54.660 --> 00:19:57.420]  的慾望、的追求
[00:19:57.420 --> 00:19:59.260]  仍然都是一樣的時候
[00:19:59.260 --> 00:20:01.820]  恐怕你都未明白信耶穌
[00:20:01.820 --> 00:20:07.860]  你的舊有生命死去的那種現實和意義
[00:20:07.860 --> 00:20:09.660]  接著
[00:20:09.660 --> 00:20:11.180]  保羅去講的時候
[00:20:11.180 --> 00:20:15.620]  因為我們是有新的生命
[00:20:15.620 --> 00:20:17.300]  舊有的死去
[00:20:17.300 --> 00:20:18.660]  不是可惜
[00:20:18.660 --> 00:20:22.060]  因為我們有新的生命是替代
[00:20:22.060 --> 00:20:23.540]  他說你們的生命
[00:20:23.540 --> 00:20:28.180]  是和基督一同藏在神裡面
[00:20:28.180 --> 00:20:29.540]  我們的生命剛才所講
[00:20:29.540 --> 00:20:34.220]  好像我們因為已經與基督聯合的時候
[00:20:34.220 --> 00:20:36.660]  我們是被神包住的
[00:20:36.660 --> 00:20:37.500]  你想一下
[00:20:37.500 --> 00:20:39.900]  我們的生命和基督一同藏在神裡面
[00:20:39.900 --> 00:20:43.180]  意思就是我們整個生命好像被神包住
[00:20:43.180 --> 00:20:46.540]  我們有這個神的氣泡包住我們
[00:20:46.540 --> 00:20:48.100]  你想像一下
[00:20:48.100 --> 00:20:50.740]  運用你的想像力
[00:20:50.740 --> 00:20:52.540]  你去到哪裡的時候
[00:20:52.540 --> 00:20:54.340]  神就好像
[00:20:54.340 --> 00:20:57.620]  你是在神的氣泡裡面包住你
[00:20:57.620 --> 00:20:59.180]  這樣來生活
[00:20:59.180 --> 00:21:02.380]  保羅的意思就是這樣
[00:21:02.380 --> 00:21:03.980]  真實的你
[00:21:03.980 --> 00:21:09.500]  現在被神包含著
[00:21:09.500 --> 00:21:12.620]  你去到哪裡
[00:21:12.620 --> 00:21:15.180]  其實神是已經和你一起
[00:21:15.180 --> 00:21:17.020]  神和你同在
[00:21:17.020 --> 00:21:21.700]  你所接觸的一切
