
[00:00:00.000 --> 00:00:03.940]  我們一起禱告 求神去帶領我們
[00:04:01.640 --> 00:04:05.440]  我相信這段經文很能幫助我們
[00:04:05.440 --> 00:04:07.140]  或者我們看看這段經文之前
[00:04:07.140 --> 00:04:09.740]  我們知道羅馬書提到之前
[00:04:09.740 --> 00:04:11.140]  這裡是第五章
[00:04:11.140 --> 00:04:14.240]  之前提到世人都犯了罪
[00:04:14.240 --> 00:04:15.940]  規卻了神的榮耀
[00:04:15.940 --> 00:04:19.240]  無論是外邦人 無論是猶太人
[00:04:19.240 --> 00:04:20.340]  他們都得罪了神
[00:04:20.340 --> 00:04:22.040]  活在神的憤怒之下
[00:04:22.040 --> 00:04:24.240]  如果我們看第一章更加是
[00:04:24.240 --> 00:04:26.440]  但是就是說
[00:04:26.440 --> 00:04:28.040]  神預備了救恩
[00:04:28.040 --> 00:04:29.740]  是在律法以外的
[00:04:29.740 --> 00:04:31.740]  人不能夠靠行為
[00:04:31.740 --> 00:04:33.340]  可以得到神的救恩
[00:04:33.340 --> 00:04:36.140]  唯有藉著相信才得到這個福分
[00:04:36.140 --> 00:04:40.240]  這個福分是非常莫大的一個福樂
[00:04:40.240 --> 00:04:43.340]  或者保羅首先講了這個福樂
[00:04:43.340 --> 00:04:45.040]  在第五章
[00:04:45.040 --> 00:04:48.740]  一至第二節
[00:04:48.740 --> 00:04:50.440]  或者我們看看這些經文
[00:04:50.440 --> 00:04:51.340]  他說
[00:04:51.340 --> 00:04:52.340]  所以第一節說
[00:04:52.340 --> 00:04:55.040]  所以我們既因信稱義
[00:04:55.040 --> 00:04:57.940]  就藉著我們的主耶穌基督
[00:04:57.940 --> 00:05:00.540]  得以與神和好
[00:05:00.540 --> 00:05:01.540]  第一個福分
[00:05:01.540 --> 00:05:04.140]  這個福分是一直連貫下去的
[00:05:04.140 --> 00:05:05.040]  首先就說
[00:05:05.040 --> 00:05:07.140]  我們既因信稱義
[00:05:07.140 --> 00:05:09.140]  因信稱義簡單來說
[00:05:09.140 --> 00:05:10.440]  我們就是說
[00:05:10.440 --> 00:05:11.740]  原本我們得罪神
[00:05:11.740 --> 00:05:13.440]  我們這個義就是說
[00:05:13.440 --> 00:05:16.740]  因著耶穌基督的救贖工作
[00:05:16.740 --> 00:05:18.940]  而我們透過我們的相信
[00:05:18.940 --> 00:05:20.140]  我們白白的得
[00:05:20.140 --> 00:05:21.540]  這個是因典來的
[00:05:21.540 --> 00:05:24.640]  我們能夠得到這個公義的身份
[00:05:24.640 --> 00:05:27.840]  就等於一個法官去宣判
[00:05:27.840 --> 00:05:29.640]  我們罪得赦免
[00:05:29.640 --> 00:05:33.140]  你是一個清清潔潔的公義的人
[00:05:33.140 --> 00:05:35.740]  這個身份是很大的福分
[00:05:35.740 --> 00:05:37.640]  簡單來說
[00:05:37.640 --> 00:05:39.940]  清義就是得救的意思
[00:05:39.940 --> 00:05:41.340]  如果我們得救的時候
[00:05:41.340 --> 00:05:42.940]  我們最主要就是說
[00:05:42.940 --> 00:05:44.940]  我們能夠與神和好
[00:05:44.940 --> 00:05:46.640]  成為神的義女
[00:05:46.640 --> 00:05:49.340]  跟神建立一個很親密的關係
[00:05:49.340 --> 00:05:52.840]  這個親密關係是怎樣進行的
[00:05:52.840 --> 00:05:54.340]  他說
[00:05:54.340 --> 00:05:55.340]  第二節就講到
[00:05:55.340 --> 00:05:58.140]  我們又藉著他因信得以進入
[00:05:58.140 --> 00:06:01.940]  現在所站的這因典中
[00:06:01.940 --> 00:06:04.240]  就能夠很有權利地
[00:06:04.240 --> 00:06:05.440]  很有福分地
[00:06:05.440 --> 00:06:06.640]  不是必然的
[00:06:06.640 --> 00:06:07.940]  能夠進入
[00:06:07.940 --> 00:06:10.640]  得以進入是一個莫大的福分
[00:06:10.640 --> 00:06:11.540]  去進入什麼呢
[00:06:11.540 --> 00:06:13.040]  是站在神的因典
[00:06:13.040 --> 00:06:15.540]  不是飄飄忽忽的
[00:06:15.540 --> 00:06:18.040]  在神的因典裡面很有意思
[00:06:18.040 --> 00:06:20.240]  就是代表我們不是再是在這裡
[00:06:20.240 --> 00:06:21.840]  是活著我們的信仰
[00:06:21.840 --> 00:06:23.840]  不是再是做什麼不做什麼
[00:06:23.840 --> 00:06:25.940]  做得好得到祝福
[00:06:25.940 --> 00:06:28.240]  做不得好我就懲罰你
[00:06:28.240 --> 00:06:31.140]  這個就是很大的重擔
[00:06:31.140 --> 00:06:33.440]  而是我們得到因信清義
[00:06:33.440 --> 00:06:35.140]  在這個因典裡面
[00:06:35.140 --> 00:06:37.240]  是神給我們有力量
[00:06:37.240 --> 00:06:40.040]  去學習神的說話
[00:06:40.040 --> 00:06:43.840]  以致我們做好神要我們做的喜悅的事情
[00:06:43.840 --> 00:06:45.940]  如果我們憑自己的力量
[00:06:45.940 --> 00:06:47.740]  我們絕對做不到
[00:06:47.740 --> 00:06:48.740]  我們沒有辦法做到
[00:06:48.740 --> 00:06:50.240]  如果我們跟著後來的蝙蝠
[00:06:50.240 --> 00:06:50.940]  我們就會
[00:06:50.940 --> 00:06:53.040]  本來就會論述這些問題
[00:06:53.040 --> 00:06:54.040]  這些處境
[00:06:54.040 --> 00:06:56.540]  我們要依靠神的因典
[00:06:56.540 --> 00:06:58.840]  以致我們做好神的行為
[00:06:58.840 --> 00:07:00.540]  我們如果犯了罪的時候
[00:07:00.540 --> 00:07:01.740]  聖靈又提醒我們
[00:07:01.740 --> 00:07:03.540]  叫我們悔改認罪
[00:07:03.540 --> 00:07:05.940]  以致我們生命得到更生
[00:07:05.940 --> 00:07:08.540]  生命越來越像耶穌基督
[00:07:08.540 --> 00:07:10.340]  有主的樣式
[00:07:10.340 --> 00:07:14.440]  並且我們有公義的生命是被建立
[00:07:14.440 --> 00:07:20.440]  這個就是一個在因典裡面的模式
[00:07:20.440 --> 00:07:23.040]  有一次我跟一位女士去傾談
[00:07:23.040 --> 00:07:24.640]  這位女士就跟我說
[00:07:24.640 --> 00:07:27.240]  我其實很早就回到教會
[00:07:27.240 --> 00:07:28.740]  但現在我不去
[00:07:28.740 --> 00:07:31.040]  我問她為什麼呢
[00:07:31.040 --> 00:07:32.640]  這位姐妹就說
[00:07:32.640 --> 00:07:34.640]  我去到教會我都很喜歡的
[00:07:34.640 --> 00:07:36.040]  聽到很多道理
[00:07:36.040 --> 00:07:38.440]  教人做很多好事去愛
[00:07:38.440 --> 00:07:40.040]  我盡量去做
[00:07:40.040 --> 00:07:43.440]  但我發覺很多人是去拿我便宜
[00:07:43.440 --> 00:07:45.640]  甚至乎欺負我
[00:07:45.640 --> 00:07:47.040]  我就覺得我很累
[00:07:47.040 --> 00:07:47.940]  繼續這樣愛
[00:07:47.940 --> 00:07:49.440]  繼續這樣做下去
[00:07:49.440 --> 00:07:50.840]  我寧願放棄
[00:07:50.840 --> 00:07:53.740]  於是她說我再不回教會
[00:07:53.740 --> 00:07:55.640]  我感覺我現在開心很多
[00:07:55.640 --> 00:07:57.840]  我舒服很多
[00:07:57.840 --> 00:08:00.240]  我聽到女士這樣說
[00:08:00.240 --> 00:08:02.040]  我就感覺到
[00:08:02.040 --> 00:08:04.840]  她似乎覺得基督教的信仰
[00:08:04.840 --> 00:08:07.240]  是一些道德的規限的信仰
[00:08:07.240 --> 00:08:08.840]  你做什麼不做什麼
[00:08:08.840 --> 00:08:10.340]  當然我們會這樣做
[00:08:10.340 --> 00:08:12.140]  但是基督教最重要的
[00:08:12.140 --> 00:08:12.940]  剛剛相反
[00:08:12.940 --> 00:08:14.040]  正如我們剛才說的
[00:08:14.040 --> 00:08:15.240]  「因信清義」
[00:08:15.240 --> 00:08:18.240]  是因為相信耶穌基督的福音救恩
[00:08:18.240 --> 00:08:22.040]  以致我們有恩典行出一些好行為
[00:08:22.040 --> 00:08:25.140]  並且有智慧能力行出來
[00:08:25.140 --> 00:08:29.340]  於是我就跟這位女士說到福音
[00:08:29.340 --> 00:08:30.540]  說到「因信清義」
[00:08:30.540 --> 00:08:32.640]  耶穌基督為我們寫了十字架
[00:08:32.640 --> 00:08:34.240]  這位姐妹說
[00:08:34.240 --> 00:08:35.240]  這位女士說
[00:08:35.240 --> 00:08:37.540]  我未聽過
[00:08:37.540 --> 00:08:39.240]  我就鼓勵姐妹
[00:08:39.240 --> 00:08:41.140]  你繼續回來教會
[00:08:41.140 --> 00:08:43.440]  繼續去認識這位神
[00:08:43.440 --> 00:08:47.940]  如果我們有了這個恩典的時候
[00:08:47.940 --> 00:08:50.540]  在第二節的尾就說
[00:08:50.540 --> 00:08:54.140]  並且這個恩典延續到永恆
[00:08:54.140 --> 00:08:54.640]  這裡說
[00:08:54.640 --> 00:08:58.040]  「並且歡歡喜喜 盼望神的榮耀」
[00:08:58.040 --> 00:09:00.240]  耶穌也成就了救恩
[00:09:00.240 --> 00:09:01.540]  第二節回來
[00:09:01.540 --> 00:09:04.940]  祂的救恩救贖的工作
[00:09:04.940 --> 00:09:07.640]  是會完全的成就
[00:09:07.640 --> 00:09:10.340]  到時候我們就不會再有
[00:09:10.340 --> 00:09:11.540]  聖經裡面說
[00:09:11.540 --> 00:09:12.740]  如果後這個蝙蝠
[00:09:12.740 --> 00:09:13.840]  我們的身體就得贖
[00:09:13.840 --> 00:09:15.740]  我們不會再有病患
[00:09:15.740 --> 00:09:17.440]  我們不會再有死亡
[00:09:17.440 --> 00:09:19.640]  我們不會再有罪
[00:09:19.640 --> 00:09:21.340]  纏繞我們
[00:09:21.340 --> 00:09:24.140]  整個宇宙萬物都會更生
[00:09:24.140 --> 00:09:28.140]  而這個就是一個很榮耀的時刻
[00:09:28.140 --> 00:09:28.840]  保羅就說
[00:09:28.840 --> 00:09:30.840]  我們不單止現在站在恩典當中
[00:09:30.840 --> 00:09:34.040]  我們並且將來有一個榮耀的盼望
[00:09:34.040 --> 00:09:38.740]  這個特別提到要歡歡喜喜的盼望神的榮耀
[00:09:38.740 --> 00:09:42.740]  歡歡喜喜這個字是特別的
[00:09:42.740 --> 00:09:43.940]  它也是有喜樂的意思
[00:09:43.940 --> 00:09:46.940]  但是這個最基本的意思是誇耀
[00:09:46.940 --> 00:09:47.840]  誇耀什麼呢?
[00:09:47.840 --> 00:09:49.340]  就是一種歡呼
[00:09:49.340 --> 00:09:54.140]  就是說神這麼美善的一位神的時候
[00:09:54.140 --> 00:09:56.740]  祂做了這麼多美善的工作的時候
[00:09:56.740 --> 00:10:00.340]  我們為了這位神的美善而去誇耀
[00:10:00.340 --> 00:10:02.940]  並且這位神的可靠
[00:10:02.940 --> 00:10:06.140]  我們因此而喜樂快樂
[00:10:06.140 --> 00:10:08.340]  就是說
[00:10:08.340 --> 00:10:10.240]  如果我們想到
[00:10:10.240 --> 00:10:11.940]  我們一些很親近的人
[00:10:11.940 --> 00:10:13.440]  我們稱讚一下他
[00:10:13.440 --> 00:10:15.440]  如果稱讚一個人
[00:10:15.440 --> 00:10:16.540]  他做了很多好事
[00:10:16.540 --> 00:10:17.740]  我們會稱讚他
[00:10:17.740 --> 00:10:20.140]  但是如果這個人不僅是我們很親近的人
[00:10:20.140 --> 00:10:22.440]  並且對我們很有關聯的時候
[00:10:22.440 --> 00:10:23.740]  我們稱讚他的時候
[00:10:23.740 --> 00:10:25.540]  我們會很開心的
[00:10:25.540 --> 00:10:27.240]  我不知道大家有沒有發覺
[00:10:27.240 --> 00:10:29.440]  我發覺我的孫子
[00:10:29.440 --> 00:10:30.940]  他真的很厲害
[00:10:30.940 --> 00:10:32.340]  其實每個人都不像
[00:10:32.340 --> 00:10:34.140]  總是覺得他很厲害
[00:10:34.140 --> 00:10:35.740]  稱讚他
[00:10:35.740 --> 00:10:36.740]  當我們稱讚他的時候
[00:10:36.740 --> 00:10:38.440]  其實心裡是很開心的
[00:10:38.440 --> 00:10:41.240]  他就算鬧彆扭也很可愛的
[00:10:41.240 --> 00:10:42.940]  總而言之就是這樣
[00:10:42.940 --> 00:10:45.540]  當然神是傳言的美好
[00:10:45.540 --> 00:10:48.140]  如果我們在這個世界裡面
[00:10:48.140 --> 00:10:49.740]  我們活在這個世界的時候
[00:10:49.740 --> 00:10:53.940]  我們能夠去盼望這個喜樂
[00:10:53.940 --> 00:10:54.740]  是很有福分的
[00:10:54.740 --> 00:10:55.840]  我們能夠歡歡喜喜
[00:10:55.840 --> 00:10:57.040]  因為神在這裡
[00:10:57.040 --> 00:10:58.940]  祂為我們預備一個
[00:10:58.940 --> 00:11:00.440]  這麼完備的救恩
[00:11:00.440 --> 00:11:02.040]  直到永恆
[00:11:02.040 --> 00:11:03.440]  這是多麼大的福樂
[00:11:03.440 --> 00:11:04.940]  多麼大的信靠
[00:11:04.940 --> 00:11:06.440]  我們可以引以為榮
[00:11:06.440 --> 00:11:07.940]  以神為榮
[00:11:07.940 --> 00:11:10.340]  能夠去歡呼雀躍呢
[00:11:10.340 --> 00:11:13.340]  接下來就說
[00:11:13.340 --> 00:11:15.240]  將來就將來
[00:11:15.240 --> 00:11:18.440]  我們現在都要面對很多的事
[00:11:18.440 --> 00:11:20.140]  所以保羅就跟我們說
[00:11:20.140 --> 00:11:21.240]  這個歡歡喜喜
[00:11:21.240 --> 00:11:23.240]  不單止是盼望將來
[00:11:23.240 --> 00:11:26.340]  我們目前就算有患難都可以
[00:11:26.340 --> 00:11:29.140]  如果第三節到第八節
[00:11:29.140 --> 00:11:30.640]  我們會看到你的蝙蝠
[00:11:30.640 --> 00:11:32.040]  或者我們看看這段蝙蝠
[00:11:32.040 --> 00:11:33.440]  他是在說什麼
[00:11:33.440 --> 00:11:35.440]  他說不但如此
[00:11:35.440 --> 00:11:36.640]  就算在患難中
[00:11:36.640 --> 00:11:38.840]  也有歡歡喜喜
[00:11:38.840 --> 00:11:42.440]  在患難當中也有歡歡喜喜
[00:11:42.440 --> 00:11:43.940]  患難就一定不開心
[00:11:43.940 --> 00:11:45.740]  如果我們照常理
[00:11:45.740 --> 00:11:46.840]  但是這裡說
[00:11:46.840 --> 00:11:49.540]  如果這個患難在神裡面
[00:11:49.540 --> 00:11:51.140]  祂有一個目的
[00:11:51.140 --> 00:11:54.240]  這些患難來到並非偶然的時候
[00:11:54.240 --> 00:11:57.040]  我們就會看看保羅繼續怎麼說
[00:11:57.040 --> 00:12:00.040]  他說歡歡喜喜
[00:12:00.040 --> 00:12:03.340]  患難我們人生很多都會經歷的
[00:12:03.340 --> 00:12:05.240]  我們身體的病患
[00:12:05.240 --> 00:12:07.540]  我們一些工作
[00:12:07.540 --> 00:12:09.340]  或者經濟的壓力
[00:12:09.340 --> 00:12:12.240]  我們人與人之間一些關係的破裂
[00:12:12.240 --> 00:12:14.840]  這些成為我們很大的張力
[00:12:14.840 --> 00:12:16.340]  很多的患難
[00:12:16.340 --> 00:12:17.640]  但是這裡他說
[00:12:17.640 --> 00:12:20.540]  因為知道患難生忍耐
[00:12:20.540 --> 00:12:23.240]  忍耐這個詞很重要
[00:12:23.240 --> 00:12:25.640]  忍耐就是說站立得穩
[00:12:25.640 --> 00:12:27.440]  就算在很艱難的環境裡面
[00:12:27.440 --> 00:12:29.940]  仍然不會放棄
[00:12:29.940 --> 00:12:32.440]  持守我們自己的本分
[00:12:32.440 --> 00:12:33.740]  當然是神給我們的本分
[00:12:33.740 --> 00:12:35.740]  如果是我們基督徒來說
[00:12:35.740 --> 00:12:38.940]  如果我們這樣忍耐的時候
[00:12:38.940 --> 00:12:40.840]  我們可以不忍耐的
[00:12:40.840 --> 00:12:42.340]  見到患難來
[00:12:42.340 --> 00:12:45.740]  我們這些見到那個不可愛的人
[00:12:45.740 --> 00:12:48.540]  我就會只會詛咒他
[00:12:48.540 --> 00:12:52.140]  說我快點離開這個苦況
[00:12:52.140 --> 00:12:53.640]  但是請叫我們愛我們的敵人
[00:12:53.640 --> 00:12:55.640]  我們堅忍的時候
[00:12:55.640 --> 00:12:57.540]  我們就會建立一些品格
[00:12:57.540 --> 00:12:59.240]  這些品格譬如愛
[00:12:59.240 --> 00:13:01.840]  譬如忍耐溫柔
[00:13:01.840 --> 00:13:04.640]  這些品格就會建立出來
[00:13:04.640 --> 00:13:07.240]  而這些忍耐不是一時一刻的
[00:13:07.240 --> 00:13:09.240]  一時是愛他一時是不愛
[00:13:09.240 --> 00:13:11.640]  我們留意這個詞是說
[00:13:11.640 --> 00:13:12.740]  是老練
[00:13:12.740 --> 00:13:14.240]  老練的意思就是說
[00:13:14.240 --> 00:13:15.040]  是品格
[00:13:15.040 --> 00:13:17.440]  不過這個品格是經過試驗的
[00:13:17.440 --> 00:13:18.940]  是很實證的
[00:13:18.940 --> 00:13:21.040]  就是說如果我們忍耐的時候
[00:13:21.040 --> 00:13:21.840]  我們容忍
[00:13:21.840 --> 00:13:22.940]  我們繼續下去
[00:13:22.940 --> 00:13:26.440]  我們就能夠有好的品格
[00:13:26.440 --> 00:13:27.640]  好像愛一個人
[00:13:27.640 --> 00:13:28.940]  不容易的
[00:13:28.940 --> 00:13:29.940]  我們忍耐
[00:13:29.940 --> 00:13:31.140]  繼續會自然
[00:13:31.140 --> 00:13:32.240]  不單止愛
[00:13:32.240 --> 00:13:34.540]  還有其他好的品格
[00:13:34.540 --> 00:13:35.540]  但是我們留意
[00:13:35.540 --> 00:13:37.440]  我們說活在神的恩典裡面
[00:13:37.440 --> 00:13:39.140]  我們不是在這裡
[00:13:39.140 --> 00:13:40.540]  依靠我們自己的行為
[00:13:40.540 --> 00:13:42.240]  我們根本做不到
[00:13:42.240 --> 00:13:44.240]  保羅在十五章五節就說
[00:13:44.240 --> 00:13:45.340]  他為那些信徒祈禱
[00:13:45.340 --> 00:13:46.140]  他說
[00:13:46.140 --> 00:13:51.040]  但願賜忍耐安慰的神
[00:13:51.040 --> 00:13:53.740]  是使你們彼此同心
[00:13:53.740 --> 00:13:56.040]  效法基督耶穌
[00:13:56.040 --> 00:13:57.340]  是神賜的
[00:13:57.340 --> 00:13:58.940]  你看看如果你留意這段經文
[00:13:58.940 --> 00:14:01.740]  很多時候都是神賜神賜的
[00:14:01.740 --> 00:14:03.740]  神讓我們能夠與神和好
[00:14:03.740 --> 00:14:04.840]  是被動式的
[00:14:04.840 --> 00:14:07.240]  是神使我們和好
[00:14:07.240 --> 00:14:08.240]  是恩典來的
[00:14:08.240 --> 00:14:09.440]  是百百的
[00:14:09.440 --> 00:14:10.540]  我們恩典得救
[00:14:10.540 --> 00:14:15.540]  也是要靠恩典去成就我們的品格
[00:14:15.540 --> 00:14:17.740]  我們屬靈的生命
[00:14:17.740 --> 00:14:19.140]  是憑信
[00:14:19.140 --> 00:14:20.340]  是恩典來的
[00:14:20.340 --> 00:14:21.940]  不是我們賺到
[00:14:21.940 --> 00:14:24.140]  也不是我們能夠做到的事情
[00:14:24.140 --> 00:14:25.040]  所以這裡說
[00:14:25.040 --> 00:14:26.740]  患難生老年
[00:14:26.740 --> 00:14:29.440]  如果你這樣去忍耐在神的面前
[00:14:29.440 --> 00:14:31.240]  我們與神的和好
[00:14:31.240 --> 00:14:33.940]  這個關係自然會加深
[00:14:33.940 --> 00:14:37.640]  我們的信仰不會與神的關係脫勾
[00:14:37.640 --> 00:14:38.940]  我們去忍耐
[00:14:38.940 --> 00:14:41.740]  然後老練生盼望
[00:14:41.740 --> 00:14:43.040]  又回到原來
[00:14:43.040 --> 00:14:45.040]  我們開頭第二節不是說
[00:14:45.040 --> 00:14:46.340]  歡歡喜喜的
[00:14:46.340 --> 00:14:47.440]  有盼望嗎
[00:14:47.440 --> 00:14:48.040]  現在就是說
[00:14:48.040 --> 00:14:50.540]  當我們的生命被神建立
[00:14:50.540 --> 00:14:54.140]  我們更加看到神的工作
[00:14:54.140 --> 00:14:56.940]  恩典在我們的生命活現的時候
[00:14:56.940 --> 00:14:59.240]  我們這個信仰就更加真實
[00:14:59.240 --> 00:15:01.540]  我們對神將來的盼望
[00:15:01.540 --> 00:15:03.140]  就更加有把握了
[00:15:03.140 --> 00:15:04.640]  所以這裡說
[00:15:04.640 --> 00:15:10.140]  我們能夠老練就生盼望
[00:15:10.140 --> 00:15:12.040]  這個盼望不至於落空
[00:15:12.040 --> 00:15:15.440]  不會被人笑我們
[00:15:15.440 --> 00:15:16.340]  你信錯了
[00:15:16.340 --> 00:15:17.640]  原來不是的
[00:15:17.640 --> 00:15:20.440]  絕對不會
[00:15:20.440 --> 00:15:22.140]  我們這段經文說
[00:15:22.140 --> 00:15:25.140]  患難繼續去忍耐
[00:15:25.140 --> 00:15:28.140]  談何容易
[00:15:28.140 --> 00:15:30.140]  患難一般
[00:15:30.140 --> 00:15:33.140]  我們未必是跟著保羅走
[00:15:33.140 --> 00:15:35.640]  嘩 這麼有喜樂
[00:15:35.640 --> 00:15:36.640]  多數我們會怎樣
[00:15:36.640 --> 00:15:38.140]  我們會消從
[00:15:38.140 --> 00:15:40.340]  甚至乎我們的信仰受打擊
[00:15:40.340 --> 00:15:43.840]  我們的信仰去倒退
[00:15:43.840 --> 00:15:48.140]  甚至乎我們失去這個信心
[00:15:48.140 --> 00:15:50.240]  保羅自己經歷患難
[00:15:50.240 --> 00:15:51.240]  他跟我們勸勉
[00:15:51.240 --> 00:15:52.840]  其實他也不喜歡患難
[00:15:52.840 --> 00:15:56.140]  在那裡後書他自己去分享
[00:15:56.140 --> 00:16:00.440]  他說 神因為使保羅不要自高
[00:16:00.440 --> 00:16:02.240]  不要高抬自己
[00:16:02.240 --> 00:16:04.140]  有一根刺加在他身上
[00:16:04.140 --> 00:16:06.840]  嘩 神你這樣搞法
[00:16:06.840 --> 00:16:10.140]  有一根刺在我身上
[00:16:10.140 --> 00:16:13.240]  保羅不太能夠接受
[00:16:13.240 --> 00:16:14.940]  他三次求主
[00:16:14.940 --> 00:16:16.540]  叫這個刺離開他
[00:16:16.540 --> 00:16:18.540]  這是人之常情
[00:16:18.540 --> 00:16:20.840]  但是主的回應怎樣說
[00:16:20.840 --> 00:16:23.540]  我的恩典夠你用
[00:16:23.540 --> 00:16:27.340]  因為我的能力在人的軟弱上顯得完全
[00:16:27.340 --> 00:16:29.640]  原來神祂的計劃不是這樣的
[00:16:29.640 --> 00:16:32.040]  原來我們不是避過患難
[00:16:32.040 --> 00:16:33.240]  我們在患難當中
[00:16:33.240 --> 00:16:35.140]  更加經歷祂美善的恩典
