
[00:00:00.000 --> 00:00:03.900]  近期令香港社會甚至是國際關注的事件之一
[00:05:23.820 --> 00:05:25.620]  阿黑就跟俄巴底說
[00:05:25.620 --> 00:05:27.100]  我們走遍這地
[00:05:27.100 --> 00:05:29.780]  到一切水泉旁和溪邊
[00:05:29.780 --> 00:05:31.180]  不知道是不是有水泉
[00:05:31.180 --> 00:05:31.980]  還是有溪邊
[00:05:31.980 --> 00:05:33.540]  他想著可能有
[00:05:33.540 --> 00:05:34.260]  那你找什麼呢?
[00:05:34.260 --> 00:05:35.060]  找草
[00:05:35.060 --> 00:05:37.380]  找草可以救活雷馬
[00:05:37.380 --> 00:05:39.140]  免得絕鳥生畜
[00:05:39.140 --> 00:05:41.140]  就是說你饑荒到一個地步
[00:05:41.140 --> 00:05:42.500]  連草都沒有了
[00:05:42.500 --> 00:05:45.620]  連他王宮裡面的
[00:05:45.620 --> 00:05:47.340]  皇帝的馬匹
[00:05:47.340 --> 00:05:48.380]  雷
[00:05:48.380 --> 00:05:49.900]  都沒有草吃了
[00:05:49.900 --> 00:05:51.580]  當然你停一停在這裡就問
[00:05:51.580 --> 00:05:54.340]  問一問為什麼皇帝親自出馬
[00:05:54.340 --> 00:05:56.580]  皇帝親自出去餵雷馬
[00:05:56.580 --> 00:05:57.900]  找草吃
[00:05:57.900 --> 00:05:59.540]  還要不止他自己出去
[00:05:59.540 --> 00:06:03.100]  找他最心愛的僕人
[00:06:03.100 --> 00:06:03.820]  來出去
[00:06:03.820 --> 00:06:08.220]  或者他最信任的管家
[00:06:08.220 --> 00:06:09.980]  王宮裡面
[00:06:09.980 --> 00:06:11.940]  一個最高級的官員
[00:06:11.940 --> 00:06:13.540]  來和他一起出去
[00:06:13.540 --> 00:06:14.980]  結果第六節就告訴他
[00:06:14.980 --> 00:06:16.820]  他們兩個人分地遊行的意思
[00:06:16.820 --> 00:06:18.220]  是一路找
[00:06:18.220 --> 00:06:18.980]  分開
[00:06:18.980 --> 00:06:20.260]  阿蝦走一路
[00:06:20.260 --> 00:06:22.340]  俄巴底就獨走一路
[00:06:22.340 --> 00:06:26.780]  這個是俄巴底事件的開始
[00:06:26.780 --> 00:06:27.700]  來到這裡
[00:06:27.700 --> 00:06:30.300]  就在他四處找東西的時候
[00:06:30.300 --> 00:06:31.860]  你記得之前說
[00:06:31.860 --> 00:06:34.820]  是以利亞要讓阿蝦見到
[00:06:34.820 --> 00:06:35.980]  第七節
[00:06:35.980 --> 00:06:37.460]  故事可以說是講一個高峰
[00:06:37.460 --> 00:06:39.300]  以利亞終於被人見到了
[00:06:39.300 --> 00:06:40.340]  不過這個被人見到
[00:06:40.340 --> 00:06:41.180]  是被誰見到呢?
[00:06:41.180 --> 00:06:42.780]  不是被阿蝦見到
[00:06:42.780 --> 00:06:45.100]  是被阿蝦的家宰見到
[00:06:45.100 --> 00:06:46.700]  是被俄巴底見到
[00:06:46.700 --> 00:06:48.140]  俄巴底在路上
[00:06:48.140 --> 00:06:50.620]  恰與以利亞相遇
[00:06:50.620 --> 00:06:53.140]  剛剛的
[00:06:53.140 --> 00:06:54.300]  沒有想過的
[00:06:54.300 --> 00:06:55.620]  可能兩個都沒有想過的
[00:06:55.620 --> 00:06:57.260]  剛剛就與以利亞相遇
[00:06:57.260 --> 00:06:58.300]  俄巴底有什麼反應?
[00:06:58.300 --> 00:07:01.300]  俄巴底就認出這個以利亞
[00:07:01.300 --> 00:07:03.900]  怎麼認出以利亞的呢?
[00:07:03.900 --> 00:07:07.100]  有人就說會不會以利亞穿的衣服
[00:07:07.100 --> 00:07:08.380]  古靈精怪的
[00:07:08.380 --> 00:07:11.580]  或者是蝗蟲野蟻披頭散髮的
[00:07:11.580 --> 00:07:14.980]  是這麼想才要看的
[00:07:14.980 --> 00:07:15.620]  不是
[00:07:15.620 --> 00:07:16.500]  其實很簡單
[00:07:16.500 --> 00:07:18.980]  以利亞跟誰說話呢?
[00:07:18.980 --> 00:07:21.220]  以利亞跟阿蝦皇帝說話的
[00:07:21.220 --> 00:07:22.620]  還這麼大膽說話
[00:07:22.620 --> 00:07:25.100]  你猜有沒有人認出這個以利亞是誰呢?
[00:07:25.100 --> 00:07:27.180]  以利亞還是以色列的先知
[00:07:27.180 --> 00:07:28.820]  很重要的一位先知
[00:07:28.820 --> 00:07:32.060]  而且是先知的領袖
[00:07:32.060 --> 00:07:32.780]  所以以利亞
[00:07:32.780 --> 00:07:36.860]  這個俄巴底認出他來是不難的
[00:07:36.860 --> 00:07:38.740]  這個俄巴底還有什麼反應呢?
[00:07:38.740 --> 00:07:39.940]  他一見到以利亞
[00:07:39.940 --> 00:07:41.980]  他就虎伏在地說
[00:07:41.980 --> 00:07:42.940]  你是我主
[00:07:42.940 --> 00:07:44.060]  以利亞不是
[00:07:44.060 --> 00:07:45.420]  確認一下
[00:07:45.420 --> 00:07:47.260]  問一下你是不是以利亞
[00:07:47.260 --> 00:07:48.460]  他的動作
[00:07:48.460 --> 00:07:51.460]  和他對以利亞的稱呼告訴我們
[00:07:51.460 --> 00:07:53.180]  什麼呢?
[00:07:53.180 --> 00:07:55.340]  他怎麼看這個以利亞?
[00:07:55.340 --> 00:07:59.740]  你記得他是阿蝦皇的家宰
[00:07:59.740 --> 00:08:01.740]  但他稱呼以利亞做什麼?
[00:08:01.740 --> 00:08:02.820]  我主
[00:08:02.820 --> 00:08:04.340]  他的主人應該是誰?
[00:08:04.340 --> 00:08:05.380]  是阿蝦皇
[00:08:05.380 --> 00:08:08.060]  所以你看到他對以利亞都很重視
[00:08:08.060 --> 00:08:08.580]  很尊重
[00:08:08.580 --> 00:08:11.220]  他還跪在那裡
[00:08:11.220 --> 00:08:12.580]  虎伏在地
[00:08:12.580 --> 00:08:13.980]  好像要叩拜他一樣
[00:08:13.980 --> 00:08:15.180]  尊崇他一樣
[00:08:15.180 --> 00:08:17.380]  你看到這個俄巴底
[00:08:17.380 --> 00:08:20.740]  他怎樣對以利亞
[00:08:20.740 --> 00:08:24.300]  然後以利亞回答俄巴底說
[00:08:24.300 --> 00:08:25.300]  是
[00:08:25.300 --> 00:08:27.740]  你去告訴你的主人
[00:08:27.740 --> 00:08:30.180]  以利亞在這裡
[00:08:30.180 --> 00:08:31.220]  如果你是俄巴底
[00:08:31.220 --> 00:08:32.860]  那你有什麼反應呢?
[00:08:32.860 --> 00:08:34.820]  因為以利亞就叫他告訴主人
[00:08:34.820 --> 00:08:36.380]  我在這裡
[00:08:36.380 --> 00:08:38.340]  你要知道故事的背景
[00:08:38.340 --> 00:08:39.780]  三年
[00:08:39.780 --> 00:08:42.260]  以利亞說
[00:08:42.260 --> 00:08:46.380]  我祈禱就不下雨了
[00:08:46.380 --> 00:08:47.540]  俄巴底的反應
[00:08:47.540 --> 00:08:48.700]  從他的反應
[00:08:48.700 --> 00:08:50.660]  大概你猜到他的難處在哪裡
[00:08:50.660 --> 00:08:51.700]  俄巴底說
[00:08:51.700 --> 00:08:53.060]  僕人有什麼罪
[00:08:53.060 --> 00:08:55.900]  你竟要將我交在阿蝦手裡
[00:08:55.900 --> 00:08:58.740]  使他殺我呢?
[00:08:58.740 --> 00:08:59.500]  俄巴底覺得
[00:08:59.500 --> 00:09:01.540]  以利亞好像為難他一樣
[00:09:01.540 --> 00:09:05.500]  好像要將他送去給阿蝦
[00:09:05.500 --> 00:09:06.860]  殺他一樣
[00:09:06.860 --> 00:09:08.740]  他覺得這是一件
[00:09:08.740 --> 00:09:11.700]  要將他置諸死地的差事
[00:09:11.700 --> 00:09:13.460]  不行啊
[00:09:13.460 --> 00:09:14.100]  為什麼呢?
[00:09:14.100 --> 00:09:14.940]  第十節
[00:09:14.940 --> 00:09:17.820]  他說我指著永生的耶和尼的神起誓
[00:09:17.820 --> 00:09:19.660]  無論哪一邦哪一國
[00:09:19.660 --> 00:09:22.420]  我主都打發人去找你
[00:09:22.420 --> 00:09:25.500]  原來阿蝦一直都在找以利亞
[00:09:25.500 --> 00:09:26.620]  因為以利亞說過
[00:09:26.620 --> 00:09:29.100]  他不祈禱就不下雨
[00:09:29.100 --> 00:09:30.540]  三年都不下雨
[00:09:30.540 --> 00:09:32.540]  所以阿蝦一直都在找他
[00:09:32.540 --> 00:09:34.700]  找的程度是怎樣呢?
[00:09:34.700 --> 00:09:37.420]  他去那些邦那些國那裡
[00:09:37.420 --> 00:09:38.780]  如果那些人說
[00:09:38.780 --> 00:09:40.940]  以利亞不在
[00:09:40.940 --> 00:09:42.540]  阿蝦信不信呢?
[00:09:42.540 --> 00:09:44.220]  阿蝦不會輕易相信的
[00:09:44.220 --> 00:09:45.340]  要怎樣才相信呢?
[00:09:45.340 --> 00:09:48.300]  他會使哪一邦哪一國的人起誓
[00:09:48.300 --> 00:09:49.860]  實在是找不到你
[00:09:49.860 --> 00:09:52.300]  起誓代表什麼呢?
[00:09:52.300 --> 00:09:54.620]  很鄭重的告訴他不在
[00:09:54.620 --> 00:09:55.820]  還要是起誓的
[00:09:55.820 --> 00:09:58.340]  如果你撒謊受的後果是什麼呢?
[00:09:58.340 --> 00:10:00.580]  受咒咒的
[00:10:00.580 --> 00:10:05.060]  所以阿蝦真的很想找到以利亞
[00:10:05.060 --> 00:10:05.940]  這樣就對了
[00:10:05.940 --> 00:10:08.500]  既然阿蝦那麼想找到以利亞
[00:10:08.500 --> 00:10:10.220]  現在就回去告訴他
[00:10:10.220 --> 00:10:11.740]  你在這裡
[00:10:11.740 --> 00:10:14.020]  但是俄巴底怎樣說呢?
[00:10:14.020 --> 00:10:16.940]  他說現在你要回去告訴你的主人
[00:10:16.940 --> 00:10:18.020]  以利亞在這裡
[00:10:18.020 --> 00:10:18.540]  十二節
[00:10:18.540 --> 00:10:21.180]  然後說恐怕我一離開你
[00:10:21.180 --> 00:10:22.780]  然後說的靈就提你
[00:10:22.780 --> 00:10:25.060]  到我所不知道的地方去
[00:10:25.060 --> 00:10:26.900]  這樣我去告訴阿蝦
[00:10:26.900 --> 00:10:30.140]  如果他找不到你就必殺我
[00:10:30.140 --> 00:10:31.460]  你看看俄巴底
[00:10:31.460 --> 00:10:34.460]  他那番話不知是出於信心還是什麼呢?
[00:10:34.460 --> 00:10:35.300]  他不是說
[00:10:35.300 --> 00:10:37.380]  以利亞萬一你離開怎麼辦
[00:10:37.380 --> 00:10:38.900]  他是說什麼呢?
[00:10:38.900 --> 00:10:40.380]  是耶和華的靈
[00:10:40.380 --> 00:10:42.340]  將你提到不知道的地方去
[00:10:42.340 --> 00:10:44.500]  是上帝帶你走
[00:10:44.500 --> 00:10:45.300]  你看看阿蝦
[00:10:45.300 --> 00:10:47.820]  不是,是俄巴底
[00:10:47.820 --> 00:10:48.620]  他相信什麼呢?
[00:10:48.620 --> 00:10:50.820]  可能上帝也會保護以利亞
[00:10:50.820 --> 00:10:53.540]  不會將以利亞交在阿蝦手中
[00:10:53.540 --> 00:10:54.740]  因為他不敢說
[00:10:54.740 --> 00:10:58.820]  「我怕你會走」
[00:10:58.820 --> 00:10:59.980]  對他來說
[00:10:59.980 --> 00:11:02.500]  如果通知了阿蝦
[00:11:02.500 --> 00:11:04.900]  然後來到又找不到以利亞
[00:11:04.900 --> 00:11:06.660]  那會怎樣呢?
[00:11:06.660 --> 00:11:08.180]  他真的以為他在說謊
[00:11:08.180 --> 00:11:11.700]  「你想邀功嗎?」
[00:11:11.700 --> 00:11:13.180]  所以他害怕
[00:11:13.180 --> 00:11:14.260]  他害怕
[00:11:14.260 --> 00:11:16.900]  害怕以利亞怎樣呢?
[00:11:16.900 --> 00:11:21.700]  如果阿蝦找不到他
[00:11:21.700 --> 00:11:24.140]  十三、十四節很特別
[00:11:24.140 --> 00:11:27.260]  十二節尾那句還沒說
[00:11:27.260 --> 00:11:29.340]  尾那句說什麼呢?
[00:11:29.340 --> 00:11:35.860]  「僕人是自幼敬畏耶和華」
[00:11:35.860 --> 00:11:38.340]  前面說這個俄巴底
[00:11:38.340 --> 00:11:41.860]  好像很害怕死
[00:11:41.860 --> 00:11:45.180]  「如果找不到你,我會死的」
[00:11:45.180 --> 00:11:46.740]  但是十二節下半節
[00:11:46.740 --> 00:11:48.180]  或者最後那句
[00:11:48.180 --> 00:11:49.300]  他是告訴你
[00:11:49.300 --> 00:11:51.180]  「我是敬畏耶和華的」
[00:11:51.180 --> 00:11:52.580]  然後十三節說什麼呢?
[00:11:52.580 --> 00:11:55.020]  重複一次之前作者
[00:11:55.020 --> 00:11:57.140]  或者我們叫做罪事者所說的
[00:11:57.140 --> 00:11:59.340]  「耶洗別殺,耶和華種仙姿」的時候
[00:11:59.340 --> 00:12:01.620]  「我將耶和華的一百個仙姿藏了」
[00:12:01.620 --> 00:12:03.340]  「每五十個人藏一個洞」
[00:12:03.340 --> 00:12:05.180]  「拿餅和水供養他們」
[00:12:05.180 --> 00:12:08.740]  沒有人告訴你嗎?
[00:12:08.740 --> 00:12:10.500]  他假設
[00:12:10.500 --> 00:12:11.620]  以利亞你應該知道
[00:12:11.620 --> 00:12:13.340]  我是一個怎樣的人
[00:12:13.340 --> 00:12:18.340]  「我是冒死保護上帝的仙姿」
[00:12:18.340 --> 00:12:23.340]  「我是冒險來收藏一百個仙姿」
[00:12:23.340 --> 00:12:25.180]  「不止藏在一個洞」
[00:12:25.180 --> 00:12:28.540]  「兩個洞的分開太擠了」
[00:12:28.540 --> 00:12:30.420]  「還要拿食物給他們」
[00:12:30.420 --> 00:12:31.540]  「在什麼時候拿食物?」
[00:12:31.540 --> 00:12:32.940]  「饑荒」
[00:12:32.940 --> 00:12:35.460]  「都要顧全上帝的仙姿」
[00:12:35.460 --> 00:12:36.980]  「不是一個人的食糧」
[00:12:36.980 --> 00:12:38.340]  「多少人的食糧?」
[00:12:38.340 --> 00:12:44.860]  「是一百個人的食糧和水」
[00:12:44.860 --> 00:12:49.060]  奧巴底似乎告訴以利亞
[00:12:49.060 --> 00:12:51.340]  「不要以為我貪心怕死」
[00:12:51.340 --> 00:12:54.220]  「其實我是敬畏神的」
[00:12:54.220 --> 00:12:55.180]  「我是敬畏神」
[00:12:55.180 --> 00:12:56.540]  「言下之意是在說什麼?」
[00:12:56.540 --> 00:12:57.420]  「是否告訴他」
[00:12:57.420 --> 00:12:59.140]  「其實以利亞我都不想你死」
[00:12:59.140 --> 00:13:00.220]  「不如你走吧」
[00:13:00.220 --> 00:13:03.540]  「不知道沒有說」
[00:13:03.540 --> 00:13:04.460]  所以這是一個張力
[00:13:04.460 --> 00:13:05.900]  我們不太明白
[00:13:05.900 --> 00:13:07.940]  為什麼一個敬畏神的人
[00:13:07.940 --> 00:13:09.420]  或者一個甘願冒險
[00:13:09.420 --> 00:13:12.060]  去保護耶和華一百個仙姿的人
[00:13:12.060 --> 00:13:13.460]  在以利亞叫他
[00:13:13.460 --> 00:13:14.780]  「你去跟阿蝦說」
[00:13:14.780 --> 00:13:16.060]  「告訴他我的行蹤」
[00:13:16.060 --> 00:13:17.060]  「我在這裡」
[00:13:17.060 --> 00:13:18.580]  「他會怕死」
[00:13:18.580 --> 00:13:21.420]  這是值得我們問的
[00:13:21.420 --> 00:13:24.620]  接著十五、十六節故事的結果是怎樣呢?
[00:13:24.620 --> 00:13:26.420]  以利亞說
[00:13:26.420 --> 00:13:29.900]  「我指著所侍奉永生的萬君之耶和華起誓」
[00:13:29.900 --> 00:13:32.460]  「我今日必使阿蝦得見我」
[00:13:32.460 --> 00:13:33.980]  以利亞說的是什麼呢?
[00:13:33.980 --> 00:13:35.540]  「向他保證」
[00:13:35.540 --> 00:13:38.700]  「我指著上帝說話」
[00:13:38.700 --> 00:13:40.580]  「阿蝦一定會見到我」
[00:13:40.580 --> 00:13:42.420]  言下之意是什麼?
[00:13:42.420 --> 00:13:43.900]  「他不會走」
[00:13:43.900 --> 00:13:45.140]  第一,他自己不會走
[00:13:45.140 --> 00:13:45.980]  第二,他也想
[00:13:45.980 --> 00:13:47.300]  上帝也不會叫他走
[00:13:47.300 --> 00:13:48.900]  因為以利亞清楚知道
[00:13:48.900 --> 00:13:50.900]  是上帝叫他來給阿蝦見的
[00:13:50.900 --> 00:13:53.460]  所以上帝應該不會提他走的
[00:13:53.460 --> 00:13:54.980]  以利亞就這樣回覆他
[00:13:54.980 --> 00:13:56.140]  於是
[00:13:56.140 --> 00:13:59.220]  俄巴底就去迎著阿蝦
[00:13:59.220 --> 00:14:01.100]  他們分頭去找草
[00:14:01.100 --> 00:14:02.780]  回來見到他
[00:14:02.780 --> 00:14:04.220]  就告訴他阿蝦在哪裡
[00:14:04.220 --> 00:14:08.540]  接著阿蝦就去了找以利亞
[00:14:08.540 --> 00:14:09.380]  來到這裡
[00:14:09.380 --> 00:14:10.860]  我們再問
[00:14:10.860 --> 00:14:13.660]  究竟阿蝦是一個怎樣的主人?
[00:14:13.660 --> 00:14:15.740]  為什麼俄巴底要這麼害怕他?
[00:14:15.740 --> 00:14:17.340]  既然俄巴底可以在
[00:14:17.340 --> 00:14:19.700]  皇后夜使別下殺令的時候
[00:14:19.700 --> 00:14:22.100]  保存先知的性命
[00:14:22.100 --> 00:14:27.340]  為什麼他今天這麼害怕死?
[00:14:27.340 --> 00:14:29.340]  是不是很矛盾呢?
[00:14:29.340 --> 00:14:32.620]  我們看看阿蝦是什麼人
[00:14:32.620 --> 00:14:35.340]  根據《旺紀上》十六章二十九至三十四節
[00:14:35.340 --> 00:14:38.260]  對阿蝦有這樣的介紹
[00:14:38.260 --> 00:14:39.140]  第一
[00:14:39.140 --> 00:14:41.300]  從經文二十九節我們知道
[00:14:41.300 --> 00:14:44.180]  阿蝦接觸他父親暗尼
[00:14:44.180 --> 00:14:48.580]  在撒瑪利亞作以色列王二十二年
[00:14:48.580 --> 00:14:53.900]  由大王阿薩作王三十八年
[00:14:53.900 --> 00:14:56.860]  就是阿蝦接觸他父親作王的時候
[00:14:56.860 --> 00:14:59.020]  如果我們熟悉以色列的歷史
[00:14:59.020 --> 00:15:00.620]  就會知道有蘇羅
[00:15:00.620 --> 00:15:03.060]  大衛、所羅門是統一的王國
[00:15:03.060 --> 00:15:05.260]  之後就王國分裂了
[00:15:05.260 --> 00:15:08.460]  有羅波安和耶羅波安分別接任
[00:15:08.460 --> 00:15:11.340]  阿蝦是第七任的以色列王
[00:15:11.340 --> 00:15:14.900]  第一任是耶羅波安第一世
[00:15:14.900 --> 00:15:19.340]  拿達、巴薩、以拉、森尼、暗尼
[00:15:19.340 --> 00:15:22.540]  接著就到阿蝦王
[00:15:22.540 --> 00:15:25.660]  阿蝦王所行的是什麼呢?
[00:15:25.660 --> 00:15:28.060]  第三十節
[00:15:28.060 --> 00:15:32.340]  告訴他他行耶和華眼中看為惡的事
[00:15:32.340 --> 00:15:35.260]  比他以前的列王
[00:15:35.260 --> 00:15:39.420]  就是以前的六任的皇帝更甚
[00:15:39.420 --> 00:15:44.980]  他六任的皇帝怎樣行耶華眼中看為惡的事呢?
[00:15:44.980 --> 00:15:47.260]  我們只看他父親
[00:15:47.260 --> 00:15:50.140]  《列王紀上》第十六章二十五、二十六節
[00:15:50.140 --> 00:15:51.860]  下面經文寫十五、十六錯
[00:15:51.860 --> 00:15:54.340]  應該是二十五、二十六節
[00:15:54.340 --> 00:15:59.380]  暗尼行耶和華眼中看為惡的事
[00:15:59.380 --> 00:16:03.900]  比他以前的列王作惡更甚
[00:16:03.900 --> 00:16:07.260]  你看到一代比一代
[00:16:07.260 --> 00:16:09.420]  更甚行耶華眼中
[00:16:09.420 --> 00:16:14.620]  他父親所行的比列王所行的更甚
