
[00:00:00.000 --> 00:00:02.840]  各位聽眾今天我們看荷西亞書
[00:04:04.880 --> 00:04:09.520]  這是荷西亞書裏面一個最強的重心點
[00:04:09.520 --> 00:04:12.920]  回到上帝那裏
[00:04:12.920 --> 00:04:15.400]  整卷書你見到二章七節
[00:04:15.400 --> 00:04:22.360]  一個不忠的妻子戈蜜要回到前夫先知荷西亞那裏
[00:04:22.360 --> 00:04:25.080]  而當時不忠的以色列人
[00:04:25.080 --> 00:04:29.040]  也要回到尋求耶和華
[00:04:29.040 --> 00:04:34.320]  這是荷西亞書裏面要我們知道的事情
[00:04:34.320 --> 00:04:39.280]  在荷西亞書六章一至三節
[00:04:39.280 --> 00:04:43.120]  是一首懺悔詩
[00:04:43.120 --> 00:04:46.520]  荷西亞發出了兩個很有力的呼籲
[00:04:46.520 --> 00:04:49.640]  所以這裏我們講第一個呼籲
[00:04:49.640 --> 00:04:53.600]  歸回 回到上帝那裏
[00:04:53.600 --> 00:04:55.600]  來吧 我們歸向耶和華
[00:04:55.600 --> 00:05:02.520]  為何先知要和當時的以色列人說要回到耶和華那裏呢?
[00:05:02.520 --> 00:05:06.800]  因為當時以色列他們不肯回去
[00:05:06.800 --> 00:05:10.040]  我們看回整個以色列史和當時的以色列史
[00:05:10.040 --> 00:05:11.240]  以色列人
[00:05:11.240 --> 00:05:13.720]  神已經使用先知給他們一個很強的訊息
[00:05:13.720 --> 00:05:15.240]  你們真的要悔改了
[00:05:15.240 --> 00:05:17.440]  你們不要再依靠其他的勢力
[00:05:17.440 --> 00:05:20.880]  你要回到我那裏依靠神
[00:05:20.880 --> 00:05:22.520]  但是在當時的以色列人
[00:05:22.520 --> 00:05:24.320]  他們面對著很多的困難
[00:05:24.320 --> 00:05:26.800]  很多敵國的入侵
[00:05:26.800 --> 00:05:30.760]  他們反而是去投靠其他的國家
[00:05:30.760 --> 00:05:34.920]  他們不知道真正保他們國家安全的王權
[00:05:34.920 --> 00:05:36.920]  是耶和華上帝
[00:05:36.920 --> 00:05:44.160]  我們一起讀七章十和十六節
[00:05:44.160 --> 00:05:46.160]  預備 一二三
[00:05:46.160 --> 00:05:50.040]  以色列的驕傲當面見證自己
[00:05:50.040 --> 00:05:51.960]  雖遭遇這一切
[00:05:51.960 --> 00:05:55.040]  他們仍不歸向耶和華
[00:05:55.040 --> 00:05:58.360]  他們的神也不尋求他
[00:05:58.360 --> 00:06:02.800]  他們歸向卻不歸向至上者
[00:06:02.800 --> 00:06:05.640]  他們如同翻背的弓
[00:06:05.640 --> 00:06:10.960]  他們的首領必因舌頭的狂傲倒在刀下
[00:06:10.960 --> 00:06:15.920]  這在埃及地必作人的譏笑
[00:06:15.920 --> 00:06:20.280]  當時以色列人他們仍不回到上帝那裏
[00:06:20.280 --> 00:06:22.360]  為甚麼
[00:06:22.360 --> 00:06:24.720]  因為他們仍然未知死
[00:06:24.720 --> 00:06:26.920]  他們覺得仍然靠著自己的計謀
[00:06:26.920 --> 00:06:29.240]  靠著自己的兵
[00:06:29.240 --> 00:06:31.120]  自己的馬 自己的車
[00:06:31.120 --> 00:06:33.840]  甚至投靠附近一些強國
[00:06:33.840 --> 00:06:37.120]  就可以解決現在眼前的危機
[00:06:37.120 --> 00:06:39.120]  不知死
[00:06:39.120 --> 00:06:45.840]  在台灣
[00:06:45.840 --> 00:06:47.840]  幾個月前就發生了一單
[00:06:47.840 --> 00:06:50.320]  很嚴重的交通意外
[00:06:50.320 --> 00:06:52.560]  有一名二十歲的男子
[00:06:52.560 --> 00:06:54.640]  很年輕的二十歲的男子
[00:06:54.640 --> 00:06:58.800]  他載了三個二十多歲的朋友
[00:06:58.800 --> 00:07:02.400]  開車晚上半夜兩點鐘
[00:07:02.400 --> 00:07:05.880]  可能因為不熟路加上超速
[00:07:05.880 --> 00:07:11.680]  突然衝到路邊的樓牌柱
[00:07:11.680 --> 00:07:15.320]  整輛車撞到柱上撞爛了
[00:07:15.320 --> 00:07:18.120]  你看到照片就是變成這樣
[00:07:18.120 --> 00:07:22.040]  結果
[00:07:22.040 --> 00:07:27.560]  兩名女子飛出車外死了
[00:07:27.560 --> 00:07:29.080]  而在車內
[00:07:29.080 --> 00:07:31.880]  兩名男子 包括司機
[00:07:31.880 --> 00:07:33.640]  因為車撞完之後
[00:07:33.640 --> 00:07:37.800]  馬上就著火 爆炸
[00:07:37.800 --> 00:07:43.560]  兩名司機燒到燒焦
[00:07:43.560 --> 00:07:45.480]  最慘的是甚麼
[00:07:45.480 --> 00:07:47.560]  最慘的原來
[00:07:47.560 --> 00:07:53.240]  駕駛的司機是死者的爸爸
[00:07:53.240 --> 00:07:57.520]  在之前已經提醒過他的兒子
[00:07:57.520 --> 00:08:02.200]  他爸爸很無奈地跟兒子說
[00:08:02.200 --> 00:08:04.680]  你不要再開快車了
[00:08:04.680 --> 00:08:05.760]  為甚麼
[00:08:05.760 --> 00:08:08.600]  因為家裡經常收到那些
[00:08:08.600 --> 00:08:10.520]  罰單 超速的罰單
[00:08:10.520 --> 00:08:12.280]  他的兒子經常開很快的車
[00:08:12.280 --> 00:08:18.280]  上次他的兒子超速了40公里
[00:08:18.280 --> 00:08:20.560]  因為那輛車是用爸爸的名字
[00:08:20.560 --> 00:08:24.880]  所以爸爸每次都是這樣幫他交罰款
[00:08:24.880 --> 00:08:28.640]  所以爸爸忍不住要提醒兒子
[00:08:28.640 --> 00:08:31.680]  不要再開快車了
[00:08:31.680 --> 00:08:34.360]  但爸爸沒有想到
[00:08:34.360 --> 00:08:36.160]  當他這樣跟兒子說的時候
[00:08:36.160 --> 00:08:37.880]  兒子就不高興
[00:08:37.880 --> 00:08:40.160]  然後打後就沒有回家
[00:08:40.160 --> 00:08:42.880]  甚至端午節都不回家吃飯
[00:08:42.880 --> 00:08:45.200]  沒想過其實就是這樣
[00:08:45.200 --> 00:08:49.680]  大家以後都見不到面
[00:08:49.680 --> 00:08:51.120]  有時是的
[00:08:51.120 --> 00:08:53.280]  警告了之後
[00:08:53.280 --> 00:08:54.120]  有時真的沒辦法
[00:08:54.120 --> 00:08:56.280]  他自己不知道死
[00:08:56.280 --> 00:08:57.880]  他自己不自覺
[00:08:57.880 --> 00:09:00.560]  自己沒能力去做到的時候
[00:09:00.560 --> 00:09:03.960]  他仍然都會靠自己
[00:09:03.960 --> 00:09:06.720]  弟兄姊妹 我們人有時都是這樣
[00:09:06.720 --> 00:09:09.600]  不單有時 我們很多時都是這樣
[00:09:09.600 --> 00:09:11.680]  如果有時我們不是經歷到一些困難
[00:09:11.680 --> 00:09:15.920]  是我們發現原來是靠我們自己不行的時候
[00:09:15.920 --> 00:09:19.280]  我們才知道我們自己的渺小
[00:09:19.280 --> 00:09:23.200]  我們才知道我們在這個天地裏面
[00:09:23.200 --> 00:09:25.360]  有一個真正創造我們的神
[00:09:25.360 --> 00:09:26.800]  祂才是掌管這個天地
[00:09:26.800 --> 00:09:30.080]  掌管我們生命的神
[00:09:30.080 --> 00:09:33.040]  人的盡頭才是神的開始
[00:09:33.040 --> 00:09:36.800]  我們才能好好珍惜和明白神的愛
[00:09:36.800 --> 00:09:40.920]  你有沒有回到神那裏呢?
[00:09:40.920 --> 00:09:42.880]  我們再讀多一次第一第二節
[00:09:42.880 --> 00:09:44.920]  預備 1 2 3
[00:09:44.920 --> 00:10:05.880]  (廣東話)
[00:10:05.880 --> 00:10:08.480]  為甚麼先知不斷呼籲我們
[00:10:08.480 --> 00:10:11.080]  仍然要歸向耶和華呢?
[00:10:11.080 --> 00:10:13.040]  第二個原因就是
[00:10:13.040 --> 00:10:15.880]  先知對神一個很重要
[00:10:15.880 --> 00:10:18.640]  很明確的信念
[00:10:18.640 --> 00:10:22.680]  雖然神容讓我們受傷
[00:10:22.680 --> 00:10:25.920]  甚至會主動來責罰我們
[00:10:25.920 --> 00:10:29.160]  但是神一定會醫治
[00:10:29.160 --> 00:10:35.560]  神會包紮 甦醒 興起 存活
[00:10:35.560 --> 00:10:40.760]  經文說 兩天 三天
[00:10:40.760 --> 00:10:43.240]  這是一個短時間的表達
[00:10:43.240 --> 00:10:45.320]  神會在一個固定的時間裏面
[00:10:45.320 --> 00:10:47.200]  在神的時間裏面
[00:10:47.200 --> 00:10:49.040]  神的時間和我們的時間不同
[00:10:49.040 --> 00:10:51.440]  在神的時間裏面
[00:10:51.440 --> 00:10:54.120]  神一定會醫治
[00:10:54.120 --> 00:10:56.400]  正如這段經文當中
[00:10:56.400 --> 00:11:00.040]  神一定會復興以色列國
[00:11:00.040 --> 00:11:03.920]  但是在復興之前就要以色列人去經歷
[00:11:03.920 --> 00:11:07.480]  唯有祂是耶和華
[00:11:07.480 --> 00:11:12.240]  以色列人就經歷這些困難 苦楚
[00:11:12.240 --> 00:11:16.520]  但是神的慈情愛索一直牽帶著他們
[00:11:16.520 --> 00:11:19.200]  叫他們不會走得遠
[00:11:19.200 --> 00:11:23.040]  懂得回到神那裏
[00:11:23.040 --> 00:11:28.640]  上帝一定願意和以色列人建立納約的關係
[00:11:28.640 --> 00:11:30.480]  這裏有四個動作
[00:11:30.480 --> 00:11:36.920]  撕裂 醫治 打傷 前果
[00:11:36.920 --> 00:11:39.520]  這些動作是誰做的呢
[00:11:39.520 --> 00:11:40.760]  你留意一下
[00:11:40.760 --> 00:11:43.160]  這些動作是誰做的
[00:11:43.160 --> 00:11:45.400]  不是以色列人自己做的
[00:11:45.400 --> 00:11:51.200]  全部都是神主動做的動作
[00:11:51.200 --> 00:11:55.000]  所以主動是在神那裏
[00:11:55.000 --> 00:11:58.000]  神有祂自己的方法
[00:11:58.000 --> 00:12:01.120]  神很清楚知道我們這些人
[00:12:01.120 --> 00:12:04.600]  不受一下責備 不捱一下打
[00:12:04.600 --> 00:12:08.200]  就不知害怕
[00:12:08.200 --> 00:12:09.520]  神就是這樣
[00:12:09.520 --> 00:12:14.120]  神要幫助這些以色列人徹底改變的時候
[00:12:14.120 --> 00:12:17.840]  神的目的不是想要他們死
[00:12:17.840 --> 00:12:21.880]  神的目的不是想拆毀他們
[00:12:21.880 --> 00:12:24.760]  神是要來醫治他們
[00:12:24.760 --> 00:12:26.680]  教導他們
[00:12:26.680 --> 00:12:32.560]  幫助他們 以致他們痊癒
[00:12:32.560 --> 00:12:35.680]  創世紀 雅各的故事
[00:12:35.680 --> 00:12:37.800]  雅各
[00:12:37.800 --> 00:12:39.920]  一個很出名 很厲害的人
[00:12:39.920 --> 00:12:43.760]  他前半生靠著自己的腦去賺錢
[00:12:43.760 --> 00:12:45.280]  賺得很厲害
[00:12:45.280 --> 00:12:48.560]  別人騙他 他懂得騙別人
[00:12:48.560 --> 00:12:52.280]  不會吃虧給別人
[00:12:52.280 --> 00:12:58.560]  他自小就欺騙了他哥哥 拿了長子名分
[00:12:58.560 --> 00:13:03.600]  他的一生都是靠自己過去自己的一生
[00:13:03.600 --> 00:13:05.680]  但當他後來
[00:13:05.680 --> 00:13:09.280]  當他哥哥說要再約回去見他的時候
[00:13:09.280 --> 00:13:10.720]  他就開始害怕
[00:13:10.720 --> 00:13:12.840]  哥哥是不是要來報復呢
[00:13:12.840 --> 00:13:15.760]  他就用盡自己的安排 自己的計謀
[00:13:15.760 --> 00:13:20.560]  找了自己的兒女 妾 排在前面
[00:13:20.560 --> 00:13:24.000]  一隊人這樣走到前面
[00:13:24.000 --> 00:13:27.040]  去到雅博渡口這個地方
[00:13:27.040 --> 00:13:28.840]  在那一晚
[00:13:28.840 --> 00:13:32.480]  神安排了天使來和他摔跤
[00:13:32.480 --> 00:13:35.840]  雅各很厲害 和天使打了一晚
[00:13:35.840 --> 00:13:40.320]  死都不肯認輸
[00:13:40.320 --> 00:13:41.840]  到後來
[00:13:41.840 --> 00:13:45.360]  天使就在他的大腿那裡摸了一下
[00:13:45.360 --> 00:13:49.440]  在他的大腿窩那裡摸了一下 他就跛了
[00:13:49.440 --> 00:13:56.400]  而雅各就認得出和他前面打架的是神
[00:13:56.400 --> 00:13:59.720]  他要爭著神給他祝福
[00:13:59.720 --> 00:14:04.880]  這段經文重點不是告訴我們神要打斷雅各的腿
[00:14:04.880 --> 00:14:08.680]  重點是要告訴我們神是很愛雅各
[00:14:08.680 --> 00:14:12.040]  不惜用盡一切的方法要改變他的生命
[00:14:12.040 --> 00:14:15.800]  讓他能夠認識自己的限制 自己的軟弱
[00:14:15.800 --> 00:14:21.720]  認識神去悔改 依靠神再走前面的路
[00:14:21.720 --> 00:14:24.080]  再講多一點 先知為什麼要不斷重複
[00:14:24.080 --> 00:14:27.120]  以色列人要歸向上帝呢
[00:14:27.120 --> 00:14:30.040]  另外一個原因
[00:14:30.040 --> 00:14:32.440]  就是
[00:14:32.440 --> 00:14:38.440]  上帝他自己已經回到以色列那裡
[00:14:38.440 --> 00:14:40.880]  就好像先知何西亞一樣
[00:14:40.880 --> 00:14:44.320]  先知何西亞主動找回那個
[00:14:44.320 --> 00:14:49.480]  出賣他的太太 他的淫婦的太太
[00:14:49.480 --> 00:14:50.840]  自己走了腦的
[00:14:50.840 --> 00:14:54.360]  先知何西亞自己主動找回她回來
[00:14:54.360 --> 00:14:58.520]  去接納她 再一次去愛她
[00:14:58.520 --> 00:15:01.440]  我們請姐妹幫我們讀
[00:15:01.440 --> 00:15:05.560]  十一章八字九節 預備 1 2 3
[00:15:14.320 --> 00:15:37.400]  (粵語)
[00:15:37.400 --> 00:15:40.360]  其實這段是耶和華神向以色列人
[00:15:40.360 --> 00:15:43.520]  表達他內心那種心聲那種感受
[00:15:43.520 --> 00:15:45.520]  就好像告訴以色列人
[00:15:45.520 --> 00:15:48.840]  你傻的 我怎麼捨得這樣對你
[00:15:48.840 --> 00:15:52.480]  你是我心肝寶貝來的
[00:15:52.480 --> 00:15:54.080]  神告訴他們
[00:15:54.080 --> 00:15:58.720]  神一定會回心轉意地去愛他們
[00:15:58.720 --> 00:16:00.680]  看到嗎
[00:16:00.680 --> 00:16:03.640]  神已經是這樣回心轉意
[00:16:03.640 --> 00:16:06.200]  在日常生活當中
[00:16:06.200 --> 00:16:09.000]  神都是這樣愛你憐憫你
[00:16:09.000 --> 00:16:12.560]  你回想一下我們人生做基督徒那麼久
[00:16:12.560 --> 00:16:18.520]  有哪一次不是神在等我們回轉
[00:16:18.520 --> 00:16:21.200]  弟兄姊妹
[00:16:21.200 --> 00:16:25.520]  現在你和神的關係是怎麼樣呢
[00:16:25.520 --> 00:16:29.520]  你是和神一起在這個家上面
[00:16:29.520 --> 00:16:32.480]  還是你這一陣子
[00:16:32.480 --> 00:16:35.160]  都跨出了我們這個家的門口
[00:16:35.160 --> 00:16:38.040]  和神遠了呢
[00:16:38.040 --> 00:16:39.920]  你試一下想一想
[00:16:39.920 --> 00:16:44.080]  神就是在這個家的門口不斷等著你
[00:16:44.080 --> 00:16:47.600]  是祂主動等著你
[00:16:47.600 --> 00:16:51.160]  等你回到祂身邊
[00:16:51.160 --> 00:16:53.320]  你現在在哪裏
[00:16:53.320 --> 00:17:03.760]  這段經文第二個呼籲就是追求認識
[00:17:03.760 --> 00:17:06.480]  第一個叫我們回到上帝那裏
[00:17:06.480 --> 00:17:09.880]  第二個就是追求認識耶和華我們的神
[00:17:09.880 --> 00:17:11.880]  六章三節我們請弟兄預備
[00:17:11.880 --> 00:17:13.640]  一二三
[00:17:13.640 --> 00:17:16.560]  我們要認識耶和華
[00:17:16.560 --> 00:17:18.920]  以來追求的意識法
[00:17:18.920 --> 00:17:21.600]  阿彌陀佛與神光
[00:17:21.600 --> 00:17:24.480]  阿彌陀佛與神心願
[00:17:24.480 --> 00:17:27.560]  向以往的信念出現
[00:17:27.560 --> 00:17:29.080]  認識
[00:17:29.080 --> 00:17:32.440]  我記得上一次已經和大家解釋了認識的意思
[00:17:32.440 --> 00:17:34.560]  特別是舊約裏面說認識
[00:17:34.560 --> 00:17:36.800]  不是就這樣我認識你是阿水
[00:17:36.800 --> 00:17:38.600]  我認識你是誰
[00:17:38.600 --> 00:17:41.160]  認識的意思就是
[00:17:41.160 --> 00:17:43.520]  親密的關係
[00:17:43.520 --> 00:17:45.000]  親密的關係
[00:17:45.000 --> 00:17:47.160]  認識
[00:17:47.160 --> 00:17:50.840]  我們和神建立一個親密的關係
[00:17:50.840 --> 00:17:55.520]  這個才是一個真正的認識
[00:17:55.520 --> 00:17:58.240]  弟兄姊妹
[00:17:58.240 --> 00:18:02.760]  你有沒有在你生活上主動去認識神呢
[00:18:02.760 --> 00:18:04.760]  我想問一問你們
[00:18:04.760 --> 00:18:06.840]  你們對上一次
[00:18:06.840 --> 00:18:10.200]  去上一些聖經的課程
[00:18:10.200 --> 00:18:12.800]  或者門徒訓練
[00:18:12.800 --> 00:18:15.000]  是多久呢
[00:18:15.000 --> 00:18:18.360]  甚至是我們五六七
[00:18:18.360 --> 00:18:20.560]  的一些課程
[00:18:20.560 --> 00:18:28.640]  你對上一次主動去認識是多久呢
[00:18:28.640 --> 00:18:29.880]  認識神
[00:18:29.880 --> 00:18:33.080]  和神建立親密關係
[00:18:33.080 --> 00:18:35.640]  你最近一次真真正正
[00:18:35.640 --> 00:18:38.840]  和神好好地聊天
[00:18:38.840 --> 00:18:45.120]  又是何時呢
[00:18:45.120 --> 00:18:48.480]  追求認識
[00:18:48.480 --> 00:18:51.080]  追求
[00:18:51.080 --> 00:18:54.160]  追求很明白吧
[00:18:54.160 --> 00:18:54.920]  在座的弟兄
[00:18:54.920 --> 00:18:59.720]  如果你追求過你身邊的太太或者姊妹
[00:18:59.720 --> 00:19:02.200]  你很清楚知道追求是什麼意思
[00:19:02.200 --> 00:19:03.160]  或者在座的姊妹
[00:19:03.160 --> 00:19:04.840]  你追求過你們的丈夫的時候
[00:19:04.840 --> 00:19:07.360]  你知道追求是什麼認識
[00:19:07.360 --> 00:19:08.400]  什麼意思
[00:19:08.400 --> 00:19:09.880]  追求
[00:19:09.880 --> 00:19:12.320]  不是我們廣東話叫敷衍
[00:19:12.320 --> 00:19:13.880]  不是敷衍著
[00:19:13.880 --> 00:19:15.400]  隨便去做一些事情
[00:19:15.400 --> 00:19:17.960]  而是真的很用心地
[00:19:17.960 --> 00:19:20.160]  集中你的火力時間
[00:19:20.160 --> 00:19:24.240]  是要得到對方的認同許可
[00:19:24.240 --> 00:19:28.560]  和對方對你的回應
[00:19:28.560 --> 00:19:30.960]  這是一個主動
[00:19:30.960 --> 00:19:36.840]  很盡力 很有熱誠地去追求
[00:19:36.840 --> 00:19:37.800]  前兩個月
[00:19:37.800 --> 00:19:39.400]  北堂張賢才牧師
[00:19:39.400 --> 00:19:44.280]  他幫我們舉辦了一個敬拜讚美訓練
[00:19:44.280 --> 00:19:46.000]  其中他講到一點
[00:19:46.000 --> 00:19:47.880]  我聽起來很有共鳴
[00:19:47.880 --> 00:19:49.800]  和很有得著
[00:19:49.800 --> 00:19:51.400]  和弟兄姊妹分享一下
[00:19:51.400 --> 00:19:55.920]  他就講到我們敬拜者的敬拜
[00:19:55.920 --> 00:19:58.160]  我們怎樣能夠盡力去敬拜呢
[00:19:58.160 --> 00:20:01.480]  我們怎樣能夠盡力去敬拜呢
[00:20:01.480 --> 00:20:05.640]  特別在台上我們帶領敬拜的那些人
[00:20:05.640 --> 00:20:07.200]  他說如果在台上
[00:20:07.200 --> 00:20:09.320]  很多時候我們在台上
[00:20:09.320 --> 00:20:13.400]  很雀躍地去帶領敬拜
[00:20:13.400 --> 00:20:15.720]  但是當我們不是做敬拜的人的時候
[00:20:15.720 --> 00:20:17.400]  坐在台下
[00:20:17.400 --> 00:20:20.800]  我們不太投入去敬拜的時候
[00:20:20.800 --> 00:20:23.080]  這個敬拜者就不夠盡力了
[00:20:23.080 --> 00:20:26.000]  不只是站在台上那一刻才盡力
[00:20:26.000 --> 00:20:30.360]  當然Samuel是一個很盡力的敬拜者
[00:20:30.360 --> 00:20:32.080]  他無論在台上台下
[00:20:32.080 --> 00:20:34.440]  我都聽到他很盡力去唱
[00:20:34.440 --> 00:20:36.320]  甚至是什麼情況呢
[00:20:36.320 --> 00:20:39.080]  甚至張牧師說
[00:20:39.080 --> 00:20:40.280]  有時候唱那些新歌
[00:20:40.280 --> 00:20:43.040]  我們不懂得唱那些新歌
[00:20:43.040 --> 00:20:44.600]  為什麼要唱那些新歌
[00:20:44.600 --> 00:20:46.000]  我不喜歡唱
[00:20:46.000 --> 00:20:49.120]  有時候那首歌的高音很高
[00:20:49.120 --> 00:20:50.080]  我怎麼唱
[00:20:50.080 --> 00:20:52.520]  我這些老牛聲
[00:20:52.520 --> 00:20:56.800]  有時候唱那首歌的高音都是我的
[00:20:56.800 --> 00:20:58.680]  唱那首歌的高音我怎麼唱
[00:20:58.680 --> 00:21:01.800]  樓下的那些很難受
[00:21:01.800 --> 00:21:04.120]  我上個星期和張牧師談到這件事的時候
[00:21:04.120 --> 00:21:05.800]  張牧師也有同感
[00:21:05.800 --> 00:21:07.120]  但是他說
[00:21:07.120 --> 00:21:08.720]  他也是學習
[00:21:08.720 --> 00:21:11.080]  無論怎樣他在台下的時候
[00:21:11.080 --> 00:21:12.800]  他都盡他自己能力
[00:21:12.800 --> 00:21:13.880]  一起去敬拜
[00:21:13.880 --> 00:21:16.240]  一起唱好這首詩歌
[00:21:16.240 --> 00:21:18.800]  當然張牧師對我們藍月的評價是很高的
[00:21:18.800 --> 00:21:20.120]  他讚我們藍月
[00:21:20.120 --> 00:21:25.080]  他覺得很欣賞我們不同年紀的弟兄姊妹
[00:21:25.080 --> 00:21:26.200]  都聽到我們弟兄姊妹
[00:21:26.200 --> 00:21:28.680]  看到我們弟兄姊妹很盡力去敬拜
[00:21:28.680 --> 00:21:30.720]  盡力
[00:21:30.720 --> 00:21:32.040]  同樣弟兄姊妹我想說
[00:21:32.040 --> 00:21:34.560]  我們盡力去追求神
[00:21:34.560 --> 00:21:38.280]  不只是我們有時候很功能性的盡力
[00:21:38.280 --> 00:21:39.360]  什麼意思呢
[00:21:39.360 --> 00:21:40.320]  當我要負責
[00:21:40.320 --> 00:21:42.840]  接下來下個星期我小組團契
[00:21:42.840 --> 00:21:44.400]  我負責帶領茶經
[00:21:44.400 --> 00:21:46.960]  我就很努力去研讀那些經文
[00:21:46.960 --> 00:21:49.560]  接下來這次我要負責港道
[00:21:49.560 --> 00:21:52.880]  我就很積極的去預備港道
[00:21:52.880 --> 00:21:55.320]  不是到我們要做事的時候
[00:21:55.320 --> 00:21:59.200]  我們才去功能性的去看神的話語
[00:21:59.200 --> 00:22:00.800]  而是我們平日
[00:22:00.800 --> 00:22:06.320]  都是這樣很盡力的去認識神
[00:22:06.320 --> 00:22:08.000]  在不同的途徑裡面
[00:22:08.000 --> 00:22:10.360]  回教會上網聽港道
