
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹,午安!
[00:06:16.000 --> 00:06:19.000]  這樣的人就叫知足了
[00:06:19.000 --> 00:06:21.000]  所以保羅這裡說
[00:06:21.000 --> 00:06:23.000]  他無論是豐富或者卑賤
[00:06:23.000 --> 00:06:25.000]  飽足或者是飢餓
[00:06:25.000 --> 00:06:27.000]  有餘或者缺乏
[00:06:27.000 --> 00:06:29.000]  他都不會受這些影響
[00:06:29.000 --> 00:06:31.000]  內心經常滿足
[00:06:31.000 --> 00:06:32.000]  為什麼呢
[00:06:32.000 --> 00:06:35.000]  不是因為他有強大的內心和意志力
[00:06:35.000 --> 00:06:37.000]  而是第十三節
[00:06:37.000 --> 00:06:39.000]  他是靠著主而內心滿足
[00:06:39.000 --> 00:06:41.000]  所以他才寫了一句
[00:06:41.000 --> 00:06:43.000]  我靠著那家給我力量的
[00:06:43.000 --> 00:06:45.000]  凡事都能做
[00:06:45.000 --> 00:06:47.000]  整段的意思是什麼呢
[00:06:47.000 --> 00:06:49.000]  整段的意思保羅說
[00:06:49.000 --> 00:06:51.000]  我能夠面對著這些艱難
[00:06:51.000 --> 00:06:55.000]  第一不是因為你們給了我物質上的安慰
[00:06:55.000 --> 00:06:58.000]  我的力量源頭不是這裡
[00:06:58.000 --> 00:07:01.000]  我是靠那個加給我力量的那一位
[00:07:01.000 --> 00:07:04.000]  但是保羅又非常體貼
[00:07:04.000 --> 00:07:08.000]  他不想好像在說
[00:07:08.000 --> 00:07:10.000]  其實我堅忍不是因為你
[00:07:10.000 --> 00:07:12.000]  這樣的聲明之後
[00:07:12.000 --> 00:07:14.000]  他又怕他馬上擔心一件事
[00:07:14.000 --> 00:07:16.000]  他擔心菲律賓信徒
[00:07:16.000 --> 00:07:18.000]  會覺得他不知好歹
[00:07:18.000 --> 00:07:19.000]  不領情
[00:07:19.000 --> 00:07:21.000]  所以他話鋒一轉
[00:07:21.000 --> 00:07:23.000]  在十四節他再次特別真誠地
[00:07:23.000 --> 00:07:27.000]  為著他們現在和過去一直以來的慷慨
[00:07:27.000 --> 00:07:29.000]  表達深深的感謝
[00:07:29.000 --> 00:07:31.000]  第十四節
[00:07:31.000 --> 00:07:34.000]  然而你們能和我分擔憂患是一件好事
[00:07:34.000 --> 00:07:36.000]  菲勒比人啊
[00:07:36.000 --> 00:07:38.000]  你們也知道我開始傳福音
[00:07:38.000 --> 00:07:40.000]  離開馬其頓的時候
[00:07:40.000 --> 00:07:42.000]  在修之的事上
[00:07:42.000 --> 00:07:43.000]  除了你們以外
[00:07:43.000 --> 00:07:45.000]  並沒有別的價位和我分擔
[00:07:45.000 --> 00:07:47.000]  就是我在貼薩羅利加
[00:07:47.000 --> 00:07:49.000]  你們也一再差人來
[00:07:49.000 --> 00:07:51.000]  供給我的需要
[00:07:51.000 --> 00:07:54.000]  在原文憂患這個字
[00:07:54.000 --> 00:07:56.000]  在第一章曾經出現過
[00:07:56.000 --> 00:07:58.000]  不知道大家記不記得
[00:07:58.000 --> 00:08:00.000]  在第一章的時候
[00:08:00.000 --> 00:08:02.000]  保羅提到有些人
[00:08:02.000 --> 00:08:06.000]  傳基督是出於嫉妒紛爭
[00:08:06.000 --> 00:08:08.000]  他說那些人傳基督的時候
[00:08:08.000 --> 00:08:10.000]  動機不純
[00:08:10.000 --> 00:08:13.000]  企圖要加增保羅困所的苦楚
[00:08:13.000 --> 00:08:17.000]  苦楚這個字和憂患這個字是同一個字
[00:08:17.000 --> 00:08:20.000]  所以保羅身邊其實有兩種信徒
[00:08:20.000 --> 00:08:23.000]  一種要為他製造憂患
[00:08:23.000 --> 00:08:25.000]  要加重他的痛苦
[00:08:25.000 --> 00:08:27.000]  而菲勒比信徒就剛剛相反
[00:08:27.000 --> 00:08:29.000]  他們是分擔保羅的憂患
[00:08:29.000 --> 00:08:31.000]  怎樣分擔呢?
[00:08:31.000 --> 00:08:33.000]  就是供給他的需用
[00:08:33.000 --> 00:08:37.000]  用金錢去支持他的生活和宣教的工作
[00:08:37.000 --> 00:08:40.000]  保羅繼續說
[00:08:40.000 --> 00:08:42.000]  我並不求甚麼饋贈
[00:08:42.000 --> 00:08:44.000]  只求你們的果子不斷增多
[00:08:44.000 --> 00:08:46.000]  歸在你們的帳上
[00:08:46.000 --> 00:08:48.000]  但我已經如數收到
[00:08:48.000 --> 00:08:50.000]  並且有餘
[00:08:50.000 --> 00:08:53.000]  這裡很有趣
[00:08:53.000 --> 00:08:56.000]  雖然菲勒比信徒一再地去供給保羅的需用
[00:08:56.000 --> 00:08:58.000]  但保羅竟然說
[00:08:58.000 --> 00:09:00.000]  其實我並沒有求你們的饋贈
[00:09:00.000 --> 00:09:03.000]  好像很不領情
[00:09:03.000 --> 00:09:05.000]  但其實他是想表達
[00:09:05.000 --> 00:09:06.000]  他所看中的
[00:09:06.000 --> 00:09:09.000]  是菲勒比信徒屬靈賬戶裡面的果子
[00:09:09.000 --> 00:09:12.000]  能夠不斷地越來越多
[00:09:12.000 --> 00:09:15.000]  這裡保羅其實用了一個很形象的比喻
[00:09:15.000 --> 00:09:16.000]  因為果子這個字
[00:09:16.000 --> 00:09:18.000]  在希臘文其實有兩個意思
[00:09:18.000 --> 00:09:20.000]  第一固然就是果子
[00:09:20.000 --> 00:09:22.000]  另外一個意思就是利潤
[00:09:22.000 --> 00:09:25.000]  一間公司賺錢就是果子這個字
[00:09:25.000 --> 00:09:27.000]  而歸在你們的帳上
[00:09:27.000 --> 00:09:28.000]  就是入帳
[00:09:28.000 --> 00:09:30.000]  所以英文聖經叫做
[00:09:30.000 --> 00:09:32.000]  Credit to your account
[00:09:32.000 --> 00:09:35.000]  就是將利潤存入銀行的意思
[00:09:35.000 --> 00:09:38.000]  保羅是想菲勒比信徒知道
[00:09:38.000 --> 00:09:41.000]  當他們一再去支持保羅去存福音
[00:09:41.000 --> 00:09:44.000]  其實就是不斷地在天國銀行裡面存款
[00:09:44.000 --> 00:09:48.000]  不斷地在天上的財寶越賺越多
[00:09:48.000 --> 00:09:52.000]  而果子這個字其實第一章已經出現過
[00:09:52.000 --> 00:09:56.000]  我所禱告的是更靠著
[00:09:56.000 --> 00:09:59.000]  基督耶穌結滿仁義的果子
[00:09:59.000 --> 00:10:02.000]  歸榮耀稱讚給上帝
[00:10:02.000 --> 00:10:04.000]  保羅在一章十一節裡說
[00:10:04.000 --> 00:10:07.000]  他經常會為菲勒比信徒去祈禱
[00:10:07.000 --> 00:10:09.000]  祈禱他們能夠靠著
[00:10:09.000 --> 00:10:12.000]  耶穌基督結滿仁義的果子
[00:10:12.000 --> 00:10:15.000]  這裡我想請大家先記住
[00:10:15.000 --> 00:10:17.000]  仁義的果子這個詞語
[00:10:17.000 --> 00:10:19.000]  稍後我們會再見到他
[00:10:19.000 --> 00:10:22.000]  而當講到果子的時候
[00:10:22.000 --> 00:10:26.000]  保羅的腦裡面很可能是在想將來有一天
[00:10:26.000 --> 00:10:30.000]  菲勒比信徒他們要站在基督面前交仗的情況
[00:10:30.000 --> 00:10:34.000]  如果這樣去理解四章十七節的意思
[00:10:34.000 --> 00:10:36.000]  就是保羅所看重的
[00:10:36.000 --> 00:10:39.000]  是菲勒比信徒供給他這件事
[00:10:39.000 --> 00:10:41.000]  不是因為他自己可以得到好處
[00:10:41.000 --> 00:10:44.000]  而是為著菲勒比信徒屬靈上的好處
[00:10:44.000 --> 00:10:48.000]  他們的慷慨就具體地證明了
[00:10:48.000 --> 00:10:52.000]  上帝在他們心裡面正在不斷地完成
[00:10:52.000 --> 00:10:55.000]  那件他已經早開始的善工
[00:10:55.000 --> 00:11:01.000]  就是在他們信福音那一天開始所做的工作
[00:11:01.000 --> 00:11:03.000]  還記不記得一章六節
[00:11:03.000 --> 00:11:07.000]  保羅說:我深信那在你們心裡動了美好工作的
[00:11:07.000 --> 00:11:09.000]  到了耶穌基督的日子
[00:11:09.000 --> 00:11:11.000]  必完成這工作
[00:11:11.000 --> 00:11:13.000]  他們的奉獻就是證明了
[00:11:13.000 --> 00:11:16.000]  上帝在他們心裡面已經開始工作
[00:11:16.000 --> 00:11:19.000]  而到了十八節
[00:11:19.000 --> 00:11:23.000]  保羅就繼續他的財務賺錢的比喻
[00:11:23.000 --> 00:11:26.000]  而且好像想帶點幽默感
[00:11:26.000 --> 00:11:30.000]  他為菲勒比信徒開了一張收據
[00:11:30.000 --> 00:11:33.000]  當他說我已經餘數收到的時候
[00:11:33.000 --> 00:11:38.000]  其實這句本身是當時商業世界的一句術語
[00:11:38.000 --> 00:11:41.000]  專門用來簽收貨物
[00:11:41.000 --> 00:11:43.000]  貨款兩清
[00:11:43.000 --> 00:11:45.000]  Full payment received這樣的意思
[00:11:45.000 --> 00:11:48.000]  並且有餘
[00:11:48.000 --> 00:11:51.000]  保羅說我不單止全額收到
[00:11:51.000 --> 00:11:54.000]  並且你們的供給是超過我的需用
[00:11:54.000 --> 00:11:56.000]  綽綽有餘
[00:11:56.000 --> 00:11:59.000]  然後話鋒一轉
[00:11:59.000 --> 00:12:00.000]  十八節後半
[00:12:00.000 --> 00:12:02.000]  我已經充足
[00:12:02.000 --> 00:12:05.000]  因我從以巴忽提收了你們的饋贈
[00:12:05.000 --> 00:12:07.000]  當作極美的香氣
[00:12:07.000 --> 00:12:10.000]  為上帝所接納所喜悅的祭物
[00:12:10.000 --> 00:12:13.000]  保羅在十八節前半
[00:12:13.000 --> 00:12:18.000]  一直會用銀行帳戶、利潤、收據這些財務的比喻
[00:12:18.000 --> 00:12:19.000]  但去到後半
[00:12:19.000 --> 00:12:21.000]  他突然話鋒一轉
[00:12:21.000 --> 00:12:24.000]  換了一套全新的語言體系
[00:12:24.000 --> 00:12:26.000]  他不再說商業的術語了
[00:12:26.000 --> 00:12:28.000]  他開始用舊約聖經裏面
[00:12:28.000 --> 00:12:31.000]  專門用來描述憲制的詞彙
[00:12:31.000 --> 00:12:34.000]  去形容菲勒比信徒的供應
[00:12:34.000 --> 00:12:36.000]  極美的香氣
[00:12:36.000 --> 00:12:38.000]  上帝所悅納的祭物
[00:12:38.000 --> 00:12:39.000]  這些說法
[00:12:39.000 --> 00:12:41.000]  我們會在崔埃及的二十九章
[00:12:41.000 --> 00:12:43.000]  利美記第一章
[00:12:43.000 --> 00:12:48.000]  聖經怎樣描述百姓香神天祭的經文當中找到
[00:12:48.000 --> 00:12:51.000]  但除了崔埃及記和利美記之外
[00:12:51.000 --> 00:12:55.000]  保羅在這裏可能在引用爾賽那書
[00:12:55.000 --> 00:12:58.000]  「他們的飯祭和祭物
[00:12:58.000 --> 00:13:00.000]  在我壇上必蒙月立
[00:13:00.000 --> 00:13:03.000]  因我的殿必稱為萬民禱告的殿
[00:13:03.000 --> 00:13:05.000]  既達的羊群
[00:13:05.000 --> 00:13:07.000]  見在我壇上蒙月立
[00:13:07.000 --> 00:13:10.000]  我必榮耀我那榮耀的殿」
[00:13:10.000 --> 00:13:14.000]  從舊約聖經當中我們知道
[00:13:14.000 --> 00:13:16.000]  以色列人的憲制
[00:13:16.000 --> 00:13:19.000]  往往因為他們拜偶像的行為而被玷污
[00:13:19.000 --> 00:13:21.000]  並不是輕香的祭
[00:13:21.000 --> 00:13:23.000]  也不蒙上帝的月立
[00:13:23.000 --> 00:13:26.000]  但先知爾賽那曾經預言
[00:13:26.000 --> 00:13:30.000]  上帝要透過他的受苦僕人擔當罪業
[00:13:30.000 --> 00:13:32.000]  將他一部分的子民分別出來
[00:13:32.000 --> 00:13:38.000]  然後這些子民將會再次向上帝獻上蒙月立的祭物
[00:13:38.000 --> 00:13:43.000]  而保羅在此給了肥納比信徒一個很大的讚許
[00:13:43.000 --> 00:13:46.000]  他認為肥納比信徒對福音廣傳
[00:13:46.000 --> 00:13:50.000]  所表現出來的慷慨、支持和毀身
[00:13:50.000 --> 00:13:55.000]  正正就是爾賽那先知所預言的這種蒙月立的祭物
[00:13:55.000 --> 00:13:58.000]  他們正在應驗爾賽那的預言
[00:13:58.000 --> 00:14:04.000]  「我的上帝必照他榮耀的豐富
[00:14:04.000 --> 00:14:08.000]  愛基督耶穌裡使你們一切所需用的充足」
[00:14:08.000 --> 00:14:11.000]  除了四章十三節
[00:14:11.000 --> 00:14:15.000]  我想四章十九節這個經文也是很多人很喜歡的金句
[00:14:15.000 --> 00:14:22.000]  因為保羅在這裡好像給出一個很受歡迎的應許
[00:14:22.000 --> 00:14:23.000]  好像上帝應許了
[00:14:23.000 --> 00:14:27.000]  他會照著他榮耀的豐富滿足我們一切所需
[00:14:27.000 --> 00:14:30.000]  問題就來了
[00:14:30.000 --> 00:14:32.000]  保羅寫這節經文的時候
[00:14:32.000 --> 00:14:34.000]  究竟他想表達什麼
[00:14:34.000 --> 00:14:36.000]  是不是就好像字面上的意思
[00:14:36.000 --> 00:14:41.000]  給一個「上帝會充足供應信徒物質上一切所需用」
[00:14:41.000 --> 00:14:43.000]  這樣的應許給大家呢
[00:14:43.000 --> 00:14:45.000]  大家記不記得幾節之前
[00:14:45.000 --> 00:14:48.000]  四章十二節保羅剛剛才說過
[00:14:48.000 --> 00:14:54.000]  他會在卑賤、飢餓、缺乏這些情況當中仍然知足
[00:14:54.000 --> 00:14:55.000]  所以如果這裡說
[00:14:55.000 --> 00:14:59.000]  「上帝會充足供應信徒物質上一切所需」
[00:14:59.000 --> 00:15:04.000]  我們就問為什麼保羅會在卑賤、飢餓、缺乏當中呢
[00:15:04.000 --> 00:15:11.000]  所以我認為這句經文的關鍵是在榮耀的豐富
[00:15:11.000 --> 00:15:13.000]  英文的翻譯就是
[00:15:13.000 --> 00:15:15.000]  The richest of his glory
[00:15:15.000 --> 00:15:17.000]  上帝的榮耀的豐富當中
[00:15:17.000 --> 00:15:20.000]  我們看看保羅其他書信
[00:15:20.000 --> 00:15:23.000]  當他提到the richest of his glory的時候
[00:15:23.000 --> 00:15:24.000]  會想到什麼
[00:15:24.000 --> 00:15:28.000]  在這兩節的經文
[00:15:28.000 --> 00:15:32.000]  上帝按著他榮耀的豐富所彰顯的
[00:15:32.000 --> 00:15:34.000]  都是關乎他本性的東西
[00:15:34.000 --> 00:15:36.000]  在二弗所書
[00:15:36.000 --> 00:15:40.000]  上帝是要信徒明白基督的愛是何等長闊高深
[00:15:40.000 --> 00:15:42.000]  在羅馬書
[00:15:42.000 --> 00:15:45.000]  上帝是要將他的忍耐、寬容
[00:15:45.000 --> 00:15:48.000]  彰顯在蒙他憐憫的器命當中
[00:15:48.000 --> 00:15:51.000]  在上帝榮耀的豐富當中
[00:15:51.000 --> 00:15:53.000]  當然可以包括物質的需要
[00:15:53.000 --> 00:15:57.000]  但是當保羅用到這一句句子的時候
[00:15:57.000 --> 00:16:00.000]  似乎是傾向一些眼看不見
[00:16:00.000 --> 00:16:02.000]  手摸不著的
[00:16:02.000 --> 00:16:04.000]  屬靈上的祝福
[00:16:04.000 --> 00:16:07.000]  我們怎樣去理解
[00:16:07.000 --> 00:16:09.000]  菲律賓書四章十九節呢
[00:16:09.000 --> 00:16:11.000]  剛剛四章十七節保羅說過
[00:16:11.000 --> 00:16:13.000]  我不求饋贈
[00:16:13.000 --> 00:16:16.000]  只求菲律賓信徒的果子不斷增多
[00:16:16.000 --> 00:16:19.000]  如果我們將果子不斷增多
[00:16:19.000 --> 00:16:22.000]  連結之前一章十一節
[00:16:22.000 --> 00:16:24.000]  保羅不是說祈求菲律賓信徒
[00:16:24.000 --> 00:16:26.000]  能夠結滿仁義的果子
[00:16:26.000 --> 00:16:28.000]  歸榮耀給上帝的
[00:16:28.000 --> 00:16:30.000]  將這個結連的時間
[00:16:30.000 --> 00:16:32.000]  我覺得我們可以對照
[00:16:32.000 --> 00:16:34.000]  哥林多後書第九章
[00:16:34.000 --> 00:16:37.000]  「關於供給信徒的事
[00:16:37.000 --> 00:16:41.000]  上帝能將各樣的恩惠多多加給你們
[00:16:41.000 --> 00:16:44.000]  使你們能多做各樣善事
[00:16:44.000 --> 00:16:47.000]  又增添你們仁義的果子
[00:16:47.000 --> 00:16:49.000]  你們必能多多施捨
[00:16:49.000 --> 00:16:52.000]  使人把榮耀歸給上帝」
[00:16:53.000 --> 00:16:57.000]  兩面的經文同樣都是關於供給信徒的事
[00:16:57.000 --> 00:16:59.000]  所以當保羅提到
[00:16:59.000 --> 00:17:02.000]  上帝能將各樣的恩惠多多加給信徒
[00:17:02.000 --> 00:17:05.000]  這個不單單是指物質上的供應
[00:17:05.000 --> 00:17:07.000]  更重要的是這裡說到
[00:17:07.000 --> 00:17:09.000]  增添仁義的果子
[00:17:09.000 --> 00:17:13.000]  上帝按著他榮耀的豐富
[00:17:13.000 --> 00:17:15.000]  要讓他的信徒更多
[00:17:15.000 --> 00:17:18.000]  更樂意地投資在天國
[00:17:18.000 --> 00:17:20.000]  而最終的目的
[00:17:20.000 --> 00:17:22.000]  就好像菲律賓書一章十一節
[00:17:22.000 --> 00:17:24.000]  保羅的祈禱一樣
[00:17:24.000 --> 00:17:27.000]  使人將榮耀歸給上帝
[00:17:27.000 --> 00:17:29.000]  把榮耀歸給上帝
[00:17:29.000 --> 00:17:32.000]  又帶我們回到四章二十節
[00:17:32.000 --> 00:17:36.000]  願榮耀歸給我們的父上帝
[00:17:36.000 --> 00:17:38.000]  直到永永遠遠
[00:17:38.000 --> 00:17:39.000]  阿門
[00:17:39.000 --> 00:17:41.000]  保羅在為他的感謝
[00:17:41.000 --> 00:17:43.000]  去這一段收尾的時間
[00:17:43.000 --> 00:17:45.000]  突然拔高聲調
[00:17:45.000 --> 00:17:47.000]  爆發一句讚美
[00:17:47.000 --> 00:17:49.000]  願榮耀歸給我們的父神
[00:17:49.000 --> 00:17:50.000]  直到永永遠遠
[00:17:50.000 --> 00:17:51.000]  阿門
[00:17:52.000 --> 00:17:54.000]  這句讚美的說話
[00:17:54.000 --> 00:17:56.000]  不是一句客氣的說話
[00:17:56.000 --> 00:17:59.000]  其實保羅在做一個收尾呼應
[00:17:59.000 --> 00:18:02.000]  剛才我們記得在一章十一節
[00:18:02.000 --> 00:18:04.000]  當他為菲律賓信徒
[00:18:04.000 --> 00:18:06.000]  祈禱的時間結尾
[00:18:06.000 --> 00:18:08.000]  同樣是將焦點
[00:18:08.000 --> 00:18:11.000]  轉向歸榮耀稱讚給上帝
[00:18:11.000 --> 00:18:14.000]  保羅是要菲律賓信徒的注意力
[00:18:14.000 --> 00:18:17.000]  從他們自己慷慨的行為上面
[00:18:17.000 --> 00:18:21.000]  又或者從保羅他自己的處境上面
[00:18:21.000 --> 00:18:23.000]  轉移聚焦
[00:18:23.000 --> 00:18:25.000]  是一個最偉大的目標
[00:18:25.000 --> 00:18:26.000]  這個目標
[00:18:26.000 --> 00:18:29.000]  是保羅作為試圖奔走一生
[00:18:29.000 --> 00:18:31.000]  努力傳福音的終極目標
[00:18:31.000 --> 00:18:33.000]  也都是菲律賓信徒
[00:18:33.000 --> 00:18:35.000]  他們用金錢參與其中
