
[00:00:00.000 --> 00:00:04.880]  《雅各書》第五章十三到第十六節
[00:01:52.460 --> 00:01:55.420]  在神,我這裡有這個輕軌電車一樣
[00:01:55.420 --> 00:01:57.660]  你要知道在神,我這裡的輕軌電車
[00:01:57.660 --> 00:02:00.500]  它本身是沒有能力的
[00:02:00.500 --> 00:02:06.600]  這個電車要啟動,它必須要接上在它上面那個電纜才行
[00:02:06.600 --> 00:02:09.700]  那個電纜,能力是在那個電纜上
[00:02:09.700 --> 00:02:12.280]  當它接上這個電纜的時候
[00:02:12.280 --> 00:02:15.780]  這個電車才能夠開始前進
[00:02:15.780 --> 00:02:19.520]  同樣我就想到今天在我們屬靈的生命也是如此
[00:02:19.520 --> 00:02:22.820]  我們本身是軟弱的,我們本身是沒有能力的
[00:02:22.820 --> 00:02:28.060]  我們必須要隨時保持與神能夠連結在一起
[00:02:28.060 --> 00:02:29.820]  能夠在每天的生活當中
[00:02:29.820 --> 00:02:35.600]  從神那裡咨取能力來面對我們每天的生活
[00:02:35.600 --> 00:02:37.600]  那怎麼樣來咨取呢?
[00:02:37.600 --> 00:02:40.640]  雅各在今天這篇聖經裡面
[00:02:40.640 --> 00:02:44.640]  教導我們怎麼樣在不同的生活情況當中
[00:02:44.640 --> 00:02:48.580]  來咨取並且經歷神的能力
[00:02:48.580 --> 00:02:50.780]  三方面,雅各教導我們
[00:02:50.780 --> 00:02:54.040]  第一個,在受苦的時候要禱告
[00:02:54.040 --> 00:02:57.920]  跟你媽說在受苦的時候要禱告,跟她說
[00:02:57.920 --> 00:02:59.620]  當然雅各的意思不是說
[00:02:59.620 --> 00:03:03.420]  如果你今天沒有受苦就不需要禱告了
[00:03:03.420 --> 00:03:06.020]  而是說,做一個基督徒
[00:03:06.020 --> 00:03:09.400]  如果我們每一天都需要禱告的話
[00:03:09.400 --> 00:03:14.200]  那你在受苦的時候難道不更需要禱告嗎?
[00:03:14.200 --> 00:03:21.980]  因為在受苦中的禱告,最容易讓我們來貼近神的胸懷
[00:03:21.980 --> 00:03:24.940]  以前當我們在忙碌的生活當中的時候
[00:03:24.940 --> 00:03:28.180]  我們的心向神常常是關閉的
[00:03:28.180 --> 00:03:30.820]  我們的耳向神是發沉的
[00:03:30.820 --> 00:03:33.420]  聽不見神的聲音,太忙碌了
[00:03:33.420 --> 00:03:35.660]  可是當你在受苦的時候
[00:03:35.660 --> 00:03:38.660]  忽然間你的心向神敞開了
[00:03:38.660 --> 00:03:42.700]  忽然間你的耳朵很急於想聽見神的聲音
[00:03:42.700 --> 00:03:46.640]  你想急於想知道神的心意是什麼
[00:03:46.640 --> 00:03:48.400]  就像約伯一樣
[00:03:48.400 --> 00:03:50.940]  你還記得舊約裡面約伯記的約伯
[00:03:50.940 --> 00:03:52.940]  當他在受苦難的時候
[00:03:52.940 --> 00:03:55.180]  你知道在受苦難以前
[00:03:55.180 --> 00:03:58.280]  約伯以為他很認識神
[00:03:58.280 --> 00:04:01.020]  約伯以為他很認識自己
[00:04:01.020 --> 00:04:03.780]  可是當苦難臨到的時候
[00:04:03.780 --> 00:04:07.920]  忽然間他的心才真正向神打開
[00:04:07.920 --> 00:04:10.520]  他的話語變得很急切
[00:04:10.520 --> 00:04:12.660]  他內心充滿了掙扎
[00:04:12.660 --> 00:04:14.300]  為什麼呢
[00:04:14.300 --> 00:04:17.060]  一方面他開始認識到一個
[00:04:17.060 --> 00:04:20.000]  他自己以前所不認識的自己
[00:04:20.000 --> 00:04:22.740]  因為以前他覺得他自己蠻完美的
[00:04:22.740 --> 00:04:24.240]  當苦難來臨的時候
[00:04:24.240 --> 00:04:28.880]  他才發現他並沒有自己所想像那麼完美
[00:04:28.880 --> 00:04:30.920]  有時候認識自己的過程
[00:04:30.920 --> 00:04:33.680]  其實也是很痛苦的
[00:04:33.680 --> 00:04:36.780]  另一方面在這種懷疑掙扎當中
[00:04:36.780 --> 00:04:42.020]  他也親自面對了這位又真又活的神
[00:04:42.020 --> 00:04:43.960]  這是約伯記四十二章第五節裡面
[00:04:43.960 --> 00:04:45.260]  我們很熟悉的聖經
[00:04:45.260 --> 00:04:46.160]  一起來念
[00:04:46.160 --> 00:04:49.060]  他說我從前封文有你
[00:04:49.060 --> 00:04:52.060]  現在親眼看見你
[00:04:52.060 --> 00:04:53.640]  Hallelujah
[00:04:53.640 --> 00:04:57.200]  從封文到眼見
[00:04:57.200 --> 00:05:02.520]  這是受苦中的禱告所能夠帶給我們的益處
[00:05:02.520 --> 00:05:04.680]  當然在這個過程當中
[00:05:04.680 --> 00:05:08.960]  最難學習的功課就是等候了
[00:05:08.960 --> 00:05:11.160]  因為我們人總是很急
[00:05:11.160 --> 00:05:13.160]  我們想立刻就要
[00:05:13.160 --> 00:05:15.460]  我們不耐煩等候
[00:05:15.460 --> 00:05:17.860]  我還記得有一位基督徒做這樣的禱告
[00:05:17.860 --> 00:05:19.520]  主啊 求你給我忍耐
[00:05:19.520 --> 00:05:23.500]  現在就給
[00:05:23.500 --> 00:05:25.900]  我們不耐煩等候
[00:05:25.900 --> 00:05:27.400]  我們常常不明白
[00:05:27.400 --> 00:05:29.840]  如果神的心意是要祝福我們
[00:05:29.840 --> 00:05:32.940]  那為什麼不現在就祝福呢
[00:05:32.940 --> 00:05:35.920]  如果神應需要來工作
[00:05:35.920 --> 00:05:39.520]  為什麼不現在就來工作呢
[00:05:39.520 --> 00:05:42.420]  很多時候我們不明白為什麼要等候
[00:05:42.420 --> 00:05:46.460]  但事實上你要在聖經裡面充滿了等候的例子
[00:05:46.460 --> 00:05:48.020]  當以色列在曠野的時候
[00:05:48.020 --> 00:05:52.400]  你還記得神呼召摩西到西乃山上
[00:05:52.400 --> 00:05:56.260]  叫他在那裡進食禱告四十晝夜
[00:05:56.260 --> 00:05:58.060]  然後才向他說話
[00:05:58.060 --> 00:06:00.800]  神才頒布他的律法
[00:06:00.800 --> 00:06:02.900]  為什麼要四十天呢
[00:06:02.900 --> 00:06:04.480]  四十分鐘不可以嗎
[00:06:04.480 --> 00:06:06.540]  有話快說嘛 不是嗎
[00:06:06.540 --> 00:06:09.220]  為什麼要四十晝夜呢
[00:06:09.220 --> 00:06:11.520]  當耶穌被接升天之後
[00:06:11.520 --> 00:06:14.420]  門徒們就聚在馬可樓禱告
[00:06:14.420 --> 00:06:16.420]  等候聖靈的降臨
[00:06:16.420 --> 00:06:19.560]  請問他們在那裡禱告了幾天啊
[00:06:19.560 --> 00:06:21.860]  十天之久啊
[00:06:21.860 --> 00:06:23.620]  為什麼十天呢
[00:06:23.620 --> 00:06:25.460]  為什麼不立刻降臨
[00:06:25.460 --> 00:06:28.700]  神的心意不是叫我們要被聖靈充滿嗎
[00:06:28.700 --> 00:06:31.500]  為什麼不立刻叫我們充滿呢
[00:06:31.500 --> 00:06:34.380]  你知道多少時候我們太習慣於
[00:06:34.380 --> 00:06:38.740]  現今時代的這種速食文化
[00:06:38.740 --> 00:06:42.380]  我們不明白為什麼神要我們等候
[00:06:42.380 --> 00:06:44.220]  我們不明白
[00:06:44.220 --> 00:06:47.120]  是因為我們眼目所看中的
[00:06:47.120 --> 00:06:50.080]  跟神所看中的不大一樣
[00:06:50.080 --> 00:06:53.720]  我們眼目所看中的是結果
[00:06:53.720 --> 00:06:56.560]  我們說結果為什麼還不發生呢
[00:06:56.560 --> 00:06:58.960]  可是神眼中所看中的
[00:06:58.960 --> 00:07:01.060]  卻是那個過程
[00:07:01.060 --> 00:07:03.800]  神所看中的是在這個過程當中
[00:07:03.800 --> 00:07:06.900]  我們的心思意念可以被更新
[00:07:06.900 --> 00:07:09.580]  我們的個性可以更加成熟
[00:07:09.580 --> 00:07:12.940]  我們的信心可以更加堅固
[00:07:12.940 --> 00:07:14.880]  所以在等候的過程當中
[00:07:14.880 --> 00:07:17.220]  其實不是神沒有工作
[00:07:17.220 --> 00:07:20.680]  其實神正在工作
[00:07:20.680 --> 00:07:25.760]  我就想到在生命記第32章第11到第12節
[00:07:25.760 --> 00:07:26.520]  這裡講到說
[00:07:26.520 --> 00:07:31.560]  又如因攪動曹窩在雛嬰以上兩翼散展
[00:07:31.560 --> 00:07:34.000]  接取雛嬰背在兩翼之上
[00:07:34.000 --> 00:07:37.040]  這樣耶華獨自引導他
[00:07:37.040 --> 00:07:40.500]  並無外邦神與他同在
[00:07:40.500 --> 00:07:42.440]  我非常喜歡這個圖畫
[00:07:42.440 --> 00:07:47.240]  這裡講那個老嬰怎麼在訓練他的小嬰
[00:07:47.240 --> 00:07:50.880]  當這個小嬰還睡在這個嬰巢裡面
[00:07:50.880 --> 00:07:52.620]  很舒服的
[00:07:52.620 --> 00:07:58.080]  還在做他有一天可以翱翔在空中的夢的時候
[00:07:58.080 --> 00:08:01.220]  忽然間老嬰就來攪動嬰巢
[00:08:01.220 --> 00:08:04.820]  這個小嬰的嬰巢一被攪掉掉出外面去
[00:08:04.820 --> 00:08:06.900]  一刻天旋地轉
[00:08:06.900 --> 00:08:08.400]  不知道怎麼回事情
[00:08:08.400 --> 00:08:11.040]  他趕快試著用自己的翅膀飛啊飛啊
[00:08:11.040 --> 00:08:12.360]  可是力量很小
[00:08:12.360 --> 00:08:15.240]  就眼看著就要掉到地上去
[00:08:15.240 --> 00:08:16.500]  就在這個時候
[00:08:16.500 --> 00:08:19.740]  忽然間老嬰從下面忽然接住他
[00:08:19.740 --> 00:08:21.640]  把他放在翅膀之上
[00:08:21.640 --> 00:08:24.080]  一同在空中翱翔
[00:08:24.080 --> 00:08:26.580]  哇這個圖畫好美
[00:08:26.580 --> 00:08:28.820]  但如果你是那隻小嬰就不那麼美了
[00:08:28.820 --> 00:08:30.620]  我告訴你
[00:08:30.620 --> 00:08:32.320]  哇忽然間天旋地轉
[00:08:32.320 --> 00:08:34.420]  不知道怎麼回事情啊
[00:08:34.420 --> 00:08:36.360]  但是就是這樣
[00:08:36.360 --> 00:08:38.220]  不是只有一次
[00:08:38.220 --> 00:08:41.160]  一次又一次
[00:08:41.160 --> 00:08:45.340]  直到這個小嬰的膀背壯碩了
[00:08:45.340 --> 00:08:48.200]  他可以獨立的飛翔了
[00:08:48.200 --> 00:08:49.100]  十二節
[00:08:49.100 --> 00:08:50.240]  喔好喜歡這句話
[00:08:50.240 --> 00:08:51.740]  十二節
[00:08:51.740 --> 00:08:55.840]  這樣耶和華獨自引導他
[00:08:55.840 --> 00:08:56.980]  哇
[00:08:56.980 --> 00:08:58.040]  同樣我告訴你
[00:08:58.040 --> 00:09:03.780]  我們的神也如此獨自的引導我們
[00:09:03.780 --> 00:09:06.920]  直到我們成熟長大
[00:09:06.920 --> 00:09:08.720]  能夠合乎神的心意
[00:09:08.720 --> 00:09:09.820]  Amen
[00:09:09.820 --> 00:09:10.120]  第二節
[00:09:10.120 --> 00:09:12.020]  如果你今天真的明白
[00:09:12.020 --> 00:09:16.500]  神在你身上是個命定的心意
[00:09:16.500 --> 00:09:19.900]  而且神的手正在工作
[00:09:19.900 --> 00:09:22.640]  正在帶領你
[00:09:22.640 --> 00:09:25.380]  你就必然能夠在受苦的時刻
[00:09:25.380 --> 00:09:28.600]  持續的禱告了
[00:09:28.600 --> 00:09:30.240]  以色列書六十四章第四節
[00:09:30.240 --> 00:09:31.580]  我們一同來念
[00:09:31.580 --> 00:09:33.240]  從古以來人未曾聽見
[00:09:33.240 --> 00:09:34.180]  未曾耳聞
[00:09:34.180 --> 00:09:35.340]  未曾眼見
[00:09:35.340 --> 00:09:38.820]  在你以外有什麼神為什麼
[00:09:38.820 --> 00:09:40.520]  等候他的人行事
[00:09:40.520 --> 00:09:42.180]  哇你可知道
[00:09:42.180 --> 00:09:45.920]  你的神是為等候他的人行事的嗎
[00:09:45.920 --> 00:09:47.220]  Hallelujah
[00:09:47.220 --> 00:09:49.460]  特別當你在受苦當中
[00:09:49.460 --> 00:09:52.400]  當你不知道為什麼在這樣的過程當中
[00:09:52.400 --> 00:09:56.600]  好像神好像在這個時候很安靜也沒說什麼
[00:09:56.600 --> 00:10:00.940]  但如果你真的知道神在你身上是個命定的心意
[00:10:00.940 --> 00:10:04.080]  神手的工作沒有停止
[00:10:04.080 --> 00:10:06.240]  你就要持續禱告
[00:10:06.240 --> 00:10:07.140]  Amen
[00:10:07.140 --> 00:10:08.440]  忍耐等候
[00:10:08.440 --> 00:10:09.760]  持續禱告
[00:10:09.760 --> 00:10:10.860]  Hallelujah
[00:10:10.860 --> 00:10:11.960]  第二
[00:10:11.960 --> 00:10:14.360]  當你在喜樂的時候你要怎麼樣呢
[00:10:14.360 --> 00:10:15.220]  要歌頌
[00:10:15.220 --> 00:10:16.460]  跟你們說要喜樂的時候要歌頌
[00:10:16.460 --> 00:10:18.900]  跟他說
[00:10:18.900 --> 00:10:20.500]  當然雅各的意思不是說
[00:10:20.500 --> 00:10:22.360]  你只要在喜樂的時候歌頌就好
[00:10:22.360 --> 00:10:24.700]  如果不喜樂就算了
[00:10:24.700 --> 00:10:27.460]  而是說如果我們在喜樂的時候都不能歌頌
[00:10:27.460 --> 00:10:29.340]  你怎麼能在受苦的時候歌頌
[00:10:29.340 --> 00:10:30.780]  我請問你
[00:10:30.780 --> 00:10:38.120]  事實上歌頌讚美應該是我們基督徒生活的常態
[00:10:38.120 --> 00:10:39.480]  Amen
[00:10:39.480 --> 00:10:42.680]  歌頌讚美是我們基督徒生活的常態
[00:10:42.680 --> 00:10:47.760]  所以大衛在詩邊說他一天讚美神幾次啊
[00:10:47.760 --> 00:10:49.260]  多少次啊
[00:10:49.260 --> 00:10:50.760]  七次
[00:10:50.760 --> 00:10:53.560]  要注意不是七天一次
[00:10:53.560 --> 00:10:55.960]  很多人是七天一次
[00:10:55.960 --> 00:10:57.940]  大衛是一天幾次
[00:10:57.940 --> 00:10:59.000]  七次
[00:10:59.000 --> 00:11:00.100]  什麼意思
[00:11:00.100 --> 00:11:01.500]  不是要你算了
[00:11:01.500 --> 00:11:02.500]  今天幾次啊
[00:11:02.500 --> 00:11:04.000]  今天第幾次啊
[00:11:04.000 --> 00:11:04.700]  No
[00:11:04.700 --> 00:11:08.500]  那個意思就要隨時隨地來讚美神嘛
[00:11:08.500 --> 00:11:09.280]  Amen
[00:11:09.280 --> 00:11:13.380]  如果你今天真的思想到耶穌怎麼愛你
[00:11:13.380 --> 00:11:15.580]  這麼的愛你
[00:11:15.580 --> 00:11:19.080]  在過去我們看耶穌怎麼樣為我們在十字架上
[00:11:19.080 --> 00:11:22.820]  成就這麼偉大的恩典跟救贖
[00:11:22.820 --> 00:11:25.860]  在今天神怎麼與我們同在
[00:11:25.860 --> 00:11:27.620]  在每天的生活當中
[00:11:27.620 --> 00:11:28.560]  引導我們
[00:11:28.560 --> 00:11:29.360]  帶領我們
[00:11:29.360 --> 00:11:31.200]  保守我們
[00:11:31.200 --> 00:11:35.060]  甚至有一天祂要為我們再來迎接我們
[00:11:35.060 --> 00:11:36.500]  我們是有盼望的
[00:11:36.500 --> 00:11:38.040]  這個世界會過去
[00:11:38.040 --> 00:11:40.240]  但在基督裡面我們是有盼望
[00:11:40.240 --> 00:11:42.940]  在天上與主同享榮耀
[00:11:42.940 --> 00:11:43.940]  Hallelujah
[00:11:43.940 --> 00:11:47.840]  如果你真的明白神的恩典有這麼樣的豐富
[00:11:47.840 --> 00:11:50.280]  你怎麼可能只是安靜的坐在這裡
[00:11:50.280 --> 00:11:54.280]  好像什麼事情都沒發生一樣呢
[00:11:54.280 --> 00:11:55.820]  你真的思想到神的恩典
[00:11:55.820 --> 00:12:00.800]  你就應該在神裡面歡呼喜樂唱歌甚至跳舞
[00:12:00.800 --> 00:12:03.160]  Amen
[00:12:03.160 --> 00:12:05.840]  這為什麼我常常在會中鼓勵你們
[00:12:05.840 --> 00:12:07.840]  你一定要拍手來歌唱
[00:12:07.840 --> 00:12:09.540]  舉手來讚美
[00:12:09.540 --> 00:12:11.840]  用開口大聲來禱告
[00:12:11.840 --> 00:12:15.080]  有時候我當然要你們彼此勸勉一下
[00:12:15.080 --> 00:12:18.840]  我知道很多人最怕牧師這一招
[00:12:18.840 --> 00:12:21.180]  但我的意思不是要你尷尬
[00:12:21.180 --> 00:12:23.680]  我的意思是要幫助你
[00:12:23.680 --> 00:12:25.880]  敞開你自己一下吧
[00:12:25.880 --> 00:12:28.260]  敞開你自己來到神的面前
[00:12:28.260 --> 00:12:31.160]  因為只有當你把心靈敞開的時候
[00:12:31.160 --> 00:12:32.420]  來歌頌神的時候
[00:12:32.420 --> 00:12:35.800]  聖靈才能夠自由的運行在我們這裡面
[00:12:35.800 --> 00:12:38.100]  讓我們經歷到神的真實
[00:12:38.100 --> 00:12:40.300]  經歷到神大人的作為
[00:12:40.300 --> 00:12:41.360]  Amen
[00:12:41.360 --> 00:12:42.840]  你知道每一次
[00:12:42.840 --> 00:12:47.040]  我去非洲跟我們的分堂弟兄姐妹一起敬拜的時候
[00:12:47.040 --> 00:12:50.540]  我常常就是被他們那種歡樂所感染
[00:12:50.540 --> 00:12:51.680]  你知道嗎
[00:12:51.680 --> 00:12:54.820]  當我看見他們真的是在那裡敬拜
[00:12:54.820 --> 00:12:57.020]  真的好敞開好歡喜
[00:12:57.020 --> 00:12:59.420]  從老到少從男到女
[00:12:59.420 --> 00:13:03.460]  每一個人都這樣歡喜快樂在神面唱歌跳舞
[00:13:03.460 --> 00:13:04.620]  甚至收奉獻
[00:13:04.620 --> 00:13:08.260]  都是每一個人跳到台前來
[00:13:08.260 --> 00:13:11.160]  跳到台前來奉獻
[00:13:11.160 --> 00:13:14.940]  我看見我在非洲弟兄姐妹其實在物質上都很貧乏
[00:13:14.940 --> 00:13:17.000]  說真的什麼都沒有
[00:13:17.000 --> 00:13:20.080]  可是我卻看見他們在敬拜中
[00:13:20.080 --> 00:13:24.520]  他們眼神中所流露出那種真實的喜樂
[00:13:24.520 --> 00:13:27.480]  我告訴你是我在西方的信徒身上
[00:13:27.480 --> 00:13:29.520]  從來沒有看見過的
[00:13:29.520 --> 00:13:31.160]  為什麼因為我真的看見
[00:13:31.160 --> 00:13:35.320]  他每一次敬拜讚美是從心靈深處
[00:13:35.320 --> 00:13:39.320]  全人全心的來歌頌讚美神
[00:13:39.320 --> 00:13:42.300]  反過來說每一次回到這裡回到北美
[00:13:42.300 --> 00:13:45.900]  看見多少的中國信徒什麼都有
[00:13:45.900 --> 00:13:47.540]  物質多麼豐富
[00:13:47.540 --> 00:13:50.880]  可是來到主的面前就是勞苦愁煩
[00:13:50.880 --> 00:13:52.540]  重擔累累
[00:13:52.540 --> 00:13:55.780]  你說因為他們是非洲人
[00:13:55.780 --> 00:13:57.840]  文化不同
[00:13:57.840 --> 00:14:00.280]  我們中國人不來這一套
[00:14:00.280 --> 00:14:02.080]  真的不來這一套嗎
[00:14:02.080 --> 00:14:04.560]  很奇怪每一次你的小孩子來到你面前
[00:14:04.560 --> 00:14:07.580]  舉起小手說爸爸抱抱爸爸抱抱
[00:14:07.580 --> 00:14:12.160]  你從來不會說少來中國人不來這一套
[00:14:12.160 --> 00:14:13.660]  你會不會這樣你不會
[00:14:13.660 --> 00:14:15.120]  你會怎麼樣
[00:14:15.120 --> 00:14:19.040]  你會抱起來啊又親
[00:14:19.040 --> 00:14:20.300]  你也不害怕別人看見
[00:14:20.300 --> 00:14:22.640]  你管他別人看不看得見
[00:14:22.640 --> 00:14:26.840]  可見得這不是一個文化的問題
[00:14:26.840 --> 00:14:32.520]  而是一個我們可以操練學習的屬靈經歷
[00:14:32.520 --> 00:14:35.380]  我還記得在1991年
[00:14:35.380 --> 00:14:40.360]  當我第一次去參加在韓國的萬國敬拜讚美節慶
[00:14:40.360 --> 00:14:44.060]  那是我第一次接觸到敬拜讚美
[00:14:44.060 --> 00:14:48.560]  三天的時間在一個禪寺運動場裡面
[00:14:48.560 --> 00:14:52.500]  那算是十幾萬人的一個非常大的聚集
[00:14:52.500 --> 00:14:55.140]  三天的敬拜讚美
[00:14:55.140 --> 00:15:00.640]  我告訴你三天我的手從來沒有停止舉起過
[00:15:00.640 --> 00:15:05.220]  我的口從來沒有停止揚聲歡呼過
[00:15:05.220 --> 00:15:09.380]  多少次我情不自禁的拍掌誇聖
[00:15:09.380 --> 00:15:13.020]  多少次我跟隨他們一同俯伏在神的面前
[00:15:13.020 --> 00:15:16.320]  全然俯伏來敬拜
[00:15:16.320 --> 00:15:18.160]  一開始很不習慣說真的
[00:15:18.160 --> 00:15:21.960]  那不是我我本來是很內向的很不習慣這種事情
[00:15:21.960 --> 00:15:25.860]  更是還要要求我們跟另外一個弟兄
[00:15:25.860 --> 00:15:30.040]  兩個人彼此對唱耶穌愛你
[00:15:30.040 --> 00:15:32.540]  從來從來不會做這個事情
[00:15:32.540 --> 00:15:37.640]  而且不但對唱眼睛彼此對看
[00:15:37.640 --> 00:15:38.980]  而且還不是唱一次
[00:15:38.980 --> 00:15:43.320]  像我每次只要你們唱一次都給你們很大的favor
[00:15:43.320 --> 00:15:45.460]  我在那邊一唱跟著人要這樣十分鐘
[00:15:45.460 --> 00:15:48.620]  對看十分鐘
[00:15:48.620 --> 00:15:52.820]  彼此祝福禱告再唱再禱告再唱
[00:15:52.820 --> 00:15:56.200]  我告訴你雖然很不習慣
[00:15:56.200 --> 00:15:59.600]  可是我從來沒有流過那麼多眼淚
[00:15:59.600 --> 00:16:01.600]  被神的愛所包圍
[00:16:01.600 --> 00:16:03.300]  我那個年輕的小弟兄
[00:16:03.300 --> 00:16:05.040]  我現在不記得他的名字了
[00:16:05.040 --> 00:16:08.240]  但是他真的是愛我擁抱我為我祝福到
[00:16:08.240 --> 00:16:10.680]  我無法忘記他的擁抱
[00:16:10.680 --> 00:16:13.220]  我從來沒有被人這樣擁抱過
[00:16:13.220 --> 00:16:17.020]  被那小弟兄擁抱祝福我的牧師
[00:16:17.020 --> 00:16:18.580]  好好的流淚
[00:16:18.580 --> 00:16:20.920]  我從來沒有這種經歷過
[00:16:20.920 --> 00:16:23.160]  我也沒有像那天三天如此的
[00:16:23.160 --> 00:16:26.060]  經歷到神如此的真實
[00:16:26.060 --> 00:16:29.460]  我就發現多少時候在我們過去的信仰經驗當中
[00:16:29.460 --> 00:16:32.500]  太多是我們把我們自己包裝的太好了
[00:16:32.500 --> 00:16:34.000]  保護的太好了
[00:16:34.000 --> 00:16:35.840]  以至於在我們的信仰當中
[00:16:35.840 --> 00:16:39.740]  已經沒什麼情感的成分在裡面了
[00:16:39.740 --> 00:16:42.140]  但事實上今天我們所信的神
[00:16:42.140 --> 00:16:45.880]  卻是一位真實我們可以經歷的神
[00:16:45.880 --> 00:16:48.580]  只有當我們學習敞開我們自己的時候
[00:16:48.580 --> 00:16:51.260]  我們才能夠經歷到神的真實
[00:16:51.260 --> 00:16:53.280]  第二件你真的需要明白一件事情
[00:16:53.280 --> 00:16:55.460]  敬拜讚美的能力
[00:16:55.460 --> 00:17:00.120]  不是當你在看別人敬拜讚美的時候釋放出來的
[00:17:00.120 --> 00:17:01.700]  敬拜讚美的能力
[00:17:01.700 --> 00:17:06.300]  也不是當你在聽別人敬拜讚美的時候釋放出來的
[00:17:06.300 --> 00:17:10.100]  多少時候我看見今天很多人在敬拜讚美只是在看
[00:17:10.100 --> 00:17:12.040]  在聽
[00:17:12.040 --> 00:17:13.000]  我告訴你
[00:17:13.000 --> 00:17:14.800]  敬拜讚美的能力
[00:17:14.800 --> 00:17:20.380]  是只有當你在全人全心投入敬拜讚美神的時候
[00:17:20.380 --> 00:17:22.720]  才能夠被釋放出來
[00:17:22.720 --> 00:17:26.680]  只有當你全人全心來歌頌敬拜讚美神的時候
[00:17:26.680 --> 00:17:29.220]  你能夠經歷神釋放了大能
[00:17:29.220 --> 00:17:31.620]  帶給你星雲的自由
[00:17:31.620 --> 00:17:32.720]  Hallelujah
[00:17:32.720 --> 00:17:33.800]  Amen
[00:17:33.800 --> 00:17:37.260]  所以當你來喜樂的時候要歌頌
[00:17:37.260 --> 00:17:41.340]  歡喜的敞開你自己來歌頌讚美神
[00:17:41.340 --> 00:17:42.300]  第三
[00:17:42.300 --> 00:17:44.340]  當你在生病的時候
[00:17:44.340 --> 00:17:46.280]  要尋求主的醫治
[00:17:46.280 --> 00:17:50.840]  跟你們說生病的時候要尋求主的醫治跟他說
[00:17:50.840 --> 00:17:52.220]  為什麼呢
[00:17:52.220 --> 00:17:54.320]  為什麼要尋求主的醫治呢
[00:17:54.320 --> 00:17:57.780]  我的意思不是叫你不要去看醫生了
[00:17:57.780 --> 00:17:59.220]  而是我的意思是說
[00:17:59.220 --> 00:18:04.020]  其實做一個基督徒你要知道你有個特別的恩典的
[00:18:04.020 --> 00:18:09.260]  因為我們所信的神祂是為樂意醫治我們的神
[00:18:09.260 --> 00:18:12.760]  聖經裡面啟示到我們所信的三位一體的真神
[00:18:12.760 --> 00:18:14.200]  聖父
[00:18:14.200 --> 00:18:16.000]  父神啟示我們
[00:18:16.000 --> 00:18:18.640]  祂的名字是耶和華拉法
[00:18:18.640 --> 00:18:20.380]  耶和華拉法的意思是什麼
[00:18:20.380 --> 00:18:23.280]  神就是醫治我們的神
[00:18:23.280 --> 00:18:27.120]  我們父神的名字就是一位醫治的神
[00:18:27.120 --> 00:18:28.880]  主耶穌
[00:18:28.880 --> 00:18:31.920]  祂就是為樂意醫治的主
[00:18:31.920 --> 00:18:34.620]  你看主耶穌在地上的工作
