
[00:00:00.000 --> 00:00:06.000]  今日講嘅題目其實真係一個幾難講嘅一個題目
[00:22:25.000 --> 00:22:27.000]  為什麼今天我們要愛我們的仇敵呢
[00:22:27.000 --> 00:22:33.000]  因為我們希望得到別人的靈魂
[00:22:33.000 --> 00:22:39.000]  我們也希望別人有機會信耶穌
[00:22:39.000 --> 00:22:44.000]  所以在《馬太福音》五章45節裡說
[00:22:52.000 --> 00:22:55.000]  因為祂召日召好人
[00:22:55.000 --> 00:23:02.000]  也召歹人
[00:23:02.000 --> 00:23:06.000]  降雨給義人
[00:23:06.000 --> 00:23:09.000]  也給不義的人
[00:23:09.000 --> 00:23:17.000]  這裡說到神也會在祂的日頭
[00:23:17.000 --> 00:23:19.000]  也會召好人也會召壞人
[00:23:23.000 --> 00:23:25.000]  降雨會給好人也會給不好的人
[00:23:25.000 --> 00:23:31.000]  其實看起來好像不太公平那樣
[00:23:31.000 --> 00:23:37.000]  其實這裡有神的意思在裡面
[00:23:37.000 --> 00:23:42.000]  第一神祂是愛每一個人
[00:23:42.000 --> 00:23:45.000]  祂希望就算那些壞人也好
[00:23:45.000 --> 00:23:49.000]  祂也希望他們將來有機會悔改信耶穌
[00:23:53.000 --> 00:23:55.000]  因此神要公平地對待每一個人
[00:23:55.000 --> 00:24:04.000]  不過如果我們這樣去想深一層
[00:24:04.000 --> 00:24:08.000]  我們還沒信主之前
[00:24:08.000 --> 00:24:11.000]  我們都是罪人
[00:24:11.000 --> 00:24:14.000]  我們也不是一個很好的人
[00:24:14.000 --> 00:24:18.000]  假如神當時去懲罰我們的話
[00:24:21.000 --> 00:24:22.000]  我們還有沒有機會信耶穌呢?
[00:24:22.000 --> 00:24:27.000]  雖然只是神曾經給我們機會去信耶穌
[00:24:27.000 --> 00:24:33.000]  所以當我們還沒信耶穌之前
[00:24:33.000 --> 00:24:34.000]  我們是一個壞人
[00:24:34.000 --> 00:24:40.000]  神的日頭一樣是召我們
[00:24:40.000 --> 00:24:44.000]  祂的雨一樣是降給我們
[00:24:44.000 --> 00:24:49.000]  因為祂給我們機會去信耶穌
[00:24:52.000 --> 00:24:54.000]  同樣一樣神也會給其他惡人機會去信耶穌
[00:24:54.000 --> 00:24:59.000]  同樣的神也會給那些惡人機會去信耶穌
[00:24:59.000 --> 00:25:05.000]  今天我們怎樣實踐愛我們的仇敵呢?
[00:25:05.000 --> 00:25:10.000]  我們首先要做一件事
[00:25:10.000 --> 00:25:13.000]  跟你不喜歡的人打個招呼也好
[00:25:19.000 --> 00:25:21.000]  是不是這個最簡單呢?
[00:25:21.000 --> 00:25:25.000]  有時候你不喜歡的人
[00:25:25.000 --> 00:25:27.000]  可能你跟他打招呼他可能不理你
[00:25:27.000 --> 00:25:35.000]  我也試過他不理我
[00:25:35.000 --> 00:25:39.000]  我不理他
[00:25:39.000 --> 00:25:44.000]  我還是照樣跟他打招呼
[00:25:44.000 --> 00:25:48.000]  所以你一定要做第一步
[00:25:48.000 --> 00:25:50.000]  從一些你不喜歡的人打招呼
[00:25:50.000 --> 00:25:52.000]  可能他直接轉了去別的地方
[00:25:52.000 --> 00:26:06.000]  譬如有些人明明在商場見到那個人
[00:26:06.000 --> 00:26:13.000]  因為你跟他不和
[00:26:13.000 --> 00:26:16.000]  他遠遠看到你
[00:26:18.000 --> 00:26:20.000]  他就乘機轉了去別的店鋪
