
[00:00:00.000 --> 00:00:01.980]  今天的主題是
[00:01:58.860 --> 00:01:59.500]  很有趣
[00:01:59.500 --> 00:02:02.580]  康師傅變成了唐師傅
[00:02:02.580 --> 00:02:04.300]  雪碧變成了雷碧
[00:02:04.300 --> 00:02:07.500]  當然版權我們也要尊重的
[00:02:07.500 --> 00:02:09.660]  例如詩歌我們也有寫
[00:02:09.660 --> 00:02:12.500]  大家有沒有留意詩歌的PowerPoint在下面
[00:02:12.500 --> 00:02:16.980]  有講到詩歌的名字、機構、作曲、作詞、年份
[00:02:16.980 --> 00:02:17.980]  很重要
[00:02:17.980 --> 00:02:21.820]  不知道大家有沒有看過以下這本書
[00:02:21.820 --> 00:02:23.540]  這本書有沒有看過?
[00:02:23.540 --> 00:02:24.540]  有
[00:02:24.540 --> 00:02:26.060]  這一頁你肯定不看的
[00:02:26.060 --> 00:02:28.940]  因為在後面寫了一些書目
[00:02:28.940 --> 00:02:30.820]  因為尊重版權
[00:02:30.820 --> 00:02:34.180]  創作或者維持市場秩序
[00:02:34.180 --> 00:02:36.660]  或者別人的心血等等
[00:02:36.660 --> 00:02:37.980]  我看過也會寫的
[00:02:37.980 --> 00:02:39.700]  當然明白這個也很重要
[00:02:39.700 --> 00:02:43.860]  但是今天我們講的內容是神國
[00:02:43.860 --> 00:02:47.220]  神國有沒有版權的呢?
[00:02:47.220 --> 00:02:51.500]  為什麼今天會講到神國沒有版權呢?
[00:02:52.700 --> 00:02:56.140]  因為神國應該是沒有版權的
[00:02:56.140 --> 00:02:58.700]  但是有人想私有化
[00:02:58.700 --> 00:03:01.700]  耶穌不怕我們用祂的東西
[00:03:01.700 --> 00:03:02.900]  很想用
[00:03:02.900 --> 00:03:05.260]  但是有人開始排他
[00:03:05.260 --> 00:03:09.180]  我們剛剛對上梁牧師那篇剛才講完
[00:03:09.180 --> 00:03:11.780]  教導他怎樣捨己跟從
[00:03:11.780 --> 00:03:14.580]  原來我們整個生命去成長
[00:03:14.580 --> 00:03:15.980]  真的是一個歷程
[00:03:15.980 --> 00:03:18.380]  所以今天用多少點好呢?
[00:03:18.380 --> 00:03:19.100]  三點
[00:03:19.100 --> 00:03:19.700]  沒錯了
[00:03:19.700 --> 00:03:21.100]  三個事件
[00:03:21.100 --> 00:03:21.980]  講三點
[00:03:21.980 --> 00:03:23.260]  有這個倒敘法
[00:03:23.260 --> 00:03:25.980]  我們立刻進入學習一
[00:03:25.980 --> 00:03:26.700]  行不行?
[00:03:26.700 --> 00:03:28.220]  我們先看看什麼事
[00:03:28.220 --> 00:03:30.540]  今天我們會是九章
[00:03:30.540 --> 00:03:32.020]  三十七看到五十節
[00:03:32.020 --> 00:03:35.100]  我們先看之後那兩節
[00:03:35.100 --> 00:03:36.500]  我們一起讀這兩節經文
[00:03:36.500 --> 00:03:37.340]  一二三
[00:03:37.340 --> 00:03:39.340]  約翰說:夫子
[00:03:39.340 --> 00:03:42.860]  我們看見一個人負你名王位
[00:03:42.860 --> 00:03:44.700]  我們就禁止他
[00:03:44.700 --> 00:03:47.980]  因為他不如我們一同跟從你
[00:03:47.980 --> 00:03:50.420]  耶穌說:不要禁止他
[00:03:50.420 --> 00:03:52.460]  因為他不抵擋你們的
[00:03:52.460 --> 00:03:54.060]  就是幫助你們的
[00:03:54.060 --> 00:03:57.220]  約翰是耶穌三大弟子之一
[00:03:57.220 --> 00:03:58.420]  大家明白了嗎?
[00:03:58.420 --> 00:03:59.180]  很有趣的
[00:03:59.180 --> 00:04:00.100]  他用這個字
[00:04:00.100 --> 00:04:01.500]  他說
[00:04:01.500 --> 00:04:06.100]  因為他不如我們一同跟從你
[00:04:06.100 --> 00:04:07.180]  就是耶穌說
[00:04:07.180 --> 00:04:10.780]  若有人要跟從我就當
[00:04:10.780 --> 00:04:11.660]  捨己
[00:04:11.660 --> 00:04:13.780]  天天背起十字架
[00:04:13.780 --> 00:04:14.620]  跟從我
[00:04:14.620 --> 00:04:18.020]  誰知道他們就變成一個小圈子
[00:04:19.340 --> 00:04:21.340]  有些人正在做神的工作
[00:04:21.340 --> 00:04:23.540]  趕鬼
[00:04:23.540 --> 00:04:24.580]  不行
[00:04:24.580 --> 00:04:26.340]  他不如我們一同
[00:04:26.340 --> 00:04:27.620]  我才是名牌
[00:04:27.620 --> 00:04:28.180]  行不行?
[00:04:28.180 --> 00:04:29.980]  你看看你旁邊那個是名牌
[00:04:29.980 --> 00:04:31.220]  你也是名牌
[00:04:31.220 --> 00:04:32.740]  因為你是耶穌的門徒
[00:04:32.740 --> 00:04:34.420]  不過人人都可以是名牌
[00:04:34.420 --> 00:04:36.700]  因為每個人跟耶穌都是名牌嗎?
[00:04:36.700 --> 00:04:38.300]  我先講解一下
[00:04:38.300 --> 00:04:41.020]  大家覺得這個世界有沒有鬼?
[00:04:41.020 --> 00:04:42.540]  有
[00:04:42.540 --> 00:04:43.420]  四成左右
[00:04:43.420 --> 00:04:44.020]  有沒有?
[00:04:44.020 --> 00:04:44.660]  有
[00:04:44.660 --> 00:04:45.860]  真的有鬼
[00:04:45.860 --> 00:04:47.300]  我解決一下這個問題
[00:04:47.300 --> 00:04:49.420]  因為這次有三件事和兩件事
[00:04:49.420 --> 00:04:50.420]  都關於鬼的
[00:04:50.420 --> 00:04:51.860]  這個世界真的有鬼
[00:04:51.860 --> 00:04:53.260]  如果有鬼符
[00:04:53.260 --> 00:04:56.460]  我們就不可以用精神藥去解決
[00:04:56.460 --> 00:04:58.900]  如果我們身體受傷扭傷
[00:04:58.900 --> 00:05:00.620]  也不可以趕鬼解決
[00:05:00.620 --> 00:05:02.980]  除非因為鬼引發
[00:05:02.980 --> 00:05:05.820]  一個個案讓大家認識一下
[00:05:05.820 --> 00:05:07.420]  這種分野
[00:05:07.420 --> 00:05:09.020]  當你問我有沒有趕鬼
[00:05:09.020 --> 00:05:09.780]  當然有
[00:05:09.780 --> 00:05:11.460]  不過很少提到
[00:05:11.460 --> 00:05:13.380]  剛剛講到這段經文
[00:05:13.380 --> 00:05:17.340]  在不同的神會都有教教神
[00:05:17.340 --> 00:05:18.860]  其中一間神會叫做EU3
[00:05:18.860 --> 00:05:19.860]  就是畢業學生
[00:05:19.860 --> 00:05:20.700]  很有力的
[00:05:20.700 --> 00:05:22.900]  讀書也好
[00:05:22.900 --> 00:05:24.700]  分享也好等等
[00:05:24.700 --> 00:05:29.580]  講回他在幾年前發生的事情
[00:05:29.580 --> 00:05:31.460]  他說他出生的時候
[00:05:31.460 --> 00:05:33.060]  他出生不是幾年前
[00:05:33.060 --> 00:05:35.460]  他很多年前出生
[00:05:35.460 --> 00:05:36.540]  不是幾年前發生的事情
[00:05:36.540 --> 00:05:38.540]  他有一個破碎的家庭
[00:05:38.540 --> 00:05:40.740]  他爸爸是一個賭徒
[00:05:40.740 --> 00:05:45.220]  他媽媽一出生就離了婚
[00:05:45.220 --> 00:05:47.580]  所以他沒有人照顧兒子
[00:05:47.580 --> 00:05:48.540]  寄養家庭
[00:05:48.540 --> 00:05:49.980]  非常傷痛
[00:05:49.980 --> 00:05:50.860]  很破碎
[00:05:50.860 --> 00:05:52.380]  住了好幾年
[00:05:52.380 --> 00:05:55.300]  祖父祖母就接了他住
[00:05:55.300 --> 00:05:58.020]  他小時候也去過教會信耶穌
[00:05:58.020 --> 00:06:00.060]  但是一做事之後
[00:06:00.060 --> 00:06:01.020]  他讀書也好
[00:06:01.020 --> 00:06:01.940]  也是厲害的
[00:06:01.940 --> 00:06:03.300]  他就立刻搬走了
[00:06:03.300 --> 00:06:07.540]  他就跟我說他過了一個非常混亂的人生
[00:06:07.540 --> 00:06:09.700]  我就問他有多混亂
[00:06:09.700 --> 00:06:10.940]  他說行了不用問了
[00:06:10.940 --> 00:06:12.540]  想過的事情也做過了
[00:06:12.540 --> 00:06:14.260]  想過的事情也做過
[00:06:14.260 --> 00:06:15.580]  想過的事情也做過
[00:06:15.580 --> 00:06:16.980]  大家就會知道了
[00:06:16.980 --> 00:06:18.540]  好了
[00:06:18.540 --> 00:06:23.220]  接著他在職場工作幾年之後
[00:06:23.220 --> 00:06:25.460]  嚴重的抑鬱
[00:06:25.460 --> 00:06:26.700]  兩三年
[00:06:26.700 --> 00:06:27.900]  自殺過
[00:06:27.900 --> 00:06:29.140]  入精神病院
[00:06:29.140 --> 00:06:29.780]  吃藥
[00:06:29.780 --> 00:06:30.900]  完全不行
[00:06:30.900 --> 00:06:32.820]  嚴重到一個地步
[00:06:32.820 --> 00:06:35.460]  他祖父祖母有一次找了他一群
[00:06:35.460 --> 00:06:37.940]  一起玩的朋友上家
[00:06:37.940 --> 00:06:39.580]  知道他在做什麼嗎
[00:06:39.580 --> 00:06:41.580]  不是在想怎麼幫他
[00:06:41.580 --> 00:06:46.340]  他在想可以怎麼做身後事
[00:06:46.340 --> 00:06:50.460]  他已經殘到難到什麼都不管
[00:06:50.460 --> 00:06:51.940]  完全不像一個人
[00:06:51.940 --> 00:06:52.940]  搞不了了
[00:06:52.940 --> 00:06:54.460]  醫學什麼都不行了
[00:06:54.460 --> 00:06:56.060]  當然我講一下
[00:06:56.060 --> 00:06:57.580]  有病的要看醫生嗎
[00:06:57.580 --> 00:06:58.620]  是
[00:06:58.620 --> 00:07:00.540]  但是我們知道醫生的限制
[00:07:00.540 --> 00:07:01.980]  他有些事情根本解釋不了
[00:07:01.980 --> 00:07:02.580]  我想繼續講
[00:07:02.580 --> 00:07:04.020]  好了繼續怎樣呢
[00:07:04.020 --> 00:07:07.220]  接著他又不行了
[00:07:07.220 --> 00:07:08.700]  又自殺吊頸
[00:07:08.700 --> 00:07:12.540]  誰知道吊頸斷了繩子
[00:07:12.540 --> 00:07:13.860]  不捨得掉在地上
[00:07:13.860 --> 00:07:15.980]  接著就聽到一把聲音
[00:07:15.980 --> 00:07:19.340]  神就說為什麼你不來找我
[00:07:19.340 --> 00:07:22.020]  其實剛才那首詩跟這首也很相似
[00:07:22.020 --> 00:07:22.380]  很棒
[00:07:22.380 --> 00:07:23.940]  好了先講完
[00:07:23.940 --> 00:07:25.260]  接著呢
[00:07:25.260 --> 00:07:27.060]  他沒有回來很多年了
[00:07:27.060 --> 00:07:28.660]  他住在大圍
[00:07:28.660 --> 00:07:29.260]  大圍
[00:07:29.260 --> 00:07:29.980]  大圍
[00:07:29.980 --> 00:07:34.140]  大圍城
[00:07:34.140 --> 00:07:36.380]  在猶豫式的
[00:07:36.380 --> 00:07:37.860]  在大圍
[00:07:37.860 --> 00:07:39.980]  他就問他朋友回不回教會
[00:07:39.980 --> 00:07:40.900]  哪裡有教會
[00:07:40.900 --> 00:07:43.460]  他就上網找了
[00:07:43.460 --> 00:07:45.540]  跟他其中一個好朋友一回
[00:07:45.540 --> 00:07:49.300]  去到教會一去坐下沒多久就暈了
[00:07:49.300 --> 00:07:50.820]  他再醒來
[00:07:50.820 --> 00:07:51.940]  就已經在家裡
[00:07:51.940 --> 00:07:54.020]  那間教會的悟目者
[00:07:54.020 --> 00:07:56.700]  在家裡在說鬼
[00:07:56.700 --> 00:07:58.260]  其實是在斷片
[00:07:58.260 --> 00:07:59.460]  你明白吧
[00:07:59.460 --> 00:08:02.340]  你說個鬼你知道什麼叫斷片
[00:08:02.340 --> 00:08:03.660]  接著怎樣呢
[00:08:03.660 --> 00:08:05.540]  很奇妙的事情發生了
[00:08:05.540 --> 00:08:08.860]  接著半年後是完全康復
[00:08:08.860 --> 00:08:09.980]  回到工作
[00:08:09.980 --> 00:08:11.340]  裡面發生什麼事呢
[00:08:11.340 --> 00:08:13.180]  他發現一步一步就康復了
[00:08:13.180 --> 00:08:15.380]  連他的精神科醫生完全解答不了
[00:08:15.380 --> 00:08:17.380]  也不相信以為他裝的
[00:08:17.380 --> 00:08:18.340]  接著他說不用怕
[00:08:18.340 --> 00:08:20.780]  我不如進精神病院給你看
[00:08:20.780 --> 00:08:22.580]  觀察我每天看我有沒有事
[00:08:22.580 --> 00:08:24.340]  觀察了兩個星期之後
[00:08:24.340 --> 00:08:25.780]  那個精神科醫生說你走了
[00:08:25.780 --> 00:08:27.020]  你真的完全沒事
[00:08:27.020 --> 00:08:28.980]  接著他問你究竟發生什麼事
[00:08:28.980 --> 00:08:30.260]  他說耶穌救我
[00:08:30.260 --> 00:08:32.220]  接著那個精神科醫生說我不相信耶穌
[00:08:32.220 --> 00:08:33.900]  不過肯定一件事
[00:08:33.900 --> 00:08:35.460]  就是我解釋不了的事情
[00:08:35.460 --> 00:08:37.300]  一定有些事情可以幫助你
[00:08:37.300 --> 00:08:39.740]  我們給點掌聲好嗎
[00:08:39.740 --> 00:08:41.740]  是很真實的
[00:08:41.740 --> 00:08:43.660]  是非常真實的事情
[00:08:43.660 --> 00:08:45.140]  我們有時候在那個
[00:08:45.140 --> 00:08:47.060]  抑鬱在灰暗困難
[00:08:47.060 --> 00:08:48.940]  自殺裡面一定不是從神來的
[00:08:48.940 --> 00:08:50.220]  一定是有些事情來的
[00:08:50.220 --> 00:08:50.660]  好了
[00:08:50.660 --> 00:08:51.460]  我先說這件事
[00:08:51.460 --> 00:08:52.180]  我先說
[00:08:52.180 --> 00:08:53.700]  是真的
[00:08:53.700 --> 00:08:55.940]  每個人有神的權柄
[00:08:55.940 --> 00:08:58.380]  信主跟隨主都可以做得到的
[00:08:58.380 --> 00:08:59.780]  對不對
[00:08:59.780 --> 00:09:01.700]  沒有版權的
[00:09:01.700 --> 00:09:03.140]  所以第一件事我們要學
[00:09:03.140 --> 00:09:04.540]  不要搞小圈子
[00:09:04.540 --> 00:09:06.420]  人人都可以投入
[00:09:06.420 --> 00:09:07.580]  我跟了主多久
[00:09:07.580 --> 00:09:08.060]  我信了主多久
[00:09:08.060 --> 00:09:08.860]  我是牧師
[00:09:08.860 --> 00:09:09.540]  他什麼才行
[00:09:09.540 --> 00:09:10.580]  不是
[00:09:10.580 --> 00:09:13.060]  誰認真跟隨主
[00:09:13.060 --> 00:09:15.140]  知道上帝的力量
[00:09:15.140 --> 00:09:17.380]  用上帝的名字都做得到
[00:09:17.380 --> 00:09:18.420]  OK吧
[00:09:18.420 --> 00:09:19.100]  是真的
[00:09:19.100 --> 00:09:20.580]  我第一次說不是牧師
[00:09:20.580 --> 00:09:21.180]  不是讀神學
[00:09:21.180 --> 00:09:22.220]  1999年
[00:09:22.220 --> 00:09:24.180]  和我職場的一個同事
[00:09:24.180 --> 00:09:26.180]  待會有機會再說
[00:09:26.180 --> 00:09:26.660]  很有趣
[00:09:26.660 --> 00:09:27.780]  我今天想說的就是
[00:09:27.780 --> 00:09:30.780]  如果我們私有化上帝的力量
[00:09:30.780 --> 00:09:32.260]  這些的私心
[00:09:32.260 --> 00:09:36.580]  將會是神工作的墳地
[00:09:36.580 --> 00:09:37.860]  我們不要做井底之蛙
[00:09:37.860 --> 00:09:38.740]  行不行
[00:09:38.740 --> 00:09:40.700]  雖然有人覺得很好
[00:09:40.700 --> 00:09:42.100]  組長很好
[00:09:42.100 --> 00:09:42.860]  牧師很好
[00:09:42.860 --> 00:09:45.620]  有些很醜
[00:09:45.620 --> 00:09:46.620]  但是
[00:09:46.620 --> 00:09:48.180]  所有跟隨主
[00:09:48.180 --> 00:09:50.540]  真教會都是好的
[00:09:50.540 --> 00:09:51.500]  Amen 行不行
[00:09:51.500 --> 00:09:54.420]  他們都是活在神的恩典底下
[00:09:54.420 --> 00:09:55.820]  可能我們每個人都有跌倒
[00:09:55.820 --> 00:09:57.540]  每個人都有些困難
[00:09:57.540 --> 00:09:58.340]  但是
[00:09:58.340 --> 00:09:59.660]  我們要這樣跟隨主
[00:09:59.660 --> 00:10:00.860]  好了
[00:10:00.860 --> 00:10:02.580]  這種小圈子心態
[00:10:02.580 --> 00:10:03.940]  耶穌提醒他們
[00:10:03.940 --> 00:10:05.260]  我們再讀一句話
[00:10:05.260 --> 00:10:08.020]  不要禁止他
[00:10:08.020 --> 00:10:11.900]  因為不抵擋你們的就是幫助
[00:10:11.900 --> 00:10:12.980]  神的工作很大
[00:10:12.980 --> 00:10:15.260]  所以我們要學習
[00:10:15.260 --> 00:10:16.380]  這件事
[00:10:16.380 --> 00:10:19.140]  在羅馬書和馬達科這樣說
[00:10:19.140 --> 00:10:21.700]  我們的能力800來800就走
[00:10:21.700 --> 00:10:22.500]  不可以私有化
[00:10:22.500 --> 00:10:23.300]  不是我的
[00:10:23.300 --> 00:10:24.580]  我們一起讀這兩節經文
[00:10:24.580 --> 00:10:24.860]  好不好
[00:10:24.860 --> 00:10:25.780]  一二三
[00:10:25.780 --> 00:10:27.860]  如今夢神的恩典
[00:10:27.860 --> 00:10:29.980]  因基督耶穌的救恩
[00:10:29.980 --> 00:10:31.900]  就白白地清儀
[00:10:31.900 --> 00:10:33.900]  隨酒隨傳說
[00:10:33.900 --> 00:10:35.260]  天國不了
[00:10:35.260 --> 00:10:36.540]  醫治病人
[00:10:36.540 --> 00:10:38.020]  要死人復活
[00:10:38.020 --> 00:10:40.260]  要長大麻煩的醫生
[00:10:40.260 --> 00:10:41.860]  把你趕出去
[00:10:41.860 --> 00:10:43.660]  你會白白地給我
[00:10:43.660 --> 00:10:45.380]  當然要白白地捨他
[00:10:45.380 --> 00:10:47.300]  耶穌已經做了這幾件事
[00:10:47.300 --> 00:10:48.380]  而白白地給我們
[00:10:48.380 --> 00:10:49.620]  我們白白地做
[00:10:49.620 --> 00:10:50.500]  有時候真的
[00:10:50.500 --> 00:10:52.340]  我們有時候搞錯了
[00:10:52.340 --> 00:10:53.980]  那些處境
[00:10:53.980 --> 00:10:55.940]  接著就很困難了
[00:10:55.940 --> 00:10:58.740]  真是靈界的靈界
[00:10:58.740 --> 00:11:00.020]  情緒是情緒
[00:11:00.020 --> 00:11:00.860]  肉身是肉身
[00:11:00.860 --> 00:11:01.900]  我們分辨得很好
[00:11:01.900 --> 00:11:03.100]  所以現在某些教會
[00:11:03.100 --> 00:11:03.940]  某些人覺得
[00:11:03.940 --> 00:11:05.100]  我們才做得到
[00:11:05.100 --> 00:11:05.980]  你們不行的
[00:11:05.980 --> 00:11:08.540]  他一定是異端
[00:11:08.540 --> 00:11:09.260]  好不好
[00:11:09.260 --> 00:11:10.380]  不用說了
[00:11:10.380 --> 00:11:11.740]  沒有唯我獨尊的
[00:11:11.740 --> 00:11:13.620]  普世教會跟隨主大
[00:11:13.620 --> 00:11:14.820]  所以我們學到一件事
[00:11:14.820 --> 00:11:16.060]  我們自己也要
[00:11:16.060 --> 00:11:17.500]  好心地反省
[00:11:17.500 --> 00:11:19.980]  教會某個堂會不是尊嚴機構
[00:11:19.980 --> 00:11:20.980]  每個教會
[00:11:20.980 --> 00:11:22.020]  神普世教會底下
[00:11:22.020 --> 00:11:25.340]  都是神恩典流通的管道
[00:11:25.340 --> 00:11:26.660]  也是上帝給我們
[00:11:26.660 --> 00:11:29.100]  在某個教會裡面不同的人
[00:11:29.100 --> 00:11:31.340]  分派恩賜
[00:11:31.340 --> 00:11:34.180]  我們不是
[00:11:34.180 --> 00:11:35.300]  知識
[00:11:35.300 --> 00:11:38.260]  不是知識壟斷的世俗主義
[00:11:38.260 --> 00:11:41.540]  我們是分享上帝恩典的地方
[00:11:41.540 --> 00:11:42.980]  我們不是
[00:11:42.980 --> 00:11:44.780]  增敬的場合
[00:11:44.780 --> 00:11:46.020]  我們是互補不足
[00:11:46.020 --> 00:11:47.900]  我們一起高舉主名
[00:11:47.900 --> 00:11:49.020]  我們不是俱樂部
[00:11:49.020 --> 00:11:50.980]  俱樂部才有你我沒有我
[00:11:50.980 --> 00:11:52.660]  行不行
[00:11:52.660 --> 00:11:53.580]  你跟隔壁說
[00:11:53.580 --> 00:11:56.220]  你也有能力的
[00:11:56.220 --> 00:11:58.980]  大家不是很信嗎
[00:11:58.980 --> 00:11:59.980]  給點信心
[00:11:59.980 --> 00:12:02.460]  你也有能力的
[00:12:02.460 --> 00:12:03.620]  真的
[00:12:03.620 --> 00:12:05.420]  不是某人才有
[00:12:05.420 --> 00:12:06.220]  絕對不是
[00:12:06.220 --> 00:12:07.180]  很重要
[00:12:07.180 --> 00:12:08.540]  所以我們的角色
[00:12:08.540 --> 00:12:10.340]  不是擁有神的資源
[00:12:10.340 --> 00:12:11.620]  摟著自己用
[00:12:11.620 --> 00:12:14.140]  是分八成的恩典
[00:12:14.140 --> 00:12:16.660]  教會如果以尊利的心態
[00:12:16.660 --> 00:12:19.140]  看待不僅是侍奉生命
[00:12:19.140 --> 00:12:20.820]  身份等等
[00:12:20.820 --> 00:12:23.420]  必然跟耶穌違反
[00:12:23.420 --> 00:12:24.900]  這些壟斷者
[00:12:24.900 --> 00:12:26.460]  不是耶穌所喜悅的
[00:12:26.460 --> 00:12:27.260]  很重要
[00:12:27.260 --> 00:12:28.460]  所以我們來到福士
[00:12:28.460 --> 00:12:29.300]  不是比較
[00:12:29.300 --> 00:12:30.580]  乃是互補
[00:12:30.580 --> 00:12:31.460]  不是你好
[00:12:31.460 --> 00:12:32.140]  我不好
[00:12:32.140 --> 00:12:32.700]  不是你行
[00:12:32.700 --> 00:12:33.900]  我不行
[00:12:33.900 --> 00:12:34.380]  記住
[00:12:34.380 --> 00:12:35.620]  很重要
[00:12:35.620 --> 00:12:36.300]  我曾經也是
[00:12:36.300 --> 00:12:39.100]  有時見到有些很艱難的
[00:12:39.100 --> 00:12:40.540]  也看了很久
[00:12:40.540 --> 00:12:41.260]  情緒
[00:12:41.260 --> 00:12:42.500]  醫生不行
[00:12:42.500 --> 00:12:45.500]  你真的可以放膽跟他祈禱
[00:12:45.500 --> 00:12:47.060]  讓主的能力釋放他
[00:12:47.060 --> 00:12:48.300]  行嗎
[00:12:48.300 --> 00:12:49.100]  好
[00:12:49.100 --> 00:12:50.340]  不要搞錯
[00:12:50.340 --> 00:12:51.700]  我不是叫你不要看醫生
[00:12:51.700 --> 00:12:53.260]  我們有很多基督徒比醫生好
[00:12:53.260 --> 00:12:54.740]  不過我們知道實在有些事情
[00:12:54.740 --> 00:12:57.780]  不是醫學科學解釋得到的
[00:12:57.780 --> 00:12:59.780]  我們有沒有
[00:12:59.780 --> 00:13:01.420]  不是我的圈子
[00:13:01.420 --> 00:13:02.780]  不是我的教會就排他
[00:13:02.780 --> 00:13:03.660]  No
[00:13:03.660 --> 00:13:03.900]  不行
[00:13:03.900 --> 00:13:04.740]  行嗎
[00:13:04.740 --> 00:13:05.820]  千萬不可以
[00:13:05.820 --> 00:13:07.420]  也永遠不可以
[00:13:07.420 --> 00:13:09.020]  如何在神的國
[00:13:09.020 --> 00:13:10.860]  活出合一的接納
[00:13:10.860 --> 00:13:12.420]  當然我神的國
[00:13:12.420 --> 00:13:14.500]  是排除異端的
[00:13:14.500 --> 00:13:15.980]  是我們跟隨神
[00:13:15.980 --> 00:13:16.940]  真教會
[00:13:16.940 --> 00:13:17.740]  我們這樣做
[00:13:17.740 --> 00:13:18.540]  第一件事
[00:13:18.540 --> 00:13:19.140]  我們要學了
[00:13:19.140 --> 00:13:20.460]  博門很有趣
[00:13:20.460 --> 00:13:21.740]  剛剛聽完耶穌說
[00:13:21.740 --> 00:13:24.860]  他開始偏渣演繹這個新聞
[00:13:24.860 --> 00:13:26.220]  我們要講解
[00:13:26.220 --> 00:13:28.460]  要在這裡立刻可以破除
[00:13:28.460 --> 00:13:29.300]  好了
[00:13:29.300 --> 00:13:30.300]  你就會問
[00:13:30.300 --> 00:13:32.780]  為什麼我會賭罪法呢
[00:13:32.780 --> 00:13:34.500]  先講第三個故事
[00:13:34.500 --> 00:13:35.140]  因為有原因
[00:13:35.140 --> 00:13:36.740]  現在講回第一個事件
[00:13:36.740 --> 00:13:37.420]  三個事件
[00:13:37.420 --> 00:13:38.460]  我講第三個
[00:13:38.460 --> 00:13:39.620]  現在回到第一個
[00:13:39.620 --> 00:13:42.260]  也是確習二
[00:13:42.260 --> 00:13:44.100]  為什麼他們又會這樣
[00:13:44.100 --> 00:13:45.820]  為什麼又會特別提呢
[00:13:45.820 --> 00:13:47.140]  哦
