
[00:00:00.000 --> 00:00:04.160]  我們今天繼續看《已不所書》的時候
[00:03:50.840 --> 00:03:53.920]  就是女兒生日會的時候
[00:03:53.920 --> 00:03:55.000]  我都和太太說
[00:03:55.000 --> 00:03:56.480]  哎呀 我沒時間了
[00:03:56.480 --> 00:03:58.400]  因爲教會有工作
[00:03:58.400 --> 00:04:01.920]  我還以爲這是很大的道理
[00:04:01.920 --> 00:04:05.400]  教會工作嘛 侍奉神嘛 當然重要
[00:04:05.400 --> 00:04:07.520]  誰知道在我的生命裏面
[00:04:07.520 --> 00:04:11.680]  失去了很多和女兒一個開心的時刻
[00:04:11.680 --> 00:04:13.320]  現在回想起來
[00:04:13.320 --> 00:04:15.520]  神又光照我的生命
[00:04:15.520 --> 00:04:17.560]  所以其實光照這件事
[00:04:17.560 --> 00:04:20.880]  其實就是一個不斷反省的過程
[00:04:20.880 --> 00:04:23.240]  不是因爲我們現在已經完全了
[00:04:23.240 --> 00:04:24.520]  我們已經得着了
[00:04:24.520 --> 00:04:26.960]  反而我們在生命裏面的經歷裏面
[00:04:26.960 --> 00:04:30.080]  我們不斷地經歷神的提醒
[00:04:30.080 --> 00:04:32.080]  我們需要聖靈的同行
[00:04:32.080 --> 00:04:33.960]  所以我們行在光明中
[00:04:33.960 --> 00:04:37.440]  不只是我們立願行在光明中
[00:04:37.440 --> 00:04:40.400]  而是我們在聖靈的提醒引導之下
[00:04:40.400 --> 00:04:44.360]  我們慢慢進到一個完全聖潔的地步
[00:04:44.360 --> 00:04:47.800]  沒有一個人說自己已經完全得着
[00:04:47.800 --> 00:04:49.160]  所以聖經裏面說
[00:04:49.160 --> 00:04:52.040]  你們要完全 好像天父完全一樣
[00:04:52.040 --> 00:04:54.320]  這個是我們的進行式
[00:04:54.320 --> 00:04:55.640]  我們要一路進行
[00:04:55.640 --> 00:04:59.600]  讓我們的生命漸漸更像我們的主
[00:04:59.600 --> 00:05:02.560]  當我們講到光明的時候有兩方面
[00:05:02.560 --> 00:05:06.280]  一方面就是顯揚光明所結的果子
[00:05:06.280 --> 00:05:08.520]  在五章八至十節裏面
[00:05:08.520 --> 00:05:12.440]  我們從三方面去看顯揚光明所結的果子
[00:05:12.440 --> 00:05:14.960]  第一方面我們要活出身份
[00:05:14.960 --> 00:05:16.800]  祂說從前你們是暗會的
[00:05:16.800 --> 00:05:19.440]  但如今在主裏面是光明的
[00:05:19.440 --> 00:05:22.840]  行事爲人就當仗光明的子女
[00:05:22.840 --> 00:05:24.160]  在這裏提醒我們
[00:05:24.160 --> 00:05:26.720]  我們在主裏面是光明的
[00:05:26.720 --> 00:05:28.760]  留意不是我們自己光明
[00:05:28.760 --> 00:05:30.080]  我們不是光
[00:05:30.080 --> 00:05:32.680]  我們只是反映光
[00:05:32.680 --> 00:05:34.920]  主纔是那個真光
[00:05:34.920 --> 00:05:36.840]  我們既然被神請救
[00:05:36.840 --> 00:05:38.840]  如今我們就要在神面前
[00:05:38.840 --> 00:05:41.600]  追求完全聖潔的生活
[00:05:41.600 --> 00:05:44.360]  所以這是很大的提醒
[00:05:44.360 --> 00:05:45.800]  不是因爲我們是光
[00:05:45.800 --> 00:05:49.320]  我們只是反映出神的光明
[00:05:49.320 --> 00:05:51.400]  第二方面就是結出果子
[00:05:51.400 --> 00:05:53.080]  光明所結的果子
[00:05:53.080 --> 00:05:56.280]  就是一切的良善公義誠實
[00:05:56.280 --> 00:05:58.000]  光明所結的果子
[00:05:58.000 --> 00:06:02.240]  就是形容在神光明裏面的結果
[00:06:02.240 --> 00:06:03.440]  在舊約聖經裏面
[00:06:03.440 --> 00:06:07.800]  當摩西準備上何列山領受神的十芥的時候
[00:06:07.800 --> 00:06:10.880]  當他領受完之後準備下山的時候
[00:06:10.880 --> 00:06:12.560]  那些百姓很害怕
[00:06:12.560 --> 00:06:13.640]  見到摩西的時候
[00:06:13.640 --> 00:06:16.040]  因爲摩西的臉上發光
[00:06:16.040 --> 00:06:19.080]  因爲他經歷到神的光照的時候
[00:06:19.080 --> 00:06:21.880]  這個光停留在他的臉上
[00:06:21.880 --> 00:06:23.800]  在哥倫多後書就看到
[00:06:23.800 --> 00:06:25.920]  其實百姓不敢見光
[00:06:25.920 --> 00:06:28.600]  你不如用一個柏子遮住你的臉
[00:06:28.600 --> 00:06:31.120]  以至我們可以和你親近
[00:06:31.120 --> 00:06:33.280]  但是保羅就提醒我們
[00:06:33.280 --> 00:06:36.040]  我們一天要將這個柏子除去
[00:06:36.040 --> 00:06:39.480]  我們才能夠面對面見到神
[00:06:39.480 --> 00:06:41.760]  我們不可以再隱藏我們的生命
[00:06:41.760 --> 00:06:44.840]  我們要面對面見到神的光
[00:06:44.840 --> 00:06:46.880]  神是良善公義誠實
[00:06:46.880 --> 00:06:51.080]  我們一生追求的就是要效法基督
[00:06:51.080 --> 00:06:53.880]  《迦太書》裏面有一個很熟悉的果子
[00:06:53.880 --> 00:06:56.080]  就是性靈所結的果子
[00:06:56.080 --> 00:06:58.160]  大家可不可以和我們一起背
[00:06:58.160 --> 00:06:59.960]  性靈所結的果子
[00:06:59.960 --> 00:07:02.000]  就是人愛喜樂和平
[00:07:02.000 --> 00:07:05.000]  恩慈良善信實溫柔節制
[00:07:05.000 --> 00:07:08.680]  這樣的事沒有律法禁止
[00:07:08.680 --> 00:07:12.920]  沒錯我們一生都要結出神的果子
[00:07:12.920 --> 00:07:14.880]  這些果子在我們生命裏面
[00:07:14.880 --> 00:07:17.760]  就不斷反映我們越來越似神
[00:07:17.760 --> 00:07:19.960]  第三方面我們要討主喜悅
[00:07:19.960 --> 00:07:24.880]  聖經說我們總要測驗何爲主所喜悅的事情
[00:07:24.880 --> 00:07:26.480]  第十節提醒我們
[00:07:26.480 --> 00:07:30.160]  我們沒可能討所有人的歡喜
[00:07:30.160 --> 00:07:32.000]  我知道作爲一個牧師
[00:07:32.000 --> 00:07:34.560]  我們要做一個面面俱圓的人
[00:07:34.560 --> 00:07:39.520]  我們要在任何人面前都要做一個稱職的人
[00:07:39.520 --> 00:07:41.600]  我舉一個例子大家就明白
[00:07:41.600 --> 00:07:45.240]  有些人期望牧師是一個一本正經
[00:07:45.240 --> 00:07:47.800]  不苟言笑的牧者
[00:07:47.800 --> 00:07:50.720]  而且他講道應該要有牧師腔
[00:07:50.720 --> 00:07:53.440]  牧師腔就是平音的
[00:07:53.440 --> 00:07:56.480]  在《過渡會》裏面有一位名牧
[00:07:56.480 --> 00:07:59.240]  他出名就是他平音的講道
[00:07:59.240 --> 00:08:02.000]  大家一聽就聽得出他是誰
[00:08:02.000 --> 00:08:06.440]  但是反過來有一些牧者他喜歡像我這樣
[00:08:06.440 --> 00:08:09.200]  經常笑的 經常很寬容的
[00:08:09.200 --> 00:08:11.640]  早前因爲病沒得笑 笑不出來
[00:08:11.640 --> 00:08:14.160]  但是如果在正常的情況裏面
[00:08:14.160 --> 00:08:17.360]  都是笑的 都是開心的 都是活潑的
[00:08:17.360 --> 00:08:19.840]  都是願意和人親近的
[00:08:19.840 --> 00:08:24.080]  但是我們又看到不是所有牧師都是一樣的
[00:08:24.080 --> 00:08:27.760]  有些牧師是不苟言笑 有些牧師是很寬容
[00:08:27.760 --> 00:08:30.560]  有時我們如果爲了滿足別人的期望
[00:08:30.560 --> 00:08:32.240]  其實就真的很辛苦的
[00:08:32.240 --> 00:08:35.520]  究竟我應該滿足哪一個期望纔行呢?
[00:08:35.520 --> 00:08:37.280]  所以聖經裏面提醒我們
[00:08:37.280 --> 00:08:40.560]  我們要察驗何爲主所喜悅的事
[00:08:40.560 --> 00:08:44.720]  我們要去看到主要在我們生命裏面
[00:08:44.720 --> 00:08:47.240]  要我們成爲一個怎樣的人
[00:08:47.240 --> 00:08:50.320]  我們只能夠討主的喜悅
[00:08:50.320 --> 00:08:52.320]  當我們說討主的喜悅的時候
[00:08:52.320 --> 00:08:55.760]  意思就是說我們不需要取悅人
[00:08:55.760 --> 00:09:01.320]  我們只要單單看主是我們所仰望的對象
[00:09:01.320 --> 00:09:02.600]  有一點很特別的
[00:09:02.600 --> 00:09:05.200]  神造我們是一個不同的人
[00:09:05.200 --> 00:09:06.560]  所以我自己想一下
[00:09:06.560 --> 00:09:08.280]  最重要的一件事
[00:09:08.280 --> 00:09:11.400]  就是我們要做回神造我們的本相
[00:09:11.400 --> 00:09:13.560]  你不能夠去模仿另一個人
[00:09:13.560 --> 00:09:14.840]  學到另一個人
[00:09:14.840 --> 00:09:16.720]  因爲你和他是不同的
[00:09:16.720 --> 00:09:21.120]  你只能夠活出神造你最美好的那一面
[00:09:21.120 --> 00:09:23.640]  所以弟兄姐妹 所有東西都是一樣的
[00:09:23.640 --> 00:09:27.960]  大家的本質一樣
[00:09:27.960 --> 00:09:29.480]  但是你的表現出來
[00:09:29.480 --> 00:09:31.960]  你的性情其實都很不同
[00:09:31.960 --> 00:09:36.200]  我們不能夠用一種看法去看所有的人
[00:09:36.200 --> 00:09:38.600]  我們欣賞神在我們當中
[00:09:38.600 --> 00:09:41.360]  有個多元中的合而爲一
[00:09:41.360 --> 00:09:44.040]  第二方面我們要揭露黑暗
[00:09:44.040 --> 00:09:46.920]  光照在黑暗當中要被揭露
[00:09:46.920 --> 00:09:49.600]  第十一節的和收本里面說到
[00:09:49.600 --> 00:09:54.520]  闇昧無益的事不可參與
[00:09:54.520 --> 00:09:57.960]  都要把這種事揭發出來
[00:09:57.960 --> 00:10:01.280]  我們要不單保守自己不活在黑暗裏面
[00:10:01.280 --> 00:10:05.160]  我們要主動揭露黑暗的事情
[00:10:05.160 --> 00:10:09.600]  是的 最近地鐵公司真的很頭痕
[00:10:09.600 --> 00:10:13.160]  無論列車相撞之後
[00:10:13.160 --> 00:10:15.520]  引來我們有兩日不便
[00:10:15.520 --> 00:10:18.440]  更加慘的是很多工程裏面
[00:10:18.440 --> 00:10:21.360]  都有一些很大的問題出現
[00:10:21.360 --> 00:10:24.080]  我看《鏗鏡集》最近這一集
[00:10:24.080 --> 00:10:28.720]  就說到它原來在上報於勞工處
[00:10:28.720 --> 00:10:34.320]  和上報於它自己的公司裏面
[00:10:34.320 --> 00:10:38.160]  工傷的數目差了116宗
[00:10:38.160 --> 00:10:41.400]  所以我們看到爲何要相差那麼多
[00:10:41.400 --> 00:10:45.560]  它就是要降低工傷的數目
[00:10:45.560 --> 00:10:48.400]  以至它能夠得到政府給它的獎金
[00:10:48.400 --> 00:10:49.960]  因爲它越安全的話
[00:10:49.960 --> 00:10:52.200]  它得到越多的獎金
[00:10:52.200 --> 00:10:53.960]  所以當我們看到
[00:10:53.960 --> 00:10:56.840]  那麼多黑暗的事情被揭露出來的時候
[00:10:56.840 --> 00:10:59.560]  引起大家的譁然
[00:10:59.560 --> 00:11:02.320]  真光是揭露世人的罪惡的
[00:11:02.320 --> 00:11:05.840]  揭露的意思就是要糾正和使人信服
[00:11:05.840 --> 00:11:07.680]  我們見到黑暗的事情
[00:11:07.680 --> 00:11:09.320]  我們不說的時候
[00:11:09.320 --> 00:11:13.120]  神就不能夠彰顯祂自己的榮耀
[00:11:13.120 --> 00:11:15.000]  很多時候我們有個想法
[00:11:15.000 --> 00:11:18.080]  就是基督徒應該要理熟您的事
[00:11:18.080 --> 00:11:20.120]  不應該理地上的事
[00:11:20.120 --> 00:11:21.680]  但是行在光明中
[00:11:21.680 --> 00:11:23.480]  不是叫我們隱居避世
[00:11:23.480 --> 00:11:26.080]  它是要活出一個聖潔生活
[00:11:26.080 --> 00:11:27.440]  聖潔生活其中一點
[00:11:27.440 --> 00:11:30.440]  就是要對抗幽暗的勢力
[00:11:30.440 --> 00:11:32.480]  我們需要智慧辨識
[00:11:32.480 --> 00:11:34.040]  溫柔和勇氣
[00:11:34.040 --> 00:11:37.200]  去對抗和揭露黑暗的行爲
[00:11:37.200 --> 00:11:38.720]  光照在黑暗裏面
[00:11:38.720 --> 00:11:41.880]  就是那些祕密和可恥的勾當
[00:11:41.880 --> 00:11:43.640]  我們的生活和行動
[00:11:43.640 --> 00:11:47.560]  正是照亮世上黑暗的行爲
[00:11:47.560 --> 00:11:50.760]  不知道大家有沒有聽過明光社這個組織
[00:11:50.760 --> 00:11:53.680]  明光社其實它有很多方面的工作
[00:11:53.680 --> 00:11:56.000]  它要揭露傳媒的教育
[00:11:56.000 --> 00:11:59.320]  它特別去面對這個同運的議程的時候
[00:11:59.320 --> 00:12:01.360]  它有很多的表態
[00:12:01.360 --> 00:12:03.080]  同性婚姻
[00:12:03.080 --> 00:12:06.440]  其實這個是一個很大的議程來的
[00:12:06.440 --> 00:12:08.960]  最近我們收章的時候
[00:12:08.960 --> 00:12:12.480]  我們加了一條信仰的內容
[00:12:12.480 --> 00:12:14.760]  就是婚姻是一個
[00:12:14.760 --> 00:12:20.400]  生爲男性和一個生爲女性的人的結合
[00:12:20.400 --> 00:12:23.040]  你覺得這條是不是叫得這麼特別呢
[00:12:23.040 --> 00:12:25.520]  就是因爲現在這個世代邪惡
[00:12:25.520 --> 00:12:27.640]  什麼事都能夠發生的
[00:12:27.640 --> 00:12:30.640]  所以加了一條在我們信仰當中
[00:12:30.640 --> 00:12:34.640]  是啊 今天我們活出一個很幽暗的世代
[00:12:34.640 --> 00:12:36.520]  所有我們看到的價值觀
[00:12:36.520 --> 00:12:38.000]  在聖經裏面的價值觀
[00:12:38.000 --> 00:12:40.120]  都差不多是違反了
[00:12:40.120 --> 00:12:42.720]  所以明光社就被人妖魔化
[00:12:42.720 --> 00:12:45.240]  就說他是道德的塔利班
[00:12:45.240 --> 00:12:48.960]  塔利班就是一些反叛分子
[00:12:48.960 --> 00:12:51.240]  這個道德的塔利班
[00:12:51.240 --> 00:12:53.400]  真是一個很大的帽子
[00:12:53.400 --> 00:12:54.560]  所以我們看到
[00:12:54.560 --> 00:12:57.440]  今天當你去說一些對的東西
[00:12:57.440 --> 00:13:00.800]  或者說一些聖經的價值的時候
[00:13:00.800 --> 00:13:03.200]  很多人都不能夠接受
[00:13:03.200 --> 00:13:05.680]  真光也都能夠轉化世人
[00:13:05.680 --> 00:13:08.480]  進入真理和聖潔的當中
[00:13:08.480 --> 00:13:12.000]  因爲一切能顯明的就是光第十三智
[00:13:12.000 --> 00:13:14.600]  《和收本對》十三節裏面的翻譯就是
[00:13:14.600 --> 00:13:20.320]  因爲使一切顯露出來的就是光
[00:13:20.320 --> 00:13:24.240]  在《爾弗所書》第二章第一到第七節裏面
[00:13:24.240 --> 00:13:27.320]  就說到我們的生命原先是黑暗的
[00:13:27.320 --> 00:13:30.600]  現在我們的生命在神裏面是光明的
[00:13:30.600 --> 00:13:33.640]  使我們與基督一同活過來
[00:13:33.640 --> 00:13:35.880]  可見我們得救是本福音
[00:13:35.880 --> 00:13:38.440]  他又使我們在基督耶穌裏面
[00:13:38.440 --> 00:13:43.200]  與祂一同復活一同坐在天上
[00:13:43.200 --> 00:13:44.640]  是的弟兄姐妹
[00:13:44.640 --> 00:13:47.440]  我們原本都是一個蒙恩的罪人
[00:13:47.440 --> 00:13:50.120]  我們本來是在罪惡過犯裏面死了
[00:13:50.120 --> 00:13:52.720]  我們沒有什麼可誇的地方
[00:13:52.720 --> 00:13:54.800]  我們甚至好像聖經裏面所說
[00:13:54.800 --> 00:13:58.440]  我們以前的生命就是活放縱肉體的私慾
[00:13:58.440 --> 00:14:01.640]  隨着肉體和心中的意念去做
[00:14:01.640 --> 00:14:04.920]  我們生來就應該是受懲罰的
[00:14:04.920 --> 00:14:08.680]  但是我們今天是活在神的憐憫當中
[00:14:08.680 --> 00:14:12.680]  我們能夠進入神的真理和聖潔裏面
[00:14:12.680 --> 00:14:16.160]  你想想這是何等奇妙的一件事情
[00:14:16.160 --> 00:14:17.520]  本來我們在黑暗裏面
[00:14:17.520 --> 00:14:21.120]  我們不喜歡所謂真理和不喜歡所謂聖潔
[00:14:21.120 --> 00:14:23.800]  我們喜歡自己想做就去做
[00:14:23.800 --> 00:14:26.000]  但是今天神改變了我們
[00:14:26.000 --> 00:14:29.760]  我們願意去回應神對我們的呼喚
[00:14:29.760 --> 00:14:31.360]  神在我們的召命裏面
[00:14:31.360 --> 00:14:34.640]  作爲一個合神心意的人
[00:14:34.640 --> 00:14:36.040]  所以當我們去看出
[00:14:36.040 --> 00:14:38.200]  活出神所喜悅的生活
[00:14:38.200 --> 00:14:39.560]  第二個要缺
[00:14:39.560 --> 00:14:42.800]  就是我們願意做一個智慧的人
[00:14:42.800 --> 00:14:44.600]  在做一個智慧的人裏面
[00:14:44.600 --> 00:14:49.720]  最明顯的就是我們要被聖靈充滿
[00:14:49.720 --> 00:14:52.160]  我們一起讀這段聖經
[00:14:52.160 --> 00:14:54.400]  你們要謹慎行事
[00:14:54.400 --> 00:14:56.160]  不要仗愚昧人
[00:14:56.160 --> 00:14:57.880]  當仗智慧人
[00:14:57.880 --> 00:14:59.560]  要愛惜光陰
[00:14:59.560 --> 00:15:02.240]  因爲現今的世代邪惡
[00:15:02.240 --> 00:15:03.920]  不要作糊塗人
[00:15:03.920 --> 00:15:06.640]  要明白主的旨意如何
[00:15:06.640 --> 00:15:07.920]  不要醉酒
[00:15:07.920 --> 00:15:09.840]  酒能使人放蕩
[00:15:09.840 --> 00:15:12.640]  乃要被聖靈充滿
[00:15:12.640 --> 00:15:17.200]  當用詩章、頌詞、靈歌彼此對說
[00:15:17.200 --> 00:15:19.960]  口唱深和地讚美主
[00:15:19.960 --> 00:15:23.520]  凡事要奉我們主耶穌基督的名
[00:15:23.520 --> 00:15:26.280]  常常感謝父神
[00:15:26.280 --> 00:15:28.760]  沒錯,在這段經文裏面提醒我們
[00:15:28.760 --> 00:15:30.560]  不要作一個愚昧人
[00:15:30.560 --> 00:15:33.240]  我們要作一個智慧人
[00:15:33.240 --> 00:15:35.920]  我們如何能夠作一個智慧人呢
[00:15:35.920 --> 00:15:37.520]  有三方面
[00:15:37.520 --> 00:15:40.880]  第一方面我們要善用每一個機會
[00:15:40.880 --> 00:15:45.480]  在十六節裏面我們講到愛惜光陰
[00:15:45.480 --> 00:15:48.080]  在和合館修訂版裏面
[00:15:48.080 --> 00:15:52.400]  愛惜光陰就是譯作把握時機
[00:15:52.400 --> 00:15:53.640]  在英文裏面
[00:15:53.640 --> 00:15:54.720]  這個把握時機就是
[00:15:54.720 --> 00:15:59.080]  Make the most of every opportunity in these evil days
[00:15:59.080 --> 00:16:01.160]  我們要在每一個機會里面
[00:16:01.160 --> 00:16:03.920]  我們要用盡我們所有的機會
[00:16:03.920 --> 00:16:08.640]  對衡這個在世代邪惡的裏面
[00:16:08.640 --> 00:16:09.800]  有時我想想
[00:16:09.800 --> 00:16:12.800]  因爲現今的世代邪惡
[00:16:12.800 --> 00:16:14.880]  究竟如何邪惡呢
[00:16:14.880 --> 00:16:17.560]  除了我們一般想那些邪惡的行爲之外
[00:16:17.560 --> 00:16:20.400]  其實有一樣東西我們是忽略了的
[00:16:20.400 --> 00:16:22.760]  就是邪惡的世代
[00:16:22.760 --> 00:16:27.600]  是偷去了我們可以服侍神的機會
[00:16:27.600 --> 00:16:32.400]  是偷去了我們原本可以榮耀神的機會
[00:16:32.400 --> 00:16:34.440]  最近我就發現
[00:16:34.440 --> 00:16:37.600]  我自己的生命又被一些東西控制着
[00:16:37.600 --> 00:16:40.920]  就是每天都看Facebook 看Instagram
[00:16:40.920 --> 00:16:43.160]  還有每天一有空坐下來
[00:16:43.160 --> 00:16:46.840]  就看看WhatsApp裏面有什麼信息
[00:16:46.840 --> 00:16:48.200]  其實這件事
[00:16:48.200 --> 00:16:52.200]  我發現真的令我的生命有很大的變化
[00:16:52.200 --> 00:16:54.440]  你想想以前上班
[00:16:54.440 --> 00:16:57.400]  真的上班就上班 放工就放工
[00:16:57.400 --> 00:17:00.400]  現在有了這些通訊和WhatsApp之後
[00:17:00.400 --> 00:17:02.920]  你基本上沒有上班放工的時間
[00:17:02.920 --> 00:17:05.960]  你隨時都要準備
[00:17:05.960 --> 00:17:08.400]  你的老闆也好 你的同事也好
[00:17:08.400 --> 00:17:10.360]  一定會給你一個信息
[00:17:10.360 --> 00:17:12.680]  可能這個信息是晚上11點鐘
[00:17:12.680 --> 00:17:15.520]  你準備臨睡的時候都會有一個信息
[00:17:15.520 --> 00:17:17.920]  這個世代的邪惡 邪惡在於
[00:17:17.920 --> 00:17:22.200]  我們根本控制不了我們如何運用我們的時間
[00:17:22.200 --> 00:17:26.960]  所以之前在預俘期裏面我做了一件事
[00:17:26.960 --> 00:17:31.000]  就是我樂願每天不看Facebook 不看Instagram
[00:17:31.000 --> 00:17:33.840]  我到現在已經實踐了十幾天了
[00:17:33.840 --> 00:17:37.240]  那我有沒有什麼損失呢 老實說
[00:17:37.240 --> 00:17:38.760]  我真的沒有什麼損失
[00:17:38.760 --> 00:17:40.560]  唯一的損失是什麼呢
[00:17:40.560 --> 00:17:43.200]  我以前就會看到那些人生日的時候
[00:17:43.200 --> 00:17:45.400]  我會說生日快樂這樣
[00:17:45.400 --> 00:17:46.760]  但是現在就沒有了
[00:17:46.760 --> 00:17:48.800]  就是不懂得和人生日快樂了
[00:17:48.800 --> 00:17:51.640]  不過這個損失應該不是很大的
[00:17:51.640 --> 00:17:54.000]  我們都能夠接受的損失
[00:17:54.000 --> 00:17:58.280]  還有我發現不看這些東西 人就輕鬆很多
[00:17:58.280 --> 00:17:59.480]  開心很多
[00:17:59.480 --> 00:18:02.080]  因爲你越看別人的東西的時候
[00:18:02.080 --> 00:18:05.240]  你的心裏面就好像和別人有比較
[00:18:05.240 --> 00:18:06.200]  你不開心
[00:18:06.200 --> 00:18:08.280]  爲什麼別人經常喫這麼好的東西呢
[00:18:08.280 --> 00:18:10.800]  爲什麼別人的生命這麼豐盛呢
[00:18:10.800 --> 00:18:12.600]  爲什麼自己這麼慘呢
[00:18:12.600 --> 00:18:15.160]  所以少了這些比較的時候
[00:18:15.160 --> 00:18:16.840]  是不是開心很多呢
[00:18:16.840 --> 00:18:18.600]  還有一樣東西
[00:18:18.600 --> 00:18:21.440]  你不用經常看WhatsApp的時候
[00:18:21.440 --> 00:18:26.120]  你就真的有些空間剩下來的時間
[00:18:26.120 --> 00:18:27.960]  其實一有了WhatsApp之後呢
[00:18:27.960 --> 00:18:32.040]  我們就發現其實我們是instant connected的
[00:18:32.040 --> 00:18:34.800]  就是我們幾時都是聯繫着的
[00:18:34.800 --> 00:18:37.880]  但是這個幾時聯繫着有時不是很好的
[00:18:37.880 --> 00:18:42.000]  因爲這件事令我們被這件事控制了
[00:18:42.000 --> 00:18:44.360]  所以我又鼓勵一下大家
[00:18:44.360 --> 00:18:47.520]  你其實不用這麼勤去回WhatsApp的
[00:18:47.520 --> 00:18:49.640]  你都有幾個小時的時間
