
[00:00:00.000 --> 00:00:02.400]  弟兄姊妹讓我們再次同心祈禱
[00:07:13.600 --> 00:07:17.280]  所以他們才可以離開這個圍爐的地方
[00:07:17.280 --> 00:07:19.760]  出埃及的經驗
[00:07:19.760 --> 00:07:24.000]  跟我們初信主的經驗有沒有一點類似呢?
[00:07:24.000 --> 00:07:26.720]  當然我相信是有很大距離的
[00:07:26.720 --> 00:07:30.840]  我們初信主的時候應該也不會像以色列人那樣
[00:07:30.840 --> 00:07:32.880]  經驗這麼大的挑戰
[00:07:32.880 --> 00:07:34.840]  以及這麼大的威脅
[00:07:34.840 --> 00:07:38.560]  然後要面對這麼厲害的神蹟
[00:07:38.560 --> 00:07:43.320]  可能我們初信主都是相對來說比較平淡一點
[00:07:43.680 --> 00:07:45.080]  不過這個平淡
[00:07:45.080 --> 00:07:49.080]  通常都是跟一些人生轉變
[00:07:49.080 --> 00:07:51.480]  或者危機是分不開的
[00:07:51.480 --> 00:07:54.920]  因為我相信就算是在座當中很多弟兄姊妹
[00:07:54.920 --> 00:07:56.800]  你也是這樣經歷過
[00:07:56.800 --> 00:08:00.680]  可能在以往有很多的人來鼓勵你
[00:08:00.680 --> 00:08:02.280]  認識這個信仰
[00:08:02.280 --> 00:08:05.560]  但是當你人生風平浪靜的時候
[00:08:05.560 --> 00:08:08.560]  你對於這個信仰的興趣不大
[00:08:08.560 --> 00:08:10.200]  你會覺得那些人很煩
[00:08:10.200 --> 00:08:11.240]  在那裡講耶穌
[00:08:11.240 --> 00:08:12.720]  很悶很浸氣
[00:08:13.400 --> 00:08:18.320]  但是當你遇到一個可能是人生很大的衝擊
[00:08:18.320 --> 00:08:19.760]  困難的時候
[00:08:19.760 --> 00:08:24.120]  你知道你自己沒有辦法去改變自己
[00:08:24.120 --> 00:08:27.080]  然後你就會想起來
[00:08:27.080 --> 00:08:29.880]  有人跟你提過關於耶穌的事情
[00:08:29.880 --> 00:08:34.320]  你開始對於這個信仰有些興趣
[00:08:34.320 --> 00:08:38.480]  然後你就會繼續尋找
[00:08:38.480 --> 00:08:42.520]  特別是在過去幾年的裡面
[00:08:42.880 --> 00:08:45.400]  我見過不少的人
[00:08:45.400 --> 00:08:48.800]  他們因為遇上了中年的危機
[00:08:48.800 --> 00:08:52.320]  開始對於這個信仰有興趣
[00:08:52.320 --> 00:08:55.120]  那個中年真的差不多六十歲了
[00:08:55.120 --> 00:08:57.520]  因為現在六十歲是一個中年
[00:08:57.520 --> 00:08:58.960]  在那個時候
[00:08:58.960 --> 00:09:01.280]  面對身體的狀況
[00:09:01.280 --> 00:09:05.040]  面對可能工作差不多已經到了一個
[00:09:05.040 --> 00:09:09.520]  不會繼續有進步改變的可能性
[00:09:09.520 --> 00:09:11.920]  然後可能如果有家庭的
[00:09:11.920 --> 00:09:13.600]  亦都看到凶巢了
[00:09:13.600 --> 00:09:15.200]  因為兒女已經長大了
[00:09:15.200 --> 00:09:18.040]  有很多的危機出現
[00:09:18.040 --> 00:09:21.880]  他們開始很認真地去了解一下
[00:09:21.880 --> 00:09:23.920]  這個信仰是不是真實的呢?
[00:09:23.920 --> 00:09:27.040]  如何可以幫助他們渡過這個危機呢?
[00:09:27.040 --> 00:09:29.680]  我相信有不少的弟兄姊妹
[00:09:29.680 --> 00:09:30.640]  一聽到
[00:09:30.640 --> 00:09:32.320]  你就會開始有些共鳴
[00:09:32.320 --> 00:09:35.840]  因為可能有些是你看到身邊的朋友
[00:09:35.840 --> 00:09:37.480]  他們正是這樣
[00:09:38.120 --> 00:09:42.520]  不過如果對於我們已經信主相當年日的人
[00:09:42.520 --> 00:09:44.880]  這種信主的經歷
[00:09:44.880 --> 00:09:47.240]  只是在回憶當中
[00:09:47.240 --> 00:09:49.360]  在這些陳年往事
[00:09:49.360 --> 00:09:52.520]  你今時今日
[00:09:52.520 --> 00:09:55.320]  再去看看你和上帝之間的關係
[00:09:55.320 --> 00:09:56.680]  你會感覺到
[00:09:56.680 --> 00:09:59.240]  好像沒有以前那麼親近
[00:09:59.240 --> 00:10:01.120]  沒有以前那麼緊密
[00:10:01.120 --> 00:10:04.200]  特別是我們會記憶起
[00:10:04.200 --> 00:10:06.040]  在我們人生當中
[00:10:06.120 --> 00:10:10.720]  哪些時候和上帝的關係是最親近、最緊密的呢?
[00:10:10.720 --> 00:10:14.800]  就是我們面對一些人生重要的時刻
[00:10:14.800 --> 00:10:17.520]  我們有一些青年人在當中
[00:10:17.520 --> 00:10:19.800]  我想他們都會很記得
[00:10:19.800 --> 00:10:22.240]  可能就是在他們考試的時候
[00:10:22.240 --> 00:10:24.840]  考試之前那一晚可能
[00:10:24.840 --> 00:10:27.280]  是和上帝的關係最密切的
[00:10:27.280 --> 00:10:28.080]  是不是?
[00:10:28.080 --> 00:10:29.560]  因為書還沒讀完
[00:10:29.560 --> 00:10:31.160]  快要開考了
[00:10:31.160 --> 00:10:31.840]  是不是?
[00:10:31.840 --> 00:10:33.080]  多大的焦慮
[00:10:33.080 --> 00:10:35.040]  所以很懇切地去禱告
[00:10:35.160 --> 00:10:37.920]  可能其實他們的父母比他們更加懇切
[00:10:37.920 --> 00:10:41.240]  或者是放榜
[00:10:41.240 --> 00:10:44.760]  我剛剛大概在一個多星期之前
[00:10:44.760 --> 00:10:47.360]  就見到一位小學老師
[00:10:47.360 --> 00:10:51.720]  他的女兒要申請幼稚園的兩歲班
[00:10:51.720 --> 00:10:53.520]  哇!
[00:10:53.520 --> 00:10:54.760]  她是老師是不是?
[00:10:54.760 --> 00:10:57.280]  這些情景其實她應該很熟悉
[00:10:57.280 --> 00:10:59.120]  但是她當時不是一個老師的身份
[00:10:59.120 --> 00:11:00.440]  是一個媽媽的身份
[00:11:00.440 --> 00:11:02.840]  她在半夜就發出一個訊息
[00:11:03.040 --> 00:11:05.160]  就是她的女兒不被取錄
[00:11:05.160 --> 00:11:08.000]  哇!她覺得是非常大的困難
[00:11:08.000 --> 00:11:11.760]  但是其實我相信她也面對過不少的家長
[00:11:11.760 --> 00:11:15.040]  就是那些小朋友想進她在教的那一所學校
[00:11:15.040 --> 00:11:15.760]  都進不了
[00:11:15.760 --> 00:11:18.560]  不過這次輪到她當家長的時候
[00:11:18.560 --> 00:11:20.160]  她又經驗了這個困難
[00:11:20.160 --> 00:11:22.440]  那麼當然
[00:11:22.440 --> 00:11:24.360]  我也會為她去禱告
[00:11:24.360 --> 00:11:27.040]  但是也嘗試幫她找這些方法
[00:11:27.040 --> 00:11:28.080]  但是最終呢
[00:11:28.080 --> 00:11:29.920]  暫時還沒可以成功
[00:11:29.920 --> 00:11:33.000]  只是有一點點的可能性可以出現
[00:11:33.920 --> 00:11:36.280]  人生在這種情況下
[00:11:36.280 --> 00:11:39.320]  跟上帝的關係非常緊密
[00:11:39.320 --> 00:11:42.520]  不單止是在說考試
[00:11:42.520 --> 00:11:47.880]  可能你準備要去求職、建功
[00:11:47.880 --> 00:11:49.760]  尋找伴侶
[00:11:49.760 --> 00:11:53.560]  為你自己所關心、所愛的人
[00:11:53.560 --> 00:11:56.000]  他們遇上很大的問題
[00:11:56.000 --> 00:11:57.880]  可能是健康的問題
[00:11:57.880 --> 00:12:00.720]  可能是落下一個很大的困難
[00:12:00.720 --> 00:12:02.080]  在這些時候
[00:12:02.360 --> 00:12:04.200]  我們在逆境當中
[00:12:04.200 --> 00:12:06.840]  我們的禱告非常的迫切
[00:12:06.840 --> 00:12:08.400]  非常的真誠
[00:12:08.400 --> 00:12:09.840]  但是
[00:12:09.840 --> 00:12:13.000]  通常當這些情況過了之後
[00:12:13.000 --> 00:12:14.320]  慢慢慢慢
[00:12:14.320 --> 00:12:16.320]  我們就會將這種
[00:12:16.320 --> 00:12:17.760]  對於上帝
[00:12:17.760 --> 00:12:19.960]  切切來尋求他
[00:12:19.960 --> 00:12:22.680]  以及來跟他建立一個緊密的關係
[00:12:22.680 --> 00:12:23.920]  這種心
[00:12:23.920 --> 00:12:25.200]  就會放下了
[00:12:25.200 --> 00:12:26.400]  冷淡了
[00:12:26.400 --> 00:12:28.960]  就好像以色列的祖先
[00:12:29.240 --> 00:12:33.400]  曾經面對過埃及士兵的那種追捕
[00:12:33.400 --> 00:12:35.840]  緊張的情況
[00:12:35.840 --> 00:12:37.640]  前無去路
[00:12:37.640 --> 00:12:38.960]  後有追兵
[00:12:38.960 --> 00:12:42.120]  就真的在說他們那時的情況
[00:12:42.120 --> 00:12:45.600]  當他們經歷了一個這麼大的神蹟
[00:12:45.600 --> 00:12:47.480]  被上帝來拯救
[00:12:47.480 --> 00:12:49.400]  其實照道理
[00:12:49.400 --> 00:12:51.560]  一生都不會忘記
[00:12:51.560 --> 00:12:54.360]  但其實當他們去到曠野的時候
[00:12:54.360 --> 00:12:56.640]  他們已經忘記一乾二淨
[00:12:57.000 --> 00:13:00.120]  只是還沒有肉吃,他們就在那裡大叫
[00:13:00.120 --> 00:13:02.640]  沒有水喝,就在那裡大吵
[00:13:02.640 --> 00:13:04.280]  但結果
[00:13:04.280 --> 00:13:06.600]  在幾十年再曠野的裡面
[00:13:06.600 --> 00:13:08.800]  他們從未經歷過缺乏
[00:13:08.800 --> 00:13:11.360]  一次又一次
[00:13:11.360 --> 00:13:13.040]  經歷上帝的恩典
[00:13:13.040 --> 00:13:14.960]  嶺姊妹你想想
[00:13:14.960 --> 00:13:16.760]  你一次又一次
[00:13:16.760 --> 00:13:18.360]  經歷上帝的恩典
[00:13:18.360 --> 00:13:20.760]  當你安定下來的時候
[00:13:20.760 --> 00:13:23.480]  當你無風無浪的時候
[00:13:23.480 --> 00:13:25.680]  你是否已經忘記了上帝呢?
[00:13:26.360 --> 00:13:27.720]  以色列人就是這樣
[00:13:27.720 --> 00:13:29.480]  安定了下來
[00:13:29.480 --> 00:13:32.720]  希望尋求安恕的生活
[00:13:32.720 --> 00:13:35.120]  結果就忘記了上帝
[00:13:35.120 --> 00:13:38.200]  上帝再不是在他生活裡面的核心
[00:13:38.200 --> 00:13:41.160]  而只不過是在生活的邊緣
[00:13:41.160 --> 00:13:42.920]  就像我們今天這樣
[00:13:42.920 --> 00:13:46.360]  霸佔我們最多的時間、最多的心思
[00:13:46.360 --> 00:13:47.440]  是什麼呢?
[00:13:47.440 --> 00:13:50.200]  可能是你的工作
[00:13:50.200 --> 00:13:52.120]  是你的家庭
[00:13:52.120 --> 00:13:53.960]  是你的寵物
[00:13:53.960 --> 00:13:55.720]  是你的兒女
[00:13:56.080 --> 00:13:58.200]  或者可能是你喜好的事
[00:13:58.200 --> 00:13:59.960]  特別是今時今日
[00:13:59.960 --> 00:14:01.040]  有很多人
[00:14:01.040 --> 00:14:03.640]  都是喜歡機不離手的
[00:14:03.640 --> 00:14:05.840]  你要聯絡很多的人
[00:14:05.840 --> 00:14:08.360]  你有很多的資訊你想去接收
[00:14:08.360 --> 00:14:10.600]  有很多的遊戲你很想去玩
[00:14:10.600 --> 00:14:13.040]  結果上帝
[00:14:13.040 --> 00:14:14.360]  甚至乎
[00:14:14.360 --> 00:14:16.040]  不在邊緣的裡面
[00:14:16.040 --> 00:14:18.920]  上帝好像若隱若現
[00:14:18.920 --> 00:14:21.560]  有些時候好像會消失了
[00:14:21.560 --> 00:14:24.720]  我們和上帝之間的那種關係
[00:14:24.840 --> 00:14:28.360]  是否只是停留在遠古的時候呢?
[00:14:28.360 --> 00:14:30.720]  我們和上帝的關係
[00:14:30.720 --> 00:14:32.920]  有沒有一些新鮮的經歷呢?
[00:14:32.920 --> 00:14:34.480]  如果我現在問你
[00:14:34.480 --> 00:14:37.680]  你和上帝最新鮮的經歷
[00:14:37.680 --> 00:14:38.800]  是什麼時候呢?
[00:14:38.800 --> 00:14:42.480]  你需要打開日曆去看看嗎?
[00:14:42.480 --> 00:14:44.040]  看看是
[00:14:44.040 --> 00:14:45.720]  一個星期前?
[00:14:45.720 --> 00:14:47.320]  一個月前?
[00:14:47.320 --> 00:14:48.880]  一年前?
[00:14:48.880 --> 00:14:52.240]  還是有些時候我們站在這裡
[00:14:52.240 --> 00:14:54.080]  想去分享見證
[00:14:54.160 --> 00:14:57.080]  十年前上帝和我之間
[00:14:57.080 --> 00:14:59.320]  有些什麼重要的事情發生過
[00:14:59.320 --> 00:15:01.080]  接著在這十年裡面
[00:15:01.080 --> 00:15:03.120]  其實沒有什麼特別的經歷
[00:15:03.120 --> 00:15:05.560]  上帝和我們的關係
[00:15:05.560 --> 00:15:08.120]  應該是每天都很新鮮
[00:15:08.120 --> 00:15:12.240]  每一天其實仍然在經歷上帝的恩典
[00:15:12.240 --> 00:15:14.960]  經歷著祂的幫助
[00:15:14.960 --> 00:15:17.840]  上帝不是在很遙遠
[00:15:17.840 --> 00:15:20.160]  或者很久之前才出現
[00:15:20.160 --> 00:15:22.400]  每一天都是和我們一起
[00:15:23.720 --> 00:15:25.920]  人去主動的尋找神
[00:15:25.920 --> 00:15:28.760]  大概是民間的宗教
[00:15:28.760 --> 00:15:31.080]  或者是其他信仰的觀念
[00:15:31.080 --> 00:15:34.800]  我們所信的上帝是主動來尋找人
[00:15:34.800 --> 00:15:37.960]  也是和人建立關係
[00:15:37.960 --> 00:15:40.600]  在祂認為適當的時候
[00:15:40.600 --> 00:15:42.080]  祂會有特別的行動
[00:15:42.080 --> 00:15:43.560]  來提醒我們
[00:15:43.560 --> 00:15:46.240]  當然我們不只是坐在這裡
[00:15:46.240 --> 00:15:47.640]  不停地在這裡等
[00:15:47.640 --> 00:15:49.840]  什麼時候有上帝的行動出現呢?
[00:15:49.840 --> 00:15:51.800]  其實我們是每一天
[00:15:51.800 --> 00:15:53.480]  都要做好準備
[00:15:53.760 --> 00:15:56.760]  隨時發現上帝的行動就要來配合
[00:15:56.760 --> 00:15:59.400]  就好像在福音書裡面所說
[00:15:59.400 --> 00:16:01.280]  十個童女的比喻
[00:16:01.280 --> 00:16:04.160]  是常常要來警醒等候
[00:16:04.160 --> 00:16:05.800]  不然的話
[00:16:05.800 --> 00:16:09.120]  當上帝的事情真的出現的時候
[00:16:09.120 --> 00:16:10.800]  我們正在睡覺
[00:16:10.800 --> 00:16:12.520]  我們還沒預備好
[00:16:12.520 --> 00:16:16.920]  結果就錯過了這個重要的時機
[00:16:16.920 --> 00:16:19.680]  才知道為什麼要去提出
[00:16:19.680 --> 00:16:22.800]  上帝將會有新的事情出現呢?
[00:16:23.840 --> 00:16:24.920]  因為以色人
[00:16:24.920 --> 00:16:27.000]  他們當時被擄
[00:16:27.000 --> 00:16:29.120]  他們失去了自己的家園
[00:16:29.120 --> 00:16:31.200]  他們被人來統治
[00:16:31.200 --> 00:16:32.800]  失去了自己的身份
[00:16:32.800 --> 00:16:35.120]  他們為著他們自己
[00:16:35.120 --> 00:16:38.200]  為著他們祖先所做的一切
[00:16:38.200 --> 00:16:40.000]  感覺到後悔
[00:16:40.000 --> 00:16:42.960]  人在後悔的時候
[00:16:42.960 --> 00:16:44.600]  通常會說什麼話呢?
[00:16:44.600 --> 00:16:47.560]  早知
[00:16:47.560 --> 00:16:50.480]  但大家也知道有早知
[00:16:50.480 --> 00:16:52.600]  也不用說下去了
[00:16:52.920 --> 00:16:54.320]  早知如此
[00:16:54.320 --> 00:16:55.760]  何必當初呢?
[00:16:55.760 --> 00:16:57.600]  早知
[00:16:57.600 --> 00:16:59.480]  我們會搞成這樣
[00:16:59.480 --> 00:17:02.760]  我們就應該很認真來聽上帝的吩咐
[00:17:02.760 --> 00:17:03.920]  早知
[00:17:03.920 --> 00:17:06.920]  原來其他的勢力是不可靠
[00:17:06.920 --> 00:17:08.680]  我們應該倚靠上帝
[00:17:08.680 --> 00:17:11.320]  但是當說早知的時候
[00:17:11.320 --> 00:17:13.440]  已經是太遲了
[00:17:13.440 --> 00:17:15.840]  所以先知就提醒他們
[00:17:15.840 --> 00:17:16.760]  在第十八節
[00:17:16.760 --> 00:17:19.200]  不要再想以前的事情
[00:17:19.200 --> 00:17:21.440]  不要再想古時的事情
[00:17:21.560 --> 00:17:23.280]  那些已經成為過去了
[00:17:23.280 --> 00:17:26.160]  你現在落在這樣的光景
[00:17:26.160 --> 00:17:28.760]  早知如此,何必當初?
[00:17:28.760 --> 00:17:30.680]  你再想想以後
[00:17:30.680 --> 00:17:32.080]  往後的事情
[00:17:32.080 --> 00:17:33.080]  根本
[00:17:33.080 --> 00:17:36.640]  是不可能再次重複出現
[00:17:36.640 --> 00:17:38.680]  人要向前來看
[00:17:38.680 --> 00:17:41.400]  要看看上帝的作為是怎麼樣
[00:17:41.400 --> 00:17:43.880]  上帝會做一件全新的事
[00:17:43.880 --> 00:17:45.680]  是他們意想不到的事
[00:17:46.680 --> 00:17:52.000]  再不然就好像重演他們出埃及的經歷那樣
[00:17:52.000 --> 00:17:55.840]  這個新事在先知的說話裡面說
[00:17:55.840 --> 00:17:59.240]  在曠野開道路,在沙漠開江河
[00:17:59.240 --> 00:18:03.080]  曠野開道路
[00:18:03.080 --> 00:18:05.240]  沙漠開江河
[00:18:05.240 --> 00:18:09.960]  用今時今日的建築和科技
[00:18:09.960 --> 00:18:11.240]  做不做得到呢?
[00:18:11.240 --> 00:18:13.040]  應該都做得到的
[00:18:13.040 --> 00:18:13.680]  是不是?
[00:18:13.680 --> 00:18:16.200]  就是多遙遠的地方
[00:18:16.200 --> 00:18:17.600]  多偏僻的地方
[00:18:17.600 --> 00:18:19.640]  我們都一樣可以去到
[00:18:19.640 --> 00:18:21.360]  可以開道路
[00:18:21.360 --> 00:18:23.400]  沙漠都可以開江河
[00:18:23.400 --> 00:18:27.600]  我們人有足夠的能力去改變很多事情
[00:18:27.600 --> 00:18:29.120]  不要說在地球
[00:18:29.120 --> 00:18:30.600]  可能在太空都可以
[00:18:30.600 --> 00:18:32.920]  這個
