
[00:00:00.000 --> 00:00:02.000]  先一齊來到祈禱
[00:04:24.200 --> 00:04:27.960]  自從始祖亞當和夏娃犯罪之後
[00:04:27.960 --> 00:04:31.840]  這個世界的人就是以自我為王
[00:04:31.840 --> 00:04:35.320]  他們不會遵行上帝的律法
[00:04:35.320 --> 00:04:39.840]  以至埃及人出於恐懼而虐待以色列人
[00:04:39.840 --> 00:04:44.160]  其實這個情況仍然在我們現今的世界出現
[00:04:44.920 --> 00:04:47.680]  伊拉克的內戰其中一個原因
[00:04:47.680 --> 00:04:51.640]  就是由於執政黨對他們其中一個部族
[00:04:51.640 --> 00:04:53.920]  叫做Kurdish的部族的人
[00:04:53.920 --> 00:04:56.320]  是有歧視而引起的
[00:04:56.320 --> 00:04:58.600]  「罪」
[00:04:58.600 --> 00:05:01.760]  除了引起民族之間的矛盾
[00:05:01.760 --> 00:05:04.400]  也會引起其他的苦難
[00:05:04.400 --> 00:05:07.640]  我們現在最常見的就是商人
[00:05:07.640 --> 00:05:08.840]  為了利益
[00:05:08.840 --> 00:05:11.280]  為了賺錢而製造假商品
[00:05:11.280 --> 00:05:13.320]  甚至有毒的食物
[00:05:13.320 --> 00:05:14.920]  導致他人死亡
[00:05:14.920 --> 00:05:18.320]  有些人為了騙保險費
[00:05:18.320 --> 00:05:20.320]  放火燒自己的店舖
[00:05:20.320 --> 00:05:22.520]  但是殃及池魚
[00:05:22.520 --> 00:05:24.160]  燒死了鄰居
[00:05:24.160 --> 00:05:26.640]  又造成一種苦難
[00:05:26.640 --> 00:05:28.680]  當然
[00:05:28.680 --> 00:05:33.440]  上帝讓我們生活在一個充滿罪惡的社會當中
[00:05:33.440 --> 00:05:36.080]  是有它的目的和計劃
[00:05:36.080 --> 00:05:38.640]  對我們基督徒來說
[00:05:38.640 --> 00:05:40.520]  我們就應該是傳揚
[00:05:40.680 --> 00:05:45.080]  「天國近了,罪人應該悔改」的福音
[00:05:45.080 --> 00:05:49.600]  對當年在埃及受苦的以色列人來說
[00:05:49.600 --> 00:05:54.680]  他們受苦除了是受埃及人的罪影響之外
[00:05:54.680 --> 00:05:56.480]  另一個原因就是
[00:05:56.480 --> 00:05:59.720]  上帝要使用這個民族
[00:05:59.720 --> 00:06:02.360]  去完成他的計劃
[00:06:02.360 --> 00:06:06.160]  上帝曾經答應過以色列人的祖先
[00:06:06.160 --> 00:06:07.320]  阿伯拉罕
[00:06:07.520 --> 00:06:11.200]  要將迦南地賜給他的後裔
[00:06:11.200 --> 00:06:14.560]  並且要使他們成為大國
[00:06:14.560 --> 00:06:17.440]  要達成這個目的
[00:06:17.440 --> 00:06:19.680]  第一步就是要讓以色列人
[00:06:19.680 --> 00:06:23.200]  在一個安定的環境下繁殖
[00:06:23.200 --> 00:06:24.800]  增加他們的人口
[00:06:24.800 --> 00:06:29.360]  以色列人在埃及有四百年的日子裡面
[00:06:29.360 --> 00:06:31.400]  以色列的人口
[00:06:31.400 --> 00:06:34.960]  從初初去到埃及的七十人
[00:06:35.480 --> 00:06:39.800]  一直繁殖到有二百萬人左右
[00:06:39.800 --> 00:06:42.120]  但是我們想想
[00:06:42.120 --> 00:06:44.760]  如果以色列人在埃及
[00:06:44.760 --> 00:06:46.120]  吃得好
[00:06:46.120 --> 00:06:47.600]  住得好
[00:06:47.600 --> 00:06:50.800]  又得到埃及人的禮遇
[00:06:50.800 --> 00:06:52.840]  那麼這群人
[00:06:52.840 --> 00:06:55.480]  會不會願意離開埃及
[00:06:55.480 --> 00:06:56.880]  去迦南地
[00:06:56.880 --> 00:06:59.040]  去殺滅迦南地的人
[00:06:59.040 --> 00:07:01.240]  而去建立自己的國家呢?
[00:07:03.280 --> 00:07:06.040]  我相信大部分的人就不會
[00:07:06.040 --> 00:07:08.880]  在埃及住得安安樂樂
[00:07:08.880 --> 00:07:10.440]  幸福快活
[00:07:10.440 --> 00:07:12.480]  為什麼要這麼辛勞
[00:07:12.480 --> 00:07:14.600]  長途跋涉去打仗呢?
[00:07:14.600 --> 00:07:18.320]  故此上帝要讓以色列人
[00:07:18.320 --> 00:07:20.200]  被埃及人虐待
[00:07:20.200 --> 00:07:24.800]  預備他們想離開埃及的心
[00:07:24.800 --> 00:07:27.040]  去完成上帝的計劃
[00:07:27.040 --> 00:07:31.440]  以色列幼年的時代
[00:07:31.440 --> 00:07:34.920]  還遭遇過什麼敵人
[00:07:34.920 --> 00:07:36.720]  所造成的苦難呢?
[00:07:36.720 --> 00:07:40.920]  我相信在以色列人的事思時期
[00:07:40.920 --> 00:07:43.920]  他們都是遭遇到很多不同民族
[00:07:43.920 --> 00:07:46.440]  所加給他們的苦難
[00:07:46.440 --> 00:07:49.200]  最近的《每日經拜附作》
[00:07:49.200 --> 00:07:50.960]  是在寫事思記
[00:07:50.960 --> 00:07:53.200]  可能有些弟兄姊妹都知道
[00:07:53.200 --> 00:07:55.360]  這個時期的以色列
[00:07:55.360 --> 00:07:57.920]  遭遇到的苦難可以說是
[00:07:57.920 --> 00:08:00.240]  咎由自取
[00:08:01.000 --> 00:08:03.760]  因為他們沒有信奉上帝的吩咐
[00:08:03.760 --> 00:08:07.760]  他們沒有供取所有分配給他們的地方
[00:08:07.760 --> 00:08:11.000]  他們沒有遵行上帝的命令
[00:08:11.000 --> 00:08:12.400]  去殺滅當地的人
[00:08:12.400 --> 00:08:16.240]  約斯維亞期間的時候
[00:08:16.240 --> 00:08:18.680]  他沒有詢問過上帝的情況下
[00:08:18.680 --> 00:08:21.560]  就跟當地的迦南地的
[00:08:21.560 --> 00:08:25.400]  欺騙人簽了一個友好條約
[00:08:25.400 --> 00:08:28.400]  後來他才知道被人騙了
[00:08:28.960 --> 00:08:31.120]  就要那些欺騙人
[00:08:31.120 --> 00:08:34.960]  為以色列人做免費的傭工
[00:08:34.960 --> 00:08:39.320]  這個做法可能導致以後以色列人
[00:08:39.320 --> 00:08:42.200]  更加願意跟當地人簽和約
[00:08:42.200 --> 00:08:44.960]  簽了和約之後有人給你洗
[00:08:44.960 --> 00:08:46.480]  有傭人多好啊
[00:08:46.480 --> 00:08:51.360]  此外他們還跟迦南人通婚
[00:08:51.360 --> 00:08:53.120]  由於通婚
[00:08:53.120 --> 00:08:56.320]  他們又開始拜迦南人的偶像
[00:08:57.520 --> 00:08:59.760]  因此上帝使用當地的人
[00:08:59.760 --> 00:09:02.680]  迫害以色列人作為懲罰
[00:09:02.680 --> 00:09:04.800]  所以我們可以說
[00:09:04.800 --> 00:09:08.160]  基督徒遭遇到苦難的另外一個原因
[00:09:08.160 --> 00:09:10.760]  就是由於我們犯罪
[00:09:10.760 --> 00:09:13.200]  而被上帝管教
[00:09:13.200 --> 00:09:16.240]  在《聖經啟示錄》裡面
[00:09:16.240 --> 00:09:17.560]  有一節經文說
[00:09:17.560 --> 00:09:20.360]  是上主對老弟家的教會這樣說
[00:09:20.360 --> 00:09:22.880]  凡我所痛愛的
[00:09:22.880 --> 00:09:26.040]  我就責備管教他
[00:09:27.120 --> 00:09:29.560]  所以你要發熱心
[00:09:29.560 --> 00:09:31.680]  也要悔改
[00:09:31.680 --> 00:09:37.120]  在詩篇第129篇第二節裡面說
[00:09:37.120 --> 00:09:40.400]  從我幼年到現在
[00:09:40.400 --> 00:09:42.800]  仇敵殘酷地迫害我
[00:09:42.800 --> 00:09:46.440]  以色列人早期的歷史
[00:09:46.440 --> 00:09:49.480]  真的是從很悲慘的局面開始
[00:09:49.480 --> 00:09:54.280]  但是他們後來到了所羅門王的時代
[00:09:54.280 --> 00:09:56.760]  就成為了當時的大國
[00:09:57.520 --> 00:10:00.000]  所羅門王時代可以說是
[00:10:00.000 --> 00:10:04.200]  以色列國歷史裡面的全盛時期
[00:10:04.200 --> 00:10:06.640]  經濟是非常發達
[00:10:06.640 --> 00:10:09.280]  還有強大的騎兵隊
[00:10:09.280 --> 00:10:10.760]  保家衛國
[00:10:10.760 --> 00:10:12.400]  那個時候
[00:10:12.400 --> 00:10:13.920]  其他國家的人
[00:10:13.920 --> 00:10:15.960]  還要年年進貢
[00:10:15.960 --> 00:10:17.560]  歲歲來朝
[00:10:17.560 --> 00:10:19.560]  在那個時代
[00:10:19.560 --> 00:10:22.560]  以色列人沒有受敵人的欺負
[00:10:22.560 --> 00:10:24.560]  不過詩人說
[00:10:24.560 --> 00:10:27.200]  從我幼年到現在
[00:10:27.200 --> 00:10:29.600]  仇敵殘酷地迫害我
[00:10:29.600 --> 00:10:31.960]  現在是什麼時候呢?
[00:10:31.960 --> 00:10:36.640]  現在很可能是指以色列人後期
[00:10:36.640 --> 00:10:39.320]  被放逐的時期
[00:10:39.320 --> 00:10:41.400]  以色列國
[00:10:41.400 --> 00:10:43.720]  從所羅門最興盛的時期
[00:10:43.720 --> 00:10:45.600]  後來分為南北兩國
[00:10:45.600 --> 00:10:48.720]  北國一開始建國之後
[00:10:48.720 --> 00:10:52.000]  北國的皇帝就怕人民
[00:10:52.000 --> 00:10:55.520]  回到南面猶大國的首都耶路撒冷
[00:10:55.520 --> 00:10:56.680]  去敬拜上帝
[00:10:56.680 --> 00:11:00.160]  於是他就製造了兩隻金牛
[00:11:00.160 --> 00:11:02.160]  放在北國的國境裡面
[00:11:02.160 --> 00:11:04.800]  給人民去敬拜
[00:11:04.800 --> 00:11:09.960]  北國完全不理會上主對敬拜的規例
[00:11:09.960 --> 00:11:13.640]  他們甚至不用利未人去做祭司
[00:11:13.640 --> 00:11:16.440]  誰肯聽皇帝的話
[00:11:16.440 --> 00:11:17.920]  就可以做祭司
[00:11:19.080 --> 00:11:22.320]  結果在主前七百二十二年
[00:11:22.320 --> 00:11:24.960]  北國就被敵人滅國
[00:11:24.960 --> 00:11:28.680]  那個時候的世界霸主是亞述帝國
[00:11:28.680 --> 00:11:31.920]  這個是上主的管教
[00:11:31.920 --> 00:11:34.360]  南面的猶大國
[00:11:34.360 --> 00:11:35.960]  國勢弱了之後
[00:11:35.960 --> 00:11:38.280]  他們大多數的皇帝
[00:11:38.280 --> 00:11:43.080]  都認為外國的神明比上主厲害
[00:11:43.080 --> 00:11:45.240]  所以他們才這麼聰明
[00:11:45.240 --> 00:11:46.760]  外國這麼聰明我們這麼弱
[00:11:47.280 --> 00:11:49.680]  所以他們就改拜外國神明
[00:11:49.680 --> 00:11:55.400]  有些皇帝還仿製外國神明的祭壇
[00:11:55.400 --> 00:11:58.200]  放在上主的聖殿當中
[00:11:58.200 --> 00:12:02.200]  而將上主的祭壇移去一邊
[00:12:02.200 --> 00:12:07.080]  結果在公元前五百八十六年
[00:12:07.080 --> 00:12:10.480]  猶大國就被巴比倫消滅
[00:12:10.480 --> 00:12:16.080]  而所有猶大國的上流社會的人
[00:12:16.320 --> 00:12:20.720]  包括皇親國戚和中產階級的人
[00:12:20.720 --> 00:12:23.840]  就被迫移民去了巴比倫
[00:12:23.840 --> 00:12:27.360]  只有最窮的無產階級的人
[00:12:27.360 --> 00:12:30.600]  才可以留在耶路撒冷生活
[00:12:30.600 --> 00:12:35.760]  聖經叫這一段時期是「庇佬時期」
[00:12:35.760 --> 00:12:40.600]  以色列人既然成為敵人的俘虜
[00:12:40.600 --> 00:12:43.720]  就很可能會經歷第三次的刑獄
[00:12:44.200 --> 00:12:47.520]  他們在我背上留下深深的傷痕
[00:12:47.520 --> 00:12:51.480]  像農夫挖了一條又深又長的泥溝
[00:12:51.480 --> 00:12:54.840]  雖然如此
[00:12:54.840 --> 00:13:01.000]  詩人並沒有在這篇詩篇裡哀求上主憐憫
[00:13:01.000 --> 00:13:03.960]  他反而在那裡誇口
[00:13:03.960 --> 00:13:05.520]  第二句話
[00:13:05.520 --> 00:13:08.080]  「但他們會有勝過我」
[00:13:10.120 --> 00:13:15.840]  是什麼原因令到詩人會說「他們沒有勝過我」呢?
[00:13:15.840 --> 00:13:20.400]  在第四節我們找到詩人誇口的原因
[00:13:20.400 --> 00:13:21.600]  第四節說
[00:13:21.600 --> 00:13:23.560]  「但是上主公義
[00:13:23.560 --> 00:13:27.080]  他從奴役中把我釋放出來」
[00:13:27.080 --> 00:13:31.880]  原來不是以色列人有什麼個人之處
[00:13:31.880 --> 00:13:34.160]  使他可以誇勝
[00:13:34.160 --> 00:13:37.280]  而是由於上主公義
[00:13:37.720 --> 00:13:41.000]  把他們從敵人的手中釋放出來
[00:13:41.000 --> 00:13:45.160]  還可以來到耶路撒冷敬拜上主
[00:13:45.160 --> 00:13:49.200]  在面對苦難的時候
[00:13:49.200 --> 00:13:52.560]  我們要堅持信仰的話
[00:13:52.560 --> 00:13:56.200]  我們要認識上主是公義的
[00:13:56.200 --> 00:13:58.840]  使我們有盼望
[00:13:58.840 --> 00:14:00.720]  能夠堅忍
[00:14:00.720 --> 00:14:04.800]  我們時時都會說主耶穌的慈愛
[00:14:05.440 --> 00:14:08.200]  但是為什麼上主的公義
[00:14:08.200 --> 00:14:10.760]  可以幫助我們能夠堅忍呢?
[00:14:10.760 --> 00:14:13.760]  或者我們要思想一下
[00:14:13.760 --> 00:14:15.280]  上主的公義
[00:14:15.280 --> 00:14:17.960]  究竟有什麼涵義呢?
[00:14:17.960 --> 00:14:21.760]  在《喪世紀》裡面有一個記載
[00:14:21.760 --> 00:14:24.560]  讓我們認識上主的公義
[00:14:24.560 --> 00:14:26.400]  就是有關毀滅
[00:14:26.400 --> 00:14:32.560]  所多瑪和俄摩拉兩個罪惡之城的事件當中
[00:14:33.360 --> 00:14:36.280]  讓我簡單地講一下這件事
[00:14:36.280 --> 00:14:41.600]  是記載在《喪世紀》第十八章二十至三十二節
[00:14:41.600 --> 00:14:44.080]  在那段經文裡面提到
[00:14:44.080 --> 00:14:51.160]  上主把他準備要做的事情告訴阿伯拉罕
[00:14:51.160 --> 00:14:55.360]  原來上主收到控訴
[00:14:55.360 --> 00:14:59.920]  所多瑪和俄摩拉兩個城市惡貫滿盈
[00:15:01.040 --> 00:15:06.360]  上主要來看看這個控訴是否屬實
[00:15:06.360 --> 00:15:09.920]  這裡描寫給我們看到
[00:15:09.920 --> 00:15:12.480]  上主在審判中的公義
[00:15:12.480 --> 00:15:17.640]  他不是一聽到控訴就馬上執行懲罰
[00:15:17.640 --> 00:15:20.880]  而是他要先來查明一下
[00:15:20.880 --> 00:15:23.360]  之後他才罰的
[00:15:23.360 --> 00:15:26.440]  此外在這件事件當中
[00:15:26.440 --> 00:15:29.600]  阿伯拉罕向上主求情
[00:15:31.600 --> 00:15:35.640]  懲罰罪惡本來是大快人心的
[00:15:35.640 --> 00:15:40.280]  但是上主要把整個城市毀滅的話
[00:15:40.280 --> 00:15:42.760]  就會連累無辜
[00:15:42.760 --> 00:15:46.160]  所以阿伯拉罕對上主說
[00:15:46.160 --> 00:15:51.880]  他說世界的審判者一定是公正的
[00:15:51.880 --> 00:15:56.200]  不會把義人和罪人一起消滅的
[00:15:57.680 --> 00:16:01.240]  阿伯拉罕就問了一個假設的問題
[00:16:01.240 --> 00:16:04.040]  假如城裏面有五十個義人
[00:16:04.040 --> 00:16:06.440]  上主會不會消滅那個城呢?
[00:16:06.440 --> 00:16:08.440]  上主說不會
[00:16:08.440 --> 00:16:13.160]  阿伯拉罕就慢慢地把無辜的人數從五十個
[00:16:13.160 --> 00:16:15.440]  最後就減到剩下的十個
[00:16:15.440 --> 00:16:17.840]  上主也答應
[00:16:17.840 --> 00:16:20.240]  如果有十個好人
[00:16:20.240 --> 00:16:22.000]  都不會消滅那個城
[00:16:22.000 --> 00:16:24.600]  這個故事給我們看到
[00:16:24.600 --> 00:16:26.120]  上主是公義
[00:16:26.640 --> 00:16:28.760]  當然這件事的結果就是
[00:16:28.760 --> 00:16:31.800]  索多瑪和俄摩拉兩個城市被消滅了
[00:16:31.800 --> 00:16:35.800]  過程當中只有羅德一家人得救
[00:16:35.800 --> 00:16:38.160]  就是說羅德是無辜的
[00:16:38.160 --> 00:16:43.480]  但是雖然無辜的人
[00:16:43.480 --> 00:16:45.480]  都失去了他們的家產
[00:16:45.480 --> 00:16:51.960]  認識過上主在審判的事情上是公義之外
[00:16:51.960 --> 00:16:55.320]  讓我們了解上主的公義
[00:16:55.320 --> 00:17:00.440]  也使他一定會執行他曾經答應過的事
[00:17:00.440 --> 00:17:03.800]  上主曾經答應過阿伯拉罕
[00:17:03.800 --> 00:17:07.280]  要把迦南地賜給他的子孫
[00:17:07.280 --> 00:17:10.880]  結果就在幾百年之後實現了
[00:17:10.880 --> 00:17:13.560]  可能我們有些人會說
[00:17:13.560 --> 00:17:16.000]  幾百年之後實現有什麼用呢?
[00:17:16.000 --> 00:17:19.720]  不要以為幾百年之後實現就沒用了
[00:17:19.720 --> 00:17:21.720]  阿伯拉罕雖然死了
[00:17:21.720 --> 00:17:23.720]  以為他死了就沒有意義
[00:17:25.720 --> 00:17:29.120]  但是我們信上主的人
[00:17:29.120 --> 00:17:31.120]  雖然離開了這個物質世界
[00:17:31.120 --> 00:17:34.480]  仍然在天上屬靈的世界裏面
[00:17:34.480 --> 00:17:37.680]  可以看到上主承諾的實現
[00:17:37.680 --> 00:17:42.680]  當上主拯救以色列人離開埃及之後
[00:17:42.680 --> 00:17:44.680]  上主就帶領那幫人
[00:17:44.680 --> 00:17:46.680]  第一件事就是去到荷列山
[00:17:46.680 --> 00:17:48.560]  在那裏做什麼呢?
[00:17:48.560 --> 00:17:51.400]  跟他們納藥
[00:17:52.880 --> 00:17:55.760]  上主跟以色列人納藥就建立了
[00:17:55.760 --> 00:17:58.480]  上主跟祂子民的關係
[00:17:58.480 --> 00:18:02.800]  耶和華說上主要做以色列人的上帝
[00:18:02.800 --> 00:18:06.920]  以色列人就要做上主的子民
[00:18:06.920 --> 00:18:09.800]  有了這個關係
[00:18:09.800 --> 00:18:13.720]  上主就有責任保護以色列人
[00:18:13.720 --> 00:18:18.200]  以色列人就有責任去遵從上主的命令
[00:18:18.200 --> 00:18:22.680]  所以我們雖然看到以色列人時常叛逆
[00:18:23.000 --> 00:18:25.000]  上主仍然是守約
[00:18:25.000 --> 00:18:27.200]  上主管教他們
[00:18:27.200 --> 00:18:29.960]  但又不會完全消滅以色列
[00:18:29.960 --> 00:18:38.320]  從以色列人要在曠野流浪這件事件裏面
[00:18:38.320 --> 00:18:42.760]  我們就可以看到上主怎樣顯出他的公義
[00:18:42.760 --> 00:18:45.960]  有很多背叛他的以色列人
[00:18:45.960 --> 00:18:48.600]  全部都死在曠野裏面
[00:18:48.600 --> 00:18:52.480]  但是出埃及時候的年輕人
[00:18:52.880 --> 00:18:55.360]  如果他們的年齡低於二十歲
[00:18:55.360 --> 00:18:57.720]  他們就可以進入迦勒
[00:18:57.720 --> 00:18:59.640]  當然了
[00:18:59.640 --> 00:19:01.160]  罪人的罪
[00:19:01.160 --> 00:19:03.640]  時時都會連累無辜的人
[00:19:03.640 --> 00:19:07.560]  迦勒和約書亞就很無辜
[00:19:07.560 --> 00:19:13.560]  這兩位是對上主忠心
[00:19:13.560 --> 00:19:16.120]  這兩位忠心的成年人
[00:19:16.120 --> 00:19:17.960]  他們就沒有死在曠野
[00:19:17.960 --> 00:19:21.080]  不過他們也被人連累了
[00:19:21.280 --> 00:19:24.560]  要遲了四十年才進入迦勒
[00:19:24.560 --> 00:19:29.480]  明白了上主的公義之後
[00:19:29.480 --> 00:19:30.720]  我們可以了解
[00:19:30.720 --> 00:19:35.360]  斯人為何在受到極大的苦難的時候
[00:19:35.360 --> 00:19:38.000]  他仍然能夠堅忍
[00:19:38.000 --> 00:19:42.280]  因為斯人是一個信靠上主的人
[00:19:42.280 --> 00:19:46.080]  他知道他雖然受到罪人的連累
[00:19:46.080 --> 00:19:50.160]  使得以色列人受到敵人殘酷的迫害
[00:19:50.800 --> 00:19:52.920]  但是公義的上主
[00:19:52.920 --> 00:19:55.480]  一定會在適當的時候
[00:19:55.480 --> 00:19:57.280]  進行他的承諾
[00:19:57.280 --> 00:19:59.080]  去拯救以色列
[00:19:59.080 --> 00:20:02.360]  事實上這篇詩很可能是
[00:20:02.360 --> 00:20:05.640]  寫在以色列人從巴比倫被釋放之後
[00:20:05.640 --> 00:20:10.840]  而在以色列人未曾被擄之前
[00:20:10.840 --> 00:20:14.320]  其實上主已經派遣過先知
[00:20:14.320 --> 00:20:16.600]  去警告他們要悔改
[00:20:17.480 --> 00:20:23.360]  但是到最後以色列人由大的皇帝和領袖都沒有悔改
[00:20:23.360 --> 00:20:26.280]  還迫害耶利米先知
[00:20:26.280 --> 00:20:30.240]  不過無論是以塞亞先知也好
[00:20:30.240 --> 00:20:31.400]  湄加先知也好
[00:20:31.400 --> 00:20:32.960]  或者耶利米先知也好
[00:20:32.960 --> 00:20:35.800]  他們都曾經預告過
[00:20:35.800 --> 00:20:38.200]  公義的上主
[00:20:38.200 --> 00:20:40.480]  執行審判的時候
[00:20:40.480 --> 00:20:43.960]  他會留下一批對他忠誠的人
[00:20:44.480 --> 00:20:48.280]  是不會完全滅絕以色列的
[00:20:48.280 --> 00:20:53.600]  也不會讓以色列國從歷史中消失的
[00:20:53.600 --> 00:20:58.920]  因此以色列今天仍然存在
[00:20:58.920 --> 00:21:03.280]  一個國小民寡的以色列
[00:21:03.280 --> 00:21:07.720]  幾千年來歷盡不少的滄桑
[00:21:07.720 --> 00:21:10.560]  它仍然能夠存在
[00:21:11.200 --> 00:21:14.560]  這就證明上主是公義的
[00:21:14.560 --> 00:21:17.160]  他一定會守約
[00:21:17.160 --> 00:21:19.400]  保護他的子民
[00:21:19.400 --> 00:21:26.640]  上主的公義也令詩人在第五至第八節
[00:21:26.640 --> 00:21:30.000]  發出一些就座或者警告的說話
[00:21:30.000 --> 00:21:34.040]  公義的上主一定會執行審判
[00:21:34.040 --> 00:21:37.200]  憎恨錫安的人
