
[00:00:00.000 --> 00:00:08.760]  感恩,我們有能力去奉獻給天父上帝
[00:04:58.400 --> 00:05:01.400]  是不是很值得去鑒賞,關注一下
[00:05:01.400 --> 00:05:03.400]  是不是很值得去研究一下
[00:05:03.400 --> 00:05:06.400]  所以今天我們圍繞這三個字
[00:05:06.400 --> 00:05:08.400]  一起去看我們這兩點
[00:05:08.400 --> 00:05:09.400]  第一點是什麼
[00:05:09.400 --> 00:05:10.400]  一起讀
[00:05:10.400 --> 00:05:15.400]  突破思慮憂煩
[00:05:15.400 --> 00:05:17.400]  再來一次
[00:05:17.400 --> 00:05:20.400]  突破思慮受煩
[00:05:20.400 --> 00:05:23.400]  進入平靜安穩
[00:05:23.400 --> 00:05:25.400]  我們進入第一點
[00:05:25.400 --> 00:05:28.400]  我們一起看看馬大的不安
[00:05:28.400 --> 00:05:33.400]  馬利亞坐在耶穌的腳前聽
[00:05:33.400 --> 00:05:35.400]  馬大侍候的士多
[00:05:35.400 --> 00:05:37.400]  心裡忙亂
[00:05:37.400 --> 00:05:42.400]  忙亂在希臘文叫distracted
[00:05:42.400 --> 00:05:45.400]  英文叫perispal
[00:05:45.400 --> 00:05:47.400]  由兩個字組成
[00:05:47.400 --> 00:05:49.400]  這是什麼
[00:05:49.400 --> 00:05:51.400]  peri
[00:05:51.400 --> 00:05:53.400]  有沒有人認識perimeter
[00:05:53.400 --> 00:05:55.400]  圓周
[00:05:55.400 --> 00:05:57.400]  圍繞著什麼
[00:05:57.400 --> 00:05:59.400]  spiral draw
[00:05:59.400 --> 00:06:01.400]  什麼意思呢
[00:06:01.400 --> 00:06:03.400]  有很多東西圍繞著他
[00:06:03.400 --> 00:06:05.400]  拉扯著他
[00:06:05.400 --> 00:06:07.400]  五馬分屍
[00:06:07.400 --> 00:06:11.400]  人生裏面會有很多standard
[00:06:11.400 --> 00:06:14.400]  是我們想去做到的
[00:06:14.400 --> 00:06:16.400]  就好像馬大
[00:06:16.400 --> 00:06:18.400]  馬大請耶穌基督去他家
[00:06:18.400 --> 00:06:21.400]  他有很多事他都想做
[00:06:21.400 --> 00:06:26.400]  或者他正在做蒜蓉蒸蝦
[00:06:26.400 --> 00:06:28.400]  加上肥豬肉
[00:06:28.400 --> 00:06:30.400]  還要有老火湯
[00:06:30.400 --> 00:06:31.400]  煲粥
[00:06:31.400 --> 00:06:34.400]  誰知道那天只有他一個人去做
[00:06:34.400 --> 00:06:37.400]  你知不知道蒸蒜蓉蒸蝦
[00:06:37.400 --> 00:06:39.400]  要金銀蒜
[00:06:39.400 --> 00:06:41.400]  忘記炸
[00:06:41.400 --> 00:06:43.400]  煲粥又忘記放一隻湯匙
[00:06:43.400 --> 00:06:46.400]  在鍋底燒焦
[00:06:46.400 --> 00:06:48.400]  又忘記洗沙煲冷炒
[00:06:48.400 --> 00:06:50.400]  又沒有人鋪桌
[00:06:50.400 --> 00:06:52.400]  又沒有人鋪店
[00:06:52.400 --> 00:06:54.400]  其實這些都是他自己的standard
[00:06:54.400 --> 00:06:57.400]  我們人生裏面都有很多standard
[00:06:57.400 --> 00:06:59.400]  例如
[00:06:59.400 --> 00:07:01.400]  我一定要
[00:07:01.400 --> 00:07:03.400]  譬如有兩層樓
[00:07:03.400 --> 00:07:05.400]  人生裏面有兩層樓
[00:07:05.400 --> 00:07:07.400]  是我隨時可以住的
[00:07:07.400 --> 00:07:09.400]  另外四層就收租的
[00:07:09.400 --> 00:07:11.400]  還要供換了
[00:07:11.400 --> 00:07:12.400]  被動收入
[00:07:12.400 --> 00:07:14.400]  有沒有人想要這樣
[00:07:14.400 --> 00:07:16.400]  但有多少人可以做到呢
[00:07:16.400 --> 00:07:18.400]  我小時候都是這樣想的
[00:07:18.400 --> 00:07:21.400]  我一定要我兒女去這間大學
[00:07:21.400 --> 00:07:23.400]  一定要拿什麼grade
[00:07:23.400 --> 00:07:25.400]  一定要嫁給什麼人
[00:07:25.400 --> 00:07:28.400]  又或者我一定要升到這個位置
[00:07:28.400 --> 00:07:30.400]  我一定要去那間公司
[00:07:30.400 --> 00:07:32.400]  諸如此類
[00:07:32.400 --> 00:07:35.400]  有很多時事與願違
[00:07:35.400 --> 00:07:37.400]  常常告訴你
[00:07:37.400 --> 00:07:39.400]  這些是你自己的standard
[00:07:39.400 --> 00:07:41.400]  我以前剛畢業的時候
[00:07:41.400 --> 00:07:44.400]  個人很虛浮
[00:07:44.400 --> 00:07:46.400]  我要四十歲退休
[00:07:46.400 --> 00:07:49.400]  你覺得我做不做到
[00:07:49.400 --> 00:07:52.400]  我現在四十六歲
[00:07:52.400 --> 00:07:54.400]  神告訴我
[00:07:54.400 --> 00:07:56.400]  原來我是不能退休的
[00:07:56.400 --> 00:07:58.400]  原來我這份工作
[00:07:58.400 --> 00:08:00.400]  是打足一輩子的
[00:08:00.400 --> 00:08:02.400]  大劑了
[00:08:02.400 --> 00:08:05.400]  那時我四十歲退休
[00:08:05.400 --> 00:08:07.400]  我就去大陸做生意
[00:08:07.400 --> 00:08:09.400]  你也知道
[00:08:09.400 --> 00:08:11.400]  就衰了
[00:08:11.400 --> 00:08:13.400]  當然在那裏有很多
[00:08:13.400 --> 00:08:15.400]  以為是可以的時候
[00:08:15.400 --> 00:08:17.400]  衰了
[00:08:17.400 --> 00:08:19.400]  回去美國的時候
[00:08:19.400 --> 00:08:21.400]  慘了
[00:08:21.400 --> 00:08:23.400]  什麼錢都沒有了
[00:08:23.400 --> 00:08:25.400]  以前開的靚車沒有了
[00:08:25.400 --> 00:08:27.400]  住的靚樓沒有了
[00:08:27.400 --> 00:08:29.400]  又養不到回舊
[00:08:29.400 --> 00:08:33.400]  剛好要住在我妹妹那間房的地下
[00:08:33.400 --> 00:08:35.400]  我老婆就說
[00:08:35.400 --> 00:08:37.400]  這個人真的很慘
[00:08:37.400 --> 00:08:39.400]  所以就跟我一起
[00:08:39.400 --> 00:08:42.400]  我岳父岳母就收留我在那裏住了一陣子
[00:08:42.400 --> 00:08:47.400]  慢慢重新進入人生的軌跡之後
[00:08:47.400 --> 00:08:49.400]  才知道原來
[00:08:49.400 --> 00:08:52.400]  當時的我有自己的標準
[00:08:52.400 --> 00:08:55.400]  但神說這個不是我想給你的標準
[00:08:55.400 --> 00:08:57.400]  這個是你自己想的
[00:08:57.400 --> 00:09:00.400]  我要你做的事就是做我的僕人
[00:09:00.400 --> 00:09:03.400]  我現在盡力在做
[00:09:03.400 --> 00:09:05.400]  我慢慢調整
[00:09:05.400 --> 00:09:09.400]  不需要有層樓
[00:09:09.400 --> 00:09:10.400]  租就行
[00:09:10.400 --> 00:09:11.400]  租得很開心
[00:09:11.400 --> 00:09:13.400]  有很多聲音
[00:09:13.400 --> 00:09:15.400]  當中有些姨姨很好
[00:09:15.400 --> 00:09:17.400]  她走過來說
[00:09:17.400 --> 00:09:19.400]  你為什麼租樓
[00:09:19.400 --> 00:09:20.400]  我說沒錢
[00:09:20.400 --> 00:09:21.400]  沒理由的
[00:09:21.400 --> 00:09:23.400]  怎會有人沒錢買樓呢
[00:09:23.400 --> 00:09:25.400]  沒理由的
[00:09:25.400 --> 00:09:26.400]  你媽媽沒有給你嗎
[00:09:26.400 --> 00:09:27.400]  我不要
[00:09:27.400 --> 00:09:28.400]  沒理由的
[00:09:28.400 --> 00:09:29.400]  你供不起嗎
[00:09:29.400 --> 00:09:30.400]  供不起
[00:09:30.400 --> 00:09:31.400]  沒理由的
[00:09:31.400 --> 00:09:32.400]  然後就走了
[00:09:32.400 --> 00:09:34.400]  有很多這樣的聲音
[00:09:34.400 --> 00:09:36.400]  有一個更好笑
[00:09:36.400 --> 00:09:38.400]  她說你回來了
[00:09:38.400 --> 00:09:39.400]  你住在哪裏
[00:09:39.400 --> 00:09:40.400]  買了在哪裏住
[00:09:40.400 --> 00:09:41.400]  你正在租樓
[00:09:41.400 --> 00:09:43.400]  她說你租樓
[00:09:43.400 --> 00:09:44.400]  我說是的
[00:09:44.400 --> 00:09:45.400]  怎樣
[00:09:45.400 --> 00:09:47.400]  知道我買層樓租給你了
[00:09:47.400 --> 00:09:51.400]  這些人生的遇見
[00:09:51.400 --> 00:09:53.400]  她是mean well的
[00:09:53.400 --> 00:09:56.400]  但當時我聽就一般般
[00:09:56.400 --> 00:09:59.400]  但今天回想就很好笑
[00:09:59.400 --> 00:10:01.400]  人生裏面
[00:10:01.400 --> 00:10:02.400]  我經常說
[00:10:02.400 --> 00:10:04.400]  我不知道在哪裏聽你
[00:10:04.400 --> 00:10:07.400]  你近看你的人生是一場悲劇
[00:10:07.400 --> 00:10:09.400]  你離遠看是一場喜劇
[00:10:09.400 --> 00:10:10.400]  同意嗎
[00:10:10.400 --> 00:10:12.400]  很多時你回頭看
[00:10:12.400 --> 00:10:13.400]  是一場喜劇
[00:10:13.400 --> 00:10:16.400]  但當時我們做基督徒
[00:10:16.400 --> 00:10:17.400]  無論我們生活也好
[00:10:17.400 --> 00:10:19.400]  我們侍奉當中也好
[00:10:19.400 --> 00:10:21.400]  有時難免比較粗
[00:10:21.400 --> 00:10:24.400]  或者我們的standard太高
[00:10:24.400 --> 00:10:26.400]  粗的時候就怎樣
[00:10:26.400 --> 00:10:27.400]  投訴
[00:10:27.400 --> 00:10:28.400]  她怎樣說
[00:10:28.400 --> 00:10:29.400]  都很煞泡
[00:10:29.400 --> 00:10:30.400]  她說主啊
[00:10:30.400 --> 00:10:32.400]  我的妹子樓下有一個人事後
[00:10:32.400 --> 00:10:34.400]  你不在意嗎
[00:10:34.400 --> 00:10:36.400]  請他來幫助我
[00:10:36.400 --> 00:10:39.400]  看聖經當然是聞就就
[00:10:39.400 --> 00:10:42.400]  你想想當時她的語氣是怎樣
[00:10:42.400 --> 00:10:44.400]  套下你的語氣
[00:10:44.400 --> 00:10:45.400]  你會怎樣說
[00:10:45.400 --> 00:10:46.400]  大佬啊
[00:10:46.400 --> 00:10:49.400]  我自己一個人在工作
[00:10:49.400 --> 00:10:50.400]  你沒有眼睛看嗎
[00:10:50.400 --> 00:10:52.400]  是不是很煞泡
[00:10:52.400 --> 00:10:54.400]  你敢不敢跟耶穌說
[00:10:54.400 --> 00:10:55.400]  你肯定說不夠
[00:10:55.400 --> 00:10:57.400]  但其實我們每個人都是這樣
[00:10:57.400 --> 00:11:00.400]  難免會有投訴的時候
[00:11:00.400 --> 00:11:03.400]  當我們人生裏面有投訴的時候
[00:11:03.400 --> 00:11:07.400]  或者你要重整人生規劃的時候
[00:11:07.400 --> 00:11:10.400]  或者你想的太高了
[00:11:10.400 --> 00:11:13.400]  你的standard要求太高了
[00:11:13.400 --> 00:11:17.400]  其實做人或者基督徒也好
[00:11:17.400 --> 00:11:21.400]  這個standard有時會累死我們
[00:11:21.400 --> 00:11:24.400]  會令到我們有很多depression
[00:11:24.400 --> 00:11:27.400]  會令到我們弄死自己
[00:11:27.400 --> 00:11:30.400]  我們很多時會欺騙自己
[00:11:30.400 --> 00:11:34.400]  因為小時候經常聽人望高處
[00:11:34.400 --> 00:11:35.400]  水向低流
[00:11:35.400 --> 00:11:37.400]  人來的當然望高處
[00:11:37.400 --> 00:11:38.400]  你會欺騙自己
[00:11:38.400 --> 00:11:40.400]  我達到一個small goal
[00:11:40.400 --> 00:11:41.400]  這裡可以了
[00:11:41.400 --> 00:11:42.400]  當你達到之後
[00:11:42.400 --> 00:11:45.400]  未達再多點
[00:11:45.400 --> 00:11:48.400]  接著未達再多點
[00:11:48.400 --> 00:11:51.400]  基督徒要學習我們人生裏面
[00:11:51.400 --> 00:11:54.400]  去到哪個位置就應該停
[00:11:54.400 --> 00:11:55.400]  你不懂得停的話
[00:11:55.400 --> 00:12:00.400]  你是沒有辦法在神的腳前安靜
[00:12:00.400 --> 00:12:02.400]  同意嗎
[00:12:02.400 --> 00:12:05.400]  以前有說過停一停好不好
[00:12:05.400 --> 00:12:07.400]  先喝杯威露士
[00:12:07.400 --> 00:12:09.400]  先喝杯提子汁
[00:12:09.400 --> 00:12:11.400]  先喝杯葡萄汁
[00:12:11.400 --> 00:12:14.400]  我們要學習停一停好不好
[00:12:14.400 --> 00:12:15.400]  停一停
[00:12:15.400 --> 00:12:19.400]  有沒有人覺得現在很亂
[00:12:19.400 --> 00:12:21.400]  很多控訴
[00:12:21.400 --> 00:12:26.400]  好像我當年聽見有人叫我買一層樓給我租
[00:12:26.400 --> 00:12:29.400]  誰知現在又給我一層樓
[00:12:29.400 --> 00:12:31.400]  摸不著頭腦
[00:12:31.400 --> 00:12:32.400]  人生就是這樣
[00:12:32.400 --> 00:12:34.400]  你反過來看
[00:12:34.400 --> 00:12:35.400]  是一場喜劇
[00:12:35.400 --> 00:12:37.400]  我們都要學習停一停好不好
[00:12:37.400 --> 00:12:40.400]  學習瑪利亞的什麼
[00:12:40.400 --> 00:12:41.400]  平安
[00:12:41.400 --> 00:12:45.400]  瑪利亞在耶穌的腳前怎樣
[00:12:45.400 --> 00:12:48.400]  坐著聽祂講道
[00:12:48.400 --> 00:12:50.400]  坐著這個字
[00:12:50.400 --> 00:12:52.400]  Sit down
[00:12:52.400 --> 00:12:53.400]  很難讀
[00:12:53.400 --> 00:12:57.400]  Paracathesomai
[00:12:57.400 --> 00:12:58.400]  差不多
[00:12:58.400 --> 00:13:00.400]  希臘文很難讀
[00:13:00.400 --> 00:13:02.400]  你分開Para是什麼
[00:13:02.400 --> 00:13:04.400]  Alongside align
[00:13:04.400 --> 00:13:06.400]  即是圍繞
[00:13:06.400 --> 00:13:08.400]  你記住Parallel
[00:13:08.400 --> 00:13:10.400]  Parallel
[00:13:10.400 --> 00:13:11.400]  Parallel with 誰
[00:13:11.400 --> 00:13:12.400]  Jesus Christ
[00:13:12.400 --> 00:13:13.400]  和耶穌
[00:13:13.400 --> 00:13:14.400]  Parallel
[00:13:14.400 --> 00:13:16.400]  在祂的腳前
[00:13:16.400 --> 00:13:17.400]  這個
[00:13:17.400 --> 00:13:19.400]  Cathesomai
[00:13:19.400 --> 00:13:20.400]  Sit down
[00:13:20.400 --> 00:13:21.400]  這個字
[00:13:21.400 --> 00:13:23.400]  如果
[00:13:23.400 --> 00:13:25.400]  你寫這個
[00:13:25.400 --> 00:13:27.400]  聖經這段經文的話
[00:13:27.400 --> 00:13:29.400]  你其實只要這個字就行
[00:13:29.400 --> 00:13:31.400]  一樣的解法
[00:13:31.400 --> 00:13:34.400]  為什麼他一定要加Para在前面
[00:13:34.400 --> 00:13:36.400]  他要告訴你
[00:13:36.400 --> 00:13:38.400]  一個意思
[00:13:38.400 --> 00:13:41.400]  瑪利亞是Parallel with 耶穌基督
[00:13:41.400 --> 00:13:44.400]  他想要他做的事
[00:13:44.400 --> 00:13:47.400]  馬大請耶穌基督去他家
[00:13:47.400 --> 00:13:49.400]  不是要你招呼他
[00:13:49.400 --> 00:13:52.400]  馬大請耶穌基督去他家
[00:13:52.400 --> 00:13:54.400]  對於耶穌基督來說
[00:13:54.400 --> 00:13:57.400]  最大部份就是講道給他聽
[00:13:57.400 --> 00:13:59.400]  他的教導
[00:13:59.400 --> 00:14:01.400]  或者是馬大想多了
[00:14:01.400 --> 00:14:04.400]  耶穌或者不吃蒜蓉蒸蝦
[00:14:04.400 --> 00:14:07.400]  或者不需要吃粥
[00:14:07.400 --> 00:14:09.400]  或者
[00:14:09.400 --> 00:14:11.400]  根據這個經文
[00:14:11.400 --> 00:14:14.400]  你想想馬大會怎樣回應
[00:14:14.400 --> 00:14:15.400]  或者
[00:14:15.400 --> 00:14:17.400]  看完這個經文之後
[00:14:17.400 --> 00:14:18.400]  馬大的回應就是
[00:14:18.400 --> 00:14:20.400]  放下手上的東西
[00:14:20.400 --> 00:14:22.400]  一起去聽
[00:14:22.400 --> 00:14:25.400]  今晚吃個麵包就算了
[00:14:25.400 --> 00:14:27.400]  因為最大部份
[00:14:27.400 --> 00:14:29.400]  是坐在耶穌的腳前
[00:14:29.400 --> 00:14:31.400]  他說他
[00:14:31.400 --> 00:14:33.400]  Parallel
[00:14:33.400 --> 00:14:35.400]  Align with 耶穌基督
[00:14:35.400 --> 00:14:39.400]  坐在耶穌基督的腳前
[00:14:39.400 --> 00:14:41.400]  我按了沒有
[00:14:41.400 --> 00:14:43.400]  不單止
[00:14:43.400 --> 00:14:46.400]  如果你看中文聖經或者英文聖經
[00:14:46.400 --> 00:14:49.400]  你都加個都字進去
[00:14:49.400 --> 00:14:50.400]  有個都字
[00:14:50.400 --> 00:14:52.400]  都字是什麼意思
[00:14:52.400 --> 00:14:54.400]  他都坐在耶穌基督的腳前
[00:14:54.400 --> 00:14:56.400]  是什麼意思
[00:14:56.400 --> 00:14:58.400]  不止他一個
[00:14:58.400 --> 00:15:01.400]  其實如果你看原文
[00:15:01.400 --> 00:15:03.400]  這是不是一條蟲
[00:15:03.400 --> 00:15:04.400]  是不是
[00:15:04.400 --> 00:15:06.400]  這個叫Hei
[00:15:06.400 --> 00:15:07.400]  Hei Kai
[00:15:07.400 --> 00:15:09.400]  Hei這個其實是一個
[00:15:09.400 --> 00:15:11.400]  Relative Pronoun
[00:15:11.400 --> 00:15:13.400]  簡體式的
[00:15:13.400 --> 00:15:14.400]  什麼詞
[00:15:14.400 --> 00:15:15.400]  Who
[00:15:15.400 --> 00:15:16.400]  Which
[00:15:16.400 --> 00:15:17.400]  那些字
[00:15:17.400 --> 00:15:19.400]  如果你這樣看的時候
[00:15:19.400 --> 00:15:21.400]  後面有Kai
[00:15:21.400 --> 00:15:22.400]  這個就是Ever
[00:15:22.400 --> 00:15:23.400]  就是一個
[00:15:23.400 --> 00:15:24.400]  Also
[00:15:24.400 --> 00:15:26.400]  或者As well
[00:15:26.400 --> 00:15:28.400]  差很遠
[00:15:28.400 --> 00:15:30.400]  如果Kai在這條蟲前面
[00:15:30.400 --> 00:15:32.400]  就叫做
[00:15:32.400 --> 00:15:34.400]  這個就叫Conjunction
[00:15:34.400 --> 00:15:36.400]  And who
[00:15:36.400 --> 00:15:38.400]  但如果Kai放在這條蟲後面
[00:15:38.400 --> 00:15:40.400]  就叫做Who also
[00:15:40.400 --> 00:15:42.400]  很多譯本他沒有譯
[00:15:42.400 --> 00:15:45.400]  但NASB最新的譯本就譯出來了
[00:15:45.400 --> 00:15:47.400]  Who was also seated
[00:15:47.400 --> 00:15:48.400]  行不行
[00:15:48.400 --> 00:15:50.400]  所以你記住有個都字
[00:15:50.400 --> 00:15:54.400]  那為什麼翻譯不翻譯出來呢
[00:15:54.400 --> 00:15:57.400]  有很多就想突出
[00:15:57.400 --> 00:16:00.400]  瑪利亞和馬大的對比
[00:16:00.400 --> 00:16:02.400]  有一些
[00:16:02.400 --> 00:16:04.400]  很多原因
[00:16:04.400 --> 00:16:06.400]  總之在你聖經那裡
[00:16:06.400 --> 00:16:07.400]  加個都字
[00:16:07.400 --> 00:16:09.400]  如果你有個都字的話
[00:16:09.400 --> 00:16:11.400]  加個Para這個字
[00:16:11.400 --> 00:16:13.400]  在當中的時候
[00:16:13.400 --> 00:16:15.400]  你就知道原來當時的瑪利亞
[00:16:15.400 --> 00:16:17.400]  是有一個突破
[00:16:17.400 --> 00:16:21.400]  坐在耶穌腳前的意思是什麼
[00:16:21.400 --> 00:16:24.400]  根據歷史告訴我們
[00:16:24.400 --> 00:16:26.400]  坐在拉比的腳前
[00:16:26.400 --> 00:16:28.400]  就是說你是他的Disciple
[00:16:28.400 --> 00:16:29.400]  你是他的門徒
[00:16:29.400 --> 00:16:31.400]  行不行
[00:16:31.400 --> 00:16:33.400]  當時的女士
[00:16:33.400 --> 00:16:35.400]  要這樣做一個門徒
[00:16:35.400 --> 00:16:37.400]  是一個突破
[00:16:37.400 --> 00:16:39.400]  就是說瑪利亞
[00:16:39.400 --> 00:16:41.400]  她知道耶穌
[00:16:41.400 --> 00:16:43.400]  怎樣
[00:16:43.400 --> 00:16:45.400]  想她怎樣去回應的時候
[00:16:45.400 --> 00:16:47.400]  她回應到
[00:16:47.400 --> 00:16:50.400]  她在當時是一個超前的突破
[00:16:50.400 --> 00:16:52.400]  作為一個女人
[00:16:52.400 --> 00:16:55.400]  今日的女人是不同的
[00:16:55.400 --> 00:16:57.400]  OK
[00:16:57.400 --> 00:17:00.400]  你看聖經要看那時候的心態
[00:17:00.400 --> 00:17:02.400]  今日的女士們當然厲害
[00:17:02.400 --> 00:17:04.400]  個個都是花木蘭
[00:17:04.400 --> 00:17:06.400]  我老婆叫我不要說她
