
[00:00:00.000 --> 00:00:06.860]  今天我會分享一些關於聖經裏面的故事。
[00:05:20.160 --> 00:05:34.160]  歷史告訴我們,每一個偉大的人物,大部份都是由他的慈母在雙手撫養成人。
[00:05:34.160 --> 00:05:42.860]  但當我們繼續看聖經的時候,我們看到《出埃及記》第六章二十節,
[00:05:42.860 --> 00:05:51.760]  和《文素記》二十六章五十九節。從這兩段經文當中我們看到,
[00:05:51.760 --> 00:06:03.560]  原來摩西的母親叫約基別,是一個內衛族的女子,出生於埃及。
[00:06:03.560 --> 00:06:18.460]  她的丈夫叫暗蘭,是歌俠的兒子,歌俠是內衛的兒子,暗蘭也是雅各的曾孫。
[00:06:18.460 --> 00:06:26.260]  我們知道內衛是永遠繼承祭司的職位,
[00:06:26.260 --> 00:06:40.260]  祭司是侍奉神的人,他們不但沒有產業,而且很清楚神的心意。
[00:06:40.260 --> 00:06:51.260]  約基別和暗蘭生了三個兒女,米利安、亞倫和摩西。
[00:06:51.260 --> 00:07:03.760]  母親的三位子女都在《出埃及記》的歷史當中,留下很重要的紀錄,
[00:07:03.760 --> 00:07:11.260]  這是一個絕對不簡單的家族。
[00:07:11.260 --> 00:07:18.760]  亞倫在《出埃及記》被我們注意的時候是什麼呢?
[00:07:18.760 --> 00:07:33.260]  他是被高立為大祭司,和摩西齊名,統領以色列人過紅海。
[00:07:33.260 --> 00:07:47.260]  法老的兵馬下到海的時候,耶和華讓水翻回來,以致法老全軍覆沒。
[00:07:47.260 --> 00:07:57.260]  而在《出埃及記》十五章二十一節裡面,當米利安拿著一個鼓的時候,
[00:07:57.260 --> 00:08:09.760]  帶著其他父女一起擊鼓跳舞,米利安應聲地說,
[00:08:09.760 --> 00:08:17.760]  你們要歌頌耶和華,因他使我大大得勝。
[00:08:17.760 --> 00:08:26.260]  我們回到當時歷史的環境裡面,《出埃及記》第一章告訴我們,
[00:08:26.260 --> 00:08:35.760]  當以色列人口增加,造成埃及人的生存一個很大的危機,
[00:08:35.760 --> 00:08:49.760]  因此法老王決定用兩個方法,阻止以色列人口繼續增加。
[00:08:49.760 --> 00:09:13.760]  第一個方法是,加重以色列人民的勞力負擔,讓他們做操縱的勞工,並且命令他們建造比東和蘭塞城,
[00:09:13.760 --> 00:09:26.760]  使他們的生活痛苦異常,第二就是命令以色列人接生婆,
[00:09:26.760 --> 00:09:40.760]  將以色列人出生的男孩殺死,但這些接生婆非常不合作,因為他們敬畏神。
[00:09:40.760 --> 00:09:55.760]  法老下了一個很嚴厲的命令,就要將所有的男嬰丟到尼羅河裡面,只讓女嬰活著。
[00:09:55.760 --> 00:10:05.760]  這個命令毫無疑問,就要將以色列人民從埃及這個地消失,
[00:10:05.760 --> 00:10:17.760]  究竟是否一個天下太平的日子呢?當然不是。
[00:10:17.760 --> 00:10:25.760]  這段經文也告訴我們,法老確實用了一個很嚴厲的方法進行滅族運動。
[00:10:25.760 --> 00:10:40.760]  這個情況就好像第二次世界大戰一樣,德國要消滅猶太人的情況非常相似。
[00:10:40.760 --> 00:10:50.760]  將幼子和父母分離,或者將母子和嬰兒集體屠殺。
[00:10:50.760 --> 00:11:01.760]  我們看到以色列人民必須遵從法老的命令,否則他們的生命就有危險。
[00:11:01.760 --> 00:11:29.760]  我們看到春埃及的二章一到二節,他說有一個利未家的人,娶了一個利未女子為妻,那女人懷孕,生了一個兒子,見他俊美,就藏了他三個月。
[00:11:29.760 --> 00:11:46.760]  在埃及記第二章一講,摩西出生了,當摩西出生的時候,他的父母陷入了兩難當中,
[00:11:46.760 --> 00:12:04.760]  他要遵從法老的命令,還是保留他這個俊美的孩子,他們終於作了一個抉擇,保留摩西的生命。
[00:12:04.760 --> 00:12:19.760]  經文告訴我們,因為見到他俊美,聖經的俊美在原文裏面的意思是美好美麗,是一個美好美麗的意思。
[00:12:19.760 --> 00:12:41.760]  跟創世紀第一章三十一節所記載,第一章三十一節裏面所記載,第六日神創造工作完成之後,他說一切都是甚好過好字,是一樣的一個字。
[00:12:41.760 --> 00:13:06.760]  我們看到摩西的出生好像一個新的創造一樣,這個世界因為他的出生,能夠超越埃及新的法老的統治和壓迫,可以超越埃及法老一個新的統治和壓迫,而重新開始。
[00:13:06.760 --> 00:13:32.760]  在《使徒行傳》七章二十節,司提梵講到摩西俊美非凡,這句話在聖經裏面就是他在神的面前俊美非凡,是蒙神約納的意思。
[00:13:32.760 --> 00:13:52.760]  感謝神在新約的希伯來書,我們可以換另外一個角度去看,摩西的父母因為恩著愛和恩著信。
[00:13:52.760 --> 00:14:14.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:14:14.760 --> 00:14:28.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:14:28.760 --> 00:14:44.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:14:44.760 --> 00:14:56.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:14:56.760 --> 00:15:06.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:15:06.760 --> 00:15:16.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:15:16.760 --> 00:15:26.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:15:26.760 --> 00:15:36.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:15:36.760 --> 00:15:46.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:15:46.760 --> 00:15:56.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:15:56.760 --> 00:16:06.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:16:06.760 --> 00:16:16.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:16:16.760 --> 00:16:26.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:16:26.760 --> 00:16:36.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:16:36.760 --> 00:16:46.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:16:46.760 --> 00:16:56.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:16:56.760 --> 00:17:06.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:17:06.760 --> 00:17:16.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:17:16.760 --> 00:17:26.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:17:26.760 --> 00:17:36.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:17:36.760 --> 00:17:46.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:17:46.760 --> 00:17:56.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:17:56.760 --> 00:18:06.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:18:06.760 --> 00:18:16.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:18:16.760 --> 00:18:26.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:18:26.760 --> 00:18:36.760]  在希伯來書十一章二十三節裏面講到,摩西生下來,他的父母見他是一個俊美的孩子,就恩著信,把他藏了三個月,並不怕亡命。
[00:18:36.760 --> 00:18:52.760]  每一個孩子都可以這樣講,在屬靈的認知和信心上,他都是父母的小小的門徒。
[00:18:52.760 --> 00:19:07.760]  所以在二十世紀,作為一個模範的母親,首先的任務就是為你的孩子樹立對神的信心的榜樣。
[00:19:07.760 --> 00:19:21.760]  有人說,最危險的地方就是最安全,約基別為了拯救摩西,想出一個很周詳和深謀遠慮的計劃。
[00:19:21.760 --> 00:19:49.760]  當我們讀到這段經文的時候,我們可以說這是一切神的保守,當然是,但當我們仔細去想一想的時候,這整件事很多事情並不是巧合地發生,而是摩西的母親周詳計劃的成果。
[00:19:49.760 --> 00:20:10.760]  我相信她早就預料到會有這樣的事情發生,於是她去探救法老的女兒,在哪裏洗澡呢?
[00:20:10.760 --> 00:20:31.760]  又如何去計劃一個塗了石漆防水的蒲草箱呢?然後將兒子放在裏面,好讓他漂到法老的女兒經常出沒的地方。
[00:20:31.760 --> 00:21:00.760]  另外在第七節告訴我們,她教她的女兒米利安,如何對她的女兒說出找一個希伯來的奶媽來,因為摩西的母親的智慧和策略,摩西的生命終於得到保存。
[00:21:00.760 --> 00:21:27.760]  在第二章第六節裏,我們看到作者留下的一個伏筆,神在這件事當中施行奇妙的保守,當法老的女兒見到摩西的時候,那種敬美和動了慈心,
[00:21:27.760 --> 00:21:43.760]  她明知道摩西是一個希伯來的孩子,竟然違背了法老的命令,這是出人意外的結果。
[00:21:43.760 --> 00:21:58.760]  可以見到摩西的母親也盡了她一切的努力,然後憑信心把她的兒子放在神的手裏面。
[00:21:58.760 --> 00:22:25.760]  信心要加計劃,有人以為單有信心就可以,不需要什麼計劃。例如我要找一份工作,我們的工作不會從天而降,你要去看報紙,為你的面試做好準備。
[00:22:25.760 --> 00:22:32.760]  如果你什麼都不做的話,這不是信心,是你懶惰。
[00:22:32.760 --> 00:22:57.760]  有一位母親平時很認真和她的子女溫習功課,到子女考試的時候,和她一起祈禱,一起交托,這個就是有信心,有計劃的表現。
[00:22:57.760 --> 00:23:09.760]  所以摩西的母親立下她定下的計劃,又要信心來交托這個好的榜樣。
[00:23:09.760 --> 00:23:27.760]  我知道神非常恩待摩西的母親,不單保存了摩西的性命,也可以親自養育自己的孩子。
[00:23:27.760 --> 00:23:47.760]  在第九節很有趣的記述,法老的女兒對摩西的母親說,你把這個孩子抱去,為我奶他,我必給你公價。
[00:23:47.760 --> 00:24:05.760]  大家試想一想,你養自己的孩子的時候,竟然有錢給你花,而你的錢不是來自你的家庭,是來自外面的家庭給你。
[00:24:05.760 --> 00:24:28.760]  大家想不想,我也想。我們在這體育當中,我們不禁讚嘆神的偉大。在第十節他說,孩子見長,夫人把他帶到法老的女兒那裡。
[00:24:28.760 --> 00:24:56.760]  在聖經裡面沒有說摩西的母親養了他多久,一般的解經家都說大概是三到六年,但是我們留意經文所記述,摩西的母親是帶著他到法老的女兒那裡,不是抱著他去。
[00:24:56.760 --> 00:25:09.760]  孩子在成長的頭三年很重要,究竟摩西的母親在這三年當中做過些什麼呢?
[00:25:09.760 --> 00:25:31.760]  他把摩西的身份,希伯來人的傳統,文化,亞伯拉罕以撒雅各的神,教導摩西認識,究竟我們怎麼知道呢?
[00:25:31.760 --> 00:25:50.760]  因為在《出埃及》二章十一節記載,摩西到他弟兄那裡,就是到希伯來人那裡,摩西怎麼知道他是他的兄弟呢?
[00:25:50.760 --> 00:26:11.760]  很明顯就是他的母親在養育他的時候告訴他,他的母親利用很短暫相聚的時間,這幾年當中,教導摩西去認識神,而影響他的一生。
[00:26:11.760 --> 00:26:36.760]  但是很可惜,今天的母親,當然有一部分,只是顧著在工作上拼搏,沒有時間親自教導他的子女,更加沒有時間去教導他的子女去認識神。
[00:26:36.760 --> 00:27:01.760]  錯過子女在成長這個重要的幾年當中,我並不是說母親出去工作是錯的,我是鼓勵作為一個母親,盡量多花時間栽培子女在淑齡生命的成長。
[00:27:01.760 --> 00:27:29.760]  我相信很多父母很著重子女的學業成績,我也是,要不然我也不緊張,這個禮拜知道他考到哪裡了,不會的,著重的成績是重要的,但是我們有沒有著重他在主人學裡面學到什麼呢?
[00:27:29.760 --> 00:27:39.760]  有沒有隨便讓你的子女不上主人學,你不上就不上呢?
[00:27:39.760 --> 00:27:46.760]  如果你不著重主人學,你的子女會著重什麼呢?
[00:27:46.760 --> 00:28:10.760]  當有一天,你的子女離開我們的時候,就好像摩西離開母親一樣,你有沒有把握你已經盡力去栽培他的靈敏呢?
[00:28:10.760 --> 00:28:30.760]  你讓他能夠面對這個世界,另一方面,當這個孩子長大的時候,當這個孩子長大的時候,做父母,做母親,尤其是母親,有一種心理的依賴,做母親有一個心理的依賴。
[00:28:30.760 --> 00:28:59.760]  永遠都希望這個孩子不要離開他,摩西從小在法老的女兒裡面成為一個義子,當摩西大概六七歲的時候,他離開他的母親,他的生母。
[00:28:59.760 --> 00:29:13.760]  去到被埃及的大神帶去法老的王宮,學埃及一切的學問。
[00:29:13.760 --> 00:29:34.760]  我相信他進了宮之後,我相信摩西的母親會在很少機會見到這個義子。
[00:29:34.760 --> 00:29:51.760]  我們很難想像母子分離的情景和悲傷,而約基別的決心,是一個不可思議的決心。
[00:29:51.760 --> 00:30:12.760]  摩西的生母,給我們現在的基督徒,是一個最基本最重要的模範。
[00:30:12.760 --> 00:30:23.760]  現代作為一個模範的母親,在成長中的過程,要讓她樹立一個對信心的榜樣。
[00:30:23.760 --> 00:30:52.760]  我相信摩西的母親,她一定在短短這幾年的時間,在摩西成長的當中,不斷地告訴他,他們怎樣去依靠神,神怎樣去拯救他們,怎樣去保存他們的生命。
[00:30:52.760 --> 00:31:20.760]  有一位很著名,被神重用的神學家,奧古斯丁,他小時候,他的母親很努力地栽培他,後來因為他受到壞朋友的影響,過著一些很荒誕的生活。
[00:31:20.760 --> 00:31:31.760]  他的母親不斷地為他祈禱,他的祈禱是迫切的,是流淚地為他祈禱。
[00:31:31.760 --> 00:31:53.760]  當奧古斯丁過了九年的荒誕生活,有一天他在花園裏面,聽到隔壁一個小朋友讀一段聖經,是羅馬書十三章十二到十四節。
[00:31:53.760 --> 00:32:22.760]  他說:「黑夜已深,白晝將近,我們就當脫去暗昧的行為,戴上光明的兵器,行事為人要端正,好像行在白晝,不可方言醉酒,不可好色邪道,
[00:32:22.760 --> 00:32:36.760]  總要佩戴主耶穌基督,不要為肉體安排去放縱私慾。」
[00:32:36.760 --> 00:32:59.760]  這段經文讓他決定放棄放縱的生活,他回到神的面前,因為有人願意栽培他,結果奧古斯丁成為一個非常著名的神學家。
[00:32:59.760 --> 00:33:21.760]  他回憶到他母親的時候,他自己這樣說:「母親流淚就是把我救出罪惡的深淵,奧古斯丁對他敬愛的母親有這樣的描述,
[00:33:21.760 --> 00:33:40.760]  他為我的墮落,九年當中哭泣沒有停止,痛苦絲毫沒有減輕,直到我悔改之後才停止。
[00:33:40.760 --> 00:33:55.760]  他實在是外穿婦人的衣服,內藏男性的信心,包圍母親的慈愛,顯出基督的虔誠。
[00:33:55.760 --> 00:34:20.760]  他最後的成功是兒子信了他的信仰。在今天在座的每一位母親,如果你的子女已經長大成人,我恭喜你,因為你的教導的責任已經完成。
[00:34:20.760 --> 00:34:38.760]  如果今天你仍然需要照顧子女的父母,你應該再深思,你為你的子女留下了什麼呢?
[00:34:38.760 --> 00:34:58.760]  在這個月當中,在香港發生了很多事情,從6月2日到7月1日,每一件事都讓我們想像不到的。
[00:34:58.760 --> 00:35:08.760]  我相信現今的時代比十年前更加複雜。
[00:35:08.760 --> 00:35:25.760]  在這個真理不被重視的年代,小朋友對他們的衝擊比以前更大。
[00:35:25.760 --> 00:35:31.760]  我們要教導他們什麼呢?
[00:35:31.760 --> 00:35:51.760]  在坊間裡常常教導我們,讓小朋友不要輸在起跑線上。我不禁問這條問題,這條起跑線是什麼?
[00:35:51.760 --> 00:36:04.760]  在外面,大家都是著重一種技術或學術的栽培。
[00:36:04.760 --> 00:36:14.760]  我們所說的不要輸在起跑線上,就是我們不要輸給別人的學業。
[00:36:14.760 --> 00:36:18.760]  我們不要輸給別人的技能。
[00:36:18.760 --> 00:36:29.760]  但我們有沒有因而忽略了德育和靈敏的栽培呢?
[00:36:29.760 --> 00:36:55.760]  在這裡當中我們看到摩西的母親,她教導摩西是怎樣的呢?她教導摩西是一個敬畏神的人,摩西的母親越畸別,她以她的生命影響生命。
[00:36:55.760 --> 00:37:04.760]  她是著重栽培她的德育和靈敏的栽培。
[00:37:04.760 --> 00:37:26.760]  在今時今日裡面,作為父母,母親和父親都一樣,我們今天是不是值得去反思,究竟我們怎樣栽培我們的兒女?
[00:37:26.760 --> 00:37:36.760]  當我們只是著重她的技能的時候,你們有沒有留意她的靈敏?
[00:37:36.760 --> 00:37:42.760]  有沒有栽培她在聖經裡面的價值觀?
[00:37:42.760 --> 00:37:53.760]  當我們教導她的時候,我們將來神怎樣用她,我們不知道。
[00:37:53.760 --> 00:38:09.760]  我想的時候,當摩西的母親教導摩西的時候,並不知道她將來會被神大大地使用。
[00:38:09.760 --> 00:38:31.760]  但是作為我們的父母,我們是不是有一個心志,要將我們的子女成為神貴重的器皿,將來讓神大大地使用她,讓我們一起祈禱。
[00:38:31.760 --> 00:38:45.760]  天父我們獻上我們的感謝,讓我們在摩西的母親約基別當中,我們看到她所取向的價值取向和我們現代人很不同。
[00:38:45.760 --> 00:39:04.760]  讓我們在當中看到,我們著重栽培她的靈敏,著重神的價值觀。讓我們在今天的經文分享裡面,讓我們在職的父母都能夠看到神,讓我們再一次去反省。
[00:39:04.760 --> 00:39:23.760]  我們要用什麼方法去教導我們的兒女,我們要去分別出來,並與這個世界有分別,讓我們將我們的每一個父母都加在你手裡,求你垂聽,求你垂聽我們禱告,禱告父主明求。
