
[00:00:00.000 --> 00:00:06.000]  在簽署的合約裏面列明了交易的條款
[00:03:20.520 --> 00:03:25.360]  所以三個月後他們就在那個
[00:03:25.360 --> 00:03:28.200]  相戀的紀念日那裏
[00:03:28.200 --> 00:03:30.160]  這個男生向她求婚
[00:03:30.160 --> 00:03:33.200]  三個月之後他們在相戀的日子
[00:03:33.200 --> 00:03:36.040]  那個男的向女的去求婚
[00:03:36.040 --> 00:03:39.280]  作出一個很不簡單的承諾
[00:03:39.280 --> 00:03:41.480]  作出一個不簡單的承諾
[00:03:41.480 --> 00:03:43.440]  一年之後他們決定結婚
[00:03:43.440 --> 00:03:46.000]  一年之後他們就決定結婚
[00:03:46.000 --> 00:03:52.080]  在婚禮上那個牧師就問這個男的
[00:03:52.080 --> 00:03:55.520]  在婚禮上牧師就向男的去問
[00:03:55.520 --> 00:04:00.200]  你是否願意終生去愛護她
[00:04:00.200 --> 00:04:03.040]  無論疾病健康
[00:04:03.040 --> 00:04:06.040]  你是否願意是終生去愛對方
[00:04:06.040 --> 00:04:08.360]  無論是職貧健康
[00:04:08.360 --> 00:04:12.120]  貧窮富足
[00:04:12.120 --> 00:04:15.360]  都終生這樣去跟她相守呢?
[00:04:15.360 --> 00:04:18.960]  也都可以終生為她來相守呢?
[00:04:18.960 --> 00:04:23.320]  這個新郎在回答的時候就流出眼淚
[00:04:23.320 --> 00:04:26.360]  新郎回答的時候就流淚了
[00:04:26.360 --> 00:04:29.320]  就很堅定的說
[00:04:29.320 --> 00:04:30.720]  我是愛她的
[00:04:30.720 --> 00:04:31.840]  我是很愛她的
[00:04:31.840 --> 00:04:33.800]  當他愛上她的時候
[00:04:33.800 --> 00:04:35.360]  當我愛上她的時候
[00:04:35.360 --> 00:04:37.920]  我就認定她是我一生的妻子
[00:04:37.920 --> 00:04:40.960]  我就認定她是我一生的妻子
[00:04:40.960 --> 00:04:45.000]  疾病不能阻隔我們
[00:04:45.000 --> 00:04:48.440]  就算死亡也不能
[00:04:48.440 --> 00:04:50.960]  我們不怕死
[00:04:50.960 --> 00:04:56.000]  只是捨不得撇下對方
[00:04:56.000 --> 00:05:00.160]  一個月後這個女士就歸回天家了
[00:05:00.160 --> 00:05:03.040]  一個月之後這個女就回到天家了
[00:05:03.040 --> 00:05:06.840]  這個例子指出人與人立約是要付代價的
[00:05:06.840 --> 00:05:11.000]  這個例子指出人與人立約是要付代價的
[00:05:11.000 --> 00:05:12.520]  按照基督教的信仰
[00:05:12.520 --> 00:05:14.720]  按照基督教的信仰
[00:05:14.720 --> 00:05:16.480]  假如我們結婚的話
[00:05:16.480 --> 00:05:18.120]  假如我們結婚
[00:05:18.120 --> 00:05:20.480]  這個婚盟應該是終生的
[00:05:20.480 --> 00:05:23.000]  這個婚盟是終生的
[00:05:23.000 --> 00:05:31.440]  是,這個婚盟要到其中一個人死亡才可以解除的
[00:05:31.440 --> 00:05:36.960]  這個婚盟要到其中一個人死亡才可以解除的
[00:05:36.960 --> 00:05:41.840]  但是今天的經文不是講人與人之間的立約
[00:05:41.840 --> 00:05:46.080]  但是今天的經文不是講人與人之間的立約
[00:05:46.080 --> 00:05:48.200]  而是人與神立約
[00:05:48.200 --> 00:05:50.880]  而是神與人立約
[00:05:50.880 --> 00:05:53.480]  這個不是暫時的合約
[00:05:53.480 --> 00:05:55.320]  這不是暫時的合約
[00:05:55.320 --> 00:05:57.080]  而是永遠的約
[00:05:57.080 --> 00:05:58.720]  而是永遠的約
[00:05:58.720 --> 00:06:03.360]  神要公開地與以色列人立約
[00:06:03.360 --> 00:06:07.160]  神要公開地與以色列人立約
[00:06:07.160 --> 00:06:08.080]  祂怎麼說呢?
[00:06:08.080 --> 00:06:09.600]  祂怎麼說呢?
[00:06:09.600 --> 00:06:14.880]  不如我請Raymond讀出第一篇
[00:06:14.880 --> 00:06:16.000]  葉口華說
[00:06:16.000 --> 00:06:17.480]  那些日子以後
[00:06:17.480 --> 00:06:21.160]  我與以色列加索尼的約乃是這樣
[00:06:21.160 --> 00:06:24.560]  我要將我的律法放在他們裡面
[00:06:24.560 --> 00:06:26.120]  寫在他們的信上
[00:06:26.120 --> 00:06:27.840]  我要捉他們的神
[00:06:27.840 --> 00:06:30.080]  他們要捉我的子民
[00:06:30.080 --> 00:06:34.920]  他們個人不再教導自己的鄰舍和自己的弟兄
[00:06:34.920 --> 00:06:37.560]  說你該認識葉口華
[00:06:37.560 --> 00:06:40.760]  因為他們從最小的到最大的
[00:06:40.760 --> 00:06:42.440]  都必認識我
[00:06:42.440 --> 00:06:44.560]  我要消免他們的罪孽
[00:06:44.560 --> 00:06:46.920]  不再紀念他們的罪惡
[00:06:46.920 --> 00:06:49.400]  這是葉口華說的
[00:06:49.400 --> 00:06:54.080]  留意這個約是神向以色列人提出的
[00:06:54.080 --> 00:06:57.680]  留意這個約是神向以色列人提出的
[00:06:57.680 --> 00:07:00.200]  不是做一個買賣
[00:07:00.200 --> 00:07:02.440]  那是建立一個親密的關係
[00:07:02.440 --> 00:07:04.400]  那是建立一個親密的關係
[00:07:04.400 --> 00:07:06.760]  重點就是我要捉他們的神
[00:07:06.760 --> 00:07:09.320]  他們要捉我的子民
[00:07:09.320 --> 00:07:11.880]  重點就是我要捉他們的神
[00:07:11.880 --> 00:07:13.680]  他們要捉我的名
[00:07:13.680 --> 00:07:18.560]  神承諾要將祂的律法寫在以色列人的心上
[00:07:18.560 --> 00:07:23.640]  神承諾祂要把祂的律法寫在以色列人的信上
[00:07:23.640 --> 00:07:26.520]  意思就是說不再寫在石板之上
[00:07:26.520 --> 00:07:29.120]  意思就是說不再寫在石板之上
[00:07:29.120 --> 00:07:35.400]  這個令我們想起之前神在西乃山與摩西立約的故事
[00:07:35.400 --> 00:07:40.200]  這個令我們想起神跟摩西在西乃山上立的約
[00:07:40.200 --> 00:07:42.840]  神將律法寫在石板上
[00:07:42.840 --> 00:07:45.400]  神將律法寫在石板上
[00:07:45.400 --> 00:07:48.240]  要摩西吩咐以色列人去遵守
[00:07:48.240 --> 00:07:51.480]  要摩西吩咐以色列人去遵守
[00:07:51.480 --> 00:07:54.320]  原來在耶利米先知之前
[00:07:54.320 --> 00:07:57.240]  原來在耶利米先知之前
[00:07:57.240 --> 00:08:01.440]  神曾經與以色列人的祖宗多次的立約
[00:08:01.440 --> 00:08:05.720]  神曾經與以色列人的祖宗很多次的立約
[00:08:05.720 --> 00:08:08.680]  其中包括亞伯拉罕、雅各、摩西
[00:08:08.680 --> 00:08:11.800]  其中包括亞伯拉罕、摩西、雅各
[00:08:11.800 --> 00:08:14.600]  假如以色列人是守約的話
[00:08:14.600 --> 00:08:17.040]  假如以色列人是守約的話
[00:08:17.040 --> 00:08:18.520]  神就賜福給他們
[00:08:18.520 --> 00:08:19.920]  神就賜福給他們
[00:08:19.920 --> 00:08:23.440]  是帶領他們進入這個應許的迦南地
[00:08:23.440 --> 00:08:26.720]  是帶領他們進入這個應許的迦南地
[00:08:26.720 --> 00:08:29.280]  享受豐足和平安的生活
[00:08:29.280 --> 00:08:32.800]  享受豐足和平安的生活
[00:08:32.800 --> 00:08:34.920]  相反假如他們離開神的話
[00:08:34.920 --> 00:08:38.080]  相反假如他們離開神的話
[00:08:38.080 --> 00:08:40.400]  神就將災禍降在他們身上
[00:08:40.400 --> 00:08:43.920]  神就將災禍降臨在他們身上
[00:08:43.920 --> 00:08:45.120]  大家想一想
[00:08:45.120 --> 00:08:47.040]  大家思想一下
[00:08:47.040 --> 00:08:49.280]  當時以色列人的處境是怎樣的呢?
[00:08:49.280 --> 00:08:53.480]  當時以色列人的處境是怎樣的呢?
[00:08:53.480 --> 00:08:57.400]  他們是蒙福還是被神懲罰呢?
[00:08:57.400 --> 00:09:00.840]  他們是蒙福還是被神懲罰呢?
[00:09:00.840 --> 00:09:07.080]  你覺得當時的以色列人是蒙福還是被神懲罰呢?
[00:09:07.080 --> 00:09:11.680]  你覺得當時的以色列人是蒙福還是被神懲罰呢?
[00:09:11.680 --> 00:09:13.160]  我們看一節聖經就知道了
[00:09:13.160 --> 00:09:15.440]  我們再看一節聖經就知道了
[00:09:15.440 --> 00:09:17.880]  我先前怎樣留意將他們拔出?
[00:09:17.880 --> 00:09:21.080]  我先前怎樣留意將他們拔出?
[00:09:21.080 --> 00:09:21.880]  拆毀
[00:09:21.880 --> 00:09:22.560]  拆毀
[00:09:22.560 --> 00:09:23.280]  毀壞
[00:09:23.280 --> 00:09:23.920]  毀壞
[00:09:23.920 --> 00:09:25.160]  傾福苦害
[00:09:25.160 --> 00:09:27.480]  傾福苦害
[00:09:27.480 --> 00:09:31.240]  也必照樣留意將他們建立
[00:09:31.240 --> 00:09:33.960]  也必照樣留意將他們建立
[00:09:33.960 --> 00:09:34.680]  栽植
[00:09:34.680 --> 00:09:35.400]  栽植
[00:09:35.400 --> 00:09:36.680]  這是耶和華說的
[00:09:36.680 --> 00:09:38.080]  這是耶和華說的
[00:09:38.080 --> 00:09:41.520]  由此可見神首先要審判以色列人
[00:09:41.520 --> 00:09:45.360]  由此可見神首先要審判以色列人
[00:09:45.360 --> 00:09:46.760]  然後要復興他們
[00:09:46.760 --> 00:09:48.280]  然後要復興他們
[00:09:48.280 --> 00:09:49.440]  神要做兩件事
[00:09:49.440 --> 00:09:51.920]  神要做兩件事
[00:09:51.920 --> 00:09:53.080]  首先就是拔出
[00:09:53.080 --> 00:09:55.480]  首先把他們拔出
[00:09:55.480 --> 00:09:57.040]  然後去栽植
[00:09:57.040 --> 00:09:58.400]  然後再植
[00:09:58.400 --> 00:10:00.000]  首先他們要拆毀
[00:10:00.000 --> 00:10:01.360]  首先他們要拆毀
[00:10:01.360 --> 00:10:02.840]  然後要建立
[00:10:02.840 --> 00:10:04.560]  然後要再建立
[00:10:04.560 --> 00:10:07.200]  神宣告以色列人要受他的審判
[00:10:07.200 --> 00:10:09.800]  神首先要審判他們
[00:10:09.800 --> 00:10:13.760]  使他們自己的國家被外籍攻打甚至亡國
[00:10:13.760 --> 00:10:13.760]  使他們的國家被外籍攻打甚至亡國
[00:10:13.760 --> 00:10:13.760]  使他們的國家被外籍攻打甚至亡國
[00:10:13.760 --> 00:10:13.760]  使他們的國家被外籍攻打甚至亡國
[00:10:13.760 --> 00:10:13.760]  使他們的國家被外籍攻打甚至亡國
[00:10:13.760 --> 00:10:13.760]  使他們的國家被外籍攻打甚至亡國
[00:10:13.760 --> 00:10:19.560]  使他們的國家被外籍攻打甚至亡國
[00:10:19.560 --> 00:10:24.880]  神自己決定去懲罰以色列
[00:10:24.880 --> 00:10:24.920]  神自己決定去懲罰以色列
[00:10:24.920 --> 00:10:28.680]  神自己決定去懲罰以色列
[00:10:28.680 --> 00:10:31.720]  作為一個猶大國的人
[00:10:31.720 --> 00:10:36.680]  耶利米先知內心非常痛苦
[00:10:36.680 --> 00:10:36.720]  作為一個猶大國的人
[00:10:36.720 --> 00:10:36.720]  作為一個猶大國的人
[00:10:36.720 --> 00:10:39.280]  作為猶大的先知耶利米
[00:10:39.280 --> 00:10:41.360]  他心中感到不安
[00:10:41.360 --> 00:10:43.040]  所以非常的痛苦
[00:10:43.040 --> 00:10:44.200]  所以非常的痛苦
[00:10:44.200 --> 00:10:48.640]  所以他多次為自己的國家和同胞流淚
[00:10:48.640 --> 00:10:48.680]  所以他多次為自己的國家和同胞流淚
[00:10:48.680 --> 00:10:52.600]  所以他多次為自己的國家和同胞流淚
[00:10:52.600 --> 00:10:56.360]  耶利米先知被人稱為流淚的先知
[00:10:56.360 --> 00:11:00.480]  耶利米先知被人稱為流淚的先知
[00:11:00.480 --> 00:11:02.480]  為什麼神要拆毀以色列呢?
[00:11:02.480 --> 00:11:02.480]  神為什麼要拆毀以色列呢?
[00:11:02.480 --> 00:11:04.840]  神為什麼要拆毀以色列呢?
[00:11:04.840 --> 00:11:08.080]  因為以色列人原先曾經與神立過約
[00:11:08.080 --> 00:11:08.120]  因為以色列人原先曾經與神立過約
[00:11:08.120 --> 00:11:11.920]  因為以色列人原先曾經與神立過約
[00:11:11.920 --> 00:11:14.040]  但是以色列人卻不守約
[00:11:14.040 --> 00:11:15.640]  但是以色列人卻不守約
[00:11:15.640 --> 00:11:15.640]  所以神就按照這個約的條款去懲罰他們
[00:11:15.640 --> 00:11:19.880]  所以神就按照這個約的條款去懲罰他們
[00:11:19.880 --> 00:11:23.880]  所以神就按照約的條款去懲罰他們
[00:11:23.880 --> 00:11:28.880]  到了耶利米書31章的31節
[00:11:28.880 --> 00:11:31.680]  到了耶利米書31章的31節
[00:11:31.680 --> 00:11:32.920]  很容易記
[00:11:32.920 --> 00:11:34.600]  很容易記
[00:11:34.600 --> 00:11:37.960]  31章31節
[00:11:37.960 --> 00:11:44.960]  耶和華說:日子將到我要與以色列家和猶大家另立新約
[00:11:44.960 --> 00:11:44.960]  耶和華說:日子將到我要與以色列家和猶大家另立新約
[00:11:44.960 --> 00:11:51.440]  耶和華說:日子將到我要與以色列家和猶大家另立新約
[00:11:51.440 --> 00:11:55.320]  不著我拉著他們祖宗的手
[00:11:55.320 --> 00:11:55.320]  不著我拉著他們祖宗的手
[00:11:55.320 --> 00:11:58.200]  不著我拉著他們祖宗的手
[00:11:58.200 --> 00:12:00.400]  領他們出埃及地的時候
[00:12:00.400 --> 00:12:00.400]  領他們出埃及地的時候
[00:12:00.400 --> 00:12:02.800]  領他們出埃及地的時候
[00:12:02.800 --> 00:12:04.720]  與他們所立的約
[00:12:04.720 --> 00:12:04.720]  與他們所立的約
[00:12:04.720 --> 00:12:07.160]  與他們所立的約
[00:12:07.160 --> 00:12:09.160]  之前他們是立過約
[00:12:09.160 --> 00:12:10.560]  之前他們是立過約
[00:12:10.560 --> 00:12:11.360]  結果怎樣呢?
[00:12:11.360 --> 00:12:11.360]  結果怎樣呢?
[00:12:11.360 --> 00:12:12.400]  結果怎樣呢?
[00:12:12.400 --> 00:12:14.600]  我須作他們的丈夫
[00:12:14.600 --> 00:12:14.600]  我須作他們的丈夫
[00:12:14.600 --> 00:12:17.040]  我須作他們的丈夫
[00:12:17.040 --> 00:12:19.000]  他們卻背了我的約
[00:12:19.000 --> 00:12:19.040]  他們卻背了我的約
[00:12:19.040 --> 00:12:21.000]  他們卻背了我的約
[00:12:21.000 --> 00:12:21.000]  這是耶和華說的
[00:12:21.000 --> 00:12:22.600]  這是耶和華說的
[00:12:22.600 --> 00:12:22.640]  這是耶和華說的
[00:12:22.640 --> 00:12:24.720]  這是耶和華說的
[00:12:24.720 --> 00:12:27.240]  所以我們看到西乃之約
[00:12:27.240 --> 00:12:27.280]  所以我們看到西乃之約
[00:12:27.280 --> 00:12:29.600]  所以我們看到西乃之約
[00:12:29.600 --> 00:12:29.600]  是神和代表以色列人的摩西所立的約
[00:12:29.600 --> 00:12:37.120]  是神和代表以色列人的摩西所立的約
[00:12:37.120 --> 00:12:37.120]  是神和代表以色列人的摩西所立的約
[00:12:37.120 --> 00:12:41.400]  是神和代表以色列人的摩西所立的約
[00:12:41.400 --> 00:12:41.400]  如果以色列人聽神的吩咐
[00:12:41.400 --> 00:12:43.600]  如果以色列人聽神的吩咐
[00:12:43.600 --> 00:12:43.600]  如果以色列人聽神的吩咐
[00:12:43.600 --> 00:12:46.400]  如果以色列人聽神的吩咐
[00:12:46.400 --> 00:12:46.400]  遵守神向摩西定的律法
[00:12:46.400 --> 00:12:50.280]  遵守神向摩西定的律法
[00:12:50.280 --> 00:12:50.320]  遵守神向摩西定的律法
[00:12:50.320 --> 00:12:53.480]  遵守神向摩西定的律法
[00:12:53.480 --> 00:12:53.480]  神就賜福給他們
[00:12:53.480 --> 00:12:54.640]  神就賜福給他們
[00:12:54.640 --> 00:12:54.680]  神就賜福給他們
[00:12:54.680 --> 00:12:57.680]  神就賜福給他們
[00:12:57.680 --> 00:12:59.080]  但是以色列人
[00:12:59.080 --> 00:12:59.120]  但是以色列人
[00:12:59.120 --> 00:12:59.680]  但是以色列人
[00:12:59.680 --> 00:13:01.680]  卻是離棄了神
[00:13:01.680 --> 00:13:01.720]  卻是離棄了神
[00:13:01.720 --> 00:13:08.720]  卻是離棄了神
[00:13:08.720 --> 00:13:08.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:08.720 --> 00:13:08.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:08.720 --> 00:13:13.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:13.720 --> 00:13:13.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:13.720 --> 00:13:18.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:18.720 --> 00:13:18.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:18.720 --> 00:13:18.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:18.720 --> 00:13:18.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:18.720 --> 00:13:18.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:18.720 --> 00:13:18.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:18.720 --> 00:13:31.720]  神是用夫婦的關係形容他和以色列人的關係
[00:13:31.720 --> 00:14:00.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:00.720 --> 00:14:00.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:00.720 --> 00:14:10.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:10.720 --> 00:14:10.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:10.720 --> 00:14:10.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:10.720 --> 00:14:15.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:15.720 --> 00:14:15.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:15.720 --> 00:14:20.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:20.720 --> 00:14:20.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:20.720 --> 00:14:20.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:20.720 --> 00:14:20.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:20.720 --> 00:14:20.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:20.720 --> 00:14:20.720]  神是用夫婦的關係形容他和以色列人的關係
[00:14:31.720 --> 00:14:35.720]  意思是每一個城市都有偶像
[00:14:35.720 --> 00:14:35.720]  意思是每一個城市都有偶像
[00:14:35.720 --> 00:14:38.720]  意思是每一個城市都有偶像
[00:14:38.720 --> 00:14:43.720]  每一個以色列人都拜假神
[00:14:43.720 --> 00:14:43.720]  每一個以色列人都拜假神
[00:14:43.720 --> 00:14:46.720]  每一個以色列人都拜假神
[00:14:46.720 --> 00:14:51.720]  神就像一個被妻子拋棄的丈夫
[00:14:51.720 --> 00:14:51.720]  神就像一個被妻子拋棄的丈夫
[00:14:51.720 --> 00:14:55.720]  神就像一個被妻子拋棄的丈夫
[00:14:55.720 --> 00:15:01.720]  人神之間的約已經被破壞
[00:15:01.720 --> 00:15:01.720]  人神之間的約已經被破壞
[00:15:01.720 --> 00:15:03.720]  人神之間的約已經被破壞
[00:15:03.720 --> 00:15:06.720]  於是神就去懲罰他們
[00:15:06.720 --> 00:15:06.720]  於是神就去懲罰他們
[00:15:06.720 --> 00:15:08.720]  於是神就去懲罰他們
[00:15:08.720 --> 00:15:08.720]  所以神所說的我要進行拔出賊鬼鬼壞傾覆苦害
[00:15:08.720 --> 00:15:15.720]  所以神所說的我要進行拔出賊鬼鬼壞傾覆苦害
[00:15:15.720 --> 00:15:15.720]  所以神說要進行拔出賊鬼鬼壞傾覆苦害
[00:15:15.720 --> 00:15:21.720]  所以神說要進行拔出賊鬼鬼壞傾覆苦害
[00:15:21.720 --> 00:15:26.720]  懲罰和審判給了以色列人很大的痛苦
[00:15:26.720 --> 00:15:26.720]  懲罰和審判給了以色列人很大的痛苦
[00:15:26.720 --> 00:15:32.720]  懲罰和審判給了以色列人很大的痛苦
[00:15:32.720 --> 00:15:36.720]  當以色列人被擄到巴比倫時 他們就向神埋怨
[00:15:36.720 --> 00:15:36.720]  當以色列人被擄到巴比倫時 他們就向神埋怨
[00:15:36.720 --> 00:15:42.720]  當以色列人被擄到巴比倫時 他們就向神埋怨
[00:15:42.720 --> 00:15:42.720]  當以色列人被擄到巴比倫時 他們就向神埋怨
[00:15:42.720 --> 00:15:42.720]  當以色列人被擄到巴比倫時 他們就向神埋怨
[00:15:42.720 --> 00:15:42.720]  當以色列人被擄到巴比倫時 他們就向神埋怨
[00:15:42.720 --> 00:15:52.720]  當以色列人被擄到巴比倫時 他們就向神埋怨
[00:15:52.720 --> 00:15:57.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:15:57.720 --> 00:15:57.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:15:57.720 --> 00:15:57.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:15:57.720 --> 00:15:57.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:15:57.720 --> 00:15:57.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:15:57.720 --> 00:15:57.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:15:57.720 --> 00:15:57.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:15:57.720 --> 00:15:57.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:15:57.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:12.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:12.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:27.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:27.720 --> 00:16:42.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:42.720 --> 00:16:42.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:42.720 --> 00:16:42.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:42.720 --> 00:16:42.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:42.720 --> 00:16:42.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
[00:16:42.720 --> 00:16:42.720]  他們問為什麼上一代所犯的罪可以令到他們受罪呢?
