
[00:00:00.000 --> 00:00:05.300]  感謝姜護士跟教會給我這個機會跟大家分享
[00:04:02.060 --> 00:04:04.780]  猶太傳地和撒瑪尼亞
[00:04:04.780 --> 00:04:08.060]  直到地級做我的見證人
[00:04:08.060 --> 00:04:10.780]  是神國度的事情
[00:04:10.780 --> 00:04:13.820]  你們要到地級
[00:04:13.820 --> 00:04:15.420]  我們再看後面
[00:04:15.420 --> 00:04:21.020]  門徒知道神要用你跟我
[00:04:21.020 --> 00:04:24.900]  一起去完成祂的計劃
[00:04:24.900 --> 00:04:28.340]  祂的計劃是宏大的
[00:04:28.340 --> 00:04:31.300]  我們只是一個小的羣體
[00:04:31.300 --> 00:04:34.460]  我們報道會在香港這個地方
[00:04:34.460 --> 00:04:38.700]  港區這個地方只有三萬人左右吧
[00:04:38.700 --> 00:04:42.300]  但是我們這個小的教會羣體裏面
[00:04:42.300 --> 00:04:44.860]  神也有祂自己對我們的計劃
[00:04:44.860 --> 00:04:47.140]  我們從歷史可以去看
[00:04:47.140 --> 00:04:50.180]  我們在中國基督教報道會
[00:04:50.180 --> 00:04:54.180]  已經成立了130多週年
[00:04:54.180 --> 00:04:56.820]  我們在2018年的時候
[00:04:56.820 --> 00:05:01.860]  我們有一個很大型的聚會去慶祝
[00:05:01.860 --> 00:05:03.780]  有沒有弟兄姐妹
[00:05:03.780 --> 00:05:06.700]  當時在不同的場景裏面
[00:05:06.700 --> 00:05:09.340]  有知道或者是有參與吧
[00:05:09.340 --> 00:05:11.660]  但是130週年
[00:05:11.660 --> 00:05:15.140]  那個大型的聚會在機場那邊
[00:05:15.140 --> 00:05:19.260]  一個大的館子裏面展開
[00:05:19.260 --> 00:05:23.340]  然後大家完了整個信典之後
[00:05:23.340 --> 00:05:30.100]  就回到廣州尋找我們報道會的根源
[00:05:30.100 --> 00:05:32.500]  這個尋根之旅裏面
[00:05:32.500 --> 00:05:38.740]  我們就看到神怎麼樣在中國大陸裏面
[00:05:38.740 --> 00:05:43.740]  先建立起那個廣州的聖經學院
[00:05:43.740 --> 00:05:46.060]  在廣州聖經學院裏面
[00:05:46.060 --> 00:05:50.740]  我們就看到很多神在我們中國基督教會
[00:05:50.740 --> 00:05:54.340]  開始的時候的一些的教衆
[00:05:54.340 --> 00:05:55.540]  我們在這裏
[00:05:55.540 --> 00:05:58.260]  他們就在整個旅程裏面
[00:05:58.260 --> 00:06:00.940]  他們心裏面被觸動了
[00:06:00.940 --> 00:06:04.980]  裏面包括了世界各地的
[00:06:04.980 --> 00:06:09.980]  不同的教會的弟兄姐妹、領袖
[00:06:09.980 --> 00:06:11.220]  他們也在當中
[00:06:11.220 --> 00:06:14.340]  也包括美國報道會
[00:06:14.340 --> 00:06:17.140]  還有就是新加坡報道會
[00:06:17.140 --> 00:06:19.700]  還有就是馬來西亞報道會
[00:06:19.700 --> 00:06:24.740]  他們就都在廣州聖經學院的
[00:06:24.740 --> 00:06:27.540]  那個尋根的旅程裏面
[00:06:27.540 --> 00:06:29.380]  心裏面被觸動了
[00:06:29.380 --> 00:06:34.940]  然後就想到神當年就是你差一錢
[00:06:34.940 --> 00:06:38.780]  你的僕人就是荒花倫牧師
[00:06:38.780 --> 00:06:40.380]  Hans Von Quarlem
[00:06:40.380 --> 00:06:45.380]  這一位帶有彈務的血統的一些醫鬼
[00:06:45.380 --> 00:06:50.180]  美國的宣教士來到我們華人當中
[00:06:50.180 --> 00:06:54.340]  把福音通過那個報道會的工作
[00:06:54.340 --> 00:06:58.620]  傳到我們中華的土地裏面
[00:06:58.620 --> 00:07:02.860]  1888年我們就看到了
[00:07:02.860 --> 00:07:05.460]  當時候每一個宣教士
[00:07:05.460 --> 00:07:09.900]  他們的腳蹤也是跟隨耶穌的腳蹤
[00:07:09.900 --> 00:07:11.940]  從耶路撒冷他們進的地方
[00:07:11.940 --> 00:07:14.220]  跑到遠的地方
[00:07:14.220 --> 00:07:16.100]  當時候沒有飛機
[00:07:16.100 --> 00:07:20.100]  他們要跨越每一個大的海洋
[00:07:20.100 --> 00:07:22.620]  然後去到很遠的地方
[00:07:22.620 --> 00:07:27.580]  所以我們就說那個是跨越重洋的一個旅程
[00:07:27.580 --> 00:07:29.580]  第一個宣教歷史裏面
[00:07:29.580 --> 00:07:31.460]  宣教士的第一個腳蹤
[00:07:31.460 --> 00:07:33.620]  就是那個跨越重洋
[00:07:33.620 --> 00:07:36.460]  然後他們跨越不同的地域以後
[00:07:36.460 --> 00:07:39.540]  他們就進到遠海的地區
[00:07:39.540 --> 00:07:41.140]  因爲坐船嘛
[00:07:41.140 --> 00:07:43.540]  在船到岸的時候
[00:07:43.540 --> 00:07:45.340]  就在遠海的地區
[00:07:45.340 --> 00:07:50.980]  那個海灣的附近開始傳福音護道
[00:07:50.980 --> 00:07:53.020]  傳福音護道的時候
[00:07:53.020 --> 00:07:57.860]  他們就一步一步地在廣州
[00:07:57.860 --> 00:08:01.980]  建立起那個美稅丹教會
[00:08:01.980 --> 00:08:04.940]  在美稅丹教會建立起以後
[00:08:04.940 --> 00:08:09.420]  也應對那個中國的裏面
[00:08:09.420 --> 00:08:12.580]  我們內陸有一些的船
[00:08:12.580 --> 00:08:16.060]  河流也可以到處跑
[00:08:16.060 --> 00:08:19.220]  基督徒們就看到我們在內陸裏面
[00:08:19.220 --> 00:08:24.420]  也有我們的清貧
[00:08:24.420 --> 00:08:27.500]  還有一些的人還沒有福音的
[00:08:27.500 --> 00:08:29.860]  還有就是在山區等等很多地方
[00:08:29.860 --> 00:08:31.820]  就是內陸裏面的
[00:08:31.820 --> 00:08:34.620]  所以他們想到辦法就是
[00:08:34.620 --> 00:08:38.980]  當時候我們座丹會是買了一個船的
[00:08:38.980 --> 00:08:42.700]  這個船呢就是啓明號
[00:08:42.700 --> 00:08:45.100]  這個啓明號就是一個福音船
[00:08:45.100 --> 00:08:48.820]  這個福音船就能夠沿着河流
[00:08:48.820 --> 00:08:51.220]  進到內陸裏面的傳福音
[00:08:51.220 --> 00:08:52.580]  但是很可惜呢
[00:08:52.580 --> 00:08:55.460]  當時候的宣教士也是外國來的
[00:08:55.460 --> 00:09:01.340]  他們不太習慣我們中華大地裏面
[00:09:01.340 --> 00:09:03.260]  比較熱的地方
[00:09:03.260 --> 00:09:06.580]  比較多的不同的熱帶的疾病
[00:09:06.580 --> 00:09:08.740]  他們的承受不了了
[00:09:08.740 --> 00:09:12.060]  幾年間走一個一個病了病倒了
[00:09:12.060 --> 00:09:15.980]  然後呢只剩下一個旅船刀在裏面
[00:09:15.980 --> 00:09:19.060]  所以當年我們的波丹會
[00:09:19.060 --> 00:09:21.300]  也有發展過一些
[00:09:21.300 --> 00:09:23.900]  就是旅船刀在船上面
[00:09:23.900 --> 00:09:26.540]  接觸到那個海上的
[00:09:26.540 --> 00:09:30.620]  河流上面的海上的一些的居民的時候
[00:09:30.620 --> 00:09:33.020]  女的跟男的不能接觸嘛
[00:09:33.020 --> 00:09:35.660]  所以女的就是跟女的接觸
[00:09:35.660 --> 00:09:37.740]  所以就有那個水上
[00:09:37.740 --> 00:09:42.020]  婦女船刀會工作的開始
[00:09:42.020 --> 00:09:46.020]  這也是一個很突破性的一個
[00:09:46.020 --> 00:09:51.740]  水上的婦女福音施工的開始
[00:09:51.740 --> 00:09:53.860]  在我們波丹會當年
[00:09:53.860 --> 00:09:57.060]  後來這個女的也承受不了了
[00:09:57.060 --> 00:09:59.740]  然後這個施工的停下來
[00:09:59.740 --> 00:10:01.780]  只留下一些種子
[00:10:01.780 --> 00:10:07.380]  然後這個船也賣到其他人的手中
[00:10:07.380 --> 00:10:09.740]  去寄屬那個福音工作
[00:10:09.740 --> 00:10:13.460]  這個就是第一個就是我們先跨越重洋
[00:10:13.460 --> 00:10:16.660]  第二個我們就是元旺的步道
[00:10:16.660 --> 00:10:18.460]  然後我們就進到內陸
[00:10:18.460 --> 00:10:20.780]  就是這個啓寧號
[00:10:20.780 --> 00:10:22.660]  最後我們就看到
[00:10:22.660 --> 00:10:25.540]  在元旺在內陸
[00:10:25.540 --> 00:10:29.620]  我們也是一個地域上面的轉移吧
[00:10:29.620 --> 00:10:32.820]  但是然後地區的轉移以後
[00:10:32.820 --> 00:10:36.980]  人就知道福音是要傳到人的心裏面的
[00:10:36.980 --> 00:10:39.620]  所以我們就進到羣體裏面
[00:10:39.620 --> 00:10:42.740]  每一個人他們也長大的背景
[00:10:42.740 --> 00:10:45.780]  他們生活的文化也有不同
[00:10:45.780 --> 00:10:48.580]  所以進入人羣當中
[00:10:48.580 --> 00:10:50.780]  進入羣體裏面
[00:10:50.780 --> 00:10:53.180]  我們都發覺到不同地方
[00:10:53.180 --> 00:10:57.260]  不同文化不同生活方式的朋友
[00:10:57.260 --> 00:11:00.340]  他們也對福音有不同的反應
[00:11:00.340 --> 00:11:03.220]  也有傳揚福音的不同需要
[00:11:03.220 --> 00:11:05.420]  好像保羅所講的
[00:11:05.420 --> 00:11:08.100]  我們對猶太人就做猶太人
[00:11:08.100 --> 00:11:11.300]  我們對希臘人就做希臘人
[00:11:11.300 --> 00:11:13.220]  我們對什麼人就做什麼人
[00:11:13.220 --> 00:11:15.980]  我們要了解他們的文化
[00:11:15.980 --> 00:11:20.300]  所以進入羣體也在宣傳歷史
[00:11:20.300 --> 00:11:23.180]  進到另外第四個階段
[00:11:23.180 --> 00:11:26.060]  先是跨越然後是沿海
[00:11:26.060 --> 00:11:31.220]  然後就是進到內陸裏面
[00:11:31.220 --> 00:11:34.220]  最後我們就進到羣體裏面
[00:11:34.220 --> 00:11:36.580]  每一個人的心裏頭
[00:11:36.580 --> 00:11:39.980]  但是當我們要進到這一個
[00:11:39.980 --> 00:11:46.020]  傳福音的一個重要的階段以後
[00:11:46.020 --> 00:11:49.580]  我們就看到很多的神的工作
[00:11:49.580 --> 00:11:53.460]  還在教導我們怎麼樣把這個福音
[00:11:53.460 --> 00:11:55.940]  從近處傳到遠處
[00:11:55.940 --> 00:12:00.060]  從我們身邊的人傳到遠方的
[00:12:00.060 --> 00:12:02.180]  不同文化的人當中
[00:12:02.180 --> 00:12:05.900]  就在1910年的時候
[00:12:05.900 --> 00:12:10.460]  其實有一個愛丁堡的大會
[00:12:10.460 --> 00:12:14.620]  他們裏面就把福音是要我們每一個人
[00:12:14.620 --> 00:12:16.340]  傳到世界各地
[00:12:16.340 --> 00:12:21.260]  不單單是一些重要的人
[00:12:21.260 --> 00:12:24.660]  但是我們看到2010年的時候
[00:12:24.660 --> 00:12:26.220]  他們就是要說
[00:12:26.220 --> 00:12:30.900]  福音要從每一個地方各地傳到各方里面
[00:12:30.900 --> 00:12:35.500]  然後就是革命傳到各方里面
[00:12:35.500 --> 00:12:37.020]  用每一個人
[00:12:37.020 --> 00:12:38.660]  我們每一個人
[00:12:38.660 --> 00:12:41.900]  神要用你跟用我
[00:12:41.900 --> 00:12:44.700]  我們也在我們的畫面上面
[00:12:44.700 --> 00:12:46.780]  我們跟其他弟兄姐妹說
[00:12:46.780 --> 00:12:49.460]  神要用你也要用我
[00:12:49.460 --> 00:12:52.180]  神用你跟用我
[00:12:52.180 --> 00:12:55.540]  從我們每一個人傳到每一個地方
[00:12:55.540 --> 00:13:01.540]  這一個就是神給我們今天的一個教導跟鼓勵
[00:13:01.540 --> 00:13:04.340]  這個是神的心意
[00:13:04.340 --> 00:13:09.540]  所以當我們就是進到羣體的傳福音的階段的時候
[00:13:09.540 --> 00:13:11.460]  我們就是說
[00:13:11.460 --> 00:13:15.100]  不論是從當年的跨越到沿海
[00:13:15.100 --> 00:13:16.700]  沿海到內陸
[00:13:16.700 --> 00:13:19.500]  由內陸進到羣體的時候
[00:13:19.500 --> 00:13:25.100]  我們今天是由羣體進到個人的裏面
[00:13:25.100 --> 00:13:28.460]  我們從羣體進到個人裏面
[00:13:28.460 --> 00:13:35.180]  好像是我們中國人要向其他民族的朋友傳福音
[00:13:35.180 --> 00:13:38.180]  這個是羣體跟羣體之間的關係
[00:13:38.180 --> 00:13:42.260]  但是傳福音是一個個人與個人的關係
[00:13:42.260 --> 00:13:45.860]  我跟你傳,你跟別人傳
[00:13:45.860 --> 00:13:49.140]  這個是一個人與人之間的關係
[00:13:49.140 --> 00:13:51.380]  所以就是從每一個
[00:13:51.380 --> 00:13:54.660]  Every one ethnic group
[00:13:54.660 --> 00:13:57.140]  每一個的羣體
[00:13:57.140 --> 00:14:00.060]  進到Every one individual
[00:14:00.060 --> 00:14:01.620]  Every person
[00:14:01.620 --> 00:14:06.500]  那每一個人由羣體進到每一個人的當中
[00:14:06.500 --> 00:14:09.500]  這一個就是傳福音進到我們今天
[00:14:09.500 --> 00:14:13.580]  是要從每一個人的生命裏面傳出去
[00:14:13.580 --> 00:14:16.340]  但是最大的能力從哪裏來了?
[00:14:16.340 --> 00:14:18.180]  聖經告訴我們
[00:14:18.180 --> 00:14:20.700]  那聖靈降臨在你們身上
[00:14:20.700 --> 00:14:23.140]  你們所得到的能力呢?
[00:14:23.140 --> 00:14:26.300]  那個能力是從聖靈而來的
[00:14:26.300 --> 00:14:29.780]  聖靈的能力最大是從在哪裏?
[00:14:29.780 --> 00:14:33.060]  聖靈的能力最大就是在
[00:14:33.060 --> 00:14:37.140]  它在我們生命裏面做的功,還有就是
[00:14:37.140 --> 00:14:40.660]  在我們生命裏頭的一些表現
[00:14:40.660 --> 00:14:42.580]  所以當我們要思考
[00:14:42.580 --> 00:14:44.780]  那個耶穌赦養猶太羣體
[00:14:44.780 --> 00:14:48.060]  撒瑪黎雅直到地籍之前呢
[00:14:48.060 --> 00:14:52.580]  我們就要看耶穌說聖靈的能力
[00:14:52.580 --> 00:14:55.900]  所以我們就停下來想一想
[00:14:55.900 --> 00:15:00.580]  聖靈在我們身上除了一些很奇妙的工作
[00:15:00.580 --> 00:15:04.500]  或者是很奇異的能力彰顯以外
[00:15:04.500 --> 00:15:07.380]  有沒有一些比較平和的
[00:15:07.380 --> 00:15:09.980]  常常看到的呢?
[00:15:09.980 --> 00:15:14.100]  你想想
[00:15:14.100 --> 00:15:15.740]  有的
[00:15:15.740 --> 00:15:18.900]  聖靈的果子是很平和
[00:15:18.900 --> 00:15:20.220]  很溫柔的
[00:15:20.220 --> 00:15:24.780]  但是也帶着很大的能力的影響
[00:15:24.780 --> 00:15:27.060]  聖靈的果子是什麼?
[00:15:27.060 --> 00:15:31.220]  仁愛、喜樂、和平
[00:15:31.220 --> 00:15:31.900]  對嗎?
[00:15:31.900 --> 00:15:33.580]  仁愛、喜樂、和平
[00:15:33.580 --> 00:15:39.220]  忍耐、溫柔、戒忌等等的九個果子
[00:15:39.220 --> 00:15:44.740]  那些也是生命裏頭的很豐富的生命的素集
[00:15:44.740 --> 00:15:47.780]  所以今天聖靈的降臨
[00:15:47.780 --> 00:15:52.700]  已經降臨在每一個新耶穌基督的朋友
[00:15:52.700 --> 00:15:53.780]  弟兄姊妹
[00:15:53.780 --> 00:15:54.980]  每一個門徒
[00:15:54.980 --> 00:15:57.580]  每一個基督徒的生命裏頭
[00:15:57.580 --> 00:16:00.860]  所以我們每一個人也能夠有這個聖靈
[00:16:00.860 --> 00:16:03.980]  在我們裏面的能力彰顯
[00:16:03.980 --> 00:16:06.140]  這個能力不是出於我們
[00:16:06.140 --> 00:16:08.540]  而是出於聖靈的
[00:16:08.540 --> 00:16:13.980]  這個聖靈的能力把我們不斷地帶進耶路撒冷
[00:16:13.980 --> 00:16:16.940]  猶太全地、撒瑪利亞直到地級
[00:16:16.940 --> 00:16:19.300]  不論我們到哪一個地方
[00:16:19.300 --> 00:16:22.300]  我們也帶着這個聖靈的果子
[00:16:22.300 --> 00:16:27.500]  而來的能力去接收每一個身邊的朋友
[00:16:27.500 --> 00:16:32.780]  把耶穌基督的福音傳出去
[00:16:32.780 --> 00:16:34.820]  所以當我們去看的時候
[00:16:34.820 --> 00:16:38.940]  就是聖靈的果子是忍耐、喜樂、和平等等
[00:16:38.940 --> 00:16:42.540]  這個我們要在神面前我們祈求
[00:16:42.540 --> 00:16:46.300]  神求你的聖靈的能力在我們的生命裏面
[00:16:46.300 --> 00:16:48.700]  常常彰顯出來
[00:16:48.700 --> 00:16:52.100]  讓我們能夠帶着這一份能力
[00:16:52.100 --> 00:16:56.140]  進到每一個生活的圈子裏面
[00:16:56.140 --> 00:16:59.940]  不論你是比較有時間
[00:16:59.940 --> 00:17:04.980]  今天我們很少能夠去那個館子
[00:17:04.980 --> 00:17:09.540]  到館子裏面喫飯、喝茶等等
[00:17:09.540 --> 00:17:13.860]  但是我們與人接觸的每一個場景
[00:17:13.860 --> 00:17:17.540]  我們能夠表達到哪一份愛心
[00:17:17.540 --> 00:17:20.660]  或者是在萬難中我們能夠
[00:17:20.660 --> 00:17:23.620]  因爲我們每一天在神面前的等候
[00:17:23.620 --> 00:17:26.220]  得着聖靈的安慰、鼓勵
[00:17:26.220 --> 00:17:28.860]  還有就是開我們的眼睛看到
[00:17:28.860 --> 00:17:34.860]  在困難患難當中也能夠開心的一點異地的事情
[00:17:34.860 --> 00:17:38.660]  我們就能夠見證神是氣喜樂的神
[00:17:38.660 --> 00:17:42.860]  哪個喜樂靠耶穌而來的喜樂的能力
[00:17:42.860 --> 00:17:46.300]  就彰顯出來把福音傳出去
[00:17:46.300 --> 00:17:48.380]  帶着能力的傳出去
[00:17:48.380 --> 00:17:52.580]  從近處到遠處
[00:17:52.580 --> 00:17:54.820]  我要跟大家分享一個
[00:17:54.820 --> 00:17:57.900]  我家庭裏面很重要的一個經歷
[00:17:57.900 --> 00:18:00.700]  就是在幾個月前
[00:18:00.700 --> 00:18:06.580]  我的媽媽她癌症離開世界
[00:18:06.580 --> 00:18:11.580]  但是這一件事情對我來說很傷心
[00:18:11.580 --> 00:18:14.180]  對我每一個愛我媽媽的家人來說
[00:18:14.180 --> 00:18:16.460]  也是很傷心的事情
[00:18:16.460 --> 00:18:19.300]  但是我們在談到的是
[00:18:19.300 --> 00:18:24.020]  無論得時不得時我們還是要做健康
[00:18:24.020 --> 00:18:28.500]  我就是說在不健康的日子
[00:18:28.500 --> 00:18:32.700]  不健康的、不順利的日子裏面
[00:18:32.700 --> 00:18:36.220]  我們的地級是哪裏呢?
[00:18:36.220 --> 00:18:39.940]  我們的起點又在哪裏?
[00:18:39.940 --> 00:18:44.460]  當時我媽媽就在上年的年終
[00:18:44.460 --> 00:18:49.740]  她發現她幾年前的一個癌症的手術
[00:18:49.740 --> 00:18:55.180]  順利把一些癌切除以後
[00:18:55.180 --> 00:18:57.460]  好像是完全康復了
[00:18:57.460 --> 00:19:04.100]  但是後來就在大半年前她復發了
[00:19:04.100 --> 00:19:06.900]  但是她的年紀已經很大了
[00:19:06.900 --> 00:19:11.780]  還有就是當時候她的醫生也知道
[00:19:11.780 --> 00:19:19.620]  她的心臟裏面的血管已經有八成的不通了
[00:19:19.620 --> 00:19:22.620]  也在切那個腰等等
[00:19:22.620 --> 00:19:28.260]  在整個身體的狀況裏面也很難做手術
[00:19:28.260 --> 00:19:32.220]  如果做手術切除的時候
[00:19:32.220 --> 00:19:35.780]  可能在手術期間已經過世
[00:19:35.780 --> 00:19:39.100]  所以我媽媽就決定
[00:19:39.100 --> 00:19:42.100]  聽醫生的意見以後她決定
[00:19:42.100 --> 00:19:46.620]  她要進到舒緩治療裏面
[00:19:46.620 --> 00:19:50.620]  對醫學或者是對義務有一點
[00:19:50.620 --> 00:19:53.900]  一律的知識的弟兄姐妹也知道
[00:19:53.900 --> 00:19:59.500]  舒緩治療就是表示只是止痛
[00:19:59.500 --> 00:20:05.100]  不會進行任何的治療性的步驟
[00:20:05.100 --> 00:20:12.460]  她就要求在家裏面進行傢俱的治療
[00:20:12.460 --> 00:20:18.820]  在這個期間我媽媽她是一個很樂觀
[00:20:18.820 --> 00:20:24.940]  很喜歡去接觸人的一個女性
[00:20:24.940 --> 00:20:28.380]  我有一點像她
[00:20:28.380 --> 00:20:30.980]  她就在那個時候
[00:20:30.980 --> 00:20:34.660]  疫情也有一點點的舒緩
[00:20:34.660 --> 00:20:40.980]  我們就找機會就跟其他的親戚的朋友
[00:20:40.980 --> 00:20:43.740]  爲她安排很多不同的活動
[00:20:43.740 --> 00:20:48.660]  她在社區中心裏面做很多年的義工
[00:20:48.660 --> 00:20:52.340]  還有就是在教會里面也有參與探訪
[00:20:52.340 --> 00:20:53.460]  侍奉
[00:20:53.460 --> 00:21:02.180]  還有都是常常關心不同的親戚的朋友等等
[00:21:02.180 --> 00:21:04.540]  所以她就在那個時候
[00:21:04.540 --> 00:21:06.940]  我們找盡很多的方法
[00:21:06.940 --> 00:21:11.140]  有一些朋友他們就比較富裕一點的
[00:21:11.140 --> 00:21:17.660]  還安排他們的自己擁有的船
[00:21:17.660 --> 00:21:22.660]  跑到海上面去讓她可以去換換
[00:21:22.660 --> 00:21:24.060]  她很開心
[00:21:24.060 --> 00:21:25.740]  但是很困難
[00:21:25.740 --> 00:21:28.740]  要把她放到船上面
[00:21:28.740 --> 00:21:30.740]  你知道吧
[00:21:30.740 --> 00:21:32.860]  很多低級等等
[00:21:32.860 --> 00:21:36.940]  就把她慢慢送到船上面也是一個困難
[00:21:36.940 --> 00:21:39.940]  然後在船上面大家就問了
[00:21:39.940 --> 00:21:43.140]  我們有一個小艇小的船
[00:21:43.140 --> 00:21:45.060]  可以跑到外面去的
[00:21:45.060 --> 00:21:46.660]  兩個人可以坐
[00:21:46.660 --> 00:21:48.100]  兩三個人可以坐
[00:21:48.100 --> 00:21:52.940]  還有就是駕駛船的人
[00:21:52.940 --> 00:21:55.980]  其他跟她一起去的也是她的好朋友
[00:21:55.980 --> 00:21:58.700]  老朋友老人家
[00:21:58.700 --> 00:22:02.940]  所以他們有一些就說我去我去
[00:22:02.940 --> 00:22:05.700]  我們就看到一個奇景
[00:22:05.700 --> 00:22:07.620]  我媽媽第一個舉手
[00:22:07.620 --> 00:22:09.220]  我也要去
[00:22:09.220 --> 00:22:12.580]  哇 那個蠻困難的
[00:22:12.580 --> 00:22:15.460]  她身體已經很弱了
[00:22:15.460 --> 00:22:17.060]  怎麼樣下去
