
[00:00:00.000 --> 00:00:03.000]  我們現在一起低頭祈禱
[00:06:16.000 --> 00:06:18.000]  哎呀,你的女兒死了
[00:06:18.000 --> 00:06:21.000]  不用找耶穌了
[00:06:21.000 --> 00:06:24.000]  在這個關鍵的時刻
[00:06:24.000 --> 00:06:28.000]  耶穌就跟艾魯說了一句話
[00:06:28.000 --> 00:06:34.000]  不要怕,只要信
[00:06:34.000 --> 00:06:37.000]  神是讓艾魯首先看到
[00:06:37.000 --> 00:06:41.000]  那個患血瘤病的女人的見證
[00:06:41.000 --> 00:06:45.000]  然後當他聽到他兒子的死訊的時候
[00:06:45.000 --> 00:06:47.000]  在絕望的情境當中
[00:06:47.000 --> 00:06:49.000]  他就聽到耶穌的說話
[00:06:49.000 --> 00:06:53.000]  不要怕,只要信
[00:06:53.000 --> 00:06:57.000]  最後他也經歷了耶穌起死回生的能力
[00:06:57.000 --> 00:07:00.000]  我盼望這個系列的講道
[00:07:00.000 --> 00:07:03.000]  講道信所有人物會起到一些作用
[00:07:03.000 --> 00:07:06.000]  就是當我們失望的時候
[00:07:06.000 --> 00:07:11.000]  困擾到甚至覺得神一直都沒有幫我們
[00:07:11.000 --> 00:07:13.000]  不聽我們祈禱
[00:07:13.000 --> 00:07:15.000]  我們失去信心的時候
[00:07:15.000 --> 00:07:18.000]  通過這些的講道
[00:07:18.000 --> 00:07:21.000]  能夠聽到主的聲音
[00:07:21.000 --> 00:07:24.000]  不要怕,只要信
[00:07:24.000 --> 00:07:28.000]  只有上帝的說話能夠幫助我們
[00:07:28.000 --> 00:07:31.000]  渡過死任的幽谷
[00:07:31.000 --> 00:07:35.000]  上星期主任牧師鼓勵我們要像約書一樣
[00:07:35.000 --> 00:07:38.000]  有勇士的信心
[00:07:38.000 --> 00:07:42.000]  堅定的抵擋世界的潮流和誘惑
[00:07:42.000 --> 00:07:45.000]  並且要緊緊的跟隨耶穌
[00:07:45.000 --> 00:07:50.000]  今天我們能夠從機電這個信心軟弱的人身上
[00:07:50.000 --> 00:07:52.000]  學到什麼呢?
[00:07:52.000 --> 00:07:57.000]  我們能夠看到一個有血有肉的人
[00:07:57.000 --> 00:07:59.000]  其實跟我們一樣
[00:07:59.000 --> 00:08:01.000]  信心都是很不夠的人
[00:08:01.000 --> 00:08:04.000]  神是怎樣去加增他的信心
[00:08:04.000 --> 00:08:07.000]  並且還交給他一個任務
[00:08:07.000 --> 00:08:10.000]  去復興以色列人
[00:08:10.000 --> 00:08:13.000]  機電就不同約書
[00:08:13.000 --> 00:08:16.000]  他真的很膽怯,很沒有信心
[00:08:16.000 --> 00:08:19.000]  當神的使者跟他打招呼的時候
[00:08:19.000 --> 00:08:23.000]  大能的勇士啊,耶和華上主與你同在
[00:08:23.000 --> 00:08:26.000]  他就聽到就開始埋怨了
[00:08:26.000 --> 00:08:29.000]  記得當時是史詩時代
[00:08:29.000 --> 00:08:34.000]  他們是沒有皇帝沒有中央政府管理他們的生活
[00:08:34.000 --> 00:08:39.000]  每一家每一族都是有自己的長老來管理自己
[00:08:39.000 --> 00:08:44.000]  不過其實上主一直是他們的君王
[00:08:44.000 --> 00:08:47.000]  是上主帶領他們
[00:08:47.000 --> 00:08:52.000]  只要以色列人是遵守上主頒佈的律法
[00:08:52.000 --> 00:08:54.000]  他們是會有平安
[00:08:54.000 --> 00:08:57.000]  而且上主是會按著他們的需要
[00:08:57.000 --> 00:09:00.000]  來找個領袖帶領他們
[00:09:00.000 --> 00:09:04.000]  保障他們的安全
[00:09:04.000 --> 00:09:09.000]  可惜在史詩紀裡面我們看到以色列人的歷史
[00:09:09.000 --> 00:09:13.000]  是慢慢慢慢一路走下坡的歷史
[00:09:13.000 --> 00:09:17.000]  高高低低的上落,但是長遠來說
[00:09:17.000 --> 00:09:23.000]  就好像我們駕車在山上慢慢向下走
[00:09:23.000 --> 00:09:27.000]  而這個向下的最重要的原因
[00:09:27.000 --> 00:09:30.000]  其實是屬靈上面的原因
[00:09:30.000 --> 00:09:35.000]  是他們的心離開了上主
[00:09:35.000 --> 00:09:37.000]  離開得越來越遠
[00:09:37.000 --> 00:09:41.000]  他們犯的罪也是越來越嚴重
[00:09:41.000 --> 00:09:46.000]  基丁就是生存在一個典型的背叛上主的時代
[00:09:46.000 --> 00:09:48.000]  所以在第一節我們看到
[00:09:48.000 --> 00:09:52.000]  以色列人右行而言說眼中看為惡的事
[00:09:52.000 --> 00:09:55.000]  又說就把他們交在基丁人手裡七年
[00:09:55.000 --> 00:10:02.000]  我們看到右行這個詞
[00:10:02.000 --> 00:10:06.000]  右行的意思就是重複以前的錯誤
[00:10:06.000 --> 00:10:08.000]  以前的人已經做過了
[00:10:08.000 --> 00:10:10.000]  他們這一代的人仍然是這樣做
[00:10:10.000 --> 00:10:16.000]  結果神就興起了米顛人
[00:10:16.000 --> 00:10:19.000]  使用一個外族人叫米顛人
[00:10:19.000 --> 00:10:22.000]  米顛族的人來欺壓他們
[00:10:22.000 --> 00:10:31.000]  這些米顛人欺壓他們的方法就是破壞他們的農作和牛肉
[00:10:31.000 --> 00:10:34.000]  食是很重要的
[00:10:34.000 --> 00:10:40.000]  可能我們現在豐衣足食的時代就不了解到食的重要
[00:10:40.000 --> 00:10:48.000]  但是在一些貧窮的地方
[00:10:48.000 --> 00:10:52.000]  我們就會了解到原來沒得吃是很慘的
[00:10:52.000 --> 00:10:54.000]  最近看了一個視頻
[00:10:54.000 --> 00:10:56.000]  在我的Facebook
[00:10:56.000 --> 00:10:58.000]  如果你是我的Facebook粉絲可以去看
[00:10:58.000 --> 00:11:00.000]  那個視頻裡面說到一個地方
[00:11:00.000 --> 00:11:02.000]  我忘記了是什麼地方
[00:11:02.000 --> 00:11:04.000]  好像是非洲一個國家
[00:11:04.000 --> 00:11:06.000]  很窮
[00:11:06.000 --> 00:11:08.000]  那些小朋友吃什麼呢
[00:11:08.000 --> 00:11:11.000]  吃一些用泥做的餅
[00:11:11.000 --> 00:11:14.000]  那些泥還要買的
[00:11:14.000 --> 00:11:18.000]  有些人好像五塊錢一大袋泥
[00:11:18.000 --> 00:11:21.000]  他們混了水放在太陽底下曬
[00:11:21.000 --> 00:11:26.000]  曬乾了就給小朋友當作零食
[00:11:26.000 --> 00:11:28.000]  很慘的
[00:11:28.000 --> 00:11:34.000]  米顛人也是這樣欺壓以色列人
[00:11:34.000 --> 00:11:36.000]  讓他們沒農作物沒得吃
[00:11:36.000 --> 00:11:38.000]  牛羊也要搶
[00:11:38.000 --> 00:11:42.000]  他們就生活在困苦當中
[00:11:42.000 --> 00:11:44.000]  在困境當中的時候
[00:11:44.000 --> 00:11:46.000]  他們就會想起上帝
[00:11:46.000 --> 00:11:49.000]  於是第六節就說了一句
[00:11:49.000 --> 00:11:52.000]  史詩記裡面時時看到的說話
[00:11:52.000 --> 00:11:54.000]  以色列人因米顛人的緣故
[00:11:54.000 --> 00:11:58.000]  是呼求瑤華
[00:11:58.000 --> 00:12:00.000]  人都是這樣的
[00:12:00.000 --> 00:12:04.000]  生活順境的時候就任意而行
[00:12:04.000 --> 00:12:06.000]  當我們遇到危難的時候
[00:12:06.000 --> 00:12:08.000]  我們就想起上帝
[00:12:08.000 --> 00:12:10.000]  沒事的時候
[00:12:10.000 --> 00:12:13.000]  一般的情況下我們就按自己的喜好
[00:12:13.000 --> 00:12:15.000]  去敬拜其他的神
[00:12:15.000 --> 00:12:17.000]  跟隨潮流
[00:12:17.000 --> 00:12:21.000]  我也留意到很多人喜歡拜偶像
[00:12:21.000 --> 00:12:25.000]  為什麼拜偶像的人
[00:12:25.000 --> 00:12:27.000]  當然是信有神靈的存在
[00:12:27.000 --> 00:12:31.000]  為什麼他們那麼喜歡拜偶像
[00:12:31.000 --> 00:12:35.000]  偶像跟基督教有一個很大的分別
[00:12:35.000 --> 00:12:37.000]  偶像是不會管他們的生活
[00:12:37.000 --> 00:12:39.000]  不會管他們的生活
[00:12:39.000 --> 00:12:41.000]  你喜歡去拜就去拜
[00:12:41.000 --> 00:12:44.000]  你有事的時候想考試合格
[00:12:44.000 --> 00:12:45.000]  想一帆風順的時候
[00:12:45.000 --> 00:12:46.000]  想做生意順利的時候
[00:12:46.000 --> 00:12:49.000]  你就去拜
[00:12:49.000 --> 00:12:52.000]  但是平時就可以不用管
[00:12:52.000 --> 00:12:55.000]  不像我們所拜的上主
[00:12:55.000 --> 00:12:59.000]  是對我們有所要求
[00:12:59.000 --> 00:13:00.000]  聖經記載
[00:13:00.000 --> 00:13:04.000]  原來上主要我們盡心盡性盡義
[00:13:04.000 --> 00:13:06.000]  盡力去愛神
[00:13:06.000 --> 00:13:09.000]  聽從祂的命令
[00:13:09.000 --> 00:13:12.000]  要時時按照聖經的教導
[00:13:12.000 --> 00:13:14.000]  來做人
[00:13:14.000 --> 00:13:18.000]  有時候我們會覺得很粗魯
[00:13:18.000 --> 00:13:21.000]  大部分的人都想按照自己的情慾
[00:13:21.000 --> 00:13:27.000]  人性來享受生活
[00:13:27.000 --> 00:13:28.000]  放假的時候
[00:13:28.000 --> 00:13:31.000]  我也有時間看看中國好聲音
[00:13:31.000 --> 00:13:35.000]  有些九五後的年輕人
[00:13:35.000 --> 00:13:37.000]  想做什麼就做
[00:13:37.000 --> 00:13:39.000]  有一個女孩子想騎馬潛水
[00:13:39.000 --> 00:13:43.000]  她就去做
[00:13:43.000 --> 00:13:44.000]  如果沒有神的話
[00:13:44.000 --> 00:13:47.000]  我們真的感覺到天地之間
[00:13:47.000 --> 00:13:49.000]  只有我最大
[00:13:49.000 --> 00:13:51.000]  就是這樣
[00:13:51.000 --> 00:13:55.000]  以色列人就一次又一次背叛神
[00:13:55.000 --> 00:13:58.000]  但又一次又一次
[00:13:58.000 --> 00:14:00.000]  一次再一次的回轉過來
[00:14:00.000 --> 00:14:04.000]  去呼求神的拯救
[00:14:04.000 --> 00:14:07.000]  當上主的天使向基顛顯現的時候
[00:14:07.000 --> 00:14:09.000]  基顛首先就埋怨
[00:14:09.000 --> 00:14:12.000]  他埋怨什麼呢?
[00:14:12.000 --> 00:14:15.000]  他的埋怨和一般人有點不同
[00:14:15.000 --> 00:14:19.000]  他埋怨上主帶領他們離開埃及
[00:14:19.000 --> 00:14:26.000]  不過卻是丟下他們不理他們
[00:14:26.000 --> 00:14:29.000]  在以色列人進入迦南地的時候
[00:14:29.000 --> 00:14:32.000]  上主的確答應保護他們
[00:14:32.000 --> 00:14:35.000]  能夠有平安的生活
[00:14:35.000 --> 00:14:40.000]  迦南地還被稱為一塊流奶與麥之地
[00:14:40.000 --> 00:14:45.000]  即是一個非常肥沃土地的地方
[00:14:45.000 --> 00:14:52.000]  不是由於迦南地像埃及一樣
[00:14:52.000 --> 00:14:55.000]  有一條足夠的河流水源
[00:14:55.000 --> 00:14:58.000]  事實上迦南地有很多山
[00:14:58.000 --> 00:15:02.000]  沒有太多天然的屏障來做軍事的保護
[00:15:02.000 --> 00:15:05.000]  並且由於他們沒有遵從上帝的吩咐
[00:15:05.000 --> 00:15:08.000]  把那些外族人趕出去
[00:15:08.000 --> 00:15:11.000]  在他們當中有很多外族人
[00:15:11.000 --> 00:15:14.000]  變成他們的敵人
[00:15:14.000 --> 00:15:17.000]  這是一塊好的地方
[00:15:17.000 --> 00:15:22.000]  但一定要有上帝的祝福才會變成好的
[00:15:22.000 --> 00:15:25.000]  一定要有上帝的祝福才會風調雨順
[00:15:25.000 --> 00:15:28.000]  國泰民安
[00:15:28.000 --> 00:15:32.000]  但現在上帝不保護他們
[00:15:32.000 --> 00:15:35.000]  使他們受到外人攻擊
[00:15:35.000 --> 00:15:38.000]  雖然基澱埋怨上帝
[00:15:38.000 --> 00:15:44.000]  但我們仍然看到基澱是有信心的
[00:15:44.000 --> 00:15:48.000]  因為上帝雖然放棄他們
[00:15:48.000 --> 00:15:51.000]  但也可以做一次迴轉來幫助他們
[00:15:51.000 --> 00:15:55.000]  神有足夠的能力幫助他們
[00:15:55.000 --> 00:16:00.000]  我們自己會不會像以色列人一樣
[00:16:00.000 --> 00:16:05.000]  喜歡跟隨世界潮流走而沒有跟隨耶穌
[00:16:05.000 --> 00:16:07.000]  沒有信服上帝的話
[00:16:07.000 --> 00:16:11.000]  而信從今世的甜言蜜語
[00:16:11.000 --> 00:16:14.000]  當我們遇到困境的時候
[00:16:14.000 --> 00:16:17.000]  我們有沒有先檢討自己的心
[00:16:17.000 --> 00:16:20.000]  是不是自己的心離開了上主
[00:16:20.000 --> 00:16:23.000]  並且會回到神的面前
[00:16:23.000 --> 00:16:28.000]  求祂的憐憫
[00:16:28.000 --> 00:16:30.000]  但我們也要注意
[00:16:30.000 --> 00:16:34.000]  不是說信心軟弱的人才有困難
[00:16:34.000 --> 00:16:38.000]  信心好的基督徒也一樣會遇到困難
[00:16:38.000 --> 00:16:44.000]  因為神也會給我們功課去鍛鍊我們的信心
[00:16:44.000 --> 00:16:47.000]  在彼得前書就這樣說
[00:16:47.000 --> 00:16:56.000]  在彼得前書一章七節就這樣告訴我們
[00:16:56.000 --> 00:16:59.000]  如果基督徒經歷了困難
[00:16:59.000 --> 00:17:05.000]  這種經歷無非是要證明你們的確有堅定的信心
[00:17:05.000 --> 00:17:10.000]  甚至能壞的金紙也經過火煉
[00:17:10.000 --> 00:17:14.000]  你們的信心比金紙貴重多了
[00:17:14.000 --> 00:17:16.000]  更必須受考驗
[00:17:16.000 --> 00:17:20.000]  好使你們在耶穌基督顯現的日子
[00:17:20.000 --> 00:17:23.000]  得到稱讚光榮和尊貴
[00:17:23.000 --> 00:17:27.000]  而在羅馬書八章二十八節也提醒我們
[00:17:27.000 --> 00:17:30.000]  上帝使萬事互相效力
[00:17:30.000 --> 00:17:32.000]  叫愛上帝的人
[00:17:32.000 --> 00:17:35.000]  就是那些按照自己旨意呼召的人
[00:17:35.000 --> 00:17:37.000]  都得益全
[00:17:37.000 --> 00:17:41.000]  基電只是一個很普通的人
[00:17:41.000 --> 00:17:44.000]  是一個信心不夠的人
[00:17:44.000 --> 00:17:50.000]  當上主呼召他做事司 做領袖的時候
[00:17:50.000 --> 00:17:53.000]  他想到的是當前的困難
[00:17:53.000 --> 00:17:56.000]  和自己的出生地位這麼低
[00:17:56.000 --> 00:17:59.000]  在十五節說我家在馬拿西之中
[00:17:59.000 --> 00:18:01.000]  是最貧窮的
[00:18:01.000 --> 00:18:05.000]  我做我父家是最微小的
[00:18:05.000 --> 00:18:08.000]  他這樣說的意思就是
[00:18:08.000 --> 00:18:11.000]  我怎麼能夠承擔大任呢
[00:18:11.000 --> 00:18:15.000]  在這麼重要的責任面前我怎麼做呢
[00:18:15.000 --> 00:18:19.000]  但上帝是很憐憫他信心的軟弱
[00:18:19.000 --> 00:18:21.000]  給他一個印證
[00:18:21.000 --> 00:18:25.000]  就是在他面前行神蹟
[00:18:25.000 --> 00:18:29.000]  把基電獻上的聖物燒掉
[00:18:29.000 --> 00:18:35.000]  而神也時時給我們有印證
[00:18:35.000 --> 00:18:38.000]  去幫助我們這些軟弱的人
[00:18:38.000 --> 00:18:41.000]  去實行祂的旨意
[00:18:41.000 --> 00:18:48.000]  我記得當年上帝呼召我去讀神學的時候
[00:18:48.000 --> 00:18:52.000]  本來我都沒有信心去做
[00:18:52.000 --> 00:18:54.000]  信心都是軟弱的
[00:18:54.000 --> 00:18:56.000]  我做會計出身的
[00:18:56.000 --> 00:19:00.000]  一想就想叫我讀三年神學
[00:19:00.000 --> 00:19:04.000]  怎樣?不用吃飯嗎?不用供屋嗎?
[00:19:04.000 --> 00:19:08.000]  沒有屋住的
[00:19:08.000 --> 00:19:10.000]  那怎麼辦呢?
[00:19:10.000 --> 00:19:13.000]  不過上主給我一位好太太
[00:19:13.000 --> 00:19:15.000]  師母給我更有信心
[00:19:15.000 --> 00:19:20.000]  她說:你都肯去,上主會供應的
[00:19:20.000 --> 00:19:27.000]  當我們認識上主的時候就知道
[00:19:27.000 --> 00:19:31.000]  也給我們有很多的印證
[00:19:31.000 --> 00:19:39.000]  上主給我吩咐基電
[00:19:39.000 --> 00:19:45.000]  叫他去斬低巴力偶像
[00:19:45.000 --> 00:19:49.000]  基電我們看到他有很多的信心印證
[00:19:49.000 --> 00:19:51.000]  他還是有點害怕的
[00:19:51.000 --> 00:19:53.000]  他都不敢光天化日去做
[00:19:53.000 --> 00:19:55.000]  晚上才去做,晚上沒有人
[00:19:55.000 --> 00:19:59.000]  上主都做了,有得交差
[00:19:59.000 --> 00:20:04.000]  最後,今天我們沒有讀後面那段
[00:20:04.000 --> 00:20:07.000]  最後他真的要帶人去打仗的時候
[00:20:07.000 --> 00:20:09.000]  他就用羊毛去試驗
[00:20:09.000 --> 00:20:12.000]  一次都不夠,用兩次
[00:20:12.000 --> 00:20:15.000]  其實表明他不夠信心
[00:20:15.000 --> 00:20:17.000]  對上主沒有信心
[00:20:17.000 --> 00:20:21.000]  所以用兩次羊毛去試驗
[00:20:21.000 --> 00:20:24.000]  去確定上主的旨意
[00:20:24.000 --> 00:20:27.000]  不過我們感謝主
[00:20:27.000 --> 00:20:30.000]  我們今時今日有聖經
[00:20:30.000 --> 00:20:33.000]  讓我們明白上主的旨意
[00:20:33.000 --> 00:20:36.000]  我們即使有很小的信心
[00:20:36.000 --> 00:20:39.000]  但是我們可以得到上帝的幫助
[00:20:39.000 --> 00:20:41.000]  有聖經而來的話語
[00:20:41.000 --> 00:20:43.000]  有聖靈在我們心裡面幫助我們
[00:20:43.000 --> 00:20:47.000]  有教會的弟兄姊妹可以鼓勵我們
[00:20:47.000 --> 00:20:50.000]  幫助我們進行上帝的旨意
[00:20:50.000 --> 00:20:52.000]  所以即使我們有很小的信心
[00:20:52.000 --> 00:20:55.000]  我們仍然可以靠著上主的幫助
[00:20:55.000 --> 00:20:58.000]  去活出信仰
[00:20:58.000 --> 00:21:02.000]  因為神是喜歡憐憫我們信心軟弱的人
[00:21:02.000 --> 00:21:06.000]  去思念我們只不過是塵土
[00:21:06.000 --> 00:21:12.000]  我們從基丁的故事可以學習到幾個功課
[00:21:12.000 --> 00:21:16.000]  第一個就是我們信心雖然是小
[00:21:16.000 --> 00:21:19.000]  不過我們仍然遇到事情的時候
[00:21:19.000 --> 00:21:24.000]  不要怕,只要信
[00:21:24.000 --> 00:21:29.000]  我們所信的上帝是一位存活的上帝
[00:21:29.000 --> 00:21:32.000]  是一位會聽我們禱告的上帝
[00:21:32.000 --> 00:21:36.000]  是一位充滿憐憫的上帝
[00:21:36.000 --> 00:21:40.000]  第二方面,基丁的信心雖然是很小
[00:21:40.000 --> 00:21:43.000]  但是他仍然願意冒著生命的危險
[00:21:43.000 --> 00:21:46.000]  去進行上帝的旨意
[00:21:46.000 --> 00:21:48.000]  我們在平安無事的時候
[00:21:48.000 --> 00:21:51.000]  我們就要開始學習進行上帝的旨意
[00:21:51.000 --> 00:21:54.000]  包括經常來聚會,奉獻
[00:21:54.000 --> 00:21:57.000]  在不信主的朋友面前
[00:21:57.000 --> 00:22:00.000]  我們仍然會藉飯祈禱
[00:22:00.000 --> 00:22:02.000]  有些基督徒真的很害怕
[00:22:02.000 --> 00:22:04.000]  在不信主的人面前
[00:22:04.000 --> 00:22:07.000]  就當藉飯祈禱
[00:22:07.000 --> 00:22:09.000]  其實不需要
[00:22:09.000 --> 00:22:11.000]  我們信主是可以
[00:22:11.000 --> 00:22:15.000]  尤其是在西方我們住的地方
[00:22:15.000 --> 00:22:17.000]  是可以信得很光榮的
[00:22:17.000 --> 00:22:21.000]  不需要不讓人知道
[00:22:21.000 --> 00:22:24.000]  第三方面,假如有未信主的朋友
[00:22:24.000 --> 00:22:26.000]  在我們中間,我想提醒你
[00:22:26.000 --> 00:22:29.000]  信耶穌,很多人說是白白的
[00:22:29.000 --> 00:22:32.000]  沒錯,不用用錢的
[00:22:32.000 --> 00:22:35.000]  不過都是要付代價的
[00:22:35.000 --> 00:22:38.000]  代價就是要進行上主的旨意
[00:22:38.000 --> 00:22:40.000]  我們信耶穌之後
[00:22:40.000 --> 00:22:43.000]  不要再過一個自我中心的生活
[00:22:43.000 --> 00:22:47.000]  而是要學習進行上主的旨意
[00:22:47.000 --> 00:22:50.000]  我們所信的是一位無所不在
[00:22:50.000 --> 00:22:53.000]  是一位全能創造的上主
[00:22:53.000 --> 00:22:55.000]  所以我們可以信得過他
[00:22:55.000 --> 00:22:57.000]  並且我們的信仰
[00:22:57.000 --> 00:23:00.000]  是有歷史的根基的
[00:23:00.000 --> 00:23:02.000]  鼓勵大家
[00:23:02.000 --> 00:23:06.000]  即使信心好像不是很多
[00:23:06.000 --> 00:23:08.000]  為什麼別人有信心我沒有信心
[00:23:08.000 --> 00:23:10.000]  其實都不是
[00:23:10.000 --> 00:23:12.000]  其實很多信修偉人
[00:23:12.000 --> 00:23:15.000]  都是有信心軟弱的時間
[00:23:15.000 --> 00:23:20.000]  就算我們看過阿伯拉罕
[00:23:20.000 --> 00:23:23.000]  信心之父的故事
[00:23:23.000 --> 00:23:25.000]  他是不是沒有軟弱呢
[00:23:25.000 --> 00:23:26.000]  不是的
[00:23:26.000 --> 00:23:29.000]  其實他都有軟弱的
[00:23:29.000 --> 00:23:32.000]  他都怕著會死
[00:23:32.000 --> 00:23:34.000]  所以叫他太太
[00:23:34.000 --> 00:23:36.000]  太太很漂亮的
[00:23:36.000 --> 00:23:38.000]  怕著別人為了得到他太太
[00:23:38.000 --> 00:23:39.000]  就殺了他
[00:23:39.000 --> 00:23:42.000]  於是他就叫他太太
