
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹,不要以為栽培,是為了人
[00:03:43.000 --> 00:03:46.000]  我們是可以親身經歷得到的
[00:03:46.000 --> 00:03:51.000]  各位丁姐妹,我都鼓勵大家好好裝備自己
[00:03:51.000 --> 00:03:54.000]  裝備好之後,我告訴大家
[00:03:54.000 --> 00:03:59.000]  世界上教育、教署、教育局定的東西
[00:03:59.000 --> 00:04:01.000]  經常變來變去的
[00:04:01.000 --> 00:04:05.000]  你頭都暈了,如果你跟那些,你頭都暈了
[00:04:05.000 --> 00:04:07.000]  但有一樣東西,如果你跟的時候
[00:04:07.000 --> 00:04:12.000]  你永遠不用變,就是聖經的真理
[00:04:12.000 --> 00:04:17.000]  所以不需要太擔心他們將來去哪間學校
[00:04:17.000 --> 00:04:22.000]  我告訴大家,去哪間學校,他們都活得豐盛
[00:04:22.000 --> 00:04:27.000]  最重要就是他們有沒有捉緊神自己和他的關係
[00:04:27.000 --> 00:04:30.000]  這才是他們最重要的東西
[00:04:30.000 --> 00:04:38.000]  今天我和大家分享,多多少少有些關係
[00:04:38.000 --> 00:04:42.000]  先賢至上
[00:04:42.000 --> 00:04:44.000]  我不知道大家有多少人有看過
[00:04:44.000 --> 00:04:49.000]  蜀靈人的一些生平傳記
[00:04:49.000 --> 00:04:52.000]  有多少人有看過大德生傳?
[00:04:52.000 --> 00:04:53.000]  可不可以舉手?
[00:04:53.000 --> 00:04:55.000]  看過的那些
[00:04:55.000 --> 00:04:58.000]  有多少人看過宋尚哲傳?
[00:04:58.000 --> 00:05:00.000]  可不可以舉手?
[00:05:00.000 --> 00:05:05.000]  有多少人看過有關黃明道的一些生平事蹟?
[00:05:05.000 --> 00:05:08.000]  可不可以舉手?
[00:05:08.000 --> 00:05:10.000]  非常少
[00:05:10.000 --> 00:05:12.000]  各位弟兄姊妹
[00:05:12.000 --> 00:05:15.000]  其實當我們看到這些傳記的時候
[00:05:15.000 --> 00:05:20.000]  對我們自己一個很大的幫助
[00:05:20.000 --> 00:05:24.000]  我自己本身看大德生傳、宋尚哲傳
[00:05:24.000 --> 00:05:28.000]  我剛剛信了沒多久,我已經開始看
[00:05:28.000 --> 00:05:31.000]  我對這些人的事蹟
[00:05:31.000 --> 00:05:33.000]  我有很大的回響
[00:05:33.000 --> 00:05:35.000]  印度聖人孫大信
[00:05:35.000 --> 00:05:40.000]  我也是初信的時候,我已經開始看
[00:05:40.000 --> 00:05:44.000]  但我沒有想到,當我去了美國讀神學
[00:05:44.000 --> 00:05:46.000]  開始一間教會,第二年
[00:05:46.000 --> 00:05:50.000]  我有機會真的看到大德生的後人
[00:05:50.000 --> 00:05:54.000]  在我們教會當中來到港島
[00:05:54.000 --> 00:05:57.000]  這個是他第四代、第五代的孫
[00:05:57.000 --> 00:05:59.000]  戴紹增
[00:05:59.000 --> 00:06:01.000]  來到我們教會講宣教的時候
[00:06:01.000 --> 00:06:03.000]  給我一個很大的鼓舞
[00:06:03.000 --> 00:06:07.000]  我曾經也曾在教會裡面講過
[00:06:07.000 --> 00:06:09.000]  是作為一個外國人
[00:06:09.000 --> 00:06:12.000]  但竟然用一個這麼流利的普通話
[00:06:12.000 --> 00:06:15.000]  在我們當中傳講信息
[00:06:15.000 --> 00:06:21.000]  他也講述大德生初入中國的時候的一些事蹟
[00:06:21.000 --> 00:06:24.000]  這些事蹟震撼我的心
[00:06:24.000 --> 00:06:29.000]  特別當我聽到他講到大德生過河的時候
[00:06:29.000 --> 00:06:34.000]  是見到有一個人掉到那條河裡
[00:06:34.000 --> 00:06:37.000]  因為掉到那條河裡,沉下去的時候
[00:06:37.000 --> 00:06:39.000]  他就去到船上找那個船家
[00:06:39.000 --> 00:06:41.000]  你可不可以罵他上來?
[00:06:41.000 --> 00:06:43.000]  有這麼快就這麼快罵他上來
[00:06:43.000 --> 00:06:46.000]  他就說你給多少錢?
[00:06:46.000 --> 00:06:51.000]  大德生當時就把他口袋裡的錢全部給了他
[00:06:51.000 --> 00:06:55.000]  給了他之後,然後他就慢條斯理地去罵
[00:06:55.000 --> 00:06:59.000]  罵完上來,已經死了
[00:06:59.000 --> 00:07:03.000]  大德生是一個非常痛心疾首
[00:07:03.000 --> 00:07:05.000]  來到港島
[00:07:05.000 --> 00:07:07.000]  這個是你們的同胞
[00:07:07.000 --> 00:07:10.000]  這麼多人看著他掉到河裡
[00:07:10.000 --> 00:07:14.000]  為什麼沒有人可以施以援手?
[00:07:14.000 --> 00:07:16.000]  你連一個船的船家
[00:07:16.000 --> 00:07:18.000]  這麼多樣的東西
[00:07:18.000 --> 00:07:20.000]  網友有,什麼都有,這麼多人
[00:07:20.000 --> 00:07:23.000]  為什麼沒有人可以下去救他?
[00:07:23.000 --> 00:07:26.000]  甚至給錢都要跟他講價
[00:07:26.000 --> 00:07:27.000]  講了一輪
[00:07:27.000 --> 00:07:32.000]  然後才開始慢條斯理地去救
[00:07:32.000 --> 00:07:36.000]  大德生一家
[00:07:36.000 --> 00:07:40.000]  他的子女很多是孫子孫女
[00:07:40.000 --> 00:07:43.000]  子女在中國出生
[00:07:43.000 --> 00:07:45.000]  連續五代
[00:07:45.000 --> 00:07:50.000]  全部奉獻給中國人來去宣教
[00:07:50.000 --> 00:07:54.000]  就是因為大少爭那次的港島
[00:07:54.000 --> 00:07:56.000]  引致我自己本身
[00:07:56.000 --> 00:07:58.000]  開始考慮
[00:07:58.000 --> 00:08:00.000]  要回來香港
[00:08:00.000 --> 00:08:03.000]  侍奉的決心
[00:08:03.000 --> 00:08:04.000]  各位兄弟姐妹
[00:08:04.000 --> 00:08:06.000]  因為當中的鼓舞
[00:08:06.000 --> 00:08:08.000]  是令我深深感覺到
[00:08:08.000 --> 00:08:10.000]  我很慚愧
[00:08:10.000 --> 00:08:12.000]  一個外國人關心我們的同胞
[00:08:12.000 --> 00:08:15.000]  是比我自己更加深切
[00:08:15.000 --> 00:08:17.000]  因為在那裡之前
[00:08:17.000 --> 00:08:21.000]  我極少為中國祈禱
[00:08:21.000 --> 00:08:24.000]  因為我在裡面偷渡出來
[00:08:24.000 --> 00:08:28.000]  我想忘記這塊大地
[00:08:28.000 --> 00:08:32.000]  我不想記得以前的經歷
[00:08:32.000 --> 00:08:36.000]  我完全將裡面發生的事
[00:08:36.000 --> 00:08:39.000]  放出腦後
[00:08:39.000 --> 00:08:43.000]  就是因為大少爭
[00:08:43.000 --> 00:08:47.000]  他將這種熱情
[00:08:47.000 --> 00:08:49.000]  對同胞的愛
[00:08:49.000 --> 00:08:51.000]  愛國的心
[00:08:51.000 --> 00:08:53.000]  再一次給我
[00:08:53.000 --> 00:08:54.000]  是因為這樣
[00:08:54.000 --> 00:08:56.000]  我們就決定要回香港
[00:08:56.000 --> 00:08:58.000]  然後繼續不斷
[00:08:58.000 --> 00:08:59.000]  進到裡面
[00:08:59.000 --> 00:09:03.000]  跟我們的同胞還福音的債
[00:09:03.000 --> 00:09:05.000]  各位兄弟姐妹
[00:09:05.000 --> 00:09:07.000]  如果你跟我能夠多一點
[00:09:07.000 --> 00:09:10.000]  看一看這些傳記
[00:09:10.000 --> 00:09:12.000]  我絕對相信
[00:09:12.000 --> 00:09:13.000]  對你們的生命
[00:09:13.000 --> 00:09:18.000]  有完全不一樣的改變
[00:09:18.000 --> 00:09:20.000]  看到宋上哲傳
[00:09:20.000 --> 00:09:23.000]  拿了博士學位
[00:09:23.000 --> 00:09:26.000]  坐船回中國途中
[00:09:26.000 --> 00:09:32.000]  我毅然將那張沙紙扔下海
[00:09:32.000 --> 00:09:34.000]  然後決定一件事
[00:09:34.000 --> 00:09:36.000]  不是做博士
[00:09:36.000 --> 00:09:38.000]  不是做教授
[00:09:38.000 --> 00:09:40.000]  不是做科學家
[00:09:40.000 --> 00:09:42.000]  而是他要全時間
[00:09:42.000 --> 00:09:46.000]  來做報道的工作
[00:09:46.000 --> 00:09:50.000]  這些故事激勵我的心
[00:09:50.000 --> 00:09:54.000]  以致自己立定心願
[00:09:54.000 --> 00:09:56.000]  無論是信還是認
[00:09:56.000 --> 00:09:59.000]  這一生是為主來活
[00:09:59.000 --> 00:10:02.000]  為了人的靈魂來生存
[00:10:02.000 --> 00:10:05.000]  今天我們要看一個人物
[00:10:05.000 --> 00:10:07.000]  這個人物
[00:10:07.000 --> 00:10:10.000]  是被稱為多國之父
[00:10:10.000 --> 00:10:12.000]  全球一半的人
[00:10:12.000 --> 00:10:15.000]  認他作為他們的國父
[00:10:15.000 --> 00:10:19.000]  作為他們的信心之父
[00:10:19.000 --> 00:10:20.000]  這個人是誰呢?
[00:10:20.000 --> 00:10:22.000]  就是阿伯勒罕
[00:10:22.000 --> 00:10:25.000]  我們首先看一段聖經
[00:10:25.000 --> 00:10:30.000]  這段聖經之前
[00:10:30.000 --> 00:10:32.000]  《創世紀》的十一章第一節
[00:10:32.000 --> 00:10:35.000]  它說:神對阿伯勒罕說
[00:10:35.000 --> 00:10:38.000]  你要離開本地本族和父家
[00:10:38.000 --> 00:10:41.000]  往我所要指示你的地方去
[00:10:41.000 --> 00:10:43.000]  但到底去哪裡呢?
[00:10:43.000 --> 00:10:46.000]  希伯來書十一章第八節
[00:10:46.000 --> 00:10:48.000]  阿伯勒罕去的時候
[00:10:48.000 --> 00:10:52.000]  還不知道往哪裡去
[00:10:52.000 --> 00:10:53.000]  當他出去的時候
[00:10:53.000 --> 00:10:57.000]  他還不知道他要去哪裡
[00:10:57.000 --> 00:11:00.000]  但是他的回應是怎樣呢?
[00:11:00.000 --> 00:11:01.000]  我們一起讀一讀
[00:11:01.000 --> 00:11:04.000]  《創世紀》十二章四到五節
[00:11:04.000 --> 00:11:05.000]  我們一起讀
[00:11:18.000 --> 00:11:21.000]  連他們在哈蘭所積蓄的財物
[00:11:21.000 --> 00:11:23.000]  所得的人口
[00:11:23.000 --> 00:11:25.000]  都帶往迦南地去
[00:11:25.000 --> 00:11:27.000]  他們就到了迦南地
[00:11:27.000 --> 00:11:29.000]  這一段的聖經
[00:11:29.000 --> 00:11:31.000]  是講到阿伯勒
[00:11:31.000 --> 00:11:34.000]  還沒有改名成為阿伯勒罕之前
[00:11:34.000 --> 00:11:36.000]  他所做的事
[00:11:36.000 --> 00:11:38.000]  阿伯勒這個名字
[00:11:38.000 --> 00:11:41.000]  其實就是尊貴之父的意思
[00:11:41.000 --> 00:11:44.000]  阿爸就是爸爸的意思
[00:11:44.000 --> 00:11:46.000]  所以這個阿伯勒
[00:11:46.000 --> 00:11:50.000]  Abraham其實就是尊貴的父親
[00:11:50.000 --> 00:11:53.000]  或者是一個大國
[00:11:53.000 --> 00:11:54.000]  榮耀的國
[00:11:54.000 --> 00:11:58.000]  尊貴的國的國父
[00:11:58.000 --> 00:11:59.000]  可以這樣說
[00:11:59.000 --> 00:12:02.000]  在這段聖經給我們看見
[00:12:02.000 --> 00:12:06.000]  就是阿伯勒欣然回應主的呼召
[00:12:06.000 --> 00:12:10.000]  完全沒有考慮他自己個人
[00:12:10.000 --> 00:12:13.000]  沒有考慮到他的年紀
[00:12:13.000 --> 00:12:17.000]  沒有考慮到他去面對的
[00:12:17.000 --> 00:12:20.000]  是一些完全陌生的地方
[00:12:20.000 --> 00:12:22.000]  隨時可能被人逼迫
[00:12:22.000 --> 00:12:26.000]  被人迫害一個這樣的地方
[00:12:26.000 --> 00:12:28.000]  但當他聽到神的呼召
[00:12:28.000 --> 00:12:31.000]  你要離開本地本族和父家
[00:12:31.000 --> 00:12:32.000]  是什麼呢?
[00:12:32.000 --> 00:12:33.000]  就是因為這個父家
[00:12:33.000 --> 00:12:34.000]  這個本地
[00:12:34.000 --> 00:12:35.000]  這個本族
[00:12:35.000 --> 00:12:37.000]  是一個拜偶像的地方
[00:12:37.000 --> 00:12:39.000]  第二,他在這個家裏
[00:12:39.000 --> 00:12:41.000]  他不能夠作主
[00:12:41.000 --> 00:12:44.000]  他父親是來作主的
[00:12:44.000 --> 00:12:45.000]  是因為這樣
[00:12:45.000 --> 00:12:47.000]  所以神就要呼召他
[00:12:47.000 --> 00:12:51.000]  你要離開一個受到箝制
[00:12:51.000 --> 00:12:52.000]  受到壓制
[00:12:52.000 --> 00:12:53.000]  你不能夠作主
[00:12:53.000 --> 00:12:55.000]  不能夠將你的宗教活現出來的
[00:12:55.000 --> 00:12:58.000]  一個這樣的地方
[00:12:58.000 --> 00:13:00.000]  如果你的父親跟你去
[00:13:00.000 --> 00:13:01.000]  你就去
[00:13:01.000 --> 00:13:02.000]  如果他不跟你去
[00:13:02.000 --> 00:13:03.000]  你就自己去
[00:13:03.000 --> 00:13:05.000]  所以原文那個地方
[00:13:05.000 --> 00:13:09.000]  往我指示你的地方去
[00:13:09.000 --> 00:13:13.000]  去這個字是為你自己去
[00:13:13.000 --> 00:13:15.000]  Go for yourself
[00:13:15.000 --> 00:13:16.000]  在這個來文裏面
[00:13:16.000 --> 00:13:17.000]  是很清楚
[00:13:17.000 --> 00:13:18.000]  Go for yourself
[00:13:18.000 --> 00:13:20.000]  或者Go by yourself
[00:13:20.000 --> 00:13:23.000]  或者Go you yourself
[00:13:23.000 --> 00:13:24.000]  就是說你自己去
[00:13:24.000 --> 00:13:26.000]  你為你去
[00:13:26.000 --> 00:13:27.000]  就是這樣
[00:13:27.000 --> 00:13:29.000]  而亞伯蘭聽到的時候
[00:13:29.000 --> 00:13:34.000]  他就毅然離開了
[00:13:34.000 --> 00:13:36.000]  頂姐妹
[00:13:36.000 --> 00:13:38.000]  他離開的時候
[00:13:38.000 --> 00:13:41.000]  他已經75歲
[00:13:41.000 --> 00:13:43.000]  我不知道大家
[00:13:43.000 --> 00:13:45.000]  你有沒有想過
[00:13:45.000 --> 00:13:49.000]  75歲還要這麼多搬遷
[00:13:49.000 --> 00:13:54.000]  75歲才重新去搞你自己
[00:13:54.000 --> 00:13:55.000]  要住
[00:13:55.000 --> 00:13:56.000]  要吃
[00:13:56.000 --> 00:13:57.000]  要生活
[00:13:57.000 --> 00:13:58.000]  各方面的東西
[00:13:58.000 --> 00:14:02.000]  75歲還要適應這麼大的轉變
[00:14:02.000 --> 00:14:03.000]  一般的人說
[00:14:03.000 --> 00:14:05.000]  你應該想一想
[00:14:05.000 --> 00:14:11.000]  哪間老人院適合你呢?
[00:14:11.000 --> 00:14:13.000]  但是亞伯蘭
[00:14:13.000 --> 00:14:15.000]  當他聽到的時候
[00:14:15.000 --> 00:14:18.000]  他就跟他65歲的妻子
[00:14:18.000 --> 00:14:20.000]  就出去了
[00:14:20.000 --> 00:14:23.000]  毅然離開了
[00:14:23.000 --> 00:14:28.000]  因然的上路
[00:14:28.000 --> 00:14:31.000]  我給大家知道
[00:14:31.000 --> 00:14:35.000]  當我們有很多考慮
[00:14:35.000 --> 00:14:41.000]  我們多多少少都會有一些猶豫
[00:14:41.000 --> 00:14:44.000]  在我們人生裡面第一個考慮
[00:14:44.000 --> 00:14:47.000]  就是當我們在奉溪教書
[00:14:47.000 --> 00:14:51.000]  我太太在陳白沙中學教書
[00:14:51.000 --> 00:14:53.000]  那時候還沒有結婚
[00:14:53.000 --> 00:14:57.000]  但是已經訂婚了
[00:14:57.000 --> 00:14:59.000]  當我們準備結婚的時候
[00:14:59.000 --> 00:15:04.000]  其實我們已經想著要奉獻
[00:15:04.000 --> 00:15:12.000]  因為那種呼召是非常緊迫明顯
[00:15:12.000 --> 00:15:15.000]  我在奉溪教書的時候
[00:15:15.000 --> 00:15:17.000]  開始的團契
[00:15:17.000 --> 00:15:20.000]  由很少人開始
[00:15:20.000 --> 00:15:22.000]  教了幾年
[00:15:22.000 --> 00:15:25.000]  已經超過一百人
[00:15:25.000 --> 00:15:26.000]  另一方面
[00:15:26.000 --> 00:15:28.000]  每天放學
[00:15:28.000 --> 00:15:30.000]  我們有很多不同的機會
[00:15:30.000 --> 00:15:32.000]  跟學生來接觸
[00:15:32.000 --> 00:15:34.000]  跟他們查經
[00:15:34.000 --> 00:15:36.000]  跟他們講見證
[00:15:36.000 --> 00:15:38.000]  另一方面
[00:15:38.000 --> 00:15:40.000]  我太太的學校和我的學校
[00:15:40.000 --> 00:15:42.000]  每年我們都有夏令會
[00:15:42.000 --> 00:15:44.000]  那時候
[00:15:44.000 --> 00:15:46.000]  我的未婚妻
[00:15:46.000 --> 00:15:48.000]  她暑假的時候會跟我一起
[00:15:48.000 --> 00:15:50.000]  在我們的夏令會
[00:15:50.000 --> 00:15:52.000]  而我也在暑假的時候
[00:15:52.000 --> 00:15:54.000]  就去他們那邊的夏令會
[00:15:54.000 --> 00:16:00.000]  幫忙帶學生和老師來信耶穌
[00:16:00.000 --> 00:16:02.000]  我也很感恩
[00:16:02.000 --> 00:16:05.000]  我們不單單是帶學生來信耶穌
[00:16:05.000 --> 00:16:07.000]  開始團契
[00:16:07.000 --> 00:16:09.000]  他們的教會
[00:16:09.000 --> 00:16:12.000]  都會常常邀請我去他們當中
[00:16:12.000 --> 00:16:14.000]  來講報道的訊息
[00:16:14.000 --> 00:16:17.000]  所以我雖然還沒有讀神學
[00:16:17.000 --> 00:16:20.000]  其實我那時候已經有很多不同的教會
[00:16:20.000 --> 00:16:22.000]  請我去講報道會
[00:16:22.000 --> 00:16:26.000]  但是當我看見
[00:16:26.000 --> 00:16:29.000]  一方面我還沒有受神學訓練
[00:16:29.000 --> 00:16:31.000]  第二部分異端非常多
[00:16:31.000 --> 00:16:33.000]  夜靜
[00:16:33.000 --> 00:16:36.000]  是將我一些非常有心查經的學生
[00:16:36.000 --> 00:16:38.000]  抓走
[00:16:38.000 --> 00:16:40.000]  我的心裡面非常焦急
[00:16:40.000 --> 00:16:42.000]  所以那個時間
[00:16:42.000 --> 00:16:44.000]  一方面晚上讀神學
[00:16:44.000 --> 00:16:46.000]  白天教書
[00:16:46.000 --> 00:16:48.000]  放學後就跟學生查經
[00:16:48.000 --> 00:16:50.000]  分享信仰
[00:16:50.000 --> 00:16:52.000]  還有很多不同的活動
[00:16:52.000 --> 00:16:56.000]  但是經過一段時間
[00:16:56.000 --> 00:16:58.000]  當我看到有些學生畢業之後
[00:16:58.000 --> 00:17:00.000]  他們不再回教會
[00:17:00.000 --> 00:17:02.000]  我就深深感覺到
[00:17:02.000 --> 00:17:04.000]  今天香港最需要
[00:17:04.000 --> 00:17:06.000]  是堅固傳道人
[00:17:06.000 --> 00:17:08.000]  他們的信仰
[00:17:08.000 --> 00:17:10.000]  堅固他們的公認
[00:17:10.000 --> 00:17:12.000]  堅固教會
[00:17:12.000 --> 00:17:14.000]  教會不堅固
[00:17:14.000 --> 00:17:16.000]  無論我們拿多少魚
[00:17:16.000 --> 00:17:18.000]  那些魚都會流失
[00:17:18.000 --> 00:17:20.000]  所以我們就決定
[00:17:20.000 --> 00:17:22.000]  全心全意裝備神學
[00:17:22.000 --> 00:17:24.000]  對我們來說
[00:17:24.000 --> 00:17:26.000]  很大的適應
[00:17:26.000 --> 00:17:28.000]  因為我們是由結婚
[00:17:28.000 --> 00:17:30.000]  是由教師
[00:17:30.000 --> 00:17:32.000]  然後就轉到去
[00:17:32.000 --> 00:17:34.000]  做學生
[00:17:34.000 --> 00:17:36.000]  一個安定的生活
[00:17:36.000 --> 00:17:38.000]  去到那邊的時間
[00:17:38.000 --> 00:17:40.000]  不單止要讀神學
[00:17:40.000 --> 00:17:42.000]  我們還要自己應付
[00:17:42.000 --> 00:17:44.000]  生活上的需要
[00:17:46.000 --> 00:17:48.000]  然後還要洗碗、洗碟
[00:17:48.000 --> 00:17:50.000]  來賺我們的生活所需
[00:17:50.000 --> 00:17:52.000]  供應自己
[00:17:52.000 --> 00:17:56.000]  但是我們很感恩
[00:17:56.000 --> 00:17:58.000]  就在這些生活裡面
[00:17:58.000 --> 00:18:00.000]  神給我們經歷
[00:18:00.000 --> 00:18:02.000]  非常多的恩典
[00:18:02.000 --> 00:18:04.000]  不遲、不早、不多、不少
[00:18:04.000 --> 00:18:06.000]  祂就是救蓉
[00:18:06.000 --> 00:18:08.000]  所以在那幾年的裡面
[00:18:08.000 --> 00:18:10.000]  我深深感覺到
[00:18:10.000 --> 00:18:12.000]  當我們跟隨主的時候
[00:18:12.000 --> 00:18:14.000]  原來你完全都不需要擔心
[00:18:16.000 --> 00:18:18.000]  另外一個的抉擇
[00:18:18.000 --> 00:18:20.000]  當我的兒子兩歲多
[00:18:20.000 --> 00:18:22.000]  兩歲半
[00:18:22.000 --> 00:18:24.000]  女兒剛剛出生
[00:18:24.000 --> 00:18:26.000]  我們就決定要搬回來的時候
[00:18:26.000 --> 00:18:28.000]  回來的時候
[00:18:28.000 --> 00:18:30.000]  我們是完全沒有緊張
[00:18:30.000 --> 00:18:32.000]  另一方面
[00:18:32.000 --> 00:18:34.000]  我也知道當我們回來的時候
[00:18:34.000 --> 00:18:36.000]  生活上有很大的適應
[00:18:36.000 --> 00:18:38.000]  因為兩個小朋友
[00:18:38.000 --> 00:18:40.000]  到底我們怎樣去應付呢?
[00:18:40.000 --> 00:18:44.000]  但是
[00:18:44.000 --> 00:18:46.000]  當時有很強烈的呼叫
[00:18:46.000 --> 00:18:48.000]  我們都沒有想那麼多
[00:18:48.000 --> 00:18:50.000]  所以
[00:18:50.000 --> 00:18:52.000]  我的女兒在飛機上度過她的滿月
[00:18:52.000 --> 00:18:54.000]  回來香港
[00:18:54.000 --> 00:18:56.000]  而回來的時候
[00:18:56.000 --> 00:18:58.000]  我才知道原來那些租
[00:18:58.000 --> 00:19:00.000]  都挺貴的
[00:19:00.000 --> 00:19:04.000]  那時候我記得是七千多元
[00:19:04.000 --> 00:19:06.000]  的人工
[00:19:06.000 --> 00:19:08.000]  另外還有一些房津
[00:19:08.000 --> 00:19:10.000]  但是當我們找房子住的時候
[00:19:10.000 --> 00:19:12.000]  兩房的
[00:19:12.000 --> 00:19:14.000]  原來是需要四千多元的
[00:19:14.000 --> 00:19:16.000]  一房的
[00:19:16.000 --> 00:19:18.000]  就三千八百元
[00:19:18.000 --> 00:19:20.000]  所以我們考慮來考慮去
[00:19:20.000 --> 00:19:22.000]  我們就決定
[00:19:22.000 --> 00:19:24.000]  租一個房一個廳
[00:19:24.000 --> 00:19:26.000]  夠了
[00:19:26.000 --> 00:19:28.000]  一家四口滾地沙
[00:19:28.000 --> 00:19:30.000]  滾了兩年的時間
[00:19:30.000 --> 00:19:32.000]  但是我告訴大家
[00:19:32.000 --> 00:19:34.000]  原來我們家裡
[00:19:34.000 --> 00:19:36.000]  最開心的那段時間
[00:19:36.000 --> 00:19:38.000]  是一房一廳的時候
[00:19:38.000 --> 00:19:40.000]  是一家大小
[00:19:40.000 --> 00:19:42.000]  滾地沙
[00:19:42.000 --> 00:19:44.000]  我的兒子還記得騎牛的經歷
[00:19:44.000 --> 00:19:46.000]  因為晚上睡覺前
[00:19:46.000 --> 00:19:48.000]  兩個小朋友
[00:19:48.000 --> 00:19:50.000]  就站在我的背後
[00:19:50.000 --> 00:19:52.000]  騎完一輪
[00:19:52.000 --> 00:19:54.000]  聽完故事才睡覺
[00:19:54.000 --> 00:19:56.000]  各位親愛的兄弟姐妹
[00:19:56.000 --> 00:19:58.000]  這些適應
[00:19:58.000 --> 00:20:00.000]  老實說
[00:20:00.000 --> 00:20:02.000]  如果我們一早知道回來
[00:20:02.000 --> 00:20:04.000]  是這樣的時候
[00:20:04.000 --> 00:20:06.000]  而且是沒有費用的
[00:20:06.000 --> 00:20:08.000]  所以每天都要
[00:20:08.000 --> 00:20:10.000]  牽著一個去買菜
[00:20:10.000 --> 00:20:12.000]  我太太
[00:20:12.000 --> 00:20:14.000]  這是相當困難的一個時刻
[00:20:14.000 --> 00:20:16.000]  但是我們感恩
[00:20:16.000 --> 00:20:18.000]  在那段時間
[00:20:18.000 --> 00:20:20.000]  神也讓我們安然度過
[00:20:20.000 --> 00:20:22.000]  那段時間
[00:20:22.000 --> 00:20:24.000]  當去到幼稚園的時間
[00:20:24.000 --> 00:20:26.000]  原來發覺更加不簡單
[00:20:26.000 --> 00:20:28.000]  原來幼稚園是這麼貴的
[00:20:28.000 --> 00:20:30.000]  那時候一千元
[00:20:30.000 --> 00:20:32.000]  我給大家知道的
[00:20:32.000 --> 00:20:34.000]  所以因為這樣
[00:20:34.000 --> 00:20:36.000]  在我們當中
[00:20:36.000 --> 00:20:38.000]  原來生活是困難的
[00:20:38.000 --> 00:20:40.000]  但是神就是這樣
