
[00:00:00.000 --> 00:00:01.480]  弟兄姊妹們午安
[00:01:33.880 --> 00:01:36.760]  是真真正正屬神的選民
[00:01:36.760 --> 00:01:40.040]  然後在同一章保羅提到
[00:01:40.040 --> 00:01:42.840]  因為神的憐憫和他的權柄
[00:01:42.840 --> 00:01:49.440]  所以外邦人被納入作為他子民的範圍
[00:01:49.440 --> 00:01:51.400]  過去我們一直想
[00:01:51.400 --> 00:01:53.280]  以色列人才是神的選民
[00:01:53.280 --> 00:01:55.000]  外邦人不是
[00:01:55.000 --> 00:01:56.000]  但是保羅說
[00:01:56.000 --> 00:01:58.160]  現在在神的恩典底下
[00:01:58.360 --> 00:02:00.440]  以色列人和外邦人
[00:02:00.440 --> 00:02:05.760]  都一起被納入神的選民的範圍裡面
[00:02:05.760 --> 00:02:06.760]  但當然
[00:02:06.760 --> 00:02:09.680]  是願意相信耶穌基督的人
[00:02:09.680 --> 00:02:12.280]  才真正能夠進入神的角度裡面
[00:02:12.280 --> 00:02:15.720]  然後羅馬書九章三十節
[00:02:15.720 --> 00:02:17.520]  到十章二十一節
[00:02:17.520 --> 00:02:18.360]  我是故意的
[00:02:18.360 --> 00:02:19.560]  九章三十節
[00:02:19.560 --> 00:02:20.400]  後面那幾節
[00:02:20.400 --> 00:02:24.200]  我感覺它是歸類在十章二十節裡面
[00:02:24.200 --> 00:02:25.360]  所以我把它放在這裡
[00:02:25.360 --> 00:02:28.160]  在這張經文裡面
[00:02:28.160 --> 00:02:31.080]  保羅講述了幾個很關鍵性的問題
[00:02:31.080 --> 00:02:32.320]  裡面有幾個字眼
[00:02:32.320 --> 00:02:33.840]  對我們來說很重要的
[00:02:33.840 --> 00:02:35.360]  就是講到神的義
[00:02:35.360 --> 00:02:36.800]  講到信心
[00:02:36.800 --> 00:02:37.960]  講到律法
[00:02:37.960 --> 00:02:39.160]  講到基督
[00:02:39.160 --> 00:02:40.440]  講到福音
[00:02:40.440 --> 00:02:44.240]  也有再提外邦人被納入神的計劃當中
[00:02:44.240 --> 00:02:46.960]  當我們來看第十章
[00:02:46.960 --> 00:02:49.560]  我們發覺保羅在這段經文當中
[00:02:49.560 --> 00:02:51.560]  他建立了一個蓋舊約
[00:02:51.560 --> 00:02:55.040]  好像我們很少留意的一個很重要的主題
[00:02:55.040 --> 00:02:58.240]  就是信心和義的關係
[00:02:58.240 --> 00:03:01.360]  同時間也在基督
[00:03:01.360 --> 00:03:03.800]  以基督為基礎的上面
[00:03:03.800 --> 00:03:05.960]  他做了一件很大膽的事情
[00:03:05.960 --> 00:03:07.040]  過去在舊約裡面
[00:03:07.040 --> 00:03:08.280]  我們一直看的就是
[00:03:08.280 --> 00:03:11.440]  律法和義是一個很密切的關係
[00:03:11.440 --> 00:03:13.640]  但是保羅來到新約的時候
[00:03:13.640 --> 00:03:15.880]  他在基督這個基礎的底下
[00:03:15.880 --> 00:03:18.600]  他將律法和義
[00:03:18.600 --> 00:03:20.440]  這個本來好像很密切的關係
[00:03:20.440 --> 00:03:21.880]  他把它斬開了
[00:03:22.760 --> 00:03:26.360]  然後保羅說不是律法讓人能夠稱義
[00:03:26.360 --> 00:03:28.360]  乃是要憑信心
[00:03:28.360 --> 00:03:32.320]  所以保羅在這段經文當中
[00:03:32.320 --> 00:03:33.200]  他批評以色列人
[00:03:33.200 --> 00:03:35.880]  他說你們在律法的基礎上追求義
[00:03:35.880 --> 00:03:39.440]  就是說他們盼望從很多外在的行為裡面
[00:03:39.440 --> 00:03:40.840]  希望做到那些事情
[00:03:40.840 --> 00:03:43.320]  然後神就稱他們為義
[00:03:43.320 --> 00:03:46.480]  但是他說
[00:03:46.480 --> 00:03:48.080]  這一群以色列人
[00:03:48.080 --> 00:03:49.400]  沒錯他們很熱心
[00:03:49.400 --> 00:03:50.480]  但是他們無知
[00:03:50.760 --> 00:03:53.160]  因為他們不知道他們那份熱心
[00:03:53.160 --> 00:03:58.280]  卻不能夠對焦於神所盼望的焦點
[00:03:58.280 --> 00:04:00.320]  當然我們這樣說
[00:04:00.320 --> 00:04:01.520]  不是說以色列人很沒用
[00:04:01.520 --> 00:04:02.960]  其實以色列人我覺得
[00:04:02.960 --> 00:04:04.160]  真正敬崇以色列人
[00:04:04.160 --> 00:04:05.200]  其實他們也很努力的
[00:04:05.200 --> 00:04:07.440]  你想想他們每一天都要記住
[00:04:07.440 --> 00:04:10.200]  有什麼律法是安息人不可以做的
[00:04:10.200 --> 00:04:12.440]  他有什麼是應該跟從那個要求的
[00:04:12.440 --> 00:04:14.040]  其實不容易的
[00:04:14.040 --> 00:04:18.320]  連按電梯都不可以做的
[00:04:18.800 --> 00:04:20.840]  如果去過以色列的都知道
[00:04:20.840 --> 00:04:21.880]  有個安息電梯
[00:04:21.880 --> 00:04:23.360]  去到安息日那天
[00:04:23.360 --> 00:04:24.760]  就有個電梯
[00:04:24.760 --> 00:04:26.080]  你怎麼按都不關門
[00:04:26.080 --> 00:04:28.600]  他按都不開門
[00:04:28.600 --> 00:04:30.040]  總之他夠鐘就開門
[00:04:30.040 --> 00:04:31.160]  然後你走出去
[00:04:31.160 --> 00:04:32.480]  然後燈上下
[00:04:32.480 --> 00:04:33.120]  他就關門
[00:04:33.120 --> 00:04:34.120]  然後上上一層
[00:04:34.120 --> 00:04:37.840]  其實以色列人都很細微地
[00:04:37.840 --> 00:04:42.280]  他很想藉著他們在很多方方面面的
[00:04:42.280 --> 00:04:44.640]  小心謹慎的行為
[00:04:44.640 --> 00:04:46.480]  希望能夠達到神的心意
[00:04:46.480 --> 00:04:48.560]  但是保羅說很可惜
[00:04:48.920 --> 00:04:50.680]  他們不能夠對焦
[00:04:50.680 --> 00:04:53.720]  沒辦法達到神的心意
[00:04:53.720 --> 00:04:57.200]  然後保羅就聯合了摩西和一些先知的說話
[00:04:57.200 --> 00:04:59.160]  引用舊約的經文解釋
[00:04:59.160 --> 00:05:02.640]  他說基督其實才是律法的目標
[00:05:02.640 --> 00:05:05.360]  他說整個律法指向的就是耶穌基督
[00:05:05.360 --> 00:05:07.160]  只要我們抓住耶穌基督
[00:05:07.160 --> 00:05:08.000]  相信祂
[00:05:08.000 --> 00:05:11.560]  我們就能夠達到被稱議的處境
[00:05:11.560 --> 00:05:15.200]  他說基督就是那個藉著生命的應許
[00:05:15.200 --> 00:05:16.800]  要賜給我們的
[00:05:16.800 --> 00:05:17.880]  這就是耶穌
[00:05:19.080 --> 00:05:20.320]  而所賜給的人
[00:05:20.320 --> 00:05:22.320]  包括以色列人和外邦人
[00:05:22.320 --> 00:05:26.040]  然後保羅又引用摩西和以塞俄的說話
[00:05:26.040 --> 00:05:30.080]  保羅非常嚴厲地指責這些以色列人
[00:05:30.080 --> 00:05:33.720]  他說你們今天拒絕福音這種叛逆
[00:05:33.720 --> 00:05:39.000]  以致你們無法進入神救贖的範圍裡面
[00:05:39.000 --> 00:05:40.600]  也是這樣的緣故
[00:05:40.600 --> 00:05:41.680]  保羅在這裡宣告
[00:05:41.680 --> 00:05:42.800]  他說也是因為這樣
[00:05:42.800 --> 00:05:45.720]  所以外邦被納入了神救贖的範圍裡面
[00:05:47.760 --> 00:05:51.680]  保羅透過摩西和以塞俄先知傳統
[00:05:51.680 --> 00:05:53.080]  他們所表達的說話
[00:05:53.080 --> 00:05:54.720]  他想在第十章做一件事
[00:05:54.720 --> 00:05:57.360]  就是證明以色列人的背道
[00:05:57.360 --> 00:06:02.120]  就是他們將外邦人一直排在救恩的範圍之外
[00:06:02.120 --> 00:06:05.360]  也從述他們過去的歷史證明
[00:06:05.360 --> 00:06:07.080]  他們那種拜偶像的罪
[00:06:07.080 --> 00:06:10.040]  由古到今仍然沒有任何改變
[00:06:10.040 --> 00:06:14.240]  所以從九章一節到十章二十一節
[00:06:14.240 --> 00:06:15.200]  我們看到
[00:06:15.200 --> 00:06:17.560]  當我們只看這兩章經文的時候
[00:06:17.560 --> 00:06:18.760]  好像給我們一個感覺
[00:06:18.760 --> 00:06:19.560]  保羅告訴我們
[00:06:19.560 --> 00:06:22.360]  以色列人因為他們的罪已經被神完全撇棄
[00:06:22.360 --> 00:06:25.160]  所以保羅急不及待在十一章第一節
[00:06:25.160 --> 00:06:26.840]  一直到十節
[00:06:26.840 --> 00:06:28.640]  他給我們一個解釋和強調
[00:06:28.640 --> 00:06:29.160]  他說不是
[00:06:29.160 --> 00:06:31.640]  我們千萬不要誤會保羅的意思
[00:06:31.640 --> 00:06:34.480]  他說我無意說以色列人被撇棄
[00:06:34.480 --> 00:06:36.760]  他說以色列人其實仍然是神的百姓
[00:06:36.760 --> 00:06:40.440]  他們仍然是蒙神恩典的揀選的族類
[00:06:40.440 --> 00:06:42.440]  他們的揀選
[00:06:42.440 --> 00:06:44.840]  不是因為他們的好處
[00:06:44.840 --> 00:06:45.960]  照樣我們也是一樣
[00:06:45.960 --> 00:06:48.080]  我們被揀選也不是因為我們的好處
[00:06:48.080 --> 00:06:51.760]  他說不是因為我們的好處
[00:06:51.760 --> 00:06:54.640]  但也不會因為我們的罪而被神丟棄
[00:06:54.640 --> 00:06:55.440]  沒錯
[00:06:55.440 --> 00:06:56.320]  因為罪的緣故
[00:06:56.320 --> 00:06:57.720]  以色列人我覺得我們也是一樣
[00:06:57.720 --> 00:06:59.360]  我們會受痛苦被刑罰
[00:06:59.360 --> 00:07:01.760]  但是神不會因為我們犯了罪之後
[00:07:01.760 --> 00:07:03.240]  就將我們拋棄
[00:07:03.240 --> 00:07:05.880]  保羅說神沒有棄絕他的百姓
[00:07:05.880 --> 00:07:06.560]  絕對沒有
[00:07:06.560 --> 00:07:08.520]  其實就和我們一樣
[00:07:08.520 --> 00:07:09.440]  我們今天相信耶穌
[00:07:09.440 --> 00:07:10.800]  有時候我們也會犯罪的
[00:07:10.800 --> 00:07:12.400]  我們也會有得罪神的地方
[00:07:12.400 --> 00:07:14.000]  但是神仍然沒有丟棄我們
[00:07:16.240 --> 00:07:17.840]  如果我們看保羅所寫的《羅馬書實》
[00:07:17.840 --> 00:07:18.480]  中間的十節
[00:07:18.480 --> 00:07:21.640]  基本上是由三個問題和他的回應
[00:07:21.640 --> 00:07:23.240]  來組成了這十節的聖經
[00:07:23.240 --> 00:07:24.720]  第一個問題
[00:07:24.720 --> 00:07:28.000]  他說我且說神棄絕了他的百姓
[00:07:28.000 --> 00:07:30.120]  就是說第九和第十章的那一節
[00:07:30.120 --> 00:07:32.360]  講到以色列人很無望了
[00:07:32.360 --> 00:07:33.640]  因為他們的罪
[00:07:33.640 --> 00:07:36.640]  他們落在一個很可怕的處境當中
[00:07:36.640 --> 00:07:38.320]  但是保羅在這裡問一個問題
[00:07:38.320 --> 00:07:40.200]  他說神真的棄絕了他們嗎?
[00:07:40.200 --> 00:07:42.640]  但是接著保羅用一個斬釘截鐵的說話
[00:07:42.640 --> 00:07:44.320]  來回應他自己的問題
[00:07:44.680 --> 00:07:46.680]  他說「斷乎沒有」
[00:07:46.680 --> 00:07:48.600]  他說「一點都不是」
[00:07:48.600 --> 00:07:52.240]  他說神真的寫去了他們嗎?
[00:07:52.240 --> 00:07:53.640]  他說「當然不是」
[00:07:53.640 --> 00:07:55.880]  於是我們就會問
[00:07:55.880 --> 00:07:57.680]  保羅有什麼憑據
[00:07:57.680 --> 00:08:00.560]  可以這麼斬釘截鐵說「不是」呢?
[00:08:00.560 --> 00:08:02.600]  如果我們看回這一節
[00:08:02.600 --> 00:08:03.640]  我們就看到
[00:08:03.640 --> 00:08:06.600]  保羅是用他自己的身份
[00:08:06.600 --> 00:08:08.640]  作為一個證據
[00:08:08.640 --> 00:08:09.800]  作出這個宣告
[00:08:09.800 --> 00:08:11.680]  保羅說
[00:08:11.680 --> 00:08:14.320]  我自己是神揀選的阿伯拉罕的後裔
[00:08:14.720 --> 00:08:17.560]  是以色列人當中屬於變亞敏茲派的族人
[00:08:17.560 --> 00:08:20.320]  保羅說「我是一個以色列人」
[00:08:20.320 --> 00:08:22.320]  保羅說「是的」
[00:08:22.320 --> 00:08:23.440]  「只因你是一個以色列人」
[00:08:23.440 --> 00:08:25.200]  「跟你說的話有什麼意義呢?」
[00:08:25.200 --> 00:08:27.840]  但是我相信保羅這麼說的意思
[00:08:27.840 --> 00:08:28.720]  其實他想說
[00:08:28.720 --> 00:08:31.440]  如果神真的棄絕了以色列人的時候
[00:08:31.440 --> 00:08:33.560]  我保羅作為一個以色列人
[00:08:33.560 --> 00:08:36.960]  作為一個當時逼迫基督徒的以色列人
[00:08:36.960 --> 00:08:40.000]  如果神已經棄絕了我這個種族
[00:08:40.000 --> 00:08:44.360]  神為什麼會在大馬色路上向我顯現呢?
[00:08:44.880 --> 00:08:46.840]  神為什麼要在大馬色路上
[00:08:46.840 --> 00:08:47.960]  寬恕我的罪
[00:08:47.960 --> 00:08:50.480]  並且呼召我作為外邦人的使徒
[00:08:50.480 --> 00:08:53.080]  將神對世人的愛傳遞出去
[00:08:53.080 --> 00:08:57.280]  如果神真的拋棄了以色列人的時候
[00:08:57.280 --> 00:08:58.600]  祂不會呼召我的
[00:08:58.600 --> 00:09:00.440]  也不會容許我這個以色列人
[00:09:00.440 --> 00:09:02.440]  仍然在祂的救恩裡有份
[00:09:02.440 --> 00:09:07.080]  所以我們要明白
[00:09:07.080 --> 00:09:11.160]  在保羅在《羅馬書舊章》第二、第三頁和第十章第一節
[00:09:11.160 --> 00:09:12.240]  我們看到
[00:09:12.240 --> 00:09:13.560]  他有幾句說話
[00:09:13.560 --> 00:09:19.000]  將他心裡面的那種心態表現出來
[00:09:19.000 --> 00:09:20.960]  他說:我是大有憂愁
[00:09:20.960 --> 00:09:22.240]  心裡時常傷痛
[00:09:22.240 --> 00:09:23.720]  惟我弟兄我骨肉之親
[00:09:23.720 --> 00:09:24.760]  就是自己被奏載
[00:09:24.760 --> 00:09:26.280]  與基督分離我也願意
[00:09:26.280 --> 00:09:28.200]  弟兄回我心裡所願的
[00:09:28.200 --> 00:09:29.360]  向神所求的
[00:09:29.360 --> 00:09:31.640]  是要以色列人得救
[00:09:31.640 --> 00:09:33.600]  沒錯
[00:09:33.600 --> 00:09:38.720]  保羅很清楚他被召向外邦來傳訪
[00:09:38.720 --> 00:09:43.240]  是盼望那些一直不在舊約裡面被接納的人
[00:09:43.560 --> 00:09:44.600]  這是他的使命
[00:09:44.600 --> 00:09:46.600]  是他最要承擔的工作
[00:09:46.600 --> 00:09:48.200]  但他的心作為以色列人
[00:09:48.200 --> 00:09:49.680]  他從來沒有忘記過
[00:09:49.680 --> 00:09:51.360]  或者他從來沒有放下過
[00:09:51.360 --> 00:09:53.920]  就是他很緊張這群同胞
[00:09:53.920 --> 00:09:56.480]  他們何時可以像我一樣
[00:09:56.480 --> 00:09:58.600]  都能夠認識耶穌
[00:09:58.600 --> 00:10:04.280]  都能夠從他們過去千百年來所追求的方向裡面
[00:10:04.280 --> 00:10:07.240]  他們能夠找到進入永恆的生命裡面
[00:10:07.240 --> 00:10:10.960]  所以保羅在第二節說:神沒有棄絕
[00:10:10.960 --> 00:10:12.960]  祂預先所知道的百姓
[00:10:13.680 --> 00:10:16.720]  這句話讓我們回想起羅馬書第九章第六節
[00:10:16.720 --> 00:10:19.920]  保羅說:這不是說神的話落了空
[00:10:19.920 --> 00:10:22.320]  這兩句的意思其實都是想做一件事
[00:10:22.320 --> 00:10:24.640]  就是保羅肯定神的信實
[00:10:24.640 --> 00:10:26.920]  只不過他從兩個角度來給我們看
[00:10:26.920 --> 00:10:29.520]  羅馬書第一章第二節強調
[00:10:29.520 --> 00:10:32.560]  神救贖以色列這個特定的計劃從來沒有改變過
[00:10:32.560 --> 00:10:34.640]  當神定了之後就一直沒有改變過
[00:10:34.640 --> 00:10:35.640]  都是向前行的
[00:10:35.640 --> 00:10:38.200]  但第九章第六節特別強調
[00:10:38.200 --> 00:10:40.680]  神對族長的應許仍然效效
[00:10:40.680 --> 00:10:42.960]  就是說神永恆的救贖計劃沒有變
[00:10:42.960 --> 00:10:45.680]  而他對以色列這一群人
[00:10:45.680 --> 00:10:47.000]  要選召他們做選民
[00:10:47.000 --> 00:10:48.520]  不會因為今天的緣故
[00:10:48.520 --> 00:10:49.360]  他們就沒有了
[00:10:49.360 --> 00:10:53.640]  就是說他將以色列人納入了整體的救贖計劃裡面
[00:10:53.640 --> 00:10:57.520]  所以保羅強調以色列的神是信實的
[00:10:57.520 --> 00:10:59.640]  所以他會對以色列不離不棄
[00:10:59.640 --> 00:11:02.240]  這是保羅在第一個問題裡面很想帶出來的
[00:11:02.240 --> 00:11:04.480]  就是神對以色列人從來都不離不棄
[00:11:04.480 --> 00:11:05.880]  第二個問題
[00:11:05.880 --> 00:11:08.840]  保羅問:神的回話是怎樣說的呢?
[00:11:08.840 --> 00:11:09.760]  這句話很有趣
[00:11:09.760 --> 00:11:12.440]  如果我們只看這句話就不知道他在問什麼
[00:11:12.640 --> 00:11:13.920]  但是如果我們一直看經文
[00:11:13.920 --> 00:11:15.800]  我們會發覺原來這是在說
[00:11:15.800 --> 00:11:18.480]  保羅引用了先知以利亞的一個經歷
[00:11:18.480 --> 00:11:22.960]  然後說到當先知和神的一個對話
[00:11:22.960 --> 00:11:24.240]  然後神有一個回應
[00:11:24.240 --> 00:11:28.880]  保羅引用了《列王記》上十九章以利亞的故事
[00:11:28.880 --> 00:11:33.640]  說到當時整個以色列好像已經反叛了神
[00:11:33.640 --> 00:11:37.160]  不能夠再對神有任何的反應
[00:11:37.160 --> 00:11:38.280]  好像只剩下以利亞
[00:11:38.280 --> 00:11:41.560]  因為我們看到整個加密山上的故事
[00:11:41.560 --> 00:11:45.880]  只有以利亞一個人對著幾百個假的先知
[00:11:45.880 --> 00:11:48.520]  來期望神顯出他的恩典
[00:11:48.520 --> 00:11:49.720]  顯出他的能力
[00:11:49.720 --> 00:11:52.240]  所以以利亞的故事是說
[00:11:52.240 --> 00:11:53.880]  以色列人離棄神敬拜巴力
[00:11:53.880 --> 00:11:57.120]  然後以利亞為神大發熱心
[00:11:57.120 --> 00:11:59.960]  在加密山上挑戰巴力
[00:11:59.960 --> 00:12:01.920]  最後巴力的神
[00:12:01.920 --> 00:12:02.760]  因為他是一個假神
[00:12:02.760 --> 00:12:03.960]  所以他無法顯出神跡
[00:12:03.960 --> 00:12:04.880]  燒了那些祭物
[00:12:04.880 --> 00:12:06.280]  但是耶和華是真神
[00:12:06.280 --> 00:12:08.400]  所以他就從天上降火下來
[00:12:08.400 --> 00:12:09.480]  燒了那些祭物
[00:12:09.480 --> 00:12:10.800]  顯明他是獨一的真神
[00:12:12.560 --> 00:12:14.560]  這個事件完結之後
[00:12:14.560 --> 00:12:16.560]  很有趣的
[00:12:16.560 --> 00:12:19.560]  一個我們很熟悉的先知
[00:12:19.560 --> 00:12:21.560]  對著八百五十個假先知
[00:12:21.560 --> 00:12:22.560]  毫無懼惜
[00:12:22.560 --> 00:12:25.560]  但是很快就看到一個女人
[00:12:25.560 --> 00:12:26.560]  就嚇了他一跳
[00:12:26.560 --> 00:12:30.560]  很有趣的
[00:12:30.560 --> 00:12:32.560]  對著八百五十個假先知
[00:12:32.560 --> 00:12:33.560]  這麼大的壓力之下
[00:12:33.560 --> 00:12:36.560]  以利亞仍然可以承擔著我為神工作
[00:12:36.560 --> 00:12:40.560]  但是今天面對你洗別一句的話
[00:12:41.560 --> 00:12:43.560]  就說我要殺了他
[00:12:43.560 --> 00:12:44.560]  他就害怕了
[00:12:44.560 --> 00:12:48.560]  於是
[00:12:48.560 --> 00:12:51.560]  以利亞他懼怕被殺死
[00:12:51.560 --> 00:12:52.560]  於是他就選擇逃難
[00:12:52.560 --> 00:12:54.560]  在逃難過程當中
[00:12:54.560 --> 00:12:55.560]  他就向神投訴
[00:12:55.560 --> 00:12:58.560]  以利亞說:神啊
[00:12:58.560 --> 00:13:00.560]  我這麼熱心為祢
[00:13:00.560 --> 00:13:04.560]  這麼辛苦才能夠在假先知的面前
[00:13:04.560 --> 00:13:07.560]  讓以色列人看到祢是那位獨一的真神
[00:13:10.560 --> 00:13:11.560]  他就說:神啊
[00:13:11.560 --> 00:13:12.560]  祢知不知道
[00:13:12.560 --> 00:13:14.560]  沒有人為祢了
[00:13:14.560 --> 00:13:15.560]  只有我一個
[00:13:15.560 --> 00:13:19.560]  我有時候去想
[00:13:19.560 --> 00:13:21.560]  以利亞這個感受的時候
[00:13:21.560 --> 00:13:23.560]  我有時候有一點點的
[00:13:23.560 --> 00:13:26.560]  不知怎的用幻想
[00:13:26.560 --> 00:13:27.560]  有一些假設
[00:13:27.560 --> 00:13:29.560]  可能在以利亞的心裡面去想
[00:13:29.560 --> 00:13:30.560]  神啊
[00:13:30.560 --> 00:13:32.560]  今天我為祢做了這麼多的事
[00:13:32.560 --> 00:13:34.560]  終於
[00:13:34.560 --> 00:13:36.560]  我希望見到以色列人悔改
[00:13:36.560 --> 00:13:37.560]  回歸
[00:13:37.560 --> 00:13:39.560]  然後我以利亞就別自入皇宮
[00:13:39.560 --> 00:13:41.560]  成為皇宮的國師
[00:13:41.560 --> 00:13:43.560]  然後阿哈王有什麼
[00:13:43.560 --> 00:13:44.560]  關於前面的事情
[00:13:44.560 --> 00:13:45.560]  他會來問我
[00:13:45.560 --> 00:13:47.560]  然後我向神祢請教
[00:13:47.560 --> 00:13:48.560]  然後神祢告訴我
[00:13:48.560 --> 00:13:49.560]  然後我告訴他
[00:13:49.560 --> 00:13:50.560]  可能以利亞來說
[00:13:50.560 --> 00:13:51.560]  他覺得我這麼大發熱心
[00:13:51.560 --> 00:13:53.560]  是不是應該有一點回報
[00:13:53.560 --> 00:13:55.560]  但他發覺不是
[00:13:55.560 --> 00:13:57.560]  原來是死亡擺在他的面前
[00:13:57.560 --> 00:13:58.560]  還有他覺得他很孤單
[00:13:58.560 --> 00:13:59.560]  他覺得只有我一個
[00:13:59.560 --> 00:14:00.560]  是為祢大發熱心
[00:14:00.560 --> 00:14:01.560]  但是神說
[00:14:01.560 --> 00:14:02.560]  No, sorry
[00:14:02.560 --> 00:14:03.560]  以利亞,你看錯了
[00:14:03.560 --> 00:14:05.560]  沒錯,他說你是很熱心
[00:14:05.560 --> 00:14:06.560]  但他說你不要忘記
[00:14:06.560 --> 00:14:07.560]  我自己
[00:14:07.560 --> 00:14:10.560]  神說我保守了
[00:14:10.560 --> 00:14:12.560]  在以色列當中有七千人
[00:14:12.560 --> 00:14:14.560]  從來沒有向巴力屈膝
[00:14:14.560 --> 00:14:17.560]  保羅特別在這裡強調
[00:14:17.560 --> 00:14:21.560]  他說神為自己留下了七千人
[00:14:21.560 --> 00:14:24.560]  原來當時很惡劣的環境當中
[00:14:24.560 --> 00:14:27.560]  不僅有七千人對神忠心
[00:14:27.560 --> 00:14:30.560]  而且這七千人是神自己保守
[00:14:30.560 --> 00:14:31.560]  無失落
[00:14:31.560 --> 00:14:32.560]  是神的恩典下
[00:14:32.560 --> 00:14:33.560]  保守了這群人
[00:14:33.560 --> 00:14:37.560]  讓他們沒有落在向巴力求拜的
[00:14:37.560 --> 00:14:38.560]  拜偶像的過程中
[00:14:38.560 --> 00:14:41.560]  保羅透過以利亞的故事
[00:14:41.560 --> 00:14:42.560]  強調一件事
[00:14:42.560 --> 00:14:44.560]  他說以利亞的時代
[00:14:44.560 --> 00:14:47.560]  在人看來通國的人都已經離棄他
[00:14:47.560 --> 00:14:49.560]  但神自己沒有棄他的百姓
[00:14:49.560 --> 00:14:51.560]  他仍然保存了一群人
[00:14:51.560 --> 00:14:54.560]  我們相信七千不一定是一個數目
[00:14:54.560 --> 00:14:57.560]  因為我們知道聖經中說的七千是一個完美
[00:14:57.560 --> 00:14:58.560]  即是說神保守了一群人
[00:14:58.560 --> 00:15:00.560]  沒有離棄偶像
[00:15:00.560 --> 00:15:01.560]  過去如是
[00:15:01.560 --> 00:15:03.560]  保羅說今天也是
[00:15:03.560 --> 00:15:05.560]  今天在這個新約的時代
[00:15:05.560 --> 00:15:08.560]  我們以為神不要以色列人了嗎?
[00:15:08.560 --> 00:15:10.560]  我們以為因為以色列人是叛逆
[00:15:10.560 --> 00:15:11.560]  他們已經沒有了
[00:15:11.560 --> 00:15:15.560]  特別有些人會引用聖經說
[00:15:15.560 --> 00:15:17.560]  因為橄欖樹不見了
[00:15:17.560 --> 00:15:19.560]  於是那些枝枝被削了
[00:15:19.560 --> 00:15:20.560]  野橄欖摘了上去
[00:15:20.560 --> 00:15:21.560]  就是我們這群外邦人
[00:15:21.560 --> 00:15:22.560]  於是有些人就覺得
[00:15:22.560 --> 00:15:24.560]  神已經不要他們了
[00:15:24.560 --> 00:15:26.560]  只留下我們這些外邦人
[00:15:26.560 --> 00:15:27.560]  保羅說不是的
[00:15:27.560 --> 00:15:28.560]  過去神如何保守他們
[00:15:28.560 --> 00:15:31.560]  到今天神一樣來保守
[00:15:31.560 --> 00:15:33.560]  讓這些被拯救的人
[00:15:33.560 --> 00:15:34.560]  一個都不失落
[00:15:34.560 --> 00:15:35.560]  不割愛
[00:15:35.560 --> 00:15:37.560]  包括外邦人和以色列人
[00:15:37.560 --> 00:15:39.560]  他說蒙神保守的人
[00:15:39.560 --> 00:15:41.560]  未曾來敬拜外邦神
[00:15:41.560 --> 00:15:44.560]  他們願意在神裡面繼續來成長
[00:15:44.560 --> 00:15:46.560]  保羅說這些人
[00:15:46.560 --> 00:15:49.560]  正正是羅馬書舊章二十九節所說
[00:15:49.560 --> 00:15:53.560]  那些神留下來的餘民
