
[00:00:00.000 --> 00:00:06.360]  上兩次我們看了《彈爾利書》頭幾章
[00:02:09.560 --> 00:02:12.040]  王對他們的挑戰
[00:02:12.040 --> 00:02:13.880]  所以這裏可以說
[00:02:13.880 --> 00:02:17.000]  這個巴比倫是一個敵神的系統
[00:02:17.000 --> 00:02:20.120]  從舊約到新約
[00:02:20.120 --> 00:02:28.440]  巴比倫可以說是代表着敵上帝的世界系統
[00:02:28.440 --> 00:02:30.920]  尼布格尼撒旺當然就是那個王者
[00:02:30.920 --> 00:02:32.200]  是那個領袖
[00:02:32.200 --> 00:02:34.760]  可以說是這個世界之王
[00:02:34.760 --> 00:02:37.480]  他立了這個金像非常的巨大
[00:02:37.480 --> 00:02:41.640]  有60爪就是90尺乘6爪那麼高
[00:02:41.640 --> 00:02:45.240]  說明這個真是一個代表這些假神
[00:02:45.240 --> 00:02:50.360]  來抵擋上帝的假神的一個記號
[00:02:50.360 --> 00:02:53.080]  而這三個朋友卻是屬神的人
[00:02:53.080 --> 00:02:55.960]  他們就代表着好像我們一樣的
[00:02:55.960 --> 00:02:57.560]  是來信靠神的
[00:02:57.560 --> 00:02:59.080]  來見證神的
[00:02:59.080 --> 00:03:01.160]  來忠心於神
[00:03:01.160 --> 00:03:03.800]  效忠於上帝的一羣人
[00:03:03.800 --> 00:03:06.520]  這個火瑤的試煉
[00:03:06.520 --> 00:03:08.760]  叫不叫拜偶像
[00:03:08.760 --> 00:03:13.240]  屈膝在這些假神的面前
[00:03:13.240 --> 00:03:15.800]  來放棄他們的信仰
[00:03:15.800 --> 00:03:18.840]  可以說是他們所面對的一個很大的試煉
[00:03:18.840 --> 00:03:21.240]  甚至是一個生命的危險
[00:03:21.240 --> 00:03:23.160]  所以今天我們來到看見
[00:03:23.160 --> 00:03:27.080]  其實我們今天都是雖然面對這個世界
[00:03:27.080 --> 00:03:30.840]  我們見到有的一些危險一些危機
[00:03:30.840 --> 00:03:31.960]  從各方面而來
[00:03:31.960 --> 00:03:33.800]  從疾病疫情
[00:03:33.800 --> 00:03:38.440]  從政治從經濟從末世的災難
[00:03:38.440 --> 00:03:42.680]  各方面有的攻擊有的危險
[00:03:42.680 --> 00:03:46.280]  當然我們今天已經算是很蒙福很平安
[00:03:46.280 --> 00:03:49.080]  在南加州這個地方
[00:03:49.080 --> 00:03:52.280]  我們看見周圍在美國有很多的災難
[00:03:52.280 --> 00:03:55.880]  在其他國家更加有很多事發生
[00:03:55.880 --> 00:03:59.400]  有很多打仗的危險
[00:03:59.400 --> 00:04:02.520]  有些打仗的風聲即將發動
[00:04:02.520 --> 00:04:07.320]  我們見到周圍的地震、饑荒
[00:04:07.320 --> 00:04:11.800]  各方面籠罩着這個世界
[00:04:11.800 --> 00:04:15.640]  但我們知道背後還有一個更大的勢力
[00:04:15.640 --> 00:04:19.400]  就是這個所帶來這個世界的墜落
[00:04:19.400 --> 00:04:22.760]  這個是整個世界離開了上帝
[00:04:22.760 --> 00:04:26.600]  所落在的黑暗和不安當中
[00:04:26.600 --> 00:04:28.360]  而背後我們知道
[00:04:28.360 --> 00:04:31.640]  是因爲有魔鬼的權勢
[00:04:31.640 --> 00:04:33.880]  這個屬靈器的惡魔
[00:04:33.880 --> 00:04:36.520]  今天我們來到面對這個人生的時候
[00:04:36.520 --> 00:04:39.640]  其實真的好像打了一場仗一樣
[00:04:39.640 --> 00:04:43.240]  有時我們看不見背後這個屬靈器的惡魔
[00:04:43.240 --> 00:04:45.240]  但是它真實的影響
[00:04:45.240 --> 00:04:52.360]  和背後有的這些在靈界裏所運作的一切
[00:04:52.360 --> 00:04:54.840]  叫我們不可以忽視
[00:04:54.840 --> 00:04:56.360]  所以我們是屬神的人
[00:04:56.360 --> 00:04:59.560]  我們真的不同於世人一樣
[00:04:59.560 --> 00:05:01.480]  只是看見表面的環境
[00:05:01.480 --> 00:05:05.640]  我們要明白背後這種罪惡對人類的影響
[00:05:05.640 --> 00:05:07.560]  人類墜落了之後
[00:05:07.560 --> 00:05:11.400]  在審判的底下那種黑暗
[00:05:11.400 --> 00:05:14.040]  而背後有一種屬靈的惡魔
[00:05:14.040 --> 00:05:17.240]  在那裏來操控這些一切
[00:05:17.240 --> 00:05:20.520]  所以我們發現在這個世界的黃霧當中
[00:05:20.520 --> 00:05:22.280]  其實就反映出
[00:05:22.280 --> 00:05:26.200]  今天我們面對着魔鬼的作爲
[00:05:26.200 --> 00:05:28.840]  它是時常都來到
[00:05:28.840 --> 00:05:31.320]  透過各樣這些苦難也好
[00:05:31.320 --> 00:05:33.080]  隱憂也好
[00:05:33.080 --> 00:05:35.000]  甜頭也好
[00:05:35.000 --> 00:05:39.080]  試探也好,將人帶離開於神
[00:05:39.080 --> 00:05:41.080]  然後降伏在祂面前
[00:05:41.080 --> 00:05:43.960]  很多時候它是來逼迫我們
[00:05:43.960 --> 00:05:45.960]  或者是試探我們
[00:05:45.960 --> 00:05:54.360]  叫我們降伏在祂的屬靈的敗壞的權勢那裏
[00:05:54.360 --> 00:05:55.720]  所以聖經裏面說到
[00:05:55.720 --> 00:05:58.760]  全世界都臥在那惡者手裏
[00:05:58.760 --> 00:06:01.800]  《約翰一書》第五章給我們看見
[00:06:01.800 --> 00:06:06.920]  很清楚的神提醒我們今天所面對的是什麼
[00:06:06.920 --> 00:06:10.120]  在這個普羅的書信
[00:06:10.120 --> 00:06:11.400]  除了約翰這樣說
[00:06:11.400 --> 00:06:15.640]  普羅在同樣在《伊弗所書》第二章裏說
[00:06:15.640 --> 00:06:20.120]  「你們在其中行事爲人
[00:06:20.120 --> 00:06:21.800]  隨着今世的風俗
[00:06:21.800 --> 00:06:24.040]  信服空中掌權者的手令
[00:06:24.040 --> 00:06:29.400]  就是現今在搏弈之子心中運行的邪靈」
[00:06:29.400 --> 00:06:33.880]  所以我們知道背後有一種屬靈的影響
[00:06:33.880 --> 00:06:37.240]  和我們所面對的屬靈的爭執
[00:06:37.240 --> 00:06:39.240]  這是我們真正的敵人
[00:06:39.240 --> 00:06:41.880]  不只是我們環境所帶給我們的敵人
[00:06:41.880 --> 00:06:45.960]  而是背後一種真正在靈界裏面的敵人
[00:06:45.960 --> 00:06:50.280]  魔鬼正是好像尼布格黎撒王所反映出來的
[00:06:50.280 --> 00:06:51.880]  他那種自大
[00:06:51.880 --> 00:06:53.080]  心中的驕傲
[00:06:53.080 --> 00:06:54.360]  高抬他自己
[00:06:54.360 --> 00:06:55.720]  他好像與神同等
[00:06:55.720 --> 00:06:58.520]  有哪個神能夠像我
[00:06:58.520 --> 00:07:01.080]  我所立的金像你們都要敬拜
[00:07:01.080 --> 00:07:05.560]  全地都要來降服在我的權勢底下
[00:07:05.560 --> 00:07:09.400]  所以很多的使者就來服役於他
[00:07:09.400 --> 00:07:13.640]  而他就專找機會來控告這些屬神的人
[00:07:13.640 --> 00:07:20.120]  來逼迫這些屬神的人離開他們所信的信仰
[00:07:20.120 --> 00:07:23.960]  搖動他們的信心來降服在他底下
[00:07:23.960 --> 00:07:29.880]  今天我們真的看到這個世界的王仍然不斷地作弓
[00:07:29.880 --> 00:07:30.920]  在繼承宗十二章
[00:07:30.920 --> 00:07:33.320]  他說這個末世越來越近的時候
[00:07:33.320 --> 00:07:35.080]  魔鬼被摔在地上
[00:07:35.080 --> 00:07:39.240]  他就盡他一切的力量來抵擋上帝
[00:07:39.240 --> 00:07:41.560]  叫人受到痛苦
[00:07:41.560 --> 00:07:45.000]  然後來咒坐神或者離開神
[00:07:45.000 --> 00:07:50.920]  叫人更加落在黑暗和絕望
[00:07:50.920 --> 00:07:54.760]  和將來永遠沉淪的日子
[00:07:54.760 --> 00:07:58.600]  但是屬神的人我們不同的就是我們有性靈
[00:07:58.600 --> 00:08:05.000]  在《哥林多前書》第二章和第三章告訴我們
[00:08:05.000 --> 00:08:06.920]  我們有性靈的人
[00:08:06.920 --> 00:08:08.600]  我們是屬靈的人
[00:08:08.600 --> 00:08:12.200]  屬靈的人有一個特點就是能夠參透萬事
[00:08:12.200 --> 00:08:13.640]  不只是看到表面的東西
[00:08:13.640 --> 00:08:17.000]  而是看到背後屬靈界所發生的事
[00:08:17.000 --> 00:08:18.600]  這是神給我們的智慧
[00:08:18.600 --> 00:08:21.640]  和聖經給我們的啓示的目的
[00:08:21.640 --> 00:08:24.920]  就是讓我們能夠在這些表面的人生當中
[00:08:24.920 --> 00:08:27.800]  我們能夠看到屬靈界所發生的事
[00:08:27.800 --> 00:08:29.800]  能夠參透這個世界所發生的事
[00:08:29.800 --> 00:08:32.680]  能夠看到屬靈在背後的目的
[00:08:32.680 --> 00:08:34.920]  甚至是屬靈的征戰
[00:08:34.920 --> 00:08:37.320]  所以今天我們從這個故事當中
[00:08:37.320 --> 00:08:39.320]  其實最大的我們能夠看見的
[00:08:39.320 --> 00:08:43.080]  就是背後這種屬靈的征戰
[00:08:43.080 --> 00:08:47.680]  有人估計這個尼泊爾王
[00:08:47.680 --> 00:08:50.400]  所立的這個金像這麼大
[00:08:50.400 --> 00:08:53.720]  究竟有多重呢?值多少錢呢?
[00:08:53.720 --> 00:08:55.720]  是用金製成的
[00:08:55.720 --> 00:08:58.760]  所以有一些聖經學者略略估計
[00:08:58.760 --> 00:09:01.840]  應該大約如果用金製成這麼高這麼大
[00:09:01.840 --> 00:09:06.560]  差不多有4400磅這麼大的一個金重
[00:09:06.560 --> 00:09:07.520]  那麼它值多少錢呢?
[00:09:07.520 --> 00:09:09.800]  如果算一下一磅金多少錢
[00:09:09.800 --> 00:09:14.880]  算出來大約值美金25億這麼多的錢
[00:09:14.880 --> 00:09:16.160]  哇,很多錢的了
[00:09:16.160 --> 00:09:20.400]  所以用了很多資源來做這麼大的一個金像
[00:09:20.400 --> 00:09:24.120]  哇,氣勢真是逼人的
[00:09:24.120 --> 00:09:28.320]  讀到這個金像我就想起我們香港有一個大像
[00:09:28.320 --> 00:09:29.200]  知不知道在哪裏?
[00:09:29.200 --> 00:09:31.960]  在大嶼山有一個大佛像
[00:09:31.960 --> 00:09:39.760]  這個就是可以說是全世界最大的一個佛像
[00:09:39.760 --> 00:09:42.720]  讓我們看見其實有很多這些異教
[00:09:42.720 --> 00:09:46.280]  或者是一些魔鬼透過不同的宗教
[00:09:46.280 --> 00:09:48.440]  一些民間的宗教等等
[00:09:48.440 --> 00:09:57.680]  來讓人體會到好像是假神那種影響力
[00:09:57.680 --> 00:10:00.320]  其實《耳刷書》第46章
[00:10:00.320 --> 00:10:05.200]  有很多經文是要講到巴比倫的偶像
[00:10:05.200 --> 00:10:07.120]  所以講到巴比倫的偶像的時候
[00:10:07.120 --> 00:10:10.800]  聖經很清楚地說明這些全部是虛假的
[00:10:10.800 --> 00:10:13.880]  唯有堯華是獨一的真神
[00:10:13.880 --> 00:10:15.960]  那位的神才能夠保守你們
[00:10:15.960 --> 00:10:18.200]  當時《耳刷書》的信息就是這樣
[00:10:18.200 --> 00:10:21.240]  你們不要去敬拜那些巴比倫的偶像
[00:10:21.240 --> 00:10:22.360]  以他們爲神
[00:10:22.360 --> 00:10:25.320]  你們當敬拜這位是唯一的真神
[00:10:25.320 --> 00:10:26.360]  是獨一的主
[00:10:26.360 --> 00:10:28.360]  就是堯華上帝
[00:10:28.360 --> 00:10:33.160]  所以我們今天見到這幾個屬神的三友
[00:10:33.160 --> 00:10:34.760]  大爾利的三位朋友
[00:10:34.760 --> 00:10:36.960]  他們就是對神是絕對的效忠
[00:10:36.960 --> 00:10:39.440]  認識上帝是獨一的真神
[00:10:39.440 --> 00:10:42.120]  認識神是那位超越這些一切
[00:10:42.120 --> 00:10:44.240]  雖然那麼大的金像 氣勢逼人
[00:10:44.240 --> 00:10:46.440]  所有人都來到他面前敬拜
[00:10:46.440 --> 00:10:47.920]  那麼多的樂器奏起來
[00:10:47.920 --> 00:10:51.320]  那種澎湃 那種氣勢 那種氣氛
[00:10:51.320 --> 00:10:55.400]  令到你真的要屈膝投地
[00:10:55.400 --> 00:11:00.800]  向這個假神降服
[00:11:00.800 --> 00:11:01.640]  但是他們沒有
[00:11:01.640 --> 00:11:03.920]  他們是樹立得穩
[00:11:03.920 --> 00:11:07.280]  堅定地在這些所有危險危機當中
[00:11:07.280 --> 00:11:09.640]  這些逼迫和引誘的裏面
[00:11:09.640 --> 00:11:11.800]  來效忠於上帝
[00:11:11.800 --> 00:11:12.800]  原因是什麼呢?
[00:11:12.800 --> 00:11:14.600]  原因就是他們很認識到
[00:11:14.600 --> 00:11:16.600]  堯華是真神
[00:11:16.600 --> 00:11:17.560]  弟兄姐妹
[00:11:17.560 --> 00:11:19.240]  我們在這個世界裏面
[00:11:19.240 --> 00:11:20.720]  很多人在迷茫當中
[00:11:20.720 --> 00:11:22.000]  很多人在睏乏當中
[00:11:22.000 --> 00:11:24.640]  很多人在絕望的裏面
[00:11:24.640 --> 00:11:26.480]  但是我們作爲神的兒女
[00:11:26.480 --> 00:11:28.840]  我們有一種很不同的認識
[00:11:28.840 --> 00:11:31.520]  就是我們認識耶穌基督是真神
[00:11:31.520 --> 00:11:34.600]  祂是唯一人類的希望
[00:11:34.600 --> 00:11:37.440]  很多的世俗歪風
[00:11:37.440 --> 00:11:38.400]  各樣的破壞
[00:11:38.400 --> 00:11:40.080]  道德的破壞
[00:11:40.080 --> 00:11:43.160]  各樣的引誘
[00:11:43.160 --> 00:11:45.400]  各樣的苦難
[00:11:45.400 --> 00:11:48.400]  其實都是讓我們看見
[00:11:48.400 --> 00:11:50.240]  罪所帶來的影響
[00:11:50.240 --> 00:11:53.680]  這個世界將會在審判底下
[00:11:53.680 --> 00:11:57.520]  將會有一天的結束
[00:11:57.520 --> 00:11:58.560]  當然我們知道
[00:11:58.560 --> 00:11:59.840]  我們活在這個世界裏面
[00:11:59.840 --> 00:12:02.080]  我們仍然帶着盼望
[00:12:02.080 --> 00:12:04.320]  知道這個仍然是上帝的世界
[00:12:04.320 --> 00:12:05.560]  所以我們盡我們的努力
[00:12:05.560 --> 00:12:08.040]  來做好我們應該要做的事情
[00:12:08.040 --> 00:12:10.600]  來建立我們應該有的東西
[00:12:10.600 --> 00:12:13.960]  在地上我們需要去建築的地方
[00:12:13.960 --> 00:12:15.440]  貢獻的地方
[00:12:15.440 --> 00:12:18.600]  來做好我們應該有的責任
[00:12:18.600 --> 00:12:20.480]  我們等候主耶穌基督不是牽着手
[00:12:20.480 --> 00:12:24.240]  而是我們更多地將神的愛分享
[00:12:24.240 --> 00:12:29.600]  和讓人有機會知道真正的盼望的緣由
[00:12:29.600 --> 00:12:31.880]  所以今天我們在地上
[00:12:31.880 --> 00:12:34.600]  我們更好地做好我們的本分之餘
[00:12:34.600 --> 00:12:35.640]  最重要的
[00:12:35.640 --> 00:12:37.000]  我們知道有一個目的
[00:12:37.000 --> 00:12:40.800]  目的就是讓神被世人來認識
[00:12:40.800 --> 00:12:44.320]  因爲唯有祂是我們人類真正的拯救
[00:12:44.320 --> 00:12:47.880]  唯有祂是已經勝過了這個世界的
[00:12:47.880 --> 00:12:51.160]  所以這個世界之王雖然很大的威力
[00:12:51.160 --> 00:12:52.040]  但我們知道
[00:12:52.040 --> 00:12:55.600]  那位勝過了這個世界的就是耶穌基督
[00:12:55.600 --> 00:12:58.040]  祂就是真正的主
[00:12:58.040 --> 00:12:59.760]  所以我們感謝神耶穌基督
[00:12:59.760 --> 00:13:03.160]  祂已經從死裏復活得勝這個世界
[00:13:03.160 --> 00:13:05.320]  祂說我已經勝過這個世界
[00:13:05.320 --> 00:13:09.320]  所以我可以賜給你們有真正的平安
[00:13:09.320 --> 00:13:11.720]  所以今天在整個周圍籠罩
[00:13:11.720 --> 00:13:13.200]  我們很多不安的事的時候
[00:13:13.200 --> 00:13:14.800]  我們仍然禱告
[00:13:14.800 --> 00:13:16.400]  我們仍然仰望神
[00:13:16.400 --> 00:13:18.920]  然後認定信靠主耶穌基督
[00:13:18.920 --> 00:13:20.600]  祂是我們真正的盼望
[00:13:20.600 --> 00:13:25.920]  福音是能夠解決我們永恆的結局的
[00:13:25.920 --> 00:13:30.120]  一個最重要的解藥
[00:13:30.120 --> 00:13:32.520]  首先我們看到這個世界之王
[00:13:32.520 --> 00:13:33.920]  祂那種自大
[00:13:33.920 --> 00:13:36.240]  祂那種自以爲神
[00:13:36.240 --> 00:13:37.440]  要高抬自己
[00:13:37.440 --> 00:13:41.000]  甚至叫人要俯伏在祂面前
[00:13:41.000 --> 00:13:43.680]  但是我們看到祂用了什麼方法呢?
[00:13:43.680 --> 00:13:46.600]  從這段經文裏面我們也看見
[00:13:46.600 --> 00:13:51.120]  當時我們看見尼泊爾加尼撒王沖沖大怒
[00:13:51.120 --> 00:13:52.920]  就叫那三個人來
[00:13:52.920 --> 00:13:55.160]  因爲那些人來控訴他們
[00:13:55.160 --> 00:13:58.120]  魔鬼時常都是這樣做控訴的工作
[00:13:58.120 --> 00:14:00.600]  所以尼泊爾加尼撒王就問他們
[00:14:00.600 --> 00:14:02.160]  你們三個人
[00:14:02.160 --> 00:14:04.920]  撒拉拉維薩里亞伯尼哥
[00:14:04.920 --> 00:14:07.800]  你們不侍奉我的神
[00:14:07.800 --> 00:14:10.160]  也不敬拜我所立的金像
[00:14:10.160 --> 00:14:13.640]  是故意的嗎?
[00:14:13.640 --> 00:14:18.080]  所以你看見他問他們問題
[00:14:18.080 --> 00:14:19.800]  給你多一次機會
[00:14:19.800 --> 00:14:22.640]  你們如果再聽見這些聲音
[00:14:22.640 --> 00:14:24.680]  所有的惡氣奏響
[00:14:24.680 --> 00:14:27.240]  就俯伏在金像面前
[00:14:27.240 --> 00:14:28.760]  如果不拜
[00:14:28.760 --> 00:14:31.760]  結局就是要困在烈火的火藥裏面
[00:14:31.760 --> 00:14:33.480]  最後還加一句
[00:14:33.480 --> 00:14:36.920]  有何神能救你們脫離我的手呢?
[00:14:36.920 --> 00:14:41.480]  你看見這個世界之王
[00:14:41.480 --> 00:14:42.600]  惡魔之王
[00:14:42.600 --> 00:14:47.040]  他很厲害的去試探引誘逼迫
[00:14:47.040 --> 00:14:54.360]  叫這三個猶太人來降服於他
[00:14:54.360 --> 00:14:55.480]  他用什麼方法呢?
[00:14:55.480 --> 00:14:57.160]  我們看見幾個
[00:14:57.160 --> 00:14:58.800]  剛纔我特別講出來的
[00:14:58.800 --> 00:14:59.400]  第一
[00:14:59.400 --> 00:15:00.560]  他就是
[00:15:00.560 --> 00:15:02.720]  調動他們的信心
[00:15:02.720 --> 00:15:04.360]  你是否故意的呢?
[00:15:04.360 --> 00:15:06.640]  這個問問題的方式
[00:15:06.640 --> 00:15:07.920]  魔鬼很多時候都是這樣
[00:15:07.920 --> 00:15:09.960]  用問題的方式問我們
[00:15:09.960 --> 00:15:13.400]  你這樣做是否值得呢?
[00:15:13.400 --> 00:15:15.200]  神是否真的這麼說呢?
[00:15:15.200 --> 00:15:17.200]  是否真的要這麼認真呢?
[00:15:17.200 --> 00:15:18.960]  聖經是否可信呢?
[00:15:18.960 --> 00:15:22.400]  很多時候他用一些問題來問我們
[00:15:22.400 --> 00:15:23.640]  那爲什麼要問我們呢?
[00:15:23.640 --> 00:15:25.120]  讓我們有個想想的機會
[00:15:25.120 --> 00:15:26.440]  是哦 其實
[00:15:26.440 --> 00:15:27.240]  還有機會
[00:15:27.240 --> 00:15:28.880]  多給你一次機會
[00:15:28.880 --> 00:15:30.600]  不要這麼固執
[00:15:30.600 --> 00:15:32.880]  不要這麼堅持
[00:15:32.880 --> 00:15:38.680]  你記得在人類開始犯罪的第一個記載的時候
[00:15:38.680 --> 00:15:42.840]  就是魔鬼以蛇的身份顯現
[00:15:42.840 --> 00:15:46.200]  來向誰說話呢?
[00:15:46.200 --> 00:15:48.280]  向阿蛙
[00:15:48.280 --> 00:15:49.640]  他怎樣跟阿蛙說話呢?
[00:15:49.640 --> 00:15:51.400]  他說你快喫吧
[00:15:51.400 --> 00:15:53.720]  不是的 他問他
[00:15:53.720 --> 00:15:56.680]  神喜事真說
[00:15:56.680 --> 00:16:01.640]  不許你們喫園中所有樹上的果子嗎?
[00:16:01.640 --> 00:16:04.760]  很多時候魔鬼都是用這些方法
[00:16:04.760 --> 00:16:06.480]  其實意思就是說
[00:16:06.480 --> 00:16:08.640]  去搖動一下我們的信心
[00:16:08.640 --> 00:16:10.560]  所以本來阿蛙就說
[00:16:10.560 --> 00:16:13.120]  神說過就應該這麼進行的
[00:16:13.120 --> 00:16:14.880]  他就問你
[00:16:14.880 --> 00:16:16.600]  神喜事真說
[00:16:16.600 --> 00:16:18.320]  是否真的不能喫呢?
[00:16:18.320 --> 00:16:21.080]  讓你自己用你的理性來判斷一下
[00:16:21.080 --> 00:16:25.160]  多過你去用神的話語對你的指標
[00:16:25.160 --> 00:16:26.400]  你用理性判斷
[00:16:26.400 --> 00:16:32.520]  不用神的話語來做我們的衡量指標和價值觀的時候
[00:16:32.520 --> 00:16:35.320]  開始就有點搖動了
[00:16:35.320 --> 00:16:39.440]  所以其實尼泊爾是很聰明的
[00:16:39.440 --> 00:16:41.480]  他沒有一下子就扔了他們下火藥
[00:16:41.480 --> 00:16:43.280]  他給了他們一個機會
[00:16:43.280 --> 00:16:45.400]  其實最重要就是讓共人看到
[00:16:45.400 --> 00:16:48.160]  這三個人最後都降服在我面前
[00:16:48.160 --> 00:16:51.040]  他就搖動了他的信心
[00:16:51.040 --> 00:16:51.760]  所以弟兄姊妹
[00:16:51.760 --> 00:16:55.080]  今天其實我們在面對各樣的事情
[00:16:55.080 --> 00:16:57.760]  神是否好像沒有聽祈禱
[00:16:57.760 --> 00:17:00.600]  爲何這個疫情這麼久
[00:17:00.600 --> 00:17:04.880]  爲何神究竟是否仍然掌管着這個世界
[00:17:04.880 --> 00:17:08.240]  有時候我們的信心會有搖動的情況
[00:17:08.240 --> 00:17:11.320]  聖經是否真的這麼說
[00:17:11.320 --> 00:17:15.520]  是否行得通
[00:17:15.520 --> 00:17:16.920]  每個人都這麼做了
[00:17:16.920 --> 00:17:20.400]  你是否真的要這麼堅持
[00:17:20.400 --> 00:17:21.520]  這麼大的困難
[00:17:21.520 --> 00:17:23.320]  不如放棄一下原則
[00:17:23.320 --> 00:17:24.640]  其實沒所謂
[00:17:24.640 --> 00:17:26.320]  退一步
[00:17:26.320 --> 00:17:29.320]  你是否需要這麼堅持下去
[00:17:29.320 --> 00:17:34.680]  是否要將真理和真神持守
[00:17:34.680 --> 00:17:35.840]  所以弟兄姊妹
[00:17:35.840 --> 00:17:38.240]  你發覺魔鬼很多時候都會這樣
[00:17:38.240 --> 00:17:40.240]  去搖動一下我們的信心
[00:17:40.240 --> 00:17:42.720]  對神的信心開始有點搖動
[00:17:42.720 --> 00:17:44.320]  對聖經所說的話
[00:17:44.320 --> 00:17:46.040]  末世所形容的情況
[00:17:46.040 --> 00:17:49.920]  他給我們的應許有時候有點搖動
[00:17:49.920 --> 00:17:55.920]  但是我們看見這三個朋友彼此鼓勵
[00:17:55.920 --> 00:18:00.360]  他們不讓魔鬼搖動他們的信心
[00:18:00.360 --> 00:18:01.920]  第二我們看見
[00:18:01.920 --> 00:18:03.200]  他恐嚇他們
[00:18:03.200 --> 00:18:05.200]  當然這裏很明顯
[00:18:05.200 --> 00:18:08.240]  如果你再不拜我
[00:18:08.240 --> 00:18:09.080]  那怎麼辦
[00:18:09.080 --> 00:18:11.200]  我就將你的性命
[00:18:11.200 --> 00:18:13.560]  來到即刻結束
[00:18:13.560 --> 00:18:16.400]  將你困在烈火的火焰當中
[00:18:16.400 --> 00:18:18.920]  燒成灰
[00:18:18.920 --> 00:18:21.800]  他有時候用詭計來試探我們
[00:18:21.800 --> 00:18:22.880]  或者引誘我們
[00:18:22.880 --> 00:18:26.120]  也有時候會用一些東西恐嚇我們
[00:18:26.120 --> 00:18:30.000]  因爲我們人有時候都會懼怕
[00:18:30.000 --> 00:18:32.760]  所以他知道我們會懼怕
[00:18:32.760 --> 00:18:37.680]  他就用不同的東西來叫我們害怕
[00:18:37.680 --> 00:18:39.200]  這種是一種威脅
[00:18:39.200 --> 00:18:41.920]  這種是一種恐嚇
[00:18:41.920 --> 00:18:43.440]  所以我們看見
[00:18:43.440 --> 00:18:46.440]  當我們人生面對各種風浪
[00:18:46.440 --> 00:18:50.880]  人生會有的危機 會有的風浪 會有的挑戰
[00:18:50.880 --> 00:18:53.760]  可能是疾病 可能是環境
[00:18:53.760 --> 00:18:55.760]  可能是其他經濟
[00:18:55.760 --> 00:18:58.680]  可能是一些我們自己覺得力不能性
[00:18:58.680 --> 00:19:00.760]  無法掌握的未來
[00:19:00.760 --> 00:19:03.320]  心裏面會有懼怕
[00:19:03.320 --> 00:19:04.880]  人之常情 每個人都是
[00:19:04.880 --> 00:19:08.440]  因爲我們真是血肉之車 只不過是罪人
[00:19:08.440 --> 00:19:11.440]  所以魔鬼也看見我們有的弱點
[00:19:11.440 --> 00:19:14.360]  可能透過我們的家人 透過其他的東西
[00:19:14.360 --> 00:19:18.840]  叫我們擔憂懼怕
