
[00:00:00.000 --> 00:00:06.320]  菩薩姐妹好,讓我們在聆聽主導以先,我們再次同心提頭禱告
[00:10:43.680 --> 00:10:47.040]  我特意去看一下他們那些本地的敬拜
[00:10:47.040 --> 00:10:50.160]  因為我住的地方是一個小村落
[00:10:50.160 --> 00:10:54.720]  我發覺原來猶太人他們很虔誠的在那條村
[00:10:54.720 --> 00:10:58.320]  他們一群人聚在會堂裡面
[00:10:58.320 --> 00:11:00.320]  我最初覺得不錯啊
[00:11:00.320 --> 00:11:01.920]  他們的敬拜多好
[00:11:01.920 --> 00:11:04.720]  誰不知隔壁那個會堂
[00:11:04.720 --> 00:11:06.400]  隔壁那個會堂其實不是很大
[00:11:06.400 --> 00:11:08.400]  大我們這裡一點點而已
[00:11:08.400 --> 00:11:10.400]  隔壁就是一個酒吧
[00:11:10.400 --> 00:11:14.000]  那邊是一個所謂的敬拜園
[00:11:14.000 --> 00:11:16.880]  回頭就走出來在隔壁喝啤酒
[00:11:16.880 --> 00:11:24.560]  這種狀況其實反映出一個人的信念是怎樣的情況
[00:11:24.560 --> 00:11:29.120]  這些叫做只有包裝 包裝完了
[00:11:29.120 --> 00:11:32.240]  就可以繼續過自己喜歡的生活
[00:11:32.240 --> 00:11:34.800]  猶太人有一個傳統
[00:11:34.800 --> 00:11:38.240]  因為被擄的時候不能回到耶路撒冷敬拜
[00:11:38.240 --> 00:11:39.920]  於是他們有一個規定
[00:11:39.920 --> 00:11:42.720]  每逢有十個的男士
[00:11:42.720 --> 00:11:46.880]  成年男士在那個地區裡面
[00:11:46.880 --> 00:11:49.360]  他們就會成立一個會堂
[00:11:49.360 --> 00:11:51.280]  那會堂做什麼呢
[00:11:51.280 --> 00:11:55.600]  當然通常會有一個管會堂的人
[00:11:55.600 --> 00:11:57.200]  我們叫做拉比
[00:11:57.200 --> 00:11:59.920]  然後在裡面通常他們就會怎樣
[00:11:59.920 --> 00:12:05.040]  去進行將聖經的宣讀和一起的討論
[00:12:05.040 --> 00:12:06.960]  不過我就想有一個問題
[00:12:06.960 --> 00:12:08.560]  在這裡想問大家
[00:12:08.560 --> 00:12:10.800]  是不是每逢一個地方
[00:12:10.800 --> 00:12:14.080]  或者甚至用回聖經所說的會堂
[00:12:14.080 --> 00:12:17.520]  有人在裡面去讀聖經
[00:12:17.520 --> 00:12:19.280]  然後去討論聖經
[00:12:19.280 --> 00:12:24.000]  就一定代表去的人一定是神的子民呢
[00:12:24.000 --> 00:12:26.240]  用回今天的例子
[00:12:26.240 --> 00:12:29.120]  教會都經常講道的
[00:12:29.120 --> 00:12:31.440]  有來查經
[00:12:31.440 --> 00:12:33.280]  我們有主日學
[00:12:33.280 --> 00:12:36.240]  接下來有新一季主日學
[00:12:36.240 --> 00:12:40.000]  是不是回去的人一定是神的子民呢
[00:12:40.000 --> 00:12:42.640]  我們要問這條問題
[00:12:42.640 --> 00:12:46.000]  如果回教會一定就是神的子民的話
[00:12:46.000 --> 00:12:47.600]  那就很危險
[00:12:47.600 --> 00:12:50.320]  因為我們發覺今天很多時候
[00:12:50.320 --> 00:12:52.080]  回教會的人
[00:12:52.080 --> 00:12:55.440]  其實不一定是回去想認識真理
[00:12:55.440 --> 00:12:58.160]  就好像我當時在2000年的時候
[00:12:58.160 --> 00:12:59.440]  去以色列讀書
[00:12:59.440 --> 00:13:02.400]  那幫人剛剛就在旁邊讀完聖經
[00:13:02.400 --> 00:13:05.760]  稍後就在旁邊喝啤酒
[00:13:05.760 --> 00:13:06.800]  我不能喝啤酒
[00:13:06.800 --> 00:13:08.000]  所以我不會走進去看
[00:13:08.000 --> 00:13:10.640]  不過他們都站在門口去喝
[00:13:10.640 --> 00:13:12.560]  其實已經告訴我們
[00:13:12.560 --> 00:13:14.160]  如果一個地方的人
[00:13:14.160 --> 00:13:19.040]  如果只是單純是基於那裡有人讀聖經
[00:13:19.040 --> 00:13:21.440]  有人在那裡進行討論
[00:13:21.440 --> 00:13:23.120]  就一定是回去的人
[00:13:23.120 --> 00:13:24.400]  一定是神的子民
[00:13:24.400 --> 00:13:26.400]  不一定
[00:13:26.400 --> 00:13:29.040]  只不過在這個世代裡面
[00:13:29.040 --> 00:13:32.320]  不少的人很喜歡將這些宗教活動
[00:13:32.320 --> 00:13:36.880]  將它包裝自己成為一個比較好一點的人
[00:13:36.880 --> 00:13:38.000]  用今天的說法
[00:13:38.000 --> 00:13:41.120]  他覺得就是給人優勝一等
[00:13:41.120 --> 00:13:43.920]  的一種包裝的手段
[00:13:43.920 --> 00:13:46.240]  很多人回教會
[00:13:46.240 --> 00:13:49.280]  其實是別有所圖
[00:13:49.280 --> 00:13:51.280]  圖什麼呢
[00:13:51.280 --> 00:13:53.120]  最明顯其中一個例子
[00:13:53.120 --> 00:13:57.280]  年輕人很多時候就回去找結婚對象
[00:13:57.280 --> 00:14:00.800]  沒有朋友的就回去找一些朋友
[00:14:00.800 --> 00:14:03.280]  或者他是新移民來的
[00:14:03.280 --> 00:14:04.560]  他要找人幫忙
[00:14:04.560 --> 00:14:06.160]  最好就去教會
[00:14:06.160 --> 00:14:08.960]  教會的人很喜歡幫人
[00:14:08.960 --> 00:14:10.640]  是 教會的人很喜歡幫人
[00:14:10.640 --> 00:14:12.480]  但是有些人幫你的時候
[00:14:12.480 --> 00:14:15.280]  也有其他居心要幫你的
[00:14:15.280 --> 00:14:17.120]  造成了今天的教會
[00:14:17.120 --> 00:14:18.880]  雖然我們看到很多時候
[00:14:18.880 --> 00:14:20.880]  說有人在講道理
[00:14:20.880 --> 00:14:22.800]  有人去查經
[00:14:22.800 --> 00:14:24.800]  甚至宣講神的說話
[00:14:24.800 --> 00:14:26.880]  但是在裡面卻是成為一個
[00:14:26.880 --> 00:14:31.520]  罪惡的溫床的包裝場地
[00:14:31.520 --> 00:14:37.680]  耶穌向各城各鄉進入到會堂裡面
[00:14:37.680 --> 00:14:39.040]  教訓人
[00:14:39.040 --> 00:14:42.000]  然後宣講天國的福音
[00:14:42.000 --> 00:14:44.320]  其實這個的做法
[00:14:44.320 --> 00:14:45.840]  很明顯告訴我們
[00:14:45.840 --> 00:14:49.360]  耶穌也知道在以色列群當中
[00:14:49.360 --> 00:14:52.320]  雖然有一個叫猶太人的群眾
[00:14:52.320 --> 00:14:54.720]  他們好像很虔誠
[00:14:54.720 --> 00:14:56.400]  但是他們進入到去
[00:14:56.400 --> 00:14:58.880]  只不過是一幫未得救的人
[00:14:58.880 --> 00:15:01.840]  並非是真正神的子民
[00:15:01.840 --> 00:15:05.440]  他們只不過去到掩飾著自己
[00:15:05.440 --> 00:15:07.520]  仍然在社群裡面
[00:15:07.520 --> 00:15:10.640]  被人覺得他是社群的一份子
[00:15:10.640 --> 00:15:12.720]  這個就是我們上個星期曾經講過的
[00:15:12.720 --> 00:15:15.760]  所謂的榮譽的社群
[00:15:15.760 --> 00:15:18.320]  如果一個人在一個社群裡面
[00:15:18.320 --> 00:15:21.200]  不能夠得到人認同的時候
[00:15:21.200 --> 00:15:24.960]  那你生活上有很多的不便
[00:15:24.960 --> 00:15:29.200]  耶穌於是針對這些人的問題
[00:15:29.200 --> 00:15:32.400]  進入到這些會堂裡面
[00:15:32.400 --> 00:15:37.280]  傳道宣講神的說話
[00:15:37.280 --> 00:15:38.240]  第三樣東西
[00:15:38.240 --> 00:15:40.080]  耶穌做什麼呢?
[00:15:40.080 --> 00:15:45.600]  就是醫治各樣的疾病
[00:15:45.600 --> 00:15:50.560]  這件事是建基於先前那兩樣東西
[00:15:50.560 --> 00:15:53.280]  你接受耶穌的教訓
[00:15:53.280 --> 00:15:56.400]  並且是聽天國的福音
[00:15:56.400 --> 00:15:58.560]  天國的福音其實是直接指到
[00:15:58.560 --> 00:16:04.800]  上帝拯救人的原因和做法
[00:16:04.800 --> 00:16:07.280]  如果我們沒有這兩樣東西
[00:16:07.280 --> 00:16:12.720]  只祈求來得到醫治他的疾病
[00:16:12.720 --> 00:16:16.720]  這種情況只不過是來趁機
[00:16:16.720 --> 00:16:20.640]  去吸取上帝的祝福儀
[00:16:20.640 --> 00:16:25.440]  而不是真真正正來去認順上帝
[00:16:25.440 --> 00:16:26.560]  前面我們已經講過了
[00:16:26.560 --> 00:16:29.840]  有兩個啞的人來做什麼?
[00:16:29.840 --> 00:16:32.080]  是被人利用
[00:16:32.080 --> 00:16:34.720]  而在先前我們也看到有些人
[00:16:34.720 --> 00:16:39.040]  只不過是來希望得到上帝醫治他們的疾病
[00:16:39.040 --> 00:16:40.480]  然後怎樣了?
[00:16:40.480 --> 00:16:43.200]  他們根本不會聽上帝的說話
[00:16:43.200 --> 00:16:44.640]  特別那兩個啞子
[00:16:44.640 --> 00:16:47.360]  前面在第九章我們已經講過了
[00:16:47.360 --> 00:16:50.560]  兩個瞎了的人
[00:16:50.560 --> 00:16:52.080]  他開了眼之後
[00:16:52.080 --> 00:16:55.360]  耶穌明明叫他不要怎麼做的事情
[00:16:55.360 --> 00:17:01.280]  他偏偏就敵著耶穌的說話來去照做
[00:17:01.280 --> 00:17:02.160]  這樣的情況
[00:17:02.160 --> 00:17:03.840]  其實反映出很多的人
[00:17:03.840 --> 00:17:06.960]  在教會裡面得到病的醫治
[00:17:06.960 --> 00:17:09.760]  或者在會堂裡面得到上帝的醫治
[00:17:09.760 --> 00:17:14.080]  蒙了上帝的天恩的滋味之後
[00:17:14.080 --> 00:17:16.640]  他們就離開了
[00:17:16.640 --> 00:17:17.440]  簡單的一個例子
[00:17:17.440 --> 00:17:19.360]  用今天的例子就是
[00:17:19.360 --> 00:17:22.240]  很多人很喜歡回教會找工作
[00:17:22.240 --> 00:17:23.200]  因為教會人多
[00:17:23.200 --> 00:17:24.880]  所以那些人很喜歡回大教會
[00:17:24.880 --> 00:17:25.360]  為什麼?
[00:17:25.360 --> 00:17:27.120]  回大教會人多
[00:17:27.120 --> 00:17:29.920]  人多如果說我想找一份工作
[00:17:29.920 --> 00:17:32.080]  多一點機會
[00:17:32.080 --> 00:17:33.520]  當他找到工作之後
[00:17:33.520 --> 00:17:36.320]  他會不會回教會呢?
[00:17:36.320 --> 00:17:37.440]  歷史告訴我
[00:17:37.440 --> 00:17:39.280]  我的經驗告訴我
[00:17:39.280 --> 00:17:40.320]  很多時候
[00:17:40.320 --> 00:17:42.400]  很多人開始就告訴你
[00:17:42.400 --> 00:17:44.560]  我因為工作很忙
[00:17:44.560 --> 00:17:46.640]  回不了教會
[00:17:46.640 --> 00:17:50.800]  這種就是耶穌侍奉的過程
[00:17:50.800 --> 00:17:53.760]  所以他不是一開始就用醫病趕鬼
[00:17:53.760 --> 00:17:56.880]  來吸引人去到他的裡面
[00:17:56.880 --> 00:17:59.440]  而是以上帝的說話
[00:17:59.440 --> 00:18:03.920]  成為整個的侍奉的基礎
[00:18:03.920 --> 00:18:06.160]  而當我們再仔細去看看
[00:18:06.160 --> 00:18:08.960]  耶穌這樣做的時候
[00:18:08.960 --> 00:18:10.640]  他就到處留意一下
[00:18:10.640 --> 00:18:12.560]  周圍的人是怎麼樣的
[00:18:12.560 --> 00:18:14.720]  第三十六節
[00:18:14.720 --> 00:18:18.480]  耶穌就看見許多的人
[00:18:18.480 --> 00:18:21.440]  就跟著憐憫他們
[00:18:21.440 --> 00:18:23.360]  有原因為什麼要這樣做
[00:18:23.360 --> 00:18:26.480]  因為他們困苦流離
[00:18:26.480 --> 00:18:31.920]  如同羊沒有牧人一般
[00:18:31.920 --> 00:18:34.880]  耶穌在侍奉的裡面
[00:18:34.880 --> 00:18:42.320]  經常很留心仔細去看別人的心思狀況
[00:18:42.320 --> 00:18:43.360]  弟兄姊妹
[00:18:43.360 --> 00:18:46.480]  侍奉不是就這樣找些東西來做
[00:18:46.480 --> 00:18:48.880]  今天的教會整天找東西來做
[00:18:48.880 --> 00:18:51.760]  製造一些不必要的需求
[00:18:51.760 --> 00:18:55.680]  讓你以為我很有需求要回教會
[00:18:55.680 --> 00:18:58.640]  要搞社區中心
[00:18:58.640 --> 00:19:00.160]  育嬰中心
[00:19:00.160 --> 00:19:02.000]  我不是說那些錯
[00:19:02.000 --> 00:19:04.160]  用這種方法製造一些需求
[00:19:04.160 --> 00:19:09.040]  人們以為回教會就是為那些需求得到滿足
[00:19:09.040 --> 00:19:10.400]  耶穌卻不是這樣
[00:19:10.400 --> 00:19:14.320]  耶穌留心去看很多的人
[00:19:14.320 --> 00:19:15.920]  就生出憐憫之心
[00:19:15.920 --> 00:19:20.080]  憐憫是上帝的屬性之一
[00:19:20.080 --> 00:19:22.800]  之前我已經跟大家講過很多次
[00:19:22.800 --> 00:19:25.840]  即使有些人懷著惡意
[00:19:25.840 --> 00:19:30.480]  或者有別的動機來要求耶穌的拯救和醫治
[00:19:30.480 --> 00:19:32.480]  耶穌也會先醫治他
[00:19:32.480 --> 00:19:34.000]  為什麼?
[00:19:34.000 --> 00:19:39.520]  因為耶穌不是一個很論識於醫治人的上主
[00:19:39.520 --> 00:19:42.640]  只不過耶穌明白你的問題
[00:19:42.640 --> 00:19:46.560]  也希望你能夠得到你所期望的
[00:19:46.560 --> 00:19:49.360]  然後去打開你的淑靈眼睛
[00:19:49.360 --> 00:19:52.320]  看看上帝如何憐憫人
[00:19:52.320 --> 00:19:55.200]  但很可惜的是很多人不是這樣想的
[00:19:55.200 --> 00:19:58.320]  得到利益之後就離開
[00:19:58.320 --> 00:20:05.120]  耶穌憐憫人的心是不住的陪伴著祂的侍奉
[00:20:05.120 --> 00:20:10.080]  因為耶穌看到有兩樣東西在人生的裏面
[00:20:10.080 --> 00:20:11.840]  看回一段經文
[00:20:11.840 --> 00:20:14.000]  看到什麼呢?
[00:20:14.000 --> 00:20:19.040]  耶穌看到的是他們困苦流離
[00:20:19.040 --> 00:20:24.800]  困苦和流離這兩個字我要做一點註釋了
[00:20:24.800 --> 00:20:27.840]  耶穌看到人的困苦流離
[00:20:27.840 --> 00:20:32.160]  困苦是指一個人陷在一種困擾
[00:20:32.160 --> 00:20:36.800]  不知道往哪個方向走的情況
[00:20:36.800 --> 00:20:38.240]  在這樣的狀態之下
[00:20:38.240 --> 00:20:43.840]  他覺得自己沒有方法繼續向前去行
[00:20:43.840 --> 00:20:50.640]  而流離這個字眼就是解釋成為被壓榨
[00:20:50.640 --> 00:20:53.840]  當你在沒有方向的時候
[00:20:53.840 --> 00:20:56.800]  就有些人了解你去利用你
[00:20:56.800 --> 00:20:58.560]  其實我們前文已經講過
[00:20:58.560 --> 00:21:01.040]  那兩個黑眼的人
[00:21:01.040 --> 00:21:05.760]  其實是其他人帶來去利用他們成為一種
[00:21:05.760 --> 00:21:09.600]  好像耶穌基督經常有一些神蹟其事
[00:21:09.600 --> 00:21:13.520]  衍生在他們有一種屬靈的快慰的感覺
[00:21:13.520 --> 00:21:17.680]  去刺激他們繼續跟隨耶穌這個團體
[00:21:17.680 --> 00:21:19.280]  今天的教會也是這樣的
[00:21:19.280 --> 00:21:24.240]  很喜歡用很多刺激你的屬靈感覺
[00:21:24.240 --> 00:21:26.560]  或者刺激你的感受的東西
[00:21:26.560 --> 00:21:28.960]  來吸引你回到教會
[00:21:28.960 --> 00:21:32.240]  講到換到抽筋為什麼要來聽?
