
[00:00:00.000 --> 00:00:10.000]  這錄音或錄影的版權是屬於基督教宣導會不各堂所有
[00:06:07.000 --> 00:06:09.000]  但是剛好建了一座建築物
[00:06:09.000 --> 00:06:14.000]  這座建築物的英文名字就是NPAC
[00:06:14.000 --> 00:06:17.000]  大家可能經過的時候會看到
[00:06:17.000 --> 00:06:23.000]  我們也會問一個問題,為什麼上帝會這樣做呢?
[00:06:23.000 --> 00:06:27.000]  或者是上帝要我們不要忘記
[00:06:27.000 --> 00:06:30.000]  在那個地方,有一群人
[00:06:30.000 --> 00:06:33.000]  他們是付上生命的代價
[00:06:33.000 --> 00:06:38.000]  他們毀身在福音上面,來建立教會
[00:06:38.000 --> 00:06:41.000]  而我們今天不在那個地方聚會
[00:06:41.000 --> 00:06:48.000]  但是經過的時候,也要再思想上帝自己的恩惠
[00:06:48.000 --> 00:06:51.000]  今天是北川家的唐慶崇拜
[00:06:51.000 --> 00:06:55.000]  大家知道崇拜,當然主日崇拜我們常常都有參與
[00:06:55.000 --> 00:06:58.000]  但是唐慶是一個慶祝
[00:06:58.000 --> 00:07:01.000]  那你說慶祝什麼呢?
[00:07:01.000 --> 00:07:05.000]  慶祝這間教會在那個地方73年
[00:07:05.000 --> 00:07:08.000]  沒錯,是慶祝這間教會
[00:07:08.000 --> 00:07:10.000]  但是教會是什麼呢?
[00:07:10.000 --> 00:07:14.000]  教會就是神的子民,就是我們
[00:07:14.000 --> 00:07:17.000]  我們就是教會
[00:07:17.000 --> 00:07:20.000]  所以今天如果說是唐慶
[00:07:20.000 --> 00:07:25.000]  你可以說,今天也是我們的生日慶祝
[00:07:25.000 --> 00:07:28.000]  所以好不好,和你旁邊的弟兄姊妹說一聲
[00:07:28.000 --> 00:07:37.000]  生日快樂,好不好?
[00:07:37.000 --> 00:07:39.000]  各位北川家弟兄姊妹,生日快樂
[00:07:39.000 --> 00:07:41.000]  願神賜福我們教會
[00:07:41.000 --> 00:07:45.000]  我們大家一起祈禱,我們同心同意
[00:07:45.000 --> 00:07:50.000]  我們主我們的神,我們感謝祢
[00:07:50.000 --> 00:07:52.000]  在人以為最艱難的日子
[00:07:52.000 --> 00:07:56.000]  常常是祢向人施恩的日子
[00:07:56.000 --> 00:08:00.000]  祢讓人經歷生活的缺乏
[00:08:00.000 --> 00:08:04.000]  但是祢自己癡下豐盛的人生
[00:08:04.000 --> 00:08:07.000]  癡下奇妙的救恩
[00:08:07.000 --> 00:08:11.000]  主我們今天在祢面前能夠蒙受祢的拯救
[00:08:11.000 --> 00:08:14.000]  主我們知道是因為祢曾經感動人
[00:08:14.000 --> 00:08:19.000]  負上代價來向我們的前人傳福音
[00:08:19.000 --> 00:08:23.000]  而將這份恩典一直延伸到我們身上
[00:08:23.000 --> 00:08:27.000]  主我們感謝祢,讚美祢自己所作奇妙的功
[00:08:27.000 --> 00:08:31.000]  如今我們到祢的面前,同樣將自己交托給主
[00:08:31.000 --> 00:08:34.000]  主我求祢自己幫助我們
[00:08:34.000 --> 00:08:37.000]  知道過一個福音的人生
[00:08:37.000 --> 00:08:42.000]  知道委身在祢自己奇妙的福音裏面
[00:08:42.000 --> 00:08:47.000]  我們知道祢也去見證祢,去傳揚祢
[00:08:47.000 --> 00:08:51.000]  求主施恩,帶領我們今天讀你聖經說話的時候
[00:08:51.000 --> 00:08:54.000]  更深明白你福音的奧秘
[00:08:54.000 --> 00:08:57.000]  更知道委身福音
[00:08:57.000 --> 00:09:03.000]  我們仰望祈禱,奉主耶穌成名祈求,阿們
[00:09:03.000 --> 00:09:07.000]  我們今天會繼續思想聖經羅馬書的經文
[00:09:07.000 --> 00:09:12.000]  大家知道我們在今季一起思想到回到福音核心的
[00:09:12.000 --> 00:09:15.000]  在羅馬書裏面的訊息
[00:09:15.000 --> 00:09:17.000]  首先我們思想一件事情
[00:09:17.000 --> 00:09:20.000]  就是聖經一開始在羅馬書裏才讀的經文
[00:09:20.000 --> 00:09:23.000]  你就見到它很清楚地提出一件事情
[00:09:23.000 --> 00:09:27.000]  就是福音是神的大能
[00:09:27.000 --> 00:09:29.000]  福音是神的大能
[00:09:29.000 --> 00:09:34.000]  在聖經的第十四節,十五節,十六節剛才讀過
[00:09:34.000 --> 00:09:37.000]  之前經文,保羅就表達一件事情
[00:09:37.000 --> 00:09:43.000]  就是他很深切地渴望羅馬人能夠得救
[00:09:43.000 --> 00:09:50.000]  寫說:我恩切期望把福音也傳給你們在羅馬的人
[00:09:50.000 --> 00:09:56.000]  當時保羅在哥倫多這個地方寫信給羅馬的教會
[00:09:56.000 --> 00:10:00.000]  他其實很清楚知道羅馬地區很艱難
[00:10:00.000 --> 00:10:04.000]  如果他去的時候,其實很多人會反對他
[00:10:04.000 --> 00:10:06.000]  甚至他會被抓捕
[00:10:06.000 --> 00:10:10.000]  但是保羅的內心裏面有一個很強的心願
[00:10:10.000 --> 00:10:13.000]  他很盼望有機會去到
[00:10:13.000 --> 00:10:19.000]  能夠將福音帶給這一群在當地未曾認識主的朋友
[00:10:19.000 --> 00:10:21.000]  他很恩切地期望
[00:10:21.000 --> 00:10:23.000]  或者你問為什麼這麼恩切呢?
[00:10:23.000 --> 00:10:25.000]  為什麼這麼期待呢?
[00:10:25.000 --> 00:10:29.000]  接著十六節,保羅就解釋
[00:10:29.000 --> 00:10:33.000]  因為我不以福音為恥
[00:10:33.000 --> 00:10:36.000]  無論別人怎麼看
[00:10:36.000 --> 00:10:39.000]  無論別人對基督徒的看法怎麼樣
[00:10:39.000 --> 00:10:41.000]  我知道福音是什麼
[00:10:41.000 --> 00:10:43.000]  我不會以福音為恥
[00:10:43.000 --> 00:10:45.000]  為什麼不以福音為恥?
[00:10:45.000 --> 00:10:50.000]  因為這福音是神的大能
[00:10:50.000 --> 00:10:53.000]  福音不單單是一個好消息
[00:10:53.000 --> 00:10:56.000]  不單單是神拯救人的道理
[00:10:56.000 --> 00:11:01.000]  直接地說,福音就是神的大能
[00:11:01.000 --> 00:11:09.000]  神的福音能夠完全地、充足地拯救我們歸向上帝
[00:11:09.000 --> 00:11:13.000]  能夠拯救我們出死入生
[00:11:13.000 --> 00:11:17.000]  是有大能的神的道
[00:11:17.000 --> 00:11:21.000]  當然,福音不單單臨到一個人或者一個群體
[00:11:21.000 --> 00:11:26.000]  是臨到所有、每一個相信的人
[00:11:26.000 --> 00:11:34.000]  每一個相信的人都能夠經歷神給人一份生命改變的大能
[00:11:34.000 --> 00:11:38.000]  有一次,在一個很偏遠的地方
[00:11:38.000 --> 00:11:41.000]  有一群西方人士
[00:11:41.000 --> 00:11:45.000]  他們去探訪非洲裏面的一些部族
[00:11:45.000 --> 00:11:48.000]  一些比較落後的土族
[00:11:48.000 --> 00:11:51.000]  當他們到達一個鄉村的時候
[00:11:51.000 --> 00:11:54.000]  他們留意到有一個當地的土人
[00:11:54.000 --> 00:11:59.000]  就在一棵樹下坐在地上看書
[00:11:59.000 --> 00:12:03.000]  他們說,他們看書了
[00:12:03.000 --> 00:12:07.000]  這些未必有自己文字的民族
[00:12:07.000 --> 00:12:09.000]  他們開始看書了
[00:12:09.000 --> 00:12:13.000]  其中一個訪者就走過去
[00:12:13.000 --> 00:12:16.000]  想看看他們在看什麼書
[00:12:16.000 --> 00:12:22.000]  到達的時候,一看發現原來是聖經
[00:12:22.000 --> 00:12:27.000]  這位朋友就忍不住對著這個土族說
[00:12:27.000 --> 00:12:31.000]  他說,你看這些這麼落後的東西
[00:12:31.000 --> 00:12:36.000]  你知不知道聖經已經過時了?
[00:12:36.000 --> 00:12:40.000]  這位土族明白他的意思,然後就跟他說
[00:12:40.000 --> 00:12:44.000]  他說,是嗎?已經過時了嗎?
[00:12:44.000 --> 00:12:48.000]  你知不知道,如果不是因為這本聖經
[00:12:48.000 --> 00:12:53.000]  你現在應該在我的肚子裏面
[00:12:53.000 --> 00:12:57.000]  後來他們明白這個土族其實是什麼
[00:12:57.000 --> 00:12:59.000]  是食人族
[00:12:59.000 --> 00:13:03.000]  是一個很強悍、凶殘的民族
[00:13:03.000 --> 00:13:07.000]  過去曾經殺了很多很多的人
[00:13:07.000 --> 00:13:10.000]  但是今天他們全族迅速
[00:13:10.000 --> 00:13:14.000]  他們整個群體改變
[00:13:14.000 --> 00:13:19.000]  有人以為聖經的道理已經過時了
[00:13:19.000 --> 00:13:25.000]  這個時代這麼發展,怎會再讀這些書
[00:13:25.000 --> 00:13:30.000]  但是他們不知道,這福音本是神的大能
[00:13:30.000 --> 00:13:33.000]  讓生命經歷奇妙的改變
[00:13:33.000 --> 00:13:38.000]  能夠領受神給我們的完全的新生命
[00:13:38.000 --> 00:13:42.000]  當聖經提到,這福音是神的大能的時候
[00:13:42.000 --> 00:13:46.000]  接著進一步,聖經在第十七節繼續說
[00:13:46.000 --> 00:13:52.000]  其實神的義就是藉這福音顯明出來
[00:13:52.000 --> 00:13:55.000]  這個福音帶著能力
[00:13:55.000 --> 00:13:59.000]  同時福音是將神的義顯明出來
[00:13:59.000 --> 00:14:05.000]  這裡所說的神的義是包含了神的一切的美善
[00:14:05.000 --> 00:14:09.000]  祂的光明、祂的正義的屬性
[00:14:09.000 --> 00:14:14.000]  包括了這些一切神自己的美善的屬性
[00:14:14.000 --> 00:14:18.000]  這些一切都是藉著福音來顯明出來的
[00:14:18.000 --> 00:14:24.000]  但是人如果要藉著福音去領受神的義
[00:14:24.000 --> 00:14:27.000]  就必定是因為信
[00:14:27.000 --> 00:14:32.000]  是因為信靠上帝而領受神的義
[00:14:32.000 --> 00:14:35.000]  你見到聖經所說
[00:14:35.000 --> 00:14:39.000]  神的義就是藉著這福音顯明出來
[00:14:39.000 --> 00:14:43.000]  是以信為始,而信為終
[00:14:43.000 --> 00:14:49.000]  是藉著信而得到神給我們的義
[00:14:49.000 --> 00:14:52.000]  當聖經提到信的時候
[00:14:52.000 --> 00:14:55.000]  有些人會覺得很奇怪
[00:14:55.000 --> 00:14:58.000]  為什麼會由信始,由信為終
[00:14:58.000 --> 00:15:01.000]  究竟是什麼意思呢?
[00:15:01.000 --> 00:15:05.000]  法經裡面講述當我們領受神的道的時候
[00:15:05.000 --> 00:15:09.000]  是因為我們承認自己的無助
[00:15:09.000 --> 00:15:12.000]  我們沒有能力去救自己
[00:15:12.000 --> 00:15:15.000]  因此憑著相信神自己的工作
[00:15:15.000 --> 00:15:19.000]  接受祂的拯救而得到神的義
[00:15:19.000 --> 00:15:22.000]  當大家有機會去讀一讀聖經的時候
[00:15:22.000 --> 00:15:24.000]  在聖經跟著的羅馬書
[00:15:24.000 --> 00:15:26.000]  我也有跟大家列出來
[00:15:26.000 --> 00:15:29.000]  在第十章講及一件事情
[00:15:29.000 --> 00:15:34.000]  羅馬書第十章提到當時的猶太人
[00:15:34.000 --> 00:15:37.000]  他們很想憑著自己進行律法
[00:15:37.000 --> 00:15:40.000]  就可以成為義人
[00:15:40.000 --> 00:15:43.000]  保羅說他們這一群人
[00:15:43.000 --> 00:15:45.000]  第三節說
[00:15:45.000 --> 00:15:48.000]  他們不明白神的義
[00:15:48.000 --> 00:15:51.000]  又企圖建立自己的義
[00:15:51.000 --> 00:15:54.000]  不明白神的義是什麼意思呢?
[00:15:54.000 --> 00:15:56.000]  因此自己憑著自己的努力
[00:15:56.000 --> 00:16:00.000]  自己行善來建立自己的義
[00:16:00.000 --> 00:16:03.000]  就不信從神的義了
[00:16:03.000 --> 00:16:07.000]  不明白信從神要賜給人義的方式
[00:16:07.000 --> 00:16:13.000]  他們不知道原來基督就是律法的終結
[00:16:13.000 --> 00:16:15.000]  基督來到結束了舊約
[00:16:15.000 --> 00:16:18.000]  但是開展了新約
[00:16:18.000 --> 00:16:23.000]  在新約裡面人是憑著信心去領受救恩
[00:16:23.000 --> 00:16:26.000]  或者說基督其實就是律法的總結
[00:16:26.000 --> 00:16:32.000]  將整個律法得義的重要核心
[00:16:32.000 --> 00:16:35.000]  在他的生命裡面表達出來
[00:16:35.000 --> 00:16:39.000]  讓人可以得到義
[00:16:39.000 --> 00:16:41.000]  讓哪些人?
[00:16:41.000 --> 00:16:46.000]  聖經說:好讓所有信的人都得到神的義
[00:16:46.000 --> 00:16:48.000]  以信為開始
[00:16:48.000 --> 00:16:50.000]  是聖經清楚說的
[00:16:50.000 --> 00:16:52.000]  但是當在繼續跟隨主的路上
[00:16:52.000 --> 00:16:56.000]  你必定是堅定地信靠主
[00:16:56.000 --> 00:17:01.000]  不會在中間以為我都已經不同了
[00:17:01.000 --> 00:17:03.000]  我自己有自己的力量
[00:17:03.000 --> 00:17:08.000]  我可以憑著自己繼續闖一條光明的路
[00:17:08.000 --> 00:17:09.000]  不是
[00:17:09.000 --> 00:17:13.000]  由始到終都是以信靠的心
[00:17:13.000 --> 00:17:20.000]  以靠神的恩惠能力去領受神給你的完全的拯救
[00:17:20.000 --> 00:17:23.000]  《迦勒體書》第三章這段經文
[00:17:23.000 --> 00:17:25.000]  大家可能會留意過
[00:17:25.000 --> 00:17:28.000]  這段經文很特別說一件事情
[00:17:28.000 --> 00:17:31.000]  就是說保羅問當時的信徒
[00:17:31.000 --> 00:17:35.000]  為什麼你們不知道一件事情
[00:17:35.000 --> 00:17:36.000]  忘記一件事情
[00:17:36.000 --> 00:17:39.000]  就是你們早期領受了聖靈
[00:17:39.000 --> 00:17:45.000]  是因為遵行律法還是聽信福音呢?
[00:17:45.000 --> 00:17:47.000]  是什麼呢?
[00:17:47.000 --> 00:17:50.000]  是因為聽信福音
[00:17:50.000 --> 00:17:55.000]  不是因為他們憑自己遵守律法就得到聖靈的恩惠
[00:17:55.000 --> 00:17:57.000]  但是跟著他就說
[00:17:57.000 --> 00:17:58.000]  第三節就說
[00:17:58.000 --> 00:18:00.000]  你們敢無知嗎?
[00:18:00.000 --> 00:18:03.000]  你們既然以聖靈開始
[00:18:03.000 --> 00:18:08.000]  現在卻以肉身來完成嗎?
[00:18:08.000 --> 00:18:16.000]  你們竟然以為可以憑著自己去完成神在你身上的拯救?
[00:18:16.000 --> 00:18:19.000]  基督徒當我們信著之後
[00:18:19.000 --> 00:18:21.000]  有很多時候都會覺得
[00:18:21.000 --> 00:18:24.000]  我跟別人不同
[00:18:24.000 --> 00:18:28.000]  我已經有一個新的生命
[00:18:28.000 --> 00:18:30.000]  因此面對一些試探的時候
[00:18:30.000 --> 00:18:33.000]  就知道我自己可以忍得住
[00:18:33.000 --> 00:18:35.000]  我不會被他影響
[00:18:35.000 --> 00:18:37.000]  但是慢慢就發覺
[00:18:37.000 --> 00:18:42.000]  其實何時不是憑著信心依靠神的幫助
[00:18:42.000 --> 00:18:46.000]  他就何時重新跌倒
[00:18:46.000 --> 00:18:48.000]  唯有由此到終
[00:18:48.000 --> 00:18:51.000]  你都堅定地信靠神
[00:18:51.000 --> 00:18:53.000]  才會能夠領受聖靈
[00:18:53.000 --> 00:18:56.000]  繼續得著聖靈給你的幫助
[00:18:56.000 --> 00:19:02.000]  能夠領受神給你一個完全的拯救
[00:19:02.000 --> 00:19:06.000]  我記得有一件事情是很多年前
[00:19:06.000 --> 00:19:10.000]  我自己女兒還小的時候
[00:19:10.000 --> 00:19:13.000]  有一次我跟她去長洲
[00:19:13.000 --> 00:19:17.000]  大家知道長洲有一個地方叫張保仔洞
[00:19:17.000 --> 00:19:19.000]  有沒有去過?
[00:19:19.000 --> 00:19:21.000]  那件事情很深刻
[00:19:21.000 --> 00:19:24.000]  我記得當我去到那個洞口的時候
[00:19:24.000 --> 00:19:27.000]  就發覺原來去到那個洞
[00:19:27.000 --> 00:19:31.000]  在地面和洞底有一段距離
[00:19:31.000 --> 00:19:34.000]  我要自己很小心地爬下去
[00:19:34.000 --> 00:19:36.000]  站在那個洞底
[00:19:36.000 --> 00:19:38.000]  我女兒在上面
[00:19:38.000 --> 00:19:41.000]  我就問我怎樣下來
[00:19:41.000 --> 00:19:43.000]  我說不要緊
[00:19:43.000 --> 00:19:45.000]  爸爸抱你下來
[00:19:45.000 --> 00:19:48.000]  我就伸高手抱起她
[00:19:48.000 --> 00:19:52.000]  就把她放下在洞底
[00:19:52.000 --> 00:19:55.000]  然後我們就走進去那個洞
[00:19:55.000 --> 00:19:59.000]  洞裡面有一條比較窄的通道
[00:19:59.000 --> 00:20:02.000]  但是完全漆黑一片
[00:20:02.000 --> 00:20:04.000]  看不到裡面是怎樣的
[00:20:04.000 --> 00:20:08.000]  我大概可以摸一下就走進去
[00:20:08.000 --> 00:20:10.000]  我走了兩步的時候
[00:20:10.000 --> 00:20:13.000]  女兒就站在那裡不敢動
[00:20:13.000 --> 00:20:15.000]  然後我走回去
[00:20:15.000 --> 00:20:17.000]  她一句話都不出聲
[00:20:17.000 --> 00:20:20.000]  第一時間捉住我的手
[00:20:20.000 --> 00:20:23.000]  爸爸帶著我走
[00:20:23.000 --> 00:20:28.000]  我就很放心地拖著她向前走
[00:20:28.000 --> 00:20:36.000]  就這樣兩父女很順利地去到洞口
[00:20:36.000 --> 00:20:38.000]  但是過程裡面我突然想
[00:20:38.000 --> 00:20:42.000]  如果女兒下來洞底
[00:20:42.000 --> 00:20:44.000]  突然她就說
[00:20:44.000 --> 00:20:47.000]  我搞定了
[00:20:47.000 --> 00:20:49.000]  我下來平地了
[00:20:49.000 --> 00:20:50.000]  我自己會走
[00:20:50.000 --> 00:20:51.000]  你自己先走
[00:20:51.000 --> 00:20:54.000]  我跟著來
[00:20:54.000 --> 00:20:56.000]  她能不能走呢
[00:20:56.000 --> 00:20:59.000]  我相信當時她的狀況
[00:20:59.000 --> 00:21:01.000]  她是完全不能走的
[00:21:01.000 --> 00:21:05.000]  只會碰撞那些石頭
[00:21:05.000 --> 00:21:10.000]  她不能夠走過那條黑洞
[00:21:10.000 --> 00:21:12.000]  我想起這件事情的時候
[00:21:12.000 --> 00:21:13.000]  我就想起
[00:21:13.000 --> 00:21:17.000]  在很多人生跟隨主的路上
[00:21:17.000 --> 00:21:18.000]  各位弟兄姊妹
[00:21:18.000 --> 00:21:24.000]  記得你是憑著信領受救恩
[00:21:24.000 --> 00:21:28.000]  不要以為你可以將來憑著自己
[00:21:28.000 --> 00:21:32.000]  去過聖潔的生活
[00:21:32.000 --> 00:21:36.000]  若然不是神自己的恩惠和工作
[00:21:36.000 --> 00:21:41.000]  你很可能在中間會重新跌倒
[00:21:41.000 --> 00:21:45.000]  若然不是你繼續緊握著神的手
[00:21:45.000 --> 00:21:48.000]  讓祂拖帶著你
[00:21:48.000 --> 00:21:50.000]  憑著信心作為開始
[00:21:50.000 --> 00:21:54.000]  憑著信心作為整個過程的基礎
[00:21:54.000 --> 00:21:56.000]  直到終結
[00:21:56.000 --> 00:21:58.000]  否則你不會得著
[00:21:58.000 --> 00:22:02.000]  神要給你的完全的拯救
[00:22:02.000 --> 00:22:03.000]  各位弟兄姊妹
[00:22:03.000 --> 00:22:06.000]  記得福音本是神的大能
[00:22:06.000 --> 00:22:11.000]  這句話是我們最大的安慰
[00:22:11.000 --> 00:22:13.000]  你一定會經歷過
[00:22:13.000 --> 00:22:15.000]  在跟隨主的路上
[00:22:15.000 --> 00:22:18.000]  看到自己很多的軟弱
[00:22:18.000 --> 00:22:20.000]  甚至有時候跌倒之後
[00:22:20.000 --> 00:22:22.000]  心裡責怪自己
[00:22:22.000 --> 00:22:25.000]  甚至憤怒自己
[00:22:25.000 --> 00:22:26.000]  在這些時候
[00:22:26.000 --> 00:22:27.000]  你記得
[00:22:27.000 --> 00:22:31.000]  你放心再次將自己交回給神
[00:22:31.000 --> 00:22:33.000]  很清楚地告訴神
[00:22:33.000 --> 00:22:35.000]  雖然我軟弱
[00:22:35.000 --> 00:22:37.000]  但祢剛強
[00:22:37.000 --> 00:22:40.000]  好像那個小女孩一樣
[00:22:40.000 --> 00:22:44.000]  伸出手來握著神的手
[00:22:44.000 --> 00:22:47.000]  你會經歷那種能力在你身上
[00:22:47.000 --> 00:22:50.000]  讓你能勝過生活很多的試探
[00:22:50.000 --> 00:22:54.000]  一直堅定地跟隨上帝
[00:22:54.000 --> 00:22:59.000]  得著祂要給你的完全的恩惠
[00:22:59.000 --> 00:23:00.000]  我們再看
[00:23:00.000 --> 00:23:02.000]  在聖經當我們再讀的時候
[00:23:02.000 --> 00:23:05.000]  聖經提到憤怒的問題
[00:23:05.000 --> 00:23:07.000]  是神的憤怒
[00:23:07.000 --> 00:23:11.000]  神的憤怒出現在這個世界上
[00:23:11.000 --> 00:23:17.000]  在聖經這一段經文18至25節這一段裡面
[00:23:17.000 --> 00:23:19.000]  聖經提到神的憤怒
[00:23:19.000 --> 00:23:24.000]  顯明在一些不乾不淨不義的人身上
[00:23:24.000 --> 00:23:27.000]  為什麼會顯明在不乾不義的人身上呢?
[00:23:27.000 --> 00:23:31.000]  是因為神已經顯明了祂自己
[00:23:31.000 --> 00:23:34.000]  祂在自然界裡面顯明了祂自己
[00:23:34.000 --> 00:23:38.000]  人不是不知道的
[00:23:38.000 --> 00:23:41.000]  他們是知道的,他們是明白的
[00:23:41.000 --> 00:23:45.000]  但是他們是拒絕去接受神
[00:23:45.000 --> 00:23:50.000]  因此神的憤怒顯明在這個世界上
[00:23:50.000 --> 00:23:52.000]  這一段經文
[00:23:52.000 --> 00:23:54.000]  我將18至20節拿出來
[00:23:54.000 --> 00:23:58.000]  大家可能會不會太小
[00:23:58.000 --> 00:24:00.000]  看不到
[00:24:00.000 --> 00:24:02.000]  或者你看中間
[00:24:02.000 --> 00:24:05.000]  中間在其中的第19節
[00:24:05.000 --> 00:24:09.000]  聖經提到這個自然界的情況
[00:24:09.000 --> 00:24:12.000]  其實神的事情人所能知道的
[00:24:12.000 --> 00:24:15.000]  在他們心裡都是明顯的
[00:24:15.000 --> 00:24:18.000]  因為神已經向他們顯明了
[00:24:18.000 --> 00:24:20.000]  自從創造世界以來
[00:24:20.000 --> 00:24:22.000]  神那些看不見的特質
[00:24:22.000 --> 00:24:23.000]  看不見的
[00:24:23.000 --> 00:24:25.000]  是屬神的那種特質
[00:24:25.000 --> 00:24:28.000]  就是祂的永恆的大能
