
[00:00:00.000 --> 00:00:02.000]  願每平安
[00:03:15.200 --> 00:03:17.760]  因為祂藉著話語藉著詩歌
[00:03:17.760 --> 00:03:19.700]  藉著我們這樣的一個聚集
[00:03:19.700 --> 00:03:22.100]  上帝的話語來提醒我們
[00:03:22.100 --> 00:03:26.160]  使我們生活更加有力量
[00:03:26.160 --> 00:03:28.500]  所以你看每一次來崇拜的時候不一樣
[00:03:28.500 --> 00:03:30.660]  好多人是帶著重擔憂愁
[00:03:30.660 --> 00:03:33.160]  臉上來憂愁來的
[00:03:33.160 --> 00:03:35.160]  頭低低的來的
[00:03:35.160 --> 00:03:38.760]  但是為什麼崇拜完之後是怎麼樣
[00:03:38.760 --> 00:03:40.360]  有人頭低著來崇拜
[00:03:40.360 --> 00:03:43.200]  有沒有人崇拜完了頭更低了
[00:03:43.200 --> 00:03:44.440]  沒有
[00:03:44.440 --> 00:03:47.140]  你知道當我們弟兄姊妹從這裡一分散
[00:03:47.140 --> 00:03:49.000]  進入到人群當中的時候
[00:03:49.000 --> 00:03:52.300]  我們的心怎麼樣 喜樂
[00:03:52.300 --> 00:03:56.300]  我們的那種喜樂能不能隱藏得住
[00:03:56.300 --> 00:03:57.600]  弟兄姊妹
[00:03:57.600 --> 00:04:00.040]  我們能不能隱藏得住
[00:04:00.040 --> 00:04:00.800]  隱藏
[00:04:00.800 --> 00:04:02.540]  好的東西就隱藏不住
[00:04:02.540 --> 00:04:04.540]  喜樂是隱藏不住的
[00:04:04.540 --> 00:04:06.900]  喜樂是一定要怎麼樣
[00:04:06.900 --> 00:04:08.940]  彰顯出來的
[00:04:08.940 --> 00:04:10.340]  還沒嗎
[00:04:10.340 --> 00:04:12.340]  我們來看詩篇第100篇
[00:04:12.340 --> 00:04:15.400]  所以你看在我們每一次來朝見上帝的時候
[00:04:15.400 --> 00:04:16.700]  無論是你的聚集
[00:04:16.700 --> 00:04:17.540]  你的讀經
[00:04:17.540 --> 00:04:18.560]  你的禱告
[00:04:18.560 --> 00:04:21.600]  一定有上帝的話語在裡面的
[00:04:21.600 --> 00:04:24.360]  禱告是內在的一種生活
[00:04:24.360 --> 00:04:28.400]  更重要的是外在的一種表現
[00:04:28.400 --> 00:04:30.800]  當你關心整個世界的時候
[00:04:30.800 --> 00:04:33.600]  你就開始為整個世界禱告
[00:04:33.600 --> 00:04:34.740]  是不是
[00:04:34.740 --> 00:04:36.700]  無論世界上發生任何的事
[00:04:36.700 --> 00:04:39.960]  你藉著禱告來向上帝祈求
[00:04:39.960 --> 00:04:42.240]  祈求上帝能夠關注
[00:04:42.240 --> 00:04:44.700]  能夠幫助這樣的一件事
[00:04:44.700 --> 00:04:47.000]  我們來看詩篇第100篇
[00:04:47.000 --> 00:04:50.500]  詩篇第100篇一開始的時候怎麼說
[00:04:50.500 --> 00:04:53.760]  普天下當向耶和華歡呼
[00:04:53.760 --> 00:04:56.660]  什麼叫普天下
[00:04:56.660 --> 00:04:57.540]  普天下
[00:04:57.540 --> 00:04:59.100]  什麼叫普天下
[00:04:59.100 --> 00:05:02.060]  凡被造之物就叫普天下
[00:05:02.060 --> 00:05:06.200]  普天下的人都要向這位上主來歡呼
[00:05:06.200 --> 00:05:07.860]  其中的一個詞語叫什麼
[00:05:07.860 --> 00:05:09.900]  叫當
[00:05:09.900 --> 00:05:11.760]  當聖經用這個詞語的時候
[00:05:11.760 --> 00:05:14.000]  其實就是上帝的命令
[00:05:14.000 --> 00:05:16.000]  你們應當
[00:05:16.000 --> 00:05:18.700]  如果是上帝的命令
[00:05:18.700 --> 00:05:21.160]  我們能不能討價還價
[00:05:21.160 --> 00:05:23.240]  我們很喜歡討價還價的是不是
[00:05:23.240 --> 00:05:25.740]  買東西喜不喜歡討價還價
[00:05:25.740 --> 00:05:27.240]  問這個多少錢
[00:05:27.240 --> 00:05:28.360]  後面再加一句話
[00:05:28.360 --> 00:05:29.660]  便宜啦
[00:05:29.660 --> 00:05:30.400]  會不會
[00:05:30.400 --> 00:05:32.600]  你去買菜買菜的時候會不會這樣講
[00:05:32.600 --> 00:05:33.360]  會嗎
[00:05:33.360 --> 00:05:34.740]  因為你會討價還價
[00:05:34.740 --> 00:05:37.640]  但是你要知道詩篇裡面的作者
[00:05:37.640 --> 00:05:39.100]  他這位上帝
[00:05:39.100 --> 00:05:41.500]  他是一種命令
[00:05:41.500 --> 00:05:44.400]  如果是上帝的命令
[00:05:44.400 --> 00:05:46.340]  要不要討價還價
[00:05:46.340 --> 00:05:47.540]  沒有的
[00:05:47.540 --> 00:05:50.260]  你除了遵守還是遵守
[00:05:50.260 --> 00:05:51.360]  明白嗎
[00:05:51.360 --> 00:05:53.640]  所以這裡講到好幾個當
[00:05:53.640 --> 00:05:56.000]  普天下當向耶和華歡呼
[00:05:56.000 --> 00:05:58.260]  接下來講當樂意侍奉祂
[00:05:58.260 --> 00:05:59.900]  當向祂來歌唱
[00:05:59.900 --> 00:06:01.840]  當曉得
[00:06:01.840 --> 00:06:02.860]  當稱謝
[00:06:02.860 --> 00:06:03.760]  當讚美
[00:06:03.760 --> 00:06:05.260]  當感謝
[00:06:05.260 --> 00:06:07.060]  全部都是當
[00:06:07.060 --> 00:06:08.200]  什麼意思
[00:06:08.200 --> 00:06:11.600]  其實這就是上主對我們的要求
[00:06:11.600 --> 00:06:14.100]  是神的一個命令
[00:06:14.100 --> 00:06:15.040]  意思就是說
[00:06:15.040 --> 00:06:17.000]  凡有謝氣的
[00:06:17.000 --> 00:06:18.800]  凡有氣息的
[00:06:18.800 --> 00:06:21.660]  都要來讚美祂
[00:06:21.660 --> 00:06:24.140]  這是上主的命令
[00:06:24.140 --> 00:06:27.100]  那你說我心情不好能不能不讚美祂
[00:06:27.100 --> 00:06:28.440]  不行
[00:06:28.440 --> 00:06:30.500]  你心情不好依然要讚美
[00:06:30.500 --> 00:06:31.040]  對不對
[00:06:31.040 --> 00:06:32.860]  我們生活當中很多的難處
[00:06:32.860 --> 00:06:33.960]  很多的憂愁
[00:06:33.960 --> 00:06:37.260]  但是你還是要讚美祂
[00:06:37.260 --> 00:06:40.340]  因為你有生命的氣息還是要讚美祂
[00:06:40.340 --> 00:06:41.300]  我們接下來看
[00:06:41.300 --> 00:06:42.660]  來第二節
[00:06:42.660 --> 00:06:46.360]  你們當樂意侍奉耶和華
[00:06:46.360 --> 00:06:49.560]  這裡講到樂意
[00:06:49.560 --> 00:06:52.600]  其實在侍奉的上帝過程當中
[00:06:52.600 --> 00:06:55.300]  保羅提出了很重要的一個原則
[00:06:55.300 --> 00:06:56.940]  你服侍這位上帝
[00:06:56.940 --> 00:07:00.440]  其中的一個原則叫甘心
[00:07:00.440 --> 00:07:03.000]  叫樂意
[00:07:03.000 --> 00:07:04.460]  那你來到上帝面前
[00:07:04.460 --> 00:07:05.840]  你不甘心不樂意
[00:07:05.840 --> 00:07:07.500]  結局會怎麼樣
[00:07:07.500 --> 00:07:10.760]  你做的東西就不蒙上帝的喜悅
[00:07:10.760 --> 00:07:13.640]  上帝召舉我們來到祂的面前
[00:07:13.640 --> 00:07:15.000]  來服侍祂
[00:07:15.000 --> 00:07:20.240]  我們的心態應當是甘心樂意
[00:07:20.240 --> 00:07:25.000]  那你說我們會不會經常不甘心不樂意呢
[00:07:25.000 --> 00:07:26.340]  可能牧師安排的東西
[00:07:26.340 --> 00:07:27.740]  你覺得太難了
[00:07:27.740 --> 00:07:29.240]  不甘心不樂意
[00:07:29.240 --> 00:07:31.600]  但是這裡告訴我們是怎麼樣
[00:07:31.600 --> 00:07:36.100]  要甘心樂意的來侍奉祂
[00:07:36.100 --> 00:07:38.500]  其實接下來講什麼呢
[00:07:38.500 --> 00:07:40.360]  我們要樂意侍奉
[00:07:40.360 --> 00:07:42.160]  耶和華我們的上帝
[00:07:42.160 --> 00:07:43.800]  接下來講什麼
[00:07:43.800 --> 00:07:47.960]  當來向祂歌唱
[00:07:47.960 --> 00:07:50.400]  基督教是一個讚美的宗教
[00:07:50.400 --> 00:07:52.200]  當你越讚美的過程當中
[00:07:52.200 --> 00:07:53.600]  你就越想禱告
[00:07:53.600 --> 00:07:54.960]  越禱告的過程當中
[00:07:54.960 --> 00:07:56.360]  你就越想讚美
[00:07:56.360 --> 00:07:59.500]  所以你在任何的地方都會聽到什麼樣
[00:07:59.500 --> 00:08:02.000]  上帝的詩歌
[00:08:02.000 --> 00:08:04.100]  上帝藉著不同人
[00:08:04.100 --> 00:08:07.400]  在不同的階段裡面創作的那些詩歌
[00:08:07.400 --> 00:08:09.500]  是他們生命當中的一個經歷
[00:08:09.500 --> 00:08:13.000]  而那個經歷同樣也提醒我們的
[00:08:13.000 --> 00:08:14.360]  當你越唱詩的時候
[00:08:14.360 --> 00:08:16.200]  會不會越有力量
[00:08:16.200 --> 00:08:17.260]  會不會
[00:08:17.260 --> 00:08:17.760]  會
[00:08:17.760 --> 00:08:18.800]  當你唱詩歌的時候
[00:08:18.800 --> 00:08:20.200]  會不會越有力量
[00:08:20.200 --> 00:08:22.500]  我們國內說要喊那個口號
[00:08:22.500 --> 00:08:24.000]  喊那個號子對不對
[00:08:24.000 --> 00:08:25.400]  越喊越叫的時候
[00:08:25.400 --> 00:08:27.360]  你就越有力量嘛
[00:08:27.360 --> 00:08:28.160]  是不是
[00:08:28.160 --> 00:08:31.060]  當兵的有的時候晚上要去行夜路
[00:08:31.060 --> 00:08:33.700]  他們一起唱歌就怎麼樣
[00:08:33.700 --> 00:08:35.060]  就越有力量
[00:08:35.060 --> 00:08:36.760]  我記得我小的時候
[00:08:36.760 --> 00:08:38.260]  我要去晚自修
[00:08:38.260 --> 00:08:40.360]  但是在我們鄉下有個地方
[00:08:40.360 --> 00:08:42.120]  在邊緣的地方
[00:08:42.120 --> 00:08:44.360]  它有很多的墳墓
[00:08:44.360 --> 00:08:45.960]  那我們每一次都要經過那邊
[00:08:45.960 --> 00:08:47.000]  晚上又要回去
[00:08:47.000 --> 00:08:49.020]  因為那個學校在另外一個地方
[00:08:49.020 --> 00:08:52.060]  你知道我們每一次一經過那個墳墓的地方的話
[00:08:52.060 --> 00:08:56.700]  我們幾個很小的學生就怎麼樣
[00:08:56.700 --> 00:08:58.360]  唱歌囉
[00:08:58.360 --> 00:09:00.260]  一唱歌我們就不怕就壯膽囉
[00:09:00.260 --> 00:09:02.060]  如果你一個人的話就麻煩
[00:09:02.060 --> 00:09:04.800]  你走路會聽到後面還有一個走路的聲音
[00:09:04.800 --> 00:09:06.820]  如果四五個人一起走
[00:09:06.820 --> 00:09:09.420]  你越唱歌怕不怕
[00:09:09.420 --> 00:09:11.100]  不怕嘛
[00:09:11.100 --> 00:09:14.900]  因為你越唱歌越能夠鼓勵你的內心嘛
[00:09:14.900 --> 00:09:16.060]  你就越不怕嘛
[00:09:16.060 --> 00:09:17.020]  你知不知道
[00:09:17.020 --> 00:09:18.220]  當我們越唱歌的時候
[00:09:18.220 --> 00:09:20.660]  我們就越有力量了嘛
[00:09:20.660 --> 00:09:22.220]  其實在這裡
[00:09:22.220 --> 00:09:24.020]  其實作者也告訴我們
[00:09:24.020 --> 00:09:28.000]  我們當來向他歌唱
[00:09:28.000 --> 00:09:30.800]  上帝賜給我們言語
[00:09:30.800 --> 00:09:32.400]  賜給我們詩歌
[00:09:32.400 --> 00:09:35.200]  我們的詩歌是用來讚美他的
[00:09:35.200 --> 00:09:37.300]  上帝照我們這個口
[00:09:37.300 --> 00:09:40.400]  用我們的口來讚美他的
[00:09:40.400 --> 00:09:42.020]  上帝照我們的口
[00:09:42.020 --> 00:09:46.460]  是要用我們的口去宣揚他的話語
[00:09:46.460 --> 00:09:48.260]  講美好的見證的
[00:09:48.260 --> 00:09:49.860]  來我們接下來看
[00:09:49.860 --> 00:09:53.060]  其實接下來作者怎麼講呢
[00:09:53.060 --> 00:09:57.160]  你們當小德耶和華是神
[00:09:57.160 --> 00:09:59.860]  弟兄姊妹什麼叫小德
[00:09:59.860 --> 00:10:02.160]  你小不小德
[00:10:02.160 --> 00:10:02.700]  小德
[00:10:02.700 --> 00:10:04.800]  小德什麼
[00:10:04.800 --> 00:10:06.620]  他的意思說你知不知道
[00:10:06.620 --> 00:10:07.960]  你明不明白
[00:10:07.960 --> 00:10:09.560]  你了不了解
[00:10:09.560 --> 00:10:14.300]  你信不信任這位上帝
[00:10:14.300 --> 00:10:15.560]  他的意思小德
[00:10:15.560 --> 00:10:18.800]  小德有很深的意義在裡面的
[00:10:18.800 --> 00:10:21.660]  比如今天的話很多人問我
[00:10:21.660 --> 00:10:23.900]  你是不是經常看到我們特首
[00:10:23.900 --> 00:10:25.060]  特首你認識嗎
[00:10:25.060 --> 00:10:25.900]  我認識
[00:10:25.900 --> 00:10:27.500]  他天天都出在電視上
[00:10:27.500 --> 00:10:28.200]  我認識他
[00:10:28.200 --> 00:10:29.460]  但他不認識我嘛
[00:10:29.460 --> 00:10:30.400]  你明白嗎
[00:10:30.400 --> 00:10:32.620]  你每天看新聞都會看到他嘛
[00:10:32.620 --> 00:10:33.260]  但是呢
[00:10:33.260 --> 00:10:34.200]  你認識他
[00:10:34.200 --> 00:10:36.520]  他認不認識你
[00:10:36.520 --> 00:10:37.520]  不認識
[00:10:37.520 --> 00:10:40.660]  但是在這裡詩篇講小德的意思是
[00:10:40.660 --> 00:10:42.560]  我明白這位上帝
[00:10:42.560 --> 00:10:44.360]  我了解這位上帝
[00:10:44.360 --> 00:10:46.260]  我信任這位上帝
[00:10:46.260 --> 00:10:48.960]  在我生命任何的狀況裡面
[00:10:48.960 --> 00:10:52.900]  我都信靠他
[00:10:52.900 --> 00:10:56.500]  小德不單單是在頭腦當中
[00:10:56.500 --> 00:10:59.760]  小德不單單是在心裡面
[00:10:59.760 --> 00:11:02.900]  小德是貫穿在你頭腦當中
[00:11:02.900 --> 00:11:04.300]  在你心裡面
[00:11:04.300 --> 00:11:09.060]  也在你的行動的當中的
[00:11:09.060 --> 00:11:11.700]  明白我們講知道
[00:11:11.700 --> 00:11:13.060]  知道很難的
[00:11:13.060 --> 00:11:14.700]  我們知道這位上帝
[00:11:14.700 --> 00:11:16.500]  要知道他很難的
[00:11:16.500 --> 00:11:19.600]  用你一輩子去知道這位上帝
[00:11:19.600 --> 00:11:21.960]  也是很難的
[00:11:21.960 --> 00:11:22.660]  所以你看呢
[00:11:22.660 --> 00:11:24.100]  有的人讀神學
[00:11:24.100 --> 00:11:26.160]  哇 神學要讀幾年
[00:11:26.160 --> 00:11:30.100]  神學的學位要讀好幾年的
[00:11:30.100 --> 00:11:31.100]  我們讀完之後
[00:11:31.100 --> 00:11:33.560]  我們即使讀了好多年
[00:11:33.560 --> 00:11:35.660]  我讀神學讀了六年
[00:11:35.660 --> 00:11:37.600]  你要說我知不知道這位上帝
[00:11:37.600 --> 00:11:39.000]  了不了解這位上帝
[00:11:39.000 --> 00:11:39.860]  我只能說
[00:11:39.860 --> 00:11:43.160]  我用我全部的時間去了解上帝
[00:11:43.160 --> 00:11:48.360]  我也只能知道上帝的一點點
[00:11:48.360 --> 00:11:50.900]  西方有一句話很有意思的
[00:11:50.900 --> 00:11:54.560]  人在思考上帝就在笑
[00:11:54.560 --> 00:11:56.460]  人一思考上帝就在笑
[00:11:56.460 --> 00:11:58.700]  我們以為靠著我們的智慧能力
[00:11:58.700 --> 00:12:00.460]  能夠做出很好的東西
[00:12:00.460 --> 00:12:01.420]  上帝一看
[00:12:01.420 --> 00:12:03.660]  唉 小兒科
[00:12:03.660 --> 00:12:04.700]  你明白嗎
[00:12:04.700 --> 00:12:05.620]  所以我們看到
[00:12:05.620 --> 00:12:09.660]  曉得是要叫我們不單單心理知道
[00:12:09.660 --> 00:12:10.860]  頭腦知道
[00:12:10.860 --> 00:12:14.620]  在我們整個生命的經歷當中
[00:12:14.620 --> 00:12:17.060]  也要知道
[00:12:17.060 --> 00:12:19.020]  好 我們接下來看
[00:12:19.020 --> 00:12:20.720]  來 曉得什麼呢
[00:12:20.720 --> 00:12:22.220]  其實作者接下來講
[00:12:22.220 --> 00:12:24.060]  曉得什麼
[00:12:24.060 --> 00:12:25.220]  曉得幾件事
[00:12:25.220 --> 00:12:26.520]  我們等會兒會講
[00:12:26.520 --> 00:12:30.120]  到底我們曉得幾樣的事情
[00:12:30.120 --> 00:12:31.700]  在第四節的時候
[00:12:31.700 --> 00:12:32.720]  他就講到
[00:12:32.720 --> 00:12:36.760]  當稱謝進入他的門
[00:12:36.760 --> 00:12:38.460]  原來在這裡講的話
[00:12:38.460 --> 00:12:42.620]  上帝是一位主動邀請我們的上帝
[00:12:42.620 --> 00:12:45.920]  上帝邀請我們進入什麼
[00:12:45.920 --> 00:12:46.960]  他的門
[00:12:46.960 --> 00:12:48.960]  如果你去看約翰福音的時候
[00:12:48.960 --> 00:12:51.160]  耶穌就說我是羊的門
[00:12:51.160 --> 00:12:53.360]  凡進入到我裡面的
[00:12:53.360 --> 00:12:55.800]  透過這個門進入到裡面的
[00:12:55.800 --> 00:12:58.760]  就是我認識的羊群
[00:12:58.760 --> 00:13:00.660]  他就是羊的門
[00:13:00.660 --> 00:13:03.360]  他也知道每一隻羊的脾氣
[00:13:03.360 --> 00:13:05.400]  個性他都知道的
[00:13:05.400 --> 00:13:07.200]  來 接下來講什麼呢
[00:13:07.200 --> 00:13:09.260]  稱謝進入他的門
[00:13:09.260 --> 00:13:11.500]  這是上帝主動的邀請
[00:13:11.500 --> 00:13:16.960]  邀請我們這一幫人進入到他的裡面
[00:13:16.960 --> 00:13:19.560]  什麼樣的人能夠進去
[00:13:19.560 --> 00:13:21.760]  剛才我們的主席禱告
[00:13:21.760 --> 00:13:25.820]  守潔心清的人才能夠進去
[00:13:25.820 --> 00:13:27.660]  但是我們都是有罪的人
[00:13:27.660 --> 00:13:31.560]  有罪的人怎麼能夠進入到上帝的門呢
[00:13:31.560 --> 00:13:33.060]  所以在這裡講到
[00:13:33.060 --> 00:13:35.260]  原來是上帝怎麼樣
[00:13:35.260 --> 00:13:39.260]  主動的邀請我們這幫有罪的人
[00:13:39.260 --> 00:13:41.860]  進入到他的裡面
[00:13:41.860 --> 00:13:43.460]  接下來講什麼
[00:13:43.460 --> 00:13:47.360]  當讚美進入他的院
[00:13:47.360 --> 00:13:50.660]  門完之後是什麼
[00:13:50.660 --> 00:13:53.060]  門完了之後就是院子了
[00:13:53.060 --> 00:13:57.060]  你是不是上帝一步一步邀請我們進入門
[00:13:57.060 --> 00:13:59.060]  再進入院
[00:13:59.060 --> 00:14:00.860]  一不一樣
[00:14:00.860 --> 00:14:03.160]  不一樣的嘛
[00:14:03.160 --> 00:14:05.560]  我哥哥的名字叫新庭
[00:14:05.560 --> 00:14:08.060]  他是庭 庭子的庭
[00:14:08.060 --> 00:14:08.660]  你知道嗎
[00:14:08.660 --> 00:14:11.960]  以前的古城牆進入到古城牆裡面
[00:14:11.960 --> 00:14:14.860]  一個城市裡面第一個先到庭子
[00:14:14.860 --> 00:14:18.660]  庭一庭整理一下東西進入到城裡面
[00:14:18.660 --> 00:14:19.760]  所以我一出生完之後
[00:14:19.760 --> 00:14:23.260]  我爸爸就給我取了個名字叫新城
[00:14:23.260 --> 00:14:25.060]  城牆的城
[00:14:25.060 --> 00:14:25.960]  你明白嗎
[00:14:25.960 --> 00:14:28.260]  所以我的最初的名字我叫新城
[00:14:28.260 --> 00:14:29.760]  我不叫新業的
[00:14:29.760 --> 00:14:31.960]  因為我哥哥是庭子
[00:14:31.960 --> 00:14:35.160]  庭子整理完之後就進入到一個城域裡面
[00:14:35.160 --> 00:14:37.860]  就進入一上就一上城牆了
[00:14:37.860 --> 00:14:39.060]  所以他叫新庭
[00:14:39.060 --> 00:14:41.060]  我叫新城
[00:14:41.060 --> 00:14:42.860]  後來我爸爸媽媽沒有再生了
[00:14:42.860 --> 00:14:43.760]  要是再生下去
[00:14:43.760 --> 00:14:45.460]  我都不知道怎麼叫了
[00:14:45.460 --> 00:14:47.860]  就是按照古代的那個城市的方式
[00:14:47.860 --> 00:14:49.760]  先到庭子再到城牆
[00:14:49.760 --> 00:14:52.860]  然後進入到裡面一級二級三級
[00:14:52.860 --> 00:14:53.660]  你又去故宮
[00:14:53.660 --> 00:14:56.860]  你就明白要進去好多個門
[00:14:56.860 --> 00:14:58.460]  我老爸老媽就生了我兩個
[00:14:58.460 --> 00:15:00.160]  所以一個庭跟一個城
[00:15:00.160 --> 00:15:02.460]  再進去我就不知道了
[00:15:02.460 --> 00:15:04.660]  所以你看到其實在這裡的話
[00:15:04.660 --> 00:15:09.460]  上帝是幫助我們一步一步進入到他的裡面
[00:15:09.460 --> 00:15:12.360]  讓我們能夠更多的去了解他
[00:15:12.360 --> 00:15:14.960]  更多的去明白他
[00:15:14.960 --> 00:15:16.660]  最後他怎麼講
[00:15:16.660 --> 00:15:18.560]  當感謝他
[00:15:18.560 --> 00:15:22.760]  稱頌他的名
[00:15:22.760 --> 00:15:24.660]  什麼叫稱頌他的名
[00:15:24.660 --> 00:15:27.260]  當我們今天一聽到上帝的名
[00:15:27.260 --> 00:15:28.760]  耶穌的名的時候
[00:15:28.760 --> 00:15:31.060]  是非常榮耀的一件事
[00:15:31.060 --> 00:15:34.560]  上帝邀請我們進入到他的裡面
[00:15:34.560 --> 00:15:36.660]  讓我們有機會去讚美他
[00:15:36.660 --> 00:15:37.760]  去服侍他
[00:15:37.760 --> 00:15:39.060]  去跟隨他
[00:15:39.060 --> 00:15:40.260]  去榮耀他
[00:15:40.260 --> 00:15:42.160]  去見證他
[00:15:42.160 --> 00:15:44.160]  好我們接下來看
[00:15:44.160 --> 00:15:47.160]  其實作者在這裡講
[00:15:47.160 --> 00:15:51.660]  你們當曉得耶和華是神
[00:15:51.660 --> 00:15:55.060]  告訴我們要認識要知道
[00:15:55.060 --> 00:15:56.060]  知道什麼呢
[00:15:56.060 --> 00:15:57.960]  其實在第三節裡面
[00:15:57.960 --> 00:16:00.460]  上帝在這裡提醒我們
[00:16:00.460 --> 00:16:04.160]  到底這位上帝是誰
[00:16:04.160 --> 00:16:06.760]  我們人經常會問的幾個問題
[00:16:06.760 --> 00:16:09.260]  我從哪裡來
[00:16:09.260 --> 00:16:11.260]  我要到哪裡去
[00:16:11.260 --> 00:16:13.160]  我在這裡做什麼
[00:16:13.160 --> 00:16:13.660]  對不對
[00:16:13.660 --> 00:16:15.160]  我們經常會問這個
