
[00:00:00.000 --> 00:00:02.000]  早晨,各位朋友早晨
[00:03:19.000 --> 00:03:22.000]  在人世間裡最親切
[00:03:22.000 --> 00:03:26.000]  沒有親過的關係是哪一種關係?
[00:03:26.000 --> 00:03:28.000]  是父母和兒女的關係
[00:03:28.000 --> 00:03:31.000]  是夫妻之間的關係
[00:03:31.000 --> 00:03:34.000]  是人世間最緊要最親密的關係
[00:03:34.000 --> 00:03:36.000]  就是這兩種關係
[00:03:36.000 --> 00:03:39.000]  這兩種關係在一個很獨特的地方
[00:03:39.000 --> 00:03:41.000]  因為是獨有的
[00:03:42.000 --> 00:03:44.000]  在神所設立的一夫一妻之間
[00:03:44.000 --> 00:03:46.000]  任何一個時間裡
[00:03:46.000 --> 00:03:48.000]  你身邊如果有婚姻關係的話
[00:03:48.000 --> 00:03:51.000]  只有一個丈夫或者一個妻子
[00:03:51.000 --> 00:03:53.000]  可能是有不同的時間
[00:03:53.000 --> 00:03:55.000]  可能你的配偶離去
[00:03:55.000 --> 00:03:57.000]  你再續前言
[00:03:57.000 --> 00:03:59.000]  但仍然是一個配偶
[00:03:59.000 --> 00:04:03.000]  有些是屬於你的兒女
[00:04:03.000 --> 00:04:05.000]  如果神有恩典給過你
[00:04:05.000 --> 00:04:10.000]  無論這個配偶或者兒女是多麼可愛
[00:04:12.000 --> 00:04:14.000]  是多麼難以忍受
[00:04:14.000 --> 00:04:17.000]  是多麼黑暴的討厭
[00:04:17.000 --> 00:04:20.000]  是多麼得理的痛石
[00:04:20.000 --> 00:04:22.000]  都是只有那個
[00:04:22.000 --> 00:04:24.000]  你可以說
[00:04:24.000 --> 00:04:26.000]  對很多人說Honey
[00:04:26.000 --> 00:04:28.000]  我不知道你喜不喜歡說
[00:04:28.000 --> 00:04:30.000]  叫你所愛的人叫Darling
[00:04:30.000 --> 00:04:32.000]  可能比較肉麻
[00:04:32.000 --> 00:04:34.000]  可能六十年前就說了
[00:04:34.000 --> 00:04:37.000]  你可能對某幾個人都可以這樣說
[00:04:37.000 --> 00:04:40.000]  你可能對幾個你喜歡的人都會說
[00:04:41.000 --> 00:04:42.000]  你只不過叫Honey A B
[00:04:42.000 --> 00:04:44.000]  Honey B Honey C
[00:04:44.000 --> 00:04:46.000]  Darling A Darling B Darling C
[00:04:46.000 --> 00:04:50.000]  但你只是對一個你所親的人身邊那位
[00:04:50.000 --> 00:04:52.000]  無論你喜不喜歡都好
[00:04:52.000 --> 00:04:56.000]  只能說他你叫他做太太
[00:04:56.000 --> 00:04:59.000]  或者是丈夫
[00:04:59.000 --> 00:05:01.000]  你最多加一個形容詞
[00:05:01.000 --> 00:05:04.000]  最討厭的太太就是你
[00:05:04.000 --> 00:05:06.000]  不過回過頭來
[00:05:06.000 --> 00:05:08.000]  最可愛的太太都是你
[00:05:08.000 --> 00:05:10.000]  最漂亮的太太也是你
[00:05:11.000 --> 00:05:13.000]  最沒那麼漂亮的太太也是你
[00:05:13.000 --> 00:05:15.000]  兒女也是一樣
[00:05:15.000 --> 00:05:17.000]  你多麼討厭
[00:05:17.000 --> 00:05:19.000]  想趕他出去踢他出去的子女
[00:05:19.000 --> 00:05:21.000]  都是你的子女
[00:05:21.000 --> 00:05:26.000]  直到我們見天父的時候
[00:05:26.000 --> 00:05:28.000]  兒女永遠都是你的兒女
[00:05:28.000 --> 00:05:30.000]  多麼不長進
[00:05:30.000 --> 00:05:32.000]  都是你的兒女
[00:05:32.000 --> 00:05:35.000]  這就是約翰用一個很特別的感情心情
[00:05:35.000 --> 00:05:38.000]  去寫信給他所愛的教會
[00:05:39.000 --> 00:05:41.000]  是真心所愛的教會
[00:05:41.000 --> 00:05:44.000]  其實你知不知道
[00:05:44.000 --> 00:05:47.000]  愛不是基督教或者基督信仰裡獨有的一件事
[00:05:47.000 --> 00:05:49.000]  世界上很多人都講愛
[00:05:49.000 --> 00:05:51.000]  很多其他宗教信仰都講愛
[00:05:51.000 --> 00:05:53.000]  很多人甚至沒有信仰的都講愛
[00:05:53.000 --> 00:05:57.000]  真心所愛
[00:05:57.000 --> 00:05:59.000]  是真心所愛
[00:05:59.000 --> 00:06:01.000]  不是虛假的
[00:06:01.000 --> 00:06:03.000]  不是無牌的
[00:06:03.000 --> 00:06:06.000]  原來愛可以有無牌的
[00:06:07.000 --> 00:06:09.000]  可以有翻版的愛
[00:06:09.000 --> 00:06:11.000]  可以是虛擬的愛
[00:06:11.000 --> 00:06:14.000]  我不知道你在手機程式裡面
[00:06:14.000 --> 00:06:16.000]  或者在WhatsApp
[00:06:16.000 --> 00:06:18.000]  或者在臉書裡面
[00:06:18.000 --> 00:06:20.000]  有沒有收過一些不認識的人
[00:06:20.000 --> 00:06:22.000]  寄給你的邀請
[00:06:22.000 --> 00:06:24.000]  想你成為你的朋友
[00:06:24.000 --> 00:06:26.000]  甚至成為你的愛人
[00:06:26.000 --> 00:06:30.000]  有沒有收過這些知名不過不認識的人物
[00:06:30.000 --> 00:06:33.000]  如果你女士可能收到一個中年成熟的男士
[00:06:33.000 --> 00:06:35.000]  很有型
[00:06:36.000 --> 00:06:37.000]  成熟男士的樣子
[00:06:37.000 --> 00:06:39.000]  男士有沒有收過
[00:06:39.000 --> 00:06:41.000]  有些東西不好意思說
[00:06:41.000 --> 00:06:44.000]  如果你是男士
[00:06:44.000 --> 00:06:48.000]  你可能收到一些年輕貌美的美女的相片
[00:06:48.000 --> 00:06:51.000]  我和太太很多時候就拿這些相片來笑
[00:06:51.000 --> 00:06:54.000]  香港有些政治人物
[00:06:54.000 --> 00:06:57.000]  竟然又叫A又叫B又叫C
[00:06:57.000 --> 00:06:59.000]  或者有些很出名的明星
[00:06:59.000 --> 00:07:02.000]  總之他的樣子是有幾個名字的
[00:07:02.000 --> 00:07:04.000]  幾個名字的
[00:07:05.000 --> 00:07:06.000]  不是真正的友情
[00:07:06.000 --> 00:07:07.000]  不是真正的關係
[00:07:07.000 --> 00:07:08.000]  而是一個虛擬的關係
[00:07:08.000 --> 00:07:09.000]  甚至乎欺騙的關係
[00:07:09.000 --> 00:07:11.000]  但是對岸在這裡說
[00:07:11.000 --> 00:07:14.000]  我是用真正的心來愛我的教會
[00:07:14.000 --> 00:07:18.000]  他說不只是我來愛
[00:07:18.000 --> 00:07:21.000]  還是一切在認識真理裡面的人所愛的
[00:07:21.000 --> 00:07:24.000]  意思就是說
[00:07:24.000 --> 00:07:26.000]  不是只有認識教會的人才愛你們
[00:07:26.000 --> 00:07:28.000]  只要是認識真理的人
[00:07:28.000 --> 00:07:32.000]  都會愛這個屬於耶穌基督的教會
[00:07:35.000 --> 00:07:37.000]  你們知不知道其實在這個房間之外
[00:07:37.000 --> 00:07:40.000]  很多在其他教會不認識我們的人
[00:07:40.000 --> 00:07:42.000]  都愛恩全教會
[00:07:42.000 --> 00:07:45.000]  甚至乎為恩全教會來祈禱守望
[00:07:45.000 --> 00:07:49.000]  原因是因為他們心裡面有真正的真理
[00:07:49.000 --> 00:07:54.000]  我還記得在疫情之前
[00:07:54.000 --> 00:07:56.000]  在不同的時間裡面去到美國旅行的時候
[00:07:56.000 --> 00:08:00.000]  出入美國關是一個很特別的現象
[00:08:00.000 --> 00:08:02.000]  如果你是美國公民又怎樣
[00:08:02.000 --> 00:08:03.000]  有些快線是吧
[00:08:04.000 --> 00:08:05.000]  有些快線是很快的
[00:08:05.000 --> 00:08:07.000]  如果加拿大公民就可能是另一條隊
[00:08:07.000 --> 00:08:11.000]  我就很開心去到那條隊
[00:08:11.000 --> 00:08:13.000]  見到一班不認識的人
[00:08:13.000 --> 00:08:18.000]  手上拿著一本加拿大護照
[00:08:18.000 --> 00:08:21.000]  當時我記得我有一份很親切的感覺
[00:08:21.000 --> 00:08:24.000]  覺得這個群終於見到自己人了
[00:08:24.000 --> 00:08:26.000]  終於見到一些我所認識的人
[00:08:26.000 --> 00:08:27.000]  可能加拿大不是你的護照
[00:08:27.000 --> 00:08:29.000]  可能你拿著其他國家的護照
[00:08:29.000 --> 00:08:33.000]  但是你見到一班同樣拿著一個護照的人
[00:08:33.000 --> 00:08:34.000]  你就覺得有一種親切感
[00:08:34.000 --> 00:08:36.000]  好像自己一家人
[00:08:36.000 --> 00:08:37.000]  一個國家裡面的人
[00:08:37.000 --> 00:08:41.000]  當然如果這個不是你想喜歡的護照
[00:08:41.000 --> 00:08:44.000]  你就不想見到這些護照的人
[00:08:44.000 --> 00:08:47.000]  但無論如何在真理裡面認識真理的人
[00:08:47.000 --> 00:08:49.000]  即使我們不認識教會裡面的人
[00:08:49.000 --> 00:08:55.000]  我們都會用真心去愛屬於耶穌基督教會的人
[00:08:55.000 --> 00:09:00.000]  是因為我們裡面有主的真理在裡面
[00:09:01.000 --> 00:09:03.000]  這份真理不是騙黑的
[00:09:03.000 --> 00:09:05.000]  而這份真愛的原因
[00:09:05.000 --> 00:09:07.000]  不是因為裡面的人是可愛
[00:09:07.000 --> 00:09:10.000]  不是因為這個教會特別
[00:09:10.000 --> 00:09:14.000]  完全只是因為我們同屬於耶穌基督的身體
[00:09:14.000 --> 00:09:17.000]  同屬於在真理裡面同一個主耶穌
[00:09:17.000 --> 00:09:22.000]  這份真理從今天到達永恆
[00:09:22.000 --> 00:09:24.000]  從今天計算回過去一樣
[00:09:24.000 --> 00:09:29.000]  歷代以來教會在神的真理裡面
[00:09:29.000 --> 00:09:31.000]  是可以被撕裂傷害的
[00:09:31.000 --> 00:09:33.000]  對於這一份這麼特別的關係
[00:09:33.000 --> 00:09:36.000]  真理和愛是分不清的
[00:09:36.000 --> 00:09:40.000]  約翰就在這裏有一個祝願
[00:09:40.000 --> 00:09:42.000]  給當時的教會
[00:09:42.000 --> 00:09:45.000]  他說願因為憐憫和平安
[00:09:45.000 --> 00:09:47.000]  從父親和兒子耶穌基督
[00:09:47.000 --> 00:09:49.000]  在真理和愛裡面
[00:09:49.000 --> 00:09:54.000]  有確定的信心必與我們同在
[00:09:55.000 --> 00:09:59.000]  我們就包括約翰 包括他一班的牧者
[00:09:59.000 --> 00:10:01.000]  包括他中間的宣教士
[00:10:01.000 --> 00:10:03.000]  包括教會裡面的弟兄姊妹
[00:10:03.000 --> 00:10:05.000]  包括旁邊的教會的弟兄姊妹
[00:10:05.000 --> 00:10:09.000]  包括在遠方甚至不認識的教會的弟兄姊妹
[00:10:09.000 --> 00:10:11.000]  在基督的愛裡面
[00:10:11.000 --> 00:10:12.000]  在真理裡面
[00:10:12.000 --> 00:10:16.000]  有一個很特別很獨特的一種關係
[00:10:16.000 --> 00:10:19.000]  我們是需要去珍惜的
[00:10:19.000 --> 00:10:23.000]  約翰在這封信的尾段有一個講述
[00:10:24.000 --> 00:10:26.000]  我還有很多東西想跟你們講
[00:10:26.000 --> 00:10:30.000]  我還想寫很多東西問候你們 關心你們
[00:10:30.000 --> 00:10:32.000]  但我不想再用紙筆來寫
[00:10:32.000 --> 00:10:34.000]  因為我很想跟你們面對面來講
[00:10:34.000 --> 00:10:36.000]  關係裡面最能夠表達
[00:10:36.000 --> 00:10:39.000]  最能夠將心裡面講出來的
[00:10:39.000 --> 00:10:41.000]  不是單單透過紙筆
[00:10:41.000 --> 00:10:42.000]  或者在今天裡面
[00:10:42.000 --> 00:10:44.000]  不是寫一封手信 口信
[00:10:44.000 --> 00:10:45.000]  發電郵就能夠達成
[00:10:45.000 --> 00:10:48.000]  是需要面對面才能夠表達
[00:10:48.000 --> 00:10:51.000]  發揮了這種關係 那種關心
[00:10:52.000 --> 00:10:55.000]  約翰就是跟教會裡面的人說
[00:10:55.000 --> 00:10:57.000]  我很心願可以很快地
[00:10:57.000 --> 00:11:01.000]  跟你面對面更多的來見面談論
[00:11:01.000 --> 00:11:04.000]  好讓大家心裡面這份特別關係
[00:11:04.000 --> 00:11:08.000]  所帶來的那份的喜樂得以滿足
[00:11:08.000 --> 00:11:11.000]  不單只是這樣
[00:11:11.000 --> 00:11:17.000]  他就說其他的夢揀選的姊妹
[00:11:17.000 --> 00:11:18.000]  就好像一間教會一樣
[00:11:18.000 --> 00:11:20.000]  其他的姊妹教會
[00:11:20.000 --> 00:11:23.000]  甚至不同民族不同種族的教會
[00:11:23.000 --> 00:11:25.000]  那些兒女那些弟兄姊妹
[00:11:25.000 --> 00:11:27.000]  同樣向大家去問案
[00:11:27.000 --> 00:11:34.000]  最近有需要在案立的事情上面
[00:11:34.000 --> 00:11:37.000]  要閱讀一些關於我們的聯會
[00:11:37.000 --> 00:11:39.000]  CBOQ裡面的一些資訊
[00:11:39.000 --> 00:11:42.000]  知道這個聯會其實跟我們的關係
[00:11:42.000 --> 00:11:46.000]  不單止是資源上對我們有幫助
[00:11:46.000 --> 00:11:49.000]  或者財政上對我們有支持
[00:11:49.000 --> 00:11:51.000]  原來它有很多的幫助
[00:11:51.000 --> 00:11:55.000]  它會提供給我們在訓練上面有提供
[00:11:55.000 --> 00:11:58.000]  Pastor Karen她過了一年的時間
[00:11:58.000 --> 00:12:01.000]  每一個月都有一位的西人牧者
[00:12:01.000 --> 00:12:02.000]  跟她來到網上見面
[00:12:02.000 --> 00:12:06.000]  都會給她有 好像教練那樣帶著她
[00:12:06.000 --> 00:12:09.000]  教導她怎樣在教會事工裡面
[00:12:09.000 --> 00:12:11.000]  繼續發揮得更加理想
[00:12:11.000 --> 00:12:13.000]  她一班的群體
[00:12:13.000 --> 00:12:16.000]  全人裡面每一個都是直堂的意象
[00:12:16.000 --> 00:12:18.000]  有直堂的心智
[00:12:18.000 --> 00:12:20.000]  他們一班人就在同行路上
[00:12:20.000 --> 00:12:23.000]  在這個聯會的幫助輔導裡面
[00:12:23.000 --> 00:12:25.000]  一起來學習 一起來成長
[00:12:25.000 --> 00:12:29.000]  他們有互相代求 互相守望的時候
[00:12:29.000 --> 00:12:30.000]  這就是在神的家裡面
[00:12:30.000 --> 00:12:33.000]  即使不同種族 不同語言 不同背景的人
[00:12:33.000 --> 00:12:34.000]  都可以在神的家裡面
[00:12:34.000 --> 00:12:36.000]  跟著真理和愛言故
[00:12:36.000 --> 00:12:39.000]  成為一個很理想的關係
[00:12:39.000 --> 00:12:41.000]  所以我們要珍惜這個關係
[00:12:41.000 --> 00:12:43.000]  這就是約翰今天
[00:12:43.000 --> 00:12:46.000]  跟當天那個教會所說的第一件事情
[00:12:46.000 --> 00:12:48.000]  第二件事情是說到
[00:12:48.000 --> 00:12:51.000]  怎樣來實踐彼此相愛的命令
[00:12:51.000 --> 00:12:54.000]  彼此相愛我們說了大半年的時間
[00:12:54.000 --> 00:12:55.000]  約翰這裡說
[00:12:55.000 --> 00:13:00.000]  我非常歡喜見到你的兒女
[00:13:00.000 --> 00:13:02.000]  其實因為聖經比較特別
[00:13:02.000 --> 00:13:05.000]  他說見到你一部分的兒女
[00:13:05.000 --> 00:13:06.000]  意思是說
[00:13:06.000 --> 00:13:08.000]  他很高興見到當天的教會裡面
[00:13:08.000 --> 00:13:09.000]  有一部分的弟兄姊妹
[00:13:09.000 --> 00:13:10.000]  是做了什麼呢
[00:13:10.000 --> 00:13:16.000]  他說是照著父親所受的命令來進行真理
[00:13:16.000 --> 00:13:17.000]  他說很高興見到教會
[00:13:17.000 --> 00:13:18.000]  我所愛的兒女裡面
[00:13:18.000 --> 00:13:19.000]  有一部分的人
[00:13:19.000 --> 00:13:21.000]  能夠聽著父親的教訓
[00:13:21.000 --> 00:13:24.000]  來進行那個愛的真理
[00:13:24.000 --> 00:13:25.000]  他非常之開心
[00:13:25.000 --> 00:13:28.000]  我非常之歡喜
[00:13:28.000 --> 00:13:31.000]  接著他又說了一句很有趣的話
[00:13:31.000 --> 00:13:33.000]  夫人啊 我現在懇求你
[00:13:33.000 --> 00:13:35.000]  我請求你 要求你
[00:13:35.000 --> 00:13:39.000]  我們大家要彼此相愛
[00:13:39.000 --> 00:13:43.000]  這句話有一點奇怪
[00:13:43.000 --> 00:13:47.000]  為什麼會跟教會要求彼此相愛呢
[00:13:47.000 --> 00:13:49.000]  他說其實意思是
[00:13:49.000 --> 00:13:51.000]  我很高興見到大家當中
[00:13:51.000 --> 00:13:52.000]  有一部分的人
[00:13:52.000 --> 00:13:53.000]  很懂得
[00:13:53.000 --> 00:13:55.000]  也很願意遵守天父所要求
[00:13:55.000 --> 00:13:56.000]  所教導
[00:13:56.000 --> 00:13:57.000]  所命令的
[00:13:57.000 --> 00:13:58.000]  去彼此相愛的命令
[00:13:58.000 --> 00:14:01.000]  很開心見到了
[00:14:01.000 --> 00:14:02.000]  但是他跟夫人說
[00:14:02.000 --> 00:14:04.000]  這個夫人就是代表整個教會
[00:14:04.000 --> 00:14:06.000]  但是整個教會
[00:14:06.000 --> 00:14:08.000]  我們更加需要整個教會
[00:14:08.000 --> 00:14:11.000]  每一個人都需要去遵行
[00:14:11.000 --> 00:14:15.000]  這個命令來彼此相愛
[00:14:15.000 --> 00:14:18.000]  其實就好像一個網絡
[00:14:18.000 --> 00:14:20.000]  或者一個漁網
[00:14:20.000 --> 00:14:22.000]  如果這個漁網裡面有些洞的話
[00:14:22.000 --> 00:14:24.000]  你還可不可以看到魚
[00:14:24.000 --> 00:14:26.000]  看不到
[00:14:26.000 --> 00:14:28.000]  又或者如果你是一個
[00:14:28.000 --> 00:14:30.000]  打仗的裡面
[00:14:30.000 --> 00:14:32.000]  躲在一幅牆的後面
[00:14:32.000 --> 00:14:34.000]  這幅牆可以擋到子彈
[00:14:34.000 --> 00:14:36.000]  但是如果牆上面有些洞的話
[00:14:36.000 --> 00:14:40.000]  那還不是一個很好的保護牆
[00:14:40.000 --> 00:14:42.000]  不是
[00:14:42.000 --> 00:14:43.000]  我們剛才所說的
[00:14:43.000 --> 00:14:47.000]  愛和真理裡面這麼特別的關係
[00:14:47.000 --> 00:14:49.000]  其實就好像一個網絡保護罩
[00:14:49.000 --> 00:14:51.000]  來保護一個屬於耶穌基督的群體
[00:14:51.000 --> 00:14:53.000]  但是需要每一個裡面的人
[00:14:53.000 --> 00:14:54.000]  去彼此相愛
[00:14:54.000 --> 00:14:55.000]  實踐
[00:14:55.000 --> 00:14:56.000]  遵行這個命令
[00:14:56.000 --> 00:15:00.000]  才能夠達到這個心願
[00:15:00.000 --> 00:15:01.000]  如果裡面只有一部分的人
[00:15:01.000 --> 00:15:03.000]  他去彼此相愛就可以了
[00:15:03.000 --> 00:15:04.000]  我不需要了
[00:15:04.000 --> 00:15:06.000]  這就好像一幅牆
[00:15:06.000 --> 00:15:07.000]  穿了很多洞的話
[00:15:07.000 --> 00:15:09.000]  就不可以成為保護你的牆
[00:15:09.000 --> 00:15:10.000]  亦都好像一個漁網
[00:15:10.000 --> 00:15:11.000]  不可以再去捉魚
[00:15:11.000 --> 00:15:13.000]  不可以再去將耶穌基督福音傳講
[00:15:13.000 --> 00:15:14.000]  因為裡面有太多的洞
[00:15:14.000 --> 00:15:16.000]  那些洞是可以留下很多魚
[00:15:16.000 --> 00:15:18.000]  看不到魚了
[00:15:18.000 --> 00:15:20.000]  一樣就是帶著這個心情
[00:15:20.000 --> 00:15:21.000]  我見到裡面當中
[00:15:21.000 --> 00:15:23.000]  有人是遵守這個命令
[00:15:23.000 --> 00:15:24.000]  去彼此相愛
[00:15:24.000 --> 00:15:25.000]  很開心
[00:15:25.000 --> 00:15:26.000]  不過
[00:15:26.000 --> 00:15:27.000]  夫人啊
[00:15:27.000 --> 00:15:28.000]  警告教會
[00:15:28.000 --> 00:15:29.000]  我希望我們警告教會
[00:15:29.000 --> 00:15:34.000]  都是願意彼此去相愛
[00:15:34.000 --> 00:15:35.000]  夫人可能覺得
[00:15:35.000 --> 00:15:37.000]  或者教會可能覺得
[00:15:37.000 --> 00:15:39.000]  約翰牧者
[00:15:39.000 --> 00:15:40.000]  你又給我一條新命令了
[00:15:40.000 --> 00:15:43.000]  我們已經有很多事情要做了
[00:15:43.000 --> 00:15:44.000]  又有一條新命令
[00:15:44.000 --> 00:15:45.000]  約翰說不是
[00:15:45.000 --> 00:15:46.000]  這不是新的命令
[00:15:46.000 --> 00:15:47.000]  是從起初已經給了你的
[00:15:47.000 --> 00:15:48.000]  什麼時候已經開始給你的
[00:15:48.000 --> 00:15:49.000]  就是耶穌基督臨離世之前
[00:15:49.000 --> 00:15:50.000]  最後晚餐裡面
[00:15:50.000 --> 00:15:53.000]  跟祂的門徒說
[00:15:53.000 --> 00:15:54.000]  記住
[00:15:54.000 --> 00:15:57.000]  跟十一個門徒說
[00:15:57.000 --> 00:15:58.000]  因為當時尤達已經離開了
[00:15:58.000 --> 00:16:00.000]  做祂應該做的事情
[00:16:00.000 --> 00:16:01.000]  做祂自己選擇
[00:16:01.000 --> 00:16:02.000]  決定做的事情
[00:16:02.000 --> 00:16:03.000]  耶穌基督和十一個門徒
[00:16:03.000 --> 00:16:05.000]  你們要彼此相愛
[00:16:05.000 --> 00:16:07.000]  因為其他人見到你們彼此相愛
[00:16:07.000 --> 00:16:10.000]  就知道你是屬於我的門徒
[00:16:10.000 --> 00:16:11.000]  只有彼此相愛
[00:16:11.000 --> 00:16:14.000]  你才是屬於耶穌基督的門徒
[00:16:14.000 --> 00:16:15.000]  只有彼此相愛
[00:16:15.000 --> 00:16:16.000]  才可以從那時候
[00:16:16.000 --> 00:16:17.000]  已經開始建立了
[00:16:17.000 --> 00:16:18.000]  耶穌基督教會
[00:16:18.000 --> 00:16:20.000]  由十一個門徒開始
[00:16:20.000 --> 00:16:23.000]  到其他見證耶穌基督復活的人
[00:16:23.000 --> 00:16:24.000]  再基督
[00:16:24.000 --> 00:16:25.000]  到了後尾接受
[00:16:25.000 --> 00:16:26.000]  相信耶穌基督的人
[00:16:26.000 --> 00:16:27.000]  教會一直成長
[00:16:27.000 --> 00:16:30.000]  是因為十一個門徒
[00:16:30.000 --> 00:16:32.000]  開始彼此相愛
[00:16:32.000 --> 00:16:34.000]  是他們的第一步
[00:16:34.000 --> 00:16:40.000]  教會建立的起點
[00:16:40.000 --> 00:16:43.000]  有人說這個就是愛
[00:16:43.000 --> 00:16:47.000]  就是做著耶穌基督的命令所做的
[00:16:47.000 --> 00:16:49.000]  這個命令
[00:16:49.000 --> 00:16:51.000]  是要照著命令去做
[00:16:51.000 --> 00:16:54.000]  你們從起初就聽到這個命令
[00:16:54.000 --> 00:16:56.000]  很清楚的
[00:16:56.000 --> 00:17:00.000]  你看到這幅圖好像在打仗裡面
[00:17:00.000 --> 00:17:01.000]  打仗接受命令
[00:17:01.000 --> 00:17:07.000]  有沒有得考慮的
[00:17:07.000 --> 00:17:09.000]  有沒有啊
[00:17:09.000 --> 00:17:12.000]  當元帥下命令下命令的時候
[00:17:12.000 --> 00:17:14.000]  要前進
[00:17:14.000 --> 00:17:17.000]  就要前進
[00:17:17.000 --> 00:17:19.000]  要留守
[00:17:19.000 --> 00:17:22.000]  就要留守
[00:17:22.000 --> 00:17:24.000]  要等候
[00:17:24.000 --> 00:17:27.000]  就要等候
[00:17:27.000 --> 00:17:28.000]  有沒有啊
[00:17:28.000 --> 00:17:29.000]  元帥啊
[00:17:29.000 --> 00:17:31.000]  要攻陷這裡很難的
[00:17:31.000 --> 00:17:33.000]  我不想去
[00:17:33.000 --> 00:17:35.000]  又或者我做得不夠好
[00:17:35.000 --> 00:17:36.000]  我擔心
[00:17:36.000 --> 00:17:43.000]  不用我做得不行
[00:17:43.000 --> 00:17:46.000]  Yes Sir
[00:17:46.000 --> 00:17:48.000]  Yes Lord
[00:17:48.000 --> 00:17:49.000]  主啊
[00:17:49.000 --> 00:17:50.000]  我們願意上去
[00:17:50.000 --> 00:17:51.000]  聽從命令
[00:17:51.000 --> 00:17:52.000]  不需要問為什麼
