
[00:00:00.000 --> 00:00:03.840]  很捨不得 好像剛剛來 又要回去了
[00:08:00.220 --> 00:08:03.260]  你的胃就這麼大 你吃都大家吃得差不多
[00:08:03.260 --> 00:08:06.280]  不是你的股票
[00:08:06.280 --> 00:08:09.420]  那些都帶不走的 什麼都 最重要的
[00:08:09.420 --> 00:08:12.500]  我是來到美國才信主的
[00:08:12.500 --> 00:08:16.180]  感謝主 而我信了主以後
[00:08:16.180 --> 00:08:19.040]  神恩帶我 讓我看到
[00:08:19.040 --> 00:08:20.040]  哇
[00:08:20.040 --> 00:08:23.180]  這人生追求了半天的
[00:08:23.180 --> 00:08:24.340]  最重要的
[00:08:24.340 --> 00:08:26.920]  我在這裡遇到了
[00:08:26.920 --> 00:08:30.380]  那我生命的改變 讓我自己
[00:08:30.380 --> 00:08:33.300]  得到了這個寶貝 所以我也想
[00:08:33.600 --> 00:08:36.660]  有機會就分享 也希望大家能夠明白
[00:08:36.660 --> 00:08:42.940]  四次跟大家分享 從昨天開始
[00:08:42.940 --> 00:08:46.060]  從宣教的意象 每一個人都有意象
[00:08:46.060 --> 00:08:49.340]  沒有意象你白活 就是這麼簡單
[00:08:49.340 --> 00:08:52.580]  什麼叫意象 就是說 你要對你的未來
[00:08:52.580 --> 00:08:55.580]  你說我沒有未來 什麼叫沒有未來
[00:08:55.580 --> 00:08:58.580]  你沒有 你不是說
[00:08:58.580 --> 00:09:01.640]  我退休了 也沒有想 沒有辦法
[00:09:01.640 --> 00:09:04.640]  得到升遷 怎麼賺錢
[00:09:04.640 --> 00:09:07.520]  那些都不重要 你也有未來
[00:09:07.520 --> 00:09:10.540]  你的未來是在永恆裡頭 我知道我有
[00:09:10.540 --> 00:09:13.600]  永恆 但是我 現在神恩還沒有叫我去之前
[00:09:13.600 --> 00:09:16.600]  我在這個世上 我要
[00:09:16.600 --> 00:09:19.600]  怎麼過我的生活 如果聽了世常道
[00:09:19.600 --> 00:09:22.620]  下來 你如果還沒有改變 不能夠做
[00:09:22.620 --> 00:09:25.600]  做一些改進的話 那你白聽了
[00:09:25.600 --> 00:09:28.620]  很可惜 你一定要有一點
[00:09:28.620 --> 00:09:31.620]  從哪一點開始 你往前
[00:09:31.620 --> 00:09:34.660]  進步一點 要有意象
[00:09:34.660 --> 00:09:37.660]  我知道我為什麼而活 我為了榮耀神
[00:09:37.660 --> 00:09:40.660]  那我怎麼榮耀神 我能夠做什麼 不必
[00:09:40.660 --> 00:09:43.680]  超過你自己的能力 想了天荒地複
[00:09:43.680 --> 00:09:46.680]  不必 從你可以做的
[00:09:46.680 --> 00:09:49.680]  踩前一步 慢慢一步一步往前走
[00:09:49.680 --> 00:09:52.680]  你會看到 只要你有這個心
[00:09:52.680 --> 00:09:55.680]  神會改變你的 會運用
[00:09:55.680 --> 00:09:58.680]  讓你周遭 讓你整個的復興起來
[00:09:58.680 --> 00:10:01.680]  我自己個人是這麼經歷的
[00:10:01.680 --> 00:10:04.680]  宣教要有意象 然後宣教呢 你要有技巧
[00:10:04.680 --> 00:10:07.680]  昨天我講了 那個技巧 我希望大家
[00:10:07.680 --> 00:10:10.680]  能夠學習一點
[00:10:10.680 --> 00:10:13.680]  你說你有你的方法 但是你可以從我的
[00:10:13.680 --> 00:10:16.680]  東西當中 抽學一些
[00:10:16.680 --> 00:10:19.680]  這些都是沒有版權的 學到
[00:10:19.680 --> 00:10:22.680]  有錄音 希望大家去學習怎麼樣
[00:10:22.680 --> 00:10:25.680]  跟人家傳福音 今天跟大家
[00:10:25.680 --> 00:10:28.680]  第一場跟大家講宣教的認識
[00:10:28.680 --> 00:10:31.680]  知道怎麼做
[00:10:31.680 --> 00:10:34.680]  有宣教的話 不是只是聽著
[00:10:34.680 --> 00:10:37.680]  那是教會的事情 跟你有關係
[00:10:37.680 --> 00:10:40.680]  跟你有關係 主耶穌大使命就是對著你講
[00:10:40.680 --> 00:10:43.680]  那最後這邊 最後一場
[00:10:43.680 --> 00:10:46.680]  我要跟大家分享的 宣教的
[00:10:46.680 --> 00:10:49.680]  參與 你要參與 你不要
[00:10:49.680 --> 00:10:52.680]  聽著聽著有道理 就只停在那裡
[00:10:52.680 --> 00:10:55.680]  參與就是說 我的行動 我能做什麼
[00:10:55.680 --> 00:10:58.680]  那我希望我們大家
[00:10:58.680 --> 00:11:01.680]  能夠有任何感動
[00:11:01.680 --> 00:11:04.680]  你就要有怎麼樣的行動來配合了
[00:11:04.680 --> 00:11:07.680]  你看看你該做什麼
[00:11:07.680 --> 00:11:10.680]  我現在 我從這段聖經 剛才讀的
[00:11:10.680 --> 00:11:13.680]  這段聖經 我們大家都很熟悉
[00:11:13.680 --> 00:11:16.680]  熟悉的經文 那麼我今天
[00:11:16.680 --> 00:11:19.680]  要跟大家講 在五秉二語
[00:11:19.680 --> 00:11:22.680]  宣教的參與
[00:11:22.680 --> 00:11:25.680]  你參與這個裡頭 五秉二語
[00:11:25.680 --> 00:11:28.680]  大家都非常熟了 有些人跟我講說
[00:11:28.680 --> 00:11:31.680]  五秉二語 我做了基督徒
[00:11:31.680 --> 00:11:34.680]  我大概已經聽了幾十次 聽了太多了
[00:11:34.680 --> 00:11:37.680]  我已經能講了 我知道
[00:11:37.680 --> 00:11:40.680]  但是你要搞清楚 越熟悉的經文 越難講
[00:11:40.680 --> 00:11:43.680]  因為你都會講了
[00:11:43.680 --> 00:11:46.680]  為什麼需要我講 那麼我告訴你
[00:11:46.680 --> 00:11:49.680]  我希望從另外一個角度來講
[00:11:49.680 --> 00:11:52.680]  所以我相信 你謙卑下來
[00:11:52.680 --> 00:11:56.680]  來仔細聽 我要跟你分享什麼
[00:11:56.680 --> 00:11:59.680]  因為這裡頭 我會跟你分享很多
[00:11:59.680 --> 00:12:02.680]  一些你可能沒有聽過的
[00:12:02.680 --> 00:12:05.680]  而且我一定會參與
[00:12:05.680 --> 00:12:08.680]  加入我自己的經驗 我告訴你
[00:12:08.680 --> 00:12:11.680]  我怎麼參與的
[00:12:11.680 --> 00:12:14.680]  神在我生命上 怎麼動功
[00:12:14.680 --> 00:12:17.680]  我怎麼會走到今天這個地步
[00:12:17.680 --> 00:12:20.680]  第一個 這五秉二語
[00:12:20.680 --> 00:12:23.680]  是真實性的 這個要很注意
[00:12:23.680 --> 00:12:26.680]  這個什麼叫做真實性的
[00:12:26.680 --> 00:12:29.680]  真的就是真的 要注意了
[00:12:29.680 --> 00:12:32.680]  我們常常講 聖經
[00:12:32.680 --> 00:12:35.680]  聖經是什麼
[00:12:35.680 --> 00:12:38.680]  是神的話 聽懂了沒有
[00:12:38.680 --> 00:12:41.680]  如果有牧師講
[00:12:41.680 --> 00:12:44.680]  我聽到很多牧師這樣子講
[00:12:44.680 --> 00:12:47.680]  講台上 這個就要小心了
[00:12:47.680 --> 00:12:50.680]  我們一起來研究
[00:12:50.680 --> 00:12:53.680]  我們一起來讀亞伯拉罕的故事
[00:12:53.680 --> 00:12:56.680]  這個是錯的 我們一起來讀雅各的故事
[00:12:56.680 --> 00:12:59.680]  這是錯的
[00:12:59.680 --> 00:13:02.680]  我們在講台上 不是在講故事
[00:13:02.680 --> 00:13:05.680]  要注意 不是在講故事
[00:13:05.680 --> 00:13:08.680]  我們在小組查經也是一樣
[00:13:08.680 --> 00:13:11.680]  偷偷看使徒約翰的故事
[00:13:11.680 --> 00:13:14.680]  誰跟你聽故事
[00:13:14.680 --> 00:13:17.680]  我花時間來到你教會 我是來崇拜神
[00:13:17.680 --> 00:13:20.680]  你講了半天 你是在講故事 我來聽故事
[00:13:20.680 --> 00:13:23.680]  變成神的話 變成神話
[00:13:23.680 --> 00:13:26.680]  來聽神話 來聽故事
[00:13:26.680 --> 00:13:29.680]  這個是錯誤的 一定要改正
[00:13:29.680 --> 00:13:32.680]  我希望我們每一個人讀聖經
[00:13:32.680 --> 00:13:35.680]  我們都用正確的角度來讀聖經
[00:13:35.680 --> 00:13:38.680]  要講也要用正確的方式來講
[00:13:38.680 --> 00:13:41.680]  我們不是講故事 那麼講什麼
[00:13:41.680 --> 00:13:44.680]  講亞伯拉罕過去的事蹟
[00:13:44.680 --> 00:13:47.680]  所發生的事 而不是講他的故事
[00:13:47.680 --> 00:13:50.680]  你一旦講故事 大家就要打瞌睡了
[00:13:50.680 --> 00:13:53.680]  故事聽多了 打瞌睡
[00:13:53.680 --> 00:13:56.680]  這是真實的 聖經所記載的
[00:13:56.680 --> 00:13:59.680]  都是又真又活 是真實的事情
[00:13:59.680 --> 00:14:02.680]  所以我們希望我們大家來查考聖經
[00:14:02.680 --> 00:14:05.680]  是查考真實的事情
[00:14:05.680 --> 00:14:08.680]  那我怎麼講呢 你想想看 無名鱷魚
[00:14:08.680 --> 00:14:11.680]  在四本福音書都有記載
[00:14:11.680 --> 00:14:14.680]  四本都有記載
[00:14:14.680 --> 00:14:17.680]  表示這個真實的
[00:14:17.680 --> 00:14:20.680]  你想想看 在馬太第十四章
[00:14:20.680 --> 00:14:23.680]  馬可第六章 路加第九章
[00:14:23.680 --> 00:14:26.680]  約翰今天講的 約翰第六章
[00:14:26.680 --> 00:14:29.680]  四卷福音書都有記載
[00:14:29.680 --> 00:14:32.680]  那你想想看
[00:14:32.680 --> 00:14:35.680]  吃餅得寶的南丁有五千人
[00:14:35.680 --> 00:14:38.680]  加上姐妹 加上孩子
[00:14:38.680 --> 00:14:41.680]  不算的 整個加起來起碼有一萬個人
[00:14:41.680 --> 00:14:44.680]  在當時的社會還活著
[00:14:44.680 --> 00:14:47.680]  那麼你想想看 當這個記載出來的時候
[00:14:47.680 --> 00:14:50.680]  如果這個事情是假的話
[00:14:50.680 --> 00:14:53.680]  那麼這麼多人講 沒這個事
[00:14:53.680 --> 00:14:56.680]  我那時候在現場 根本就不是這樣子
[00:14:56.680 --> 00:14:59.680]  大家就是客氣講 夠了夠了 飽了飽了
[00:14:59.680 --> 00:15:02.680]  是假的 那麼有人
[00:15:02.680 --> 00:15:05.680]  你這麼寫起來的話 馬上就抓包了
[00:15:05.680 --> 00:15:08.680]  馬上就有人會抗議了
[00:15:08.680 --> 00:15:11.680]  這個事情是假的 他敢寫出來
[00:15:11.680 --> 00:15:14.680]  敢當時傳出來
[00:15:14.680 --> 00:15:17.680]  這麼多還活著的人都是見證
[00:15:17.680 --> 00:15:20.680]  表示這件事情是真實的事情
[00:15:20.680 --> 00:15:23.680]  了解吧
[00:15:23.680 --> 00:15:26.680]  這是真實的事情
[00:15:26.680 --> 00:15:29.680]  我們在講臺上講的
[00:15:29.680 --> 00:15:32.680]  我們傳福音所傳的 都是真實的事情
[00:15:32.680 --> 00:15:35.680]  我們要講就講真實的事情
[00:15:35.680 --> 00:15:38.680]  同樣的我們要做見證
[00:15:38.680 --> 00:15:41.680]  也是要講真實的事情
[00:15:41.680 --> 00:15:44.680]  不用你來幫忙耶穌
[00:15:44.680 --> 00:15:47.680]  我們常常有些人講見證
[00:15:47.680 --> 00:15:50.680]  就喜歡誇張一點
[00:15:50.680 --> 00:15:53.680]  你一誇張 你要曉得
[00:15:53.680 --> 00:15:56.680]  有些人是專門聽講道的 尤其有名的牧師
[00:15:56.680 --> 00:15:59.680]  你到什麼地方去 都有人在那邊跟著你聽
[00:15:59.680 --> 00:16:02.680]  他一聽 上一次你講帶領50個人慶祝
[00:16:02.680 --> 00:16:05.680]  這一次你講又變成90個人了
[00:16:05.680 --> 00:16:08.680]  下一次講也變成150了
[00:16:08.680 --> 00:16:11.680]  你覺得加上去
[00:16:11.680 --> 00:16:14.680]  這樣子聽的人比較興奮
[00:16:14.680 --> 00:16:17.680]  但是人家中間一聽 你講假的
[00:16:17.680 --> 00:16:20.680]  一年那是多少人 你現在騙人了
[00:16:20.680 --> 00:16:23.680]  那你以後講的話 我相信不相信
[00:16:23.680 --> 00:16:26.680]  不要這樣子 神不需要你幫忙
[00:16:26.680 --> 00:16:29.680]  要講就講真實的
[00:16:29.680 --> 00:16:32.680]  所以我們強調這個無比而已
[00:16:32.680 --> 00:16:35.680]  這件事情是真實性
[00:16:35.680 --> 00:16:38.680]  第二個我要強調的是重複性
[00:16:38.680 --> 00:16:41.680]  如果只有發生一次
[00:16:41.680 --> 00:16:44.680]  是不是真的我懷疑 它又重複了一次
[00:16:44.680 --> 00:16:47.680]  第二次它變成了
[00:16:47.680 --> 00:16:50.680]  四千人吃飽 七餅幾條小魚
[00:16:50.680 --> 00:16:53.680]  讓這個
[00:16:53.680 --> 00:16:56.680]  四千人吃飽
[00:16:56.680 --> 00:16:59.680]  那這件事情 聖經學者的看法
[00:16:59.680 --> 00:17:02.680]  是這樣子的 第一次的人
[00:17:02.680 --> 00:17:05.680]  跟第二次的人有點不同 第一次的
[00:17:05.680 --> 00:17:08.680]  大部分都是猶太人的背景的
[00:17:08.680 --> 00:17:11.680]  第二次的是外邦人背景的 地點不一樣
[00:17:11.680 --> 00:17:14.680]  但是兩次的
[00:17:14.680 --> 00:17:17.680]  這種餅一打開
[00:17:17.680 --> 00:17:20.680]  讓這麼多人吃飽 卻是一個
[00:17:20.680 --> 00:17:23.680]  很明顯的神蹟
[00:17:23.680 --> 00:17:26.680]  又真實 又重複
[00:17:26.680 --> 00:17:29.680]  你說一次是運氣 兩次你就不敢講運氣了
[00:17:29.680 --> 00:17:32.680]  是同樣的又發生了 在馬太的
[00:17:32.680 --> 00:17:35.680]  十六章 馬可的
[00:17:35.680 --> 00:17:38.680]  第八章都有記載 兩次
[00:17:38.680 --> 00:17:41.680]  有記載重複性的
[00:17:41.680 --> 00:17:44.680]  所以我們講 有真實
[00:17:44.680 --> 00:17:47.680]  是真的 有重複的
[00:17:47.680 --> 00:17:50.680]  第三個我要講的是
[00:17:50.680 --> 00:17:53.680]  偉大性
[00:17:53.680 --> 00:17:56.680]  偉大性要怎麼講呢
[00:17:56.680 --> 00:17:59.680]  我們想想看 剛才我們講了 耶穌
[00:17:59.680 --> 00:18:02.680]  把五個餅 五餅二魚
[00:18:02.680 --> 00:18:05.680]  禱告以後 剝開以後
[00:18:05.680 --> 00:18:08.680]  給多少人吃飽
[00:18:08.680 --> 00:18:11.680]  五千個男丁
[00:18:11.680 --> 00:18:14.680]  那我請問
[00:18:14.680 --> 00:18:17.680]  我們中國人也是很講究吃的民族
[00:18:17.680 --> 00:18:20.680]  我們每一次講到吃的時候
[00:18:20.680 --> 00:18:23.680]  大家就很有興趣
[00:18:23.680 --> 00:18:26.680]  我請問各位 有沒有請過客
[00:18:26.680 --> 00:18:29.680]  你們都不請客的
[00:18:29.680 --> 00:18:32.680]  你不好意思講
[00:18:32.680 --> 00:18:35.680]  我知道 中國人很好客
[00:18:35.680 --> 00:18:38.680]  請過沒有 請過
[00:18:38.680 --> 00:18:41.680]  你敢請多少人
[00:18:41.680 --> 00:18:45.680]  我問一下 最多的人
[00:18:45.680 --> 00:18:50.680]  在你家你敢請多少人
[00:18:50.680 --> 00:18:54.680]  你家有多大 你敢請多少人吃飯
[00:18:54.680 --> 00:18:57.680]  這個問題我們也不用講出來
[00:18:57.680 --> 00:19:00.680]  你自己心知肚明
[00:19:00.680 --> 00:19:03.680]  我大概很多年前
[00:19:03.680 --> 00:19:06.680]  我在有一個教會墓會
[00:19:06.680 --> 00:19:08.680]  我也不講在什麼地方了
[00:19:08.680 --> 00:19:13.680]  那個教會 它的教堂
[00:19:13.680 --> 00:19:16.680]  大概有六千六百尺
[00:19:16.680 --> 00:19:18.680]  我記得很清楚那時候講
[00:19:18.680 --> 00:19:21.680]  是只有一樓的 六千六百尺
[00:19:21.680 --> 00:19:24.680]  那其中教會裡面有一個長老
[00:19:24.680 --> 00:19:29.680]  那個長老他家有一萬尺
[00:19:29.680 --> 00:19:33.680]  住家 住家有一萬尺
[00:19:33.680 --> 00:19:36.680]  二樓有電梯
[00:19:36.680 --> 00:19:40.680]  所以他的家比教會還要大
[00:19:40.680 --> 00:19:44.680]  他家當然有游泳池 有籃球場
[00:19:44.680 --> 00:19:46.680]  籃球場又變成網球場
[00:19:46.680 --> 00:19:49.680]  什麼設備都有
[00:19:49.680 --> 00:19:56.680]  他家游泳池旁邊有一間更衣室
[00:19:56.680 --> 00:20:00.680]  這個更衣室大概就有我家那麼大
[00:20:00.680 --> 00:20:03.680]  好大的 就是很大
[00:20:03.680 --> 00:20:06.680]  他們一對夫婦跟一個兒子住在裡頭
[00:20:06.680 --> 00:20:08.680]  我說這要捉迷藏
[00:20:08.680 --> 00:20:10.680]  你躲在哪裡可能都捉不到
[00:20:10.680 --> 00:20:13.680]  好大的一棟房子
[00:20:13.680 --> 00:20:15.680]  我們看進去都已經看呆了
[00:20:15.680 --> 00:20:19.680]  那設備真的是非常的高級
[00:20:19.680 --> 00:20:22.680]  電梯什麼都有
[00:20:22.680 --> 00:20:28.680]  他們每一年請全教會一次
[00:20:28.680 --> 00:20:31.680]  到他家去BBQ
[00:20:31.680 --> 00:20:33.680]  教會人倒不多
[00:20:33.680 --> 00:20:35.680]  也就一百個人左右
