
[00:00:00.000 --> 00:00:03.680]  在我們正道之先我們才有一個圖告
[00:02:55.440 --> 00:02:57.960]  亦都是想香港人繼續吃到
[00:02:57.960 --> 00:03:02.440]  我們本地製作優質的通粉
[00:03:02.440 --> 00:03:04.440]  作為一個繼承者
[00:03:04.440 --> 00:03:06.360]  面對環境的變遷
[00:03:06.360 --> 00:03:09.120]  人需求的改變
[00:03:09.120 --> 00:03:13.360]  所帶來的挑戰和困難的確是不容易的
[00:03:13.360 --> 00:03:16.640]  但是他們仍然願意堅守崗位
[00:03:16.640 --> 00:03:19.640]  傳遞上一代所傳承下來的東西
[00:03:19.640 --> 00:03:21.120]  是因為他們知道
[00:03:21.120 --> 00:03:25.280]  他們所傳承的東西是寶貴和重要的
[00:03:25.280 --> 00:03:29.640]  所以他們所傳承的不單只是一個家族生意
[00:03:29.640 --> 00:03:33.840]  更加是一種信念成為了他們的使命
[00:03:33.840 --> 00:03:37.080]  今天亦都是剛才所讀的經文
[00:03:37.080 --> 00:03:38.560]  其中有兩個人物
[00:03:38.560 --> 00:03:41.440]  一個是以利亞,一個是以利沙
[00:03:41.440 --> 00:03:43.040]  在《聖經》裏面我們知道
[00:03:43.040 --> 00:03:45.720]  摩西是代表律法的代表
[00:03:45.720 --> 00:03:50.680]  而以利亞是先知的代表
[00:03:50.680 --> 00:03:54.840]  以利亞在以色列中是一個很偉大的先知
[00:03:54.840 --> 00:03:57.800]  但是他偉大的部分或者他成功的部分
[00:03:57.800 --> 00:04:01.160]  其中一個很重要的就是因為他有繼承者
[00:04:01.160 --> 00:04:07.080]  而今天我們試試看列王記下一章1-12節
[00:04:07.080 --> 00:04:11.960]  記載著先知以利亞被上帝接回天家的經過
[00:04:11.960 --> 00:04:18.800]  亦記載著以利沙繼承以利亞作為先知工作的一段很重要的記事
[00:04:18.800 --> 00:04:22.760]  所以盼望我們今天藉著列王記下一章1-12節
[00:04:22.760 --> 00:04:27.440]  讓我們看看有關繼承者的三個題寫
[00:04:27.440 --> 00:04:35.320]  今天我特別用繼承者的「承」字以三點述說出來
[00:04:35.320 --> 00:04:40.120]  一個就是承擔,繼承者的承,承擔
[00:04:40.120 --> 00:04:43.760]  第二就是繼承者的承載
[00:04:43.760 --> 00:04:47.160]  第三就是繼承者的傳承
[00:04:47.160 --> 00:04:51.440]  不過在說經文之前先說少少經文背景
[00:04:51.440 --> 00:04:57.200]  其實列王記是以以色列國的歷史作為背景
[00:04:57.200 --> 00:05:02.880]  是從大衛的離世到以色列分裂為南北國
[00:05:02.880 --> 00:05:07.320]  到後期列王記下就開始說
[00:05:07.320 --> 00:05:15.080]  北國如何被滅,南國如何被滅等等的記載
[00:05:15.080 --> 00:05:20.600]  而以利亞的年代正正是以色列分裂為南北國之後
[00:05:20.600 --> 00:05:23.640]  以利亞就身處在當時的北國
[00:05:23.640 --> 00:05:27.880]  可以說是一個傳承時期,北國的傳承時期
[00:05:27.880 --> 00:05:31.320]  是由當時的阿哈執政的
[00:05:31.320 --> 00:05:37.760]  不過國家強盛是巴黎宗教氾濫的日子
[00:05:37.760 --> 00:05:42.960]  阿哈王帶領著百姓隨從偶像巴黎
[00:05:42.960 --> 00:05:49.080]  不隨從耶和華,行耶和華眼中看為惡的事
[00:05:49.080 --> 00:05:54.320]  而以利亞的使命就是讓上帝的百姓悔改回轉
[00:05:54.320 --> 00:05:57.160]  就正如以利亞的名字一樣
[00:05:57.160 --> 00:06:00.520]  「耶和華才是我的上帝」
[00:06:00.520 --> 00:06:07.080]  或者大家聽過以利亞如何讓北國經歷三年不下雨的日子
[00:06:07.080 --> 00:06:11.520]  又如何大戰巴黎才知,這些很精彩的片段
[00:06:11.520 --> 00:06:14.960]  如果你不是很了解,或者原來未聽過
[00:06:14.960 --> 00:06:19.040]  你可以看《列王記》上17至18章
[00:06:19.040 --> 00:06:23.160]  是一個很精彩的片段,大家可以看
[00:06:23.160 --> 00:06:29.000]  北國縱然以利亞讓阿哈王親眼看見上帝的大能
[00:06:29.000 --> 00:06:32.560]  但似乎他不單沒有悔轉的心
[00:06:32.560 --> 00:06:38.280]  更任由他的妻子耶洗別去追殺以利亞
[00:06:38.280 --> 00:06:43.200]  可想而知,作為當時的先知,即神的代言人的以利亞
[00:06:43.200 --> 00:06:47.240]  這個身份,這個工作真是不容易做
[00:06:47.240 --> 00:06:52.320]  不單吃力不討好,還隨時有生命危險
[00:06:52.320 --> 00:06:56.160]  如果給你,你夠不夠膽做呢?
[00:06:56.160 --> 00:07:03.440]  在這個時候,上帝叫以利亞去高納以利沙去承繼這個差事
[00:07:03.440 --> 00:07:05.800]  去承繼這個使命
[00:07:05.800 --> 00:07:09.600]  如果你是以利沙,你又會怎樣呢?
[00:07:09.600 --> 00:07:14.520]  我們要看看以利沙這個承繼者如何去抉擇
[00:07:14.520 --> 00:07:19.200]  所以我們看回第一至第八節
[00:07:19.200 --> 00:07:22.520]  就是上帝接走以利亞之前
[00:07:22.520 --> 00:07:28.480]  在今日的經文就說到,以利亞要從吉甲去到伯特利
[00:07:28.480 --> 00:07:33.440]  以利亞就跟以利沙說,你可以留在這裡
[00:07:33.440 --> 00:07:39.080]  之後當以利亞要從伯特利去耶利哥的時候
[00:07:39.080 --> 00:07:43.360]  以利亞又說,你可以留在這裡
[00:07:43.360 --> 00:07:49.040]  最後再次從耶利哥去到約旦河
[00:07:49.040 --> 00:07:53.600]  以利亞又再一次說,你可以留在這裡
[00:07:53.600 --> 00:07:56.000]  為什麼要重覆三次呢?
[00:07:56.000 --> 00:07:59.120]  是不是與聖經的作者在瓦字數呢?
[00:07:59.120 --> 00:08:01.520]  要交一千幾百字
[00:08:01.520 --> 00:08:06.160]  就好像我們小時候的作文,從前,從前,從前,這樣瓦字數呢?
[00:08:06.160 --> 00:08:12.720]  不是的,這些細節位其實是反映出以利亞的意思是
[00:08:12.720 --> 00:08:15.600]  如果你要留下的話是可以的
[00:08:15.600 --> 00:08:19.200]  你自己想清楚,這個不是我的決定
[00:08:19.200 --> 00:08:23.960]  是你對上帝呼召的一個回應
[00:08:23.960 --> 00:08:25.920]  而以利沙怎麼說呢?
[00:08:25.920 --> 00:08:29.520]  他就說,我指著永生的耶和華
[00:08:29.520 --> 00:08:31.880]  又指著你的聖命起誓
[00:08:31.880 --> 00:08:34.760]  我必不離開你
[00:08:34.760 --> 00:08:38.280]  以利沙知道他所跟隨的是對的
[00:08:38.280 --> 00:08:41.080]  是正確的,所以他不離開
[00:08:41.080 --> 00:08:43.600]  他願意繼續跟隨
[00:08:43.600 --> 00:08:46.400]  不過跟隨歸跟隨,是不是?
[00:08:46.400 --> 00:08:50.600]  要繼承以利亞這個承擔
[00:08:50.600 --> 00:08:52.880]  其實真的不能少說
[00:08:52.880 --> 00:08:55.960]  所以其他先知都很緊張,走來問他
[00:08:55.960 --> 00:09:00.240]  喂,你師父快要離開了,快要離世了
[00:09:00.240 --> 00:09:02.440]  你不是不知道吧?
[00:09:02.440 --> 00:09:05.600]  這句話可能是出於關心
[00:09:05.600 --> 00:09:09.240]  你也可以說,你師父都要離世了
[00:09:09.240 --> 00:09:10.880]  你還跟著他?
[00:09:10.880 --> 00:09:13.040]  沒有他,你行不行?
[00:09:13.040 --> 00:09:15.040]  不如留下來跟我們一起吧
[00:09:15.040 --> 00:09:18.440]  不用接以利亞這個艱難的任務
[00:09:18.440 --> 00:09:20.920]  吃力不討好,是不是?
[00:09:20.920 --> 00:09:24.760]  不過,雖然不知道他們是否真的這樣想
[00:09:24.760 --> 00:09:27.440]  但是以利沙的回應就是
[00:09:27.440 --> 00:09:29.320]  我知道
[00:09:29.320 --> 00:09:31.360]  這些一切我都知道
[00:09:31.360 --> 00:09:33.920]  我完全知道發生什麼事
[00:09:33.920 --> 00:09:35.880]  你們不要出聲
[00:09:35.880 --> 00:09:38.240]  你們不需要說任何話
[00:09:38.240 --> 00:09:41.480]  現在不是需要你們給意見的時候
[00:09:41.480 --> 00:09:44.600]  因為你們的聲音正在干擾著我
[00:09:44.600 --> 00:09:48.400]  你讓我專心好好地回應上帝
[00:09:48.400 --> 00:09:52.320]  好好地回應上帝對我的呼召
[00:09:52.320 --> 00:09:54.640]  好了,去到這裡
[00:09:54.640 --> 00:09:56.880]  他們就去到約旦河了
[00:09:56.880 --> 00:10:00.320]  在這個時候,以利亞真的要走了
[00:10:00.320 --> 00:10:05.320]  也表示以利沙真的要承接這個使命
[00:10:05.320 --> 00:10:10.200]  於是以利亞再一次地向以利沙確認
[00:10:10.200 --> 00:10:13.160]  我未被接去離開你之前
[00:10:13.160 --> 00:10:16.720]  你要我為你做什麼,只管求
[00:10:16.720 --> 00:10:18.080]  以利沙就說
[00:10:18.080 --> 00:10:22.320]  願感動你的靈雙倍感動我
[00:10:22.320 --> 00:10:23.840]  可能我們會想
[00:10:23.840 --> 00:10:27.000]  哇,以利亞用衣服一打水
[00:10:27.000 --> 00:10:29.120]  水就分開這麼厲害
[00:10:29.120 --> 00:10:31.120]  這樣已經很厲害了
[00:10:31.120 --> 00:10:32.280]  通常我們都說
[00:10:32.280 --> 00:10:35.000]  我有你一成就好了
[00:10:35.000 --> 00:10:37.960]  現在以利沙說要雙倍
[00:10:37.960 --> 00:10:40.840]  會不會太貪心了呢?
[00:10:40.840 --> 00:10:44.440]  不過其實在舊約的文化背景裡
[00:10:44.440 --> 00:10:48.320]  雙倍是有長子名分的意思
[00:10:48.320 --> 00:10:50.920]  也就是說以利沙的意思是
[00:10:50.920 --> 00:10:53.440]  我願意成為你的長子
[00:10:53.440 --> 00:10:56.280]  我願意成為你的繼承者
[00:10:56.280 --> 00:10:58.280]  接續你先知的職份
[00:10:58.280 --> 00:11:02.760]  讓百姓回轉,回到神的面前
[00:11:02.760 --> 00:11:05.160]  以利沙再一次確定
[00:11:05.160 --> 00:11:07.800]  並且肯定自己的呼召
[00:11:07.800 --> 00:11:10.600]  所以這個雙倍不是一個數字
[00:11:10.600 --> 00:11:11.920]  不是一個數量
[00:11:11.920 --> 00:11:13.760]  而是一個承擔
[00:11:13.760 --> 00:11:18.680]  一份願意承擔成為承繼者的決心
[00:11:18.680 --> 00:11:19.880]  去到這裡
[00:11:19.880 --> 00:11:21.440]  我突然間就想
[00:11:21.440 --> 00:11:23.840]  啊,年輕的時候
[00:11:23.840 --> 00:11:25.960]  我好像比較勇敢
[00:11:25.960 --> 00:11:28.800]  雖然我現在也很年輕
[00:11:28.800 --> 00:11:31.160]  可能年輕的時候導師說
[00:11:31.160 --> 00:11:33.760]  不如你試試大茶經吧
[00:11:33.760 --> 00:11:34.520]  我就會
[00:11:34.520 --> 00:11:36.120]  啊,我不懂的
[00:11:36.120 --> 00:11:37.240]  不過也好
[00:11:37.240 --> 00:11:40.920]  當然自己接著就要很努力地去預備
[00:11:40.920 --> 00:11:43.080]  又或者牧者就跟我說
[00:11:43.080 --> 00:11:45.960]  喂,我們預備要開一個小組
[00:11:45.960 --> 00:11:47.760]  不如你做導師吧
[00:11:47.760 --> 00:11:49.800]  啊,我不懂的
[00:11:49.800 --> 00:11:51.040]  不過也好
[00:11:51.040 --> 00:11:54.600]  當然又要很努力地去學習
[00:11:54.600 --> 00:11:55.880]  年輕的時候
[00:11:55.880 --> 00:11:59.240]  好像勇氣比較大
[00:11:59.240 --> 00:12:02.240]  又或者當時是沒有那麼多顧慮
[00:12:02.240 --> 00:12:03.840]  沒有那麼多計算
[00:12:03.840 --> 00:12:06.080]  覺得在教會的承擔
[00:12:06.080 --> 00:12:09.920]  在教會承擔使命是一件很自然的事
[00:12:09.920 --> 00:12:12.240]  但是當人漸漸長大了
[00:12:12.240 --> 00:12:16.520]  會受身邊的人、環境、事情所影響
[00:12:16.520 --> 00:12:21.720]  包括可能在侍奉裡曾經經歷過的一些失望、傷害
[00:12:21.720 --> 00:12:25.360]  又或者身邊的團友、導師離開
[00:12:25.360 --> 00:12:27.480]  好像沒有同伴一樣
[00:12:27.480 --> 00:12:31.920]  又或者因為自己的工作、家庭種種的因素
[00:12:31.920 --> 00:12:35.520]  加上社會好像很多的矛盾和紛亂一樣
[00:12:35.520 --> 00:12:37.040]  這些一切一切
[00:12:37.040 --> 00:12:41.280]  好像就成為了各種的聲音干擾著我們
[00:12:41.280 --> 00:12:46.160]  令我們不能夠接收到上帝的頻道
[00:12:46.160 --> 00:12:48.760]  聽不到上帝怎樣對我們呼召
[00:12:48.760 --> 00:12:55.280]  又或者不能夠專心回應上帝對我們的呼召
[00:12:55.280 --> 00:12:58.600]  或者是上帝想我們服侍的地方
[00:12:58.600 --> 00:13:02.640]  所以可能我們都是時候應該對這個聲音說
[00:13:02.640 --> 00:13:06.560]  「噓,你們不要出聲」
[00:13:06.560 --> 00:13:09.920]  不過可能有時就算聽到都會覺得
[00:13:09.920 --> 00:13:13.080]  「嘩,成擔喎」
[00:13:13.080 --> 00:13:16.320]  「擔」字好像有千斤重一樣
[00:13:16.320 --> 00:13:19.360]  好像是一個擔子一樣
[00:13:19.360 --> 00:13:23.040]  的確,這個不是一個簡單的任務
[00:13:23.040 --> 00:13:24.560]  正如我剛才所說
[00:13:24.560 --> 00:13:26.280]  當你要帶茶經的時候
[00:13:26.280 --> 00:13:28.240]  你都要用很多時間去預備
[00:13:28.240 --> 00:13:29.640]  當你做導師的時候
[00:13:29.640 --> 00:13:33.520]  其實每一個週末你都要去預備等等等等
[00:13:33.520 --> 00:13:36.560]  「承擔」的確是需要決心
[00:13:36.560 --> 00:13:37.960]  但很重要的就是
[00:13:37.960 --> 00:13:41.440]  我們要知道呼召我們的那個是誰
[00:13:41.440 --> 00:13:43.200]  正正就是因為我們知道
[00:13:43.200 --> 00:13:45.280]  呼召我們的是上帝
[00:13:45.280 --> 00:13:47.600]  上帝是不會放下一些東西給你
[00:13:47.600 --> 00:13:50.120]  然後說「你自己搞定吧」
[00:13:50.120 --> 00:13:51.640]  因為上帝知道
[00:13:51.640 --> 00:13:54.280]  靠我們自己是一定搞不定的
[00:13:54.280 --> 00:13:56.480]  所以祂經常跟我們說
[00:13:56.480 --> 00:13:59.080]  「我尚與你同在」
[00:13:59.080 --> 00:14:02.040]  「我尚與你同在」
[00:14:02.040 --> 00:14:04.200]  而以利沙也很明白這一點
[00:14:04.200 --> 00:14:06.480]  祂知道靠自己是不行的
[00:14:06.480 --> 00:14:08.880]  祂需要上帝的能力
[00:14:08.880 --> 00:14:11.000]  上帝的同在
[00:14:11.000 --> 00:14:15.400]  所以我們接著繼續看第九和第十一節
[00:14:15.400 --> 00:14:18.240]  以利沙的一些回應
[00:14:18.240 --> 00:14:21.440]  其實要接觸上帝的使命
[00:14:21.440 --> 00:14:24.120]  以利沙知道不是靠祂的本事
[00:14:24.120 --> 00:14:26.080]  不是靠祂的能力恩賜
[00:14:26.080 --> 00:14:27.480]  不是口才
[00:14:27.480 --> 00:14:29.160]  不是祂的方法
[00:14:29.160 --> 00:14:31.760]  而是靠上帝的靈
[00:14:31.760 --> 00:14:34.200]  整件事情是出於上帝
[00:14:34.200 --> 00:14:36.640]  關鍵也是上帝的工作
[00:14:36.640 --> 00:14:38.560]  不是以利沙的工作
[00:14:38.560 --> 00:14:41.720]  所以以利沙的祈求是很清楚的
[00:14:41.720 --> 00:14:45.760]  「願感動你的靈,雙倍地感動我」
[00:14:45.760 --> 00:14:49.000]  「感動」這個詞是有「臨到」的意思
[00:14:49.000 --> 00:14:52.600]  有一個倒下來的意境
[00:14:52.600 --> 00:14:54.960]  所以你能夠接著
[00:14:54.960 --> 00:14:59.480]  你就要像一個本一樣去承載著
[00:14:59.480 --> 00:15:03.560]  因為上帝的靈才是我們能力的來源
[00:15:03.560 --> 00:15:08.120]  也是象徵著上帝如何與我們同在
[00:15:08.120 --> 00:15:11.600]  其實以利沙的師父也很明白
[00:15:11.600 --> 00:15:14.160]  以利亞也同樣同意
[00:15:14.160 --> 00:15:17.560]  所以當以利沙向他祈求的時候
[00:15:17.560 --> 00:15:19.640]  他知道以利沙所求的
[00:15:19.640 --> 00:15:21.920]  同樣不是靠他獲得
[00:15:21.920 --> 00:15:23.720]  如果靠以利亞的話
[00:15:23.720 --> 00:15:25.760]  的確是一件難事
[00:15:25.760 --> 00:15:27.880]  不是以利亞決定的
[00:15:27.880 --> 00:15:33.520]  所以以利亞就將以利沙的目光指向上帝
[00:15:33.520 --> 00:15:38.880]  這也是以利亞最後唯一能夠為以利沙做的事
[00:15:38.880 --> 00:15:42.680]  也是以利亞最重要做的事
[00:15:42.680 --> 00:15:46.600]  後來上帝也的確藉著以利沙
[00:15:46.600 --> 00:15:51.080]  行了給以利亞雙倍數量的神蹟
[00:15:51.080 --> 00:15:56.400]  以說明以利沙作了繼承者的身份
[00:15:56.400 --> 00:15:59.280]  並且一切的能力是出於上帝
[00:15:59.280 --> 00:16:02.040]  不是出於以利亞
[00:16:02.040 --> 00:16:04.360]  我認識有一位宣教士
[00:16:04.360 --> 00:16:07.720]  他原本是做土木工程的
[00:16:07.720 --> 00:16:11.320]  後來感召到非洲宣教
[00:16:11.320 --> 00:16:12.480]  這樣也不錯
[00:16:12.480 --> 00:16:15.840]  因為他完全可以發揮他的恩賜
[00:16:15.840 --> 00:16:19.760]  可以幫村落做一些建設的工程
[00:16:19.760 --> 00:16:23.040]  所以得到當地人的尊重和信任
[00:16:23.040 --> 00:16:28.160]  以致福音的工作在當地也算順利
[00:16:28.160 --> 00:16:30.520]  當時有一間教會小學
[00:16:30.520 --> 00:16:32.960]  在一個不奇妙的情況下
[00:16:32.960 --> 00:16:36.880]  想交給宣教士做校長
[00:16:36.880 --> 00:16:39.120]  本來也應該很開心
[00:16:39.120 --> 00:16:44.280]  因為那間小學本身有海外教會的資金支持
[00:16:44.280 --> 00:16:50.040]  也有足夠的導師在那裏
[00:16:50.040 --> 00:16:53.720]  但是對於這個宣教士來說
[00:16:53.720 --> 00:16:56.040]  的確是一個難題
[00:16:56.040 --> 00:16:59.240]  因為他很怕小朋友
[00:16:59.240 --> 00:17:00.280]  應該這樣說
[00:17:00.280 --> 00:17:03.840]  他對於那些很頑皮和經常哭的小朋友
[00:17:03.840 --> 00:17:05.480]  他就會失去耐性
[00:17:05.480 --> 00:17:08.240]  很想掌摑他的頭
[00:17:08.240 --> 00:17:10.400]  所以很怕自己會失控
[00:17:10.400 --> 00:17:14.800]  在眾人面前失去了目者應有的情操
[00:17:14.800 --> 00:17:18.400]  所以我們知道每一個人其實都有一些限制
[00:17:18.400 --> 00:17:21.800]  所以很怕接觸那些小朋友
[00:17:21.800 --> 00:17:23.120]  但是經過禱告之後
[00:17:23.120 --> 00:17:24.840]  他又深深地明白
[00:17:24.840 --> 00:17:27.760]  這是上帝給他的工作
[00:17:27.760 --> 00:17:30.040]  是上帝要他做的工作
[00:17:30.040 --> 00:17:33.480]  所以他最終也接受這個挑戰
[00:17:33.480 --> 00:17:38.160]  當然是經過一輪的掙扎和祈禱
[00:17:38.160 --> 00:17:40.560]  他說其實帶領小朋友方面
[00:17:40.560 --> 00:17:44.720]  他的知識和才能都有少許幫助
[00:17:44.720 --> 00:17:49.520]  就是因為當他教他們做一些太陽能擴音器的時候
[00:17:49.520 --> 00:17:52.760]  令他們很興奮、很開心
[00:17:52.760 --> 00:17:56.880]  加上其實非洲的小朋友比較單純和乖
[00:17:56.880 --> 00:18:01.000]  所以這班小朋友其實在安撫他的恐懼
[00:18:01.000 --> 00:18:03.600]  不過最重要的東西
[00:18:03.600 --> 00:18:09.560]  就是上帝賜給他對這班小朋友的愛
[00:18:09.560 --> 00:18:12.880]  這份愛是從上帝而來的
[00:18:12.880 --> 00:18:18.000]  也是聖靈幫助他從心而發地去愛他們
[00:18:18.000 --> 00:18:20.640]  這份愛跨越了恐懼
[00:18:20.640 --> 00:18:23.440]  跨越了他忍耐的指數
[00:18:23.440 --> 00:18:26.680]  上帝擴張了他的限制
[00:18:26.680 --> 00:18:31.360]  並且讓他將承載著上帝賜下的能力
[00:18:31.360 --> 00:18:34.840]  這份愛能夠傾倒出來
[00:18:34.840 --> 00:18:36.240]  弟兄姊妹
[00:18:36.240 --> 00:18:38.360]  面對困難和挑戰
[00:18:38.360 --> 00:18:40.120]  特別是在侍奉上
[00:18:40.120 --> 00:18:43.320]  我們往往會計算自己的能力
[00:18:43.320 --> 00:18:45.960]  這不是一件不好的事
[00:18:45.960 --> 00:18:49.480]  因為我們也需要知道上帝給我們的恩賜
[00:18:49.480 --> 00:18:51.720]  我們要怎樣好好發揮
[00:18:51.720 --> 00:18:54.440]  也要了解自己的限制
[00:18:54.440 --> 00:18:55.680]  不過
[00:18:55.680 --> 00:18:58.440]  不要讓你有的東西和沒有的東西
[00:18:58.440 --> 00:19:02.600]  成為了阻隔你承載聖靈賜下的能力
[00:19:02.600 --> 00:19:04.920]  因為千算萬算
[00:19:04.920 --> 00:19:10.280]  都算不盡聖靈在你和別人身上所做的工作
[00:19:10.280 --> 00:19:12.880]  我們要好像一個器皿一樣
[00:19:12.880 --> 00:19:16.120]  承載著聖靈的能力
[00:19:16.120 --> 00:19:21.880]  這才是我們力量真正的來源
[00:19:21.880 --> 00:19:27.960]  剛才說了承擔和承載
[00:19:27.960 --> 00:19:32.640]  接著就想說繼承者的傳承
[00:19:32.640 --> 00:19:36.680]  傳承這個字包含了兩個意思
[00:19:36.680 --> 00:19:39.600]  就是傳和承
[00:19:39.600 --> 00:19:43.120]  傳就是將知識、技能、訊息等等
[00:19:43.120 --> 00:19:46.000]  從上一代傳到下一代
[00:19:46.000 --> 00:19:48.600]  從一方交到另一方
[00:19:48.600 --> 00:19:53.480]  承就是接受或者擔當的意思
[00:19:53.480 --> 00:19:56.920]  就是說由上一代傳給下一代
[00:19:56.920 --> 00:20:00.960]  下一代接受上一代所傳的東西
[00:20:00.960 --> 00:20:07.600]  傳和承是需要兩個或者以上的個體才能發生的
[00:20:07.600 --> 00:20:11.560]  昔日以利亞將傳承的使命交給以利沙
[00:20:11.560 --> 00:20:14.800]  所傳的就是令到百姓回轉
[00:20:14.800 --> 00:20:17.560]  耶和華才是上帝
[00:20:17.560 --> 00:20:20.240]  知道上帝如何和他們同在
[00:20:20.240 --> 00:20:21.920]  從舊約到新約
[00:20:21.920 --> 00:20:24.240]  我們知道百姓這個對象
[00:20:24.240 --> 00:20:27.640]  從猶太人之後再到了外邦人
[00:20:27.640 --> 00:20:29.760]  也就是今天的你和我
[00:20:29.760 --> 00:20:32.800]  我們知道耶和華才是上帝
[00:20:32.800 --> 00:20:35.640]  知道上帝如何和我們同在
[00:20:35.640 --> 00:20:42.480]  這也是因為前人繼續接著這個傳承的使命而得的
[00:20:42.480 --> 00:20:44.680]  而方法其實是很不同的
[00:20:44.680 --> 00:20:47.200]  以利亞和以利沙的工作是很不同的
[00:20:47.200 --> 00:20:50.080]  以利亞是一個充滿激情的先知
[00:20:50.080 --> 00:20:54.480]  他面對著君王和巴力的先知正面交鋒
[00:20:54.480 --> 00:20:56.960]  而以利沙比較有遠見
[00:20:56.960 --> 00:21:00.640]  所以他在眾先知之中成為一個帶領者
[00:21:00.640 --> 00:21:03.760]  正如在教會裏面也透過不同的事工
[00:21:03.760 --> 00:21:05.120]  包括兒童主教學
[00:21:05.120 --> 00:21:06.160]  青少年團契
[00:21:06.160 --> 00:21:07.160]  家長事工
[00:21:07.160 --> 00:21:08.000]  長者事工
[00:21:08.000 --> 00:21:11.320]  以及可以接觸街坊的親戚
[00:21:11.320 --> 00:21:14.000]  和探無家者等等等等
