
[00:00:00.000 --> 00:00:03.000]  我們先做一個低頭禱告
[00:05:07.000 --> 00:05:10.000]  要將田地典壓
[00:05:10.000 --> 00:05:18.000]  接著就要將兒女、妻子賣給人做奴隸
[00:05:18.000 --> 00:05:21.000]  我就問一個問題
[00:05:21.000 --> 00:05:25.000]  究竟這樣的情況
[00:05:25.000 --> 00:05:28.000]  窮、沒東西吃
[00:05:28.000 --> 00:05:30.000]  然後要典壓田地
[00:05:30.000 --> 00:05:32.000]  賣子女做奴隸
[00:05:32.000 --> 00:05:39.000]  這樣的情況是何時發生的呢?
[00:05:39.000 --> 00:05:44.000]  是不是因為他們起了成長之後才發生呢?
[00:05:44.000 --> 00:05:49.000]  當然常識的猜測
[00:05:49.000 --> 00:05:52.000]  你就應該知道
[00:05:52.000 --> 00:05:54.000]  應該不是
[00:05:54.000 --> 00:05:57.000]  他們沒理由是起了成長之後
[00:05:57.000 --> 00:06:01.000]  才發現這樣的情況
[00:06:01.000 --> 00:06:07.000]  很明顯這樣的情況是維持了好一段時間
[00:06:07.000 --> 00:06:10.000]  你問第二個問題
[00:06:10.000 --> 00:06:12.000]  既然都發生了好一段時間
[00:06:12.000 --> 00:06:15.000]  為什麼現在在這樣的時間
[00:06:15.000 --> 00:06:18.000]  剛剛起完成長的時候
[00:06:18.000 --> 00:06:23.000]  就會有人投訴呢?
[00:06:23.000 --> 00:06:27.000]  你有沒有想過這個問題呢?
[00:06:27.000 --> 00:06:31.000]  為什麼剛剛起完成長就有人投訴呢?
[00:06:31.000 --> 00:06:35.000]  我相信這是一個非常有意思
[00:06:35.000 --> 00:06:38.000]  值得去探討的問題
[00:06:38.000 --> 00:06:43.000]  其實這樣的陋習
[00:06:43.000 --> 00:06:47.000]  這些嚴重的問題
[00:06:47.000 --> 00:06:50.000]  基本上在他們中間
[00:06:50.000 --> 00:06:53.000]  就一直都有
[00:06:53.000 --> 00:06:56.000]  不是離起米回去之後才有
[00:06:56.000 --> 00:07:00.000]  離起米之前的散漲已經有了
[00:07:00.000 --> 00:07:02.000]  可能他們要納稅的時候
[00:07:02.000 --> 00:07:03.000]  沒錢納稅的時候
[00:07:03.000 --> 00:07:04.000]  沒東西吃
[00:07:04.000 --> 00:07:06.000]  基本上之前都有了
[00:07:06.000 --> 00:07:12.000]  但是為什麼會在這個時間問呢?
[00:07:12.000 --> 00:07:14.000]  其實就帶出一個很重要的問題
[00:07:14.000 --> 00:07:17.000]  就是因為離起米回去
[00:07:17.000 --> 00:07:19.000]  重新整治
[00:07:19.000 --> 00:07:25.000]  重新整理耶路撒冷各樣的設施
[00:07:25.000 --> 00:07:27.000]  第一個
[00:07:27.000 --> 00:07:29.000]  當然或者最大的工程
[00:07:29.000 --> 00:07:31.000]  就是起成長
[00:07:31.000 --> 00:07:32.000]  聖殿已經起好了
[00:07:32.000 --> 00:07:34.000]  就起成長
[00:07:34.000 --> 00:07:36.000]  但除了成長
[00:07:36.000 --> 00:07:38.000]  起到七七八八之後
[00:07:38.000 --> 00:07:41.000]  接著這個問題就出現了
[00:07:41.000 --> 00:07:46.000]  其實這個問題的出現
[00:07:46.000 --> 00:07:49.000]  你可以有兩個不同的看法
[00:07:49.000 --> 00:07:51.000]  或者有兩面不同的看法
[00:07:51.000 --> 00:07:53.000]  一方面的看法
[00:07:53.000 --> 00:07:55.000]  如果你是負面的評價
[00:07:55.000 --> 00:07:56.000]  負面去想的時候
[00:07:56.000 --> 00:07:58.000]  你就想
[00:07:58.000 --> 00:08:02.000]  當然是仇敵魔鬼的工作
[00:08:02.000 --> 00:08:05.000]  剛剛有些成效了
[00:08:05.000 --> 00:08:07.000]  做了一些成果的時候
[00:08:07.000 --> 00:08:11.000]  接著就有些人出來埋怨了
[00:08:11.000 --> 00:08:14.000]  就在拆毀士氣了
[00:08:14.000 --> 00:08:16.000]  你可以這樣看的
[00:08:16.000 --> 00:08:21.000]  你可以這樣看的
[00:08:21.000 --> 00:08:24.000]  但是也可以有另外一個看法
[00:08:24.000 --> 00:08:26.000]  另外一個看法就是說
[00:08:26.000 --> 00:08:34.000]  現在重新整頓耶路撒冷成各樣的工程的時候
[00:08:34.000 --> 00:08:36.000]  當逐樣逐樣的東西整
[00:08:36.000 --> 00:08:38.000]  最大的問題
[00:08:38.000 --> 00:08:41.000]  可以好像說現在開始克服的時候
[00:08:41.000 --> 00:08:43.000]  下一個的問題
[00:08:43.000 --> 00:08:45.000]  又好像浮上來
[00:08:45.000 --> 00:08:49.000]  又要重新來去整頓
[00:08:49.000 --> 00:08:52.000]  從這個角度來說
[00:08:52.000 --> 00:08:55.000]  某個程度是一個正面
[00:08:55.000 --> 00:08:56.000]  弟兄姊妹
[00:08:56.000 --> 00:09:01.000]  其實這個和我們屬靈內在生命的整頓
[00:09:01.000 --> 00:09:05.000]  其實都有很類似的關係
[00:09:05.000 --> 00:09:06.000]  首先
[00:09:06.000 --> 00:09:10.000]  當然我們願意去參與神的工程
[00:09:10.000 --> 00:09:12.000]  就好像尼西米他
[00:09:12.000 --> 00:09:14.000]  發覺現在這樣不行
[00:09:14.000 --> 00:09:15.000]  挨打
[00:09:15.000 --> 00:09:16.000]  不斷被人侵略
[00:09:16.000 --> 00:09:18.000]  不斷被人欺凌的時候
[00:09:18.000 --> 00:09:20.000]  不甘於做一個失敗者
[00:09:20.000 --> 00:09:22.000]  不甘於做一個失敗者的狀況的時候
[00:09:22.000 --> 00:09:23.000]  我當然要興起
[00:09:23.000 --> 00:09:24.000]  為神造功
[00:09:24.000 --> 00:09:29.000]  然後就可能去保護自己
[00:09:29.000 --> 00:09:30.000]  上一章我們講過
[00:09:30.000 --> 00:09:32.000]  有些怎樣的屬靈的操練
[00:09:32.000 --> 00:09:33.000]  怎樣去保護自己
[00:09:33.000 --> 00:09:37.000]  怎樣去裝備自己的靈命
[00:09:37.000 --> 00:09:39.000]  當你願意去這樣做的時候
[00:09:39.000 --> 00:09:42.000]  當然就慢慢慢慢你發覺有些成功了
[00:09:42.000 --> 00:09:46.000]  魔鬼不是那麼容易再欺凌你了
[00:09:46.000 --> 00:09:48.000]  你開始有些得性了
[00:09:48.000 --> 00:09:52.000]  有些靈命有些進展了
[00:09:52.000 --> 00:09:56.000]  但當這樣的時候
[00:09:56.000 --> 00:09:57.000]  你就
[00:09:57.000 --> 00:10:01.000]  接下來你就會發覺
[00:10:01.000 --> 00:10:04.000]  你對自己又多了一種的醒覺的時候
[00:10:04.000 --> 00:10:07.000]  你就發覺有一些以前一直有的問題
[00:10:07.000 --> 00:10:09.000]  你不發覺的
[00:10:09.000 --> 00:10:15.000]  現在開始成為問題
[00:10:15.000 --> 00:10:17.000]  這個問題是
[00:10:17.000 --> 00:10:19.000]  好像一些呼聲
[00:10:19.000 --> 00:10:21.000]  好像一些怨聲在你裏面
[00:10:21.000 --> 00:10:23.000]  你想壓制它
[00:10:23.000 --> 00:10:27.000]  但是你心底裏你也知道
[00:10:27.000 --> 00:10:29.000]  其實那個真的是問題
[00:10:29.000 --> 00:10:31.000]  是真的要處理
[00:10:31.000 --> 00:10:34.000]  頂姐妹不知道你有沒有這樣的經驗
[00:10:34.000 --> 00:10:36.000]  其實當這樣講的時候
[00:10:36.000 --> 00:10:38.000]  其實很多時候我們
[00:10:38.000 --> 00:10:42.000]  在靈性的追求的過程的時候
[00:10:42.000 --> 00:10:44.000]  其實都是這樣
[00:10:44.000 --> 00:10:48.000]  當你沒有心去為神做任何的事情
[00:10:48.000 --> 00:10:51.000]  或者沒有心去整治自己的靈命
[00:10:51.000 --> 00:10:54.000]  希望可以更加親近神的時候
[00:10:54.000 --> 00:10:56.000]  當然很多的問題你都不是問題
[00:10:56.000 --> 00:10:58.000]  因為你已經是慣性見怪不怪
[00:10:58.000 --> 00:11:00.000]  沒有東西吃
[00:11:00.000 --> 00:11:02.000]  做奴隸
[00:11:02.000 --> 00:11:06.000]  被仇敵侵略
[00:11:06.000 --> 00:11:08.000]  這些見怪不怪
[00:11:08.000 --> 00:11:10.000]  根本經常都有的情況
[00:11:10.000 --> 00:11:12.000]  不要搞到我就算了
[00:11:12.000 --> 00:11:14.000]  但是當你慢慢慢慢
[00:11:14.000 --> 00:11:16.000]  你發覺你內在
[00:11:16.000 --> 00:11:19.000]  開始來整治整頓的時候
[00:11:19.000 --> 00:11:23.000]  你會發覺其實你對自己的認識是多了
[00:11:23.000 --> 00:11:27.000]  有些以前不是問題的問題
[00:11:27.000 --> 00:11:30.000]  就開始浮現出來
[00:11:30.000 --> 00:11:35.000]  這個是屬靈成長的一個重要的階段
[00:11:35.000 --> 00:11:39.000]  是一個內在問題的一個覺醒的階段
[00:11:40.000 --> 00:11:45.000]  如果你去問一個基督徒
[00:11:45.000 --> 00:11:47.000]  問他
[00:11:47.000 --> 00:11:49.000]  你覺得自己靈命如何
[00:11:49.000 --> 00:11:51.000]  靈命有沒有成長
[00:11:51.000 --> 00:11:52.000]  有沒有追求
[00:11:52.000 --> 00:11:55.000]  很多時候這個問題都比較空洞
[00:11:55.000 --> 00:11:57.000]  或者比較抽象
[00:11:57.000 --> 00:11:59.000]  即時突然間你問人
[00:11:59.000 --> 00:12:01.000]  其實都很難
[00:12:01.000 --> 00:12:07.000]  人家可能即時會有一個比較正確
[00:12:07.000 --> 00:12:09.000]  或者一個持平的真實的答案
[00:12:09.000 --> 00:12:10.000]  回答給你
[00:12:10.000 --> 00:12:12.000]  但是反過來
[00:12:12.000 --> 00:12:14.000]  如果你問
[00:12:14.000 --> 00:12:19.000]  你有沒有發現
[00:12:19.000 --> 00:12:24.000]  你有哪方面是需要成長
[00:12:24.000 --> 00:12:27.000]  有沒有發現你有哪方面的問題
[00:12:27.000 --> 00:12:30.000]  你需要在神面前追求對付
[00:12:30.000 --> 00:12:32.000]  而去克服呢
[00:12:33.000 --> 00:12:39.000]  這樣就具體很多了
[00:12:39.000 --> 00:12:42.000]  而這樣的問題
[00:12:42.000 --> 00:12:45.000]  也反映了一個真實的情況
[00:12:45.000 --> 00:12:47.000]  如果一個不追求神的人
[00:12:47.000 --> 00:12:49.000]  你問這個問題
[00:12:49.000 --> 00:12:52.000]  通常會得到什麼答案呢
[00:12:52.000 --> 00:12:55.000]  通常都是一頭霧水
[00:12:55.000 --> 00:12:57.000]  好像不知道你說什麼
[00:12:57.000 --> 00:12:58.000]  Everything alright
[00:12:58.000 --> 00:13:00.000]  即是每件事都OK
[00:13:02.000 --> 00:13:09.000]  但是如果你去追求神的時候
[00:13:09.000 --> 00:13:12.000]  其實在那個路程上
[00:13:12.000 --> 00:13:14.000]  你應該不斷地去發現
[00:13:14.000 --> 00:13:16.000]  有哪方面
[00:13:16.000 --> 00:13:19.000]  你越來越認識你的軟弱
[00:13:19.000 --> 00:13:21.000]  你也越來越認識
[00:13:21.000 --> 00:13:25.000]  有哪方面其實你需要去追求有所進步
[00:13:25.000 --> 00:13:29.000]  這個法國內在問題
[00:13:29.000 --> 00:13:33.000]  這種覺醒是靈命成長那裡
[00:13:33.000 --> 00:13:38.000]  是不斷需要的
[00:13:38.000 --> 00:13:41.000]  一個不知道自己有什麼問題
[00:13:41.000 --> 00:13:43.000]  一個不知道自己在哪方面需要成長的人
[00:13:43.000 --> 00:13:45.000]  是永遠都不會成長
[00:13:45.000 --> 00:13:48.000]  永遠都活在問題當中
[00:13:48.000 --> 00:13:51.000]  而沒有辦法出來
[00:13:51.000 --> 00:13:53.000]  這個很顯然易見
[00:13:53.000 --> 00:13:55.000]  大家都會同意
[00:13:55.000 --> 00:13:56.000]  但問題就是
[00:13:56.000 --> 00:14:01.000]  原來在屬靈的生命成長過程當中
[00:14:01.000 --> 00:14:04.000]  很多人就是在第一步已經卡住了
[00:14:04.000 --> 00:14:07.000]  因為很多時候人有個觀念就是
[00:14:07.000 --> 00:14:09.000]  我已經信了耶穌了
[00:14:09.000 --> 00:14:10.000]  What do you want?
[00:14:10.000 --> 00:14:12.000]  你還想要什麼呢?牧師
[00:14:12.000 --> 00:14:13.000]  我都受浸了
[00:14:13.000 --> 00:14:15.000]  What do you want?
[00:14:15.000 --> 00:14:17.000]  我每個星期都回來教會了
[00:14:17.000 --> 00:14:18.000]  What do you want?
[00:14:18.000 --> 00:14:23.000]  當然這個What do you want?的問題
[00:14:23.000 --> 00:14:25.000]  不是What do I want?
[00:14:25.000 --> 00:14:27.000]  牧師要什麼
[00:14:27.000 --> 00:14:29.000]  這個不是重點
[00:14:29.000 --> 00:14:31.000]  What does God want?
[00:14:31.000 --> 00:14:33.000]  神要什麼
[00:14:33.000 --> 00:14:34.000]  不是我要你要什麼
[00:14:34.000 --> 00:14:40.000]  是神在你的生命當中要得著什麼
[00:14:40.000 --> 00:14:42.000]  這樣的時候
[00:14:42.000 --> 00:14:46.000]  你就發覺
[00:14:46.000 --> 00:14:49.000]  我們對於信仰的觀念
[00:14:49.000 --> 00:14:51.000]  很多時候就停滯在
[00:14:51.000 --> 00:14:53.000]  我已經信了耶穌了
[00:14:53.000 --> 00:14:54.000]  我已經是基督徒了
[00:14:54.000 --> 00:14:56.000]  我已經每個星期都回教會了
[00:14:56.000 --> 00:14:58.000]  就停在這裡了
[00:14:58.000 --> 00:15:04.000]  似乎是去到無欲無求的境界了
[00:15:04.000 --> 00:15:06.000]  一切問題都不是問題
[00:15:06.000 --> 00:15:08.000]  因為That's OK
[00:15:08.000 --> 00:15:10.000]  Everything都是這樣的
[00:15:10.000 --> 00:15:12.000]  做了這麼久的人
[00:15:12.000 --> 00:15:15.000]  都是這樣的
[00:15:15.000 --> 00:15:20.000]  這個世界都是這樣的
[00:15:20.000 --> 00:15:23.000]  如果是這樣的時候
[00:15:23.000 --> 00:15:26.000]  恐怕
[00:15:26.000 --> 00:15:29.000]  其實你的靈命已經停滯了很久
[00:15:29.000 --> 00:15:31.000]  其實你是不知道的
[00:15:31.000 --> 00:15:32.000]  那些問題
[00:15:32.000 --> 00:15:35.000]  這裡所說什麼賣奴隸
[00:15:35.000 --> 00:15:36.000]  沒東西吃
[00:15:36.000 --> 00:15:39.000]  根本一向都在這裡
[00:15:39.000 --> 00:15:41.000]  但是他們已經
[00:15:41.000 --> 00:15:43.000]  前面不斷被外人打
[00:15:43.000 --> 00:15:45.000]  被人欺凌
[00:15:45.000 --> 00:15:48.000]  根本這些已經體到化了
[00:15:48.000 --> 00:15:50.000]  正如你做基督徒的時候
[00:15:50.000 --> 00:15:51.000]  不斷犯罪
[00:15:51.000 --> 00:15:53.000]  不斷在罪惡當中
[00:15:53.000 --> 00:15:55.000]  在試探當中失敗
[00:15:55.000 --> 00:15:56.000]  說什麼靈命進步
[00:15:56.000 --> 00:15:58.000]  根本是在這裡化了
[00:15:58.000 --> 00:16:02.000]  所以根本下面說靈命進步的問題
[00:16:02.000 --> 00:16:04.000]  都不是問題
[00:16:04.000 --> 00:16:06.000]  也都沒有問題
[00:16:06.000 --> 00:16:09.000]  因為那個大工程根本都不起
[00:16:09.000 --> 00:16:12.000]  但是當你開始起這個大工程的時候
[00:16:12.000 --> 00:16:13.000]  你就發覺
[00:16:13.000 --> 00:16:14.000]  你開始有些勝利
[00:16:14.000 --> 00:16:16.000]  開始有些對罪的敏銳
[00:16:16.000 --> 00:16:20.000]  開始有些盼神的渴慕的時候
[00:16:20.000 --> 00:16:23.000]  就開始慢慢發覺
[00:16:23.000 --> 00:16:26.000]  你的屬靈生命
[00:16:26.000 --> 00:16:28.000]  有些缺陷
[00:16:28.000 --> 00:16:30.000]  你是需要面對的
[00:16:30.000 --> 00:16:35.000]  有一些你的不信服
[00:16:35.000 --> 00:16:40.000]  是需要改變過來
[00:16:40.000 --> 00:16:43.000]  這就是第一步
[00:16:43.000 --> 00:16:47.000]  對於內在問題的覺醒
[00:16:47.000 --> 00:16:51.000]  屬靈的生命永遠都不是說
[00:16:51.000 --> 00:16:53.000]  好像拿一個入場券
[00:16:53.000 --> 00:16:55.000]  拿了一個入場券
[00:16:55.000 --> 00:17:01.000]  譬如我和我女兒買了一個迪士尼入場券
[00:17:01.000 --> 00:17:02.000]  就預約了日子
[00:17:02.000 --> 00:17:03.000]  現在你知道COVID
[00:17:03.000 --> 00:17:05.000]  要預約日子何時去
[00:17:05.000 --> 00:17:07.000]  預約了何時去
[00:17:07.000 --> 00:17:11.000]  那我經常拿一張券出來檢查一下
[00:17:11.000 --> 00:17:13.000]  不檢查了
[00:17:13.000 --> 00:17:14.000]  這麼傻
[00:17:14.000 --> 00:17:15.000]  可能小朋友就會
[00:17:15.000 --> 00:17:16.000]  因為他很期望日子去
[00:17:16.000 --> 00:17:19.000]  可能他久不久都拿一張票來
[00:17:19.000 --> 00:17:20.000]  看看何時快到了
[00:17:20.000 --> 00:17:21.000]  還要數了日子
[00:17:21.000 --> 00:17:22.000]  但是我們大人
[00:17:22.000 --> 00:17:24.000]  沒有的
[00:17:24.000 --> 00:17:25.000]  放在抽屜裡
[00:17:25.000 --> 00:17:26.000]  不要不見就算了
[00:17:26.000 --> 00:17:27.000]  到時那天就拿出來
[00:17:27.000 --> 00:17:28.000]  要去才去
[00:17:28.000 --> 00:17:31.000]  你不會再檢查一下那張票
[00:17:31.000 --> 00:17:34.000]  這是多餘的
[00:17:34.000 --> 00:17:37.000]  但有很多人信仰都是一樣的
[00:17:37.000 --> 00:17:39.000]  我拿了一個天堂入場券
[00:17:39.000 --> 00:17:40.000]  我已經受了浸
[00:17:40.000 --> 00:17:42.000]  我已經信了耶穌
[00:17:42.000 --> 00:17:44.000]  還檢查什麼
[00:17:44.000 --> 00:17:45.000]  到時進去就可以了
[00:17:45.000 --> 00:17:49.000]  當然你不需要預約日子
[00:17:49.000 --> 00:17:50.000]  你不是去迪士尼
[00:17:50.000 --> 00:17:53.000]  你不需要預約日子
[00:17:53.000 --> 00:17:54.000]  但是你不檢查
[00:17:54.000 --> 00:17:56.000]  你說可以了
[00:17:56.000 --> 00:17:57.000]  我這張真票就可以了
[00:17:57.000 --> 00:18:00.000]  但問題是
[00:18:00.000 --> 00:18:01.000]  神是不是
[00:18:01.000 --> 00:18:06.000]  祢想祢的靈命停滯不前
[00:18:06.000 --> 00:18:07.000]  等於你去
[00:18:07.000 --> 00:18:09.000]  如果用迪士尼的例子
[00:18:09.000 --> 00:18:10.000]  大哥
[00:18:10.000 --> 00:18:12.000]  你去迪士尼
[00:18:12.000 --> 00:18:15.000]  現在你都檢查一下天氣
[00:18:15.000 --> 00:18:17.000]  要不要戴傘
[00:18:17.000 --> 00:18:18.000]  你都要檢查一下
[00:18:18.000 --> 00:18:21.000]  現在COVID有什麼規矩
[00:18:21.000 --> 00:18:23.000]  是不是要戴口罩
[00:18:23.000 --> 00:18:24.000]  不然你沒有口罩
[00:18:24.000 --> 00:18:25.000]  到時又怎樣
[00:18:25.000 --> 00:18:26.000]  你明白嗎
[00:18:26.000 --> 00:18:28.000]  都要吧
[00:18:28.000 --> 00:18:34.000]  你心靈是不是預備好上天堂呢
[00:18:34.000 --> 00:18:36.000]  如果你當天堂是一個地方
[00:18:36.000 --> 00:18:37.000]  要進入的時候
[00:18:37.000 --> 00:18:40.000]  你都要有所準備
[00:18:40.000 --> 00:18:42.000]  內在問題的覺醒
[00:18:42.000 --> 00:18:46.000]  是屬靈生命的成長
[00:18:46.000 --> 00:18:48.000]  一個必然的階段
[00:18:48.000 --> 00:18:49.000]  也不是說
[00:18:49.000 --> 00:18:53.000]  我剛剛信耶穌的時候才覺醒
[00:18:53.000 --> 00:18:55.000]  其實不是
[00:18:55.000 --> 00:18:57.000]  去到某一個階段
[00:18:57.000 --> 00:18:59.000]  你都有某一個階段的覺醒
[00:18:59.000 --> 00:19:01.000]  我初初信耶穌的時候
[00:19:01.000 --> 00:19:03.000]  我的生命
[00:19:03.000 --> 00:19:07.000]  其實我只是口頭上
[00:19:07.000 --> 00:19:09.000]  說自己是基督徒
[00:19:09.000 --> 00:19:11.000]  我不願意去跟從神
[00:19:11.000 --> 00:19:14.000]  我也不願意有任何毀身
[00:19:14.000 --> 00:19:16.000]  我第一個階段的覺醒
[00:19:16.000 --> 00:19:18.000]  我就發覺
[00:19:18.000 --> 00:19:20.000]  我的生命我要毀身於神
[00:19:20.000 --> 00:19:23.000]  我既然認神是主的時候
[00:19:23.000 --> 00:19:27.000]  我就真的願意跟從祂
[00:19:27.000 --> 00:19:31.000]  這是我屬靈生命第一個的覺醒
[00:19:31.000 --> 00:19:34.000]  我就開始
[00:19:34.000 --> 00:19:37.000]  每天願意讀聖經
[00:19:37.000 --> 00:19:41.000]  願意每個禮拜固定地回教會
[00:19:41.000 --> 00:19:44.000]  這是我靈命第一個的覺醒
[00:19:44.000 --> 00:19:46.000]  但當我回了教會之後
[00:19:46.000 --> 00:19:48.000]  每天讀聖經靈修的時候
[00:19:48.000 --> 00:19:49.000]  是不是就停了
[00:19:49.000 --> 00:19:52.000]  以後都不會覺醒呢?
[00:19:52.000 --> 00:19:54.000]  如果是這樣的時候
[00:19:54.000 --> 00:19:55.000]  都是很膚淺的
[00:19:55.000 --> 00:19:56.000]  而事實上
[00:19:56.000 --> 00:19:58.000]  在我的回了教會
[00:19:58.000 --> 00:19:59.000]  每天讀聖經
[00:19:59.000 --> 00:20:00.000]  很多人都覺得
[00:20:00.000 --> 00:20:02.000]  都是一個很好的基督徒
[00:20:02.000 --> 00:20:06.000]  但別人覺得你是一個很好的基督徒
[00:20:06.000 --> 00:20:11.000]  這是沒有太大意思的
[00:20:11.000 --> 00:20:15.000]  因為你自己在神面前有沒有進步
[00:20:15.000 --> 00:20:17.000]  這是你跟神的關係
[00:20:17.000 --> 00:20:19.000]  別人每個人都覺得你好
[00:20:19.000 --> 00:20:23.000]  也都沒有太大任何的意思
[00:20:23.000 --> 00:20:31.000]  每個人都將房子標價
[00:20:31.000 --> 00:20:34.000]  譬如是很貴的
[00:20:34.000 --> 00:20:35.000]  超過市值的
[00:20:35.000 --> 00:20:38.000]  拿出來擺一個廣告
[00:20:38.000 --> 00:20:39.000]  沒什麼意思
[00:20:39.000 --> 00:20:40.000]  有沒有人買出來
[00:20:40.000 --> 00:20:41.000]  這是一個意思
[00:20:41.000 --> 00:20:42.000]  同樣地
[00:20:42.000 --> 00:20:45.000]  別人怎樣衡量我們生命是沒有意思的
[00:20:45.000 --> 00:20:47.000]  我們生命裡面真正的價值
[00:20:47.000 --> 00:20:51.000]  是神怎樣看的
[00:20:51.000 --> 00:20:53.000]  我第二個屬靈的覺醒就是
[00:20:53.000 --> 00:20:54.000]  當我這樣
[00:20:54.000 --> 00:20:55.000]  我都挺好的
[00:20:55.000 --> 00:20:56.000]  又信耶穌
[00:20:56.000 --> 00:20:57.000]  又回教會
[00:20:57.000 --> 00:21:00.000]  又靈修
[00:21:00.000 --> 00:21:07.000]  但一直被神看到一個問題
[00:21:07.000 --> 00:21:12.000]  我的生命是否願意將主權交給神呢
