
[00:00:00.000 --> 00:00:05.060]  聖誕節是普天同慶、普世歡騰的季節
[00:05:46.660 --> 00:05:49.260]  透過摩西所造的一個會墓
[00:05:49.260 --> 00:05:52.560]  這個會墓是與神與人會面的地方
[00:05:52.560 --> 00:05:54.960]  但是約翰福音第一章十四節告訴我們說
[00:05:54.960 --> 00:05:57.860]  道成了肉身住在我們中間
[00:05:57.860 --> 00:05:59.360]  住在我們中間
[00:05:59.360 --> 00:06:01.160]  這句話其實就是舊約裏面
[00:06:01.160 --> 00:06:02.360]  所用的一個名詞
[00:06:02.360 --> 00:06:03.160]  會墓的意思
[00:06:03.160 --> 00:06:04.260]  Tabernacle
[00:06:04.260 --> 00:06:04.760]  換句話說
[00:06:04.760 --> 00:06:07.060]  當神穿上了人的衣服
[00:06:07.060 --> 00:06:08.360]  穿上人的肉體
[00:06:08.360 --> 00:06:09.660]  住在我們中間的時候
[00:06:09.660 --> 00:06:11.060]  就是神他的會墓
[00:06:11.060 --> 00:06:12.760]  到我們中間了
[00:06:12.760 --> 00:06:13.560]  所以十六樣說
[00:06:13.560 --> 00:06:15.260]  我們見過他的榮光
[00:06:15.260 --> 00:06:17.660]  這乃是神榮耀的彰顯
[00:06:17.660 --> 00:06:18.660]  我們本來是不能夠
[00:06:18.660 --> 00:06:19.760]  用我們的肉眼
[00:06:19.760 --> 00:06:21.660]  看這位偉大榮耀的神
[00:06:21.660 --> 00:06:22.760]  但是透過
[00:06:22.760 --> 00:06:24.460]  當時在馬巢裏的陰海
[00:06:24.460 --> 00:06:26.760]  道成肉身的陰海
[00:06:26.760 --> 00:06:30.860]  我們是看見了神偉大的座位
[00:06:30.860 --> 00:06:32.560]  所以當耶穌來到這個世上的時候
[00:06:32.560 --> 00:06:35.460]  還是一個非常平凡的一個人
[00:06:35.460 --> 00:06:36.560]  來到這個世上
[00:06:36.560 --> 00:06:37.060]  你想想看
[00:06:37.060 --> 00:06:39.260]  如果耶穌基督以一個君王
[00:06:39.260 --> 00:06:41.060]  或者一個王子的身份
[00:06:41.060 --> 00:06:42.060]  來到世上的話
[00:06:42.060 --> 00:06:45.260]  只有皇親貴族可以遇見他
[00:06:45.260 --> 00:06:49.760]  但是耶穌卻以一個非常平凡人的
[00:06:49.760 --> 00:06:51.460]  一個身份來到這個世上
[00:06:51.460 --> 00:06:54.360]  而且生長在木匠越社的家
[00:06:54.360 --> 00:06:56.260]  所以當時跟他住在一起的
[00:06:56.260 --> 00:06:57.260]  他的鄉下
[00:06:57.260 --> 00:07:02.260]  或者他一起住在納沙勒的地方的人
[00:07:02.260 --> 00:07:05.260]  都知道他叫什麼名字
[00:07:05.260 --> 00:07:06.060]  他是什麼
[00:07:06.060 --> 00:07:09.160]  他是木匠的兒子耶穌
[00:07:09.160 --> 00:07:11.760]  他是木匠的兒子耶穌
[00:07:11.760 --> 00:07:13.160]  知道耶穌這個名字
[00:07:13.160 --> 00:07:15.960]  其實是非常非常普遍的一個名字
[00:07:15.960 --> 00:07:19.060]  其實耶穌就是耶穌亞的希臘文
[00:07:19.060 --> 00:07:21.060]  所以叫耶穌
[00:07:21.060 --> 00:07:22.060]  就爲了耶穌亞
[00:07:22.060 --> 00:07:25.060]  Joshua就是救主的意思
[00:07:25.060 --> 00:07:27.160]  所以耶穌的意思也是救主
[00:07:27.160 --> 00:07:30.460]  要將自己的百姓從罪惡裏面拯救出來
[00:07:30.460 --> 00:07:31.660]  所以耶穌這個名字
[00:07:31.660 --> 00:07:33.060]  其實在四福音書裏面
[00:07:33.060 --> 00:07:34.660]  一共出現了多少次呢
[00:07:34.660 --> 00:07:36.060]  六百多次
[00:07:36.060 --> 00:07:37.460]  這個非常普通的名字
[00:07:37.460 --> 00:07:39.460]  如果你機會到中南美洲去的話
[00:07:39.460 --> 00:07:41.360]  我每年都去瓜地馬拉短宣
[00:07:41.360 --> 00:07:43.160]  我至少會遇見兩三個
[00:07:43.160 --> 00:07:44.560]  問他叫什麼名字
[00:07:44.560 --> 00:07:45.560]  他說我叫耶穌
[00:07:45.560 --> 00:07:46.360]  Jesus
[00:07:46.360 --> 00:07:48.160]  哇叫耶穌
[00:07:48.160 --> 00:07:49.860]  所以這個是非常普遍的名字
[00:07:49.860 --> 00:07:50.860]  耶穌所到之處
[00:07:50.860 --> 00:07:53.060]  大家都很樂意的親近他
[00:07:53.060 --> 00:07:56.160]  因爲他取了一個人的名字
[00:07:56.160 --> 00:07:57.560]  耶穌亞
[00:07:57.560 --> 00:07:59.560]  耶穌來到這個世上
[00:07:59.560 --> 00:08:02.060]  他是木匠的兒子
[00:08:02.060 --> 00:08:03.560]  我常常很好奇的思想
[00:08:03.560 --> 00:08:05.660]  耶穌花了三十年的時間
[00:08:05.660 --> 00:08:07.960]  你可以想象花了三十年這時間
[00:08:07.960 --> 00:08:11.560]  在他父親月色木匠的家做什麼呢
[00:08:11.560 --> 00:08:14.460]  幫助他老爸做木工
[00:08:14.460 --> 00:08:15.560]  我非常想知道
[00:08:15.560 --> 00:08:17.760]  到底耶穌基督所做的地上椅子
[00:08:17.760 --> 00:08:20.360]  是否還在以色列的哪一個家裏面
[00:08:20.360 --> 00:08:21.460]  還在使用
[00:08:21.460 --> 00:08:23.060]  肯定耶穌基督所做的座椅
[00:08:23.060 --> 00:08:25.060]  肯定是比別人所做的更加漂亮
[00:08:25.060 --> 00:08:25.960]  更加耐用
[00:08:25.960 --> 00:08:26.460]  爲什麼呢
[00:08:26.460 --> 00:08:28.360]  他是神的兒子
[00:08:28.360 --> 00:08:29.960]  如果他爸爸拿了很多的訂單
[00:08:29.960 --> 00:08:30.660]  做不完的話
[00:08:30.660 --> 00:08:32.060]  交給我兒子耶穌就好了
[00:08:32.060 --> 00:08:34.560]  肯定耶穌基督會很快的
[00:08:34.560 --> 00:08:36.260]  很精美的又耐用的
[00:08:36.260 --> 00:08:37.860]  做了很多的傢俱
[00:08:37.860 --> 00:08:39.560]  他花了三十年的時間
[00:08:39.560 --> 00:08:41.560]  這位木匠的兒子耶穌
[00:08:41.560 --> 00:08:43.560]  就在他父親的家中
[00:08:43.560 --> 00:08:47.860]  幫助他父親做木工
[00:08:47.860 --> 00:08:49.560]  道成肉身
[00:08:49.560 --> 00:08:50.960]  將士爲人
[00:08:50.960 --> 00:08:52.660]  如此的卑微
[00:08:52.660 --> 00:08:53.760]  所以使徒約翰
[00:08:53.760 --> 00:08:54.660]  到了年老的時候
[00:08:54.660 --> 00:08:56.660]  他再一次爲這位神的兒子
[00:08:56.660 --> 00:08:57.560]  耶穌基督做見證
[00:08:57.560 --> 00:08:58.160]  他怎麼說呢
[00:08:58.160 --> 00:08:59.860]  在約翰一書一章一節
[00:08:59.860 --> 00:09:01.260]  他說論道起初
[00:09:01.260 --> 00:09:02.060]  起初就是講到
[00:09:02.060 --> 00:09:03.160]  起初神創造天地
[00:09:03.160 --> 00:09:04.560]  這位創造主
[00:09:04.560 --> 00:09:06.160]  原有的生命之道
[00:09:06.160 --> 00:09:06.860]  同樣那個字
[00:09:06.860 --> 00:09:08.060]  道這個logos
[00:09:08.060 --> 00:09:08.960]  講的神
[00:09:08.960 --> 00:09:10.660]  就是我們所聽見
[00:09:10.660 --> 00:09:12.160]  這裏講的我們是誰啊
[00:09:12.160 --> 00:09:14.860]  就是約翰跟他其他的十一個門徒啊
[00:09:14.860 --> 00:09:16.960]  我們所聽見
[00:09:16.960 --> 00:09:18.160]  所看見
[00:09:18.160 --> 00:09:20.660]  親眼看過也是怎麼樣
[00:09:20.660 --> 00:09:22.860]  親手摸過的
[00:09:22.860 --> 00:09:26.060]  你可以想象神的兒子
[00:09:26.060 --> 00:09:28.960]  來到世上住在我們中間
[00:09:28.960 --> 00:09:31.760]  三十年跟月聖瑪利亞住在一起
[00:09:31.760 --> 00:09:33.460]  然後三年半的時間
[00:09:33.460 --> 00:09:36.560]  跟這十二個門徒一起
[00:09:36.560 --> 00:09:38.460]  走遍各城各鄉
[00:09:38.460 --> 00:09:40.260]  到處醫治病人
[00:09:40.260 --> 00:09:41.860]  宣講天國的道理
[00:09:41.860 --> 00:09:43.660]  到處趕鬼
[00:09:43.660 --> 00:09:45.360]  這是耶穌基督
[00:09:45.360 --> 00:09:46.760]  將士爲人
[00:09:46.760 --> 00:09:48.560]  道成肉身
[00:09:48.560 --> 00:09:50.360]  大家都可以親近他
[00:09:50.360 --> 00:09:51.060]  不但是耶穌
[00:09:51.060 --> 00:09:52.860]  他的名字是叫耶穌
[00:09:52.860 --> 00:09:54.160]  因爲他能夠把
[00:09:54.160 --> 00:09:55.960]  我們從罪惡當中拯救出來
[00:09:55.960 --> 00:09:57.360]  爲什麼他
[00:09:57.360 --> 00:09:59.460]  道成肉身那麼重要呢
[00:09:59.460 --> 00:10:01.160]  這對我們基督教的信仰人
[00:10:01.160 --> 00:10:02.760]  是非常非常的重要
[00:10:02.760 --> 00:10:05.360]  因爲只有從道成肉身
[00:10:05.360 --> 00:10:08.160]  只有這位沒有經過月聖
[00:10:08.160 --> 00:10:10.360]  而懷孕的這個瑪利亞
[00:10:10.360 --> 00:10:12.160]  沒有經過人的手
[00:10:12.160 --> 00:10:15.160]  而經過聖靈所趕運的耶穌基督
[00:10:15.160 --> 00:10:16.560]  他纔是世上唯一
[00:10:16.560 --> 00:10:19.160]  完全沒有罪的一個人
[00:10:19.160 --> 00:10:20.560]  一個沒有罪的人才能夠
[00:10:20.560 --> 00:10:21.760]  替我們有罪的人
[00:10:21.760 --> 00:10:23.160]  釘死在十字架上
[00:10:23.160 --> 00:10:24.660]  成爲我們的救贖
[00:10:24.660 --> 00:10:25.860]  這是我們基督教裏面
[00:10:25.860 --> 00:10:27.760]  非常非常重要的基要證理
[00:10:27.760 --> 00:10:30.460]  耶穌基督是由童女瑪利亞
[00:10:30.460 --> 00:10:32.260]  透過聖靈趕運所生的
[00:10:32.260 --> 00:10:33.860]  所以他纔有資格
[00:10:33.860 --> 00:10:37.460]  替你替我揹負一切的罪
[00:10:37.460 --> 00:10:39.460]  釘死在十字架上
[00:10:39.460 --> 00:10:42.960]  所以他的名字叫耶穌
[00:10:42.960 --> 00:10:45.860]  就是要把我們從罪惡當中拯救出來
[00:10:45.860 --> 00:10:47.260]  所以當你每次講到聖誕節的時候
[00:10:47.260 --> 00:10:48.560]  你想到說感謝扎梅族
[00:10:48.560 --> 00:10:49.960]  因爲有耶穌的緣故
[00:10:49.960 --> 00:10:52.560]  我可以脫離罪惡
[00:10:52.560 --> 00:10:55.160]  進入到永生的國度裏面去
[00:10:55.160 --> 00:10:56.560]  阿門
[00:10:56.560 --> 00:10:57.360]  不但是如此
[00:10:57.360 --> 00:10:58.260]  耶穌還有一個名字
[00:10:58.260 --> 00:10:59.160]  叫什麼名字
[00:10:59.160 --> 00:11:00.360]  他也叫什麼
[00:11:00.360 --> 00:11:01.560]  以馬內利
[00:11:01.560 --> 00:11:02.260]  跟他旁邊說
[00:11:02.260 --> 00:11:05.260]  他也叫以馬內利
[00:11:05.260 --> 00:11:07.260]  他也叫以馬內利
[00:11:07.260 --> 00:11:10.860]  耶穌是神透過使者向月色
[00:11:10.860 --> 00:11:11.360]  告訴祂說
[00:11:11.360 --> 00:11:13.060]  你要給祂起名叫耶穌
[00:11:13.060 --> 00:11:14.060]  但是另外一個名字
[00:11:14.060 --> 00:11:16.560]  是由誰告訴我們的呢
[00:11:16.560 --> 00:11:18.860]  是透過先知以賽亞
[00:11:18.860 --> 00:11:20.960]  在先知以賽亞書第七章十四節
[00:11:20.960 --> 00:11:23.660]  記載在這個馬太福音第一章的二十二節
[00:11:23.660 --> 00:11:25.060]  二十三節我們先來看
[00:11:25.060 --> 00:11:26.760]  他說這一切事的成就
[00:11:26.760 --> 00:11:28.460]  是要因驗祖界先知
[00:11:28.460 --> 00:11:29.760]  就是以賽亞先知
[00:11:29.760 --> 00:11:31.760]  第七章十四節所說的話
[00:11:31.760 --> 00:11:34.060]  必有童女懷孕生子
[00:11:34.060 --> 00:11:35.860]  人要稱祂的名爲什麼
[00:11:35.860 --> 00:11:37.360]  以馬內利
[00:11:37.360 --> 00:11:40.160]  以馬內利是什麼意思
[00:11:40.160 --> 00:11:40.960]  神與我們同在
[00:11:40.960 --> 00:11:43.760]  他旁邊說神與你同在啦
[00:11:43.760 --> 00:11:44.860]  神與我們同在啦
[00:11:44.860 --> 00:11:46.260]  你看耶穌基督聖誕節
[00:11:46.260 --> 00:11:47.260]  耶穌基督裏面
[00:11:47.260 --> 00:11:49.460]  最寶貴的兩個名字
[00:11:49.460 --> 00:11:52.260]  都與你與我有切身的關係
[00:11:52.260 --> 00:11:53.660]  祂是耶穌
[00:11:53.660 --> 00:11:56.960]  可以救你我脫離罪惡
[00:11:56.960 --> 00:11:59.860]  祂的名字也叫耶馬內利
[00:11:59.860 --> 00:12:01.560]  神與我們同在啦
[00:12:01.560 --> 00:12:04.160]  哇 這是舊約
[00:12:04.160 --> 00:12:06.960]  許許多多百姓多麼渴望
[00:12:06.960 --> 00:12:09.860]  神真的是很具體的與我們同在
[00:12:09.860 --> 00:12:10.660]  所以當耶穌基督
[00:12:10.660 --> 00:12:13.960]  降生在馬槽裏的時候
[00:12:13.960 --> 00:12:17.560]  祂說祂也叫以馬內利
[00:12:17.560 --> 00:12:20.060]  神與我們同在啦
[00:12:20.060 --> 00:12:21.460]  神與你同在啦
[00:12:21.460 --> 00:12:22.360]  與你同在啦
[00:12:22.360 --> 00:12:24.260]  與你同在啦
[00:12:24.260 --> 00:12:25.760]  但有神與你同在的話
[00:12:25.760 --> 00:12:30.760]  你真的是生活生命不再一樣
[00:12:30.760 --> 00:12:31.660]  就算天塌下來
[00:12:31.660 --> 00:12:32.660]  你也不必害怕
[00:12:32.660 --> 00:12:33.060]  爲什麼
[00:12:33.060 --> 00:12:35.060]  因爲有神與你同在
[00:12:35.060 --> 00:12:35.760]  這是耶穌基督
[00:12:35.760 --> 00:12:37.060]  當祂離開門徒之前
[00:12:37.060 --> 00:12:40.060]  門徒都擔心他們的將來怎麼辦
[00:12:40.060 --> 00:12:42.660]  所以耶穌在約翰福音第十六章三十三節
[00:12:42.660 --> 00:12:43.660]  很清楚告訴他們
[00:12:43.660 --> 00:12:45.660]  祂說我將這些事告訴你們
[00:12:45.660 --> 00:12:48.660]  是叫你們在我裏面有什麼
[00:12:48.660 --> 00:12:49.860]  有平安
[00:12:49.860 --> 00:12:52.160]  在世上你們有苦難
[00:12:52.160 --> 00:12:54.060]  但你們可以放心
[00:12:54.060 --> 00:12:55.960]  我已經勝了世界
[00:12:55.960 --> 00:12:59.460]  耶穌沒有隱瞞任何的事情
[00:12:59.460 --> 00:13:00.460]  祂清楚的知道
[00:13:00.460 --> 00:13:03.660]  在世上我們是有苦難的
[00:13:03.660 --> 00:13:05.860]  有地震在菲律賓
[00:13:05.860 --> 00:13:07.660]  國與攻打國
[00:13:07.660 --> 00:13:09.060]  烏克蘭還沒有結束
[00:13:09.060 --> 00:13:11.460]  然後尾巴戰爭還沒有結束
[00:13:11.460 --> 00:13:14.060]  我們看到國攻打國 民攻打民
[00:13:14.060 --> 00:13:16.060]  導致有饑荒地震
[00:13:16.060 --> 00:13:17.260]  這時候有很多的苦難
[00:13:17.260 --> 00:13:18.960]  耶穌說我告訴你們這些事情
[00:13:18.960 --> 00:13:20.660]  好讓你們知道什麼在哪裏
[00:13:20.660 --> 00:13:22.560]  在我裏面有平安
[00:13:22.560 --> 00:13:23.260]  怎麼有平安
[00:13:23.260 --> 00:13:24.260]  因爲我是什麼
[00:13:24.260 --> 00:13:26.260]  以馬內利
[00:13:26.260 --> 00:13:28.760]  就是神與你同在了
[00:13:28.760 --> 00:13:30.360]  換句話說有主與你同在
[00:13:30.360 --> 00:13:31.560]  祂說你們可以放心
[00:13:31.560 --> 00:13:33.160]  你們可以剛強壯大
[00:13:33.160 --> 00:13:35.160]  因爲我已經勝過這個世界
[00:13:35.160 --> 00:13:36.960]  所以有主與你同在
[00:13:36.960 --> 00:13:38.260]  無論你遇到什麼樣的困難
[00:13:38.260 --> 00:13:39.360]  只要說主啊救我
[00:13:39.360 --> 00:13:40.860]  耶穌啊幫助我
[00:13:40.860 --> 00:13:43.360]  你心中就有那說不出來
[00:13:43.360 --> 00:13:45.360]  出人意外的平安
[00:13:45.360 --> 00:13:46.960]  我不知道上個禮拜你來教會的時候
[00:13:46.960 --> 00:13:48.760]  是否有拿到這個
[00:13:48.760 --> 00:13:54.960]  你意志都在的這個見證級的小書
[00:13:54.960 --> 00:13:57.660]  之所以會有你意志都在
[00:13:57.660 --> 00:13:59.060]  這個見證級是因爲什麼
[00:13:59.060 --> 00:14:00.160]  因爲有什麼
[00:14:00.160 --> 00:14:02.360]  以馬內利的神啊
[00:14:02.360 --> 00:14:03.660]  因爲有以馬內利的神
[00:14:03.660 --> 00:14:06.460]  我們纔會說你意志都在
[00:14:06.460 --> 00:14:09.260]  我看了裏面的見證非常感動
[00:14:09.260 --> 00:14:10.460]  有個姐妹她說
[00:14:10.460 --> 00:14:12.160]  她在2020年的時候
[00:14:12.160 --> 00:14:15.360]  她家有三個強匪進入她的家
[00:14:15.360 --> 00:14:16.260]  怎麼進入她的家呢
[00:14:16.260 --> 00:14:19.060]  透過她母親的落地窗的那個窗口
[00:14:19.060 --> 00:14:19.660]  進入她的家
[00:14:19.660 --> 00:14:21.760]  看到她母親竟然沒有傷害她母親
[00:14:21.760 --> 00:14:23.260]  三個強匪哦
[00:14:23.260 --> 00:14:24.560]  進入她大兒子的房間
[00:14:24.560 --> 00:14:26.060]  也沒有傷害到大兒子
[00:14:26.060 --> 00:14:28.160]  結果只搶走了一些現金而已
[00:14:28.160 --> 00:14:29.960]  全家平安
[00:14:29.960 --> 00:14:31.360]  沒有任何人受到任何的傷害
[00:14:31.360 --> 00:14:31.860]  爲什麼
[00:14:31.860 --> 00:14:34.560]  因爲有以馬內利的神
[00:14:34.560 --> 00:14:36.260]  與祂同在了
[00:14:36.260 --> 00:14:38.060]  你們講到說那個肝臟移植
[00:14:38.060 --> 00:14:38.860]  能夠順利成功
[00:14:38.860 --> 00:14:41.560]  爲什麼因爲有神與祂同在了
[00:14:41.560 --> 00:14:43.860]  你們講到淋巴癌的抑制
[00:14:43.860 --> 00:14:45.160]  憂鬱症的抑制
[00:14:45.160 --> 00:14:48.360]  還有這個脊椎脊椎盤的抑制
[00:14:48.360 --> 00:14:48.960]  爲什麼呢
[00:14:48.960 --> 00:14:52.460]  是因爲有以馬內利的神
[00:14:52.460 --> 00:14:54.160]  與我們同在了
[00:14:54.160 --> 00:14:55.660]  阿們
[00:14:55.660 --> 00:14:57.560]  這個見證期還沒有寫完
[00:14:57.560 --> 00:14:59.460]  等着你寫下一篇的見證
[00:14:59.460 --> 00:14:59.960]  爲什麼
