
[00:00:00.000 --> 00:00:03.800]  我們在說到之前我們一起投入一個禱告,好嗎?
[00:08:34.000 --> 00:08:37.000]  以色列人不能夠出埃及
[00:08:37.000 --> 00:08:40.000]  他們就用了一個很重要的節日
[00:08:40.000 --> 00:08:44.000]  叫做如月節來紀念這個故事
[00:08:44.000 --> 00:08:48.000]  如果說起如月節,就是這幾天的事
[00:08:48.000 --> 00:08:51.000]  但是和我們中國人的新年其實很相似
[00:08:51.000 --> 00:08:54.000]  所以在網上一定可以找到這些圖畫來比較
[00:08:54.000 --> 00:08:59.000]  一個的節日是茶陽的血
[00:08:59.000 --> 00:09:02.000]  一個節日是鐵輝春
[00:09:02.000 --> 00:09:06.000]  都是在門尾上塗了紅色的
[00:09:06.000 --> 00:09:11.000]  所不同的是一個是逃避殺長子的災禍
[00:09:11.000 --> 00:09:14.000]  而我們中國人相傳這樣做
[00:09:14.000 --> 00:09:18.000]  就可以趕走一個專吃小孩的怪獸
[00:09:18.000 --> 00:09:21.000]  兩個民族都有點相似
[00:09:21.000 --> 00:09:27.000]  在那晚之前,他們都會一家人在一起吃飯
[00:09:27.000 --> 00:09:30.000]  我們中國人就知道,我們吃團年飯
[00:09:30.000 --> 00:09:33.000]  團年飯很重要,全部人都要出席
[00:09:33.000 --> 00:09:35.000]  以色列人都是一樣的
[00:09:35.000 --> 00:09:37.000]  他們吃全羊宴
[00:09:37.000 --> 00:09:41.000]  但兩個都同樣有共通點
[00:09:41.000 --> 00:09:43.000]  那晚的菜都要吃完
[00:09:43.000 --> 00:09:48.000]  媽媽說,團年飯的菜,吃不完都倒掉
[00:09:48.000 --> 00:09:51.000]  因為不會留在第二年
[00:09:51.000 --> 00:09:55.000]  我們看到的是一個什麼樣的圖畫呢?
[00:09:55.000 --> 00:09:59.000]  我們看到的是,原來在昔日
[00:09:59.000 --> 00:10:06.000]  神是用了一隻羊來拯救了以色列人的長子
[00:10:06.000 --> 00:10:10.000]  而今天,在我們信耶穌的人的心裡
[00:10:10.000 --> 00:10:15.000]  我們就知道,神用了他自己所愛的獨生兒子耶穌基督
[00:10:15.000 --> 00:10:20.000]  死在十字架上,成為了那隻代罪羔羊
[00:10:20.000 --> 00:10:23.000]  去拯救所有相信祂的人
[00:10:23.000 --> 00:10:28.000]  所以我們說耶穌就是那位尼塞亞,就是那位救贖主
[00:10:28.000 --> 00:10:31.000]  我相信對於未信主的朋友來說
[00:10:31.000 --> 00:10:36.000]  這些故事我們都聽過,基督徒經常都這樣說
[00:10:36.000 --> 00:10:38.000]  但關我什麼事呢?
[00:10:38.000 --> 00:10:42.000]  我不覺得我自己有罪,我不覺得需要耶穌拯救
[00:10:42.000 --> 00:10:47.000]  在我們現在香港的環境裡,問責真的挺討厭的
[00:10:47.000 --> 00:10:53.000]  經常都被人質問,大家都很怕誰負責,誰要負責
[00:10:53.000 --> 00:11:04.000]  但在聖經裡說我們人的罪,卻不是我們常常在想的,你做得好,做得不好,或者你是不是犯法
[00:11:04.000 --> 00:11:09.000]  其實在英文裡有兩個不同的字,一個叫Crime,一個叫Sin
[00:11:09.000 --> 00:11:13.000]  我們知道罪行的出現,其實是和法律有關的
[00:11:13.000 --> 00:11:16.000]  法律說你犯法的,那就犯法吧
[00:11:16.000 --> 00:11:20.000]  就好像現在我們一直在周旋,能不能開啟實體崇拜
[00:11:20.000 --> 00:11:23.000]  就很坦白,究竟我們是不是犯法的呢?
[00:11:23.000 --> 00:11:25.000]  我們能不能開啟崇拜呢?
[00:11:25.000 --> 00:11:29.000]  原來我們可以開的,這個也是公眾地方
[00:11:29.000 --> 00:11:36.000]  我們只需要進行的規則就是四個人一堆,彼此之間相距1.5米就行了
[00:11:36.000 --> 00:11:42.000]  如果你的法例寫得清楚,說得明白,其實我們是可以跟從的
[00:11:42.000 --> 00:11:47.000]  只要我們做得合法的時候,我們就可以繼續崇拜
[00:11:47.000 --> 00:11:52.000]  但是聖經裡面說,漢娜神的羔羊要除去人的罪孽
[00:11:52.000 --> 00:11:57.000]  不是在說罪行,不是在說Crime,是在說Sin
[00:11:57.000 --> 00:12:01.000]  是一個叫做罪孽,或者是罪性
[00:12:01.000 --> 00:12:08.000]  是存留在人類裡面,就是當亞當夏娃犯罪的時候,罪入了世界
[00:12:08.000 --> 00:12:12.000]  又或者這麼說,人已經被罪的捆綁
[00:12:12.000 --> 00:12:15.000]  我們想做的,我們是做不到的
[00:12:15.000 --> 00:12:17.000]  所以簡單來說,我們就會知道
[00:12:17.000 --> 00:12:22.000]  若是說耶穌基督要除去人的罪孽,祂在說什麼呢?
[00:12:22.000 --> 00:12:29.000]  就是當人常常違背了創造主的心意,這個就是罪
[00:12:29.000 --> 00:12:32.000]  當我們,什麼叫做罪,最具體的表現就是
[00:12:32.000 --> 00:12:35.000]  你想做的好,你做不到
[00:12:35.000 --> 00:12:40.000]  但你明知那件事是不應該做的,你都控制到自己
[00:12:40.000 --> 00:12:42.000]  你繼續都是會做下去
[00:12:42.000 --> 00:12:47.000]  很簡單地說,就是在說環保,愛護地球
[00:12:47.000 --> 00:12:50.000]  跟我們的生命息息相關,我們知道的
[00:12:50.000 --> 00:12:53.000]  但其實有多少人真的做得到呢?
[00:12:53.000 --> 00:12:57.000]  現在不可以外出吃飯,大家就說很掛念你
[00:12:57.000 --> 00:13:00.000]  我們很想一起,我們很開心
[00:13:00.000 --> 00:13:06.000]  但曾經何時,你有沒有見過在酒樓裡面,一家一戶在吃飯的時候
[00:13:06.000 --> 00:13:11.000]  其實大家都看不到對方,大家都是看著手機
[00:13:11.000 --> 00:13:15.000]  在過往的日子裡面,我們要上班,我們要加班
[00:13:15.000 --> 00:13:19.000]  我們就說,我們真的很忙,我們都沒有時間陪我們的子女
[00:13:19.000 --> 00:13:24.000]  如果我不用上班就好了,我能夠多點時間陪我的子女
[00:13:24.000 --> 00:13:27.000]  但在這兩個月,大家都明白的
[00:13:27.000 --> 00:13:30.000]  我們家裡面,很多人都在
[00:13:30.000 --> 00:13:34.000]  但是都充滿了很多很多很多的壓力
[00:13:34.000 --> 00:13:39.000]  原來我們時間多在一起,不是一定好的
[00:13:39.000 --> 00:13:46.000]  要做他們的功課,要煮飯,要24小時不能脫身
[00:13:46.000 --> 00:13:50.000]  哇,每個媽媽都喊救命
[00:13:50.000 --> 00:13:53.000]  我們都不要說,其實在人類的世界裡面
[00:13:53.000 --> 00:13:57.000]  到今時今日,其實我們沒有停止過戰爭
[00:13:57.000 --> 00:14:01.000]  這個世界上,或大或小,戰爭仍然存在
[00:14:01.000 --> 00:14:08.000]  再推下去,毒品的問題,我們墮胎是一個殺人的罪
[00:14:08.000 --> 00:14:10.000]  有多少人會這樣想?
[00:14:10.000 --> 00:14:15.000]  很坦白,罪行是很容易處理的
[00:14:15.000 --> 00:14:19.000]  法律改一改,有罪都變成無罪
[00:14:19.000 --> 00:14:23.000]  我們見到加拿大以前吃大麻是犯法的
[00:14:23.000 --> 00:14:26.000]  法例改了,吃大麻就不犯法了
[00:14:26.000 --> 00:14:31.000]  同樣在我的年代,對於墮胎是覺得很嚴重的
[00:14:31.000 --> 00:14:35.000]  這是一個殺人、殺嬰的行為
[00:14:35.000 --> 00:14:38.000]  我的心很糾結
[00:14:38.000 --> 00:14:44.000]  但現在我們的下一代,墮胎不是一件很嚴重的事
[00:14:44.000 --> 00:14:49.000]  他覺得為自己謀求幸福,是我的選擇
[00:14:49.000 --> 00:14:54.000]  所以你會發現,人對於罪的感覺
[00:14:54.000 --> 00:15:01.000]  隨著法律的改變,每一代都已經有不同的想法
[00:15:01.000 --> 00:15:11.000]  所以聖經所說的,不是耶穌來拯救我們脫離一些法律定義之下的罪行
[00:15:11.000 --> 00:15:16.000]  救恩是要我們面對和克制我們的罪性
[00:15:16.000 --> 00:15:23.000]  令我們想做好做不到,令我們失去自由的勢力
[00:15:23.000 --> 00:15:26.000]  我們稱為魔鬼的勢力
[00:15:26.000 --> 00:15:37.000]  事實上,頂智妹很多時候都會問,我們人類這樣養,是不是上帝就用病毒來審判大地呢?
[00:15:37.000 --> 00:15:41.000]  頂智妹,我倒轉頭去問大家
[00:15:41.000 --> 00:15:45.000]  我們剛才看過的十災,記得嗎?
[00:15:45.000 --> 00:15:50.000]  上帝為什麼要用天然災去降臨?
[00:15:50.000 --> 00:15:55.000]  聖經告訴我們,其實祂的目的是建立,並不是拆毀
[00:15:55.000 --> 00:16:01.000]  祂是希望法老認識祂是神,祂是希望去拯救祂的子民
[00:16:01.000 --> 00:16:07.000]  所以上帝出手,其實都是為了愛,是為了施行拯救
[00:16:07.000 --> 00:16:10.000]  我們怎樣去面對現在我們面對的疫情呢?
[00:16:10.000 --> 00:16:14.000]  其實你和我,大家都是在一個問號裡面
[00:16:14.000 --> 00:16:20.000]  傳媒上各樣的推論,領袖們互相推搪
[00:16:20.000 --> 00:16:22.000]  其實什麼人才知道真相呢?
[00:16:22.000 --> 00:16:32.000]  但好像中國人這樣說,天作孽,猶可活,自作孽,不可活
[00:16:32.000 --> 00:16:37.000]  如果我們面對的困難和問題,或者今天我們面對的災禍
[00:16:37.000 --> 00:16:40.000]  其實很多時候是我們自己一手做出來的
[00:16:40.000 --> 00:16:45.000]  當中的苦難,我們還可不可以去賴上帝呢?
[00:16:45.000 --> 00:16:52.000]  實際上,面對著人世間各樣的苦難,各樣的無奈
[00:16:52.000 --> 00:16:58.000]  聖經在歷代之下第七章第十四節裡面,教我們
[00:16:58.000 --> 00:17:04.000]  教我們不是去問神是不是你,而是埋怨神,和神算帳
[00:17:04.000 --> 00:17:07.000]  反而,祂說我們要聰明一點
[00:17:07.000 --> 00:17:12.000]  當我們面對著這麼大的困難,而我們又不知道原因的時候
[00:17:12.000 --> 00:17:16.000]  我們要怎麼做?祂說,這稱為我名下的子民
[00:17:16.000 --> 00:17:21.000]  若是自卑禱告,尋求我的面,轉離他們的惡行
[00:17:21.000 --> 00:17:28.000]  我必從天上垂聽,赦免他們的罪,醫治他們的地
[00:17:28.000 --> 00:17:33.000]  在骨子裡面,我們對於我們的上帝的認識是怎麼樣的呢?
[00:17:33.000 --> 00:17:37.000]  我們的上帝是一位至愛的神,是一位信實的神
[00:17:37.000 --> 00:17:41.000]  祂是守約的神,是一位公義的神
[00:17:41.000 --> 00:17:44.000]  當我們知道上帝這些屬性的時候
[00:17:44.000 --> 00:17:48.000]  我們就知道上帝是愛我們每一位的人類
[00:17:48.000 --> 00:17:54.000]  否則,祂就不會將祂自己的獨生兒子耶穌基督死在十字架上
[00:17:54.000 --> 00:18:00.000]  在這個愛的大前提裡面,你知道上帝寧願拯救我們
[00:18:00.000 --> 00:18:03.000]  祂一定不會毀壞我們
[00:18:03.000 --> 00:18:07.000]  但我們面對著人世間種種的苦難的時候
[00:18:07.000 --> 00:18:11.000]  我們又怎麼自處呢?經文教導我們
[00:18:11.000 --> 00:18:14.000]  我們反而安靜下來
[00:18:14.000 --> 00:18:20.000]  我們謙卑在神的面前,嘗試去尋求上帝的面
[00:18:20.000 --> 00:18:23.000]  去和上帝聊聊天
[00:18:23.000 --> 00:18:28.000]  求上帝給我們智慧,如何在這樣的環境裡自處
[00:18:28.000 --> 00:18:33.000]  最重要的一點,就是我們反省一下自己
[00:18:33.000 --> 00:18:38.000]  我們有沒有在罪惡裡面得罪神呢?
[00:18:38.000 --> 00:18:44.000]  又或者,我們對於這個環境,有沒有份造成呢?
[00:18:44.000 --> 00:18:49.000]  為什麼香港有這麼多米的儲存
[00:18:49.000 --> 00:18:51.000]  有這麼多廁紙的儲存
[00:18:51.000 --> 00:18:56.000]  但我們都要爭奪,我們還要打架,我們還要去搶呢?
[00:18:56.000 --> 00:19:03.000]  這是供應不足,還是我們自己人那種貪婪
[00:19:03.000 --> 00:19:07.000]  那種不穩妥而造成的災害呢?
[00:19:07.000 --> 00:19:13.000]  當我們謙卑在神的面前,安靜地尋求上帝
[00:19:13.000 --> 00:19:16.000]  離開我們不應該做的事
[00:19:16.000 --> 00:19:20.000]  專一地去禱告的時候
[00:19:20.000 --> 00:19:23.000]  神說,祂會聽我們的禱告
[00:19:23.000 --> 00:19:25.000]  祂會赦免我們的罪
[00:19:25.000 --> 00:19:30.000]  最重要的是,祂會醫治我們的地
[00:19:30.000 --> 00:19:34.000]  在電視機裡,我想這幾個月最多報導的
[00:19:34.000 --> 00:19:38.000]  除了疫情之外,我們很容易看到的就是這些場面
[00:19:38.000 --> 00:19:42.000]  世界各地不同的人,他們都知道
[00:19:42.000 --> 00:19:45.000]  面對著這個疫情,我們是多麼渺小
[00:19:45.000 --> 00:19:51.000]  我們的科學,我們的醫學,是多麼無奈
[00:19:51.000 --> 00:19:54.000]  我們找不到任何的方法
[00:19:54.000 --> 00:19:59.000]  於是,在人的絕路裡
[00:19:59.000 --> 00:20:04.000]  我們學會了謙卑,禱告
[00:20:04.000 --> 00:20:08.000]  無論國會有國會的禱告
[00:20:08.000 --> 00:20:12.000]  醫護界,他們工作的時候,他們禱告
[00:20:12.000 --> 00:20:16.000]  他們很崩潰的時候,他們懂得禱告
[00:20:16.000 --> 00:20:19.000]  弟兄姊妹,你有沒有安靜下來
[00:20:19.000 --> 00:20:23.000]  就是用我們現在這段都不知道做什麼的時間
[00:20:23.000 --> 00:20:27.000]  我們更加一起來同心禱告
[00:20:27.000 --> 00:20:30.000]  我們真的要懇求上帝出手
[00:20:30.000 --> 00:20:34.000]  因為當上帝出手的時候,就是祂拯救的時候
[00:20:34.000 --> 00:20:38.000]  讓我們真的能夠脫離這個災禍
[00:20:38.000 --> 00:20:41.000]  耶穌基督為什麼要死在十字架上面
[00:20:41.000 --> 00:20:43.000]  復活節為什麼會出現呢
[00:20:43.000 --> 00:20:46.000]  因為復活節前面有一個叫受難節
[00:20:46.000 --> 00:20:50.000]  耶穌基督為了要愛我們,來拯救我們
[00:20:50.000 --> 00:20:53.000]  祂甘願成為一個人,來到這個世界
[00:20:53.000 --> 00:20:55.000]  去宣揚天國的訊息
[00:20:55.000 --> 00:20:59.000]  讓我們知道原來我們人在地上的生活是短暫的
[00:20:59.000 --> 00:21:01.000]  我們的靈魂卻是永恆的
[00:21:01.000 --> 00:21:04.000]  每一個人都會面對著的是死亡
[00:21:04.000 --> 00:21:08.000]  因為死後才有真正的審訊
[00:21:08.000 --> 00:21:12.000]  我們要面對的,究竟我們的永恆裡面
[00:21:12.000 --> 00:21:15.000]  我們的歸宿在哪裡呢
[00:21:15.000 --> 00:21:18.000]  最最大的恐怖,就是祂纏繞我們的心
[00:21:18.000 --> 00:21:22.000]  令我們沒辦法去認識清楚
[00:21:22.000 --> 00:21:24.000]  這位愛我們的神
[00:21:24.000 --> 00:21:26.000]  耶穌基督要降世
[00:21:26.000 --> 00:21:29.000]  祂要去死在十字架上這麼殘忍
[00:21:29.000 --> 00:21:33.000]  為的就是要讓人看得到
[00:21:33.000 --> 00:21:35.000]  很具體地看到
[00:21:35.000 --> 00:21:36.000]  神愛我們
[00:21:36.000 --> 00:21:39.000]  祂不是要去計較我們的罪
[00:21:39.000 --> 00:21:43.000]  祂卻是要去除去我們一切罪孽
[00:21:43.000 --> 00:21:46.000]  讓我們真的能夠有一個永生的盼望
[00:21:46.000 --> 00:21:48.000]  所以你有沒有想過
[00:21:48.000 --> 00:21:51.000]  原來我們人類出世不是為了死亡
[00:21:51.000 --> 00:21:54.000]  很多人都說出世就是等死的
[00:21:54.000 --> 00:21:56.000]  在我們的信仰裡面不是的
[00:21:56.000 --> 00:21:57.000]  上帝創造我們
[00:21:57.000 --> 00:22:00.000]  是要我們在天家裡面去享受永福
[00:22:00.000 --> 00:22:01.000]  和祂在一起
[00:22:01.000 --> 00:22:03.000]  但當人犯了罪的時候
[00:22:03.000 --> 00:22:06.000]  我們就要面對著死亡
[00:22:06.000 --> 00:22:11.000]  而死亡其實是犯罪的結果
[00:22:11.000 --> 00:22:12.000]  聽得清楚嗎
[00:22:12.000 --> 00:22:14.000]  就是說,如果人類沒有犯罪
[00:22:14.000 --> 00:22:16.000]  其實我們是不需要面對著死亡
[00:22:16.000 --> 00:22:19.000]  但是當罪孽進入世界的時候
[00:22:19.000 --> 00:22:20.000]  今天你和我
[00:22:20.000 --> 00:22:26.000]  世界上每一個人都無法逃避死亡的結局
[00:22:26.000 --> 00:22:28.000]  無論你是病死
[00:22:28.000 --> 00:22:30.000]  或者是意外死
[00:22:30.000 --> 00:22:31.000]  我們常常都跟女兒說
[00:22:31.000 --> 00:22:33.000]  你都要有所準備
[00:22:33.000 --> 00:22:34.000]  當我們死的時候
[00:22:34.000 --> 00:22:36.000]  要不就是病
