
[00:00:00.000 --> 00:00:02.640]  再一次歡迎各位來到聖地網上
[00:02:20.760 --> 00:02:25.560]  其實就是一些很悅目的風景
[00:02:25.560 --> 00:02:27.400]  那為什麼來到這個地方祈禱呢
[00:02:27.400 --> 00:02:29.720]  兩位團友就說
[00:02:29.720 --> 00:02:30.680]  這裡的人
[00:02:30.680 --> 00:02:33.480]  沒錯 他們有一個很美麗的水城
[00:02:33.480 --> 00:02:35.960]  不過需要來求主
[00:02:35.960 --> 00:02:37.240]  去帶領他們
[00:02:37.240 --> 00:02:40.720]  去歸回神自己的身邊
[00:02:40.720 --> 00:02:42.280]  特別是來到這個地方
[00:02:42.280 --> 00:02:44.120]  環境受破壞的禱告
[00:02:44.120 --> 00:02:45.360]  去紀念他們
[00:02:45.360 --> 00:02:47.760]  有很嚴重的水災
[00:02:47.760 --> 00:02:50.080]  按照一些數據預測
[00:02:50.080 --> 00:02:53.240]  將來未來幾十年可能就會被淹沒
[00:02:53.240 --> 00:02:55.960]  求主去復興當地的教會
[00:02:55.960 --> 00:02:58.080]  使人能夠迴轉
[00:02:58.080 --> 00:03:01.800]  這也是我們在世界各地有的禱告
[00:03:01.800 --> 00:03:03.000]  我們身處美國
[00:03:03.000 --> 00:03:04.640]  或者身處東南亞
[00:03:04.640 --> 00:03:06.560]  身處世界不同的地方
[00:03:06.560 --> 00:03:08.000]  上帝既然擺在我們那裡
[00:03:08.000 --> 00:03:10.880]  我們都需要為那個地方去守望
[00:03:10.880 --> 00:03:12.160]  其中一個守望的方法就是
[00:03:12.160 --> 00:03:16.040]  希望主來念問每一個地方的人
[00:03:16.040 --> 00:03:17.520]  我在美國芝加哥
[00:03:17.520 --> 00:03:20.120]  我希望上帝來念問這個地方
[00:03:20.120 --> 00:03:21.160]  你在不同的地方
[00:03:21.160 --> 00:03:23.080]  我們希望你能夠帶著你的禱告
[00:03:23.080 --> 00:03:24.480]  帶著你的使命
[00:03:24.480 --> 00:03:25.800]  將上帝的盼望
[00:03:25.800 --> 00:03:26.880]  上帝的恩典
[00:03:26.880 --> 00:03:29.400]  帶到你所身處的地方
[00:03:29.400 --> 00:03:31.720]  我們在這個地方快閃了之後
[00:03:31.720 --> 00:03:33.440]  我們現在就去到聖地了
[00:03:33.440 --> 00:03:35.400]  我們一起去到以色列巴勒斯坦地
[00:03:35.400 --> 00:03:38.280]  繼續尋索主耶穌基督的腳踪
[00:03:52.520 --> 00:03:56.480]  我們來到第七集的聖地網上行佈主腳踪
[00:03:56.480 --> 00:03:59.080]  這次我們來到耶穌事蹟裡面
[00:03:59.080 --> 00:04:01.840]  一個很重要的轉捩點
[00:04:01.840 --> 00:04:03.400]  上一次我們說到什麼呢
[00:04:03.400 --> 00:04:05.360]  就是馬太福音第十四章
[00:04:05.360 --> 00:04:08.000]  那裡分封王希律聽見耶穌的名聲
[00:04:08.000 --> 00:04:11.080]  就開始對他有威脅
[00:04:11.080 --> 00:04:13.840]  於是福音書的記載就說
[00:04:13.840 --> 00:04:16.400]  他五餅而餘餵飽五千人之後
[00:04:16.400 --> 00:04:19.320]  在加利利湖的風暴上面
[00:04:19.320 --> 00:04:21.160]  他就在水上面行
[00:04:21.160 --> 00:04:26.720]  然後他就去到加利利湖的西北岸旁邊
[00:04:26.720 --> 00:04:30.800]  一個叫格尼撒勒的地方治病
[00:04:30.800 --> 00:04:32.440]  到馬太福音第十五章
[00:04:32.440 --> 00:04:35.240]  耶路撒冷的宗教權貴
[00:04:35.240 --> 00:04:39.080]  政治的權貴派人去反對耶穌
[00:04:39.080 --> 00:04:43.640]  你會感覺到對耶穌反對的勢力就越來越強大
[00:04:43.640 --> 00:04:46.120]  所以到十五章第二十一節
[00:04:46.120 --> 00:04:52.760]  這裡說到耶穌就去到一個地方叫做泰爾西頓的境內
[00:04:52.760 --> 00:04:53.680]  你記得那個故事
[00:04:53.680 --> 00:04:56.720]  就是一個迦南愛邦的婦人
[00:04:56.720 --> 00:04:58.640]  對耶穌是很有信心的
[00:04:58.640 --> 00:05:00.480]  那裡有一個神蹟
[00:05:00.480 --> 00:05:03.080]  完了這個迦南人婦女的故事
[00:05:03.080 --> 00:05:06.320]  耶穌又回到加利利湖的海邊
[00:05:06.320 --> 00:05:10.640]  但是他繞道繞過猶太人的境地
[00:05:10.640 --> 00:05:12.960]  當然那裡的反對勢力因為越來越強
[00:05:12.960 --> 00:05:19.480]  所以耶穌大部分時間都是用愛邦人這個地方去做事
[00:05:19.480 --> 00:05:21.520]  馬太福音第七章第三十節說
[00:05:21.520 --> 00:05:26.200]  耶穌又離開了泰爾的境地經過西頓
[00:05:26.200 --> 00:05:31.120]  然後他就經過我們今天叫他哥蘭高地的地方
[00:05:31.120 --> 00:05:33.080]  就經過低加波利亞
[00:05:33.080 --> 00:05:34.160]  又是愛邦人的地方
[00:05:34.160 --> 00:05:35.280]  迪卡布拉斯
[00:05:35.280 --> 00:05:37.000]  就來到加利利海
[00:05:37.000 --> 00:05:41.520]  應該是加利利海的東邊或者東南邊
[00:05:41.520 --> 00:05:45.200]  在這裡有另一個餵飽四千人的神蹟
[00:05:45.200 --> 00:05:48.520]  這也是一個愛邦人的地方
[00:05:48.520 --> 00:05:49.040]  第十六章
[00:05:49.040 --> 00:05:53.200]  耶穌就渡船過去猶太人的地方
[00:05:53.200 --> 00:05:55.640]  去了這個莫大拉
[00:05:55.640 --> 00:06:00.000]  然後就叫門徒和他一起渡去另一個地方
[00:06:00.000 --> 00:06:01.440]  過去對面
[00:06:01.440 --> 00:06:05.440]  應該就是白菜大或者一些愛邦人的地方
[00:06:05.440 --> 00:06:10.600]  你可以看到當這些反對勢力繼續威脅耶穌和他的門徒的時候
[00:06:10.600 --> 00:06:13.440]  耶穌大部分的時間在這兩章裡面
[00:06:13.440 --> 00:06:17.600]  他都是留在愛邦人的地方
[00:06:17.600 --> 00:06:20.800]  或者是加利利湖的東邊
[00:06:20.800 --> 00:06:22.960]  加利利湖很盡的西北邊
[00:06:22.960 --> 00:06:26.440]  這些全部都是愛邦人羅馬希臘人的地方
[00:06:26.440 --> 00:06:28.680]  馬太福音第十六章十三節
[00:06:28.680 --> 00:06:30.760]  在讀新漢語譯本
[00:06:30.760 --> 00:06:34.160]  耶穌來到凱撒利亞菲勒比境內
[00:06:34.160 --> 00:06:35.120]  他問門徒說
[00:06:35.120 --> 00:06:37.400]  人們說人子是誰
[00:06:37.400 --> 00:06:39.920]  他們說有人說是施洗的約翰
[00:06:39.920 --> 00:06:41.880]  有人說是以利亞
[00:06:41.880 --> 00:06:46.040]  也有人說是耶利米和先知中的一位
[00:06:46.040 --> 00:06:47.400]  耶穌對他們說
[00:06:47.400 --> 00:06:48.880]  那你們呢
[00:06:48.880 --> 00:06:51.280]  你們說我是誰
[00:06:51.280 --> 00:06:52.960]  西門彼得回答說
[00:06:52.960 --> 00:06:56.040]  你是基督是永活神的兒子
[00:06:56.040 --> 00:06:58.480]  經過幾集我們希望大家明白
[00:06:58.480 --> 00:07:01.080]  聖經經文記載一些地名
[00:07:01.080 --> 00:07:03.240]  一些地理的細節
[00:07:03.240 --> 00:07:05.160]  是有它特定的意思的
[00:07:05.160 --> 00:07:09.040]  也是告訴我們要明白那一段的事跡
[00:07:09.040 --> 00:07:12.440]  我們一定要先了解那個背景
[00:07:12.440 --> 00:07:13.640]  那個地方
[00:07:13.640 --> 00:07:16.280]  我們才能夠掌握裡面的內容
[00:07:16.280 --> 00:07:18.960]  這裡耶穌和門徒來到一個地方叫做
[00:07:18.960 --> 00:07:20.840]  凱撒利亞菲勒比
[00:07:20.840 --> 00:07:23.080]  或者是和合本的翻譯叫做
[00:07:23.080 --> 00:07:24.360]  蓋撒利亞菲勒比
[00:07:24.360 --> 00:07:26.240]  Caesarea Philippi
[00:07:26.240 --> 00:07:28.640]  這裡是加利海北邊
[00:07:28.640 --> 00:07:31.600]  二十五英里或者四十公里那麼遠
[00:07:31.600 --> 00:07:35.200]  在這個黑門山西南的山腳
[00:07:35.200 --> 00:07:38.400]  這個黑門山是高達二千七百米
[00:07:38.400 --> 00:07:40.400]  或者九千呎那麼高
[00:07:40.400 --> 00:07:44.000]  是以色列聖地裡面最高的山
[00:07:44.000 --> 00:07:46.200]  它處於北邊
[00:07:46.200 --> 00:07:47.600]  也有高山
[00:07:47.600 --> 00:07:50.360]  所以雨量是很充足的
[00:07:50.360 --> 00:07:52.480]  特別是冬天到四五月之間
[00:07:52.480 --> 00:07:54.120]  經常有積雪
[00:07:54.120 --> 00:07:57.840]  其實是現在以色列滑雪的一個好地方
[00:07:57.840 --> 00:07:59.240]  天朗氣清的時候
[00:07:59.240 --> 00:08:01.240]  你在加利利湖
[00:08:01.240 --> 00:08:02.800]  在南面的地方
[00:08:02.800 --> 00:08:06.800]  你遠遠就可以看見一個積了白雪的山峰
[00:08:06.800 --> 00:08:08.600]  有時候回到北峰的時候
[00:08:08.600 --> 00:08:13.680]  就將黑門山的寒氣、水氣帶到地上
[00:08:13.680 --> 00:08:15.160]  滋潤土地
[00:08:15.160 --> 00:08:17.080]  這個就是聖經裡面說的
[00:08:17.080 --> 00:08:18.760]  黑門山的禁路
[00:08:18.760 --> 00:08:20.200]  黑門的禁路
[00:08:36.800 --> 00:08:39.760]  我們來到凱撒利亞菲勒比這個地方
[00:08:39.760 --> 00:08:42.880]  這裡的景色是非常漂亮的
[00:08:42.880 --> 00:08:45.920]  而且是一個天然的大水泉
[00:08:45.920 --> 00:08:49.480]  其實是約旦河的源頭之一
[00:08:49.480 --> 00:08:52.720]  在這個地方的盤石底下
[00:08:52.720 --> 00:08:54.520]  你會看見一個很大的盤石
[00:08:54.520 --> 00:08:55.760]  有一個很大的山
[00:08:55.760 --> 00:08:57.160]  在山腳當中
[00:08:57.160 --> 00:08:59.520]  就有一個很大的山
[00:08:59.520 --> 00:09:01.320]  在這個盤石的底下
[00:09:01.320 --> 00:09:03.240]  你會看見一個很大的石頭
[00:09:03.240 --> 00:09:04.720]  在這個石頭的底下
[00:09:04.720 --> 00:09:07.000]  就有一個很大的山洞
[00:09:07.000 --> 00:09:09.840]  這裡就是水泉的源頭的地方
[00:09:09.840 --> 00:09:13.120]  以往的水位是比現在更加高的
[00:09:13.120 --> 00:09:19.200]  這個山洞的水泉是深不見底的
[00:09:19.200 --> 00:09:22.840]  這裡很可能是舊約聖經裡面經常提到的
[00:09:22.840 --> 00:09:25.600]  巴力加德
[00:09:25.600 --> 00:09:29.200]  或者是巴力黑門的地方
[00:09:29.200 --> 00:09:33.040]  就是敬拜雨神巴力的地方
[00:09:33.040 --> 00:09:35.160]  這個就是巴力的神像
[00:09:35.160 --> 00:09:36.800]  在舊約的以色列裡面
[00:09:36.800 --> 00:09:40.560]  他的右手是拿著雷電的
[00:09:40.560 --> 00:09:43.040]  因為他是暴風雨神
[00:09:43.040 --> 00:09:45.680]  所以他是賜雨水的
[00:09:45.680 --> 00:09:48.440]  也是賜繁殖
[00:09:48.440 --> 00:09:51.640]  給人有生命的別神
[00:09:51.640 --> 00:09:55.040]  在以色列在舊約裡面是非常繁忙的
[00:09:55.040 --> 00:09:56.960]  然後到了希臘的時期
[00:09:56.960 --> 00:10:00.200]  大概公元前三百年左右
[00:10:00.200 --> 00:10:06.200]  這個地方就改了名叫做潘尼亞斯
[00:10:06.200 --> 00:10:08.680]  因為這個地方轉了
[00:10:08.680 --> 00:10:12.760]  變成了希臘的一個山神
[00:10:12.760 --> 00:10:15.080]  叫做潘
[00:10:15.080 --> 00:10:17.920]  所以這個地方就變成了潘尼亞斯
[00:10:17.920 --> 00:10:22.080]  今天的阿拉伯話的地名就保存了
[00:10:22.080 --> 00:10:24.240]  潘尼亞斯就叫做班尼亞斯
[00:10:24.240 --> 00:10:27.040]  班尼亞斯不是潘尼亞斯
[00:10:27.040 --> 00:10:30.040]  因為阿拉伯文是沒有P音的
[00:10:30.040 --> 00:10:33.080]  所以就變成了班尼亞斯
[00:10:33.080 --> 00:10:34.520]  在希臘的神話裡面
[00:10:34.520 --> 00:10:36.880]  這個潘神潘
[00:10:36.880 --> 00:10:38.560]  他是半人半獸的
[00:10:38.560 --> 00:10:41.000]  是一個很恐怖的神靈
[00:10:41.000 --> 00:10:46.120]  事實上英文是慌張
[00:10:46.120 --> 00:10:49.560]  其實是從潘神這個名字而衍生出來的
[00:10:49.560 --> 00:10:52.880]  這個潘神是半人半羊的
[00:10:52.880 --> 00:10:57.000]  他在大自然裡面活躍的一個神靈
[00:10:57.000 --> 00:11:00.080]  所以拜祂的地方在希臘的世界裡面
[00:11:00.080 --> 00:11:01.520]  通常都是大自然
[00:11:01.520 --> 00:11:03.960]  是一些洞穴、山洞
[00:11:03.960 --> 00:11:08.080]  並且這些洞穴是通往地下的陰間的
[00:11:08.080 --> 00:11:10.840]  拜祭這個潘神有一個特別的儀式
[00:11:10.840 --> 00:11:13.200]  就是那些獻祭的人就會帶著祭物
[00:11:13.200 --> 00:11:15.560]  然後將那個祭物丟進去
[00:11:15.560 --> 00:11:17.120]  這個深淵裡面
[00:11:17.120 --> 00:11:19.680]  在這個地陰間裡面
[00:11:19.680 --> 00:11:22.200]  如果這個祭物不浮上來
[00:11:22.200 --> 00:11:26.120]  就代表這個潘神接納了他的獻祭
[00:11:26.120 --> 00:11:30.600]  但如果附近的水源有血或是祭物浮上來的話
[00:11:30.600 --> 00:11:34.080]  就代表這個神靈不要他的祭物
[00:11:34.080 --> 00:11:36.240]  可能要再做過
[00:11:36.240 --> 00:11:38.720]  大希律王得勢之後
[00:11:38.720 --> 00:11:44.280]  羅馬帝國就將這一塊地賜給了大希律
[00:11:44.280 --> 00:11:47.560]  大希律王就在這裡建設了一個用白雲石
[00:11:47.560 --> 00:11:50.480]  做的很宏偉的羅馬皇神殿
[00:11:50.480 --> 00:11:54.880]  獻給他的老闆蓋薩或是凱薩
[00:11:54.880 --> 00:11:57.080]  大希律死了之後
[00:11:57.080 --> 00:11:59.840]  他的國土就分給了他三個兒子
[00:11:59.840 --> 00:12:02.000]  猶太省就給阿基魯
[00:12:02.000 --> 00:12:04.160]  加利利就給安提帕
[00:12:04.160 --> 00:12:07.160]  東北面的戈蘭高地一帶
[00:12:07.160 --> 00:12:11.000]  就屬於第三個兒子菲力
[00:12:11.000 --> 00:12:13.800]  這裡由始至終都是愛邦人
[00:12:13.800 --> 00:12:16.920]  希臘人 羅馬人的陣地
[00:12:16.920 --> 00:12:23.880]  菲力就在這裡擴大了羅馬王的帝王神廟
[00:12:23.880 --> 00:12:27.360]  然後就加建了城鎮
[00:12:27.360 --> 00:12:32.120]  就將這個地方命名為凱薩利亞
[00:12:32.120 --> 00:12:34.280]  凱薩利亞就是給他的老闆
[00:12:34.280 --> 00:12:36.040]  來Honor他的老闆
[00:12:36.040 --> 00:12:37.960]  菲力就是Honor他自己
[00:12:37.960 --> 00:12:39.320]  因為他叫Philip
[00:12:39.320 --> 00:12:42.680]  所以就叫做Cesarea Philippi
[00:12:42.680 --> 00:12:45.520]  所以你看到一個很大的盆石
[00:12:45.520 --> 00:12:46.920]  很大的岩洞
[00:12:46.920 --> 00:12:49.680]  而且有水從地下水湧出來
[00:12:49.680 --> 00:12:52.320]  這個岩洞在希臘的神話裡面
[00:12:52.320 --> 00:12:55.520]  就是通往陰間死亡的地方
[00:12:55.520 --> 00:12:58.400]  在這個岩壁上面
[00:12:58.400 --> 00:13:02.240]  就雕了很多的壁堪叫做Nichus
[00:13:02.240 --> 00:13:04.640]  就像神位一樣
[00:13:04.640 --> 00:13:08.520]  有很多是給潘神和其他的神靈
[00:13:08.520 --> 00:13:13.800]  有一個當然是給羅馬帝王來供奉
[00:13:13.800 --> 00:13:16.680]  羅馬帝國統治佔領了這個地方的時候
[00:13:16.680 --> 00:13:21.440]  就將羅馬帝王廟建立在這裡
[00:13:21.440 --> 00:13:23.160]  在這個山洞的地方
[00:13:23.160 --> 00:13:26.280]  供奉的主要就是羅馬帝王神
[00:13:26.280 --> 00:13:30.320]  就是將這個帝王廟蓋在一個希臘的神廟
[00:13:30.320 --> 00:13:31.640]  潘神廟上面
[00:13:31.640 --> 00:13:34.480]  這個就是帝國的政權
[00:13:34.480 --> 00:13:37.520]  是超越了以往希臘的神話
[00:13:37.520 --> 00:13:39.000]  希臘的宗教
[00:13:39.000 --> 00:13:39.960]  在一世紀裡面
[00:13:39.960 --> 00:13:41.760]  這個是拜必神
[00:13:41.760 --> 00:13:46.040]  拜羅馬帝王的一個宗教的中心
[00:13:46.040 --> 00:13:48.640]  有了這個地方的背景
[00:13:48.640 --> 00:13:49.720]  地理的背景
[00:13:49.720 --> 00:13:52.480]  我們就了解這個故事裡面
[00:13:52.480 --> 00:13:54.440]  有一些深層一點的意思
[00:13:54.440 --> 00:13:55.760]  耶穌首先問他的門徒
[00:13:55.760 --> 00:13:58.720]  他說人們說人子是誰
[00:13:58.720 --> 00:14:00.360]  就是民間裡面
[00:14:00.360 --> 00:14:03.480]  他們在說耶穌到底是哪一個
[00:14:03.480 --> 00:14:05.240]  門徒就去回答他
[00:14:05.240 --> 00:14:07.120]  有些說你是屍骸若寒
[00:14:07.120 --> 00:14:07.960]  雖然被斬
[00:14:07.960 --> 00:14:10.840]  但是會復活的
[00:14:10.840 --> 00:14:14.240]  有些就說他會沒後來的先知
[00:14:14.240 --> 00:14:17.160]  耶利米 以利亞等等
[00:14:17.160 --> 00:14:19.360]  因為當時的猶太的民間
[00:14:19.360 --> 00:14:23.160]  他們正在預期
[00:14:23.160 --> 00:14:26.320]  這位王者尼塞亞會來到
[00:14:26.320 --> 00:14:29.320]  這個王者在《但義理書》經常有說
[00:14:29.320 --> 00:14:31.320]  在《但義理》的意象裡面
[00:14:31.320 --> 00:14:34.200]  這個人子
[00:14:34.200 --> 00:14:37.520]  就會來征服地上的國度
[00:14:37.520 --> 00:14:39.680]  並且他是一塊石頭
[00:14:39.680 --> 00:14:43.120]  這塊石頭會戰勝征服地上
[00:14:43.120 --> 00:14:47.960]  去迫害臣子民的勢力
[00:14:47.960 --> 00:14:52.640]  同時這個人子也是先知的綽號
[00:14:52.640 --> 00:14:55.320]  所以耶穌傳道的一段時間
[00:14:55.320 --> 00:14:57.800]  他不斷地說自己是人子
[00:14:57.800 --> 00:15:01.560]  因為這個稱號能夠將兩方面的意思
[00:15:01.560 --> 00:15:04.280]  混在一起
[00:15:04.280 --> 00:15:06.600]  無論如何 耶穌傳道一段時間
[00:15:06.600 --> 00:15:10.000]  民間不斷地猜想他到底是誰
[00:15:18.960 --> 00:15:20.760]  耶穌問完門徒
[00:15:20.760 --> 00:15:22.160]  問民間怎樣看我的時候
[00:15:22.160 --> 00:15:24.040]  他說你們要怎樣看我
[00:15:24.040 --> 00:15:25.680]  跟隨耶穌的門徒
[00:15:25.680 --> 00:15:30.760]  不斷地要明白耶穌真正的身份
[00:15:30.760 --> 00:15:36.800]  其實這不是門徒第一次確認耶穌的身份
[00:15:36.800 --> 00:15:40.840]  你記得上一次在加里尼湖的風暴裡面
[00:15:40.840 --> 00:15:42.880]  所有的門徒在船上都承認
[00:15:42.880 --> 00:15:45.240]  你真是神的兒子
[00:15:45.240 --> 00:15:48.120]  the son of God
[00:15:48.120 --> 00:15:51.080]  為什麼彼得去到刑訊
[00:15:51.080 --> 00:15:54.200]  有個confession這麼重要呢
[00:15:54.200 --> 00:15:59.800]  因為這是第一次門徒全面地了解耶穌的身份
[00:15:59.800 --> 00:16:03.800]  其實這些門徒是代表教會
[00:16:03.800 --> 00:16:05.600]  代表基督徒
[00:16:05.600 --> 00:16:08.520]  代表我們在跟隨主的路上
[00:16:08.520 --> 00:16:09.960]  我們要不斷經歷
[00:16:09.960 --> 00:16:12.840]  不斷對主有進一步的認識
[00:16:12.840 --> 00:16:15.440]  更深的去體會
[00:16:15.440 --> 00:16:18.240]  有時這些歷練裡面有成有敗
[00:16:18.240 --> 00:16:22.400]  但我們對主的認識要進一步去認知
[00:16:22.400 --> 00:16:24.840]  對主的認識在信心上的程度
[00:16:24.840 --> 00:16:27.520]  不是一時一刻間會發生的事情
[00:16:27.520 --> 00:16:29.120]  要經歷一些時間
[00:16:29.120 --> 00:16:31.680]  要經歷一些失敗
[00:16:31.680 --> 00:16:36.320]  早前我們對主的認識肯定跟現在是不同的
[00:16:36.320 --> 00:16:38.000]  以前一定是有所不足
[00:16:38.000 --> 00:16:39.320]  有所缺乏
[00:16:39.320 --> 00:16:42.920]  現在我們對主的認識應該是越來越有把握
[00:16:42.920 --> 00:16:45.000]  越來越充分
[00:16:45.000 --> 00:16:47.000]  夏文也可以告訴我們
[00:16:47.000 --> 00:16:52.600]  告訴我們這些門徒正在掙扎到底耶穌是誰
[00:16:52.600 --> 00:16:54.680]  甚至到耶穌復活之後
[00:16:54.680 --> 00:16:57.400]  中間也有人繼續懷疑
[00:16:57.400 --> 00:17:00.200]  所以福音書我們去跟隨主的腳踪的時候
[00:17:00.200 --> 00:17:02.520]  跟隨這個故事的時候
[00:17:02.520 --> 00:17:06.760]  其實是邀請我們不斷對主有更深的認知
[00:17:06.760 --> 00:17:10.360]  好像一個三歲的小朋友他對父母的認識
[00:17:10.360 --> 00:17:13.720]  跟一個二十三、四十三歲的成年人
[00:17:13.720 --> 00:17:16.560]  對父母的認識之間一定是有差別
[00:17:16.560 --> 00:17:18.640]  那個差別不一定是對與錯
[00:17:18.640 --> 00:17:21.400]  而是程度、深度上面
[00:17:21.400 --> 00:17:23.080]  你未信主之前
[00:17:23.080 --> 00:17:24.920]  你可能對主的認識是
[00:17:24.920 --> 00:17:26.440]  耶穌是一個歷史人物
[00:17:26.440 --> 00:17:28.200]  很偉大、很有智慧等等
[00:17:28.200 --> 00:17:30.360]  有沒有錯呢?未必一定是錯
[00:17:30.360 --> 00:17:32.440]  但一定是有限制
[00:17:32.440 --> 00:17:34.600]  但當你領受了祂的認識之後
[00:17:34.600 --> 00:17:38.680]  當你領受了主對你的啟示
[00:17:38.680 --> 00:17:41.560]  每一個人信主、認信主的時候
[00:17:41.560 --> 00:17:43.480]  都是得到天上的啟示
[00:17:43.480 --> 00:17:45.160]  我們就對這位主
[00:17:45.160 --> 00:17:48.680]  對我們的關係認識就更加深了
[00:17:48.680 --> 00:17:52.600]  你信了主久了之後
[00:17:52.600 --> 00:17:53.800]  你明白這個關係
[00:17:53.800 --> 00:17:56.360]  越來越知道誰是主、誰是僕
[00:17:56.360 --> 00:17:57.960]  誰是王、誰是民
[00:17:57.960 --> 00:17:59.880]  這是一個永久的關係
[00:17:59.880 --> 00:18:01.560]  所以為什麼凱撒利亞、菲律賓
[00:18:01.560 --> 00:18:04.920]  對彼得的認訊是有再跨前一大步
[00:18:04.920 --> 00:18:07.000]  但有沒有需要繼續學習
[00:18:07.000 --> 00:18:11.000]  需要繼續了解的地方呢?當然有
[00:18:11.000 --> 00:18:12.600]  十六章第十七節
[00:18:12.600 --> 00:18:14.440]  耶穌對彼得說
[00:18:14.440 --> 00:18:18.200]  約拿的兒子西門,你是有福的
[00:18:18.200 --> 00:18:20.840]  因為啟示你的不是凡人
[00:18:20.840 --> 00:18:23.880]  而是我在天上的父
[00:18:23.880 --> 00:18:25.800]  這裡用了一個稱呼
[00:18:25.800 --> 00:18:27.960]  約拿的兒子西門
[00:18:27.960 --> 00:18:30.120]  這是阿難民的稱呼
[00:18:30.120 --> 00:18:34.040]  很強調彼得自己本身的人性
[00:18:34.040 --> 00:18:39.320]  你得到耶穌是王者、基督的啟示
[00:18:39.320 --> 00:18:42.200]  不是屬血氣的人、凡人能夠給到你的
[00:18:42.200 --> 00:18:44.760]  而是天上特別的啟示
[00:18:44.760 --> 00:18:47.400]  這個不是你自己聰明一點
[00:18:47.400 --> 00:18:49.000]  你才能夠了解到
[00:18:49.000 --> 00:18:52.040]  而是天上特別的啟示
[00:18:52.040 --> 00:18:53.320]  我們信主的人
[00:18:53.320 --> 00:18:56.520]  我們就是有一個特別的啟示
[00:18:56.520 --> 00:18:59.240]  這是一個恩典、一個福分
[00:19:01.080 --> 00:19:01.880]  十八節
[00:19:01.880 --> 00:19:03.960]  我還告訴你,你是彼得
[00:19:03.960 --> 00:19:07.160]  我要在這塊盆石上建立我的教會
[00:19:07.160 --> 00:19:12.040]  死亡或陰間的權勢勝不過他
[00:19:12.040 --> 00:19:16.440]  這段聖經怎麼說都是很富爭議性
[00:19:16.440 --> 00:19:18.840]  最大的爭議就是天主教
[00:19:18.840 --> 00:19:20.040]  一直強調
[00:19:20.040 --> 00:19:23.000]  天主教是天主的宗教
[00:19:23.000 --> 00:19:26.360]  天主教的宗教就是天主的宗教
[00:19:26.360 --> 00:19:30.200]  最大的爭議就是天主教一直強調
[00:19:30.200 --> 00:19:31.800]  指的是彼得
