
[00:00:00.000 --> 00:00:07.000]  我們今天就以基督徒搖書的兩個層次來跟大家分享一下
[00:06:46.000 --> 00:06:50.000]  我們可以重新來再造我們的過去
[00:06:50.000 --> 00:06:53.000]  過去讓我們煩惱的事情因著神的赦免
[00:06:53.000 --> 00:06:55.000]  今天我有一個新的開始
[00:06:55.000 --> 00:06:57.000]  有很多人常跟我說
[00:06:57.000 --> 00:07:01.000]  他說我希望過去的事情沒有發生
[00:07:01.000 --> 00:07:03.000]  我希望我沒有移民
[00:07:03.000 --> 00:07:07.000]  我希望當天我沒有開車出去
[00:07:07.000 --> 00:07:13.000]  我希望九一的時候那一天沒有聽老闆的話
[00:07:13.000 --> 00:07:15.000]  我不上班
[00:07:15.000 --> 00:07:18.000]  我們有辦法改變我們的過去
[00:07:18.000 --> 00:07:20.000]  但是因著神有憐憫
[00:07:20.000 --> 00:07:24.000]  所以今天我們能夠重新的塑造我們的過去
[00:07:24.000 --> 00:07:25.000]  感謝讚美主
[00:07:25.000 --> 00:07:27.000]  這個是神浩大的憐憫
[00:07:27.000 --> 00:07:30.000]  同時間神說我應許你
[00:07:30.000 --> 00:07:34.000]  應許在你沒有能力的時候賜給你平安
[00:07:34.000 --> 00:07:37.000]  賜給你這一種的能力跟扶持
[00:07:37.000 --> 00:07:40.000]  所以當我們面對不知道的將來
[00:07:40.000 --> 00:07:45.000]  我們仍有信實的話語臨到我們的身上
[00:07:45.000 --> 00:07:48.000]  第一個恩典就是大衛給我們看見的恩典
[00:07:48.000 --> 00:07:54.000]  瑤樹的這個大門竟然落在他的裡面
[00:07:54.000 --> 00:07:58.000]  原來一個人不單單是因著神賜的憐憫
[00:07:58.000 --> 00:08:01.000]  他的恩典蓋住我們我們的平安
[00:08:01.000 --> 00:08:04.000]  原來大衛在四篇的五十一篇第十節講到
[00:08:04.000 --> 00:08:09.000]  原來人經過了瑤樹裡面有一種的盼望
[00:08:09.000 --> 00:08:10.000]  這一種的盼望就是
[00:08:10.000 --> 00:08:16.000]  他能夠得回過去與神關係當中的這一種的美好
[00:08:16.000 --> 00:08:19.000]  這個叫做正潔的靈
[00:08:19.000 --> 00:08:22.000]  原來一個人不單單是被瑤樹了就過去
[00:08:22.000 --> 00:08:26.000]  其實我們很希望就是在瑤樹的背後
[00:08:26.000 --> 00:08:30.000]  我們有一個真誠的與神連結的關係
[00:08:30.000 --> 00:08:35.000]  這個正潔的靈正是大衛在犯罪以後他說的
[00:08:35.000 --> 00:08:39.000]  他說 神啊 求祢為我造清潔的心
[00:08:39.000 --> 00:08:44.000]  使我裡面有重新正潔的這個靈
[00:08:44.000 --> 00:08:48.000]  正潔這個字是堅定的意思
[00:08:48.000 --> 00:08:51.000]  這個美好的應許靈到我們的身上
[00:08:51.000 --> 00:08:54.000]  原來發現不是每個人都接受
[00:08:54.000 --> 00:08:57.000]  有些人曉得神有瑤樹
[00:08:57.000 --> 00:09:00.000]  第一個舉動就是犯罪
[00:09:00.000 --> 00:09:04.000]  有些人看到神有憐憫的時候
[00:09:04.000 --> 00:09:07.000]  他沒有按照神所給我們的能力
[00:09:07.000 --> 00:09:12.000]  反而仍然用自己的方法來改變他自己
[00:09:12.000 --> 00:09:15.000]  這個自異的方法
[00:09:15.000 --> 00:09:19.000]  製造將來的方法仍然讓他產生了內疚
[00:09:19.000 --> 00:09:24.000]  所以詩篇三十二篇講到一個非常讓我們同情的一個圖畫
[00:09:24.000 --> 00:09:27.000]  不僅僅是大衛犯了罪
[00:09:27.000 --> 00:09:31.000]  不僅僅是大衛犯罪的當中有這種的痛苦
[00:09:31.000 --> 00:09:35.000]  乃是在他的良知的當中發現原來他有罪
[00:09:35.000 --> 00:09:39.000]  在這種的掙扎裡面我們叫做「罪疚」
[00:09:39.000 --> 00:09:41.000]  仍然影響他
[00:09:41.000 --> 00:09:46.000]  所以神特別的把這個大衛走過的道路告訴我們
[00:09:46.000 --> 00:09:50.000]  他說這個人為要得著神最大的祝福
[00:09:50.000 --> 00:09:53.000]  心裡面就不應該有鬼的
[00:09:53.000 --> 00:09:56.000]  面對我們自己的過去
[00:09:56.000 --> 00:09:59.000]  因著神的憐憫面對我們的過去
[00:09:59.000 --> 00:10:01.000]  這是一個蒙恩的道路
[00:10:01.000 --> 00:10:03.000]  今天不管你跑到什麼的地方
[00:10:03.000 --> 00:10:07.000]  若是你生命的當中仍有一份內疚的話
[00:10:07.000 --> 00:10:09.000]  你還是沒有辦法得著平安
[00:10:09.000 --> 00:10:11.000]  不管你今天到了阿拉斯加也好
[00:10:11.000 --> 00:10:13.000]  你到了華威爾也好
[00:10:13.000 --> 00:10:15.000]  或者你換了一個名堂也好
[00:10:15.000 --> 00:10:17.000]  或者換了一個工作也好
[00:10:17.000 --> 00:10:21.000]  若是我們今天不是正正的面對神自己的憐憫的時候
[00:10:21.000 --> 00:10:27.000]  我們的內疚、我們的指責、我們失去的這個堅定的靈
[00:10:27.000 --> 00:10:30.000]  還是不會在我們的生命當中出現
[00:10:30.000 --> 00:10:33.000]  所以詩人大衛特別在當中講到
[00:10:33.000 --> 00:10:39.000]  我背口不認罪的時候 因著終日的這一種的哀慷
[00:10:39.000 --> 00:10:41.000]  我的骨頭枯乾
[00:10:41.000 --> 00:10:44.000]  所以他立了一個決定
[00:10:44.000 --> 00:10:48.000]  面對著神慈愛的表達、赦免的表達的時候
[00:10:48.000 --> 00:10:50.000]  他說第五節
[00:10:50.000 --> 00:10:54.000]  我要向你承認我的罪 不隱瞞我的惡
[00:10:54.000 --> 00:10:57.000]  我說我要向耶華承認我的過犯
[00:10:57.000 --> 00:11:00.000]  你就赦免我的罪行
[00:11:00.000 --> 00:11:03.000]  感謝讚美主 神面對我的過犯的時候
[00:11:03.000 --> 00:11:06.000]  往往用慈愛來回應
[00:11:06.000 --> 00:11:08.000]  這個是美好的福音
[00:11:08.000 --> 00:11:10.000]  今天我們懼怕面對神
[00:11:10.000 --> 00:11:13.000]  面對公義的神 卻忘記了公義的神
[00:11:13.000 --> 00:11:16.000]  卻給我們一個可以走的道路
[00:11:16.000 --> 00:11:18.000]  這個道路就是說
[00:11:18.000 --> 00:11:23.000]  主要在當中赦免我們一切的罪孽
[00:11:23.000 --> 00:11:25.000]  其實在《周約》、《新約》裡面
[00:11:25.000 --> 00:11:28.000]  有另外三個的例子來講到
[00:11:28.000 --> 00:11:31.000]  原來赦免饒恕的事情
[00:11:31.000 --> 00:11:33.000]  都是出於神自己的恩典
[00:11:33.000 --> 00:11:37.000]  你看一下在《路加福音》第七章三十六到三十八節
[00:11:37.000 --> 00:11:38.000]  這個妓女
[00:11:38.000 --> 00:11:40.000]  你看一下這個妓女
[00:11:40.000 --> 00:11:42.000]  在她生活的當中
[00:11:42.000 --> 00:11:44.000]  不需要別人跟她提說
[00:11:44.000 --> 00:11:47.000]  她也都知道她在世上的身份
[00:11:47.000 --> 00:11:48.000]  困難就在這裡
[00:11:48.000 --> 00:11:51.000]  我們沒有辦法突破我們的過去
[00:11:51.000 --> 00:11:54.000]  她過去的生活的確是在罪的裡面
[00:11:54.000 --> 00:11:58.000]  但是同時間她願意過一個更新的生活
[00:11:58.000 --> 00:12:00.000]  就在那個時候
[00:12:00.000 --> 00:12:03.000]  沒有辦法阻擋耶穌基督的愛
[00:12:03.000 --> 00:12:06.000]  就在這個大庭廣眾的裡面
[00:12:06.000 --> 00:12:08.000]  把自己的身份暴露了
[00:12:08.000 --> 00:12:12.000]  並且在當中帶著這個懊悔的心
[00:12:12.000 --> 00:12:14.000]  來到主耶穌的面前
[00:12:14.000 --> 00:12:16.000]  來到主耶穌作協的面前
[00:12:16.000 --> 00:12:19.000]  來到那一些法利賽人的面前
[00:12:19.000 --> 00:12:21.000]  在那個時候
[00:12:21.000 --> 00:12:25.000]  沒有隱藏她對神之間那一種的需要
[00:12:25.000 --> 00:12:26.000]  她說神啊
[00:12:26.000 --> 00:12:29.000]  願祢能在我的生命當中改變我
[00:12:29.000 --> 00:12:30.000]  我都願意
[00:12:30.000 --> 00:12:32.000]  就站在耶穌的背後
[00:12:32.000 --> 00:12:35.000]  挨著祂的腳哭了
[00:12:35.000 --> 00:12:37.000]  用眼淚來
[00:12:37.000 --> 00:12:40.000]  借著頭髮來擦耶穌的腳
[00:12:40.000 --> 00:12:43.000]  並且在當中把香膏抹上去
[00:12:43.000 --> 00:12:44.000]  親愛的弟兄姊妹
[00:12:44.000 --> 00:12:46.000]  你有沒有看到這個圖畫
[00:12:46.000 --> 00:12:48.000]  一個人面對他的過去的時候
[00:12:48.000 --> 00:12:49.000]  只有兩種的道路
[00:12:49.000 --> 00:12:51.000]  一個就是永遠的隱藏
[00:12:51.000 --> 00:12:53.000]  永遠的在綠洲的裡面
[00:12:53.000 --> 00:12:55.000]  另外一個就是坦白的來接受
[00:12:55.000 --> 00:12:58.000]  神自己在當中的赦免跟恩典
[00:12:58.000 --> 00:13:01.000]  這個妓女選擇了後者
[00:13:01.000 --> 00:13:03.000]  因為她在當中看見了
[00:13:03.000 --> 00:13:05.000]  主耶穌所講到的信息
[00:13:05.000 --> 00:13:07.000]  乃是會改歸正
[00:13:07.000 --> 00:13:10.000]  讓神接納的這個信息
[00:13:10.000 --> 00:13:13.000]  所以在她迴轉的懊悔的當中
[00:13:13.000 --> 00:13:16.000]  神就立時的接待她
[00:13:16.000 --> 00:13:17.000]  什麼叫立時
[00:13:17.000 --> 00:13:19.000]  就是神已經準備好
[00:13:19.000 --> 00:13:22.000]  等著你一絲的回頭
[00:13:22.000 --> 00:13:26.000]  神浩大的恩典就臨在我們的身上
[00:13:26.000 --> 00:13:27.000]  今天這個妓女
[00:13:27.000 --> 00:13:29.000]  為什麼被記載在聖經裡面
[00:13:29.000 --> 00:13:32.000]  是因為她描述出很多人
[00:13:32.000 --> 00:13:35.000]  不願意接受神揚述的原因
[00:13:35.000 --> 00:13:37.000]  太多的人不曉得
[00:13:37.000 --> 00:13:39.000]  原來神有浩大的愛
[00:13:39.000 --> 00:13:42.000]  所以不願意把自己的心房打開
[00:13:42.000 --> 00:13:43.000]  接受神自己
[00:13:43.000 --> 00:13:45.000]  但是若是有一個人
[00:13:45.000 --> 00:13:47.000]  願意接受神自己的赦免
[00:13:47.000 --> 00:13:50.000]  他就經歷神浩大的恩典
[00:13:50.000 --> 00:13:51.000]  這一種浩大的恩典
[00:13:51.000 --> 00:13:53.000]  就成為我們的敬拜
[00:13:53.000 --> 00:13:54.000]  成為我們在當中
[00:13:54.000 --> 00:13:56.000]  與神有份的開次
[00:13:56.000 --> 00:13:59.000]  她不再懼怕公義的神
[00:13:59.000 --> 00:14:02.000]  她不再懼怕人對她的指責
[00:14:02.000 --> 00:14:05.000]  這個妓女後來成為神的女兒
[00:14:05.000 --> 00:14:09.000]  成為一個蒙著神恩典生活的女兒
[00:14:09.000 --> 00:14:11.000]  成為一個自由的人
[00:14:11.000 --> 00:14:12.000]  感謝讚美主
[00:14:12.000 --> 00:14:14.000]  這一種美麗的圖畫
[00:14:14.000 --> 00:14:16.000]  一個一個的記載在聖經裡面
[00:14:16.000 --> 00:14:18.000]  我也要鼓勵我們
[00:14:18.000 --> 00:14:21.000]  讓我們在主的赦免的當中
[00:14:21.000 --> 00:14:23.000]  過一個新的生活
[00:14:23.000 --> 00:14:25.000]  你看一下這個量子
[00:14:25.000 --> 00:14:30.000]  量子有條件能夠回到父家的裡面嗎
[00:14:30.000 --> 00:14:32.000]  沒有
[00:14:32.000 --> 00:14:35.000]  父親給他的產業都發光
[00:14:35.000 --> 00:14:38.000]  他毀壞了父親的名譽
[00:14:38.000 --> 00:14:41.000]  他樓上在外地的裡面
[00:14:41.000 --> 00:14:44.000]  他的哥哥不會接受他
[00:14:44.000 --> 00:14:46.000]  然而在那個時候
[00:14:46.000 --> 00:14:49.000]  他想起他父親的這個年愛
[00:14:49.000 --> 00:14:51.000]  他就說不管如何
[00:14:51.000 --> 00:14:53.000]  就算是做他的故宮
[00:14:53.000 --> 00:14:57.000]  我都願意回到父親的面前
[00:14:57.000 --> 00:15:00.000]  量子的這個故事非常的美麗
[00:15:00.000 --> 00:15:03.000]  講到應做神的赦免
[00:15:03.000 --> 00:15:05.000]  應做他的赦免勝過了人
[00:15:05.000 --> 00:15:09.000]  一切的指控跟審判
[00:15:09.000 --> 00:15:10.000]  親愛的弟兄姊妹
[00:15:10.000 --> 00:15:12.000]  這個是我們的把握
[00:15:12.000 --> 00:15:14.000]  我們信主的兒女們
[00:15:14.000 --> 00:15:20.000]  沒有一個人不敢犯過上帝
[00:15:20.000 --> 00:15:23.000]  沒有一個人在信主了以後
[00:15:23.000 --> 00:15:26.000]  就沒有跌倒軟弱的時候
[00:15:26.000 --> 00:15:28.000]  但是一次又一次
[00:15:28.000 --> 00:15:30.000]  量子的回頭告訴我們
[00:15:30.000 --> 00:15:33.000]  原來神赦罪的大門是躺開了
[00:15:33.000 --> 00:15:37.000]  當中若是人心意願意轉回
[00:15:37.000 --> 00:15:40.000]  願意再次的接受神自己的言語的教導
[00:15:40.000 --> 00:15:42.000]  接受神的赦免的時候
[00:15:42.000 --> 00:15:44.000]  這個人就是新造的人
[00:15:44.000 --> 00:15:46.000]  今天我們都是量子
[00:15:46.000 --> 00:15:49.000]  我們可以賠多少給上帝
[00:15:49.000 --> 00:15:51.000]  其實在這個經文的裡面
[00:15:51.000 --> 00:15:55.000]  就真正的說出我們信仰當中的本質
[00:15:55.000 --> 00:15:57.000]  這個本質是什麼呢
[00:15:57.000 --> 00:16:01.000]  這是馬丁路德在改革的時候
[00:16:01.000 --> 00:16:05.000]  在看神話語當中得來的一個的真理
[00:16:05.000 --> 00:16:07.000]  他就用了一個拉丁文
[00:16:07.000 --> 00:16:10.000]  來表達出我們與神之間的關係
[00:16:10.000 --> 00:16:15.000]  他說我們是同時是一個被稱議的人
[00:16:15.000 --> 00:16:18.000]  也同時是一個犯罪的人
[00:16:18.000 --> 00:16:20.000]  在拉丁文是這樣說
[00:16:20.000 --> 00:16:23.000]  Simul Justus et Picard
[00:16:23.000 --> 00:16:24.000]  意思就是說
[00:16:24.000 --> 00:16:27.000]  同時間我們是受神自指的
[00:16:27.000 --> 00:16:30.000]  這種公義當中的這種的靈敏
[00:16:30.000 --> 00:16:31.000]  能夠站起來
[00:16:31.000 --> 00:16:34.000]  但是同時間我們在本質的當中
[00:16:34.000 --> 00:16:36.000]  還是一個犯罪的人
[00:16:36.000 --> 00:16:37.000]  感謝贊美主
[00:16:37.000 --> 00:16:40.000]  今天你跟我經過堯舒的生活裡面
[00:16:40.000 --> 00:16:43.000]  我們一樣繼續的來經歷到
[00:16:43.000 --> 00:16:46.000]  耶穌基督的赦免
[00:16:46.000 --> 00:16:48.000]  我們今天與神和好
[00:16:48.000 --> 00:16:50.000]  是透過耶穌基督的緣故
[00:16:50.000 --> 00:16:52.000]  但同時間我們在本質的當中
[00:16:52.000 --> 00:16:55.000]  還是好像一個犯罪的人一樣
[00:16:55.000 --> 00:16:58.000]  常常有個時候輕視了神自的愛
[00:16:58.000 --> 00:17:00.000]  忘記了神的工作
[00:17:00.000 --> 00:17:02.000]  甚至於遠離了神自
[00:17:02.000 --> 00:17:04.000]  這個勝過審判的赦免
[00:17:04.000 --> 00:17:07.000]  就是出於神自
[00:17:07.000 --> 00:17:08.000]  感謝贊美主
[00:17:08.000 --> 00:17:09.000]  神告訴我們
[00:17:09.000 --> 00:17:13.000]  愛能夠遮掩許多的罪
[00:17:13.000 --> 00:17:16.000]  在主耶穌被釘的時候
[00:17:16.000 --> 00:17:18.000]  有一個洗刑犯
[00:17:18.000 --> 00:17:20.000]  這個洗刑犯
[00:17:20.000 --> 00:17:24.000]  竟然接受了神自的救恩
[00:17:24.000 --> 00:17:26.000]  在神的赦免的愛的當中
[00:17:26.000 --> 00:17:28.000]  竟然可以上天堂
[00:17:28.000 --> 00:17:31.000]  實在是我們沒有辦法接受的
[00:17:31.000 --> 00:17:33.000]  然而在這個赦免的當中
[00:17:33.000 --> 00:17:35.000]  給我們看見一件事情
[00:17:35.000 --> 00:17:36.000]  這是上帝的愛
[00:17:36.000 --> 00:17:39.000]  是一個超然的愛
[00:17:39.000 --> 00:17:42.000]  我們沒有辦法用罪的大小
[00:17:42.000 --> 00:17:44.000]  來決定神的慈愛
[00:17:44.000 --> 00:17:47.000]  我們基督徒的堯述的經驗
[00:17:47.000 --> 00:17:48.000]  就站在這裡
[00:17:48.000 --> 00:17:50.000]  站在什麼地方
[00:17:50.000 --> 00:17:53.000]  這是我們的一絲的迴轉
[00:17:53.000 --> 00:17:55.000]  加上神浩大的恩典
[00:17:55.000 --> 00:17:58.000]  就成為我們得救的經驗
[00:17:58.000 --> 00:18:00.000]  神給我們一個開通的道路
[00:18:00.000 --> 00:18:03.000]  說若是我們
[00:18:03.000 --> 00:18:06.000]  能夠承認我們自己的罪
[00:18:06.000 --> 00:18:08.000]  神是永遠的信使
[00:18:08.000 --> 00:18:10.000]  神是永遠的公義
[00:18:10.000 --> 00:18:12.000]  祂就必然赦免我們
[00:18:12.000 --> 00:18:14.000]  使盡我們一切的不義
[00:18:14.000 --> 00:18:16.000]  這個是我們基督徒
[00:18:16.000 --> 00:18:21.000]  第一個明白赦免的經驗
[00:18:21.000 --> 00:18:23.000]  我盼望你作為神的兒女
[00:18:23.000 --> 00:18:24.000]  作為基督徒
[00:18:24.000 --> 00:18:27.000]  你曾經經過這個恩典
[00:18:27.000 --> 00:18:29.000]  這是在無條件的愛的當中
[00:18:29.000 --> 00:18:32.000]  神超越了我們的思想的範圍
[00:18:32.000 --> 00:18:33.000]  理性的範圍
[00:18:33.000 --> 00:18:34.000]  接受的範圍
[00:18:34.000 --> 00:18:37.000]  就在我們示意迴轉的時候
[00:18:37.000 --> 00:18:39.000]  神說我就歷時的接待你
[00:18:39.000 --> 00:18:40.000]  我在這當中
[00:18:40.000 --> 00:18:44.000]  不單只是讓你得到罪當中的遮蓋
[00:18:44.000 --> 00:18:45.000]  甚至於在當中
[00:18:45.000 --> 00:18:48.000]  能夠回復與神之間的關係
[00:18:48.000 --> 00:18:49.000]  這個大家都懂
[00:18:49.000 --> 00:18:50.000]  大家都明白
[00:18:50.000 --> 00:18:52.000]  但是下一個經驗
[00:18:52.000 --> 00:18:55.000]  卻是在一般還沒有信主的人當中
[00:18:55.000 --> 00:18:57.000]  常常提到的
[00:18:57.000 --> 00:18:59.000]  這個饒恕的經驗
[00:18:59.000 --> 00:19:01.000]  是出於什麼地方
[00:19:01.000 --> 00:19:03.000]  是出於有罪的人
[00:19:03.000 --> 00:19:06.000]  出於有罪的環境
[00:19:06.000 --> 00:19:08.000]  我們不單單是
[00:19:08.000 --> 00:19:11.000]  有這個接受饒恕的經驗
[00:19:11.000 --> 00:19:12.000]  我們也看到
[00:19:12.000 --> 00:19:14.000]  原來在我們肉身的當中
[00:19:14.000 --> 00:19:17.000]  也常常的受到世人
[00:19:17.000 --> 00:19:21.000]  那一種有罪的犯罪的
[00:19:21.000 --> 00:19:23.000]  這種的思想的影響
[00:19:23.000 --> 00:19:27.000]  一直讓我們不知道如何的來去
[00:19:27.000 --> 00:19:30.000]  做一個饒恕別人的功課
[00:19:30.000 --> 00:19:32.000]  有罪的人的生活
[00:19:32.000 --> 00:19:35.000]  帶來了在社會當中的
[00:19:35.000 --> 00:19:37.000]  很不一樣的方便
[00:19:37.000 --> 00:19:39.000]  出現了三種的危機
[00:19:39.000 --> 00:19:40.000]  這三種的危機
[00:19:40.000 --> 00:19:43.000]  就記載在路加福音的十七章
[00:19:43.000 --> 00:19:45.000]  第一節到第三節
[00:19:45.000 --> 00:19:47.000]  耶穌對著他的門徒說
[00:19:47.000 --> 00:19:51.000]  他說半導人的事是免不了
[00:19:51.000 --> 00:19:52.000]  意思就是說
[00:19:52.000 --> 00:19:55.000]  這個世界當中將我們跌倒的事情
[00:19:55.000 --> 00:19:58.000]  將我們犯罪的事情實在太多了
