
[00:00:00.000 --> 00:00:04.000]  我不曉得大家在現在的一個
[00:01:34.000 --> 00:01:35.000]  當然我們現代人就問
[00:01:35.000 --> 00:01:37.000]  你現在在線上的朋友多
[00:01:37.000 --> 00:01:40.000]  還是你普通的朋友多呢
[00:01:40.000 --> 00:01:41.000]  你有沒有一些朋友
[00:01:41.000 --> 00:01:43.000]  你是不能跟他連線的
[00:01:43.000 --> 00:01:45.000]  就是不能在網上
[00:01:45.000 --> 00:01:47.000]  WeChat什麼WhatsApp那些
[00:01:47.000 --> 00:01:49.000]  都不能跟他連線的
[00:01:49.000 --> 00:01:50.000]  只能夠跟他寫信
[00:01:50.000 --> 00:01:52.000]  或者說用其他方法
[00:01:52.000 --> 00:01:53.000]  我不曉得你有沒有
[00:01:53.000 --> 00:01:55.000]  這些普通我們叫普通朋友
[00:01:55.000 --> 00:01:57.000]  不是在線上的朋友
[00:01:57.000 --> 00:01:58.000]  我不曉得你有多少
[00:01:58.000 --> 00:02:01.000]  可能是有些我們的弟兄姊妹
[00:02:01.000 --> 00:02:03.000]  他們沒有用那個智能電話的話
[00:02:03.000 --> 00:02:05.000]  大概就是很多都是
[00:02:05.000 --> 00:02:07.000]  不在線上的朋友
[00:02:07.000 --> 00:02:09.000]  保羅在這段經文
[00:02:09.000 --> 00:02:10.000]  我想跟各位來看
[00:02:10.000 --> 00:02:13.000]  因為他分享到他的生命當中
[00:02:13.000 --> 00:02:15.000]  他有一些朋友
[00:02:15.000 --> 00:02:16.000]  這也是在我們今天
[00:02:16.000 --> 00:02:18.000]  我們很實際的生活當中
[00:02:18.000 --> 00:02:19.000]  我們都有不同的朋友
[00:02:19.000 --> 00:02:20.000]  你是在線上的朋友
[00:02:20.000 --> 00:02:21.000]  還是在普通的朋友
[00:02:21.000 --> 00:02:24.000]  還是在不同地方的朋友
[00:02:24.000 --> 00:02:26.000]  這些朋友在保羅所提到的
[00:02:26.000 --> 00:02:27.000]  有些是很可靠的
[00:02:27.000 --> 00:02:29.000]  有些是怎麼樣呢
[00:02:29.000 --> 00:02:31.000]  不可靠的
[00:02:31.000 --> 00:02:34.000]  這些朋友都影響到保羅的生命
[00:02:34.000 --> 00:02:38.000]  也影響到保羅的每一天的生活
[00:02:38.000 --> 00:02:40.000]  所以我想跟各位來看
[00:02:40.000 --> 00:02:43.000]  今天保羅在他的生命上的連線
[00:02:43.000 --> 00:02:46.000]  在生命當中的連線
[00:02:46.000 --> 00:02:48.000]  在連線的話題當中
[00:02:48.000 --> 00:02:52.000]  我猜我不曉得你有沒有這樣的經歷
[00:02:52.000 --> 00:02:53.000]  在生命當中
[00:02:53.000 --> 00:02:55.000]  在一個群體當中
[00:02:55.000 --> 00:03:00.000]  你有沒有被人家斷了線的一個經驗
[00:03:00.000 --> 00:03:02.000]  有沒有
[00:03:02.000 --> 00:03:04.000]  這個是什麼意思
[00:03:04.000 --> 00:03:07.000]  如果你有用WhatsApp的
[00:03:07.000 --> 00:03:08.000]  WeChat那些
[00:03:08.000 --> 00:03:09.000]  有些有用的
[00:03:09.000 --> 00:03:10.000]  舉舉手
[00:03:10.000 --> 00:03:12.000]  WhatsApp WeChat那些
[00:03:12.000 --> 00:03:15.000]  你們都有一些群組
[00:03:15.000 --> 00:03:18.000]  這是一個群組
[00:03:18.000 --> 00:03:21.000]  有沒有人被人家踢出來的
[00:03:21.000 --> 00:03:24.000]  還是你把人家踢走的
[00:03:24.000 --> 00:03:27.000]  有誰試過還是不好意思
[00:03:27.000 --> 00:03:29.000]  這個大概就是像保羅
[00:03:29.000 --> 00:03:31.000]  保羅在生命當中
[00:03:31.000 --> 00:03:34.000]  我們剛才有讀到的第十節
[00:03:34.000 --> 00:03:36.000]  剛才第四章第十節
[00:03:36.000 --> 00:03:38.000]  因為迪瑪貪婪陷進了世界
[00:03:38.000 --> 00:03:40.000]  就離去了保羅
[00:03:40.000 --> 00:03:42.000]  他就離開了保羅
[00:03:42.000 --> 00:03:43.000]  當然這不是
[00:03:43.000 --> 00:03:45.000]  有點像保羅好像被踢走了
[00:03:45.000 --> 00:03:51.000]  或者說迪瑪他自己離開群組
[00:03:51.000 --> 00:03:52.000]  我認識有些人
[00:03:52.000 --> 00:03:54.000]  他們真的是要離開群組
[00:03:54.000 --> 00:03:56.000]  他背棄了群組
[00:03:56.000 --> 00:03:58.000]  因為他覺得每一次WhatsApp
[00:03:58.000 --> 00:04:01.000]  那個聲音令到他很煩惱
[00:04:01.000 --> 00:04:03.000]  最後他自己離開
[00:04:03.000 --> 00:04:05.000]  背棄了群組
[00:04:05.000 --> 00:04:07.000]  當然我覺得這有不同原因
[00:04:07.000 --> 00:04:09.000]  要離開群組也好
[00:04:09.000 --> 00:04:13.000]  有些我們說在網路上的欺凌
[00:04:13.000 --> 00:04:15.000]  給人家欺負
[00:04:15.000 --> 00:04:18.000]  有些人就合起來就把人家踢走
[00:04:18.000 --> 00:04:21.000]  這個有點也不太好
[00:04:21.000 --> 00:04:22.000]  那這裡我想問各位
[00:04:22.000 --> 00:04:26.000]  你覺得迪瑪他離開了保羅
[00:04:26.000 --> 00:04:29.000]  是什麼原因
[00:04:29.000 --> 00:04:34.000]  你知道迪瑪離開保羅的原因是什麼嗎
[00:04:34.000 --> 00:04:36.000]  他自己說什麼
[00:04:36.000 --> 00:04:39.000]  他貪愛世界
[00:04:39.000 --> 00:04:42.000]  可能是因為他怕吃苦
[00:04:42.000 --> 00:04:46.000]  他的價值觀跟保羅不一樣
[00:04:46.000 --> 00:04:48.000]  他可能有些很吸引的物質
[00:04:48.000 --> 00:04:50.000]  或者說什麼很好玩的地方
[00:04:50.000 --> 00:04:51.000]  他跑走了
[00:04:51.000 --> 00:04:54.000]  但另外我猜可能迪瑪
[00:04:54.000 --> 00:04:55.000]  他的貪愛世界
[00:04:55.000 --> 00:04:58.000]  另外一個包含的原因是什麼
[00:04:58.000 --> 00:05:03.000]  他自己不想跟保羅連線
[00:05:03.000 --> 00:05:05.000]  他不想跟保羅連線
[00:05:05.000 --> 00:05:08.000]  他不想跟保羅有拉上什麼關係
[00:05:08.000 --> 00:05:11.000]  所以他怕被保羅連累
[00:05:11.000 --> 00:05:12.000]  為什麼
[00:05:12.000 --> 00:05:15.000]  因為保羅當初你知道保羅是在哪裡
[00:05:15.000 --> 00:05:16.000]  他在作奸
[00:05:16.000 --> 00:05:18.000]  他是在監牢裡面
[00:05:18.000 --> 00:05:20.000]  他是被關到監牢裡面
[00:05:20.000 --> 00:05:22.000]  所以如果我不曉得
[00:05:22.000 --> 00:05:25.000]  如果剛好你有一個朋友
[00:05:25.000 --> 00:05:26.000]  他去犯了罪
[00:05:26.000 --> 00:05:28.000]  然後被抓到監牢裡面
[00:05:28.000 --> 00:05:31.000]  我不曉得你會不會很願意跟人家介紹
[00:05:31.000 --> 00:05:34.000]  那個在作奸的人是我的朋友
[00:05:34.000 --> 00:05:35.000]  我不曉得你會不會很公開
[00:05:35.000 --> 00:05:37.000]  這個什麼人當梁牧師
[00:05:37.000 --> 00:05:39.000]  給人家關進監牢裡面去的時候
[00:05:39.000 --> 00:05:40.000]  我不曉得你會
[00:05:40.000 --> 00:05:43.000]  梁牧師就是我的教會牧師
[00:05:43.000 --> 00:05:46.000]  我不曉得你會不會跟朋友這樣子介紹
[00:05:46.000 --> 00:05:48.000]  所以這個大概就是保羅
[00:05:48.000 --> 00:05:52.000]  那個迪瑪也有可能他就不想被連累
[00:05:52.000 --> 00:05:53.000]  連線大概就是有
[00:05:53.000 --> 00:05:57.000]  所以他就把他跟保羅那個關係disconnect
[00:05:57.000 --> 00:06:00.000]  把他斷了線
[00:06:00.000 --> 00:06:01.000]  斷了線我不知道
[00:06:01.000 --> 00:06:03.000]  剛才有些人也點頭說
[00:06:03.000 --> 00:06:06.000]  有這樣子的被人家斷了線的經驗
[00:06:06.000 --> 00:06:09.000]  你覺得被人斷線的那個
[00:06:09.000 --> 00:06:15.000]  背棄的那個最大的感受是什麼
[00:06:15.000 --> 00:06:19.000]  沒有你沒有被斷線的經驗
[00:06:19.000 --> 00:06:21.000]  你們都很幸福
[00:06:21.000 --> 00:06:23.000]  被人家斷線的就像保羅
[00:06:23.000 --> 00:06:26.000]  他覺得其實他很想有些人馬上
[00:06:26.000 --> 00:06:28.000]  他一開始第四章第九節
[00:06:28.000 --> 00:06:30.000]  就吩咐提摩他怎麼樣
[00:06:30.000 --> 00:06:32.000]  趕緊的到保羅那邊去
[00:06:32.000 --> 00:06:36.000]  為什麼要趕緊的到他那邊去
[00:06:36.000 --> 00:06:40.000]  孤單保羅大概是覺得比較孤單
[00:06:40.000 --> 00:06:42.000]  比較有些憂慮
[00:06:42.000 --> 00:06:44.000]  我猜這就是我們覺得
[00:06:44.000 --> 00:06:46.000]  當你真的在群組裡面被人家踢走
[00:06:46.000 --> 00:06:47.000]  或者怎麼樣
[00:06:47.000 --> 00:06:51.000]  他們就覺得很孤單憂慮
[00:06:51.000 --> 00:06:54.000]  最近真的有一段有一套電影叫斷了線
[00:06:54.000 --> 00:06:56.000]  有些人看過了
[00:06:56.000 --> 00:06:57.000]  有人看過了
[00:06:57.000 --> 00:06:58.000]  我不曉得你看完以後
[00:06:58.000 --> 00:07:00.000]  你覺得那些人很孤單
[00:07:00.000 --> 00:07:02.000]  或者很多的憂慮
[00:07:02.000 --> 00:07:04.000]  這套電影大概就是這樣子說
[00:07:04.000 --> 00:07:07.000]  有些人他們在一個網絡世界裡面
[00:07:07.000 --> 00:07:13.000]  在那個比較虛化虛擬的一個網絡世界裡面
[00:07:13.000 --> 00:07:14.000]  他們有很多的連線
[00:07:14.000 --> 00:07:18.000]  但其實他講到他在真實的人質關係當中
[00:07:18.000 --> 00:07:19.000]  他是怎麼樣
[00:07:19.000 --> 00:07:21.000]  很多的斷了線
[00:07:21.000 --> 00:07:24.000]  你可能是在你的WhatsApp裡面
[00:07:24.000 --> 00:07:26.000]  WeChat裡面很多的朋友
[00:07:26.000 --> 00:07:27.000]  當然我不曉得這些數位
[00:07:27.000 --> 00:07:30.000]  在你實際的生活當中也是很好的朋友
[00:07:30.000 --> 00:07:34.000]  所以他也讓我們看到這個電影
[00:07:34.000 --> 00:07:35.000]  斷了線
[00:07:35.000 --> 00:07:36.000]  Disconnect
[00:07:36.000 --> 00:07:37.000]  那個外國電影
[00:07:37.000 --> 00:07:40.000]  他就提到人是很渴望
[00:07:40.000 --> 00:07:43.000]  跟人家有一個密切的接觸的
[00:07:43.000 --> 00:07:45.000]  他不想很孤單
[00:07:45.000 --> 00:07:48.000]  他渴望找到一個真正的一些
[00:07:48.000 --> 00:07:50.000]  很緊密的聯繫的關係
[00:07:50.000 --> 00:07:55.000]  所以這真正就是我們現代人斷了線
[00:07:55.000 --> 00:08:00.000]  很容易我們在我們的生活圈子裡面
[00:08:00.000 --> 00:08:01.000]  保羅當時候
[00:08:01.000 --> 00:08:03.000]  他迪瑪背叛了他
[00:08:03.000 --> 00:08:04.000]  離開了他的時候
[00:08:04.000 --> 00:08:06.000]  保羅也是感覺孤單
[00:08:06.000 --> 00:08:08.000]  保羅也是一個需要朋友的人
[00:08:08.000 --> 00:08:11.000]  你不要以為保羅就是一個很偉大的使徒
[00:08:11.000 --> 00:08:13.000]  他在聖經裡面寫很多的書信
[00:08:13.000 --> 00:08:15.000]  其實他也需要聖經有朋友
[00:08:15.000 --> 00:08:18.000]  所以他吩咐提摩他你趕快的來
[00:08:18.000 --> 00:08:19.000]  趕快的來
[00:08:19.000 --> 00:08:22.000]  這是保羅他盼望
[00:08:22.000 --> 00:08:24.000]  所以在我們這個經驗裡面
[00:08:24.000 --> 00:08:27.000]  我們盼望雖然真的在我們的群體當中
[00:08:27.000 --> 00:08:29.000]  我們都有時候會出現這個情況
[00:08:29.000 --> 00:08:32.000]  但我也盼望在當中的學習
[00:08:32.000 --> 00:08:37.000]  我們要對一些他們曾經來背叛過我
[00:08:37.000 --> 00:08:38.000]  我還是離開的人
[00:08:38.000 --> 00:08:41.000]  我們怎麼樣去接納對待他們
[00:08:41.000 --> 00:08:42.000]  這第二點就是說
[00:08:42.000 --> 00:08:45.000]  我們要重新接納一些曾經軟弱
[00:08:45.000 --> 00:08:48.000]  後來他們也有機會變為剛強的人
[00:08:48.000 --> 00:08:51.000]  這裡提到一個人叫馬可
[00:08:51.000 --> 00:08:55.000]  如果大家在看這個還在連線
[00:08:55.000 --> 00:08:59.000]  可能要暫時把那個線斷掉
[00:08:59.000 --> 00:09:02.000]  這個第十一節裡面他提到了
[00:09:02.000 --> 00:09:04.000]  有一個人叫馬可
[00:09:04.000 --> 00:09:06.000]  他說你要把馬可帶來
[00:09:06.000 --> 00:09:09.000]  因為他在傳道的世上與我有一處
[00:09:09.000 --> 00:09:11.000]  我不曉得有多少人認識馬可
[00:09:11.000 --> 00:09:12.000]  如果你回去的時候
[00:09:12.000 --> 00:09:15.000]  你可以回去看那個使徒行狀
[00:09:15.000 --> 00:09:17.000]  十五章三十七到三十八節
[00:09:17.000 --> 00:09:19.000]  今天我們不看
[00:09:19.000 --> 00:09:21.000]  這個馬可大概介紹就是說
[00:09:21.000 --> 00:09:25.000]  他曾經跟保羅一起去過傳道的工作
[00:09:25.000 --> 00:09:27.000]  但後來他離開了
[00:09:27.000 --> 00:09:30.000]  有人說他是怕辛苦
[00:09:30.000 --> 00:09:32.000]  所以就中途離開
[00:09:32.000 --> 00:09:35.000]  所以保羅後來就不想再帶這個馬可
[00:09:35.000 --> 00:09:38.000]  覺得他太軟弱了
[00:09:38.000 --> 00:09:40.000]  太不合作了
[00:09:40.000 --> 00:09:44.000]  所以他就不贊成要帶馬可
[00:09:44.000 --> 00:09:47.000]  但後來馬可就引起巴拉巴跟保羅
[00:09:47.000 --> 00:09:50.000]  之間的一個不同的意見
[00:09:50.000 --> 00:09:53.000]  以前保羅對馬可是一個不好的印象
[00:09:53.000 --> 00:09:54.000]  但這裡就是說
[00:09:54.000 --> 00:09:58.000]  馬可是在他的傳道世上對他有什麼
[00:09:58.000 --> 00:09:59.000]  有一處
[00:09:59.000 --> 00:10:02.000]  這裡就是說這個人曾經軟弱
[00:10:02.000 --> 00:10:03.000]  馬可曾經軟弱
[00:10:03.000 --> 00:10:06.000]  但後來變為剛強
[00:10:06.000 --> 00:10:09.000]  保羅提醒我們提醒提摩太
[00:10:09.000 --> 00:10:12.000]  就是說有些人真的是軟弱離開過
[00:10:12.000 --> 00:10:15.000]  他可能是真的離棄了信仰也好
[00:10:15.000 --> 00:10:16.000]  離開教會也好
[00:10:16.000 --> 00:10:19.000]  但我們需要把這個disconnect
[00:10:19.000 --> 00:10:21.000]  以前可能是斷了線
[00:10:21.000 --> 00:10:24.000]  現在把它重新connect
[00:10:24.000 --> 00:10:26.000]  再把它重新連線起來
[00:10:26.000 --> 00:10:29.000]  所以這就是我們要好好的去
[00:10:29.000 --> 00:10:32.000]  當我們有機會碰到不同的人的時候
[00:10:32.000 --> 00:10:33.000]  保羅提醒我們
[00:10:33.000 --> 00:10:36.000]  在生命當中我們的連線
[00:10:36.000 --> 00:10:38.000]  可能真的是有時候會斷開
[00:10:38.000 --> 00:10:39.000]  斷了線
[00:10:39.000 --> 00:10:41.000]  但我們有時候要學會怎麼樣
[00:10:41.000 --> 00:10:43.000]  去重新接納一些軟弱的人
[00:10:43.000 --> 00:10:45.000]  有可能這個人就是我
[00:10:45.000 --> 00:10:46.000]  可能是你
[00:10:46.000 --> 00:10:47.000]  可能我們在信仰上
[00:10:47.000 --> 00:10:49.000]  我們也會有機會軟弱跌倒
[00:10:49.000 --> 00:10:51.000]  有時候我們真的可能對信仰
[00:10:51.000 --> 00:10:54.000]  有信心不夠的時候
[00:10:54.000 --> 00:10:56.000]  我們有考慮過離開信仰
[00:10:56.000 --> 00:10:58.000]  或甚至說我們真的是
[00:10:58.000 --> 00:11:01.000]  有一段時間離開了信仰的時候
[00:11:01.000 --> 00:11:02.000]  我們要提醒我們
[00:11:02.000 --> 00:11:04.000]  神仍然是希望我們
[00:11:04.000 --> 00:11:08.000]  來重新回到他的教會當中
[00:11:08.000 --> 00:11:10.000]  所以雖然曾經斷了線
[00:11:10.000 --> 00:11:12.000]  我們還可以跟神連線
[00:11:12.000 --> 00:11:13.000]  跟教會連線
[00:11:13.000 --> 00:11:15.000]  跟我們脊胸裡面連線
[00:11:15.000 --> 00:11:18.000]  這是一個生命的建立
[00:11:18.000 --> 00:11:20.000]  我們斷了線的人
[00:11:20.000 --> 00:11:23.000]  也可以重新連線
[00:11:23.000 --> 00:11:26.000]  但這個不是因為一些功利的主義
[00:11:26.000 --> 00:11:27.000]  不是因為這個人
[00:11:27.000 --> 00:11:31.000]  他說馬可在保羅的傳道上有一處
[00:11:31.000 --> 00:11:33.000]  他就跟他重新的連線
[00:11:33.000 --> 00:11:35.000]  我們相信他最重要是因為
[00:11:35.000 --> 00:11:38.000]  能夠重新回到神的裡面
[00:11:38.000 --> 00:11:40.000]  他的生命再重新的被建立
[00:11:40.000 --> 00:11:44.000]  最重要是把他跟神連在一起
[00:11:44.000 --> 00:11:46.000]  但在我們現實的世界當中
[00:11:46.000 --> 00:11:47.000]  有時候我們真的
[00:11:47.000 --> 00:11:49.000]  有些朋友在線上的朋友
[00:11:49.000 --> 00:11:53.000]  都是因為功利主義才結為朋友的
[00:11:53.000 --> 00:11:55.000]  我不曉得你有沒有這樣子的朋友
[00:11:55.000 --> 00:11:56.000]  在你的線上
[00:11:56.000 --> 00:11:58.000]  有一個遊戲
[00:11:58.000 --> 00:12:02.000]  手機的遊戲叫Candy Crush
[00:12:02.000 --> 00:12:03.000]  有誰玩過
[00:12:03.000 --> 00:12:05.000]  你們都不玩的
[00:12:05.000 --> 00:12:07.000]  可能玩其他
[00:12:07.000 --> 00:12:09.000]  Candy Crush有一個特別的地方
[00:12:09.000 --> 00:12:11.000]  是很要命的
[00:12:11.000 --> 00:12:13.000]  就是你要跟人家拿命的
[00:12:13.000 --> 00:12:16.000]  你要上Facebook去登記
[00:12:16.000 --> 00:12:18.000]  然後到你達到一個程度的時候
[00:12:18.000 --> 00:12:20.000]  你要跟你的Facebook那個網上
[00:12:20.000 --> 00:12:23.000]  那個連線的人拿命
[00:12:23.000 --> 00:12:25.000]  你有給人家有命
[00:12:25.000 --> 00:12:28.000]  但你不明白這個網路遊戲
[00:12:28.000 --> 00:12:31.000]  他要跟人家拿命
[00:12:31.000 --> 00:12:33.000]  但我知道有些人他們
[00:12:33.000 --> 00:12:37.000]  真的是需要建立很多的
[00:12:37.000 --> 00:12:40.000]  那些網路上那個Facebook的朋友
[00:12:40.000 --> 00:12:41.000]  然後當他需要命的時候
[00:12:41.000 --> 00:12:43.000]  就跟那個人要命
[00:12:43.000 --> 00:12:46.000]  要請他送他的一些命給他
[00:12:46.000 --> 00:12:48.000]  然後他才可以繼續玩
[00:12:48.000 --> 00:12:52.000]  但當有些人就說這個真好
[00:12:52.000 --> 00:12:53.000]  這個遊戲真好
[00:12:53.000 --> 00:12:56.000]  我們就可以在網路上建立很多的朋友
[00:12:56.000 --> 00:12:57.000]  這個朋友有需要的時候
[00:12:57.000 --> 00:12:59.000]  我就送一個命給他
[00:12:59.000 --> 00:13:00.000]  送幾條命給他
[00:13:00.000 --> 00:13:01.000]  然後我需要的時候
[00:13:01.000 --> 00:13:03.000]  可以跟人家拿命
[00:13:03.000 --> 00:13:07.000]  這個好不好
[00:13:07.000 --> 00:13:10.000]  這個看起來好像很好
[00:13:10.000 --> 00:13:12.000]  但我告訴你有些人是怎麼樣呢
[00:13:12.000 --> 00:13:13.000]  他已經打完了
[00:13:13.000 --> 00:13:14.000]  完成了
[00:13:14.000 --> 00:13:15.000]  你跟他拿命
[00:13:15.000 --> 00:13:18.000]  他大概就不會再跟你
[00:13:18.000 --> 00:13:20.000]  就不會再送你命了
[00:13:20.000 --> 00:13:22.000]  你以後這個朋友就沒有了
[00:13:22.000 --> 00:13:24.000]  他只是當你有需要的時候
[00:13:24.000 --> 00:13:26.000]  當你真的在遊戲過程當中
[00:13:26.000 --> 00:13:27.000]  有需要的時候
[00:13:27.000 --> 00:13:30.000]  他就可以跟你有這些聯繫
[00:13:30.000 --> 00:13:32.000]  但結果當有些人他已經打完了
[00:13:32.000 --> 00:13:34.000]  他就不理睬你的
[00:13:34.000 --> 00:13:37.000]  你要每天都跟他拿命的話
[00:13:37.000 --> 00:13:40.000]  他根本不會送命給你
[00:13:40.000 --> 00:13:43.000]  所以有時候我們的網上
[00:13:43.000 --> 00:13:47.000]  都是這種功利師的這種交朋友
[00:13:47.000 --> 00:13:49.000]  我們要很小心
[00:13:49.000 --> 00:13:51.000]  但我們相信
[00:13:51.000 --> 00:13:52.000]  我們重新接納
[00:13:52.000 --> 00:13:54.000]  保羅重新接納馬可
[00:13:54.000 --> 00:13:56.000]  我們重新接納一些軟弱的弟兄姊妹
[00:13:56.000 --> 00:13:59.000]  我們不需要他有用
[00:13:59.000 --> 00:14:02.000]  我們覺得我們能夠重新接納一些
[00:14:02.000 --> 00:14:03.000]  軟弱的弟兄姊妹
[00:14:03.000 --> 00:14:05.000]  是因為我們要建立他的生命
[00:14:05.000 --> 00:14:09.000]  把他跟主重新再連線
[00:14:09.000 --> 00:14:10.000]  這裡也提醒我們
[00:14:10.000 --> 00:14:13.000]  在保羅對皮摩泰的提醒當中
[00:14:13.000 --> 00:14:15.000]  在第十四節到十五節
[00:14:15.000 --> 00:14:17.000]  他說有一個人亞歷山大
[00:14:17.000 --> 00:14:19.000]  咄咄地害我
[00:14:19.000 --> 00:14:21.000]  主必照他所行的報應他
[00:14:21.000 --> 00:14:24.000]  第十五節你也要防備他
[00:14:24.000 --> 00:14:26.000]  因為他極力擋了我們的話
[00:14:26.000 --> 00:14:27.000]  這裡就提醒我們說
[00:14:27.000 --> 00:14:32.000]  要防備一些假冒同一陣線的人
[00:14:32.000 --> 00:14:34.000]  這個特別是在教會當中
[00:14:34.000 --> 00:14:36.000]  當各位來到教會的時候
[00:14:36.000 --> 00:14:38.000]  可能你對教會的認識不多
[00:14:38.000 --> 00:14:40.000]  或者說你來教會的時間
[00:14:40.000 --> 00:14:42.000]  還沒有很長的時間
[00:14:42.000 --> 00:14:44.000]  但也不單只是在我們教會
[00:14:44.000 --> 00:14:45.000]  其實在一些
[00:14:45.000 --> 00:14:48.000]  他可能跟你說他也是基督徒
[00:14:48.000 --> 00:14:49.000]  他也是基督教的宗派
[00:14:49.000 --> 00:14:51.000]  或者說基督教的教會
[00:14:51.000 --> 00:14:53.000]  我們就要很小心
[00:14:53.000 --> 00:14:55.000]  保羅在給皮摩泰後書
[00:14:55.000 --> 00:14:57.000]  在皮摩泰的這些書信裡面
[00:14:57.000 --> 00:14:59.000]  他最重要的提醒就是說
[00:14:59.000 --> 00:15:01.000]  要防備一些假的教師
[00:15:01.000 --> 00:15:03.000]  一些假的基督徒
[00:15:03.000 --> 00:15:06.000]  這是皮摩泰一個很重要的主題
[00:15:06.000 --> 00:15:08.000]  這些人他們偏離了真理
[00:15:08.000 --> 00:15:09.000]  偏離了真道
[00:15:09.000 --> 00:15:12.000]  他們在外表可能包裝得很好
[00:15:12.000 --> 00:15:14.000]  看起來好像一個基督徒
[00:15:14.000 --> 00:15:15.000]  很像就是說
[00:15:15.000 --> 00:15:17.000]  也是拿著聖經來讀
[00:15:17.000 --> 00:15:19.000]  來看聖經的人
[00:15:19.000 --> 00:15:21.000]  但我們要很小心分辨出來
[00:15:21.000 --> 00:15:22.000]  如果你們有聽過
[00:15:22.000 --> 00:15:24.000]  就是我們在
[00:15:24.000 --> 00:15:26.000]  早一陣子我們提到一個異端
[00:15:26.000 --> 00:15:28.000]  叫東方閃電
[00:15:28.000 --> 00:15:31.000]  或者說現在改名叫做全能神教會
[00:15:31.000 --> 00:15:32.000]  其實也不止他一個
[00:15:32.000 --> 00:15:34.000]  還有其他的異端
[00:15:34.000 --> 00:15:35.000]  我們叫這些
[00:15:35.000 --> 00:15:38.000]  他們假冒基督教的人
[00:15:38.000 --> 00:15:40.000]  他們假冒我們是基督徒的人
[00:15:40.000 --> 00:15:41.000]  我們要很小心
[00:15:41.000 --> 00:15:43.000]  一定會有
[00:15:43.000 --> 00:15:44.000]  在任何的地方
[00:15:44.000 --> 00:15:46.000]  所以我們要很小心來分辨
[00:15:46.000 --> 00:15:48.000]  就像我們在線上一樣
[00:15:48.000 --> 00:15:50.000]  如果你覺得那些朋友
[00:15:50.000 --> 00:15:51.000]  真的是你的朋友的話
[00:15:51.000 --> 00:15:54.000]  你要很小心去認清楚
[00:15:54.000 --> 00:15:56.000]  他們在線上
[00:15:56.000 --> 00:15:57.000]  在網路上
[00:15:57.000 --> 00:15:58.000]  你的朋友
[00:15:58.000 --> 00:15:59.000]  剛才我提到那個
[00:15:59.000 --> 00:16:00.000]  玩那個遊戲
[00:16:00.000 --> 00:16:01.000]  那個Kenny Crush
[00:16:01.000 --> 00:16:02.000]  其實另外真的有一個
[00:16:02.000 --> 00:16:05.000]  很真人的事情是怎麼樣呢
[00:16:05.000 --> 00:16:07.000]  在2011年的時候
[00:16:07.000 --> 00:16:09.000]  英國有一個女生
[00:16:09.000 --> 00:16:12.000]  她叫布萊克
