
[00:00:00.000 --> 00:00:01.520]  各位大英姐妹午安
[00:03:44.000 --> 00:03:46.760]  《雅各書》第一章第二至第四節說
[00:03:46.760 --> 00:03:50.400]  我的弟兄們 你們落在百般試煉中
[00:03:50.400 --> 00:03:52.400]  都要以為大喜樂
[00:03:52.400 --> 00:03:55.520]  因為知道你們的信心經過試驗
[00:03:55.520 --> 00:03:58.000]  就生忍耐
[00:03:58.000 --> 00:03:59.840]  但忍耐也當成功
[00:03:59.840 --> 00:04:03.800]  使你們成全 完備 毫無缺憲
[00:04:03.800 --> 00:04:06.600]  因為有信心 經過試驗之後
[00:04:06.600 --> 00:04:08.080]  就可以產生忍耐
[00:04:08.080 --> 00:04:09.640]  但忍耐也要成功
[00:04:09.640 --> 00:04:15.480]  成功之後 就是成全 完備 毫無缺憲
[00:04:15.480 --> 00:04:17.920]  在《雅各書》一章十二節也說到
[00:04:17.920 --> 00:04:20.280]  忍受試探的人是有福的
[00:04:20.280 --> 00:04:22.360]  因為他經過試驗以後
[00:04:22.360 --> 00:04:24.280]  必得生命的冠冕
[00:04:24.280 --> 00:04:27.880]  者是主應許給那些愛他之人的
[00:04:27.880 --> 00:04:29.560]  原來忍受試探的人
[00:04:29.560 --> 00:04:30.840]  他經過試驗之後
[00:04:30.840 --> 00:04:33.560]  就可以得到生命的冠冕
[00:04:33.560 --> 00:04:34.600]  好了
[00:04:34.600 --> 00:04:37.440]  今天我說 我忍耐
[00:04:37.440 --> 00:04:39.040]  那忍耐到什麼時候呢
[00:04:39.040 --> 00:04:41.560]  要忍耐多久呢
[00:04:41.560 --> 00:04:42.920]  原來聖經裡面
[00:04:42.920 --> 00:04:43.960]  剛才我們讀過經文
[00:04:43.960 --> 00:04:47.000]  第七節一開始就說到
[00:04:47.000 --> 00:04:48.720]  你們要忍耐
[00:04:48.720 --> 00:04:50.320]  直到什麼時候
[00:04:50.320 --> 00:04:52.280]  直到主來
[00:04:52.280 --> 00:04:55.040]  所以大家是要忍耐這麼久的
[00:04:55.040 --> 00:04:56.600]  那就要有些心理準備
[00:04:56.600 --> 00:04:57.720]  那你行不行
[00:04:57.720 --> 00:04:59.520]  我們行不行呢
[00:04:59.520 --> 00:05:00.920]  不如我們就看看
[00:05:00.920 --> 00:05:03.680]  我們要忍耐 等候 直到主來
[00:05:03.680 --> 00:05:04.560]  那我們先看看
[00:05:04.560 --> 00:05:07.800]  忍耐到底是什麼東西來的
[00:05:07.800 --> 00:05:10.600]  忍耐是和等候有關的
[00:05:10.600 --> 00:05:13.280]  那又怎樣去忍耐呢
[00:05:13.280 --> 00:05:17.920]  原來忍耐是要受苦地忍耐的
[00:05:17.920 --> 00:05:20.000]  那還有為什麼要忍耐
[00:05:20.000 --> 00:05:22.200]  忍耐的目的是什麼呢
[00:05:22.200 --> 00:05:23.280]  所以接下來
[00:05:23.280 --> 00:05:26.440]  我就會從三個大方向和大家思考
[00:05:26.440 --> 00:05:28.240]  第一就是忍耐是什麼東西呢
[00:05:28.240 --> 00:05:30.600]  那就是等候與忍耐
[00:05:30.600 --> 00:05:32.360]  第二 怎樣忍耐呢
[00:05:32.360 --> 00:05:34.440]  就是受苦與忍耐
[00:05:34.440 --> 00:05:36.800]  第三 為什麼要忍耐呢
[00:05:36.800 --> 00:05:39.760]  就是目的與忍耐
[00:05:39.760 --> 00:05:41.520]  那我們第一看看
[00:05:41.520 --> 00:05:43.240]  等候與忍耐
[00:05:43.240 --> 00:05:44.960]  在第七節 下半節
[00:05:44.960 --> 00:05:46.160]  至第八節那裡
[00:05:46.160 --> 00:05:50.560]  看啊 農夫忍耐等候地裡寶貴的出產
[00:05:50.560 --> 00:05:52.840]  直到得了秋雨春雨
[00:05:52.840 --> 00:05:54.400]  你們也當忍耐
[00:05:54.400 --> 00:05:56.000]  堅固你們的心
[00:05:56.000 --> 00:05:59.840]  因為主來的日子 近了
[00:05:59.840 --> 00:06:01.280]  這是第一個說到
[00:06:01.280 --> 00:06:03.320]  忍耐是要等候的
[00:06:03.320 --> 00:06:04.640]  那其中有個例子
[00:06:04.640 --> 00:06:05.800]  或者一個榜樣
[00:06:05.800 --> 00:06:07.640]  就是農夫
[00:06:07.640 --> 00:06:09.640]  農夫的忍耐
[00:06:09.640 --> 00:06:12.640]  他要等候地裡寶貴的出產
[00:06:12.640 --> 00:06:15.000]  忍耐直到得到為止
[00:06:15.000 --> 00:06:15.680]  得到什麼
[00:06:15.680 --> 00:06:16.800]  又不是得到出產
[00:06:16.800 --> 00:06:17.840]  很奇怪
[00:06:17.840 --> 00:06:20.480]  得到秋雨春雨
[00:06:20.480 --> 00:06:22.240]  秋雨是
[00:06:22.240 --> 00:06:24.920]  大約是十月至十一月之間
[00:06:24.920 --> 00:06:27.000]  播種之後下的雨
[00:06:27.000 --> 00:06:28.040]  因為播種之後
[00:06:28.040 --> 00:06:30.360]  種子發芽是需要水分的
[00:06:30.360 --> 00:06:34.000]  所以秋雨對他們來說是很重要的
[00:06:34.000 --> 00:06:36.280]  春雨是第二場雨
[00:06:36.280 --> 00:06:39.560]  大約在三月至四月之間
[00:06:39.560 --> 00:06:41.560]  收割之前要下的雨
[00:06:41.560 --> 00:06:42.840]  因為植物成熟
[00:06:42.840 --> 00:06:44.440]  結果實是需要水分
[00:06:44.440 --> 00:06:48.080]  那段時間都是需要雨水的
[00:06:48.080 --> 00:06:49.440]  之後就不用忍耐了
[00:06:49.440 --> 00:06:51.480]  因為有了秋雨和春雨之後
[00:06:51.480 --> 00:06:54.960]  就保證一定會有豐收的
[00:06:54.960 --> 00:06:57.480]  那農夫要忍耐
[00:06:57.480 --> 00:06:59.840]  當中有什麼困難呢
[00:06:59.840 --> 00:07:01.680]  當農夫播種之後
[00:07:01.680 --> 00:07:04.720]  他看著地上沒有什麼反應
[00:07:04.720 --> 00:07:07.160]  一天兩天都是這樣的
[00:07:07.160 --> 00:07:10.760]  可能在我們拉長來看的時候
[00:07:10.760 --> 00:07:12.320]  一個長久的等候
[00:07:12.320 --> 00:07:15.080]  好像看不到任何的成果
[00:07:15.080 --> 00:07:16.360]  或者我們都會試過
[00:07:16.360 --> 00:07:18.400]  在等待一些事情
[00:07:18.400 --> 00:07:19.320]  努力了
[00:07:19.320 --> 00:07:20.280]  等候一些成果
[00:07:20.280 --> 00:07:22.440]  但在那裡看不到什麼成果
[00:07:22.440 --> 00:07:25.640]  所以就會產生什麼負面情緒呢
[00:07:25.640 --> 00:07:26.800]  可能發怒了
[00:07:26.800 --> 00:07:28.080]  做了這麼辛苦
[00:07:28.080 --> 00:07:29.080]  都沒有什麼反應
[00:07:29.080 --> 00:07:30.440]  沒有什麼成果
[00:07:30.440 --> 00:07:32.520]  抱怨
[00:07:32.520 --> 00:07:33.280]  沮喪
[00:07:33.280 --> 00:07:34.640]  沒有心情
[00:07:34.640 --> 00:07:35.680]  懷疑
[00:07:35.680 --> 00:07:37.480]  是不是種子有問題
[00:07:37.480 --> 00:07:39.080]  是不是泥土有問題
[00:07:39.080 --> 00:07:41.680]  為什麼沒有反應
[00:07:41.680 --> 00:07:43.280]  甚至灰心
[00:07:43.280 --> 00:07:44.120]  放棄了
[00:07:44.120 --> 00:07:44.680]  離開了
[00:07:44.680 --> 00:07:47.120]  不管了
[00:07:47.120 --> 00:07:49.800]  那我們怎麼面對這個情況呢
[00:07:49.800 --> 00:07:50.440]  忍耐
[00:07:50.440 --> 00:07:52.360]  怎麼去忍耐呢
[00:07:52.360 --> 00:07:53.440]  第八節說
[00:07:53.440 --> 00:07:54.720]  你們也當忍耐
[00:07:54.720 --> 00:07:56.240]  堅固你們的心
[00:07:56.240 --> 00:07:57.920]  就是堅固你們的心
[00:07:57.920 --> 00:07:59.120]  那堅固你們的心
[00:07:59.120 --> 00:08:02.240]  在希伯來文是指用食物來健壯身體
[00:08:02.240 --> 00:08:03.880]  就是我們身體軟弱
[00:08:03.880 --> 00:08:04.400]  虛弱
[00:08:04.400 --> 00:08:05.000]  要吃些東西
[00:08:05.000 --> 00:08:08.200]  就可以讓自己有健壯
[00:08:08.200 --> 00:08:12.160]  我們基督徒應該在信心上都要站穩
[00:08:12.160 --> 00:08:14.320]  絕不疑惑
[00:08:14.320 --> 00:08:15.520]  忍耐
[00:08:15.520 --> 00:08:17.520]  不是我們想像的那種
[00:08:17.520 --> 00:08:18.600]  咬緊牙關
[00:08:18.600 --> 00:08:19.280]  死忍
[00:08:19.280 --> 00:08:20.560]  死頂的那種
[00:08:20.560 --> 00:08:22.400]  或者是逆來信受
[00:08:22.400 --> 00:08:24.360]  沒辦法了
[00:08:24.360 --> 00:08:26.080]  就弄定這樣吧
[00:08:26.080 --> 00:08:26.760]  要忍
[00:08:26.760 --> 00:08:27.760]  不是那種
[00:08:27.760 --> 00:08:30.080]  而是一種期望的態度
[00:08:30.080 --> 00:08:31.120]  是一種等待
[00:08:31.120 --> 00:08:32.520]  一種等候
[00:08:32.520 --> 00:08:33.120]  等候什麼
[00:08:33.120 --> 00:08:34.120]  等候神
[00:08:34.120 --> 00:08:35.240]  在詩篇六十二篇
[00:08:35.240 --> 00:08:36.720]  第五至第六節說
[00:08:36.720 --> 00:08:39.040]  我的心馬利多默默無聲
[00:08:39.040 --> 00:08:40.280]  尊等候神
[00:08:40.280 --> 00:08:43.320]  因為我的盼望是從他而來
[00:08:43.320 --> 00:08:45.160]  唯獨他是我的盆石
[00:08:45.160 --> 00:08:46.280]  我的拯救
[00:08:46.280 --> 00:08:47.520]  也是我的高台
[00:08:47.520 --> 00:08:50.320]  我必不動搖
[00:08:50.320 --> 00:08:51.440]  另外就是
[00:08:51.440 --> 00:08:52.760]  我們等候
[00:08:52.760 --> 00:08:54.680]  另外也相信
[00:08:54.680 --> 00:08:57.320]  萬事萬物都有定期的
[00:08:57.320 --> 00:08:59.680]  在全道書第三章
[00:08:59.680 --> 00:09:01.360]  一至十一節
[00:09:01.360 --> 00:09:03.640]  大家可能都聽過了
[00:09:03.640 --> 00:09:07.520]  我跟大家聽聽和修版怎麼說
[00:09:07.520 --> 00:09:09.400]  凡事都有定期
[00:09:09.400 --> 00:09:12.320]  天下每一事無都有定時
[00:09:12.320 --> 00:09:13.280]  生有時
[00:09:13.280 --> 00:09:14.440]  死有時
[00:09:14.440 --> 00:09:16.080]  災眾有時
[00:09:16.080 --> 00:09:17.200]  拔出有時
[00:09:17.200 --> 00:09:18.600]  殺戮有時
[00:09:18.600 --> 00:09:20.040]  依次有時
[00:09:20.040 --> 00:09:21.360]  拆毀有時
[00:09:21.360 --> 00:09:23.120]  建造有時
[00:09:23.120 --> 00:09:24.240]  哭有時
[00:09:24.240 --> 00:09:25.560]  笑有時
[00:09:25.560 --> 00:09:26.840]  哀動有時
[00:09:26.840 --> 00:09:28.240]  跳舞有時
[00:09:28.240 --> 00:09:29.880]  雕石頭有時
[00:09:29.880 --> 00:09:31.520]  撿石頭有時
[00:09:31.520 --> 00:09:32.880]  懷抱有時
[00:09:32.880 --> 00:09:34.280]  不抱有時
[00:09:34.280 --> 00:09:35.720]  尋找有時
[00:09:35.720 --> 00:09:37.240]  失落有時
[00:09:37.240 --> 00:09:38.720]  保存有時
[00:09:38.720 --> 00:09:40.320]  拋棄有時
[00:09:40.320 --> 00:09:41.840]  撕裂有時
[00:09:41.840 --> 00:09:43.400]  奉保有時
[00:09:43.400 --> 00:09:44.960]  沉默有時
[00:09:44.960 --> 00:09:46.560]  說話有時
[00:09:46.560 --> 00:09:47.800]  喜愛有時
[00:09:47.800 --> 00:09:49.280]  恨惡有時
[00:09:49.280 --> 00:09:50.480]  戰爭有時
[00:09:50.480 --> 00:09:52.800]  和平有時
[00:09:52.800 --> 00:09:54.280]  這樣做事的人
[00:09:54.280 --> 00:09:57.320]  在他所勞碌的事上有什麼益處呢
[00:09:57.320 --> 00:09:59.920]  我觀看神給世人的擔子
[00:09:59.920 --> 00:10:02.960]  使他們在其中勞苦
[00:10:02.960 --> 00:10:03.840]  第十一節說
[00:10:03.840 --> 00:10:05.000]  神造萬物
[00:10:05.000 --> 00:10:07.040]  國安其時成為美好
[00:10:07.040 --> 00:10:10.000]  又將永恆安放在世人心裡
[00:10:10.000 --> 00:10:12.720]  然而神從始至終的作為
[00:10:12.720 --> 00:10:14.400]  人不能測透
[00:10:14.400 --> 00:10:16.440]  這裡說到神造萬物
[00:10:16.440 --> 00:10:19.120]  國安其時成為美好
[00:10:19.120 --> 00:10:21.240]  英文這個句子很漂亮
[00:10:21.240 --> 00:10:25.040]  God has made everything beautiful in His time
[00:10:25.040 --> 00:10:27.320]  神所做的每一件事
[00:10:27.320 --> 00:10:28.960]  在祂的時間裡面
[00:10:28.960 --> 00:10:32.360]  是最美好的
[00:10:32.360 --> 00:10:33.280]  神造萬物
[00:10:33.280 --> 00:10:35.720]  國安其時成為美好
[00:10:35.720 --> 00:10:38.120]  我相信農夫在等待
[00:10:38.120 --> 00:10:40.120]  在忍耐的時候的動力就是
[00:10:40.120 --> 00:10:42.240]  他知道會有收成
[00:10:42.240 --> 00:10:43.720]  所以他願意等候
[00:10:43.720 --> 00:10:45.480]  願意忍耐地等候
[00:10:45.480 --> 00:10:46.360]  接著
[00:10:46.360 --> 00:10:49.120]  在這個辛勞和等待
[00:10:49.120 --> 00:10:52.280]  是一個豐收過程的一部份
[00:10:52.280 --> 00:10:54.320]  承認這個是豐收過程的一部份
[00:10:54.320 --> 00:10:56.640]  所以願意等候
[00:10:56.640 --> 00:10:58.640]  父母也要忍耐孩子成長
[00:10:58.640 --> 00:10:59.920]  是需要時間的
[00:10:59.920 --> 00:11:01.360]  你不會說生一個兒子出來
[00:11:01.360 --> 00:11:02.320]  他明天就長大了
[00:11:02.320 --> 00:11:02.840]  不會的
[00:11:02.840 --> 00:11:03.880]  你一定要等
[00:11:03.880 --> 00:11:04.680]  慢慢等待
[00:11:04.680 --> 00:11:05.760]  他慢慢學習
[00:11:05.760 --> 00:11:06.520]  學習說話
[00:11:06.520 --> 00:11:08.680]  一路一路的進步
[00:11:08.680 --> 00:11:10.200]  我們今天有不少的信徒
[00:11:10.200 --> 00:11:12.480]  我們也等待我們的家人信主
[00:11:12.480 --> 00:11:13.560]  可能我們後輩
[00:11:13.560 --> 00:11:14.640]  我們希望我們的長輩
[00:11:14.640 --> 00:11:15.200]  未信主
[00:11:15.200 --> 00:11:17.280]  可以早日信主
[00:11:17.280 --> 00:11:18.720]  很多年都見不到果孝
[00:11:18.720 --> 00:11:19.920]  或者我們做父母的
[00:11:19.920 --> 00:11:22.120]  看到子女好像離開了神
[00:11:22.120 --> 00:11:23.400]  我們也很擔心
[00:11:23.400 --> 00:11:25.120]  為他祈禱
[00:11:25.120 --> 00:11:27.440]  當你覺得我們等待了很久
[00:11:27.440 --> 00:11:29.040]  為什麼還沒有果孝呢
[00:11:29.040 --> 00:11:30.040]  有時候會灰心
[00:11:30.040 --> 00:11:30.640]  失望
[00:11:30.640 --> 00:11:31.640]  甚至放棄
[00:11:31.640 --> 00:11:33.000]  放棄祈禱
[00:11:33.000 --> 00:11:35.480]  我就跟大家說一個見證
[00:11:35.480 --> 00:11:37.760]  這個見證是我最近聽到
[00:11:37.760 --> 00:11:40.880]  有一位牧師跟我分享的
[00:11:40.880 --> 00:11:43.200]  這個見證是關於
[00:11:43.200 --> 00:11:43.760]  喬宏
[00:11:43.760 --> 00:11:45.240]  這位基督徒的藝人
[00:11:45.240 --> 00:11:47.320]  喬宏是1927年出生
[00:11:47.320 --> 00:11:49.760]  1999年離開世界
[00:11:49.760 --> 00:11:51.720]  他在上個世紀50年代
[00:11:51.720 --> 00:11:54.360]  開始參與電影的演出
[00:11:54.360 --> 00:11:58.000]  70至80年代參演電視劇
[00:11:58.000 --> 00:12:00.440]  他是一個很熱心傳福音的信徒
[00:12:00.440 --> 00:12:02.360]  在1985年他創立了
[00:12:02.360 --> 00:12:04.320]  藝人之家基督徒團契
[00:12:04.320 --> 00:12:07.240]  向基督徒的藝人傳福音
[00:12:07.240 --> 00:12:10.840]  但他的兒子很不願意信主
[00:12:10.840 --> 00:12:13.120]  在青年時期很反叛
[00:12:13.120 --> 00:12:16.320]  對基督教信仰非常抗拒
[00:12:16.320 --> 00:12:19.560]  喬宏夫婦一直為他兒子祈禱
[00:12:19.560 --> 00:12:20.760]  但他也不肯悔改
[00:12:20.760 --> 00:12:21.920]  而且越走越遠
[00:12:21.920 --> 00:12:23.280]  越來越抗拒
[00:12:23.280 --> 00:12:25.080]  不想聽
[00:12:25.080 --> 00:12:26.800]  這個見證其實是
[00:12:26.800 --> 00:12:29.200]  三連鎮信會的馮牧師跟我分享的
[00:12:29.200 --> 00:12:30.400]  有一次我們聊天的時候
[00:12:30.400 --> 00:12:32.360]  他無意中就跟我說了這個見證
[00:12:32.360 --> 00:12:36.960]  他說有一次在教會講道
[00:12:36.960 --> 00:12:38.760]  忽然之間有個彪形大漢進來
[00:12:38.760 --> 00:12:39.720]  很大隻
[00:12:39.720 --> 00:12:41.720]  又高大又健碩
[00:12:41.720 --> 00:12:44.760]  他以為他進來是追債
[00:12:44.760 --> 00:12:49.160]  或是收債
[00:12:49.160 --> 00:12:51.640]  見到他戴耳環
[00:12:51.640 --> 00:12:52.640]  耳環不單止
[00:12:52.640 --> 00:12:54.560]  鼻子也有個環
[00:12:54.560 --> 00:12:55.960]  連嘴唇也有個環
[00:12:55.960 --> 00:12:57.800]  他心也怯一怯
[00:12:57.800 --> 00:12:59.800]  「糟了,他們幹什麼呢?」
[00:12:59.800 --> 00:13:02.680]  他還坐在禮堂的第一行
[00:13:02.680 --> 00:13:03.960]  他對得很清楚
[00:13:03.960 --> 00:13:06.320]  馮牧師說「聽我說道」
[00:13:06.320 --> 00:13:08.080]  他馬上說道就照說
[00:13:08.080 --> 00:13:09.920]  站在那裡誰在也照說
[00:13:09.920 --> 00:13:12.840]  但心裡有點害怕
[00:13:12.840 --> 00:13:15.480]  說道之後這個年輕人
[00:13:15.480 --> 00:13:18.640]  一個壯年人走過來跟他握手
[00:13:18.640 --> 00:13:20.880]  哭了、流了眼淚
[00:13:20.880 --> 00:13:24.320]  跟他說「我聽了你說道之後
[00:13:24.320 --> 00:13:29.720]  我就明白為什麼我爸爸會相信這位神」
[00:13:29.720 --> 00:13:31.320]  他就是喬宏的兒子
[00:13:31.320 --> 00:13:33.440]  他的英文名字叫Boris
[00:13:33.440 --> 00:13:36.400]  這個喬宏的兒子就是這樣信了主
[00:13:36.400 --> 00:13:39.320]  當時他決心信主的時候
[00:13:39.320 --> 00:13:43.240]  是喬宏死了之後六年
[00:13:43.240 --> 00:13:45.360]  所以喬宏在他死的那天
[00:13:45.360 --> 00:13:51.280]  他也不知道這個兒子後來是信了耶穌的
[00:13:51.280 --> 00:13:52.000]  丁姐妹
[00:13:52.000 --> 00:13:54.560]  可能你為了神的國度、神的公義
[00:13:54.560 --> 00:13:56.400]  未信主的家人
[00:13:56.400 --> 00:13:57.720]  或者你關心的親友
[00:13:57.720 --> 00:13:59.120]  祈禱很多時
[00:13:59.120 --> 00:14:02.640]  都好像未見到任何的果效
[00:14:02.640 --> 00:14:03.800]  但我們知道
[00:14:03.800 --> 00:14:06.160]  神的工作有祂自己的時間
[00:14:06.160 --> 00:14:07.800]  我們要忍耐
[00:14:07.800 --> 00:14:11.560]  很多信徒都是憑著信心等候
[00:14:11.560 --> 00:14:14.240]  甚至離開世界的時候
[00:14:14.240 --> 00:14:16.960]  都未看到那個結果
[00:14:16.960 --> 00:14:20.920]  然而信心讓我們超越死亡
[00:14:20.920 --> 00:14:25.240]  我們知道主來的日子近了
[00:14:25.240 --> 00:14:28.560]  所以我們是要學習
[00:14:28.560 --> 00:14:32.280]  去依靠神、去等候神
[00:14:32.280 --> 00:14:38.480]  第二跟大家分享的就是受苦和忍耐
[00:14:38.480 --> 00:14:40.520]  第九至第十節
[00:14:40.520 --> 00:14:43.480]  不如弟兄姊妹一起讀出
[00:14:43.480 --> 00:14:46.600]  弟兄們,你們不要彼此埋怨
[00:14:46.600 --> 00:14:48.200]  免得受審判
[00:14:48.200 --> 00:14:51.680]  看啊!審判的主站在門前了
[00:14:51.680 --> 00:14:56.800]  弟兄們,你們要把那先前奉主明說話的眾先知
[00:14:56.800 --> 00:15:00.840]  當作能受苦、能忍耐的榜樣
[00:15:00.840 --> 00:15:04.720]  例子這個榜樣是講述先知的忍耐
[00:15:04.720 --> 00:15:05.840]  先知
[00:15:05.840 --> 00:15:07.040]  想起誰呢?
[00:15:07.040 --> 00:15:09.120]  可能是早期一點的
[00:15:09.120 --> 00:15:13.840]  摩西、甚至是羅亞、耶利米等等的先知
[00:15:13.840 --> 00:15:17.160]  其實新約時都有的使徒
[00:15:17.160 --> 00:15:19.840]  耶穌基督的門徒、保羅
[00:15:19.840 --> 00:15:21.280]  甚至主耶穌
[00:15:21.280 --> 00:15:24.120]  他們都是曾經被人誤會
[00:15:24.120 --> 00:15:26.040]  或者是不信任的
[00:15:26.040 --> 00:15:30.280]  他們都是在受苦中能夠忍耐的榜樣
[00:15:30.280 --> 00:15:32.640]  先知雖然他是奉主明說話
[00:15:32.640 --> 00:15:34.840]  說這是他們的使命
[00:15:34.840 --> 00:15:36.040]  主吩咐他們說的話
[00:15:36.040 --> 00:15:38.400]  他們就照說,說出來
[00:15:38.400 --> 00:15:39.760]  雖然他們有這個使命
[00:15:39.760 --> 00:15:41.480]  那麼神聖、那麼偉大使命
[00:15:41.480 --> 00:15:43.400]  但是也不會因為這樣
[00:15:43.400 --> 00:15:46.000]  可以免去苦難的
[00:15:46.000 --> 00:15:50.200]  他們不是因為犯罪而受苦
[00:15:50.200 --> 00:15:52.720]  而是為了主的明受苦
[00:15:52.720 --> 00:15:54.920]  所以他們的受苦忍耐
[00:15:54.920 --> 00:15:58.640]  是跟他們的使命有關的
[00:15:58.640 --> 00:16:00.880]  先知忍耐的困難是什麼?
[00:16:00.880 --> 00:16:01.640]  當他忍耐的時候
[00:16:01.640 --> 00:16:03.680]  他面對什麼困難呢?
[00:16:03.680 --> 00:16:07.200]  甚至被人攻擊、被人挑釁
[00:16:07.200 --> 00:16:09.200]  被人誤解、冤枉
[00:16:09.200 --> 00:16:11.600]  我們看到舊約裡面很多先知都是這樣的
[00:16:11.600 --> 00:16:13.200]  說這些話也不中聽
[00:16:13.200 --> 00:16:14.600]  經常說不好的東西
[00:16:14.600 --> 00:16:16.680]  又說要悔改、又說你犯罪
[00:16:16.680 --> 00:16:19.120]  又說懲罰要臨到
[00:16:19.120 --> 00:16:22.400]  所以他們是很被誤解、被冤枉
