
[00:00:00.000 --> 00:00:05.680]  我們一直在查經的時候都是說耶穌登山變象
[00:06:06.640 --> 00:06:08.640]  就是他們亡國之後
[00:06:08.640 --> 00:06:12.680]  他們被趕到世界不同的地方
[00:06:12.680 --> 00:06:18.120]  但好好的仍然保持著他們的民族和宗教上的純正
[00:06:18.120 --> 00:06:19.960]  但是未亡國之前
[00:06:19.960 --> 00:06:22.400]  他們可以去耶路撒冷去聖殿敬拜
[00:06:22.400 --> 00:06:24.200]  但是亡國之後怎麼辦呢?
[00:06:24.200 --> 00:06:25.640]  所以你們留意到
[00:06:25.640 --> 00:06:28.160]  是之後才會有會堂的
[00:06:28.160 --> 00:06:30.360]  在新約裡面有會堂的出現
[00:06:30.360 --> 00:06:32.200]  但是在舊約裡面沒有的
[00:06:32.200 --> 00:06:34.840]  如果我們去以色列旅行的時候
[00:06:34.840 --> 00:06:38.560]  就會參觀猶太人的會堂
[00:06:38.560 --> 00:06:41.680]  在加利里也有一些會堂
[00:06:41.680 --> 00:06:43.680]  我們可以看到一些遺址
[00:06:43.680 --> 00:06:47.480]  會堂就代替了當日的聖殿
[00:06:47.480 --> 00:06:50.360]  在不同的區域裡面都會有的
[00:06:50.360 --> 00:06:55.480]  譬如在伯明翰有一個會堂
[00:06:55.480 --> 00:06:57.800]  可能在利物浦有他的會堂
[00:06:57.800 --> 00:07:01.240]  住在曼徹斯特的人也有他的會堂
[00:07:01.240 --> 00:07:05.000]  在伯明翰的人就參加伯明翰的會堂
[00:07:05.000 --> 00:07:07.880]  在曼徹斯特的人就參加曼徹斯特的會堂
[00:07:07.880 --> 00:07:11.960]  但是如何保持這個宗教呢?
[00:07:11.960 --> 00:07:13.200]  就有民事
[00:07:13.200 --> 00:07:15.960]  民事在那時候不僅僅是抄寫聖經
[00:07:15.960 --> 00:07:16.960]  你記住
[00:07:16.960 --> 00:07:18.880]  他們那時候是沒有印刷的
[00:07:18.880 --> 00:07:20.560]  就是不會印出一些聖經
[00:07:20.560 --> 00:07:21.720]  就要抄寫了
[00:07:21.720 --> 00:07:24.560]  但是民事不僅僅是抄寫聖經
[00:07:24.560 --> 00:07:29.520]  更加要教導子民神的律法和文化
[00:07:29.520 --> 00:07:33.920]  就好像今天那些老師教學生那樣
[00:07:33.920 --> 00:07:37.400]  而民事大部分是法理菜人
[00:07:37.400 --> 00:07:40.920]  法理菜人不是一種民族
[00:07:40.920 --> 00:07:43.400]  法理菜人是一種階層
[00:07:43.400 --> 00:07:49.760]  就好像議會裡面有上議院、下議院的成員
[00:07:49.760 --> 00:07:52.400]  但是他們不是一個民族
[00:07:52.400 --> 00:07:53.840]  只是一個身份而已
[00:07:53.840 --> 00:07:56.280]  原來民事是什麼呢?
[00:07:56.280 --> 00:07:57.880]  他們多數是法理菜人
[00:07:57.880 --> 00:08:03.320]  法理菜人就是他們很敬虔地遵守宗教的禮儀
[00:08:03.320 --> 00:08:04.840]  被人尊敬的
[00:08:04.840 --> 00:08:09.240]  這三種人是被受市民所尊重的
[00:08:09.240 --> 00:08:15.720]  而這三種人也都組成了工會的三種分子
[00:08:15.720 --> 00:08:17.320]  很簡單
[00:08:17.320 --> 00:08:20.200]  我不太熟悉英國的議會制度
[00:08:20.200 --> 00:08:22.360]  香港有立法會
[00:08:22.360 --> 00:08:26.280]  立法會裡面會有民選的議員
[00:08:26.280 --> 00:08:28.160]  又有功能組別
[00:08:28.160 --> 00:08:30.240]  由政府去委派
[00:08:30.240 --> 00:08:34.880]  又有行政會議的成員
[00:08:34.880 --> 00:08:37.560]  所以主耶穌告訴他們
[00:08:37.560 --> 00:08:41.520]  他會在國內的工會
[00:08:41.520 --> 00:08:47.760]  以及正統的宗教領袖當中受苦
[00:08:47.760 --> 00:08:53.320]  就是說對付耶穌那種力量是非常大的
[00:08:53.320 --> 00:08:59.120]  是政府和民間組織去對付耶穌的
[00:08:59.120 --> 00:09:00.560]  耶穌也說了
[00:09:00.560 --> 00:09:03.840]  我會因為這個緣故而被殺
[00:09:03.840 --> 00:09:05.520]  但是記住
[00:09:05.520 --> 00:09:07.000]  耶穌一定說
[00:09:07.000 --> 00:09:10.480]  我第三天從死裡復活
[00:09:10.480 --> 00:09:11.680]  很可惜
[00:09:11.680 --> 00:09:16.240]  有時候那些門徒聽過很多次
[00:09:16.240 --> 00:09:19.360]  耶穌說他會死了之後三天復活
[00:09:19.360 --> 00:09:22.440]  但是有時候他也會忘記了這件事
[00:09:22.440 --> 00:09:22.960]  好了
[00:09:22.960 --> 00:09:24.880]  我們就很清楚知道了
[00:09:24.880 --> 00:09:27.240]  主耶穌來到這個世界的目的
[00:09:27.240 --> 00:09:29.200]  不是要受著萬人景仰
[00:09:29.200 --> 00:09:31.360]  享受人對祂的服侍
[00:09:31.360 --> 00:09:33.000]  原來他第一次來的時候
[00:09:33.000 --> 00:09:35.200]  是要擔當人的罪
[00:09:35.200 --> 00:09:37.560]  代替人受罪的刑罰
[00:09:37.560 --> 00:09:39.520]  使公義的神
[00:09:39.520 --> 00:09:41.200]  祂的公義得以彰顯
[00:09:41.200 --> 00:09:43.400]  因為人犯罪是要受刑罰的
[00:09:43.400 --> 00:09:44.840]  但是神也是慈愛的
[00:09:44.840 --> 00:09:47.520]  所以用完全沒有罪的主
[00:09:47.520 --> 00:09:49.560]  代替我們受這個刑罰
[00:09:49.560 --> 00:09:50.840]  這時候
[00:09:50.840 --> 00:09:53.120]  耶穌基督為了愛我們
[00:09:53.120 --> 00:09:54.040]  請你記住
[00:09:54.040 --> 00:09:56.360]  是甘心情願的
[00:09:56.360 --> 00:09:58.760]  走上這條毀身的道路
[00:09:58.760 --> 00:10:00.240]  這是很重要的
[00:10:00.240 --> 00:10:01.160]  好了
[00:10:01.160 --> 00:10:02.840]  耶穌一宣告完之後
[00:10:02.840 --> 00:10:04.560]  彼得就做了什麼呢?
[00:10:04.560 --> 00:10:08.240]  彼得立刻去攔阻耶穌
[00:10:08.240 --> 00:10:11.360]  當彼得聽到主這個宣告的時候
[00:10:11.360 --> 00:10:14.000]  他的反應很大很大
[00:10:14.000 --> 00:10:17.400]  他要阻止主走上這條不歸之路
[00:10:17.400 --> 00:10:18.840]  我們一起來看看
[00:10:18.840 --> 00:10:22.800]  第十六章的第二十二節
[00:10:22.800 --> 00:10:25.160]  彼得就拉著祂
[00:10:25.160 --> 00:10:27.960]  勸他說:主啊!萬不可如此
[00:10:27.960 --> 00:10:30.400]  者是必不能到祢身上
[00:10:30.400 --> 00:10:32.240]  彼得留意到
[00:10:32.240 --> 00:10:37.200]  稍後我們會看到彼得不僅僅用口說
[00:10:37.200 --> 00:10:38.800]  還出手了
[00:10:38.800 --> 00:10:40.760]  他還要拉著耶穌
[00:10:40.760 --> 00:10:43.400]  其實彼得和很多猶太人
[00:10:43.400 --> 00:10:45.440]  從小到大
[00:10:45.440 --> 00:10:48.640]  他們都受著一個教導
[00:10:48.640 --> 00:10:50.960]  彼賽亞是什麼意思?
[00:10:50.960 --> 00:10:53.720]  彼賽亞就是要來的君王
[00:10:53.720 --> 00:10:56.520]  但是要來的君王一定是滿有榮耀的
[00:10:56.520 --> 00:10:58.160]  是會得勝
[00:10:58.160 --> 00:11:00.160]  甚至他們期望這個彼賽亞
[00:11:00.160 --> 00:11:01.960]  是帶領他們成為強國
[00:11:01.960 --> 00:11:04.040]  可以來帶去
[00:11:04.040 --> 00:11:08.120]  其他的國家都要來帶去朝貢於他
[00:11:08.120 --> 00:11:10.600]  這個時候是滿有榮耀的
[00:11:10.600 --> 00:11:12.920]  為什麼強國的君王
[00:11:12.920 --> 00:11:15.800]  是多麼的得到尊崇呢?
[00:11:15.800 --> 00:11:17.720]  怎麼可以受苦呢?
[00:11:17.720 --> 00:11:21.000]  官面和十字架
[00:11:21.000 --> 00:11:24.440]  是絕對不會連結在一起的
[00:11:24.440 --> 00:11:26.680]  這個簡直是匪夷所思
[00:11:26.680 --> 00:11:28.280]  這一次你有沒有留意到
[00:11:28.280 --> 00:11:30.440]  是主耶穌第一次
[00:11:30.440 --> 00:11:31.680]  來到香港
[00:11:31.680 --> 00:11:33.240]  他會受苦
[00:11:33.240 --> 00:11:34.200]  受死
[00:11:34.200 --> 00:11:35.480]  和復活
[00:11:35.480 --> 00:11:37.520]  所以門徒是第一次聽到的
[00:11:37.520 --> 00:11:39.040]  一聽到的時候
[00:11:39.040 --> 00:11:40.720]  他們是很震驚的
[00:11:40.720 --> 00:11:42.600]  是很難去相信的
[00:11:42.600 --> 00:11:45.000]  正如我自己當年很清楚
[00:11:45.000 --> 00:11:46.440]  神是要我
[00:11:46.440 --> 00:11:47.360]  好了
[00:11:47.360 --> 00:11:48.840]  去到某一個時段裡面
[00:11:48.840 --> 00:11:50.240]  就要離開美恩堂了
[00:11:50.240 --> 00:11:51.520]  雖然是我一手建立
[00:11:51.520 --> 00:11:53.760]  我是不喜歡開這麼多會的
[00:11:53.760 --> 00:11:54.480]  好了
[00:11:54.480 --> 00:11:55.440]  這時候
[00:11:55.440 --> 00:11:57.760]  我不想開這麼多會
[00:11:57.760 --> 00:12:00.560]  所以我會離開
[00:12:00.560 --> 00:12:03.440]  我三年多前就已經想著這件事
[00:12:03.440 --> 00:12:05.120]  當我第一次
[00:12:05.120 --> 00:12:07.640]  和我家人說的時候
[00:12:07.640 --> 00:12:09.440]  他們都很震驚
[00:12:09.440 --> 00:12:12.120]  包括連師母都不可以相信
[00:12:12.120 --> 00:12:13.240]  你不是吧?
[00:12:13.240 --> 00:12:14.560]  你會不會走?
[00:12:14.560 --> 00:12:17.000]  你不是真的吧?
[00:12:17.000 --> 00:12:20.160]  他們是很難去接受這件事的
[00:12:20.160 --> 00:12:21.680]  在舊約裡面
[00:12:21.680 --> 00:12:24.000]  很多的應許彌賽亞
[00:12:24.000 --> 00:12:26.560]  是王者的彌賽亞
[00:12:26.560 --> 00:12:28.040]  但是不要忘記
[00:12:28.040 --> 00:12:30.600]  也有受苦的彌賽亞
[00:12:30.600 --> 00:12:32.360]  有兩個層面的
[00:12:32.360 --> 00:12:34.800]  但是很多人
[00:12:34.800 --> 00:12:37.360]  只看到前者
[00:12:37.360 --> 00:12:39.160]  而看不到後者
[00:12:39.160 --> 00:12:40.520]  只看到利益
[00:12:40.520 --> 00:12:42.760]  看不到代價
[00:12:42.760 --> 00:12:44.880]  在英國就很不同
[00:12:44.880 --> 00:12:45.880]  英國呢
[00:12:45.880 --> 00:12:48.000]  我到現在都申請不到 visa 卡
[00:12:48.000 --> 00:12:50.560]  除了一張 AE 卡
[00:12:50.560 --> 00:12:53.480]  AE 在香港是很難申請的
[00:12:53.480 --> 00:12:54.520]  反而在這裡
[00:12:54.520 --> 00:12:55.720]  是很容易申請的
[00:12:55.720 --> 00:12:56.240]  好了
[00:12:56.240 --> 00:13:00.160]  我想申請銀行的 visa 卡
[00:13:00.160 --> 00:13:02.320]  我可以不用這麼快找數
[00:13:02.320 --> 00:13:03.240]  又可以
[00:13:03.240 --> 00:13:04.520]  如果有積分儲
[00:13:04.520 --> 00:13:05.600]  那就最好了
[00:13:05.600 --> 00:13:07.040]  但是在香港很不同
[00:13:07.040 --> 00:13:10.920]  我在香港有二十多三十張 visa 卡
[00:13:10.920 --> 00:13:12.240]  不過現在盡量取消
[00:13:12.240 --> 00:13:13.400]  因為你一申請
[00:13:13.400 --> 00:13:14.600]  它就會批准你
[00:13:14.600 --> 00:13:17.280]  甚至你簽了多少錢
[00:13:17.280 --> 00:13:19.280]  有很多小禮物
[00:13:19.280 --> 00:13:20.240]  即是行李箱
[00:13:20.240 --> 00:13:21.640]  電器
[00:13:21.640 --> 00:13:23.040]  我有很多這些行李箱
[00:13:23.040 --> 00:13:25.000]  電器都是這樣申請回來的
[00:13:25.000 --> 00:13:25.880]  甚至一次
[00:13:25.880 --> 00:13:27.720]  你知不知道很瘋狂的
[00:13:27.720 --> 00:13:29.280]  它給我的信
[00:13:29.280 --> 00:13:30.520]  批准了多少錢呢
[00:13:30.520 --> 00:13:32.320]  我看到我眼睛都乾了
[00:13:32.320 --> 00:13:33.280]  一百萬
[00:13:33.280 --> 00:13:34.600]  嚇到我
[00:13:34.600 --> 00:13:35.320]  我打電話去
[00:13:35.320 --> 00:13:36.280]  不要啊
[00:13:36.280 --> 00:13:38.800]  你不要給我這麼多限額
[00:13:38.800 --> 00:13:41.720]  我肯定不會花多過這個限額
[00:13:41.720 --> 00:13:42.960]  但是我怕被人批准了
[00:13:42.960 --> 00:13:43.880]  那個人就死了
[00:13:43.880 --> 00:13:45.160]  麻煩你
[00:13:45.160 --> 00:13:47.880]  說回二十萬三十萬好了
[00:13:47.880 --> 00:13:50.120]  我們很多時都會看
[00:13:50.120 --> 00:13:53.320]  我有這張信用卡
[00:13:53.320 --> 00:13:55.400]  我可以來大陸去買東西
[00:13:55.400 --> 00:13:56.480]  可以儲分
[00:13:56.480 --> 00:13:59.240]  又可以有現金回贈
[00:13:59.240 --> 00:14:01.600]  但是你不要忘記那些信用卡
[00:14:01.600 --> 00:14:03.160]  多數會寄給你的時候
[00:14:03.160 --> 00:14:05.600]  就有一大本書給你
[00:14:05.600 --> 00:14:06.440]  那些規矩
[00:14:06.440 --> 00:14:08.120]  我想問有多少人會看的
[00:14:08.120 --> 00:14:09.840]  我肯定沒有看的
[00:14:09.840 --> 00:14:10.680]  但是你知不知道
[00:14:10.680 --> 00:14:15.600]  原來你如果欠他們的錢不還的時候
[00:14:15.600 --> 00:14:17.680]  利息很高的
[00:14:17.680 --> 00:14:19.920]  可能三十多厘
[00:14:19.920 --> 00:14:22.320]  當然我是很少欠他們的錢的
[00:14:22.320 --> 00:14:23.480]  那時候
[00:14:23.480 --> 00:14:25.920]  你明明很多人就因為信用卡爆了
[00:14:25.920 --> 00:14:27.000]  又沒錢還
[00:14:27.000 --> 00:14:28.920]  於是欠了一句債
[00:14:28.920 --> 00:14:30.000]  你不明白我說什麼
[00:14:30.000 --> 00:14:31.240]  有時候我只看
[00:14:31.240 --> 00:14:32.520]  哇,好好的一面
[00:14:32.520 --> 00:14:36.480]  哎呀,簽這些卡的好處就很多了
[00:14:36.480 --> 00:14:40.520]  但是我們又不會看你要付的代價
[00:14:40.520 --> 00:14:45.760]  在舊約裡面有榮耀的王者的彌賽
[00:14:45.760 --> 00:14:46.760]  也有什麼呢?
[00:14:46.760 --> 00:14:48.680]  受苦的彌賽
[00:14:48.680 --> 00:14:50.560]  但是很多時候
[00:14:50.560 --> 00:14:53.880]  有很多人只是以人的地位
[00:14:53.880 --> 00:14:55.080]  財富
[00:14:55.080 --> 00:14:56.520]  受歡迎的程度
[00:14:56.520 --> 00:14:59.680]  去衡量這個人是否成功
[00:14:59.680 --> 00:15:01.280]  故此彌賽
[00:15:01.280 --> 00:15:02.760]  應該是君王
[00:15:02.760 --> 00:15:04.640]  怎麼可以來大陸去受苦的
[00:15:04.640 --> 00:15:07.280]  這是他們很自然的想法
[00:15:07.280 --> 00:15:10.920]  所以我們會覺得奇怪彼得
[00:15:10.920 --> 00:15:13.720]  他不是已經答對了耶穌的身份嗎?
[00:15:13.720 --> 00:15:16.240]  你是彌賽,是基督,是嗎?
[00:15:16.240 --> 00:15:17.960]  你不要忘記
[00:15:17.960 --> 00:15:20.080]  彼得一開始的時候
[00:15:20.080 --> 00:15:23.600]  是說對了耶穌的身份
[00:15:23.600 --> 00:15:25.800]  你是永生神的兒子
[00:15:25.800 --> 00:15:28.080]  你是彌賽
[00:15:28.080 --> 00:15:31.040]  但是他卻是誤解了
[00:15:31.040 --> 00:15:35.720]  或者不完全了解到耶穌的工作
[00:15:35.720 --> 00:15:39.560]  他只是知道主耶穌專歸彌賽的身份
[00:15:39.560 --> 00:15:42.400]  但是他不知道耶穌是彌的
[00:15:42.400 --> 00:15:44.400]  他的使命就是要受苦
[00:15:44.400 --> 00:15:45.840]  受死
[00:15:45.840 --> 00:15:49.280]  所以主耶穌立刻的
[00:15:49.280 --> 00:15:51.880]  將他錯誤的思想
[00:15:51.880 --> 00:15:54.240]  去矯正過來
[00:15:54.240 --> 00:15:55.560]  很簡單
[00:15:55.560 --> 00:15:59.040]  很多人只知道這是牧師的身份
[00:15:59.040 --> 00:16:01.920]  但是有多少人很詳細的知道
[00:16:01.920 --> 00:16:03.960]  牧師要做什麼工作呢?
[00:16:03.960 --> 00:16:07.440]  牧師不單單要去講道
[00:16:07.440 --> 00:16:09.360]  要打理教會行政
[00:16:09.360 --> 00:16:11.240]  要去關心人
[00:16:11.240 --> 00:16:12.880]  要去探病
[00:16:12.880 --> 00:16:15.080]  要去做輔導
[00:16:15.080 --> 00:16:17.520]  有很多事情要處理
[00:16:17.520 --> 00:16:18.720]  但是很真
[00:16:18.720 --> 00:16:23.320]  特別那些對教會不太認識
[00:16:23.320 --> 00:16:25.240]  只是偶然回到教會
[00:16:25.240 --> 00:16:27.200]  他就知道這是牧師
[00:16:27.200 --> 00:16:29.320]  但是他知道牠的身份
[00:16:29.320 --> 00:16:31.960]  但是他不知道牠的工作,是嗎?
[00:16:31.960 --> 00:16:34.040]  在這個時候彼得就是這樣
[00:16:34.040 --> 00:16:37.080]  他知道耶穌的身份
[00:16:37.080 --> 00:16:40.760]  但是他錯判了耶穌的工作
[00:16:40.760 --> 00:16:42.360]  如果你留意到
[00:16:42.360 --> 00:16:43.880]  彼得抓住他
[00:16:43.880 --> 00:16:46.600]  叫耶穌不要來帶他去受死
[00:16:46.600 --> 00:16:48.760]  這是一個情愛的陷阱
[00:16:48.760 --> 00:16:50.840]  我們看看耶穌的反應是怎樣
[00:16:50.840 --> 00:16:54.600]  我們再來看第十六章的二十三節
[00:16:54.600 --> 00:16:56.960]  耶穌轉過來對彼得說
[00:16:56.960 --> 00:16:59.680]  阿凡,退我後邊去吧
[00:16:59.680 --> 00:17:01.440]  你是伴我腳的
[00:17:01.440 --> 00:17:03.760]  因為你不看貼神的意思
[00:17:03.760 --> 00:17:05.920]  只看貼人的意思
[00:17:05.920 --> 00:17:10.360]  耶穌竟然稱呼彼得為撒旦
[00:17:10.360 --> 00:17:11.120]  我們有沒有覺得
[00:17:11.120 --> 00:17:14.920]  耶穌這個責備是否過火了呢?
[00:17:14.920 --> 00:17:18.760]  剛剛耶穌施了一張最高的榮譽稱讚
[00:17:18.760 --> 00:17:20.360]  你也是去給彼得
[00:17:20.360 --> 00:17:22.520]  還稱他為有福的人
[00:17:22.520 --> 00:17:24.120]  但是這一刻
[00:17:24.120 --> 00:17:26.600]  立刻就說他是撒旦
[00:17:26.600 --> 00:17:28.920]  撒旦這個字是很嚴厲的
[00:17:28.920 --> 00:17:31.280]  因為是魔鬼的意思
[00:17:31.280 --> 00:17:35.600]  那時候耶穌是否立刻變臉呢?
[00:17:35.600 --> 00:17:38.240]  如果一個經常發脾氣
[00:17:38.240 --> 00:17:40.560]  經常罵人的人去罵人
[00:17:40.560 --> 00:17:42.880]  那你就不需要理他
[00:17:42.880 --> 00:17:45.520]  他習慣了發瘋了
[00:17:45.520 --> 00:17:47.960]  但是如果一個很溫柔的人
[00:17:47.960 --> 00:17:50.360]  很少很少去罵人
[00:17:50.360 --> 00:17:52.160]  很有忍耐的
[00:17:52.160 --> 00:17:53.840]  但是突然間
[00:17:53.840 --> 00:17:57.880]  說他發大很大的脾氣的時候
[00:17:57.880 --> 00:18:01.000]  那時候你就要想一想
