
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,早安。
[00:03:06.000 --> 00:03:12.000]  而僅僅將世界紀錄推前0.1秒,
[00:03:12.000 --> 00:03:15.000]  而興奮莫名。
[00:03:15.000 --> 00:03:18.000]  有人願意走過千山萬水,
[00:03:18.000 --> 00:03:25.000]  就是希望這種人性的飢餓或飢渴得到滿足。
[00:03:25.000 --> 00:03:27.000]  人有種種的飢餓,
[00:03:27.000 --> 00:03:29.000]  問題只不過是,
[00:03:29.000 --> 00:03:35.000]  我們是否用愚蠢的方法去滿足這些飢餓呢?
[00:03:35.000 --> 00:03:40.000]  我們今天看看阿摩斯仙之對我們的提醒,
[00:03:40.000 --> 00:03:43.000]  對我們人性的飢餓的提醒。
[00:03:43.000 --> 00:03:47.000]  今天講到的經文就是剛才讀的舊約經課,
[00:03:47.000 --> 00:03:51.000]  阿摩斯書第八章第一至第十二節。
[00:03:51.000 --> 00:03:53.000]  請弟兄姊妹再打開這個經文,
[00:03:53.000 --> 00:03:55.000]  我們再看一次,
[00:03:55.000 --> 00:04:01.000]  阿摩斯書第八章第一至第十二節。
[00:04:01.000 --> 00:04:03.000]  仙之這樣說,
[00:04:03.000 --> 00:04:07.000]  主耶和華又指示我一件事,
[00:04:07.000 --> 00:04:11.000]  我看見一腔夏天的果子。
[00:04:11.000 --> 00:04:14.000]  他說:阿摩斯,你看見什麼?
[00:04:14.000 --> 00:04:18.000]  我說:看見一腔夏天的果子。
[00:04:18.000 --> 00:04:22.000]  耶和華說:我聞以色列的結局到了,
[00:04:22.000 --> 00:04:24.000]  我必不再寬恕他們。
[00:04:24.000 --> 00:04:29.000]  主耶和華說:那日殿中的詩歌會變為哀號,
[00:04:29.000 --> 00:04:36.000]  必有許多的詩手在各處拋棄,無人作聲。
[00:04:36.000 --> 00:04:41.000]  第四節:你們這些要吞吃窮人的,
[00:04:41.000 --> 00:04:43.000]  使困苦人衰敗的,
[00:04:43.000 --> 00:04:45.000]  當聽我的話,
[00:04:45.000 --> 00:04:49.000]  你們說:月朔幾時過去,我們好賣糧,
[00:04:49.000 --> 00:04:53.000]  安斯日幾時過去,我們好擺開這些墨紙,
[00:04:53.000 --> 00:04:56.000]  賣出的時候用小星斗,
[00:04:56.000 --> 00:04:59.000]  收銀的時候用大凳子,
[00:04:59.000 --> 00:05:02.000]  用鬼咋的天秤欺控人,
[00:05:02.000 --> 00:05:05.000]  好用銀紙來買貧寒人,
[00:05:05.000 --> 00:05:08.000]  用一雙鞋去換那些窮乏人,
[00:05:08.000 --> 00:05:11.000]  將壞料的墨紙賣給人。
[00:05:11.000 --> 00:05:15.000]  這個小句應該退到第五節,第七節那裡。
[00:05:15.000 --> 00:05:18.000]  耶和華指著雅各的榮耀氣勢說:
[00:05:18.000 --> 00:05:22.000]  他們的一切行為,我必永遠不忘。
[00:05:22.000 --> 00:05:25.000]  地豈不因這是震動,
[00:05:25.000 --> 00:05:27.000]  其上的居民不也悲哀嗎?
[00:05:27.000 --> 00:05:30.000]  地必傳言將利羅河漲起,
[00:05:30.000 --> 00:05:33.000]  如同埃及河湧上落下。
[00:05:33.000 --> 00:05:35.000]  主耶和華說:到那日,
[00:05:35.000 --> 00:05:38.000]  我必使日頭在午間落下,
[00:05:38.000 --> 00:05:41.000]  使地在白晝黑暗,
[00:05:41.000 --> 00:05:44.000]  我必使你們的節日變為悲哀,
[00:05:44.000 --> 00:05:46.000]  歌曲變為哀歌。
[00:05:46.000 --> 00:05:50.000]  眾人腰束麻布,頭上光禿,
[00:05:50.000 --> 00:05:53.000]  剃了你們的頭髮,因為要舉哀了。
[00:05:53.000 --> 00:05:56.000]  使這場悲哀如喪毒生子,
[00:05:56.000 --> 00:05:59.000]  至終如痛苦的日子一樣。
[00:05:59.000 --> 00:06:01.000]  主耶和華說:日子將到,
[00:06:01.000 --> 00:06:04.000]  我必命饑荒降在地上。
[00:06:04.000 --> 00:06:07.000]  人饑餓,非因無餅,
[00:06:07.000 --> 00:06:10.000]  饑渴,非因無水。
[00:06:10.000 --> 00:06:13.000]  乃因不聽耶和華的話,
[00:06:13.000 --> 00:06:17.000]  他們必漂流從這海到那海,
[00:06:17.000 --> 00:06:27.000]  從北邊到東邊,往來奔跑,
[00:06:27.000 --> 00:06:30.000]  尋求耶和華的話卻尋不著。
[00:06:30.000 --> 00:06:34.000]  阿摩斯先知生活的時代,
[00:06:34.000 --> 00:06:39.000]  當時以色列分開北國和南國,
[00:06:39.000 --> 00:06:44.000]  北國以色列在耶羅波安二世的統治下,
[00:06:44.000 --> 00:06:49.000]  進入了以色列國少有的鼎盛時期,
[00:06:49.000 --> 00:06:53.000]  政治非常穩定,經濟繁榮,
[00:06:53.000 --> 00:06:55.000]  軍事力量亦很強大,
[00:06:55.000 --> 00:06:58.000]  國際貿易頻繁。
[00:06:58.000 --> 00:07:02.000]  在這樣的背景下造就了很多有錢人,
[00:07:02.000 --> 00:07:05.000]  有錢人過著奢華的生活。
[00:07:05.000 --> 00:07:08.000]  為了維持這些奢華的生活,
[00:07:08.000 --> 00:07:12.000]  這些有錢人強力欺壓窮人,
[00:07:12.000 --> 00:07:15.000]  藉此獲得後利。
[00:07:15.000 --> 00:07:19.000]  社會越富裕,窮人越可憐,
[00:07:19.000 --> 00:07:23.000]  正所謂「豬門走肉臭,牢有凍死骨」。
[00:07:23.000 --> 00:07:28.000]  就在這樣的光景下,上帝發出祂的聲音。
[00:07:28.000 --> 00:07:31.000]  剛才讀的那一段經文,
[00:07:31.000 --> 00:07:34.000]  是用明確的宣告作為開始,
[00:07:34.000 --> 00:07:37.000]  以色列的結局到了。
[00:07:37.000 --> 00:07:39.000]  耶和華此時先知看一件事,
[00:07:39.000 --> 00:07:41.000]  「你看到什麼?」
[00:07:41.000 --> 00:07:45.000]  「我看到一缸夏天的果子。」
[00:07:45.000 --> 00:07:49.000]  耶和華說:「我聞以色列的結局到了,
[00:07:49.000 --> 00:07:52.000]  我必不再寬恕他們。」
[00:07:52.000 --> 00:07:55.000]  那一天,殿中的詩歌變為哀號,
[00:07:55.000 --> 00:08:00.000]  必有很多詩手在各處拋棄,無人作聲。
[00:08:00.000 --> 00:08:07.000]  夏天的果子,希伯來文的結局,
[00:08:07.000 --> 00:08:12.000]  希伯來文的字根很相似,
[00:08:12.000 --> 00:08:15.000]  他們的讀音也很相近。
[00:08:15.000 --> 00:08:17.000]  在希伯來文裡,
[00:08:17.000 --> 00:08:21.000]  夏天的果子和結局的讀音聽起來差不多,
[00:08:21.000 --> 00:08:24.000]  上帝說:「先知看,你看到什麼?」
[00:08:24.000 --> 00:08:27.000]  「先知說我看到一缸夏天的果子。」
[00:08:27.000 --> 00:08:31.000]  這意味著結局很快就來了。
[00:08:31.000 --> 00:08:36.000]  上帝說:「我聞以色列的結局很快就到了,
[00:08:36.000 --> 00:08:40.000]  我必不再寬恕他們。」
[00:08:40.000 --> 00:08:46.000]  何等的斬釘截鐵,毫無寬容的餘地。
[00:08:46.000 --> 00:08:50.000]  一般來說,上帝總是寬容再寬容,
[00:08:50.000 --> 00:08:52.000]  再寬容,
[00:08:52.000 --> 00:08:58.000]  但今次非常決絕,結局已經到了。
[00:08:58.000 --> 00:09:02.000]  神的子民一定是做了大逆不道的事。
[00:09:02.000 --> 00:09:06.000]  上帝繼續說:「這個結局到了,
[00:09:06.000 --> 00:09:09.000]  那一天一切都會變成哀號,
[00:09:09.000 --> 00:09:14.000]  很多詩手四處都是,無人作聲。」
[00:09:14.000 --> 00:09:18.000]  無人作聲在這裡其實是一個感嘆詞,
[00:09:18.000 --> 00:09:21.000]  如果可以翻譯得全神一點,應該可以這樣翻譯:
[00:09:21.000 --> 00:09:26.000]  「噓,噓,無出聲。」
[00:09:26.000 --> 00:09:29.000]  上帝的審判已經決定了,
[00:09:29.000 --> 00:09:31.000]  祂的行動也已經定了,
[00:09:31.000 --> 00:09:34.000]  還叫先知不要出聲,
[00:09:34.000 --> 00:09:39.000]  以免打草驚蛇。
[00:09:39.000 --> 00:09:42.000]  以色列人做了什麼大逆不道的事,
[00:09:42.000 --> 00:09:45.000]  令神如此決絕呢?
[00:09:45.000 --> 00:09:49.000]  在第四節跳到第七節:
[00:09:49.000 --> 00:09:51.000]  「你們這些吞嚇窮人的,
[00:09:51.000 --> 00:09:54.000]  使困苦人衰敗的,
[00:09:54.000 --> 00:09:58.000]  當聽我的話。」
[00:09:58.000 --> 00:10:02.000]  以色列人在當時吞嚇窮人,
[00:10:02.000 --> 00:10:04.000]  踐踏弱者,
[00:10:04.000 --> 00:10:06.000]  他們如何吞嚇呢?
[00:10:06.000 --> 00:10:08.000]  神慢慢慢慢地說,
[00:10:08.000 --> 00:10:10.000]  這些以色列人說:
[00:10:10.000 --> 00:10:19.000]  「月朔何時過去,我們很賣糧,安息日何時過去,我們很擺開墨紙。」
[00:10:19.000 --> 00:10:21.000]  月朔即是初一,
[00:10:21.000 --> 00:10:24.000]  初一和安息日都是宗教的節期,
[00:10:24.000 --> 00:10:26.000]  是獻祭的日子。
[00:10:26.000 --> 00:10:28.000]  但是當時的這些以色列人,
[00:10:28.000 --> 00:10:33.000]  特別是這些富裕的階層,
[00:10:33.000 --> 00:10:35.000]  他們守節的時候,
[00:10:35.000 --> 00:10:37.000]  他們要獻祭的時候,
[00:10:37.000 --> 00:10:39.000]  他們要親近神的時候,
[00:10:39.000 --> 00:10:43.000]  他們心裡到底在想什麼呢?
[00:10:43.000 --> 00:10:46.000]  他們在想如何做生意,
[00:10:46.000 --> 00:10:48.000]  如何賺更多的錢。
[00:10:48.000 --> 00:10:53.000]  他們沒有與民眾一起在神的面前去歡慶生命,
[00:10:53.000 --> 00:10:56.000]  而是不斷去想如何將這些民眾,
[00:10:56.000 --> 00:10:59.000]  變成自己魚肉的對象。
[00:10:59.000 --> 00:11:01.000]  親近上帝一刻,
[00:11:01.000 --> 00:11:04.000]  都覺得太長了,
[00:11:04.000 --> 00:11:06.000]  生意做少一點,
[00:11:06.000 --> 00:11:11.000]  他們覺得太多了。
[00:11:11.000 --> 00:11:13.000]  虛偽的信仰,
[00:11:13.000 --> 00:11:21.000]  一定會表現在一種虛假而不正義的生活裡面。
[00:11:21.000 --> 00:11:24.000]  上帝用一個很清晰的說法,
[00:11:24.000 --> 00:11:28.000]  去描繪他們那種不正義的信仰,
[00:11:28.000 --> 00:11:33.000]  所展現出來的不正義的一種做生意的態度。
[00:11:33.000 --> 00:11:35.000]  他們怎麼做呢?
[00:11:35.000 --> 00:11:38.000]  他們賣出的時候用小星斗,
[00:11:38.000 --> 00:11:41.000]  收銀的時候用一個大凳子,
[00:11:41.000 --> 00:11:45.000]  用詭詐的天秤去欺控人,
[00:11:45.000 --> 00:11:48.000]  將壞了的墨賣給人。
[00:11:48.000 --> 00:11:50.000]  大家都看到,
[00:11:50.000 --> 00:11:52.000]  一點都不公正。
[00:11:52.000 --> 00:11:54.000]  他們賣出去的時候,
[00:11:54.000 --> 00:11:59.000]  他就將賣的那個糧器弄小,
[00:11:59.000 --> 00:12:01.000]  人家要一斤米,
[00:12:01.000 --> 00:12:04.000]  但那個星斗其實是少過一斤。
[00:12:04.000 --> 00:12:06.000]  到他們收錢的時候,
[00:12:06.000 --> 00:12:09.000]  他們卻是用一個加重了的髮碼,
[00:12:09.000 --> 00:12:11.000]  要收一兩銀的,
[00:12:11.000 --> 00:12:14.000]  但那個髮碼比一兩還多,
[00:12:14.000 --> 00:12:15.000]  於是秤起來,
[00:12:15.000 --> 00:12:18.000]  你那個銀子不夠。
[00:12:18.000 --> 00:12:20.000]  天秤是假的,
[00:12:20.000 --> 00:12:22.000]  而那些墨賣出去,
[00:12:22.000 --> 00:12:27.000]  那些墨都滲滿了這些次貨。
[00:12:27.000 --> 00:12:29.000]  收的是人心的價錢,
[00:12:29.000 --> 00:12:33.000]  給你的卻是普通的樹根。
[00:12:33.000 --> 00:12:35.000]  人有賺錢的渴望,
[00:12:35.000 --> 00:12:37.000]  這些都是很正常的,
[00:12:37.000 --> 00:12:39.000]  這些都是人性的某種飢餓,
[00:12:39.000 --> 00:12:43.000]  但不應該用一些弄虛作假的方式。
[00:12:43.000 --> 00:12:45.000]  賺了錢之後,
[00:12:45.000 --> 00:12:47.000]  他們又怎樣呢?
[00:12:47.000 --> 00:12:48.000]  曾經說,
[00:12:48.000 --> 00:12:50.000]  他們賺了錢之後,
[00:12:50.000 --> 00:12:54.000]  他們憑他們擁有的更大的資源,
[00:12:54.000 --> 00:12:58.000]  去強化他們欺壓人的那種制度。
[00:12:58.000 --> 00:12:59.000]  當時的制度就是,
[00:12:59.000 --> 00:13:03.000]  這些人可以賣了自己去做一個奴隸,
[00:13:03.000 --> 00:13:05.000]  第八章第六節,
[00:13:05.000 --> 00:13:07.000]  他們怎樣做呢?
[00:13:07.000 --> 00:13:10.000]  這些賺了錢的富裕的人,
[00:13:10.000 --> 00:13:13.000]  他們好用銀子買貧寒人,
[00:13:13.000 --> 00:13:18.000]  用一雙鞋去換窮乏人。
[00:13:18.000 --> 00:13:21.000]  人窮就需要借貸,
[00:13:21.000 --> 00:13:23.000]  很多時候小小的債項,
[00:13:23.000 --> 00:13:26.000]  就叫那些窮人不能夠翻身。
[00:13:26.000 --> 00:13:30.000]  富裕的人買了窮人做奴隸,
[00:13:30.000 --> 00:13:33.000]  他們付出的只不過是小小的金錢。
[00:13:33.000 --> 00:13:35.000]  我們可以想像,
[00:13:35.000 --> 00:13:37.000]  這些富人放債,
[00:13:37.000 --> 00:13:39.000]  窮人借貸,
[00:13:39.000 --> 00:13:40.000]  給不起利息,
[00:13:40.000 --> 00:13:42.000]  於是就買了他,
[00:13:42.000 --> 00:13:45.000]  將他變成奴隸。
[00:13:45.000 --> 00:13:47.000]  富裕的人以自己的成功,
[00:13:47.000 --> 00:13:49.000]  剝削其他人的尊嚴。
[00:13:49.000 --> 00:13:51.000]  在這裡沒有人與人之間的平等,
[00:13:51.000 --> 00:13:55.000]  而是強化了階級之間的分野。
[00:13:55.000 --> 00:13:57.000]  不是分享富裕,
[00:13:57.000 --> 00:14:00.000]  而是盡情地搜刮,
[00:14:00.000 --> 00:14:01.000]  巧取豪奪,
[00:14:01.000 --> 00:14:03.000]  將其他人變成奴隸,
[00:14:03.000 --> 00:14:05.000]  而不是更多地渴望
[00:14:05.000 --> 00:14:07.000]  其他人得到自由,
[00:14:07.000 --> 00:14:09.000]  將其他人商品化,
[00:14:09.000 --> 00:14:11.000]  將其他人物化,
[00:14:11.000 --> 00:14:15.000]  而不是賦予其他人真正的神聖價值。
[00:14:15.000 --> 00:14:17.000]  在這樣的社會,
[00:14:17.000 --> 00:14:19.000]  沒有人與人之間的友愛,
[00:14:19.000 --> 00:14:21.000]  只有競爭,
[00:14:21.000 --> 00:14:27.000]  將其他人踐踏在自己的腳下。
[00:14:27.000 --> 00:14:31.000]  與我們有沒有關係呢?
[00:14:31.000 --> 00:14:33.000]  有一個致力消除現代奴隸制度的
[00:14:33.000 --> 00:14:35.000]  全球性的組織,
[00:14:35.000 --> 00:14:37.000]  叫做Walk Free Foundation,
[00:14:37.000 --> 00:14:41.000]  在今年五月發表了一個全球的報告,
[00:14:41.000 --> 00:14:45.000]  他估計全球現在約有四千五百萬人
[00:14:45.000 --> 00:14:47.000]  陷在現代的奴役裡面,
[00:14:47.000 --> 00:14:53.000]  而香港約莫有二萬九千五百人,
[00:14:53.000 --> 00:14:56.000]  算是現代的奴隸。
[00:14:56.000 --> 00:14:58.000]  按人口的比例來說,
[00:14:58.000 --> 00:15:04.000]  香港的情況比埃塞俄比亞和肯亞好,
[00:15:04.000 --> 00:15:09.000]  但比菲律賓和西非的加納差。
[00:15:09.000 --> 00:15:16.000]  當然,這些人大多被嚴重剝削的外籍傭工,
[00:15:16.000 --> 00:15:19.000]  或者被騙來香港賣淫的人,
[00:15:19.000 --> 00:15:21.000]  在香港,
[00:15:21.000 --> 00:15:25.000]  久不久就會有虐待那些外傭的新聞,
[00:15:25.000 --> 00:15:29.000]  這些都是將人物化的最極端的表現。
[00:15:29.000 --> 00:15:32.000]  當時的以色列人,
[00:15:32.000 --> 00:15:36.000]  他們過著虛假的信仰生活,
[00:15:36.000 --> 00:15:39.000]  做著騙人的買賣,
[00:15:39.000 --> 00:15:43.000]  維持著一種非人化的社會經濟制度,
[00:15:43.000 --> 00:15:46.000]  大家看看,
[00:15:46.000 --> 00:15:48.000]  宗教的,
[00:15:48.000 --> 00:15:50.000]  經濟的,
[00:15:50.000 --> 00:15:53.000]  社會政治面貌的,
[00:15:53.000 --> 00:15:56.000]  全面腐化,
[00:15:56.000 --> 00:16:01.000]  對上帝沒有半點敬畏,
[00:16:01.000 --> 00:16:06.000]  對公平沒有半點尊重,
[00:16:06.000 --> 00:16:12.000]  對窮人沒有半點仁慈,
[00:16:12.000 --> 00:16:16.000]  簡單來說,這是一個無法無天的世界,
[00:16:16.000 --> 00:16:18.000]  無法就是沒有法律的,
[00:16:18.000 --> 00:16:19.000]  沒有公平,
[00:16:19.000 --> 00:16:21.000]  無天,
[00:16:21.000 --> 00:16:23.000]  對上主沒有半點敬畏,
[00:16:23.000 --> 00:16:27.000]  在這個腐敗的情況裡面,
[00:16:27.000 --> 00:16:30.000]  上主發出他的聲音,
[00:16:30.000 --> 00:16:33.000]  這樣的腐敗的情況,
[00:16:33.000 --> 00:16:34.000]  其實在歷史裡面,
[00:16:34.000 --> 00:16:38.000]  周而復始地出現,
[00:16:38.000 --> 00:16:40.000]  就好像夏天的蚊子一樣,
[00:16:40.000 --> 00:16:42.000]  總是要纏著你,
[00:16:42.000 --> 00:16:45.000]  總是要啄你,
[00:16:45.000 --> 00:16:47.000]  這樣的腐敗的情況都是一樣,
[00:16:47.000 --> 00:16:48.000]  在人類的歷史裡面,
[00:16:48.000 --> 00:16:50.000]  區之不散,
[00:16:50.000 --> 00:16:51.000]  為什麼呢?
[00:16:51.000 --> 00:16:54.000]  因為這樣的情況的根源,
[00:16:54.000 --> 00:17:00.000]  來自人性裡面的飢餓,
[00:17:00.000 --> 00:17:03.000]  來自我們人性裡面的飢餓,
[00:17:03.000 --> 00:17:05.000]  每個人都想吃飯的,
[00:17:05.000 --> 00:17:07.000]  這也是很自然的,
[00:17:07.000 --> 00:17:09.000]  不過當你吃飽了之後,
[00:17:09.000 --> 00:17:12.000]  你想吃得比別人好,
[00:17:12.000 --> 00:17:14.000]  你不只是想吃白飯,
[00:17:14.000 --> 00:17:16.000]  你想吃鮑魚,
[00:17:16.000 --> 00:17:18.000]  你要吃到鮑魚的話,
[00:17:18.000 --> 00:17:20.000]  你要賺錢多過別人,
[00:17:20.000 --> 00:17:23.000]  原來賺錢多過別人的時候,
[00:17:23.000 --> 00:17:24.000]  別人又會稱讚你,
[00:17:24.000 --> 00:17:26.000]  真厲害,
[00:17:26.000 --> 00:17:28.000]  被人稱讚,
[00:17:28.000 --> 00:17:31.000]  又是我們一種很基本的渴望,
[00:17:31.000 --> 00:17:33.000]  我們對這樣的讚賞,
[00:17:33.000 --> 00:17:35.000]  我們有一種飢餓,
[00:17:35.000 --> 00:17:36.000]  別人稱讚我們,
[00:17:36.000 --> 00:17:37.000]  我們很開心,
[00:17:37.000 --> 00:17:39.000]  讚得多之後,
[00:17:39.000 --> 00:17:40.000]  我們不只是想別人稱讚,
[00:17:40.000 --> 00:17:43.000]  我們還想贏盡一切的掌聲,
[00:17:43.000 --> 00:17:46.000]  然後當贏盡一切掌聲的時候,
[00:17:46.000 --> 00:17:48.000]  我們又多多少少覺得,
[00:17:48.000 --> 00:17:51.000]  實現了自己的某種夢想,
[00:17:51.000 --> 00:17:53.000]  而實現自己,
[00:17:53.000 --> 00:17:58.000]  又是我們心底裡最深的一種渴求,
[00:17:58.000 --> 00:18:00.000]  人性的飢餓,
[00:18:00.000 --> 00:18:01.000]  這些都是很自然的,
[00:18:01.000 --> 00:18:03.000]  不過這些人性的飢餓,
[00:18:03.000 --> 00:18:06.000]  用在一個愚蠢的方向裡面,
[00:18:06.000 --> 00:18:10.000]  就會驅使我們一步一步地向前走,
[00:18:10.000 --> 00:18:14.000]  而當這些飢餓用一個愚蠢的方式去滿足的時候,
[00:18:14.000 --> 00:18:17.000]  當我們又餓又愚蠢的時候,
[00:18:17.000 --> 00:18:20.000]  我們就會覺得自己就是上帝,
[00:18:20.000 --> 00:18:23.000]  而其他的人只不過就是奴隸,
[00:18:23.000 --> 00:18:27.000]  於是一個又一個無法無天的世界,
[00:18:27.000 --> 00:18:33.000]  上帝對這些是不是無動於衷的呢?
[00:18:33.000 --> 00:18:37.000]  我們才知道對這樣的世界,這樣的社會發言,
[00:18:37.000 --> 00:18:38.000]  就要告訴我們,
[00:18:38.000 --> 00:18:41.000]  上帝不是無動於衷的。
[00:18:41.000 --> 00:18:43.000]  八章第七節,
[00:18:43.000 --> 00:18:47.000]  耶和華指著雅各的榮耀起誓說,
[00:18:47.000 --> 00:18:49.000]  他們一切的作為,
[00:18:49.000 --> 00:18:54.000]  我必永遠不忘。
[00:18:54.000 --> 00:18:57.000]  上帝永遠都會記得的,
[00:18:57.000 --> 00:19:01.000]  一切的不義將會在上主的內心裡面,
[00:19:01.000 --> 00:19:03.000]  變得永恆,
[00:19:03.000 --> 00:19:07.000]  而要承受永恆的審判。
[00:19:07.000 --> 00:19:09.000]  實在太好了,
[00:19:09.000 --> 00:19:12.000]  原來神正在看著,
[00:19:12.000 --> 00:19:13.000]  太好了,
[00:19:13.000 --> 00:19:15.000]  因為神正在審判,
[00:19:15.000 --> 00:19:17.000]  太好了,
[00:19:17.000 --> 00:19:20.000]  因為上帝會行動,
[00:19:20.000 --> 00:19:25.000]  或者這就是受苦的人最後的希望。
[00:19:25.000 --> 00:19:28.000]  上帝與以色列人納約,
[00:19:28.000 --> 00:19:30.000]  以天地作證,
[00:19:30.000 --> 00:19:32.000]  而當人不仁不義的時候,
[00:19:32.000 --> 00:19:35.000]  天地都會為之震怒。
[00:19:35.000 --> 00:19:38.000]  故此第八節到第十節,
[00:19:38.000 --> 00:19:42.000]  講到天地都為人類的不義而震動。
[00:19:42.000 --> 00:19:43.000]  第八節,
[00:19:43.000 --> 00:19:46.000]  地起不因者是震動,
[00:19:46.000 --> 00:19:49.000]  其上的居民不也悲哀嗎?
[00:19:49.000 --> 00:19:52.000]  地必漲起漲來落下,
[00:19:52.000 --> 00:19:54.000]  如同埃及河湧上落下。
[00:19:54.000 --> 00:19:58.000]  很明顯是一個地震的光景。
[00:19:58.000 --> 00:20:00.000]  主耶和華說到那日,
[00:20:00.000 --> 00:20:02.000]  我必使日頭在午間落下,
[00:20:02.000 --> 00:20:05.000]  洗地在白晝黑暗。
[00:20:05.000 --> 00:20:08.000]  我必使你們的節期變為悲哀,
[00:20:08.000 --> 00:20:10.000]  歌曲變為哀歌。
[00:20:10.000 --> 00:20:12.000]  眾人腰束麻布,
[00:20:12.000 --> 00:20:13.000]  頭上光禿,
[00:20:13.000 --> 00:20:16.000]  使這場悲哀如喪獨生子,
[00:20:16.000 --> 00:20:20.000]  至終如痛苦的日子一樣。
[00:20:20.000 --> 00:20:24.000]  這是審判的一個極點。
[00:20:24.000 --> 00:20:26.000]  地大震動,
[00:20:26.000 --> 00:20:27.000]  河流翻騰,
[00:20:27.000 --> 00:20:29.000]  而白日無光,
[00:20:29.000 --> 00:20:31.000]  是因為我們顛倒了
[00:20:31.000 --> 00:20:34.000]  愛與正義的人間的秩序。
[00:20:34.000 --> 00:20:38.000]  上帝的審判很快降臨,
[00:20:38.000 --> 00:20:39.000]  對於受苦的,
[00:20:39.000 --> 00:20:41.000]  受欺壓的貧窮人來說,
[00:20:41.000 --> 00:20:43.000]  其實這是一個福音,
[00:20:43.000 --> 00:20:45.000]  因為上主看到,
[00:20:45.000 --> 00:20:48.000]  上主行動。
[00:20:48.000 --> 00:20:49.000]  第十一節,
