
[00:00:00.000 --> 00:00:04.240]  今天的題目是「史上最撩交打的自辯」
[00:03:20.320 --> 00:03:26.200]  就是司提反強調以色列人兩次推開了摩西
[00:03:26.200 --> 00:03:31.320]  換言之司提反在這裡被人指控毀謗律法
[00:03:31.320 --> 00:03:32.280]  但他是怎樣
[00:03:32.280 --> 00:03:38.280]  他反指控以色列人的先祖先是違背摩西律法那個
[00:03:38.280 --> 00:03:41.320]  他甚至在七章五十一至五十三節那裡
[00:03:41.320 --> 00:03:43.520]  他反指控那些指控他的人
[00:03:43.520 --> 00:03:44.360]  說他們甚麼
[00:03:44.360 --> 00:03:49.400]  就說你們就像那些先祖一樣違背律法
[00:03:49.400 --> 00:03:52.560]  好像先祖殺害先知一樣
[00:03:52.560 --> 00:03:55.880]  殺害了那個異人耶穌
[00:03:55.880 --> 00:04:02.880]  聖殿和律法是當時猶太人最重視的東西
[00:04:02.880 --> 00:04:06.400]  司提反在這裡不但沒有辯護自己
[00:04:06.400 --> 00:04:09.880]  沒有毀謗聖殿和沒有毀謗律法
[00:04:09.880 --> 00:04:10.880]  反而怎樣
[00:04:10.880 --> 00:04:13.080]  反而反指控那些指控他的人
[00:04:13.080 --> 00:04:15.640]  是你們錯誤理解了聖殿的功能
[00:04:15.640 --> 00:04:17.760]  而且不是我違背律法
[00:04:17.760 --> 00:04:20.960]  是你們和你們的先祖違背律法
[00:04:20.960 --> 00:04:22.280]  所以結果是甚麼
[00:04:22.280 --> 00:04:23.760]  就馬上被人打死了
[00:04:23.760 --> 00:04:24.400]  是不是
[00:04:24.400 --> 00:04:26.120]  所以他就不再說話
[00:04:26.120 --> 00:04:28.280]  沒有機會再說話了
[00:04:28.280 --> 00:04:32.160]  不過司提反這段講話
[00:04:32.160 --> 00:04:33.800]  最難理解的地方
[00:04:33.800 --> 00:04:37.080]  其實並不是為甚麼他那麼吵架打
[00:04:37.080 --> 00:04:42.600]  而是為甚麼司提反要那麼長氣
[00:04:42.600 --> 00:04:45.080]  為甚麼這段講話那麼吵架
[00:04:45.080 --> 00:04:47.520]  要用58節的經文呢
[00:04:47.520 --> 00:04:49.680]  如果我們去留意的話
[00:04:49.680 --> 00:04:53.120]  司提反是被指控毀謗聖殿和律法
[00:04:53.120 --> 00:04:54.720]  但是如果我們留意這段經文
[00:04:54.720 --> 00:04:56.360]  那58節的經文
[00:04:56.360 --> 00:05:01.360]  大部分都和毀謗聖殿和律法無關
[00:05:01.360 --> 00:05:02.000]  是不是
[00:05:02.000 --> 00:05:03.600]  大部分的內容是甚麼
[00:05:03.600 --> 00:05:08.120]  大部分的內容是司提反重述以色列的歷史
[00:05:08.120 --> 00:05:10.000]  我們要問的問題就是
[00:05:10.000 --> 00:05:11.760]  如果司提反的講話
[00:05:11.760 --> 00:05:15.920]  只是為了回應毀謗聖殿和律法的指控的話
[00:05:15.920 --> 00:05:18.280]  為甚麼他要用那麼多篇幅
[00:05:18.280 --> 00:05:21.440]  去講述以色列的歷史呢
[00:05:21.440 --> 00:05:23.320]  為甚麼他要用那麼多篇幅
[00:05:23.320 --> 00:05:25.600]  去講述以色列的歷史呢
[00:05:25.600 --> 00:05:27.480]  要回答這條問題
[00:05:27.480 --> 00:05:29.320]  我們首先要去看看
[00:05:29.320 --> 00:05:31.720]  司提反所講的以色列的歷史
[00:05:31.720 --> 00:05:33.560]  有甚麼特別
[00:05:33.560 --> 00:05:36.560]  以及看看司提反所提及的人物
[00:05:36.560 --> 00:05:40.680]  有甚麼特別
[00:05:40.680 --> 00:05:43.200]  首先我們看看司提反所講的歷史
[00:05:43.200 --> 00:05:45.200]  有甚麼特別
[00:05:45.200 --> 00:05:47.480]  司提反所講的歷史
[00:05:47.480 --> 00:05:50.640]  大致上可以分為四個階段
[00:05:50.640 --> 00:05:53.360]  第一個階段是亞伯拉罕的階段
[00:05:53.360 --> 00:05:55.960]  第二個階段是約瑟的階段
[00:05:55.960 --> 00:05:57.640]  第三個階段是摩西的階段
[00:05:57.640 --> 00:06:01.920]  而第四個階段是約書亞帶領以色列人
[00:06:01.920 --> 00:06:05.640]  進入了加南地之後的階段
[00:06:05.640 --> 00:06:07.240]  如果我們去看的話
[00:06:07.240 --> 00:06:10.760]  你見到司提反最強調的階段是甚麼
[00:06:10.760 --> 00:06:13.600]  是未進入加南地之前
[00:06:13.600 --> 00:06:16.040]  他只是用了大概六節的經文
[00:06:16.040 --> 00:06:17.400]  五十八節的經文中
[00:06:17.400 --> 00:06:18.720]  他用了六節的經文
[00:06:18.720 --> 00:06:22.080]  去講約書亞帶領以色列人進入加南地
[00:06:22.080 --> 00:06:22.920]  以及之後的事情
[00:06:22.920 --> 00:06:24.120]  只是用了六節而已
[00:06:24.120 --> 00:06:27.280]  但大部份的篇幅都是講述
[00:06:27.280 --> 00:06:30.640]  以色列人在加南地之前的事情
[00:06:30.640 --> 00:06:33.200]  我們就要問一個問題
[00:06:33.200 --> 00:06:37.400]  亞伯拉罕 約瑟和摩西的時代
[00:06:37.400 --> 00:06:40.200]  有甚麼共通點呢
[00:06:40.200 --> 00:06:43.240]  亞伯拉罕 約瑟和摩西的時代
[00:06:43.240 --> 00:06:44.200]  有甚麼共通點呢
[00:06:44.200 --> 00:06:48.760]  這三個時代有甚麼共通點
[00:06:48.760 --> 00:06:50.080]  他們的共通點
[00:06:50.080 --> 00:06:52.720]  這三個時代的共通點
[00:06:52.720 --> 00:06:58.520]  就是神在以色列地以外工作
[00:06:58.520 --> 00:07:03.240]  神在以色列地以外工作
[00:07:03.240 --> 00:07:05.080]  例如在亞伯拉罕的時代
[00:07:05.080 --> 00:07:08.000]  神是在哪裏呼召亞伯拉罕
[00:07:08.000 --> 00:07:12.040]  神是在米塞不達米亞呼召亞伯拉罕
[00:07:12.040 --> 00:07:15.880]  叫他搬家
[00:07:15.880 --> 00:07:18.120]  接著約瑟的時代
[00:07:18.120 --> 00:07:19.320]  神是怎樣的
[00:07:19.320 --> 00:07:20.880]  神是在埃及
[00:07:20.880 --> 00:07:22.520]  不是在以色列地
[00:07:22.520 --> 00:07:23.640]  不是在加南地
[00:07:23.640 --> 00:07:26.840]  神是在埃及和約瑟同在
[00:07:26.840 --> 00:07:29.920]  並且拯救他脫離一切的患難
[00:07:29.920 --> 00:07:30.600]  然後摩西呢
[00:07:30.600 --> 00:07:31.800]  摩西是怎樣的
[00:07:31.800 --> 00:07:35.360]  摩西不是在以色列地領受呼召
[00:07:35.360 --> 00:07:37.120]  摩西做的事是在哪裏
[00:07:37.120 --> 00:07:41.120]  摩西是在西內山的曠野被神呼召
[00:07:41.120 --> 00:07:43.720]  他不是在以色列地被神呼召
[00:07:43.720 --> 00:07:44.640]  而且是怎樣的
[00:07:44.640 --> 00:07:46.440]  摩西是在紅海和曠野
[00:07:46.440 --> 00:07:51.400]  是以色列地以外到行神蹟騎士
[00:07:51.400 --> 00:07:53.560]  去帶領以色列人在曠野
[00:07:53.560 --> 00:07:55.760]  所以無論是亞伯拉罕約瑟
[00:07:55.760 --> 00:07:57.120]  還是摩西
[00:07:57.120 --> 00:07:59.280]  他們正在經歷的事是在哪裏經歷的
[00:07:59.280 --> 00:08:00.400]  他們怎樣經歷神
[00:08:00.400 --> 00:08:02.960]  他們不是在以色列地經歷神
[00:08:02.960 --> 00:08:07.320]  他們是在以色列地以外經歷神
[00:08:07.320 --> 00:08:09.960]  所以斯提反的這個歷史論述
[00:08:09.960 --> 00:08:13.320]  為甚麼要重複講述以色列人的歷史
[00:08:13.320 --> 00:08:15.160]  他想強調的就是
[00:08:15.160 --> 00:08:20.840]  原來神一直都是在以色列地以外工作
[00:08:20.840 --> 00:08:22.640]  相反我們去看
[00:08:22.640 --> 00:08:25.280]  在斯提反的論述裏面
[00:08:25.280 --> 00:08:27.520]  他講述約瑟帶領了以色列人
[00:08:27.520 --> 00:08:29.200]  進入迦蘭之後又怎樣
[00:08:29.200 --> 00:08:31.920]  他沒有再提及神有任何工作
[00:08:31.920 --> 00:08:33.920]  一個很大的對比
[00:08:33.920 --> 00:08:36.880]  神在以色列地以外工作
[00:08:36.880 --> 00:08:40.680]  這是斯提反要強調的東西
[00:08:40.680 --> 00:08:44.160]  那麼神在以色列地以外工作的主題
[00:08:44.160 --> 00:08:49.120]  其實是緊扣著整個《仕途行傳》的劇情發展
[00:08:49.120 --> 00:08:51.480]  在斯提反的講話之前
[00:08:51.480 --> 00:08:53.920]  即是第一至六章《仕途行傳》
[00:08:53.920 --> 00:08:58.520]  神是一直只是在耶路撒冷當中工作
[00:08:58.520 --> 00:09:00.720]  但是在斯提反講話之後是怎樣
[00:09:00.720 --> 00:09:02.960]  斯提反講完之後就被人打死了
[00:09:02.960 --> 00:09:05.760]  然後耶路撒冷教會就被迫害
[00:09:05.760 --> 00:09:06.720]  然後怎樣
[00:09:06.720 --> 00:09:11.920]  信徒就逃散到猶大的各地和撒瑪利亞各處
[00:09:11.920 --> 00:09:15.600]  而路加就從這一刻開始就去描寫
[00:09:15.600 --> 00:09:18.840]  神怎樣在猶大地以外工作
[00:09:18.840 --> 00:09:20.800]  在以色列地以外工作
[00:09:20.800 --> 00:09:22.720]  例如第八章就描述
[00:09:22.720 --> 00:09:25.600]  肥利在撒瑪利亞傳道
[00:09:25.600 --> 00:09:27.280]  第九章就描述
[00:09:27.280 --> 00:09:31.280]  素羅在大馬士革被呼召等等等等
[00:09:31.280 --> 00:09:33.160]  換言之斯提反的講話
[00:09:33.160 --> 00:09:35.400]  其實原來不只是在回應
[00:09:35.400 --> 00:09:38.520]  毀謗聖殿和律法的指控
[00:09:38.520 --> 00:09:41.240]  而是作為劇情上的轉捩點
[00:09:41.240 --> 00:09:47.560]  去標誌著神在猶大地以色列地以外工作
[00:09:47.560 --> 00:09:53.040]  今天我們不會再像以前那樣
[00:09:53.040 --> 00:09:54.760]  就是斯提反的時代那樣
[00:09:54.760 --> 00:09:57.800]  去爭辯聖殿和律法的功能
[00:09:57.800 --> 00:09:59.960]  因為我們現在根本沒有聖殿
[00:09:59.960 --> 00:10:03.600]  但是斯提反的講話仍然值得我們去反思
[00:10:03.600 --> 00:10:06.960]  我們會不會用各種的框框
[00:10:06.960 --> 00:10:12.160]  去規限神的同在和工作的邊界
[00:10:12.160 --> 00:10:14.400]  我們的信仰會不會只是停留在
[00:10:14.400 --> 00:10:17.280]  星期日我們崇拜的這一個地方
[00:10:17.280 --> 00:10:20.000]  UV的這個地方
[00:10:20.000 --> 00:10:22.200]  斯提反的講話在挑戰我們
[00:10:22.200 --> 00:10:26.040]  不要只是停留在教會的四面牆裡面
[00:10:26.040 --> 00:10:27.840]  而是要在教會以外
[00:10:27.840 --> 00:10:31.120]  這個地方以外的任何場景
[00:10:31.120 --> 00:10:35.640]  去實踐和見證神的工作
[00:10:35.640 --> 00:10:37.600]  好 我們明白了
[00:10:37.600 --> 00:10:40.880]  斯提反為什麼要重述以色列的歷史
[00:10:40.880 --> 00:10:43.600]  以及這一段歷史有什麼特別之後
[00:10:43.600 --> 00:10:45.200]  我們現在就要去看看
[00:10:45.200 --> 00:10:49.320]  他提及的人物有什麼特別
[00:10:49.320 --> 00:10:50.960]  我想問一個問題
[00:10:50.960 --> 00:10:54.400]  為什麼斯提反要提
[00:10:54.400 --> 00:10:59.760]  特別要提亞伯拉罕 約瑟和摩西呢
[00:10:59.760 --> 00:11:01.600]  這三個人
[00:11:01.600 --> 00:11:03.240]  就是這三個人物
[00:11:03.240 --> 00:11:04.840]  有什麼共通點
[00:11:04.840 --> 00:11:07.040]  亞伯拉罕 約瑟和摩西
[00:11:07.040 --> 00:11:10.880]  有什麼共通點
[00:11:10.880 --> 00:11:16.960]  這三個人的共通點就是
[00:11:16.960 --> 00:11:18.760]  這三個人的共通點就是
[00:11:18.760 --> 00:11:24.960]  他們三個都是流浪異鄉的人
[00:11:24.960 --> 00:11:26.440]  而摩西甚至是什麼呢
[00:11:26.440 --> 00:11:28.560]  摩西甚至是犯了法
[00:11:28.560 --> 00:11:31.640]  然後要逃跑的逃犯
[00:11:31.640 --> 00:11:32.880]  是逃犯來的摩西
[00:11:32.880 --> 00:11:34.360]  不要忘記這個身份
[00:11:34.360 --> 00:11:35.960]  摩西是一個犯了法
[00:11:35.960 --> 00:11:39.080]  搞到要逃跑的逃犯
[00:11:39.080 --> 00:11:40.560]  我想說的是什麼呢
[00:11:40.560 --> 00:11:41.640]  就是使唐人傳
[00:11:41.640 --> 00:11:42.720]  我們很常
[00:11:42.720 --> 00:11:45.520]  通常傳道人 牧者 或者牧師
[00:11:45.520 --> 00:11:47.440]  講使唐人傳就是講全副音
[00:11:47.440 --> 00:11:49.720]  我們很少留意其他的東西
[00:11:49.720 --> 00:11:51.920]  但我今天很想從這個角度去切入
[00:11:51.920 --> 00:11:54.920]  其實使唐人傳不只是講全副音
[00:11:54.920 --> 00:11:57.760]  流亡其實是路加福音
[00:11:57.760 --> 00:11:58.720]  或者不是路加福音
[00:11:58.720 --> 00:11:59.120]  對不起
[00:11:59.120 --> 00:12:00.000]  是路加著作
[00:12:00.000 --> 00:12:02.320]  就是包括路加福音和使唐人傳
[00:12:02.320 --> 00:12:03.480]  流亡這個主題
[00:12:03.480 --> 00:12:04.920]  其實是路加著作裡面
[00:12:04.920 --> 00:12:06.800]  重複出現的主題
[00:12:06.800 --> 00:12:08.160]  不過教會很少講
[00:12:08.160 --> 00:12:10.200]  我只看到全副音
[00:12:10.200 --> 00:12:12.240]  但我們沒有看到副音是怎樣傳的
[00:12:12.240 --> 00:12:15.440]  以及傳副音的那些人的身份是什麼人
[00:12:15.440 --> 00:12:17.040]  但今天我很想強調這一點
[00:12:17.040 --> 00:12:18.440]  我要強調的是
[00:12:18.440 --> 00:12:21.880]  流亡其實是路加著作
[00:12:21.880 --> 00:12:24.440]  重複出現的主題
[00:12:24.440 --> 00:12:28.840]  使唐人傳經常都講到基督徒要逃亡
[00:12:28.840 --> 00:12:31.040]  例如在這段經文裡已經講了
[00:12:31.040 --> 00:12:32.560]  斯提反死了之後是怎樣
[00:12:32.560 --> 00:12:34.240]  信徒被逼迫 然後怎樣
[00:12:34.240 --> 00:12:35.240]  逃跑
[00:12:35.240 --> 00:12:37.480]  要流亡 要逃亡到
[00:12:37.480 --> 00:12:40.920]  猶大和撒馬里亞各處
[00:12:40.920 --> 00:12:43.720]  然後到十一章再強調一次的一點
[00:12:43.720 --> 00:12:45.720]  就是十一章重複一次
[00:12:45.720 --> 00:12:47.120]  就是斯提反被殺
[00:12:47.120 --> 00:12:49.000]  所以信徒要逃亡
[00:12:49.000 --> 00:12:50.320]  去到不同的地方
[00:12:50.320 --> 00:12:52.520]  以及去到安提澳
[00:12:52.520 --> 00:12:56.240]  逃亡是路加很強調的東西
[00:12:56.240 --> 00:12:56.960]  還有什麼
[00:12:56.960 --> 00:12:58.240]  還有保羅
[00:12:58.240 --> 00:13:01.000]  保羅很多次在使唐人傳裡面是怎樣
[00:13:01.000 --> 00:13:02.440]  不單止是傳副音
[00:13:02.440 --> 00:13:03.720]  通常傳完副音之後要怎樣
[00:13:03.720 --> 00:13:06.120]  傳完之後就要逃亡
[00:13:06.120 --> 00:13:08.040]  路加經常強調
[00:13:08.040 --> 00:13:11.960]  幾次強調保羅怎樣逃亡
[00:13:11.960 --> 00:13:15.320]  幾次強調保羅怎樣逃亡
[00:13:15.320 --> 00:13:17.440]  保羅是一個流亡的人
[00:13:17.440 --> 00:13:20.680]  在使唐人傳裡面
[00:13:20.680 --> 00:13:23.160]  除了主動地逃亡之外
[00:13:23.160 --> 00:13:28.200]  路加也很強調被動地被逐出城外
[00:13:28.200 --> 00:13:31.440]  如果我們去看路加福音第四章
[00:13:31.440 --> 00:13:32.520]  路加福音第四章
[00:13:32.520 --> 00:13:34.040]  耶穌的第一篇講道
[00:13:34.040 --> 00:13:36.440]  他在自己的家鄉拿撒勒道
[00:13:36.440 --> 00:13:38.560]  講完道之後就怎樣
[00:13:38.560 --> 00:13:40.080]  那幫聽眾就很生氣
[00:13:40.080 --> 00:13:40.720]  怎樣
[00:13:40.720 --> 00:13:42.400]  將他逐出城外
[00:13:42.400 --> 00:13:43.520]  所以在路加著作裡面
[00:13:43.520 --> 00:13:45.640]  第一個被逐出城外的人
[00:13:45.640 --> 00:13:47.080]  並不是門徒
[00:13:47.080 --> 00:13:48.280]  不是使徒
[00:13:48.280 --> 00:13:50.200]  第一個被逐出城外的人是誰
[00:13:50.200 --> 00:13:51.320]  是耶穌
[00:13:51.320 --> 00:13:52.480]  他講第一篇道
[00:13:52.480 --> 00:13:54.080]  就被逐出城外
[00:13:54.080 --> 00:13:56.400]  在自己的家鄉拿撒勒道
[00:13:56.400 --> 00:13:58.840]  被逐出城外
[00:13:58.840 --> 00:14:02.960]  在使唐人傳的十三章五十節那裡講到
[00:14:02.960 --> 00:14:07.520]  保羅和巴拿巴在比西底的安提拉傳道之後怎樣
[00:14:07.520 --> 00:14:11.000]  傳道之後就被逐出城外
[00:14:11.000 --> 00:14:13.520]  在使唐人傳的十八章一至四節那裡
[00:14:13.520 --> 00:14:14.960]  講到兩公婆
[00:14:14.960 --> 00:14:17.520]  就是阿居拉和伯基拉
[00:14:17.520 --> 00:14:19.440]  這兩公婆有什麼特別
[00:14:19.440 --> 00:14:23.320]  就是在羅馬皇帝格魯雕的命令之下
[00:14:23.320 --> 00:14:25.920]  將所有猶太人逐出城外
[00:14:25.920 --> 00:14:27.760]  包括這兩公婆
[00:14:27.760 --> 00:14:29.920]  阿居拉和伯基拉這兩公婆
[00:14:29.920 --> 00:14:33.640]  是這樣被逐出羅馬城的
[00:14:33.640 --> 00:14:35.200]  所以我們會見到其實
[00:14:35.200 --> 00:14:36.440]  路加著作裡面
[00:14:36.440 --> 00:14:38.160]  是有很多逃亡
[00:14:38.160 --> 00:14:40.400]  和被逐出城外的人物
[00:14:40.400 --> 00:14:43.000]  包括耶穌基督都是
[00:14:43.000 --> 00:14:44.600]  為什麼路加要這樣寫呢
[00:14:44.600 --> 00:14:46.160]  我們為什麼留意不到
[00:14:46.160 --> 00:14:48.760]  為什麼路加一定要這樣強調呢
[00:14:48.760 --> 00:14:49.720]  就是因為
[00:14:49.720 --> 00:14:51.080]  路加
[00:14:51.080 --> 00:14:52.160]  很想透過
[00:14:52.160 --> 00:14:53.880]  司題反的講話
[00:14:53.880 --> 00:14:55.320]  去重新
[00:14:55.320 --> 00:14:58.280]  去建構基督徒的身份
[00:14:58.280 --> 00:15:00.160]  基督徒的身份是怎樣的
[00:15:00.160 --> 00:15:02.760]  就好像阿伯拉罕
[00:15:02.760 --> 00:15:06.080]  約瑟和摩西一樣
[00:15:06.080 --> 00:15:08.440]  無論是耶穌還是跟隨他的人
[00:15:08.440 --> 00:15:13.960]  其實都是城外的逃亡者
[00:15:13.960 --> 00:15:16.720]  這是路加要強調的基督徒的身份
[00:15:16.720 --> 00:15:18.360]  我們很少留意這些事情
[00:15:18.360 --> 00:15:21.080]  但是今天很想跟大家去看看
[00:15:21.080 --> 00:15:23.160]  路加其實很強調基督徒的身份
[00:15:23.160 --> 00:15:24.640]  最初是怎樣的
[00:15:24.640 --> 00:15:27.360]  無論是耶穌還是跟隨他的人
[00:15:27.360 --> 00:15:32.240]  都是城外的逃亡者
[00:15:32.240 --> 00:15:34.880]  路加用這種形象去形容耶穌
[00:15:34.880 --> 00:15:36.840]  和形容早期的信徒
[00:15:36.840 --> 00:15:38.720]  是因為基督徒
[00:15:38.720 --> 00:15:41.680]  是身處猶太權力的中心
[00:15:41.680 --> 00:15:44.600]  和羅馬權力的中心的邊緣
[00:15:44.600 --> 00:15:46.440]  的邊緣人
[00:15:46.440 --> 00:15:48.640]  他們一直在逃亡
[00:15:48.640 --> 00:15:53.360]  一直被逐出城外
[00:15:53.360 --> 00:15:57.000]  但是這段經文在安慰我們
[00:15:57.000 --> 00:16:03.080]  教會最初就是一個流亡的群體
[00:16:03.080 --> 00:16:06.880]  但是神的工作從來沒有停過
[00:16:06.880 --> 00:16:09.760]  就好像《使唐人傳》這裡所描述的一樣
[00:16:09.760 --> 00:16:14.120]  就算信徒不斷地要逃亡
[00:16:14.120 --> 00:16:18.160]  就算信徒不斷地被驅逐出城
[00:16:18.160 --> 00:16:21.520]  神的道仍然能夠大大得勝
[00:16:21.520 --> 00:16:24.520]  甚至去到羅馬
[00:16:24.520 --> 00:16:32.880]  羅馬這個希臘羅馬世界的中心
[00:16:32.880 --> 00:16:38.520]  今天不知道我們是否面對流亡的處境
[00:16:38.520 --> 00:16:43.280]  究竟神在跟我們說什麼呢
[00:16:43.280 --> 00:16:44.600]  另一方面
[00:16:44.600 --> 00:16:47.880]  我也很想用這段經文
[00:16:47.880 --> 00:16:49.920]  去為我們每一個在美國的信徒
[00:16:49.920 --> 00:16:53.120]  帶來一些反思
[00:16:53.120 --> 00:16:56.880]  這段經文對於身處美國的信徒來說
[00:16:56.880 --> 00:17:01.280]  可能是一個挑戰
[00:17:01.280 --> 00:17:05.120]  因為老家著作在提醒我們
[00:17:05.120 --> 00:17:08.040]  我們所追隨的基督
[00:17:08.040 --> 00:17:12.680]  他是一個被逐出城外流亡的基督
[00:17:12.680 --> 00:17:17.360]  而早期的信徒也曾經流亡過
[00:17:17.360 --> 00:17:19.680]  今天我們在美國
[00:17:19.680 --> 00:17:22.920]  我們會不會已經忘記了
[00:17:22.920 --> 00:17:25.440]  這段教會的歷史
[00:17:25.440 --> 00:17:28.000]  忘記了教會曾經身處在
[00:17:28.000 --> 00:17:31.280]  權力中心的邊緣
[00:17:31.280 --> 00:17:32.880]  我們今天美國的教會
[00:17:32.880 --> 00:17:35.040]  會不會忘記了我們的過去
[00:17:35.040 --> 00:17:37.920]  忘記了我們曾經是一個流亡的群體
[00:17:37.920 --> 00:17:40.720]  反過來要去追逐權力
[00:17:40.720 --> 00:17:44.920]  成為權力的中心呢
[00:17:44.920 --> 00:17:46.480]  我覺得這一點很值得
[00:17:46.480 --> 00:17:49.400]  我們美國的教會去反思
[00:17:49.400 --> 00:17:53.040]  我們會不會已經從被逐出城外的人
[00:17:53.040 --> 00:17:58.920]  變成逐人出城外的權力中心
[00:17:58.920 --> 00:18:00.720]  我們還是不是一個
[00:18:00.720 --> 00:18:03.120]  能夠與社會的被邊緣的人
[00:18:03.120 --> 00:18:08.160]  和受欺壓的人同行的教會呢
[00:18:08.160 --> 00:18:12.200]  我們是成為站在權貴那邊的教會
[00:18:12.200 --> 00:18:16.680]  還是和社會被欺壓的人同行的教會呢
[00:18:16.680 --> 00:18:18.720]  我覺得這一點在美國的福音派教會
[00:18:18.720 --> 00:18:21.120]  是很值得反思的
[00:18:21.120 --> 00:18:22.000]  我舉一個例子
[00:18:22.000 --> 00:18:25.640]  當我們說到二巴戰爭的時候
[00:18:25.640 --> 00:18:28.800]  很多很多美國福音派的教會
[00:18:28.800 --> 00:18:31.120]  會覺得巴勒斯坦是邪惡的
[00:18:31.120 --> 00:18:34.240]  以色列永遠是正義的
[00:18:34.240 --> 00:18:37.600]  我們這樣是在做什麼呢
[00:18:37.600 --> 00:18:40.840]  我們忘記了原來以色列
[00:18:40.840 --> 00:18:43.080]  是一個權力的核心
[00:18:43.080 --> 00:18:45.520]  我們這樣去宣告的時候
[00:18:45.520 --> 00:18:48.880]  其實我們是站在權貴那邊
[00:18:48.880 --> 00:18:50.000]  但是當你這樣說的時候
