
[00:00:00.000 --> 00:00:02.220]  各位靈姐妹,午安!
[00:04:27.800 --> 00:04:29.800]  又立志又實行
[00:04:29.800 --> 00:04:33.200]  使我們能夠與福音相稱
[00:04:33.200 --> 00:04:36.400]  而不發怨言並不是自勉的意思
[00:04:36.400 --> 00:04:39.300]  他是指出埃及記時代的以色列人
[00:04:39.300 --> 00:04:41.800]  他們念念不忘埃及的厚像
[00:04:41.800 --> 00:04:43.300]  地上的榮華
[00:04:43.300 --> 00:04:47.200]  他們興翰上帝的恩典和拯救
[00:04:47.200 --> 00:04:50.300]  顯主道明光照提醒我們
[00:04:50.300 --> 00:04:52.400]  要高舉hold forth
[00:04:52.400 --> 00:04:54.400]  要堅守hold fast
[00:04:54.400 --> 00:04:55.700]  上帝的道
[00:04:55.700 --> 00:04:57.900]  在這個彎曲半茂的世代裏面
[00:04:57.900 --> 00:05:02.500]  好像明光一樣照耀
[00:05:02.500 --> 00:05:06.300]  在X部份是兩個福音相稱的生命例子
[00:05:06.300 --> 00:05:09.600]  保羅提到提摩泰如何不求自己的事
[00:05:09.600 --> 00:05:11.900]  去真正關懷菲律賓信徒
[00:05:11.900 --> 00:05:14.200]  亦提到以巴忽提
[00:05:14.200 --> 00:05:17.500]  如何為了完成基督的工作賭上性命
[00:05:17.500 --> 00:05:20.700]  近乎於死
[00:05:20.700 --> 00:05:22.300]  來到C部份
[00:05:22.300 --> 00:05:24.100]  保羅再提到他自己
[00:05:24.100 --> 00:05:27.200]  他提到他從以往靠肉體
[00:05:27.200 --> 00:05:29.300]  到現在因為基督而明白
[00:05:29.300 --> 00:05:30.800]  地上的萬事
[00:05:30.800 --> 00:05:34.800]  包括能讓人自以為意的各樣道德行為
[00:05:34.800 --> 00:05:36.200]  都是毫無價值
[00:05:36.200 --> 00:05:37.500]  都是糞土
[00:05:37.500 --> 00:05:39.700]  因此他定義凋棄萬事
[00:05:39.700 --> 00:05:42.300]  單單要贏得基督
[00:05:42.300 --> 00:05:45.500]  但保羅不是認為自己已經完全
[00:05:45.500 --> 00:05:48.700]  所以他應主召 竭力追
[00:05:48.700 --> 00:05:51.700]  竭力追求的希臘文是Dioko
[00:05:51.700 --> 00:05:55.600]  和他之前迫害教會的迫害是同一個字
[00:05:55.600 --> 00:05:57.400]  保羅他竭力追求
[00:05:57.400 --> 00:06:02.900]  是因為基督已經私恩買熟了他
[00:06:02.900 --> 00:06:05.200]  D'第二段
[00:06:05.200 --> 00:06:08.000]  保羅勉勵菲律賓信徒要效法他
[00:06:08.000 --> 00:06:12.000]  同時亦要留意那些和他們一起去效法
[00:06:12.000 --> 00:06:15.300]  但口不對心的十字架的仇敵
[00:06:15.300 --> 00:06:19.000]  那些十架的仇敵專以地上的事為念
[00:06:19.000 --> 00:06:20.000]  相反
[00:06:20.000 --> 00:06:21.600]  真正的天上國民
[00:06:21.600 --> 00:06:23.700]  是會以天上的事為念
[00:06:23.700 --> 00:06:26.500]  專心等候救主從天降臨
[00:06:26.500 --> 00:06:31.400]  等候擁有和耶穌基督一樣的榮耀身體
[00:06:31.400 --> 00:06:33.800]  主近了同心證四章
[00:06:33.800 --> 00:06:36.700]  在主已經近了這個前提之下
[00:06:36.700 --> 00:06:40.900]  保羅勉勵菲律賓信徒要靠主站立不穩
[00:06:40.900 --> 00:06:45.500]  他特別提醒尤雅蝶、秦都基要在主裡面同心
[00:06:45.500 --> 00:06:47.900]  要回想他們以前怎樣和保羅一起
[00:06:47.900 --> 00:06:48.900]  Sundarphilio
[00:06:48.900 --> 00:06:50.900]  因為他這裡再寫這個字
[00:06:50.900 --> 00:06:54.200]  要一無掛慮地為著永恆的事情
[00:06:54.200 --> 00:06:58.400]  而禱告、祈求和感謝
[00:06:58.400 --> 00:07:00.200]  最後Brepime
[00:07:00.200 --> 00:07:02.400]  保羅對菲律賓信徒的感謝
[00:07:02.400 --> 00:07:04.300]  但他不想他們誤會
[00:07:04.300 --> 00:07:07.300]  或者錯估了他們奉獻的作用
[00:07:07.300 --> 00:07:09.800]  所以他這裡強調自己是知足的
[00:07:09.800 --> 00:07:12.400]  他也表明他其實不是求饋贈
[00:07:12.400 --> 00:07:13.800]  但另一方面
[00:07:13.800 --> 00:07:15.400]  菲律賓信徒的奉獻
[00:07:15.400 --> 00:07:17.800]  其實是他們的天國存款
[00:07:17.800 --> 00:07:19.900]  是歸在他們帳上的果子
[00:07:19.900 --> 00:07:24.000]  是能夠讓榮耀歸給父上帝
[00:07:24.000 --> 00:07:25.400]  最後保羅就用
[00:07:25.400 --> 00:07:28.600]  「願主耶穌基督的恩與你們的靈同在」
[00:07:28.600 --> 00:07:31.200]  作為最後的問安和祝福
[00:07:31.200 --> 00:07:33.000]  呼應著一章二節的
[00:07:33.000 --> 00:07:35.700]  「願恩惠平安從我們的父上帝
[00:07:35.700 --> 00:07:38.200]  和主耶穌基督歸給你們」
[00:07:38.200 --> 00:07:40.300]  整封信就用基督的恩典
[00:07:40.300 --> 00:07:43.900]  前後的包圍著
[00:07:43.900 --> 00:07:46.000]  今天我的回顧系列的第二篇
[00:07:46.000 --> 00:07:50.600]  我們會看C和C'的部分
[00:07:50.600 --> 00:07:52.600]  之前我們看這兩個部分的時間
[00:07:52.600 --> 00:07:54.400]  我們一共用了四篇道
[00:07:54.400 --> 00:07:55.200]  分別是
[00:07:55.200 --> 00:07:57.000]  「只要基督被傳開」
[00:07:57.000 --> 00:07:59.000]  「總要基督常顯大」
[00:07:59.000 --> 00:08:01.300]  「真受割禮 也得基督」
[00:08:01.300 --> 00:08:04.700]  和「基督贏得 贏得基督」
[00:08:04.700 --> 00:08:06.400]  大家知道我之前每篇道
[00:08:06.400 --> 00:08:08.200]  都會給大家三個形容
[00:08:08.200 --> 00:08:10.700]  所以四篇道就是十二個形容
[00:08:10.700 --> 00:08:13.600]  我們當然不可能重溫十二個形容
[00:08:13.600 --> 00:08:15.600]  所以我只是抽取其中六個
[00:08:15.600 --> 00:08:17.000]  重新組合
[00:08:17.000 --> 00:08:20.300]  今天的講道會分為三個部分
[00:08:20.300 --> 00:08:21.300]  第一個部分
[00:08:21.300 --> 00:08:23.800]  「基督贏得 贏得基督」
[00:08:23.800 --> 00:08:27.300]  「只有一事 標竿直跑」
[00:08:27.300 --> 00:08:28.200]  第二部分是
[00:08:28.200 --> 00:08:31.000]  「凋棄萬事 只求主義」
[00:08:31.000 --> 00:08:34.400]  「祈求天國 也得基督」
[00:08:34.400 --> 00:08:35.700]  最後第三部分
[00:08:35.700 --> 00:08:38.600]  「無論是生死 基督常顯大」
[00:08:38.600 --> 00:08:44.500]  「十價愛催逼 死活傳為主」
[00:08:44.500 --> 00:08:45.300]  第一個部分
[00:08:45.300 --> 00:08:47.300]  「基督贏得 贏得基督」
[00:08:47.300 --> 00:08:49.800]  「只有一事 標竿直跑」
[00:08:49.800 --> 00:08:51.200]  三章十二節
[00:08:51.200 --> 00:08:53.300]  「這不至說我已經得著了」
[00:08:53.300 --> 00:08:54.800]  「已經完全了」
[00:08:54.800 --> 00:08:56.600]  「而是竭力追求」
[00:08:56.600 --> 00:08:59.500]  「因為基督耶穌已經先贏得了我」
[00:08:59.500 --> 00:09:00.800]  「我只有一件事」
[00:09:00.800 --> 00:09:03.800]  「就是忘記背後努力面前的」
[00:09:03.800 --> 00:09:06.800]  「向著標竿直跑」
[00:09:06.800 --> 00:09:08.500]  括弧裡面的翻譯
[00:09:08.500 --> 00:09:10.600]  其實是英文ESV聖經
[00:09:10.600 --> 00:09:12.300]  我將它翻譯為中文
[00:09:12.300 --> 00:09:13.700]  英文ESV聖經說
[00:09:13.700 --> 00:09:17.600]  Because Christ Jesus has made me his own
[00:09:17.600 --> 00:09:19.000]  這裡很清晰地說了
[00:09:19.000 --> 00:09:21.800]  保羅他之所以要竭力追求
[00:09:21.800 --> 00:09:23.900]  他之所以只有一件事
[00:09:23.900 --> 00:09:25.400]  向著標竿直跑
[00:09:25.400 --> 00:09:30.400]  是因為耶穌基督已經先贏得了他
[00:09:30.400 --> 00:09:31.500]  不知道大家還記不記得
[00:09:31.500 --> 00:09:33.100]  Dioco這個希臘文
[00:09:33.100 --> 00:09:36.200]  這裡竭力追求是Dioco
[00:09:36.200 --> 00:09:38.700]  而保羅之前迫害教會的迫害
[00:09:38.700 --> 00:09:39.900]  也是Dioco
[00:09:39.900 --> 00:09:41.000]  是同一個字
[00:09:41.000 --> 00:09:44.300]  保羅他竭力追求
[00:09:44.300 --> 00:09:46.100]  忠心事主的根基
[00:09:46.100 --> 00:09:50.200]  永遠都是主耶穌基督在他還是罪人的時間
[00:09:50.200 --> 00:09:53.100]  主動去呼召買贖了他
[00:09:53.100 --> 00:09:55.000]  是那份恩典
[00:09:55.000 --> 00:09:57.300]  不是我們先去愛上帝
[00:09:57.300 --> 00:09:59.800]  不是我們突然間醒悟悔改
[00:09:59.800 --> 00:10:03.900]  而是因為基督耶穌已經先贏得了我
[00:10:03.900 --> 00:10:07.300]  Because Christ Jesus has made me his own
[00:10:07.300 --> 00:10:09.700]  我們會問
[00:10:09.700 --> 00:10:11.900]  耶穌基督是怎樣贏得保羅的呢?
[00:10:11.900 --> 00:10:14.700]  我猜保羅可能不止一次
[00:10:14.700 --> 00:10:16.800]  去向菲律賓教會的弟兄姊妹
[00:10:16.800 --> 00:10:18.300]  分享過他的見證
[00:10:18.300 --> 00:10:21.900]  今天我們很榮幸請到保羅弟兄
[00:10:21.900 --> 00:10:25.400]  來跟我們分享他人生當中最重要的見證
[00:10:25.400 --> 00:10:27.100]  我們有請保羅弟兄
[00:10:29.100 --> 00:10:30.900]  各位弟子們午安
[00:10:30.900 --> 00:10:32.400]  我是保羅
[00:10:32.400 --> 00:10:34.000]  以前我的名字叫做掃羅
[00:10:34.000 --> 00:10:36.900]  今天我想跟大家分享一個
[00:10:36.900 --> 00:10:39.600]  從Dioco逼迫者
[00:10:39.600 --> 00:10:42.400]  成為Dioco追隨者的故事
[00:10:42.400 --> 00:10:46.200]  是他人生當中最重要的故事
[00:10:46.200 --> 00:10:52.400]  我自小在加瑪烈的門下學習律法
[00:10:52.400 --> 00:10:57.100]  我一直都渴望為耶和華而大發熱心
[00:10:57.100 --> 00:11:01.100]  我要為耶和華和那些敬拜假神的人去爭戰
[00:11:01.100 --> 00:11:04.800]  就好像以利亞和巴力先知去爭戰一樣
[00:11:04.800 --> 00:11:08.900]  我渴望去清除那些背叛耶和華的人
[00:11:08.900 --> 00:11:12.100]  就好像摩西焦聚利美人
[00:11:12.100 --> 00:11:14.000]  去擊殺那些拜金謀獨
[00:11:14.000 --> 00:11:15.700]  死不悔改的人一樣
[00:11:15.700 --> 00:11:20.800]  我還記得加瑪烈老師的話
[00:11:20.800 --> 00:11:22.300]  在那一天
[00:11:22.300 --> 00:11:24.700]  當彼得約翰他們
[00:11:24.700 --> 00:11:29.000]  是因為在聖殿裏宣揚耶穌基督已經復活的訊息
[00:11:29.000 --> 00:11:31.700]  而被帶到議會面前的時間
[00:11:31.700 --> 00:11:33.700]  老師站起來說
[00:11:33.700 --> 00:11:36.600]  我勸你們不要管這些人
[00:11:36.600 --> 00:11:38.000]  任由他們吧
[00:11:38.000 --> 00:11:40.000]  他們所謀所為
[00:11:40.000 --> 00:11:41.200]  若果是出於人
[00:11:41.200 --> 00:11:42.700]  必要敗壞
[00:11:42.700 --> 00:11:44.900]  但若果是出於上帝
[00:11:44.900 --> 00:11:47.100]  你們就不可以敗壞他們
[00:11:47.100 --> 00:11:50.100]  恐怕你們都是攻擊上帝
[00:11:50.100 --> 00:11:52.800]  我當時聽著
[00:11:52.800 --> 00:11:54.400]  心裏面不以為然
[00:11:54.800 --> 00:11:55.500]  我心想
[00:11:55.500 --> 00:11:57.300]  老師你太過謹慎了
[00:11:57.300 --> 00:11:59.700]  這個拿撒勒人耶穌
[00:11:59.700 --> 00:12:02.700]  分明就是被詛咒掛在木頭上
[00:12:02.700 --> 00:12:05.100]  他怎麼可能是出於上帝呢?
[00:12:05.100 --> 00:12:09.400]  於是我比任何人更加熱心地去敗壞他們
[00:12:09.400 --> 00:12:12.500]  我定義要維護上帝的榮耀
[00:12:12.500 --> 00:12:15.200]  那一年
[00:12:15.200 --> 00:12:17.400]  當我看著那些跟隨耶穌
[00:12:17.400 --> 00:12:19.700]  宣告他是尼塞亞的人的時間
[00:12:19.700 --> 00:12:22.100]  我心裏燃燒著憤怒
[00:12:22.900 --> 00:12:25.400]  耶和華的聖者豈能夠容許褻瀆
[00:12:25.400 --> 00:12:28.000]  這些人不斷去妖言惑眾
[00:12:28.000 --> 00:12:30.300]  宣稱耶穌已經復活升天
[00:12:30.300 --> 00:12:32.100]  實在是愚昧無知
[00:12:32.100 --> 00:12:33.500]  罪該萬死
[00:12:33.500 --> 00:12:38.300]  我以為自己是在做摩西和以利亞做過的事
[00:12:38.300 --> 00:12:41.700]  就是為獨一的真神去清理背道者
[00:12:41.700 --> 00:12:45.800]  所以當試題犯被人用石頭打死的時間
[00:12:45.800 --> 00:12:47.000]  我是贊同的
[00:12:47.000 --> 00:12:51.300]  而且當他們分散去各地的時間
[00:12:51.500 --> 00:12:53.100]  我就更加的熱心
[00:12:53.100 --> 00:12:56.600]  逐家逐戶地去搜尋這些跟隨耶穌的人
[00:12:56.600 --> 00:12:58.300]  我要拉他們出來
[00:12:58.300 --> 00:12:59.900]  都要關入監獄
[00:12:59.900 --> 00:13:05.100]  我以為我當時是走在先知的道路上
[00:13:05.100 --> 00:13:09.200]  我以為我所做的是維護耶和華的榮耀
[00:13:09.200 --> 00:13:11.400]  我以為我的狂熱
[00:13:11.400 --> 00:13:14.000]  就是我愛耶和華上帝的名正
[00:13:14.000 --> 00:13:16.500]  就是我是一個義人的憑據
[00:13:16.500 --> 00:13:18.500]  但是那一天
[00:13:18.500 --> 00:13:21.100]  在去大馬士革的路上
[00:13:21.500 --> 00:13:23.600]  我的世界被反轉了
[00:13:23.600 --> 00:13:26.500]  我清楚記得那一天
[00:13:26.500 --> 00:13:29.500]  我手裡拿著大祭司所簽發的信
[00:13:29.500 --> 00:13:32.100]  心裡燃燒著狂熱
[00:13:32.100 --> 00:13:35.200]  我腳步熱切地走去大馬士革
[00:13:35.200 --> 00:13:36.700]  我心裡想
[00:13:36.700 --> 00:13:39.200]  如果我能夠找到這些信耶穌的人
[00:13:39.200 --> 00:13:40.700]  無論男還是女
[00:13:40.700 --> 00:13:43.400]  我都要將他們捆綁帶去耶路撒冷
[00:13:43.400 --> 00:13:47.300]  在快要到達大馬士革的時候
[00:13:47.300 --> 00:13:50.800]  那裡比正午的太陽更加刺眼的光
[00:13:51.200 --> 00:13:52.300]  讓我撲倒在地
[00:13:52.300 --> 00:13:55.800]  我用雙手遮擋著我的眼睛
[00:13:55.800 --> 00:13:58.700]  我的身體劇烈地戰鬥
[00:13:58.700 --> 00:14:00.400]  不是因為恐懼
[00:14:00.400 --> 00:14:03.800]  而是因為那種從骨髓裡湧出來
[00:14:03.800 --> 00:14:05.400]  不由自主的戰略
[00:14:05.400 --> 00:14:09.600]  我聽見那聲音溫和
[00:14:09.600 --> 00:14:12.600]  它又帶著直指靈魂的權柄
[00:14:12.600 --> 00:14:15.100]  它說:蘇羅!蘇羅!
[00:14:15.100 --> 00:14:17.200]  你為什麼迫敗我?
[00:14:17.200 --> 00:14:20.100]  主啊!你是誰?
[00:14:21.600 --> 00:14:24.500]  我就是你所迫害的那撒勒人耶穌
[00:14:24.500 --> 00:14:28.200]  這句話就如同晴天霹靂
[00:14:28.200 --> 00:14:29.800]  使我冷汗直霧
[00:14:29.800 --> 00:14:33.800]  原來我追趕、捆綁、迫害的
[00:14:33.800 --> 00:14:36.400]  不是愚昧無知的背道者
[00:14:36.400 --> 00:14:38.200]  而是上帝的兒子
[00:14:38.200 --> 00:14:41.700]  耶穌真是永生上帝的兒子
[00:14:41.700 --> 00:14:44.000]  祂真是已經從死裡復活
[00:14:44.000 --> 00:14:45.000]  升天
[00:14:45.000 --> 00:14:47.000]  而當祂質問我
[00:14:47.000 --> 00:14:48.900]  為什麼你要迫害我的時間
[00:14:48.900 --> 00:14:50.900]  我本來想狡辯
[00:14:51.200 --> 00:14:52.900]  耶穌!我不知道
[00:14:52.900 --> 00:14:54.600]  不知者不罪
[00:14:54.600 --> 00:14:58.100]  但我想起老師加瑪烈的話
[00:14:58.100 --> 00:15:01.800]  恐怕你們賭士攻擊上帝了
[00:15:01.800 --> 00:15:05.000]  這句話就如同一把利劍
[00:15:05.000 --> 00:15:07.800]  刺穿了我的狡辯和屬靈驕傲
[00:15:07.800 --> 00:15:10.700]  原來我不是沒有想過
[00:15:10.700 --> 00:15:13.000]  假如耶穌真是上帝的兒子
[00:15:13.000 --> 00:15:15.100]  我不是沒有想過
[00:15:15.100 --> 00:15:16.700]  假如耶穌沒有復活
[00:15:16.700 --> 00:15:19.300]  為什麼好像試題犯一樣的信徒
[00:15:19.600 --> 00:15:22.000]  他們的信念會至死不改呢?
[00:15:22.000 --> 00:15:25.500]  我完全無視了老師的警告
[00:15:25.500 --> 00:15:27.000]  不是因為我無知
[00:15:27.000 --> 00:15:29.100]  是因為我的屬靈驕傲
[00:15:29.100 --> 00:15:31.700]  我是一個法利塞人
[00:15:31.700 --> 00:15:33.500]  我在耶路撒冷長大
[00:15:33.500 --> 00:15:36.000]  我在著名的律法教師的門下
[00:15:36.000 --> 00:15:37.000]  學習律法
[00:15:37.000 --> 00:15:39.000]  我不想去相信
[00:15:39.000 --> 00:15:42.300]  那些沒有受過正統訓練的漁夫、稅吏
[00:15:42.300 --> 00:15:44.300]  能夠比我更加接近
[00:15:44.300 --> 00:15:46.300]  更加明白上帝的旨意
[00:15:46.300 --> 00:15:48.900]  我拒絕了去查考
[00:15:49.000 --> 00:15:49.900]  去深究
[00:15:49.900 --> 00:15:52.700]  尼塞亞被釘死在十字架
[00:15:52.700 --> 00:15:55.000]  究竟是否符合先知的預言
[00:15:55.000 --> 00:15:58.500]  我情願去迫害耶穌的信徒
[00:15:58.500 --> 00:16:00.000]  因為這樣就代表了
[00:16:00.000 --> 00:16:02.200]  我能夠維持我的身份地位
[00:16:02.200 --> 00:16:04.400]  名利、前途上的優越
[00:16:04.400 --> 00:16:07.000]  老師是對的
[00:16:07.000 --> 00:16:10.000]  我以為自己在為上帝而熱心
[00:16:10.000 --> 00:16:12.900]  其實我正在做他警告的事
[00:16:12.900 --> 00:16:14.900]  我不是無知
[00:16:14.900 --> 00:16:18.200]  我是心甘情願地攻擊上帝自己
[00:16:19.200 --> 00:16:22.200]  當我腳步以切敢走向大馬士革
[00:16:22.200 --> 00:16:26.100]  我同時是腳步以切敢奔向地獄
[00:16:26.100 --> 00:16:29.800]  那一刻我趴在地上
[00:16:29.800 --> 00:16:31.800]  我世界完全黑暗
[00:16:31.800 --> 00:16:34.700]  不是因為我的眼睛已經看不見
[00:16:34.700 --> 00:16:36.700]  而是因為我看見
[00:16:36.700 --> 00:16:40.000]  我看見我整個人其實在黑暗當中
[00:16:40.000 --> 00:16:43.500]  在耶和華上帝的面前我無處可逃
[00:16:43.500 --> 00:16:46.300]  我想起我先祖大位的詩篇
[00:16:46.300 --> 00:16:48.700]  「往那裡去躲避你的靈」
[00:16:49.000 --> 00:16:51.600]  「我往那裡逃躲避你的面」
[00:16:51.600 --> 00:16:54.300]  所以我用發抖的聲音
[00:16:54.300 --> 00:16:56.500]  在絕望、懊悔中去問
[00:16:56.500 --> 00:16:59.400]  「主啊 我該做甚麼?」
[00:16:59.400 --> 00:17:03.000]  「起來 進大馬士革去」
[00:17:03.000 --> 00:17:07.300]  「在那裡有人會把指派你做的一切事告訴你」
[00:17:07.300 --> 00:17:10.800]  我就被帶到大馬士革
[00:17:10.800 --> 00:17:13.100]  三天不能看見
[00:17:13.100 --> 00:17:15.200]  不能吃 不能喝
[00:17:15.200 --> 00:17:16.900]  我哭了
[00:17:17.700 --> 00:17:19.700]  不是為著失去視力而哭泣
[00:17:19.700 --> 00:17:23.400]  我是為自己的愉悅而號叨大哭
[00:17:23.400 --> 00:17:25.400]  在黑暗當中
[00:17:25.400 --> 00:17:28.400]  我用先祖大位的詩篇向耶和華祈禱
[00:17:28.400 --> 00:17:32.100]  「上帝啊 求你按你的慈愛恩待我」
[00:17:32.100 --> 00:17:35.000]  「按你豐盛的憐憫逃去我的過犯」
[00:17:35.000 --> 00:17:38.400]  「我向你犯罪 唯獨得罪了你」
[00:17:38.400 --> 00:17:41.400]  想到這句話的時間
[00:17:41.400 --> 00:17:43.200]  我的心如被刀割
[00:17:43.200 --> 00:17:45.700]  「唯獨得罪了你」
[00:17:46.700 --> 00:17:48.100]  我這樣一個驕傲
[00:17:48.100 --> 00:17:51.200]  心甘情願地去迫害上帝兒子的人
[00:17:51.200 --> 00:17:54.800]  還有臉來向上帝求赦免嗎?
