
[00:00:00.000 --> 00:00:03.520]  請我們打開啟示錄的第二十章
[00:11:37.520 --> 00:11:39.520]  到時候真的不用再審了
[00:11:39.520 --> 00:11:41.520]  一個人如果真的從神的角度
[00:11:41.520 --> 00:11:43.520]  再看他自己一生做過什麼
[00:11:43.520 --> 00:11:45.520]  沒有人敢說不是很服
[00:11:45.520 --> 00:11:46.520]  沒有理由
[00:11:46.520 --> 00:11:47.520]  什麼什麼
[00:11:47.520 --> 00:11:48.520]  不要說了
[00:11:48.520 --> 00:11:50.520]  聽了半輩子就知道
[00:11:50.520 --> 00:11:52.520]  這次死定了
[00:11:52.520 --> 00:11:53.520]  沒有聲音出了
[00:11:53.520 --> 00:11:54.520]  不過
[00:11:54.520 --> 00:11:56.520]  另外我們屬神的人
[00:11:56.520 --> 00:11:59.520]  那些願意成為神自己兒女的人
[00:11:59.520 --> 00:12:00.520]  有另外一個冊
[00:12:00.520 --> 00:12:02.520]  另外一卷就叫做生命冊
[00:12:02.520 --> 00:12:04.520]  生命冊上面有記載
[00:12:04.520 --> 00:12:07.520]  生命冊有另外一種的審判
[00:12:07.520 --> 00:12:09.520]  有些電影姐妹就可能有一點緊張
[00:12:09.520 --> 00:12:11.520]  說我都要審判
[00:12:11.520 --> 00:12:14.520]  將來的事情又要被人再數出來
[00:12:14.520 --> 00:12:15.520]  都很擔心
[00:12:15.520 --> 00:12:18.520]  究竟將來我們這個審判是怎樣的審判
[00:12:18.520 --> 00:12:20.520]  屬於神的人的審判
[00:12:20.520 --> 00:12:22.520]  我憑著聖經裡面所了解
[00:12:22.520 --> 00:12:24.520]  和大家講幾句好不好
[00:12:24.520 --> 00:12:26.520]  這個審判
[00:12:26.520 --> 00:12:27.520]  在聖經裡面講過兩次
[00:12:27.520 --> 00:12:28.520]  起碼出現過
[00:12:28.520 --> 00:12:29.520]  羅馬書出現過
[00:12:29.520 --> 00:12:30.520]  哥倫多後書說
[00:12:30.520 --> 00:12:33.520]  我們要站在基督的台前
[00:12:33.520 --> 00:12:36.520]  在基督的台前被審判
[00:12:36.520 --> 00:12:38.520]  不過聖經的審判這個字
[00:12:38.520 --> 00:12:39.520]  這個台前
[00:12:39.520 --> 00:12:40.520]  大家留意
[00:12:40.520 --> 00:12:41.520]  他用了Bema
[00:12:41.520 --> 00:12:43.520]  這個是希臘文的字
[00:12:43.520 --> 00:12:45.520]  這個字不是法庭那種審判
[00:12:45.520 --> 00:12:47.520]  好像剛才白色大寶座那種審判
[00:12:47.520 --> 00:12:49.520]  說你有什麼做錯
[00:12:49.520 --> 00:12:50.520]  或者怎樣
[00:12:50.520 --> 00:12:53.520]  所以你是得到相應的
[00:12:53.520 --> 00:12:56.520]  應該永遠和神離開的結局
[00:12:56.520 --> 00:12:57.520]  這個Bema這個字
[00:12:57.520 --> 00:12:58.520]  那個台前
[00:12:58.520 --> 00:12:59.520]  基督的台前
[00:12:59.520 --> 00:13:00.520]  這個台是什麼呢
[00:13:00.520 --> 00:13:05.520]  是當時奧林匹克運動會的班長台的台
[00:13:05.520 --> 00:13:06.520]  你明白嗎
[00:13:06.520 --> 00:13:08.520]  將來我們會來到耶穌基督的面前的時候
[00:13:08.520 --> 00:13:10.520]  我們同樣給他平衡
[00:13:10.520 --> 00:13:13.520]  不過這個平衡已經再不是為了我們的罪
[00:13:13.520 --> 00:13:15.520]  羅馬書第八章第一節說
[00:13:15.520 --> 00:13:18.520]  如今在基督裡的就不再定罪
[00:13:18.520 --> 00:13:19.520]  不再被定罪
[00:13:19.520 --> 00:13:20.520]  約翰福音主耶穌說
[00:13:20.520 --> 00:13:22.520]  我來不是要定人的罪
[00:13:22.520 --> 00:13:24.520]  而是要叫我們出死入生
[00:13:24.520 --> 00:13:28.520]  所以我們的罪已經是過去了
[00:13:28.520 --> 00:13:31.520]  哥倫多後書第五章那裡講到
[00:13:31.520 --> 00:13:34.520]  我們舊事已過都變成新的了
[00:13:34.520 --> 00:13:37.520]  我們去到台前會接受什麼樣的平衡呢
[00:13:37.520 --> 00:13:40.520]  我相信我們是平衡在
[00:13:40.520 --> 00:13:42.520]  哥倫多前書第三章所講的
[00:13:42.520 --> 00:13:44.520]  我們在世的日子
[00:13:44.520 --> 00:13:46.520]  得著耶穌基督之後
[00:13:46.520 --> 00:13:47.520]  他給我們這麼多的恩賜
[00:13:47.520 --> 00:13:49.520]  我們過一個什麼樣的生活
[00:13:49.520 --> 00:13:53.520]  我們怎樣去用他的恩賜去侍奉我們的主
[00:13:53.520 --> 00:13:57.520]  究竟我們的侍奉是屬於金銀寶石的侍奉
[00:13:57.520 --> 00:13:59.520]  還是草木和街的侍奉
[00:13:59.520 --> 00:14:02.520]  這個就是我們的主要幫我們分辨的
[00:14:02.520 --> 00:14:06.520]  那些願意用他給他的恩典
[00:14:06.520 --> 00:14:08.520]  很好的侍奉主的人
[00:14:08.520 --> 00:14:11.520]  將來在這個平衡裡面
[00:14:11.520 --> 00:14:13.520]  會得到冠冕
[00:14:13.520 --> 00:14:15.520]  聖經講了很多次的冠冕
[00:14:15.520 --> 00:14:18.520]  我自己稍微做一點點功課
[00:14:18.520 --> 00:14:20.520]  我發覺在新的聖經裡面提了
[00:14:20.520 --> 00:14:22.520]  有五個不同的描述的冠冕
[00:14:22.520 --> 00:14:24.520]  我跟大家簡單講一講
[00:14:24.520 --> 00:14:27.520]  我們就結束今天的講道
[00:14:27.520 --> 00:14:29.520]  這五個冠冕我數出來
[00:14:29.520 --> 00:14:30.520]  我跟大家一起看
[00:14:30.520 --> 00:14:32.520]  比如說哥林多的前書講到
[00:14:32.520 --> 00:14:36.520]  我們將來會有一個不能扭壞的冠冕
[00:14:36.520 --> 00:14:37.520]  是不是
[00:14:37.520 --> 00:14:40.520]  我們有些人會得到不能扭壞的冠冕
[00:14:40.520 --> 00:14:41.520]  為什麼呢
[00:14:41.520 --> 00:14:44.520]  因為他在世雖然很現實的世界裡面生活
[00:14:44.520 --> 00:14:47.520]  但是他的心事上渴慕永恆的生命
[00:14:47.520 --> 00:14:48.520]  不惱的生命
[00:14:48.520 --> 00:14:51.520]  所以在主的面前主賜給他
[00:14:51.520 --> 00:14:53.520]  這個不能扭壞的冠冕
[00:14:53.520 --> 00:14:56.520]  我們貼刷羅尼加的前書告訴我們
[00:14:56.520 --> 00:14:58.520]  我們有喜樂的冠冕
[00:14:58.520 --> 00:15:00.520]  有些人是怎麼樣的
[00:15:00.520 --> 00:15:01.520]  因為神的緣故
[00:15:01.520 --> 00:15:03.520]  雖然生命裡面有很多的挑戰
[00:15:03.520 --> 00:15:05.520]  有很多的難處
[00:15:05.520 --> 00:15:07.520]  但是他事實上帶著盼望的喜樂
[00:15:07.520 --> 00:15:12.520]  所以神說我賜給你有喜樂的冠冕在將來
[00:15:12.520 --> 00:15:15.520]  然後我們提摩他的後書告訴我們
[00:15:15.520 --> 00:15:18.520]  我們將來可以有公義的冠冕
[00:15:18.520 --> 00:15:19.520]  記得嗎
[00:15:19.520 --> 00:15:20.520]  有公義的冠冕
[00:15:20.520 --> 00:15:23.520]  因為公義的冠冕是賜給那些在世的時候
