
[00:00:00.000 --> 00:00:02.920]  我們開始《時詩記》
[00:01:53.360 --> 00:01:55.540]  然後傳位給所羅門
[00:01:55.540 --> 00:01:57.980]  至少在王國時期
[00:01:57.980 --> 00:02:01.960]  他們就會有一個王管理着他們
[00:02:01.960 --> 00:02:05.120]  但是在沒有王之前
[00:02:05.120 --> 00:02:09.100]  和約書帶領他們進入迦南地這段歷史裏
[00:02:09.100 --> 00:02:11.600]  可以說是他們的黑暗時期
[00:02:11.600 --> 00:02:14.400]  很多人都忽略了這一本書
[00:02:14.400 --> 00:02:20.320]  想想你們教會的講道有多少時一些講道
[00:02:20.320 --> 00:02:23.120]  會引用《時詩記》
[00:02:23.120 --> 00:02:24.520]  我發現到年來
[00:02:24.520 --> 00:02:26.960]  我們最熟悉的就是《參孫》
[00:02:26.960 --> 00:02:29.120]  不知道大家有沒有看過一部電影
[00:02:29.120 --> 00:02:30.600]  我少年時代看的
[00:02:30.600 --> 00:02:33.200]  叫《霸王妖姬》
[00:02:33.200 --> 00:02:35.520]  那時候我好像還沒有信耶穌
[00:02:35.520 --> 00:02:38.880]  那個男主角叫做衛托米曹
[00:02:38.880 --> 00:02:40.480]  女主角就不知道了
[00:02:40.480 --> 00:02:44.000]  《參孫》這個故事那時候我就是這樣認識
[00:02:44.000 --> 00:02:47.880]  但原來我在美恩堂那30年
[00:02:47.880 --> 00:02:50.000]  我都沒有講過《參孫》
[00:02:50.000 --> 00:02:53.720]  今天很多人會忽略了這一本書
[00:02:53.720 --> 00:02:56.080]  又或者當《時詩記》
[00:02:56.080 --> 00:02:58.720]  就當那些英雄人物來看
[00:02:58.720 --> 00:03:00.640]  基電
[00:03:00.640 --> 00:03:02.080]  我有講的基電
[00:03:02.080 --> 00:03:04.180]  或者耶佛他
[00:03:04.180 --> 00:03:06.360]  或者參孫
[00:03:06.360 --> 00:03:08.400]  當是一個英雄故事
[00:03:08.400 --> 00:03:09.960]  這些《時詩記》很好
[00:03:09.960 --> 00:03:13.640]  但當我和大家一起再研讀《時詩記》的時候
[00:03:13.640 --> 00:03:18.600]  我就發覺原來作者絕對不是將這羣人視爲英雄
[00:03:18.600 --> 00:03:22.400]  如果和其他的書卷來比較
[00:03:22.400 --> 00:03:25.160]  其實這本書提醒我們
[00:03:25.160 --> 00:03:28.640]  我們的屬靈生命的歷程
[00:03:28.640 --> 00:03:33.960]  會不會就好像《時詩記》的記載一樣呢?
[00:03:33.960 --> 00:03:37.240]  《時詩記》最記載的特色是什麼呢?
[00:03:37.240 --> 00:03:41.080]  就是原本他們是給神祝福的
[00:03:41.080 --> 00:03:43.760]  但當在平靜安穩的時候
[00:03:43.760 --> 00:03:45.760]  他就離棄神了
[00:03:45.760 --> 00:03:49.600]  於是神就容讓這羣子民
[00:03:49.600 --> 00:03:52.520]  被外敵來入侵
[00:03:52.520 --> 00:03:55.160]  被外敵來壓迫他們
[00:03:55.160 --> 00:03:57.200]  人就是這樣犯賤的
[00:03:57.200 --> 00:03:59.200]  在困難當中
[00:03:59.200 --> 00:04:00.720]  在痛苦當中
[00:04:00.720 --> 00:04:02.160]  他纔有醒覺
[00:04:02.160 --> 00:04:04.760]  於是他就向神有呼求
[00:04:04.760 --> 00:04:11.160]  我經常覺得我用這個術語可能是錯的
[00:04:11.160 --> 00:04:13.400]  其實神很容易哄的
[00:04:13.400 --> 00:04:15.080]  神很愛我們
[00:04:15.080 --> 00:04:17.960]  正如我剛剛說我去旅行
[00:04:17.960 --> 00:04:21.480]  第一次和我的家人全家一起去
[00:04:21.480 --> 00:04:24.760]  我已經說我的孫子和我的溝通越來越少了
[00:04:24.760 --> 00:04:26.280]  因爲他們是Twins
[00:04:26.280 --> 00:04:27.800]  兩個都是講英文的
[00:04:27.800 --> 00:04:30.120]  你知道他們講英語的時候
[00:04:30.120 --> 00:04:32.640]  好像我們講廣東話講得很順的時候
[00:04:32.640 --> 00:04:34.760]  其他人都聽得懂的
[00:04:34.760 --> 00:04:35.960]  我聽不懂
[00:04:35.960 --> 00:04:39.240]  但只要我看着他們兩個很開心地喫東西
[00:04:39.240 --> 00:04:41.400]  看着他們兩個很開心地撿禮物
[00:04:41.400 --> 00:04:43.880]  我已經自動現身了
[00:04:43.880 --> 00:04:46.600]  我就想起原來我們的神也是這樣的
[00:04:46.600 --> 00:04:48.200]  當我們來到天上去親近神
[00:04:48.200 --> 00:04:51.400]  當我們來到天上向神來到天上去呼求
[00:04:51.400 --> 00:04:53.400]  或者我們來去讚賞神的時候
[00:04:53.400 --> 00:04:54.800]  神就很開心了
[00:04:54.800 --> 00:04:56.120]  好了
[00:04:56.120 --> 00:04:58.040]  當這羣以色列人
[00:04:58.040 --> 00:05:00.240]  他們被壓迫的時候
[00:05:00.240 --> 00:05:01.720]  他纔想起神
[00:05:01.720 --> 00:05:03.400]  於是向神來到呼求
[00:05:03.400 --> 00:05:06.200]  於是神的憐憫就發動了
[00:05:06.200 --> 00:05:09.920]  結果神就會興起時司
[00:05:09.920 --> 00:05:13.040]  來解救他們
[00:05:13.040 --> 00:05:15.760]  幫他們脫離這個困壓
[00:05:15.760 --> 00:05:18.120]  或者透過這些時司
[00:05:18.120 --> 00:05:21.080]  來戰勝那些外敵
[00:05:21.080 --> 00:05:27.200]  然後就記載他們在未來的日子裏面
[00:05:27.200 --> 00:05:29.720]  就有太平幾多年了
[00:05:29.720 --> 00:05:31.800]  但是可能一段長時間之後
[00:05:31.800 --> 00:05:34.280]  他們又再重蹈覆轍
[00:05:34.280 --> 00:05:36.280]  又再犯錯
[00:05:36.280 --> 00:05:41.160]  神又再讓另外一些外邦人來對付他們
[00:05:41.160 --> 00:05:43.000]  於是他們又向神呼求
[00:05:43.000 --> 00:05:45.040]  神又再興起時司
[00:05:45.040 --> 00:05:48.400]  時司就是這樣不斷不斷循環下去的
[00:05:48.400 --> 00:05:52.240]  這豈不是好像我們的生命一樣嗎?
[00:05:52.240 --> 00:05:54.840]  我們檢討一下我們與神的關係
[00:05:54.840 --> 00:05:58.440]  會不會有時候我們在平安穩妥
[00:05:58.440 --> 00:06:00.440]  較爲順利的情況當中
[00:06:00.440 --> 00:06:02.920]  我們就沒有好好的親近神
[00:06:02.920 --> 00:06:06.920]  甚至把神像藥丸一樣備用
[00:06:06.920 --> 00:06:08.000]  放在一邊
[00:06:08.000 --> 00:06:09.600]  有事就去求祂
[00:06:09.600 --> 00:06:10.920]  可能當我們困難的時候
[00:06:10.920 --> 00:06:11.920]  我們向神呼求
[00:06:11.920 --> 00:06:14.120]  神答應了我們的呼求
[00:06:14.120 --> 00:06:17.040]  幫我們解除了困壓
[00:06:17.040 --> 00:06:19.240]  我們也會有一段時間好的
[00:06:19.240 --> 00:06:20.200]  但是又久了的時候
[00:06:20.200 --> 00:06:23.680]  會不會我們又再不斷地重複複設呢?
[00:06:23.680 --> 00:06:25.000]  但是不要忘記
[00:06:25.000 --> 00:06:26.120]  原來當這樣的時候
[00:06:26.120 --> 00:06:28.320]  我們所面對的痛苦
[00:06:28.320 --> 00:06:30.440]  其實會越來越沉重的
[00:06:30.440 --> 00:06:33.400]  而時司記的生活應用
[00:06:33.400 --> 00:06:35.800]  似乎又不是那麼容易
[00:06:35.800 --> 00:06:37.720]  但我一定會在當中找到
[00:06:37.720 --> 00:06:40.120]  一些熟悉的教導和應用給大家
[00:06:40.120 --> 00:06:42.440]  這就是我一直講道
[00:06:42.440 --> 00:06:46.600]  我的查經和我的理念都是這樣
[00:06:46.600 --> 00:06:49.520]  神的話語不僅是對當代的人而言
[00:06:49.520 --> 00:06:51.160]  一定是對當代的人而言
[00:06:51.160 --> 00:06:53.600]  但也可以應用在我們今天的生活上
[00:06:53.600 --> 00:06:57.320]  但我絕對不會穿鑿附會
[00:06:57.320 --> 00:06:59.960]  就好像今年年初
[00:06:59.960 --> 00:07:04.320]  劉業強去車公廟求籤
[00:07:04.320 --> 00:07:06.520]  他自己竟然拿着籤
[00:07:06.520 --> 00:07:08.520]  來帶去解釋經文
[00:07:08.520 --> 00:07:12.720]  就講到香港要怎樣來帶去做得好
[00:07:12.720 --> 00:07:15.120]  怎樣配合國內
[00:07:15.120 --> 00:07:17.400]  我想車公廟如果真是顯靈的話
[00:07:17.400 --> 00:07:18.640]  會夾着頭
[00:07:18.640 --> 00:07:20.320]  各配凡都是這樣
[00:07:20.320 --> 00:07:22.960]  真是他有一個概念
[00:07:22.960 --> 00:07:25.280]  就是將這些東西拿上去
[00:07:25.280 --> 00:07:27.280]  這個就叫穿鑿附會
[00:07:27.280 --> 00:07:28.280]  我絕對不會
[00:07:28.280 --> 00:07:29.880]  我會先解釋聖經
[00:07:29.880 --> 00:07:31.880]  如何應用在我們生活中
[00:07:31.880 --> 00:07:36.000]  所以我們不是單單看一些歷史故事
[00:07:36.000 --> 00:07:38.160]  是鑒古詩今
[00:07:38.160 --> 00:07:41.800]  你也確信神藉着他的話語
[00:07:41.800 --> 00:07:44.000]  向我們講說話
[00:07:44.000 --> 00:07:47.560]  教導我們怎樣面對現在這個世代
[00:07:47.560 --> 00:07:49.560]  《時詩記》的作者
[00:07:49.560 --> 00:07:52.880]  向我們揭露了以色列民的悲劇
[00:07:52.880 --> 00:07:54.880]  我們見到子民
[00:07:54.880 --> 00:07:58.600]  及後對神律法那種輕視
[00:07:58.600 --> 00:07:59.880]  沒有很嚴謹
[00:07:59.880 --> 00:08:02.880]  沒有很認真地遵守神的律法
[00:08:02.880 --> 00:08:07.880]  因此使他們人際關係受到損害
[00:08:07.880 --> 00:08:11.280]  民族也受外敵的入侵
[00:08:11.280 --> 00:08:13.920]  所以我們這次《茶經》的進度
[00:08:13.920 --> 00:08:19.040]  當然是以士師作爲一個主角
[00:08:19.040 --> 00:08:22.040]  但並不要當他們是英雄
[00:08:22.040 --> 00:08:24.040]  他們不是英雄
[00:08:24.040 --> 00:08:26.040]  如果我們深入研究的時候
[00:08:26.040 --> 00:08:28.040]  每一個士師
[00:08:28.040 --> 00:08:31.440]  除了頭兩三個叫做好些之外
[00:08:31.440 --> 00:08:33.440]  其實是每放月下
[00:08:33.440 --> 00:08:35.440]  是越來越差的
[00:08:35.440 --> 00:08:38.440]  最後詳細記載的就是參孫
[00:08:38.440 --> 00:08:41.640]  參孫是一個不知所謂的人
[00:08:41.640 --> 00:08:47.640]  所以每一個士師都有他的問題和缺陷
[00:08:47.640 --> 00:08:50.640]  而《時詩記》也提醒我們
[00:08:50.640 --> 00:08:53.440]  其實是我過去沒有留意到的
[00:08:53.440 --> 00:08:55.440]  就是要着重家庭
[00:08:55.440 --> 00:08:57.440]  家庭是很重要的
[00:08:57.440 --> 00:08:59.440]  家庭教育是很重要的
[00:08:59.440 --> 00:09:05.440]  因爲如果我們很草率地去視一系列的英雄故事
[00:09:05.440 --> 00:09:13.440]  就失去了《時詩記》的作者所記載的真正意思
[00:09:13.440 --> 00:09:17.440]  也失去了《時詩記》的統一性和連貫性
[00:09:17.440 --> 00:09:19.440]  尤其是
[00:09:19.440 --> 00:09:23.440]  我們留意到《時詩記》最後那幾章
[00:09:23.440 --> 00:09:28.440]  就是說到當日他們的社會出現了什麼問題
[00:09:28.440 --> 00:09:32.440]  包括連神的僕人都出現了很多的問題
[00:09:32.440 --> 00:09:35.440]  所以這些的事
[00:09:35.440 --> 00:09:40.440]  譬如參孫和伯利恆事件是混爲一體的
[00:09:40.440 --> 00:09:47.440]  《時詩記》的作者很精心地刻畫了幾個人物
[00:09:47.440 --> 00:09:50.440]  一會兒我們會看PowerPoint就會看到
[00:09:50.440 --> 00:09:54.440]  用一種很獨特的方式描繪他們
[00:09:54.440 --> 00:09:57.440]  然後引出他所講的論點
[00:09:57.440 --> 00:09:59.440]  作者很有技巧
[00:09:59.440 --> 00:10:02.440]  藉着這些人物的刻畫出《時詩》
[00:10:02.440 --> 00:10:04.440]  又帶出一個觀點
[00:10:04.440 --> 00:10:07.440]  好像《時詩記》第18章
[00:10:07.440 --> 00:10:10.440]  就講到一個神的僕人利美人
[00:10:10.440 --> 00:10:12.440]  爲了賺錢
[00:10:12.440 --> 00:10:14.440]  不是去侍奉神
[00:10:14.440 --> 00:10:19.440]  這個地方的經濟比我好一些
[00:10:19.440 --> 00:10:21.440]  於是我就跳槽了
[00:10:21.440 --> 00:10:24.440]  甚至不是真的帶出神的教導
[00:10:24.440 --> 00:10:29.440]  甚至他會帶着偶像去幫那些人
[00:10:29.440 --> 00:10:31.440]  都很可悲
[00:10:31.440 --> 00:10:34.440]  這就和第17章參孫的故事
[00:10:34.440 --> 00:10:37.440]  其實有很多相似的地方
[00:10:37.440 --> 00:10:40.440]  所以如果我們將這兩段經文來比較的時候
[00:10:40.440 --> 00:10:43.440]  就發覺到作者想帶出
[00:10:43.440 --> 00:10:48.440]  當時以色列人的領袖是怎樣的失敗
[00:10:48.440 --> 00:10:51.440]  子民是怎樣的有犯錯
[00:10:51.440 --> 00:10:54.440]  我們先看看作者
[00:10:54.440 --> 00:10:59.440]  《時詩記》的作者和《時詩記》的寫作者是怎樣
[00:10:59.440 --> 00:11:02.440]  希伯來文聖經的正典《時詩記》
[00:11:02.440 --> 00:11:05.440]  是屬於前仙之書的部分
[00:11:05.440 --> 00:11:09.440]  《時詩記》的卷名來自武加大譯本
[00:11:09.440 --> 00:11:11.440]  就是《時詩》的生平
[00:11:11.440 --> 00:11:14.440]  或者是《七十事》譯本的《時詩》
[00:11:14.440 --> 00:11:15.440]  大家知道《七十事》譯本
[00:11:15.440 --> 00:11:17.440]  就是在亞歷山大的時候
[00:11:17.440 --> 00:11:23.440]  去請一幫精通希伯來文的學者
[00:11:23.440 --> 00:11:26.440]  去翻譯當時的聖經
[00:11:26.440 --> 00:11:28.440]  所以叫做《七十事》譯本
[00:11:28.440 --> 00:11:30.440]  聖經的書卷的名字
[00:11:30.440 --> 00:11:33.440]  其實是後人加上去的
[00:11:33.440 --> 00:11:37.440]  去表達當時人對聖經對這卷書的看法
[00:11:37.440 --> 00:11:38.440]  好了
[00:11:38.440 --> 00:11:40.440]  《時詩記》的作者是誰呢?
[00:11:40.440 --> 00:11:42.440]  不清楚
[00:11:42.440 --> 00:11:44.440]  不是好像《仙之書》那樣
[00:11:44.440 --> 00:11:46.440]  是很清楚的說明
[00:11:46.440 --> 00:11:48.440]  仙之是誰去寫這卷書
[00:11:48.440 --> 00:11:50.440]  我們是不清楚
[00:11:50.440 --> 00:11:53.440]  是誰來記下了《時詩記》
[00:11:53.440 --> 00:11:55.440]  就連寫書的日期
[00:11:55.440 --> 00:11:58.440]  都很難以理解去確定
[00:11:58.440 --> 00:12:02.440]  由於《時詩記》用的文字和主題兩方面
[00:12:02.440 --> 00:12:08.440]  和《若書也記》是有很多重疊和交叉之處
[00:12:08.440 --> 00:12:12.440]  所以按正常的推測
[00:12:12.440 --> 00:12:14.440]  或者合理的推測
[00:12:14.440 --> 00:12:19.440]  《時詩記》是在《若書也記》的後面
[00:12:19.440 --> 00:12:21.440]  當中的教訓
[00:12:21.440 --> 00:12:25.440]  可以應用在以色列的歷史年代裏面
[00:12:25.440 --> 00:12:29.440]  也指向王國朝期的歷史
[00:12:29.440 --> 00:12:31.440]  所以《時詩記》的事件大部分
[00:12:31.440 --> 00:12:34.440]  發生在若書也死了之後的時期
[00:12:34.440 --> 00:12:37.440]  我們看看《時詩記》第一章的第一節
[00:12:37.440 --> 00:12:39.440]  若書也死後
[00:12:39.440 --> 00:12:41.440]  以色列人求問耶和華說
[00:12:41.440 --> 00:12:45.440]  我們中間誰當首先想去攻擊迦南人
[00:12:45.440 --> 00:12:47.440]  與他們爭戰?
[00:12:47.440 --> 00:12:48.440]  這一節的經文
[00:12:48.440 --> 00:12:50.440]  我們下一個星期的《茶經》就會講到
[00:12:50.440 --> 00:12:52.440]  但這裏很清楚地講到
[00:12:52.440 --> 00:12:55.440]  當若書也死了之後
[00:12:55.440 --> 00:12:58.440]  他們就開始要面對這些事了
[00:12:58.440 --> 00:13:02.440]  所以《時詩記》應該是在若書也死了之後
[00:13:02.440 --> 00:13:03.440]  然後才發展的
[00:13:03.440 --> 00:13:07.440]  但作者也一路回憶追溯到若書也年代
[00:13:07.440 --> 00:13:11.440]  甚至引伸到大魏的年代
[00:13:11.440 --> 00:13:14.440]  我們看看《時詩記》第一章的下一節
[00:13:14.440 --> 00:13:19.440]  汴雅敏人沒有講出駐耶路撒冷的耶布斯人
[00:13:19.440 --> 00:13:23.440]  耶布斯人仍在耶路撒冷與汴雅敏人同住
[00:13:23.440 --> 00:13:25.440]  直到今天
[00:13:25.440 --> 00:13:28.440]  如果我們有過去《茶經》參加
[00:13:28.440 --> 00:13:31.440]  我講識讀大魏的時候就會知道
[00:13:31.440 --> 00:13:37.440]  大魏要建自己的首都
[00:13:37.440 --> 00:13:39.440]  要找什麼地方呢?
[00:13:39.440 --> 00:13:41.440]  就是耶布斯人
[00:13:41.440 --> 00:13:44.440]  就是耶路撒冷
[00:13:44.440 --> 00:13:49.440]  所以你留意到這裏一路追溯到大魏的時期
[00:13:49.440 --> 00:13:53.440]  所以我們很相信《時詩記》是介乎在
[00:13:53.440 --> 00:13:57.440]  若書也記和撒慕爾記之間
[00:13:57.440 --> 00:14:01.440]  如果將《時詩記》的年份加在一起
[00:14:01.440 --> 00:14:05.440]  一定不會早過大魏王朝
[00:14:05.440 --> 00:14:07.440]  所以很簡單做一個結論
[00:14:07.440 --> 00:14:10.440]  就是若書也死了之後
[00:14:10.440 --> 00:14:13.440]  到大魏王朝建立之前
[00:14:13.440 --> 00:14:17.440]  接着我們看一看《時詩記》的結構
[00:14:17.440 --> 00:14:20.440]  如果你留意到《時詩記》是有不斷的循環
[00:14:20.440 --> 00:14:22.440]  剛纔我不是講了嗎?
[00:14:22.440 --> 00:14:24.440]  而每一個循環都出現
[00:14:24.440 --> 00:14:28.440]  之前作者一些小的事實去記錄
[00:14:28.440 --> 00:14:30.440]  很簡單舉個例子
[00:14:30.440 --> 00:14:32.440]  我們看到那些事實
[00:14:32.440 --> 00:14:33.440]  剛纔我已經講了
[00:14:33.440 --> 00:14:34.440]  不是英雄
[00:14:34.440 --> 00:14:37.440]  他們其實是越來越差的
[00:14:37.440 --> 00:14:41.440]  每一個主題都有一個方向性
[00:14:41.440 --> 00:14:43.440]  譬如很強調
[00:14:43.440 --> 00:14:46.440]  他們的信心衰敗了
[00:14:46.440 --> 00:14:48.440]  就是巴拉
[00:14:48.440 --> 00:14:50.440]  我們稍後就會看巴拉
[00:14:50.440 --> 00:14:52.440]  巴拉你可能不太記得
[00:14:52.440 --> 00:14:55.440]  但有一個叫底波拉
[00:14:55.440 --> 00:14:56.440]  你一定會記得
[00:14:56.440 --> 00:14:57.440]  Deborah 是不是?
[00:14:57.440 --> 00:15:01.440]  巴拉神父召他去拯救以色列人
[00:15:01.440 --> 00:15:04.440]  但他很沒有信心
[00:15:04.440 --> 00:15:07.440]  一定要底波拉和他在一起
[00:15:07.440 --> 00:15:11.440]  你就會看到他信心那種衰敗
[00:15:11.440 --> 00:15:13.440]  第二我們看到
[00:15:13.440 --> 00:15:14.440]  接着就是基電
[00:15:14.440 --> 00:15:16.440]  基電很厲害
[00:15:16.440 --> 00:15:17.440]  以小勝多
[00:15:17.440 --> 00:15:20.440]  只是300人就可以打到很多人
[00:15:20.440 --> 00:15:22.440]  但如果你看到
[00:15:22.440 --> 00:15:24.440]  其實基電的信心很缺乏
[00:15:24.440 --> 00:15:25.440]  一次又一次
[00:15:25.440 --> 00:15:27.440]  神向他顯現
[00:15:27.440 --> 00:15:29.440]  向他行神蹟
[00:15:29.440 --> 00:15:32.440]  他仍然沒有這一份信心
[00:15:32.440 --> 00:15:35.440]  所以就是信心的缺乏
[00:15:35.440 --> 00:15:40.440]  還有就是信心上的錯誤
[00:15:40.440 --> 00:15:42.440]  耶佛他是一個很特別的人
[00:15:42.440 --> 00:15:46.440]  不知道大家知不知道耶佛他的背景是什麼?
[00:15:46.440 --> 00:15:48.440]  他是妓女的兒子
[00:15:48.440 --> 00:15:50.440]  草莽之夫
[00:15:50.440 --> 00:15:54.440]  但後來他和神說
[00:15:54.440 --> 00:15:56.440]  如果你幫我打聖戰的時候
[00:15:56.440 --> 00:15:57.440]  我就會怎麼樣呢?
[00:15:57.440 --> 00:15:59.440]  誰一出來我家的時候
[00:15:59.440 --> 00:16:00.440]  第一個出來的
[00:16:00.440 --> 00:16:02.440]  我就會將他獻祭
[00:16:02.440 --> 00:16:03.440]  將他殺了
[00:16:03.440 --> 00:16:06.440]  想不到第一個出來迎見他的
[00:16:06.440 --> 00:16:08.440]  是他的女兒
[00:16:08.440 --> 00:16:11.440]  究竟他有沒有將女兒獻祭呢?
[00:16:11.440 --> 00:16:14.440]  這個我們當然會在日後來探討
[00:16:14.440 --> 00:16:17.440]  你看到他信心上的錯誤
[00:16:17.440 --> 00:16:19.440]  最後
[00:16:19.440 --> 00:16:24.440]  我們看不到參宣有任何的信心
[00:16:24.440 --> 00:16:29.440]  他全部都是憑自己血氣來行事
[00:16:29.440 --> 00:16:32.440]  所以你看到的時候就會知道
[00:16:32.440 --> 00:16:35.440]  原來作者列出的事實
[00:16:35.440 --> 00:16:39.440]  就是一械不如一械
[00:16:39.440 --> 00:16:41.440]  越來越差
[00:16:41.440 --> 00:16:47.440]  藉着這樣帶出當時的社會
[00:16:47.440 --> 00:16:50.440]  是否一個很混亂的世代呢?
[00:16:50.440 --> 00:16:52.440]  除了信心的主題之外
[00:16:52.440 --> 00:16:53.440]  記不記得我剛纔說
[00:16:53.440 --> 00:16:55.440]  是我以前都沒有留意到的
[00:16:55.440 --> 00:16:59.440]  原來都很着重講到關於家庭
[00:16:59.440 --> 00:17:03.440]  重點就是你要好好的重視你的家庭
[00:17:03.440 --> 00:17:05.440]  蒂波拉是一個母親
[00:17:05.440 --> 00:17:09.440]  但她的職責是不應該參與戰爭的
[00:17:09.440 --> 00:17:12.440]  但是後來無奈地參與了
[00:17:12.440 --> 00:17:14.440]  機電
[00:17:14.440 --> 00:17:16.440]  古時我們的故事裏面
[00:17:16.440 --> 00:17:18.440]  就是機電是怎樣來的呢?
[00:17:18.440 --> 00:17:21.440]  他求神去彰顯他自己的心意
[00:17:21.440 --> 00:17:24.440]  把羊毛弄得要溼或者要幹
[00:17:24.440 --> 00:17:27.440]  接着帶着幾百人就贏了
[00:17:27.440 --> 00:17:28.440]  就是米電人
[00:17:28.440 --> 00:17:30.440]  我們就停在這裏了
[00:17:30.440 --> 00:17:33.440]  我曾經講過都是停在這裏
[00:17:33.440 --> 00:17:36.440]  但是原來那個後着
[00:17:36.440 --> 00:17:38.440]  我們一直很多人都很少去看的
[00:17:38.440 --> 00:17:42.440]  機電的家庭裏面很失敗
[00:17:42.440 --> 00:17:45.440]  他有很多的兒女
[00:17:45.440 --> 00:17:47.440]  即是說他有很多的妻妾
[00:17:47.440 --> 00:17:51.440]  接着他的兒子就來同室抽窩
[00:17:51.440 --> 00:17:54.440]  殺死很多很多自己的兄弟
[00:17:54.440 --> 00:18:01.440]  他的錯誤就帶來了很多的不幸
[00:18:01.440 --> 00:18:04.440]  還有就是耶穌他
[00:18:04.440 --> 00:18:06.440]  耶穌他剛纔我已經講了
[00:18:06.440 --> 00:18:09.440]  就是他的錯誤的誓言
[00:18:09.440 --> 00:18:11.440]  就令到他的女兒
[00:18:11.440 --> 00:18:14.440]  甚至可能因爲這樣的緣故而死亡
[00:18:14.440 --> 00:18:16.440]  參宣
[00:18:16.440 --> 00:18:19.440]  他的父母沒有好好地管教參宣
[00:18:19.440 --> 00:18:22.440]  沒有好好地教育參宣
[00:18:22.440 --> 00:18:27.440]  結果參宣一生沒有一個正常的婚姻關係
[00:18:27.440 --> 00:18:31.440]  最終也是以悲劇收場
[00:18:31.440 --> 00:18:36.440]  所以《詩詩記》不單單是記載某一個的詩詩
[00:18:36.440 --> 00:18:38.440]  他如何打贏仗
[00:18:38.440 --> 00:18:42.440]  這是我們很多弟兄姊妹的想法
[00:18:42.440 --> 00:18:44.440]  這個沒錯的
[00:18:44.440 --> 00:18:46.440]  但絕對不只是這樣
[00:18:46.440 --> 00:18:49.440]  更加原來在《詩詩記》裏面
[00:18:49.440 --> 00:18:54.440]  是很着緊我們要有家庭上的好的帶領
[00:18:54.440 --> 00:18:59.440]  在這方面是描繪得很淋漓盡致的
[00:18:59.440 --> 00:19:01.440]  我自己這次旅行也有個期望
[00:19:01.440 --> 00:19:03.440]  就是會和我的孫子
[00:19:03.440 --> 00:19:08.440]  基本上每一晚都可以一起分享、祈禱
[00:19:08.440 --> 00:19:10.440]  但很可惜做不到
[00:19:10.440 --> 00:19:13.440]  但也有幾晚我可以和他們一起
[00:19:13.440 --> 00:19:16.440]  有十多分鐘和他們講聖經故事
[00:19:16.440 --> 00:19:18.440]  和他們一起禱告
[00:19:18.440 --> 00:19:20.440]  很着緊宗教教育
[00:19:20.440 --> 00:19:21.440]  就是這個意思
[00:19:21.440 --> 00:19:24.440]  《詩詩記》的主題
[00:19:24.440 --> 00:19:28.440]  就是由《詩詩記》第三章第七節
[00:19:28.440 --> 00:19:30.440]  到第十六章第三十一節
[00:19:30.440 --> 00:19:32.440]  這就是描繪很多的詩詩
[00:19:32.440 --> 00:19:37.440]  由六個大詩詩來組成
[00:19:37.440 --> 00:19:40.440]  大家要看這個部分
[00:19:40.440 --> 00:19:43.440]  由南到北
