
[00:00:00.000 --> 00:00:03.040]  "跨代同行,傳揚主因"
[00:01:35.320 --> 00:01:36.880]  好像僵硬了似的
[00:01:36.880 --> 00:01:42.200]  我們一起祈禱吧
[00:01:42.200 --> 00:01:45.720]  七十天父上帝
[00:01:45.720 --> 00:01:49.760]  多謝你讓我們一起在年初九的時間
[00:01:49.760 --> 00:01:51.800]  都能夠聽到你的信息
[00:01:51.800 --> 00:01:54.960]  願主你就親自在我們當中
[00:01:54.960 --> 00:01:57.640]  開我們的耳朵、開我們的心
[00:01:57.640 --> 00:02:01.480]  讓我們真正聽到你對我們每一個人的說話
[00:02:01.480 --> 00:02:04.760]  求主大大使用這篇信息
[00:02:04.760 --> 00:02:07.640]  讓我們能夠明白你的心意
[00:02:07.640 --> 00:02:09.800]  我們同心在你面前仰望
[00:02:09.800 --> 00:02:13.080]  是奉教主耶穌德性的名字祈求
[00:02:13.080 --> 00:02:15.120]  阿們
[00:02:15.120 --> 00:02:20.840]  記得保羅在寫這封《帖撒羅尼迦書信》的時候
[00:02:20.840 --> 00:02:24.200]  正值就是他剛剛設立了這間教會
[00:02:24.200 --> 00:02:26.920]  大概兩三年左右
[00:02:26.920 --> 00:02:29.720]  所以他對著這間教會的信徒
[00:02:29.720 --> 00:02:32.040]  都是非常掛心
[00:02:32.040 --> 00:02:35.680]  非常擔心因為他們過去的時候
[00:02:35.680 --> 00:02:37.760]  他們不是這個信仰
[00:02:37.760 --> 00:02:41.880]  所以他要接受一個重新的信仰的時候
[00:02:41.880 --> 00:02:46.360]  這班信徒要放棄他昔日的生活方式
[00:02:46.360 --> 00:02:48.120]  離開他的朋友
[00:02:48.120 --> 00:02:50.480]  甚至他生活的圈子
[00:02:50.480 --> 00:02:54.080]  所以他們會受到很多不同的壓力
[00:02:54.080 --> 00:02:57.280]  以及譴責甚至排斥
[00:02:57.280 --> 00:02:58.880]  所以他們
[00:02:58.880 --> 00:03:04.280]  每個人都是要在一個很堅定的信仰底下
[00:03:04.280 --> 00:03:06.520]  才可以繼續持守
[00:03:06.520 --> 00:03:08.920]  但是保羅很擔心
[00:03:08.920 --> 00:03:12.240]  很擔心這個教會裡面的信徒
[00:03:12.240 --> 00:03:15.000]  能不能夠有這一份的忠誠
[00:03:15.000 --> 00:03:17.640]  能不能夠有這一份的堅忍
[00:03:17.640 --> 00:03:23.320]  於是寫了這一段的經文給他們這間教會
[00:03:23.320 --> 00:03:25.320]  在這一段的經文裡面
[00:03:25.320 --> 00:03:28.480]  保羅用了他關懷
[00:03:28.480 --> 00:03:33.520]  以及講述患難、信心和愛心的內容
[00:03:33.520 --> 00:03:36.040]  於是我們一起去看看
[00:03:36.040 --> 00:03:38.400]  今天我們要看的經文
[00:03:38.400 --> 00:03:42.920]  大概保羅想我們學習到些什麼
[00:03:42.920 --> 00:03:45.360]  第一段的經文我們會說到
[00:03:45.360 --> 00:03:47.160]  雖然我們分離
[00:03:47.160 --> 00:03:51.440]  但是也不減這個牧者的心腸
[00:03:51.440 --> 00:03:56.000]  在第二章十七到二十節那裡說
[00:03:56.000 --> 00:03:59.880]  弟兄們,我們被迫暫時與你分離
[00:03:59.880 --> 00:04:02.920]  身體離開,心卻沒有
[00:04:02.920 --> 00:04:07.480]  我們極力想發展渴望見你們的面
[00:04:07.480 --> 00:04:11.400]  所以我們很想到你們那裡去
[00:04:11.400 --> 00:04:14.160]  我保羅有一兩次要去
[00:04:14.160 --> 00:04:17.080]  只是撒旦阻擋了我們
[00:04:17.080 --> 00:04:19.640]  當我們的主耶穌再來
[00:04:19.640 --> 00:04:22.440]  我們站在他面前的時候
[00:04:22.440 --> 00:04:27.480]  我們的盼望、喜樂和所誇的冠冕是什麼呢?
[00:04:27.480 --> 00:04:29.320]  不正是你們嗎?
[00:04:29.320 --> 00:04:33.840]  你們就是我們的榮耀和喜樂
[00:04:33.840 --> 00:04:37.840]  在十七節那裡所說到的分離
[00:04:37.840 --> 00:04:41.760]  很明顯就是要與你們分開
[00:04:41.760 --> 00:04:44.840]  但是在《累贈宗易本》那裡
[00:04:44.840 --> 00:04:47.680]  卻這段經文是這樣說的
[00:04:47.680 --> 00:04:50.640]  我們寄如失父母的孤兒
[00:04:50.640 --> 00:04:53.640]  和你們暫時地分離
[00:04:53.640 --> 00:04:57.600]  保羅很渴望與這幫信徒的重逢
[00:04:57.600 --> 00:05:02.920]  就好像父母想見到自己的子女一樣
[00:05:02.920 --> 00:05:05.960]  那個心情就好像剛才所說
[00:05:05.960 --> 00:05:08.360]  回應上次林牧師所說的
[00:05:08.360 --> 00:05:12.520]  牧者那份為父為母的心腸一樣
[00:05:12.520 --> 00:05:15.400]  當我們可能在座有一些家長
[00:05:15.400 --> 00:05:19.840]  你的孩子已經去了別處讀書
[00:05:19.840 --> 00:05:21.960]  或者在別處生活
[00:05:21.960 --> 00:05:25.160]  我猜你也好像很渴望
[00:05:25.160 --> 00:05:25.680]  是不是?
[00:05:25.680 --> 00:05:28.320]  重新見到他們的心境
[00:05:28.320 --> 00:05:31.320]  保羅就是這一份的心境
[00:05:31.320 --> 00:05:34.320]  至於第十八節那裡所說到
[00:05:34.320 --> 00:05:37.440]  所以我們很想到你們那裡去
[00:05:37.440 --> 00:05:39.800]  我保羅一兩次要去
[00:05:39.800 --> 00:05:43.560]  只是撒旦阻擋了我們
[00:05:43.560 --> 00:05:47.480]  這一兩次就是因著當時的政治環境
[00:05:47.480 --> 00:05:49.280]  保羅很想離開
[00:05:49.280 --> 00:05:51.600]  回到貼城這個地方
[00:05:51.600 --> 00:05:53.840]  但是因著貼城這個地方
[00:05:53.840 --> 00:05:55.560]  已經認得保羅了
[00:05:55.560 --> 00:05:59.200]  所以對基督徒的逼迫是很嚴重
[00:05:59.200 --> 00:06:01.360]  他知道他不可以去
[00:06:01.360 --> 00:06:05.280]  於是他覺得這是撒旦的阻擋
[00:06:05.280 --> 00:06:10.720]  有時候我們很多時候這個並不是藉口
[00:06:10.720 --> 00:06:11.680]  有沒有想過
[00:06:11.680 --> 00:06:15.320]  曾經有聽過有些人不想去做一些事
[00:06:15.320 --> 00:06:18.640]  或者不想去處理一些事
[00:06:18.640 --> 00:06:23.480]  於是就找一個藉口說這些是屬靈的攻擊
[00:06:23.480 --> 00:06:26.520]  我很記得當時我回團契的時候
[00:06:26.520 --> 00:06:29.200]  成年區是星期五的晚上
[00:06:29.200 --> 00:06:32.240]  當時我剛剛信主無奈
[00:06:32.240 --> 00:06:34.520]  每到星期五的時候
[00:06:34.520 --> 00:06:36.720]  當時是二十多年前
[00:06:36.720 --> 00:06:38.440]  沒有智能電話
[00:06:38.440 --> 00:06:40.960]  我們的組長很好
[00:06:40.960 --> 00:06:42.280]  每到三點多
[00:06:42.280 --> 00:06:44.800]  他就會打個電話提醒我
[00:06:44.800 --> 00:06:48.840]  提醒組員今晚有團契記得回來
[00:06:48.840 --> 00:06:50.680]  當我一聽完的時候
[00:06:50.680 --> 00:06:52.320]  我就會摸摸自己
[00:06:52.320 --> 00:06:54.680]  有沒有發燒有沒有不舒服
[00:06:54.680 --> 00:06:59.800]  因為星期五年輕的時候都是想玩的
[00:06:59.800 --> 00:07:03.880]  於是有幾次我沒有回去
[00:07:03.880 --> 00:07:05.320]  組長就說
[00:07:05.320 --> 00:07:08.080]  你每一次回來都不舒服
[00:07:08.080 --> 00:07:10.640]  一定是屬靈攻擊
[00:07:10.640 --> 00:07:15.760]  於是我覺得不要給撒旦有這樣的藉口
[00:07:15.760 --> 00:07:20.880]  不用撒旦躺平躺在那裡
[00:07:20.880 --> 00:07:23.240]  已經被他取得信用
[00:07:23.240 --> 00:07:26.840]  但是保羅在這裡卻不是的
[00:07:26.840 --> 00:07:28.920]  有時候我們說
[00:07:28.920 --> 00:07:32.640]  很多好事都是上帝
[00:07:32.640 --> 00:07:34.360]  上帝給我們的
[00:07:34.360 --> 00:07:37.200]  但是壞事就歸撒旦
[00:07:37.200 --> 00:07:38.920]  也不是的
[00:07:38.920 --> 00:07:42.360]  如果有一些壞事是上帝許可
[00:07:42.360 --> 00:07:44.840]  是用來訓練我們的時候
[00:07:44.840 --> 00:07:48.760]  這些不要歸功於給撒旦
[00:07:48.760 --> 00:07:51.280]  其實我們知道
[00:07:51.280 --> 00:07:53.840]  上帝在十字架
[00:07:53.840 --> 00:07:55.760]  耶穌在十字架流血
[00:07:55.760 --> 00:07:58.000]  為我們每一個人的犧牲
[00:07:58.000 --> 00:08:01.880]  其實我們已經能夠勝過這一切
[00:08:01.880 --> 00:08:04.720]  所以我們在這段經文裡面
[00:08:04.720 --> 00:08:08.560]  我們希望能夠學到的是什麼呢
[00:08:08.560 --> 00:08:10.640]  能夠學到的就是
[00:08:10.640 --> 00:08:15.240]  能夠像十九二十節那裡所說的
[00:08:15.240 --> 00:08:17.840]  在困難當中
[00:08:17.840 --> 00:08:23.280]  都能夠尋找到真正起落的泉源
[00:08:23.280 --> 00:08:25.760]  很可能你就會問
[00:08:25.760 --> 00:08:30.480]  困難怎麼還可以起落呢
[00:08:30.480 --> 00:08:33.560]  現在我家住了一位姐妹
[00:08:33.560 --> 00:08:36.600]  是一個我中學的同學
[00:08:36.600 --> 00:08:38.320]  我問准了她
[00:08:38.320 --> 00:08:40.240]  說她的一個見證
[00:08:40.240 --> 00:08:42.680]  她有一個小小的故事
[00:08:42.680 --> 00:08:45.640]  為什麼她會來我家住呢
[00:08:45.640 --> 00:08:49.800]  就是因為她早前因為疫情的關係
[00:08:49.800 --> 00:08:52.680]  她本來是單身的女子
[00:08:52.680 --> 00:08:55.280]  有一層樓已經供完的了
[00:08:55.280 --> 00:08:57.080]  是很好的
[00:08:57.080 --> 00:08:59.720]  但是因為哥哥做生意的關係
[00:08:59.720 --> 00:09:03.280]  於是她就要將那層樓按下去
[00:09:03.280 --> 00:09:06.480]  然後讓哥哥去做生意
[00:09:06.480 --> 00:09:07.840]  哥哥也很好的
[00:09:07.840 --> 00:09:09.320]  繼續幫她還錢
[00:09:09.320 --> 00:09:12.680]  但是因為連續幾年的疫情
[00:09:12.680 --> 00:09:14.400]  於是她一而再
[00:09:14.400 --> 00:09:17.320]  再而三地幫這位哥哥
[00:09:17.320 --> 00:09:18.880]  她告訴我
[00:09:18.880 --> 00:09:21.320]  她現在很節制的樣子
[00:09:21.320 --> 00:09:25.120]  每天只規定自己用五十元
[00:09:25.120 --> 00:09:26.960]  然後大家都說
[00:09:26.960 --> 00:09:29.320]  五十元怎麼用的呢
[00:09:29.320 --> 00:09:32.200]  我也很想知道她的五十元怎麼用的
[00:09:32.200 --> 00:09:34.200]  她是很節儉的
[00:09:34.200 --> 00:09:37.080]  上班就買刀匯票
[00:09:37.080 --> 00:09:39.800]  然後她的午餐和晚餐
[00:09:39.800 --> 00:09:43.080]  早餐就吃一個麵包
[00:09:43.080 --> 00:09:45.000]  午餐和早餐
[00:09:45.000 --> 00:09:48.400]  她為了節儉的煤氣費
[00:09:48.400 --> 00:09:51.080]  她是吃福麵來煮的
[00:09:51.080 --> 00:09:56.400]  她就是用白麵包夾福麵來吃
[00:09:56.400 --> 00:09:58.920]  人到了這個絕境的時候
[00:09:58.920 --> 00:10:00.200]  我看著她
[00:10:00.200 --> 00:10:03.080]  如果是我我會怎樣呢
[00:10:03.080 --> 00:10:04.920]  但是她跟我說
[00:10:04.920 --> 00:10:08.520]  她說就是因為她有這份信仰
[00:10:08.520 --> 00:10:10.880]  所以她能夠堅持
[00:10:10.880 --> 00:10:14.600]  也在當中她很開心地
[00:10:14.600 --> 00:10:18.640]  在社關部裡面做義工
[00:10:18.640 --> 00:10:20.840]  她每個月都去到
[00:10:20.840 --> 00:10:27.640]  去幫深江盲人院帶盲人出外去活動
[00:10:27.640 --> 00:10:32.400]  同時她也會參與生命熱線
[00:10:32.400 --> 00:10:34.720]  去幫助有需要的人
[00:10:34.720 --> 00:10:36.720]  她說以前的假期
[00:10:36.720 --> 00:10:40.960]  拿來放假旅遊為自己
[00:10:40.960 --> 00:10:42.600]  但是今天的假期
[00:10:42.600 --> 00:10:49.400]  她是拿來為上帝做義工
[00:10:49.400 --> 00:10:51.440]  人真正的快樂
[00:10:51.440 --> 00:10:55.520]  能夠在困難當中找到這個喜樂的泉源
[00:10:55.520 --> 00:10:57.320]  是不簡單的
[00:10:57.320 --> 00:11:00.600]  這個姐妹現在坐在這裡
[00:11:00.600 --> 00:11:03.000]  給她一些掌聲鼓勵好嗎
[00:11:03.000 --> 00:11:09.120]  求主繼續幫助她
[00:11:09.120 --> 00:11:14.720]  接下來保羅擔憂貼薩羅尼加的信徒
[00:11:14.720 --> 00:11:16.320]  她有什麼行動
[00:11:16.320 --> 00:11:19.080]  以及怎樣牧養他們呢
[00:11:19.080 --> 00:11:21.480]  我們一起讀一下
[00:11:21.480 --> 00:11:24.040]  既然我們不能再忍
[00:11:24.040 --> 00:11:27.280]  就決定獨自留在雅典
[00:11:27.280 --> 00:11:30.720]  於是差派我們在基督福音上
[00:11:30.720 --> 00:11:32.960]  作神同工的弟兄
[00:11:32.960 --> 00:11:34.960]  啟摩太前去
[00:11:34.960 --> 00:11:37.440]  在你們所信的道上
[00:11:37.440 --> 00:11:38.840]  兼顧你們
[00:11:38.840 --> 00:11:40.400]  勸勉你們
[00:11:40.400 --> 00:11:43.960]  免得有人被這些患難動搖
[00:11:43.960 --> 00:11:46.360]  因為你們自己知道
[00:11:46.360 --> 00:11:50.480]  我們受患難原是命定的
[00:11:50.480 --> 00:11:53.400]  我們在你們那裏的時候
[00:11:53.400 --> 00:11:55.800]  曾預先告訴你們
[00:11:55.800 --> 00:11:57.840]  我們必受患難
[00:11:57.840 --> 00:12:01.360]  你們知道這果然發生了
[00:12:01.360 --> 00:12:04.520]  為此既然我們不能再忍
[00:12:04.520 --> 00:12:06.560]  就差派人去
[00:12:06.560 --> 00:12:09.360]  要知道你們的信心如何
[00:12:09.360 --> 00:12:13.600]  恐怕乃誘惑人的果真誘惑了你們
[00:12:13.600 --> 00:12:17.960]  以致我們的勞苦歸於徒然
[00:12:17.960 --> 00:12:20.920]  在這段經文裏面
[00:12:20.920 --> 00:12:22.200]  所說到
[00:12:22.200 --> 00:12:27.320]  保羅他很擔心這群信徒
[00:12:27.320 --> 00:12:31.160]  又知道自己不能去見他們的面
[00:12:31.160 --> 00:12:34.400]  於是乎他差派了他的弟兄
[00:12:34.400 --> 00:12:38.200]  即是一起同他同工的啟摩太前去
[00:12:38.200 --> 00:12:41.440]  啟摩太去到的時候
[00:12:41.440 --> 00:12:47.200]  亦都知道這群貼薩諾尼迦的基督徒
[00:12:47.200 --> 00:12:49.520]  他們有患難
[00:12:49.520 --> 00:12:53.360]  這個患難是預先知道的
[00:12:53.360 --> 00:12:57.120]  所以他們要去派人去鼓勵他
[00:12:57.120 --> 00:13:00.400]  去讓他們明白知道
[00:13:00.400 --> 00:13:04.600]  不要讓他們真的去放棄信仰
[00:13:04.600 --> 00:13:07.040]  甚至去動搖
[00:13:07.040 --> 00:13:09.400]  因為保羅最擔心的
[00:13:09.400 --> 00:13:13.600]  就是這群信徒恐怕自己
[00:13:13.600 --> 00:13:17.680]  不知道將來會是怎樣受到逼迫
[00:13:17.680 --> 00:13:21.000]  而對這份信仰去動搖
[00:13:21.000 --> 00:13:24.680]  於是乎他就作出了這樣的行動
[00:13:24.680 --> 00:13:27.600]  在這段短短的經文裏面
[00:13:27.600 --> 00:13:31.040]  教導了我們怎樣去到
[00:13:31.040 --> 00:13:35.880]  面對恐懼和不確定性的時候
[00:13:35.880 --> 00:13:38.400]  我們要怎樣做呢
[00:13:38.400 --> 00:13:42.080]  我們要好好地去知道
[00:13:42.080 --> 00:13:47.960]  神給我們每一個信徒有甚麼把握
[00:13:47.960 --> 00:13:50.040]  有甚麼說話
[00:13:50.040 --> 00:13:51.320]  記得這段經文
[00:13:51.320 --> 00:13:53.880]  其實我第一次看的時候
[00:13:53.880 --> 00:13:56.960]  都有點像我的心情
[00:13:56.960 --> 00:14:00.720]  因為當我知道自己很快要去南區
[00:14:00.720 --> 00:14:03.600]  開拓一個新的侍宮的時候
[00:14:03.600 --> 00:14:07.480]  這篇信息就好像我要將要離開
[00:14:07.480 --> 00:14:10.680]  然後去跟大家說的一樣
[00:14:10.680 --> 00:14:14.960]  很記得林牧師第一次宣佈我去南區的時候
[00:14:14.960 --> 00:14:20.480]  我在門口跟大家說完再見的時候
[00:14:20.480 --> 00:14:23.960]  有個弟兄在我耳邊很小聲地說了一句
[00:14:23.960 --> 00:14:28.440]  他說:「你猜輸了嗎?」
[00:14:28.440 --> 00:14:30.120]  他認為是我猜輸了
[00:14:30.120 --> 00:14:33.000]  所以我要去南區服侍
[00:14:33.000 --> 00:14:35.920]  但其實並不是這樣
[00:14:35.920 --> 00:14:38.400]  幸好我在這裏成長大
[00:14:38.400 --> 00:14:42.640]  我知道各位弟兄很喜歡開玩笑
[00:14:42.640 --> 00:14:46.120]  所以我又確實想得到
[00:14:46.120 --> 00:14:49.640]  我從來沒有想過要猜輸了
[00:14:49.640 --> 00:14:54.200]  但確實我是有神的帶領
[00:14:54.200 --> 00:14:56.960]  稍後有機會再說
[00:14:56.960 --> 00:15:00.880]  但你說去到面對一個不確定性
[00:15:00.880 --> 00:15:02.720]  你問有沒有害怕的嗎
[00:15:02.720 --> 00:15:03.920]  是會有的
[00:15:03.920 --> 00:15:06.560]  不知道會是怎樣
[00:15:06.560 --> 00:15:09.400]  去到的時候要找地方
[00:15:09.400 --> 00:15:12.960]  要重新建立一個新的侍宮
[00:15:12.960 --> 00:15:17.480]  我相信這也會帶來一些徬徨
[00:15:17.480 --> 00:15:19.920]  和一些不知道怎樣做
[00:15:19.920 --> 00:15:24.320]  但我很深信神如果讓我出去的時候
[00:15:24.320 --> 00:15:26.680]  他一定會幫助我
[00:15:26.680 --> 00:15:30.840]  每次當我害怕的時候
[00:15:30.840 --> 00:15:34.560]  我就會想到這句話
[00:15:34.560 --> 00:15:37.360]  在《二賽亞書》中這樣說
[00:15:37.360 --> 00:15:41.560]  他說:「一起讀好嗎?」
[00:15:41.560 --> 00:15:45.000]  「因為我與你同在,不要驚惶」
[00:15:45.000 --> 00:15:47.040]  「因為我是你的神」
[00:15:47.040 --> 00:15:50.480]  「我必兼顧你,我必幫助你」
[00:15:50.480 --> 00:15:54.720]  「我必用我公義的右手扶持你」
[00:15:54.720 --> 00:15:57.440]  我很深信如果你是弟兄姊妹
[00:15:57.440 --> 00:16:01.040]  當你遇到有艱難、有懼怕的時候
[00:16:01.040 --> 00:16:03.400]  我會送這句話給大家
[00:16:03.400 --> 00:16:05.480]  神說過給我們知道
[00:16:05.480 --> 00:16:08.640]  他與我們同在
[00:16:08.640 --> 00:16:10.520]  叫我們不用害怕
[00:16:10.520 --> 00:16:12.920]  也不用害怕
[00:16:12.920 --> 00:16:15.840]  因為他必幫助我們
[00:16:15.840 --> 00:16:18.440]  必扶持我們
[00:16:18.440 --> 00:16:22.280]  神是一個信實可靠的神
[00:16:22.280 --> 00:16:25.680]  所以我們去到這裡
[00:16:25.680 --> 00:16:27.440]  這一班信徒
[00:16:27.440 --> 00:16:31.400]  是否真的像保羅所說的
[00:16:31.400 --> 00:16:33.120]  會動搖呢?
[00:16:33.120 --> 00:16:35.600]  我相信不是
[00:16:35.600 --> 00:16:40.240]  他們信徒依然都是很堅持的
[00:16:40.240 --> 00:16:43.960]  但是提摩太剛從你們那裡回來
[00:16:43.960 --> 00:16:47.400]  將你們信心和愛心的好消息
[00:16:47.400 --> 00:16:48.720]  報給我們
[00:16:48.720 --> 00:16:51.640]  又說你們常常紀念我們
[00:16:51.640 --> 00:16:53.680]  徹徹想見我們
[00:16:53.680 --> 00:16:56.640]  如同我們想見你們一樣
[00:16:56.640 --> 00:16:58.200]  所以弟兄們
[00:16:58.200 --> 00:17:01.360]  我們在一切困苦患難中
[00:17:01.360 --> 00:17:04.800]  因著你們的信心得到鼓勵
[00:17:04.800 --> 00:17:06.920]  如今你們靠主
[00:17:06.920 --> 00:17:08.240]  站立得穩
[00:17:08.240 --> 00:17:10.920]  我們就得生了
[00:17:10.920 --> 00:17:11.800]  在這裡
[00:17:11.800 --> 00:17:15.560]  提摩太帶給保羅好消息
[00:17:15.560 --> 00:17:16.680]  告訴他
[00:17:16.680 --> 00:17:18.200]  這一班信徒
[00:17:18.200 --> 00:17:18.760]  怎麼樣?
[00:17:18.760 --> 00:17:20.760]  很有信心
[00:17:20.760 --> 00:17:24.920]  繼續在他們的信仰上堅定
[00:17:24.920 --> 00:17:27.800]  就算有這些困苦和患難
[00:17:27.800 --> 00:17:30.840]  他們都是站立得穩的
[00:17:30.840 --> 00:17:33.200]  其實每一個人的信仰
[00:17:33.200 --> 00:17:36.600]  都可以成為別人的幫助
[00:17:36.600 --> 00:17:40.520]  每一個信仰都是有影響力的
[00:17:40.520 --> 00:17:43.240]  有沒有想過自己成為別人
[00:17:43.240 --> 00:17:45.920]  有影響力的人呢?
[00:17:45.920 --> 00:17:51.240]  很記得我在信主大概五六年的時間
[00:17:51.240 --> 00:17:53.960]  我們去到清遠那裡做復師
[00:17:53.960 --> 00:17:55.640]  做探訪
[00:17:55.640 --> 00:17:58.200]  給我最深的一個印象就是
[00:17:58.200 --> 00:17:59.520]  去到探訪
[00:17:59.520 --> 00:18:01.040]  有兩個姊妹
[00:18:01.040 --> 00:18:02.400]  他們一起住
[00:18:02.400 --> 00:18:04.000]  互相扶持
[00:18:04.000 --> 00:18:06.440]  一個姊妹行得走得
[00:18:06.440 --> 00:18:08.280]  是正常的
[00:18:08.280 --> 00:18:11.520]  另一位姊妹是她負責照顧的
[00:18:11.520 --> 00:18:15.160]  就是一個癱子的姊妹
[00:18:15.160 --> 00:18:17.360]  但是行得走得的姊妹
[00:18:17.360 --> 00:18:18.800]  這兩位都是基督徒
[00:18:18.800 --> 00:18:24.320]  她說她的服侍比我更加厲害
[00:18:24.320 --> 00:18:25.920]  因為這位
[00:18:25.920 --> 00:18:29.520]  終日只可以躺在床的姊妹
[00:18:29.520 --> 00:18:32.200]  她就是為教會裡面
[00:18:32.200 --> 00:18:33.760]  每一個牧者
[00:18:33.760 --> 00:18:37.440]  每一個頂姊妹去祈禱
[00:18:37.440 --> 00:18:41.040]  她的服侍就只是祈禱
[00:18:41.040 --> 00:18:42.200]  可能你說
[00:18:42.200 --> 00:18:43.320]  什麼?
[00:18:43.320 --> 00:18:45.920]  祈禱都算是服侍嗎?
[00:18:45.920 --> 00:18:49.680]  祈禱是一個最重要的服侍
[00:18:49.680 --> 00:18:51.600]  不是走來走去
[00:18:51.600 --> 00:18:53.400]  很忙很忙的
[00:18:53.400 --> 00:18:56.520]  才叫做服侍
[00:18:56.520 --> 00:19:00.000]  有沒有安靜過在神面前
[00:19:00.000 --> 00:19:02.880]  好好為了你的家人
[00:19:02.880 --> 00:19:05.440]  好好為了你身邊的朋友
[00:19:05.440 --> 00:19:08.200]  未信主去祈禱呢?
[00:19:08.200 --> 00:19:10.360]  很多時候我們的祈禱
[00:19:10.360 --> 00:19:14.000]  都是只是希望我們身邊的人
[00:19:14.000 --> 00:19:15.840]  或者自己
[00:19:15.840 --> 00:19:16.880]  有什麼艱難
[00:19:16.880 --> 00:19:20.720]  或者我的好朋友的事情去祈禱
[00:19:20.720 --> 00:19:23.320]  有沒有為了未信的人
[00:19:23.320 --> 00:19:26.000]  希望他有一天真的和你一樣
[00:19:26.000 --> 00:19:28.080]  能夠在這個信仰裡面
[00:19:28.080 --> 00:19:31.880]  能夠真正去認識這個主呢?
[00:19:31.880 --> 00:19:36.040]  保羅最後為了這件事去感恩
[00:19:36.040 --> 00:19:39.920]  還有一個真誠的祈禱
[00:19:39.920 --> 00:19:42.960]  我們一起讀這幾段經文吧
[00:19:42.960 --> 00:19:45.040]  我們在神面前
[00:19:45.040 --> 00:19:47.640]  恩著你門門有喜樂
[00:19:47.640 --> 00:19:49.640]  為者一切喜樂
[00:19:49.640 --> 00:19:54.520]  我們能用什麼感謝為你踏實呢?
[00:19:54.520 --> 00:19:57.040]  我們週夜切切祈求
[00:19:57.040 --> 00:19:58.800]  要見你們的面
[00:19:58.800 --> 00:20:01.680]  來補足你們信心不足
[00:20:01.680 --> 00:20:02.640]  為我們
[00:20:02.640 --> 00:20:05.520]  開路到你門下的旅途
[00:20:05.520 --> 00:20:09.560]  有你主使你門未知的真實心
[00:20:09.560 --> 00:20:11.440]  我愛全人的心
[00:20:11.440 --> 00:20:12.960]  都能實現
[00:20:12.960 --> 00:20:16.640]  我愛全人的心
[00:20:16.640 --> 00:20:18.600]  好兼顧你們的心
[00:20:18.600 --> 00:20:21.280]  使你們在我們的主耶穌
[00:20:21.280 --> 00:20:24.400]  和他聖徒來臨的時候
[00:20:24.400 --> 00:20:26.600]  在我們父神面前
[00:20:26.600 --> 00:20:31.200]  成為聖潔無可指責
[00:20:31.200 --> 00:20:37.360]  很明顯這段是一段祈禱的經文
[00:20:37.360 --> 00:20:43.760]  保羅為了帖撒羅里加教會裡面的信徒去祈禱
[00:20:43.760 --> 00:20:49.280]  希望他們能夠成為聖潔無可指責
[00:20:49.280 --> 00:20:50.440]  作為牧者
[00:20:50.440 --> 00:20:54.120]  我們都會為各位的靈命成長
[00:20:54.120 --> 00:20:57.120]  去好好祈禱
[00:20:57.120 --> 00:20:58.760]  一間教會
[00:20:58.760 --> 00:21:01.960]  能否成為神所喜悅的教會
[00:21:01.960 --> 00:21:04.880]  很取決於牧者的帶領
