
[00:00:00.000 --> 00:00:02.400]  頂智媒主禮平安
[00:02:42.640 --> 00:02:44.320]  都綽綽有餘
[00:02:44.320 --> 00:02:47.360]  耶和華必為你開天上的府府
[00:02:47.360 --> 00:02:50.080]  按時降雨在你的地上
[00:02:50.080 --> 00:02:53.280]  在你手裡所辦的一切事上
[00:02:53.280 --> 00:02:54.560]  賜福予你
[00:02:54.560 --> 00:02:56.520]  你必謝給許多國民
[00:02:56.520 --> 00:03:00.280]  卻不至向他們謝泰
[00:03:00.280 --> 00:03:02.760]  你若聽從耶和華你神的誡明
[00:03:02.760 --> 00:03:05.040]  就使我今日所吩咐你的
[00:03:05.040 --> 00:03:06.160]  謹守遵行
[00:03:06.160 --> 00:03:07.320]  不偏左右
[00:03:07.320 --> 00:03:08.680]  也不跟隨從
[00:03:08.680 --> 00:03:09.920]  侍奉別神
[00:03:09.920 --> 00:03:12.400]  耶和華就必作使你作首
[00:03:12.400 --> 00:03:13.520]  不作尾
[00:03:13.520 --> 00:03:16.520]  但居上不居下
[00:03:16.520 --> 00:03:18.640]  這段經文是講述到
[00:03:18.640 --> 00:03:21.720]  信服和蒙福的經文
[00:03:21.720 --> 00:03:25.440]  我今天想特別和大家思想三方面
[00:03:25.440 --> 00:03:30.240]  首先,究竟聖經對我們信服的要求
[00:03:30.240 --> 00:03:33.120]  是怎樣的信服?
[00:03:33.120 --> 00:03:34.320]  第二方面
[00:03:34.320 --> 00:03:38.360]  信服和蒙福之間的關係
[00:03:38.360 --> 00:03:40.200]  究竟是怎樣的?
[00:03:40.200 --> 00:03:41.160]  第三方面
[00:03:41.160 --> 00:03:43.760]  究竟甚麼是蒙福的人生?
[00:03:43.760 --> 00:03:45.160]  怎樣的信服?
[00:03:45.160 --> 00:03:47.600]  信服和蒙福的關係
[00:03:47.600 --> 00:03:50.920]  以及甚麼是蒙福?
[00:03:50.920 --> 00:03:53.480]  首先,當我們看這段經文的時候
[00:03:53.480 --> 00:03:55.200]  我們特別要留意的地方是
[00:03:55.200 --> 00:04:00.560]  在長長的賜福清單的開頭和結尾
[00:04:00.560 --> 00:04:02.680]  有一個很重要的框架
[00:04:02.680 --> 00:04:04.240]  是首尾呼應的
[00:04:04.240 --> 00:04:07.720]  我們看第一節這樣說
[00:04:07.720 --> 00:04:11.640]  如果你實在聽從耶和華你的神的話
[00:04:11.640 --> 00:04:14.880]  謹守遵行祂的一切誡明
[00:04:14.880 --> 00:04:18.320]  就是我今日吩咐你的
[00:04:18.320 --> 00:04:21.160]  第十四節,最後一節
[00:04:21.160 --> 00:04:24.600]  不可偏離我今日吩咐你的一切話
[00:04:24.600 --> 00:04:26.360]  不偏左也不偏右
[00:04:26.360 --> 00:04:29.800]  以致去隨從和侍奉別的神
[00:04:29.800 --> 00:04:31.040]  經文提醒我們
[00:04:31.040 --> 00:04:35.360]  神所賜的福是有一個很重要的框架
[00:04:35.360 --> 00:04:37.160]  是要遵行
[00:04:37.160 --> 00:04:41.840]  是要徹底地去謹守耶和華
[00:04:41.840 --> 00:04:44.560]  一切的誡明和吩咐
[00:04:44.560 --> 00:04:47.440]  是完全的信服
[00:04:47.440 --> 00:04:52.240]  摩西為什麼要這麼強調徹底的信服呢?
[00:04:52.240 --> 00:04:57.040]  當神的子民、神的百姓將要進入迦南地
[00:04:57.040 --> 00:04:58.240]  他們進入之後
[00:04:58.240 --> 00:05:01.680]  將要面對著很多種種外邦的
[00:05:01.680 --> 00:05:04.440]  引誘、試探、誘惑等等
[00:05:04.440 --> 00:05:07.720]  人很容易就在安穩的情況裡面
[00:05:07.720 --> 00:05:10.920]  就漸漸被同化
[00:05:10.920 --> 00:05:15.120]  當然,利器信仰不會一下子出現
[00:05:15.120 --> 00:05:17.000]  不過,很多時候
[00:05:17.000 --> 00:05:19.680]  卻是在一些細微的妥協裡面
[00:05:19.680 --> 00:05:22.120]  慢慢地開始
[00:05:22.120 --> 00:05:23.320]  神的子民的信仰
[00:05:23.320 --> 00:05:26.400]  很容易就變成混雜的信仰
[00:05:26.400 --> 00:05:29.520]  一方面他們敬拜耶和華神
[00:05:29.520 --> 00:05:30.560]  但同時間
[00:05:30.560 --> 00:05:35.200]  他們又去隨從很多外邦偶像的風俗
[00:05:35.200 --> 00:05:40.280]  他們並沒有從外邦人當中分別出來
[00:05:40.280 --> 00:05:45.920]  並不能夠完全地分別為聖
[00:05:45.920 --> 00:05:50.280]  昔日,猶太拉比將《五經》裡面的律法
[00:05:50.280 --> 00:05:54.720]  歸納成為613條的誡命
[00:05:54.720 --> 00:05:55.920]  「據世無遺」
[00:05:55.920 --> 00:05:58.320]  將有些什麼是應該做的
[00:05:58.320 --> 00:05:59.720]  有些什麼不應該做的
[00:05:59.720 --> 00:06:01.800]  講得很清楚
[00:06:01.800 --> 00:06:06.080]  我們不要去遵守這些613條誡命
[00:06:06.080 --> 00:06:09.560]  就算我們要認真地去看一次
[00:06:09.560 --> 00:06:11.280]  其實也很不容易
[00:06:11.280 --> 00:06:14.040]  當然,隨著耶穌基督
[00:06:14.040 --> 00:06:16.040]  道成肉身來到世上
[00:06:16.040 --> 00:06:18.200]  並且時代的轉變
[00:06:18.200 --> 00:06:21.120]  當中很多的誡命規條
[00:06:21.120 --> 00:06:25.480]  已經不再適用在今天的信徒當中
[00:06:25.480 --> 00:06:27.360]  例如憲制的條例
[00:06:27.360 --> 00:06:30.960]  例如作拿西爾人的條例
[00:06:30.960 --> 00:06:35.400]  或者是守護聖殿的條例等等
[00:06:35.400 --> 00:06:37.400]  但是來到今天
[00:06:37.400 --> 00:06:38.120]  頂子妹
[00:06:38.120 --> 00:06:39.360]  來到今天新約的時代
[00:06:39.360 --> 00:06:40.960]  來到今天我們這個時代
[00:06:40.960 --> 00:06:44.280]  當我們說要全然地去遵守
[00:06:44.280 --> 00:06:46.920]  聖經裡面的教導和吩咐的時候
[00:06:46.920 --> 00:06:50.840]  我們會不會仍然有時感覺到吃力
[00:06:50.840 --> 00:06:54.280]  有時當我們去應付了生活裡面
[00:06:54.280 --> 00:06:56.840]  種種各樣的事情的時候
[00:06:56.840 --> 00:07:00.240]  我們可能已經透不過氣
[00:07:00.240 --> 00:07:03.240]  有時我們會不會心裡暗暗有一種想法
[00:07:03.240 --> 00:07:05.440]  究竟為什麼我們的信仰好像
[00:07:05.440 --> 00:07:12.280]  為我們帶來了一些額外的負擔種種的要求呢?
[00:07:12.280 --> 00:07:17.800]  因此,有時我們可能會傾向選擇性
[00:07:17.800 --> 00:07:20.760]  來進行聖經的吩咐
[00:07:20.760 --> 00:07:23.280]  我們落在很多掙扎的當中
[00:07:23.280 --> 00:07:26.800]  有時就好像我們去吃自助餐一樣
[00:07:26.800 --> 00:07:29.440]  合我們口味的,我們就多拿一點
[00:07:29.440 --> 00:07:30.960]  不合我們口味的
[00:07:30.960 --> 00:07:34.440]  我們可能就看一看,就走了
[00:07:34.440 --> 00:07:40.160]  或者有時我們會不會傾向投射我們所信的神
[00:07:40.160 --> 00:07:43.240]  祂其實是一個磁場的老人
[00:07:43.240 --> 00:07:46.520]  我們只要在祂面前去哀嚇祂
[00:07:46.520 --> 00:07:52.200]  祂就不太計較我們是否真的認真遵守祂的吩咐
[00:07:52.200 --> 00:07:55.480]  弟兄姊妹,究竟我們信耶穌是否很難呢?
[00:07:55.480 --> 00:07:57.160]  究竟我們去實踐我們的信仰
[00:07:57.160 --> 00:08:00.920]  是否很不容易,很辛苦呢?
[00:08:00.920 --> 00:08:05.600]  英國一個著名的腳頭文學家、老益師
[00:08:05.600 --> 00:08:06.800]  C.S. Lewis
[00:08:06.800 --> 00:08:10.280]  在他的名著《反朴歸真》裏面
[00:08:10.280 --> 00:08:13.120]  在這方面有很有意思的討論
[00:08:13.120 --> 00:08:16.800]  他說:有些未信主的人
[00:08:16.800 --> 00:08:21.520]  他們因著種種道德的要求
[00:08:21.520 --> 00:08:22.640]  道德的緣故
[00:08:22.640 --> 00:08:25.600]  或者其他人對他們的一些期望
[00:08:25.600 --> 00:08:28.000]  他們都會希望去做一些好事
[00:08:28.000 --> 00:08:31.280]  都希望能夠去做好人
[00:08:31.280 --> 00:08:34.400]  不過當他們做一些好事的時候
[00:08:34.400 --> 00:08:37.160]  很多時候就好像交稅一樣
[00:08:37.160 --> 00:08:38.760]  當交稅的時候
[00:08:38.760 --> 00:08:40.560]  總是希望交完之後
[00:08:40.560 --> 00:08:42.760]  仍然有足夠的金錢
[00:08:42.760 --> 00:08:45.160]  能夠去給自己生活
[00:08:45.160 --> 00:08:50.440]  仍然能夠做一些自己慣常喜歡去做的事情
[00:08:50.440 --> 00:08:54.360]  這樣的情況其實某個角度都是人之常情
[00:08:54.360 --> 00:08:56.280]  都是無可厚非
[00:08:56.280 --> 00:08:57.600]  但是老益師他這樣說
[00:08:57.600 --> 00:08:59.320]  他說:久而久之
[00:08:59.320 --> 00:09:03.120]  很可能會有兩個結果出現
[00:09:03.120 --> 00:09:07.200]  第一個就是可能慢慢會放棄做好人
[00:09:07.200 --> 00:09:08.600]  另一個結果就是
[00:09:08.600 --> 00:09:12.160]  可能心裏面越來越不快樂
[00:09:12.160 --> 00:09:14.520]  因為當不斷去努力
[00:09:14.520 --> 00:09:20.400]  去完成種種加在他們身上的要求的時候
[00:09:20.400 --> 00:09:23.480]  就會覺得自己剩下不太多了
[00:09:23.480 --> 00:09:24.920]  所剩無幾
[00:09:24.920 --> 00:09:28.320]  很難繼續按著自己一向的生活模式
[00:09:28.320 --> 00:09:30.440]  繼續生活下去
[00:09:30.440 --> 00:09:33.120]  心裏面開始有很多的憂慮
[00:09:33.120 --> 00:09:34.640]  很多的感覺缺乏
[00:09:34.640 --> 00:09:36.760]  甚至很多的不滿
[00:09:36.760 --> 00:09:40.040]  甚至很多時候感覺到自己的生命
[00:09:40.040 --> 00:09:44.640]  好像只是為了滿足很多人對他們的期望
[00:09:44.640 --> 00:09:46.840]  對他們的要求
[00:09:46.840 --> 00:09:48.960]  但是跟隨耶穌基督就很不同
[00:09:48.960 --> 00:09:51.000]  你可以說是更加辛苦
[00:09:51.000 --> 00:09:54.240]  也可以說是更加容易
[00:09:54.240 --> 00:09:56.800]  耶穌基督對我們的呼召究竟是怎樣?
[00:09:56.800 --> 00:09:59.840]  對人的呼召是怎樣的呢?
[00:09:59.840 --> 00:10:03.600]  祂並不是要我們更多的錢
[00:10:03.600 --> 00:10:05.800]  祂並不是要我們更多的時間
[00:10:05.800 --> 00:10:09.200]  並不是要我們更多的來侍奉祂
[00:10:09.200 --> 00:10:11.920]  祂要的是你
[00:10:11.920 --> 00:10:14.600]  祂要的是我們
[00:10:14.600 --> 00:10:19.560]  耶穌要的是我們將我們的舊我徹底交出來
[00:10:19.560 --> 00:10:20.840]  一切的慾望
[00:10:20.840 --> 00:10:22.440]  無論是好的還是不好的
[00:10:22.440 --> 00:10:23.880]  全然地交出來
[00:10:23.880 --> 00:10:28.280]  因為耶穌基督要將一個新的你
[00:10:28.280 --> 00:10:30.120]  來去比過你
[00:10:30.120 --> 00:10:34.920]  甚至其實祂要將祂自己來去比過你
[00:10:34.920 --> 00:10:36.880]  耶穌基督給我們新的生命
[00:10:36.880 --> 00:10:39.640]  賦予我們的生命有新的意義
[00:10:39.640 --> 00:10:42.680]  並且有新的目標
[00:10:42.680 --> 00:10:44.760]  新的方向
[00:10:44.760 --> 00:10:46.120]  從今以後
[00:10:46.120 --> 00:10:47.640]  好像保羅所說
[00:10:47.640 --> 00:10:50.480]  我們並不再屬於自己
[00:10:50.480 --> 00:10:53.640]  我們乃是為主而活
[00:10:53.640 --> 00:10:55.720]  或活或死
[00:10:55.720 --> 00:10:57.920]  總是主的人
[00:10:57.920 --> 00:10:59.360]  耶穌基督跟門徒說
[00:10:59.360 --> 00:11:00.680]  在《瑪利福音》十章
[00:11:00.680 --> 00:11:03.600]  祂說:不肯背十架跟從我的
[00:11:03.600 --> 00:11:06.920]  也不配作我的門徒
[00:11:06.920 --> 00:11:09.600]  這樣看來其實真的不是很容易
[00:11:09.600 --> 00:11:11.520]  不過祂轉眼間
[00:11:11.520 --> 00:11:12.840]  在第十一章祂提到
[00:11:12.840 --> 00:11:14.320]  我的騙是容易的
[00:11:14.320 --> 00:11:17.200]  我的擔子是輕散的
[00:11:17.200 --> 00:11:18.800]  是什麼意思呢?
[00:11:18.800 --> 00:11:20.600]  或者我跟你們這樣說
[00:11:20.600 --> 00:11:25.520]  很多時候當我們去認真做一件事情的時候
[00:11:25.520 --> 00:11:27.600]  我們都要花上不少的代價
[00:11:27.600 --> 00:11:30.920]  我們都要做好預備功夫
[00:11:30.920 --> 00:11:35.520]  省卻將來會遇到種種的困難
[00:11:35.520 --> 00:11:36.840]  我舉個例
[00:11:36.840 --> 00:11:38.760]  如果我們想在一塊田上面
[00:11:38.760 --> 00:11:41.840]  一塊生滿了雜草的田上面
[00:11:41.840 --> 00:11:43.960]  去耕種的時候
[00:11:43.960 --> 00:11:47.200]  如果我們只是在這塊田上面
[00:11:47.200 --> 00:11:49.560]  修剪一下那些雜草
[00:11:49.560 --> 00:11:51.680]  我們就耕種的時候
[00:11:51.680 --> 00:11:53.480]  之後生出來的
[00:11:53.480 --> 00:11:55.640]  仍然都只會是雜草
[00:11:55.640 --> 00:11:58.320]  唯有我們願意去花功夫
[00:11:58.320 --> 00:12:00.480]  將這一塊泥土
[00:12:00.480 --> 00:12:01.400]  將這一塊田
[00:12:01.400 --> 00:12:06.880]  用泥爬徹底地去反轉過來
[00:12:06.880 --> 00:12:08.320]  重新地去殺種
[00:12:08.320 --> 00:12:10.520]  才能夠可以種出麥子
[00:12:10.520 --> 00:12:13.440]  才能夠有好的收成
[00:12:13.440 --> 00:12:14.600]  同樣
[00:12:14.600 --> 00:12:18.000]  如果我們是認真的跟隨主的時候
[00:12:18.000 --> 00:12:20.480]  我們想認真作主門徒的時候
[00:12:20.480 --> 00:12:22.800]  我們必須要首先
[00:12:22.800 --> 00:12:26.600]  將我們自己生命的主權
[00:12:26.600 --> 00:12:28.720]  交託給神
[00:12:28.720 --> 00:12:30.120]  寫一記
[00:12:30.120 --> 00:12:32.040]  背十字架
[00:12:32.040 --> 00:12:36.280]  用保羅在《哥羅西書》裡面所說的說法就是
[00:12:36.280 --> 00:12:38.480]  我們要脫去舊人
[00:12:38.480 --> 00:12:39.960]  穿上新人
[00:12:39.960 --> 00:12:42.800]  我們才能夠有新的目光
[00:12:42.800 --> 00:12:45.640]  我們才不會再不斷地
[00:12:45.640 --> 00:12:47.080]  在我們舊我裡面
[00:12:47.080 --> 00:12:49.680]  重複地去掙扎
[00:12:49.680 --> 00:12:53.240]  我們才可以快樂地
[00:12:53.240 --> 00:12:57.200]  去活出一個順服的生命
[00:12:57.200 --> 00:12:59.400]  要學習將我們生命的主權
[00:12:59.400 --> 00:13:01.200]  完全地交出來
[00:13:01.200 --> 00:13:03.080]  看來是不容易的
[00:13:03.080 --> 00:13:04.080]  不過
[00:13:04.080 --> 00:13:06.440]  比起我們不斷停留在掙扎的裡面
[00:13:06.440 --> 00:13:09.000]  其實容易很多
[00:13:09.000 --> 00:13:10.760]  舉個例子
[00:13:10.760 --> 00:13:13.560]  就好像一隻蛋
[00:13:13.560 --> 00:13:15.960]  它要孵化成為一隻小鳥
[00:13:15.960 --> 00:13:18.120]  其實也不是一件容易的事
[00:13:18.120 --> 00:13:21.680]  但是要一隻未孵化的蛋
[00:13:21.680 --> 00:13:23.760]  去飛
[00:13:23.760 --> 00:13:25.840]  其實是不可能的
[00:13:25.840 --> 00:13:27.200]  弟兄姊妹
[00:13:27.200 --> 00:13:31.320]  學習傳言的信任上帝
[00:13:31.320 --> 00:13:32.520]  將我們的生命
[00:13:32.520 --> 00:13:35.080]  讓祂來掌管的時候
[00:13:35.080 --> 00:13:39.720]  是我們順服生命一個很重要很重要的前提
[00:13:39.720 --> 00:13:41.320]  如果沒有了這個前提的時候
[00:13:41.320 --> 00:13:45.280]  我們會一直覺得很辛苦
[00:13:45.280 --> 00:13:47.120]  第二方面
[00:13:47.120 --> 00:13:48.560]  我想和大家思想的是
[00:13:48.560 --> 00:13:52.360]  順服生和蒙福之間的關係究竟是怎樣的
[00:13:52.360 --> 00:13:54.920]  今天的經文很詳細地去展述了
[00:13:54.920 --> 00:13:57.440]  一連串的祝福
[00:13:57.440 --> 00:14:01.480]  包括農作物的豐收
[00:14:01.480 --> 00:14:03.000]  經濟的發展
[00:14:03.000 --> 00:14:05.440]  民族的安全等等
[00:14:05.440 --> 00:14:10.200]  都覆蓋了生活裡面每一個的部分
[00:14:10.200 --> 00:14:11.760]  值得留意的是
[00:14:11.760 --> 00:14:13.600]  在這十四節經文裡面
[00:14:13.600 --> 00:14:17.240]  有一個字是不斷地重複的
[00:14:17.240 --> 00:14:19.040]  不知道大家有沒有留意到
[00:14:19.040 --> 00:14:20.480]  就是「必」字
[00:14:20.480 --> 00:14:21.560]  「必然」
[00:14:21.560 --> 00:14:23.880]  不斷地重複
[00:14:23.880 --> 00:14:25.360]  在一些中文譯本裡面
[00:14:25.360 --> 00:14:27.560]  更加出現了接近二十次
[00:14:27.560 --> 00:14:29.120]  在十四節經文裡面
[00:14:29.120 --> 00:14:35.680]  不斷地強調順服和蒙福的關係
[00:14:35.680 --> 00:14:38.360]  經文裡面很強調神的賜福
[00:14:38.360 --> 00:14:39.840]  在第二節裡面這樣說
[00:14:39.840 --> 00:14:43.840]  「以下一切的福氣必然臨到你的身上
[00:14:43.840 --> 00:14:46.680]  必把你趕上」
[00:14:46.680 --> 00:14:49.840]  意思是當神的賜福臨到你的時候
[00:14:49.840 --> 00:14:52.000]  你躲也不能躲
[00:14:52.000 --> 00:14:54.720]  英文用了「overtake」這個字
[00:14:54.720 --> 00:14:58.760]  就是開車爬頭的時候的意思
[00:14:58.760 --> 00:15:02.160]  就是當神的福氣要臨到你的時候
[00:15:02.160 --> 00:15:04.320]  就好像一輛要爬你頭的車
[00:15:04.320 --> 00:15:06.440]  從後面追上來
[00:15:06.440 --> 00:15:09.400]  來臨到你的身上
[00:15:09.400 --> 00:15:10.320]  弟兄姊妹
[00:15:10.320 --> 00:15:13.600]  我們如果是走在神的路上
[00:15:13.600 --> 00:15:15.160]  我們不需要擔心
[00:15:15.160 --> 00:15:19.320]  我們不需要擔心會錯過了神的賜福
[00:15:19.320 --> 00:15:24.560]  神必然會賜福給順服敬畏祂的人
[00:15:24.560 --> 00:15:28.240]  可能是用不同的形式臨到我們的身上
[00:15:28.240 --> 00:15:29.280]  不過
[00:15:29.280 --> 00:15:31.720]  有一點我們要搞清楚
[00:15:31.720 --> 00:15:35.960]  我們並不是靠著順服的行為
[00:15:35.960 --> 00:15:37.680]  來賺取祝福
[00:15:37.680 --> 00:15:38.920]  如果是這樣的時候
[00:15:38.920 --> 00:15:42.680]  我們的信仰就變成了利益交換的信仰
[00:15:42.680 --> 00:15:44.040]  就好像我們的公司
[00:15:44.040 --> 00:15:46.840]  我們聽命於我們的上司的時候
[00:15:46.840 --> 00:15:48.680]  我們就得到好處
[00:15:48.680 --> 00:15:49.680]  得到利益
[00:15:49.680 --> 00:15:53.360]  關係是建基於利益之上
[00:15:53.360 --> 00:15:55.360]  有利益就有關係
[00:15:55.360 --> 00:15:57.160]  沒有利益的時候
[00:15:57.160 --> 00:16:00.960]  關係也會隨之消失
[00:16:00.960 --> 00:16:02.760]  我們和神的關係很不同
[00:16:02.760 --> 00:16:04.520]  我們是天父的兒女
[00:16:04.520 --> 00:16:05.760]  我們的基礎是什麼呢?
[00:16:05.760 --> 00:16:07.560]  這個關係的基礎
[00:16:07.560 --> 00:16:09.280]  是恩典
[00:16:09.280 --> 00:16:11.640]  是無條件的愛
[00:16:11.640 --> 00:16:12.920]  我們就要問
[00:16:12.920 --> 00:16:14.720]  順服的意義在哪裡?
[00:16:14.720 --> 00:16:16.840]  順服神的意義在哪裡?
[00:16:16.840 --> 00:16:17.640]  其實
[00:16:17.640 --> 00:16:22.360]  順服神是蒙恩一個很重要很重要的途徑
[00:16:22.360 --> 00:16:23.360]  意思就是
[00:16:23.360 --> 00:16:27.040]  神其實已經預備好我們一切所需用的恩典
[00:16:27.040 --> 00:16:28.760]  來讓我們享用
[00:16:28.760 --> 00:16:29.600]  不過
[00:16:29.600 --> 00:16:33.000]  我們必須要按著祂的吩咐、祂的指示
[00:16:33.000 --> 00:16:34.440]  來過我們的生活
[00:16:34.440 --> 00:16:38.640]  以致我們能夠好好享用祂為我們預備的恩典
[00:16:38.640 --> 00:16:41.360]  其實這個邏輯不是很難明白的
[00:16:41.360 --> 00:16:42.160]  舉個例子
[00:16:42.160 --> 00:16:44.760]  如果你是很喜歡拍照
[00:16:44.760 --> 00:16:45.720]  在你生日的時候
[00:16:45.720 --> 00:16:48.880]  你的好朋友送了一部很名貴的相機給你
[00:16:48.880 --> 00:16:52.520]  你仍然是要按著正確的方法
[00:16:52.520 --> 00:16:54.840]  去使用這部相機
[00:16:54.840 --> 00:16:59.080]  你才能夠拍到美麗的相片
[00:16:59.080 --> 00:17:00.840]  是不是?
[00:17:00.840 --> 00:17:03.120]  順服和信心都是一樣
[00:17:03.120 --> 00:17:06.040]  是我們享用神的恩典
[00:17:06.040 --> 00:17:08.600]  一個很重要的途徑
[00:17:08.600 --> 00:17:14.920]  我們並不是用順服、用信心來賺取恩典、賺取祝福
[00:17:14.920 --> 00:17:16.400]  但是很奇怪
[00:17:16.400 --> 00:17:18.760]  有時候我們好像都不太願意
[00:17:18.760 --> 00:17:22.640]  來傳言去順服聖經裡面給我們的指引
[00:17:22.640 --> 00:17:24.360]  當中有不同的原因
[00:17:24.360 --> 00:17:26.040]  但我相信有一個原因
[00:17:26.040 --> 00:17:27.240]  很重要的就是
[00:17:27.240 --> 00:17:30.240]  可能有時候弟兄姊妹都不覺得
[00:17:30.240 --> 00:17:35.080]  這是一個有需要的生活方式
[00:17:35.080 --> 00:17:36.760]  不覺得有需要
[00:17:36.760 --> 00:17:39.880]  不覺得有必要來傳言去順服
[00:17:39.880 --> 00:17:42.080]  反正我們覺得我們現在的生活
[00:17:42.080 --> 00:17:44.320]  按照自己的方式都不錯
[00:17:44.320 --> 00:17:46.120]  都很開心
[00:17:46.120 --> 00:17:49.520]  我覺得多麼的蒙福也說不定
[00:17:49.520 --> 00:17:54.840]  近來港鐵開了兩個新的站
[00:17:54.840 --> 00:17:57.640]  賀敏田站和黃埔站
[00:17:57.640 --> 00:18:01.080]  為這兩區的居民都帶來不少的方便
[00:18:01.080 --> 00:18:03.160]  但是有記者發現
[00:18:03.160 --> 00:18:08.280]  在通向賀敏田站的行人接駁路段
[00:18:08.280 --> 00:18:13.560]  還沒有裝上幫助盲人的引路徑
[00:18:13.560 --> 00:18:15.520]  就是黃色一格格的那些
[00:18:15.520 --> 00:18:17.320]  這些引路徑很重要
[00:18:17.320 --> 00:18:20.200]  對那些有視障的人士來說
[00:18:20.200 --> 00:18:23.040]  是非常之重要
[00:18:23.040 --> 00:18:24.760]  有了這些引路徑的時候
[00:18:24.760 --> 00:18:28.080]  就能夠帶領著他們去到要去的地方
[00:18:28.080 --> 00:18:32.520]  也能夠避免了不必要的危險
[00:18:32.520 --> 00:18:34.160]  弟兄姊妹
[00:18:34.160 --> 00:18:36.320]  在屬靈的層面
[00:18:36.320 --> 00:18:40.840]  神的吩咐就是我們人生的引路徑
[00:18:40.840 --> 00:18:44.520]  我們如果不是亦步亦趨
[00:18:44.520 --> 00:18:46.320]  緊緊跟隨的時候
[00:18:46.320 --> 00:18:48.640]  我們很容易會迷失
