
[00:00:00.000 --> 00:00:03.280]  當我們開始讀神的話語的時候
[00:02:33.160 --> 00:02:34.200]  是非常名貴的
[00:02:34.200 --> 00:02:37.680]  比所有人造的香水更加名貴
[00:02:37.680 --> 00:02:40.360]  比所有人造的香水更加名貴
[00:02:40.360 --> 00:02:44.040]  而且每一個信主的人都應該擁有
[00:02:44.040 --> 00:02:46.920]  每一個信主的人都應該擁有
[00:02:46.920 --> 00:02:47.760]  好不好
[00:02:47.760 --> 00:02:48.240]  好不好
[00:02:48.240 --> 00:02:49.440]  不用錢去買
[00:02:49.440 --> 00:02:51.360]  不用錢去買
[00:02:51.360 --> 00:02:58.760]  它是有一個超越一切人造香水的能力
[00:02:58.760 --> 00:03:01.760]  它是有一個超越一切人造香水的能力
[00:03:01.760 --> 00:03:04.880]  能夠讓我們醒腦提神
[00:03:04.880 --> 00:03:07.760]  能夠讓我們醒腦提神
[00:03:07.760 --> 00:03:11.680]  還有一種排毒的功能
[00:03:11.680 --> 00:03:14.480]  還有一種排毒的功能
[00:03:14.480 --> 00:03:21.160]  這個排毒的功能就是當我們用了之後
[00:03:21.160 --> 00:03:22.760]  當我們用了之後
[00:03:22.760 --> 00:03:25.120]  我們的人生就會改變
[00:03:25.120 --> 00:03:26.800]  我們的人生就會改變
[00:03:26.800 --> 00:03:30.400]  將我們內心的污穢能夠除去
[00:03:30.400 --> 00:03:32.320]  將我們內心的污穢能夠除去
[00:03:32.320 --> 00:03:34.160]  所以能夠排毒
[00:03:34.160 --> 00:03:35.840]  所以能夠排毒
[00:03:35.840 --> 00:03:38.240]  並且有一個永生的生命
[00:03:38.240 --> 00:03:41.200]  並且有一個永生的生命
[00:03:41.200 --> 00:03:45.520]  這個香氣這個香水是公開的
[00:03:45.520 --> 00:03:47.520]  這個香水的香氣是公開的
[00:03:47.520 --> 00:03:49.960]  沒有秘方
[00:03:49.960 --> 00:03:51.560]  人人都可以得到
[00:03:51.560 --> 00:03:53.240]  人人都可以得到
[00:03:53.240 --> 00:03:57.400]  是神百百的恩典賜給我們
[00:03:57.400 --> 00:04:01.240]  只要你願意接受
[00:04:01.240 --> 00:04:04.080]  你就可以得到這個特別的香氣
[00:04:04.080 --> 00:04:05.840]  你就可以得到這個特別的香氣
[00:04:05.840 --> 00:04:10.560]  今天保羅所講這段聖經其實是有個原因的
[00:04:10.560 --> 00:04:13.320]  今天保羅所講這段聖經其實是有個原因的
[00:04:13.320 --> 00:04:17.640]  因為當時他在哥倫多的地方
[00:04:17.640 --> 00:04:23.480]  受到當地人的信徒的一些攻擊
[00:04:23.480 --> 00:04:27.360]  因為他在哥倫多這個地方受到當地的一些信徒的攻擊
[00:04:27.360 --> 00:04:32.120]  他們的攻擊的原因就是因為一些假教師進入了他的教會裡面
[00:04:32.120 --> 00:04:35.640]  攻擊的原因就是因為有一些假教師遇到裡面
[00:04:35.640 --> 00:04:38.120]  對保羅有非議
[00:04:38.120 --> 00:04:39.400]  對保羅有非議
[00:04:39.400 --> 00:04:42.000]  認為他的使徒的資格是不夠的
[00:04:42.000 --> 00:04:44.440]  因為他認為他的使徒資格是不夠的
[00:04:44.440 --> 00:04:48.120]  因為我們知道保羅是沒有親自跟過主的
[00:04:48.120 --> 00:04:50.720]  因為我們知道保羅沒有親自跟隨過主
[00:04:50.720 --> 00:04:54.280]  所以他就說他沒有這個使徒的資格
[00:04:54.280 --> 00:04:56.040]  就說他沒有使徒的資格
[00:04:56.040 --> 00:05:00.880]  其實當我們去讀《少行傳》的時候
[00:05:00.880 --> 00:05:03.520]  當我們去讀《少行傳》的時候
[00:05:03.520 --> 00:05:10.480]  保羅是被主耶穌親自在大馬士路上呼召成為使徒的
[00:05:10.480 --> 00:05:16.240]  保羅是在大馬士路上被主親自呼召成為使徒的
[00:05:16.240 --> 00:05:20.320]  所以保羅是受到主耶穌的託付
[00:05:20.320 --> 00:05:23.240]  他說你要去外邦成為我的使徒
[00:05:23.240 --> 00:05:25.200]  將我的福音傳開
[00:05:25.200 --> 00:05:26.840]  你要在外邦成為我的使徒
[00:05:26.840 --> 00:05:28.360]  而將福音傳開
[00:05:28.360 --> 00:05:29.840]  同時也告訴他
[00:05:29.840 --> 00:05:32.800]  當你這麼做的時候
[00:05:32.800 --> 00:05:37.160]  你一定會受到很多的苦難
[00:05:37.160 --> 00:05:40.800]  這個就是保羅接受主的呼召
[00:05:40.800 --> 00:05:43.800]  而走上這條奉獻的道路
[00:05:43.800 --> 00:05:47.400]  保羅接受主的呼召而走上這條奉獻的道路
[00:05:47.400 --> 00:05:52.200]  所以他來到這裡為了自己的一些辯護
[00:05:52.200 --> 00:05:53.720]  為了自己的一些辯護
[00:05:53.720 --> 00:05:56.880]  澄清他的資格的問題
[00:05:56.880 --> 00:05:59.040]  澄清他自己資格的問題
[00:05:59.040 --> 00:06:03.040]  剛才我們讀的時候十四到十六節
[00:06:03.040 --> 00:06:04.720]  他一開始就說到
[00:06:04.720 --> 00:06:06.920]  他跟隨主是奉主
[00:06:06.920 --> 00:06:09.440]  他是有得聖的經驗
[00:06:09.440 --> 00:06:12.920]  原來他跟隨主有得聖的經驗
[00:06:12.920 --> 00:06:16.920]  他這裡描述到他得聖的心境是怎樣的
[00:06:16.920 --> 00:06:19.080]  他得聖的心境是如何的呢
[00:06:19.080 --> 00:06:23.560]  他就好像聞到一些很清香的氣味一樣
[00:06:23.560 --> 00:06:26.200]  他好像聞到這個清香的氣味一樣
[00:06:26.200 --> 00:06:30.880]  原來當時當一個得聖打聖仗
[00:06:30.880 --> 00:06:34.200]  回來海船歸來的隊伍是怎樣的呢
[00:06:34.200 --> 00:06:43.200]  他還用一個得聖隊伍描述海船歸來的時候
[00:06:43.200 --> 00:06:47.200]  那些人在路旁是夾道歡迎
[00:06:47.200 --> 00:06:51.520]  燒香或者手持鮮花來歡迎他們的
[00:06:51.520 --> 00:06:56.400]  通常都會是用手持鮮花或是燻香的方式
[00:06:56.400 --> 00:06:58.800]  來歡迎這個海船歸來的隊伍
[00:06:58.800 --> 00:07:02.280]  在空氣中就飄入了這個清香的氣味
[00:07:02.280 --> 00:07:05.000]  令人興奮歡喜
[00:07:05.000 --> 00:07:08.600]  原來在這個隊伍上調製了清香之氣
[00:07:08.600 --> 00:07:11.960]  讓大家興奮
[00:07:11.960 --> 00:07:19.040]  所以保羅他描述到他因為侍奉主有這個喜樂
[00:07:19.040 --> 00:07:21.400]  因為他是得聖
[00:07:21.400 --> 00:07:25.920]  因為保羅侍奉主他有這個喜樂而得聖
[00:07:25.920 --> 00:07:28.480]  他就講到原來呢
[00:07:28.480 --> 00:07:30.720]  他說第一句開始就說
[00:07:30.720 --> 00:07:33.680]  我們的主是我們的主帥
[00:07:33.680 --> 00:07:38.560]  他一開始就講到我們的主是我們的主帥
[00:07:38.560 --> 00:07:40.760]  他是有主同在的
[00:07:40.760 --> 00:07:42.080]  他是有主同在的
[00:07:42.080 --> 00:07:45.360]  所以他的工作他只不過是一個器皿
[00:07:45.360 --> 00:07:47.400]  他的工作不過是一個器皿
[00:07:47.400 --> 00:07:50.480]  有主的寶貝在他的器皿裏面
[00:07:50.480 --> 00:07:52.760]  有主的寶貝在他的器皿裏面
[00:07:52.760 --> 00:07:54.640]  所以他就能夠得聖
[00:07:54.640 --> 00:07:55.840]  所以他能夠得聖
[00:07:55.840 --> 00:07:58.280]  所以他有這個歡樂在他心裏面
[00:07:58.280 --> 00:08:00.280]  所以他有這個歡樂在他心裏面
[00:08:00.280 --> 00:08:02.680]  所以他能夠高奏海歌
[00:08:02.680 --> 00:08:04.840]  所以他能高奏海歌
[00:08:04.840 --> 00:08:09.800]  在這裏保羅講到基督興香的氣
[00:08:09.800 --> 00:08:13.160]  保羅講到基督清香之氣
[00:08:13.160 --> 00:08:16.240]  他沒有解釋到底是怎樣
[00:08:16.240 --> 00:08:18.760]  他沒有解釋到底是怎樣的
[00:08:18.760 --> 00:08:22.480]  但我們想到當我們說我們信主的時候
[00:08:22.480 --> 00:08:24.160]  當我們講到我們信主的時候
[00:08:24.160 --> 00:08:27.640]  我們經常說有聖靈就入住我們的心裏面
[00:08:27.640 --> 00:08:29.560]  有聖靈入住我們的心靈當中
[00:08:29.560 --> 00:08:31.120]  成為我們的主導
[00:08:31.120 --> 00:08:32.240]  成為我們的主導
[00:08:32.240 --> 00:08:35.040]  它會領導我們人生要走的方向
[00:08:35.040 --> 00:08:37.360]  它會領導我們人生要走的方向
[00:08:37.360 --> 00:08:39.440]  走基督要我們走的方向
[00:08:39.440 --> 00:08:41.440]  走基督要我們走的方向
[00:08:41.440 --> 00:08:50.280]  而這個聖靈的帶動就好像這個清香的香水一樣
[00:08:50.280 --> 00:08:54.080]  就像這個清香的氣味所帶動一樣
[00:08:54.080 --> 00:08:58.040]  因為這個聖靈就好像這個清潔劑一樣
[00:08:58.040 --> 00:08:59.920]  這聖靈就像清潔劑一樣
[00:08:59.920 --> 00:09:03.280]  將我們內心的污穢慢慢來除掉
[00:09:03.280 --> 00:09:06.120]  將我們內心的污穢慢慢來除掉
[00:09:06.120 --> 00:09:08.360]  糾正我們的言語行為
[00:09:08.360 --> 00:09:11.720]  糾正我們的言語行為
[00:09:11.720 --> 00:09:15.360]  我們人因此就改變
[00:09:15.360 --> 00:09:17.160]  我們人因此而改變
[00:09:17.160 --> 00:09:18.600]  成為一個新造的人
[00:09:18.600 --> 00:09:20.200]  成為一個新造的人
[00:09:20.200 --> 00:09:24.440]  新造的人就能夠彰顯到基督的那個美名
[00:09:24.440 --> 00:09:26.200]  就是說
[00:09:26.200 --> 00:09:30.560]  新造的人就能夠彰顯基督的行為
[00:09:30.560 --> 00:09:33.880]  我們經常說基督有很多的屬性
[00:09:33.880 --> 00:09:38.040]  我們經常講基督有很多屬性
[00:09:38.040 --> 00:09:45.520]  從加拿大書五章二十二二十三節講給我們聽
[00:09:45.520 --> 00:09:49.440]  從加拿大書五章二十二到二十三節告訴我們
[00:09:49.440 --> 00:09:53.120]  就講到聖靈所結的果子
[00:09:53.120 --> 00:09:55.040]  就講到聖靈所結的果子
[00:09:55.040 --> 00:09:57.920]  因為我們裏面有主的靈在裏面的時候
[00:09:57.920 --> 00:09:59.640]  如果我們有主的靈在我們當中的時候
[00:09:59.640 --> 00:10:01.680]  如果我們是跟著祂的指導
[00:10:01.680 --> 00:10:04.080]  我們的生活行為就改變
[00:10:04.080 --> 00:10:06.560]  跟著祂的指導我們的生活行為就改變
[00:10:06.560 --> 00:10:11.040]  所以我們就有這個聖靈所結的果子
[00:10:11.040 --> 00:10:14.280]  我們就有聖靈所結的果子的表現
[00:10:14.280 --> 00:10:18.440]  這個果子是有九種的特質在裏面
[00:10:18.440 --> 00:10:21.240]  這個果子有九種的特質
[00:10:21.240 --> 00:10:25.040]  就是仁愛喜樂
[00:10:25.040 --> 00:10:26.760]  和平
[00:10:26.760 --> 00:10:28.520]  忍耐
[00:10:28.520 --> 00:10:30.240]  恩慈
[00:10:30.240 --> 00:10:32.080]  良善
[00:10:32.080 --> 00:10:34.160]  信實
[00:10:34.160 --> 00:10:36.280]  溫柔節制
[00:10:36.280 --> 00:10:41.120]  這九種的特質就是聖靈所結的果子
[00:10:41.120 --> 00:10:43.600]  這九種特質就是聖靈所結的果子
[00:10:43.600 --> 00:10:47.160]  也是基督耶穌屬性的一部份
[00:10:47.160 --> 00:10:49.960]  也是基督耶穌屬性的一部份
[00:10:49.960 --> 00:10:53.560]  當我們每一個信主的人都能夠結出
[00:10:53.560 --> 00:10:58.760]  這個果子有這個美好的特質表現的時候
[00:10:58.760 --> 00:11:04.040]  當我們每個人都能夠結出這九種特質表現的時候
[00:11:04.040 --> 00:11:10.040]  我們就能夠散發出這個清香的氣味
[00:11:10.040 --> 00:11:15.320]  影響到我們周圍的人
[00:11:15.320 --> 00:11:17.000]  弟兄姊妹
[00:11:17.000 --> 00:11:22.720]  我們每一個蒙恩德教的信徒
[00:11:22.720 --> 00:11:26.200]  是有一個崇高的使命
[00:11:26.200 --> 00:11:34.000]  就是要將基督的清香氣味散發
[00:11:34.000 --> 00:11:39.000]  聖經說無論得時不得時
[00:11:39.000 --> 00:11:42.160]  勿要全道
[00:11:42.160 --> 00:11:48.760]  將基督的道理來教導其他未得之民
[00:11:48.760 --> 00:11:52.800]  將基督的道理教導未得道之人
[00:11:52.800 --> 00:11:56.640]  所以這個基督的香氣
[00:11:56.640 --> 00:12:01.800]  是每個信徒所能擁有的
[00:12:01.800 --> 00:12:04.480]  基督的香氣是每個信徒所能擁有的
[00:12:04.480 --> 00:12:08.080]  我們多謝神給我們有這個能力
[00:12:08.080 --> 00:12:10.760]  我們感謝神讓我們有這樣的能力
[00:12:10.760 --> 00:12:14.560]  但問題是我們能不能夠散發出去呢
[00:12:14.560 --> 00:12:17.280]  問題是我們能不能散發出去呢
[00:12:17.280 --> 00:12:19.720]  接著在第十五節到十六節
[00:12:19.720 --> 00:12:21.600]  保羅就說到
[00:12:21.600 --> 00:12:27.400]  這個清香的氣味是有一個奇妙的功能
[00:12:27.400 --> 00:12:34.680]  接著在第十五節到十六節保羅講到這個清香氣味是有一個奇妙的功能
[00:12:34.680 --> 00:12:38.520]  原來我們全夫人我相信你們都有這個經驗
[00:12:38.520 --> 00:12:43.000]  我相信全夫人你們也有這樣的經驗
[00:12:43.000 --> 00:12:46.600]  當我們向人傳講耶穌的時候
[00:12:46.600 --> 00:12:49.120]  當我們向人傳講耶穌的時候
[00:12:49.120 --> 00:12:51.200]  通常就遇到兩種人
[00:12:51.200 --> 00:12:52.680]  通常會遇到兩種人
[00:12:52.680 --> 00:12:54.560]  一種就是死硬派
[00:12:54.560 --> 00:12:58.000]  一種是死硬派 你講什麼他都不會信的了
[00:12:58.000 --> 00:12:59.440]  你講什麼他們都不聽
[00:12:59.440 --> 00:13:01.400]  講什麼都說我不信
[00:13:01.400 --> 00:13:02.360]  講什麼你都不聽
[00:13:02.360 --> 00:13:04.360]  我是無神的
[00:13:04.360 --> 00:13:05.480]  我是無神的
[00:13:05.480 --> 00:13:08.960]  或者有些說我信佛的
[00:13:08.960 --> 00:13:09.960]  我信佛的
[00:13:09.960 --> 00:13:12.040]  那就不用再和我說了
[00:13:12.040 --> 00:13:15.640]  這些我自己個人的經驗在外面
[00:13:15.640 --> 00:13:17.120]  這是我個人的經驗
[00:13:17.120 --> 00:13:18.520]  一講出來我信佛
[00:13:18.520 --> 00:13:20.480]  第一句他就說我信佛的
[00:13:20.480 --> 00:13:22.240]  你就不用再和我說了
[00:13:22.240 --> 00:13:24.360]  我信佛的你不要再和我講了
[00:13:24.360 --> 00:13:26.400]  到底他是不是呢我不知道
[00:13:26.400 --> 00:13:30.520]  但是我就唯有停了
[00:13:30.520 --> 00:13:33.320]  就是說他到底信不信佛我不知道
[00:13:33.320 --> 00:13:35.680]  但是我唯一能做的就是停止
[00:13:35.680 --> 00:13:38.760]  但是我感謝神他仍然坐在這裡聽
[00:13:38.760 --> 00:13:40.840]  我感謝神他仍然坐在這裡聽
[00:13:40.840 --> 00:13:42.120]  最怕你不來
[00:13:42.120 --> 00:13:43.640]  你來你有機會聽
[00:13:43.640 --> 00:13:45.360]  我最擔心他不來
[00:13:45.360 --> 00:13:46.680]  來就有機會聽
[00:13:46.680 --> 00:13:48.640]  所以不需要灰心
[00:13:48.640 --> 00:13:49.840]  所以不需要灰心
[00:13:49.840 --> 00:13:51.160]  他不肯聽
[00:13:51.160 --> 00:13:52.400]  但是他肯坐在這裡
[00:13:52.400 --> 00:13:53.320]  OK的了
[00:13:53.320 --> 00:13:54.520]  他如果不願意聽
[00:13:54.520 --> 00:13:56.480]  只願意坐在這裡就行了
[00:13:56.480 --> 00:14:00.200]  我自己的經驗經過幾年後
[00:14:00.200 --> 00:14:03.520]  這個人他和我說第一句話信佛
[00:14:03.520 --> 00:14:05.040]  他居然信了
[00:14:05.040 --> 00:14:07.320]  他說他信佛的
[00:14:07.320 --> 00:14:10.520]  他居然信教了
[00:14:10.520 --> 00:14:13.200]  當然不是我一個人的工作
[00:14:13.200 --> 00:14:14.840]  而是經過這麼多年
[00:14:14.840 --> 00:14:18.000]  有不同的人和他講的
[00:14:18.000 --> 00:14:20.160]  當然不完全是我一個人的工作
[00:14:20.160 --> 00:14:21.840]  有不同的人和他講的
[00:14:21.840 --> 00:14:25.600]  不同的弟兄姊妹在他的身邊來影響他
[00:14:25.600 --> 00:14:28.280]  不同的弟兄姊妹在他身邊影響他
[00:14:28.280 --> 00:14:31.120]  可能他就聞到這些清香的氣味
[00:14:31.120 --> 00:14:33.440]  他可能就聞到這個清香的氣味
[00:14:33.440 --> 00:14:35.960]  自己就去找尋就得到
[00:14:35.960 --> 00:14:38.360]  自己去找尋而得到
[00:14:38.360 --> 00:14:43.320]  另外一種人他們的心就很開放的
[00:14:43.320 --> 00:14:45.760]  還有另外一種人的心非常開放
[00:14:45.760 --> 00:14:47.720]  他們願意去探討
[00:14:47.720 --> 00:14:49.920]  他們願意去探討
[00:14:49.920 --> 00:14:51.200]  願意去追求
[00:14:51.200 --> 00:14:52.480]  願意去追求
[00:14:52.480 --> 00:14:57.080]  聖經說當你去敲門去追求你就得著
[00:14:57.080 --> 00:15:00.720]  當你去敲門就能得著
[00:15:00.720 --> 00:15:03.560]  在這裡
[00:15:03.560 --> 00:15:07.400]  保羅提到兩種的人
[00:15:07.400 --> 00:15:09.120]  保羅提到這兩種人
[00:15:09.120 --> 00:15:11.440]  一種是這
[00:15:11.440 --> 00:15:12.560]  一個是這
[00:15:12.560 --> 00:15:13.680]  一個是那
[00:15:13.680 --> 00:15:14.680]  一個是那
[00:15:14.680 --> 00:15:15.760]  就是兩種的人
[00:15:15.760 --> 00:15:18.720]  他說這種人聽了
[00:15:18.720 --> 00:15:25.440]  聞到這些清香的氣味就令他死
[00:15:25.440 --> 00:15:30.000]  這個人聞到這個清香就會這樣死
[00:15:30.000 --> 00:15:33.840]  另外一種人聞到這個氣味就令他生
[00:15:33.840 --> 00:15:37.640]  另外一種人聞到這些氣味就會這樣活
[00:15:37.640 --> 00:15:41.200]  多多看上去好像有些不是很明白
[00:15:41.200 --> 00:15:44.160]  為什麼聞到就死聞到就生
[00:15:44.160 --> 00:15:49.520]  同一樣的氣味為什麼會有兩種的反應呢
[00:15:49.520 --> 00:15:51.160]  剛開始有些不明白
[00:15:51.160 --> 00:15:53.240]  為什麼同一種氣味
[00:15:53.240 --> 00:15:54.720]  有的聞到就死
[00:15:54.720 --> 00:15:56.160]  有的聞到就活呢
[00:15:56.160 --> 00:15:57.960]  就是關乎到剛才說
[00:15:57.960 --> 00:16:01.000]  一些人他的硬心不相信的時候
[00:16:01.000 --> 00:16:05.960]  你講極他都是不肯接受
[00:16:05.960 --> 00:16:06.680]  剛才講了
[00:16:06.680 --> 00:16:10.440]  硬性不肯接受
[00:16:10.440 --> 00:16:17.400]  聖經說當你拒絕主耶穌的時候
[00:16:17.400 --> 00:16:21.320]  你將會被定罪
[00:16:21.320 --> 00:16:27.320]  就是約翰福音三章十八節那裡
[00:16:27.320 --> 00:16:34.640]  因為這些人不接受獨生子的名
[00:16:34.640 --> 00:16:36.520]  就被定罪
[00:16:36.520 --> 00:16:40.640]  現在罪的結局大家都知道
[00:16:40.640 --> 00:16:42.680]  是什麼
[00:16:42.680 --> 00:16:43.640]  就是死亡
[00:16:43.640 --> 00:16:48.680]  罪的功架就是死
[00:16:48.680 --> 00:16:52.240]  所以聞到這個輕香的氣味
[00:16:52.240 --> 00:16:53.320]  而令到他死
[00:16:53.320 --> 00:16:55.320]  是因為他自己的心硬
[00:16:55.320 --> 00:16:57.160]  然後無在這個氣香之外
[00:16:57.160 --> 00:17:01.160]  能讓他去死是因為他自己心硬
[00:17:01.160 --> 00:17:04.680]  另外一種人因為聞到同樣的輕香之味
[00:17:04.680 --> 00:17:09.200]  而心中有反思有願意接受
[00:17:09.200 --> 00:17:13.160]  另外一些人就是聞到這個輕香氣味
[00:17:13.160 --> 00:17:15.960]  願意去反思願意接受
[00:17:15.960 --> 00:17:20.040]  聖經就說他有生就得到永生
[00:17:20.040 --> 00:17:23.000]  聖經說他有生就得到永生
[00:17:23.000 --> 00:17:24.000]  是活的
[00:17:24.000 --> 00:17:25.320]  是活的
[00:17:25.320 --> 00:17:28.280]  所以基督輕香的氣味
[00:17:28.280 --> 00:17:32.400]  我們可以是有生和死的功能在裡面
[00:17:32.400 --> 00:17:36.520]  這個輕香氣味有生和死的功能在裡面
[00:17:36.520 --> 00:17:38.920]  其實在十六節最後一句
[00:17:38.920 --> 00:17:40.280]  他加上一句
[00:17:40.280 --> 00:17:44.160]  「這是誰能當得起呢?」
[00:17:44.160 --> 00:17:46.400]  所以最後加了一句
[00:17:46.400 --> 00:17:49.920]  「這是誰能當得起呢?」
[00:17:49.920 --> 00:17:53.320]  在這裡就有不同的解經家
[00:17:53.320 --> 00:17:55.880]  就有不同的詮釋
[00:17:55.880 --> 00:17:57.640]  就是說不同的解經家
[00:17:57.640 --> 00:17:59.240]  在這裡有不同的解釋
[00:17:59.240 --> 00:18:00.240]  意思就是說
[00:18:00.240 --> 00:18:04.080]  誰能夠做到這麼了不起的事情
[00:18:04.080 --> 00:18:05.960]  誰能做到這麼了不起的事情
[00:18:05.960 --> 00:18:08.000]  令人死令人生
[00:18:08.000 --> 00:18:11.240]  令人死令人活
[00:18:11.240 --> 00:18:12.640]  誰能夠做到呢?
[00:18:12.640 --> 00:18:14.160]  誰能夠做到呢?
[00:18:14.160 --> 00:18:17.120]  通常人們就說
[00:18:17.120 --> 00:18:19.040]  他的答案就是否定的
[00:18:19.040 --> 00:18:20.360]  他的答案是否定的
[00:18:20.360 --> 00:18:21.200]  沒有人
[00:18:21.200 --> 00:18:21.960]  沒有人
[00:18:21.960 --> 00:18:22.840]  不可以
[00:18:22.840 --> 00:18:23.360]  不可以
[00:18:23.360 --> 00:18:26.280]  其實從人的角度是做不到的
[00:18:26.280 --> 00:18:28.960]  我們怎麼能夠令人生令人死
[00:18:28.960 --> 00:18:30.960]  從人的角度是做不到的
[00:18:30.960 --> 00:18:33.800]  怎麼能讓人死讓人活呢?
[00:18:33.800 --> 00:18:37.160]  但是我們再看深一層
[00:18:37.160 --> 00:18:41.240]  這裡保羅的含義似乎「我」就可以了
[00:18:41.240 --> 00:18:44.640]  保羅的含義是「我」可以做得到
[00:18:44.640 --> 00:18:46.360]  就是保羅可以做得到
[00:18:46.360 --> 00:18:47.280]  保羅可以做得到
[00:18:47.280 --> 00:18:51.200]  因為他有基督清香的氣在他身上
[00:18:51.200 --> 00:18:57.000]  因為他有基督清香的氣在他身體上
[00:18:57.000 --> 00:19:00.200]  但如果這樣去解釋的時候
[00:19:00.200 --> 00:19:01.480]  如果這樣去解釋的話
[00:19:01.480 --> 00:19:04.400]  那些人說李保羅是不是真的這麼驕傲
[00:19:04.400 --> 00:19:06.080]  那保羅是不是這麼驕傲呢?
[00:19:06.080 --> 00:19:10.200]  可能就是剛才我們讀第14到17節
[00:19:10.200 --> 00:19:15.360]  那些人就認為他是一個很驕傲的人
[00:19:15.360 --> 00:19:19.480]  14到17節有人認為他是個很驕傲的人
[00:19:19.480 --> 00:19:24.720]  其實我們這裡雖然這節聖經看不到保羅
[00:19:24.720 --> 00:19:28.520]  為什麼他說他得那個原因在哪裡?
[00:19:28.520 --> 00:19:30.520]  其實這個事情看不出來
[00:19:30.520 --> 00:19:34.440]  他為什麼能夠擔當起的原因在什麼地方
[00:19:34.440 --> 00:19:36.000]  但是當我們繼續看下去
[00:19:36.000 --> 00:19:38.640]  到第三章第十
[00:19:38.640 --> 00:19:42.360]  第三章第六第五節的時候
[00:19:42.360 --> 00:19:46.120]  我們就知道為什麼他會是可以
[00:19:46.120 --> 00:19:48.200]  當我們讀到第三章第五節的時候
[00:19:48.200 --> 00:19:51.560]  我們就知道為什麼他可以這麼做
[00:19:51.560 --> 00:19:55.120]  其實保羅一開始第十四節的時候
[00:19:55.120 --> 00:19:57.840]  已經講到他的主帥是什麼?
[00:19:57.840 --> 00:20:01.200]  保羅在第十四節講他的主帥是什麼?
[00:20:01.200 --> 00:20:03.120]  他的主帥就是主耶穌基督
[00:20:03.120 --> 00:20:04.800]  他的主帥是主耶穌基督
[00:20:04.800 --> 00:20:06.320]  他是跟隨他
[00:20:06.320 --> 00:20:07.440]  他是跟隨他
[00:20:07.440 --> 00:20:10.720]  他是合用的器皿而已
[00:20:10.720 --> 00:20:13.200]  他是個合用的器皿而已
[00:20:13.200 --> 00:20:14.680]  所以他說他得
