
[00:00:00.000 --> 00:00:03.000]  如果我沒有了解錯的話
[00:02:37.000 --> 00:02:38.000]  是不是?
[00:02:38.000 --> 00:02:40.000]  但是我們不只是就這樣讀
[00:02:40.000 --> 00:02:43.000]  我們需要的是仰賴三一神的其中一位
[00:02:43.000 --> 00:02:45.000]  聖靈就是真理的靈
[00:02:45.000 --> 00:02:48.000]  幫助我們去明白真理
[00:02:48.000 --> 00:02:50.000]  這個我相信我們今天要彼此的
[00:02:50.000 --> 00:02:52.000]  再一次提醒
[00:02:52.000 --> 00:02:55.000]  以致我們在很多參與讀經活動的時候
[00:02:55.000 --> 00:02:56.000]  的同時
[00:02:56.000 --> 00:02:59.000]  我們不忘記這個操練
[00:02:59.000 --> 00:03:03.000]  這個心智的擺上
[00:03:03.000 --> 00:03:05.000]  當我們說我們是靠聖靈
[00:03:05.000 --> 00:03:07.000]  來明白真理
[00:03:07.000 --> 00:03:09.000]  來進入真理的同時
[00:03:09.000 --> 00:03:11.000]  我們的意思不是說我們
[00:03:11.000 --> 00:03:12.000]  將會靠著聖靈
[00:03:12.000 --> 00:03:15.000]  我們讀聖經就會多了一些新的啟示
[00:03:15.000 --> 00:03:17.000]  不是這樣的意思
[00:03:17.000 --> 00:03:20.000]  神要給我們的啟示已經記載在聖經裏面
[00:03:20.000 --> 00:03:23.000]  不會增多也不會減少
[00:03:23.000 --> 00:03:25.000]  已經是全備的
[00:03:25.000 --> 00:03:28.000]  所以當我們說有聖靈幫助我們明白真理的時候
[00:03:28.000 --> 00:03:30.000]  就是說我們在一些經文裏面
[00:03:30.000 --> 00:03:33.000]  我們可以得到一些的亮光
[00:03:33.000 --> 00:03:35.000]  我們在這個很明白聖經
[00:03:35.000 --> 00:03:38.000]  原來是有這樣的意思的
[00:03:38.000 --> 00:03:40.000]  是誰可以給到我們呢?
[00:03:40.000 --> 00:03:43.000]  當然神都使用我們的聰明智慧
[00:03:43.000 --> 00:03:46.000]  但是最重要的是上帝的靈去幫助我們
[00:03:46.000 --> 00:03:48.000]  在我們的心思裏面
[00:03:48.000 --> 00:03:49.000]  在我們的心靈裏面
[00:03:49.000 --> 00:03:51.000]  在我們的全人類裏面
[00:03:51.000 --> 00:03:53.000]  給我們有啟迪
[00:03:53.000 --> 00:03:54.000]  使我們可以知道
[00:03:54.000 --> 00:03:57.000]  神的話原來是這樣的
[00:03:57.000 --> 00:03:59.000]  而這些話語的了解
[00:03:59.000 --> 00:04:02.000]  是不會超出了聖經一些最根本的解釋
[00:04:02.000 --> 00:04:06.000]  我們的領會是和經文是相關的
[00:04:06.000 --> 00:04:08.000]  是不會互相違背的
[00:04:08.000 --> 00:04:10.000]  但是我們就覺得很不同
[00:04:10.000 --> 00:04:13.000]  原來上帝的話是這麼好的
[00:04:13.000 --> 00:04:16.000]  這就是我們需要聖靈的幫助
[00:04:16.000 --> 00:04:18.000]  去進入真理
[00:04:18.000 --> 00:04:20.000]  去明白真理
[00:04:20.000 --> 00:04:25.000]  而這個是耶穌基督特別對我們門徒的提醒
[00:04:25.000 --> 00:04:29.000]  也是我們今天有所忽略的
[00:04:29.000 --> 00:04:32.000]  當我們說到聖靈這方面的工作的時候
[00:04:32.000 --> 00:04:34.000]  原來在神學的名詞裏面
[00:04:34.000 --> 00:04:38.000]  是有一個名詞去表達去解釋的
[00:04:38.000 --> 00:04:39.000]  叫做什麼呢?
[00:04:39.000 --> 00:04:43.000]  叫做這個就是聖靈的光照
[00:04:43.000 --> 00:04:44.000]  illumination
[00:04:44.000 --> 00:04:45.000]  大家看一下
[00:04:45.000 --> 00:04:47.000]  illumination
[00:04:47.000 --> 00:04:48.000]  光照
[00:04:48.000 --> 00:04:50.000]  就是當我們讀聖經的時候
[00:04:50.000 --> 00:04:53.000]  聖靈會光照我們的生命腦海
[00:04:53.000 --> 00:04:55.000]  心靈幫助我們
[00:04:55.000 --> 00:04:58.000]  聖經的話語是這樣的意思
[00:04:58.000 --> 00:04:59.000]  所以有時候我們讀聖經
[00:04:59.000 --> 00:05:01.000]  都會好像有一種恍然大悟
[00:05:01.000 --> 00:05:04.000]  我們都有時候說有亮光在那裏
[00:05:04.000 --> 00:05:07.000]  這些就是聖靈的工作
[00:05:07.000 --> 00:05:12.000]  弟兄姊妹讓我們讀經者不要忽略這件事
[00:05:12.000 --> 00:05:17.000]  所以讓我們今天在這方面能夠再進一步的去認識
[00:05:17.000 --> 00:05:19.000]  並且願意我們在往後日子
[00:05:19.000 --> 00:05:24.000]  可以經歷這方面更多的神給我們的福分
[00:05:24.000 --> 00:05:27.000]  弟兄姊妹記不記得我講聖靈的訊息
[00:05:27.000 --> 00:05:31.000]  今天是第幾講呢?
[00:05:31.000 --> 00:05:33.000]  雖然斷斷續續講
[00:05:33.000 --> 00:05:36.000]  但是都是繼續講
[00:05:36.000 --> 00:05:40.000]  我講過的是靠聖靈多愛心
[00:05:40.000 --> 00:05:43.000]  聖靈是可以將神的愛囂貫在我們生命裏面
[00:05:43.000 --> 00:05:45.000]  原來是這麼好的福分
[00:05:45.000 --> 00:05:47.000]  我也講過聖靈的感動
[00:05:47.000 --> 00:05:49.000]  我們千萬不要消滅它
[00:05:49.000 --> 00:05:53.000]  因為聖靈會感動我們走在基督的旨意裏面
[00:05:53.000 --> 00:05:55.000]  我們知道是為主而活
[00:05:55.000 --> 00:05:56.000]  為主而在
[00:05:56.000 --> 00:06:00.000]  聖靈的感動不要淋熄那些火
[00:06:00.000 --> 00:06:02.000]  然後我又講過比較近一點
[00:06:02.000 --> 00:06:05.000]  聖靈與屬靈的恩慈
[00:06:05.000 --> 00:06:07.000]  教會要建立起來
[00:06:07.000 --> 00:06:10.000]  是要每一個信徒都要明白上帝給了你有什麼恩慈
[00:06:10.000 --> 00:06:12.000]  而你又好好的去運用
[00:06:12.000 --> 00:06:13.000]  個個是這樣做的時候
[00:06:13.000 --> 00:06:15.000]  這間教會是不會不興旺
[00:06:15.000 --> 00:06:17.000]  不會沒有事供去祝福人的
[00:06:17.000 --> 00:06:18.000]  一定有
[00:06:18.000 --> 00:06:19.000]  所以很重要的
[00:06:19.000 --> 00:06:22.000]  聖靈是將這些不同的恩慈賜給我們
[00:06:22.000 --> 00:06:23.000]  好了
[00:06:23.000 --> 00:06:25.000]  原來我們發現聖靈的即是
[00:06:25.000 --> 00:06:26.000]  不只是前面所講的三樣
[00:06:26.000 --> 00:06:27.000]  還有一樣
[00:06:27.000 --> 00:06:29.000]  原來當我們讀聖經的時候
[00:06:29.000 --> 00:06:32.000]  原來都是需要聖靈的幫助
[00:06:32.000 --> 00:06:33.000]  聖靈的光照
[00:06:33.000 --> 00:06:35.000]  聖靈幫助我們進入真理
[00:06:35.000 --> 00:06:37.000]  明白真理
[00:06:37.000 --> 00:06:39.000]  這個就是很重要
[00:06:39.000 --> 00:06:44.000]  所以今天讓我們都是彼此的提醒
[00:06:44.000 --> 00:06:46.000]  養賴聖靈
[00:06:46.000 --> 00:06:48.000]  明白真理
[00:06:48.000 --> 00:06:50.000]  很重要
[00:06:50.000 --> 00:06:55.000]  耶穌基督都知道當日的門徒都需要這一樣東西
[00:06:55.000 --> 00:06:56.000]  是吧
[00:06:56.000 --> 00:06:59.000]  所以他在約翰福音的第十六章
[00:06:59.000 --> 00:07:02.000]  我們剛才所讀的經文裏面都提過一樣
[00:07:02.000 --> 00:07:05.000]  就說我有些東西我都不講給你們聽
[00:07:05.000 --> 00:07:08.000]  因為講給你們聽你們擔當不了
[00:07:08.000 --> 00:07:10.000]  大家不要忘記留意個細字
[00:07:10.000 --> 00:07:13.000]  擔當不了或作不能領會
[00:07:13.000 --> 00:07:14.000]  是吧
[00:07:14.000 --> 00:07:16.000]  講給你聽你都不能領會
[00:07:16.000 --> 00:07:17.000]  那怎麼辦
[00:07:17.000 --> 00:07:19.000]  如果一直都不領會就很慘
[00:07:19.000 --> 00:07:20.000]  對神的話語
[00:07:20.000 --> 00:07:21.000]  神的心意就掌握不到
[00:07:21.000 --> 00:07:23.000]  他說不要緊
[00:07:23.000 --> 00:07:25.000]  只等真理的聖靈來
[00:07:25.000 --> 00:07:28.000]  祂就會引導你們明白真理
[00:07:28.000 --> 00:07:30.000]  進入真理
[00:07:30.000 --> 00:07:32.000]  初期的門徒和我們一樣
[00:07:32.000 --> 00:07:34.000]  如果沒有聖靈的光照引導
[00:07:34.000 --> 00:07:35.000]  有些東西他們都不明白
[00:07:35.000 --> 00:07:37.000]  講了都不明白
[00:07:37.000 --> 00:07:38.000]  擔當不了
[00:07:38.000 --> 00:07:39.000]  領會不了
[00:07:39.000 --> 00:07:40.000]  是吧
[00:07:40.000 --> 00:07:41.000]  所以我們也不需要太慚愧
[00:07:41.000 --> 00:07:43.000]  好像我們特別差這樣
[00:07:43.000 --> 00:07:44.000]  不會的
[00:07:44.000 --> 00:07:45.000]  當日的門徒都是一樣
[00:07:45.000 --> 00:07:47.000]  所以耶穌知道他們的需要就說
[00:07:47.000 --> 00:07:49.000]  你們要依靠聖靈
[00:07:49.000 --> 00:07:51.000]  保衛斯聖靈是真理的靈
[00:07:51.000 --> 00:07:53.000]  當祂來到的時候
[00:07:53.000 --> 00:07:55.000]  就會幫助你們明白
[00:07:55.000 --> 00:07:57.000]  從前你們不明白
[00:07:57.000 --> 00:08:01.000]  但是現在有真理的靈會幫你們明白
[00:08:01.000 --> 00:08:03.000]  所以門徒都有自己的限制
[00:08:03.000 --> 00:08:05.000]  有他不足的地方
[00:08:05.000 --> 00:08:07.000]  舉一個例子來說
[00:08:07.000 --> 00:08:09.000]  在約翰福音的第二章裏面
[00:08:09.000 --> 00:08:10.000]  當我們一直看下去
[00:08:10.000 --> 00:08:12.000]  就看到耶穌基督在御節的時候
[00:08:12.000 --> 00:08:14.000]  就去到耶路撒冷
[00:08:14.000 --> 00:08:15.000]  當他去到聖殿的時候
[00:08:15.000 --> 00:08:18.000]  大家記不記得他見到什麼很不開心的事
[00:08:18.000 --> 00:08:19.000]  就是見到聖殿裏面
[00:08:19.000 --> 00:08:21.000]  很多人在那裏買賣
[00:08:21.000 --> 00:08:23.000]  在那裏兌換銀紙
[00:08:23.000 --> 00:08:25.000]  然後有牛羊甲子
[00:08:25.000 --> 00:08:27.000]  於是耶穌就發意怒
[00:08:27.000 --> 00:08:30.000]  用繩子鞭走那些動物
[00:08:30.000 --> 00:08:35.000]  然後就推倒那些兌換銀錢的桌子
[00:08:35.000 --> 00:08:38.000]  當他做完這些的時候
[00:08:38.000 --> 00:08:40.000]  那些猶太人就跟他說
[00:08:40.000 --> 00:08:41.000]  你做了那麼多的事之後
[00:08:41.000 --> 00:08:45.000]  還有什麼神蹟可以做給我們看呢
[00:08:45.000 --> 00:08:47.000]  然後耶穌怎麼說呢
[00:08:47.000 --> 00:08:48.000]  然後耶穌就說
[00:08:48.000 --> 00:08:51.000]  你拆毀這個聖殿
[00:08:51.000 --> 00:08:54.000]  我三天就跟你重建起來
[00:08:54.000 --> 00:08:56.000]  怎麼明白這些
[00:08:56.000 --> 00:08:58.000]  其實耶穌說這番話的時候
[00:08:58.000 --> 00:09:01.000]  他是在說用身體成為聖殿
[00:09:01.000 --> 00:09:05.000]  三天就成為可以建起聖殿
[00:09:05.000 --> 00:09:07.000]  所以當他講完這些的時候
[00:09:07.000 --> 00:09:08.000]  那些猶太人是不明白的
[00:09:08.000 --> 00:09:11.000]  我們都相信當時的門徒聽完都不明白
[00:09:11.000 --> 00:09:12.000]  為什麼
[00:09:12.000 --> 00:09:13.000]  因為當時的猶太人就說
[00:09:13.000 --> 00:09:16.000]  我們這個殿是四十六年才建成的
[00:09:16.000 --> 00:09:17.000]  為什麼你一拆毀就可以
[00:09:17.000 --> 00:09:19.000]  三天就可以建成呢
[00:09:19.000 --> 00:09:20.000]  不明白
[00:09:20.000 --> 00:09:22.000]  然後聖經怎麼說呢
[00:09:22.000 --> 00:09:26.000]  聖經就說到耶穌基督復活了之後
[00:09:26.000 --> 00:09:27.000]  死完了
[00:09:27.000 --> 00:09:28.000]  復活了之後
[00:09:28.000 --> 00:09:32.000]  然後門徒就想起耶穌講這一番話
[00:09:32.000 --> 00:09:34.000]  然後那些門徒就說
[00:09:34.000 --> 00:09:37.000]  相信耶穌和相信聖經
[00:09:37.000 --> 00:09:38.000]  換句話說
[00:09:38.000 --> 00:09:41.000]  那些門徒在當時都好像猶太人那樣
[00:09:41.000 --> 00:09:43.000]  不是太明白耶穌講話
[00:09:43.000 --> 00:09:44.000]  推倒了這個聖殿
[00:09:44.000 --> 00:09:45.000]  三天就建起來
[00:09:45.000 --> 00:09:47.000]  他們都不是很掌握得到
[00:09:47.000 --> 00:09:48.000]  擔當不到
[00:09:48.000 --> 00:09:49.000]  領受不到
[00:09:49.000 --> 00:09:51.000]  但是耶穌復活之後
[00:09:51.000 --> 00:09:53.000]  他們就開始明白
[00:09:53.000 --> 00:09:54.000]  於是明白的時候
[00:09:54.000 --> 00:09:56.000]  就想起耶穌講過
[00:09:56.000 --> 00:09:59.000]  他明白和相信聖經
[00:09:59.000 --> 00:10:00.000]  所以有時候就是這樣
[00:10:00.000 --> 00:10:02.000]  有些事我們不能夠領會的時候
[00:10:02.000 --> 00:10:05.000]  要慢慢慢慢就明白
[00:10:05.000 --> 00:10:06.000]  耶穌告訴他們
[00:10:06.000 --> 00:10:07.000]  有些事我告訴你
[00:10:07.000 --> 00:10:08.000]  你都不明白
[00:10:08.000 --> 00:10:09.000]  不過不要緊
[00:10:09.000 --> 00:10:11.000]  最重要的就是
[00:10:11.000 --> 00:10:12.000]  我去了之後
[00:10:12.000 --> 00:10:14.000]  就有真理的聖靈來
[00:10:14.000 --> 00:10:18.000]  真理的聖靈就會幫助你們去明白
[00:10:18.000 --> 00:10:19.000]  真理
[00:10:19.000 --> 00:10:20.000]  進入真理
[00:10:20.000 --> 00:10:21.000]  所以這個很重要的
[00:10:21.000 --> 00:10:24.000]  今天我們都不比早期的門徒厲害
[00:10:24.000 --> 00:10:26.000]  起碼我們和他們差不多
[00:10:26.000 --> 00:10:28.000]  我們要明白上帝的話的時候
[00:10:28.000 --> 00:10:30.000]  我想我們都一樣需要
[00:10:30.000 --> 00:10:33.000]  真理的靈來幫助
[00:10:33.000 --> 00:10:34.000]  沒錯
[00:10:34.000 --> 00:10:35.000]  耶穌講得很清楚
[00:10:35.000 --> 00:10:36.000]  如果我不去
[00:10:36.000 --> 00:10:38.000]  保衛師聖靈就不來
[00:10:38.000 --> 00:10:40.000]  所以他要去的時候
[00:10:40.000 --> 00:10:41.000]  聖靈就會來了
[00:10:41.000 --> 00:10:43.000]  我們很多時候都會看重的就是
[00:10:43.000 --> 00:10:45.000]  一去一返
[00:10:45.000 --> 00:10:46.000]  一去和來
[00:10:46.000 --> 00:10:48.000]  很看重那個去和來
[00:10:48.000 --> 00:10:50.000]  但是其實在經文裏面
[00:10:50.000 --> 00:10:51.000]  很重要的意思
[00:10:51.000 --> 00:10:52.000]  不是講去和來
[00:10:52.000 --> 00:10:54.000]  最重要的意思是什麼
[00:10:54.000 --> 00:10:56.000]  是誰來
[00:10:56.000 --> 00:10:57.000]  那個才重要
[00:10:57.000 --> 00:10:58.000]  誰來
[00:10:58.000 --> 00:11:01.000]  是真理的聖靈來
[00:11:01.000 --> 00:11:02.000]  那個重點就是
[00:11:02.000 --> 00:11:05.000]  真理的聖靈就是可以幫助我們
[00:11:05.000 --> 00:11:06.000]  進入真理
[00:11:06.000 --> 00:11:07.000]  明白真理
[00:11:07.000 --> 00:11:09.000]  這個才重要
[00:11:09.000 --> 00:11:11.000]  所以耶穌就要幫助門徒
[00:11:11.000 --> 00:11:12.000]  昔日的門徒
[00:11:12.000 --> 00:11:14.000]  也是今天我們的門徒
[00:11:14.000 --> 00:11:18.000]  怎樣去明白神的話語
[00:11:18.000 --> 00:11:20.000]  明白真理
[00:11:20.000 --> 00:11:21.000]  弟兄姊妹
[00:11:21.000 --> 00:11:22.000]  讓我們今天
[00:11:22.000 --> 00:11:24.000]  一而再再而三
[00:11:24.000 --> 00:11:28.000]  去回到一個原點裏面
[00:11:28.000 --> 00:11:30.000]  養賴聖靈
[00:11:30.000 --> 00:11:32.000]  明白真理
[00:11:32.000 --> 00:11:34.000]  因為神的靈
[00:11:34.000 --> 00:11:37.000]  是會賜下話語的亮光
[00:11:37.000 --> 00:11:39.000]  是不是
[00:11:39.000 --> 00:11:41.000]  聖靈是會賜下話語的亮光
[00:11:41.000 --> 00:11:43.000]  當我們養賴祂的時候
[00:11:43.000 --> 00:11:44.000]  我們就有領受
[00:11:44.000 --> 00:11:46.000]  就明白了
[00:11:46.000 --> 00:11:50.000]  就有光照的作用
[00:11:50.000 --> 00:11:52.000]  illumination
[00:11:52.000 --> 00:11:53.000]  所以求神幫助我們
[00:11:53.000 --> 00:11:54.000]  在這方面
[00:11:54.000 --> 00:11:57.000]  都能夠在這裏找得近
[00:11:57.000 --> 00:12:00.000]  去肯定祂
[00:12:00.000 --> 00:12:02.000]  所以在往後的日子
[00:12:02.000 --> 00:12:04.000]  無論我們用什麼形式
[00:12:04.000 --> 00:12:05.000]  來讀聖經的時候
[00:12:05.000 --> 00:12:07.000]  讓我們都不要忘記
[00:12:07.000 --> 00:12:08.000]  這個原則
[00:12:08.000 --> 00:12:09.000]  這個重點
[00:12:09.000 --> 00:12:10.000]  這個是聖經
[00:12:10.000 --> 00:12:12.000]  耶穌基督告訴我們
[00:12:12.000 --> 00:12:14.000]  進入神話語的
[00:12:14.000 --> 00:12:17.000]  很重要的門徑
[00:12:17.000 --> 00:12:19.000]  養賴聖靈
[00:12:19.000 --> 00:12:20.000]  所以當有機會
[00:12:20.000 --> 00:12:22.000]  我們個人讀經的時候
[00:12:22.000 --> 00:12:23.000]  無論我們讀的方式
[00:12:23.000 --> 00:12:25.000]  是速讀的方式
[00:12:25.000 --> 00:12:27.000]  是靈修的方式
[00:12:27.000 --> 00:12:29.000]  是進心的方式
[00:12:29.000 --> 00:12:30.000]  或者我們是一些
[00:12:30.000 --> 00:12:32.000]  一年讀一籌的方式都好
[00:12:32.000 --> 00:12:33.000]  無論你什麼方式都好
[00:12:33.000 --> 00:12:34.000]  不要忘記
[00:12:34.000 --> 00:12:36.000]  還有一個很重要的進路
[00:12:36.000 --> 00:12:38.000]  就是養賴聖靈
[00:12:38.000 --> 00:12:39.000]  來明白真理
[00:12:39.000 --> 00:12:40.000]  好了
[00:12:40.000 --> 00:12:41.000]  又不會說個人的讀經了
[00:12:41.000 --> 00:12:43.000]  有時候我們是小組查經的
[00:12:43.000 --> 00:12:44.000]  我們查經的時候
[00:12:44.000 --> 00:12:46.000]  小組查經有很多方法
[00:12:46.000 --> 00:12:48.000]  歸納式的方法查經
[00:12:48.000 --> 00:12:50.000]  靈修的讀經法
[00:12:50.000 --> 00:12:52.000]  有些喜歡說原文的查經
[00:12:52.000 --> 00:12:54.000]  有些說我喜歡主題式的查經
[00:12:54.000 --> 00:12:55.000]  不要緊
[00:12:55.000 --> 00:12:56.000]  多種方式都是好
[00:12:56.000 --> 00:12:58.000]  不過在多種方式之外
[00:12:58.000 --> 00:13:00.000]  有一樣我們要繼續持守的
[00:13:00.000 --> 00:13:02.000]  一起養賴聖靈
[00:13:02.000 --> 00:13:04.000]  明白上帝的話
[00:13:04.000 --> 00:13:05.000]  另外
[00:13:05.000 --> 00:13:07.000]  當我們有機會去上主學班
[00:13:07.000 --> 00:13:08.000]  主學班的老師
[00:13:08.000 --> 00:13:09.000]  有時候教導
[00:13:09.000 --> 00:13:11.000]  教導的方式都不同
[00:13:11.000 --> 00:13:12.000]  有些很喜歡的
[00:13:12.000 --> 00:13:13.000]  是一種教學
[00:13:13.000 --> 00:13:14.000]  教授的方式
[00:13:14.000 --> 00:13:15.000]  有些就不是
[00:13:15.000 --> 00:13:17.000]  我們的方式是互動一點的
[00:13:17.000 --> 00:13:18.000]  不要只有我講你聽
[00:13:18.000 --> 00:13:19.000]  互動一點的
[00:13:19.000 --> 00:13:20.000]  有些說不是
[00:13:20.000 --> 00:13:21.000]  我做老師很喜歡
[00:13:21.000 --> 00:13:22.000]  是遊戲的方式
[00:13:22.000 --> 00:13:23.000]  透過遊戲
[00:13:23.000 --> 00:13:24.000]  去掌握神的話語
[00:13:24.000 --> 00:13:25.000]  好不好
[00:13:25.000 --> 00:13:26.000]  好
[00:13:26.000 --> 00:13:27.000]  繼續去用
[00:13:27.000 --> 00:13:28.000]  不過與此同時
[00:13:28.000 --> 00:13:29.000]  弟兄姊妹
[00:13:29.000 --> 00:13:30.000]  讓我們每一個
[00:13:30.000 --> 00:13:32.000]  準備認識神話語的人
[00:13:32.000 --> 00:13:33.000]  在我們的心靈裏面
[00:13:33.000 --> 00:13:34.000]  生命裏面都是
[00:13:34.000 --> 00:13:36.000]  養賴聖靈
[00:13:36.000 --> 00:13:37.000]  明白真理
[00:13:37.000 --> 00:13:39.000]  因為上帝的靈
[00:13:39.000 --> 00:13:42.000]  是會將話語的亮光
[00:13:42.000 --> 00:13:44.000]  賜給我們
[00:13:44.000 --> 00:13:46.000]  當我們有機會
[00:13:46.000 --> 00:13:48.000]  去上一些專題講座
[00:13:48.000 --> 00:13:50.000]  或者是一些特別的
[00:13:50.000 --> 00:13:53.000]  講題的分享的時候
[00:13:53.000 --> 00:13:54.000]  我們發現很多的講者
[00:13:54.000 --> 00:13:56.000]  有不同的處理方式
[00:13:56.000 --> 00:13:57.000]  有些很喜歡
[00:13:57.000 --> 00:13:58.000]  用不同的書卷的
[00:13:58.000 --> 00:13:59.000]  有些舊約書卷
[00:13:59.000 --> 00:14:00.000]  有些新約書卷
[00:14:00.000 --> 00:14:01.000]  有些很喜歡
[00:14:01.000 --> 00:14:02.000]  查約字
[00:14:02.000 --> 00:14:04.000]  約字即是重要的字
[00:14:04.000 --> 00:14:05.000]  來去了解聖經
[00:14:05.000 --> 00:14:06.000]  有些說不是
[00:14:06.000 --> 00:14:08.000]  我們從人物的角度去看
[00:14:08.000 --> 00:14:09.000]  有些說不是
[00:14:09.000 --> 00:14:10.000]  我們從神的屬性那裏
[00:14:10.000 --> 00:14:12.000]  去掌握神的話語
[00:14:12.000 --> 00:14:13.000]  好不好
[00:14:13.000 --> 00:14:14.000]  非常好
[00:14:14.000 --> 00:14:15.000]  我們要繼續
[00:14:15.000 --> 00:14:17.000]  不過當各種的進路方式之餘
[00:14:17.000 --> 00:14:20.000]  讓我們每一個弟兄姊妹
[00:14:20.000 --> 00:14:22.000]  都要學習一樣
[00:14:22.000 --> 00:14:23.000]  心靈裏面
[00:14:23.000 --> 00:14:24.000]  養賴聖靈
[00:14:24.000 --> 00:14:26.000]  讓祂幫助我們
[00:14:26.000 --> 00:14:27.000]  去明白聖經
[00:14:27.000 --> 00:14:29.000]  無論你用什麼方式
[00:14:29.000 --> 00:14:30.000]  最重要就是
[00:14:30.000 --> 00:14:31.000]  我們生命裏面
[00:14:31.000 --> 00:14:32.000]  心靈裏面
[00:14:32.000 --> 00:14:33.000]  思想裏面
[00:14:33.000 --> 00:14:34.000]  有沒有養賴聖靈
[00:14:34.000 --> 00:14:36.000]  我們有沒有心繫聖靈
[00:14:36.000 --> 00:14:38.000]  心想著聖靈
[00:14:38.000 --> 00:14:40.000]  然後祈求祂光照我們
[00:14:40.000 --> 00:14:41.000]  給話語亮光
[00:14:41.000 --> 00:14:44.000]  使我們可以去明白真理
[00:14:44.000 --> 00:14:45.000]  這個就是今天
[00:14:45.000 --> 00:14:49.000]  我們需要再一次彼此的提醒
[00:14:49.000 --> 00:14:50.000]  在福音派裏面
[00:14:50.000 --> 00:14:51.000]  正如我說
[00:14:51.000 --> 00:14:52.000]  保守派裏面
[00:14:52.000 --> 00:14:53.000]  我們是很強調
[00:14:53.000 --> 00:14:54.000]  推動讀聖經
[00:14:54.000 --> 00:14:55.000]  是好的
[00:14:55.000 --> 00:14:58.000]  不過我們要告訴弟兄姊妹聽
[00:14:58.000 --> 00:15:00.000]  要靠著聖靈去明白聖經
[00:15:00.000 --> 00:15:01.000]  這一方面
