
[00:00:00.000 --> 00:00:09.000]  今天雖然我們只一起的唸了十五節,但是我們是看整章的經。
[00:13:49.000 --> 00:13:53.000]  因為我們不相信上帝能夠幫助我們處理,解決我們的問題。
[00:13:53.000 --> 00:14:03.000]  那哪裡來的罪惡呢?那就是自私。
[00:14:03.000 --> 00:14:15.000]  那罪的後果就是讓我們受到傷害。
[00:14:20.000 --> 00:14:22.000]  破壞我們。
[00:14:22.000 --> 00:14:37.000]  聖經教我們要在愛裡說誠實話,而不是要我們撒謊來保護自己或我們所愛的人。
[00:14:37.000 --> 00:14:48.000]  那第七節過後我們就看到謊言的真相。
[00:14:50.000 --> 00:14:56.000]  其實以色列人並不是那麼單純或愚昧,他們知道他們有自己的謊言。
[00:15:14.000 --> 00:15:22.000]  那以色列人其實說只怕你們是住在我們中間的,若是這樣怎能和你們立業呢?
[00:15:22.000 --> 00:15:36.000]  其實欺騙人他們已經全部準備好來欺騙以色列人。
[00:15:41.000 --> 00:15:49.000]  那他們用另外一個方法就是加強他們的謊言,說奉昧的話。
[00:15:49.000 --> 00:15:59.000]  他說我們是你的僕人,你是我的王。
[00:16:10.000 --> 00:16:15.000]  如果你對他來說你是我的主人,他會很高興。
[00:16:15.000 --> 00:16:22.000]  你決定所有一切,他會非常的歡喜。
[00:16:22.000 --> 00:16:38.000]  那當欺騙人用奉承的話,表揚的話,那以色列人就把提防的心拿掉。
[00:16:41.000 --> 00:16:47.000]  所以說那以色列人所想要做的,是想要提高他們的自我,他們的自豪。
[00:16:47.000 --> 00:16:58.000]  我要你做我的主人。
[00:16:58.000 --> 00:17:09.000]  因為我們尊榮你的王,你的神的作為。
[00:17:11.000 --> 00:17:16.000]  其實他們所說的和拉赫所說的是一樣的。
[00:17:16.000 --> 00:17:39.000]  像拉赫一樣說,我們聽聞你們的神一切的作為和你們如何霸了兩個王。
[00:17:41.000 --> 00:17:49.000]  所以我們從遠方來,要服侍你們的神,要跟你們和好,我們要做你的奴僕。
[00:17:49.000 --> 00:18:06.000]  擴張他們的自我。
[00:18:11.000 --> 00:18:14.000]  提防的心就這樣子失去了。
[00:18:14.000 --> 00:18:26.000]  如果你對你太太說你是全世界最美的女人,她大概知道你不懷好意。
[00:18:36.000 --> 00:18:44.000]  如果你表揚她同時手上又拿著一顆鑽石戒的話,你大概已經擁有她。
[00:18:44.000 --> 00:18:50.000]  那鑽石戒指就好像奉承的話。
[00:18:50.000 --> 00:18:57.000]  欺騙、誇張、謊言。
[00:18:57.000 --> 00:19:01.000]  為什麼呢?
[00:19:01.000 --> 00:19:05.000]  就是得到好處。
[00:19:07.000 --> 00:19:11.000]  就是用半真半假的話來欺騙他人。
[00:19:11.000 --> 00:19:23.000]  就是用半真半假的話來欺騙他人。
[00:19:33.000 --> 00:19:38.000]  就是用奉承的話,死到欺騙的以色列人。
[00:19:38.000 --> 00:19:49.000]  以色列人警醒的心就消失了。
[00:19:49.000 --> 00:19:56.000]  我們從遠方來就是要成為你的僕人。
[00:20:04.000 --> 00:20:10.000]  若別人都在對你說些奉承的話,在表揚你,可能我們要留意。
[00:20:10.000 --> 00:20:19.000]  很多時候我們的字節是對的。
[00:20:19.000 --> 00:20:26.000]  這也是謊言之父魔鬼的軌跡。
[00:20:26.000 --> 00:20:32.000]  記得嗎?在他試探耶穌的時候。
[00:20:33.000 --> 00:20:36.000]  我忘記英文字了。
[00:20:36.000 --> 00:20:46.000]  當他對耶穌說那些話的時候。
[00:20:57.000 --> 00:21:03.000]  其實如果我們注意的看的話,其實也是在奉承耶穌。
[00:21:03.000 --> 00:21:11.000]  因為他說你是上帝的兒子。
[00:21:11.000 --> 00:21:15.000]  並不是在諷刺。
[00:21:25.000 --> 00:21:31.000]  他這樣在奉承的,如果你是上帝的兒子的話,你可以使這個石頭變成麵包。
[00:21:31.000 --> 00:21:46.000]  他用半真假的真理,來要欺騙耶穌得到他心裡所想要的。
[00:21:51.000 --> 00:21:57.000]  以色列人因為這些奉承謊言,他們的字節就降落。
[00:21:57.000 --> 00:22:01.000]  就以欺騙人利益。
[00:22:01.000 --> 00:22:13.000]  他們也把他們所帶來的東西拿出來給以色列人看。
[00:22:17.000 --> 00:22:21.000]  以至於以色列人他們的五官都完全的消失。
[00:22:21.000 --> 00:22:34.000]  就完全的被欺騙,看欺騙人利益。
[00:22:34.000 --> 00:22:39.000]  這個故事教導我們什麼呢?
[00:22:47.000 --> 00:22:53.000]  這個故事再次的強調,我們所聽所看到,不一定是完全的真相。
[00:22:53.000 --> 00:22:56.000]  就是比如說站在這裡的這位。
[00:22:56.000 --> 00:23:02.000]  因為在我仍然存著有很多的。
[00:23:13.000 --> 00:23:22.000]  我需要聖靈隨時的提醒,幫助我,以至於我不會陷入在謊言當中,虛假當中。
[00:23:38.000 --> 00:23:50.000]  在死除形狀有一批人叫比利亞人,他們聽到保羅的教導,他們把保羅所教導的帶回去好好的研究,要證明他所教導的是否真實。
[00:23:50.000 --> 00:24:03.000]  所羅門也在箴言第26章給我們一個很好的提醒。
[00:24:08.000 --> 00:24:13.000]  他講仇敵用他的嘴巴隱藏自己。
[00:24:13.000 --> 00:24:20.000]  在他的心中隱藏著虛假。
[00:24:20.000 --> 00:24:27.000]  雖然他說的話也非常的好聽,但是不要相信。
[00:24:27.000 --> 00:24:34.000]  因為七個不同的罪充滿在他們的心中。
[00:24:39.000 --> 00:24:46.000]  在時光雜誌有一個真人秀的文章。
[00:24:46.000 --> 00:25:03.000]  這個雜誌主要就是測穿在真人秀的電影我們所看到的,其實並不是完全的真事。
[00:25:09.000 --> 00:25:14.000]  因為很多受害者他們前來測穿,就是他們都是受害者。
[00:25:31.000 --> 00:25:40.000]  他們覺得自己是受害者,因為這些真人秀的電影,其實很多他們所說的所演的都是已經事先準備好。
[00:25:40.000 --> 00:25:55.000]  那在我們基督教裡面,我們今天也有不同的欺騙的案子。
[00:26:00.000 --> 00:26:04.000]  很多時候是因為我們非常的天真單純。
[00:26:04.000 --> 00:26:25.000]  有時候我會說,比如說我們在上班在公司裡面,我們都是非常能幹,非常聰明,很特殊的職員。
[00:26:28.000 --> 00:26:31.000]  但是星期天到我們來到教會,
[00:26:31.000 --> 00:26:41.000]  我們把握了車,趴在停車場的時候,很多時候我們把我們的頭腦也留在車上。
[00:26:41.000 --> 00:26:49.000]  很多時候我們就相信牧師所傳講的一切。
[00:26:59.000 --> 00:27:09.000]  我站在這裡所講的也許不是完全的正確,並不是說我們要欺騙你,而我是要鼓勵大家,我們要用我們的頭腦。
[00:27:09.000 --> 00:27:20.000]  我不知道你有沒有在閱讀東南亞的新聞。
[00:27:24.000 --> 00:27:29.000]  我常常也會讀一些關於新加坡我的國家的新聞。
[00:27:29.000 --> 00:27:36.000]  在過去一些年代,新加坡最大的教會,
[00:27:49.000 --> 00:27:59.000]  那新加坡最大的教會,一個獨立的教會,他的主任牧師現在在被審查,就是濫用教會的金錢。
[00:27:59.000 --> 00:28:13.000]  那可能你們也聽到就是他用教會的金錢來提倡他太太在可樂屋的事業。
[00:28:19.000 --> 00:28:25.000]  那要是我們把這個仔細的連接起來呢,在很多大牧師的世界裡面,
[00:28:42.000 --> 00:28:53.000]  其實他和紐西蘭的另外一個大教會的主任牧師,兩個都是南韓的一個世界上最大教會的門徒。
[00:28:53.000 --> 00:28:58.000]  我不曉得你有沒有聽到趙永基。
[00:28:58.000 --> 00:29:06.000]  他也在政府的審查之下。
[00:29:08.000 --> 00:29:12.000]  我並不需要在這裡羞恥我自己的質問。
[00:29:12.000 --> 00:29:23.000]  但是我要鼓勵大家就是能夠有智慧審查我們所聽我們所看到的。
[00:29:23.000 --> 00:29:33.000]  不要完全的相信我們所聽到所看到的就是真理。
[00:29:39.000 --> 00:29:43.000]  因為我們很多所聽到所看到並不完全的真實。
[00:29:43.000 --> 00:29:58.000]  我們生活在一個社會,我們所看到的很多時候,我們眼所見的就是真實,我們就相信。
[00:30:06.000 --> 00:30:10.000]  我們所要注意的是神如何在我們個人的生命的作為。
[00:30:10.000 --> 00:30:18.000]  我們活在這個世界上沒有一個完美的人。
[00:30:18.000 --> 00:30:22.000]  我們要跟從耶穌。
[00:30:22.000 --> 00:30:27.000]  單單笑話耶穌,不要笑話人。
[00:30:37.000 --> 00:30:41.000]  那對於謊言我們有什麼解決的方案嗎?
[00:30:41.000 --> 00:30:51.000]  那我們就要看聖經的下半章,剛才我們沒有讀到。
[00:31:00.000 --> 00:31:10.000]  以色列人沒有選擇相信他們的本官,而被奉承的話而所看到的事情欺騙了。
[00:31:10.000 --> 00:31:19.000]  三天之後他們發現他們受騙了。
[00:31:19.000 --> 00:31:27.000]  他們就向欺騙人對質。
[00:31:31.000 --> 00:31:35.000]  事情已經發生了,對質並不能夠有任何的解決方案。
[00:31:35.000 --> 00:31:41.000]  他們所能夠做的就是停止謊言。
[00:31:41.000 --> 00:31:49.000]  就是不要讓那個謊言繼續的欺騙傷害其他的人。
[00:31:57.000 --> 00:32:02.000]  在今天我們的世代裡面,我們非常的害怕對質。
[00:32:02.000 --> 00:32:13.000]  我們的文化也不提倡也不鼓勵我們這樣子做。
[00:32:13.000 --> 00:32:19.000]  也許是為了面子的問題。
[00:32:25.000 --> 00:32:29.000]  可能我們不願意說謊那個人受損。
[00:32:29.000 --> 00:32:37.000]  我們很多時候也害怕會給自己製造更多的麻煩。
[00:32:37.000 --> 00:32:43.000]  我們不願意對質。
[00:32:53.000 --> 00:32:58.000]  但是你的上司的話,可能我們會說有什麼用呢?我不能夠改變任何事情。
[00:32:58.000 --> 00:33:09.000]  但是如果我們不解決這個問題的話,很多人都會不高興。
[00:33:09.000 --> 00:33:16.000]  知道的人不高興。
[00:33:20.000 --> 00:33:23.000]  被欺騙的人不高興。
[00:33:23.000 --> 00:33:32.000]  那變成大家都會成為這個罪的奴僕。
[00:33:32.000 --> 00:33:40.000]  那這個後遺症就會繼續的下去。
[00:33:44.000 --> 00:33:50.000]  但是對質可以停止這個。
[00:33:50.000 --> 00:33:57.000]  傷害的人被傷害的人都可以得到釋放。
[00:33:57.000 --> 00:34:11.000]  雖然後果,仍然要面對後果,但是我們可以阻止停止不好的這個。
[00:34:14.000 --> 00:34:19.000]  如果你的孩子向你撒謊的話,你會不做任何事嗎?
[00:34:19.000 --> 00:34:28.000]  我們不願意我們的孩子長大成為世界上最會說謊的人。
[00:34:39.000 --> 00:34:44.000]  我記得很久以前我的兒子還是一個小孩。
[00:34:44.000 --> 00:34:51.000]  我相信大概是在聖誕節的那個時間。
[00:34:51.000 --> 00:34:55.000]  當時我們還住在艾明頓。
[00:34:55.000 --> 00:35:03.000]  你不知道艾明頓的話,艾明頓擁有全世界最大的超級市場。
[00:35:03.000 --> 00:35:08.000]  那個超級市場也非常的出名。
[00:35:09.000 --> 00:35:12.000]  那有一天我們在那個公司。
[00:35:12.000 --> 00:35:20.000]  我們從那個公司出來的時候。
[00:35:20.000 --> 00:35:25.000]  我的孩子手上拿著一個東西。
[00:35:25.000 --> 00:35:30.000]  我問我孩子,你哪裡找到這個東西?
[00:35:30.000 --> 00:35:36.000]  那其實他是從公司裡面順手牽羊。
[00:35:40.000 --> 00:35:46.000]  我對我孩子說你帶孩子回去把那個物歸還。
[00:35:46.000 --> 00:35:58.000]  如果我不這樣子讓他負責任的話,他就不會學習到陰邪的功課。
[00:35:58.000 --> 00:36:03.000]  可能會成為一個習慣。
[00:36:05.000 --> 00:36:09.000]  那他看到所喜歡的東西,他就能夠順手就拿著。
[00:36:09.000 --> 00:36:17.000]  對質並不是要把一個人貶值。
[00:36:17.000 --> 00:36:26.000]  而是要讓這個人恢復在正確的道路上。
[00:36:26.000 --> 00:36:33.000]  很遺憾的我們從小就沒有這樣子的被教導。
[00:36:36.000 --> 00:36:40.000]  那很多時候我們對質就是為了要責備。
[00:36:40.000 --> 00:36:58.000]  其實對質可以用很誠實很尊敬的方法來處理。
[00:37:03.000 --> 00:37:08.000]  用愛的方式,用正確的目的。
[00:37:08.000 --> 00:37:21.000]  所以那嚴重或破壞性的罪可以正面的來處理。
[00:37:21.000 --> 00:37:27.000]  沒有人喜歡被欺騙。
[00:37:32.000 --> 00:37:35.000]  聖經也告訴我們上帝恨惡謊言。
[00:37:35.000 --> 00:37:44.000]  但是上帝愛撒謊的人,上帝也愛罪人。
[00:37:44.000 --> 00:37:51.000]  他要我們使人和好,要我們救贖。
[00:37:51.000 --> 00:37:57.000]  而不是審判破壞。
[00:38:03.000 --> 00:38:07.000]  我們不能夠使那個後果更改。
[00:38:07.000 --> 00:38:16.000]  因為每一個行動都會產生行動。
[00:38:16.000 --> 00:38:22.000]  我們收我們所中。
[00:38:22.000 --> 00:38:30.000]  那欺騙人必須要付出代價,因為他們撒謊。
[00:38:33.000 --> 00:38:37.000]  那因為以色列人相信謊言,他們也必須要付這個代價。
[00:38:37.000 --> 00:38:50.000]  他們因為相信了謊言,就違背了上帝的命令。
[00:38:50.000 --> 00:38:56.000]  他們不要面對後果。
[00:39:03.000 --> 00:39:09.000]  那我們看到聖經告訴我們,以色列百姓就對他們的領袖非常的不滿。
[00:39:09.000 --> 00:39:15.000]  他們也非常的憎惡,撒謊的人。
[00:39:15.000 --> 00:39:20.000]  他要欺騙人,所有欺騙人被拆除。
[00:39:20.000 --> 00:39:28.000]  但是利益不能夠破壞。
[00:39:31.000 --> 00:39:34.000]  因為以色列人謹守他們的利益。
[00:39:34.000 --> 00:39:50.000]  雖然當時對耶穌來說,他必須要做一個很不受歡迎的決定,但是他做了這樣的決定。
[00:39:55.000 --> 00:40:02.000]  因為他已經跟欺騙人立了約,他就硬是欺騙人在當地繼續的存活。
[00:40:02.000 --> 00:40:15.000]  但是後果就是他要那些欺騙人在聖殿裡面劈柴挑水。
[00:40:15.000 --> 00:40:23.000]  他就真正成了以色列人的護人。
[00:40:25.000 --> 00:40:28.000]  這也是他們自己討來的。
[00:40:28.000 --> 00:40:38.000]  那以色列人他們就必須要生活在這個困難裡面。
[00:40:52.000 --> 00:40:57.000]  他讓他的子孫就跟外邦人同婚。
[00:40:57.000 --> 00:41:16.000]  也因為這樣跟外邦人同住同婚,以至於以色列人也被帶領去敬拜偶像。
[00:41:23.000 --> 00:41:30.000]  這也是為什麼上帝不允許他們讓外邦人住在他們當中。
[00:41:30.000 --> 00:41:37.000]  破壞的必須要恢復和好。
[00:41:37.000 --> 00:41:43.000]  但是後果並不能夠迴轉。
[00:41:43.000 --> 00:41:51.000]  尤其是現在在世界上我們所要面對的後果。
[00:41:53.000 --> 00:42:00.000]  但是耶穌去應許我們到那一天,藉著耶穌的保佑一切都要和好。
[00:42:23.000 --> 00:42:31.000]  那比如說一個賭博的人,因為這個賭博的嗜好,那別人不容易相信他。
[00:42:31.000 --> 00:42:37.000]  後果就是他失去了背信任。
[00:42:37.000 --> 00:42:48.000]  那若要和好的話,需要時間。
[00:42:52.000 --> 00:43:03.000]  若你是被欺騙的話,我們也一樣要接受這個後果。
[00:43:03.000 --> 00:43:20.000]  因為若我們不接受這個後果的話,我們就可能跟這個人的關係就永遠完全的破壞。
[00:43:23.000 --> 00:43:28.000]  這樣我們就沒有辦法完成神所對我們的吩咐,愛你的仇敵。
[00:43:28.000 --> 00:43:45.000]  那若你是受害者的話,我們要學習如何的學習仁慈,恩慈。
[00:43:53.000 --> 00:43:59.000]  其實耶穌可以解決自己的問題,就把這些欺騙人趕走。
[00:43:59.000 --> 00:44:17.000]  但是耶穌選擇了在他所做的事情上榮耀神。
[00:44:21.000 --> 00:44:26.000]  所以他就把這些欺騙人,讓他們做批財挑水。
[00:44:26.000 --> 00:44:32.000]  不是個人的用人。
[00:44:32.000 --> 00:44:38.000]  而是在聖殿裡面服侍上帝。
[00:44:38.000 --> 00:44:46.000]  所以在聖殿裡面所有的財啊水啊都是這些人。
[00:44:52.000 --> 00:44:56.000]  他也用這樣子的話,強迫這些人來服侍上帝。
[00:44:56.000 --> 00:45:07.000]  他望著這樣子的話,這欺騙人能夠來認識、敬拜真神。
[00:45:07.000 --> 00:45:11.000]  這就是恩典。
[00:45:11.000 --> 00:45:17.000]  看來好像是在懲罰,其實是恩典。
[00:45:22.000 --> 00:45:28.000]  其實藉著這樣子呢,就是幫助他們更加的接近神,而不是懲罰他們,使他們離神更遠。
[00:45:28.000 --> 00:45:46.000]  耶穌基督把祂的恩典賜給了我們。
[00:45:50.000 --> 00:45:53.000]  在我們還做罪人的時候,
[00:45:53.000 --> 00:45:57.000]  我們配得嗎?
[00:45:57.000 --> 00:46:02.000]  其實我們跟欺騙人一樣。
[00:46:02.000 --> 00:46:12.000]  我們自然都犯了罪,我們不配得神的恩典。
[00:46:12.000 --> 00:46:17.000]  上帝仍然的施恩典。
[00:46:20.000 --> 00:46:25.000]  在這裡我們看到耶穌基督的生命就展現出這個恩典,像祂的神一樣。
[00:46:25.000 --> 00:46:43.000]  我們很多時候我們看問題,我們就很喜歡誇大那個問題。
[00:46:50.000 --> 00:46:56.000]  我們之後可以在問題上用上帝的眼睛、上帝的心來看待。
[00:46:56.000 --> 00:47:10.000]  在很困難的環境裡面,我們如何可以彰顯出神的恩典呢?
[00:47:10.000 --> 00:47:17.000]  其實我跟世人都一樣的軟弱。
[00:47:19.000 --> 00:47:22.000]  我被欺騙的時候我非常的憤怒。
[00:47:22.000 --> 00:47:35.000]  我必須要掙扎、學習,把我的感情放開,
[00:47:35.000 --> 00:47:41.000]  靠著神的話語而活,
[00:47:41.000 --> 00:47:48.000]  就是選擇跟從上帝所吩咐的話。
[00:47:50.000 --> 00:47:52.000]  不容易。
[00:47:52.000 --> 00:48:02.000]  靠著神、聖靈的大能,我相信你和我都能夠做。
[00:48:02.000 --> 00:48:08.000]  我不知道在你的生命中你面臨到什麼樣的難處,
[00:48:08.000 --> 00:48:15.000]  我也不知道在我來之前教會所發生的事情,
[00:48:17.000 --> 00:48:19.000]  尤其是在國語部裡。
[00:48:19.000 --> 00:48:34.000]  我們必須要選擇看上帝的恩典過於我們的傷害或者問題,
[00:48:34.000 --> 00:48:38.000]  那我們就可以前進。
[00:48:42.000 --> 00:48:47.000]  不然的話我們會永遠的在這個地方。
[00:48:47.000 --> 00:48:56.000]  我禱告上帝給我們恩典,我們一起禱告。
[00:48:56.000 --> 00:49:04.000]  天父我們感謝你,我們感謝你,因為你是充滿著恩典的神。
[00:49:04.000 --> 00:49:08.000]  我們實在是不配。
[00:49:13.000 --> 00:49:19.000]  神啊,祢給我們恩典,祢給我們力量來做祢所吩咐我們去做的事。
[00:49:19.000 --> 00:49:23.000]  讓我們活在真理當中。
[00:49:23.000 --> 00:49:40.000]  讓我們榮耀的祢的名,也能夠帶領他人更加的接近祢,因為我們願意活出我們的信心。
[00:49:42.000 --> 00:49:45.000]  願一切榮耀送贈歸給祢。
[00:49:45.000 --> 00:49:53.000]  我們活出我們的信心在這個地方。
[00:49:53.000 --> 00:49:57.000]  奉耶穌的名禱告,阿們。
