
[00:00:00.000 --> 00:00:02.940]  弟兄姊妹主來平安
[00:02:10.600 --> 00:02:11.880]  我們很少這樣問的
[00:02:11.880 --> 00:02:14.320]  昨天在做什麼 我們都不記得了 是吧
[00:02:14.320 --> 00:02:16.160]  年紀大了 是吧
[00:02:16.160 --> 00:02:19.720]  但如果我問你1997年6月30日
[00:02:19.720 --> 00:02:22.040]  你那時候在做什麼呢
[00:02:22.040 --> 00:02:23.640]  回來了 回來了 是吧
[00:02:23.640 --> 00:02:24.840]  記得了 是吧
[00:02:24.840 --> 00:02:26.760]  真的不是很難記的
[00:02:26.760 --> 00:02:28.520]  我記得很清楚的
[00:02:28.520 --> 00:02:30.640]  當時我在英國
[00:02:30.640 --> 00:02:33.360]  我在英國正在上班 沒有假期的
[00:02:33.360 --> 00:02:36.480]  正在上班是怎樣呢
[00:02:36.480 --> 00:02:39.360]  我很想留意香港的新聞
[00:02:39.360 --> 00:02:42.320]  那個年代 說的是什麼年代
[00:02:42.320 --> 00:02:44.880]  電腦不普及化
[00:02:44.880 --> 00:02:48.160]  手機最多都是用來通電話的
[00:02:48.160 --> 00:02:51.120]  你不要說可以上網 看新聞 看YouTube
[00:02:51.120 --> 00:02:52.400]  沒有這些東西的
[00:02:52.400 --> 00:02:55.560]  我拿著一個心機去聽英國廣播電台
[00:02:55.560 --> 00:02:58.320]  就像別人跑馬一樣 放在耳朵裡聽
[00:02:58.320 --> 00:02:59.560]  偷偷地而已 知道嗎
[00:02:59.560 --> 00:03:01.840]  都是正在上班的 是吧
[00:03:01.840 --> 00:03:03.960]  聽到下午5點
[00:03:03.960 --> 00:03:05.400]  聽到英國國歌
[00:03:05.400 --> 00:03:07.640]  很悲哀地下來
[00:03:07.640 --> 00:03:09.400]  聽到有一個新景象
[00:03:09.400 --> 00:03:10.600]  新景象來了
[00:03:10.600 --> 00:03:12.320]  但好像很興奮
[00:03:12.320 --> 00:03:13.240]  我就不覺得很興奮
[00:03:13.240 --> 00:03:16.880]  不過感覺上好像是一個新的景象
[00:03:16.880 --> 00:03:19.160]  門戶打開一個新的景象
[00:03:19.160 --> 00:03:20.480]  之後怎樣呢
[00:03:20.480 --> 00:03:22.240]  我們歷史看回
[00:03:22.240 --> 00:03:24.840]  雖然歷史有時都可能會改變
[00:03:24.840 --> 00:03:27.240]  不過我們看回歷史
[00:03:27.240 --> 00:03:28.400]  都是見仁見智
[00:03:28.400 --> 00:03:30.160]  今天當然不是說這些東西
[00:03:30.160 --> 00:03:31.520]  但是告訴你
[00:03:31.520 --> 00:03:35.600]  門戶打開是可以帶來一個新的景象
[00:03:35.600 --> 00:03:36.400]  可以
[00:03:36.400 --> 00:03:38.800]  但是耶穌基督在2000年前
[00:03:38.800 --> 00:03:39.960]  祂來到這個世界上
[00:03:39.960 --> 00:03:43.000]  祂釘在十字架打開那個福音大門
[00:03:43.000 --> 00:03:44.600]  這個就是鐵一般的事實
[00:03:44.600 --> 00:03:47.400]  這個在2000年來都沒有改變
[00:03:47.400 --> 00:03:50.200]  這個歷史也是不會改變的
[00:03:50.200 --> 00:03:54.480]  他原文這裡說打開傳道的門
[00:03:54.480 --> 00:03:56.720]  他原文不是說傳道
[00:03:56.720 --> 00:04:00.240]  是說Open to us a door for the Word
[00:04:00.240 --> 00:04:03.000]  就是打開這個道的門
[00:04:03.000 --> 00:04:04.800]  而這個Word這個道
[00:04:04.800 --> 00:04:06.800]  大家知道Word在聖經裡面
[00:04:06.800 --> 00:04:11.280]  就是說基督在約翰福音一開始一章一字
[00:04:11.280 --> 00:04:15.120]  就是「太初有道,道與上帝同在」道就是上帝
[00:04:15.120 --> 00:04:16.720]  道就是耶穌基督
[00:04:16.720 --> 00:04:19.880]  耶穌來到打開了這裡的門
[00:04:19.880 --> 00:04:21.200]  保羅的意思就是這麼說
[00:04:21.200 --> 00:04:25.400]  因為接著他就是話能宣講基督的奧秘
[00:04:25.400 --> 00:04:28.960]  所以只是純粹說這句話就不是說傳道的
[00:04:28.960 --> 00:04:30.920]  只不過是打開了門
[00:04:30.920 --> 00:04:32.280]  打開了門是什麼門?
[00:04:32.280 --> 00:04:33.960]  就是基督的門
[00:04:33.960 --> 00:04:37.440]  誰打開的?是上帝打開的
[00:04:37.440 --> 00:04:40.320]  這個門是誰的?門就是基督
[00:04:40.320 --> 00:04:43.520]  所以在約翰福音十章九節那裡
[00:04:43.520 --> 00:04:45.120]  大家都很熟悉的
[00:04:45.120 --> 00:04:47.400]  在約翰福音耶穌說了七次
[00:04:47.400 --> 00:04:49.440]  我是什麼?我是什麼?記不記得?
[00:04:49.440 --> 00:04:50.520]  我是生命的糧
[00:04:50.520 --> 00:04:51.760]  我是世界的缸
[00:04:51.760 --> 00:04:53.360]  就是有七個的
[00:04:53.360 --> 00:04:55.600]  其中一個就是「我就是門」
[00:04:55.600 --> 00:04:57.120]  耶穌說我就是調門
[00:04:57.120 --> 00:04:58.440]  我就是那個門
[00:04:58.440 --> 00:05:00.400]  就是同一個字來的就是希臘文
[00:05:00.400 --> 00:05:02.480]  他說凡從我進來的必得安全
[00:05:02.480 --> 00:05:05.640]  並且可以進出找到草吃
[00:05:05.640 --> 00:05:08.920]  因為說為什麼草呢?人是不會吃草的
[00:05:08.920 --> 00:05:11.440]  因為耶穌形容祂自己就是一個牧羊人
[00:05:11.440 --> 00:05:12.040]  他的門
[00:05:12.040 --> 00:05:13.040]  現在說的羊
[00:05:13.040 --> 00:05:14.840]  其實我們就是羊
[00:05:14.840 --> 00:05:16.960]  羊是一個最無知的動物
[00:05:16.960 --> 00:05:18.160]  你知道嗎?
[00:05:18.160 --> 00:05:19.920]  人就是最無知的
[00:05:19.920 --> 00:05:24.400]  人的羊跳下山崖全部都跟著下去了
[00:05:24.400 --> 00:05:25.200]  知道嗎?
[00:05:25.200 --> 00:05:26.160]  今天我們都是
[00:05:26.160 --> 00:05:27.040]  互聯網說什麼
[00:05:27.040 --> 00:05:28.320]  我們個個都說是的
[00:05:28.320 --> 00:05:29.040]  是不是?
[00:05:29.040 --> 00:05:31.760]  所以其實人都是這麼無知的
[00:05:31.760 --> 00:05:36.520]  所以聖經用羊來形容人
[00:05:36.520 --> 00:05:37.560]  其實是沒有錯的
[00:05:37.560 --> 00:05:38.440]  知道嗎?
[00:05:38.440 --> 00:05:39.920]  他說我們可以有草吃
[00:05:39.920 --> 00:05:40.840]  那你說
[00:05:40.840 --> 00:05:41.760]  只是吃草而已嗎?
[00:05:41.760 --> 00:05:43.080]  那就真的很
[00:05:43.080 --> 00:05:44.040]  很寡而已
[00:05:44.040 --> 00:05:44.560]  是不是?
[00:05:44.560 --> 00:05:46.040]  就是
[00:05:46.040 --> 00:05:47.000]  吃草就可以了
[00:05:47.000 --> 00:05:49.400]  羊是吃草而已
[00:05:49.400 --> 00:05:50.560]  牠不會吃其他東西
[00:05:50.560 --> 00:05:52.160]  牠也不需要吃其他東西
[00:05:52.160 --> 00:05:54.080]  是我們人才麻煩而已
[00:05:54.080 --> 00:05:56.080]  坐在那裡聽到已經在想下午去哪裡吃了
[00:05:56.080 --> 00:05:56.840]  是不是?
[00:05:56.840 --> 00:05:58.840]  我見到有些人有一次很煩惱
[00:05:58.840 --> 00:05:59.880]  在那裡book take away
[00:05:59.880 --> 00:06:01.000]  看什麼外賣
[00:06:01.000 --> 00:06:01.880]  又說出去吃
[00:06:01.880 --> 00:06:02.760]  又說怕沒有位子
[00:06:02.760 --> 00:06:03.920]  又說要買回來吃
[00:06:03.920 --> 00:06:05.800]  結果選來選去到最後怎麼樣
[00:06:05.800 --> 00:06:07.680]  如果那些東西根本不開門的下午
[00:06:07.680 --> 00:06:08.320]  是不是?
[00:06:08.320 --> 00:06:09.520]  他覺得很奇怪
[00:06:09.520 --> 00:06:11.920]  香港星期天下午為什麼那家餐廳不開門的呢?
[00:06:11.920 --> 00:06:12.520]  是不是?
[00:06:12.520 --> 00:06:13.400]  這裡不是香港
[00:06:13.400 --> 00:06:14.400]  這裡是英國
[00:06:14.400 --> 00:06:16.520]  我們星期天要休息的
[00:06:16.520 --> 00:06:19.200]  所以我們是煩這些東西
[00:06:19.200 --> 00:06:21.760]  但是上個星期大家回來聽張牧師講對
[00:06:21.760 --> 00:06:23.760]  講到以色列人在曠野那裡
[00:06:23.760 --> 00:06:25.280]  上帝給他們的是什麼?
[00:06:25.280 --> 00:06:26.160]  是瑪拿
[00:06:26.160 --> 00:06:27.880]  很簡單的食物
[00:06:27.880 --> 00:06:29.120]  我不知道瑪拿是什麼
[00:06:29.120 --> 00:06:31.320]  但是有些人就說是這樣的
[00:06:31.320 --> 00:06:32.560]  其實好像鼻涕一樣
[00:06:32.560 --> 00:06:33.160]  你知道嗎?
[00:06:33.160 --> 00:06:36.040]  看起來也不是那麼開胃
[00:06:36.040 --> 00:06:36.960]  我相信
[00:06:36.960 --> 00:06:38.880]  但是足夠營養
[00:06:38.880 --> 00:06:40.120]  足夠營養
[00:06:40.120 --> 00:06:42.280]  就是它已經夠了
[00:06:42.280 --> 00:06:44.240]  所以其實就是很簡單
[00:06:44.240 --> 00:06:45.520]  有草吃就行了
[00:06:45.520 --> 00:06:47.400]  所以上帝的門打開了福音
[00:06:47.400 --> 00:06:48.960]  我們來到神的面前
[00:06:48.960 --> 00:06:51.800]  我們不是會榮華富貴
[00:06:51.800 --> 00:06:54.880]  我們不是會以後就全部平安
[00:06:54.880 --> 00:06:57.080]  全部沒有障礙
[00:06:57.080 --> 00:06:58.200]  好像剛才那首歌一樣
[00:06:58.200 --> 00:06:59.680]  沒有阻攔
[00:06:59.680 --> 00:07:00.880]  沒有苦難
[00:07:00.880 --> 00:07:02.160]  不是這樣的意思
[00:07:02.160 --> 00:07:05.760]  而是上帝賜給我們真正內心的平安
[00:07:05.760 --> 00:07:08.600]  我們可以進進出出的都有平安
[00:07:08.600 --> 00:07:09.800]  而且有草吃
[00:07:09.800 --> 00:07:11.600]  就是可以吃
[00:07:11.600 --> 00:07:16.160]  無論是食物為肚子飽足夠
[00:07:16.160 --> 00:07:17.640]  為我們的生命
[00:07:17.640 --> 00:07:18.680]  也可以填滿
[00:07:18.680 --> 00:07:20.680]  在靈裡面填滿了我們的生命
[00:07:20.680 --> 00:07:21.560]  那已經足夠了
[00:07:21.560 --> 00:07:23.640]  我們不再覺得空虛
[00:07:23.640 --> 00:07:25.920]  這個就是耶穌基督這道門
[00:07:25.920 --> 00:07:28.600]  這個福音的門就是這個意思
[00:07:28.600 --> 00:07:29.760]  就是打開傳道的門
[00:07:29.760 --> 00:07:32.200]  就是一個機會給我們
[00:07:32.200 --> 00:07:35.640]  可以傳揚上帝的奧秘
[00:07:35.640 --> 00:07:38.400]  傳揚這個福音
[00:07:38.400 --> 00:07:40.000]  這個門在聖經裡面
[00:07:40.000 --> 00:07:41.120]  講過很多次的
[00:07:41.120 --> 00:07:43.320]  尤其是在新約那裡
[00:07:43.320 --> 00:07:47.240]  《使徒行傳》十四章二十七節
[00:07:47.240 --> 00:07:49.840]  當時保羅和巴拿巴
[00:07:49.840 --> 00:07:52.920]  去完第一次的宣教旅程
[00:07:52.920 --> 00:07:56.400]  他回到安提阿的地方
[00:07:56.400 --> 00:07:58.000]  去述職
[00:07:58.000 --> 00:07:59.920]  路加怎麼說呢
[00:07:59.920 --> 00:08:01.000]  路加寫《使徒行傳》
[00:08:01.000 --> 00:08:05.240]  他形容他們一到那裡就聚集了會眾
[00:08:05.240 --> 00:08:09.040]  述說上帝藉他們所行的一切事
[00:08:09.040 --> 00:08:13.600]  並且上帝怎樣為外邦人開了這道門
[00:08:13.600 --> 00:08:18.520]  因為是第一次福音傳到外邦的地方
[00:08:18.520 --> 00:08:22.920]  外邦不是猶太人以外的地方
[00:08:22.920 --> 00:08:25.800]  就是保羅和巴拿巴第一次的旅程
[00:08:25.800 --> 00:08:29.480]  上帝打開了這個道的門
[00:08:29.480 --> 00:08:30.640]  打開了這道門
[00:08:30.640 --> 00:08:32.480]  打開了福音的門
[00:08:32.480 --> 00:08:35.760]  原來福音不只是猶太人的專利
[00:08:35.760 --> 00:08:38.080]  福音其實是給每一個人
[00:08:38.080 --> 00:08:40.160]  包括我們香港人
[00:08:40.160 --> 00:08:42.320]  這個就是二千多年前
[00:08:42.320 --> 00:08:44.960]  這道門就是打開了
[00:08:44.960 --> 00:08:48.960]  後來保羅在哥林多後書那裡說
[00:08:48.960 --> 00:08:52.360]  他說我從前為基督的福音
[00:08:52.360 --> 00:08:54.240]  到了特羅亞
[00:08:54.240 --> 00:08:59.040]  特羅亞主給我開了門
[00:08:59.040 --> 00:09:02.000]  保羅說回《使徒行傳》那一段
[00:09:02.000 --> 00:09:07.160]  就是特羅亞在阿塞亞最西邊的一個海港
[00:09:07.160 --> 00:09:09.880]  本來保羅沒有打算坐船過去
[00:09:09.880 --> 00:09:12.760]  本來打算繞一圈回到安提安
[00:09:12.760 --> 00:09:14.320]  耶路撒冷這邊
[00:09:14.320 --> 00:09:15.360]  但結果怎樣
[00:09:15.360 --> 00:09:16.760]  晚上有一個異象
[00:09:16.760 --> 00:09:21.160]  就是一個馬其頓的人叫他過來
[00:09:21.160 --> 00:09:22.880]  福音怎樣
[00:09:22.880 --> 00:09:26.400]  第一次去到歐洲的地方
[00:09:26.400 --> 00:09:30.440]  上帝為保羅打開了福音的門
[00:09:30.440 --> 00:09:33.240]  要他去愛琴海
[00:09:33.240 --> 00:09:35.560]  去菲律賓的地方
[00:09:35.560 --> 00:09:37.520]  馬其頓的地方
[00:09:37.520 --> 00:09:40.680]  門就打開了
[00:09:40.680 --> 00:09:42.680]  要我們做些什麼呢
[00:09:42.680 --> 00:09:48.240]  就要我們去宣講基督的奧秘
[00:09:48.240 --> 00:09:51.240]  之前講高樓西書已經講了上帝的奧秘
[00:09:51.240 --> 00:09:52.120]  基督的奧秘
[00:09:52.120 --> 00:09:53.560]  今天不再多講
[00:09:53.560 --> 00:09:54.920]  但我再提醒大家
[00:09:54.920 --> 00:10:00.560]  奧秘這東西就不是人所想的秘
[00:10:00.560 --> 00:10:02.360]  就是那些秘密
[00:10:02.360 --> 00:10:06.840]  我提醒大家奧秘的正字就不是和字邊的
[00:10:06.840 --> 00:10:09.440]  是是字補的
[00:10:09.440 --> 00:10:10.440]  很多錯的
[00:10:10.440 --> 00:10:13.120]  你看什麼地球奧秘的「秘」字都寫錯了
[00:10:13.120 --> 00:10:16.160]  是真正的字是「神」字邊
[00:10:16.160 --> 00:10:17.680]  「是」字邊
[00:10:17.680 --> 00:10:21.960]  康熙字已經教過我
[00:10:21.960 --> 00:10:22.960]  所以一定是對的
[00:10:22.960 --> 00:10:26.760]  所以奧秘就是秘密
[00:10:26.760 --> 00:10:27.560]  不是秘密
[00:10:27.560 --> 00:10:29.880]  不是說我和你說的秘密
[00:10:29.880 --> 00:10:32.480]  不是說我告訴你不要告訴別人
[00:10:32.480 --> 00:10:34.320]  你一個回合就告訴別人
[00:10:34.320 --> 00:10:35.640]  如果他叫我不要告訴你
[00:10:35.640 --> 00:10:36.520]  我都會說出去
[00:10:36.520 --> 00:10:37.440]  我們是這樣的
[00:10:37.440 --> 00:10:39.960]  人的秘密就是很低層次很膚淺的
[00:10:39.960 --> 00:10:42.160]  但上帝的奧秘不是秘密
[00:10:42.160 --> 00:10:43.240]  是秘密
[00:10:43.240 --> 00:10:47.200]  而秘密你找回牛津的原本的字典是什麼意思呢
[00:10:47.200 --> 00:10:50.080]  原來它解釋的是一件很難了解的事
[00:10:50.080 --> 00:10:51.840]  除非有什麼
[00:10:51.840 --> 00:10:53.440]  Divine Revelation
[00:10:53.440 --> 00:10:57.480]  有上帝而來的啟示你才會明白
[00:10:57.480 --> 00:11:00.120]  原來以前的人已經知道
[00:11:00.120 --> 00:11:02.360]  真正的奧秘是從神而來
[00:11:02.360 --> 00:11:04.480]  而我們是不會明白
[00:11:04.480 --> 00:11:07.880]  除非有從神而來的啟示
[00:11:07.880 --> 00:11:10.560]  這個才是最重要的
[00:11:10.560 --> 00:11:12.040]  所以今天我們的傳道
[00:11:12.040 --> 00:11:13.640]  我們傳的福音出去
[00:11:13.640 --> 00:11:16.240]  不是靠人的能力
[00:11:16.240 --> 00:11:17.760]  是從神而來
[00:11:17.760 --> 00:11:21.200]  這個奧秘如果不是神啟示你
[00:11:21.200 --> 00:11:22.880]  你是不會明白
[00:11:22.880 --> 00:11:24.960]  你不會知道應該怎麼做
[00:11:24.960 --> 00:11:28.480]  不知道好不好跟他去這個地方
[00:11:28.480 --> 00:11:30.080]  去不去那裡傳福音
[00:11:30.080 --> 00:11:31.960]  我們應該怎麼說
[00:11:31.960 --> 00:11:33.840]  用什麼說話
[00:11:33.840 --> 00:11:35.680]  很多事情我們是會明白
[00:11:35.680 --> 00:11:39.280]  除非有上帝將這個奧秘啟示了我們
[00:11:39.280 --> 00:11:40.320]  我們才明白
[00:11:40.320 --> 00:11:41.520]  大家有傳福音
[00:11:41.520 --> 00:11:43.960]  知道有這個經驗
[00:11:43.960 --> 00:11:46.400]  不是說你大聲
[00:11:46.400 --> 00:11:48.560]  人家就聽你的話
[00:11:48.560 --> 00:11:51.520]  不是你大聲就夠惡
[00:11:51.520 --> 00:11:53.680]  就最正確了
[00:11:53.680 --> 00:11:55.400]  不是的
[00:11:55.400 --> 00:11:57.120]  你要感動人心的話
[00:11:57.120 --> 00:11:58.360]  這個是從神而來的
[00:11:58.360 --> 00:11:59.640]  不是從人而來
[00:11:59.640 --> 00:12:01.440]  不是說你口才好
[00:12:01.440 --> 00:12:03.120]  你辯論好
[00:12:03.120 --> 00:12:06.000]  你就可以拗贏人家
[00:12:06.000 --> 00:12:07.320]  人家就相信
[00:12:07.320 --> 00:12:08.240]  可能都會的
[00:12:08.240 --> 00:12:09.440]  因為他怕了你
[00:12:09.440 --> 00:12:10.120]  煩嘛
[00:12:10.120 --> 00:12:10.920]  經常跟他爭辯
[00:12:10.920 --> 00:12:12.000]  信啊信啊信啊
[00:12:12.000 --> 00:12:13.440]  你不要再煩我了
[00:12:13.440 --> 00:12:16.360]  但這個不是真的明白的信仰
[00:12:16.360 --> 00:12:17.720]  他是不明白
[00:12:17.720 --> 00:12:20.440]  所以今天我們不是靠人的知識
[00:12:20.440 --> 00:12:22.800]  不是說你整本聖經背熟了
[00:12:22.800 --> 00:12:26.240]  當然我是很建議大家是熟習聖經
[00:12:26.240 --> 00:12:27.840]  是很方便我們去傳福音
[00:12:27.840 --> 00:12:29.600]  但是不是說你熟悉了
[00:12:29.600 --> 00:12:32.000]  不是說你神學院幾個博士學位
[00:12:32.000 --> 00:12:33.480]  不是說你是多出名
[00:12:33.480 --> 00:12:36.400]  你就將這個福音很容易傳開去
[00:12:36.400 --> 00:12:38.800]  我們這個返教會從小回到大
[00:12:38.800 --> 00:12:41.040]  就去過很多次報道會
[00:12:41.040 --> 00:12:42.360]  很多時候報道會
[00:12:42.360 --> 00:12:45.040]  我經歷就是一個講員
[00:12:45.040 --> 00:12:45.600]  普通而已
[00:12:45.600 --> 00:12:47.360]  講得平平無奇
[00:12:47.360 --> 00:12:51.400]  就是很多人信主
[00:12:51.400 --> 00:12:52.480]  我拆了一條
[00:12:52.480 --> 00:12:54.640]  很多人舉手卻止
[00:12:54.640 --> 00:12:57.560]  下次就請一個很出名的講員來
[00:12:57.560 --> 00:12:58.440]  有什麼博士
[00:12:58.440 --> 00:13:00.080]  有什麼牧者
[00:13:00.080 --> 00:13:01.800]  孫教士
[00:13:01.800 --> 00:13:03.840]  沒有人舉手
[00:13:03.840 --> 00:13:05.200]  我不是說誰適合誰不適合
[00:13:05.200 --> 00:13:08.640]  是真正能夠將福音傳開去
[00:13:08.640 --> 00:13:10.280]  是上帝打開的門
[00:13:10.280 --> 00:13:11.920]  不是靠人的能力
[00:13:11.920 --> 00:13:16.200]  更加不是靠人自己的智慧和知識
[00:13:16.200 --> 00:13:17.920]  就算是智慧和知識
[00:13:17.920 --> 00:13:19.560]  都是從神而來
[00:13:19.560 --> 00:13:21.760]  不是從人那裡來
[00:13:21.760 --> 00:13:23.960]  這個就最重要
[00:13:23.960 --> 00:13:26.920]  所以我們去宣講神的奧秘的時候
[00:13:26.920 --> 00:13:28.480]  我們最重要是什麼做呢
[00:13:28.480 --> 00:13:30.600]  聖經哥羅西書就教導我們
[00:13:30.600 --> 00:13:31.840]  先有一個前設
[00:13:31.840 --> 00:13:34.120]  第一件事要祈禱
[00:13:34.120 --> 00:13:35.360]  傳福音之前
[00:13:35.360 --> 00:13:37.200]  第一件事要祈禱
[00:13:37.200 --> 00:13:38.400]  因為保羅就叫他們
[00:13:38.400 --> 00:13:40.920]  你為我求告
[00:13:40.920 --> 00:13:42.920]  你們要行切禱告
[00:13:42.920 --> 00:13:45.240]  在禱告中警醒感恩
[00:13:45.240 --> 00:13:47.160]  同時也要為我們禱告
[00:13:47.160 --> 00:13:50.080]  求上帝給我們打開傳道的門
[00:13:50.080 --> 00:13:53.000]  所以其實當我們傳福音的時候
[00:13:53.000 --> 00:13:55.480]  第一件事就是要祈禱
[00:13:55.480 --> 00:13:59.760]  過往我們教會都派一些人出去探訪
[00:13:59.760 --> 00:14:00.960]  派一些單張
[00:14:00.960 --> 00:14:02.400]  尤其是報道會之前
[00:14:02.400 --> 00:14:03.920]  我們都會做的
[00:14:03.920 --> 00:14:06.440]  很多時候我們分組
[00:14:06.440 --> 00:14:08.400]  我們分三個人一組
[00:14:08.400 --> 00:14:10.520]  為什麼分三個人一組呢
[00:14:10.520 --> 00:14:12.560]  兩個人進去
[00:14:12.560 --> 00:14:15.600]  那家外賣店
[00:14:15.600 --> 00:14:17.920]  通常都派兩個
[00:14:17.920 --> 00:14:19.200]  一男一女
[00:14:19.200 --> 00:14:20.400]  去跟他們談
[00:14:20.400 --> 00:14:24.000]  一個留守在車上做什麼
[00:14:24.000 --> 00:14:26.480]  不是說怕抄牌的
[00:14:26.480 --> 00:14:29.200]  而是為他們兩個禱告在背後
[00:14:29.200 --> 00:14:30.760]  這個很重要
[00:14:30.760 --> 00:14:31.520]  為他們祈禱
[00:14:31.520 --> 00:14:34.480]  不要小看祈禱的力量
[00:14:34.480 --> 00:14:36.640]  祈禱的力量很大
[00:14:36.640 --> 00:14:37.560]  兩個人進去
[00:14:37.560 --> 00:14:39.440]  一個不重要
[00:14:39.440 --> 00:14:41.920]  那個很重要
[00:14:41.920 --> 00:14:43.440]  1969年7月的時候
[00:14:43.440 --> 00:14:47.160]  美國就派了三個太空人上月球
[00:14:47.160 --> 00:14:49.040]  記不記得
[00:14:49.040 --> 00:14:52.920]  你問太空人什麼名字
[00:14:52.920 --> 00:14:54.960]  阿姆斯特隆很多人都聽過
[00:14:54.960 --> 00:14:55.720]  杭斯朗
[00:14:55.720 --> 00:14:57.400]  Alvin也聽過
[00:14:57.400 --> 00:14:58.640]  還有一個
[00:14:58.640 --> 00:14:59.960]  那個不出名
[00:14:59.960 --> 00:15:02.240]  那個去到也沒有下去月球
[00:15:02.240 --> 00:15:04.520]  他留守在太空船上
[00:15:04.520 --> 00:15:06.480]  在太空船上
[00:15:06.480 --> 00:15:07.360]  他不是為他們祈禱
[00:15:07.360 --> 00:15:07.880]  我相信
[00:15:07.880 --> 00:15:08.800]  可能都是
[00:15:08.800 --> 00:15:10.600]  那幾個都是基督徒
[00:15:10.600 --> 00:15:12.400]  但是問題就是
[00:15:12.400 --> 00:15:17.640]  那個幕後那個才重要
[00:15:17.640 --> 00:15:19.280]  如果那個太空船壞了
[00:15:19.280 --> 00:15:22.280]  那兩個就走不了
[00:15:22.280 --> 00:15:24.480]  他一定要留守在太空船上
[00:15:24.480 --> 00:15:27.560]  確保那些東西是運作正常
[00:15:27.560 --> 00:15:28.880]  但是世人就後來
[00:15:28.880 --> 00:15:30.800]  那些人忘記了他是誰
[00:15:30.800 --> 00:15:33.480]  因為他沒有照片
[00:15:33.480 --> 00:15:36.200]  踩進去的腳印也沒有
[00:15:36.200 --> 00:15:37.280]  但是不要忘記
[00:15:37.280 --> 00:15:41.240]  祈禱在背後才是重要
[00:15:41.240 --> 00:15:43.440]  這個是很重要的
[00:15:43.440 --> 00:15:47.240]  就是我們要不單止就這樣祈禱
[00:15:47.240 --> 00:15:48.240]  聖經說什麼
[00:15:48.240 --> 00:15:50.640]  行徹禱告
[00:15:50.640 --> 00:15:52.560]  行徹可能大家誤會了
[00:15:52.560 --> 00:15:55.160]  以為就是不斷的禱告
[00:15:55.160 --> 00:15:56.360]  我天天祈禱
[00:15:56.360 --> 00:15:57.840]  祈禱神聽我的話
[00:15:57.840 --> 00:15:59.640]  提到神也怕了我
[00:15:59.640 --> 00:16:02.040]  我們要行徹
[00:16:02.040 --> 00:16:02.560]  貼上來
