
[00:00:00.000 --> 00:00:03.160]  人生真的有很多不似預期的事情
[00:11:01.100 --> 00:11:04.300]  並為神知道被斬首的人的靈魂
[00:11:04.300 --> 00:11:07.300]  和沒有拜過那獸與獸匠
[00:11:07.300 --> 00:11:12.100]  也沒有在額上和手上打過他印記的人的靈魂
[00:11:12.100 --> 00:11:13.700]  他們都復活了
[00:11:13.700 --> 00:11:17.300]  與基督一同作王一千年
[00:11:17.300 --> 00:11:19.300]  大家要留意
[00:11:19.300 --> 00:11:23.300]  在這個約翰的看見裏面
[00:11:23.300 --> 00:11:25.900]  這裏看到是甚麼?
[00:11:25.900 --> 00:11:27.900]  有兩樣東西
[00:11:27.900 --> 00:11:29.900]  是一些寶座
[00:11:29.900 --> 00:11:31.100]  不是一個寶座
[00:11:31.100 --> 00:11:32.500]  是一些寶座
[00:11:32.500 --> 00:11:37.100]  前文我們聖經裏面第四章和十一章都有講到
[00:11:37.100 --> 00:11:39.500]  原來天上除了
[00:11:39.500 --> 00:11:43.100]  被殺的羔羊坐在寶座上之外
[00:11:43.100 --> 00:11:45.500]  永生神在寶座上面
[00:11:45.500 --> 00:11:48.300]  還有二十四位長老
[00:11:48.300 --> 00:11:50.100]  他們坐在上面
[00:11:50.100 --> 00:11:54.100]  他們就是有一個審判者的角色
[00:11:54.100 --> 00:11:58.100]  他們要得冠冕得榮耀
[00:11:58.100 --> 00:12:00.300]  是因為他們過去在地上
[00:12:00.300 --> 00:12:04.300]  怎樣忠心跟隨侍奉永活的神
[00:12:04.300 --> 00:12:06.900]  在這個圖畫裏面
[00:12:06.900 --> 00:12:08.300]  另外一個角色是甚麼?
[00:12:08.300 --> 00:12:10.900]  是一班被斬首的人
[00:12:10.900 --> 00:12:12.900]  是一班殉道者
[00:12:12.900 --> 00:12:15.700]  是一班至死無懼的
[00:12:15.700 --> 00:12:19.500]  沒有拜過獸與獸匠那班的人
[00:12:19.500 --> 00:12:23.100]  他們沒有來受印記這些的靈魂
[00:12:23.100 --> 00:12:24.500]  他們被迫害
[00:12:24.500 --> 00:12:26.700]  甚至殉道而死
[00:12:26.700 --> 00:12:28.700]  聖經說他們都復活了
[00:12:28.700 --> 00:12:31.300]  與基督一同作王一千年
[00:12:31.300 --> 00:12:34.300]  但是這個描述
[00:12:34.300 --> 00:12:36.300]  是一些所謂
[00:12:36.300 --> 00:12:38.900]  毛千禧年派的解經家
[00:12:38.900 --> 00:12:40.700]  他們會解為
[00:12:40.700 --> 00:12:45.100]  就是說在這個千禧年的國度
[00:12:45.100 --> 00:12:47.900]  其實現在都在發生
[00:12:47.900 --> 00:12:49.900]  在我們這個地上
[00:12:49.900 --> 00:12:51.900]  而他們解釋這個
[00:12:51.900 --> 00:12:54.700]  只是殉道者的靈魂
[00:12:54.700 --> 00:12:55.900]  他們的復活
[00:12:55.900 --> 00:12:57.500]  就是在天上
[00:12:57.500 --> 00:13:00.500]  是一個屬靈的復活
[00:13:00.500 --> 00:13:03.300]  但是這個解釋很有問題
[00:13:03.300 --> 00:13:06.500]  因為你再看下去第五節和第六節
[00:13:06.500 --> 00:13:08.300]  你就可以看到
[00:13:08.300 --> 00:13:10.700]  為甚麼不可以這樣去解釋
[00:13:10.700 --> 00:13:11.900]  我們一起讀
[00:13:11.900 --> 00:13:14.100]  這是頭一次的復活
[00:13:14.100 --> 00:13:16.700]  其餘的死人還沒有復活
[00:13:16.700 --> 00:13:19.100]  直等那一千年滿了
[00:13:19.100 --> 00:13:22.100]  在頭一次復活有份的有福了
[00:13:22.100 --> 00:13:23.300]  聖潔了
[00:13:23.300 --> 00:13:24.700]  第二次的死
[00:13:24.700 --> 00:13:27.300]  在他們身上沒有權柄
[00:13:27.300 --> 00:13:30.700]  但他們要作神和基督的祭司
[00:13:30.700 --> 00:13:34.300]  也要與基督一同作王一千年
[00:13:34.300 --> 00:13:36.900]  在這裡所強調的
[00:13:36.900 --> 00:13:39.900]  在一個頭一次復活的
[00:13:39.900 --> 00:13:41.900]  是很重要的
[00:13:41.900 --> 00:13:43.100]  是有份
[00:13:43.100 --> 00:13:44.500]  是聖潔
[00:13:44.500 --> 00:13:46.500]  他們是蒙福的
[00:13:46.500 --> 00:13:50.100]  這班頭一次復活他們就不需要第二次死
[00:13:50.100 --> 00:13:51.700]  第二次死的意思就是
[00:13:51.700 --> 00:13:53.900]  他們要被營造火壺
[00:13:53.900 --> 00:13:55.900]  永遠的地獄
[00:13:55.900 --> 00:13:58.500]  所以這一段聖經
[00:13:58.500 --> 00:14:01.500]  如果你說只是殉道者的靈魂
[00:14:01.500 --> 00:14:03.100]  才有份復活
[00:14:03.100 --> 00:14:05.100]  是解釋不了的
[00:14:05.100 --> 00:14:08.500]  保羅和彼得有很多其他的相關經文
[00:14:08.500 --> 00:14:10.100]  是告訴我們
[00:14:10.100 --> 00:14:12.100]  我們忠心跟隨主的人
[00:14:12.100 --> 00:14:16.100]  我們是信奉耶穌基督神兒子的神的兒女
[00:14:16.100 --> 00:14:18.100]  我們沒有否認祂
[00:14:18.100 --> 00:14:21.500]  祂將來在人的面前都會認我們
[00:14:21.500 --> 00:14:22.500]  我們怎樣?
[00:14:22.500 --> 00:14:25.500]  我們與基督一同作王
[00:14:25.500 --> 00:14:27.300]  提摩太后書2章
[00:14:27.300 --> 00:14:30.900]  是告訴我們我們要忍耐到底
[00:14:30.900 --> 00:14:35.900]  所以如果我們用啟示錄這個記錄
[00:14:35.900 --> 00:14:39.500]  你沒有辦法用毛千禧年的那種解釋
[00:14:39.500 --> 00:14:40.900]  我自己個人
[00:14:40.900 --> 00:14:46.300]  一直都是持前千禧年的神學觀點
[00:14:46.300 --> 00:14:48.300]  前千禧年的意思就是說
[00:14:48.300 --> 00:14:51.300]  在千禧年割道之前
[00:14:51.300 --> 00:14:53.700]  耶穌就回來了
[00:14:53.700 --> 00:14:56.100]  耶穌來到這個地上
[00:14:56.100 --> 00:14:59.100]  有很多人就會駁斥我們
[00:14:59.100 --> 00:15:03.300]  他說這裡明明四到六節都是講天上的景象
[00:15:03.300 --> 00:15:05.500]  沒有講到在地上
[00:15:05.500 --> 00:15:07.300]  但是大家要留意
[00:15:07.300 --> 00:15:11.900]  這裡是形容天上的一個意象
[00:15:11.900 --> 00:15:15.100]  但是絕對絕對不會否定了
[00:15:15.100 --> 00:15:18.500]  在天上這個榮耀的意象
[00:15:18.500 --> 00:15:21.100]  就是說我們聖徒被提
[00:15:21.100 --> 00:15:23.700]  去到空中與主相遇
[00:15:23.700 --> 00:15:25.700]  與耶穌相遇之後
[00:15:25.700 --> 00:15:27.300]  我們已經復活了
[00:15:27.300 --> 00:15:29.100]  有一個復活明耀的身體
[00:15:29.100 --> 00:15:32.300]  我們也要駕著雲彩與耶穌基督一同
[00:15:32.300 --> 00:15:34.100]  回到這個地上
[00:15:34.100 --> 00:15:37.300]  《使徒行傳》第一章有講這件事
[00:15:37.300 --> 00:15:41.300]  所以這些彼此經文互涉的印證
[00:15:41.300 --> 00:15:43.300]  可以再一次證實
[00:15:43.300 --> 00:15:45.900]  這裡講的不只是殉道者
[00:15:45.900 --> 00:15:50.500]  是講所有信靠主耶穌的命的人
[00:15:50.500 --> 00:15:51.900]  我們是有份的
[00:15:51.900 --> 00:15:55.300]  今天你是不是清楚信主呢?
[00:15:55.300 --> 00:15:57.100]  這件事就很重要了
[00:15:57.100 --> 00:15:58.900]  不是說你缺志多少次
[00:15:58.900 --> 00:16:01.300]  不是說你有沒有洗禮證書
[00:16:01.300 --> 00:16:04.700]  你有神的兒子 你就有永生
[00:16:04.700 --> 00:16:07.900]  你沒有真實的與耶穌基督結連
[00:16:07.900 --> 00:16:10.900]  你有一個掛名的基督徒
[00:16:10.900 --> 00:16:12.900]  請你快點悔改
[00:16:12.900 --> 00:16:14.900]  你要警醒
[00:16:14.900 --> 00:16:19.300]  所以在這裡和大家有一個解說之後
[00:16:19.300 --> 00:16:22.900]  我在這裡不是講神學講座
[00:16:22.900 --> 00:16:24.100]  是複雜的
[00:16:24.100 --> 00:16:26.300]  如果講這三個論點
[00:16:26.300 --> 00:16:27.700]  是要很長時間的
[00:16:27.700 --> 00:16:29.900]  所以我是講道
[00:16:29.900 --> 00:16:33.500]  所以我只能夠給一個最簡單的背景
[00:16:33.500 --> 00:16:35.500]  給大家知一知 了解
[00:16:35.500 --> 00:16:37.500]  聽一聽就好了
[00:16:37.500 --> 00:16:40.500]  首先千禧年的這種論述
[00:16:40.500 --> 00:16:44.500]  是初期教會一直期待
[00:16:44.500 --> 00:16:46.500]  他們起初以為耶穌
[00:16:46.500 --> 00:16:49.500]  在他們大迫不及之後很快會回來
[00:16:49.500 --> 00:16:51.900]  但是耶穌一直都沒有回來
[00:16:51.900 --> 00:16:56.700]  他們期待的就是主耶穌回來之後
[00:16:56.700 --> 00:17:00.500]  為他們建立一個具體的千年國度
[00:17:00.500 --> 00:17:03.900]  他們根據的也是啟示錄這段經文
[00:17:03.900 --> 00:17:05.700]  在二十世紀的時候
[00:17:05.700 --> 00:17:09.500]  還有很多環教會都是採納這種意見
[00:17:09.500 --> 00:17:12.700]  毛千禧年這種看法就是
[00:17:12.700 --> 00:17:15.300]  中世紀的時候教會開始的
[00:17:15.300 --> 00:17:17.900]  近期也有一些華人的學者
[00:17:17.900 --> 00:17:21.100]  他們相信千禧年國度只是一個表號
[00:17:21.100 --> 00:17:23.300]  象徵就是現今世代
[00:17:23.300 --> 00:17:25.300]  已經在進行當中
[00:17:25.300 --> 00:17:30.300]  當中有一個代表性人物就是奧古斯丁
[00:17:30.300 --> 00:17:33.900]  奧古斯丁他認為千禧年國
[00:17:33.900 --> 00:17:35.900]  已經降臨在地上
[00:17:35.900 --> 00:17:38.500]  他跟隨東方教父
[00:17:38.500 --> 00:17:40.500]  俄里根那種《釋經法》
[00:17:40.500 --> 00:17:44.500]  是用一個象徵解釋千禧年有關的經文
[00:17:44.500 --> 00:17:48.900]  他認為毛千禧年不是指沒有千禧年
[00:17:48.900 --> 00:17:52.100]  是指到政教合一的教會時期
[00:17:52.100 --> 00:17:53.700]  就是千禧年
[00:17:53.700 --> 00:17:56.100]  千禧年的重點不在於一千年
[00:17:56.100 --> 00:18:00.900]  是指天上的神權和地上的王權合一
[00:18:00.900 --> 00:18:03.100]  前者就是教王是代表
[00:18:03.100 --> 00:18:05.900]  後者就是國王做主
[00:18:05.900 --> 00:18:08.700]  但是到了基督耶穌來臨的時候
[00:18:08.700 --> 00:18:10.300]  基督親自掌權
[00:18:10.300 --> 00:18:11.900]  就是地上的教會
[00:18:11.900 --> 00:18:14.500]  千禧王國完結的時候
[00:18:14.500 --> 00:18:16.100]  教會成為新娘
[00:18:16.100 --> 00:18:18.500]  與基督成婚了 合二為一
[00:18:18.500 --> 00:18:25.100]  這是毛千禧年那種觀點去解釋這段經文
[00:18:25.100 --> 00:18:28.300]  最後 後千禧年的這種說法
[00:18:28.300 --> 00:18:30.100]  是十八世紀末期
[00:18:30.100 --> 00:18:32.500]  到二十世紀中葉的時候
[00:18:32.500 --> 00:18:34.900]  他們相信主在來之前
[00:18:34.900 --> 00:18:38.500]  信徒是熱心傳福音
[00:18:38.500 --> 00:18:40.500]  去履行大使命
[00:18:40.500 --> 00:18:44.500]  協助世上建立一個千禧年的國度
[00:18:44.500 --> 00:18:50.500]  當時特別是北美一班的復興報道家
[00:18:50.500 --> 00:18:53.100]  他們很熱心去履行大使命
[00:18:53.100 --> 00:18:56.900]  他們認為我們要破除不公義的社會制度
[00:18:56.900 --> 00:18:59.300]  洗滌道德腐敗和智力
[00:18:59.300 --> 00:19:02.300]  去建立一個更美好更公平的社會
[00:19:02.300 --> 00:19:06.100]  在地上就會出現天國
[00:19:06.100 --> 00:19:09.700]  他們普遍相信世界會越來越好
[00:19:09.700 --> 00:19:13.100]  當人類社會踏入璀璨輝煌的時候
