
[00:00:00.000 --> 00:00:03.200]  丁子梅,你跟旁邊的人說一聲,你敬拜很有力啊!
[00:02:11.600 --> 00:02:15.600]  萬物是藉著他造的,凡被造的,
[00:02:15.600 --> 00:02:18.600]  沒有一樣不是藉著他造的。
[00:02:18.600 --> 00:02:22.100]  道成了肉身,住在我們中間,
[00:02:22.100 --> 00:02:26.100]  充充滿滿的,有因典有真理。
[00:02:26.100 --> 00:02:29.100]  太初有道,哇,很有氣勢,
[00:02:29.100 --> 00:02:32.100]  好像看武俠小說開頭一樣。
[00:02:32.100 --> 00:02:36.100]  其實與《創世記》一章一節說起初神創造天地,
[00:02:36.100 --> 00:02:41.100]  都是在說時間與宇宙萬物當中的起頭。
[00:02:41.100 --> 00:02:45.600]  所以使徒約翰一開始就突顯了耶穌基督的神聖,
[00:02:45.600 --> 00:02:49.100]  祂在創世之先已經與神同在。
[00:02:49.100 --> 00:02:53.100]  耶穌就是神,這一個真理。
[00:02:53.100 --> 00:02:55.600]  道希臘文叫做 logos,
[00:02:55.600 --> 00:03:00.100]  如果大家後來演繹成英文就變成 logo,
[00:03:00.100 --> 00:03:03.100]  我們同福堂不是有個 logo 的嗎?
[00:03:03.100 --> 00:03:05.100]  就叫做 logos,
[00:03:05.100 --> 00:03:08.100]  英文叫做 word,
[00:03:08.100 --> 00:03:10.100]  中文就是神的話語。
[00:03:10.100 --> 00:03:14.100]  所以道就是神的說話。
[00:03:14.100 --> 00:03:17.600]  你知不知道我們的神是怎樣創造天地的?
[00:03:17.600 --> 00:03:20.100]  祂不用用手,不用下手下腳,
[00:03:20.100 --> 00:03:24.100]  不用用鎚,不用用釘,祂用嘴巴而已。
[00:03:24.100 --> 00:03:26.100]  在整個《創世記》裡面,
[00:03:26.100 --> 00:03:28.100]  第一章你可以看到,
[00:03:28.100 --> 00:03:30.600]  神說什麼就有什麼。
[00:03:30.600 --> 00:03:32.600]  我舉例,第一章第三節說,
[00:03:32.600 --> 00:03:35.600]  神說要有光就有了光。
[00:03:35.600 --> 00:03:37.600]  所以神是用祂的說話,
[00:03:37.600 --> 00:03:40.600]  也是用神的道來創造這個世界。
[00:03:40.600 --> 00:03:43.100]  也是耶穌,道就是耶穌,
[00:03:43.100 --> 00:03:45.100]  所以是耶穌創造這個世界,
[00:03:45.100 --> 00:03:48.100]  道在起初已經存在。
[00:03:48.100 --> 00:03:50.600]  就好像我們的何牧師一樣,
[00:03:50.600 --> 00:03:54.600]  他在一九九一年八月創立同福堂,
[00:03:54.600 --> 00:04:00.100]  意思就是當然在三十二年前已經存在,
[00:04:00.100 --> 00:04:04.100]  而且他領受呼召去建立教會。
[00:04:04.100 --> 00:04:07.600]  而在第十四節裡面說道成肉身,
[00:04:07.600 --> 00:04:10.600]  這四個字對我們來說非常有愛,
[00:04:10.600 --> 00:04:13.600]  就是因為耶穌降世為人。
[00:04:13.600 --> 00:04:16.600]  我現在站在這裡講道,
[00:04:16.600 --> 00:04:18.600]  我們世俗一點講,
[00:04:18.600 --> 00:04:20.600]  我們就是講耶穌,
[00:04:20.600 --> 00:04:23.600]  所以聽道,我們就是聽耶穌。
[00:04:23.600 --> 00:04:26.600]  你約人來,你聽耶穌,
[00:04:26.600 --> 00:04:28.600]  這個人講耶穌。
[00:04:28.600 --> 00:04:32.600]  所以我們嘗試用耶穌來代替道,
[00:04:32.600 --> 00:04:36.100]  我讀多一次剛才我們讀過的經文,
[00:04:36.100 --> 00:04:38.600]  就是說太初有耶穌,
[00:04:38.600 --> 00:04:40.600]  耶穌與神同在,
[00:04:40.600 --> 00:04:42.100]  耶穌就是神。
[00:04:42.100 --> 00:04:44.600]  這耶穌太初與神同在,
[00:04:44.600 --> 00:04:46.600]  萬物是藉著祂造的,
[00:04:46.600 --> 00:04:50.600]  凡被造的,沒有一樣不是藉著祂造的。
[00:04:50.600 --> 00:04:52.100]  耶穌成了肉身,
[00:04:52.100 --> 00:04:54.100]  住在我們中間,
[00:04:54.100 --> 00:04:58.100]  充充滿滿的,有因典有真理。
[00:04:58.100 --> 00:05:02.100]  讓姐妹們明白了。
[00:05:02.100 --> 00:05:04.100]  所以使徒約翰一開始的時候,
[00:05:04.100 --> 00:05:05.600]  就期望我們明白,
[00:05:05.600 --> 00:05:08.600]  耶穌無論在世上所做的一切,
[00:05:08.600 --> 00:05:10.100]  祂所講的一切,
[00:05:10.100 --> 00:05:11.600]  就是神的說話,
[00:05:11.600 --> 00:05:13.100]  就是神的工作,
[00:05:13.100 --> 00:05:17.100]  因為耶穌就是神。
[00:05:17.100 --> 00:05:18.100]  我的理解,
[00:05:18.100 --> 00:05:20.600]  導成肉身是什麼一回事呢?
[00:05:20.600 --> 00:05:22.100]  大家喜不喜歡玩遊戲機?
[00:05:22.100 --> 00:05:23.600]  有沒有人玩遊戲機?
[00:05:23.600 --> 00:05:26.600]  玩遊戲機過關就叫升等級,對不對?
[00:05:26.600 --> 00:05:29.600]  但是我們的耶穌是神,
[00:05:29.600 --> 00:05:31.100]  祂是一個偉大的神,
[00:05:31.100 --> 00:05:34.100]  但是祂卻願意降等級。
[00:05:34.100 --> 00:05:35.100]  什麼叫降等級呢?
[00:05:35.100 --> 00:05:39.600]  就是我們原先世上沒有人不認識神是怎樣的,
[00:05:39.600 --> 00:05:41.100]  沒有人能夠認識神。
[00:05:41.100 --> 00:05:43.600]  但是就因為愛我們的耶穌,
[00:05:43.600 --> 00:05:45.600]  祂願意降等級,
[00:05:45.600 --> 00:05:47.100]  成為人的樣式。
[00:05:47.100 --> 00:05:49.100]  讓人可以認識、明白,
[00:05:49.100 --> 00:05:51.600]  以及接受的程度。
[00:05:51.600 --> 00:05:53.600]  原先祂很高的程度,
[00:05:53.600 --> 00:05:55.100]  等於一個幼稚園,
[00:05:55.100 --> 00:05:57.100]  你要祂讀博士,
[00:05:57.100 --> 00:05:58.100]  沒有人會懂,
[00:05:58.100 --> 00:05:59.600]  幼稚園學生是不會的。
[00:05:59.600 --> 00:06:02.100]  但是這個博士竟然降等級,
[00:06:02.100 --> 00:06:03.600]  變成一個幼稚園的學生,
[00:06:03.600 --> 00:06:06.600]  讓他明白究竟一個博士究竟是一個什麼人。
[00:06:06.600 --> 00:06:07.600]  這是一個例子。
[00:06:07.600 --> 00:06:10.100]  他甚至乎來到住在我們中間,
[00:06:10.100 --> 00:06:11.600]  為我們犧牲,
[00:06:11.600 --> 00:06:17.600]  就是彰顯了我們的神偉大的愛和恩典。
[00:06:17.600 --> 00:06:20.600]  耶穌基督實在有別於我們一般,
[00:06:20.600 --> 00:06:24.100]  我們中國人在世上相信的一些宇宙,
[00:06:24.100 --> 00:06:27.600]  一些民間的宗教裡面的所謂的偶像,
[00:06:27.600 --> 00:06:28.600]  所謂的神。
[00:06:28.600 --> 00:06:30.600]  這些其實都是人,
[00:06:30.600 --> 00:06:31.600]  是人來的。
[00:06:31.600 --> 00:06:33.600]  人在世上做了很多好事,
[00:06:33.600 --> 00:06:35.100]  很多善行,
[00:06:35.100 --> 00:06:37.600]  於是死了之後就有人供奉祂,
[00:06:37.600 --> 00:06:39.100]  然後他們就升了,
[00:06:39.100 --> 00:06:41.100]  就變成神,變成仙。
[00:06:41.100 --> 00:06:43.600]  但是我們所信的耶穌,
[00:06:43.600 --> 00:06:45.100]  祂卻是,
[00:06:45.100 --> 00:06:47.100]  祂自己說自己是,
[00:06:47.100 --> 00:06:48.600]  祂稱自己是,
[00:06:48.600 --> 00:06:53.600]  祂實際是創造宇宙萬物的主。
[00:06:53.600 --> 00:06:56.600]  「道」就是耶穌,
[00:06:56.600 --> 00:07:01.100]  「道」就是神的話語。
[00:07:01.100 --> 00:07:02.600]  我們究竟,
[00:07:02.600 --> 00:07:04.600]  我們每一天讀的聖經,
[00:07:04.600 --> 00:07:07.100]  就是讓我們更認識我們的耶穌,
[00:07:07.100 --> 00:07:09.100]  我們更加的親近,
[00:07:09.100 --> 00:07:11.100]  我們更加的認識祂。
[00:07:11.100 --> 00:07:12.100]  所以丁子梅,
[00:07:12.100 --> 00:07:14.600]  不要我們只是說在口頭上,
[00:07:14.600 --> 00:07:15.600]  經常在口頭上說,
[00:07:15.600 --> 00:07:18.100]  「我很愛耶穌,很愛耶穌。」
[00:07:18.100 --> 00:07:21.600]  但是你那本聖經卻是放在不知道在哪裡,
[00:07:21.600 --> 00:07:23.100]  封了塵。
[00:07:23.100 --> 00:07:26.600]  你有沒有很好的讀神的話語?
[00:07:26.600 --> 00:07:28.100]  神的「道傳」在心裡面,
[00:07:28.100 --> 00:07:32.600]  就是耶穌住在我們的心裡面。
[00:07:32.600 --> 00:07:33.600]  而且,
[00:07:33.600 --> 00:07:36.100]  有另外一個希臘文,
[00:07:36.100 --> 00:07:37.600]  就叫做「Reima」,
[00:07:37.600 --> 00:07:39.600]  也是解作神的話語。
[00:07:39.600 --> 00:07:41.100]  「Logos」是神的話語,
[00:07:41.100 --> 00:07:42.600]  「Reima」是神的話語。
[00:07:42.600 --> 00:07:48.100]  在周邊我和昨天國語堂,
[00:07:48.100 --> 00:07:51.100]  為我即時傳譯的同工,
[00:07:51.100 --> 00:07:53.600]  我們怎樣去解釋「Reima」呢?
[00:07:53.600 --> 00:07:56.100]  「Reima」有沒有中文的解釋呢?
[00:07:56.100 --> 00:07:57.600]  稍為近似的,
[00:07:57.600 --> 00:08:00.600]  應該就是神的話語,
[00:08:00.600 --> 00:08:02.100]  就是神的亮光,
[00:08:02.100 --> 00:08:04.600]  是我們隨時的幫助,
[00:08:04.600 --> 00:08:07.100]  是一些很即時的,
[00:08:07.100 --> 00:08:09.100]  即是很立時的亮光,
[00:08:09.100 --> 00:08:13.100]  很立時對我們隨時的幫助。
[00:08:13.100 --> 00:08:15.100]  我舉幾個例子,
[00:08:15.100 --> 00:08:18.600]  譬如當我們在一些困境裡面,
[00:08:18.600 --> 00:08:20.600]  我們走投無路,
[00:08:20.600 --> 00:08:21.600]  Deadline是昨天,
[00:08:21.600 --> 00:08:25.600]  但是我現在還沒想到怎麼做的時候,
[00:08:25.600 --> 00:08:27.100]  神的話語鼓勵我,
[00:08:27.100 --> 00:08:29.600]  「凡勞苦擔重擔,
[00:08:29.600 --> 00:08:31.100]  可以來到我這裡來,
[00:08:31.100 --> 00:08:33.600]  我就洗你們得安息。」
[00:08:33.600 --> 00:08:35.600]  然後另外的話語神來了,
[00:08:35.600 --> 00:08:39.100]  就說我的恩典夠你用的。
[00:08:39.100 --> 00:08:41.600]  當你自己覺得很孤單,
[00:08:41.600 --> 00:08:42.600]  夜闌人靜,
[00:08:42.600 --> 00:08:44.600]  你躲在自己的房間裡面哭,
[00:08:44.600 --> 00:08:47.600]  你說我為什麼這麼寂寞呢?
[00:08:47.600 --> 00:08:49.100]  神就告訴我,
[00:08:49.100 --> 00:08:50.600]  神跟我們說,
[00:08:50.600 --> 00:08:52.600]  「不要驚慌,不要害怕,
[00:08:52.600 --> 00:08:56.100]  因為我與你同在。」
[00:08:56.100 --> 00:08:59.600]  當你哭到媽媽都不認得,
[00:08:59.600 --> 00:09:01.600]  哭了十幾天都繼續在哭,
[00:09:01.600 --> 00:09:05.100]  發燒又燒到三十八、三十九度的時候,
[00:09:05.100 --> 00:09:07.100]  你在病患當中的時候,
[00:09:07.100 --> 00:09:09.100]  神的安慰又臨在,
[00:09:09.100 --> 00:09:10.600]  祂說有病的,
[00:09:10.600 --> 00:09:12.600]  我必醫治。
[00:09:12.600 --> 00:09:14.600]  這些其實全部都是神的話語,
[00:09:14.600 --> 00:09:16.100]  弟兄姊妹,
[00:09:16.100 --> 00:09:17.600]  但是我想告訴你,
[00:09:17.600 --> 00:09:20.100]  如果你平時不好好努力的
[00:09:20.100 --> 00:09:23.100]  去讀這些Logos的話,
[00:09:23.100 --> 00:09:25.100]  讀聖經的話,
[00:09:25.100 --> 00:09:27.100]  在你最需要的時候,
[00:09:27.100 --> 00:09:29.100]  Ray Ma不會出現。
[00:09:29.100 --> 00:09:31.100]  因為神不會神蹟到
[00:09:31.100 --> 00:09:32.600]  你完全沒有讀過,
[00:09:32.600 --> 00:09:34.600]  祂說幾句話給你聽,
[00:09:34.600 --> 00:09:36.100]  是在神的話裡面。
[00:09:36.100 --> 00:09:38.600]  是嗎?是嗎?是神說的嗎?
[00:09:38.600 --> 00:09:40.600]  你自己都不知道是神說的。
[00:09:40.600 --> 00:09:41.600]  所以鼓勵大家,
[00:09:41.600 --> 00:09:43.600]  究竟我們平時的人生,
[00:09:43.600 --> 00:09:47.100]  我們對神的話語有多渴望。
[00:09:47.100 --> 00:09:48.600]  求神幫助我們,
[00:09:48.600 --> 00:09:50.600]  盼望我們可以將神的話語,
[00:09:50.600 --> 00:09:52.100]  神的道,
[00:09:52.100 --> 00:09:53.600]  即是耶穌基督,
[00:09:53.600 --> 00:09:55.600]  紮根在我們的生命裡面。
[00:09:55.600 --> 00:09:57.100]  讓神的話語,
[00:09:57.100 --> 00:10:01.100]  讓耶穌成為我們隨時的幫助。
[00:10:01.100 --> 00:10:02.600]  十四節裡面說,
[00:10:02.600 --> 00:10:04.100]  道成了肉身,
[00:10:04.100 --> 00:10:05.600]  住在我們中間,
[00:10:05.600 --> 00:10:07.600]  充充滿滿的有恩典,
[00:10:07.600 --> 00:10:09.100]  有真理。
[00:10:09.100 --> 00:10:10.600]  有耶穌的同在,
[00:10:10.600 --> 00:10:12.100]  有耶穌與我們同行,
[00:10:12.100 --> 00:10:13.600]  就是一個滿有信心
[00:10:13.600 --> 00:10:15.600]  和盼望的生命。
[00:10:15.600 --> 00:10:17.600]  所以耶穌就在我們身邊,
[00:10:17.600 --> 00:10:21.600]  所以每次發生的恩典、神蹟,
[00:10:21.600 --> 00:10:24.100]  都是那麼即時和即時的。
[00:10:24.100 --> 00:10:26.100]  對不對?
[00:10:26.100 --> 00:10:27.100]  有一次,
[00:10:27.100 --> 00:10:29.600]  早上我七點多起床,
[00:10:29.600 --> 00:10:31.100]  也是準備回教會,
[00:10:31.100 --> 00:10:32.600]  侍奉七點多八點的時候,
[00:10:32.600 --> 00:10:35.600]  忽然間有一個意念,
[00:10:35.600 --> 00:10:37.600]  神給了我一個感動,
[00:10:37.600 --> 00:10:39.600]  叫我打電話去聯絡一個
[00:10:39.600 --> 00:10:43.600]  我有一段時間沒有聯絡的弟兄的肢體。
[00:10:43.600 --> 00:10:47.100]  我就馴服地打電話給他,
[00:10:47.100 --> 00:10:49.600]  對方接到電話的時候,
[00:10:49.600 --> 00:10:51.600]  他說:「Rondal,你找我嗎?」
[00:10:51.600 --> 00:10:54.100]  「我現在正在坐的士,
[00:10:54.100 --> 00:10:55.600]  正在前往QM,
[00:10:55.600 --> 00:10:57.100]  正在前往瑪麗醫院。」
[00:10:57.100 --> 00:11:01.100]  「我今天將會安排要做一個大手術,
[00:11:01.100 --> 00:11:03.600]  預計需要八個小時。」
[00:11:03.600 --> 00:11:04.600]  「什麼手術?」
[00:11:04.600 --> 00:11:06.600]  「我要換人工心反,
[00:11:06.600 --> 00:11:10.100]  和我要換大動脈。」
[00:11:10.100 --> 00:11:11.600]  我不知道是不是聽錯了,
[00:11:11.600 --> 00:11:12.600]  因為我不是醫生,
[00:11:12.600 --> 00:11:14.600]  我不知道大動脈要怎麼換。
[00:11:14.600 --> 00:11:17.600]  總之他說要換人工心反和大動脈,
[00:11:17.600 --> 00:11:21.600]  而且他說手術要將胸骨鋸開,
[00:11:21.600 --> 00:11:23.600]  然後將胸骨移開,
[00:11:23.600 --> 00:11:27.600]  然後做好手術又未立即放回胸骨下去。
[00:11:27.600 --> 00:11:29.100]  大家聽到也怕不怕?
[00:11:29.100 --> 00:11:31.100]  我聽到就滴汗了。
[00:11:31.100 --> 00:11:35.100]  但是當那位弟兄在的士裡面
[00:11:35.100 --> 00:11:37.100]  簡單介紹了他的病情之後,
[00:11:37.100 --> 00:11:40.600]  接著他跟我說那句話才震撼。
[00:11:40.600 --> 00:11:44.100]  他跟我說:「夜禍或是我的亮光,
[00:11:44.100 --> 00:11:47.600]  是我的懲咎,夜禍或是我生命的保障,
[00:11:47.600 --> 00:11:50.600]  我還懼誰呢?」
[00:11:50.600 --> 00:11:54.100]  詩篇二十七篇第一節。
[00:11:54.100 --> 00:11:56.100]  哇!感謝主,Hallelujah!
[00:11:56.100 --> 00:11:59.100]  因為這些就是神的Rema,
[00:11:59.100 --> 00:12:00.600]  神的話語,
[00:12:00.600 --> 00:12:04.100]  就在弟兄最需要、最艱難的時候,
[00:12:04.100 --> 00:12:07.100]  讓你坐在的士裡面七點多鐘,
[00:12:07.100 --> 00:12:09.100]  你要去醫院QM,
[00:12:09.100 --> 00:12:11.100]  接下來整天你要做大手術,
[00:12:11.100 --> 00:12:13.100]  不知道發生什麼事,
[00:12:13.100 --> 00:12:14.600]  你會怎麼想呢?
[00:12:14.600 --> 00:12:18.100]  很擔心、很掛慮、很憂愁。
[00:12:18.100 --> 00:12:21.600]  但是弟兄竟然藉著神的話語,
[00:12:21.600 --> 00:12:27.100]  為他帶來平安、帶來信心。
[00:12:27.100 --> 00:12:31.100]  所以其實傳道人都很需要被鼓勵。
[00:12:31.100 --> 00:12:33.100]  所以我當中都很鼓勵,
[00:12:33.100 --> 00:12:38.100]  就藉著神的Rema藉著弟兄這個分享,
[00:12:38.100 --> 00:12:40.100]  我很實實在在感到
[00:12:40.100 --> 00:12:43.100]  我們的神是那個又真又活的神。
[00:12:43.100 --> 00:12:44.100]  Amen?
[00:12:44.100 --> 00:12:46.100]  所以我當時立刻,
[00:12:46.100 --> 00:12:48.100]  當然啦!神感動我,
[00:12:48.100 --> 00:12:50.600]  原來就是神感動我打電話給他,
[00:12:50.600 --> 00:12:53.100]  我當然立刻第一時間去為他祈禱,
[00:12:53.100 --> 00:12:55.100]  求聖靈去看顧保護他。
[00:12:55.100 --> 00:12:58.100]  當然啦!這個是過去發生的事,
[00:12:58.100 --> 00:12:59.600]  事情已經過去了。
[00:12:59.600 --> 00:13:02.100]  很感恩,手術非常之成功,
[00:13:02.100 --> 00:13:05.100]  經歷了一段時間,肢體完全康復,
[00:13:05.100 --> 00:13:07.600]  現在很健康、很喜樂的,
[00:13:07.600 --> 00:13:09.600]  在教會繼續侍奉神。
[00:13:09.600 --> 00:13:12.600]  耶穌是神,
[00:13:12.600 --> 00:13:14.100]  耶穌是道,
[00:13:14.100 --> 00:13:15.600]  道就是神,
[00:13:15.600 --> 00:13:17.100]  道成了肉身,
[00:13:17.100 --> 00:13:19.100]  住在我們中間。
[00:13:19.100 --> 00:13:21.100]  第一個重要身份。
[00:13:21.100 --> 00:13:23.100]  第二個重要身份,
[00:13:23.100 --> 00:13:25.100]  耶穌是神的獨生子,
[00:13:25.100 --> 00:13:27.100]  是救主基督。
[00:13:27.100 --> 00:13:29.100]  我們一起讀這個聖經。
[00:13:29.100 --> 00:13:31.100]  我們也見過他的榮光,
[00:13:31.100 --> 00:13:33.600]  正是父獨生子的榮光。
[00:13:33.600 --> 00:13:36.100]  從來沒有人看見神,
[00:13:36.100 --> 00:13:38.600]  只有在父懷裡的獨生子,
[00:13:38.600 --> 00:13:41.100]  將祂表明出來。
[00:13:41.100 --> 00:13:43.100]  四卷福音書之中,
[00:13:43.100 --> 00:13:44.100]  只有約翰福音,
[00:13:44.100 --> 00:13:47.100]  將稱耶穌為神的獨生子,
[00:13:47.100 --> 00:13:50.100]  強調祂是獨一無二的,
[00:13:50.100 --> 00:13:52.100]  是最寶貴的。
[00:13:52.100 --> 00:13:55.100]  而接著約翰福音有三章十六節,
[00:13:55.100 --> 00:13:57.100]  是大家很耳熟能詳的經文。
[00:13:57.100 --> 00:13:59.100]  神愛世人,
[00:13:59.100 --> 00:14:02.100]  甚至將他的獨生子賜給他們,
[00:14:02.100 --> 00:14:04.100]  叫一切信他的,
[00:14:04.100 --> 00:14:06.100]  不賜滅亡,反得永生。
[00:14:06.100 --> 00:14:08.600]  這是記載耶穌基督。
[00:14:08.600 --> 00:14:10.100]  我這裡強調了兩個字,
[00:14:10.100 --> 00:14:12.100]  愛和信。
[00:14:12.100 --> 00:14:15.600]  耶穌降生是一個很美麗的互動的過程,
[00:14:15.600 --> 00:14:18.100]  是神人互動的過程。
[00:14:18.100 --> 00:14:20.100]  有耶穌的愛,沒有我們的信,
[00:14:20.100 --> 00:14:23.100]  這件事無法成就。
[00:14:23.100 --> 00:14:25.100]  然後有我們的信,
[00:14:25.100 --> 00:14:27.100]  但我們不知道信到什麼,
[00:14:27.100 --> 00:14:29.100]  這件事亦無法成就。
[00:14:29.100 --> 00:14:31.100]  我很相信信耶穌,
[00:14:31.100 --> 00:14:34.100]  是因為祂的愛拯救世人,
[00:14:34.100 --> 00:14:36.600]  是與你和我都有關的。
[00:14:36.600 --> 00:14:37.600]  告訴旁邊的人,
[00:14:37.600 --> 00:14:39.100]  是與你有關的。
[00:14:39.100 --> 00:14:43.100]  而另一節簡單的經文,
[00:14:43.100 --> 00:14:45.100]  和大家分享路加福音二章十一節,
[00:14:45.100 --> 00:14:46.600]  我們一起讀,好嗎?
[00:14:46.600 --> 00:14:49.600]  因為今天在大衛的城裡,
[00:14:49.600 --> 00:14:52.100]  為你們生了救主,
[00:14:52.100 --> 00:14:54.100]  就是主基督。
[00:14:54.100 --> 00:14:57.100]  為你們生了救主,
[00:14:57.100 --> 00:14:58.600]  就是主基督。
[00:14:58.600 --> 00:15:00.100]  簡單的幾個字,
[00:15:00.100 --> 00:15:04.100]  帶來了三個耶穌很重要的身份意義。
[00:15:04.100 --> 00:15:06.100]  第一,耶穌是主,
[00:15:06.100 --> 00:15:09.100]  耶穌是救主。
[00:15:09.100 --> 00:15:10.100]  是一次性的,
[00:15:10.100 --> 00:15:11.100]  和我們的關係是,
[00:15:11.100 --> 00:15:15.100]  就在你當日缺置信主的時間。
[00:15:15.100 --> 00:15:19.100]  所以如果有朋友今天在我們當中,
[00:15:19.100 --> 00:15:20.100]  你在這一刻,
[00:15:20.100 --> 00:15:22.100]  你願意缺置信耶穌,
[00:15:22.100 --> 00:15:24.100]  耶穌就是你的救主。
[00:15:24.100 --> 00:15:25.100]  祂拯救你,
[00:15:25.100 --> 00:15:27.100]  為你帶來救恩,
[00:15:27.100 --> 00:15:28.100]  帶來永生。
[00:15:28.100 --> 00:15:30.100]  所以是一次性的,
[00:15:30.100 --> 00:15:31.100]  可以是現在,
[00:15:31.100 --> 00:15:32.100]  可以是今年,
[00:15:32.100 --> 00:15:33.100]  可以是五年前,
[00:15:33.100 --> 00:15:34.100]  十年前,
[00:15:34.100 --> 00:15:36.100]  三十年前。
[00:15:36.100 --> 00:15:37.100]  這個關係,
[00:15:37.100 --> 00:15:39.100]  耶穌是救主。
[00:15:39.100 --> 00:15:40.100]  第二個關係,
[00:15:40.100 --> 00:15:42.100]  耶穌是基督,
[00:15:42.100 --> 00:15:44.100]  是彌賽亞。
[00:15:44.100 --> 00:15:45.100]  我們讀,
[00:15:45.100 --> 00:15:48.100]  馬太福音十六章十五至十六節。
[00:15:48.100 --> 00:15:49.100]  耶穌說,
[00:15:49.100 --> 00:15:52.100]  你們說我是誰?
[00:15:52.100 --> 00:15:53.100]  再讀一次。
[00:15:53.100 --> 00:15:54.100]  耶穌說,
[00:15:54.100 --> 00:15:56.100]  你們說我是誰?
[00:15:56.100 --> 00:15:58.100]  西門彼得回答說,
[00:15:58.100 --> 00:15:59.100]  你是基督,
[00:15:59.100 --> 00:16:01.100]  是永生神的兒子。
[00:16:01.100 --> 00:16:03.100]  好像大考一樣,
[00:16:03.100 --> 00:16:04.100]  帶著那群門徒的時候,
[00:16:04.100 --> 00:16:06.100]  耶穌就問那群門徒,
[00:16:06.100 --> 00:16:08.100]  你說我是誰?
[00:16:08.100 --> 00:16:11.100]  彼得當然也得分了。
[00:16:11.100 --> 00:16:13.100]  你是基督,
[00:16:13.100 --> 00:16:15.100]  是永生神的兒子。
[00:16:15.100 --> 00:16:17.100]  答對了,
[00:16:17.100 --> 00:16:19.100]  一百分。
[00:16:19.100 --> 00:16:23.100]  我們的耶穌是耶和華親自去高立的。
[00:16:23.100 --> 00:16:26.100]  所以耶穌基督是彌賽亞的身份,
[00:16:26.100 --> 00:16:28.100]  是一個普世聖,
[00:16:28.100 --> 00:16:31.100]  歷世歷代永恆的身份。
[00:16:31.100 --> 00:16:33.100]  由創世直到永恆,
[00:16:33.100 --> 00:16:34.100]  祂也是基督,
[00:16:34.100 --> 00:16:36.100]  祂也是彌賽亞。
[00:16:36.100 --> 00:16:38.100]  這是第二個與我們關係的身份。
[00:16:38.100 --> 00:16:39.100]  第三,
[00:16:39.100 --> 00:16:41.100]  我們看到的身份是,
[00:16:41.100 --> 00:16:43.100]  耶穌是主。
[00:16:43.100 --> 00:16:45.100]  大家很熟悉吧?
[00:16:45.100 --> 00:16:47.100]  如果大家不熟悉的話,
[00:16:47.100 --> 00:16:49.100]  待會兒崇拜結束了,
[00:16:49.100 --> 00:16:50.100]  走過電車路,
[00:16:50.100 --> 00:16:51.100]  你去到維園,
[00:16:51.100 --> 00:16:52.100]  不要走進維園。
[00:16:52.100 --> 00:16:53.100]  然後轉身,
[00:16:53.100 --> 00:16:54.100]  拿起你的手機,
[00:16:54.100 --> 00:16:56.100]  拍張照片。
