
[00:00:00.000 --> 00:00:03.000]  創造天地萬物的主
[00:03:37.000 --> 00:03:40.000]  什麼萬物的歸宿
[00:03:40.000 --> 00:03:41.000]  萬物的根源
[00:03:41.000 --> 00:03:42.000]  太偉大了
[00:03:42.000 --> 00:03:44.000]  平時哪有空想這些問題呢?
[00:03:44.000 --> 00:03:49.000]  尤其是香港很繁忙的一個城市
[00:03:49.000 --> 00:03:51.000]  生活壓力很大
[00:03:51.000 --> 00:03:53.000]  每個人都很累
[00:03:53.000 --> 00:03:55.000]  工作時間很長
[00:03:55.000 --> 00:03:57.000]  平時是沒有心情
[00:03:57.000 --> 00:04:01.000]  也沒有時間去想這些這麼嚴肅的問題
[00:04:01.000 --> 00:04:05.000]  但我們說人是萬物之靈
[00:04:05.000 --> 00:04:08.000]  總有一些人生路上的時刻
[00:04:08.000 --> 00:04:10.000]  我們稱之為神聖的時刻
[00:04:10.000 --> 00:04:11.000]  夜闌人靜
[00:04:11.000 --> 00:04:12.000]  你舉頭望天
[00:04:12.000 --> 00:04:13.000]  繁星點點
[00:04:13.000 --> 00:04:15.000]  你覺得宇宙無痕
[00:04:15.000 --> 00:04:16.000]  宇宙很偉大
[00:04:16.000 --> 00:04:17.000]  而自己很渺小
[00:04:17.000 --> 00:04:19.000]  那些的感觸
[00:04:19.000 --> 00:04:21.000]  那些的時刻
[00:04:21.000 --> 00:04:23.000]  你可能會問
[00:04:23.000 --> 00:04:25.000]  生命的意義
[00:04:25.000 --> 00:04:27.000]  生命的價值
[00:04:27.000 --> 00:04:28.000]  那些時候
[00:04:28.000 --> 00:04:35.000]  你要問這些嚴肅的問題
[00:04:35.000 --> 00:04:37.000]  人總是萬物之靈
[00:04:37.000 --> 00:04:40.000]  無論我們現實生活是多麼忙碌
[00:04:40.000 --> 00:04:42.000]  每一天都有一些很緊急的事
[00:04:42.000 --> 00:04:44.000]  推著我們走
[00:04:44.000 --> 00:04:45.000]  但總有些時候
[00:04:45.000 --> 00:04:46.000]  我們說
[00:04:46.000 --> 00:04:48.000]  都會問自己
[00:04:48.000 --> 00:04:50.000]  每一天形形異異
[00:04:50.000 --> 00:04:51.000]  到底為了什麼
[00:04:51.000 --> 00:04:53.000]  怎樣才能叫做不枉此生
[00:04:53.000 --> 00:04:55.000]  怎樣才叫做
[00:04:55.000 --> 00:04:56.000]  生命的意義
[00:04:56.000 --> 00:04:57.000]  生命的價值
[00:04:57.000 --> 00:04:58.000]  總會問的
[00:04:58.000 --> 00:05:04.000]  這個時候
[00:05:04.000 --> 00:05:07.000]  有一陣子我在機場等飛機的時候
[00:05:07.000 --> 00:05:12.000]  我就逛機場的書店
[00:05:12.000 --> 00:05:13.000]  機場的書店
[00:05:13.000 --> 00:05:18.000]  是最能夠反映時代的趨勢
[00:05:18.000 --> 00:05:21.000]  所謂時代的大趨勢
[00:05:21.000 --> 00:05:23.000]  什麼熱門話題
[00:05:23.000 --> 00:05:26.000]  通常機場的書店
[00:05:26.000 --> 00:05:28.000]  就有很多那類的書
[00:05:28.000 --> 00:05:29.000]  講那些話題
[00:05:29.000 --> 00:05:33.000]  最能夠反映時代的趨勢
[00:05:33.000 --> 00:05:34.000]  有一套書很有趣的
[00:05:34.000 --> 00:05:35.000]  在機場書店看到的
[00:05:35.000 --> 00:05:37.000]  牛津大學出品社出的
[00:05:37.000 --> 00:05:39.000]  是一套講一些很複雜的
[00:05:39.000 --> 00:05:41.000]  科學的概念
[00:05:41.000 --> 00:05:43.000]  但講得很淺白的一套書
[00:05:43.000 --> 00:05:47.000]  每一本都是小小的代裝書
[00:05:47.000 --> 00:05:48.000]  很有趣
[00:05:48.000 --> 00:05:49.000]  其中有一本特別吸引我的題目
[00:05:49.000 --> 00:05:51.000]  很有趣
[00:05:51.000 --> 00:05:52.000]  題目是什麼呢
[00:05:52.000 --> 00:05:54.000]  就是「無野」
[00:05:54.000 --> 00:05:55.000]  Nothingness
[00:05:55.000 --> 00:05:58.000]  「無野」
[00:05:58.000 --> 00:06:02.000]  「無野」原來是一個很偉大的科學概念
[00:06:02.000 --> 00:06:05.000]  「無野」
[00:06:05.000 --> 00:06:08.000]  以前的科學還沒那麼進步的時候
[00:06:08.000 --> 00:06:09.000]  一百年前、幾十年前
[00:06:09.000 --> 00:06:13.000]  可能宇宙萬物、物質
[00:06:13.000 --> 00:06:15.000]  最小的單位是什麼呢
[00:06:15.000 --> 00:06:17.000]  可能當時就說
[00:06:17.000 --> 00:06:21.000]  可能最小的單位是原子
[00:06:21.000 --> 00:06:22.000]  但研究下去的時候
[00:06:22.000 --> 00:06:26.000]  發現原子裡還有東西
[00:06:26.000 --> 00:06:29.000]  電子、中子、質子
[00:06:29.000 --> 00:06:33.000]  研究下去的時候還可以拆細
[00:06:33.000 --> 00:06:34.000]  研究到最後
[00:06:34.000 --> 00:06:40.000]  物質最小的單位裡頭究竟是什麼
[00:06:40.000 --> 00:06:41.000]  你猜不到的
[00:06:41.000 --> 00:06:42.000]  科學家說
[00:06:42.000 --> 00:06:44.000]  物質最小的單位
[00:06:44.000 --> 00:06:47.000]  到最後原來是「無野」
[00:06:47.000 --> 00:06:49.000]  Nothing
[00:06:49.000 --> 00:06:52.000]  其實很奇妙
[00:06:52.000 --> 00:06:55.000]  其實這也是聖經的啟示
[00:06:55.000 --> 00:06:57.000]  就是說這位造物主
[00:06:57.000 --> 00:06:59.000]  創造宇宙萬物的上帝
[00:06:59.000 --> 00:07:03.000]  是從「無野」去創造出萬物的
[00:07:03.000 --> 00:07:05.000]  聖經說他要有就有
[00:07:05.000 --> 00:07:07.000]  命立就立
[00:07:07.000 --> 00:07:10.000]  從「無野」去創造出萬物
[00:07:10.000 --> 00:07:12.000]  其實愛因斯坦也曾經提過這個概念
[00:07:12.000 --> 00:07:14.000]  質能可以互換
[00:07:14.000 --> 00:07:20.000]  物質和能量可以交換
[00:07:20.000 --> 00:07:23.000]  平時我們不想這個問題
[00:07:23.000 --> 00:07:26.000]  但總有一些神聖的時刻
[00:07:26.000 --> 00:07:28.000]  夜闌人靜
[00:07:28.000 --> 00:07:30.000]  舉頭望天
[00:07:30.000 --> 00:07:31.000]  發覺宇宙很偉大
[00:07:31.000 --> 00:07:33.000]  而自己很渺小的時候
[00:07:33.000 --> 00:07:34.000]  就會問
[00:07:34.000 --> 00:07:36.000]  生命的意義究竟是什麼
[00:07:36.000 --> 00:07:40.000]  怎樣才叫不枉此生
[00:07:40.000 --> 00:07:42.000]  其實甚至不用看宇宙
[00:07:42.000 --> 00:07:44.000]  就算看回自己
[00:07:44.000 --> 00:07:45.000]  看回人自己
[00:07:45.000 --> 00:07:49.000]  平時我們沒有心情去欣賞自己
[00:07:49.000 --> 00:07:53.000]  其實人的身體本身已經很奇妙
[00:07:53.000 --> 00:07:56.000]  是很偉大的一個上帝的創造
[00:07:56.000 --> 00:07:58.000]  人能夠聽到東西
[00:07:58.000 --> 00:08:00.000]  看到東西
[00:08:00.000 --> 00:08:01.000]  行得走得
[00:08:01.000 --> 00:08:02.000]  食得瞓得
[00:08:02.000 --> 00:08:06.000]  本身已經很奇妙的創造
[00:08:06.000 --> 00:08:07.000]  不是必然的
[00:08:07.000 --> 00:08:10.000]  你以為健康是必然的嗎
[00:08:10.000 --> 00:08:12.000]  能夠行得走得
[00:08:12.000 --> 00:08:14.000]  食得瞓得
[00:08:14.000 --> 00:08:17.000]  本身已經很奇妙
[00:08:17.000 --> 00:08:20.000]  科學家告訴我們
[00:08:20.000 --> 00:08:25.000]  宇宙萬物被創造這麼奇妙
[00:08:25.000 --> 00:08:27.000]  其實背後有很多的法則
[00:08:27.000 --> 00:08:29.000]  很多的規律在背後
[00:08:29.000 --> 00:08:33.000]  科學家做的就是發現這些法則
[00:08:33.000 --> 00:08:37.000]  宇宙這麼偉大
[00:08:37.000 --> 00:08:42.000]  但宇宙今天能夠被維持到現在這樣的狀態
[00:08:42.000 --> 00:08:43.000]  在其中一個叫地球
[00:08:43.000 --> 00:08:46.000]  一個很漂亮的地方
[00:08:46.000 --> 00:08:48.000]  地球在宇宙中是很獨特的
[00:08:48.000 --> 00:08:51.000]  地球這麼漂亮
[00:08:51.000 --> 00:08:54.000]  而人又能夠居住在其中
[00:08:54.000 --> 00:08:56.000]  在地球居住
[00:08:56.000 --> 00:08:59.000]  一個漂亮的地球成為我們人類的家園
[00:08:59.000 --> 00:09:01.000]  不是偶然的
[00:09:01.000 --> 00:09:04.000]  背後有很多的法則
[00:09:04.000 --> 00:09:07.000]  宇宙的定律在背後
[00:09:07.000 --> 00:09:08.000]  就在這裡說
[00:09:08.000 --> 00:09:15.000]  上帝用常用他權能的命令托住萬有
[00:09:15.000 --> 00:09:18.000]  稍微有一個的定律
[00:09:18.000 --> 00:09:20.000]  一點點就不同了
[00:09:20.000 --> 00:09:21.000]  科學家告訴我們
[00:09:21.000 --> 00:09:24.000]  今天宇宙的狀態已經不是這樣的
[00:09:24.000 --> 00:09:27.000]  我們也不會有一個這麼美麗的地球
[00:09:27.000 --> 00:09:30.000]  人可以居住在其中
[00:09:30.000 --> 00:09:33.000]  很偉大的一個啟示
[00:09:33.000 --> 00:09:35.000]  耶穌基督是哪一位
[00:09:35.000 --> 00:09:38.000]  就是萬物被創造的根源
[00:09:38.000 --> 00:09:42.000]  萬物最後有意義的歸宿
[00:09:42.000 --> 00:09:46.000]  和今天維持萬有
[00:09:46.000 --> 00:09:53.000]  常用他權能托住萬有的上帝
[00:09:53.000 --> 00:09:56.000]  更奇妙的就是耶穌基督
[00:09:56.000 --> 00:09:59.000]  這位創造萬物的造物主
[00:09:59.000 --> 00:10:02.000]  曾經降世為人
[00:10:02.000 --> 00:10:06.000]  這是更奇妙的
[00:10:06.000 --> 00:10:10.000]  就是聖經裡頭約翰福音第一章跟我們說的
[00:10:10.000 --> 00:10:14.000]  這位造物主竟然曾經降世為人
[00:10:14.000 --> 00:10:16.000]  在地上生活了幾十年
[00:10:16.000 --> 00:10:17.000]  他在地上生活的時候
[00:10:17.000 --> 00:10:21.000]  他的名字就叫做耶穌
[00:10:21.000 --> 00:10:23.000]  約翰福音第一章
[00:10:23.000 --> 00:10:25.000]  怎麼說呢
[00:10:25.000 --> 00:10:27.000]  太初有道
[00:10:27.000 --> 00:10:29.000]  道與神同在
[00:10:29.000 --> 00:10:32.000]  道就是神
[00:10:32.000 --> 00:10:34.000]  這道太初與神同在
[00:10:34.000 --> 00:10:36.000]  萬物是藉著他造的
[00:10:36.000 --> 00:10:39.000]  凡被造的沒有一樣不是藉著他造的
[00:10:39.000 --> 00:10:41.000]  生命在他裡頭
[00:10:41.000 --> 00:10:44.000]  這生命就是人的光
[00:10:44.000 --> 00:10:46.000]  這光是真光
[00:10:46.000 --> 00:10:50.000]  照亮一切生在世上的人
[00:10:50.000 --> 00:10:52.000]  凡接待他名的人
[00:10:52.000 --> 00:10:54.000]  就是信他名的人
[00:10:54.000 --> 00:10:58.000]  他就是他們權柄作神的兒女
[00:10:58.000 --> 00:11:00.000]  道成了肉身
[00:11:00.000 --> 00:11:01.000]  住在我們中間
[00:11:01.000 --> 00:11:07.000]  充充滿滿的有恩典有真理
[00:11:07.000 --> 00:11:11.000]  另一段很偉大的經文
[00:11:11.000 --> 00:11:14.000]  造物主向人的啟示
[00:11:14.000 --> 00:11:17.000]  另一段很重要的經文
[00:11:17.000 --> 00:11:19.000]  就是說這位造物主
[00:11:19.000 --> 00:11:21.000]  竟然曾經降世為人
[00:11:21.000 --> 00:11:23.000]  在地上生活了幾十年
[00:11:23.000 --> 00:11:26.000]  他的名字叫做耶穌
[00:11:26.000 --> 00:11:29.000]  這段經文裡頭有些概念很特別的
[00:11:29.000 --> 00:11:30.000]  平時我們很少想的
[00:11:30.000 --> 00:11:33.000]  這裡說道
[00:11:33.000 --> 00:11:34.000]  太初有道
[00:11:34.000 --> 00:11:35.000]  道與神同在
[00:11:35.000 --> 00:11:38.000]  道就是神
[00:11:38.000 --> 00:11:40.000]  這裡說光
[00:11:40.000 --> 00:11:42.000]  這裡說生命
[00:11:42.000 --> 00:11:45.000]  這裡說道成了肉身
[00:11:45.000 --> 00:11:47.000]  住在人中間
[00:11:47.000 --> 00:11:50.000]  為什麼他要這樣做
[00:11:50.000 --> 00:11:52.000]  這裡說原因就是
[00:11:52.000 --> 00:11:54.000]  為什麼上帝要降世為人
[00:11:54.000 --> 00:11:55.000]  因為凡接待他的
[00:11:55.000 --> 00:11:57.000]  就是信他名的人
[00:11:57.000 --> 00:12:03.000]  他就是他們權柄作神的兒女
[00:12:03.000 --> 00:12:05.000]  平時我們看新聞報告
[00:12:05.000 --> 00:12:06.000]  看報紙
[00:12:06.000 --> 00:12:09.000]  有時我們都有這樣的感受
[00:12:09.000 --> 00:12:11.000]  這個世界為什麼有這麼多不公道的事
[00:12:11.000 --> 00:12:13.000]  不公平的事
[00:12:13.000 --> 00:12:18.000]  為什麼人世間有這麼多的苦難
[00:12:18.000 --> 00:12:22.000]  基督的信仰回答一個問題就很簡單
[00:12:22.000 --> 00:12:24.000]  為什麼這個世界有這麼多苦難
[00:12:24.000 --> 00:12:27.000]  為什麼這個世界有這麼多不公道不公平的事
[00:12:27.000 --> 00:12:29.000]  很簡單
[00:12:29.000 --> 00:12:32.000]  是因為人犯罪
[00:12:32.000 --> 00:12:34.000]  不要賴上帝
[00:12:34.000 --> 00:12:36.000]  世界有這麼多苦難
[00:12:36.000 --> 00:12:38.000]  是人自己犯罪
[00:12:38.000 --> 00:12:41.000]  彼此傷害
[00:12:41.000 --> 00:12:47.000]  罪惡就產生痛苦
[00:12:47.000 --> 00:12:49.000]  有時我們看電視新聞
[00:12:49.000 --> 00:12:52.000]  看報紙我們都有這樣的感受
[00:12:52.000 --> 00:12:55.000]  為什麼這個世界這麼不公道
[00:12:55.000 --> 00:12:58.000]  好人沒有好報
[00:12:58.000 --> 00:13:04.000]  凶凶極惡的人可以飛黃騰達
[00:13:04.000 --> 00:13:08.000]  我們都會心懷不平
[00:13:08.000 --> 00:13:10.000]  我們看見一個新聞報告
[00:13:10.000 --> 00:13:12.000]  有一個人被害
[00:13:12.000 --> 00:13:14.000]  有些犯罪的人
[00:13:14.000 --> 00:13:16.000]  很殘忍地去害其他的人
[00:13:16.000 --> 00:13:18.000]  我們不認識受害者
[00:13:18.000 --> 00:13:20.000]  但我們心裏都有一種正義感
[00:13:20.000 --> 00:13:23.000]  為什麼會有這樣的事
[00:13:23.000 --> 00:13:26.000]  犯罪害人的人應該要繩之於法
[00:13:26.000 --> 00:13:28.000]  應該要受到懲罰
[00:13:28.000 --> 00:13:31.000]  應該要為受害者取回公道
[00:13:31.000 --> 00:13:37.000]  我們都很自然有這種與生俱來的反應
[00:13:37.000 --> 00:13:39.000]  這個反應
[00:13:39.000 --> 00:13:42.000]  這個與生俱來的正義感
[00:13:42.000 --> 00:13:46.000]  其實是上帝的性格
[00:13:46.000 --> 00:13:48.000]  上帝創造宇宙萬物
[00:13:48.000 --> 00:13:50.000]  特別是創造人類的時候
[00:13:50.000 --> 00:13:55.000]  祂是分享了祂自己的性格給我們人性
[00:13:55.000 --> 00:13:57.000]  祂的光明面
[00:13:57.000 --> 00:13:59.000]  正義感
[00:13:59.000 --> 00:14:04.000]  其實是上帝的本性分給我們
[00:14:04.000 --> 00:14:07.000]  所以我們很自然地看見不平的事
[00:14:07.000 --> 00:14:09.000]  與受害人我們不認識
[00:14:09.000 --> 00:14:13.000]  但我們有一種很自然的正義感
[00:14:13.000 --> 00:14:17.000]  說犯罪的人一定要受懲罰
[00:14:17.000 --> 00:14:18.000]  沒錯
[00:14:18.000 --> 00:14:19.000]  上帝就是這樣
[00:14:19.000 --> 00:14:20.000]  主持公道
[00:14:20.000 --> 00:14:26.000]  所以聖經說 人人都有一死 死後且有審判
[00:14:26.000 --> 00:14:29.000]  犯罪的人或者可以逃避法律的制裁
[00:14:29.000 --> 00:14:32.000]  但沒有一個人能夠逃避將來
[00:14:32.000 --> 00:14:34.000]  死後且有審判
[00:14:34.000 --> 00:14:40.000]  在上帝的面前的審判
[00:14:40.000 --> 00:14:42.000]  我們人的與生俱來的正義感
[00:14:42.000 --> 00:14:45.000]  其實都期待這件事
[00:14:45.000 --> 00:14:47.000]  就算看見一些作奸犯科的人
[00:14:47.000 --> 00:14:50.000]  能夠逃避到制裁
[00:14:50.000 --> 00:14:52.000]  但我們都說這是不對的
[00:14:52.000 --> 00:14:55.000]  一定要有位上帝最後主持公道
[00:14:55.000 --> 00:14:57.000]  最後的審判
[00:14:57.000 --> 00:14:59.000]  很自然我們期望這件事
[00:14:59.000 --> 00:15:01.000]  因為這是人的本性
[00:15:01.000 --> 00:15:03.000]  是上帝的本性
[00:15:03.000 --> 00:15:04.000]  但這樣就很慘了
[00:15:04.000 --> 00:15:06.000]  人類沒有一個人能夠逃避
[00:15:06.000 --> 00:15:10.000]  最後犯罪的刑罰落地獄
[00:15:10.000 --> 00:15:13.000]  每一個人死後且有審判
[00:15:13.000 --> 00:15:14.000]  在上帝面前
[00:15:14.000 --> 00:15:17.000]  每一個罪人都要受刑罰
[00:15:17.000 --> 00:15:19.000]  聖經說這是永遠的滅亡
[00:15:19.000 --> 00:15:22.000]  所謂落地獄
[00:15:22.000 --> 00:15:25.000]  上帝見到不忍心
[00:15:25.000 --> 00:15:26.000]  創造了人類
[00:15:26.000 --> 00:15:31.000]  但人類犯罪要受刑罰
[00:15:31.000 --> 00:15:32.000]  永死
[00:15:32.000 --> 00:15:36.000]  如何能夠救贖犯罪的人呢
[00:15:36.000 --> 00:15:37.000]  唯一的辦法就是
[00:15:37.000 --> 00:15:40.000]  他親自降世為人
[00:15:40.000 --> 00:15:41.000]  他成為一個人
[00:15:41.000 --> 00:15:43.000]  他才能夠代表人
[00:15:43.000 --> 00:15:44.000]  同時他是上帝
[00:15:44.000 --> 00:15:45.000]  他有無限的生命
[00:15:45.000 --> 00:15:46.000]  所以他降世為人
[00:15:46.000 --> 00:15:47.000]  他作為人
[00:15:47.000 --> 00:15:48.000]  代表其他人
[00:15:48.000 --> 00:15:49.000]  他無限的生命
[00:15:49.000 --> 00:15:51.000]  能夠代替全人類
[00:15:51.000 --> 00:15:54.000]  古往今來所有人
[00:15:54.000 --> 00:15:58.000]  犯的罪應該受的刑罰
[00:15:58.000 --> 00:16:01.000]  耶穌降世為人
[00:16:01.000 --> 00:16:04.000]  就是為了死
[00:16:04.000 --> 00:16:08.000]  為了釘在十字架上死
[00:16:08.000 --> 00:16:11.000]  基督教最代表性的象徵符號
[00:16:11.000 --> 00:16:12.000]  就是十字架
[00:16:12.000 --> 00:16:13.000]  你在街上走
[00:16:13.000 --> 00:16:14.000]  經過教會
[00:16:14.000 --> 00:16:16.000]  你會見到這個象徵符號
[00:16:16.000 --> 00:16:17.000]  十字架
[00:16:17.000 --> 00:16:20.000]  十字架是什麼意思
[00:16:20.000 --> 00:16:22.000]  其實就是在說這件事
[00:16:22.000 --> 00:16:24.000]  上帝降世為人
[00:16:24.000 --> 00:16:26.000]  在地上生活了幾十年
[00:16:26.000 --> 00:16:28.000]  他的名字叫耶穌
[00:16:28.000 --> 00:16:29.000]  他釘著十字架
[00:16:29.000 --> 00:16:31.000]  是為了代替人類
[00:16:31.000 --> 00:16:35.000]  去承擔犯罪的刑罰
[00:16:35.000 --> 00:16:38.000]  給人一條出路
[00:16:38.000 --> 00:16:43.000]  每一個人願意接受這個代替的罪
[00:16:43.000 --> 00:16:44.000]  就得到赦免
[00:16:44.000 --> 00:16:46.000]  不用落地獄
[00:16:46.000 --> 00:16:52.000]  這個叫做福音
[00:16:52.000 --> 00:16:54.000]  可能基督徒的親友
[00:16:54.000 --> 00:16:56.000]  都跟你說過這個名詞
[00:16:56.000 --> 00:16:57.000]  你都聽過
[00:16:57.000 --> 00:16:58.000]  福音這個名詞
[00:16:58.000 --> 00:17:00.000]  基督徒經常傳福音
[00:17:00.000 --> 00:17:01.000]  什麼意思呢
[00:17:01.000 --> 00:17:03.000]  什麼叫福音
[00:17:03.000 --> 00:17:05.000]  其實是說這件事
[00:17:05.000 --> 00:17:07.000]  上帝降世為人
[00:17:07.000 --> 00:17:09.000]  為人贖罪
[00:17:09.000 --> 00:17:12.000]  你只要接受他這個代替
[00:17:12.000 --> 00:17:16.000]  你就可以罪得赦免
[00:17:16.000 --> 00:17:19.000]  剛才我們一起讀過一段經文
[00:17:19.000 --> 00:17:21.000]  《路加福音》第十五章
[00:17:21.000 --> 00:17:23.000]  浪子的比喻
[00:17:23.000 --> 00:17:25.000]  一個很重要的比喻
[00:17:25.000 --> 00:17:27.000]  是耶穌說的這個比喻
[00:17:27.000 --> 00:17:29.000]  耶穌在地上幾十年的時間
[00:17:29.000 --> 00:17:32.000]  他其中說過的這個比喻
[00:17:32.000 --> 00:17:34.000]  這個比喻很著名
[00:17:34.000 --> 00:17:35.000]  以前我們可能都聽過
[00:17:35.000 --> 00:17:37.000]  浪子的比喻
[00:17:37.000 --> 00:17:39.000]  《路加福音》第十五章
[00:17:39.000 --> 00:17:42.000]  平時我們很少從一個角度
[00:17:42.000 --> 00:17:44.000]  去看這個比喻
[00:17:44.000 --> 00:17:46.000]  就是人怎樣才能夠得到
[00:17:46.000 --> 00:17:47.000]  豐盛的生命
[00:17:47.000 --> 00:17:52.000]  這個角度去看這個比喻
[00:17:52.000 --> 00:17:53.000]  這個比喻就是說
[00:17:53.000 --> 00:17:55.000]  有一個人他有兩個兒子
[00:17:55.000 --> 00:17:58.000]  第十一節
[00:17:58.000 --> 00:18:01.000]  這個小孩跟他父親說
[00:18:01.000 --> 00:18:05.000]  要分家產
[00:18:05.000 --> 00:18:07.000]  其實很五逆
[00:18:07.000 --> 00:18:11.000]  父親未死要分家產
[00:18:11.000 --> 00:18:12.000]  就是第十二節
[00:18:12.000 --> 00:18:13.000]  小兒子對父親說
[00:18:13.000 --> 00:18:18.000]  父親請你把我應得的家業分給我
[00:18:18.000 --> 00:18:21.000]  但這個父親又真的分給他
[00:18:21.000 --> 00:18:26.000]  他父親就把產業分給他們
[00:18:26.000 --> 00:18:30.000]  這個小孩拿了大筆錢
[00:18:30.000 --> 00:18:32.000]  就離開家裡
[00:18:32.000 --> 00:18:34.000]  收拾包袱
[00:18:34.000 --> 00:18:40.000]  這裡說他就往遠方去了
[00:18:40.000 --> 00:18:42.000]  在那裡就任意放蕩
[00:18:42.000 --> 00:18:45.000]  浪費資財
[00:18:45.000 --> 00:18:47.000]  拿了大筆錢離開家裡
[00:18:47.000 --> 00:18:48.000]  去到遠方
[00:18:48.000 --> 00:18:50.000]  就瘋了
[00:18:50.000 --> 00:18:52.000]  很快就把錢都瘋了
[00:18:52.000 --> 00:18:54.000]  變成很貧窮了
[00:18:54.000 --> 00:18:55.000]  很貧窮怎樣呢
[00:18:55.000 --> 00:18:59.000]  要找當地養豬的老闆來投靠了
[00:18:59.000 --> 00:19:03.000]  要幫手放豬
[00:19:03.000 --> 00:19:05.000]  貧窮到一個地步
[00:19:05.000 --> 00:19:07.000]  飢餓到一個地步
[00:19:07.000 --> 00:19:08.000]  這裡記載說
[00:19:08.000 --> 00:19:11.000]  這個小兒子見到豬吃的東西
[00:19:11.000 --> 00:19:12.000]  他都想吃
[00:19:12.000 --> 00:19:16.000]  很餓
[00:19:16.000 --> 00:19:18.000]  搞到這個地步
[00:19:18.000 --> 00:19:20.000]  他就醒悟了
[00:19:20.000 --> 00:19:24.000]  為什麼我今天搞成這樣
[00:19:24.000 --> 00:19:26.000]  我以前在父親家裡不是好好的嗎
[00:19:26.000 --> 00:19:30.000]  為什麼我今天尊嚴都沒有了
[00:19:30.000 --> 00:19:35.000]  豬想吃的東西我都要吃
