
[00:00:00.000 --> 00:00:03.200]  各位頂姐妹,晚安,是嗎?
[00:03:17.360 --> 00:03:21.120]  最少我們要投入,是這樣的,人是這樣的
[00:03:21.120 --> 00:03:23.360]  沒有華麗修飾的,我們不用
[00:03:23.360 --> 00:03:25.760]  就是越華麗越虛假那些東西
[00:03:25.760 --> 00:03:30.800]  不是說福音書虛假,而是真實是可能真是這樣
[00:03:30.800 --> 00:03:33.500]  先看一下婦女,有沒有?婦女們呢
[00:03:33.500 --> 00:03:37.700]  那三個婦女其實她們形容她們一早去到
[00:03:37.700 --> 00:03:41.600]  拿著香蕉,高那個死去的耶穌
[00:03:41.600 --> 00:03:45.300]  她們不單止清晨起身去
[00:03:45.300 --> 00:03:48.760]  她們是最早一批,就是安息日結束了
[00:03:48.760 --> 00:03:52.520]  太陽升起那一刻她們就去了
[00:03:52.520 --> 00:03:55.420]  好像彷彿你從她們這個行動
[00:03:55.420 --> 00:03:59.520]  閱讀到她們那種很著急、很想見到
[00:03:59.520 --> 00:04:04.800]  很掛念一種離去的人,仿如親人的耶穌
[00:04:04.800 --> 00:04:08.900]  就去了,就是一種這樣的狀態
[00:04:08.900 --> 00:04:10.700]  用香蕉去高她們
[00:04:10.700 --> 00:04:15.300]  那耶穌死之前她都預言自己三天會復活
[00:04:15.300 --> 00:04:19.500]  大概這班婦女都不太知道理解復活是什麼
[00:04:19.500 --> 00:04:23.600]  因為如果復活就不用香蕉了,基本上
[00:04:23.600 --> 00:04:26.700]  死的人只要香蕉,所以呢,她們是理解不了的
[00:04:26.700 --> 00:04:30.900]  但是同情地理解的,我又不會太責怪她們
[00:04:30.900 --> 00:04:33.200]  她們第一批,根本不知道發生什麼事
[00:04:33.200 --> 00:04:37.500]  所以她們可能帶著一種面對死人應該是怎樣的呢
[00:04:37.500 --> 00:04:42.100]  這樣去高她們,就是一種這樣的狀態
[00:04:42.100 --> 00:04:48.300]  去迎見耶穌
[00:04:48.300 --> 00:04:52.800]  她們都沒有很多思考的細節
[00:04:52.800 --> 00:04:54.600]  所以她們形容就是
[00:04:54.600 --> 00:04:58.800]  在路途上面她們才想到石頭怎麼推開
[00:04:58.800 --> 00:05:00.100]  就是沒有計劃的
[00:05:00.100 --> 00:05:03.400]  所以很著急要見到這個人,見到這個人
[00:05:03.400 --> 00:05:06.800]  我們只知道死人是要香蕉的
[00:05:06.800 --> 00:05:09.100]  那麼中間怎麼打開不知道
[00:05:09.100 --> 00:05:11.800]  馬可科林都記載了她們知道的位置
[00:05:11.800 --> 00:05:13.900]  但是其實沒怎麼想的
[00:05:13.900 --> 00:05:19.000]  所以她們都在議論究竟怎麼推開這塊石頭呢
[00:05:19.000 --> 00:05:22.400]  當然我們從後來的人看下去
[00:05:22.400 --> 00:05:23.900]  當然知道這塊石頭開了
[00:05:23.900 --> 00:05:27.700]  但是她們在前進,我們在投入她們的角度
[00:05:27.700 --> 00:05:30.500]  那麼遠遠見到墳墓的時候
[00:05:30.500 --> 00:05:33.000]  這塊石頭已經推開了
[00:05:33.000 --> 00:05:38.100]  心急如焚的婦女就很想知道發生什麼事
[00:05:38.100 --> 00:05:39.900]  為什麼會這樣呢
[00:05:39.900 --> 00:05:44.500]  就衝進去,見到一個白衣的少年
[00:05:44.500 --> 00:05:50.300]  大概都是天使,應該都沒有其他人的
[00:05:50.300 --> 00:05:52.100]  跟這幫婦女說
[00:05:52.100 --> 00:05:53.500]  你要找耶穌復活了
[00:05:53.500 --> 00:05:55.100]  甚至指著那個位置
[00:05:55.100 --> 00:05:59.000]  你要找那個耶穌在這裡的那個已經復活了
[00:05:59.000 --> 00:06:00.600]  他只剩下一塊布
[00:06:00.600 --> 00:06:05.600]  所以你們只管告訴那些門徒
[00:06:05.600 --> 00:06:08.600]  耶穌會在家裡等他
[00:06:08.600 --> 00:06:10.900]  大概是一個這樣的畫面
[00:06:10.900 --> 00:06:14.600]  這幫婦女期待見到一個死了的耶穌
[00:06:14.600 --> 00:06:17.700]  但是卻遇到的是復活的訊息
[00:06:17.700 --> 00:06:20.000]  是一個這樣的事件相遇
[00:06:20.000 --> 00:06:22.000]  突如其來的相遇
[00:06:22.000 --> 00:06:26.400]  結果故事就是他們害怕得沒有傳出去
[00:06:26.400 --> 00:06:28.200]  這個就是結局
[00:06:28.200 --> 00:06:30.500]  不過這個結局都是帶給我們無限想像的
[00:06:30.500 --> 00:06:35.800]  因為正正馬可福音就沒有說到害怕什麼
[00:06:35.800 --> 00:06:39.500]  正正因為沒有說到害怕什麼
[00:06:39.500 --> 00:06:41.500]  其實故事今天的題目
[00:06:41.500 --> 00:06:44.400]  我就是想到這裡突然想起那個
[00:06:44.400 --> 00:06:47.100]  這麼大的事情為什麼沒有人說呢
[00:06:47.100 --> 00:06:48.600]  就不要問我太多邏輯這些事情
[00:06:48.600 --> 00:06:51.100]  我只是突然想起而已
[00:06:51.100 --> 00:06:55.400]  這個劉伯正正讓我們去想
[00:06:55.400 --> 00:06:58.300]  其實他害怕什麼呢
[00:06:58.300 --> 00:06:59.000]  為什麼沒有人說
[00:06:59.000 --> 00:07:01.300]  其實這麼大的事情沒有人說
[00:07:01.300 --> 00:07:03.300]  和怎樣去說都很難的
[00:07:03.300 --> 00:07:04.800]  對婦女們
[00:07:04.800 --> 00:07:06.800]  你想想可能他們太興奮了
[00:07:06.800 --> 00:07:08.000]  耶穌復活了
[00:07:08.000 --> 00:07:09.800]  或者他們太驚喜了
[00:07:09.800 --> 00:07:12.600]  或者這麼大的事情怎麼說都要一點時間
[00:07:12.600 --> 00:07:13.800]  所以可能都沒有
[00:07:13.800 --> 00:07:17.600]  但是這個害怕很明顯是一種負面的態度
[00:07:17.600 --> 00:07:20.300]  他們那種害怕不是太興奮的
[00:07:20.300 --> 00:07:23.400]  他們那種害怕是心裡面有一種懷疑
[00:07:23.400 --> 00:07:25.500]  心裡面有一種害怕
[00:07:25.500 --> 00:07:28.000]  那個是一個負面情緒
[00:07:28.000 --> 00:07:29.200]  令到他們不說
[00:07:29.200 --> 00:07:30.600]  大概你都知道
[00:07:30.600 --> 00:07:33.000]  當時耶穌死這麼大件事
[00:07:33.000 --> 00:07:34.100]  傳承都知道
[00:07:34.100 --> 00:07:37.100]  你突然間說了一個什麼復活的訊息
[00:07:37.100 --> 00:07:38.600]  就是在政治上面來講
[00:07:38.600 --> 00:07:40.700]  他們的生命真的受到威脅
[00:07:40.700 --> 00:07:43.100]  這些事情不能夠亂來
[00:07:43.100 --> 00:07:47.100]  所以都可能是一種這樣的解讀而停下了
[00:07:47.100 --> 00:07:53.900]  因為害怕而沒有把上帝給他一個很重要的訊息去表達
[00:07:53.900 --> 00:07:58.400]  這個會不會都是馬可想停下一個這樣的結局
[00:07:58.400 --> 00:07:59.600]  去告訴我們
[00:07:59.600 --> 00:08:02.200]  其實真的有這樣的狀態
[00:08:02.200 --> 00:08:03.500]  但是我們最少知道
[00:08:03.500 --> 00:08:05.200]  我們不知道害怕什麼
[00:08:05.200 --> 00:08:07.100]  是不是我們剛才猜測
[00:08:07.100 --> 00:08:09.000]  不過比較合理的猜測
[00:08:09.000 --> 00:08:10.500]  就是可能都是一些
[00:08:10.500 --> 00:08:16.300]  講了出來會有生命威脅的這樣的狀態
[00:08:16.300 --> 00:08:18.500]  所以不敢亂講
[00:08:18.500 --> 00:08:21.500]  但是最少我們知道害怕有一種現象
[00:08:21.500 --> 00:08:24.600]  就是凡是害怕的人
[00:08:24.600 --> 00:08:27.500]  他都心裡面很知道發生什麼事情
[00:08:27.500 --> 00:08:30.200]  而可能別人未必知道發生什麼事情
[00:08:30.200 --> 00:08:31.300]  但是他因為害怕
[00:08:31.300 --> 00:08:33.300]  他就不想他再溝通
[00:08:33.300 --> 00:08:34.200]  假裝沒事
[00:08:34.200 --> 00:08:35.200]  假裝正常
[00:08:35.200 --> 00:08:36.300]  一切沒有事
[00:08:36.300 --> 00:08:37.000]  OK
[00:08:37.000 --> 00:08:38.000]  就是這樣
[00:08:38.000 --> 00:08:40.000]  一種這樣的狀態完結
[00:08:40.000 --> 00:08:41.500]  不是不知道
[00:08:41.500 --> 00:08:44.900]  他們是非常知道
[00:08:44.900 --> 00:08:46.600]  而非常知道的時候
[00:08:46.600 --> 00:08:49.000]  卻是不想再表達
[00:08:49.000 --> 00:08:49.800]  不想再溝通
[00:08:49.800 --> 00:08:53.500]  所以留了一個很大的空白在生活那裡
[00:08:53.500 --> 00:08:56.000]  然後是假裝沒事
[00:08:56.000 --> 00:08:56.900]  一切如常
[00:08:56.900 --> 00:08:57.700]  一切正常
[00:08:57.700 --> 00:08:59.800]  是一種這樣的現象
[00:08:59.800 --> 00:09:02.200]  最後就是一個這樣的現象
[00:09:02.200 --> 00:09:04.800]  這個會不會都是一個
[00:09:04.800 --> 00:09:06.800]  留給我們的一個訊息呢
[00:09:06.800 --> 00:09:08.900]  我們會不會都是因為害怕
[00:09:08.900 --> 00:09:10.800]  信仰而給我們生命的訊息
[00:09:10.800 --> 00:09:12.600]  而我們留白了呢
[00:09:12.600 --> 00:09:13.700]  我們知道的
[00:09:13.700 --> 00:09:16.300]  不過我們不做的
[00:09:16.300 --> 00:09:17.800]  就是這樣
[00:09:17.800 --> 00:09:22.100]  這兩年我相信最熱烈討論就是那些移民問題
[00:09:22.100 --> 00:09:25.600]  就是教內教外都很熱烈
[00:09:25.600 --> 00:09:27.300]  教內的熱烈就是
[00:09:27.300 --> 00:09:29.600]  為什麼信徒都會移民
[00:09:29.600 --> 00:09:33.700]  信徒應該有信心有信仰
[00:09:33.700 --> 00:09:34.800]  我們是不應該移民
[00:09:34.800 --> 00:09:37.300]  應該要勇敢對抗
[00:09:37.300 --> 00:09:42.800]  或者是我們不應該害怕而走
[00:09:42.800 --> 00:09:44.500]  其實我想說
[00:09:44.500 --> 00:09:47.100]  我雖然留下來了
[00:09:47.100 --> 00:09:48.600]  我就不知道為什麼我要走了
[00:09:48.600 --> 00:09:50.200]  所以我又找不到理由要走了
[00:09:50.200 --> 00:09:51.700]  所以我要留下
[00:09:51.700 --> 00:09:52.800]  但是我留下來了
[00:09:52.800 --> 00:09:54.700]  我苦心自問
[00:09:54.700 --> 00:09:56.100]  我都很害怕的
[00:09:56.100 --> 00:09:57.400]  很坦白說
[00:09:57.400 --> 00:09:58.900]  我從來都沒有勇敢
[00:09:58.900 --> 00:10:01.700]  就是不是覺得自己很勇武的人
[00:10:01.700 --> 00:10:05.100]  我那種害怕
[00:10:05.100 --> 00:10:07.500]  不是走不走的問題
[00:10:07.500 --> 00:10:11.000]  而是我留下不是代表我勇敢
[00:10:11.000 --> 00:10:13.500]  我留下很多情況底下
[00:10:13.500 --> 00:10:14.500]  可能是留下
[00:10:14.500 --> 00:10:18.000]  但是不代表我心裡面沒有害怕
[00:10:18.000 --> 00:10:19.400]  而因為這個害怕
[00:10:19.400 --> 00:10:22.200]  而我都選擇有些東西停下來
[00:10:22.200 --> 00:10:23.700]  特別大家都知道
[00:10:23.700 --> 00:10:26.800]  有一條法例實施了
[00:10:26.800 --> 00:10:27.900]  我告訴你
[00:10:27.900 --> 00:10:29.800]  我在這裡檢討這兩年
[00:10:29.800 --> 00:10:30.800]  我都…
[00:10:30.800 --> 00:10:32.600]  我講到都叫做
[00:10:32.600 --> 00:10:37.000]  一向都以敢言見稱的
[00:10:37.000 --> 00:10:37.600]  我告訴你
[00:10:37.600 --> 00:10:39.500]  但是我這兩年
[00:10:39.500 --> 00:10:41.200]  我都因為心裡面害怕
[00:10:41.200 --> 00:10:43.900]  是一直自我審查
[00:10:43.900 --> 00:10:46.500]  我每一次去到不同場地
[00:10:46.500 --> 00:10:48.900]  我開始不斷自我審查
[00:10:48.900 --> 00:10:51.500]  究竟這些信息講不講得了
[00:10:51.500 --> 00:10:53.400]  究竟我這樣講之後
[00:10:53.400 --> 00:10:54.700]  會有什麼代價
[00:10:54.700 --> 00:10:56.800]  有什麼後果呢
[00:10:56.800 --> 00:10:58.300]  我這種狀態起
[00:10:58.300 --> 00:11:00.800]  是又不是害怕嗎
[00:11:00.800 --> 00:11:02.000]  因為這種狀態
[00:11:02.000 --> 00:11:02.800]  其實我告訴你
[00:11:02.800 --> 00:11:04.000]  我很多信息
[00:11:04.000 --> 00:11:05.100]  我知道是要這樣講
[00:11:05.100 --> 00:11:06.300]  但是我沒有做到
[00:11:06.300 --> 00:11:08.200]  是真事來的
[00:11:08.200 --> 00:11:10.800]  我在這裡做一個 confession
[00:11:10.800 --> 00:11:12.200]  上帝是這樣的
[00:11:12.200 --> 00:11:14.800]  我們從前讀過聖經
[00:11:14.800 --> 00:11:16.800]  上帝是這樣的
[00:11:16.800 --> 00:11:18.300]  但是今時今日
[00:11:18.300 --> 00:11:20.200]  我竟然講不出
[00:11:20.200 --> 00:11:21.500]  我竟然交代了一個
[00:11:21.500 --> 00:11:24.200]  很 user friendly
[00:11:24.200 --> 00:11:25.000]  很舒服
[00:11:25.000 --> 00:11:28.200]  令大家很 welcome 的信息
[00:11:28.200 --> 00:11:30.400]  這樣就完了
[00:11:30.400 --> 00:11:31.700]  這個豈不是都是
[00:11:31.700 --> 00:11:34.200]  我們那種的狀態
[00:11:34.200 --> 00:11:35.700]  害怕
[00:11:35.700 --> 00:11:37.400]  上帝的信息
[00:11:37.400 --> 00:11:38.500]  沒有講到
[00:11:38.500 --> 00:11:39.300]  停下了
[00:11:39.300 --> 00:11:40.000]  留白
[00:11:40.000 --> 00:11:41.200]  一切如常
[00:11:41.200 --> 00:11:42.800]  生命就是這樣
[00:11:42.800 --> 00:11:45.200]  就是沒事了
[00:11:45.200 --> 00:11:46.000]  城市
[00:11:46.000 --> 00:11:47.300]  我們的城市
[00:11:47.300 --> 00:11:48.500]  無論來也好
[00:11:48.500 --> 00:11:49.500]  走也好
[00:11:49.500 --> 00:11:51.000]  就是留下了很多這些
[00:11:51.000 --> 00:11:52.300]  好像正常
[00:11:52.300 --> 00:11:54.600]  但是留白了的那種信息
[00:11:54.600 --> 00:11:56.200]  在我們的生命裡面
[00:11:56.200 --> 00:11:58.200]  其實很多這些故事
[00:11:58.200 --> 00:12:00.300]  大家繼續上班、下班
[00:12:00.300 --> 00:12:01.900]  沒什麼的
[00:12:01.900 --> 00:12:03.600]  但是我想講
[00:12:03.600 --> 00:12:05.500]  在經歷了這麼大的事件
[00:12:05.500 --> 00:12:06.700]  復活的事件之後
[00:12:06.700 --> 00:12:08.200]  仍然可以過正常生活
[00:12:08.200 --> 00:12:10.500]  才是最不正常的事
[00:12:10.500 --> 00:12:13.800]  在經歷了這麼多創傷裡面
[00:12:13.800 --> 00:12:15.900]  仍然可以扭曲自己
[00:12:15.900 --> 00:12:16.900]  假裝沒事發生
[00:12:16.900 --> 00:12:19.400]  才是最不正常的事
[00:12:19.400 --> 00:12:20.200]  是這樣的
[00:12:20.200 --> 00:12:22.800]  但是那些是什麼事?
[00:12:22.800 --> 00:12:24.500]  馬可科不是就告訴你
[00:12:24.500 --> 00:12:26.200]  只有你才知道
[00:12:26.200 --> 00:12:27.700]  沒有人會再提
[00:12:27.700 --> 00:12:29.400]  這個就是那個
[00:12:29.400 --> 00:12:32.400]  結局的吊詭性
[00:12:32.400 --> 00:12:34.100]  所以呢
[00:12:34.100 --> 00:12:36.600]  信仰馬可科提醒我們
[00:12:36.600 --> 00:12:38.500]  真的真的提醒我們
[00:12:38.500 --> 00:12:39.700]  恐懼與戰略
[00:12:39.700 --> 00:12:42.200]  是信仰人生的一部分
[00:12:42.200 --> 00:12:43.600]  如果我們
[00:12:43.600 --> 00:12:44.800]  在這樣的狀態裡面
[00:12:44.800 --> 00:12:46.600]  我們都不是承認到
[00:12:46.600 --> 00:12:48.800]  我們那種恐懼和戰略
[00:12:48.800 --> 00:12:50.900]  包括我們那個生命
[00:12:50.900 --> 00:12:53.500]  其實我們開始沒有人性了
[00:12:53.500 --> 00:12:56.500]  感覺不到自己存在
[00:12:56.500 --> 00:12:57.800]  簡直就是一個人的存在
[00:12:57.800 --> 00:12:59.800]  是失去了存在
[00:12:59.800 --> 00:13:01.800]  因為你走曲到一個地步
[00:13:01.800 --> 00:13:02.800]  沒事啊
[00:13:02.800 --> 00:13:03.500]  OK啊
[00:13:03.500 --> 00:13:04.200]  是不是?
[00:13:04.200 --> 00:13:05.500]  其實怎麼會OK呢?
[00:13:05.500 --> 00:13:07.100]  就是我都在審查自己
[00:13:07.100 --> 00:13:08.000]  所以我停下來
[00:13:08.000 --> 00:13:10.000]  大家自己默想一下
[00:13:10.000 --> 00:13:10.900]  是不是?
[00:13:10.900 --> 00:13:12.300]  尤其是我今天
[00:13:12.300 --> 00:13:13.500]  我每一次來
[00:13:13.500 --> 00:13:16.200]  我都會檢查
[00:13:16.200 --> 00:13:17.800]  我那些錄音
[00:13:17.800 --> 00:13:19.900]  原來我在這裡說了十次
[00:13:19.900 --> 00:13:20.900]  我很怕重複的
[00:13:20.900 --> 00:13:22.300]  我們這些自由傳道
[00:13:22.300 --> 00:13:25.100]  這一篇講道就天涯
[00:13:25.100 --> 00:13:28.000]  我發現會播出的
[00:13:28.000 --> 00:13:30.800]  又會剪一剪
[00:13:30.800 --> 00:13:33.900]  不過這個就是馬可科提醒我們
[00:13:33.900 --> 00:13:36.900]  那種生命的真實
[00:13:36.900 --> 00:13:38.300]  因為恐懼而留白
[00:13:38.300 --> 00:13:40.600]  但是卻是那種恐懼而戰驚
[00:13:40.600 --> 00:13:42.600]  又是在我們裡面
[00:13:42.600 --> 00:13:44.200]  打仗充斥著
[00:13:44.200 --> 00:13:45.400]  這就是婦女的生命
[00:13:45.400 --> 00:13:49.500]  所以我不是很輕言怪責他們失敗
[00:13:49.500 --> 00:13:51.900]  我反而是多了解
[00:13:51.900 --> 00:13:55.000]  其實他們的內心世界是怎樣呢?
[00:13:55.000 --> 00:13:56.500]  說人失敗是很容易的
[00:13:56.500 --> 00:13:57.500]  但是你經歷一下
[00:13:57.500 --> 00:14:00.800]  其實就是一點都不容易
[00:14:00.800 --> 00:14:04.200]  在歷史裡面我們知道
[00:14:04.200 --> 00:14:06.300]  復活事實上發生了
[00:14:06.300 --> 00:14:08.200]  所以呢
[00:14:08.200 --> 00:14:11.200]  哪一個繼續策動工作呢?
[00:14:11.200 --> 00:14:13.900]  在馬可科最後這裡提醒我們
[00:14:13.900 --> 00:14:15.900]  不是門徒不是婦女
[00:14:15.900 --> 00:14:18.600]  其實最後完成了工作
[00:14:18.600 --> 00:14:20.300]  你可以說最像門徒那個
[00:14:20.300 --> 00:14:22.900]  其實只有主耶穌基督自己
[00:14:22.900 --> 00:14:26.200]  其實是耶穌自己繼續在工作
[00:14:26.200 --> 00:14:28.200]  復活的基督繼續在工作
[00:14:28.200 --> 00:14:32.300]  所以耶穌不是因為人的失敗
[00:14:32.300 --> 00:14:34.100]  而終止了祂的工作
[00:14:34.100 --> 00:14:38.100]  反而整個復活的事件去提醒我們
[00:14:38.100 --> 00:14:40.800]  其實是上帝自己繼續工作
[00:14:40.800 --> 00:14:43.200]  是三一上帝自己繼續在工作
[00:14:43.200 --> 00:14:46.300]  這個就是我們信心的憑據
[00:14:46.300 --> 00:14:48.000]  不是在我們那邊
[00:14:48.000 --> 00:14:48.900]  在那邊
[00:14:48.900 --> 00:14:50.000]  在上帝那邊
[00:14:50.000 --> 00:14:51.200]  是祂繼續工作
[00:14:51.200 --> 00:14:52.100]  所以呢
[00:14:52.100 --> 00:14:54.000]  整個復活的工作
[00:14:54.000 --> 00:14:56.700]  不是在人那邊去看成不成功
[00:14:56.700 --> 00:14:58.000]  而是上帝沒有停下來
[00:14:58.000 --> 00:15:00.500]  上帝沒有因為祂死了
[00:15:00.500 --> 00:15:02.000]  然後停下了拯救工作
[00:15:02.000 --> 00:15:02.700]  不是這樣
[00:15:02.700 --> 00:15:03.900]  復活正正告訴我們
[00:15:03.900 --> 00:15:05.600]  上帝繼續在工作
[00:15:05.600 --> 00:15:08.000]  不過上帝是自己繼續工作
[00:15:08.000 --> 00:15:10.600]  這個就是馬可福音要留給我們聽
[00:15:10.600 --> 00:15:13.200]  復活的基督一個很重要的訊息
[00:15:13.200 --> 00:15:16.300]  如果我們把鏡頭拍在墓穴
[00:15:16.300 --> 00:15:18.400]  那個石頭打開
[00:15:18.400 --> 00:15:21.800]  其實這個打開的一幕
[00:15:21.800 --> 00:15:23.100]  不是正正告訴我們
[00:15:23.100 --> 00:15:25.300]  是上帝自己打開
[00:15:25.300 --> 00:15:27.200]  婦女已經告訴我們
[00:15:27.200 --> 00:15:29.000]  我們都不知道怎麼打開
[00:15:29.000 --> 00:15:30.700]  滿肚四散了
[00:15:30.700 --> 00:15:34.400]  守住那些墳墓的兵丁
[00:15:34.400 --> 00:15:35.600]  其實她都沒什麼理由
[00:15:35.600 --> 00:15:38.200]  要打開墳墓偷屍
[00:15:38.200 --> 00:15:40.300]  她代表羅馬
[00:15:40.300 --> 00:15:42.000]  罪大惡極
[00:15:42.000 --> 00:15:47.000]  我想說沒任何理由要不見了
[00:15:47.000 --> 00:15:48.800]  所以馬太福音補多一句
[00:15:48.800 --> 00:15:49.800]  他說其實
[00:15:49.800 --> 00:15:51.000]  怎麼打開呢
[00:15:51.000 --> 00:15:52.500]  地腳震動
[00:15:52.500 --> 00:15:56.000]  天使來到站在門旁邊
[00:15:56.000 --> 00:15:57.400]  打開了
[00:15:57.400 --> 00:15:59.500]  這個是上帝自己的工作
[00:15:59.500 --> 00:16:01.200]  所以呢
[00:16:01.200 --> 00:16:04.700]  不是我們能夠傳到任何訊息
[00:16:04.700 --> 00:16:05.800]  而是上帝
[00:16:05.800 --> 00:16:09.700]  誰首先將這個訊息告訴天使聽
[00:16:09.700 --> 00:16:11.300]  當然是復活基督自己
[00:16:11.300 --> 00:16:12.900]  如果沒有基督復活
[00:16:12.900 --> 00:16:15.200]  天使都沒什麼可以傳
[00:16:15.200 --> 00:16:16.500]  祂都沒什麼可以講
[00:16:16.500 --> 00:16:18.500]  昨天我們都失業了
[00:16:18.500 --> 00:16:21.200]  基本上如果復活基督都不在這裡
[00:16:21.200 --> 00:16:22.800]  祂首先告訴你
[00:16:22.800 --> 00:16:24.600]  我們才有東西聽
[00:16:24.600 --> 00:16:26.500]  我們講到
[00:16:26.500 --> 00:16:27.700]  大敬拜也好
[00:16:27.700 --> 00:16:28.800]  我們的生命也好
[00:16:28.800 --> 00:16:29.800]  其實祂不講
[00:16:29.800 --> 00:16:31.600]  我們哪有得傳呢
[00:16:31.600 --> 00:16:33.300]  所以都是祂先行
[00:16:33.300 --> 00:16:35.500]  甚至祂講
[00:16:35.500 --> 00:16:39.100]  去到加里尼是祂先等那幫叛徒
[00:16:39.100 --> 00:16:41.500]  其實是我們犯了遲到
[00:16:41.500 --> 00:16:43.800]  耶穌從來都早到那些人來
[00:16:43.800 --> 00:16:44.600]  是這樣的
[00:16:44.600 --> 00:16:45.800]  所以呢
[00:16:45.800 --> 00:16:50.200]  我想大家去了解一件事就是
[00:16:50.200 --> 00:16:53.500]  似乎呈現了一種的秩序
[00:16:53.500 --> 00:16:55.300]  這種秩序
[00:16:55.300 --> 00:16:59.200]  在上帝工作裡面永遠是上帝行先
[00:16:59.200 --> 00:17:02.400]  甚至我相信雖然父女們留白
[00:17:02.400 --> 00:17:04.400]  但是這個復活的景象
[00:17:04.400 --> 00:17:08.100]  在他心裡面產生了作用
[00:17:08.100 --> 00:17:11.500]  就是在他心裡面留了一個影像裡面
[00:17:11.500 --> 00:17:13.000]  或者留了一個訊息
